LOW,Date
0.35412001609802246,1980-12-31
0.3611557185649872,1981-01-02
0.3635006248950958,1981-01-05
0.3752267360687256,1981-01-06
0.3799171447753906,1981-01-07
0.3846071660518646,1981-01-08
0.39398789405822754,1981-01-09
0.40805917978286743,1981-01-12
0.3916427195072174,1981-01-13
0.3846071660518646,1981-01-14
0.3892980217933655,1981-01-15
0.3846071660518646,1981-01-16
0.3846071660518646,1981-01-19
0.38226214051246643,1981-01-20
0.3705366849899292,1981-01-21
0.3752267360687256,1981-01-22
0.3752267360687256,1981-01-23
0.36584576964378357,1981-01-26
0.3681906759738922,1981-01-27
0.37288162112236023,1981-01-28
0.3705366849899292,1981-01-29
0.3752267360687256,1981-01-30
0.37288162112236023,1981-02-02
0.3705366849899292,1981-02-03
0.37757161259651184,1981-02-04
0.3752267360687256,1981-02-05
0.3869520127773285,1981-02-06
0.3892980217933655,1981-02-09
0.3869520127773285,1981-02-10
0.3892980217933655,1981-02-11
0.39398789405822754,1981-02-12
0.3963329792022705,1981-02-13
0.398678183555603,1981-02-17
0.4010234773159027,1981-02-18
0.4104040265083313,1981-02-19
0.4057134687900543,1981-02-20
0.40805917978286743,1981-02-23
0.417439728975296,1981-02-24
0.42212972044944763,1981-02-25
0.43151044845581055,1981-02-26
0.4549623131752014,1981-02-27
0.4549623131752014,1981-03-02
0.45730727910995483,1981-03-03
0.4502718448638916,1981-03-04
0.4362010061740875,1981-03-05
0.42916545271873474,1981-03-06
0.4268203377723694,1981-03-09
0.41978490352630615,1981-03-10
0.42212972044944763,1981-03-11
0.43151044845581055,1981-03-12
0.43151044845581055,1981-03-13
0.43151044845581055,1981-03-16
0.4432360529899597,1981-03-17
0.4455820322036743,1981-03-18
0.4713780879974365,1981-03-19
0.4737236201763153,1981-03-20
0.4737236201763153,1981-03-23
0.4713780879974365,1981-03-24
0.4643431007862091,1981-03-25
0.4643431007862091,1981-03-26
0.4596524238586426,1981-03-27
0.4596524238586426,1981-03-30
0.45730727910995483,1981-03-31
0.45730727910995483,1981-04-01
0.4596524238586426,1981-04-02
0.4596524238586426,1981-04-03
0.4596524238586426,1981-04-06
0.4596524238586426,1981-04-07
0.46199744939804077,1981-04-08
0.4643431007862091,1981-04-09
0.4737236201763153,1981-04-10
0.4760686755180359,1981-04-13
0.48075905442237854,1981-04-14
0.4901394248008728,1981-04-15
0.49483004212379456,1981-04-16
0.4901394248008728,1981-04-20
0.4901394248008728,1981-04-21
0.48075905442237854,1981-04-22
0.48075905442237854,1981-04-23
0.4924851953983307,1981-04-24
0.49952006340026855,1981-04-27
0.5182814002037048,1981-04-28
0.5253170132637024,1981-04-29
0.5229718685150146,1981-04-30
0.5253170132637024,1981-05-01
0.5182814002037048,1981-05-04
0.5112464427947998,1981-05-05
0.5089007019996643,1981-05-06
0.49952006340026855,1981-05-07
0.4877942204475403,1981-05-08
0.483104407787323,1981-05-11
0.46903300285339355,1981-05-12
0.4737236201763153,1981-05-13
0.4784139394760132,1981-05-14
0.4854494333267212,1981-05-15
0.4877942204475403,1981-05-18
0.4784139394760132,1981-05-19
0.4737236201763153,1981-05-20
0.4784139394760132,1981-05-21
0.4760686755180359,1981-05-22
0.4713780879974365,1981-05-26
0.48075905442237854,1981-05-27
0.4784139394760132,1981-05-28
0.4760686755180359,1981-05-29
0.4737236201763153,1981-06-01
0.46903300285339355,1981-06-02
0.46199744939804077,1981-06-03
0.4549623131752014,1981-06-04
0.4502718448638916,1981-06-05
0.44089117646217346,1981-06-08
0.4502718448638916,1981-06-09
0.4432360529899597,1981-06-10
0.4455820322036743,1981-06-11
0.4737236201763153,1981-06-12
0.483104407787323,1981-06-15
0.49483004212379456,1981-06-16
0.5042106509208679,1981-06-17
0.5018655061721802,1981-06-18
0.4924851953983307,1981-06-19
0.5042106509208679,1981-06-22
0.5253170132637024,1981-06-23
0.5206270813941956,1981-06-24
0.5159362554550171,1981-06-25
0.5182814002037048,1981-06-26
0.5065557956695557,1981-06-29
0.5018655061721802,1981-06-30
0.5065557956695557,1981-07-01
0.5089007019996643,1981-07-02
0.513591468334198,1981-07-06
0.5112464427947998,1981-07-07
0.5182814002037048,1981-07-08
0.5182814002037048,1981-07-09
0.5206270813941956,1981-07-10
0.5112464427947998,1981-07-13
0.5089007019996643,1981-07-14
0.5065557956695557,1981-07-15
0.4924851953983307,1981-07-16
0.4854494333267212,1981-07-17
0.4737236201763153,1981-07-20
0.46903300285339355,1981-07-21
0.4666880965232849,1981-07-22
0.4666880965232849,1981-07-23
0.4643431007862091,1981-07-24
0.46903300285339355,1981-07-27
0.46903300285339355,1981-07-28
0.4713780879974365,1981-07-29
0.46199744939804077,1981-07-30
0.4666880965232849,1981-07-31
0.4643431007862091,1981-08-03
0.4596524238586426,1981-08-04
0.4596524238586426,1981-08-05
0.4596524238586426,1981-08-06
0.4596524238586426,1981-08-07
0.4596524238586426,1981-08-10
0.4502718448638916,1981-08-11
0.43854597210884094,1981-08-12
0.43151044845581055,1981-08-13
0.4362010061740875,1981-08-14
0.44089117646217346,1981-08-17
0.4455820322036743,1981-08-18
0.4362010061740875,1981-08-19
0.43151044845581055,1981-08-20
0.4244747459888458,1981-08-21
0.4150940477848053,1981-08-24
0.4033684730529785,1981-08-25
0.4033684730529785,1981-08-26
0.3963329792022705,1981-08-27
0.3892980217933655,1981-08-28
0.39398789405822754,1981-08-31
0.3963329792022705,1981-09-01
0.39398789405822754,1981-09-02
0.3892980217933655,1981-09-03
0.3892980217933655,1981-09-04
0.38226214051246643,1981-09-08
0.3752267360687256,1981-09-09
0.3752267360687256,1981-09-10
0.37757161259651184,1981-09-11
0.37288162112236023,1981-09-14
0.37757161259651184,1981-09-15
0.3752267360687256,1981-09-16
0.3705366849899292,1981-09-17
0.3681906759738922,1981-09-18
0.3564651608467102,1981-09-21
0.3564651608467102,1981-09-22
0.3611557185649872,1981-09-23
0.3611557185649872,1981-09-24
0.35881006717681885,1981-09-25
0.3564651608467102,1981-09-28
0.35881006717681885,1981-09-29
0.36584576964378357,1981-09-30
0.36584576964378357,1981-10-01
0.36584576964378357,1981-10-02
0.35881006717681885,1981-10-05
0.35881006717681885,1981-10-06
0.3564651608467102,1981-10-07
0.3611557185649872,1981-10-08
0.36584576964378357,1981-10-09
0.3752267360687256,1981-10-12
0.37288162112236023,1981-10-13
0.3752267360687256,1981-10-14
0.38226214051246643,1981-10-15
0.37288162112236023,1981-10-16
0.3752267360687256,1981-10-19
0.3846071660518646,1981-10-20
0.3799171447753906,1981-10-21
0.3846071660518646,1981-10-22
0.3799171447753906,1981-10-23
0.3799171447753906,1981-10-26
0.3799171447753906,1981-10-27
0.3799171447753906,1981-10-28
0.3705366849899292,1981-10-29
0.37288162112236023,1981-10-30
0.25327789783477783,1981-11-02
0.24858787655830383,1981-11-03
0.23920723795890808,1981-11-04
0.21575522422790527,1981-11-05
0.2204459011554718,1981-11-06
0.2110651284456253,1981-11-09
0.2110651284456253,1981-11-10
0.2110651284456253,1981-11-11
0.21575522422790527,1981-11-12
0.21575522422790527,1981-11-13
0.2134101688861847,1981-11-16
0.2134101688861847,1981-11-17
0.21575522422790527,1981-11-18
0.2087196707725525,1981-11-19
0.2110651284456253,1981-11-20
0.19933874905109406,1981-11-23
0.20402958989143372,1981-11-24
0.22982653975486755,1981-11-25
0.2204459011554718,1981-11-27
0.22982653975486755,1981-11-30
0.22748079895973206,1981-12-01
0.23451650142669678,1981-12-02
0.23217155039310455,1981-12-03
0.23686157166957855,1981-12-04
0.22748079895973206,1981-12-07
0.22748079895973206,1981-12-08
0.22748079895973206,1981-12-09
0.22279101610183716,1981-12-10
0.2204459011554718,1981-12-11
0.21575522422790527,1981-12-14
0.22279101610183716,1981-12-15
0.22748079895973206,1981-12-16
0.23451650142669678,1981-12-17
0.24389711022377014,1981-12-18
0.23920723795890808,1981-12-21
0.24389711022377014,1981-12-22
0.2509327530860901,1981-12-23
0.24624229967594147,1981-12-24
0.23920723795890808,1981-12-28
0.24389711022377014,1981-12-29
0.24389711022377014,1981-12-30
0.23920723795890808,1981-12-31
0.2415522038936615,1982-01-04
0.2415522038936615,1982-01-05
0.23451650142669678,1982-01-06
0.2415522038936615,1982-01-07
0.23451650142669678,1982-01-08
0.23451650142669678,1982-01-11
0.22279101610183716,1982-01-12
0.22279101610183716,1982-01-13
0.22982653975486755,1982-01-14
0.22748079895973206,1982-01-15
0.23686157166957855,1982-01-18
0.23920723795890808,1982-01-19
0.23686157166957855,1982-01-20
0.2415522038936615,1982-01-21
0.2415522038936615,1982-01-22
0.24389711022377014,1982-01-25
0.24858787655830383,1982-01-26
0.24858787655830383,1982-01-27
0.25327789783477783,1982-01-28
0.2626585066318512,1982-01-29
0.2603135406970978,1982-02-01
0.2626585066318512,1982-02-02
0.2579684555530548,1982-02-03
0.26734909415245056,1982-02-04
0.26734909415245056,1982-02-05
0.2626585066318512,1982-02-08
0.25327789783477783,1982-02-09
0.2556229531764984,1982-02-10
0.2556229531764984,1982-02-11
0.24858787655830383,1982-02-12
0.2415522038936615,1982-02-16
0.2415522038936615,1982-02-17
0.2415522038936615,1982-02-18
0.2415522038936615,1982-02-19
0.24389711022377014,1982-02-22
0.2415522038936615,1982-02-23
0.23920723795890808,1982-02-24
0.2415522038936615,1982-02-25
0.23920723795890808,1982-02-26
0.24389711022377014,1982-03-01
0.25327789783477783,1982-03-02
0.26734909415245056,1982-03-03
0.2743842601776123,1982-03-04
0.2814198136329651,1982-03-05
0.2696942090988159,1982-03-08
0.2626585066318512,1982-03-09
0.265003502368927,1982-03-10
0.2603135406970978,1982-03-11
0.2579684555530548,1982-03-12
0.25327789783477783,1982-03-15
0.2579684555530548,1982-03-16
0.2626585066318512,1982-03-17
0.2696942090988159,1982-03-18
0.2626585066318512,1982-03-19
0.265003502368927,1982-03-22
0.265003502368927,1982-03-23
0.265003502368927,1982-03-24
0.265003502368927,1982-03-25
0.26734909415245056,1982-03-26
0.265003502368927,1982-03-29
0.26734909415245056,1982-03-30
0.26734909415245056,1982-03-31
0.2626585066318512,1982-04-01
0.2626585066318512,1982-04-02
0.2626585066318512,1982-04-05
0.2626585066318512,1982-04-06
0.265003502368927,1982-04-07
0.2603135406970978,1982-04-08
0.2626585066318512,1982-04-12
0.26734909415245056,1982-04-13
0.26734909415245056,1982-04-14
0.27203917503356934,1982-04-15
0.2696942090988159,1982-04-16
0.26734909415245056,1982-04-19
0.2626585066318512,1982-04-20
0.2626585066318512,1982-04-21
0.2626585066318512,1982-04-22
0.26734909415245056,1982-04-23
0.26734909415245056,1982-04-26
0.26734909415245056,1982-04-27
0.27203917503356934,1982-04-28
0.26734909415245056,1982-04-29
0.27203917503356934,1982-04-30
0.27672988176345825,1982-05-03
0.2790747284889221,1982-05-04
0.2814198136329651,1982-05-05
0.28845566511154175,1982-05-06
0.28845566511154175,1982-05-07
0.2861105799674988,1982-05-10
0.2908005118370056,1982-05-11
0.28845566511154175,1982-05-12
0.2861105799674988,1982-05-13
0.2908005118370056,1982-05-14
0.2908005118370056,1982-05-17
0.2908005118370056,1982-05-18
0.29314571619033813,1982-05-19
0.2861105799674988,1982-05-20
0.2908005118370056,1982-05-21
0.2908005118370056,1982-05-24
0.28845566511154175,1982-05-25
0.2814198136329651,1982-05-26
0.2743842601776123,1982-05-27
0.27672988176345825,1982-05-28
0.27203917503356934,1982-06-01
0.27203917503356934,1982-06-02
0.2626585066318512,1982-06-03
0.27203917503356934,1982-06-04
0.2743842601776123,1982-06-07
0.27203917503356934,1982-06-08
0.2696942090988159,1982-06-09
0.265003502368927,1982-06-10
0.2696942090988159,1982-06-11
0.2626585066318512,1982-06-14
0.2626585066318512,1982-06-15
0.26734909415245056,1982-06-16
0.27203917503356934,1982-06-17
0.27203917503356934,1982-06-18
0.27672988176345825,1982-06-21
0.27672988176345825,1982-06-22
0.2790747284889221,1982-06-23
0.27672988176345825,1982-06-24
0.27672988176345825,1982-06-25
0.2743842601776123,1982-06-28
0.2743842601776123,1982-06-29
0.27203917503356934,1982-06-30
0.2743842601776123,1982-07-01
0.2814198136329651,1982-07-02
0.2814198136329651,1982-07-06
0.27672988176345825,1982-07-07
0.27672988176345825,1982-07-08
0.2790747284889221,1982-07-09
0.2814198136329651,1982-07-12
0.27672988176345825,1982-07-13
0.27203917503356934,1982-07-14
0.2743842601776123,1982-07-15
0.2790747284889221,1982-07-16
0.27672988176345825,1982-07-19
0.27672988176345825,1982-07-20
0.2814198136329651,1982-07-21
0.28845566511154175,1982-07-22
0.2978362739086151,1982-07-23
0.2908005118370056,1982-07-26
0.2908005118370056,1982-07-27
0.2908005118370056,1982-07-28
0.28845566511154175,1982-07-29
0.2908005118370056,1982-07-30
0.2978362739086151,1982-08-02
0.3001812994480133,1982-08-03
0.2954910397529602,1982-08-04
0.2908005118370056,1982-08-05
0.28845566511154175,1982-08-06
0.28376489877700806,1982-08-09
0.28376489877700806,1982-08-10
0.28845566511154175,1982-08-11
0.2814198136329651,1982-08-12
0.2790747284889221,1982-08-13
0.2861105799674988,1982-08-16
0.3142523765563965,1982-08-17
0.33301395177841187,1982-08-18
0.3283231258392334,1982-08-19
0.34942927956581116,1982-08-20
0.3752267360687256,1982-08-23
0.3752267360687256,1982-08-24
0.3681906759738922,1982-08-25
0.3752267360687256,1982-08-26
0.35881006717681885,1982-08-27
0.36584576964378357,1982-08-30
0.3705366849899292,1982-08-31
0.3705366849899292,1982-09-01
0.3564651608467102,1982-09-02
0.37757161259651184,1982-09-03
0.3705366849899292,1982-09-07
0.3846071660518646,1982-09-08
0.38226214051246643,1982-09-09
0.37757161259651184,1982-09-10
0.38226214051246643,1982-09-13
0.4033684730529785,1982-09-14
0.417439728975296,1982-09-15
0.43151044845581055,1982-09-16
0.417439728975296,1982-09-17
0.4127492904663086,1982-09-20
0.40805917978286743,1982-09-21
0.398678183555603,1982-09-22
0.3916427195072174,1982-09-23
0.3869520127773285,1982-09-24
0.3846071660518646,1982-09-27
0.38226214051246643,1982-09-28
0.3869520127773285,1982-09-29
0.37288162112236023,1982-09-30
0.3916427195072174,1982-10-01
0.398678183555603,1982-10-04
0.40805917978286743,1982-10-05
0.4104040265083313,1982-10-06
0.4455820322036743,1982-10-07
0.4502718448638916,1982-10-08
0.46199744939804077,1982-10-11
0.46903300285339355,1982-10-12
0.4713780879974365,1982-10-13
0.4643431007862091,1982-10-14
0.44792675971984863,1982-10-15
0.45261654257774353,1982-10-18
0.4643431007862091,1982-10-19
0.4924851953983307,1982-10-20
0.49952006340026855,1982-10-21
0.5065557956695557,1982-10-22
0.49952006340026855,1982-10-25
0.4901394248008728,1982-10-26
0.4877942204475403,1982-10-27
0.4877942204475403,1982-10-28
0.4854494333267212,1982-10-29
0.48075905442237854,1982-11-01
0.5229718685150146,1982-11-02
0.5417335033416748,1982-11-03
0.5651847124099731,1982-11-04
0.5722203850746155,1982-11-05
0.5769113302230835,1982-11-08
0.5956725478172302,1982-11-09
0.6027074456214905,1982-11-10
0.6167787313461304,1982-11-11
0.5980176329612732,1982-11-12
0.5792564153671265,1982-11-15
0.5393884181976318,1982-11-16
0.5346977710723877,1982-11-17
0.5464232563972473,1982-11-18
0.5346977710723877,1982-11-19
0.5464232563972473,1982-11-22
0.5558039546012878,1982-11-23
0.5886367559432983,1982-11-24
0.5956725478172302,1982-11-26
0.605053186416626,1982-11-29
0.6355398893356323,1982-11-30
0.677752673625946,1982-12-01
0.6965138912200928,1982-12-02
0.6918241381645203,1982-12-03
0.6871335506439209,1982-12-06
0.6894787549972534,1982-12-07
0.6965138912200928,1982-12-08
0.677752673625946,1982-12-09
0.6472654938697815,1982-12-10
0.6308494210243225,1982-12-13
0.6167787313461304,1982-12-14
0.6097431182861328,1982-12-15
0.6003625988960266,1982-12-16
0.605053186416626,1982-12-17
0.6120878458023071,1982-12-20
0.6097431182861328,1982-12-21
0.6120878458023071,1982-12-22
0.6261592507362366,1982-12-23
0.6566462516784668,1982-12-27
0.6519558429718018,1982-12-28
0.6496107578277588,1982-12-29
0.654301106929779,1982-12-30
0.6496107578277588,1982-12-31
0.6472654938697815,1983-01-03
0.6613368391990662,1983-01-04
0.6941691040992737,1983-01-05
0.6636819839477539,1983-01-06
0.6378848552703857,1983-01-07
0.642575740814209,1983-01-10
0.6355398893356323,1983-01-11
0.6636819839477539,1983-01-12
0.6402304768562317,1983-01-13
0.6191236972808838,1983-01-14
0.6120878458023071,1983-01-17
0.605053186416626,1983-01-18
0.5839460492134094,1983-01-19
0.5886367559432983,1983-01-20
0.5769113302230835,1983-01-21
0.5417335033416748,1983-01-24
0.5604948401451111,1983-01-25
0.5581494569778442,1983-01-26
0.5745654702186584,1983-01-27
0.6027074456214905,1983-01-28
0.6003625988960266,1983-01-31
0.5816010236740112,1983-02-01
0.5816010236740112,1983-02-02
0.5909814238548279,1983-02-03
0.5909814238548279,1983-02-04
0.5909814238548279,1983-02-07
0.5933266282081604,1983-02-08
0.5862919092178345,1983-02-09
0.5862919092178345,1983-02-10
0.5862919092178345,1983-02-11
0.5816010236740112,1983-02-14
0.5816010236740112,1983-02-15
0.5792564153671265,1983-02-16
0.5862919092178345,1983-02-17
0.5886367559432983,1983-02-18
0.5862919092178345,1983-02-22
0.6003625988960266,1983-02-23
0.6097431182861328,1983-02-24
0.6144340634346008,1983-02-25
0.6214685440063477,1983-02-28
0.6707174181938171,1983-03-01
0.6894787549972534,1983-03-02
0.7035495638847351,1983-03-03
0.7082400321960449,1983-03-04
0.6941691040992737,1983-03-07
0.6918241381645203,1983-03-08
0.6871335506439209,1983-03-09
0.6918241381645203,1983-03-10
0.6847884058952332,1983-03-11
0.6800981163978577,1983-03-14
0.6894787549972534,1983-03-15
0.6965138912200928,1983-03-16
0.7058950066566467,1983-03-17
0.7035495638847351,1983-03-18
0.7316915392875671,1983-03-21
0.7246556878089905,1983-03-22
0.7199660539627075,1983-03-23
0.7199660539627075,1983-03-24
0.7246556878089905,1983-03-25
0.7270012497901917,1983-03-28
0.7316915392875671,1983-03-29
0.7293468713760376,1983-03-30
0.7082400321960449,1983-03-31
0.7199660539627075,1983-04-04
0.717620849609375,1983-04-05
0.7316915392875671,1983-04-06
0.7316915392875671,1983-04-07
0.7223108410835266,1983-04-08
0.7035495638847351,1983-04-11
0.6847884058952332,1983-04-12
0.677752673625946,1983-04-13
0.7035495638847351,1983-04-14
0.6965138912200928,1983-04-15
0.6941691040992737,1983-04-18
0.6941691040992737,1983-04-19
0.7012047171592712,1983-04-20
0.7105855345726013,1983-04-21
0.7058950066566467,1983-04-22
0.7082400321960449,1983-04-25
0.7035495638847351,1983-04-26
0.7363818883895874,1983-04-27
0.7551437616348267,1983-04-28
0.4432360529899597,1983-04-29
0.4502718448638916,1983-05-02
0.4432360529899597,1983-05-03
0.4362010061740875,1983-05-04
0.43854597210884094,1983-05-05
0.44089117646217346,1983-05-06
0.43385550379753113,1983-05-09
0.4362010061740875,1983-05-10
0.43385550379753113,1983-05-11
0.43151044845581055,1983-05-12
0.4549623131752014,1983-05-13
0.4784139394760132,1983-05-16
0.4666880965232849,1983-05-17
0.4713780879974365,1983-05-18
0.4737236201763153,1983-05-19
0.4901394248008728,1983-05-20
0.5018655061721802,1983-05-23
0.5370427370071411,1983-05-24
0.5886367559432983,1983-05-25
0.5487689971923828,1983-05-26
0.5534593462944031,1983-05-27
0.5534593462944031,1983-05-31
0.5487689971923828,1983-06-01
0.5604948401451111,1983-06-02
0.5511140823364258,1983-06-03
0.5370427370071411,1983-06-06
0.5417335033416748,1983-06-07
0.5370427370071411,1983-06-08
0.5323523283004761,1983-06-09
0.5206270813941956,1983-06-10
0.5346977710723877,1983-06-13
0.5464232563972473,1983-06-14
0.5511140823364258,1983-06-15
0.5628396272659302,1983-06-16
0.5651847124099731,1983-06-17
0.5722203850746155,1983-06-20
0.5745654702186584,1983-06-21
0.5792564153671265,1983-06-22
0.5769113302230835,1983-06-23
0.6097431182861328,1983-06-24
0.5886367559432983,1983-06-27
0.5722203850746155,1983-06-28
0.5698752999305725,1983-06-29
0.5628396272659302,1983-06-30
0.5745654702186584,1983-07-01
0.5604948401451111,1983-07-05
0.5628396272659302,1983-07-06
0.5300077199935913,1983-07-07
0.5182814002037048,1983-07-08
0.5206270813941956,1983-07-11
0.5253170132637024,1983-07-12
0.5464232563972473,1983-07-13
0.5487689971923828,1983-07-14
0.5370427370071411,1983-07-15
0.5112464427947998,1983-07-18
0.5346977710723877,1983-07-19
0.5253170132637024,1983-07-20
0.5487689971923828,1983-07-21
0.5464232563972473,1983-07-22
0.5558039546012878,1983-07-25
0.5675303339958191,1983-07-26
0.5464232563972473,1983-07-27
0.5276623368263245,1983-07-28
0.5159362554550171,1983-07-29
0.5112464427947998,1983-08-01
0.4971751570701599,1983-08-02
0.4643431007862091,1983-08-03
0.4643431007862091,1983-08-04
0.4643431007862091,1983-08-05
0.4596524238586426,1983-08-08
0.46199744939804077,1983-08-09
0.4713780879974365,1983-08-10
0.49952006340026855,1983-08-11
0.5018655061721802,1983-08-12
0.5065557956695557,1983-08-15
0.49952006340026855,1983-08-16
0.4971751570701599,1983-08-17
0.49952006340026855,1983-08-18
0.5018655061721802,1983-08-19
0.4713780879974365,1983-08-22
0.4713780879974365,1983-08-23
0.43151044845581055,1983-08-24
0.4549623131752014,1983-08-25
0.46199744939804077,1983-08-26
0.46903300285339355,1983-08-29
0.4666880965232849,1983-08-30
