CAH,Date
0.8121374249458313,1985-03-06
0.8121374249458313,1985-03-07
0.789578378200531,1985-03-08
0.789578378200531,1985-03-11
0.7782982587814331,1985-03-12
0.8121374249458313,1985-03-13
0.789578378200531,1985-03-14
0.7726584076881409,1985-03-15
0.7670187950134277,1985-03-18
0.789578378200531,1985-03-19
0.789578378200531,1985-03-20
0.7839387655258179,1985-03-21
0.789578378200531,1985-03-22
0.789578378200531,1985-03-25
0.7219002842903137,1985-03-26
0.7444593906402588,1985-03-27
0.7557387948036194,1985-03-28
0.7670187950134277,1985-03-29
0.7782982587814331,1985-04-01
0.8008574843406677,1985-04-02
0.8121374249458313,1985-04-03
0.834696888923645,1985-04-04
0.8121374249458313,1985-04-08
0.8121374249458313,1985-04-09
0.789578378200531,1985-04-10
0.8008574843406677,1985-04-11
0.8234166502952576,1985-04-12
0.8121374249458313,1985-04-15
0.8121374249458313,1985-04-16
0.8064976930618286,1985-04-17
0.8234166502952576,1985-04-18
0.8234166502952576,1985-04-19
0.8234166502952576,1985-04-22
0.8121374249458313,1985-04-23
0.8121374249458313,1985-04-24
0.789578378200531,1985-04-25
0.8234166502952576,1985-04-26
0.8064976930618286,1985-04-29
0.8121374249458313,1985-04-30
0.789578378200531,1985-05-01
0.8121374249458313,1985-05-02
0.789578378200531,1985-05-03
0.8008574843406677,1985-05-06
0.8234166502952576,1985-05-07
0.8234166502952576,1985-05-08
0.789578378200531,1985-05-09
0.789578378200531,1985-05-10
0.789578378200531,1985-05-13
0.8234166502952576,1985-05-14
0.8121374249458313,1985-05-15
0.789578378200531,1985-05-16
0.8234166502952576,1985-05-17
0.7670187950134277,1985-05-20
0.7782982587814331,1985-05-21
0.7782982587814331,1985-05-22
0.7613797187805176,1985-05-23
0.7557387948036194,1985-05-24
0.7444593906402588,1985-05-28
0.7444593906402588,1985-05-29
0.7557387948036194,1985-05-30
0.7557387948036194,1985-05-31
0.7444593906402588,1985-06-03
0.7331798076629639,1985-06-04
0.7331798076629639,1985-06-05
0.7444593906402588,1985-06-06
0.7444593906402588,1985-06-07
0.7444593906402588,1985-06-10
0.7444593906402588,1985-06-11
0.7444593906402588,1985-06-12
0.7444593906402588,1985-06-13
0.750099241733551,1985-06-14
0.7444593906402588,1985-06-17
0.7670187950134277,1985-06-18
0.7557387948036194,1985-06-19
0.8008574843406677,1985-06-20
0.7670187950134277,1985-06-21
0.8008574843406677,1985-06-24
0.8008574843406677,1985-06-25
0.8008574843406677,1985-06-26
0.7670187950134277,1985-06-27
0.7670187950134277,1985-06-28
0.7782982587814331,1985-07-01
0.7670187950134277,1985-07-02
0.7670187950134277,1985-07-03
0.7670187950134277,1985-07-05
0.8008574843406677,1985-07-08
0.7782982587814331,1985-07-09
0.789578378200531,1985-07-10
0.8008574843406677,1985-07-11
0.8234166502952576,1985-07-12
0.8121374249458313,1985-07-15
0.8121374249458313,1985-07-16
0.8121374249458313,1985-07-17
0.834696888923645,1985-07-18
0.8121374249458313,1985-07-19
0.8121374249458313,1985-07-22
0.8177772760391235,1985-07-23
0.8234166502952576,1985-07-24
0.8121374249458313,1985-07-25
0.8121374249458313,1985-07-26
0.8008574843406677,1985-07-29
0.8177772760391235,1985-07-30
0.8008574843406677,1985-07-31
0.8234166502952576,1985-08-01
0.8121374249458313,1985-08-02
0.8121374249458313,1985-08-05
0.8008574843406677,1985-08-06
0.8008574843406677,1985-08-07
0.8008574843406677,1985-08-08
0.8008574843406677,1985-08-09
0.8008574843406677,1985-08-12
0.8008574843406677,1985-08-13
0.7782982587814331,1985-08-14
0.7782982587814331,1985-08-15
0.7782982587814331,1985-08-16
0.7670187950134277,1985-08-19
0.789578378200531,1985-08-20
0.7670187950134277,1985-08-21
0.7670187950134277,1985-08-22
0.7670187950134277,1985-08-23
0.7726584076881409,1985-08-26
0.7670187950134277,1985-08-27
0.7726584076881409,1985-08-28
0.7726584076881409,1985-08-29
0.7782982587814331,1985-08-30
0.7726584076881409,1985-09-03
0.7726584076881409,1985-09-04
0.7613797187805176,1985-09-05
0.7613797187805176,1985-09-06
0.7613797187805176,1985-09-09
0.7557387948036194,1985-09-10
0.7444593906402588,1985-09-11
0.7331798076629639,1985-09-12
0.7219002842903137,1985-09-13
0.7331798076629639,1985-09-16
0.7444593906402588,1985-09-17
0.7219002842903137,1985-09-18
0.7106209993362427,1985-09-19
0.7331798076629639,1985-09-20
0.7219002842903137,1985-09-23
0.7219002842903137,1985-09-24
0.7219002842903137,1985-09-25
0.7331798076629639,1985-09-26
0.7275397181510925,1985-09-30
0.7162598371505737,1985-10-01
0.7331798076629639,1985-10-02
0.7275397181510925,1985-10-03
0.7444593906402588,1985-10-04
0.7275397181510925,1985-10-07
0.7331798076629639,1985-10-08
0.7444593906402588,1985-10-09
0.7444593906402588,1985-10-10
0.7444593906402588,1985-10-11
0.7557387948036194,1985-10-14
0.7331798076629639,1985-10-15
0.7557387948036194,1985-10-16
0.7331798076629639,1985-10-17
0.7557387948036194,1985-10-18
0.7557387948036194,1985-10-21
0.7557387948036194,1985-10-22
0.7444593906402588,1985-10-23
0.7444593906402588,1985-10-24
0.7444593906402588,1985-10-25
0.7670187950134277,1985-10-28
0.7444593906402588,1985-10-29
0.7444593906402588,1985-10-30
0.7670187950134277,1985-10-31
0.7444593906402588,1985-11-01
0.7557387948036194,1985-11-04
0.789578378200531,1985-11-05
0.7670187950134277,1985-11-06
0.7670187950134277,1985-11-07
0.7670187950134277,1985-11-08
0.7670187950134277,1985-11-11
0.789578378200531,1985-11-12
0.7670187950134277,1985-11-13
0.7782982587814331,1985-11-14
0.7782982587814331,1985-11-15
0.789578378200531,1985-11-18
0.7670187950134277,1985-11-19
0.789578378200531,1985-11-20
0.789578378200531,1985-11-21
0.8008574843406677,1985-11-22
0.8008574843406677,1985-11-25
0.789578378200531,1985-11-26
0.8008574843406677,1985-11-27
0.8234166502952576,1985-11-29
0.834696888923645,1985-12-02
0.8121374249458313,1985-12-03
0.8459764719009399,1985-12-04
0.8572563529014587,1985-12-05
0.8685356974601746,1985-12-06
0.8685356974601746,1985-12-09
0.8572563529014587,1985-12-10
0.8572563529014587,1985-12-11
0.8572563529014587,1985-12-12
0.8685356974601746,1985-12-13
0.8685356974601746,1985-12-16
0.8798154592514038,1985-12-17
0.8685356974601746,1985-12-18
0.8798154592514038,1985-12-19
0.8798154592514038,1985-12-20
0.8798154592514038,1985-12-23
0.8685356974601746,1985-12-24
0.8798154592514038,1985-12-26
0.8685356974601746,1985-12-27
0.8572563529014587,1985-12-30
0.8741757869720459,1985-12-31
0.8798154592514038,1986-01-02
0.8798154592514038,1986-01-03
0.8685356974601746,1986-01-06
0.8798154592514038,1986-01-07
0.8798154592514038,1986-01-08
0.8798154592514038,1986-01-09
0.9023749828338623,1986-01-10
0.9023749828338623,1986-01-13
0.8910955190658569,1986-01-14
0.9023749828338623,1986-01-15
0.9023749828338623,1986-01-16
0.9023749828338623,1986-01-17
0.9023749828338623,1986-01-20
0.8910955190658569,1986-01-21
0.8910955190658569,1986-01-22
0.8910955190658569,1986-01-23
0.8910955190658569,1986-01-24
0.9136548042297363,1986-01-27
0.9136548042297363,1986-01-28
0.9192946553230286,1986-01-29
0.9136548042297363,1986-01-30
0.8910955190658569,1986-01-31
0.9023749828338623,1986-02-03
0.8798154592514038,1986-02-04
0.8798154592514038,1986-02-05
0.9136548042297363,1986-02-06
0.9136548042297363,1986-02-07
0.9136548042297363,1986-02-10
0.9249343276023865,1986-02-11
0.9587730765342712,1986-02-12
0.9813328981399536,1986-02-13
1.0602914094924927,1986-02-14
1.0715707540512085,1986-02-18
1.0602914094924927,1986-02-19
1.0602914094924927,1986-02-20
1.0602914094924927,1986-02-21
1.0715707540512085,1986-02-24
0.9926120638847351,1986-02-25
0.9813328981399536,1986-02-26
0.9926120638847351,1986-02-27
0.9926120638847351,1986-02-28
0.9813328981399536,1986-03-03
1.0038918256759644,1986-03-04
1.0038918256759644,1986-03-05
1.0151723623275757,1986-03-06
1.0038918256759644,1986-03-07
0.9982526898384094,1986-03-10
0.9926120638847351,1986-03-11
0.9926120638847351,1986-03-12
0.9926120638847351,1986-03-13
1.0038918256759644,1986-03-14
1.0095317363739014,1986-03-17
1.0151723623275757,1986-03-18
1.04901123046875,1986-03-19
1.0941290855407715,1986-03-20
1.1392484903335571,1986-03-21
1.116688847541809,1986-03-24
1.116688847541809,1986-03-25
1.105409860610962,1986-03-26
1.116688847541809,1986-03-27
1.127968668937683,1986-03-31
1.116688847541809,1986-04-01
1.116688847541809,1986-04-02
1.116688847541809,1986-04-03
1.105409860610962,1986-04-04
1.105409860610962,1986-04-07
1.116688847541809,1986-04-08
1.0941290855407715,1986-04-09
1.105409860610962,1986-04-10
1.0941290855407715,1986-04-11
1.105409860610962,1986-04-14
1.0941290855407715,1986-04-15
1.105409860610962,1986-04-16
1.099769949913025,1986-04-17
1.105409860610962,1986-04-18
1.105409860610962,1986-04-21
1.105409860610962,1986-04-22
1.0828500986099243,1986-04-23
1.0828500986099243,1986-04-24
1.0377312898635864,1986-04-25
1.0377312898635864,1986-04-28
1.04901123046875,1986-04-29
1.0602914094924927,1986-04-30
1.0377312898635864,1986-05-01
1.04901123046875,1986-05-02
1.04901123046875,1986-05-05
1.04901123046875,1986-05-06
1.04901123046875,1986-05-07
1.04901123046875,1986-05-08
1.0602914094924927,1986-05-09
1.0941290855407715,1986-05-12
1.105409860610962,1986-05-13
1.105409860610962,1986-05-14
1.105409860610962,1986-05-15
1.105409860610962,1986-05-16
1.105409860610962,1986-05-19
1.0941290855407715,1986-05-20
1.0715707540512085,1986-05-21
1.04901123046875,1986-05-22
1.0602914094924927,1986-05-23
1.0715707540512085,1986-05-27
1.04901123046875,1986-05-28
1.0602914094924927,1986-05-29
1.0715707540512085,1986-05-30
1.0715707540512085,1986-06-02
1.105409860610962,1986-06-03
1.0828500986099243,1986-06-04
1.105409860610962,1986-06-05
1.0941290855407715,1986-06-06
1.0828500986099243,1986-06-09
1.105409860610962,1986-06-10
1.0941290855407715,1986-06-11
1.105409860610962,1986-06-12
1.127968668937683,1986-06-13
1.105409860610962,1986-06-16
1.105409860610962,1986-06-17
1.0828500986099243,1986-06-18
1.0715707540512085,1986-06-19
1.0828500986099243,1986-06-20
1.0602914094924927,1986-06-23
1.0828500986099243,1986-06-24
1.0602914094924927,1986-06-25
1.0602914094924927,1986-06-26
1.0602914094924927,1986-06-27
1.0828500986099243,1986-06-30
1.0602914094924927,1986-07-01
1.0715707540512085,1986-07-02
1.0941290855407715,1986-07-03
1.0602914094924927,1986-07-07
1.0264513492584229,1986-07-08
1.04901123046875,1986-07-09
1.0264513492584229,1986-07-10
1.0264513492584229,1986-07-11
1.0377312898635864,1986-07-14
0.970053493976593,1986-07-15
0.9813328981399536,1986-07-16
0.9756933450698853,1986-07-17
0.9926120638847351,1986-07-18
0.9926120638847351,1986-07-21
0.9926120638847351,1986-07-22
0.9926120638847351,1986-07-23
0.970053493976593,1986-07-24
0.9587730765342712,1986-07-25
0.9362135529518127,1986-07-28
0.9249343276023865,1986-07-29
0.9362135529518127,1986-07-30
0.8798154592514038,1986-07-31
0.8685356974601746,1986-08-01
0.8628960847854614,1986-08-04
0.8685356974601746,1986-08-05
0.8685356974601746,1986-08-06
0.8572563529014587,1986-08-07
0.8572563529014587,1986-08-08
0.8572563529014587,1986-08-11
0.8685356974601746,1986-08-12
0.8685356974601746,1986-08-13
0.8798154592514038,1986-08-14
0.9023749828338623,1986-08-15
0.9249343276023865,1986-08-18
0.9023749828338623,1986-08-19
0.8910955190658569,1986-08-20
0.8910955190658569,1986-08-21
0.8798154592514038,1986-08-22
0.8798154592514038,1986-08-25
0.9023749828338623,1986-08-26
0.8685356974601746,1986-08-27
0.8685356974601746,1986-08-28
0.8910955190658569,1986-08-29
0.8798154592514038,1986-09-02
0.8798154592514038,1986-09-03
0.8798154592514038,1986-09-04
0.8685356974601746,1986-09-05
0.8459764719009399,1986-09-08
0.8685356974601746,1986-09-09
0.8685356974601746,1986-09-10
0.8572563529014587,1986-09-11
0.8459764719009399,1986-09-12
0.8685356974601746,1986-09-15
0.834696888923645,1986-09-16
0.8459764719009399,1986-09-17
0.8459764719009399,1986-09-18
0.8459764719009399,1986-09-19
0.8459764719009399,1986-09-22
0.8572563529014587,1986-09-23
0.834696888923645,1986-09-24
0.834696888923645,1986-09-25
0.8572563529014587,1986-09-26
0.834696888923645,1986-09-29
0.8121374249458313,1986-09-30
0.8234166502952576,1986-10-01
0.8121374249458313,1986-10-02
0.8234166502952576,1986-10-03
0.8121374249458313,1986-10-06
0.8121374249458313,1986-10-07
0.8008574843406677,1986-10-08
0.8008574843406677,1986-10-09
0.8008574843406677,1986-10-10
0.7670187950134277,1986-10-13
0.6993405222892761,1986-10-14
0.6993405222892761,1986-10-15
0.7219002842903137,1986-10-16
0.7444593906402588,1986-10-17
0.7331798076629639,1986-10-20
0.7444593906402588,1986-10-21
0.7444593906402588,1986-10-22
0.7219002842903137,1986-10-23
0.7219002842903137,1986-10-24
0.7331798076629639,1986-10-27
0.7331798076629639,1986-10-28
0.7331798076629639,1986-10-29
0.7331798076629639,1986-10-30
0.7331798076629639,1986-10-31
0.7444593906402588,1986-11-03
0.7557387948036194,1986-11-04
0.7444593906402588,1986-11-05
0.750099241733551,1986-11-06
0.7670187950134277,1986-11-07
0.7782982587814331,1986-11-10
0.7670187950134277,1986-11-11
0.7670187950134277,1986-11-12
0.7782982587814331,1986-11-13
0.789578378200531,1986-11-14
0.789578378200531,1986-11-17
0.7670187950134277,1986-11-18
0.789578378200531,1986-11-19
0.7839387655258179,1986-11-20
0.8008574843406677,1986-11-21
0.8008574843406677,1986-11-24
0.8234166502952576,1986-11-25
0.8008574843406677,1986-11-26
0.8121374249458313,1986-11-28
0.8064976930618286,1986-12-01
0.8008574843406677,1986-12-02
0.8121374249458313,1986-12-03
0.8008574843406677,1986-12-04
0.8008574843406677,1986-12-05
0.8121374249458313,1986-12-08
0.8121374249458313,1986-12-09
0.8008574843406677,1986-12-10
0.789578378200531,1986-12-11
0.789578378200531,1986-12-12
0.7670187950134277,1986-12-15
0.7670187950134277,1986-12-16
0.7782982587814331,1986-12-17
0.7670187950134277,1986-12-18
0.7670187950134277,1986-12-19
0.7670187950134277,1986-12-22
0.789578378200531,1986-12-23
0.7904813885688782,1986-12-24
0.7735424637794495,1986-12-26
0.7735424637794495,1986-12-29
0.7678961157798767,1986-12-30
0.7791886329650879,1986-12-31
0.8130666613578796,1987-01-02
0.8356519341468811,1987-01-05
0.8808221220970154,1987-01-06
0.8921148777008057,1987-01-07
0.9034073352813721,1987-01-08
0.9147000908851624,1987-01-09
0.9485777020454407,1987-01-12
1.0163341760635376,1987-01-13
0.9824554920196533,1987-01-14
0.9824554920196533,1987-01-15
0.9824554920196533,1987-01-16
0.9485777020454407,1987-01-19
0.9485777020454407,1987-01-20
0.8921148777008057,1987-01-21
0.9259929060935974,1987-01-22
0.8921148777008057,1987-01-23
0.8921148777008057,1987-01-26
0.9147000908851624,1987-01-27
0.9034073352813721,1987-01-28
