ADBE,Date
1.1443275213241577,1987-10-08
1.1443275213241577,1987-10-09
1.1223217248916626,1987-10-12
1.1223217248916626,1987-10-13
1.1443275213241577,1987-10-14
1.1589980125427246,1987-10-15
1.114985704421997,1987-10-16
0.8802518844604492,1987-10-19
0.7775558829307556,1987-10-20
0.8289042711257935,1987-10-21
0.7335432171821594,1987-10-22
0.6308472156524658,1987-10-23
0.4841383695602417,1987-10-26
0.4327908754348755,1987-10-27
0.4327908754348755,1987-10-28
0.5721637606620789,1987-10-29
0.6601889729499817,1987-10-30
0.7335432171821594,1987-11-02
0.6895306706428528,1987-11-03
0.6895306706428528,1987-11-04
0.7042015790939331,1987-11-05
0.6528539061546326,1987-11-06
0.6748595833778381,1987-11-09
0.6601889729499817,1987-11-10
0.6748595833778381,1987-11-11
0.7335432171821594,1987-11-12
0.6895306706428528,1987-11-13
0.6895306706428528,1987-11-16
0.6748595833778381,1987-11-17
0.6895306706428528,1987-11-18
0.6528539061546326,1987-11-19
0.6455181837081909,1987-11-20
0.6821953654289246,1987-11-23
0.7188724875450134,1987-11-24
0.7775558829307556,1987-11-25
0.762884795665741,1987-11-27
0.7115373015403748,1987-11-30
0.7115373015403748,1987-12-01
0.7335432171821594,1987-12-02
0.7115373015403748,1987-12-03
0.7042015790939331,1987-12-04
0.6895306706428528,1987-12-07
0.7188724875450134,1987-12-08
0.7775558829307556,1987-12-09
0.7995627522468567,1987-12-10
0.8068976402282715,1987-12-11
0.8655807971954346,1987-12-14
0.8655807971954346,1987-12-15
0.8655807971954346,1987-12-16
0.8289042711257935,1987-12-17
0.8362390995025635,1987-12-18
0.8435752391815186,1987-12-21
0.8215683102607727,1987-12-22
0.7995627522468567,1987-12-23
0.7922266125679016,1987-12-24
0.7922266125679016,1987-12-28
0.8142332434654236,1987-12-29
0.8509101867675781,1987-12-30
0.8655807971954346,1987-12-31
0.872917115688324,1988-01-04
0.9059259295463562,1988-01-05
0.8509101867675781,1988-01-06
0.8509101867675781,1988-01-07
0.7848917841911316,1988-01-08
0.762884795665741,1988-01-11
0.8435752391815186,1988-01-12
0.8435752391815186,1988-01-13
0.8289042711257935,1988-01-14
0.8655807971954346,1988-01-15
0.8380730152130127,1988-01-18
0.8289042711257935,1988-01-19
0.729875385761261,1988-01-20
0.7335432171821594,1988-01-21
0.7482140064239502,1988-01-22
0.7775558829307556,1988-01-25
0.7555500268936157,1988-01-26
0.7555500268936157,1988-01-27
0.770220935344696,1988-01-28
0.7775558829307556,1988-01-29
0.770220935344696,1988-02-01
0.762884795665741,1988-02-02
0.7188724875450134,1988-02-03
0.7042015790939331,1988-02-04
0.7152048945426941,1988-02-05
0.7042015790939331,1988-02-08
0.7555500268936157,1988-02-09
0.7775558829307556,1988-02-10
0.7482140064239502,1988-02-11
0.762884795665741,1988-02-12
0.762884795665741,1988-02-16
0.7555500268936157,1988-02-17
0.7922266125679016,1988-02-18
0.8362390995025635,1988-02-19
0.8582459688186646,1988-02-22
0.872917115688324,1988-02-23
0.8802518844604492,1988-02-24
0.8875877857208252,1988-02-25
0.8435752391815186,1988-02-26
0.8509101867675781,1988-02-29
0.8802518844604492,1988-03-01
0.9095935821533203,1988-03-02
0.9462711811065674,1988-03-03
0.938935399055481,1988-03-04
0.938935399055481,1988-03-07
0.9609419703483582,1988-03-08
0.9682767391204834,1988-03-09
0.9095935821533203,1988-03-10
0.9022582769393921,1988-03-11
0.938935399055481,1988-03-14
0.938935399055481,1988-03-15
0.9132609963417053,1988-03-16
0.872917115688324,1988-03-17
0.8802518844604492,1988-03-18
0.9536063075065613,1988-03-21
0.9756125211715698,1988-03-22
0.9536063075065613,1988-03-23
0.9609419703483582,1988-03-24
0.9242644906044006,1988-03-25
0.9242644906044006,1988-03-28
0.938935399055481,1988-03-29
0.9169296622276306,1988-03-30
0.9095935821533203,1988-03-31
0.872917115688324,1988-04-04
0.8802518844604492,1988-04-05
0.9316003918647766,1988-04-06
0.9316003918647766,1988-04-07
0.9829480051994324,1988-04-08
1.00495445728302,1988-04-11
1.00495445728302,1988-04-12
0.9756125211715698,1988-04-13
0.9316003918647766,1988-04-14
0.9682767391204834,1988-04-15
0.9902833700180054,1988-04-18
0.9939513206481934,1988-04-19
0.9829480051994324,1988-04-20
0.9829480051994324,1988-04-21
0.9976184368133545,1988-04-22
1.00495445728302,1988-04-25
1.0269607305526733,1988-04-26
1.0416308641433716,1988-04-27
1.0489670038223267,1988-04-28
1.0269607305526733,1988-04-29
1.0636378526687622,1988-05-02
1.07097327709198,1988-05-03
1.0783092975616455,1988-05-04
1.0636378526687622,1988-05-05
1.0636378526687622,1988-05-06
1.0269607305526733,1988-05-09
1.0342966318130493,1988-05-10
1.0269607305526733,1988-05-11
1.0122894048690796,1988-05-12
0.9902833700180054,1988-05-13
1.0196254253387451,1988-05-16
1.00495445728302,1988-05-17
0.9829480051994324,1988-05-18
0.9536063075065613,1988-05-19
0.9462711811065674,1988-05-20
0.942602813243866,1988-05-23
0.9756125211715698,1988-05-24
0.9609419703483582,1988-05-25
0.9976184368133545,1988-05-26
0.9902833700180054,1988-05-27
1.0342966318130493,1988-05-31
1.07097327709198,1988-06-01
1.0746407508850098,1988-06-02
1.114985704421997,1988-06-03
1.1186529397964478,1988-06-06
1.1223217248916626,1988-06-07
1.1663340330123901,1988-06-08
1.1443275213241577,1988-06-09
1.1516629457473755,1988-06-10
1.1516629457473755,1988-06-13
1.1443275213241577,1988-06-14
1.107650637626648,1988-06-15
1.114985704421997,1988-06-16
1.107650637626648,1988-06-17
1.1443275213241577,1988-06-20
1.1516629457473755,1988-06-21
1.1589980125427246,1988-06-22
1.1663340330123901,1988-06-23
1.1663340330123901,1988-06-24
1.1443275213241577,1988-06-27
1.1589980125427246,1988-06-28
1.1663340330123901,1988-06-29
1.1810052394866943,1988-06-30
1.1956757307052612,1988-07-01
1.1810052394866943,1988-07-05
1.1956757307052612,1988-07-06
1.2763655185699463,1988-07-07
1.2690300941467285,1988-07-08
1.2726976871490479,1988-07-11
1.2250176668167114,1988-07-12
1.2470234632492065,1988-07-13
1.2837015390396118,1988-07-14
1.2837015390396118,1988-07-15
1.2763655185699463,1988-07-18
1.2616944313049316,1988-07-19
1.210347056388855,1988-07-20
1.1956757307052612,1988-07-21
1.210347056388855,1988-07-22
1.2616944313049316,1988-07-25
1.2616944313049316,1988-07-26
1.217681884765625,1988-07-27
1.217681884765625,1988-07-28
1.217681884765625,1988-07-29
1.2250176668167114,1988-08-01
1.217681884765625,1988-08-02
1.2286847829818726,1988-08-03
1.210347056388855,1988-08-04
1.1883403062820435,1988-08-05
1.1956757307052612,1988-08-08
1.1589980125427246,1988-08-09
1.114985704421997,1988-08-10
1.1223217248916626,1988-08-11
1.114985704421997,1988-08-12
1.092980146408081,1988-08-15
1.114985704421997,1988-08-16
1.1003153324127197,1988-08-17
1.0563017129898071,1988-08-18
1.0269607305526733,1988-08-19
1.0306278467178345,1988-08-22
1.0416308641433716,1988-08-23
1.0636378526687622,1988-08-24
1.085644006729126,1988-08-25
1.1003153324127197,1988-08-26
1.1443275213241577,1988-08-29
1.155330777168274,1988-08-30
1.1443275213241577,1988-08-31
1.1039825677871704,1988-09-01
1.1223217248916626,1988-09-02
1.1369922161102295,1988-09-06
1.092980146408081,1988-09-07
1.107650637626648,1988-09-08
1.1626652479171753,1988-09-09
1.1663340330123901,1988-09-12
1.1516629457473755,1988-09-13
1.1883403062820435,1988-09-14
1.1810052394866943,1988-09-15
1.1883403062820435,1988-09-16
1.1810052394866943,1988-09-19
1.2470234632492065,1988-09-20
1.2837015390396118,1988-09-21
1.2763655185699463,1988-09-22
1.2543590068817139,1988-09-23
1.232352614402771,1988-09-26
1.232352614402771,1988-09-27
1.217681884765625,1988-09-28
1.2690300941467285,1988-09-29
1.2763655185699463,1988-09-30
1.2837015390396118,1988-10-03
1.3203779458999634,1988-10-04
1.313042402267456,1988-10-05
1.3350484371185303,1988-10-06
1.2983719110488892,1988-10-07
1.2910363674163818,1988-10-10
1.3057068586349487,1988-10-11
1.2910363674163818,1988-10-12
1.2947039604187012,1988-10-13
1.3423842191696167,1988-10-14
1.3423842191696167,1988-10-17
1.3497191667556763,1988-10-18
1.386396884918213,1988-10-19
1.4450803995132446,1988-10-20
1.4377449750900269,1988-10-21
1.4304097890853882,1988-10-24
1.371726155281067,1988-10-25
1.3423842191696167,1988-10-26
1.2910363674163818,1988-10-27
1.2763655185699463,1988-10-28
1.2580265998840332,1988-10-31
1.313042402267456,1988-11-01
1.2690300941467285,1988-11-02
1.2763655185699463,1988-11-03
1.2837015390396118,1988-11-04
1.2616944313049316,1988-11-07
1.2983719110488892,1988-11-08
1.2983719110488892,1988-11-09
1.3277137279510498,1988-11-10
1.2910363674163818,1988-11-11
1.2616944313049316,1988-11-14
1.2763655185699463,1988-11-15
1.239688515663147,1988-11-16
1.2470234632492065,1988-11-17
1.2690300941467285,1988-11-18
1.2616944313049316,1988-11-21
1.2763655185699463,1988-11-22
1.3057068586349487,1988-11-23
1.3057068586349487,1988-11-25
1.2616944313049316,1988-11-28
1.2616944313049316,1988-11-29
1.3057068586349487,1988-11-30
1.3350484371185303,1988-12-01
1.3937324285507202,1988-12-02
1.423073649406433,1988-12-05
1.4084031581878662,1988-12-06
1.4084031581878662,1988-12-07
1.3203779458999634,1988-12-08
1.2763655185699463,1988-12-09
1.2470234632492065,1988-12-12
1.2470234632492065,1988-12-13
1.2763655185699463,1988-12-14
1.2910363674163818,1988-12-15
1.2910363674163818,1988-12-16
1.3937324285507202,1988-12-19
1.423073649406433,1988-12-20
1.386396884918213,1988-12-21
1.3643897771835327,1988-12-22
1.3937324285507202,1988-12-23
1.4450803995132446,1988-12-27
1.4964280128479004,1988-12-28
1.4524157047271729,1988-12-29
1.4377449750900269,1988-12-30
1.4377449750900269,1989-01-03
1.4964280128479004,1989-01-04
1.4670864343643188,1989-01-05
1.4377449750900269,1989-01-06
1.4377449750900269,1989-01-09
1.4157390594482422,1989-01-10
1.423073649406433,1989-01-11
1.3937324285507202,1989-01-12
1.371726155281067,1989-01-13
1.386396884918213,1989-01-16
1.3057068586349487,1989-01-17
1.3203779458999634,1989-01-18
1.3203779458999634,1989-01-19
1.2910363674163818,1989-01-20
1.2910363674163818,1989-01-23
1.3350484371185303,1989-01-24
1.4670864343643188,1989-01-25
1.4817571640014648,1989-01-26
1.3937324285507202,1989-01-27
1.3570550680160522,1989-01-30
1.3570550680160522,1989-01-31
1.3497191667556763,1989-02-01
1.4084031581878662,1989-02-02
1.4377449750900269,1989-02-03
1.4377449750900269,1989-02-06
1.3937324285507202,1989-02-07
1.2910363674163818,1989-02-08
1.3350484371185303,1989-02-09
1.3057068586349487,1989-02-10
1.3350484371185303,1989-02-13
1.2616944313049316,1989-02-14
1.2983719110488892,1989-02-15
1.3423842191696167,1989-02-16
1.2763655185699463,1989-02-17
1.217681884765625,1989-02-21
1.1736687421798706,1989-02-22
1.217681884765625,1989-02-23
1.1810052394866943,1989-02-24
1.1736687421798706,1989-02-27
1.1883403062820435,1989-02-28
1.2030110359191895,1989-03-01
1.2030110359191895,1989-03-02
1.1883403062820435,1989-03-03
1.2616944313049316,1989-03-06
1.2030110359191895,1989-03-07
1.1516629457473755,1989-03-08
1.114985704421997,1989-03-09
1.1589980125427246,1989-03-10
1.1443275213241577,1989-03-13
1.232352614402771,1989-03-14
1.2616944313049316,1989-03-15
1.2763655185699463,1989-03-16
1.2470234632492065,1989-03-17
1.232352614402771,1989-03-20
1.2616944313049316,1989-03-21
1.217681884765625,1989-03-22
1.232352614402771,1989-03-23
1.232352614402771,1989-03-27
1.2543590068817139,1989-03-28
1.2616944313049316,1989-03-29
1.2763655185699463,1989-03-30
1.2616944313049316,1989-03-31
1.3057068586349487,1989-04-03
1.2910363674163818,1989-04-04
1.2837015390396118,1989-04-05
1.2616944313049316,1989-04-06
1.3203779458999634,1989-04-07
1.3057068586349487,1989-04-10
1.3790613412857056,1989-04-11
1.3937324285507202,1989-04-12
1.3570550680160522,1989-04-13
1.4010674953460693,1989-04-14
1.3790613412857056,1989-04-17
1.3937324285507202,1989-04-18
1.3790613412857056,1989-04-19
1.3790613412857056,1989-04-20
1.3790613412857056,1989-04-21
1.3643897771835327,1989-04-24
1.3790613412857056,1989-04-25
1.3937324285507202,1989-04-26
1.4450803995132446,1989-04-27
1.5697827339172363,1989-04-28
1.525769591331482,1989-05-01
1.4670864343643188,1989-05-02
1.4964280128479004,1989-05-03
1.5110992193222046,1989-05-04
1.4670864343643188,1989-05-05
1.4744223356246948,1989-05-08
1.525769591331482,1989-05-09
1.5110992193222046,1989-05-10
1.518434762954712,1989-05-11
1.5697827339172363,1989-05-12
1.599124550819397,1989-05-15
1.5844532251358032,1989-05-16
1.613795280456543,1989-05-17
1.6284655332565308,1989-05-18
1.6871496438980103,1989-05-19
1.7018203735351562,1989-05-22
1.679814338684082,1989-05-23
1.672478199005127,1989-05-24
1.7018203735351562,1989-05-25
1.6871496438980103,1989-05-26
1.65780770778656,1989-05-30
1.65780770778656,1989-05-31
1.672478199005127,1989-06-01
1.7164911031723022,1989-06-02
1.6284655332565308,1989-06-05
1.599124550819397,1989-06-06
1.613795280456543,1989-06-07
1.6431366205215454,1989-06-08
1.6431366205215454,1989-06-09
1.7311615943908691,1989-06-12
1.7164911031723022,1989-06-13
1.7164911031723022,1989-06-14
1.6504722833633423,1989-06-15
1.599124550819397,1989-06-16
1.5697827339172363,1989-06-19
1.5697827339172363,1989-06-20
1.5551117658615112,1989-06-21
1.5697827339172363,1989-06-22
1.6431366205215454,1989-06-23
1.6284655332565308,1989-06-26
1.6284655332565308,1989-06-27
1.613795280456543,1989-06-28
1.5551117658615112,1989-06-29
1.5551117658615112,1989-06-30
1.5551117658615112,1989-07-03
1.5624470710754395,1989-07-05
1.4377449750900269,1989-07-06
1.4377449750900269,1989-07-07
1.4670864343643188,1989-07-10
1.4524157047271729,1989-07-11
1.4084031581878662,1989-07-12
1.423073649406433,1989-07-13
1.4524157047271729,1989-07-14
1.4524157047271729,1989-07-17
1.3937324285507202,1989-07-18
1.423073649406433,1989-07-19
1.4377449750900269,1989-07-20
1.423073649406433,1989-07-21
1.4377449750900269,1989-07-24
1.4010674953460693,1989-07-25
1.3790613412857056,1989-07-26
1.3937324285507202,1989-07-27
1.3790613412857056,1989-07-28
1.3350484371185303,1989-07-31
1.3497191667556763,1989-08-01
1.3350484371185303,1989-08-02
1.3203779458999634,1989-08-03
1.4377449750900269,1989-08-04
1.525769591331482,1989-08-07
1.5110992193222046,1989-08-08
1.4817571640014648,1989-08-09
1.4670864343643188,1989-08-10
1.3937324285507202,1989-08-11
1.386396884918213,1989-08-14
1.371726155281067,1989-08-15
1.3643897771835327,1989-08-16
1.3350484371185303,1989-08-17
1.3497191667556763,1989-08-18
1.3203779458999634,1989-08-21
1.3790613412857056,1989-08-22
1.4377449750900269,1989-08-23
1.4964280128479004,1989-08-24
1.525769591331482,1989-08-25
1.5110992193222046,1989-08-28
1.4817571640014648,1989-08-29
1.4964280128479004,1989-08-30
1.4817571640014648,1989-08-31
1.4670864343643188,1989-09-01
1.4524157047271729,1989-09-05
1.4377449750900269,1989-09-06
1.3937324285507202,1989-09-07
1.3570550680160522,1989-09-08
1.3497191667556763,1989-09-11
1.3057068586349487,1989-09-12
1.2910363674163818,1989-09-13
1.217681884765625,1989-09-14
1.2030110359191895,1989-09-15
1.2030110359191895,1989-09-18
1.1810052394866943,1989-09-19
1.1589980125427246,1989-09-20
0.9169296622276306,1989-09-21
0.9682767391204834,1989-09-22
0.9902833700180054,1989-09-25
1.0122894048690796,1989-09-26
1.0122894048690796,1989-09-27
1.085644006729126,1989-09-28
1.0416308641433716,1989-09-29
1.0416308641433716,1989-10-02
0.938935399055481,1989-10-03
0.9462711811065674,1989-10-04
0.9242644906044006,1989-10-05
0.9095935821533203,1989-10-06
1.0122894048690796,1989-10-09
0.9976184368133545,1989-10-10
0.9829480051994324,1989-10-11
1.0269607305526733,1989-10-12
0.938935399055481,1989-10-13
0.938935399055481,1989-10-16
0.9242644906044006,1989-10-17
0.938935399055481,1989-10-18
0.9829480051994324,1989-10-19
0.9829480051994324,1989-10-20
0.9976184368133545,1989-10-23
0.9976184368133545,1989-10-24
0.9829480051994324,1989-10-25
0.9829480051994324,1989-10-26
0.9536063075065613,1989-10-27
0.9536063075065613,1989-10-30
0.9829480051994324,1989-10-31
0.9682767391204834,1989-11-01
0.9536063075065613,1989-11-02
0.938935399055481,1989-11-03
0.938935399055481,1989-11-06
0.938935399055481,1989-11-07
0.9682767391204834,1989-11-08
0.9976184368133545,1989-11-09
1.0342966318130493,1989-11-10
1.07097327709198,1989-11-13
1.0416308641433716,1989-11-14
1.1003153324127197,1989-11-15
1.114985704421997,1989-11-16
1.107650637626648,1989-11-17
1.114985704421997,1989-11-20
1.1003153324127197,1989-11-21
1.114985704421997,1989-11-22
1.1296566724777222,1989-11-24
1.114985704421997,1989-11-27
1.1736687421798706,1989-11-28
1.1589980125427246,1989-11-29
1.1296566724777222,1989-11-30
1.1003153324127197,1989-12-01
1.1443275213241577,1989-12-04
1.1296566724777222,1989-12-05
1.1589980125427246,1989-12-06
1.1589980125427246,1989-12-07
1.114985704421997,1989-12-08
1.107650637626648,1989-12-11
1.1003153324127197,1989-12-12
1.07097327709198,1989-12-13
0.9682767391204834,1989-12-14
0.9976184368133545,1989-12-15
1.0122894048690796,1989-12-18
1.0416308641433716,1989-12-19
1.0416308641433716,1989-12-20
1.0416308641433716,1989-12-21
1.114985704421997,1989-12-22
1.1296566724777222,1989-12-26
1.1443275213241577,1989-12-27
1.1443275213241577,1989-12-28
1.1883403062820435,1989-12-29
1.1883403062820435,1990-01-02
1.2470234632492065,1990-01-03
1.3057068586349487,1990-01-04
1.3350484371185303,1990-01-05
1.3526924848556519,1990-01-08
1.3232858180999756,1990-01-09
1.2791765928268433,1990-01-10
1.3526924848556519,1990-01-11
1.3232858180999756,1990-01-12
1.2938798666000366,1990-01-15
1.3526924848556519,1990-01-16
1.337989330291748,1990-01-17
1.3968019485473633,1990-01-18
1.337989330291748,1990-01-19
1.3526924848556519,1990-01-22
1.4115054607391357,1990-01-23
1.4409114122390747,1990-01-24
1.3968019485473633,1990-01-25
1.4115054607391357,1990-01-26
1.4115054607391357,1990-01-29
1.3820990324020386,1990-01-30
1.3820990324020386,1990-01-31
1.3968019485473633,1990-02-01
1.426208257675171,1990-02-02
1.426208257675171,1990-02-05
1.4115054607391357,1990-02-06
1.4482636451721191,1990-02-07
1.529130220413208,1990-02-08
