MS,Date
44.39466857910156,2000-04-06
44.00436782836914,2000-04-07
46.183448791503906,2000-04-10
44.78493118286133,2000-04-11
41.59672546386719,2000-04-12
39.379981994628906,2000-04-13
34.88127136230469,2000-04-14
35.95705032348633,2000-04-17
39.51039123535156,2000-04-18
39.11917495727539,2000-04-19
39.11917495727539,2000-04-20
40.48835372924805,2000-04-24
41.66193771362305,2000-04-25
42.053104400634766,2000-04-26
41.9879035949707,2000-04-27
40.03197479248047,2000-04-28
41.59672546386719,2000-05-01
39.51039123535156,2000-05-02
38.07598876953125,2000-05-03
37.358802795410156,2000-05-04
37.0980110168457,2000-05-05
37.45661926269531,2000-05-08
37.0980110168457,2000-05-09
34.490074157714844,2000-05-10
34.946468353271484,2000-05-11
36.201534271240234,2000-05-12
38.63017654418945,2000-05-15
39.24955749511719,2000-05-16
39.64075469970703,2000-05-17
38.956180572509766,2000-05-18
36.21784973144531,2000-05-19
35.20726013183594,2000-05-22
35.598453521728516,2000-05-23
35.598453521728516,2000-05-24
33.38167953491211,2000-05-25
33.21869659423828,2000-05-26
34.946468353271484,2000-05-30
37.29359817504883,2000-05-31
39.24955749511719,2000-06-01
43.32448196411133,2000-06-02
42.83549118041992,2000-06-05
41.59672546386719,2000-06-06
41.69452667236328,2000-06-07
41.075130462646484,2000-06-08
41.33592224121094,2000-06-09
42.15089797973633,2000-06-12
43.48748016357422,2000-06-13
44.59586715698242,2000-06-14
43.7808837890625,2000-06-15
42.313899993896484,2000-06-16
44.04167175292969,2000-06-19
45.15007019042969,2000-06-20
44.66105270385742,2000-06-21
43.38966369628906,2000-06-22
42.313899993896484,2000-06-23
42.86809158325195,2000-06-26
43.2918815612793,2000-06-27
43.55268859863281,2000-06-28
44.00907897949219,2000-06-29
43.42228317260742,2000-06-30
44.33505630493164,2000-07-03
45.419891357421875,2000-07-05
46.79231262207031,2000-07-06
47.38047409057617,2000-07-07
48.818241119384766,2000-07-10
49.602439880371094,2000-07-11
49.92923355102539,2000-07-12
50.386680603027344,2000-07-13
50.19064712524414,2000-07-14
48.16471481323242,2000-07-17
47.707244873046875,2000-07-18
46.13878631591797,2000-07-19
47.707244873046875,2000-07-20
49.504432678222656,2000-07-21
49.21035385131836,2000-07-24
49.390079498291016,2000-07-25
48.62218475341797,2000-07-26
48.36077117919922,2000-07-27
46.13878631591797,2000-07-28
47.707244873046875,2000-07-31
47.54388427734375,2000-08-01
48.1973991394043,2000-08-02
49.07966613769531,2000-08-03
51.105560302734375,2000-08-04
51.595703125,2000-08-07
50.582759857177734,2000-08-08
51.432342529296875,2000-08-09
50.51738739013672,2000-08-10
53.131500244140625,2000-08-11
54.4058723449707,2000-08-14
53.06616973876953,2000-08-15
51.49767303466797,2000-08-16
53.42559051513672,2000-08-17
52.51065444946289,2000-08-18
53.262184143066406,2000-08-21
53.7850341796875,2000-08-22
53.11515426635742,2000-08-23
53.91574478149414,2000-08-24
52.935428619384766,2000-08-25
53.7850341796875,2000-08-28
54.63457489013672,2000-08-29
55.35344696044922,2000-08-30
56.24392318725586,2000-08-31
56.30109786987305,2000-09-01
55.90896224975586,2000-09-05
55.516849517822266,2000-09-06
54.895992279052734,2000-09-07
55.15744400024414,2000-09-08
57.18335723876953,2000-09-11
56.43179702758789,2000-09-12
54.63457489013672,2000-09-13
54.86333465576172,2000-09-14
51.49767303466797,2000-09-15
48.88361358642578,2000-09-18
50.974849700927734,2000-09-19
50.15796661376953,2000-09-20
46.69428634643555,2000-09-21
47.347801208496094,2000-09-22
48.32809829711914,2000-09-25
46.36753463745117,2000-09-26
45.38726043701172,2000-09-27
47.086395263671875,2000-09-28
47.80527114868164,2000-09-29
47.38047409057617,2000-10-02
48.03400421142578,2000-10-03
47.352874755859375,2000-10-04
48.20430374145508,2000-10-05
44.14362335205078,2000-10-06
43.61964416503906,2000-10-09
39.03499984741211,2000-10-10
40.737876892089844,2000-10-11
37.070152282714844,2000-10-12
40.967105865478516,2000-10-13
40.70511245727539,2000-10-16
38.740264892578125,2000-10-17
38.24906539916992,2000-10-18
40.115657806396484,2000-10-19
42.407981872558594,2000-10-20
40.86884689331055,2000-10-23
42.571720123291016,2000-10-24
40.93434524536133,2000-10-25
40.47587966918945,2000-10-26
41.62205505371094,2000-10-27
42.375247955322266,2000-10-30
42.08052444458008,2000-10-31
41.42557144165039,2000-11-01
42.146034240722656,2000-11-02
43.78338623046875,2000-11-03
42.04777908325195,2000-11-06
40.148414611816406,2000-11-07
38.28178405761719,2000-11-08
37.102874755859375,2000-11-09
36.218727111816406,2000-11-10
35.6292724609375,2000-11-13
35.56378173828125,2000-11-14
36.677181243896484,2000-11-15
37.201141357421875,2000-11-16
35.989479064941406,2000-11-17
33.79539489746094,2000-11-20
34.35211181640625,2000-11-21
33.72991180419922,2000-11-22
34.22111892700195,2000-11-24
34.843318939208984,2000-11-27
33.33695602416992,2000-11-28
34.05738830566406,2000-11-29
33.20596694946289,2000-11-30
32.68199157714844,2000-12-01
33.500675201416016,2000-12-04
37.72509002685547,2000-12-05
36.382469177246094,2000-12-06
35.56378173828125,2000-12-07
38.871246337890625,2000-12-08
40.7706298828125,2000-12-11
38.576541900634766,2000-12-12
39.427940368652344,2000-12-13
35.72749710083008,2000-12-14
36.087730407714844,2000-12-15
36.28422164916992,2000-12-18
36.15324020385742,2000-12-19
35.92399978637695,2000-12-20
37.72509002685547,2000-12-21
38.904022216796875,2000-12-22
40.115657806396484,2000-12-26
40.115657806396484,2000-12-27
41.589317321777344,2000-12-28
41.52381896972656,2000-12-29
37.790592193603516,2001-01-02
43.84886932373047,2001-01-03
46.468666076660156,2001-01-04
44.3400993347168,2001-01-05
43.68513107299805,2001-01-08
43.22669219970703,2001-01-09
45.1865119934082,2001-01-10
45.974647521972656,2001-01-11
44.72677230834961,2001-01-12
44.10282897949219,2001-01-16
42.49372100830078,2001-01-17
42.09963607788086,2001-01-18
44.33269119262695,2001-01-19
44.06998062133789,2001-01-22
45.613407135009766,2001-01-23
44.26701354980469,2001-01-24
43.5445556640625,2001-01-25
43.34750747680664,2001-01-26
44.12516403198242,2001-01-29
44.66108322143555,2001-01-30
44.55600357055664,2001-01-31
47.183128356933594,2001-02-01
45.32313919067383,2001-02-02
45.4492301940918,2001-02-05
44.63481521606445,2001-02-06
42.1390495300293,2001-02-07
40.983116149902344,2001-02-08
41.692420959472656,2001-02-09
42.03396987915039,2001-02-12
41.61888122558594,2001-02-13
40.426170349121094,2001-02-14
40.10041046142578,2001-02-15
39.27548599243164,2001-02-16
36.18075942993164,2001-02-20
34.69903564453125,2001-02-21
36.217525482177734,2001-02-22
35.203453063964844,2001-02-23
36.35939025878906,2001-02-26
36.60109329223633,2001-02-27
34.220909118652344,2001-02-28
33.41701126098633,2001-03-01
32.0771598815918,2001-03-02
32.89158248901367,2001-03-05
34.35749816894531,2001-03-06
35.07208251953125,2001-03-07
33.82684326171875,2001-03-08
32.18750762939453,2001-03-09
29.42377281188965,2001-03-12
31.000049591064453,2001-03-13
29.9492130279541,2001-03-14
31.005300521850586,2001-03-15
30.432584762573242,2001-03-16
31.909034729003906,2001-03-19
29.686500549316406,2001-03-20
28.709190368652344,2001-03-21
27.97886848449707,2001-03-22
28.115468978881836,2001-03-23
28.635644912719727,2001-03-26
29.73903465270996,2001-03-27
28.372922897338867,2001-03-28
28.204795837402344,2001-03-29
28.110210418701172,2001-03-30
27.50597381591797,2001-04-02
25.924448013305664,2001-04-03
23.8920955657959,2001-04-04
27.66118621826172,2001-04-05
26.86936378479004,2001-04-06
26.547353744506836,2001-04-09
28.843647003173828,2001-04-10
30.432584762573242,2001-04-11
31.461959838867188,2001-04-12
30.30062484741211,2001-04-16
31.066043853759766,2001-04-17
35.31553268432617,2001-04-18
35.51084899902344,2001-04-19
34.84042739868164,2001-04-20
33.679073333740234,2001-04-23
32.517765045166016,2001-04-24
32.41216278076172,2001-04-25
33.18287658691406,2001-04-26
34.47093200683594,2001-04-27
33.14592742919922,2001-04-30
33.44154357910156,2001-05-01
35.114952087402344,2001-05-02
34.96184158325195,2001-05-03
35.55306625366211,2001-05-04
35.347198486328125,2001-05-07
34.85098648071289,2001-05-08
34.349491119384766,2001-05-09
34.31254577636719,2001-05-10
33.367610931396484,2001-05-11
34.307254791259766,2001-05-14
34.63456344604492,2001-05-15
36.476890563964844,2001-05-16
36.79360580444336,2001-05-17
36.44521713256836,2001-05-18
38.36671829223633,2001-05-21
39.200748443603516,2001-05-22
37.743804931640625,2001-05-23
38.0394172668457,2001-05-24
36.677494049072266,2001-05-25
35.93842697143555,2001-05-29
33.89023971557617,2001-05-30
34.31782913208008,2001-05-31
34.418113708496094,2001-06-01
34.31254577636719,2001-06-04
34.893218994140625,2001-06-05
34.048606872558594,2001-06-06
34.57649612426758,2001-06-07
34.09611892700195,2001-06-08
32.86085891723633,2001-06-11
31.963449478149414,2001-06-12
31.35637664794922,2001-06-13
30.27423667907715,2001-06-14
30.363964080810547,2001-06-15
30.24782371520996,2001-06-18
30.854894638061523,2001-06-19
31.33000946044922,2001-06-20
34.28614807128906,2001-06-21
34.33894729614258,2001-06-22
34.059173583984375,2001-06-25
33.689640045166016,2001-06-26
33.07201385498047,2001-06-27
33.78994369506836,2001-06-28
33.90608215332031,2001-06-29
33.65269470214844,2001-07-02
33.748043060302734,2001-07-03
33.53612518310547,2001-07-05
32.28581237792969,2001-07-06
32.1745491027832,2001-07-09
30.971914291381836,2001-07-10
30.63284683227539,2001-07-11
32.75204086303711,2001-07-12
32.54011535644531,2001-07-13
30.96661376953125,2001-07-16
31.687143325805664,2001-07-17
31.205034255981445,2001-07-18
31.178518295288086,2001-07-19
31.522916793823242,2001-07-20
31.099077224731445,2001-07-23
30.479209899902344,2001-07-24
30.26198387145996,2001-07-25
31.332172393798828,2001-07-26
31.570573806762695,2001-07-27
31.60239028930664,2001-07-30
31.692432403564453,2001-07-31
33.059326171875,2001-08-01
33.366607666015625,2001-08-02
33.45667266845703,2001-08-03
32.45004653930664,2001-08-06
32.52950668334961,2001-08-07
30.860660552978516,2001-08-08
29.716310501098633,2001-08-09
29.610336303710938,2001-08-10
29.53087615966797,2001-08-13
29.589147567749023,2001-08-14
29.11233901977539,2001-08-15
28.079233169555664,2001-08-16
27.1256046295166,2001-08-17
28.216978073120117,2001-08-20
27.7613468170166,2001-08-21
28.33354377746582,2001-08-22
27.80902671813965,2001-08-23
29.98650360107422,2001-08-24
29.854063034057617,2001-08-27
28.900423049926758,2001-08-28
28.52425765991211,2001-08-29
27.7083740234375,2001-08-30
28.264659881591797,2001-08-31
27.655397415161133,2001-09-04
27.39579963684082,2001-09-05
26.224931716918945,2001-09-06
25.462034225463867,2001-09-07
25.907054901123047,2001-09-10
22.516359329223633,2001-09-17
22.357418060302734,2001-09-18
22.246166229248047,2001-09-19
19.930950164794922,2001-09-20
21.234251022338867,2001-09-21
22.542848587036133,2001-09-24
22.675296783447266,2001-09-25
23.115036010742188,2001-09-26
23.475297927856445,2001-09-27
24.556076049804688,2001-09-28
24.847476959228516,2001-10-01
24.926942825317383,2001-10-02
26.561405181884766,2001-10-03
26.561405181884766,2001-10-04
25.752161026000977,2001-10-05
25.427391052246094,2001-10-08
26.225994110107422,2001-10-09
26.93940544128418,2001-10-10
28.110687255859375,2001-10-11
27.397266387939453,2001-10-12
27.961606979370117,2001-10-15
28.004209518432617,2001-10-16
27.95629119873047,2001-10-17
27.338706970214844,2001-10-18
26.14081382751465,2001-10-19
27.013954162597656,2001-10-22
27.147043228149414,2001-10-23
26.619972229003906,2001-10-24
27.338706970214844,2001-10-25
27.732677459716797,2001-10-26
26.976673126220703,2001-10-29
26.577363967895508,2001-10-30
26.04497528076172,2001-10-31
26.859542846679688,2001-11-01
27.40260124206543,2001-11-02
27.519723892211914,2001-11-05
28.30767059326172,2001-11-06
28.66970443725586,2001-11-07
28.62178611755371,2001-11-08
28.355592727661133,2001-11-09
28.39818000793457,2001-11-12
29.75579833984375,2001-11-13
30.985641479492188,2001-11-14
30.47453498840332,2001-11-15
29.65464210510254,2001-11-16
30.565046310424805,2001-11-19
30.282882690429688,2001-11-20
30.10186004638672,2001-11-21
30.8099422454834,2001-11-23
31.68840217590332,2001-11-26
30.746057510375977,2001-11-27
28.85605239868164,2001-11-28
29.947463989257812,2001-11-29
29.54817771911621,2001-11-30
27.860454559326172,2001-12-03
28.068082809448242,2001-12-04
29.745153427124023,2001-12-05
30.373403549194336,2001-12-06
29.633338928222656,2001-12-07
29.095626831054688,2001-12-10
29.202116012573242,2001-12-11
29.287290573120117,2001-12-12
28.73892593383789,2001-12-13
27.977584838867188,2001-12-14
27.519723892211914,2001-12-17
28.51531410217285,2001-12-18
29.702552795410156,2001-12-19
29.825000762939453,2001-12-20
29.42038345336914,2001-12-21
29.415054321289062,2001-12-24
29.521541595458984,2001-12-26
29.494930267333984,2001-12-27
30.277565002441406,2001-12-28
29.78241539001465,2001-12-31
29.399112701416016,2002-01-02
30.250934600830078,2002-01-03
31.75227928161621,2002-01-04
31.512720108032227,2002-01-07
30.8525333404541,2002-01-08
31.210683822631836,2002-01-09
31.510011672973633,2002-01-10
30.767019271850586,2002-01-11
30.125591278076172,2002-01-14
30.922039031982422,2002-01-15
29.863676071166992,2002-01-16
30.809782028198242,2002-01-17
30.264568328857422,2002-01-18
29.58573341369629,2002-01-22
29.6445369720459,2002-01-23
29.077938079833984,2002-01-24
29.53227424621582,2002-01-25
29.393293380737305,2002-01-28
27.795093536376953,2002-01-29
28.115787506103516,2002-01-30
29.398643493652344,2002-01-31
28.548765182495117,2002-02-01
26.950542449951172,2002-02-04
26.426721572875977,2002-02-05
26.14876937866211,2002-02-06
25.977718353271484,2002-02-07
27.666791915893555,2002-02-08
27.875267028808594,2002-02-11
27.153669357299805,2002-02-12
27.44765281677246,2002-02-13
27.82715606689453,2002-02-14
26.661897659301758,2002-02-15
25.143857955932617,2002-02-19
25.534067153930664,2002-02-20
25.49664878845215,2002-02-21
24.924713134765625,2002-02-22
26.05789566040039,2002-02-25
26.05789566040039,2002-02-26
25.833393096923828,2002-02-27
26.255661010742188,2002-02-28
26.85433578491211,2002-03-01
28.730478286743164,2002-03-04
29.377269744873047,2002-03-05
30.125591278076172,2002-03-06
29.516250610351562,2002-03-07
30.392864227294922,2002-03-08
30.179054260253906,2002-03-11
30.189739227294922,2002-03-12
29.569690704345703,2002-03-13
29.227598190307617,2002-03-14
30.18438720703125,2002-03-15
30.3714656829834,2002-03-18
30.938064575195312,2002-03-19
30.34473991394043,2002-03-20
30.3714656829834,2002-03-21
29.90644073486328,2002-03-22
29.318471908569336,2002-03-25
29.8209171295166,2002-03-26
30.285940170288086,2002-03-27
30.63338851928711,2002-03-28
30.408897399902344,2002-04-01
30.355445861816406,2002-04-02
29.872400283813477,2002-04-03
30.049522399902344,2002-04-04
30.00659942626953,2002-04-05
29.88314437866211,2002-04-08
29.652372360229492,2002-04-09
29.255205154418945,2002-04-10
27.714900970458984,2002-04-11
28.493104934692383,2002-04-12
28.2623233795166,2002-04-15
29.453781127929688,2002-04-16
29.534292221069336,2002-04-17
29.620162963867188,2002-04-18
29.523563385009766,2002-04-19
28.793663024902344,2002-04-22
28.71314239501953,2002-04-23
27.366046905517578,2002-04-24
25.831100463867188,2002-04-25
25.788169860839844,2002-04-26
25.492979049682617,2002-04-29
25.61105728149414,2002-04-30
25.77745246887207,2002-05-01
26.212169647216797,2002-05-02
25.761337280273438,2002-05-03
24.17808723449707,2002-05-06
24.09758758544922,2002-05-07
26.024316787719727,2002-05-08
26.029682159423828,2002-05-09
25.20855140686035,2002-05-10
25.868671417236328,2002-05-13
26.539533615112305,2002-05-14
26.35706329345703,2002-05-15
26.66834259033203,2002-05-16
27.097692489624023,2002-05-17
26.485864639282227,2002-05-20
25.970643997192383,2002-05-21
25.772064208984375,2002-05-22
26.018945693969727,2002-05-23
25.72376823425293,2002-05-24
25.042160034179688,2002-05-28
24.70941925048828,2002-05-29
23.958040237426758,2002-05-30
24.39813232421875,2002-05-31
23.56089973449707,2002-06-03
23.319368362426758,2002-06-04
24.247854232788086,2002-06-05
23.904367446899414,2002-06-06
23.974140167236328,2002-06-07
24.129777908325195,2002-06-10
23.18521499633789,2002-06-11
23.480384826660156,2002-06-12
22.696805953979492,2002-06-13
22.729005813598633,2002-06-14
24.21566390991211,2002-06-17
24.25860023498535,2002-06-18
23.695064544677734,2002-06-19
22.97589111328125,2002-06-20
22.514331817626953,2002-06-21
22.755847930908203,2002-06-24
22.492862701416016,2002-06-25
22.13863754272461,2002-06-26
22.873916625976562,2002-06-27
23.120792388916016,2002-06-28
22.24062156677246,2002-07-01
22.35394859313965,2002-07-02
22.272998809814453,2002-07-03
23.573654174804688,2002-07-05
23.476516723632812,2002-07-08
22.510465621948242,2002-07-09
21.636171340942383,2002-07-10
22.12728500366211,2002-07-11
22.343168258666992,2002-07-12
22.20824432373047,2002-07-15
21.938390731811523,2002-07-16
21.533626556396484,2002-07-17
20.885988235473633,2002-07-18
20.859010696411133,2002-07-19
19.714876174926758,2002-07-22
19.212963104248047,2002-07-23
20.454256057739258,2002-07-24
20.259963989257812,2002-07-25
20.519004821777344,2002-07-26
21.35552215576172,2002-07-29
22.111093521118164,2002-07-30
21.776491165161133,2002-07-31
21.398698806762695,2002-08-01
20.659320831298828,2002-08-02
19.833600997924805,2002-08-05
20.540590286254883,2002-08-06
20.718687057495117,2002-08-07
22.224424362182617,2002-08-08
23.06094741821289,2002-08-09
22.607608795166016,2002-08-12
22.23522186279297,2002-08-13
23.751747131347656,2002-08-14
23.865097045898438,2002-08-15
23.92445182800293,2002-08-16
25.030813217163086,2002-08-19
24.674625396728516,2002-08-20
24.50191879272461,2002-08-21
24.399370193481445,2002-08-22
23.94064712524414,2002-08-23
24.264453887939453,2002-08-26
23.784133911132812,2002-08-27
22.926023483276367,2002-08-28
22.812685012817383,2002-08-29
23.055543899536133,2002-08-30
21.539020538330078,2002-09-03
22.321578979492188,2002-09-04
21.199016571044922,2002-09-05
21.61998176574707,2002-09-06
22.111093521118164,2002-09-09
21.8034725189209,2002-09-10
21.771089553833008,2002-09-11
21.458070755004883,2002-09-12
21.54441261291504,2002-09-13
21.630775451660156,2002-09-16
21.01552391052246,2002-09-17
20.56218910217285,2002-09-18
18.29548454284668,2002-09-19
18.576129913330078,2002-09-20
18.020244598388672,2002-09-23
17.912311553955078,2002-09-24
18.721853256225586,2002-09-25
19.040264129638672,2002-09-26
18.273897171020508,2002-09-27
18.284692764282227,2002-09-30
19.320898056030273,2002-10-01
18.468111038208008,2002-10-02
17.207931518554688,2002-10-03
16.854860305786133,2002-10-04
16.16502571105957,2002-10-07
16.811412811279297,2002-10-08
15.920595169067383,2002-10-09
16.811412811279297,2002-10-10
18.14218521118164,2002-10-11
18.755979537963867,2002-10-14
20.130239486694336,2002-10-15
19.804323196411133,2002-10-16
20.651681900024414,2002-10-17
20.206287384033203,2002-10-18
20.847238540649414,2002-10-21
20.390960693359375,2002-10-22
20.651681900024414,2002-10-23
20.081350326538086,2002-10-24
20.863529205322266,2002-10-25
20.553913116455078,2002-10-28
20.749460220336914,2002-10-29
20.68970489501953,2002-10-30
21.140546798706055,2002-10-31
21.939022064208984,2002-11-01
22.56368637084961,2002-11-04
22.770084381103516,2002-11-05
22.992795944213867,2002-11-06
21.64028549194336,2002-11-07
21.330663681030273,2002-11-08
20.782047271728516,2002-11-11
21.260055541992188,2002-11-12
21.504474639892578,2002-11-13
22.422447204589844,2002-11-14
23.05797576904297,2002-11-15
22.81354331970215,2002-11-18
22.81354331970215,2002-11-19
23.63374137878418,2002-11-20
25.20353889465332,2002-11-21
25.094900131225586,2002-11-22
25.170940399169922,2002-11-25
24.07370948791504,2002-11-26
24.97540283203125,2002-11-27
24.573440551757812,2002-11-29
24.616897583007812,2002-12-02
24.491966247558594,2002-12-03
23.9107608795166,2002-12-04
23.030813217163086,2002-12-05
23.253522872924805,2002-12-06
22.178024291992188,2002-12-09
22.558244705200195,2002-12-10
22.596281051635742,2002-12-11
23.21005630493164,2002-12-12
22.704904556274414,2002-12-13
23.579429626464844,2002-12-16
23.199193954467773,2002-12-17
22.324682235717773,2002-12-18
21.89012908935547,2002-12-19
22.83527183532715,2002-12-20
22.8407039642334,2002-12-23
22.54195785522461,2002-12-24
22.531089782714844,2002-12-26
21.79779815673828,2002-12-27
21.9118709564209,2002-12-30
21.683731079101562,2002-12-31
22.78095817565918,2003-01-02
22.737497329711914,2003-01-03
23.351295471191406,2003-01-06
23.47622299194336,2003-01-07
22.891908645629883,2003-01-08
23.820255279541016,2003-01-09
23.711036682128906,2003-01-10
23.809337615966797,2003-01-13
23.92401123046875,2003-01-14
23.536287307739258,2003-01-15
23.230487823486328,2003-01-16
22.930133819580078,2003-01-17
22.10554313659668,2003-01-21
21.444778442382812,2003-01-22
22.214757919311523,2003-01-23
21.144428253173828,2003-01-24
20.6966495513916,2003-01-27
20.91507911682129,2003-01-28
20.642032623291016,2003-01-29
20.221553802490234,2003-01-30
20.6966495513916,2003-01-31
21.051591873168945,2003-02-03
20.445451736450195,2003-02-04
20.216087341308594,2003-02-05
19.88844108581543,2003-02-06
19.52256965637207,2003-02-07
19.686382293701172,2003-02-10
19.342357635498047,2003-02-11
18.949172973632812,2003-02-12
19.063844680786133,2003-02-13
19.53894805908203,2003-02-14
19.92666244506836,2003-02-18
20.166942596435547,2003-02-19
19.98674201965332,2003-02-20
20.216087341308594,2003-02-21
19.533491134643555,2003-02-24
19.751916885375977,2003-02-25
19.342357635498047,2003-02-26
19.943038940429688,2003-02-27
20.123258590698242,2003-02-28
20.177875518798828,2003-03-03
19.866592407226562,2003-03-04
20.276159286499023,2003-03-05
19.73552894592285,2003-03-06
20.188785552978516,2003-03-07
19.32051658630371,2003-03-10
18.741653442382812,2003-03-11
18.332096099853516,2003-03-12
19.7027645111084,2003-03-13
19.593547821044922,2003-03-14
20.96969223022461,2003-03-17
21.37379264831543,2003-03-18
21.559459686279297,2003-03-19
21.870725631713867,2003-03-20
22.668014526367188,2003-03-21
21.96355438232422,2003-03-24
22.187454223632812,2003-03-25
22.121929168701172,2003-03-26
22.08370018005371,2003-03-27
21.854345321655273,2003-03-28
20.942384719848633,2003-03-31
21.766971588134766,2003-04-01
22.826379776000977,2003-04-02
22.815462112426758,2003-04-03
22.968364715576172,2003-04-04
23.03934669494629,2003-04-07
23.164941787719727,2003-04-08
22.74766731262207,2003-04-09
22.972780227661133,2003-04-10
22.808063507080078,2003-04-11
23.4998836517334,2003-04-14
24.35092544555664,2003-04-15
24.263078689575195,2003-04-16
24.79018211364746,2003-04-17
24.69684410095215,2003-04-21
25.476512908935547,2003-04-22
26.239704132080078,2003-04-23
25.619266510009766,2003-04-24
24.713308334350586,2003-04-25
24.80116081237793,2003-04-28
24.37838363647461,2003-04-29
24.570554733276367,2003-04-30
24.565067291259766,2003-05-01
25.03725814819336,2003-05-02
24.603492736816406,2003-05-05
24.91646385192871,2003-05-06
24.845077514648438,2003-05-07
24.219152450561523,2003-05-08
24.61997413635254,2003-05-09
25.042749404907227,2003-05-12
24.581541061401367,2003-05-13
24.33995246887207,2003-05-14
24.598005294799805,2003-05-15
24.488197326660156,2003-05-16
23.532819747924805,2003-05-19
23.351634979248047,2003-05-20
23.604206085205078,2003-05-21
23.719511032104492,2003-05-22
23.554790496826172,2003-05-23
24.15876007080078,2003-05-27
24.652912139892578,2003-05-28
24.51564598083496,2003-05-29
25.119611740112305,2003-05-30
25.553373336791992,2003-06-02
25.822420120239258,2003-06-03
26.35500717163086,2003-06-04
26.739356994628906,2003-06-05
26.50874137878418,2003-06-06
26.15734100341797,2003-06-09
26.60757827758789,2003-06-10
27.151153564453125,2003-06-11
26.871124267578125,2003-06-12
26.492280960083008,2003-06-13
27.217044830322266,2003-06-16
27.271949768066406,2003-06-17
25.745540618896484,2003-06-18
24.16424560546875,2003-06-19
24.307008743286133,2003-06-20
23.505373001098633,2003-06-23
23.774415969848633,2003-06-24
24.04893684387207,2003-06-25
24.01051139831543,2003-06-26
23.609691619873047,2003-06-27
23.472429275512695,2003-06-30
24.263078689575195,2003-07-01
24.69135284423828,2003-07-02
24.598005294799805,2003-07-03
25.3557186126709,2003-07-07
26.01460075378418,2003-07-08
26.108388900756836,2003-07-09
25.54009437561035,2003-07-10
25.744234085083008,2003-07-11
26.1138973236084,2003-07-14
26.886348724365234,2003-07-15
26.3070068359375,2003-07-16
25.88217544555664,2003-07-17
25.93183135986328,2003-07-18
25.32491683959961,2003-07-21
25.799402236938477,2003-07-22
26.07528305053711,2003-07-23
26.268381118774414,2003-07-24
26.814613342285156,2003-07-25
26.67667007446289,2003-07-28
26.340110778808594,2003-07-29
26.218725204467773,2003-07-30
26.174592971801758,2003-07-31
25.462848663330078,2003-08-01
25.451814651489258,2003-08-04
25.26974105834961,2003-08-05
25.981481552124023,2003-08-06
26.28493881225586,2003-08-07
26.781505584716797,2003-08-08
26.560802459716797,2003-08-11
26.847707748413086,2003-08-12
26.770469665527344,2003-08-13
26.82012176513672,2003-08-14
26.83669662475586,2003-08-15
27.140140533447266,2003-08-18
27.388427734375,2003-08-19
27.073923110961914,2003-08-20
27.189802169799805,2003-08-21
26.63804817199707,2003-08-22
26.621505737304688,2003-08-25
26.604949951171875,2003-08-26
26.35114288330078,2003-08-27
26.62701988220215,2003-08-28
26.919448852539062,2003-08-29
27.58153533935547,2003-09-02
27.002197265625,2003-09-03
27.233945846557617,2003-09-04
26.654598236083984,2003-09-05
26.770469665527344,2003-09-08
27.21185874938965,2003-09-09
26.48356819152832,2003-09-10
26.969106674194336,2003-09-11
26.958057403564453,2003-09-12
27.079444885253906,2003-09-15
28.337425231933594,2003-09-16
28.685012817382812,2003-09-17
29.203649520874023,2003-09-18
28.90019989013672,2003-09-19
28.2215576171875,2003-09-22
28.87261199951172,2003-09-23
28.011886596679688,2003-09-24
28.0560359954834,2003-09-25
27.63119125366211,2003-09-26
28.15534210205078,2003-09-29
27.84084701538086,2003-09-30
28.685012817382812,2003-10-01
29.242286682128906,2003-10-02
29.25330352783203,2003-10-03
29.30847930908203,2003-10-06
29.794008255004883,2003-10-07
29.505891799926758,2003-10-08
29.73306655883789,2003-10-09
29.516952514648438,2003-10-10
30.026731491088867,2003-10-13
30.159744262695312,2003-10-14
29.71088981628418,2003-10-15
29.81064796447754,2003-10-16
29.178966522216797,2003-10-17
29.18449592590332,2003-10-20
29.28423309326172,2003-10-21
28.369977951049805,2003-10-22
28.757850646972656,2003-10-23
28.502971649169922,2003-10-24
28.691349029541016,2003-10-27
29.921451568603516,2003-10-28
29.86604881286621,2003-10-29
30.226221084594727,2003-10-30
30.40353775024414,2003-10-31
31.123859405517578,2003-11-03
31.073993682861328,2003-11-04
30.503273010253906,2003-11-05
31.140474319458008,2003-11-06
31.54497718811035,2003-11-07
31.594850540161133,2003-11-10
31.833110809326172,2003-11-11
32.04368209838867,2003-11-12
31.966094970703125,2003-11-13
30.442304611206055,2003-11-14
30.492191314697266,2003-11-17
29.82171630859375,2003-11-18
29.58346176147461,2003-11-19
29.18449592590332,2003-11-20
29.30087661743164,2003-11-21
30.048904418945312,2003-11-24
30.530975341796875,2003-11-25
30.61408233642578,2003-11-26
30.630725860595703,2003-11-28
31.312257766723633,2003-12-01
31.062917709350586,2003-12-02
31.223600387573242,2003-12-03
31.317800521850586,2003-12-04
30.675039291381836,2003-12-05
31.129404067993164,2003-12-08
30.625158309936523,2003-12-09
30.48664093017578,2003-12-10
30.941007614135742,2003-12-11
31.55052375793457,2003-12-12
31.655790328979492,2003-12-15
32.09354019165039,2003-12-16
31.93284034729004,2003-12-17
31.218069076538086,2003-12-18
31.035192489624023,2003-12-19
31.617013931274414,2003-12-22
31.766620635986328,2003-12-23
