ESRX,Date
0.2589629888534546,1993-04-19
0.2589629888534546,1993-04-20
0.2529512047767639,1993-04-21
0.2529512047767639,1993-04-22
0.2649763226509094,1993-04-23
0.26347318291664124,1993-04-26
0.2921098470687866,1993-04-27
0.28605881333351135,1993-04-28
0.32221120595932007,1993-04-29
0.31014758348464966,1993-04-30
0.3192041516304016,1993-05-03
0.32521745562553406,1993-05-04
0.32521745562553406,1993-05-05
0.32672053575515747,1993-05-06
0.32672053575515747,1993-05-07
0.31315383315086365,1993-05-10
0.31315383315086365,1993-05-11
0.31315383315086365,1993-05-12
0.31315383315086365,1993-05-13
0.3161986768245697,1993-05-14
0.3071404695510864,1993-05-17
0.3071404695510864,1993-05-18
0.2951153814792633,1993-05-19
0.2951153814792633,1993-05-20
0.2921098470687866,1993-05-21
0.31014758348464966,1993-05-24
0.31014758348464966,1993-05-25
0.3192041516304016,1993-05-26
0.3192041516304016,1993-05-27
0.33122923970222473,1993-05-28
0.32822370529174805,1993-06-01
0.3432929217815399,1993-06-02
0.329726904630661,1993-06-03
0.32221120595932007,1993-06-04
0.32822370529174805,1993-06-07
0.3327332139015198,1993-06-08
0.3402874171733856,1993-06-09
0.32822370529174805,1993-06-10
0.34630000591278076,1993-06-11
0.34630000591278076,1993-06-14
0.33724260330200195,1993-06-15
0.3402874171733856,1993-06-16
0.3402874171733856,1993-06-17
0.33122923970222473,1993-06-18
0.3402874171733856,1993-06-21
0.3432929217815399,1993-06-22
0.3342362940311432,1993-06-23
0.3432929217815399,1993-06-24
0.33724260330200195,1993-06-25
0.33724260330200195,1993-06-28
0.3402874171733856,1993-06-29
0.34630000591278076,1993-06-30
0.3613313138484955,1993-07-01
0.37640124559402466,1993-07-02
0.37940680980682373,1993-07-06
0.3688848316669464,1993-07-07
0.38846489787101746,1993-07-08
0.37339502573013306,1993-07-09
0.39147040247917175,1993-07-12
0.3854200541973114,1993-07-13
0.3854200541973114,1993-07-14
0.39147040247917175,1993-07-15
0.3854200541973114,1993-07-16
0.3854200541973114,1993-07-19
0.3854200541973114,1993-07-20
0.38846489787101746,1993-07-21
0.38846489787101746,1993-07-22
0.3974829614162445,1993-07-23
0.4125536382198334,1993-07-26
0.4095088243484497,1993-07-27
0.43664243817329407,1993-07-28
0.4697492718696594,1993-07-29
0.43964800238609314,1993-07-30
0.4441581070423126,1993-08-02
0.42758506536483765,1993-08-03
0.43059128522872925,1993-08-04
0.4335975646972656,1993-08-05
0.4486675262451172,1993-08-06
0.4486675262451172,1993-08-09
0.42758506536483765,1993-08-10
0.4260818660259247,1993-08-11
0.41856619715690613,1993-08-12
0.42457878589630127,1993-08-13
0.4095088243484497,1993-08-16
0.40349632501602173,1993-08-17
0.4215717315673828,1993-08-18
0.42457878589630127,1993-08-19
0.42457878589630127,1993-08-20
0.42758506536483765,1993-08-23
0.42457878589630127,1993-08-24
0.4215717315673828,1993-08-25
0.4170631170272827,1993-08-26
0.42457878589630127,1993-08-27
0.4155591130256653,1993-08-30
0.4335975646972656,1993-08-31
0.4441581070423126,1993-09-01
0.4576863944530487,1993-09-02
0.4486675262451172,1993-09-03
0.4426549971103668,1993-09-07
0.4576863944530487,1993-09-08
0.4637365937232971,1993-09-09
0.48177507519721985,1993-09-10
0.47876888513565063,1993-09-13
0.4938381016254425,1993-09-14
0.4938381016254425,1993-09-15
0.48177507519721985,1993-09-16
0.49083250761032104,1993-09-17
0.49083250761032104,1993-09-20
0.4697492718696594,1993-09-21
0.4878253638744354,1993-09-22
0.4878253638744354,1993-09-23
0.48177507519721985,1993-09-24
0.4878253638744354,1993-09-27
0.4878253638744354,1993-09-28
0.49083250761032104,1993-09-29
0.4848198890686035,1993-09-30
0.48177507519721985,1993-10-01
0.48177507519721985,1993-10-04
0.48177507519721985,1993-10-05
0.48177507519721985,1993-10-06
0.48177507519721985,1993-10-07
0.48177507519721985,1993-10-08
0.48177507519721985,1993-10-11
0.49985137581825256,1993-10-12
0.4938381016254425,1993-10-13
0.4938381016254425,1993-10-14
0.5074048042297363,1993-10-15
0.5119142532348633,1993-10-18
0.5058639049530029,1993-10-19
0.5089086890220642,1993-10-20
0.5074048042297363,1993-10-21
0.5058639049530029,1993-10-22
0.5058639049530029,1993-10-25
0.5058639049530029,1993-10-26
0.5239400267601013,1993-10-27
0.5179267525672913,1993-10-28
0.5480287671089172,1993-10-29
0.5450226068496704,1993-11-01
0.5239400267601013,1993-11-02
0.5058639049530029,1993-11-03
0.5089086890220642,1993-11-04
0.5119142532348633,1993-11-05
0.4938381016254425,1993-11-08
0.5058639049530029,1993-11-09
0.4938381016254425,1993-11-10
0.4878253638744354,1993-11-11
0.49985137581825256,1993-11-12
0.4878253638744354,1993-11-15
0.4878253638744354,1993-11-16
0.4938381016254425,1993-11-17
0.4757625162601471,1993-11-18
0.4878253638744354,1993-11-19
0.4712531566619873,1993-11-22
0.4878253638744354,1993-11-23
0.4878253638744354,1993-11-24
0.4878253638744354,1993-11-26
0.47726497054100037,1993-11-29
0.47275635600090027,1993-11-30
0.47275635600090027,1993-12-01
0.47275635600090027,1993-12-02
0.47275635600090027,1993-12-03
0.4637365937232971,1993-12-06
0.46674367785453796,1993-12-07
0.46674367785453796,1993-12-08
0.48177507519721985,1993-12-09
0.48177507519721985,1993-12-10
0.4938381016254425,1993-12-13
0.49985137581825256,1993-12-14
0.5119142532348633,1993-12-15
0.5119142532348633,1993-12-16
0.5089086890220642,1993-12-17
0.5420154929161072,1993-12-20
0.5179267525672913,1993-12-21
0.5239400267601013,1993-12-22
0.5360029339790344,1993-12-23
0.5360029339790344,1993-12-27
0.5299526453018188,1993-12-28
0.55404132604599,1993-12-29
0.5630987286567688,1993-12-30
0.5661042332649231,1993-12-31
0.5630987286567688,1994-01-03
0.5420154929161072,1994-01-04
0.557086169719696,1994-01-05
0.5525375008583069,1994-01-06
0.5450226068496704,1994-01-07
0.5405130982398987,1994-01-10
0.5299526453018188,1994-01-11
0.5480287671089172,1994-01-12
0.5630987286567688,1994-01-13
0.5450226068496704,1994-01-14
0.5450226068496704,1994-01-17
0.5661042332649231,1994-01-18
0.5661042332649231,1994-01-19
0.5841805338859558,1994-01-20
0.5962064266204834,1994-01-21
0.5901930332183838,1994-01-24
0.5962064266204834,1994-01-25
0.5781301856040955,1994-01-26
0.5962064266204834,1994-01-27
0.5962064266204834,1994-01-28
0.6082691550254822,1994-01-31
0.6142817735671997,1994-02-01
0.6142817735671997,1994-02-02
0.6142817735671997,1994-02-03
0.5901930332183838,1994-02-04
0.55404132604599,1994-02-07
0.5661042332649231,1994-02-08
0.6082691550254822,1994-02-09
0.6082691550254822,1994-02-10
0.5932000875473022,1994-02-11
0.6112763285636902,1994-02-14
0.6172888278961182,1994-02-15
0.6172888278961182,1994-02-16
0.599212646484375,1994-02-17
0.6172888278961182,1994-02-18
0.6534410715103149,1994-02-22
0.6534410715103149,1994-02-23
0.6293523907661438,1994-02-24
0.6323580145835876,1994-02-25
0.6353649497032166,1994-02-28
0.6202951669692993,1994-03-01
0.6413776874542236,1994-03-02
0.6443839073181152,1994-03-03
0.659453809261322,1994-03-04
0.698573887348175,1994-03-07
0.722662627696991,1994-03-08
0.7016186714172363,1994-03-09
0.6865480542182922,1994-03-10
0.6835424900054932,1994-03-11
0.6805355548858643,1994-03-14
0.7106369137763977,1994-03-15
0.716650128364563,1994-03-16
0.7347255945205688,1994-03-17
0.7347255945205688,1994-03-18
0.7347255945205688,1994-03-21
0.7558088302612305,1994-03-22
0.7979738116264343,1994-03-23
0.7768913507461548,1994-03-24
0.7573119401931763,1994-03-25
0.752801775932312,1994-03-28
0.679033100605011,1994-03-29
0.6233014464378357,1994-03-30
0.6263076663017273,1994-03-31
0.6022188663482666,1994-04-04
0.6263076663017273,1994-04-05
0.6684725880622864,1994-04-06
0.6624593734741211,1994-04-07
0.6564466953277588,1994-04-08
0.6142817735671997,1994-04-11
0.6413776874542236,1994-04-12
0.6413776874542236,1994-04-13
0.6308556199073792,1994-04-14
0.6082691550254822,1994-04-15
0.6293523907661438,1994-04-18
0.6293523907661438,1994-04-19
0.6052636504173279,1994-04-20
0.5939708948135376,1994-04-21
0.6112763285636902,1994-04-22
0.5871874690055847,1994-04-25
0.6263076663017273,1994-04-26
0.6142817735671997,1994-04-28
0.6022188663482666,1994-04-29
0.659453809261322,1994-05-02
0.7076312303543091,1994-05-03
0.7287129163742065,1994-05-04
0.722662627696991,1994-05-05
0.716650128364563,1994-05-06
0.7347255945205688,1994-05-09
0.7136438488960266,1994-05-10
0.6955676078796387,1994-05-11
0.7136438488960266,1994-05-12
0.7136438488960266,1994-05-13
0.722662627696991,1994-05-16
0.7106369137763977,1994-05-17
0.731719970703125,1994-05-18
0.7407388091087341,1994-05-19
0.7106369137763977,1994-05-20
0.722662627696991,1994-05-23
0.6925614476203918,1994-05-24
0.6925614476203918,1994-05-25
0.7046242356300354,1994-05-26
0.716650128364563,1994-05-27
0.716650128364563,1994-05-31
0.716650128364563,1994-06-01
0.7046242356300354,1994-06-02
0.6865480542182922,1994-06-03
0.6925614476203918,1994-06-06
0.7016186714172363,1994-06-07
0.6925614476203918,1994-06-08
0.6865480542182922,1994-06-09
0.6895550489425659,1994-06-10
0.694063663482666,1994-06-13
0.7016186714172363,1994-06-14
0.6775299310684204,1994-06-15
0.6775299310684204,1994-06-16
0.6925614476203918,1994-06-17
0.6699749827384949,1994-06-20
0.6534410715103149,1994-06-21
0.6624593734741211,1994-06-22
0.6413776874542236,1994-06-23
0.6443839073181152,1994-06-24
0.6383705139160156,1994-06-27
0.6052636504173279,1994-06-28
0.6112763285636902,1994-06-29
0.599212646484375,1994-06-30
0.5721176266670227,1994-07-01
0.5901930332183838,1994-07-05
0.6022188663482666,1994-07-06
0.5721176266670227,1994-07-07
0.5962064266204834,1994-07-08
0.6263076663017273,1994-07-11
0.6293523907661438,1994-07-12
0.6473900675773621,1994-07-13
0.7648276090621948,1994-07-14
0.722662627696991,1994-07-15
0.7046250104904175,1994-07-18
0.7106369137763977,1994-07-19
0.6865480542182922,1994-07-20
0.6925614476203918,1994-07-21
0.6925614476203918,1994-07-22
0.6624593734741211,1994-07-25
0.6624593734741211,1994-07-26
0.6624593734741211,1994-07-27
0.6744852066040039,1994-07-28
0.6744852066040039,1994-07-29
0.6895550489425659,1994-08-01
0.716650128364563,1994-08-02
0.7046250104904175,1994-08-03
0.6805362105369568,1994-08-04
0.6955676078796387,1994-08-05
0.6925614476203918,1994-08-08
0.6624593734741211,1994-08-09
0.6925614476203918,1994-08-10
0.6654664278030396,1994-08-11
0.6564474105834961,1994-08-12
0.6714789271354675,1994-08-15
0.698573887348175,1994-08-16
0.7046250104904175,1994-08-17
0.6865480542182922,1994-08-18
0.716650128364563,1994-08-19
0.7407388091087341,1994-08-22
0.75881427526474,1994-08-23
0.75881427526474,1994-08-24
0.7708401083946228,1994-08-25
0.8491575717926025,1994-08-26
0.8491575717926025,1994-08-29
0.8310813307762146,1994-08-30
0.8310813307762146,1994-08-31
0.8250688314437866,1994-09-01
0.8130050897598267,1994-09-02
0.7949289083480835,1994-09-06
0.7949289083480835,1994-09-07
0.8099981546401978,1994-09-08
0.8130050897598267,1994-09-09
0.7949289083480835,1994-09-12
0.75881427526474,1994-09-13
0.7528024911880493,1994-09-14
0.75881427526474,1994-09-15
0.7407388091087341,1994-09-16
0.7708401083946228,1994-09-19
0.75881427526474,1994-09-20
0.7407388091087341,1994-09-21
0.7467514276504517,1994-09-22
0.7347255945205688,1994-09-23
0.8130050897598267,1994-09-26
0.7979738116264343,1994-09-27
0.7829039692878723,1994-09-28
0.8069926500320435,1994-09-29
0.8310813307762146,1994-09-30
0.8792588114738464,1994-10-03
0.8431063890457153,1994-10-04
0.9093600511550903,1994-10-05
0.8852714896202087,1994-10-06
0.8656913638114929,1994-10-07
0.8671951293945312,1994-10-10
0.8912839889526367,1994-10-11
0.8852714896202087,1994-10-12
0.8310813307762146,1994-10-13
0.8310813307762146,1994-10-14
0.8491575717926025,1994-10-17
0.8491575717926025,1994-10-18
0.8190176486968994,1994-10-19
0.8160107135772705,1994-10-20
0.8069926500320435,1994-10-21
0.8069926500320435,1994-10-24
0.8310813307762146,1994-10-25
0.8069926500320435,1994-10-26
0.8190176486968994,1994-10-27
0.8310813307762146,1994-10-28
0.8130437135696411,1994-10-31
0.831158459186554,1994-11-01
0.8070697784423828,1994-11-02
0.7708401083946228,1994-11-03
0.7708401083946228,1994-11-04
0.7708401083946228,1994-11-07
0.7829810380935669,1994-11-08
0.7949289083480835,1994-11-09
0.7723819017410278,1994-11-10
0.7708401083946228,1994-11-11
0.7770069241523743,1994-11-14
0.8190176486968994,1994-11-15
0.8221009969711304,1994-11-16
0.8251844048500061,1994-11-17
0.8070697784423828,1994-11-18
0.7467514276504517,1994-11-21
0.659453809261322,1994-11-22
0.6565631031990051,1994-11-23
0.7107146382331848,1994-11-25
0.7407774925231934,1994-11-28
0.7467514276504517,1994-11-29
0.7619755864143372,1994-11-30
0.7529181838035583,1994-12-01
0.7529181838035583,1994-12-02
0.7438608407974243,1994-12-05
0.722662627696991,1994-12-06
0.7348034381866455,1994-12-07
0.7407774925231934,1994-12-08
0.6926000118255615,1994-12-09
0.7166886329650879,1994-12-12
0.6866258382797241,1994-12-13
0.7438608407974243,1994-12-14
0.7708401083946228,1994-12-15
0.8251844048500061,1994-12-16
0.7829810380935669,1994-12-19
0.8070697784423828,1994-12-20
0.7920383214950562,1994-12-21
0.7860642671585083,1994-12-22
0.7949289083480835,1994-12-23
0.7980121970176697,1994-12-27
0.831158459186554,1994-12-28
0.8431063890457153,1994-12-29
0.8853099942207336,1994-12-30
0.8733620047569275,1995-01-03
0.8431063890457153,1995-01-04
0.8431063890457153,1995-01-05
0.8371323943138123,1995-01-06
0.8070697784423828,1995-01-09
0.7920383214950562,1995-01-10
0.7889549136161804,1995-01-11
0.7949289083480835,1995-01-12
0.8190176486968994,1995-01-13
0.8130437135696411,1995-01-16
0.8190176486968994,1995-01-17
0.8039863109588623,1995-01-18
0.801095724105835,1995-01-19
0.801095724105835,1995-01-20
0.7949289083480835,1995-01-23
0.7829810380935669,1995-01-24
0.7648661732673645,1995-01-25
0.801095724105835,1995-01-26
0.7920383214950562,1995-01-27
0.7708401083946228,1995-01-30
0.7949289083480835,1995-01-31
0.7770069241523743,1995-02-01
0.7770069241523743,1995-02-02
0.801095724105835,1995-02-03
0.7770069241523743,1995-02-06
0.7708401083946228,1995-02-07
0.801095724105835,1995-02-08
0.7770069241523743,1995-02-09
0.7708401083946228,1995-02-10
0.7708401083946228,1995-02-13
0.7708401083946228,1995-02-14
0.801095724105835,1995-02-15
0.7889549136161804,1995-02-16
0.7889549136161804,1995-02-17
0.7920383214950562,1995-02-21
0.8161271214485168,1995-02-22
0.8130437135696411,1995-02-23
0.8251844048500061,1995-02-24
0.7889549136161804,1995-02-27
0.8190176486968994,1995-02-28
0.7889549136161804,1995-03-01
0.8070697784423828,1995-03-02
0.7889549136161804,1995-03-03
0.8130437135696411,1995-03-06
0.7889549136161804,1995-03-07
0.7889549136161804,1995-03-08
0.7889549136161804,1995-03-09
0.7889549136161804,1995-03-10
0.7648661732673645,1995-03-13
0.7679494619369507,1995-03-14
0.7920383214950562,1995-03-15
0.7770069241523743,1995-03-16
0.7860642671585083,1995-03-17
0.7860642671585083,1995-03-20
0.7798975706100464,1995-03-21
0.7529181838035583,1995-03-22
0.7467514276504517,1995-03-23
0.7648661732673645,1995-03-24
0.7467514276504517,1995-03-27
0.7348034381866455,1995-03-28
0.704740583896637,1995-03-29
0.698573887348175,1995-03-30
0.6744852066040039,1995-03-31
0.6744852066040039,1995-04-03
0.6806519031524658,1995-04-04
0.6866258382797241,1995-04-05
0.6806519031524658,1995-04-06
0.662537157535553,1995-04-07
0.662537157535553,1995-04-10
0.6806519031524658,1995-04-11
0.662537157535553,1995-04-12
0.6806519031524658,1995-04-13
0.6263076663017273,1995-04-17
0.6203336715698242,1995-04-18
0.6053022146224976,1995-04-19
0.6415318250656128,1995-04-20
0.6143595576286316,1995-04-21
0.6744852066040039,1995-04-24
0.698573887348175,1995-04-25
0.7107146382331848,1995-04-26
0.698573887348175,1995-04-27
0.6956832408905029,1995-04-28
0.7166886329650879,1995-05-01
0.704740583896637,1995-05-02
0.704740583896637,1995-05-03
0.6897092461585999,1995-05-04
0.6866258382797241,1995-05-05
0.6866258382797241,1995-05-08
0.6866258382797241,1995-05-09
0.6866258382797241,1995-05-10
0.7166886329650879,1995-05-11
0.7076312303543091,1995-05-12
0.7288294434547424,1995-05-15
0.7648661732673645,1995-05-16
0.7708401083946228,1995-05-17
0.7467514276504517,1995-05-18
0.7648661732673645,1995-05-19
0.7588921189308167,1995-05-22
0.7708401083946228,1995-05-23
0.7407774925231934,1995-05-24
0.7708401083946228,1995-05-25
0.7407774925231934,1995-05-26
0.7708401083946228,1995-05-30
0.7529181838035583,1995-05-31
0.801095724105835,1995-06-01
0.8280750513076782,1995-06-02
0.8431063890457153,1995-06-05
0.8461897969245911,1995-06-06
0.8492733240127563,1995-06-07
0.8402158617973328,1995-06-08
0.831158459186554,1995-06-09
0.8492733240127563,1995-06-12
0.8431063890457153,1995-06-13
0.831158459186554,1995-06-14
0.8583306074142456,1995-06-15
0.90939861536026,1995-06-16
0.90939861536026,1995-06-19
0.903424859046936,1995-06-20
0.903424859046936,1995-06-21
0.8974506855010986,1995-06-22
0.903424859046936,1995-06-23
0.8190176486968994,1995-06-26
0.8130437135696411,1995-06-27
0.8431063890457153,1995-06-28
0.8371323943138123,1995-06-29
0.8492733240127563,1995-06-30
0.831158459186554,1995-07-03
0.8280750513076782,1995-07-05
0.8280750513076782,1995-07-06
0.8431063890457153,1995-07-07
0.8251844048500061,1995-07-10
0.8251844048500061,1995-07-11
0.8251844048500061,1995-07-12
0.8974506855010986,1995-07-13
0.9756911396980286,1995-07-14
0.9876387715339661,1995-07-17
0.9456282258033752,1995-07-18
0.8912839889526367,1995-07-19
0.9305968284606934,1995-07-20
0.903424859046936,1995-07-21
0.903424859046936,1995-07-24
0.9230809807777405,1995-07-25
0.921539306640625,1995-07-26
0.939461350440979,1995-07-27
0.9876387715339661,1995-07-28
1.047957181930542,1995-07-31
1.0117278099060059,1995-08-01
0.9635501503944397,1995-08-02
0.939461350440979,1995-08-03
0.9756911396980286,1995-08-04
0.9456282258033752,1995-08-07
0.9485188126564026,1995-08-08
0.9575762152671814,1995-08-09
0.939461350440979,1995-08-10
0.927513599395752,1995-08-11
0.927513599395752,1995-08-14
0.8912839889526367,1995-08-15
0.8912839889526367,1995-08-16
0.8702784776687622,1995-08-17
0.8671951293945312,1995-08-18
0.8793358206748962,1995-08-21
0.8492733240127563,1995-08-22
0.8612211346626282,1995-08-23
0.8492733240127563,1995-08-24
0.8612211346626282,1995-08-25
0.8492733240127563,1995-08-28
0.8221009969711304,1995-08-29
0.8431063890457153,1995-08-30
0.8912839889526367,1995-08-31
0.8733620047569275,1995-09-01
0.8733620047569275,1995-09-05
0.9153727889060974,1995-09-06
0.9635501503944397,1995-09-07
1.0298423767089844,1995-09-08
1.0117278099060059,1995-09-11
1.0178946256637573,1995-09-12
1.0298423767089844,1995-09-13
1.0298423767089844,1995-09-14
0.9816650152206421,1995-09-15
0.9876387715339661,1995-09-18
1.0117278099060059,1995-09-19
1.00132155418396,1995-09-20
0.9997797608375549,1995-09-21
0.9697170257568359,1995-09-22
0.9907222390174866,1995-09-25
0.9726076126098633,1995-09-26
0.9334873557090759,1995-09-27
1.0117278099060059,1995-09-28
1.0599052906036377,1995-09-29
1.0419831275939941,1995-10-02
1.0720460414886475,1995-10-03
1.062988519668579,1995-10-04
0.9997797608375549,1995-10-05
1.0178946256637573,1995-10-06
1.0660717487335205,1995-10-09
1.0178946256637573,1995-10-10
0.9816650152206421,1995-10-11
0.9635501503944397,1995-10-12
0.9575762152671814,1995-10-13
0.9516023993492126,1995-10-16
0.9516023993492126,1995-10-17
0.9816650152206421,1995-10-18
0.9635501503944397,1995-10-19
0.9456282258033752,1995-10-20
0.9756911396980286,1995-10-23
0.9456282258033752,1995-10-24
0.927513599395752,1995-10-25
0.927513599395752,1995-10-26
0.921539306640625,1995-10-27
0.9153727889060974,1995-10-30
0.9153727889060974,1995-10-31
0.9456282258033752,1995-11-01
0.9153727889060974,1995-11-02
0.9244301319122314,1995-11-03
0.9444719552993774,1995-11-06
0.9575762152671814,1995-11-07
0.9456282258033752,1995-11-08
0.9697170257568359,1995-11-09
0.9697170257568359,1995-11-10
0.9876387715339661,1995-11-13
0.9997797608375549,1995-11-14
0.9816650152206421,1995-11-15
0.9997797608375549,1995-11-16
0.9997797608375549,1995-11-17
1.0028630495071411,1995-11-20
0.9938057661056519,1995-11-21
1.005753755569458,1995-11-22
0.9997797608375549,1995-11-24
0.9997797608375549,1995-11-27
