D,Date
3.720862627029419,1991-09-25
3.7761197090148926,1991-09-26
3.8313822746276855,1991-09-27
3.886643171310425,1991-09-30
3.941901683807373,1991-10-01
3.923482894897461,1991-10-02
3.9142696857452393,1991-10-03
3.932692050933838,1991-10-04
3.932692050933838,1991-10-07
3.9142696857452393,1991-10-08
3.849802017211914,1991-10-09
3.8590123653411865,1991-10-10
3.8129608631134033,1991-10-11
3.840590715408325,1991-10-14
3.886643171310425,1991-10-15
3.877432107925415,1991-10-16
3.868220090866089,1991-10-17
3.849802017211914,1991-10-18
3.886643171310425,1991-10-21
3.9050629138946533,1991-10-22
3.932692050933838,1991-10-23
3.941901683807373,1991-10-24
3.969531297683716,1991-10-25
3.997161626815796,1991-10-28
3.997161626815796,1991-10-29
3.9787418842315674,1991-10-30
4.006372928619385,1991-10-31
4.024789333343506,1991-11-01
4.034004211425781,1991-11-04
4.052421569824219,1991-11-05
4.0984721183776855,1991-11-06
4.126103401184082,1991-11-07
4.107683181762695,1991-11-08
4.089263916015625,1991-11-11
4.153731346130371,1991-11-12
4.144524574279785,1991-11-13
4.172153472900391,1991-11-14
4.135314464569092,1991-11-15
4.153731346130371,1991-11-18
4.144524574279785,1991-11-19
4.153731346130371,1991-11-20
4.172153472900391,1991-11-21
4.144524574279785,1991-11-22
4.098855972290039,1991-11-25
4.126930236816406,1991-11-26
4.192437171936035,1991-11-27
4.2205095291137695,1991-11-29
4.267302513122559,1991-12-02
4.239227771759033,1991-12-03
4.201797008514404,1991-12-04
4.211154460906982,1991-12-05
4.192437171936035,1991-12-06
4.173720836639404,1991-12-09
4.15500545501709,1991-12-10
4.15500545501709,1991-12-11
4.16436243057251,1991-12-12
4.16436243057251,1991-12-13
4.15500545501709,1991-12-16
4.15500545501709,1991-12-17
4.16436243057251,1991-12-18
4.16436243057251,1991-12-19
4.239227771759033,1991-12-20
4.239227771759033,1991-12-23
4.2205095291137695,1991-12-24
4.239227771759033,1991-12-26
4.2205095291137695,1991-12-27
4.2205095291137695,1991-12-30
4.267302513122559,1991-12-31
4.267302513122559,1992-01-02
4.267302513122559,1992-01-03
4.286018371582031,1992-01-06
4.239227771759033,1992-01-07
4.248586177825928,1992-01-08
4.201797008514404,1992-01-09
4.201797008514404,1992-01-10
4.173720836639404,1992-01-13
4.173720836639404,1992-01-14
4.136287212371826,1992-01-15
4.089495658874512,1992-01-16
4.061422824859619,1992-01-17
4.052065849304199,1992-01-20
4.033348560333252,1992-01-21
4.136287212371826,1992-01-22
4.117570877075195,1992-01-23
4.197116374969482,1992-01-24
4.225188732147217,1992-01-27
4.183080196380615,1992-01-28
4.197116374969482,1992-01-29
4.197116374969482,1992-01-30
4.15500545501709,1992-01-31
4.140967845916748,1992-02-03
4.15500545501709,1992-02-04
4.15500545501709,1992-02-05
4.098855972290039,1992-02-06
4.084818363189697,1992-02-07
4.15500545501709,1992-02-10
4.211154460906982,1992-02-11
4.197116374969482,1992-02-12
4.15500545501709,1992-02-13
4.15500545501709,1992-02-14
4.15500545501709,1992-02-18
4.15500545501709,1992-02-19
4.15500545501709,1992-02-20
4.112893104553223,1992-02-21
4.070782661437988,1992-02-24
4.152982711791992,1992-02-25
4.152982711791992,1992-02-26
4.110171318054199,1992-02-27
4.053086757659912,1992-02-28
4.038812637329102,1992-03-02
4.024543762207031,1992-03-03
3.953185796737671,1992-03-04
3.953185796737671,1992-03-05
3.938912868499756,1992-03-06
4.010271072387695,1992-03-09
4.010271072387695,1992-03-10
3.938912868499756,1992-03-11
3.9246418476104736,1992-03-12
3.953185796737671,1992-03-13
3.9817278385162354,1992-03-16
4.038812637329102,1992-03-17
4.038812637329102,1992-03-18
4.024543762207031,1992-03-19
4.110171318054199,1992-03-20
4.038812637329102,1992-03-23
4.038812637329102,1992-03-24
3.9959967136383057,1992-03-25
3.9817278385162354,1992-03-26
3.9674556255340576,1992-03-27
3.9817278385162354,1992-03-30
4.038812637329102,1992-03-31
4.024543762207031,1992-04-01
4.010271072387695,1992-04-02
3.9959967136383057,1992-04-03
3.9674556255340576,1992-04-06
3.953185796737671,1992-04-07
3.9246418476104736,1992-04-08
4.010271072387695,1992-04-09
3.9959967136383057,1992-04-10
4.024543762207031,1992-04-13
4.053086757659912,1992-04-14
4.124443054199219,1992-04-15
4.152982711791992,1992-04-16
4.138713836669922,1992-04-20
4.1672563552856445,1992-04-21
4.152982711791992,1992-04-22
4.1672563552856445,1992-04-23
4.152982711791992,1992-04-24
4.1672563552856445,1992-04-27
4.181527614593506,1992-04-28
4.238611698150635,1992-04-29
4.195799827575684,1992-04-30
4.195799827575684,1992-05-01
4.238611698150635,1992-05-04
4.267156600952148,1992-05-05
4.295698165893555,1992-05-06
4.295698165893555,1992-05-07
4.309970378875732,1992-05-08
4.352784156799316,1992-05-11
4.295698165893555,1992-05-12
4.338514804840088,1992-05-13
4.324243545532227,1992-05-14
4.324243545532227,1992-05-15
4.324243545532227,1992-05-18
4.424143314361572,1992-05-19
4.409869194030762,1992-05-20
4.338514804840088,1992-05-21
4.320534706115723,1992-05-22
4.306035041809082,1992-05-26
4.306035041809082,1992-05-27
4.335033893585205,1992-05-28
4.277041435241699,1992-05-29
4.291537284851074,1992-06-01
4.291537284851074,1992-06-02
4.335033893585205,1992-06-03
4.277041435241699,1992-06-04
4.364029407501221,1992-06-05
4.335033893585205,1992-06-08
4.349532127380371,1992-06-09
4.349532127380371,1992-06-10
4.364029407501221,1992-06-11
4.378528594970703,1992-06-12
4.378528594970703,1992-06-15
4.378528594970703,1992-06-16
4.378528594970703,1992-06-17
4.407526016235352,1992-06-18
4.436521530151367,1992-06-19
4.422020435333252,1992-06-22
4.436521530151367,1992-06-23
4.422020435333252,1992-06-24
4.407526016235352,1992-06-25
4.436521530151367,1992-06-26
4.436521530151367,1992-06-29
4.436521530151367,1992-06-30
4.465518951416016,1992-07-01
4.451021194458008,1992-07-02
4.4945173263549805,1992-07-06
4.4945173263549805,1992-07-07
4.538012504577637,1992-07-08
4.567008018493652,1992-07-09
4.581508636474609,1992-07-10
4.625003337860107,1992-07-13
4.581508636474609,1992-07-14
4.581508636474609,1992-07-15
4.538012504577637,1992-07-16
4.552510738372803,1992-07-17
4.523514747619629,1992-07-20
4.4945173263549805,1992-07-21
4.4945173263549805,1992-07-22
4.4945173263549805,1992-07-23
4.538012504577637,1992-07-24
4.538012504577637,1992-07-27
4.625003337860107,1992-07-28
4.6684980392456055,1992-07-29
4.6684980392456055,1992-07-30
4.697494983673096,1992-07-31
4.6684980392456055,1992-08-03
4.682998180389404,1992-08-04
4.6684980392456055,1992-08-05
4.6540021896362305,1992-08-06
4.6684980392456055,1992-08-07
4.6684980392456055,1992-08-10
4.6684980392456055,1992-08-11
4.6540021896362305,1992-08-12
4.639500617980957,1992-08-13
4.6684980392456055,1992-08-14
4.6684980392456055,1992-08-17
4.711994171142578,1992-08-18
4.711994171142578,1992-08-19
4.711994171142578,1992-08-20
4.755488872528076,1992-08-21
4.693109512329102,1992-08-24
4.693109512329102,1992-08-25
4.707819938659668,1992-08-26
4.693109512329102,1992-08-27
4.693109512329102,1992-08-28
4.6783976554870605,1992-08-31
4.6636857986450195,1992-09-01
4.693109512329102,1992-09-02
4.6636857986450195,1992-09-03
4.707819938659668,1992-09-04
4.6636857986450195,1992-09-08
4.648975372314453,1992-09-09
4.6195478439331055,1992-09-10
4.604838848114014,1992-09-11
4.604838848114014,1992-09-14
4.54599142074585,1992-09-15
4.5901265144348145,1992-09-16
4.575414180755615,1992-09-17
4.54599142074585,1992-09-18
4.560701847076416,1992-09-21
4.531278133392334,1992-09-22
4.501853942871094,1992-09-23
4.531278133392334,1992-09-24
4.560701847076416,1992-09-25
4.560701847076416,1992-09-28
4.54599142074585,1992-09-29
4.5901265144348145,1992-09-30
4.54599142074585,1992-10-01
4.531278133392334,1992-10-02
4.531278133392334,1992-10-05
4.501853942871094,1992-10-06
4.443005561828613,1992-10-07
4.487142086029053,1992-10-08
4.443005561828613,1992-10-09
4.47243070602417,1992-10-12
4.487142086029053,1992-10-13
4.47243070602417,1992-10-14
4.501853942871094,1992-10-15
4.457718849182129,1992-10-16
4.428293704986572,1992-10-19
4.487142086029053,1992-10-20
4.47243070602417,1992-10-21
4.487142086029053,1992-10-22
4.501853942871094,1992-10-23
4.531278133392334,1992-10-26
4.54599142074585,1992-10-27
4.5901265144348145,1992-10-28
4.6195478439331055,1992-10-29
4.63426399230957,1992-10-30
4.6783976554870605,1992-11-02
4.604838848114014,1992-11-03
4.604838848114014,1992-11-04
4.6195478439331055,1992-11-05
4.6195478439331055,1992-11-06
4.604838848114014,1992-11-09
4.604838848114014,1992-11-10
4.575414180755615,1992-11-11
4.5901265144348145,1992-11-12
4.560701847076416,1992-11-13
4.560701847076416,1992-11-16
4.6195478439331055,1992-11-17
4.6783976554870605,1992-11-18
4.693109512329102,1992-11-19
4.707819938659668,1992-11-20
4.661800861358643,1992-11-23
4.661800861358643,1992-11-24
4.6468610763549805,1992-11-25
4.631917953491211,1992-11-27
4.602036952972412,1992-11-30
4.661800861358643,1992-12-01
4.6468610763549805,1992-12-02
4.6468610763549805,1992-12-03
4.676743984222412,1992-12-04
4.706625938415527,1992-12-07
4.676743984222412,1992-12-08
4.691683769226074,1992-12-09
4.676743984222412,1992-12-10
4.676743984222412,1992-12-11
4.706625938415527,1992-12-14
4.721568584442139,1992-12-15
4.766393661499023,1992-12-16
4.766393661499023,1992-12-17
4.796278476715088,1992-12-18
4.781334400177002,1992-12-21
4.87098503112793,1992-12-22
4.781334400177002,1992-12-23
4.826159477233887,1992-12-24
4.826159477233887,1992-12-28
4.781334400177002,1992-12-29
4.751450538635254,1992-12-30
4.721568584442139,1992-12-31
4.706625938415527,1993-01-04
4.721568584442139,1993-01-05
4.661800861358643,1993-01-06
4.602036952972412,1993-01-07
4.602036952972412,1993-01-08
4.6468610763549805,1993-01-11
4.661800861358643,1993-01-12
4.676743984222412,1993-01-13
4.691683769226074,1993-01-14
4.721568584442139,1993-01-15
4.736508369445801,1993-01-18
4.751450538635254,1993-01-19
4.736508369445801,1993-01-20
4.781334400177002,1993-01-21
4.736508369445801,1993-01-22
4.751450538635254,1993-01-25
4.736508369445801,1993-01-26
4.781334400177002,1993-01-27
4.841101169586182,1993-01-28
4.885925769805908,1993-01-29
4.885925769805908,1993-02-01
4.885925769805908,1993-02-02
4.945693016052246,1993-02-03
4.990516662597656,1993-02-04
5.005460262298584,1993-02-05
5.005460262298584,1993-02-08
5.020400524139404,1993-02-09
5.005460262298584,1993-02-10
4.990516662597656,1993-02-11
4.9755778312683105,1993-02-12
4.990516662597656,1993-02-16
4.990516662597656,1993-02-17
4.945693016052246,1993-02-18
5.080168724060059,1993-02-19
5.289349555969238,1993-02-22
5.214643955230713,1993-02-23
5.152809143066406,1993-02-24
5.152809143066406,1993-02-25
5.152809143066406,1993-02-26
5.167962551116943,1993-03-01
5.167962551116943,1993-03-02
5.1982741355896,1993-03-03
5.228586196899414,1993-03-04
5.213429927825928,1993-03-05
5.258895397186279,1993-03-08
5.243738651275635,1993-03-09
5.213429927825928,1993-03-10
5.243738651275635,1993-03-11
5.183119773864746,1993-03-12
5.137653350830078,1993-03-15
5.228586196899414,1993-03-16
5.1982741355896,1993-03-17
5.243738651275635,1993-03-18
5.258895397186279,1993-03-19
5.243738651275635,1993-03-22
5.228586196899414,1993-03-23
5.243738651275635,1993-03-24
5.228586196899414,1993-03-25
5.213429927825928,1993-03-26
5.228586196899414,1993-03-29
5.258895397186279,1993-03-30
5.319517612457275,1993-03-31
5.289205074310303,1993-04-01
5.243738651275635,1993-04-02
5.289205074310303,1993-04-05
5.274054050445557,1993-04-06
5.304364204406738,1993-04-07
5.274054050445557,1993-04-08
5.3952956199646,1993-04-12
5.440762042999268,1993-04-13
5.440762042999268,1993-04-14
5.4559173583984375,1993-04-15
5.440762042999268,1993-04-16
5.440762042999268,1993-04-19
5.410447597503662,1993-04-20
5.3952956199646,1993-04-21
5.349825859069824,1993-04-22
5.349825859069824,1993-04-23
5.319517612457275,1993-04-26
5.319517612457275,1993-04-27
5.304364204406738,1993-04-28
5.319517612457275,1993-04-29
5.304364204406738,1993-04-30
5.319517612457275,1993-05-03
5.334672451019287,1993-05-04
5.3952956199646,1993-05-05
5.364983081817627,1993-05-06
5.380141735076904,1993-05-07
5.364983081817627,1993-05-10
5.364983081817627,1993-05-11
5.349825859069824,1993-05-12
5.243738651275635,1993-05-13
5.228586196899414,1993-05-14
5.228586196899414,1993-05-17
5.167962551116943,1993-05-18
5.228586196899414,1993-05-19
5.213429927825928,1993-05-20
5.228586196899414,1993-05-21
5.181233882904053,1993-05-24
5.165859222412109,1993-05-25
5.319601535797119,1993-05-26
5.2581048011779785,1993-05-27
5.273478031158447,1993-05-28
5.288853645324707,1993-06-01
5.288853645324707,1993-06-02
5.288853645324707,1993-06-03
5.2581048011779785,1993-06-04
5.288853645324707,1993-06-07
5.273478031158447,1993-06-08
5.273478031158447,1993-06-09
5.2581048011779785,1993-06-10
5.288853645324707,1993-06-11
5.288853645324707,1993-06-14
5.273478031158447,1993-06-15
5.273478031158447,1993-06-16
5.288853645324707,1993-06-17
5.273478031158447,1993-06-18
5.304230213165283,1993-06-21
5.350355625152588,1993-06-22
5.411850452423096,1993-06-23
5.396474838256836,1993-06-24
5.411850452423096,1993-06-25
5.411850452423096,1993-06-28
5.411850452423096,1993-06-29
5.473351001739502,1993-06-30
5.473351001739502,1993-07-01
5.442599773406982,1993-07-02
5.442599773406982,1993-07-06
5.473351001739502,1993-07-07
5.504101753234863,1993-07-08
5.534847736358643,1993-07-09
5.534847736358643,1993-07-12
5.5502214431762695,1993-07-13
5.565596103668213,1993-07-14
5.580971717834473,1993-07-15
5.627096176147461,1993-07-16
5.673218727111816,1993-07-19
5.657844543457031,1993-07-20
5.657844543457031,1993-07-21
5.627096176147461,1993-07-22
5.657844543457031,1993-07-23
5.7039690017700195,1993-07-26
5.688593864440918,1993-07-27
5.642471790313721,1993-07-28
5.688593864440918,1993-07-29
5.71934175491333,1993-07-30
5.71934175491333,1993-08-02
5.765468597412109,1993-08-03
5.780843257904053,1993-08-04
5.811590671539307,1993-08-05
5.7962141036987305,1993-08-06
5.826964378356934,1993-08-09
5.826964378356934,1993-08-10
5.857716083526611,1993-08-11
5.826964378356934,1993-08-12
5.826964378356934,1993-08-13
5.8423380851745605,1993-08-16
5.8423380851745605,1993-08-17
5.8423380851745605,1993-08-18
5.8423380851745605,1993-08-19
5.8423380851745605,1993-08-20
5.8423380851745605,1993-08-23
5.825517177581787,1993-08-24
5.856671333312988,1993-08-25
5.887820243835449,1993-08-26
5.918972969055176,1993-08-27
5.9345526695251465,1993-08-30
5.965704917907715,1993-08-31
5.965704917907715,1993-09-01
5.9345526695251465,1993-09-02
5.996854305267334,1993-09-03
5.996854305267334,1993-09-07
5.981277942657471,1993-09-08
5.965704917907715,1993-09-09
6.0435872077941895,1993-09-10
6.0435872077941895,1993-09-13
6.0435872077941895,1993-09-14
6.0435872077941895,1993-09-15
6.0435872077941895,1993-09-16
6.074734687805176,1993-09-17
6.074734687805176,1993-09-20
6.012433052062988,1993-09-21
6.0591630935668945,1993-09-22
6.0435872077941895,1993-09-23
6.028008937835693,1993-09-24
6.074734687805176,1993-09-27
6.074734687805176,1993-09-28
6.0435872077941895,1993-09-29
6.028008937835693,1993-09-30
6.0435872077941895,1993-10-01
6.0435872077941895,1993-10-04
6.012433052062988,1993-10-05
6.012433052062988,1993-10-06
5.950128555297852,1993-10-07
5.981277942657471,1993-10-08
5.950128555297852,1993-10-11
5.918972969055176,1993-10-12
5.950128555297852,1993-10-13
6.028008937835693,1993-10-14
6.090315341949463,1993-10-15
6.152616024017334,1993-10-18
6.137042999267578,1993-10-19
6.137042999267578,1993-10-20
6.0591630935668945,1993-10-21
6.028008937835693,1993-10-22
5.965704917907715,1993-10-25
5.981277942657471,1993-10-26
5.981277942657471,1993-10-27
6.028008937835693,1993-10-28
6.012433052062988,1993-10-29
5.965704917907715,1993-11-01
5.825517177581787,1993-11-02
5.654177665710449,1993-11-03
5.607450008392334,1993-11-04
5.591874599456787,1993-11-05
5.591874599456787,1993-11-08
5.623024940490723,1993-11-09
5.607450008392334,1993-11-10
5.576299667358398,1993-11-11
5.623024940490723,1993-11-12
5.638599872589111,1993-11-15
5.700905799865723,1993-11-16
5.654177665710449,1993-11-17
5.669755458831787,1993-11-18
5.654177665710449,1993-11-19
5.638599872589111,1993-11-22
5.607450008392334,1993-11-23
5.608716011047363,1993-11-24
5.624512672424316,1993-11-26
5.656109809875488,1993-11-29
5.59291410446167,1993-11-30
5.624512672424316,1993-12-01
5.608716011047363,1993-12-02
5.59291410446167,1993-12-03
5.671909332275391,1993-12-06
5.687710762023926,1993-12-07
5.671909332275391,1993-12-08
5.624512672424316,1993-12-09
5.719307899475098,1993-12-10
5.687710762023926,1993-12-13
5.70350980758667,1993-12-14
5.687710762023926,1993-12-15
5.719307899475098,1993-12-16
5.8299031257629395,1993-12-17
5.845701217651367,1993-12-20
5.798302173614502,1993-12-21
5.798302173614502,1993-12-22
5.7509050369262695,1993-12-23
5.766707897186279,1993-12-27
5.798302173614502,1993-12-28
5.8299031257629395,1993-12-29
5.8141021728515625,1993-12-30
5.735108852386475,1993-12-31
5.687710762023926,1994-01-03
5.70350980758667,1994-01-04
5.656109809875488,1994-01-05
5.59291410446167,1994-01-06
5.671909332275391,1994-01-07
5.656109809875488,1994-01-10
5.59291410446167,1994-01-11
5.577115535736084,1994-01-12
5.529716491699219,1994-01-13
5.529716491699219,1994-01-14
5.450725078582764,1994-01-17
5.482316493988037,1994-01-18
5.450725078582764,1994-01-19
5.513918876647949,1994-01-20
5.434921741485596,1994-01-21
5.355925559997559,1994-01-24
5.292728900909424,1994-01-25
5.419126987457275,1994-01-26
5.529716491699219,1994-01-27
5.482316493988037,1994-01-28
5.466519832611084,1994-01-31
5.371725082397461,1994-02-01
5.387524127960205,1994-02-02
5.419126987457275,1994-02-03
5.355925559997559,1994-02-04
5.355925559997559,1994-02-07
5.292728900909424,1994-02-08
5.3243327140808105,1994-02-09
5.245334148406982,1994-02-10
5.308528423309326,1994-02-11
5.276930332183838,1994-02-14
5.34012508392334,1994-02-15
5.276930332183838,1994-02-16
5.213733196258545,1994-02-17
5.1663360595703125,1994-02-18
5.213733196258545,1994-02-22
5.1663360595703125,1994-02-23
5.151569843292236,1994-02-24
5.215765953063965,1994-02-25
5.296009540557861,1994-02-28
5.263912200927734,1994-03-01
5.279958248138428,1994-03-02
5.231812953948975,1994-03-03
5.279958248138428,1994-03-04
5.328102111816406,1994-03-07
5.328102111816406,1994-03-08
5.3120574951171875,1994-03-09
5.215765953063965,1994-03-10
5.279958248138428,1994-03-11
5.3120574951171875,1994-03-14
5.328102111816406,1994-03-15
5.344155311584473,1994-03-16
5.344155311584473,1994-03-17
5.263912200927734,1994-03-18
5.263912200927734,1994-03-21
5.328102111816406,1994-03-22
5.296009540557861,1994-03-23
5.231812953948975,1994-03-24
5.231812953948975,1994-03-25
5.328102111816406,1994-03-28
5.279958248138428,1994-03-29
5.215765953063965,1994-03-30
5.135523319244385,1994-03-31
5.055280685424805,1994-04-04
5.135523319244385,1994-04-05
5.183668613433838,1994-04-06
5.199718475341797,1994-04-07
5.151569843292236,1994-04-08
5.167620658874512,1994-04-11
5.135523319244385,1994-04-12
5.135523319244385,1994-04-13
5.151569843292236,1994-04-14
5.167620658874512,1994-04-15
5.183668613433838,1994-04-18
5.183668613433838,1994-04-19
5.3120574951171875,1994-04-20
5.408348083496094,1994-04-21
5.360204696655273,1994-04-22
5.424394130706787,1994-04-25
5.392299652099609,1994-04-26
5.328102111816406,1994-04-28
5.424394130706787,1994-04-29
5.424394130706787,1994-05-02
5.408348083496094,1994-05-03
5.392299652099609,1994-05-04
5.376250267028809,1994-05-05
5.231812953948975,1994-05-06
5.151569843292236,1994-05-09
5.087376594543457,1994-05-10
4.975039958953857,1994-05-11
4.975039958953857,1994-05-12
5.00713586807251,1994-05-13
4.975039958953857,1994-05-16
4.991086483001709,1994-05-17
5.135523319244385,1994-05-18
5.119475364685059,1994-05-19
5.151569843292236,1994-05-20
5.135523319244385,1994-05-23
5.153134346008301,1994-05-24
5.169443130493164,1994-05-25
5.185750961303711,1994-05-26
5.185750961303711,1994-05-27
5.169443130493164,1994-05-31
5.153134346008301,1994-06-01
5.169443130493164,1994-06-02
5.185750961303711,1994-06-03
5.202056884765625,1994-06-06
5.202056884765625,1994-06-07
5.21836519241333,1994-06-08
5.21836519241333,1994-06-09
5.202056884765625,1994-06-10
5.185750961303711,1994-06-13
5.202056884765625,1994-06-14
5.169443130493164,1994-06-15
5.169443130493164,1994-06-16
5.071598052978516,1994-06-17
5.071598052978516,1994-06-20
4.875909805297852,1994-06-21
4.892215251922607,1994-06-22
4.826988220214844,1994-06-23
4.729143142700195,1994-06-24
4.778065204620361,1994-06-27
4.794372081756592,1994-06-28
4.794372081756592,1994-06-29
4.745450973510742,1994-06-30
4.778065204620361,1994-07-01
4.76175594329834,1994-07-05
4.745450973510742,1994-07-06
4.76175594329834,1994-07-07
4.729143142700195,1994-07-08
4.696528911590576,1994-07-11
4.712834358215332,1994-07-12
4.6802215576171875,1994-07-13
4.745450973510742,1994-07-14
4.76175594329834,1994-07-15
4.729143142700195,1994-07-18
4.696528911590576,1994-07-19
4.6802215576171875,1994-07-20
4.663912773132324,1994-07-21
4.6802215576171875,1994-07-22
4.663912773132324,1994-07-25
4.696528911590576,1994-07-26
4.6802215576171875,1994-07-27
4.663912773132324,1994-07-28
4.745450973510742,1994-07-29
4.843295574188232,1994-08-01
4.875909805297852,1994-08-02
4.892215251922607,1994-08-03
4.875909805297852,1994-08-04
4.859600067138672,1994-08-05
4.843295574188232,1994-08-08
4.810679912567139,1994-08-09
4.810679912567139,1994-08-10
4.810679912567139,1994-08-11
4.859600067138672,1994-08-12
4.892215251922607,1994-08-15
4.9574480056762695,1994-08-16
4.973750591278076,1994-08-17
4.924832820892334,1994-08-18
4.9411396980285645,1994-08-19
4.973750591278076,1994-08-22
4.9574480056762695,1994-08-23
4.975358009338379,1994-08-24
4.958771228790283,1994-08-25
4.991941928863525,1994-08-26
5.008525371551514,1994-08-29
5.041694164276123,1994-08-30
4.991941928863525,1994-08-31
4.958771228790283,1994-09-01
4.8260979652404785,1994-09-02
4.77634334564209,1994-09-06
4.842679023742676,1994-09-07
4.859267234802246,1994-09-08
4.809510707855225,1994-09-09
4.77634334564209,1994-09-12
4.77634334564209,1994-09-13
4.759760856628418,1994-09-14
4.77634334564209,1994-09-15
4.627082824707031,1994-09-16
4.743175983428955,1994-09-19
4.710005283355713,1994-09-20
4.759760856628418,1994-09-21
4.77634334564209,1994-09-22
4.759760856628418,1994-09-23
4.792929649353027,1994-09-26
4.809510707855225,1994-09-27
4.859267234802246,1994-09-28
4.875851154327393,1994-09-29
4.942188262939453,1994-09-30
4.942188262939453,1994-10-03
4.958771228790283,1994-10-04
4.958771228790283,1994-10-05
4.892434120178223,1994-10-06
4.909021854400635,1994-10-07
4.958771228790283,1994-10-10
5.041694164276123,1994-10-11
4.991941928863525,1994-10-12
4.958771228790283,1994-10-13
4.991941928863525,1994-10-14
4.991941928863525,1994-10-17
4.958771228790283,1994-10-18
4.975358009338379,1994-10-19
4.942188262939453,1994-10-20
5.008525371551514,1994-10-21
4.942188262939453,1994-10-24
4.909021854400635,1994-10-25
4.875851154327393,1994-10-26
4.875851154327393,1994-10-27
4.942188262939453,1994-10-28
4.925604820251465,1994-10-31
4.875851154327393,1994-11-01
4.892434120178223,1994-11-02
4.892434120178223,1994-11-03
4.809510707855225,1994-11-04
4.842679023742676,1994-11-07
4.809510707855225,1994-11-08
4.77634334564209,1994-11-09
4.710005283355713,1994-11-10
4.693422317504883,1994-11-11
4.726589679718018,1994-11-14
4.743175983428955,1994-11-15
4.759760856628418,1994-11-16
4.77634334564209,1994-11-17
4.743175983428955,1994-11-18
4.726589679718018,1994-11-21
4.77634334564209,1994-11-22
4.892434120178223,1994-11-23
4.9626545906066895,1994-11-25
4.945776462554932,1994-11-28
4.996416091918945,1994-11-29
5.013294696807861,1994-11-30
4.979533672332764,1994-12-01
4.979533672332764,1994-12-02
5.030172348022461,1994-12-05
4.9626545906066895,1994-12-06
4.945776462554932,1994-12-07
4.945776462554932,1994-12-08
5.047053813934326,1994-12-09
5.013294696807861,1994-12-12
5.047053813934326,1994-12-13
5.030172348022461,1994-12-14
4.945776462554932,1994-12-15
4.979533672332764,1994-12-16
4.979533672332764,1994-12-19
4.979533672332764,1994-12-20
4.9626545906066895,1994-12-21
4.91201639175415,1994-12-22
4.8951334953308105,1994-12-23
4.8782572746276855,1994-12-27
4.8951334953308105,1994-12-28
4.8782572746276855,1994-12-29
4.8613762855529785,1994-12-30
4.928893089294434,1995-01-03
4.91201639175415,1995-01-04
4.8613762855529785,1995-01-05
4.844497203826904,1995-01-06
4.827617645263672,1995-01-09
4.827617645263672,1995-01-10
4.827617645263672,1995-01-11
4.8613762855529785,1995-01-12
4.8782572746276855,1995-01-13
4.928893089294434,1995-01-16
4.996416091918945,1995-01-17
4.9626545906066895,1995-01-18
4.979533672332764,1995-01-19
4.945776462554932,1995-01-20
4.996416091918945,1995-01-23
5.030172348022461,1995-01-24
5.047053813934326,1995-01-25
5.080812931060791,1995-01-26
5.080812931060791,1995-01-27
5.080812931060791,1995-01-30
5.148332595825195,1995-01-31
5.1145710945129395,1995-02-01
5.1314520835876465,1995-02-02
5.232731342315674,1995-02-03
5.266489505767822,1995-02-06
5.24960994720459,1995-02-07
5.198971748352051,1995-02-08
5.1314520835876465,1995-02-09
5.1314520835876465,1995-02-10
5.097692012786865,1995-02-13
5.080812931060791,1995-02-14
5.097692012786865,1995-02-15
5.148332595825195,1995-02-16
5.1314520835876465,1995-02-17
5.198971748352051,1995-02-21
5.24960994720459,1995-02-22
5.24960994720459,1995-02-23
5.166534900665283,1995-02-24
5.166534900665283,1995-02-27
5.2180280685424805,1995-02-28
5.1493706703186035,1995-03-01
5.097876071929932,1995-03-02
5.132205009460449,1995-03-03
5.046382427215576,1995-03-06
5.046382427215576,1995-03-07
5.0292181968688965,1995-03-08
4.977723121643066,1995-03-09
5.0292181968688965,1995-03-10
4.994890213012695,1995-03-13
5.012051105499268,1995-03-14
5.012051105499268,1995-03-15
4.994890213012695,1995-03-16
4.977723121643066,1995-03-17
4.943394184112549,1995-03-20
4.909067153930664,1995-03-21
4.909067153930664,1995-03-22
4.9262309074401855,1995-03-23
4.960561752319336,1995-03-24
4.943394184112549,1995-03-27
5.012051105499268,1995-03-28
5.012051105499268,1995-03-29
5.012051105499268,1995-03-30
4.943394184112549,1995-03-31
4.960561752319336,1995-04-03
5.046382427215576,1995-04-04
5.080713272094727,1995-04-05
5.115039825439453,1995-04-06
5.046382427215576,1995-04-07
5.046382427215576,1995-04-10
5.046382427215576,1995-04-11
5.012051105499268,1995-04-12
5.0292181968688965,1995-04-13
4.943394184112549,1995-04-17
4.960561752319336,1995-04-18
4.994890213012695,1995-04-19
4.994890213012695,1995-04-20
4.943394184112549,1995-04-21
5.012051105499268,1995-04-24
4.977723121643066,1995-04-25
5.012051105499268,1995-04-26
4.977723121643066,1995-04-27
5.012051105499268,1995-04-28
5.012051105499268,1995-05-01
4.994890213012695,1995-05-02
5.012051105499268,1995-05-03
5.012051105499268,1995-05-04
5.0292181968688965,1995-05-05
5.0292181968688965,1995-05-08
5.063546657562256,1995-05-09
5.080713272094727,1995-05-10
5.115039825439453,1995-05-11
5.132205009460449,1995-05-12
5.1493706703186035,1995-05-15
5.1836981773376465,1995-05-16
5.166534900665283,1995-05-17
5.097876071929932,1995-05-18
5.097876071929932,1995-05-19
