DOV,Date
1.1077334880828857,1980-11-25
1.0690357685089111,1980-11-26
1.0787094831466675,1980-11-28
1.0932213068008423,1980-12-01
1.054522156715393,1980-12-02
1.0641980171203613,1980-12-03
1.0690357685089111,1980-12-04
1.054522156715393,1980-12-05
1.0375932455062866,1980-12-08
1.042429804801941,1980-12-09
1.0521050691604614,1980-12-10
1.0521050691604614,1980-12-11
1.0714534521102905,1980-12-12
1.0714534521102905,1980-12-15
1.0811278820037842,1980-12-16
1.0980583429336548,1980-12-17
1.131919503211975,1980-12-18
1.131919503211975,1980-12-19
1.1657806634902954,1980-12-22
1.170617699623108,1980-12-23
1.1754549741744995,1980-12-24
1.170617699623108,1980-12-26
1.180291771888733,1980-12-29
1.1899670362472534,1980-12-30
1.2141519784927368,1980-12-31
1.223827600479126,1981-01-02
1.2383397817611694,1981-01-05
1.223827600479126,1981-01-06
1.1899670362472534,1981-01-07
1.170617699623108,1981-01-08
1.160942792892456,1981-01-09
1.160942792892456,1981-01-12
1.1415938138961792,1981-01-13
1.1367571353912354,1981-01-14
1.1367571353912354,1981-01-15
1.1270815134048462,1981-01-16
1.1246638298034668,1981-01-19
1.1077334880828857,1981-01-20
1.054522156715393,1981-01-21
1.0593597888946533,1981-01-22
1.0787094831466675,1981-01-23
1.0835471153259277,1981-01-26
1.1004774570465088,1981-01-27
1.10531485080719,1981-01-28
1.0859663486480713,1981-01-29
1.0835471153259277,1981-01-30
1.0641980171203613,1981-02-02
1.0569422245025635,1981-02-03
1.0641980171203613,1981-02-04
1.0738728046417236,1981-02-05
1.0787094831466675,1981-02-06
1.0738728046417236,1981-02-09
1.0762908458709717,1981-02-10
1.0641980171203613,1981-02-11
1.0351743698120117,1981-02-12
1.032755732536316,1981-02-13
1.0448484420776367,1981-02-17
1.0641980171203613,1981-02-18
1.0641980171203613,1981-02-19
1.061779260635376,1981-02-20
1.061779260635376,1981-02-23
1.0738728046417236,1981-02-24
1.0521050691604614,1981-02-25
1.0496861934661865,1981-02-26
1.122244954109192,1981-02-27
1.1125704050064087,1981-03-02
1.117408037185669,1981-03-03
1.1125704050064087,1981-03-04
1.1125704050064087,1981-03-05
1.1125704050064087,1981-03-06
1.122244954109192,1981-03-09
1.1415938138961792,1981-03-10
1.1730356216430664,1981-03-11
1.194804072380066,1981-03-12
1.2044780254364014,1981-03-13
1.2141519784927368,1981-03-16
1.2117342948913574,1981-03-17
1.2189902067184448,1981-03-18
1.2141519784927368,1981-03-19
1.1899670362472534,1981-03-20
1.180291771888733,1981-03-23
1.1899670362472534,1981-03-24
1.1778738498687744,1981-03-25
1.170617699623108,1981-03-26
1.1754549741744995,1981-03-27
1.160942792892456,1981-03-30
1.1657806634902954,1981-03-31
1.160942792892456,1981-04-01
1.180291771888733,1981-04-02
1.160942792892456,1981-04-03
1.1754549741744995,1981-04-06
1.1754549741744995,1981-04-07
1.1561057567596436,1981-04-08
1.146430492401123,1981-04-09
1.153687596321106,1981-04-10
1.1270815134048462,1981-04-13
1.1270815134048462,1981-04-14
1.1440129280090332,1981-04-15
1.153687596321106,1981-04-16
1.160942792892456,1981-04-20
1.1561057567596436,1981-04-21
1.1488498449325562,1981-04-22
1.160942792892456,1981-04-23
1.1657806634902954,1981-04-24
1.194804072380066,1981-04-27
1.170617699623108,1981-04-28
1.160942792892456,1981-04-29
1.158524990081787,1981-04-30
1.160942792892456,1981-05-01
1.160942792892456,1981-05-04
1.131919503211975,1981-05-05
1.122244954109192,1981-05-06
1.131919503211975,1981-05-07
1.1415938138961792,1981-05-08
1.1440129280090332,1981-05-11
1.151268482208252,1981-05-12
1.153687596321106,1981-05-13
1.1415938138961792,1981-05-14
1.151268482208252,1981-05-15
1.160942792892456,1981-05-18
1.1754549741744995,1981-05-19
1.1778738498687744,1981-05-20
1.1778738498687744,1981-05-21
1.1633617877960205,1981-05-22
1.168198823928833,1981-05-26
1.180291771888733,1981-05-27
1.180291771888733,1981-05-28
1.151268482208252,1981-05-29
1.146430492401123,1981-06-01
1.1415938138961792,1981-06-02
1.131919503211975,1981-06-03
1.131919503211975,1981-06-04
1.1367571353912354,1981-06-05
1.160942792892456,1981-06-08
1.151268482208252,1981-06-09
1.1561057567596436,1981-06-10
1.117408037185669,1981-06-11
1.117408037185669,1981-06-12
1.1270815134048462,1981-06-15
1.1415938138961792,1981-06-16
1.117408037185669,1981-06-17
1.1198259592056274,1981-06-18
1.129501223564148,1981-06-19
1.1270815134048462,1981-06-22
1.122244954109192,1981-06-23
1.1125704050064087,1981-06-24
1.0932213068008423,1981-06-25
1.0859663486480713,1981-06-26
1.0932213068008423,1981-06-29
1.102895736694336,1981-06-30
1.0908029079437256,1981-07-01
1.0593597888946533,1981-07-02
1.0254995822906494,1981-07-06
0.9916393756866455,1981-07-07
1.0109877586364746,1981-07-08
1.0206621885299683,1981-07-09
1.006150484085083,1981-07-10
0.9916393756866455,1981-07-13
1.006150484085083,1981-07-14
1.0835471153259277,1981-07-15
1.1077334880828857,1981-07-16
1.129501223564148,1981-07-17
1.10531485080719,1981-07-20
1.0593597888946533,1981-07-21
1.0641980171203613,1981-07-22
1.0714534521102905,1981-07-23
1.0690357685089111,1981-07-24
1.0762908458709717,1981-07-27
1.0883840322494507,1981-07-28
1.0811278820037842,1981-07-29
1.0835471153259277,1981-07-30
1.1004774570465088,1981-07-31
1.0980583429336548,1981-08-03
1.1125704050064087,1981-08-04
1.1125704050064087,1981-08-05
1.1198259592056274,1981-08-06
1.160942792892456,1981-08-07
1.1415938138961792,1981-08-10
1.158524990081787,1981-08-11
1.160942792892456,1981-08-12
1.1633617877960205,1981-08-13
1.1633617877960205,1981-08-14
1.168198823928833,1981-08-17
1.1561057567596436,1981-08-18
1.1488498449325562,1981-08-19
1.1415938138961792,1981-08-20
1.122244954109192,1981-08-21
1.110151767730713,1981-08-24
1.0859663486480713,1981-08-25
1.102895736694336,1981-08-26
1.0641980171203613,1981-08-27
1.0690357685089111,1981-08-28
1.054522156715393,1981-08-31
1.0448484420776367,1981-09-01
1.0448484420776367,1981-09-02
1.0206621885299683,1981-09-03
1.032755732536316,1981-09-04
1.0254995822906494,1981-09-08
1.042429804801941,1981-09-09
1.0569422245025635,1981-09-10
1.0641980171203613,1981-09-11
1.0690357685089111,1981-09-14
1.0738728046417236,1981-09-15
1.0738728046417236,1981-09-16
1.0738728046417236,1981-09-17
1.061779260635376,1981-09-18
1.0569422245025635,1981-09-21
1.0400116443634033,1981-09-22
1.0206621885299683,1981-09-23
1.0206621885299683,1981-09-24
0.9916393756866455,1981-09-25
1.0013139247894287,1981-09-28
1.0254995822906494,1981-09-29
1.0303369760513306,1981-09-30
1.0351743698120117,1981-10-01
1.054522156715393,1981-10-02
1.0303369760513306,1981-10-05
1.0448484420776367,1981-10-06
1.0254995822906494,1981-10-07
1.054522156715393,1981-10-08
1.054522156715393,1981-10-09
1.0593597888946533,1981-10-12
1.0738728046417236,1981-10-13
1.0448484420776367,1981-10-14
1.0351743698120117,1981-10-15
1.0351743698120117,1981-10-16
1.0351743698120117,1981-10-19
1.0400116443634033,1981-10-20
1.0400116443634033,1981-10-21
1.0351743698120117,1981-10-22
1.0303369760513306,1981-10-23
1.0448484420776367,1981-10-26
1.0835471153259277,1981-10-27
1.1125704050064087,1981-10-28
1.1125704050064087,1981-10-29
1.122244954109192,1981-10-30
1.1270815134048462,1981-11-02
1.1415938138961792,1981-11-03
1.1561057567596436,1981-11-04
1.151268482208252,1981-11-05
1.1415938138961792,1981-11-06
1.1367571353912354,1981-11-09
1.170617699623108,1981-11-10
1.1415938138961792,1981-11-11
1.1561057567596436,1981-11-12
1.1415938138961792,1981-11-13
1.1125704050064087,1981-11-16
1.131919503211975,1981-11-17
1.1077334880828857,1981-11-18
1.0932213068008423,1981-11-19
1.1125704050064087,1981-11-20
1.146430492401123,1981-11-23
1.1415938138961792,1981-11-24
1.131919503211975,1981-11-25
1.1270815134048462,1981-11-27
1.1415938138961792,1981-11-30
1.146430492401123,1981-12-01
1.2286652326583862,1981-12-02
1.199641227722168,1981-12-03
1.1851292848587036,1981-12-04
1.1899670362472534,1981-12-07
1.1851292848587036,1981-12-08
1.1899670362472534,1981-12-09
1.2383397817611694,1981-12-10
1.223827600479126,1981-12-11
1.223827600479126,1981-12-14
1.1899670362472534,1981-12-15
1.2141519784927368,1981-12-16
1.209315538406372,1981-12-17
1.2286652326583862,1981-12-18
1.2286652326583862,1981-12-21
1.2286652326583862,1981-12-22
1.243177056312561,1981-12-23
1.2383397817611694,1981-12-24
1.23350191116333,1981-12-28
1.2383397817611694,1981-12-29
1.2480138540267944,1981-12-30
1.2770378589630127,1981-12-31
1.2722002267837524,1982-01-04
1.2286652326583862,1982-01-05
1.1851292848587036,1982-01-06
1.1415938138961792,1982-01-07
1.117408037185669,1982-01-08
1.0690357685089111,1982-01-11
1.0448484420776367,1982-01-12
1.0448484420776367,1982-01-13
1.0496861934661865,1982-01-14
1.0593597888946533,1982-01-15
1.0593597888946533,1982-01-18
1.0448484420776367,1982-01-19
1.0496861934661865,1982-01-20
1.0738728046417236,1982-01-21
1.0835471153259277,1982-01-22
1.0690357685089111,1982-01-25
1.0351743698120117,1982-01-26
1.0690357685089111,1982-01-27
1.0787094831466675,1982-01-28
1.1367571353912354,1982-01-29
1.117408037185669,1982-02-01
1.151268482208252,1982-02-02
1.146430492401123,1982-02-03
1.1367571353912354,1982-02-04
1.131919503211975,1982-02-05
1.117408037185669,1982-02-08
1.0738728046417236,1982-02-09
1.0738728046417236,1982-02-10
1.0787094831466675,1982-02-11
1.0835471153259277,1982-02-12
1.0641980171203613,1982-02-16
1.054522156715393,1982-02-17
1.0690357685089111,1982-02-18
1.0351743698120117,1982-02-19
1.006150484085083,1982-02-22
0.9626152515411377,1982-02-23
0.9933907985687256,1982-02-24
1.0226082801818848,1982-02-25
0.9933907985687256,1982-02-26
1.0128697156906128,1982-03-01
0.9933907985687256,1982-03-02
0.9836513996124268,1982-03-03
0.9398256540298462,1982-03-04
0.8862608671188354,1982-03-05
0.8765212893486023,1982-03-08
0.8716515302658081,1982-03-09
0.8570427298545837,1982-03-10
0.8570427298545837,1982-03-11
0.8473038673400879,1982-03-12
0.8083474040031433,1982-03-15
0.8375647068023682,1982-03-16
0.8278261423110962,1982-03-17
0.8521735072135925,1982-03-18
0.8570427298545837,1982-03-19
0.8959996104240417,1982-03-22
0.9349565505981445,1982-03-23
0.9398256540298462,1982-03-24
0.944695234298706,1982-03-25
0.9495643377304077,1982-03-26
0.9495643377304077,1982-03-29
0.9544345140457153,1982-03-30
0.9398256540298462,1982-03-31
0.9349565505981445,1982-04-01
0.9252169132232666,1982-04-02
0.9252169132232666,1982-04-05
0.8959996104240417,1982-04-06
0.8765212893486023,1982-04-07
0.8862608671188354,1982-04-08
0.8862608671188354,1982-04-12
0.9008687734603882,1982-04-13
0.9154775142669678,1982-04-14
0.9495643377304077,1982-04-15
0.944695234298706,1982-04-16
0.9690437316894531,1982-04-19
0.9544345140457153,1982-04-20
0.9300864934921265,1982-04-21
0.944695234298706,1982-04-22
0.9544345140457153,1982-04-23
0.9398256540298462,1982-04-26
0.9495643377304077,1982-04-27
0.944695234298706,1982-04-28
0.9106089472770691,1982-04-29
0.9154775142669678,1982-04-30
0.9057385325431824,1982-05-03
0.9252169132232666,1982-05-04
0.9398256540298462,1982-05-05
0.9641733169555664,1982-05-06
0.9739133715629578,1982-05-07
0.9982612729072571,1982-05-10
1.003130316734314,1982-05-11
0.9933907985687256,1982-05-12
0.9933907985687256,1982-05-13
0.9690437316894531,1982-05-14
0.9787826538085938,1982-05-17
0.9349565505981445,1982-05-18
0.9057385325431824,1982-05-19
0.8765212893486023,1982-05-20
0.8521735072135925,1982-05-21
0.8619123101234436,1982-05-24
0.8716515302658081,1982-05-25
0.8339763283729553,1982-05-26
0.8535985946655273,1982-05-27
0.868315577507019,1982-05-28
0.8634097576141357,1982-06-01
0.8585042953491211,1982-06-02
0.8290702700614929,1982-06-03
0.8241645693778992,1982-06-04
0.814352810382843,1982-06-07
0.8339763283729553,1982-06-08
0.8339763283729553,1982-06-09
0.814352810382843,1982-06-10
0.8634097576141357,1982-06-11
0.8634097576141357,1982-06-14
0.8437870144844055,1982-06-15
0.8585042953491211,1982-06-16
0.8585042953491211,1982-06-17
0.8241645693778992,1982-06-18
0.848693311214447,1982-06-21
0.8437870144844055,1982-06-22
0.8634097576141357,1982-06-23
0.8634097576141357,1982-06-24
0.8634097576141357,1982-06-25
0.8634097576141357,1982-06-28
0.8634097576141357,1982-06-29
0.8634097576141357,1982-06-30
0.8290702700614929,1982-07-01
0.8094469308853149,1982-07-02
0.8045415878295898,1982-07-06
0.7996358275413513,1982-07-07
0.7996358275413513,1982-07-08
0.8241645693778992,1982-07-09
0.8535985946655273,1982-07-12
0.8437870144844055,1982-07-13
0.8437870144844055,1982-07-14
0.848693311214447,1982-07-15
0.8535985946655273,1982-07-16
0.8634097576141357,1982-07-19
0.8634097576141357,1982-07-20
0.8634097576141357,1982-07-21
0.8437870144844055,1982-07-22
0.8535985946655273,1982-07-23
0.8437870144844055,1982-07-26
0.8339763283729553,1982-07-27
0.8094469308853149,1982-07-28
0.8437870144844055,1982-07-29
0.8339763283729553,1982-07-30
0.8045415878295898,1982-08-02
0.8094469308853149,1982-08-03
0.7652950882911682,1982-08-04
0.7554839253425598,1982-08-05
0.7456727623939514,1982-08-06
0.7162377834320068,1982-08-09
0.7260494828224182,1982-08-10
0.6966147422790527,1982-08-11
0.7113320827484131,1982-08-12
0.7456727623939514,1982-08-13
0.7554839253425598,1982-08-16
0.7554839253425598,1982-08-17
0.7113320827484131,1982-08-18
0.7309552431106567,1982-08-19
0.7456727623939514,1982-08-20
0.7456727623939514,1982-08-23
0.8290702700614929,1982-08-24
0.8953565955162048,1982-08-25
0.8805167078971863,1982-08-26
0.8755687475204468,1982-08-27
0.8656758069992065,1982-08-30
0.8904097676277161,1982-08-31
0.9003031253814697,1982-09-01
0.9003031253814697,1982-09-02
0.9200897216796875,1982-09-03
0.9003031253814697,1982-09-07
0.9299832582473755,1982-09-08
0.9349297881126404,1982-09-09
0.9497706890106201,1982-09-10
0.9299832582473755,1982-09-13
0.9200897216796875,1982-09-14
0.9398765563964844,1982-09-15
0.9200897216796875,1982-09-16
0.910196840763092,1982-09-17
0.8953565955162048,1982-09-20
0.9052498936653137,1982-09-21
0.9200897216796875,1982-09-22
0.8805167078971863,1982-09-23
0.8904097676277161,1982-09-24
0.8904097676277161,1982-09-27
0.8953565955162048,1982-09-28
0.8854623436927795,1982-09-29
0.8656758069992065,1982-09-30
0.8706222772598267,1982-10-01
0.8409428000450134,1982-10-04
0.8656758069992065,1982-10-05
0.8607290983200073,1982-10-06
0.8706222772598267,1982-10-07
0.8656758069992065,1982-10-08
0.925037145614624,1982-10-11
0.9398765563964844,1982-10-12
0.9942908883094788,1982-10-13
0.9942908883094788,1982-10-14
0.9745044708251953,1982-10-15
0.9942908883094788,1982-10-18
1.0487051010131836,1982-10-19
1.12290620803833,1982-10-20
1.132799506187439,1982-10-21
1.1080656051635742,1982-10-22
1.068491816520691,1982-10-25
1.0585991144180298,1982-10-26
1.0734386444091797,1982-10-27
1.068491816520691,1982-10-28
1.0635448694229126,1982-10-29
1.0536513328552246,1982-11-01
1.0487051010131836,1982-11-02
1.1179591417312622,1982-11-03
1.1278527975082397,1982-11-04
1.1575329303741455,1982-11-05
1.1525856256484985,1982-11-08
1.1476397514343262,1982-11-09
1.132799506187439,1982-11-10
1.103118896484375,1982-11-11
1.1278527975082397,1982-11-12
1.142691969871521,1982-11-15
1.0833317041397095,1982-11-16
1.103118896484375,1982-11-17
1.142691969871521,1982-11-18
1.1377456188201904,1982-11-19
1.142691969871521,1982-11-22
1.1575329303741455,1982-11-23
1.172372579574585,1982-11-24
1.1575329303741455,1982-11-26
1.1130118370056152,1982-11-29
1.162479281425476,1982-11-30
1.1476397514343262,1982-12-01
1.1872131824493408,1982-12-02
1.172372579574585,1982-12-03
1.2070003747940063,1982-12-06
1.2119470834732056,1982-12-07
1.203986406326294,1982-12-08
1.2139371633529663,1982-12-09
1.1940363645553589,1982-12-10
1.2288626432418823,1982-12-13
1.2189122438430786,1982-12-14
1.1791104078292847,1982-12-15
1.1741360425949097,1982-12-16
1.203986406326294,1982-12-17
1.1741360425949097,1982-12-20
1.189061164855957,1982-12-21
1.1741360425949097,1982-12-22
1.199012279510498,1982-12-23
1.1791104078292847,1982-12-27
1.203986406326294,1982-12-28
1.199012279510498,1982-12-29
1.208962082862854,1982-12-30
1.2189122438430786,1982-12-31
1.1343348026275635,1983-01-03
1.144284725189209,1983-01-04
1.1940363645553589,1983-01-05
1.2338378429412842,1983-01-06
1.248762845993042,1983-01-07
1.2636886835098267,1983-01-10
1.2139371633529663,1983-01-11
1.208962082862854,1983-01-12
1.203986406326294,1983-01-13
1.189061164855957,1983-01-14
1.189061164855957,1983-01-17
1.1840858459472656,1983-01-18
1.1791104078292847,1983-01-19
1.1840858459472656,1983-01-20
1.1343348026275635,1983-01-21
1.0845822095870972,1983-01-24
1.1194089651107788,1983-01-25
1.1243842840194702,1983-01-26
1.1741360425949097,1983-01-27
1.1691607236862183,1983-01-28
1.1492594480514526,1983-01-31
1.114433765411377,1983-02-01
1.0845822095870972,1983-02-02
1.0895577669143677,1983-02-03
1.0895577669143677,1983-02-04
1.0995079278945923,1983-02-07
1.0845822095870972,1983-02-08
1.1243842840194702,1983-02-09
1.114433765411377,1983-02-10
1.114433765411377,1983-02-11
1.1044827699661255,1983-02-14
1.0945336818695068,1983-02-15
1.109458327293396,1983-02-16
1.114433765411377,1983-02-17
1.1194089651107788,1983-02-18
1.1194089651107788,1983-02-22
1.1044827699661255,1983-02-23
1.106486201286316,1983-02-24
1.1415337324142456,1983-02-25
1.146540880203247,1983-02-28
1.0914660692214966,1983-03-01
1.106486201286316,1983-03-02
1.116499900817871,1983-03-03
1.1215072870254517,1983-03-04
1.11149263381958,1983-03-07
1.1014800071716309,1983-03-08
1.0964725017547607,1983-03-09
1.106486201286316,1983-03-10
1.116499900817871,1983-03-11
1.116499900817871,1983-03-14
1.1215072870254517,1983-03-15
1.1014800071716309,1983-03-16
1.0964725017547607,1983-03-17
1.1014800071716309,1983-03-18
1.106486201286316,1983-03-21
1.0714396238327026,1983-03-22
1.1014800071716309,1983-03-23
1.1415337324142456,1983-03-24
1.1615606546401978,1983-03-25
1.1865942478179932,1983-03-28
1.1515467166900635,1983-03-29
1.1515467166900635,1983-03-30
1.1715737581253052,1983-03-31
1.1765809059143066,1983-04-04
1.1715737581253052,1983-04-05
1.1565537452697754,1983-04-06
1.1765809059143066,1983-04-07
1.1715737581253052,1983-04-08
1.1515467166900635,1983-04-11
1.1615606546401978,1983-04-12
1.1615606546401978,1983-04-13
1.1765809059143066,1983-04-14
1.166567087173462,1983-04-15
1.1765809059143066,1983-04-18
1.1715737581253052,1983-04-19
1.1916007995605469,1983-04-20
1.2516812086105347,1983-04-21
1.2616949081420898,1983-04-22
1.206621527671814,1983-04-25
1.2616949081420898,1983-04-26
1.3117625713348389,1983-04-27
1.3317888975143433,1983-04-28
1.3418022394180298,1983-04-29
1.3117625713348389,1983-05-02
1.316768765449524,1983-05-03
1.3117625713348389,1983-05-04
1.3367958068847656,1983-05-05
1.4169031381607056,1983-05-06
1.4519493579864502,1983-05-09
1.4419364929199219,1983-05-10
1.4519493579864502,1983-05-11
1.4619636535644531,1983-05-12
1.4519493579864502,1983-05-13
1.4319231510162354,1983-05-16
1.4319231510162354,1983-05-17
1.4419364929199219,1983-05-18
1.4118964672088623,1983-05-19
1.426916241645813,1983-05-20
1.4018828868865967,1983-05-23
1.3968764543533325,1983-05-24
1.3718432188034058,1983-05-25
1.4118964672088623,1983-05-26
1.4118964672088623,1983-05-27
1.4118964672088623,1983-05-31
1.4118964672088623,1983-06-01
1.406889796257019,1983-06-02
1.381856083869934,1983-06-03
1.3718432188034058,1983-06-06
1.381856083869934,1983-06-07
1.3618297576904297,1983-06-08
1.3518158197402954,1983-06-09
1.3618297576904297,1983-06-10
1.3668360710144043,1983-06-13
1.3768486976623535,1983-06-14
1.3418022394180298,1983-06-15
1.381856083869934,1983-06-16
1.4419364929199219,1983-06-17
1.5020174980163574,1983-06-20
1.486997365951538,1983-06-21
1.497010350227356,1983-06-22
1.492004156112671,1983-06-23
1.497010350227356,1983-06-24
1.492004156112671,1983-06-27
1.5020174980163574,1983-06-28
1.3317888975143433,1983-06-29
1.3668360710144043,1983-06-30
1.3518158197402954,1983-07-01
1.3317888975143433,1983-07-05
1.3317888975143433,1983-07-06
1.3418022394180298,1983-07-07
1.3317888975143433,1983-07-08
1.3618297576904297,1983-07-11
1.3367958068847656,1983-07-12
1.3468087911605835,1983-07-13
1.3217769861221313,1983-07-14
1.3017486333847046,1983-07-15
1.2817224264144897,1983-07-18
1.2867287397384644,1983-07-19
1.2817224264144897,1983-07-20
1.2717087268829346,1983-07-21
1.2416685819625854,1983-07-22
1.27671480178833,1983-07-25
1.2917355298995972,1983-07-26
1.231655240058899,1983-07-27
1.2416685819625854,1983-07-28
1.1966079473495483,1983-07-29
1.1865942478179932,1983-08-01
1.1765809059143066,1983-08-02
1.1765809059143066,1983-08-03
1.1916007995605469,1983-08-04
1.1815873384475708,1983-08-05
1.1415337324142456,1983-08-08
1.1415337324142456,1983-08-09
1.1415337324142456,1983-08-10
1.1365269422531128,1983-08-11
1.1615606546401978,1983-08-12
1.1865942478179932,1983-08-15
1.1815873384475708,1983-08-16
1.1966079473495483,1983-08-17
1.206621527671814,1983-08-18
1.206621527671814,1983-08-19
1.206621527671814,1983-08-22
1.2016140222549438,1983-08-23
1.2016140222549438,1983-08-24
1.2040327787399292,1983-08-25
1.1889188289642334,1983-08-26
1.2392972707748413,1983-08-29
1.1889188289642334,1983-08-30
1.2191466093063354,1983-08-31
1.2141084671020508,1983-09-01
1.2493727207183838,1983-09-02
1.2493727207183838,1983-09-06
1.2493727207183838,1983-09-07
1.2695238590240479,1983-09-08
1.2997506856918335,1983-09-09
1.2796000242233276,1983-09-12
1.254411220550537,1983-09-13
1.2342597246170044,1983-09-14
1.2392972707748413,1983-09-15
1.2392972707748413,1983-09-16
