CPRT,Date
0.20052100718021393,1995-04-20
0.19791699945926666,1995-04-21
0.1992190033197403,1995-04-24
0.1992190033197403,1995-04-25
0.19791699945926666,1995-04-26
0.20052100718021393,1995-04-27
0.21223999559879303,1995-04-28
0.21744799613952637,1995-05-01
0.22005200386047363,1995-05-02
0.21614600718021393,1995-05-03
0.21614600718021393,1995-05-04
0.2226559966802597,1995-05-05
0.2304690033197403,1995-05-08
0.23177100718021393,1995-05-09
0.22851599752902985,1995-05-10
0.2265630066394806,1995-05-11
0.2148440033197403,1995-05-12
0.20963500440120697,1995-05-15
0.20572899281978607,1995-05-16
0.20052100718021393,1995-05-17
0.20963500440120697,1995-05-18
0.20963500440120697,1995-05-19
0.21744799613952637,1995-05-22
0.21614600718021393,1995-05-23
0.20963500440120697,1995-05-24
0.2070309966802597,1995-05-25
0.2109380066394806,1995-05-26
0.2109380066394806,1995-05-30
0.21875,1995-05-31
0.22005200386047363,1995-06-01
0.22526000440120697,1995-06-02
0.2265630066394806,1995-06-05
0.23307299613952637,1995-06-06
0.22916699945926666,1995-06-07
0.22851599752902985,1995-06-08
0.22786499559879303,1995-06-09
0.234375,1995-06-12
0.24348999559879303,1995-06-13
0.23177100718021393,1995-06-14
0.23177100718021393,1995-06-15
0.23177100718021393,1995-06-16
0.22526000440120697,1995-06-19
0.2265630066394806,1995-06-20
0.22916699945926666,1995-06-21
0.2265630066394806,1995-06-22
0.23307299613952637,1995-06-23
0.23567700386047363,1995-06-26
0.23177100718021393,1995-06-27
0.234375,1995-06-28
0.2304690033197403,1995-06-29
0.23697899281978607,1995-06-30
0.23697899281978607,1995-07-03
0.23697899281978607,1995-07-05
0.234375,1995-07-06
0.234375,1995-07-07
0.2382809966802597,1995-07-10
0.2421880066394806,1995-07-11
0.24348999559879303,1995-07-12
0.24088500440120697,1995-07-13
0.24088500440120697,1995-07-14
0.2382809966802597,1995-07-17
0.23567700386047363,1995-07-18
0.23307299613952637,1995-07-19
0.234375,1995-07-20
0.23177100718021393,1995-07-21
0.234375,1995-07-24
0.23307299613952637,1995-07-25
0.234375,1995-07-26
0.234375,1995-07-27
0.23177100718021393,1995-07-28
0.21419300138950348,1995-07-31
0.21875,1995-08-01
0.23307299613952637,1995-08-02
0.2421880066394806,1995-08-03
0.2421880066394806,1995-08-04
0.24348999559879303,1995-08-07
0.23958300054073334,1995-08-08
0.23697899281978607,1995-08-09
0.234375,1995-08-10
0.23307299613952637,1995-08-11
0.2304690033197403,1995-08-14
0.22981800138950348,1995-08-15
0.2304690033197403,1995-08-16
0.22916699945926666,1995-08-17
0.22786499559879303,1995-08-18
0.23177100718021393,1995-08-21
0.22786499559879303,1995-08-22
0.22526000440120697,1995-08-23
0.21875,1995-08-24
0.22135399281978607,1995-08-25
0.2226559966802597,1995-08-28
0.21875,1995-08-29
0.2226559966802597,1995-08-30
0.22916699945926666,1995-08-31
0.22851599752902985,1995-09-01
0.2304690033197403,1995-09-05
0.2265630066394806,1995-09-06
0.2265630066394806,1995-09-07
0.22526000440120697,1995-09-08
0.22526000440120697,1995-09-11
0.2265630066394806,1995-09-12
0.22916699945926666,1995-09-13
0.22916699945926666,1995-09-14
0.22916699945926666,1995-09-15
0.22916699945926666,1995-09-18
0.2272139936685562,1995-09-19
0.22916699945926666,1995-09-20
0.23697899281978607,1995-09-21
0.24739600718021393,1995-09-22
0.2460940033197403,1995-09-25
0.24869799613952637,1995-09-26
0.24869799613952637,1995-09-27
0.2421880066394806,1995-09-28
0.23697899281978607,1995-09-29
0.23958300054073334,1995-10-02
0.2421880066394806,1995-10-03
0.2421880066394806,1995-10-04
0.23697899281978607,1995-10-05
0.23567700386047363,1995-10-06
0.2265630066394806,1995-10-09
0.21875,1995-10-10
0.203125,1995-10-11
0.20572899281978607,1995-10-12
0.23307299613952637,1995-10-13
0.24023400247097015,1995-10-16
0.24348999559879303,1995-10-17
0.24479199945926666,1995-10-18
0.23567700386047363,1995-10-19
0.23697899281978607,1995-10-20
0.24088500440120697,1995-10-23
0.23958300054073334,1995-10-24
0.22916699945926666,1995-10-25
0.22135399281978607,1995-10-26
0.22135399281978607,1995-10-27
0.23177100718021393,1995-10-30
0.23697899281978607,1995-10-31
0.234375,1995-11-01
0.23958300054073334,1995-11-02
0.2421880066394806,1995-11-03
0.2421880066394806,1995-11-06
0.24479199945926666,1995-11-07
0.2382809966802597,1995-11-08
0.23697899281978607,1995-11-09
0.23307299613952637,1995-11-10
0.23177100718021393,1995-11-13
0.22395800054073334,1995-11-14
0.21679699420928955,1995-11-15
0.21354199945926666,1995-11-16
0.21875,1995-11-17
0.21809899806976318,1995-11-20
0.21354199945926666,1995-11-21
0.21354199945926666,1995-11-22
0.21614600718021393,1995-11-24
0.22135399281978607,1995-11-27
0.21875,1995-11-28
0.22395800054073334,1995-11-29
0.24869799613952637,1995-11-30
0.2304690033197403,1995-12-01
0.22786499559879303,1995-12-04
0.2265630066394806,1995-12-05
0.234375,1995-12-06
0.24479199945926666,1995-12-07
0.24414099752902985,1995-12-08
0.24739600718021393,1995-12-11
0.265625,1995-12-12
0.26041701436042786,1995-12-13
0.234375,1995-12-14
0.24739600718021393,1995-12-15
0.24479199945926666,1995-12-18
0.25,1995-12-19
0.2578130066394806,1995-12-20
0.2578130066394806,1995-12-21
0.2578130066394806,1995-12-22
0.2591150104999542,1995-12-26
0.26041701436042786,1995-12-27
0.27083298563957214,1995-12-28
0.2734380066394806,1995-12-29
0.2877599895000458,1996-01-02
0.28255200386047363,1996-01-03
0.26822900772094727,1996-01-04
0.265625,1996-01-05
0.265625,1996-01-08
0.26822900772094727,1996-01-09
0.26302099227905273,1996-01-10
0.2578130066394806,1996-01-11
0.2578130066394806,1996-01-12
0.26302099227905273,1996-01-15
0.29166701436042786,1996-01-16
0.29947900772094727,1996-01-17
0.29427099227905273,1996-01-18
0.29166701436042786,1996-01-19
0.2903650104999542,1996-01-22
0.28645798563957214,1996-01-23
0.296875,1996-01-24
0.29947900772094727,1996-01-25
0.3007810115814209,1996-01-26
0.30989599227905273,1996-01-29
0.30729201436042786,1996-01-30
0.30989599227905273,1996-01-31
0.30989599227905273,1996-02-01
0.30729201436042786,1996-02-02
0.31119799613952637,1996-02-05
0.30208298563957214,1996-02-06
0.3059900104999542,1996-02-07
0.3046880066394806,1996-02-08
0.2877599895000458,1996-02-09
0.2884109914302826,1996-02-12
0.2890630066394806,1996-02-13
0.28125,1996-02-14
0.28385400772094727,1996-02-15
0.28645798563957214,1996-02-16
0.29427099227905273,1996-02-20
0.29427099227905273,1996-02-21
0.29166701436042786,1996-02-22
0.29166701436042786,1996-02-23
0.2890630066394806,1996-02-26
0.28125,1996-02-27
0.29427099227905273,1996-02-28
0.29166701436042786,1996-02-29
0.29427099227905273,1996-03-01
0.296875,1996-03-04
0.2929689884185791,1996-03-05
0.29947900772094727,1996-03-06
0.296875,1996-03-07
0.2897140085697174,1996-03-08
0.2877599895000458,1996-03-11
0.28645798563957214,1996-03-12
0.2649739980697632,1996-03-13
0.26692700386047363,1996-03-14
0.26822900772094727,1996-03-15
0.26302099227905273,1996-03-18
0.26302099227905273,1996-03-19
0.2617189884185791,1996-03-20
0.2578130066394806,1996-03-21
0.2578130066394806,1996-03-22
0.26302099227905273,1996-03-25
0.26041701436042786,1996-03-26
0.26041701436042786,1996-03-27
0.26041701436042786,1996-03-28
0.2578130066394806,1996-03-29
0.2578130066394806,1996-04-01
0.26302099227905273,1996-04-02
0.26302099227905273,1996-04-03
0.265625,1996-04-04
0.26041701436042786,1996-04-08
0.25260400772094727,1996-04-09
0.26041701436042786,1996-04-10
0.25,1996-04-11
0.2578130066394806,1996-04-12
0.265625,1996-04-15
0.27864599227905273,1996-04-16
0.27864599227905273,1996-04-17
0.2851560115814209,1996-04-18
0.27604201436042786,1996-04-19
0.28645798563957214,1996-04-22
0.28645798563957214,1996-04-23
0.28645798563957214,1996-04-24
0.28645798563957214,1996-04-25
0.28645798563957214,1996-04-26
0.28385400772094727,1996-04-29
0.28385400772094727,1996-04-30
0.29166701436042786,1996-05-01
0.28125,1996-05-02
0.26302099227905273,1996-05-03
0.2539060115814209,1996-05-06
0.26302099227905273,1996-05-07
0.21875,1996-05-08
0.22395800054073334,1996-05-09
0.2265630066394806,1996-05-10
0.22135399281978607,1996-05-13
0.21744799613952637,1996-05-14
0.2265630066394806,1996-05-15
0.2265630066394806,1996-05-16
0.2265630066394806,1996-05-17
0.234375,1996-05-20
0.23177100718021393,1996-05-21
0.23177100718021393,1996-05-22
0.22916699945926666,1996-05-23
0.203125,1996-05-24
0.1953130066394806,1996-05-28
0.18229199945926666,1996-05-29
0.1796880066394806,1996-05-30
0.17708300054073334,1996-05-31
0.1796880066394806,1996-06-03
0.171875,1996-06-04
0.15625,1996-06-05
0.15625,1996-06-06
0.15625,1996-06-07
0.15625,1996-06-10
0.15625,1996-06-11
0.17447899281978607,1996-06-12
0.17708300054073334,1996-06-13
0.1796880066394806,1996-06-14
0.17708300054073334,1996-06-17
0.1796880066394806,1996-06-18
0.17447899281978607,1996-06-19
0.171875,1996-06-20
0.16927100718021393,1996-06-21
0.16927100718021393,1996-06-24
0.16145800054073334,1996-06-25
0.15885399281978607,1996-06-26
0.1679690033197403,1996-06-27
0.171875,1996-06-28
0.17447899281978607,1996-07-01
0.16927100718021393,1996-07-02
0.171875,1996-07-03
0.17122399806976318,1996-07-05
0.17708300054073334,1996-07-08
0.1796880066394806,1996-07-09
0.17838500440120697,1996-07-10
0.18229199945926666,1996-07-11
0.171875,1996-07-12
0.15625,1996-07-15
0.15625,1996-07-16
0.15364600718021393,1996-07-17
0.15104199945926666,1996-07-18
0.15364600718021393,1996-07-19
0.15625,1996-07-22
0.15364600718021393,1996-07-23
0.14322899281978607,1996-07-24
0.140625,1996-07-25
0.13020800054073334,1996-07-26
0.140625,1996-07-29
0.14973999559879303,1996-07-30
0.16666699945926666,1996-07-31
0.1640630066394806,1996-08-01
0.16666699945926666,1996-08-02
0.16145800054073334,1996-08-05
0.16276000440120697,1996-08-06
0.16666699945926666,1996-08-07
0.16666699945926666,1996-08-08
0.15885399281978607,1996-08-09
0.16145800054073334,1996-08-12
0.15625,1996-08-13
0.15885399281978607,1996-08-14
0.1601559966802597,1996-08-15
0.15625,1996-08-16
0.15625,1996-08-19
0.15625,1996-08-20
0.15885399281978607,1996-08-21
0.15885399281978607,1996-08-22
0.16145800054073334,1996-08-23
0.15104199945926666,1996-08-26
0.16666699945926666,1996-08-27
0.16666699945926666,1996-08-28
0.1679690033197403,1996-08-29
0.17057299613952637,1996-08-30
0.17122399806976318,1996-09-03
0.17057299613952637,1996-09-04
0.171875,1996-09-05
0.18229199945926666,1996-09-06
0.17708300054073334,1996-09-09
0.17447899281978607,1996-09-10
0.1757809966802597,1996-09-11
0.1757809966802597,1996-09-12
0.18489600718021393,1996-09-13
0.19205699861049652,1996-09-16
0.19270800054073334,1996-09-17
0.19791699945926666,1996-09-18
0.18880200386047363,1996-09-19
0.1914059966802597,1996-09-20
0.19010399281978607,1996-09-23
0.19010399281978607,1996-09-24
0.19270800054073334,1996-09-25
0.1953130066394806,1996-09-26
0.2070309966802597,1996-09-27
0.20572899281978607,1996-09-30
0.2070309966802597,1996-10-01
0.2109380066394806,1996-10-02
0.21354199945926666,1996-10-03
0.2148440033197403,1996-10-04
0.20833300054073334,1996-10-07
0.19791699945926666,1996-10-08
0.1959639936685562,1996-10-09
0.19661499559879303,1996-10-10
0.19661499559879303,1996-10-11
0.19661499559879303,1996-10-14
0.19791699945926666,1996-10-15
0.19661499559879303,1996-10-16
0.19791699945926666,1996-10-17
0.1953130066394806,1996-10-18
0.18229199945926666,1996-10-21
0.18619799613952637,1996-10-22
0.19010399281978607,1996-10-23
0.18489600718021393,1996-10-24
0.18489600718021393,1996-10-25
0.19010399281978607,1996-10-28
0.1875,1996-10-29
0.19270800054073334,1996-10-30
0.1914059966802597,1996-10-31
0.1875,1996-11-01
0.1875,1996-11-04
0.18489600718021393,1996-11-05
0.1875,1996-11-06
0.19401000440120697,1996-11-07
0.1875,1996-11-08
0.19270800054073334,1996-11-11
0.1875,1996-11-12
0.1875,1996-11-13
0.1875,1996-11-14
0.19010399281978607,1996-11-15
0.19010399281978607,1996-11-18
0.1914059966802597,1996-11-19
0.1875,1996-11-20
0.18489600718021393,1996-11-21
0.17838500440120697,1996-11-22
0.18229199945926666,1996-11-25
0.1796880066394806,1996-11-26
0.1796880066394806,1996-11-27
0.18229199945926666,1996-11-29
0.18229199945926666,1996-12-02
0.18164099752902985,1996-12-03
0.18229199945926666,1996-12-04
0.17708300054073334,1996-12-05
0.171875,1996-12-06
0.15625,1996-12-09
0.11067699640989304,1996-12-10
0.1132809966802597,1996-12-11
0.12239599972963333,1996-12-12
0.12760399281978607,1996-12-13
0.12239599972963333,1996-12-16
0.1289059966802597,1996-12-17
0.12630200386047363,1996-12-18
0.125,1996-12-19
0.125,1996-12-20
0.1251630038022995,1996-12-23
0.125,1996-12-24
0.125,1996-12-26
0.13020800054073334,1996-12-27
0.12760399281978607,1996-12-30
0.1367190033197403,1996-12-31
0.13476599752902985,1997-01-02
0.13541699945926666,1997-01-03
0.1328130066394806,1997-01-06
0.13151000440120697,1997-01-07
0.13151000440120697,1997-01-08
0.1334639936685562,1997-01-09
0.1367190033197403,1997-01-10
0.13802100718021393,1997-01-13
0.140625,1997-01-14
0.14192700386047363,1997-01-15
0.14192700386047363,1997-01-16
0.1484380066394806,1997-01-17
0.15104199945926666,1997-01-20
0.15625,1997-01-21
0.15885399281978607,1997-01-22
0.15755200386047363,1997-01-23
0.1484380066394806,1997-01-24
0.1484380066394806,1997-01-27
0.15104199945926666,1997-01-28
0.15364600718021393,1997-01-29
0.15364600718021393,1997-01-30
0.1796880066394806,1997-01-31
0.1640630066394806,1997-02-03
0.16927100718021393,1997-02-04
0.1796880066394806,1997-02-05
0.18880200386047363,1997-02-06
0.18815100193023682,1997-02-07
0.17708300054073334,1997-02-10
0.18098999559879303,1997-02-11
0.18489600718021393,1997-02-12
0.18229199945926666,1997-02-13
0.18098999559879303,1997-02-14
0.1875,1997-02-18
0.18880200386047363,1997-02-19
0.1875,1997-02-20
0.18489600718021393,1997-02-21
0.1796880066394806,1997-02-24
0.17708300054073334,1997-02-25
0.17317700386047363,1997-02-26
0.16145800054073334,1997-02-27
0.17708300054073334,1997-02-28
0.16536499559879303,1997-03-03
0.17317700386047363,1997-03-04
0.171875,1997-03-05
0.16927100718021393,1997-03-06
0.17252600193023682,1997-03-07
0.17317700386047363,1997-03-10
0.17317700386047363,1997-03-11
0.17447899281978607,1997-03-12
0.171875,1997-03-13
0.17317700386047363,1997-03-14
0.17057299613952637,1997-03-17
0.1679690033197403,1997-03-18
0.16145800054073334,1997-03-19
0.15885399281978607,1997-03-20
0.16145800054073334,1997-03-21
0.15625,1997-03-24
0.15364600718021393,1997-03-25
0.16145800054073334,1997-03-26
0.16536499559879303,1997-03-27
0.1679690033197403,1997-03-31
0.16666699945926666,1997-04-01
0.1640630066394806,1997-04-02
0.1647139936685562,1997-04-03
0.15885399281978607,1997-04-04
0.15885399281978607,1997-04-07
0.15885399281978607,1997-04-08
0.15494799613952637,1997-04-09
0.15429699420928955,1997-04-10
0.14713500440120697,1997-04-11
0.1445309966802597,1997-04-14
0.14973999559879303,1997-04-15
0.14583300054073334,1997-04-16
0.15104199945926666,1997-04-17
0.1484380066394806,1997-04-18
0.1445309966802597,1997-04-21
0.1445309966802597,1997-04-22
0.14583300054073334,1997-04-23
0.140625,1997-04-24
0.13541699945926666,1997-04-25
0.1334639936685562,1997-04-28
0.13476599752902985,1997-04-29
0.13541699945926666,1997-04-30
0.1367190033197403,1997-05-01
0.13541699945926666,1997-05-02
0.14713500440120697,1997-05-05
0.1484380066394806,1997-05-06
0.1484380066394806,1997-05-07
0.1484380066394806,1997-05-08
0.14973999559879303,1997-05-09
0.1640630066394806,1997-05-12
0.15364600718021393,1997-05-13
0.15104199945926666,1997-05-14
0.1484380066394806,1997-05-15
0.15104199945926666,1997-05-16
0.15364600718021393,1997-05-19
0.15755200386047363,1997-05-20
0.16145800054073334,1997-05-21
0.16145800054073334,1997-05-22
0.16666699945926666,1997-05-23
0.16666699945926666,1997-05-27
0.15885399281978607,1997-05-28
0.16145800054073334,1997-05-29
0.16145800054073334,1997-05-30
0.16666699945926666,1997-06-02
0.1679690033197403,1997-06-03
0.1647139936685562,1997-06-04
0.16666699945926666,1997-06-05
0.16666699945926666,1997-06-06
0.16927100718021393,1997-06-09
0.16666699945926666,1997-06-10
0.16666699945926666,1997-06-11
0.16927100718021393,1997-06-12
0.16927100718021393,1997-06-13
0.16731800138950348,1997-06-16
0.16666699945926666,1997-06-17
0.17057299613952637,1997-06-18
0.1679690033197403,1997-06-19
0.16666699945926666,1997-06-20
0.16731800138950348,1997-06-23
0.1679690033197403,1997-06-24
0.16927100718021393,1997-06-25
0.16927100718021393,1997-06-26
0.17447899281978607,1997-06-27
0.171875,1997-06-30
0.16927100718021393,1997-07-01
0.1679690033197403,1997-07-02
0.17057299613952637,1997-07-03
0.171875,1997-07-07
0.17057299613952637,1997-07-08
0.171875,1997-07-09
0.17447899281978607,1997-07-10
0.1757809966802597,1997-07-11
0.17447899281978607,1997-07-14
0.17317700386047363,1997-07-15
0.17447899281978607,1997-07-16
0.17447899281978607,1997-07-17
0.17317700386047363,1997-07-18
0.1835940033197403,1997-07-21
0.18229199945926666,1997-07-22
0.17708300054073334,1997-07-23
0.17838500440120697,1997-07-24
0.18489600718021393,1997-07-25
0.18880200386047363,1997-07-28
0.19270800054073334,1997-07-29
0.18815100193023682,1997-07-30
0.18619799613952637,1997-07-31
0.1953130066394806,1997-08-01
0.1914059966802597,1997-08-04
0.1914059966802597,1997-08-05
0.19010399281978607,1997-08-06
0.1875,1997-08-07
0.18229199945926666,1997-08-08
0.1835940033197403,1997-08-11
0.18619799613952637,1997-08-12
0.1835940033197403,1997-08-13
0.18294300138950348,1997-08-14
0.18229199945926666,1997-08-15
0.18229199945926666,1997-08-18
0.18489600718021393,1997-08-19
0.18489600718021393,1997-08-20
0.18489600718021393,1997-08-21
0.1875,1997-08-22
0.18489600718021393,1997-08-25
0.1875,1997-08-26
0.1875,1997-08-27
0.1907549947500229,1997-08-28
0.19270800054073334,1997-08-29
0.18880200386047363,1997-09-02
0.17708300054073334,1997-09-03
0.18619799613952637,1997-09-04
0.1875,1997-09-05
0.1835940033197403,1997-09-08
0.17773400247097015,1997-09-09
0.1757809966802597,1997-09-10
0.1875,1997-09-11
0.19010399281978607,1997-09-12
0.18489600718021393,1997-09-15
0.1875,1997-09-16
0.18098999559879303,1997-09-17
0.18489600718021393,1997-09-18
0.18684899806976318,1997-09-19
0.18554699420928955,1997-09-22
0.1875,1997-09-23
0.18684899806976318,1997-09-24
0.18945300579071045,1997-09-25
0.18880200386047363,1997-09-26
0.1875,1997-09-29
0.1835940033197403,1997-09-30
0.1790360063314438,1997-10-01
0.18066400289535522,1997-10-02
0.1803389936685562,1997-10-03
0.18229199945926666,1997-10-06
0.18619799613952637,1997-10-07
