WY,Date
2.0866687297821045,1983-10-12
2.071657180786133,1983-10-13
2.101680278778076,1983-10-14
2.1166915893554688,1983-10-17
2.0866687297821045,1983-10-18
2.049138307571411,1983-10-19
2.0191144943237305,1983-10-20
1.944054126739502,1983-10-21
1.9258570671081543,1983-10-24
1.9182754755020142,1983-10-25
1.9258570671081543,1983-10-26
1.9258570671081543,1983-10-27
1.9258570671081543,1983-10-28
1.9106929302215576,1983-10-31
1.9561848640441895,1983-11-01
1.9561848640441895,1983-11-02
1.9789316654205322,1983-11-03
1.9940963983535767,1983-11-04
1.9789316654205322,1983-11-07
1.986514925956726,1983-11-08
2.0395891666412354,1983-11-09
2.0774993896484375,1983-11-10
2.1912307739257812,1983-11-11
2.1457369327545166,1983-11-14
2.100245714187622,1983-11-15
2.107827663421631,1983-11-16
2.1229920387268066,1983-11-17
2.1154115200042725,1983-11-18
2.1533203125,1983-11-21
2.24430513381958,1983-11-22
2.1912307739257812,1983-11-23
2.198812246322632,1983-11-25
2.1912307739257812,1983-11-28
2.1912307739257812,1983-11-29
2.198812246322632,1983-11-30
2.1912307739257812,1983-12-01
2.1533203125,1983-12-02
2.176067352294922,1983-12-05
2.1533203125,1983-12-06
2.160903215408325,1983-12-07
2.1457369327545166,1983-12-08
2.1229920387268066,1983-12-09
2.1154115200042725,1983-12-12
2.100245714187622,1983-12-13
2.0471713542938232,1983-12-14
2.0320050716400146,1983-12-15
2.0168426036834717,1983-12-16
2.0168426036834717,1983-12-19
2.0320050716400146,1983-12-20
2.0774993896484375,1983-12-21
2.0623364448547363,1983-12-22
2.069918155670166,1983-12-23
2.0623364448547363,1983-12-27
2.054753065109253,1983-12-28
2.0395891666412354,1983-12-29
2.0471713542938232,1983-12-30
2.0471713542938232,1984-01-03
2.069918155670166,1984-01-04
2.1229920387268066,1984-01-05
2.107827663421631,1984-01-06
2.1229920387268066,1984-01-09
2.1229920387268066,1984-01-10
2.1154115200042725,1984-01-11
2.1229920387268066,1984-01-12
2.0850820541381836,1984-01-13
2.0850820541381836,1984-01-16
2.0850820541381836,1984-01-17
2.0774993896484375,1984-01-18
2.0320050716400146,1984-01-19
2.0016777515411377,1984-01-20
1.9756419658660889,1984-01-23
1.990957498550415,1984-01-24
1.998615026473999,1984-01-25
2.006272315979004,1984-01-26
2.02158784866333,1984-01-27
1.9679856300354004,1984-01-30
1.9679856300354004,1984-01-31
1.9756419658660889,1984-02-01
1.9603267908096313,1984-02-02
1.929697871208191,1984-02-03
1.8684380054473877,1984-02-06
1.822493076324463,1984-02-07
1.745916485786438,1984-02-08
1.7842044830322266,1984-02-09
1.8454639911651611,1984-02-10
1.8378076553344727,1984-02-13
1.883752703666687,1984-02-14
1.8760950565338135,1984-02-15
1.860780119895935,1984-02-16
1.8914096355438232,1984-02-17
1.883752703666687,1984-02-21
1.8301501274108887,1984-02-22
1.791861653327942,1984-02-23
1.8531224727630615,1984-02-24
1.8531224727630615,1984-02-27
1.791861653327942,1984-02-28
1.7842044830322266,1984-02-29
1.791861653327942,1984-03-01
1.8301501274108887,1984-03-02
1.8148341178894043,1984-03-05
1.860780119895935,1984-03-06
1.860780119895935,1984-03-07
1.899066686630249,1984-03-08
1.8684380054473877,1984-03-09
1.883752703666687,1984-03-12
1.929697871208191,1984-03-13
1.899066686630249,1984-03-14
1.952670693397522,1984-03-15
2.0445609092712402,1984-03-16
1.998615026473999,1984-03-19
2.0292458534240723,1984-03-20
2.0445609092712402,1984-03-21
1.9756419658660889,1984-03-22
1.952670693397522,1984-03-23
1.9679856300354004,1984-03-26
1.9373544454574585,1984-03-27
1.990957498550415,1984-03-28
2.0139310359954834,1984-03-29
1.952670693397522,1984-03-30
1.8684380054473877,1984-04-02
1.8760950565338135,1984-04-03
1.8760950565338135,1984-04-04
1.8148341178894043,1984-04-05
1.8148341178894043,1984-04-06
1.807178258895874,1984-04-09
1.791861653327942,1984-04-10
1.791861653327942,1984-04-11
1.822493076324463,1984-04-12
1.7842044830322266,1984-04-13
1.8378076553344727,1984-04-16
1.8531224727630615,1984-04-17
1.8378076553344727,1984-04-18
1.822493076324463,1984-04-19
1.7612324953079224,1984-04-23
1.781369924545288,1984-04-24
1.781369924545288,1984-04-25
1.8355839252471924,1984-04-26
1.781369924545288,1984-04-27
1.781369924545288,1984-04-30
1.8200942277908325,1984-05-01
1.781369924545288,1984-05-02
1.7968580722808838,1984-05-03
1.7348986864089966,1984-05-04
1.7581334114074707,1984-05-07
1.7271531820297241,1984-05-08
1.7039175033569336,1984-05-09
1.7039175033569336,1984-05-10
1.7039175033569336,1984-05-11
1.7116625308990479,1984-05-14
1.6884288787841797,1984-05-15
1.6574485301971436,1984-05-16
1.634212613105774,1984-05-17
1.5877411365509033,1984-05-18
1.6032330989837646,1984-05-21
1.6264671087265015,1984-05-22
1.6264671087265015,1984-05-23
1.5877411365509033,1984-05-24
1.6264671087265015,1984-05-25
1.6109769344329834,1984-05-29
1.6109769344329834,1984-05-30
1.6264671087265015,1984-05-31
1.6187233924865723,1984-06-01
1.6729381084442139,1984-06-04
1.6574485301971436,1984-06-05
1.6729381084442139,1984-06-06
1.6574485301971436,1984-06-07
1.6806836128234863,1984-06-08
1.634212613105774,1984-06-11
1.634212613105774,1984-06-12
1.66519296169281,1984-06-13
1.6574485301971436,1984-06-14
1.6497031450271606,1984-06-15
1.6884288787841797,1984-06-18
1.7116625308990479,1984-06-19
1.7271531820297241,1984-06-20
1.7039175033569336,1984-06-21
1.6961725950241089,1984-06-22
1.6961725950241089,1984-06-25
1.6497031450271606,1984-06-26
1.6574485301971436,1984-06-27
1.6729381084442139,1984-06-28
1.6574485301971436,1984-06-29
1.6729381084442139,1984-07-02
1.6961725950241089,1984-07-03
1.6419585943222046,1984-07-05
1.6497031450271606,1984-07-06
1.66519296169281,1984-07-09
1.6574485301971436,1984-07-10
1.634212613105774,1984-07-11
1.6497031450271606,1984-07-12
1.6729381084442139,1984-07-13
1.6961725950241089,1984-07-16
1.7271531820297241,1984-07-17
1.7039175033569336,1984-07-18
1.634212613105774,1984-07-19
1.66519296169281,1984-07-20
1.7090970277786255,1984-07-23
1.6777374744415283,1984-07-24
1.6698967218399048,1984-07-25
1.6777374744415283,1984-07-26
1.6698967218399048,1984-07-27
1.6934164762496948,1984-07-30
1.701256275177002,1984-07-31
1.701256275177002,1984-08-01
1.7639753818511963,1984-08-02
1.8345344066619873,1984-08-03
1.8031762838363647,1984-08-06
1.7953345775604248,1984-08-07
1.7953345775604248,1984-08-08
1.850215196609497,1984-08-09
1.873734474182129,1984-08-10
1.8815745115280151,1984-08-13
1.8894134759902954,1984-08-14
1.8423738479614258,1984-08-15
1.8580539226531982,1984-08-16
1.8423738479614258,1984-08-17
1.8815745115280151,1984-08-20
1.9050936698913574,1984-08-21
1.8423738479614258,1984-08-22
1.8580539226531982,1984-08-23
1.850215196609497,1984-08-24
1.8266942501068115,1984-08-27
1.8345344066619873,1984-08-28
1.7796552181243896,1984-08-29
1.7874956130981445,1984-08-30
1.8031762838363647,1984-08-31
1.7718154191970825,1984-09-04
1.7718154191970825,1984-09-05
1.7718154191970825,1984-09-06
1.7718154191970825,1984-09-07
1.7639753818511963,1984-09-10
1.7874956130981445,1984-09-11
1.7874956130981445,1984-09-12
1.8266942501068115,1984-09-13
1.8423738479614258,1984-09-14
1.8815745115280151,1984-09-17
1.7718154191970825,1984-09-18
1.6620569229125977,1984-09-19
1.7090970277786255,1984-09-20
1.6620569229125977,1984-09-21
1.6777374744415283,1984-09-24
1.6855764389038086,1984-09-25
1.6855764389038086,1984-09-26
1.6855764389038086,1984-09-27
1.6855764389038086,1984-09-28
1.6620569229125977,1984-10-01
1.6542177200317383,1984-10-02
1.6463768482208252,1984-10-03
1.6463768482208252,1984-10-04
1.6385380029678345,1984-10-05
1.622856855392456,1984-10-08
1.6306976079940796,1984-10-09
1.6542177200317383,1984-10-10
1.6385380029678345,1984-10-11
1.7090970277786255,1984-10-12
1.7561357021331787,1984-10-15
1.7796552181243896,1984-10-16
1.7404550313949585,1984-10-17
1.7874956130981445,1984-10-18
1.8266942501068115,1984-10-19
1.8552366495132446,1984-10-22
1.81559419631958,1984-10-23
1.8076672554016113,1984-10-24
1.7442398071289062,1984-10-25
1.7204545736312866,1984-10-26
1.7363109588623047,1984-10-29
1.7680243253707886,1984-10-30
1.7442398071289062,1984-10-31
1.7680243253707886,1984-11-01
1.7838813066482544,1984-11-02
1.8393793106079102,1984-11-05
1.8710944652557373,1984-11-06
1.8710944652557373,1984-11-07
1.8869507312774658,1984-11-08
1.7918099164962769,1984-11-09
1.7918099164962769,1984-11-12
1.7521682977676392,1984-11-13
1.7442398071289062,1984-11-14
1.7680243253707886,1984-11-15
1.7283837795257568,1984-11-16
1.7125264406204224,1984-11-19
1.7442398071289062,1984-11-20
1.7600957155227661,1984-11-21
1.8552366495132446,1984-11-23
1.8393793106079102,1984-11-26
1.8552366495132446,1984-11-27
1.8552366495132446,1984-11-28
1.8235247135162354,1984-11-29
1.7997380495071411,1984-11-30
1.7759531736373901,1984-12-03
1.7759531736373901,1984-12-04
1.7283837795257568,1984-12-05
1.7918099164962769,1984-12-06
1.7997380495071411,1984-12-07
1.81559419631958,1984-12-10
1.8473081588745117,1984-12-11
1.8314517736434937,1984-12-12
1.8314517736434937,1984-12-13
1.7838813066482544,1984-12-14
1.8235247135162354,1984-12-17
1.9028072357177734,1984-12-18
1.8869507312774658,1984-12-19
1.8869507312774658,1984-12-20
1.8710944652557373,1984-12-21
1.9028072357177734,1984-12-24
1.8869507312774658,1984-12-26
1.8710944652557373,1984-12-27
1.8790216445922852,1984-12-28
1.8473081588745117,1984-12-31
1.8710944652557373,1985-01-02
1.8869507312774658,1985-01-03
1.8710944652557373,1985-01-04
1.8710944652557373,1985-01-07
1.8710944652557373,1985-01-08
1.8631643056869507,1985-01-09
1.9345215559005737,1985-01-10
1.9900182485580444,1985-01-11
2.0296597480773926,1985-01-14
2.0296597480773926,1985-01-15
2.0217325687408447,1985-01-16
2.0138049125671387,1985-01-17
2.0534462928771973,1985-01-18
2.0930869579315186,1985-01-21
2.0930869579315186,1985-01-22
2.0930869579315186,1985-01-23
2.0693037509918213,1985-01-24
2.077230930328369,1985-01-25
2.0900449752807617,1985-01-28
2.138089895248413,1985-01-29
2.041996479034424,1985-01-30
2.0019586086273193,1985-01-31
2.050004005432129,1985-02-01
2.1060593128204346,1985-02-04
2.098051071166992,1985-02-05
2.0900449752807617,1985-02-06
2.0820350646972656,1985-02-07
2.0820350646972656,1985-02-08
2.0580127239227295,1985-02-11
2.0259816646575928,1985-02-12
2.0580127239227295,1985-02-13
2.0580127239227295,1985-02-14
2.0259816646575928,1985-02-15
2.017972707748413,1985-02-19
1.993950605392456,1985-02-20
1.993950605392456,1985-02-21
1.9699259996414185,1985-02-22
1.921879529953003,1985-02-25
1.961918592453003,1985-02-26
1.9378937482833862,1985-02-27
1.9699259996414185,1985-02-28
1.961918592453003,1985-03-01
1.95391047000885,1985-03-04
1.9298875331878662,1985-03-05
1.8978551626205444,1985-03-06
1.873832106590271,1985-03-07
1.921879529953003,1985-03-08
1.8898488283157349,1985-03-11
1.8898488283157349,1985-03-12
1.8578158617019653,1985-03-13
1.8418009281158447,1985-03-14
1.785744547843933,1985-03-15
1.7777390480041504,1985-03-18
1.8578158617019653,1985-03-19
1.8337924480438232,1985-03-20
1.8257851600646973,1985-03-21
1.7697303295135498,1985-03-22
1.7617217302322388,1985-03-25
1.737697958946228,1985-03-26
1.7777390480041504,1985-03-27
1.7697303295135498,1985-03-28
1.8097689151763916,1985-03-29
1.8177764415740967,1985-04-01
1.8177764415740967,1985-04-02
1.7937551736831665,1985-04-03
1.7937551736831665,1985-04-04
1.7697303295135498,1985-04-08
1.7777390480041504,1985-04-09
1.7937551736831665,1985-04-10
1.8257851600646973,1985-04-11
1.8337924480438232,1985-04-12
1.8337924480438232,1985-04-15
1.8337924480438232,1985-04-16
1.8498088121414185,1985-04-17
1.8418009281158447,1985-04-18
1.8498088121414185,1985-04-19
1.8418009281158447,1985-04-22
1.8498088121414185,1985-04-23
1.8418009281158447,1985-04-24
1.8498088121414185,1985-04-25
1.8337924480438232,1985-04-26
1.806253433227539,1985-04-29
1.814353346824646,1985-04-30
1.7576546669006348,1985-05-01
1.7819548845291138,1985-05-02
1.806253433227539,1985-05-03
1.7819548845291138,1985-05-06
1.7576546669006348,1985-05-07
1.7495547533035278,1985-05-08
1.7657545804977417,1985-05-09
1.806253433227539,1985-05-10
1.830553412437439,1985-05-13
1.846752405166626,1985-05-14
1.8791518211364746,1985-05-15
1.8953500986099243,1985-05-16
1.9115514755249023,1985-05-17
1.935850977897644,1985-05-20
1.9520500898361206,1985-05-21
1.9520500898361206,1985-05-22
1.935850977897644,1985-05-23
1.9439501762390137,1985-05-24
1.9277509450912476,1985-05-28
1.871052622795105,1985-05-29
1.871052622795105,1985-05-30
1.871052622795105,1985-05-31
1.871052622795105,1985-06-03
1.9115514755249023,1985-06-04
1.9034510850906372,1985-06-05
1.887251853942871,1985-06-06
1.871052622795105,1985-06-07
1.871052622795105,1985-06-10
1.8629519939422607,1985-06-11
1.8629519939422607,1985-06-12
1.8629519939422607,1985-06-13
1.8953500986099243,1985-06-14
1.8791518211364746,1985-06-17
1.871052622795105,1985-06-18
1.8548533916473389,1985-06-19
1.8629519939422607,1985-06-20
1.8791518211364746,1985-06-21
1.871052622795105,1985-06-24
1.838653326034546,1985-06-25
1.830553412437439,1985-06-26
1.838653326034546,1985-06-27
1.8629519939422607,1985-06-28
1.8548533916473389,1985-07-01
1.830553412437439,1985-07-02
1.830553412437439,1985-07-03
1.8548533916473389,1985-07-05
1.846752405166626,1985-07-08
1.8548533916473389,1985-07-09
1.8953500986099243,1985-07-10
1.8953500986099243,1985-07-11
1.9115514755249023,1985-07-12
1.8629519939422607,1985-07-15
1.8953500986099243,1985-07-16
1.9115514755249023,1985-07-17
1.887251853942871,1985-07-18
1.9196498394012451,1985-07-19
1.9034510850906372,1985-07-22
1.9034510850906372,1985-07-23
1.8791518211364746,1985-07-24
1.8953500986099243,1985-07-25
1.8953500986099243,1985-07-26
1.8920751810073853,1985-07-29
1.883885145187378,1985-07-30
1.9002659320831299,1985-07-31
1.916646957397461,1985-08-01
1.916646957397461,1985-08-02
1.9002659320831299,1985-08-05
1.8756935596466064,1985-08-06
1.8756935596466064,1985-08-07
1.8429306745529175,1985-08-08
1.8347392082214355,1985-08-09
1.8101677894592285,1985-08-12
1.8019770383834839,1985-08-13
1.7937865257263184,1985-08-14
1.8019770383834839,1985-08-15
1.7692128419876099,1985-08-16
1.8101677894592285,1985-08-19
1.8347392082214355,1985-08-20
1.8675017356872559,1985-08-21
1.8429306745529175,1985-08-22
1.8511217832565308,1985-08-23
1.8429306745529175,1985-08-26
1.8756935596466064,1985-08-27
1.883885145187378,1985-08-28
1.883885145187378,1985-08-29
1.8756935596466064,1985-08-30
1.8675017356872559,1985-09-03
1.8756935596466064,1985-09-04
1.8675017356872559,1985-09-05
1.883885145187378,1985-09-06
1.8920751810073853,1985-09-09
1.8756935596466064,1985-09-10
1.7937865257263184,1985-09-11
1.7774040699005127,1985-09-12
1.7692128419876099,1985-09-13
1.7774040699005127,1985-09-16
1.7692128419876099,1985-09-17
1.7692128419876099,1985-09-18
1.7610224485397339,1985-09-19
1.7364503145217896,1985-09-20
1.7610224485397339,1985-09-23
1.7528314590454102,1985-09-24
1.7364503145217896,1985-09-25
1.7200671434402466,1985-09-26
1.7364503145217896,1985-09-30
1.7446417808532715,1985-10-01
1.7610224485397339,1985-10-02
1.7692128419876099,1985-10-03
1.7774040699005127,1985-10-04
1.7282593250274658,1985-10-07
1.7200671434402466,1985-10-08
1.7200671434402466,1985-10-09
1.7364503145217896,1985-10-10
1.7364503145217896,1985-10-11
1.7610224485397339,1985-10-14
1.7528314590454102,1985-10-15
1.7692128419876099,1985-10-16
1.7364503145217896,1985-10-17
1.7446417808532715,1985-10-18
1.7364503145217896,1985-10-21
1.7282593250274658,1985-10-22
1.7118778228759766,1985-10-23
1.7036864757537842,1985-10-24
1.7036864757537842,1985-10-25
1.6754846572875977,1985-10-28
1.6754846572875977,1985-10-29
1.7418407201766968,1985-10-30
1.750136375427246,1985-10-31
1.791608452796936,1985-11-01
1.791608452796936,1985-11-04
1.8662590980529785,1985-11-05
1.9077316522598267,1985-11-06
1.8994367122650146,1985-11-07
1.882846713066101,1985-11-08
1.9243197441101074,1985-11-11
1.9243197441101074,1985-11-12
1.9160261154174805,1985-11-13
1.9243197441101074,1985-11-14
1.9077316522598267,1985-11-15
1.9160261154174805,1985-11-18
1.9077316522598267,1985-11-19
1.9077316522598267,1985-11-20
1.9657924175262451,1985-11-21
1.9574989080429077,1985-11-22
1.9740873575210571,1985-11-25
1.9823819398880005,1985-11-26
2.05703067779541,1985-11-27
2.0487375259399414,1985-11-29
2.0238537788391113,1985-12-02
2.073620319366455,1985-12-03
2.115093231201172,1985-12-04
2.073620319366455,1985-12-05
2.0653254985809326,1985-12-06
2.073620319366455,1985-12-09
2.0902111530303955,1985-12-10
2.0902111530303955,1985-12-11
2.0819149017333984,1985-12-12
2.123387098312378,1985-12-13
2.123387098312378,1985-12-16
2.1067988872528076,1985-12-17
2.05703067779541,1985-12-18
2.0238537788391113,1985-12-19
2.0487375259399414,1985-12-20
2.0155601501464844,1985-12-23
2.0072646141052246,1985-12-24
1.9906771183013916,1985-12-26
2.0404422283172607,1985-12-27
2.0404422283172607,1985-12-30
2.0404422283172607,1985-12-31
2.0238537788391113,1986-01-02
2.0487375259399414,1986-01-03
2.032149314880371,1986-01-06
2.0819149017333984,1986-01-07
2.0487375259399414,1986-01-08
1.9989709854125977,1986-01-09
2.0155601501464844,1986-01-10
2.032149314880371,1986-01-13
2.0155601501464844,1986-01-14
2.0238537788391113,1986-01-15
2.0238537788391113,1986-01-16
2.0404422283172607,1986-01-17
2.05703067779541,1986-01-20
2.05703067779541,1986-01-21
2.0072646141052246,1986-01-22
2.0072646141052246,1986-01-23
2.0238537788391113,1986-01-24
2.028883934020996,1986-01-27
2.070803642272949,1986-01-28
2.146256923675537,1986-01-29
2.154642105102539,1986-01-30
2.1881773471832275,1986-01-31
2.2468626499176025,1986-02-03
2.313934326171875,1986-02-04
2.330702066421509,1986-02-05
2.339085578918457,1986-02-06
2.322317123413086,1986-02-07
2.330702066421509,1986-02-10
2.313934326171875,1986-02-11
2.280398368835449,1986-02-12
2.280398368835449,1986-02-13
2.322317123413086,1986-02-14
2.3474695682525635,1986-02-18
2.330702066421509,1986-02-19
2.3474695682525635,1986-02-20
2.3977718353271484,1986-02-21
2.4061577320098877,1986-02-24
2.3726210594177246,1986-02-25
2.3810043334960938,1986-02-26
2.431306838989258,1986-02-27
2.4564597606658936,1986-02-28
2.4229226112365723,1986-03-03
2.3977718353271484,1986-03-04
2.339085578918457,1986-03-05
2.3558523654937744,1986-03-06
2.4229226112365723,1986-03-07
2.5067615509033203,1986-03-10
2.5906002521514893,1986-03-11
2.540297269821167,1986-03-12
2.4983785152435303,1986-03-13
2.5319132804870605,1986-03-14
2.5570645332336426,1986-03-17
2.582216262817383,1986-03-18
2.5151445865631104,1986-03-19
2.5570645332336426,1986-03-20
2.4564597606658936,1986-03-21
2.5570645332336426,1986-03-24
2.523529052734375,1986-03-25
2.5319132804870605,1986-03-26
2.540297269821167,1986-03-27
2.582216262817383,1986-03-31
2.5151445865631104,1986-04-01
2.4983785152435303,1986-04-02
2.481609582901001,1986-04-03
2.414539337158203,1986-04-04
2.4061577320098877,1986-04-07
2.481609582901001,1986-04-08
2.5319132804870605,1986-04-09
2.5486807823181152,1986-04-10
2.4983785152435303,1986-04-11
2.565448522567749,1986-04-14
2.615751028060913,1986-04-15
2.691206216812134,1986-04-16
2.632519006729126,1986-04-17
2.5486807823181152,1986-04-18
2.5067615509033203,1986-04-21
2.4648420810699463,1986-04-22
2.4480741024017334,1986-04-23
2.4983785152435303,1986-04-24
2.5067615509033203,1986-04-25
2.5625805854797363,1986-04-28
2.520294427871704,1986-04-29
2.4864635467529297,1986-04-30
2.4864635467529297,1986-05-01
2.452634572982788,1986-05-02
2.503378391265869,1986-05-05
2.478008508682251,1986-05-06
2.4018912315368652,1986-05-07
2.410348892211914,1986-05-08
2.376518487930298,1986-05-09
2.376518487930298,1986-05-12
2.3511459827423096,1986-05-13
2.3596038818359375,1986-05-14
2.3511459827423096,1986-05-15
2.2834887504577637,1986-05-16
2.2496578693389893,1986-05-19
2.308861017227173,1986-05-20
2.3342316150665283,1986-05-21
2.376518487930298,1986-05-22
2.444176435470581,1986-05-23
2.5118355751037598,1986-05-27
2.5372068881988525,1986-05-28
2.4949207305908203,1986-05-29
2.5118355751037598,1986-05-30
2.4949207305908203,1986-06-02
2.478008508682251,1986-06-03
2.41880464553833,1986-06-04
2.3849754333496094,1986-06-05
2.3680615425109863,1986-06-06
2.325774669647217,1986-06-09
2.325774669647217,1986-06-10
2.325774669647217,1986-06-11
2.3342316150665283,1986-06-12
2.4357199668884277,1986-06-13
2.4357199668884277,1986-06-16
2.3934338092803955,1986-06-17
2.376518487930298,1986-06-18
2.3596038818359375,1986-06-19
2.376518487930298,1986-06-20
2.3596038818359375,1986-06-23
2.3426878452301025,1986-06-24
2.3342316150665283,1986-06-25
2.3426878452301025,1986-06-26
2.3342316150665283,1986-06-27
2.3596038818359375,1986-06-30
2.3342316150665283,1986-07-01
2.317317485809326,1986-07-02
2.308861017227173,1986-07-03
2.2411999702453613,1986-07-07
2.2158291339874268,1986-07-08
2.258114814758301,1986-07-09
2.2665717601776123,1986-07-10
2.2834887504577637,1986-07-11
2.2665717601776123,1986-07-14
2.1989150047302246,1986-07-15
2.2496578693389893,1986-07-16
2.156627893447876,1986-07-17
2.2158291339874268,1986-07-18
2.1650826930999756,1986-07-21
2.1397125720977783,1986-07-22
2.072054386138916,1986-07-23
2.0889687538146973,1986-07-24
2.156627893447876,1986-07-25
2.1873865127563477,1986-07-28
2.2301101684570312,1986-07-29
2.298466205596924,1986-07-30
2.247199058532715,1986-07-31
2.2130208015441895,1986-08-01
2.2130208015441895,1986-08-04
2.1873865127563477,1986-08-05
2.1532108783721924,1986-08-06
2.1959316730499268,1986-08-07
2.1788430213928223,1986-08-08
2.3070106506347656,1986-08-11
2.2899200916290283,1986-08-12
2.341188430786133,1986-08-13
2.400999069213867,1986-08-14
2.3582770824432373,1986-08-15
2.3326447010040283,1986-08-18
2.3753662109375,1986-08-19
2.3753662109375,1986-08-20
2.4180891513824463,1986-08-21
2.4778995513916016,1986-08-22
2.4778995513916016,1986-08-25
2.4778995513916016,1986-08-26
2.5462563037872314,1986-08-27
2.460810661315918,1986-08-28
2.5206215381622314,1986-08-29
2.443720579147339,1986-09-02
2.494987726211548,1986-09-03
2.588977813720703,1986-09-04
2.6146116256713867,1986-09-05
2.5718882083892822,1986-09-08
2.5975217819213867,1986-09-09
2.5633437633514404,1986-09-10
2.443720579147339,1986-09-11
2.435178279876709,1986-09-12
2.400999069213867,1986-09-15
2.392455577850342,1986-09-16
2.435178279876709,1986-09-17
2.400999069213867,1986-09-18
2.392455577850342,1986-09-19
2.392455577850342,1986-09-22
2.3582770824432373,1986-09-23
2.3582770824432373,1986-09-24
2.3326447010040283,1986-09-25
2.392455577850342,1986-09-26
2.3497323989868164,1986-09-29
2.3753662109375,1986-09-30
2.392455577850342,1986-10-01
2.400999069213867,1986-10-02
2.400999069213867,1986-10-03
2.4180891513824463,1986-10-06
2.392455577850342,1986-10-07
2.45226788520813,1986-10-08
2.460810661315918,1986-10-09
2.4266326427459717,1986-10-10
2.5120773315429688,1986-10-13
2.554800033569336,1986-10-14
2.529165744781494,1986-10-15
2.580432653427124,1986-10-16
2.588977813720703,1986-10-17
2.4778995513916016,1986-10-20
2.5120773315429688,1986-10-21
2.529165744781494,1986-10-22
2.588977813720703,1986-10-23
2.5462563037872314,1986-10-24
2.542807102203369,1986-10-27
2.5686676502227783,1986-10-28
2.603144884109497,1986-10-29
2.637624740600586,1986-10-30
2.6979610919952393,1986-10-31
2.749680519104004,1986-11-03
2.723820924758911,1986-11-04
2.715200424194336,1986-11-05
2.7065820693969727,1986-11-06
2.680722236633301,1986-11-07
2.672102451324463,1986-11-10
2.680722236633301,1986-11-11
2.663483142852783,1986-11-12
2.646243095397949,1986-11-13
2.680722236633301,1986-11-14
2.680722236633301,1986-11-17
2.5341877937316895,1986-11-18
2.611765146255493,1986-11-19
2.7065820693969727,1986-11-20
2.723820924758911,1986-11-21
2.7669196128845215,1986-11-24
2.723820924758911,1986-11-25
2.715200424194336,1986-11-26
2.715200424194336,1986-11-28
2.672102451324463,1986-12-01
2.749680519104004,1986-12-02
2.801398992538452,1986-12-03
2.835876703262329,1986-12-04
2.7582995891571045,1986-12-05
2.7582995891571045,1986-12-08
2.7065820693969727,1986-12-09
2.715200424194336,1986-12-10
2.7065820693969727,1986-12-11
2.6979610919952393,1986-12-12
2.6548633575439453,1986-12-15
2.723820924758911,1986-12-16
2.6893422603607178,1986-12-17
2.6979610919952393,1986-12-18
2.723820924758911,1986-12-19
2.7065820693969727,1986-12-22
2.680722236633301,1986-12-23
2.715200424194336,1986-12-24
2.715200424194336,1986-12-26
2.6979610919952393,1986-12-29
2.663483142852783,1986-12-30
2.603144884109497,1986-12-31
2.672102451324463,1987-01-02
2.7410595417022705,1987-01-05
2.723820924758911,1987-01-06
2.801398992538452,1987-01-07
2.8100175857543945,1987-01-08
2.8789749145507812,1987-01-09
2.9048349857330322,1987-01-12
2.956552028656006,1987-01-13
3.034128189086914,1987-01-14
3.163423776626587,1987-01-15
3.1375670433044434,1987-01-16
3.1375670433044434,1987-01-19
3.1979033946990967,1987-01-20
3.1979033946990967,1987-01-21
3.292720317840576,1987-01-22
3.223762035369873,1987-01-23
3.185570240020752,1987-01-26
3.3331298828125,1987-01-27
3.437291145324707,1987-01-28
3.341810464859009,1987-01-29
3.3070902824401855,1987-01-30
3.3765318393707275,1987-02-02
3.359170913696289,1987-02-03
3.3331298828125,1987-02-04
3.3765318393707275,1987-02-05
3.298409938812256,1987-02-06
3.2550110816955566,1987-02-09
3.2029311656951904,1987-02-10
3.2636923789978027,1987-02-11
3.2897324562072754,1987-02-12
3.298409938812256,1987-02-13
3.367849111557007,1987-02-17
3.3852105140686035,1987-02-18
3.341810464859009,1987-02-19
3.402571439743042,1987-02-20
3.341810464859009,1987-02-23
3.2636923789978027,1987-02-24
3.341810464859009,1987-02-25
3.437291145324707,1987-02-26
3.6195719242095947,1987-02-27
3.567491292953491,1987-03-02
3.5154120922088623,1987-03-03
3.5588104724884033,1987-03-04
3.7671329975128174,1987-03-05
3.958094835281372,1987-03-06
3.8539350032806396,1987-03-09
3.827892303466797,1987-03-10
3.871293783187866,1987-03-11
3.8539350032806396,1987-03-12
3.715053081512451,1987-03-13
3.689012289047241,1987-03-16
3.689012289047241,1987-03-17
3.836573839187622,1987-03-18
3.9754531383514404,1987-03-19
3.9494142532348633,1987-03-20
4.096973419189453,1987-03-23
4.010173797607422,1987-03-24
4.010173797607422,1987-03-25
4.053572654724121,1987-03-26
3.9841315746307373,1987-03-27
3.897336721420288,1987-03-30
3.940732002258301,1987-03-31
3.871293783187866,1987-04-01
3.8192121982574463,1987-04-02
3.9233736991882324,1987-04-03
4.096973419189453,1987-04-06
4.062253475189209,1987-04-07
4.027533531188965,1987-04-08
3.992814302444458,1987-04-09
3.992814302444458,1987-04-10
3.8192121982574463,1987-04-13
3.741090774536133,1987-04-14
3.8886523246765137,1987-04-15
3.8886523246765137,1987-04-16
3.8626115322113037,1987-04-20
3.9146928787231445,1987-04-21
3.7844951152801514,1987-04-22
3.715053081512451,1987-04-23
