ITUB,Date
0.392817884683609,2003-03-20
0.4162951409816742,2003-03-21
0.4127659499645233,2003-03-24
0.41706207394599915,2003-03-25
0.4187503755092621,2003-03-26
0.4187348783016205,2003-03-27
0.4178134500980377,2003-03-28
0.4159710109233856,2003-03-31
0.42226654291152954,2003-04-01
0.4314798414707184,2003-04-02
0.429330438375473,2003-04-03
0.4552801847457886,2003-04-04
0.4783132076263428,2003-04-07
0.46065476536750793,2003-04-08
0.4522092044353485,2003-04-09
0.429330438375473,2003-04-10
0.43838992714881897,2003-04-11
0.446681410074234,2003-04-14
0.46633613109588623,2003-04-15
0.4629576504230499,2003-04-16
0.4755491614341736,2003-04-17
0.47048190236091614,2003-04-21
0.4867585599422455,2003-04-22
0.5044169425964355,2003-04-23
0.4944359362125397,2003-04-24
0.4967391788959503,2003-04-25
0.5128617882728577,2003-04-28
0.5254528522491455,2003-04-29
0.5116552710533142,2003-04-30
0.5116552710533142,2003-05-01
0.49629053473472595,2003-05-02
0.493985652923584,2003-05-05
0.49122047424316406,2003-05-06
0.5178013443946838,2003-05-07
0.5171871781349182,2003-05-08
0.5270206928253174,2003-05-09
0.5347033143043518,2003-05-12
0.5425394177436829,2003-05-13
0.5356253981590271,2003-05-14
0.5178013443946838,2003-05-15
0.5268670916557312,2003-05-16
0.49936407804489136,2003-05-19
0.49014416337013245,2003-05-20
0.5116552710533142,2003-05-21
0.5185699462890625,2003-05-22
0.5376225709915161,2003-05-23
0.5241013765335083,2003-05-27
0.5273607969284058,2003-05-28
0.5390461087226868,2003-05-29
0.5288983583450317,2003-05-30
0.5165982246398926,2003-06-02
0.5172137022018433,2003-06-03
0.5304357409477234,2003-06-04
0.5362784266471863,2003-06-05
0.5342796444892883,2003-06-06
0.5335109233856201,2003-06-09
0.5355100035667419,2003-06-10
0.531665563583374,2003-06-11
0.5368932485580444,2003-06-12
0.5352020263671875,2003-06-13
0.5296674370765686,2003-06-16
0.5273607969284058,2003-06-17
0.5204424262046814,2003-06-18
0.5199809670448303,2003-06-19
0.5204424262046814,2003-06-20
0.5301283597946167,2003-06-23
0.5210569500923157,2003-06-24
0.5270535945892334,2003-06-25
0.5200226306915283,2003-06-26
0.5152528285980225,2003-06-27
0.521561324596405,2003-06-30
0.523099422454834,2003-07-01
0.5292534232139587,2003-07-02
0.5223305225372314,2003-07-03
0.5023293495178223,2003-07-07
0.5089448690414429,2003-07-08
0.5100220441818237,2003-07-09
0.5000219941139221,2003-07-10
0.5015596747398376,2003-07-11
0.5246382355690002,2003-07-14
0.5307923555374146,2003-07-15
0.5280231237411499,2003-07-16
0.5270998477935791,2003-07-17
0.5209457278251648,2003-07-18
0.5254074931144714,2003-07-21
0.5331003665924072,2003-07-22
0.5489464998245239,2003-07-23
0.5571010708808899,2003-07-24
0.5634084939956665,2003-07-25
0.569255530834198,2003-07-28
0.5592947006225586,2003-07-29
0.5391272902488708,2003-07-30
0.5508278012275696,2003-07-31
0.5406679511070251,2003-08-01
0.5164971947669983,2003-08-04
0.5280437469482422,2003-08-05
0.5172669291496277,2003-08-06
0.5394359230995178,2003-08-07
0.5549843311309814,2003-08-08
0.543438732624054,2003-08-11
0.5308145880699158,2003-08-12
0.5314039587974548,2003-08-13
0.5467600226402283,2003-08-14
0.5493966937065125,2003-08-15
0.5459842085838318,2003-08-18
0.54986172914505,2003-08-19
0.5545152425765991,2003-08-20
0.5714220404624939,2003-08-21
0.569405734539032,2003-08-22
0.5599440336227417,2003-08-25
0.569561243057251,2003-08-26
0.6020292043685913,2003-08-27
0.5997008681297302,2003-08-28
0.5877506136894226,2003-08-29
0.5951999425888062,2003-09-02
0.6059100031852722,2003-09-03
0.6228261590003967,2003-09-04
0.6395884156227112,2003-09-05
0.6184813380241394,2003-09-08
0.599545955657959,2003-09-09
0.6181700229644775,2003-09-10
0.6208088994026184,2003-09-11
0.6155318021774292,2003-09-12
0.610409677028656,2003-09-15
0.5973737835884094,2003-09-16
0.5951999425888062,2003-09-17
0.5998563170433044,2003-09-18
0.5987703204154968,2003-09-19
0.5928724408149719,2003-09-22
0.5851115584373474,2003-09-23
0.5761106610298157,2003-09-24
0.5559337735176086,2003-09-25
0.5575339794158936,2003-09-26
0.5590866804122925,2003-09-29
0.5621928572654724,2003-09-30
0.5823821425437927,2003-10-01
0.5885950922966003,2003-10-02
0.6033481359481812,2003-10-03
0.5983781218528748,2003-10-06
0.6157721281051636,2003-10-07
0.6243142485618591,2003-10-08
0.623537003993988,2003-10-09
0.612666130065918,2003-10-10
0.6274202466011047,2003-10-13
0.6243142485618591,2003-10-14
0.6173250675201416,2003-10-15
0.6229162216186523,2003-10-16
0.6274202466011047,2003-10-17
0.6320794224739075,2003-10-20
0.6398441791534424,2003-10-21
0.625866711139679,2003-10-22
0.6137532591819763,2003-10-23
0.6210528016090393,2003-10-24
0.6345639824867249,2003-10-27
0.6480752825737,2003-10-28
0.6319619417190552,2003-10-29
0.6332046389579773,2003-10-30
0.6347581148147583,2003-10-31
0.6563574075698853,2003-11-03
0.6572895646095276,2003-11-04
0.6409735679626465,2003-11-05
0.6363121271133423,2003-11-06
0.6346033811569214,2003-11-07
0.6215503811836243,2003-11-10
0.6302517652511597,2003-11-11
0.6363121271133423,2003-11-12
0.6137809157371521,2003-11-13
0.6190643310546875,2003-11-14
0.6046133637428284,2003-11-17
0.6004176735877991,2003-11-18
0.6106730699539185,2003-11-19
0.6083428263664246,2003-11-20
0.6296309232711792,2003-11-21
0.6370893120765686,2003-11-24
0.6405410170555115,2003-11-25
0.6417842507362366,2003-11-26
0.6416290402412415,2003-11-28
0.6545333862304688,2003-12-01
0.6517344117164612,2003-12-02
0.6623066067695618,2003-12-03
0.6568652987480164,2003-12-04
0.6806520819664001,2003-12-05
0.672412097454071,2003-12-08
0.6786305904388428,2003-12-09
0.6825177073478699,2003-12-10
0.7097257971763611,2003-12-11
0.7080157399177551,2003-12-12
0.70956951379776,2003-12-15
0.7008633017539978,2003-12-16
0.7150116562843323,2003-12-17
0.7338235974311829,2003-12-18
0.7473496198654175,2003-12-19
0.7510817050933838,2003-12-22
0.7619636654853821,2003-12-23
0.7680274248123169,2003-12-24
0.7601086497306824,2003-12-26
0.7881958484649658,2003-12-29
0.7737554311752319,2003-12-30
0.7739143967628479,2003-12-31
0.7734382152557373,2004-01-02
0.8396108150482178,2004-01-05
0.8251699805259705,2004-01-06
0.8489734530448914,2004-01-07
0.8473869562149048,2004-01-08
0.8437363505363464,2004-01-09
0.8597638607025146,2004-01-12
0.8613505959510803,2004-01-13
0.8481796383857727,2004-01-14
0.8100957274436951,2004-01-15
0.7996212244033813,2004-01-16
0.807714581489563,2004-01-20
0.7759771943092346,2004-01-21
0.8031128644943237,2004-01-22
0.8323113322257996,2004-01-23
0.8434193730354309,2004-01-26
0.8365952968597412,2004-01-27
0.7947314977645874,2004-01-28
0.7525026798248291,2004-01-29
0.7715532183647156,2004-01-30
0.763615608215332,2004-02-02
0.7779030203819275,2004-02-03
0.7677434682846069,2004-02-04
0.7525026798248291,2004-02-05
0.7786974906921387,2004-02-06
0.7771095633506775,2004-02-09
0.7739342451095581,2004-02-10
0.8114017844200134,2004-02-11
0.7901280522346497,2004-02-12
0.7763156890869141,2004-02-13
0.7699660062789917,2004-02-17
0.786159098148346,2004-02-18
0.7561540603637695,2004-02-19
0.7475806474685669,2004-02-20
0.742184042930603,2004-02-23
0.7393258810043335,2004-02-24
0.7588533759117126,2004-02-25
0.7467875480651855,2004-02-26
0.7565183043479919,2004-02-27
0.7951111197471619,2004-03-01
0.7879405617713928,2004-03-02
0.7967050671577454,2004-03-03
0.7790168523788452,2004-03-04
0.7879405617713928,2004-03-05
0.7839568853378296,2004-03-08
0.7855502367019653,2004-03-09
0.7562316656112671,2004-03-10
0.7307372689247131,2004-03-11
0.7536828517913818,2004-03-12
0.7396606802940369,2004-03-15
0.740935206413269,2004-03-16
0.7489018440246582,2004-03-17
0.7473089098930359,2004-03-18
0.7457156181335449,2004-03-19
0.7382267117500305,2004-03-22
0.7162371277809143,2004-03-23
0.7034904956817627,2004-03-24
0.6840502023696899,2004-03-25
0.6950446963310242,2004-03-26
0.7186270356178284,2004-03-29
0.7458749413490295,2004-03-30
0.7452371716499329,2004-03-31
0.7747616171836853,2004-04-01
0.7843261957168579,2004-04-02
0.7884708046913147,2004-04-05
0.7907030582427979,2004-04-06
0.7792250514030457,2004-04-07
0.7690220475196838,2004-04-08
0.771892249584198,2004-04-12
0.763602614402771,2004-04-13
0.7565878629684448,2004-04-14
0.7269375920295715,2004-04-15
0.7328341603279114,2004-04-16
0.734748363494873,2004-04-19
0.7173717617988586,2004-04-20
0.7054151892662048,2004-04-21
0.7046184539794922,2004-04-22
0.7065314054489136,2004-04-23
0.6929814219474792,2004-04-26
0.6878802180290222,2004-04-27
0.6532863974571228,2004-04-28
0.6242734789848328,2004-04-29
0.6319251656532288,2004-04-30
0.630840539932251,2004-05-03
0.6428026556968689,2004-05-04
0.6443983912467957,2004-05-05
0.6093068718910217,2004-05-06
0.5989393591880798,2004-05-07
0.5657628178596497,2004-05-10
0.6077123880386353,2004-05-11
0.5872954726219177,2004-05-12
0.5880928039550781,2004-05-13
0.6026080846786499,2004-05-14
0.5872954726219177,2004-05-17
0.6086694598197937,2004-05-18
0.6252576112747192,2004-05-19
0.6056383848190308,2004-05-20
0.6101049184799194,2004-05-21
0.6153682470321655,2004-05-24
0.636104166507721,2004-05-25
0.6364226341247559,2004-05-26
0.6651337146759033,2004-05-27
0.6739066243171692,2004-05-28
0.6697090864181519,2004-06-01
0.6757733225822449,2004-06-02
0.6630053520202637,2004-06-03
0.6759334802627563,2004-06-04
0.710249125957489,2004-06-07
0.699076771736145,2004-06-08
0.6859886646270752,2004-06-09
0.6690704226493835,2004-06-10
0.651034951210022,2004-06-14
0.6791261434555054,2004-06-15
0.6917345523834229,2004-06-16
0.6783280968666077,2004-06-17
0.6762527227401733,2004-06-18
0.6802431344985962,2004-06-21
0.6695493459701538,2004-06-22
0.6778489351272583,2004-06-23
0.6944478154182434,2004-06-24
0.7006726264953613,2004-06-25
0.6984380483627319,2004-06-28
0.7325937747955322,2004-06-29
0.7444050312042236,2004-06-30
0.7600069046020508,2004-07-01
0.7616044878959656,2004-07-02
0.739406168460846,2004-07-06
0.7330174446105957,2004-07-07
0.724234938621521,2004-07-08
0.7362127304077148,2004-07-09
0.7521820664405823,2004-07-12
0.7606458067893982,2004-07-13
0.7640002369880676,2004-07-14
0.768471896648407,2004-07-15
0.782365083694458,2004-07-16
0.7735822200775146,2004-07-19
0.7737417817115784,2004-07-20
0.7520226240158081,2004-07-21
0.7330174446105957,2004-07-22
0.7266302108764648,2004-07-23
0.7033140659332275,2004-07-26
0.7472314834594727,2004-07-27
0.7330174446105957,2004-07-28
0.7403644323348999,2004-07-29
0.7384475469589233,2004-07-30
0.7396941184997559,2004-08-02
0.7420914769172668,2004-08-03
0.7535966038703918,2004-08-04
0.7197204828262329,2004-08-05
0.7398541569709778,2004-08-06
0.7425705790519714,2004-08-09
0.7606282234191895,2004-08-10
0.7478442788124084,2004-08-11
0.7532775402069092,2004-08-12
0.750880241394043,2004-08-13
0.7676656246185303,2004-08-16
0.7940590977668762,2004-08-17
0.8247984647750854,2004-08-18
0.8355805277824402,2004-08-19
0.8505476713180542,2004-08-20
0.8280163407325745,2004-08-23
0.8407313823699951,2004-08-24
0.8463631868362427,2004-08-25
0.8260858058929443,2004-08-26
0.8231889605522156,2004-08-27
0.8222230076789856,2004-08-30
0.811118483543396,2004-08-31
0.8176885843276978,2004-09-01
0.8260619640350342,2004-09-02
0.8141457438468933,2004-09-03
0.8333070874214172,2004-09-07
0.831858217716217,2004-09-08
0.8326641917228699,2004-09-09
0.8316974639892578,2004-09-10
0.8344351053237915,2004-09-13
0.8497323393821716,2004-09-14
0.8486051559448242,2004-09-15
0.8763015270233154,2004-09-16
0.8998107314109802,2004-09-17
0.9075403809547424,2004-09-20
0.8985232710838318,2004-09-21
0.8920820355415344,2004-09-22
0.8791996836662292,2004-09-23
0.880005955696106,2004-09-24
0.8877348303794861,2004-09-27
0.8943355679512024,2004-09-28
0.8986842036247253,2004-09-29
0.8936927914619446,2004-09-30
0.9368704557418823,2004-10-01
0.9408981800079346,2004-10-04
0.937353789806366,2004-10-05
0.9349370002746582,2004-10-06
0.9317148923873901,2004-10-07
0.9545931220054626,2004-10-08
0.9602323174476624,2004-10-11
0.9500811696052551,2004-10-12
0.9466980695724487,2004-10-13
0.9164090752601624,2004-10-14
0.9238199591636658,2004-10-15
0.9143153429031372,2004-10-18
0.9128642082214355,2004-10-19
0.9317148923873901,2004-10-20
0.9658705592155457,2004-10-21
0.9620039463043213,2004-10-22
0.9465377330780029,2004-10-25
0.9562042355537415,2004-10-26
0.9610372185707092,2004-10-27
0.9763433933258057,2004-10-28
0.9747325778007507,2004-10-29
0.9724746942520142,2004-11-01
0.9574841260910034,2004-11-02
0.979246199131012,2004-11-03
0.9876273274421692,2004-11-04
0.9860160946846008,2004-11-05
0.9510371685028076,2004-11-08
0.9689298868179321,2004-11-09
0.9990716576576233,2004-11-10
0.9932690858840942,2004-11-11
1.0018125772476196,2004-11-12
0.9984272718429565,2004-11-15
0.986821174621582,2004-11-16
1.013096570968628,2004-11-17
0.9832746386528015,2004-11-18
0.9815021753311157,2004-11-19
0.9848861694335938,2004-11-22
0.9679624438285828,2004-11-23
0.9850484728813171,2004-11-24
1.0090657472610474,2004-11-26
1.0171250104904175,2004-11-29
1.0390479564666748,2004-11-30
1.0861542224884033,2004-12-01
1.0813161134719849,2004-12-02
1.1087331771850586,2004-12-03
1.1222784519195557,2004-12-06
1.0926055908203125,2004-12-07
1.1146998405456543,2004-12-08
1.0974438190460205,2004-12-09
1.1327617168426514,2004-12-10
1.1595335006713867,2004-12-13
1.1566299200057983,2004-12-14
1.1732407808303833,2004-12-15
1.1616290807724,2004-12-16
1.165016531944275,2004-12-17
1.1611456871032715,2004-12-20
1.1666278839111328,2004-12-21
1.1813050508499146,2004-12-22
1.2232346534729004,2004-12-23
1.2183570861816406,2004-12-27
1.2340158224105835,2004-12-28
1.2270019054412842,2004-12-29
1.2268391847610474,2004-12-30
1.2260243892669678,2004-12-31
1.2355037927627563,2005-01-03
1.2049918174743652,2005-01-04
1.1992813348770142,2005-01-05
1.171541690826416,2005-01-06
1.1806788444519043,2005-01-07
1.1785587072372437,2005-01-10
1.1568572521209717,2005-01-11
1.174805760383606,2005-01-12
1.177579641342163,2005-01-13
1.1992813348770142,2005-01-14
1.1726855039596558,2005-01-18
1.1927525997161865,2005-01-19
1.169094204902649,2005-01-20
1.1780692338943481,2005-01-21
1.171541690826416,2005-01-24
1.1674633026123047,2005-01-25
1.185573697090149,2005-01-26
1.155225396156311,2005-01-27
1.1617521047592163,2005-01-28
1.2211452722549438,2005-01-31
1.243035912513733,2005-02-01
1.2766603231430054,2005-02-02
1.3142049312591553,2005-02-03
1.3597474098205566,2005-02-04
1.4064326286315918,2005-02-07
1.3687256574630737,2005-02-08
1.359910488128662,2005-02-09
1.3401600122451782,2005-02-10
1.370520830154419,2005-02-11
1.4176956415176392,2005-02-14
1.4234094619750977,2005-02-15
1.3981072902679443,2005-02-16
1.4127991199493408,2005-02-17
1.372153878211975,2005-02-18
1.3775397539138794,2005-02-22
1.3891295194625854,2005-02-23
1.442997694015503,2005-02-24
1.434835433959961,2005-02-25
1.414595603942871,2005-02-28
1.4125208854675293,2005-03-01
1.4206855297088623,2005-03-02
1.4502429962158203,2005-03-03
1.4876374006271362,2005-03-04
1.486452341079712,2005-03-07
1.4708222150802612,2005-03-08
1.4344643354415894,2005-03-09
1.426401138305664,2005-03-10
1.4239332675933838,2005-03-11
1.381982684135437,2005-03-14
1.3614161014556885,2005-03-15
1.3828036785125732,2005-03-16
1.4157086610794067,2005-03-17
1.383297324180603,2005-03-18
1.3350926637649536,2005-03-21
1.3145288228988647,2005-03-22
1.2742196321487427,2005-03-23
1.3217663764953613,2005-03-24
1.2937976121902466,2005-03-28
1.2816236019134521,2005-03-29
1.3206151723861694,2005-03-30
1.3350926637649536,2005-03-31
1.341363787651062,2005-04-01
1.330500841140747,2005-04-04
1.3397184610366821,2005-04-05
1.3528850078582764,2005-04-06
1.3583159446716309,2005-04-07
1.353708028793335,2005-04-08
1.3696717023849487,2005-04-11
1.3647352457046509,2005-04-12
1.3759262561798096,2005-04-13
1.3306647539138794,2005-04-14
1.2896850109100342,2005-04-15
1.3181580305099487,2005-04-18
1.357656717300415,2005-04-19
1.3379074335098267,2005-04-20
1.3747743368148804,2005-04-21
1.3672034740447998,2005-04-22
1.4095011949539185,2005-04-25
1.4379754066467285,2005-04-26
1.4684237241744995,2005-04-27
1.3945238590240479,2005-04-28
1.4080207347869873,2005-04-29
1.4530184268951416,2005-05-02
1.432437777519226,2005-05-03
1.5114684104919434,2005-05-04
1.4905592203140259,2005-05-05
1.4897356033325195,2005-05-06
1.4968149662017822,2005-05-09
1.426344633102417,2005-05-10
1.4340837001800537,2005-05-11
1.3795866966247559,2005-05-12
1.3818905353546143,2005-05-13
1.4060938358306885,2005-05-16
1.4092227220535278,2005-05-17
1.4329310655593872,2005-05-18
1.4362252950668335,2005-05-19
1.4307917356491089,2005-05-20
1.4209128618240356,2005-05-23
1.4233819246292114,2005-05-24
1.4299683570861816,2005-05-25
1.4321084022521973,2005-05-26
1.4497249126434326,2005-05-27
1.4477505683898926,2005-05-31
1.474485158920288,2005-06-01
1.5655800104141235,2005-06-02
1.5545437335968018,2005-06-03
1.516656756401062,2005-06-06
1.4899686574935913,2005-06-07
1.4924402236938477,2005-06-08
1.470696210861206,2005-06-09
1.4713548421859741,2005-06-10
1.488983392715454,2005-06-13
1.4970537424087524,2005-06-14
1.4812395572662354,2005-06-15
1.4990293979644775,2005-06-16
1.5089125633239746,2005-06-17
1.5026538372039795,2005-06-20
1.5039710998535156,2005-06-21
1.501006007194519,2005-06-22
1.4446700811386108,2005-06-23
1.4636138677597046,2005-06-24
1.4937576055526733,2005-06-27
1.5138546228408813,2005-06-28
1.5127030611038208,2005-06-29
1.5237376689910889,2005-06-30
1.5327043533325195,2005-07-01
1.5078181028366089,2005-07-05
1.4832615852355957,2005-07-06
1.5066648721694946,2005-07-07
1.5112801790237427,2005-07-08
1.552481770515442,2005-07-11
1.5689617395401,2005-07-12
1.5760486125946045,2005-07-13
1.5806635618209839,2005-07-14
1.5623698234558105,2005-07-15
1.5800045728683472,2005-07-18
1.5566022396087646,2005-07-19
1.5656667947769165,2005-07-20
1.5566022396087646,2005-07-21
1.5043574571609497,2005-07-22
1.4034953117370605,2005-07-25
1.4280527830123901,2005-07-26
1.487382173538208,2005-07-27
1.5392979383468628,2005-07-28
1.5485254526138306,2005-07-29
1.5975803136825562,2005-08-01
1.6735939979553223,2005-08-02
1.6549601554870605,2005-08-03
1.6335254907608032,2005-08-04
1.614727258682251,2005-08-05
1.6315470933914185,2005-08-08
1.6793625354766846,2005-08-09
1.7082176208496094,2005-08-10
1.6482009887695312,2005-08-11
1.6196751594543457,2005-08-12
1.6964333057403564,2005-08-15
1.674038052558899,2005-08-16
1.6670697927474976,2005-08-17
1.6297436952590942,2005-08-18
1.5526033639907837,2005-08-19
