YUM,Date
8.310063362121582,2003-12-18
8.26972484588623,2003-12-19
8.393266677856445,2003-12-22
8.516806602478027,2003-12-23
8.499157905578613,2003-12-24
8.481511116027832,2003-12-26
8.60757064819336,2003-12-29
8.680685997009277,2003-12-30
8.673125267028809,2003-12-31
8.453776359558105,2004-01-02
8.577317237854004,2004-01-05
8.83448600769043,2004-01-06
8.683209419250488,2004-01-07
8.708422660827637,2004-01-08
8.610095977783203,2004-01-09
8.698334693908691,2004-01-12
8.612614631652832,2004-01-13
8.723548889160156,2004-01-14
8.721028327941895,2004-01-15
8.668082237243652,2004-01-16
8.62270450592041,2004-01-20
8.786579132080078,2004-01-21
8.789105415344238,2004-01-22
8.842050552368164,2004-01-23
8.869786262512207,2004-01-26
8.562190055847168,2004-01-27
8.4159574508667,2004-01-28
8.20921516418457,2004-01-29
8.549578666687012,2004-01-30
8.509241104125977,2004-02-02
8.433606147766113,2004-02-03
8.345362663269043,2004-02-04
8.327709197998047,2004-02-05
8.38318157196045,2004-02-06
8.332755088806152,2004-02-09
8.365530967712402,2004-02-10
8.499157905578613,2004-02-11
8.892473220825195,2004-02-12
8.902558326721191,2004-02-13
8.960546493530273,2004-02-17
8.917684555053711,2004-02-18
8.975675582885742,2004-02-19
8.985762596130371,2004-02-20
8.960546493530273,2004-02-23
8.940380096435547,2004-02-24
9.089132308959961,2004-02-25
9.338736534118652,2004-02-26
9.336214065551758,2004-02-27
9.391681671142578,2004-03-01
9.371513366699219,2004-03-02
9.467323303222656,2004-03-03
9.60599136352539,2004-03-04
9.651374816894531,2004-03-05
9.555563926696777,2004-03-08
9.603468894958496,2004-03-09
9.358906745910645,2004-03-10
9.38412094116211,2004-03-11
9.374029159545898,2004-03-12
9.338736534118652,2004-03-15
9.30595874786377,2004-03-16
9.497574806213379,2004-03-17
9.399248123168945,2004-03-18
9.353864669799805,2004-03-19
9.23032283782959,2004-03-22
9.368990898132324,2004-03-23
9.321087837219238,2004-03-24
9.439587593078613,2004-03-25
9.444625854492188,2004-03-26
9.578255653381348,2004-03-29
9.744657516479492,2004-03-30
9.578255653381348,2004-03-31
9.5933837890625,2004-04-01
9.706838607788086,2004-04-02
9.956445693969727,2004-04-05
9.83542251586914,2004-04-06
9.777433395385742,2004-04-07
9.840468406677246,2004-04-08
9.863158226013184,2004-04-12
9.623639106750488,2004-04-13
9.532873153686523,2004-04-14
9.454720497131348,2004-04-15
9.679102897644043,2004-04-16
9.520269393920898,2004-04-19
9.23032283782959,2004-04-20
9.101740837097168,2004-04-21
9.958964347839355,2004-04-22
9.84550952911377,2004-04-23
9.817769050598145,2004-04-26
9.77995777130127,2004-04-27
9.747184753417969,2004-04-28
9.744657516479492,2004-04-29
9.77995777130127,2004-04-30
9.900973320007324,2004-05-03
9.77238655090332,2004-05-04
9.858116149902344,2004-05-05
9.785000801086426,2004-05-06
9.520269393920898,2004-05-07
9.467323303222656,2004-05-10
9.515225410461426,2004-05-11
9.40680980682373,2004-05-12
9.152165412902832,2004-05-13
9.157206535339355,2004-05-14
9.137038230895996,2004-05-17
9.232840538024902,2004-05-18
9.126951217651367,2004-05-19
9.00593090057373,2004-05-20
9.16981315612793,2004-05-21
9.205109596252441,2004-05-24
9.260579109191895,2004-05-25
9.278228759765625,2004-05-26
9.210148811340332,2004-05-27
9.454720497131348,2004-05-28
9.346299171447754,2004-06-01
9.356383323669434,2004-06-02
9.338736534118652,2004-06-03
9.346299171447754,2004-06-04
9.331170082092285,2004-06-07
9.58329963684082,2004-06-08
9.487488746643066,2004-06-09
9.442109107971191,2004-06-10
9.298397064208984,2004-06-14
9.424458503723145,2004-06-15
9.495055198669434,2004-06-16
9.525306701660156,2004-06-17
9.580774307250977,2004-06-18
9.437065124511719,2004-06-21
9.442109107971191,2004-06-22
9.432021141052246,2004-06-23
9.492535591125488,2004-06-24
9.484968185424805,2004-06-25
9.376555442810059,2004-06-28
9.386640548706055,2004-06-29
9.38412094116211,2004-06-30
9.338736534118652,2004-07-01
9.232840538024902,2004-07-02
9.046266555786133,2004-07-06
9.144601821899414,2004-07-07
9.058876037597656,2004-07-08
9.08156967163086,2004-07-09
9.253010749816895,2004-07-12
9.331170082092285,2004-07-13
9.594094276428223,2004-07-14
9.834264755249023,2004-07-15
9.733139038085938,2004-07-16
9.882295608520508,2004-07-19
9.922740936279297,2004-07-20
9.705330848693848,2004-07-21
9.649711608886719,2004-07-22
9.583980560302734,2004-07-23
9.637070655822754,2004-07-26
9.867127418518066,2004-07-27
9.733139038085938,2004-07-28
9.710384368896484,2004-07-29
9.705330848693848,2004-07-30
9.755891799926758,2004-08-02
9.672468185424805,2004-08-03
9.634544372558594,2004-08-04
9.391846656799316,2004-08-05
9.300836563110352,2004-08-06
9.391846656799316,2004-08-09
9.546062469482422,2004-08-10
9.384261131286621,2004-08-11
9.369091987609863,2004-08-12
9.467689514160156,2004-08-13
9.452521324157715,2004-08-16
9.576390266418457,2004-08-17
9.723023414611816,2004-08-18
9.697745323181152,2004-08-19
9.864599227905273,2004-08-20
9.808978080749512,2004-08-23
9.927803039550781,2004-08-24
10.001114845275879,2004-08-25
10.049150466918945,2004-08-26
9.948026657104492,2004-08-27
9.910106658935547,2004-08-30
10.039036750793457,2004-08-31
10.145214080810547,2004-09-01
10.109824180603027,2004-09-02
10.099709510803223,2004-09-03
10.054207801818848,2004-09-07
9.94296932220459,2004-09-08
10.266566276550293,2004-09-09
10.342408180236816,2004-09-10
10.327239036560059,2004-09-13
10.21094799041748,2004-09-14
10.188192367553711,2004-09-15
10.188192367553711,2004-09-16
10.281733512878418,2004-09-17
10.281733512878418,2004-09-20
10.269094467163086,2004-09-21
10.112351417541504,2004-09-22
10.155328750610352,2004-09-23
10.261510848999023,2004-09-24
10.152802467346191,2004-09-27
10.188192367553711,2004-09-28
10.221059799194336,2004-09-29
10.279206275939941,2004-09-30
10.21094799041748,2004-10-01
10.332297325134277,2004-10-04
10.491568565368652,2004-10-05
10.506731986999512,2004-10-06
10.559823036193848,2004-10-07
10.473872184753418,2004-10-08
10.453644752502441,2004-10-11
10.623027801513672,2004-10-12
10.696511268615723,2004-10-13
10.74719524383545,2004-10-14
10.86377239227295,2004-10-15
10.92458438873291,2004-10-18
10.96259880065918,2004-10-19
11.018349647521973,2004-10-20
11.023415565490723,2004-10-21
10.86377239227295,2004-10-22
10.777606010437012,2004-10-25
10.980334281921387,2004-10-26
11.03101634979248,2004-10-27
11.028484344482422,2004-10-28
11.023415565490723,2004-10-29
11.036089897155762,2004-11-01
10.990472793579102,2004-11-02
11.210945129394531,2004-11-03
11.585988998413086,2004-11-04
11.656940460205078,2004-11-05
11.494762420654297,2004-11-08
11.406064987182617,2004-11-09
11.542914390563965,2004-11-10
11.560648918151855,2004-11-11
11.390859603881836,2004-11-12
11.357918739318848,2004-11-15
11.218541145324707,2004-11-16
11.12478256225586,2004-11-17
11.18813419342041,2004-11-18
11.081698417663574,2004-11-19
11.259090423583984,2004-11-22
11.535305976867676,2004-11-23
11.596125602722168,2004-11-24
11.603732109069824,2004-11-26
11.558111190795898,2004-11-29
11.504899024963379,2004-11-30
11.897689819335938,2004-12-01
11.770977020263672,2004-12-02
11.803918838500977,2004-12-03
11.753243446350098,2004-12-06
11.692420959472656,2004-12-07
11.603732109069824,2004-12-08
11.631603240966797,2004-12-09
11.621469497680664,2004-12-10
11.702558517456055,2004-12-13
11.69495964050293,2004-12-14
11.717766761779785,2004-12-15
11.735505104064941,2004-12-16
11.740571975708008,2004-12-17
11.74563980102539,2004-12-20
11.783650398254395,2004-12-21
11.689885139465332,2004-12-22
11.725366592407227,2004-12-23
11.735505104064941,2004-12-27
11.910356521606445,2004-12-28
11.9483642578125,2004-12-29
11.953438758850098,2004-12-30
11.955975532531738,2004-12-31
11.86474323272705,2005-01-03
11.707627296447754,2005-01-04
11.679754257202148,2005-01-05
11.811531066894531,2005-01-06
11.74563980102539,2005-01-07
11.748170852661133,2005-01-10
11.786187171936035,2005-01-11
11.692221641540527,2005-01-12
11.524606704711914,2005-01-13
11.473816871643066,2005-01-14
11.557624816894531,2005-01-18
11.651592254638672,2005-01-19
11.593175888061523,2005-01-20
11.560162544250488,2005-01-21
11.550006866455078,2005-01-24
11.575396537780762,2005-01-25
11.613495826721191,2005-01-26
11.504292488098145,2005-01-27
11.45858097076416,2005-01-28
11.770951271057129,2005-01-31
11.641430854797363,2005-02-01
11.585561752319336,2005-02-02
11.72777271270752,2005-02-03
11.783641815185547,2005-02-04
11.760790824890137,2005-02-07
11.748093605041504,2005-02-08
11.532225608825684,2005-02-09
11.770951271057129,2005-02-10
11.93094253540039,2005-02-11
12.131570816040039,2005-02-14
12.207756996154785,2005-02-15
12.192519187927246,2005-02-16
12.210296630859375,2005-02-17
12.238224029541016,2005-02-18
12.007129669189453,2005-02-22
12.022364616394043,2005-02-23
12.233150482177734,2005-02-24
12.415998458862305,2005-02-25
12.388062477111816,2005-02-28
12.509963035583496,2005-03-01
12.71567153930664,2005-03-02
12.67249870300293,2005-03-03
12.71567153930664,2005-03-04
13.025497436523438,2005-03-07
12.96709156036377,2005-03-08
12.756306648254395,2005-03-09
12.718212127685547,2005-03-10
12.901063919067383,2005-03-11
13.07883071899414,2005-03-14
13.116926193237305,2005-03-15
13.020419120788574,2005-03-16
12.837568283081055,2005-03-17
12.812179565429688,2005-03-18
12.939153671264648,2005-03-21
12.946769714355469,2005-03-22
12.85027027130127,2005-03-23
13.287074089050293,2005-03-24
13.508025169372559,2005-03-28
13.373424530029297,2005-03-29
13.459765434265137,2005-03-30
13.157554626464844,2005-03-31
13.002646446228027,2005-04-01
13.068672180175781,2005-04-04
13.07883071899414,2005-04-05
13.109302520751953,2005-04-06
13.081367492675781,2005-04-07
12.857887268066406,2005-04-08
12.78170108795166,2005-04-11
13.015339851379395,2005-04-12
12.913558959960938,2005-04-13
12.89065933227539,2005-04-14
12.776156425476074,2005-04-15
12.671830177307129,2005-04-18
12.776156425476074,2005-04-19
12.544599533081055,2005-04-20
12.005160331726074,2005-04-21
12.178191184997559,2005-04-22
12.269793510437012,2005-04-25
12.229076385498047,2005-04-26
12.183276176452637,2005-04-27
11.982254028320312,2005-04-28
11.949174880981445,2005-04-29
12.002609252929688,2005-05-02
12.213809967041016,2005-05-03
12.39955997467041,2005-05-04
12.241796493530273,2005-05-05
12.264695167541504,2005-05-06
12.35376262664795,2005-05-09
12.292691230773926,2005-05-10
12.323229789733887,2005-05-11
12.313048362731934,2005-05-12
12.173095703125,2005-05-13
12.20108699798584,2005-05-16
12.249430656433105,2005-05-17
13.094219207763672,2005-05-18
12.827047348022461,2005-05-19
12.872841835021973,2005-05-20
12.931374549865723,2005-05-23
12.816864967346191,2005-05-24
12.821953773498535,2005-05-25
13.170557975769043,2005-05-26
13.226536750793457,2005-05-27
13.050965309143066,2005-05-31
13.101853370666504,2005-06-01
13.38429069519043,2005-06-02
13.241803169250488,2005-06-03
13.23162841796875,2005-06-06
13.272339820861816,2005-06-07
13.185824394226074,2005-06-08
13.351222038269043,2005-06-09
13.508981704711914,2005-06-10
13.376663208007812,2005-06-13
13.402107238769531,2005-06-14
13.338495254516602,2005-06-15
13.470809936523438,2005-06-16
13.567503929138184,2005-06-17
13.514068603515625,2005-06-20
13.549694061279297,2005-06-21
13.496262550354004,2005-06-22
13.330866813659668,2005-06-23
13.086589813232422,2005-06-24
13.043331146240234,2005-06-27
13.241803169250488,2005-06-28
13.211267471313477,2005-06-29
13.251977920532227,2005-06-30
13.0993070602417,2005-07-01
13.048420906066895,2005-07-05
13.010251998901367,2005-07-06
13.08404541015625,2005-07-07
13.198548316955566,2005-07-08
13.23162841796875,2005-07-11
13.32831859588623,2005-07-12
13.186787605285645,2005-07-13
12.712458610534668,2005-07-14
13.112834930419922,2005-07-15
13.202081680297852,2005-07-18
13.383148193359375,2005-07-19
13.589712142944336,2005-07-20
13.477500915527344,2005-07-21
13.457100868225098,2005-07-22
13.464751243591309,2005-07-25
13.413743019104004,2005-07-26
13.166388511657715,2005-07-27
13.235236167907715,2005-07-28
13.349991798400879,2005-07-29
13.219940185546875,2005-08-01
13.276042938232422,2005-08-02
13.08988094329834,2005-08-03
13.06182861328125,2005-08-04
12.788970947265625,2005-08-05
12.814467430114746,2005-08-08
12.893524169921875,2005-08-09
12.93177318572998,2005-08-10
13.258188247680664,2005-08-11
13.082233428955078,2005-08-12
13.276042938232422,2005-08-15
13.163832664489746,2005-08-16
13.168938636779785,2005-08-17
13.072030067443848,2005-08-18
12.977679252624512,2005-08-19
12.847617149353027,2005-08-22
12.845062255859375,2005-08-23
12.495701789855957,2005-08-24
12.528849601745605,2005-08-25
12.447244644165039,2005-08-26
12.442145347595215,2005-08-29
12.046875,2005-08-30
12.082574844360352,2005-08-31
11.97546672821045,2005-09-01
11.949970245361328,2005-09-02
12.176928520202637,2005-09-06
12.91901969909668,2005-09-07
12.898624420166016,2005-09-08
13.005728721618652,2005-09-09
12.921571731567383,2005-09-12
12.745612144470215,2005-09-13
12.615557670593262,2005-09-14
12.748164176940918,2005-09-15
12.898624420166016,2005-09-16
12.717559814453125,2005-09-19
12.62320613861084,2005-09-20
12.31973934173584,2005-09-21
12.419194221496582,2005-09-22
12.480398178100586,2005-09-23
12.411543846130371,2005-09-26
12.268732070922852,2005-09-27
12.131026268005371,2005-09-28
12.169280052185059,2005-09-29
12.345237731933594,2005-09-30
12.090226173400879,2005-10-03
12.309540748596191,2005-10-04
12.452345848083496,2005-10-05
12.799164772033691,2005-10-06
12.77111530303955,2005-10-07
12.592597961425781,2005-10-10
12.648707389831543,2005-10-11
12.790567398071289,2005-10-12
12.652544021606445,2005-10-13
12.780344009399414,2005-10-14
12.703661918640137,2005-10-17
12.678104400634766,2005-10-18
13.035958290100098,2005-10-19
13.01294231414795,2005-10-20
13.089629173278809,2005-10-21
13.156083106994629,2005-10-24
13.145864486694336,2005-10-25
12.844247817993164,2005-10-26
12.465948104858398,2005-10-27
12.80845832824707,2005-10-28
13.00272274017334,2005-10-31
12.87491512298584,2005-11-01
12.956709861755371,2005-11-02
13.102404594421387,2005-11-03
13.335013389587402,2005-11-04
13.005273818969727,2005-11-07
12.995059967041016,2005-11-08
12.662763595581055,2005-11-09
12.644872665405273,2005-11-10
12.396933555603027,2005-11-11
12.437833786010742,2005-11-14
12.15666389465332,2005-11-15
11.93684196472168,2005-11-16
12.14388370513916,2005-11-17
12.432719230651855,2005-11-18
12.511961936950684,2005-11-21
12.570747375488281,2005-11-22
12.678104400634766,2005-11-23
12.53751277923584,2005-11-25
12.550299644470215,2005-11-28
12.550299644470215,2005-11-29
12.471062660217285,2005-11-30
12.570747375488281,2005-12-01
12.49918270111084,2005-12-02
12.506842613220215,2005-12-05
12.435272216796875,2005-12-06
12.307476043701172,2005-12-07
12.396933555603027,2005-12-08
12.302358627319336,2005-12-09
12.223130226135254,2005-12-12
12.261462211608887,2005-12-13
12.312582969665527,2005-12-14
12.27424144744873,2005-12-15
12.353484153747559,2005-12-16
12.072312355041504,2005-12-19
12.276801109313965,2005-12-20
12.266572952270508,2005-12-21
12.376492500305176,2005-12-22
12.345813751220703,2005-12-23
12.120882987976074,2005-12-27
12.14899730682373,2005-12-28
12.146437644958496,2005-12-29
11.982856750488281,2005-12-30
11.949620246887207,2006-01-03
12.051862716674805,2006-01-04
12.565634727478027,2006-01-05
12.529850006103516,2006-01-06
12.626983642578125,2006-01-09
12.616762161254883,2006-01-10
12.515554428100586,2006-01-11
12.313153266906738,2006-01-12
12.310595512390137,2006-01-13
12.159430503845215,2006-01-17
12.228608131408691,2006-01-18
12.295218467712402,2006-01-19
12.044139862060547,2006-01-20
12.118440628051758,2006-01-23
12.179924011230469,2006-01-24
12.52068042755127,2006-01-25
12.5104341506958,2006-01-26
12.869114875793457,2006-01-27
12.743573188781738,2006-01-30
12.67440128326416,2006-01-31
12.861431121826172,2006-02-01
12.810186386108398,2006-02-02
12.925480842590332,2006-02-03
13.109947204589844,2006-02-06
12.953664779663086,2006-02-07
12.80506420135498,2006-02-08
12.62572193145752,2006-02-09
12.828123092651367,2006-02-10
12.833244323730469,2006-02-13
12.953664779663086,2006-02-14
12.961346626281738,2006-02-15
12.938288688659668,2006-02-16
12.810186386108398,2006-02-17
12.587295532226562,2006-02-21
12.643659591674805,2006-02-22
12.779443740844727,2006-02-23
12.746137619018555,2006-02-24
12.666714668273926,2006-02-27
12.220917701721191,2006-02-28
12.518117904663086,2006-03-01
12.32340145111084,2006-03-02
12.448944091796875,2006-03-03
12.390016555786133,2006-03-06
12.172243118286133,2006-03-07
12.464315414428711,2006-03-08
12.55398941040039,2006-03-09
12.49761962890625,2006-03-10
12.407953262329102,2006-03-13
12.54629898071289,2006-03-14
12.48993968963623,2006-03-15
12.815315246582031,2006-03-16
12.925480842590332,2006-03-17
12.833244323730469,2006-03-20
12.715396881103516,2006-03-21
12.743573188781738,2006-03-22
12.49761962890625,2006-03-23
12.500187873840332,2006-03-24
12.579607009887695,2006-03-27
12.515554428100586,2006-03-28
12.392576217651367,2006-03-29
12.49761962890625,2006-03-30
12.518117904663086,2006-03-31
12.274726867675781,2006-04-03
12.300347328186035,2006-04-04
12.210673332214355,2006-04-05
12.349020957946777,2006-04-06
12.28240966796875,2006-04-07
12.233733177185059,2006-04-10
12.250422477722168,2006-04-11
12.304359436035156,2006-04-12
12.332610130310059,2006-04-13
12.28124713897705,2006-04-17
12.27096939086914,2006-04-18
12.342879295349121,2006-04-19
12.453316688537598,2006-04-20
12.59456729888916,2006-04-21
12.738391876220703,2006-04-24
13.185260772705078,2006-04-25
13.239188194274902,2006-04-26
13.303400993347168,2006-04-27
13.272582054138184,2006-04-28
13.06711483001709,2006-05-01
13.149307250976562,2006-05-02
13.267440795898438,2006-05-03
13.347052574157715,2006-05-04
13.478039741516113,2006-05-05
13.580763816833496,2006-05-08
13.534537315368652,2006-05-09
13.77851676940918,2006-05-10
13.655242919921875,2006-05-11
13.655242919921875,2006-05-12
13.783651351928711,2006-05-15
13.488310813903809,2006-05-16
13.529397010803223,2006-05-17
13.431804656982422,2006-05-18
13.454919815063477,2006-05-19
13.670647621154785,2006-05-22
13.359896659851074,2006-05-23
13.074822425842285,2006-05-24
13.303400993347168,2006-05-25
13.198095321655273,2006-05-26
13.015754699707031,2006-05-30
12.943848609924316,2006-05-31
13.072257995605469,2006-06-01
13.064553260803223,2006-06-02
12.835978507995605,2006-06-05
12.982365608215332,2006-06-06
13.252035140991211,2006-06-07
13.22891902923584,2006-06-08
13.280284881591797,2006-06-09
12.966958045959473,2006-06-12
12.756361961364746,2006-06-13
12.833415031433105,2006-06-14
13.200666427612305,2006-06-15
13.331652641296387,2006-06-16
13.331652641296387,2006-06-19
13.270013809204102,2006-06-20
13.313666343688965,2006-06-21
12.956686019897461,2006-06-22
12.820570945739746,2006-06-23
12.812870979309082,2006-06-26
12.674184799194336,2006-06-27
12.599705696105957,2006-06-28
12.93871021270752,2006-06-29
12.9104585647583,2006-06-30
13.085099220275879,2006-07-03
12.99263858795166,2006-07-05
13.061981201171875,2006-07-06
12.928441047668457,2006-07-07
12.948981285095215,2006-07-10
12.895049095153809,2006-07-11
12.55502700805664,2006-07-12
12.4210786819458,2006-07-13
12.28970718383789,2006-07-14
12.403050422668457,2006-07-17
12.261368751525879,2006-07-18
12.655487060546875,2006-07-19
11.849222183227539,2006-07-20
11.573602676391602,2006-07-21
11.725582122802734,2006-07-24
11.78482723236084,2006-07-25
11.74103832244873,2006-07-26
11.717856407165527,2006-07-27
11.594208717346191,2006-07-28
11.591636657714844,2006-07-31
11.622547149658203,2006-08-01
11.831195831298828,2006-08-02
12.070755004882812,2006-08-03
12.106817245483398,2006-08-04
12.083638191223145,2006-08-07
11.926499366760254,2006-08-08
11.77709674835205,2006-08-09
12.011512756347656,2006-08-10
11.887868881225586,2006-08-11
12.039841651916504,2006-08-14
12.323193550109863,2006-08-15
12.503509521484375,2006-08-16
12.69412612915039,2006-08-17
12.647764205932617,2006-08-18
12.534423828125,2006-08-21
12.464872360229492,2006-08-22
12.364412307739258,2006-08-23
12.274251937866211,2006-08-24
12.240768432617188,2006-08-25
12.39532470703125,2006-08-28
12.688974380493164,2006-08-29
12.596245765686035,2006-08-30
12.591094017028809,2006-08-31
12.719887733459473,2006-09-01
12.830650329589844,2006-09-05
12.624576568603516,2006-09-06
12.542147636413574,2006-09-07
12.789436340332031,2006-09-08
13.183552742004395,2006-09-11
13.438570022583008,2006-09-12
13.536452293395996,2006-09-13
13.649789810180664,2006-09-14
13.626611709594727,2006-09-15
13.477209091186523,2006-09-18
13.526151657104492,2006-09-19
13.608580589294434,2006-09-20
13.539030075073242,2006-09-21
13.520998001098633,2006-09-22
13.587974548339844,2006-09-25
13.75539779663086,2006-09-26
13.654942512512207,2006-09-27
13.562212944030762,2006-09-28
13.407655715942383,2006-09-29
13.487503051757812,2006-10-02
13.636909484863281,2006-10-03
14.023303985595703,2006-10-04
13.974356651306152,2006-10-05
13.909964561462402,2006-10-06
13.907387733459473,2006-10-09
14.144367218017578,2006-10-10
14.095294952392578,2006-10-11
15.260212898254395,2006-10-12
14.989005088806152,2006-10-13
14.955425262451172,2006-10-16
14.970921516418457,2006-10-17
14.999336242675781,2006-10-18
14.927019119262695,2006-10-19
14.99416732788086,2006-10-20
15.557254791259766,2006-10-23
15.676078796386719,2006-10-24
15.495268821716309,2006-10-25
15.570165634155273,2006-10-26
15.229219436645508,2006-10-27
15.523682594299316,2006-10-30
15.358368873596191,2006-10-31
15.36612319946289,2006-11-01
15.335122108459473,2006-11-02
14.986420631408691,2006-11-03
15.255046844482422,2006-11-06
15.340282440185547,2006-11-07
15.288627624511719,2006-11-08
15.329952239990234,2006-11-09
15.68899154663086,2006-11-10
15.707070350646973,2006-11-13
15.986031532287598,2006-11-14
16.048019409179688,2006-11-15
16.231412887573242,2006-11-16
16.01444435119629,2006-11-17
16.21333122253418,2006-11-20
16.2030086517334,2006-11-21
16.394140243530273,2006-11-22
16.303733825683594,2006-11-24
15.730313301086426,2006-11-27
15.962788581848145,2006-11-28
15.911120414733887,2006-11-29
15.805225372314453,2006-11-30
15.743234634399414,2006-12-01
15.918878555297852,2006-12-04
16.33989906311035,2006-12-05
16.086769104003906,2006-12-06
15.776803970336914,2006-12-07
15.425525665283203,2006-12-08
15.368694305419922,2006-12-11
14.97608470916748,2006-12-12
15.136234283447266,2006-12-13
15.203388214111328,2006-12-14
15.156890869140625,2006-12-15
15.110395431518555,2006-12-18
15.226639747619629,2006-12-19
15.252467155456543,2006-12-20
15.123315811157227,2006-12-21
15.180148124694824,2006-12-22
15.172391891479492,2006-12-26
15.288627624511719,2006-12-27
15.265376091003418,2006-12-28
15.187891006469727,2006-12-29
15.203388214111328,2007-01-03
15.162065505981445,2007-01-04
15.030332565307617,2007-01-05
14.99416732788086,2007-01-08
15.05099868774414,2007-01-09
15.23226261138916,2007-01-10
15.537845611572266,2007-01-11
15.504179000854492,2007-01-12
15.592220306396484,2007-01-16
15.49899959564209,2007-01-17
15.307374000549316,2007-01-18
15.278879165649414,2007-01-19
15.2840576171875,2007-01-22
15.325501441955566,2007-01-23
15.392831802368164,2007-01-24
15.27111530303955,2007-01-25
15.341032981872559,2007-01-26
15.247806549072266,2007-01-29
15.294419288635254,2007-01-30
15.540435791015625,2007-01-31
15.423900604248047,2007-02-01
15.452388763427734,2007-02-02
15.429080963134766,2007-02-05
15.672503471374512,2007-02-06
15.765739440917969,2007-02-07
15.742429733276367,2007-02-08
15.664734840393066,2007-02-09
15.739839553833008,2007-02-12
15.475698471069336,2007-02-13
15.545616149902344,2007-02-14
15.636250495910645,2007-02-15
15.607763290405273,2007-02-16
16.071306228637695,2007-02-20
15.954778671264648,2007-02-21
15.812350273132324,2007-02-22
15.669917106628418,2007-02-23
15.335856437683105,2007-02-26
14.823108673095703,2007-02-27
15.004382133483887,2007-02-28
14.7946195602417,2007-03-01
14.634055137634277,2007-03-02
14.341432571411133,2007-03-05
14.742831230163574,2007-03-06
14.854771614074707,2007-03-07
15.010970115661621,2007-03-08
15.026590347290039,2007-03-09
15.096875190734863,2007-03-12
14.930267333984375,2007-03-13
14.995351791381836,2007-03-14
15.16977596282959,2007-03-15
15.031801223754883,2007-03-16
15.27651596069336,2007-03-19
15.266106605529785,2007-03-20
15.474374771118164,2007-03-21
15.391058921813965,2007-03-22
15.476974487304688,2007-03-23
15.31296157836914,2007-03-26
15.19060230255127,2007-03-27
15.112503051757812,2007-03-28
15.02138900756836,2007-03-29
15.03701114654541,2007-03-30
15.156760215759277,2007-04-02
15.294739723205566,2007-04-03
15.21924114227295,2007-04-04
15.315564155578613,2007-04-05
15.367635726928711,2007-04-09
15.544661521911621,2007-04-10
15.338996887207031,2007-04-11
15.41188907623291,2007-04-12
15.523829460144043,2007-04-13
15.898721694946289,2007-04-16
15.872688293457031,2007-04-17
15.91954517364502,2007-04-18
15.79718017578125,2007-04-19
15.898721694946289,2007-04-20
15.875287055969238,2007-04-23
15.927351951599121,2007-04-24
16.1434326171875,2007-04-25
16.24496078491211,2007-04-26
16.359506607055664,2007-04-27
16.104381561279297,2007-04-30
16.43240737915039,2007-05-01
17.372224807739258,2007-05-02
17.210813522338867,2007-05-03
17.445117950439453,2007-05-04
17.367013931274414,2007-05-07
17.403461456298828,2007-05-08
17.4346923828125,2007-05-09
17.26548194885254,2007-05-10
17.36180305480957,2007-05-11
17.210813522338867,2007-05-14
17.085851669311523,2007-05-15
17.239450454711914,2007-05-16
17.273292541503906,2007-05-17
17.413867950439453,2007-05-18
17.481565475463867,2007-05-21
17.629953384399414,2007-05-22
17.450321197509766,2007-05-23
17.447723388671875,2007-05-24
17.520610809326172,2007-05-25
17.551851272583008,2007-05-29
17.50238800048828,2007-05-30
17.629953384399414,2007-05-31
17.767932891845703,2007-06-01
17.89550018310547,2007-06-04
17.773134231567383,2007-06-05
17.653379440307617,2007-06-06
17.23684310913086,2007-06-07
17.499786376953125,2007-06-08
17.637767791748047,2007-06-11
17.400859832763672,2007-06-12
17.637767791748047,2007-06-13
17.650775909423828,2007-06-14
17.760116577148438,2007-06-15
17.51279640197754,2007-06-18
17.637767791748047,2007-06-19
17.343584060668945,2007-06-20
17.041595458984375,2007-06-21
16.877580642700195,2007-06-22
16.817707061767578,2007-06-25
16.809886932373047,2007-06-26
16.85415267944336,2007-06-27
16.963491439819336,2007-06-28
17.03638458251953,2007-06-29
17.359201431274414,2007-07-02
17.588302612304688,2007-07-03
17.58309555053711,2007-07-05
17.728878021240234,2007-07-06
17.59871482849121,2007-07-09
17.156137466430664,2007-07-10
17.998258590698242,2007-07-11
17.898874282836914,2007-07-12
18.034875869750977,2007-07-13
17.82564926147461,2007-07-16
17.783803939819336,2007-07-17
17.914566040039062,2007-07-18
17.935487747192383,2007-07-19
17.8518009185791,2007-07-20
18.202247619628906,2007-07-23
17.721044540405273,2007-07-24
17.553661346435547,2007-07-25
16.8161563873291,2007-07-26
16.627857208251953,2007-07-27
16.89984130859375,2007-07-30
16.758621215820312,2007-07-31
16.5389347076416,2007-08-01
16.71677589416504,2007-08-02
16.371564865112305,2007-08-03
16.774309158325195,2007-08-06
16.695852279663086,2007-08-07
16.638317108154297,2007-08-08
15.743895530700684,2007-08-09
16.31402587890625,2007-08-10
16.068191528320312,2007-08-13
15.989736557006836,2007-08-14
15.49282455444336,2007-08-15
15.822354316711426,2007-08-16
16.371564865112305,2007-08-17
16.340177536010742,2007-08-20
16.533708572387695,2007-08-21
16.83707618713379,2007-08-22
16.8475341796875,2007-08-23
17.31305503845215,2007-08-24
17.114295959472656,2007-08-27
16.878921508789062,2007-08-28
16.915542602539062,2007-08-29
16.926002502441406,2007-08-30
17.114295959472656,2007-08-31
17.098609924316406,2007-09-04
