J,Date
0.5226583480834961,1987-02-02
0.5521036386489868,1987-02-03
0.5594646334648132,1987-02-04
0.5668266415596008,1987-02-05
0.5447419881820679,1987-02-06
0.5521036386489868,1987-02-09
0.5594646334648132,1987-02-10
0.5668266415596008,1987-02-11
0.5594646334648132,1987-02-12
0.5521036386489868,1987-02-13
0.5594646334648132,1987-02-17
0.5741875171661377,1987-02-18
0.5594646334648132,1987-02-19
0.5668266415596008,1987-02-20
0.5594646334648132,1987-02-23
0.5815491080284119,1987-02-24
0.5815491080284119,1987-02-25
0.5815491080284119,1987-02-26
0.5962719917297363,1987-02-27
0.5889102220535278,1987-03-02
0.5741875171661377,1987-03-03
0.5668266415596008,1987-03-04
0.5668266415596008,1987-03-05
0.5668266415596008,1987-03-06
0.5741875171661377,1987-03-09
0.5741875171661377,1987-03-10
0.5668266415596008,1987-03-11
0.5668266415596008,1987-03-12
0.5815491080284119,1987-03-13
0.5815491080284119,1987-03-16
0.5962719917297363,1987-03-17
0.5962719917297363,1987-03-18
0.5889102220535278,1987-03-19
0.5889102220535278,1987-03-20
0.5815491080284119,1987-03-23
0.5815491080284119,1987-03-24
0.5741875171661377,1987-03-25
0.5815491080284119,1987-03-26
0.5889102220535278,1987-03-27
0.5815491080284119,1987-03-30
0.5962719917297363,1987-03-31
0.5741875171661377,1987-04-01
0.5741875171661377,1987-04-02
0.5889102220535278,1987-04-03
0.5815491080284119,1987-04-06
0.5962719917297363,1987-04-07
0.6036331057548523,1987-04-08
0.6183556318283081,1987-04-09
0.6183556318283081,1987-04-10
0.5962719917297363,1987-04-13
0.5741875171661377,1987-04-14
0.5741875171661377,1987-04-15
0.5815491080284119,1987-04-16
0.5815491080284119,1987-04-20
0.5889102220535278,1987-04-21
0.5741875171661377,1987-04-22
0.5815491080284119,1987-04-23
0.5741875171661377,1987-04-24
0.5741875171661377,1987-04-27
0.5741875171661377,1987-04-28
0.5815491080284119,1987-04-29
0.5889102220535278,1987-04-30
0.6036331057548523,1987-05-01
0.6036331057548523,1987-05-04
0.6036331057548523,1987-05-05
0.6036331057548523,1987-05-06
0.6036331057548523,1987-05-07
0.5962719917297363,1987-05-08
0.6109946966171265,1987-05-11
0.5962719917297363,1987-05-12
0.5962719917297363,1987-05-13
0.6036331057548523,1987-05-14
0.5962719917297363,1987-05-15
0.5962719917297363,1987-05-18
0.5889102220535278,1987-05-19
0.5889102220535278,1987-05-20
0.5889102220535278,1987-05-21
0.5962719917297363,1987-05-22
0.5962719917297363,1987-05-26
0.5889102220535278,1987-05-27
0.5741875171661377,1987-05-28
0.5741875171661377,1987-05-29
0.5668266415596008,1987-06-01
0.5668266415596008,1987-06-02
0.5668266415596008,1987-06-03
0.5741875171661377,1987-06-04
0.5741875171661377,1987-06-05
0.5741875171661377,1987-06-08
0.5668266415596008,1987-06-09
0.5741875171661377,1987-06-10
0.5741875171661377,1987-06-11
0.5889102220535278,1987-06-12
0.5815491080284119,1987-06-15
0.5815491080284119,1987-06-16
0.5815491080284119,1987-06-17
0.5741875171661377,1987-06-18
0.5741875171661377,1987-06-19
0.6036331057548523,1987-06-22
0.5962719917297363,1987-06-23
0.5962719917297363,1987-06-24
0.5962719917297363,1987-06-25
0.5962719917297363,1987-06-26
0.5962719917297363,1987-06-29
0.5962719917297363,1987-06-30
0.6109946966171265,1987-07-01
0.6330785155296326,1987-07-02
0.6330785155296326,1987-07-06
0.6404402852058411,1987-07-07
0.6330785155296326,1987-07-08
0.6551631689071655,1987-07-09
0.6919693350791931,1987-07-10
0.7508605122566223,1987-07-13
0.81711345911026,1987-07-14
0.8760043978691101,1987-07-15
0.9790635704994202,1987-07-16
1.0453157424926758,1987-07-17
1.0453157424926758,1987-07-20
1.0011472702026367,1987-07-21
1.0158694982528687,1987-07-22
1.0158694982528687,1987-07-23
1.0011472702026367,1987-07-24
1.0011472702026367,1987-07-27
0.9496182203292847,1987-07-28
0.9422562718391418,1987-07-29
0.9422562718391418,1987-07-30
0.9422562718391418,1987-07-31
0.9201725721359253,1987-08-03
0.9348954558372498,1987-08-04
0.9201725721359253,1987-08-05
0.9422562718391418,1987-08-06
0.9569788575172424,1987-08-07
0.9569788575172424,1987-08-10
0.9643407464027405,1987-08-11
0.9643407464027405,1987-08-12
0.9643407464027405,1987-08-13
0.9569788575172424,1987-08-14
0.9569788575172424,1987-08-17
0.9569788575172424,1987-08-18
0.9422562718391418,1987-08-19
0.9422562718391418,1987-08-20
0.9348954558372498,1987-08-21
0.9201725721359253,1987-08-24
0.8907271027565002,1987-08-25
0.8612815737724304,1987-08-26
0.8391970992088318,1987-08-27
0.8539196252822876,1987-08-28
0.8612815737724304,1987-08-31
0.8612815737724304,1987-09-01
0.8465587496757507,1987-09-02
0.8391970992088318,1987-09-03
0.8391970992088318,1987-09-04
0.831835925579071,1987-09-08
0.8244741559028625,1987-09-09
0.81711345911026,1987-09-10
0.8244741559028625,1987-09-11
0.8244741559028625,1987-09-14
0.8244741559028625,1987-09-15
0.8244741559028625,1987-09-16
0.81711345911026,1987-09-17
0.81711345911026,1987-09-18
0.81711345911026,1987-09-21
0.81711345911026,1987-09-22
0.8244741559028625,1987-09-23
0.7950286269187927,1987-09-24
0.7950286269187927,1987-09-25
0.8097515106201172,1987-09-28
0.81711345911026,1987-09-29
0.8391970992088318,1987-09-30
0.8833652138710022,1987-10-01
1.1778204441070557,1987-10-02
1.0894839763641357,1987-10-05
1.082123041152954,1987-10-06
1.0379546880722046,1987-10-07
1.0158694982528687,1987-10-08
1.0379546880722046,1987-10-09
1.0305931568145752,1987-10-12
1.0232313871383667,1987-10-13
1.0085092782974243,1987-10-14
0.9937863945960999,1987-10-15
0.9937863945960999,1987-10-16
0.8760043978691101,1987-10-19
0.7729450464248657,1987-10-20
0.7803059816360474,1987-10-21
0.8244741559028625,1987-10-22
0.8760043978691101,1987-10-23
0.8244741559028625,1987-10-26
0.8244741559028625,1987-10-27
0.7655832171440125,1987-10-28
0.7655832171440125,1987-10-29
0.7876678109169006,1987-10-30
0.7803059816360474,1987-11-02
0.7655832171440125,1987-11-03
0.7876678109169006,1987-11-04
0.7950286269187927,1987-11-05
0.81711345911026,1987-11-06
0.8023906350135803,1987-11-09
0.8097515106201172,1987-11-10
0.8612815737724304,1987-11-11
0.912810742855072,1987-11-12
0.9348954558372498,1987-11-13
0.9201725721359253,1987-11-16
0.912810742855072,1987-11-17
0.8907271027565002,1987-11-18
0.8539196252822876,1987-11-19
0.8539196252822876,1987-11-20
0.8391970992088318,1987-11-23
0.8465587496757507,1987-11-24
0.8465587496757507,1987-11-25
0.8391970992088318,1987-11-27
0.8612815737724304,1987-11-30
0.8612815737724304,1987-12-01
0.8686425089836121,1987-12-02
0.8465587496757507,1987-12-03
0.8244741559028625,1987-12-04
0.8244741559028625,1987-12-07
0.8391970992088318,1987-12-08
0.8465587496757507,1987-12-09
0.8465587496757507,1987-12-10
0.8391970992088318,1987-12-11
0.8465587496757507,1987-12-14
0.831835925579071,1987-12-15
0.8686425089836121,1987-12-16
0.9054498672485352,1987-12-17
0.9422562718391418,1987-12-18
1.0453157424926758,1987-12-21
1.0526773929595947,1987-12-22
1.0305931568145752,1987-12-23
1.0453157424926758,1987-12-24
1.0305931568145752,1987-12-28
1.0011472702026367,1987-12-29
1.0085092782974243,1987-12-30
1.0453157424926758,1987-12-31
1.074761152267456,1988-01-04
1.082123041152954,1988-01-05
1.0526773929595947,1988-01-06
1.0305931568145752,1988-01-07
1.0305931568145752,1988-01-08
1.0011472702026367,1988-01-11
0.9937863945960999,1988-01-12
0.9864245057106018,1988-01-13
0.9864245057106018,1988-01-14
0.9937863945960999,1988-01-15
0.9937863945960999,1988-01-18
0.9937863945960999,1988-01-19
0.9790635704994202,1988-01-20
0.9790635704994202,1988-01-21
1.0305931568145752,1988-01-22
1.0158694982528687,1988-01-25
0.9937863945960999,1988-01-26
1.0011472702026367,1988-01-27
0.9790635704994202,1988-01-28
0.9864245057106018,1988-01-29
0.9717018604278564,1988-02-01
0.9717018604278564,1988-02-02
0.9717018604278564,1988-02-03
0.9643407464027405,1988-02-04
0.9275336265563965,1988-02-05
0.9201725721359253,1988-02-08
0.9201725721359253,1988-02-09
0.9569788575172424,1988-02-10
1.0011472702026367,1988-02-11
1.0011472702026367,1988-02-12
1.0158694982528687,1988-02-16
1.0085092782974243,1988-02-17
1.0085092782974243,1988-02-18
1.0085092782974243,1988-02-19
1.0011472702026367,1988-02-22
1.0158694982528687,1988-02-23
0.9275336265563965,1988-02-24
0.9643407464027405,1988-02-25
0.9790635704994202,1988-02-26
0.9790635704994202,1988-02-29
0.9864245057106018,1988-03-01
0.9864245057106018,1988-03-02
0.9569788575172424,1988-03-03
0.9717018604278564,1988-03-04
0.9790635704994202,1988-03-07
0.9717018604278564,1988-03-08
0.9790635704994202,1988-03-09
0.9569788575172424,1988-03-10
0.9864245057106018,1988-03-11
0.9864245057106018,1988-03-14
0.9864245057106018,1988-03-15
0.9864245057106018,1988-03-16
0.9864245057106018,1988-03-17
0.9864245057106018,1988-03-18
0.9717018604278564,1988-03-21
0.9717018604278564,1988-03-22
0.9790635704994202,1988-03-23
0.9717018604278564,1988-03-24
0.9717018604278564,1988-03-25
0.9717018604278564,1988-03-28
0.9790635704994202,1988-03-29
0.9717018604278564,1988-03-30
0.9790635704994202,1988-03-31
0.9864245057106018,1988-04-04
0.9864245057106018,1988-04-05
0.9864245057106018,1988-04-06
0.9864245057106018,1988-04-07
0.9790635704994202,1988-04-08
0.9790635704994202,1988-04-11
0.9717018604278564,1988-04-12
0.9569788575172424,1988-04-13
0.9422562718391418,1988-04-14
0.8980878591537476,1988-04-15
0.912810742855072,1988-04-18
0.9422562718391418,1988-04-19
0.9496182203292847,1988-04-20
0.9422562718391418,1988-04-21
0.9422562718391418,1988-04-22
0.9275336265563965,1988-04-25
0.9275336265563965,1988-04-26
0.9275336265563965,1988-04-27
0.9275336265563965,1988-04-28
0.9348954558372498,1988-04-29
0.9348954558372498,1988-05-02
0.9348954558372498,1988-05-03
0.9348954558372498,1988-05-04
0.9348954558372498,1988-05-05
0.9422562718391418,1988-05-06
0.9422562718391418,1988-05-09
0.9496182203292847,1988-05-10
0.9422562718391418,1988-05-11
0.912810742855072,1988-05-12
0.9348954558372498,1988-05-13
0.9422562718391418,1988-05-16
0.9422562718391418,1988-05-17
0.9348954558372498,1988-05-18
0.9275336265563965,1988-05-19
0.9201725721359253,1988-05-20
0.9201725721359253,1988-05-23
0.9054498672485352,1988-05-24
0.8980878591537476,1988-05-25
0.8907271027565002,1988-05-26
0.8980878591537476,1988-05-27
0.9201725721359253,1988-05-31
0.9201725721359253,1988-06-01
0.8907271027565002,1988-06-02
0.8907271027565002,1988-06-03
0.9054498672485352,1988-06-06
0.9054498672485352,1988-06-07
0.912810742855072,1988-06-08
0.9275336265563965,1988-06-09
0.9569788575172424,1988-06-10
0.9717018604278564,1988-06-13
1.0600379705429077,1988-06-14
1.1189292669296265,1988-06-15
1.1336523294448853,1988-06-16
1.1115684509277344,1988-06-17
1.1042064428329468,1988-06-20
1.0894839763641357,1988-06-21
1.0968453884124756,1988-06-22
1.0968453884124756,1988-06-23
1.1115684509277344,1988-06-24
1.1189292669296265,1988-06-27
1.1189292669296265,1988-06-28
1.1115684509277344,1988-06-29
1.1262911558151245,1988-06-30
1.1410140991210938,1988-07-01
1.1483750343322754,1988-07-05
1.1999049186706543,1988-07-06
1.221988558769226,1988-07-07
1.2661570310592651,1988-07-08
1.3103253841400146,1988-07-11
1.3471324443817139,1988-07-12
1.3176870346069336,1988-07-13
1.3250477313995361,1988-07-14
1.3176870346069336,1988-07-15
1.3176870346069336,1988-07-18
1.3176870346069336,1988-07-19
1.3324096202850342,1988-07-20
1.3250477313995361,1988-07-21
1.3176870346069336,1988-07-22
1.3103253841400146,1988-07-25
1.302964448928833,1988-07-26
1.3397703170776367,1988-07-27
1.354493498802185,1988-07-28
1.3618555068969727,1988-07-29
1.3397703170776367,1988-08-01
1.2956023216247559,1988-08-02
1.2440730333328247,1988-08-03
1.2293504476547241,1988-08-04
1.2367112636566162,1988-08-05
1.258795976638794,1988-08-08
1.2514339685440063,1988-08-09
1.2367112636566162,1988-08-10
1.1925430297851562,1988-08-11
1.1925430297851562,1988-08-12
1.1483750343322754,1988-08-15
1.1410140991210938,1988-08-16
1.1630972623825073,1988-08-17
1.1630972623825073,1988-08-18
1.1189292669296265,1988-08-19
1.1189292669296265,1988-08-22
1.1042064428329468,1988-08-23
1.1336523294448853,1988-08-24
1.1189292669296265,1988-08-25
1.1483750343322754,1988-08-26
1.1483750343322754,1988-08-29
1.1557366847991943,1988-08-30
1.1557366847991943,1988-08-31
1.1483750343322754,1988-09-01
1.2293504476547241,1988-09-02
1.2514339685440063,1988-09-06
1.258795976638794,1988-09-07
1.3103253841400146,1988-09-08
1.2956023216247559,1988-09-09
1.3176870346069336,1988-09-12
1.3176870346069336,1988-09-13
1.2882415056228638,1988-09-14
1.3176870346069336,1988-09-15
1.2956023216247559,1988-09-16
1.258795976638794,1988-09-19
1.2514339685440063,1988-09-20
1.2367112636566162,1988-09-21
1.2293504476547241,1988-09-22
1.2072662115097046,1988-09-23
1.2072662115097046,1988-09-26
1.1999049186706543,1988-09-27
1.1999049186706543,1988-09-28
1.1851822137832642,1988-09-29
1.1630972623825073,1988-09-30
1.1630972623825073,1988-10-03
1.1630972623825073,1988-10-04
1.1778204441070557,1988-10-05
1.1778204441070557,1988-10-06
1.1778204441070557,1988-10-07
1.1630972623825073,1988-10-10
1.1704596281051636,1988-10-11
1.1999049186706543,1988-10-12
1.221988558769226,1988-10-13
1.258795976638794,1988-10-14
1.2367112636566162,1988-10-17
1.2514339685440063,1988-10-18
1.2808796167373657,1988-10-19
1.2956023216247559,1988-10-20
1.2808796167373657,1988-10-21
1.2293504476547241,1988-10-24
1.1999049186706543,1988-10-25
1.1851822137832642,1988-10-26
1.2072662115097046,1988-10-27
1.2072662115097046,1988-10-28
1.2146278619766235,1988-10-31
1.2072662115097046,1988-11-01
1.1851822137832642,1988-11-02
1.1778204441070557,1988-11-03
1.1778204441070557,1988-11-04
1.1630972623825073,1988-11-07
1.1630972623825073,1988-11-08
1.1630972623825073,1988-11-09
1.1630972623825073,1988-11-10
1.1483750343322754,1988-11-11
1.1483750343322754,1988-11-14
1.1483750343322754,1988-11-15
1.1410140991210938,1988-11-16
1.1410140991210938,1988-11-17
1.1483750343322754,1988-11-18
1.1410140991210938,1988-11-21
1.1557366847991943,1988-11-22
1.1778204441070557,1988-11-23
1.2808796167373657,1988-11-25
1.2882415056228638,1988-11-28
1.2956023216247559,1988-11-29
1.3103253841400146,1988-11-30
1.3250477313995361,1988-12-01
1.3103253841400146,1988-12-02
1.3103253841400146,1988-12-05
1.3250477313995361,1988-12-06
1.3250477313995361,1988-12-07
1.3103253841400146,1988-12-08
1.2956023216247559,1988-12-09
1.3103253841400146,1988-12-12
1.3103253841400146,1988-12-13
1.2956023216247559,1988-12-14
1.2956023216247559,1988-12-15
1.2808796167373657,1988-12-16
1.2735188007354736,1988-12-19
1.2661570310592651,1988-12-20
1.2735188007354736,1988-12-21
1.258795976638794,1988-12-22
1.258795976638794,1988-12-23
1.258795976638794,1988-12-27
1.2514339685440063,1988-12-28
1.2882415056228638,1988-12-29
1.354493498802185,1988-12-30
1.354493498802185,1989-01-03
1.3839386701583862,1989-01-04
1.3618555068969727,1989-01-05
1.369215965270996,1989-01-06
1.3986619710922241,1989-01-09
1.4060237407684326,1989-01-10
1.3986619710922241,1989-01-11
1.3839386701583862,1989-01-12
1.3986619710922241,1989-01-13
1.4133844375610352,1989-01-16
1.4060237407684326,1989-01-17
1.3986619710922241,1989-01-18
1.3986619710922241,1989-01-19
1.3839386701583862,1989-01-20
1.3839386701583862,1989-01-23
1.3765778541564941,1989-01-24
1.369215965270996,1989-01-25
1.3618555068969727,1989-01-26
1.3471324443817139,1989-01-27
1.3324096202850342,1989-01-30
1.3324096202850342,1989-01-31
1.354493498802185,1989-02-01
1.3913006782531738,1989-02-02
1.4133844375610352,1989-02-03
1.3913006782531738,1989-02-06
1.369215965270996,1989-02-07
1.369215965270996,1989-02-08
1.354493498802185,1989-02-09
1.354493498802185,1989-02-10
1.3397703170776367,1989-02-13
1.3397703170776367,1989-02-14
1.3397703170776367,1989-02-15
1.354493498802185,1989-02-16
1.354493498802185,1989-02-17
1.3765778541564941,1989-02-21
1.3618555068969727,1989-02-22
1.3986619710922241,1989-02-23
1.3986619710922241,1989-02-24
1.3986619710922241,1989-02-27
1.4133844375610352,1989-02-28
1.3986619710922241,1989-03-01
1.3986619710922241,1989-03-02
1.3986619710922241,1989-03-03
1.3839386701583862,1989-03-06
1.4060237407684326,1989-03-07
1.4722754955291748,1989-03-08
1.531166434288025,1989-03-09
1.575334906578064,1989-03-10
1.597419261932373,1989-03-13
1.5900572538375854,1989-03-14
1.5826969146728516,1989-03-15
1.5826969146728516,1989-03-16
1.5826969146728516,1989-03-17
1.5826969146728516,1989-03-20
1.5679737329483032,1989-03-21
1.5826969146728516,1989-03-22
1.5606119632720947,1989-03-23
1.5606119632720947,1989-03-27
1.5385282039642334,1989-03-28
1.5164438486099243,1989-03-29
1.4722754955291748,1989-03-30
1.486998438835144,1989-03-31
1.4796373844146729,1989-04-03
1.494360089302063,1989-04-04
1.5090830326080322,1989-04-05
1.5238056182861328,1989-04-06
1.5090830326080322,1989-04-07
1.5090830326080322,1989-04-10
1.486998438835144,1989-04-11
1.486998438835144,1989-04-12
1.4796373844146729,1989-04-13
1.5826969146728516,1989-04-14
1.5900572538375854,1989-04-17
1.5900572538375854,1989-04-18
1.5900572538375854,1989-04-19
1.5900572538375854,1989-04-20
1.5826969146728516,1989-04-21
1.5679737329483032,1989-04-24
1.5679737329483032,1989-04-25
1.5606119632720947,1989-04-26
1.5606119632720947,1989-04-27
1.5532509088516235,1989-04-28
1.5458892583847046,1989-05-01
1.5385282039642334,1989-05-02
1.5238056182861328,1989-05-03
1.5017210245132446,1989-05-04
1.5458892583847046,1989-05-05
1.5385282039642334,1989-05-08
1.531166434288025,1989-05-09
1.5017210245132446,1989-05-10
1.5017210245132446,1989-05-11
1.5606119632720947,1989-05-12
1.531166434288025,1989-05-15
1.5017210245132446,1989-05-16
1.494360089302063,1989-05-17
1.494360089302063,1989-05-18
1.5164438486099243,1989-05-19
1.5164438486099243,1989-05-22
1.5238056182861328,1989-05-23
1.494360089302063,1989-05-24
1.5385282039642334,1989-05-25
1.575334906578064,1989-05-26
1.5679737329483032,1989-05-30
1.5900572538375854,1989-05-31
1.5385282039642334,1989-06-01
1.5900572538375854,1989-06-02
1.5826969146728516,1989-06-05
1.597419261932373,1989-06-06
1.597419261932373,1989-06-07
1.597419261932373,1989-06-08
1.597419261932373,1989-06-09
1.5900572538375854,1989-06-12
1.5900572538375854,1989-06-13
1.6047804355621338,1989-06-14
1.575334906578064,1989-06-15
1.575334906578064,1989-06-16
1.5826969146728516,1989-06-19
1.575334906578064,1989-06-20
1.575334906578064,1989-06-21
1.5679737329483032,1989-06-22
1.5679737329483032,1989-06-23
1.5679737329483032,1989-06-26
1.5606119632720947,1989-06-27
1.575334906578064,1989-06-28
1.5532509088516235,1989-06-29
1.5606119632720947,1989-06-30
1.5606119632720947,1989-07-03
1.5458892583847046,1989-07-05
1.5532509088516235,1989-07-06
1.5606119632720947,1989-07-07
1.5532509088516235,1989-07-10
1.5606119632720947,1989-07-11
1.575334906578064,1989-07-12
1.5679737329483032,1989-07-13
1.5606119632720947,1989-07-14
1.5606119632720947,1989-07-17
1.575334906578064,1989-07-18
1.5900572538375854,1989-07-19
1.5900572538375854,1989-07-20
1.575334906578064,1989-07-21
1.5606119632720947,1989-07-24
1.5532509088516235,1989-07-25
1.575334906578064,1989-07-26
1.5900572538375854,1989-07-27
1.5606119632720947,1989-07-28
1.5238056182861328,1989-07-31
1.4354690313339233,1989-08-01
1.4060237407684326,1989-08-02
1.3986619710922241,1989-08-03
1.4133844375610352,1989-08-04
1.3986619710922241,1989-08-07
1.369215965270996,1989-08-08
1.3397703170776367,1989-08-09
1.3103253841400146,1989-08-10
1.4207462072372437,1989-08-11
1.442829966545105,1989-08-14
1.4133844375610352,1989-08-15
1.4133844375610352,1989-08-16
1.4207462072372437,1989-08-17
1.4133844375610352,1989-08-18
1.4207462072372437,1989-08-21
1.4207462072372437,1989-08-22
1.4133844375610352,1989-08-23
1.4133844375610352,1989-08-24
1.3913006782531738,1989-08-25
1.3839386701583862,1989-08-28
1.3618555068969727,1989-08-29
1.4207462072372437,1989-08-30
1.4722754955291748,1989-08-31
1.4649144411087036,1989-09-01
1.4207462072372437,1989-09-05
1.4207462072372437,1989-09-06
1.3986619710922241,1989-09-07
1.4060237407684326,1989-09-08
1.3986619710922241,1989-09-11
1.4133844375610352,1989-09-12
1.4133844375610352,1989-09-13
1.3986619710922241,1989-09-14
1.4060237407684326,1989-09-15
1.4060237407684326,1989-09-18
1.3913006782531738,1989-09-19
1.3986619710922241,1989-09-20
1.3986619710922241,1989-09-21
1.369215965270996,1989-09-22
1.3839386701583862,1989-09-25
1.4207462072372437,1989-09-26
1.4060237407684326,1989-09-27
1.3986619710922241,1989-09-28
1.4207462072372437,1989-09-29
1.442829966545105,1989-10-02
1.5090830326080322,1989-10-03
1.531166434288025,1989-10-04
1.531166434288025,1989-10-05
1.5090830326080322,1989-10-06
1.5090830326080322,1989-10-09
1.5017210245132446,1989-10-10
1.5017210245132446,1989-10-11
1.494360089302063,1989-10-12
1.442829966545105,1989-10-13
1.4133844375610352,1989-10-16
1.4281071424484253,1989-10-17
1.494360089302063,1989-10-18
1.4722754955291748,1989-10-19
1.4501920938491821,1989-10-20
1.3250477313995361,1989-10-23
1.3471324443817139,1989-10-24
1.3913006782531738,1989-10-25
1.3618555068969727,1989-10-26
1.3471324443817139,1989-10-27
1.354493498802185,1989-10-30
1.3324096202850342,1989-10-31
1.369215965270996,1989-11-01
1.3986619710922241,1989-11-02
1.442829966545105,1989-11-03
1.4575530290603638,1989-11-06
1.4501920938491821,1989-11-07
1.4501920938491821,1989-11-08
1.442829966545105,1989-11-09
1.4281071424484253,1989-11-10
1.4722754955291748,1989-11-13
1.486998438835144,1989-11-14
1.5164438486099243,1989-11-15
1.531166434288025,1989-11-16
1.6563100814819336,1989-11-17
1.6563100814819336,1989-11-20
1.626865029335022,1989-11-21
1.6415878534317017,1989-11-22
1.648948311805725,1989-11-24
1.6342259645462036,1989-11-27
1.6415878534317017,1989-11-28
1.648948311805725,1989-11-29
1.648948311805725,1989-11-30
1.648948311805725,1989-12-01
1.6342259645462036,1989-12-04
1.6783941984176636,1989-12-05
1.6783941984176636,1989-12-06
1.6563100814819336,1989-12-07
1.6636710166931152,1989-12-08
1.6563100814819336,1989-12-11
1.6342259645462036,1989-12-12
1.6121420860290527,1989-12-13
1.6047804355621338,1989-12-14
1.6047804355621338,1989-12-15
1.5826969146728516,1989-12-18
1.575334906578064,1989-12-19
1.575334906578064,1989-12-20
1.531166434288025,1989-12-21
1.5458892583847046,1989-12-22
1.5458892583847046,1989-12-26
1.5458892583847046,1989-12-27
1.5458892583847046,1989-12-28
1.6047804355621338,1989-12-29
1.6710330247879028,1990-01-02
1.6415878534317017,1990-01-03
1.693116545677185,1990-01-04
1.729923963546753,1990-01-05
1.7372850179672241,1990-01-08
1.729923963546753,1990-01-09
1.7520078420639038,1990-01-10
1.7667304277420044,1990-01-11
1.7446469068527222,1990-01-12
1.7372850179672241,1990-01-15
1.8182603120803833,1990-01-16
1.877151608467102,1990-01-17
1.9065970182418823,1990-01-18
1.899235486984253,1990-01-19
1.9065970182418823,1990-01-22
1.9065970182418823,1990-01-23
1.8918745517730713,1990-01-24
1.899235486984253,1990-01-25
1.8845125436782837,1990-01-26
1.8845125436782837,1990-01-29
1.8918745517730713,1990-01-30
1.8845125436782837,1990-01-31
1.8845125436782837,1990-02-01
1.8845125436782837,1990-02-02
1.9213194847106934,1990-02-05
1.943403720855713,1990-02-06
2.0170176029205322,1990-02-07
2.1274380683898926,1990-02-08
2.1863303184509277,1990-02-09
2.1789679527282715,1990-02-12
2.2231359481811523,1990-02-13
2.1936898231506348,1990-02-14
2.1863303184509277,1990-02-15
2.2304978370666504,1990-02-16
2.2157750129699707,1990-02-20
2.201051950454712,1990-02-21
2.2231359481811523,1990-02-22
2.1789679527282715,1990-02-23
2.1936898231506348,1990-02-26
2.1936898231506348,1990-02-27
2.1789679527282715,1990-02-28
2.1789679527282715,1990-03-01
2.1789679527282715,1990-03-02
2.1863303184509277,1990-03-05
2.1936898231506348,1990-03-06
2.1863303184509277,1990-03-07
2.1936898231506348,1990-03-08
2.201051950454712,1990-03-09
2.2084128856658936,1990-03-12
2.1936898231506348,1990-03-13
2.2157750129699707,1990-03-14
2.2084128856658936,1990-03-15
2.2084128856658936,1990-03-16
2.201051950454712,1990-03-19
2.201051950454712,1990-03-20
2.201051950454712,1990-03-21
2.201051950454712,1990-03-22
2.296750068664551,1990-03-23
2.3850860595703125,1990-03-26
2.370363473892212,1990-03-27
2.3409183025360107,1990-03-28
2.3556408882141113,1990-03-29
2.370363473892212,1990-03-30
2.377725601196289,1990-04-02
2.458699941635132,1990-04-03
2.488145112991333,1990-04-04
2.6795406341552734,1990-04-05
2.738431930541992,1990-04-06
2.753154754638672,1990-04-09
2.7826004028320312,1990-04-10
2.812046527862549,1990-04-11
2.8267688751220703,1990-04-12
2.8562142848968506,1990-04-16
2.841491460800171,1990-04-17
2.664818286895752,1990-04-18
2.4734225273132324,1990-04-19
2.5175909996032715,1990-04-20
2.458699941635132,1990-04-23
2.3261945247650146,1990-04-24
2.3556408882141113,1990-04-25
2.3409183025360107,1990-04-26
2.3409183025360107,1990-04-27
2.2525813579559326,1990-04-30
2.1936898231506348,1990-05-01
2.3850860595703125,1990-05-02
2.5175909996032715,1990-05-03
2.664818286895752,1990-05-04
2.6500954627990723,1990-05-07
2.6059279441833496,1990-05-08
2.5323140621185303,1990-05-09
2.5912046432495117,1990-05-10
2.70898699760437,1990-05-11
2.753154754638672,1990-05-14
2.8562142848968506,1990-05-15
2.841491460800171,1990-05-16
2.8709373474121094,1990-05-17
2.88565993309021,1990-05-18
2.8709373474121094,1990-05-21
2.841491460800171,1990-05-22
2.900383234024048,1990-05-23
2.88565993309021,1990-05-24
2.9151060581207275,1990-05-25
2.900383234024048,1990-05-29
2.9592738151550293,1990-05-30
2.929827928543091,1990-05-31
2.841491460800171,1990-06-01
2.8267688751220703,1990-06-04
2.8267688751220703,1990-06-05
2.6942639350891113,1990-06-06
2.723710060119629,1990-06-07
2.738431930541992,1990-06-08
2.723710060119629,1990-06-11
2.664818286895752,1990-06-12
2.70898699760437,1990-06-13
2.6942639350891113,1990-06-14
2.664818286895752,1990-06-15
2.576482057571411,1990-06-18
2.5323140621185303,1990-06-19
2.5323140621185303,1990-06-20
2.4734225273132324,1990-06-21
2.6206507682800293,1990-06-22
2.6206507682800293,1990-06-25
2.576482057571411,1990-06-26
2.635373115539551,1990-06-27
2.6795406341552734,1990-06-28
2.7678773403167725,1990-06-29
2.9151060581207275,1990-07-02
2.9151060581207275,1990-07-03
2.8709373474121094,1990-07-05
2.9151060581207275,1990-07-06
2.8267688751220703,1990-07-09
2.8267688751220703,1990-07-10
2.841491460800171,1990-07-11
2.900383234024048,1990-07-12
3.1065008640289307,1990-07-13
3.150669813156128,1990-07-16
3.135946750640869,1990-07-17
3.1065008640289307,1990-07-18
2.973996877670288,1990-07-19
2.9151060581207275,1990-07-20
2.8267688751220703,1990-07-23
2.7826004028320312,1990-07-24
2.7678773403167725,1990-07-25
2.7678773403167725,1990-07-26
2.7973239421844482,1990-07-27
2.7973239421844482,1990-07-30
