EYE,Date
38.83000183105469,2018-06-20
38.86000061035156,2018-06-21
38.279998779296875,2018-06-22
38.54999923706055,2018-06-25
38.939998626708984,2018-06-26
37.72999954223633,2018-06-27
36.65999984741211,2018-06-28
36.56999969482422,2018-06-29
37.45000076293945,2018-07-02
38.459999084472656,2018-07-03
38.5099983215332,2018-07-05
38.84000015258789,2018-07-06
38.959999084472656,2018-07-09
39.779998779296875,2018-07-10
39.560001373291016,2018-07-11
39.29999923706055,2018-07-12
39.91999816894531,2018-07-13
40.2599983215332,2018-07-16
40.29999923706055,2018-07-17
40.68000030517578,2018-07-18
40.470001220703125,2018-07-19
40.4900016784668,2018-07-20
40.91999816894531,2018-07-23
39.81999969482422,2018-07-24
40.59000015258789,2018-07-25
39.4900016784668,2018-07-26
39.29999923706055,2018-07-27
40.13999938964844,2018-07-30
40.65999984741211,2018-07-31
40.650001525878906,2018-08-01
40.599998474121094,2018-08-02
41.029998779296875,2018-08-03
42.06999969482422,2018-08-06
42.79999923706055,2018-08-07
43.22999954223633,2018-08-08
44.790000915527344,2018-08-09
44.900001525878906,2018-08-10
43.75,2018-08-13
43.630001068115234,2018-08-14
40.08000183105469,2018-08-15
39.67499923706055,2018-08-16
40.459999084472656,2018-08-17
41.810001373291016,2018-08-20
42.630001068115234,2018-08-21
42.95000076293945,2018-08-22
43.31999969482422,2018-08-23
42.540000915527344,2018-08-24
42.970001220703125,2018-08-27
42.959999084472656,2018-08-28
43.099998474121094,2018-08-29
43.33000183105469,2018-08-30
44.25,2018-08-31
44.880001068115234,2018-09-04
45.540000915527344,2018-09-05
45.04999923706055,2018-09-06
45.720001220703125,2018-09-07
45.529998779296875,2018-09-10
45.119998931884766,2018-09-11
44.869998931884766,2018-09-12
44.88999938964844,2018-09-13
44.68000030517578,2018-09-14
43.40999984741211,2018-09-17
43.54999923706055,2018-09-18
43.15999984741211,2018-09-19
43.689998626708984,2018-09-20
43.34000015258789,2018-09-21
43.27000045776367,2018-09-24
44.0,2018-09-25
44.150001525878906,2018-09-26
45.099998474121094,2018-09-27
45.13999938964844,2018-09-28
44.5099983215332,2018-10-01
43.68000030517578,2018-10-02
44.84000015258789,2018-10-03
44.0,2018-10-04
43.849998474121094,2018-10-05
42.72999954223633,2018-10-08
42.439998626708984,2018-10-09
40.15999984741211,2018-10-10
39.93000030517578,2018-10-11
42.220001220703125,2018-10-12
42.18000030517578,2018-10-15
42.5,2018-10-16
42.40999984741211,2018-10-17
41.7599983215332,2018-10-18
41.56999969482422,2018-10-19
42.33000183105469,2018-10-22
42.20000076293945,2018-10-23
41.58000183105469,2018-10-24
41.029998779296875,2018-10-25
41.15999984741211,2018-10-26
41.31999969482422,2018-10-29
42.290000915527344,2018-10-30
41.43000030517578,2018-10-31
42.790000915527344,2018-11-01
43.220001220703125,2018-11-02
44.20000076293945,2018-11-05
44.529998779296875,2018-11-06
44.77000045776367,2018-11-07
45.0,2018-11-08
43.849998474121094,2018-11-09
42.4900016784668,2018-11-12
41.09000015258789,2018-11-13
41.779998779296875,2018-11-14
40.0,2018-11-15
39.189998626708984,2018-11-16
37.209999084472656,2018-11-19
36.060001373291016,2018-11-20
36.959999084472656,2018-11-21
36.779998779296875,2018-11-23
36.189998626708984,2018-11-26
36.689998626708984,2018-11-27
37.75,2018-11-28
37.470001220703125,2018-11-29
36.77000045776367,2018-11-30
38.33000183105469,2018-12-03
36.34000015258789,2018-12-04
35.52000045776367,2018-12-06
32.36000061035156,2018-12-07
31.899999618530273,2018-12-10
32.36000061035156,2018-12-11
31.860000610351562,2018-12-12
30.690000534057617,2018-12-13
29.84000015258789,2018-12-14
29.229999542236328,2018-12-17
29.06999969482422,2018-12-18
29.079999923706055,2018-12-19
27.020000457763672,2018-12-20
26.40999984741211,2018-12-21
26.479999542236328,2018-12-24
28.260000228881836,2018-12-26
29.059999465942383,2018-12-27
28.979999542236328,2018-12-28
28.170000076293945,2018-12-31
27.940000534057617,2019-01-02
27.190000534057617,2019-01-03
27.729999542236328,2019-01-04
28.6299991607666,2019-01-07
29.1299991607666,2019-01-08
29.56999969482422,2019-01-09
29.350000381469727,2019-01-10
30.920000076293945,2019-01-11
30.420000076293945,2019-01-14
30.600000381469727,2019-01-15
31.90999984741211,2019-01-16
32.540000915527344,2019-01-17
33.25,2019-01-18
31.969999313354492,2019-01-22
31.8700008392334,2019-01-23
32.45000076293945,2019-01-24
32.849998474121094,2019-01-25
31.739999771118164,2019-01-28
31.59000015258789,2019-01-29
31.3700008392334,2019-01-30
31.760000228881836,2019-01-31
31.860000610351562,2019-02-01
31.549999237060547,2019-02-04
32.5099983215332,2019-02-05
31.3799991607666,2019-02-06
31.719999313354492,2019-02-07
31.770000457763672,2019-02-08
31.780000686645508,2019-02-11
32.939998626708984,2019-02-12
33.41999816894531,2019-02-13
33.310001373291016,2019-02-14
34.0,2019-02-15
33.47999954223633,2019-02-19
34.18000030517578,2019-02-20
33.40999984741211,2019-02-21
33.689998626708984,2019-02-22
32.970001220703125,2019-02-25
34.060001373291016,2019-02-26
32.95000076293945,2019-02-27
33.599998474121094,2019-02-28
35.189998626708984,2019-03-01
33.0099983215332,2019-03-04
32.099998474121094,2019-03-05
31.40999984741211,2019-03-06
31.18000030517578,2019-03-07
30.440000534057617,2019-03-08
31.299999237060547,2019-03-11
30.719999313354492,2019-03-12
31.6200008392334,2019-03-13
31.09000015258789,2019-03-14
30.5,2019-03-15
30.170000076293945,2019-03-18
29.829999923706055,2019-03-19
28.93000030517578,2019-03-20
29.75,2019-03-21
29.06999969482422,2019-03-22
29.3799991607666,2019-03-25
30.049999237060547,2019-03-26
31.280000686645508,2019-03-27
31.239999771118164,2019-03-28
31.43000030517578,2019-03-29
31.979999542236328,2019-04-01
30.450000762939453,2019-04-02
30.170000076293945,2019-04-03
30.510000228881836,2019-04-04
30.399999618530273,2019-04-05
29.93000030517578,2019-04-08
29.489999771118164,2019-04-09
29.579999923706055,2019-04-10
29.559999465942383,2019-04-11
29.1200008392334,2019-04-12
29.25,2019-04-15
29.200000762939453,2019-04-16
28.6299991607666,2019-04-17
28.3799991607666,2019-04-18
28.549999237060547,2019-04-22
29.100000381469727,2019-04-23
29.209999084472656,2019-04-24
29.15999984741211,2019-04-25
28.139999389648438,2019-04-26
27.780000686645508,2019-04-29
27.0,2019-04-30
26.799999237060547,2019-05-01
27.049999237060547,2019-05-02
27.719999313354492,2019-05-03
27.450000762939453,2019-05-06
26.239999771118164,2019-05-07
26.59000015258789,2019-05-08
27.489999771118164,2019-05-09
27.459999084472656,2019-05-10
26.5,2019-05-13
27.200000762939453,2019-05-14
27.700000762939453,2019-05-15
27.559999465942383,2019-05-16
27.110000610351562,2019-05-17
26.6299991607666,2019-05-20
27.459999084472656,2019-05-21
27.84000015258789,2019-05-22
28.34000015258789,2019-05-23
28.860000610351562,2019-05-24
27.360000610351562,2019-05-28
27.709999084472656,2019-05-29
27.5,2019-05-30
27.229999542236328,2019-05-31
25.760000228881836,2019-06-03
27.100000381469727,2019-06-04
27.280000686645508,2019-06-05
26.420000076293945,2019-06-06
26.190000534057617,2019-06-07
27.559999465942383,2019-06-10
28.479999542236328,2019-06-11
28.31999969482422,2019-06-12
30.260000228881836,2019-06-13
30.040000915527344,2019-06-14
30.479999542236328,2019-06-17
30.809999465942383,2019-06-18
30.950000762939453,2019-06-19
31.709999084472656,2019-06-20
31.950000762939453,2019-06-21
31.31999969482422,2019-06-24
30.850000381469727,2019-06-25
31.040000915527344,2019-06-26
31.469999313354492,2019-06-27
30.729999542236328,2019-06-28
29.809999465942383,2019-07-01
29.81999969482422,2019-07-02
29.969999313354492,2019-07-03
30.049999237060547,2019-07-05
30.6299991607666,2019-07-08
30.34000015258789,2019-07-09
30.809999465942383,2019-07-10
31.1299991607666,2019-07-11
31.420000076293945,2019-07-12
30.940000534057617,2019-07-15
31.440000534057617,2019-07-16
31.690000534057617,2019-07-17
32.04999923706055,2019-07-18
31.700000762939453,2019-07-19
31.25,2019-07-22
31.149999618530273,2019-07-23
32.099998474121094,2019-07-24
32.20000076293945,2019-07-25
32.34000015258789,2019-07-26
31.729999542236328,2019-07-29
31.190000534057617,2019-07-30
31.59000015258789,2019-07-31
30.3799991607666,2019-08-01
29.809999465942383,2019-08-02
28.969999313354492,2019-08-05
29.790000915527344,2019-08-06
31.360000610351562,2019-08-07
31.799999237060547,2019-08-08
31.25,2019-08-09
30.700000762939453,2019-08-12
30.020000457763672,2019-08-13
28.770000457763672,2019-08-14
28.780000686645508,2019-08-15
27.719999313354492,2019-08-16
27.5,2019-08-19
27.829999923706055,2019-08-20
28.280000686645508,2019-08-21
28.739999771118164,2019-08-22
26.93000030517578,2019-08-23
27.260000228881836,2019-08-26
26.989999771118164,2019-08-27
27.709999084472656,2019-08-28
28.829999923706055,2019-08-29
28.360000610351562,2019-08-30
27.6200008392334,2019-09-03
27.889999389648438,2019-09-04
27.579999923706055,2019-09-05
27.239999771118164,2019-09-06
27.899999618530273,2019-09-09
30.350000381469727,2019-09-10
32.220001220703125,2019-09-11
31.399999618530273,2019-09-12
30.649999618530273,2019-09-13
27.770000457763672,2019-09-16
26.940000534057617,2019-09-17
26.56999969482422,2019-09-18
25.65999984741211,2019-09-19
24.93000030517578,2019-09-20
24.780000686645508,2019-09-23
24.729999542236328,2019-09-24
24.959999084472656,2019-09-25
24.149999618530273,2019-09-26
23.93000030517578,2019-09-27
24.06999969482422,2019-09-30
25.049999237060547,2019-10-01
24.579999923706055,2019-10-02
23.059999465942383,2019-10-03
23.915000915527344,2019-10-04
22.969999313354492,2019-10-07
22.75,2019-10-08
22.860000610351562,2019-10-09
23.270000457763672,2019-10-10
23.93000030517578,2019-10-11
23.829999923706055,2019-10-14
24.440000534057617,2019-10-15
23.93000030517578,2019-10-16
23.899999618530273,2019-10-17
22.989999771118164,2019-10-18
23.149999618530273,2019-10-21
23.31999969482422,2019-10-22
23.6299991607666,2019-10-23
23.790000915527344,2019-10-24
23.860000610351562,2019-10-25
24.139999389648438,2019-10-28
24.1200008392334,2019-10-29
24.030000686645508,2019-10-30
23.799999237060547,2019-10-31
23.614999771118164,2019-11-01
24.0049991607666,2019-11-04
25.149999618530273,2019-11-05
24.829999923706055,2019-11-06
29.709999084472656,2019-11-07
27.75,2019-11-08
26.78499984741211,2019-11-11
27.024999618530273,2019-11-12
26.649999618530273,2019-11-13
27.030000686645508,2019-11-14
27.59000015258789,2019-11-15
27.329999923706055,2019-11-18
27.239999771118164,2019-11-19
27.950000762939453,2019-11-20
28.450000762939453,2019-11-21
28.889999389648438,2019-11-22
29.829999923706055,2019-11-25
30.200000762939453,2019-11-26
30.329999923706055,2019-11-27
30.200000762939453,2019-11-29
30.239999771118164,2019-12-02
29.6200008392334,2019-12-03
29.920000076293945,2019-12-04
30.219999313354492,2019-12-05
30.739999771118164,2019-12-06
30.3799991607666,2019-12-09
30.100000381469727,2019-12-10
30.6299991607666,2019-12-11
31.760000228881836,2019-12-12
31.530000686645508,2019-12-13
31.59000015258789,2019-12-16
31.969999313354492,2019-12-17
32.56999969482422,2019-12-18
32.93000030517578,2019-12-19
33.0,2019-12-20
32.93000030517578,2019-12-23
33.130001068115234,2019-12-24
32.84000015258789,2019-12-26
33.099998474121094,2019-12-27
32.209999084472656,2019-12-30
32.43000030517578,2019-12-31
32.43000030517578,2020-01-02
32.529998779296875,2020-01-03
32.95000076293945,2020-01-06
32.52000045776367,2020-01-07
32.83000183105469,2020-01-08
32.9900016784668,2020-01-09
32.630001068115234,2020-01-10
33.0,2020-01-13
32.9900016784668,2020-01-14
32.7400016784668,2020-01-15
32.72999954223633,2020-01-16
32.83000183105469,2020-01-17
33.779998779296875,2020-01-21
35.040000915527344,2020-01-22
35.56999969482422,2020-01-23
36.7599983215332,2020-01-24
36.060001373291016,2020-01-27
35.869998931884766,2020-01-28
35.540000915527344,2020-01-29
35.209999084472656,2020-01-30
34.119998931884766,2020-01-31
34.310001373291016,2020-02-03
33.65999984741211,2020-02-04
34.25,2020-02-05
34.47999954223633,2020-02-06
