GE,Date
1.7236753702163696,1980-05-01
1.7096980810165405,1980-05-02
1.7283328771591187,1980-05-05
1.7283328771591187,1980-05-06
1.770260214805603,1980-05-07
1.7562838792800903,1980-05-08
1.7469663619995117,1980-05-09
1.7423086166381836,1980-05-12
1.7423086166381836,1980-05-13
1.73764967918396,1980-05-14
1.7609424591064453,1980-05-15
1.7516263723373413,1980-05-16
1.7656019926071167,1980-05-19
1.7656019926071167,1980-05-20
1.7749192714691162,1980-05-21
1.8028690814971924,1980-05-22
1.849455714225769,1980-05-23
1.8587727546691895,1980-05-27
1.8541148900985718,1980-05-28
1.8401386737823486,1980-05-29
1.873250961303711,1980-05-30
1.8448697328567505,1980-06-02
1.8448697328567505,1980-06-03
1.877981185913086,1980-06-04
1.9063661098480225,1980-06-05
1.915826439857483,1980-06-06
1.8921746015548706,1980-06-09
1.8969045877456665,1980-06-10
1.9016355276107788,1980-06-11
1.8921746015548706,1980-06-12
1.8827126026153564,1980-06-13
1.8921746015548706,1980-06-16
1.9252874851226807,1980-06-17
1.911096215248108,1980-06-18
1.8827126026153564,1980-06-19
1.8969045877456665,1980-06-20
1.911096215248108,1980-06-23
1.930017352104187,1980-06-24
1.9583996534347534,1980-06-25
1.9489394426345825,1980-06-26
1.9583996534347534,1980-06-27
1.9489394426345825,1980-06-30
1.9678605794906616,1980-07-01
2.0151662826538086,1980-07-02
2.0198967456817627,1980-07-03
2.0151662826538086,1980-07-07
2.0293564796447754,1980-07-08
2.0198967456817627,1980-07-09
1.9962433576583862,1980-07-10
2.0340871810913086,1980-07-11
2.076660394668579,1980-07-14
2.0624701976776123,1980-07-15
2.0624701976776123,1980-07-16
2.08612322807312,1980-07-17
2.095582962036133,1980-07-18
2.0908524990081787,1980-07-21
2.067199230194092,1980-07-22
2.057739734649658,1980-07-23
2.038816452026367,1980-07-24
2.0435492992401123,1980-07-25
2.053008794784546,1980-07-28
2.076660394668579,1980-07-29
2.1192362308502197,1980-07-30
2.1286942958831787,1980-07-31
2.1192362308502197,1980-08-01
2.1192362308502197,1980-08-04
2.1286942958831787,1980-08-05
2.1003129482269287,1980-08-06
2.109773874282837,1980-08-07
2.1334259510040283,1980-08-08
2.166539430618286,1980-08-11
2.166539430618286,1980-08-12
2.1476168632507324,1980-08-13
2.1949219703674316,1980-08-14
2.1807315349578857,1980-08-15
2.1428871154785156,1980-08-18
2.1192362308502197,1980-08-19
2.1334259510040283,1980-08-20
2.157078504562378,1980-08-21
2.1428871154785156,1980-08-22
2.1192362308502197,1980-08-25
2.1192362308502197,1980-08-26
2.076660394668579,1980-08-27
2.0624701976776123,1980-08-28
2.0624701976776123,1980-08-29
2.08612322807312,1980-09-02
2.0908524990081787,1980-09-03
2.081392526626587,1980-09-04
2.048278331756592,1980-09-05
1.9820518493652344,1980-09-08
2.01043438911438,1980-09-09
2.024625539779663,1980-09-10
2.0340871810913086,1980-09-11
2.0293564796447754,1980-09-12
2.0293564796447754,1980-09-15
2.0293567180633545,1980-09-16
2.0965216159820557,1980-09-17
2.0917251110076904,1980-09-18
2.0917251110076904,1980-09-19
2.1396987438201904,1980-09-22
2.0965216159820557,1980-09-23
2.0869271755218506,1980-09-24
2.07733154296875,1980-09-25
2.0581421852111816,1980-09-26
2.005368709564209,1980-09-29
2.019761323928833,1980-09-30
2.000570297241211,1980-10-01
2.0149636268615723,1980-10-02
2.0629398822784424,1980-10-03
2.110915422439575,1980-10-06
2.0869271755218506,1980-10-07
2.07733154296875,1980-10-08
2.0869271755218506,1980-10-09
2.0533435344696045,1980-10-10
2.0581421852111816,1980-10-13
2.0629398822784424,1980-10-14
2.072535753250122,1980-10-15
2.07733154296875,1980-10-16
2.0629398822784424,1980-10-17
2.0485470294952393,1980-10-20
2.0677366256713867,1980-10-21
2.0581421852111816,1980-10-22
2.0149636268615723,1980-10-23
2.005368709564209,1980-10-24
2.000570297241211,1980-10-27
2.0101664066314697,1980-10-28
2.043750286102295,1980-10-29
2.0677366256713867,1980-10-30
2.07733154296875,1980-10-31
2.0869271755218506,1980-11-03
2.1396987438201904,1980-11-05
2.101318359375,1980-11-06
2.0917251110076904,1980-11-07
2.110915422439575,1980-11-10
2.144498109817505,1980-11-11
2.1780805587768555,1980-11-12
2.2116634845733643,1980-11-13
2.235650062561035,1980-11-14
2.235650062561035,1980-11-17
2.283625841140747,1980-11-18
2.317209482192993,1980-11-19
2.360386371612549,1980-11-20
2.389172315597534,1980-11-21
2.3939695358276367,1980-11-24
2.3939695358276367,1980-11-25
2.379575490951538,1980-11-26
2.374779462814331,1980-11-28
2.312411308288574,1980-12-01
2.3221261501312256,1980-12-02
2.3269848823547363,1980-12-03
2.3852808475494385,1980-12-04
2.297837495803833,1980-12-05
2.263831615447998,1980-12-08
2.263831615447998,1980-12-09
2.2152507305145264,1980-12-10
2.1958203315734863,1980-12-11
2.224966526031494,1980-12-12
2.2152507305145264,1980-12-15
2.254115104675293,1980-12-16
2.254115104675293,1980-12-17
2.239539861679077,1980-12-18
2.254115104675293,1980-12-19
2.331843137741089,1980-12-22
2.356132745742798,1980-12-23
2.3415591716766357,1980-12-24
2.360991954803467,1980-12-26
2.336700916290283,1980-12-29
2.336700916290283,1980-12-30
2.3804233074188232,1980-12-31
2.4047138690948486,1981-01-02
2.4824411869049072,1981-01-05
2.506730318069458,1981-01-06
2.4678683280944824,1981-01-07
2.4387199878692627,1981-01-08
2.4581515789031982,1981-01-09
2.4581515789031982,1981-01-12
2.4290037155151367,1981-01-13
2.37070631980896,1981-01-14
2.375563383102417,1981-01-15
2.37070631980896,1981-01-16
2.37070631980896,1981-01-19
2.3221261501312256,1981-01-20
2.3172688484191895,1981-01-21
2.3269848823547363,1981-01-22
2.356132745742798,1981-01-23
2.409571647644043,1981-01-26
2.424145221710205,1981-01-27
2.414428949356079,1981-01-28
2.3901383876800537,1981-01-29
2.3804233074188232,1981-01-30
2.356132745742798,1981-02-02
2.360991954803467,1981-02-03
2.35127329826355,1981-02-04
2.3852808475494385,1981-02-05
2.409571647644043,1981-02-06
2.4290037155151367,1981-02-09
2.453293561935425,1981-02-10
2.4387199878692627,1981-02-11
2.424145221710205,1981-02-12
2.3852808475494385,1981-02-13
2.399855136871338,1981-02-17
2.4387199878692627,1981-02-18
2.4290037155151367,1981-02-19
2.4581515789031982,1981-02-20
2.5164482593536377,1981-02-23
2.545595169067383,1981-02-24
2.6038923263549805,1981-02-25
2.618466377258301,1981-02-26
2.5941741466522217,1981-02-27
2.579435110092163,1981-03-02
2.5646965503692627,1981-03-03
2.579435110092163,1981-03-04
2.559784412384033,1981-03-05
2.5548691749572754,1981-03-06
2.63348126411438,1981-03-09
2.643308401107788,1981-03-10
2.613828182220459,1981-03-11
2.662961006164551,1981-03-12
2.63348126411438,1981-03-13
2.6924386024475098,1981-03-16
2.648221015930176,1981-03-17
2.667872667312622,1981-03-18
2.6383938789367676,1981-03-19
2.6285688877105713,1981-03-20
2.63348126411438,1981-03-23
2.5941762924194336,1981-03-24
2.63348126411438,1981-03-25
2.6040003299713135,1981-03-26
2.5696091651916504,1981-03-27
2.6040003299713135,1981-03-30
2.63348126411438,1981-03-31
2.643308401107788,1981-04-01
2.6826117038726807,1981-04-02
2.6383938789367676,1981-04-03
2.613828182220459,1981-04-06
2.559784412384033,1981-04-07
2.584351062774658,1981-04-08
2.5941762924194336,1981-04-09
2.613828182220459,1981-04-10
2.599088430404663,1981-04-13
2.5696091651916504,1981-04-14
2.6040003299713135,1981-04-15
2.589261054992676,1981-04-16
2.6236531734466553,1981-04-20
2.6187405586242676,1981-04-21
2.613828182220459,1981-04-22
2.63348126411438,1981-04-23
2.6924386024475098,1981-04-24
2.741572141647339,1981-04-27
2.6727867126464844,1981-04-28
2.599088430404663,1981-04-29
2.579435110092163,1981-04-30
2.5646965503692627,1981-05-01
2.535216808319092,1981-05-04
2.5008232593536377,1981-05-05
2.5057380199432373,1981-05-06
2.510651111602783,1981-05-07
2.5057380199432373,1981-05-08
2.481172561645508,1981-05-11
2.4860851764678955,1981-05-12
2.4860851764678955,1981-05-13
2.510651111602783,1981-05-14
2.5401298999786377,1981-05-15
2.5548691749572754,1981-05-18
2.5548691749572754,1981-05-19
2.5646965503692627,1981-05-20
2.5696091651916504,1981-05-21
2.5696091651916504,1981-05-22
2.599088430404663,1981-05-26
