ADI,Date
0.9081335067749023,1980-11-24
0.9333592653274536,1980-11-25
0.9585852026939392,1980-11-26
0.9711979627609253,1980-11-28
0.9617379307746887,1980-12-01
0.9522784948348999,1980-12-02
0.9491255283355713,1980-12-03
0.9617379307746887,1980-12-04
0.9333592653274536,1980-12-05
0.9207462668418884,1980-12-08
0.9175931215286255,1980-12-09
0.9144401550292969,1980-12-10
0.8576818108558655,1980-12-11
0.879754364490509,1980-12-12
0.9207462668418884,1980-12-15
0.9207462668418884,1980-12-16
0.9207462668418884,1980-12-17
0.9238994121551514,1980-12-18
0.9270530939102173,1980-12-19
0.9238994121551514,1980-12-22
0.9207462668418884,1980-12-23
0.904979944229126,1980-12-24
0.9112866520881653,1980-12-26
0.904979944229126,1980-12-29
0.904979944229126,1980-12-30
0.8892136812210083,1980-12-31
0.8923671841621399,1981-01-02
0.8702943921089172,1981-01-05
0.8923671841621399,1981-01-06
0.8356087803840637,1981-01-07
0.8072296380996704,1981-01-08
0.8198423981666565,1981-01-09
0.8072296380996704,1981-01-12
0.7851570844650269,1981-01-13
0.7851570844650269,1981-01-14
0.8450686931610107,1981-01-15
0.8482217788696289,1981-01-16
0.8639876246452332,1981-01-19
0.8482217788696289,1981-01-20
0.8356087803840637,1981-01-21
0.8576818108558655,1981-01-22
0.8639876246452332,1981-01-23
0.8671413660049438,1981-01-26
0.8702943921089172,1981-01-27
0.8671413660049438,1981-01-28
0.8702943921089172,1981-01-29
0.8671413660049438,1981-01-30
0.8324558138847351,1981-02-02
0.7977698445320129,1981-02-03
0.7977698445320129,1981-02-04
0.8166892528533936,1981-02-05
0.7914633750915527,1981-02-06
0.7914633750915527,1981-02-09
0.7788506746292114,1981-02-10
0.7725440263748169,1981-02-11
0.7315521240234375,1981-02-12
0.7063257098197937,1981-02-13
0.7315521240234375,1981-02-17
0.7599310874938965,1981-02-18
0.7504713535308838,1981-02-19
0.7410116791725159,1981-02-20
0.7347054481506348,1981-02-23
0.7504713535308838,1981-02-24
0.7347054481506348,1981-02-25
0.7441649436950684,1981-02-26
0.7441649436950684,1981-02-27
0.681100070476532,1981-03-02
0.7031726837158203,1981-03-03
0.7378583550453186,1981-03-04
0.753624677658081,1981-03-05
0.747317910194397,1981-03-06
0.7378583550453186,1981-03-09
0.7347054481506348,1981-03-10
0.753624677658081,1981-03-11
0.7630841135978699,1981-03-12
0.7820035815238953,1981-03-13
0.7693908214569092,1981-03-16
0.7883100509643555,1981-03-17
0.7977698445320129,1981-03-18
0.8198423981666565,1981-03-19
0.8040764927864075,1981-03-20
0.8166892528533936,1981-03-23
0.8009234070777893,1981-03-24
0.7883100509643555,1981-03-25
0.7883100509643555,1981-03-26
0.7693908214569092,1981-03-27
0.7504713535308838,1981-03-30
0.7347054481506348,1981-03-31
0.7126322388648987,1981-04-01
0.7315521240234375,1981-04-02
0.7504713535308838,1981-04-03
0.7662372589111328,1981-04-06
0.7646609544754028,1981-04-07
0.7843685150146484,1981-04-08
0.7961934804916382,1981-04-09
0.8710826635360718,1981-04-10
0.8829073309898376,1981-04-13
0.8671413660049438,1981-04-14
0.8671413660049438,1981-04-15
0.8553168773651123,1981-04-16
0.8356087803840637,1981-04-20
0.8277254700660706,1981-04-21
0.84743332862854,1981-04-22
0.8553168773651123,1981-04-23
0.8631993532180786,1981-04-24
0.8356087803840637,1981-04-27
0.8119593262672424,1981-04-28
0.8001348376274109,1981-04-29
0.8001348376274109,1981-04-30
0.8080180883407593,1981-05-01
0.8001348376274109,1981-05-04
0.7961934804916382,1981-05-05
0.8040764927864075,1981-05-06
0.8119593262672424,1981-05-07
0.8316673636436462,1981-05-08
0.8277254700660706,1981-05-11
0.8237842917442322,1981-05-12
0.8198423981666565,1981-05-13
0.7646609544754028,1981-05-14
0.7252451777458191,1981-05-15
0.7173622250556946,1981-05-18
0.7252451777458191,1981-05-19
0.7331286072731018,1981-05-20
0.7488945722579956,1981-05-21
0.7567780613899231,1981-05-22
0.7764856815338135,1981-05-26
0.8119593262672424,1981-05-27
0.7725440263748169,1981-05-28
0.7528361678123474,1981-05-29
0.7883100509643555,1981-06-01
0.7607190012931824,1981-06-02
0.7410116791725159,1981-06-03
0.7488945722579956,1981-06-04
0.7883100509643555,1981-06-05
0.7883100509643555,1981-06-08
0.7725440263748169,1981-06-09
0.7607190012931824,1981-06-10
0.7567780613899231,1981-06-11
0.7607190012931824,1981-06-12
0.7331286072731018,1981-06-15
0.7252451777458191,1981-06-16
0.7331286072731018,1981-06-17
0.7252451777458191,1981-06-18
0.7252451777458191,1981-06-19
0.7173622250556946,1981-06-22
0.7213039994239807,1981-06-23
0.7094791531562805,1981-06-24
0.7134206295013428,1981-06-25
0.7094791531562805,1981-06-26
0.6858296394348145,1981-06-29
0.6503556966781616,1981-06-30
0.630648136138916,1981-07-01
0.6424728035926819,1981-07-02
0.6148819327354431,1981-07-06
0.6148819327354431,1981-07-07
0.6148819327354431,1981-07-08
0.6227650046348572,1981-07-09
0.6148819327354431,1981-07-10
0.6069987416267395,1981-07-13
0.5872911214828491,1981-07-14
0.5951740145683289,1981-07-15
0.5951740145683289,1981-07-16
0.5951740145683289,1981-07-17
0.5754662752151489,1981-07-20
0.5636417865753174,1981-07-21
0.5557588338851929,1981-07-22
0.5675833225250244,1981-07-23
0.5951740145683289,1981-07-24
0.5991156697273254,1981-07-27
0.5991156697273254,1981-07-28
0.61094069480896,1981-07-29
0.6030574440956116,1981-07-30
0.6148819327354431,1981-07-31
0.5991156697273254,1981-08-03
0.5715249180793762,1981-08-04
0.5833495855331421,1981-08-05
0.5675833225250244,1981-08-06
0.5675833225250244,1981-08-07
0.5557588338851929,1981-08-10
0.5636417865753174,1981-08-11
0.5872911214828491,1981-08-12
0.5794076919555664,1981-08-13
0.5754662752151489,1981-08-14
0.5518171787261963,1981-08-17
0.5597004294395447,1981-08-18
0.5439339876174927,1981-08-19
0.5399923324584961,1981-08-20
0.5399923324584961,1981-08-21
0.5360506772994995,1981-08-24
0.5202845335006714,1981-08-25
0.5281678438186646,1981-08-26
0.5045185089111328,1981-08-27
0.5045185089111328,1981-08-28
0.5045185089111328,1981-08-31
0.524226188659668,1981-09-01
0.524226188659668,1981-09-02
0.5202845335006714,1981-09-03
0.5163431763648987,1981-09-04
0.5045185089111328,1981-09-08
0.5005769729614258,1981-09-09
0.5321093201637268,1981-09-10
0.5478755235671997,1981-09-11
0.5321093201637268,1981-09-14
0.5321093201637268,1981-09-15
0.5124014019966125,1981-09-16
0.5045185089111328,1981-09-17
0.4966355562210083,1981-09-18
0.5202845335006714,1981-09-21
0.524226188659668,1981-09-22
0.5124014019966125,1981-09-23
0.5005769729614258,1981-09-24
0.4966355562210083,1981-09-25
0.5202845335006714,1981-09-28
0.5675833225250244,1981-09-29
0.5557588338851929,1981-09-30
0.5597004294395447,1981-10-01
0.5715249180793762,1981-10-02
0.591232419013977,1981-10-05
0.5951740145683289,1981-10-06
0.630648136138916,1981-10-07
0.6227650046348572,1981-10-08
0.6188234090805054,1981-10-09
0.5991156697273254,1981-10-12
0.6069987416267395,1981-10-13
0.6267067193984985,1981-10-14
0.5951740145683289,1981-10-15
0.5754662752151489,1981-10-16
0.5597004294395447,1981-10-19
0.5557588338851929,1981-10-20
0.5518171787261963,1981-10-21
0.5439339876174927,1981-10-22
0.5281678438186646,1981-10-23
0.5360506772994995,1981-10-26
0.5439339876174927,1981-10-27
0.5675833225250244,1981-10-28
0.5675833225250244,1981-10-29
0.5715249180793762,1981-10-30
0.5715249180793762,1981-11-02
0.5715249180793762,1981-11-03
0.5715249180793762,1981-11-04
0.5675833225250244,1981-11-05
0.5675833225250244,1981-11-06
0.5597004294395447,1981-11-09
0.5478755235671997,1981-11-10
0.5478755235671997,1981-11-11
0.5399923324584961,1981-11-12
0.5360506772994995,1981-11-13
0.5399923324584961,1981-11-16
0.5360506772994995,1981-11-17
0.5124014019966125,1981-11-18
0.5124014019966125,1981-11-19
0.5360506772994995,1981-11-20
0.5518171787261963,1981-11-23
0.5518171787261963,1981-11-24
0.5478755235671997,1981-11-25
0.5675833225250244,1981-11-27
0.5951740145683289,1981-11-30
0.5794076919555664,1981-12-01
0.5675833225250244,1981-12-02
0.5675833225250244,1981-12-03
0.5675833225250244,1981-12-04
0.5636417865753174,1981-12-07
0.5557588338851929,1981-12-08
0.5518171787261963,1981-12-09
0.5675833225250244,1981-12-10
0.5478755235671997,1981-12-11
0.5518171787261963,1981-12-14
0.5636417865753174,1981-12-15
0.5557588338851929,1981-12-16
0.5636417865753174,1981-12-17
0.5557588338851929,1981-12-18
0.5557588338851929,1981-12-21
0.5518171787261963,1981-12-22
0.5557588338851929,1981-12-23
0.5715249180793762,1981-12-24
0.5675833225250244,1981-12-28
0.5675833225250244,1981-12-29
0.5478755235671997,1981-12-30
0.5518171787261963,1981-12-31
0.5518171787261963,1982-01-04
0.5439339876174927,1982-01-05
0.5478755235671997,1982-01-06
0.5518171787261963,1982-01-07
0.5557588338851929,1982-01-08
0.5439339876174927,1982-01-11
0.5321093201637268,1982-01-12
0.5399923324584961,1982-01-13
0.5518171787261963,1982-01-14
0.5597004294395447,1982-01-15
0.5715249180793762,1982-01-18
0.5833495855331421,1982-01-19
0.591232419013977,1982-01-20
0.591232419013977,1982-01-21
0.5872911214828491,1982-01-22
0.5833495855331421,1982-01-25
0.5872911214828491,1982-01-26
0.6069987416267395,1982-01-27
0.61094069480896,1982-01-28
0.6345896124839783,1982-01-29
0.6188234090805054,1982-02-01
0.6148819327354431,1982-02-02
0.6148819327354431,1982-02-03
0.6148819327354431,1982-02-04
0.6345896124839783,1982-02-05
0.630648136138916,1982-02-08
0.6030574440956116,1982-02-09
0.5991156697273254,1982-02-10
0.5991156697273254,1982-02-11
0.61094069480896,1982-02-12
0.6188234090805054,1982-02-16
0.6345896124839783,1982-02-17
0.630648136138916,1982-02-18
0.630648136138916,1982-02-19
0.630648136138916,1982-02-22
0.6267067193984985,1982-02-23
0.6345896124839783,1982-02-24
0.670063853263855,1982-02-25
0.6661221385002136,1982-02-26
0.7094791531562805,1982-03-01
0.7488945722579956,1982-03-02
0.7055377960205078,1982-03-03
0.6503556966781616,1982-03-04
0.6385312676429749,1982-03-05
0.6267067193984985,1982-03-08
0.6345896124839783,1982-03-09
0.6345896124839783,1982-03-10
0.6740052103996277,1982-03-11
0.6385312676429749,1982-03-12
0.6188234090805054,1982-03-15
0.6464142799377441,1982-03-16
0.6267067193984985,1982-03-17
0.6424728035926819,1982-03-18
0.6621805429458618,1982-03-19
0.7055377960205078,1982-03-22
0.7331286072731018,1982-03-23
0.7213039994239807,1982-03-24
0.7252451777458191,1982-03-25
0.7213039994239807,1982-03-26
0.7134206295013428,1982-03-29
0.7134206295013428,1982-03-30
0.6937130689620972,1982-03-31
0.7015958428382874,1982-04-01
0.7173622250556946,1982-04-02
0.7213039994239807,1982-04-05
0.7252451777458191,1982-04-06
0.7370700240135193,1982-04-07
0.7331286072731018,1982-04-08
0.7094791531562805,1982-04-12
0.6946983933448792,1982-04-13
0.6996253728866577,1982-04-14
0.7636760473251343,1982-04-15
0.7883100509643555,1982-04-16
0.7784563302993774,1982-04-19
0.7291868329048157,1982-04-20
0.7735298275947571,1982-04-21
0.7686026692390442,1982-04-22
0.7439681887626648,1982-04-23
0.7488945722579956,1982-04-26
0.7488945722579956,1982-04-27
0.7488945722579956,1982-04-28
0.7538217306137085,1982-04-29
0.7833834290504456,1982-04-30
0.7735298275947571,1982-05-03
0.7833834290504456,1982-05-04
0.7686026692390442,1982-05-05
0.7686026692390442,1982-05-06
0.7833834290504456,1982-05-07
0.7686026692390442,1982-05-10
0.7686026692390442,1982-05-11
0.7538217306137085,1982-05-12
0.7636760473251343,1982-05-13
0.7883100509643555,1982-05-14
0.7883100509643555,1982-05-17
0.7735298275947571,1982-05-18
0.7488945722579956,1982-05-19
0.739040732383728,1982-05-20
0.7488945722579956,1982-05-21
0.7488945722579956,1982-05-24
0.739040732383728,1982-05-25
0.7341141700744629,1982-05-26
0.7094791531562805,1982-05-27
0.6946983933448792,1982-05-28
0.6996253728866577,1982-06-01
0.6946983933448792,1982-06-02
0.6897714734077454,1982-06-03
0.6897714734077454,1982-06-04
0.6996253728866577,1982-06-07
0.7045525908470154,1982-06-08
0.6897714734077454,1982-06-09
0.6897714734077454,1982-06-10
0.6996253728866577,1982-06-11
0.6897714734077454,1982-06-14
0.6848447322845459,1982-06-15
0.6897714734077454,1982-06-16
0.6651371121406555,1982-06-17
0.6503556966781616,1982-06-18
0.6897714734077454,1982-06-21
0.6799176931381226,1982-06-22
0.7193328738212585,1982-06-23
0.7144064903259277,1982-06-24
0.7045525908470154,1982-06-25
0.7144064903259277,1982-06-28
0.7094791531562805,1982-06-29
0.7242602705955505,1982-06-30
0.7341141700744629,1982-07-01
0.7439681887626648,1982-07-02
0.7341141700744629,1982-07-06
0.7193328738212585,1982-07-07
0.7242602705955505,1982-07-08
0.7439681887626648,1982-07-09
0.7488945722579956,1982-07-12
0.7636760473251343,1982-07-13
0.7587485313415527,1982-07-14
0.7538217306137085,1982-07-15
0.7439681887626648,1982-07-16
0.7686026692390442,1982-07-19
0.7784563302993774,1982-07-20
0.7883100509643555,1982-07-21
0.8178713917732239,1982-07-22
0.7784563302993774,1982-07-23
0.7488945722579956,1982-07-26
0.7488945722579956,1982-07-27
0.7439681887626648,1982-07-28
0.7341141700744629,1982-07-29
0.7341141700744629,1982-07-30
0.7538217306137085,1982-08-02
0.7538217306137085,1982-08-03
0.7488945722579956,1982-08-04
0.7193328738212585,1982-08-05
0.7144064903259277,1982-08-06
0.7341141700744629,1982-08-09
0.7094791531562805,1982-08-10
0.7193328738212585,1982-08-11
0.7094791531562805,1982-08-12
0.7094791531562805,1982-08-13
0.6946983933448792,1982-08-16
0.7144064903259277,1982-08-17
0.7538217306137085,1982-08-18
0.7488945722579956,1982-08-19
0.7686026692390442,1982-08-20
0.8030914664268494,1982-08-23
0.8030914664268494,1982-08-24
0.8277254700660706,1982-08-25
0.8277254700660706,1982-08-26
0.8622145056724548,1982-08-27
0.8523605465888977,1982-08-30
0.8622145056724548,1982-08-31
0.8671413660049438,1982-09-01
0.8572870492935181,1982-09-02
0.8572870492935181,1982-09-03
0.8326531052589417,1982-09-07
0.8523605465888977,1982-09-08
0.8425068855285645,1982-09-09
0.8277254700660706,1982-09-10
0.8030914664268494,1982-09-13
0.8080180883407593,1982-09-14
0.7883100509643555,1982-09-15
0.8080180883407593,1982-09-16
0.8129448890686035,1982-09-17
0.8227995038032532,1982-09-20
0.8129448890686035,1982-09-21
0.8129448890686035,1982-09-22
0.7981639504432678,1982-09-23
0.8277254700660706,1982-09-24
0.8277254700660706,1982-09-27
0.8277254700660706,1982-09-28
0.8375794887542725,1982-09-29
0.8080180883407593,1982-09-30
0.7883100509643555,1982-10-01
0.7883100509643555,1982-10-04
0.7784563302993774,1982-10-05
0.8227995038032532,1982-10-06
0.84743332862854,1982-10-07
0.8671413660049438,1982-10-08
0.8917758464813232,1982-10-11
0.84743332862854,1982-10-12
0.876994788646698,1982-10-13
0.8720681667327881,1982-10-14
0.8622145056724548,1982-10-15
0.896702766418457,1982-10-18
0.9164102673530579,1982-10-19
0.896702766418457,1982-10-20
0.8917758464813232,1982-10-21
0.9262645840644836,1982-10-22
0.9164102673530579,1982-10-25
0.8819223642349243,1982-10-26
0.9213377833366394,1982-10-27
0.9164102673530579,1982-10-28
0.9164102673530579,1982-10-29
0.896702766418457,1982-11-01
0.9016299843788147,1982-11-02
0.9607536792755127,1982-11-03
0.9656800031661987,1982-11-04
0.9459719657897949,1982-11-05
1.0346572399139404,1982-11-08
1.0937806367874146,1982-11-09
1.0494383573532104,1982-11-10
1.0494383573532104,1982-11-11
1.0494383573532104,1982-11-12
1.024802803993225,1982-11-15
0.9755336046218872,1982-11-16
0.9903147220611572,1982-11-17
1.0543650388717651,1982-11-18
1.0642186403274536,1982-11-19
1.0740729570388794,1982-11-22
1.0592917203903198,1982-11-23
1.0543650388717651,1982-11-24
1.0543650388717651,1982-11-26
1.0642186403274536,1982-11-29
1.1184149980545044,1982-11-30
1.1479766368865967,1982-12-01
1.1184149980545044,1982-12-02
1.1036343574523926,1982-12-03
1.1036343574523926,1982-12-06
1.1430498361587524,1982-12-07
1.1282691955566406,1982-12-08
1.1036343574523926,1982-12-09
1.0987074375152588,1982-12-10
1.0494383573532104,1982-12-13
1.024802803993225,1982-12-14
1.010022759437561,1982-12-15
0.9804611206054688,1982-12-16
1.024802803993225,1982-12-17
1.0494383573532104,1982-12-20
1.0543650388717651,1982-12-21
1.0592917203903198,1982-12-22
1.044510841369629,1982-12-23
1.1430498361587524,1982-12-27
1.1282691955566406,1982-12-28
1.1184149980545044,1982-12-29
1.1085612773895264,1982-12-30
1.0888539552688599,1982-12-31
1.0543650388717651,1983-01-03
1.0543650388717651,1983-01-04
1.0543650388717651,1983-01-05
1.0987074375152588,1983-01-06
1.1036343574523926,1983-01-07
1.0987074375152588,1983-01-10
1.1134885549545288,1983-01-11
1.152903437614441,1983-01-12
1.1331957578659058,1983-01-13
1.1873925924301147,1983-01-14
1.256370186805725,1983-01-17
1.34012770652771,1983-01-18
1.2957847118377686,1983-01-19
1.2711498737335205,1983-01-20
1.2021729946136475,1983-01-21
1.1676852703094482,1983-01-24
1.2465157508850098,1983-01-25
1.2859315872192383,1983-01-26
1.3056386709213257,1983-01-27
1.315493106842041,1983-01-28
1.3007113933563232,1983-01-31
1.281003713607788,1983-02-01
1.2415887117385864,1983-02-02
1.256370186805725,1983-02-03
1.290858268737793,1983-02-04
1.281003713607788,1983-02-07
1.2957847118377686,1983-02-08
1.3007113933563232,1983-02-09
1.290858268737793,1983-02-10
1.2859315872192383,1983-02-11
1.3696889877319336,1983-02-14
1.374616026878357,1983-02-15
1.374616026878357,1983-02-16
1.3696889877319336,1983-02-17
1.3795429468154907,1983-02-18
1.3598353862762451,1983-02-22
1.3696889877319336,1983-02-23
1.384469985961914,1983-02-24
1.384469985961914,1983-02-25
1.3549083471298218,1983-02-28
1.34012770652771,1983-03-01
1.3105655908584595,1983-03-02
1.281003713607788,1983-03-03
1.315493106842041,1983-03-04
1.34012770652771,1983-03-07
1.34012770652771,1983-03-08
1.374616026878357,1983-03-09
1.3795429468154907,1983-03-10
1.3795429468154907,1983-03-11
1.34012770652771,1983-03-14
1.3549083471298218,1983-03-15
1.3302732706069946,1983-03-16
1.3302732706069946,1983-03-17
1.335200548171997,1983-03-18
1.335200548171997,1983-03-21
1.32534658908844,1983-03-22
1.3696889877319336,1983-03-23
1.3549083471298218,1983-03-24
1.335200548171997,1983-03-25
1.335200548171997,1983-03-28
1.315493106842041,1983-03-29
1.3105655908584595,1983-03-30
1.3105655908584595,1983-03-31
1.2957847118377686,1983-04-04
1.3007113933563232,1983-04-05
1.2415887117385864,1983-04-06
1.2194173336029053,1983-04-07
1.182464838027954,1983-04-08
1.182464838027954,1983-04-11
1.1972463130950928,1983-04-12
1.2046362161636353,1983-04-13
1.212026834487915,1983-04-14
1.2933213710784912,1983-04-15
1.3450545072555542,1983-04-18
1.3450545072555542,1983-04-19
1.3598353862762451,1983-04-20
1.3820066452026367,1983-04-21
1.396787166595459,1983-04-22
1.4041780233383179,1983-04-25
1.3820066452026367,1983-04-26
1.367225170135498,1983-04-27
1.4337396621704102,1983-04-28
1.5889374017715454,1983-04-29
1.500252366065979,1983-05-02
1.5372053384780884,1983-05-03
1.5815478563308716,1983-05-04
1.5963279008865356,1983-05-05
1.6406711339950562,1983-05-06
1.6702322959899902,1983-05-09
1.8032593727111816,1983-05-10
1.7810885906219482,1983-05-11
1.7810885906219482,1983-05-12
1.766306757926941,1983-05-13
1.7071837186813354,1983-05-16
1.7145740985870361,1983-05-17
1.6997941732406616,1983-05-18
1.6702322959899902,1983-05-19
1.6924046277999878,1983-05-20
1.6776219606399536,1983-05-23
1.8106505870819092,1983-05-24
1.8328205347061157,1983-05-25
1.9067249298095703,1983-05-26
1.877163052558899,1983-05-27
1.869773030281067,1983-05-31
1.877163052558899,1983-06-01
1.9658483266830444,1983-06-02
2.0914855003356934,1983-06-03
2.0840952396392822,1983-06-06
2.069314479827881,1983-06-07
2.069314479827881,1983-06-08
2.069314479827881,1983-06-09
2.0840952396392822,1983-06-10
2.069314479827881,1983-06-13
2.069314479827881,1983-06-14
2.0767040252685547,1983-06-15
2.1727802753448486,1983-06-16
2.1727802753448486,1983-06-17
2.143218517303467,1983-06-20
2.113656759262085,1983-06-21
2.0914855003356934,1983-06-22
2.0914855003356934,1983-06-23
2.143218517303467,1983-06-24
2.106266498565674,1983-06-27
2.0914855003356934,1983-06-28
2.0914855003356934,1983-06-29
2.121046543121338,1983-06-30
2.1801695823669434,1983-07-01
2.1727802753448486,1983-07-05
2.157999038696289,1983-07-06
2.202340841293335,1983-07-07
2.2319040298461914,1983-07-08
2.2836360931396484,1983-07-11
2.194950580596924,1983-07-12
2.187561273574829,1983-07-13
2.261465072631836,1983-07-14
2.187561273574829,1983-07-15
2.143218517303467,1983-07-18
2.187561273574829,1983-07-19
2.2466845512390137,1983-07-20
2.2762451171875,1983-07-21
2.298417091369629,1983-07-22
2.2319040298461914,1983-07-25
2.2319040298461914,1983-07-26
2.224512815475464,1983-07-27
2.113656759262085,1983-07-28
2.0175812244415283,1983-07-29
2.0249712467193604,1983-08-01
1.9806289672851562,1983-08-02
1.9806289672851562,1983-08-03
1.8993351459503174,1983-08-04
1.9954102039337158,1983-08-05
1.9880189895629883,1983-08-08
1.9954102039337158,1983-08-09
2.0767040252685547,1983-08-10
2.113656759262085,1983-08-11
2.150608539581299,1983-08-12
2.2392935752868652,1983-08-15
2.187561273574829,1983-08-16
2.1801695823669434,1983-08-17
2.1358280181884766,1983-08-18
2.1358280181884766,1983-08-19
2.1801695823669434,1983-08-22
2.1653895378112793,1983-08-23
2.113656759262085,1983-08-24
2.0840952396392822,1983-08-25
2.0840952396392822,1983-08-26
2.0619237422943115,1983-08-29
2.106266498565674,1983-08-30
2.143218517303467,1983-08-31
2.194950580596924,1983-09-01
2.202340841293335,1983-09-02
2.2762451171875,1983-09-06
2.261465072631836,1983-09-07
2.2836360931396484,1983-09-08
