L,Date
6.6276421546936035,1990-03-16
6.619813919067383,1990-03-19
6.651113033294678,1990-03-20
6.690237522125244,1990-03-21
6.596336841583252,1990-03-22
6.604162216186523,1990-03-23
6.619813919067383,1990-03-26
6.6667633056640625,1990-03-27
6.651113033294678,1990-03-28
6.67458963394165,1990-03-29
6.721536636352539,1990-03-30
6.784137725830078,1990-04-02
6.909334659576416,1990-04-03
6.854557991027832,1990-04-04
6.82326602935791,1990-04-05
6.854557991027832,1990-04-06
6.838912010192871,1990-04-09
6.885859966278076,1990-04-10
6.964111328125,1990-04-11
7.191025733947754,1990-04-12
7.237979888916016,1990-04-16
7.13625431060791,1990-04-17
7.003229141235352,1990-04-18
6.885859966278076,1990-04-19
6.838912010192871,1990-04-20
6.831087589263916,1990-04-23
6.791962146759033,1990-04-24
6.815431594848633,1990-04-25
6.8467326164245605,1990-04-26
6.745012283325195,1990-04-27
6.807610988616943,1990-04-30
6.82326602935791,1990-05-01
6.838912010192871,1990-05-02
6.760656833648682,1990-05-03
6.713711738586426,1990-05-04
6.69802713394165,1990-05-07
6.729397296905518,1990-05-08
6.721556186676025,1990-05-09
6.713716506958008,1990-05-10
6.8548903465271,1990-05-11
6.980382442474365,1990-05-14
7.098021984100342,1990-05-15
7.223513603210449,1990-05-16
7.3411641120910645,1990-05-17
7.270574569702148,1990-05-18
7.3411641120910645,1990-05-21
7.388221740722656,1990-05-22
7.349006652832031,1990-05-23
7.333321571350098,1990-05-24
7.215673923492432,1990-05-25
7.129396915435791,1990-05-29
6.996066570281982,1990-05-30
7.043119430541992,1990-05-31
7.270574569702148,1990-06-01
7.419595241546631,1990-06-04
7.317633628845215,1990-06-05
7.294103622436523,1990-06-06
7.270574569702148,1990-06-07
7.066652297973633,1990-06-08
7.168609619140625,1990-06-11
7.309786319732666,1990-06-12
7.309786319732666,1990-06-13
7.270574569702148,1990-06-14
7.231358528137207,1990-06-15
7.082341194152832,1990-06-18
7.152928352355957,1990-06-19
7.105869770050049,1990-06-20
7.12155294418335,1990-06-21
7.129396915435791,1990-06-22
7.043119430541992,1990-06-25
6.964694023132324,1990-06-26
6.933320045471191,1990-06-27
6.917635917663574,1990-06-28
6.878418922424316,1990-06-29
7.043119430541992,1990-07-02
7.098021984100342,1990-07-03
6.996066570281982,1990-07-05
7.082341194152832,1990-07-06
6.972537994384766,1990-07-09
6.956849098205566,1990-07-10
6.917635917663574,1990-07-11
6.862730026245117,1990-07-12
7.035279273986816,1990-07-13
7.090183258056641,1990-07-16
7.152928352355957,1990-07-17
7.027439594268799,1990-07-18
7.003904819488525,1990-07-19
6.909789085388184,1990-07-20
6.7843017578125,1990-07-23
6.713716506958008,1990-07-24
6.76077127456665,1990-07-25
6.619592666625977,1990-07-26
6.556853771209717,1990-07-27
6.572535037994385,1990-07-30
6.541166305541992,1990-07-31
6.258810520172119,1990-08-01
6.282340049743652,1990-08-02
6.321553707122803,1990-08-03
6.148578643798828,1990-08-06
6.164305210113525,1990-08-07
6.242927551269531,1990-08-08
6.250791072845459,1990-08-09
6.101403713226318,1990-08-10
6.164305210113525,1990-08-13
6.148578643798828,1990-08-14
6.242927551269531,1990-08-15
6.1407151222229,1990-08-16
5.959873676300049,1990-08-17
5.896975517272949,1990-08-20
5.802622318267822,1990-08-21
5.723997592926025,1990-08-22
5.66109561920166,1990-08-23
5.731858730316162,1990-08-24
5.841937065124512,1990-08-27
5.834073543548584,1990-08-28
5.873387813568115,1990-08-29
5.88124942779541,1990-08-30
5.9284257888793945,1990-08-31
5.904839038848877,1990-09-04
5.818347454071045,1990-09-05
5.747583389282227,1990-09-06
5.771169185638428,1990-09-07
5.7947611808776855,1990-09-10
5.786899089813232,1990-09-11
5.810488700866699,1990-09-12
5.755446434020996,1990-09-13
5.731858730316162,1990-09-14
5.7947611808776855,1990-09-17
5.747583389282227,1990-09-18
5.7397236824035645,1990-09-19
5.566743850708008,1990-09-20
5.448805332183838,1990-09-21
5.354450702667236,1990-09-24
5.4723920822143555,1990-09-25
5.4409403800964355,1990-09-26
5.346589088439941,1990-09-27
5.4723920822143555,1990-09-28
5.66109561920166,1990-10-01
5.637505531311035,1990-10-02
5.645370006561279,1990-10-03
5.692544937133789,1990-10-04
5.653232574462891,1990-10-05
5.645370006561279,1990-10-08
5.503843307495117,1990-10-09
5.283688068389893,1990-10-10
5.150025844573975,1990-10-11
5.102848529815674,1990-10-12
4.984910011291504,1990-10-15
4.953460693359375,1990-10-16
4.914146900177002,1990-10-17
4.961323261260986,1990-10-18
5.079263687133789,1990-10-19
5.1185736656188965,1990-10-22
5.134298324584961,1990-10-23
5.0713982582092285,1990-10-24
5.000635147094727,1990-10-25
4.866971015930176,1990-10-26
4.796206474304199,1990-10-29
4.7490315437316895,1990-10-30
4.843381404876709,1990-10-31
4.756892681121826,1990-11-01
5.000635147094727,1990-11-02
5.15838098526001,1990-11-05
5.292469024658203,1990-11-06
5.347680568695068,1990-11-07
5.331906318664551,1990-11-08
5.521205425262451,1990-11-09
5.8051533699035645,1990-11-12
5.8130412101745605,1990-11-13
5.8919148445129395,1990-11-14
5.836703300476074,1990-11-15
5.844590187072754,1990-11-16
5.884027004241943,1990-11-19
5.8603644371032715,1990-11-20
5.8998026847839355,1990-11-21
5.907688617706299,1990-11-23
5.923465251922607,1990-11-26
5.955012321472168,1990-11-27
5.931352138519287,1990-11-28
5.876136779785156,1990-11-29
5.8919148445129395,1990-11-30
5.955012321472168,1990-12-03
5.986566066741943,1990-12-04
5.994451999664307,1990-12-05
5.994451999664307,1990-12-06
5.884027004241943,1990-12-07
5.820926666259766,1990-12-10
5.852476596832275,1990-12-11
5.962901592254639,1990-12-12
6.049662113189697,1990-12-13
6.073323726654053,1990-12-14
6.018111705780029,1990-12-17
6.1364264488220215,1990-12-18
6.128536224365234,1990-12-19
6.14431095123291,1990-12-20
6.1364264488220215,1990-12-21
6.183751106262207,1990-12-24
6.183751106262207,1990-12-26
6.19952392578125,1990-12-27
6.183751106262207,1990-12-28
6.19163703918457,1990-12-31
6.14431095123291,1991-01-02
5.994451999664307,1991-01-03
5.907688617706299,1991-01-04
5.781490802764893,1991-01-07
5.702616214752197,1991-01-08
5.584303855895996,1991-01-09
5.663177013397217,1991-01-10
5.797266006469727,1991-01-11
5.789374828338623,1991-01-14
5.868250846862793,1991-01-15
5.955012321472168,1991-01-16
5.994451999664307,1991-01-17
6.057551860809326,1991-01-18
6.049662113189697,1991-01-21
6.11276388168335,1991-01-22
6.215299606323242,1991-01-23
6.349387168884277,1991-01-24
6.349387168884277,1991-01-25
6.309946537017822,1991-01-28
6.32572078704834,1991-01-29
6.562346458435059,1991-01-30
6.586008071899414,1991-01-31
6.6096720695495605,1991-02-01
6.593861103057861,1991-02-04
6.720358848571777,1991-02-05
6.87057638168335,1991-02-06
6.886392116546631,1991-02-07
6.878483295440674,1991-02-08
6.981264591217041,1991-02-11
6.925924301147461,1991-02-12
6.736171245574951,1991-02-13
6.70454740524292,1991-02-14
6.720358848571777,1991-02-15
6.680825233459473,1991-02-19
6.570137023925781,1991-02-20
6.475263595581055,1991-02-21
6.325043678283691,1991-02-22
6.5306077003479,1991-02-25
6.570137023925781,1991-02-26
6.672918319702148,1991-02-27
6.593861103057861,1991-02-28
6.617575645446777,1991-03-01
6.728265762329102,1991-03-04
6.87057638168335,1991-03-05
6.949641227722168,1991-03-06
6.957546234130859,1991-03-07
6.8468546867370605,1991-03-08
6.799424648284912,1991-03-11
6.751986503601074,1991-03-12
6.712450981140137,1991-03-13
6.736171245574951,1991-03-14
6.657108306884766,1991-03-15
6.641298294067383,1991-03-18
6.688732624053955,1991-03-19
6.712450981140137,1991-03-20
6.672918319702148,1991-03-21
6.617575645446777,1991-03-22
6.593861103057861,1991-03-25
6.585948944091797,1991-03-26
6.570137023925781,1991-03-27
6.570137023925781,1991-03-28
6.514794826507568,1991-04-01
6.593861103057861,1991-04-02
6.609673500061035,1991-04-03
6.744076251983643,1991-04-04
6.649202823638916,1991-04-05
6.538514614105225,1991-04-08
6.538514614105225,1991-04-09
6.435732364654541,1991-04-10
6.467357158660889,1991-04-11
6.538514614105225,1991-04-12
6.538514614105225,1991-04-15
6.70454740524292,1991-04-16
6.815232276916504,1991-04-17
6.823141098022461,1991-04-18
6.823141098022461,1991-04-19
6.736171245574951,1991-04-22
6.767796516418457,1991-04-23
6.736171245574951,1991-04-24
6.728265762329102,1991-04-25
6.736171245574951,1991-04-26
6.593861103057861,1991-04-29
6.6017632484436035,1991-04-30
6.672918319702148,1991-05-01
6.665014743804932,1991-05-02
6.578045845031738,1991-05-03
6.60974645614624,1991-05-06
6.467089653015137,1991-05-07
6.419539451599121,1991-05-08
6.490867614746094,1991-05-09
6.403684616088867,1991-05-10
6.443312644958496,1991-05-13
6.395761489868164,1991-05-14
6.2372589111328125,1991-05-15
6.308584213256836,1991-05-16
6.229329586029053,1991-05-17
6.300658226013184,1991-05-20
6.284807205200195,1991-05-21
6.229329586029053,1991-05-22
6.245180606842041,1991-05-23
6.419539451599121,1991-05-24
6.498790740966797,1991-05-28
6.490867614746094,1991-05-29
6.482940673828125,1991-05-30
6.490867614746094,1991-05-31
6.467089653015137,1991-06-03
6.641450881958008,1991-06-04
6.657299518585205,1991-06-05
6.601819038391113,1991-06-06
6.538418292999268,1991-06-07
6.522568225860596,1991-06-10
6.498790740966797,1991-06-11
6.395761489868164,1991-06-12
6.419539451599121,1991-06-13
6.443312644958496,1991-06-14
6.411615371704102,1991-06-17
6.379909992218018,1991-06-18
6.3402838706970215,1991-06-19
6.3402838706970215,1991-06-20
6.403684616088867,1991-06-21
6.364060878753662,1991-06-24
6.364060878753662,1991-06-25
6.37198543548584,1991-06-26
6.467089653015137,1991-06-27
6.348212242126465,1991-06-28
6.395761489868164,1991-07-01
6.37198543548584,1991-07-02
6.300658226013184,1991-07-03
6.308584213256836,1991-07-05
6.3878350257873535,1991-07-08
6.411615371704102,1991-07-09
6.395761489868164,1991-07-10
6.498790740966797,1991-07-11
6.475015163421631,1991-07-12
6.490867614746094,1991-07-15
6.51464319229126,1991-07-16
6.451239585876465,1991-07-17
6.451239585876465,1991-07-18
6.475015163421631,1991-07-19
6.419539451599121,1991-07-22
6.3878350257873535,1991-07-23
6.37198543548584,1991-07-24
6.419539451599121,1991-07-25
6.3878350257873535,1991-07-26
6.364060878753662,1991-07-29
6.395761489868164,1991-07-30
6.411615371704102,1991-07-31
6.379909992218018,1991-08-01
6.364060878753662,1991-08-02
6.356113910675049,1991-08-05
6.395841598510742,1991-08-06
6.554743766784668,1991-08-07
6.491184234619141,1991-08-08
6.522963047027588,1991-08-09
6.562689304351807,1991-08-12
6.642140865325928,1991-08-13
6.745428562164307,1991-08-14
6.8248772621154785,1991-08-15
6.6659770011901855,1991-08-16
6.483234882354736,1991-08-19
6.515018463134766,1991-08-20
6.697754383087158,1991-08-21
6.72953987121582,1991-08-22
6.6659770011901855,1991-08-23
6.697754383087158,1991-08-26
6.689813137054443,1991-08-27
6.658031463623047,1991-08-28
6.6659770011901855,1991-08-29
6.562689304351807,1991-08-30
6.650084495544434,1991-09-03
6.594468593597412,1991-09-04
6.650084495544434,1991-09-05
6.721590518951416,1991-09-06
6.793097972869873,1991-09-09
6.650084495544434,1991-09-10
6.7533745765686035,1991-09-11
6.80104398727417,1991-09-12
6.761317253112793,1991-09-13
6.793097972869873,1991-09-16
6.92816686630249,1991-09-17
6.983778953552246,1991-09-18
6.967888355255127,1991-09-19
6.991727828979492,1991-09-20
7.055285930633545,1991-09-23
7.055285930633545,1991-09-24
7.071181774139404,1991-09-25
7.166520118713379,1991-09-26
7.071181774139404,1991-09-27
7.110903263092041,1991-09-30
7.110903263092041,1991-10-01
6.999666690826416,1991-10-02
6.912275791168213,1991-10-03
6.880490779876709,1991-10-04
6.856661319732666,1991-10-07
6.737483501434326,1991-10-08
6.610363006591797,1991-10-09
6.658031463623047,1991-10-10
6.618302822113037,1991-10-11
6.610363006591797,1991-10-14
6.610363006591797,1991-10-15
6.594468593597412,1991-10-16
6.602414131164551,1991-10-17
6.554743766784668,1991-10-18
6.522963047027588,1991-10-21
6.522963047027588,1991-10-22
6.515018463134766,1991-10-23
6.483234882354736,1991-10-24
6.4355669021606445,1991-10-25
6.546794414520264,1991-10-28
6.570634841918945,1991-10-29
6.594468593597412,1991-10-30
6.697754383087158,1991-10-31
6.745428562164307,1991-11-01
6.74542760848999,1991-11-04
6.777284145355225,1991-11-05
6.8171000480651855,1991-11-06
6.785244464874268,1991-11-07
6.8171000480651855,1991-11-08
6.848959445953369,1991-11-11
6.9126691818237305,1991-11-12
6.8569231033325195,1991-11-13
6.920631408691406,1991-11-14
6.729498863220215,1991-11-15
6.769321441650391,1991-11-18
6.689680099487305,1991-11-19
6.546329975128174,1991-11-20
6.6180033683776855,1991-11-21
6.705610752105713,1991-11-22
6.689680099487305,1991-11-25
6.809138774871826,1991-11-26
6.785244464874268,1991-11-27
6.785244464874268,1991-11-29
6.769321441650391,1991-12-02
6.793210983276367,1991-12-03
6.769321441650391,1991-12-04
6.769321441650391,1991-12-05
6.753392219543457,1991-12-06
6.705610752105713,1991-12-09
6.705610752105713,1991-12-10
6.721529960632324,1991-12-11
6.705610752105713,1991-12-12
6.625968933105469,1991-12-13
6.586145401000977,1991-12-16
6.602076053619385,1991-12-17
6.546329975128174,1991-12-18
6.522435188293457,1991-12-19
6.562255382537842,1991-12-20
6.665788173675537,1991-12-23
6.753392219543457,1991-12-24
6.904709339141846,1991-12-26
6.864885330200195,1991-12-27
6.944524765014648,1991-12-30
6.97637939453125,1991-12-31
6.984341144561768,1992-01-02
7.135659217834473,1992-01-03
7.247152328491211,1992-01-06
7.271047592163086,1992-01-07
7.19936990737915,1992-01-08
7.191406726837158,1992-01-09
7.207332134246826,1992-01-10
7.135659217834473,1992-01-13
7.000269412994385,1992-01-14
6.97637939453125,1992-01-15
6.97637939453125,1992-01-16
6.952489376068115,1992-01-17
6.97637939453125,1992-01-20
6.928595542907715,1992-01-21
6.960451126098633,1992-01-22
6.9126691818237305,1992-01-23
6.872847557067871,1992-01-24
6.833028316497803,1992-01-27
6.896742820739746,1992-01-28
6.793210983276367,1992-01-29
6.801175117492676,1992-01-30
6.848959445953369,1992-01-31
6.856940269470215,1992-02-03
6.928783416748047,1992-02-04
6.848957061767578,1992-02-05
6.952730178833008,1992-02-06
6.848957061767578,1992-02-07
6.840972423553467,1992-02-10
6.793081283569336,1992-02-11
6.984658718109131,1992-02-12
6.817028045654297,1992-02-13
6.872902870178223,1992-02-14
6.825010776519775,1992-02-18
6.825010776519775,1992-02-19
6.848957061767578,1992-02-20
6.832993030548096,1992-02-21
6.761152744293213,1992-02-24
6.817028045654297,1992-02-25
6.848957061767578,1992-02-26
6.86492395401001,1992-02-27
6.912924766540527,1992-02-28
6.896927356719971,1992-03-02
6.904924392700195,1992-03-03
6.904924392700195,1992-03-04
6.872923851013184,1992-03-05
6.880926132202148,1992-03-06
6.904924392700195,1992-03-09
6.952931880950928,1992-03-10
6.960934638977051,1992-03-11
6.912924766540527,1992-03-12
6.864920616149902,1992-03-13
6.848922252655029,1992-03-16
6.8569183349609375,1992-03-17
6.84091854095459,1992-03-18
6.888923645019531,1992-03-19
6.848922252655029,1992-03-20
6.880926132202148,1992-03-23
6.8569183349609375,1992-03-24
6.928934574127197,1992-03-25
6.896927356719971,1992-03-26
6.8569183349609375,1992-03-27
6.896927356719971,1992-03-30
6.864920616149902,1992-03-31
6.848922252655029,1992-04-01
6.84091854095459,1992-04-02
6.832918167114258,1992-04-03
6.84091854095459,1992-04-06
6.79291296005249,1992-04-07
6.648889541625977,1992-04-08
6.696898460388184,1992-04-09
6.8169097900390625,1992-04-10
6.800913333892822,1992-04-13
6.944932460784912,1992-04-14
7.152960777282715,1992-04-15
7.152960777282715,1992-04-16
7.160961151123047,1992-04-20
6.960934638977051,1992-04-21
7.008942127227783,1992-04-22
6.928934574127197,1992-04-23
6.92092752456665,1992-04-24
6.944932460784912,1992-04-27
6.968935966491699,1992-04-28
6.960934638977051,1992-04-29
7.016939163208008,1992-04-30
6.992938995361328,1992-05-01
7.008979320526123,1992-05-04
7.008979320526123,1992-05-05
7.025016784667969,1992-05-06
6.944825172424316,1992-05-07
6.960860252380371,1992-05-08
6.992937088012695,1992-05-11
7.121249198913574,1992-05-12
7.081149101257324,1992-05-13
7.008979320526123,1992-05-14
6.928781032562256,1992-05-15
6.936802387237549,1992-05-18
6.9688801765441895,1992-05-19
6.992937088012695,1992-05-20
6.992937088012695,1992-05-21
6.992937088012695,1992-05-22
7.089176177978516,1992-05-26
7.225502014160156,1992-05-27
7.289658069610596,1992-05-28
7.337774753570557,1992-05-29
7.578355312347412,1992-06-01
7.554299354553223,1992-06-02
7.538261413574219,1992-06-03
7.458065032958984,1992-06-04
7.490145683288574,1992-06-05
7.474104404449463,1992-06-08
7.474104404449463,1992-06-09
7.450040817260742,1992-06-10
7.337774753570557,1992-06-11
7.417967319488525,1992-06-12
7.329753875732422,1992-06-15
7.313720703125,1992-06-16
7.217482089996338,1992-06-17
7.18540620803833,1992-06-18
7.137290000915527,1992-06-19
7.209464073181152,1992-06-22
7.257577896118164,1992-06-23
7.121249198913574,1992-06-24
7.016995906829834,1992-06-25
6.992937088012695,1992-06-26
7.1052093505859375,1992-06-29
7.153331279754639,1992-06-30
7.121249198913574,1992-07-01
7.249558925628662,1992-07-02
7.3217339515686035,1992-07-06
7.401933670043945,1992-07-07
7.393914222717285,1992-07-08
7.46608304977417,1992-07-09
7.425987243652344,1992-07-10
7.474104404449463,1992-07-13
7.458065032958984,1992-07-14
7.626471519470215,1992-07-15
7.6906328201293945,1992-07-16
7.554299354553223,1992-07-17
7.546282768249512,1992-07-20
7.586374759674072,1992-07-21
7.498165607452393,1992-07-22
7.482123374938965,1992-07-23
7.442028045654297,1992-07-24
7.345795154571533,1992-07-27
7.530238628387451,1992-07-28
7.546282768249512,1992-07-29
7.538261413574219,1992-07-30
7.578355312347412,1992-07-31
7.578354835510254,1992-08-03
7.570322036743164,1992-08-04
7.554251194000244,1992-08-05
7.481918811798096,1992-08-06
7.489957809448242,1992-08-07
7.473881721496582,1992-08-10
7.465843200683594,1992-08-11
7.554251194000244,1992-08-12
7.6426496505737305,1992-08-13
7.658720016479492,1992-08-14
7.650681495666504,1992-08-17
7.602461814880371,1992-08-18
7.594424724578857,1992-08-19
7.650681495666504,1992-08-20
7.618536949157715,1992-08-21
7.52209997177124,1992-08-24
7.377446174621582,1992-08-25
7.393520355224609,1992-08-26
7.4095940589904785,1992-08-27
7.4095940589904785,1992-08-28
7.377446174621582,1992-08-31
7.4095940589904785,1992-09-01
7.433700084686279,1992-09-02
7.449770450592041,1992-09-03
7.45781135559082,1992-09-04
7.393520355224609,1992-09-08
7.3131561279296875,1992-09-09
7.272970199584961,1992-09-10
7.3131561279296875,1992-09-11
7.385484218597412,1992-09-14
7.289046287536621,1992-09-15
7.272970199584961,1992-09-16
7.337265491485596,1992-09-17
7.393520355224609,1992-09-18
7.393520355224609,1992-09-21
7.377446174621582,1992-09-22
7.329231262207031,1992-09-23
7.554251194000244,1992-09-24
7.731048583984375,1992-09-25
7.714976787567139,1992-09-28
7.923920631408691,1992-09-29
8.04447078704834,1992-09-30
7.956074237823486,1992-10-01
7.827484607696533,1992-10-02
7.714976787567139,1992-10-05
7.6989030838012695,1992-10-06
7.618536949157715,1992-10-07
7.626575946807861,1992-10-08
7.578354835510254,1992-10-09
7.610501289367676,1992-10-12
7.562288284301758,1992-10-13
7.586394786834717,1992-10-14
7.425661087036133,1992-10-15
7.272970199584961,1992-10-16
7.393520355224609,1992-10-19
7.35333776473999,1992-10-20
7.232790946960449,1992-10-21
7.184569358825684,1992-10-22
7.007770538330078,1992-10-23
7.064019680023193,1992-10-26
7.192605972290039,1992-10-27
7.200648307800293,1992-10-28
7.281006813049316,1992-10-29
7.208680152893066,1992-10-30
7.144247531890869,1992-11-02
7.152298450469971,1992-11-03
7.208680152893066,1992-11-04
7.442256927490234,1992-11-05
7.603348255157471,1992-11-06
7.563073635101318,1992-11-09
7.635561943054199,1992-11-10
7.675835132598877,1992-11-11
7.619453430175781,1992-11-12
7.611400604248047,1992-11-13
7.59528923034668,1992-11-16
7.522806644439697,1992-11-17
7.490583419799805,1992-11-18
7.434207916259766,1992-11-19
7.506693363189697,1992-11-20
7.530858993530273,1992-11-23
7.530858993530273,1992-11-24
7.506693363189697,1992-11-25
7.474477767944336,1992-11-27
7.522806644439697,1992-11-30
7.530858993530273,1992-12-01
7.538908004760742,1992-12-02
7.587237358093262,1992-12-03
7.603348255157471,1992-12-04
7.691941261291504,1992-12-07
7.675835132598877,1992-12-08
7.708053112030029,1992-12-09
7.740272521972656,1992-12-10
7.732214450836182,1992-12-11
7.708053112030029,1992-12-14
7.716107368469238,1992-12-15
7.667779445648193,1992-12-16
7.667779445648193,1992-12-17
7.724165439605713,1992-12-18
7.716107368469238,1992-12-21
7.796649932861328,1992-12-22
7.748325347900391,1992-12-23
7.724165439605713,1992-12-24
7.732214450836182,1992-12-28
7.796649932861328,1992-12-29
7.756378173828125,1992-12-30
7.740272521972656,1992-12-31
7.724165439605713,1993-01-04
7.59528923034668,1993-01-05
7.490583419799805,1993-01-06
7.33755350112915,1993-01-07
7.2650628089904785,1993-01-08
7.35366153717041,1993-01-11
7.33755350112915,1993-01-12
7.33755350112915,1993-01-13
7.434207916259766,1993-01-14
7.466419696807861,1993-01-15
7.410041332244873,1993-01-18
7.32144021987915,1993-01-19
7.32144021987915,1993-01-20
7.281167984008789,1993-01-21
7.248954772949219,1993-01-22
7.305333137512207,1993-01-25
7.32949686050415,1993-01-26
7.32949686050415,1993-01-27
7.33755350112915,1993-01-28
7.281167984008789,1993-01-29
7.410041332244873,1993-02-01
7.3697686195373535,1993-02-02
7.33755350112915,1993-02-03
7.450565338134766,1993-02-04
7.377912998199463,1993-02-05
7.192255020141602,1993-02-08
7.119604110717773,1993-02-09
7.071171283721924,1993-02-10
7.087315559387207,1993-02-11
7.038883686065674,1993-02-12
6.716000080108643,1993-02-16
6.707923889160156,1993-02-17
6.748286247253418,1993-02-18
6.699855804443359,1993-02-19
6.360825538635254,1993-02-22
6.481909275054932,1993-02-23
6.50612211227417,1993-02-24
6.538411617279053,1993-02-25
6.586843013763428,1993-02-26
6.602989196777344,1993-03-01
6.877438068389893,1993-03-02
6.724069118499756,1993-03-03
6.651418685913086,1993-03-04
6.724069118499756,1993-03-05
6.780574321746826,1993-03-08
6.796721935272217,1993-03-09
6.885512351989746,1993-03-10
6.9339447021484375,1993-03-11
6.837083339691162,1993-03-12
6.804790496826172,1993-03-15
6.796721935272217,1993-03-16
6.7563557624816895,1993-03-17
6.772505283355713,1993-03-18
6.748286247253418,1993-03-19
6.724069118499756,1993-03-22
6.7563557624816895,1993-03-23
6.901656627655029,1993-03-24
6.942017078399658,1993-03-25
6.998523235321045,1993-03-26
7.071171283721924,1993-03-29
7.071171283721924,1993-03-30
7.103457450866699,1993-03-31
7.1276726722717285,1993-04-01
6.0702290534973145,1993-04-02
6.23974084854126,1993-04-05
6.159024715423584,1993-04-06
6.183238506317139,1993-04-07
6.159024715423584,1993-04-08
6.207455158233643,1993-04-12
6.360825538635254,1993-04-13
6.522267818450928,1993-04-14
6.538411617279053,1993-04-15
6.554558277130127,1993-04-16
6.546485424041748,1993-04-19
6.514196872711182,1993-04-20
6.530340194702148,1993-04-21
6.570699691772461,1993-04-22
6.586843013763428,1993-04-23
6.50612211227417,1993-04-26
6.481909275054932,1993-04-27
6.433474063873291,1993-04-28
6.360825538635254,1993-04-29
6.3285369873046875,1993-04-30
6.328535079956055,1993-05-03
6.409464359283447,1993-05-04
6.401370525360107,1993-05-05
6.35281229019165,1993-05-06
6.482298374176025,1993-05-07
6.522759437561035,1993-05-10
6.433742046356201,1993-05-11
6.409464359283447,1993-05-12
6.312349319458008,1993-05-13
6.182867050170898,1993-05-14
6.061473846435547,1993-05-17
6.101937294006348,1993-05-18
6.17477560043335,1993-05-19
6.150496959686279,1993-05-20
6.110030651092529,1993-05-21
6.0695672035217285,1993-05-24
6.118124485015869,1993-05-25
6.231422424316406,1993-05-26
6.207143783569336,1993-05-27
6.085752487182617,1993-05-28
6.150496959686279,1993-06-01
6.126218318939209,1993-06-02
6.0695672035217285,1993-06-03
6.053382396697998,1993-06-04
6.0291032791137695,1993-06-07
6.004826068878174,1993-06-08
6.037195682525635,1993-06-09
6.021010398864746,1993-06-10
6.045289993286133,1993-06-11
6.101937294006348,1993-06-14
6.101937294006348,1993-06-15
6.101937294006348,1993-06-16
6.110030651092529,1993-06-17
6.118124485015869,1993-06-18
6.110030651092529,1993-06-21
6.0695672035217285,1993-06-22
6.142401695251465,1993-06-23
6.199051380157471,1993-06-24
6.199051380157471,1993-06-25
6.150496959686279,1993-06-28
6.150496959686279,1993-06-29
6.126218318939209,1993-06-30
6.077661991119385,1993-07-01
6.085752487182617,1993-07-02
6.110030651092529,1993-07-06
6.134309768676758,1993-07-07
6.150496959686279,1993-07-08
6.215236663818359,1993-07-09
6.360904216766357,1993-07-12
6.279979228973389,1993-07-13
6.328535079956055,1993-07-14
6.25570011138916,1993-07-15
6.134309768676758,1993-07-16
6.093844890594482,1993-07-19
6.053382396697998,1993-07-20
5.996732234954834,1993-07-21
5.988641262054443,1993-07-22
5.956272602081299,1993-07-23
5.931993007659912,1993-07-26
5.883437156677246,1993-07-27
5.859157085418701,1993-07-28
5.851065158843994,1993-07-29
5.818690776824951,1993-07-30
5.778116226196289,1993-08-02
5.7375383377075195,1993-08-03
5.72130823135376,1993-08-04
5.713193893432617,1993-08-05
5.794345855712891,1993-08-06
5.875500679016113,1993-08-09
5.891729354858398,1993-08-10
5.980997562408447,1993-08-11
5.875500679016113,1993-08-12
5.948539733886719,1993-08-13
5.940422058105469,1993-08-16
6.1595354080200195,1993-08-17
6.110843658447266,1993-08-18
6.135190486907959,1993-08-19
6.062152862548828,1993-08-20
6.0540361404418945,1993-08-23
6.086498260498047,1993-08-24
6.0946149826049805,1993-08-25
6.0540361404418945,1993-08-26
6.118957996368408,1993-08-27
6.135190486907959,1993-08-30
6.0540361404418945,1993-08-31
6.086498260498047,1993-09-01
6.200113296508789,1993-09-02
6.200113296508789,1993-09-03
6.208227157592773,1993-09-07
6.23257303237915,1993-09-08
6.273149013519287,1993-09-09
6.281265735626221,1993-09-10
6.305608749389648,1993-09-13
6.281265735626221,1993-09-14
6.183883190155029,1993-09-15
6.183883190155029,1993-09-16
6.1595354080200195,1993-09-17
6.151420593261719,1993-09-20
6.086498260498047,1993-09-21
6.0946149826049805,1993-09-22
6.086498260498047,1993-09-23
6.0540361404418945,1993-09-24
6.021576404571533,1993-09-27
5.980997562408447,1993-09-28
5.989138603210449,1993-09-29
5.9565863609313965,1993-09-30
5.972860813140869,1993-10-01
5.972860813140869,1993-10-04
5.940311431884766,1993-10-05
5.940311431884766,1993-10-06
5.915901184082031,1993-10-07
5.915901184082031,1993-10-08
5.972860813140869,1993-10-11
5.940311431884766,1993-10-12
6.021685600280762,1993-10-13
6.086785793304443,1993-10-14
6.192571640014648,1993-10-15
6.249532222747803,1993-10-18
6.225120544433594,1993-10-19
6.225120544433594,1993-10-20
6.127471446990967,1993-10-21
6.111198902130127,1993-10-22
6.111198902130127,1993-10-25
6.046095848083496,1993-10-26
6.070509433746338,1993-10-27
6.046095848083496,1993-10-28
6.0949201583862305,1993-10-29
6.168354511260986,1993-11-01
6.094921588897705,1993-11-02
6.20099401473999,1993-11-03
6.086763858795166,1993-11-04
6.184675216674805,1993-11-05
6.103079319000244,1993-11-08
6.160195350646973,1993-11-09
6.20099401473999,1993-11-10
6.241787433624268,1993-11-11
