MDLZ,Date
14.148038864135742,2002-10-01
14.19417953491211,2002-10-02
14.132662773132324,2002-10-03
14.209558486938477,2002-10-04
14.121132850646973,2002-10-07
14.29029369354248,2002-10-08
14.267228126525879,2002-10-09
14.040396690368652,2002-10-10
14.417170524597168,2002-10-11
14.859294891357422,2002-10-14
15.063055992126465,2002-10-15
14.57094955444336,2002-10-16
14.85159969329834,2002-10-17
15.205303192138672,2002-10-18
15.532095909118652,2002-10-21
15.781998634338379,2002-10-22
15.066893577575684,2002-10-23
15.074579238891602,2002-10-24
14.793927192687988,2002-10-25
14.57094955444336,2002-10-28
14.594013214111328,2002-10-29
14.924649238586426,2002-10-30
15.186083793640137,2002-10-31
15.220680236816406,2002-11-01
14.982318878173828,2002-11-04
15.066893577575684,2002-11-05
15.05151653289795,2002-11-06
15.286041259765625,2002-11-07
15.224523544311523,2002-11-08
15.278345108032227,2002-11-11
14.417170524597168,2002-11-12
14.720888137817383,2002-11-13
14.740104675292969,2002-11-14
14.774715423583984,2002-11-15
14.667067527770996,2002-11-18
14.609396934509277,2002-11-19
14.378724098205566,2002-11-20
14.363341331481934,2002-11-21
14.263381004333496,2002-11-22
14.547877311706543,2002-11-25
14.594013214111328,2002-11-26
14.59017276763916,2002-11-27
14.440232276916504,2002-11-29
14.544039726257324,2002-12-02
14.501749038696289,2002-12-03
14.805466651916504,2002-12-04
14.613227844238281,2002-12-05
14.85159969329834,2002-12-06
15.070745468139648,2002-12-09
15.032293319702148,2002-12-10
14.978474617004395,2002-12-11
15.151480674743652,2002-12-12
15.228368759155273,2002-12-13
15.18223762512207,2002-12-16
15.193771362304688,2002-12-17
15.128412246704102,2002-12-18
15.031927108764648,2002-12-19
15.05122184753418,2002-12-20
15.078238487243652,2002-12-23
15.151562690734863,2002-12-24
15.124545097351074,2002-12-26
15.05122184753418,2002-12-27
15.031927108764648,2002-12-30
15.024209022521973,2002-12-31
15.128412246704102,2003-01-02
15.001056671142578,2003-01-03
14.865983963012695,2003-01-06
14.920010566711426,2003-01-07
14.89685344696045,2003-01-08
15.047369956970215,2003-01-09
14.931578636169434,2003-01-10
15.0126371383667,2003-01-13
14.81580638885498,2003-01-14
14.46461296081543,2003-01-15
14.719327926635742,2003-01-16
14.66529655456543,2003-01-17
14.588111877441406,2003-01-21
14.703888893127441,2003-01-22
14.287083625793457,2003-01-23
14.028522491455078,2003-01-24
14.202177047729492,2003-01-27
13.935892105102539,2003-01-28
12.04098129272461,2003-01-29
11.570147514343262,2003-01-30
12.291837692260742,2003-01-31
12.272541999816895,2003-02-03
12.214651107788086,2003-02-04
12.26096248626709,2003-02-05
12.064135551452637,2003-02-06
12.17605209350586,2003-02-07
12.183778762817383,2003-02-10
12.029404640197754,2003-02-11
12.125886917114258,2003-02-12
12.098867416381836,2003-02-13
12.098867416381836,2003-02-14
12.168331146240234,2003-02-18
12.149040222167969,2003-02-19
11.577866554260254,2003-02-20
11.620326042175293,2003-02-21
11.55085277557373,2003-02-24
11.635754585266113,2003-02-25
11.473662376403809,2003-02-26
11.469806671142578,2003-02-27
11.427353858947754,2003-02-28
11.307711601257324,2003-03-03
10.99897289276123,2003-03-04
10.751978874206543,2003-03-05
10.597602844238281,2003-03-06
10.535855293273926,2003-03-07
10.416219711303711,2003-03-10
10.690231323242188,2003-03-11
10.787237167358398,2003-03-12
11.058855056762695,2003-03-13
11.13646411895752,2003-03-14
11.52449893951416,2003-03-17
11.225708961486816,2003-03-18
11.637022018432617,2003-03-19
11.446882247924805,2003-03-20
11.951325416564941,2003-03-21
11.660304069519043,2003-03-24
11.54777717590332,2003-03-25
11.411965370178223,2003-03-26
11.307194709777832,2003-03-27
11.097664833068848,2003-03-28
10.942451477050781,2003-03-31
10.9346923828125,2003-04-01
11.159745216369629,2003-04-02
11.43135929107666,2003-04-03
11.058855056762695,2003-04-04
11.155866622924805,2003-04-07
11.353763580322266,2003-04-08
11.369283676147461,2003-04-09
10.919164657592773,2003-04-10
11.008413314819336,2003-04-11
11.276155471801758,2003-04-14
11.194671630859375,2003-04-15
11.291675567626953,2003-04-16
11.543890953063965,2003-04-17
11.65642261505127,2003-04-21
11.889246940612793,2003-04-22
11.91640567779541,2003-04-23
11.97460651397705,2003-04-24
11.699109077453613,2003-04-25
11.761192321777344,2003-04-28
12.009532928466797,2003-04-29
11.990131378173828,2003-04-30
12.052218437194824,2003-05-01
12.071614265441895,2003-05-02
12.137581825256348,2003-05-05
12.118185043334961,2003-05-06
12.122056007385254,2003-05-07
12.075494766235352,2003-05-08
12.145343780517578,2003-05-09
12.098775863647461,2003-05-12
12.125936508178711,2003-05-13
12.063860893249512,2003-05-14
11.951325416564941,2003-05-15
11.990131378173828,2003-05-16
11.91640567779541,2003-05-19
12.137581825256348,2003-05-20
12.448003768920898,2003-05-21
12.770068168640137,2003-05-22
12.785588264465332,2003-05-23
12.595453262329102,2003-05-27
12.564414978027344,2003-05-28
12.595453262329102,2003-05-29
12.572172164916992,2003-05-30
12.610979080200195,2003-06-02
12.74290657043457,2003-06-03
12.839917182922363,2003-06-04
12.878715515136719,2003-06-05
12.967963218688965,2003-06-06
12.816628456115723,2003-06-09
12.929158210754395,2003-06-10
13.01840877532959,2003-06-11
13.092137336730957,2003-06-12
12.991244316101074,2003-06-13
13.041691780090332,2003-06-16
12.987371444702148,2003-06-17
13.127056121826172,2003-06-18
12.828275680541992,2003-06-19
12.770068168640137,2003-06-20
12.649782180786133,2003-06-23
12.801108360290527,2003-06-24
12.6997652053833,2003-06-25
12.695868492126465,2003-06-26
12.6997652053833,2003-06-27
12.688066482543945,2003-06-30
12.590617179870605,2003-07-01
12.680273056030273,2003-07-02
12.504862785339355,2003-07-03
12.660785675048828,2003-07-07
12.660785675048828,2003-07-08
12.208611488342285,2003-07-09
12.181324005126953,2003-07-10
12.177425384521484,2003-07-11
12.181324005126953,2003-07-14
11.998119354248047,2003-07-15
12.005914688110352,2003-07-16
11.230210304260254,2003-07-17
11.222416877746582,2003-07-18
11.191231727600098,2003-07-21
11.296477317810059,2003-07-22
11.183432579040527,2003-07-23
11.117169380187988,2003-07-24
11.128861427307129,2003-07-25
11.128861427307129,2003-07-28
11.00412654876709,2003-07-29
10.820919036865234,2003-07-30
10.840407371520996,2003-07-31
10.894978523254395,2003-08-01
11.000224113464355,2003-08-04
10.859896659851074,2003-08-05
10.969039916992188,2003-08-06
10.969039916992188,2003-08-07
10.94565486907959,2003-08-08
11.08988094329834,2003-08-11
11.199029922485352,2003-08-12
11.117169380187988,2003-08-13
11.210719108581543,2003-08-14
11.234108924865723,2003-08-15
11.101574897766113,2003-08-18
11.109367370605469,2003-08-19
11.043105125427246,2003-08-20
11.117169380187988,2003-08-21
11.187329292297363,2003-08-22
11.429008483886719,2003-08-25
11.331557273864746,2003-08-26
11.370540618896484,2003-08-27
11.491375923156738,2003-08-28
11.577138900756836,2003-08-29
11.752545356750488,2003-09-02
11.635607719421387,2003-09-03
11.448502540588379,2003-09-04
11.405621528625488,2003-09-05
11.526458740234375,2003-09-08
11.49527359008789,2003-09-09
11.553742408752441,2003-09-10
11.640023231506348,2003-09-11
11.67532730102539,2003-09-12
11.620417594909668,2003-09-15
11.561588287353516,2003-09-16
11.734149932861328,2003-09-17
11.636102676391602,2003-09-18
11.510600090026855,2003-09-19
11.451777458190918,2003-09-22
11.530211448669434,2003-09-23
11.61257266998291,2003-09-24
11.518448829650879,2003-09-25
11.377262115478516,2003-09-26
11.640023231506348,2003-09-29
11.569426536560059,2003-09-30
11.745912551879883,2003-10-01
11.73807144165039,2003-10-02
11.734149932861328,2003-10-03
11.765521049499512,2003-10-06
11.765521049499512,2003-10-07
11.636102676391602,2003-10-08
11.62825870513916,2003-10-09
11.55766773223877,2003-10-10
11.573356628417969,2003-10-13
11.510600090026855,2003-10-14
11.565508842468262,2003-10-15
11.522366523742676,2003-10-16
11.43216609954834,2003-10-17
11.451777458190918,2003-10-20
11.353731155395508,2003-10-21
11.373342514038086,2003-10-22
11.447854995727539,2003-10-23
11.392943382263184,2003-10-24
11.353731155395508,2003-10-27
11.490995407104492,2003-10-28
11.498839378356934,2003-10-29
11.447854995727539,2003-10-30
11.412555694580078,2003-10-31
11.463542938232422,2003-11-03
11.43216609954834,2003-11-04
11.369414329528809,2003-11-05
11.510600090026855,2003-11-06
11.687085151672363,2003-11-07
11.655712127685547,2003-11-10
11.514527320861816,2003-11-11
11.894942283630371,2003-11-12
11.871415138244629,2003-11-13
11.969463348388672,2003-11-14
12.236141204833984,2003-11-17
12.157710075378418,2003-11-18
12.032204627990723,2003-11-19
12.047901153564453,2003-11-20
12.138100624084473,2003-11-21
12.294975280761719,2003-11-24
12.396940231323242,2003-11-25
12.467533111572266,2003-11-26
12.420473098754883,2003-11-28
12.47537899017334,2003-12-01
12.636174201965332,2003-12-02
12.667545318603516,2003-12-03
12.373409271240234,2003-12-04
12.357726097106934,2003-12-05
12.436158180236816,2003-12-08
12.314581871032715,2003-12-09
12.302814483642578,2003-12-10
12.298893928527832,2003-12-11
12.432243347167969,2003-12-12
12.483220100402832,2003-12-15
12.3890962600708,2003-12-16
12.349878311157227,2003-12-17
12.420880317687988,2003-12-18
12.373543739318848,2003-12-19
12.523433685302734,2003-12-22
12.460320472717285,2003-12-23
12.40115737915039,2003-12-24
12.416935920715332,2003-12-26
12.511597633361816,2003-12-29
12.720648765563965,2003-12-30
12.708819389343262,2003-12-31
12.653596878051758,2004-01-02
12.685142517089844,2004-01-05
12.81532096862793,2004-01-06
12.732488632202148,2004-01-07
12.740367889404297,2004-01-08
12.661479949951172,2004-01-09
12.633871078491211,2004-01-12
12.345935821533203,2004-01-13
12.452434539794922,2004-01-14
12.361708641052246,2004-01-15
12.472149848937988,2004-01-16
12.554986000061035,2004-01-20
12.547099113464355,2004-01-21
12.606266021728516,2004-01-22
12.298600196838379,2004-01-23
12.811370849609375,2004-01-26
12.673318862915039,2004-01-27
12.645709991455078,2004-01-28
12.677263259887695,2004-01-29
12.704869270324707,2004-01-30
12.83897876739502,2004-02-02
13.07564640045166,2004-02-03
13.205811500549316,2004-02-04
13.29258918762207,2004-02-05
13.091419219970703,2004-02-06
13.055922508239746,2004-02-09
13.024374008178711,2004-02-10
13.087478637695312,2004-02-11
13.055922508239746,2004-02-12
12.992815971374512,2004-02-13
13.288641929626465,2004-02-17
13.261029243469238,2004-02-18
13.111143112182617,2004-02-19
13.095367431640625,2004-02-20
13.099316596984863,2004-02-23
13.115091323852539,2004-02-24
13.071704864501953,2004-02-25
13.119029998779297,2004-02-26
13.328083992004395,2004-02-27
13.497695922851562,2004-03-01
13.410923957824707,2004-03-02
13.268919944763184,2004-03-03
13.22159194946289,2004-03-04
13.458250045776367,2004-03-05
13.493749618530273,2004-03-08
13.608135223388672,2004-03-09
13.470083236694336,2004-03-10
13.077513694763184,2004-03-11
13.006145477294922,2004-03-12
12.89511489868164,2004-03-15
12.847536087036133,2004-03-16
13.037871360778809,2004-03-17
12.978388786315918,2004-03-18
12.875289916992188,2004-03-19
12.732542037963867,2004-03-22
12.75236701965332,2004-03-23
12.538241386413574,2004-03-24
12.490656852722168,2004-03-25
12.458934783935547,2004-03-26
12.633407592773438,2004-03-29
12.573930740356445,2004-03-30
12.692887306213379,2004-03-31
12.669093132019043,2004-04-01
12.633407592773438,2004-04-02
12.768231391906738,2004-04-05
12.609618186950684,2004-04-06
12.490656852722168,2004-04-07
12.470829963684082,2004-04-08
12.324112892150879,2004-04-12
12.228946685791016,2004-04-13
12.288427352905273,2004-04-14
12.407387733459473,2004-04-15
12.43514347076416,2004-04-16
12.447043418884277,2004-04-19
12.399453163146973,2004-04-20
12.728571891784668,2004-04-21
13.065627098083496,2004-04-22
13.121142387390137,2004-04-23
12.99821662902832,2004-04-26
13.109244346618652,2004-04-27
13.04580307006836,2004-04-28
13.049765586853027,2004-04-29
13.049765586853027,2004-04-30
13.117172241210938,2004-05-03
13.02994155883789,2004-05-04
12.938738822937012,2004-05-05
12.907015800476074,2004-05-06
12.7206449508667,2004-05-07
12.530313491821289,2004-05-10
12.526350975036621,2004-05-11
12.3598051071167,2004-05-12
12.133783340454102,2004-05-13
12.284462928771973,2004-05-14
12.256707191467285,2004-05-17
12.137748718261719,2004-05-18
12.086197853088379,2004-05-19
11.8760404586792,2004-05-20
11.864144325256348,2004-05-21
11.8760404586792,2004-05-24
11.848281860351562,2004-05-25
11.899828910827637,2004-05-26
11.907763481140137,2004-05-27
11.840350151062012,2004-05-28
11.856213569641113,2004-06-01
11.915693283081055,2004-06-02
12.169471740722656,2004-06-03
12.002927780151367,2004-06-04
12.14964771270752,2004-06-07
12.117925643920898,2004-06-08
12.098098754882812,2004-06-09
12.284462928771973,2004-06-10
12.181363105773926,2004-06-14
12.189297676086426,2004-06-15
12.205161094665527,2004-06-16
12.236881256103516,2004-06-17
12.37170124053955,2004-06-18
12.232917785644531,2004-06-21
12.268601417541504,2004-06-22
12.276582717895508,2004-06-23
12.264610290527344,2004-06-24
12.228720664978027,2004-06-25
12.364325523376465,2004-06-28
12.444097518920898,2004-06-29
12.63554573059082,2004-06-30
12.436116218566895,2004-07-01
12.372303009033203,2004-07-02
12.583688735961914,2004-07-06
12.49195384979248,2004-07-07
12.591666221618652,2004-07-08
12.507911682128906,2004-07-09
12.507911682128906,2004-07-12
12.396227836608887,2004-07-13
12.468023300170898,2004-07-14
12.208776473999023,2004-07-15
12.08513069152832,2004-07-16
12.416173934936523,2004-07-19
12.683404922485352,2004-07-20
12.559764862060547,2004-07-21
12.420162200927734,2004-07-22
12.168892860412598,2004-07-23
12.172881126403809,2004-07-26
12.204785346984863,2004-07-27
12.101081848144531,2004-07-28
12.172881126403809,2004-07-29
12.184840202331543,2004-07-30
12.06120491027832,2004-08-02
12.025300979614258,2004-08-03
11.985420227050781,2004-08-04
11.901665687561035,2004-08-05
11.837845802307129,2004-08-06
11.825878143310547,2004-08-09
11.789983749389648,2004-08-10
11.857786178588867,2004-08-11
11.869751930236816,2004-08-12
11.909636497497559,2004-08-13
12.136984825134277,2004-08-16
12.1569242477417,2004-08-17
12.236690521240234,2004-08-18
12.29652214050293,2004-08-19
12.519880294799805,2004-08-20
12.46403980255127,2004-08-23
12.47999382019043,2004-08-24
12.507911682128906,2004-08-25
12.583688735961914,2004-08-26
12.547797203063965,2004-08-27
12.440106391906738,2004-08-30
12.476003646850586,2004-08-31
12.483980178833008,2004-09-01
12.56773853302002,2004-09-02
12.56374740600586,2004-09-03
12.683404922485352,2004-09-07
12.543807029724121,2004-09-08
12.595661163330078,2004-09-09
12.601682662963867,2004-09-10
12.766275405883789,2004-09-13
12.774306297302246,2004-09-14
12.818467140197754,2004-09-15
12.882698059082031,2004-09-16
13.05532169342041,2004-09-17
13.007148742675781,2004-09-20
12.846570014953613,2004-09-21
12.605693817138672,2004-09-22
12.601682662963867,2004-09-23
12.629780769348145,2004-09-24
12.68598461151123,2004-09-27
12.826492309570312,2004-09-28
12.806421279907227,2004-09-29
12.734153747558594,2004-09-30
12.722114562988281,2004-10-01
12.726130485534668,2004-10-04
12.605693817138672,2004-10-05
12.834528923034668,2004-10-06
12.677959442138672,2004-10-07
12.569557189941406,2004-10-08
12.529419898986816,2004-10-11
12.513361930847168,2004-10-12
12.57357406616211,2004-10-13
12.673938751220703,2004-10-14
12.90277099609375,2004-10-15
12.979053497314453,2004-10-18
13.023201942443848,2004-10-19
13.211891174316406,2004-10-20
13.143644332885742,2004-10-21
13.067367553710938,2004-10-22
12.98707389831543,2004-10-25
13.175762176513672,2004-10-26
13.348384857177734,2004-10-27
13.388526916503906,2004-10-28
13.372476577758789,2004-10-29
13.521012306213379,2004-11-01
13.428682327270508,2004-11-02
13.420648574829102,2004-11-03
13.858235359191895,2004-11-04
13.946555137634277,2004-11-05
13.842178344726562,2004-11-08
13.798017501831055,2004-11-09
13.99071216583252,2004-11-10
14.05093765258789,2004-11-11
14.002755165100098,2004-11-12
13.922470092773438,2004-11-15
13.882328033447266,2004-11-16
13.95458698272705,2004-11-17
13.918450355529785,2004-11-18
13.665534973144531,2004-11-19
13.882328033447266,2004-11-22
13.96260929107666,2004-11-23
13.866263389587402,2004-11-24
13.974658012390137,2004-11-26
13.950571060180664,2004-11-29
13.729762077331543,2004-11-30
13.882328033447266,2004-12-01
13.96260929107666,2004-12-02
13.75385856628418,2004-12-03
13.934510231018066,2004-12-06
13.854214668273926,2004-12-07
13.769918441772461,2004-12-08
13.870281219482422,2004-12-09
14.06297492980957,2004-12-10
14.099105834960938,2004-12-13
14.243630409240723,2004-12-14
14.42428970336914,2004-12-15
14.416259765625,2004-12-16
14.416259765625,2004-12-17
14.37385368347168,2004-12-20
14.25273323059082,2004-12-21
14.15179443359375,2004-12-22
14.228513717651367,2004-12-23
14.115460395812988,2004-12-27
14.430387496948242,2004-12-28
14.353673934936523,2004-12-29
14.341565132141113,2004-12-30
14.377898216247559,2004-12-31
14.083148956298828,2005-01-03
14.026628494262695,2005-01-04
13.91357421875,2005-01-05
13.921649932861328,2005-01-06
13.91357421875,2005-01-07
13.901466369628906,2005-01-10
13.824748039245605,2005-01-11
13.820710182189941,2005-01-12
13.788405418395996,2005-01-13
13.820710182189941,2005-01-14
13.901466369628906,2005-01-18
13.861084938049316,2005-01-19
13.776298522949219,2005-01-20
13.715731620788574,2005-01-21
13.485589027404785,2005-01-24
13.336199760437012,2005-01-25
13.412910461425781,2005-01-26
13.505783081054688,2005-01-27
13.429068565368652,2005-01-28
13.719772338867188,2005-01-31
13.606712341308594,2005-02-01
13.727845191955566,2005-02-02
13.727845191955566,2005-02-03
13.719772338867188,2005-02-04
13.505783081054688,2005-02-07
13.614797592163086,2005-02-08
13.505783081054688,2005-02-09
13.53404426574707,2005-02-10
13.517889022827148,2005-02-11
13.5946044921875,2005-02-14
13.570385932922363,2005-02-15
13.630942344665527,2005-02-16
13.574417114257812,2005-02-17
13.505783081054688,2005-02-18
13.336199760437012,2005-02-22
13.380607604980469,2005-02-23
13.53404426574707,2005-02-24
13.671317100524902,2005-02-25
13.505783081054688,2005-02-28
13.521925926208496,2005-03-01
13.54615592956543,2005-03-02
13.618828773498535,2005-03-03
13.606712341308594,2005-03-04
13.493666648864746,2005-03-07
13.44521427154541,2005-03-08
13.311975479125977,2005-03-09
13.44521427154541,2005-03-10
13.528497695922852,2005-03-11
13.483803749084473,2005-03-14
13.378182411193848,2005-03-15
13.321301460266113,2005-03-16
13.223799705505371,2005-03-17
13.195361137390137,2005-03-18
13.057235717773438,2005-03-21
13.081608772277832,2005-03-22
13.020668029785156,2005-03-23
12.866290092468262,2005-03-24
13.040980339050293,2005-03-28
13.09380054473877,2005-03-29
13.309115409851074,2005-03-30
13.42692756652832,2005-03-31
13.317244529724121,2005-04-01
13.341615676879883,2005-04-04
13.41474723815918,2005-04-05
13.341615676879883,2005-04-06
13.305058479309082,2005-04-07
13.272552490234375,2005-04-08
13.361932754516602,2005-04-11
13.357870101928711,2005-04-12
13.17505168914795,2005-04-13
13.187238693237305,2005-04-14
12.980045318603516,2005-04-15
12.776917457580566,2005-04-18
12.805350303649902,2005-04-19
12.695658683776855,2005-04-20
12.695658683776855,2005-04-21
12.30158519744873,2005-04-22
12.679412841796875,2005-04-25
12.64284610748291,2005-04-26
12.87847900390625,2005-04-27
13.089733123779297,2005-04-28
13.166922569274902,2005-04-29
13.126300811767578,2005-05-02
13.325370788574219,2005-05-03
13.410675048828125,2005-05-04
13.26036548614502,2005-05-05
13.276615142822266,2005-05-06
13.244114875793457,2005-05-09
13.219740867614746,2005-05-10
13.357870101928711,2005-05-11
13.300997734069824,2005-05-12
13.195361137390137,2005-05-13
13.325370788574219,2005-05-16
13.272552490234375,2005-05-17
13.305058479309082,2005-05-18
13.317244529724121,2005-05-19
13.276615142822266,2005-05-20
13.349743843078613,2005-05-23
13.305058479309082,2005-05-24
13.276615142822266,2005-05-25
13.309115409851074,2005-05-26
13.309115409851074,2005-05-27
13.179113388061523,2005-05-31
13.317244529724121,2005-06-01
13.300997734069824,2005-06-02
13.150680541992188,2005-06-03
13.101917266845703,2005-06-06
13.032864570617676,2005-06-07
12.931297302246094,2005-06-08
12.9434814453125,2005-06-09
12.919112205505371,2005-06-10
12.776917457580566,2005-06-13
12.919112205505371,2005-06-14
12.797226905822754,2005-06-15
12.740346908569336,2005-06-16
12.764727592468262,2005-06-17
13.012541770935059,2005-06-20
12.951602935791016,2005-06-21
12.992232322692871,2005-06-22
12.951602935791016,2005-06-23
12.835075378417969,2005-06-24
12.875964164733887,2005-06-27
13.051782608032227,2005-06-28
12.965916633605957,2005-06-29
13.006810188293457,2005-06-30
13.068144798278809,2005-07-01
13.006810188293457,2005-07-05
12.978179931640625,2005-07-06
12.794181823730469,2005-07-07
12.867785453796387,2005-07-08
12.85551643371582,2005-07-11
12.880047798156738,2005-07-12
12.888232231140137,2005-07-13
12.937294960021973,2005-07-14
13.04360580444336,2005-07-15
13.04360580444336,2005-07-18
12.98636531829834,2005-07-19
12.53249454498291,2005-07-20
12.512045860290527,2005-07-21
12.610180854797363,2005-07-22
12.516134262084961,2005-07-25
12.561115264892578,2005-07-26
12.597922325134277,2005-07-27
12.585650444030762,2005-07-28
12.491602897644043,2005-07-29
12.512045860290527,2005-08-01
12.557031631469727,2005-08-02
12.72875690460205,2005-08-03
12.512045860290527,2005-08-04
12.589741706848145,2005-08-05
12.589741706848145,2005-08-08
12.712404251098633,2005-08-09
12.708313941955566,2005-08-10
12.696050643920898,2005-08-11
12.7205810546875,2005-08-12
12.74920654296875,2005-08-15
12.753296852111816,2005-08-16
12.675604820251465,2005-08-17
12.73693561553955,2005-08-18
12.683783531188965,2005-08-19
12.716497421264648,2005-08-22
12.663335800170898,2005-08-23
12.73284912109375,2005-08-24
12.691961288452148,2005-08-25
12.716497421264648,2005-08-26
12.822797775268555,2005-08-29
12.769649505615234,2005-08-30
12.675604820251465,2005-08-31
12.663335800170898,2005-09-01
12.683938026428223,2005-09-02
12.630386352539062,2005-09-06
12.57270622253418,2005-09-07
12.630386352539062,2005-09-08
12.622146606445312,2005-09-09
12.7457275390625,2005-09-12
12.663334846496582,2005-09-13
12.63862419128418,2005-09-14
12.811644554138184,2005-09-15
12.696294784545898,2005-09-16
12.675702095031738,2005-09-19
12.564473152160645,2005-09-20
12.35025405883789,2005-09-21
12.136039733886719,2005-09-22
12.16488265991211,2005-09-23
12.206072807312012,2005-09-26
12.440886497497559,2005-09-27
12.477961540222168,2005-09-28
12.568591117858887,2005-09-29
12.601544380187988,2005-09-30
12.47384262084961,2005-10-03
12.412050247192383,2005-10-04
12.391449928283691,2005-10-05
12.337897300720215,2005-10-06
12.271991729736328,2005-10-07
12.230792045593262,2005-10-10
12.21843147277832,2005-10-11
12.144282341003418,2005-10-12
12.177238464355469,2005-10-13
12.271991729736328,2005-10-14
12.19371509552002,2005-10-17
12.107203483581543,2005-10-18
11.695256233215332,2005-10-19
11.715852737426758,2005-10-20
11.616986274719238,2005-10-21
11.69937801361084,2005-10-24
11.719974517822266,2005-10-25
11.604626655578613,2005-10-26
11.563434600830078,2005-10-27
11.666419982910156,2005-10-28
11.658182144165039,2005-10-31
11.695256233215332,2005-11-01
11.608749389648438,2005-11-02
11.616986274719238,2005-11-03
11.641702651977539,2005-11-04
11.670537948608398,2005-11-07
11.831198692321777,2005-11-08
11.892986297607422,2005-11-09
12.016579627990723,2005-11-10
12.070136070251465,2005-11-11
12.0618896484375,2005-11-14
11.950668334960938,2005-11-15
11.96713924407959,2005-11-16
11.95478343963623,2005-11-17
12.0618896484375,2005-11-18
12.103084564208984,2005-11-21
12.148404121398926,2005-11-22
12.383219718933105,2005-11-23
12.403812408447266,2005-11-25
12.263749122619629,2005-11-28
12.263749122619629,2005-11-29
11.921828269958496,2005-11-30
12.21019172668457,2005-12-01
12.247268676757812,2005-12-02
12.177238464355469,2005-12-05
12.123686790466309,2005-12-06
11.958902359008789,2005-12-07
12.086610794067383,2005-12-08
12.0371732711792,2005-12-09
12.16488265991211,2005-12-12
12.098962783813477,2005-12-13
11.921828269958496,2005-12-14
11.810604095458984,2005-12-15
11.724090576171875,2005-12-16
11.670537948608398,2005-12-19
11.571676254272461,2005-12-20
11.604626655578613,2005-12-21
11.803996086120605,2005-12-22
11.662778854370117,2005-12-23
11.5880126953125,2005-12-27
11.716767311096191,2005-12-28
11.762457847595215,2005-12-29
11.700159072875977,2005-12-30
11.650313377380371,2006-01-03
11.608780860900879,2006-01-04
11.563091278076172,2006-01-05
11.492483139038086,2006-01-06
11.430187225341797,2006-01-09
11.41357135772705,2006-01-10
11.554787635803223,2006-01-11
12.00335693359375,2006-01-12
11.920287132263184,2006-01-13
11.95766830444336,2006-01-17
12.069808959960938,2006-01-18
12.07396125793457,2006-01-19
11.945206642150879,2006-01-20
11.911983489990234,2006-01-23
11.895365715026855,2006-01-24
11.945206642150879,2006-01-25
12.082275390625,2006-01-26
12.165337562561035,2006-01-27
12.460229873657227,2006-01-30
12.227642059326172,2006-01-31
12.148722648620605,2006-02-01
12.148722648620605,2006-02-02
12.078116416931152,2006-02-03
11.949359893798828,2006-02-06
12.049039840698242,2006-02-07
11.96181869506836,2006-02-08
12.06149959564209,2006-02-09
12.053194046020508,2006-02-10
11.99504566192627,2006-02-13
12.103036880493164,2006-02-14
12.219334602355957,2006-02-15
12.144570350646973,2006-02-16
12.273329734802246,2006-02-17
12.26917552947998,2006-02-21
12.393780708312988,2006-02-22
12.530840873718262,2006-02-23
12.580676078796387,2006-02-24
12.543302536010742,2006-02-27
12.497611045837402,2006-02-28
12.310710906982422,2006-03-01
12.26917552947998,2006-03-02
12.331474304199219,2006-03-03
12.24425220489502,2006-03-06
12.298249244689941,2006-03-07
12.306559562683105,2006-03-08
12.497611045837402,2006-03-09
12.69697380065918,2006-03-10
12.458429336547852,2006-03-13
12.609089851379395,2006-03-14
12.61327838897705,2006-03-15
12.667680740356445,2006-03-16
12.663494110107422,2006-03-17
12.7471923828125,2006-03-20
12.743006706237793,2006-03-21
13.03176498413086,2006-03-22
12.784858703613281,2006-03-23
12.847628593444824,2006-03-24
12.847628593444824,2006-03-27
12.58398151397705,2006-03-28
12.705343246459961,2006-03-29
12.634202003479004,2006-03-30
12.684420585632324,2006-03-31
12.671862602233887,2006-04-03
12.864371299743652,2006-04-04
12.676047325134277,2006-04-05
12.676047325134277,2006-04-06
12.554686546325684,2006-04-07
12.450067520141602,2006-04-10
12.245009422302246,2006-04-11
12.178050994873047,2006-04-12
12.186423301696777,2006-04-13
12.157123565673828,2006-04-17
12.26174545288086,2006-04-18
12.357999801635742,2006-04-19
12.734638214111328,2006-04-20
12.994101524353027,2006-04-21
13.040135383605957,2006-04-24
13.081986427307129,2006-04-25
13.098723411560059,2006-04-26
13.102912902832031,2006-04-27
13.073616027832031,2006-04-28
13.040135383605957,2006-05-01
12.989912986755371,2006-05-02
12.977365493774414,2006-05-03
13.006651878356934,2006-05-04
13.157310485839844,2006-05-05
13.29959774017334,2006-05-08
13.303783416748047,2006-05-09
13.270302772521973,2006-05-10
13.077797889709473,2006-05-11
12.885294914245605,2006-05-12
13.048500061035156,2006-05-15
13.24101448059082,2006-05-16
13.186610221862793,2006-05-17
13.182425498962402,2006-05-18
13.178237915039062,2006-05-19
13.295416831970215,2006-05-22
13.349821090698242,2006-05-23
13.584171295166016,2006-05-24
13.805968284606934,2006-05-25
13.759936332702637,2006-05-26
13.739020347595215,2006-05-30
13.852009773254395,2006-05-31
13.789231300354004,2006-06-01
13.893858909606934,2006-06-02
13.818528175354004,2006-06-05
13.57999038696289,2006-06-06
13.295416831970215,2006-06-07
13.132206916809082,2006-06-08
13.123836517333984,2006-06-09
13.061060905456543,2006-06-12
12.847628593444824,2006-06-13
12.86018180847168,2006-06-14
