CNP,Date
0.2932192087173462,1962-10-16
0.2954242527484894,1962-10-17
0.2932192087173462,1962-10-18
0.2866055369377136,1962-10-19
0.2866055369377136,1962-10-22
0.2792566120624542,1962-10-23
0.28293079137802124,1962-10-24
0.28035879135131836,1962-10-25
0.2814611792564392,1962-10-26
0.2910146415233612,1962-10-29
0.29983335733413696,1962-10-30
0.29726114869117737,1962-10-31
0.298363596200943,1962-11-01
0.3057122528553009,1962-11-02
0.3079169690608978,1962-11-05
0.30754923820495605,1962-11-07
0.3049775958061218,1962-11-08
0.3027730882167816,1962-11-09
0.3079169690608978,1962-11-12
0.3114595413208008,1962-11-13
0.3085074722766876,1962-11-14
0.3085074722766876,1962-11-15
0.3114595413208008,1962-11-16
0.31662601232528687,1962-11-19
0.3107217252254486,1962-11-20
0.3114595413208008,1962-11-21
0.30998361110687256,1962-11-23
0.3070314824581146,1962-11-26
0.3085074722766876,1962-11-27
0.30924561619758606,1962-11-28
0.31219759583473206,1962-11-29
0.30998361110687256,1962-11-30
0.31219759583473206,1962-12-03
0.31219759583473206,1962-12-04
0.31219759583473206,1962-12-05
0.3107217252254486,1962-12-06
0.31219759583473206,1962-12-07
0.3114595413208008,1962-12-10
0.30961471796035767,1962-12-11
0.3107217252254486,1962-12-12
0.31219759583473206,1962-12-13
0.3217925429344177,1962-12-14
0.33507752418518066,1962-12-17
0.3299107849597931,1962-12-18
0.3321252763271332,1962-12-19
0.33470863103866577,1962-12-20
0.3336014151573181,1962-12-21
0.33138737082481384,1962-12-24
0.3354463279247284,1962-12-26
0.3358156383037567,1962-12-27
0.33766064047813416,1962-12-28
0.3409820795059204,1962-12-31
0.3395058214664459,1963-01-02
0.33802980184555054,1963-01-03
0.3395058214664459,1963-01-04
0.34319621324539185,1963-01-07
0.3520526885986328,1963-01-08
0.3505766689777374,1963-01-09
0.3483627438545227,1963-01-10
0.34762445092201233,1963-01-11
0.3483627438545227,1963-01-14
0.34467214345932007,1963-01-15
0.34541016817092896,1963-01-16
0.3479933738708496,1963-01-17
0.3483627438545227,1963-01-18
0.35131457448005676,1963-01-21
0.3509455919265747,1963-01-22
0.35131457448005676,1963-01-23
0.3505766689777374,1963-01-24
0.3483627438545227,1963-01-25
0.34910041093826294,1963-01-28
0.3505766689777374,1963-01-29
0.3483627438545227,1963-01-30
0.35020744800567627,1963-01-31
0.35242173075675964,1963-02-01
0.3557429611682892,1963-02-04
0.3542669713497162,1963-02-05
0.36017152667045593,1963-02-06
0.36902809143066406,1963-02-07
0.36164748668670654,1963-02-08
0.36017152667045593,1963-02-11
0.3631235361099243,1963-02-12
0.36238542199134827,1963-02-13
0.3572191298007965,1963-02-14
0.36017152667045593,1963-02-15
0.36017152667045593,1963-02-18
0.3572191298007965,1963-02-19
0.36238542199134827,1963-02-20
0.3557429611682892,1963-02-21
0.3572191298007965,1963-02-25
0.35648104548454285,1963-02-26
0.3572191298007965,1963-02-27
0.3572191298007965,1963-02-28
0.35648104548454285,1963-03-01
0.3520526885986328,1963-03-04
0.3572191298007965,1963-03-05
0.35279083251953125,1963-03-06
0.35279083251953125,1963-03-07
0.35500502586364746,1963-03-08
0.35500502586364746,1963-03-11
0.3579573929309845,1963-03-12
0.36017152667045593,1963-03-13
0.36902809143066406,1963-03-14
0.3657069504261017,1963-03-15
0.36755213141441345,1963-03-18
0.3697660267353058,1963-03-19
0.3793608844280243,1963-03-20
0.3764084577560425,1963-03-21
0.3749324381351471,1963-03-22
0.3786229193210602,1963-03-25
0.3775155246257782,1963-03-26
0.3749324381351471,1963-03-27
0.3749324381351471,1963-03-28
0.3719799518585205,1963-03-29
0.37714654207229614,1963-04-01
0.3756706118583679,1963-04-02
0.37714654207229614,1963-04-03
0.3786229193210602,1963-04-04
0.38083699345588684,1963-04-05
0.3764084577560425,1963-04-08
0.3764084577560425,1963-04-09
0.3734563887119293,1963-04-10
0.3719799518585205,1963-04-11
0.3749324381351471,1963-04-15
0.3764084577560425,1963-04-16
0.37603992223739624,1963-04-17
0.37234944105148315,1963-04-18
0.3741944134235382,1963-04-19
0.3749324381351471,1963-04-22
0.37714654207229614,1963-04-23
0.3778848648071289,1963-04-24
0.37714654207229614,1963-04-25
0.3787473738193512,1963-04-26
0.3780064582824707,1963-04-29
0.3787473738193512,1963-04-30
0.37504181265830994,1963-05-01
0.37355923652648926,1963-05-02
0.37355923652648926,1963-05-03
0.37504181265830994,1963-05-06
0.37652379274368286,1963-05-07
0.37355923652648926,1963-05-08
0.3780064582824707,1963-05-09
0.37504181265830994,1963-05-10
0.3787473738193512,1963-05-13
0.37948885560035706,1963-05-14
0.3780064582824707,1963-05-15
0.3780064582824707,1963-05-16
0.38171231746673584,1963-05-17
0.3824535012245178,1963-05-20
0.393571138381958,1963-05-21
0.40580084919929504,1963-05-22
0.4135836958885193,1963-05-23
0.4158068895339966,1963-05-24
0.4135836958885193,1963-05-27
0.4135836958885193,1963-05-28
0.4069129526615143,1963-05-29
0.4024657607078552,1963-05-31
0.40357765555381775,1963-06-03
0.4069129526615143,1963-06-04
0.4046892821788788,1963-06-05
0.39690691232681274,1963-06-06
0.39134788513183594,1963-06-07
0.39468348026275635,1963-06-10
0.39245957136154175,1963-06-11
0.39690691232681274,1963-06-12
0.39134788513183594,1963-06-13
0.39245957136154175,1963-06-14
0.39468348026275635,1963-06-17
0.3991301953792572,1963-06-18
0.39134788513183594,1963-06-19
0.39245957136154175,1963-06-20
0.395795077085495,1963-06-21
0.39245957136154175,1963-06-24
0.39134788513183594,1963-06-25
0.39134788513183594,1963-06-26
0.39134788513183594,1963-06-27
0.39245957136154175,1963-06-28
0.39468348026275635,1963-07-01
0.39468348026275635,1963-07-02
0.39134788513183594,1963-07-03
0.39468348026275635,1963-07-05
0.39245957136154175,1963-07-08
0.3891243040561676,1963-07-09
0.39468348026275635,1963-07-10
0.39468348026275635,1963-07-11
0.39468348026275635,1963-07-12
0.393571138381958,1963-07-15
0.3824535012245178,1963-07-16
0.39134788513183594,1963-07-17
0.3846772015094757,1963-07-18
0.39134788513183594,1963-07-19
0.3891243040561676,1963-07-22
0.39134788513183594,1963-07-23
0.3813418745994568,1963-07-24
0.38022977113723755,1963-07-25
0.3768947720527649,1963-07-26
0.3746708929538727,1963-07-29
0.3824535012245178,1963-07-30
0.38578882813453674,1963-07-31
0.3835655748844147,1963-08-01
0.3824535012245178,1963-08-02
0.3824535012245178,1963-08-05
0.3824535012245178,1963-08-06
0.3846772015094757,1963-08-07
0.3824535012245178,1963-08-08
0.3824535012245178,1963-08-09
0.38690072298049927,1963-08-12
0.3885084390640259,1963-08-13
0.37734419107437134,1963-08-14
0.3840425908565521,1963-08-15
0.38515931367874146,1963-08-16
0.38739195466041565,1963-08-19
0.3952065706253052,1963-08-20
0.39743974804878235,1963-08-21
0.39743974804878235,1963-08-22
0.39967235922813416,1963-08-23
0.3963232934474945,1963-08-26
0.39743974804878235,1963-08-27
0.3985561728477478,1963-08-28
0.39743974804878235,1963-08-29
0.41083666682243347,1963-08-30
0.41530200839042664,1963-09-03
0.41976791620254517,1963-09-04
0.42869889736175537,1963-09-05
0.4275825321674347,1963-09-06
0.4130690097808838,1963-09-09
0.41753458976745605,1963-09-10
0.42423298954963684,1963-09-11
0.42423298954963684,1963-09-12
0.42200055718421936,1963-09-13
0.42088425159454346,1963-09-16
0.4074872136116028,1963-09-17
0.4086036682128906,1963-09-18
0.4086036682128906,1963-09-19
0.41083666682243347,1963-09-20
0.41530200839042664,1963-09-23
0.4119528532028198,1963-09-24
0.4086036682128906,1963-09-25
0.39409011602401733,1963-09-26
0.3985561728477478,1963-09-27
0.39743974804878235,1963-09-30
0.3952065706253052,1963-10-01
0.39185765385627747,1963-10-02
0.39185765385627747,1963-10-03
0.39409011602401733,1963-10-04
0.38739195466041565,1963-10-07
0.39409011602401733,1963-10-08
0.3952065706253052,1963-10-09
0.38739195466041565,1963-10-10
0.3818095624446869,1963-10-11
0.3907411992549896,1963-10-14
0.39297381043434143,1963-10-15
0.3907411992549896,1963-10-16
0.38515931367874146,1963-10-17
0.3840425908565521,1963-10-18
0.3840425908565521,1963-10-21
0.3840425908565521,1963-10-22
0.3829263150691986,1963-10-23
0.3840425908565521,1963-10-24
0.3840425908565521,1963-10-25
0.38739195466041565,1963-10-28
0.3829263150691986,1963-10-29
0.3818095624446869,1963-10-30
0.37846070528030396,1963-10-31
0.3818095624446869,1963-11-01
0.3829263150691986,1963-11-04
0.379577100276947,1963-11-06
0.379577100276947,1963-11-07
0.3829263150691986,1963-11-08
0.3829263150691986,1963-11-11
0.38566169142723083,1963-11-12
0.38678303360939026,1963-11-13
0.38902512192726135,1963-11-14
0.3901461958885193,1963-11-15
0.3834194839000702,1963-11-18
0.3901461958885193,1963-11-19
0.3879040777683258,1963-11-20
0.38678303360939026,1963-11-21
0.38566169142723083,1963-11-22
0.38566169142723083,1963-11-26
0.38566169142723083,1963-11-27
0.38117703795433044,1963-11-29
0.3822985291481018,1963-12-02
0.38678303360939026,1963-12-03
0.3778139650821686,1963-12-04
0.38566169142723083,1963-12-05
0.38005632162094116,1963-12-06
0.38117703795433044,1963-12-09
0.38566169142723083,1963-12-10
0.38566169142723083,1963-12-11
0.38566169142723083,1963-12-12
0.38678303360939026,1963-12-13
0.3901461958885193,1963-12-16
0.3946308195590973,1963-12-17
0.3834194839000702,1963-12-18
0.38678303360939026,1963-12-19
0.3901461958885193,1963-12-20
0.38566169142723083,1963-12-23
0.3901461958885193,1963-12-24
0.391267329454422,1963-12-26
0.38454076647758484,1963-12-27
0.38566169142723083,1963-12-30
0.3879040777683258,1963-12-31
0.38678303360939026,1964-01-02
0.391267329454422,1964-01-03
0.3946308195590973,1964-01-06
0.3946308195590973,1964-01-07
0.3946308195590973,1964-01-08
0.3946308195590973,1964-01-09
0.3946308195590973,1964-01-10
0.3901461958885193,1964-01-13
0.3946308195590973,1964-01-14
0.391267329454422,1964-01-15
0.3935096561908722,1964-01-16
0.391267329454422,1964-01-17
0.38678303360939026,1964-01-20
0.38678303360939026,1964-01-21
0.3901461958885193,1964-01-22
0.38902512192726135,1964-01-23
0.38902512192726135,1964-01-24
0.38902512192726135,1964-01-27
0.38566169142723083,1964-01-28
0.38566169142723083,1964-01-29
0.38902512192726135,1964-01-30
0.38678303360939026,1964-01-31
0.3901461958885193,1964-02-03
0.38902512192726135,1964-02-04
0.38678303360939026,1964-02-05
0.3879040777683258,1964-02-06
0.3946308195590973,1964-02-07
0.40075477957725525,1964-02-10
0.3962516784667969,1964-02-11
0.3951261341571808,1964-02-12
0.3962516784667969,1964-02-13
0.40300577878952026,1964-02-14
0.4120118319988251,1964-02-17
0.4108857810497284,1964-02-18
0.4131375849246979,1964-02-19
0.42101743817329407,1964-02-20
0.43227463960647583,1964-02-24
0.4345261752605438,1964-02-25
0.43677765130996704,1964-02-26
0.4300232529640198,1964-02-27
0.4277714490890503,1964-02-28
0.43227463960647583,1964-03-02
0.42326879501342773,1964-03-03
0.41651463508605957,1964-03-04
0.4221433699131012,1964-03-05
0.41764065623283386,1964-03-06
0.4198918044567108,1964-03-09
0.4221433699131012,1964-03-10
0.42101743817329407,1964-03-11
0.4187660813331604,1964-03-12
0.4221433699131012,1964-03-13
0.4187660813331604,1964-03-16
0.4187660813331604,1964-03-17
0.42326879501342773,1964-03-18
0.42101743817329407,1964-03-19
0.42101743817329407,1964-03-20
0.42101743817329407,1964-03-23
0.4198918044567108,1964-03-24
0.4187660813331604,1964-03-25
0.4187660813331604,1964-03-26
0.41764065623283386,1964-03-30
0.4120118319988251,1964-03-31
0.4142630696296692,1964-04-01
0.4120118319988251,1964-04-02
0.409760445356369,1964-04-03
0.4142630696296692,1964-04-06
0.4120118319988251,1964-04-07
0.41651463508605957,1964-04-08
0.41538912057876587,1964-04-09
0.41538912057876587,1964-04-10
0.42101743817329407,1964-04-13
0.4243949055671692,1964-04-14
0.4277714490890503,1964-04-15
0.4198918044567108,1964-04-16
0.4221433699131012,1964-04-17
0.4198918044567108,1964-04-20
0.4120118319988251,1964-04-21
0.4142630696296692,1964-04-22
0.4187660813331604,1964-04-23
0.4255203604698181,1964-04-24
0.428897500038147,1964-04-27
0.43227463960647583,1964-04-28
0.428897500038147,1964-04-29
0.42326879501342773,1964-04-30
0.41764065623283386,1964-05-01
0.4221433699131012,1964-05-04
0.42326879501342773,1964-05-05
0.4300232529640198,1964-05-06
0.43227463960647583,1964-05-07
0.4255203604698181,1964-05-08
0.4277714490890503,1964-05-11
0.4350490868091583,1964-05-12
0.43843865394592285,1964-05-13
0.4497387409210205,1964-05-14
0.447478711605072,1964-05-15
0.445218950510025,1964-05-18
0.44634896516799927,1964-05-19
0.44860905408859253,1964-05-20
0.4497387409210205,1964-05-21
0.45425891876220703,1964-05-22
0.4531291127204895,1964-05-25
0.44860905408859253,1964-05-26
0.4497387409210205,1964-05-27
0.44295892119407654,1964-05-28
0.44295892119407654,1964-06-01
0.4395686984062195,1964-06-02
0.44182848930358887,1964-06-03
0.433918833732605,1964-06-04
0.43843865394592285,1964-06-05
0.43843865394592285,1964-06-08
0.44069889187812805,1964-06-09
0.44860905408859253,1964-06-10
0.44634896516799927,1964-06-11
0.445218950510025,1964-06-12
0.44295892119407654,1964-06-15
0.4395686984062195,1964-06-16
0.43843865394592285,1964-06-17
0.43843865394592285,1964-06-18
0.4361787736415863,1964-06-19
0.4395686984062195,1964-06-22
0.4350490868091583,1964-06-23
0.43730878829956055,1964-06-24
0.445218950510025,1964-06-25
0.447478711605072,1964-06-26
0.45425891876220703,1964-06-29
0.44408881664276123,1964-06-30
0.445218950510025,1964-07-01
0.44295892119407654,1964-07-02
0.4576490819454193,1964-07-06
0.45877915620803833,1964-07-07
0.4632989168167114,1964-07-08
0.4599089026451111,1964-07-09
0.4655587375164032,1964-07-10
0.4621689021587372,1964-07-13
0.4621689021587372,1964-07-14
0.4632989168167114,1964-07-15
0.4655587375164032,1964-07-16
0.4745990037918091,1964-07-17
0.48250868916511536,1964-07-20
0.47911861538887024,1964-07-21
0.4802490472793579,1964-07-22
0.48250868916511536,1964-07-23
0.48928871750831604,1964-07-24
0.48476892709732056,1964-07-27
0.48928871750831604,1964-07-28
0.48363879323005676,1964-07-29
0.48815858364105225,1964-07-30
0.4870285093784332,1964-07-31
0.4870285093784332,1964-08-03
0.48476892709732056,1964-08-04
0.48363879323005676,1964-08-05
0.48250868916511536,1964-08-06
0.4745990037918091,1964-08-07
0.4745990037918091,1964-08-10
0.4674285650253296,1964-08-11
0.4651591181755066,1964-08-12
0.4719668924808502,1964-08-13
0.4696975648403168,1964-08-14
0.4651591181755066,1964-08-17
0.4640253186225891,1964-08-18
0.4640253186225891,1964-08-19
0.4662940502166748,1964-08-20
0.4674285650253296,1964-08-21
0.4674285650253296,1964-08-24
0.4640253186225891,1964-08-25
0.4628905653953552,1964-08-26
0.4662940502166748,1964-08-27
0.45948678255081177,1964-08-28
0.4674285650253296,1964-08-31
0.4651591181755066,1964-09-01
0.4696975648403168,1964-09-02
0.4674285650253296,1964-09-03
0.4674285650253296,1964-09-04
0.4651591181755066,1964-09-08
0.4753701686859131,1964-09-09
0.48444655537605286,1964-09-10
0.4742358922958374,1964-09-11
0.47763949632644653,1964-09-14
0.47763949632644653,1964-09-15
0.4731011390686035,1964-09-16
0.468563050031662,1964-09-17
0.4765045940876007,1964-09-18
0.4731011390686035,1964-09-21
0.4719668924808502,1964-09-22
0.47763949632644653,1964-09-23
0.4765045940876007,1964-09-24
0.4640253186225891,1964-09-25
0.4628905653953552,1964-09-28
0.46062177419662476,1964-09-29
0.46175575256347656,1964-09-30
0.4628905653953552,1964-10-01
0.47083234786987305,1964-10-02
0.4674285650253296,1964-10-05
0.46062177419662476,1964-10-06
0.4628905653953552,1964-10-07
0.4674285650253296,1964-10-08
0.4674285650253296,1964-10-09
0.4651591181755066,1964-10-12
0.4696975648403168,1964-10-13
0.4696975648403168,1964-10-14
0.4640253186225891,1964-10-15
0.4674285650253296,1964-10-16
0.47083234786987305,1964-10-19
0.4640253186225891,1964-10-20
0.46175575256347656,1964-10-21
0.4674285650253296,1964-10-22
0.45948678255081177,1964-10-23
0.4560832977294922,1964-10-26
0.46175575256347656,1964-10-27
0.4560832977294922,1964-10-28
0.45948678255081177,1964-10-29
0.4628905653953552,1964-10-30
0.45835214853286743,1964-11-02
0.45494914054870605,1964-11-04
0.4538143277168274,1964-11-05
0.4560832977294922,1964-11-06
0.4557190537452698,1964-11-09
0.4568583071231842,1964-11-10
0.45913633704185486,1964-11-11
0.45913633704185486,1964-11-12
0.4602758288383484,1964-11-13
0.4625545144081116,1964-11-16
0.46141499280929565,1964-11-17
0.46711140871047974,1964-11-18
0.46711140871047974,1964-11-19
0.4728080928325653,1964-11-20
0.4693901836872101,1964-11-23
0.45913633704185486,1964-11-24
0.45799729228019714,1964-11-25
0.4602758288383484,1964-11-27
0.4659721255302429,1964-11-30
0.46141499280929565,1964-12-01
0.46483314037323,1964-12-02
0.4625545144081116,1964-12-03
0.4693901836872101,1964-12-04
0.4728080928325653,1964-12-07
0.4636935591697693,1964-12-08
0.4625545144081116,1964-12-09
0.4602758288383484,1964-12-10
0.4636935591697693,1964-12-11
0.4636935591697693,1964-12-14
0.45799729228019714,1964-12-15
0.46141499280929565,1964-12-16
0.4739474356174469,1964-12-17
0.4705294072628021,1964-12-18
0.4705294072628021,1964-12-21
0.477365106344223,1964-12-22
0.4807834327220917,1964-12-23
0.4819227457046509,1964-12-24
0.47622591257095337,1964-12-28
0.4728080928325653,1964-12-29
0.47622591257095337,1964-12-30
0.47622591257095337,1964-12-31
0.4728080928325653,1965-01-04
0.4728080928325653,1965-01-05
0.4693901836872101,1965-01-06
0.47508665919303894,1965-01-07
0.47508665919303894,1965-01-08
0.47622591257095337,1965-01-11
0.4819227457046509,1965-01-12
0.4876187741756439,1965-01-13
0.49559396505355835,1965-01-14
0.49787265062332153,1965-01-15
0.49445486068725586,1965-01-18
0.5001515746116638,1965-01-19
0.49901193380355835,1965-01-20
0.502429723739624,1965-01-21
0.5012904405593872,1965-01-22
0.5081262588500977,1965-01-25
0.5104051232337952,1965-01-26
0.5092655420303345,1965-01-27
0.5104051232337952,1965-01-28
0.5104051232337952,1965-01-29
0.49901193380355835,1965-02-01
0.49901193380355835,1965-02-02
0.5047087669372559,1965-02-03
0.5047087669372559,1965-02-04
0.5183801054954529,1965-02-05
0.5104051232337952,1965-02-08
0.5092655420303345,1965-02-09
0.5012904405593872,1965-02-10
0.48989707231521606,1965-02-11
0.4921765923500061,1965-02-12
0.48534050583839417,1965-02-15
0.48954930901527405,1965-02-16
0.49183711409568787,1965-02-17
0.5009875893592834,1965-02-18
0.4964125156402588,1965-02-19
0.49183711409568787,1965-02-23
0.49069350957870483,1965-02-24
0.4929807186126709,1965-02-25
0.4929807186126709,1965-02-26
0.4929807186126709,1965-03-01
0.48840561509132385,1965-03-02
0.48954930901527405,1965-03-03
0.48840561509132385,1965-03-04
0.49069350957870483,1965-03-05
0.49069350957870483,1965-03-08
0.48383063077926636,1965-03-09
0.4781111180782318,1965-03-10
0.4735364019870758,1965-03-11
0.47124865651130676,1965-03-12
0.47124865651130676,1965-03-15
0.4781111180782318,1965-03-16
0.4758237600326538,1965-03-17
0.47124865651130676,1965-03-18
0.46896085143089294,1965-03-19
0.4758237600326538,1965-03-22
0.47124865651130676,1965-03-23
0.47239217162132263,1965-03-24
0.47010478377342224,1965-03-25
0.47468024492263794,1965-03-26
0.4735364019870758,1965-03-29
0.4735364019870758,1965-03-30
0.47468024492263794,1965-03-31
0.4758237600326538,1965-04-01
0.47124865651130676,1965-04-02
0.47239217162132263,1965-04-05
0.48383063077926636,1965-04-06
0.48497429490089417,1965-04-07
0.48497429490089417,1965-04-08
0.4929807186126709,1965-04-09
0.49526864290237427,1965-04-12
0.4964125156402588,1965-04-13
0.4987001419067383,1965-04-14
0.5021313428878784,1965-04-15
0.5089941620826721,1965-04-19
0.5044190287590027,1965-04-20
0.4987001419067383,1965-04-21
0.4941251575946808,1965-04-22
0.4941251575946808,1965-04-23
0.4758237600326538,1965-04-26
0.48954930901527405,1965-04-27
0.4929807186126709,1965-04-28
0.48840561509132385,1965-04-29
0.4758237600326538,1965-04-30
0.4758237600326538,1965-05-03
0.48840561509132385,1965-05-04
0.4803992509841919,1965-05-05
0.48154279589653015,1965-05-06
0.4758237600326538,1965-05-07
0.4758237600326538,1965-05-10
0.4872617721557617,1965-05-11
0.4929807186126709,1965-05-12
0.49069350957870483,1965-05-13
0.4941251575946808,1965-05-14
0.4964125156402588,1965-05-17
0.4891554117202759,1965-05-18
0.4983415901660919,1965-05-19
0.5075277090072632,1965-05-20
0.5040823817253113,1965-05-21
0.4891554117202759,1965-05-24
0.49489647150039673,1965-05-25
0.5040823817253113,1965-05-26
0.4926004409790039,1965-05-27
0.4926004409790039,1965-05-28
0.5006381869316101,1965-06-01
0.49604538083076477,1965-06-02
0.48456281423568726,1965-06-03
0.48456281423568726,1965-06-04
0.4776724874973297,1965-06-07
0.4719316065311432,1965-06-08
0.4730800688266754,1965-06-09
0.4742278754711151,1965-06-10
0.47078344225883484,1965-06-11
0.4753767251968384,1965-06-14
0.4776724874973297,1965-06-15
0.48685869574546814,1965-06-16
0.4926004409790039,1965-06-17
0.49145179986953735,1965-06-18
0.49030354619026184,1965-06-21
0.4926004409790039,1965-06-22
