HPE,Date
12.934548377990723,2019-07-02
13.11467170715332,2019-07-03
13.011744499206543,2019-07-05
12.891663551330566,2019-07-08
12.754425048828125,2019-07-09
12.668652534484863,2019-07-10
12.52283763885498,2019-07-11
12.788732528686523,2019-07-12
12.831618309020996,2019-07-15
12.702960968017578,2019-07-16
12.6000337600708,2019-07-17
12.651497840881348,2019-07-18
12.728693008422852,2019-07-19
12.265520095825195,2019-07-22
12.531414031982422,2019-07-23
12.64292049407959,2019-07-24
12.445642471313477,2019-07-25
12.548569679260254,2019-07-26
12.574301719665527,2019-07-29
12.531414031982422,2019-07-30
12.3255615234375,2019-07-31
12.128283500671387,2019-08-01
11.382060050964355,2019-08-02
11.06470012664795,2019-08-05
11.210514068603516,2019-08-06
11.201936721801758,2019-08-07
11.622225761413574,2019-08-08
11.48498821258545,2019-08-09
11.219091415405273,2019-08-12
11.493562698364258,2019-08-13
11.030390739440918,2019-08-14
10.875998497009277,2019-08-15
10.978926658630371,2019-08-16
11.244821548461914,2019-08-19
11.099008560180664,2019-08-20
11.210514068603516,2019-08-21
11.364904403686523,2019-08-22
10.936040878295898,2019-08-23
11.099008560180664,2019-08-26
11.090432167053223,2019-08-27
11.467830657958984,2019-08-28
11.733728408813477,2019-08-29
11.853809356689453,2019-08-30
11.570757865905762,2019-09-03
11.793768882751465,2019-09-04
12.35129165649414,2019-09-05
12.497106552124023,2019-09-06
12.823042869567871,2019-09-09
13.041703224182129,2019-09-10
13.28369426727295,2019-09-11
13.27505111694336,2019-09-12
13.240479469299316,2019-09-13
13.067627906799316,2019-09-16
12.95527458190918,2019-09-17
12.739211082458496,2019-09-18
12.834280014038086,2019-09-19
12.47128963470459,2019-09-20
12.44536018371582,2019-09-23
12.315723419189453,2019-09-24
12.609570503234863,2019-09-25
12.64414119720459,2019-09-26
12.963916778564453,2019-09-27
13.11084270477295,2019-09-30
12.661426544189453,2019-10-01
12.47992992401123,2019-10-02
12.531786918640137,2019-10-03
12.44536018371582,2019-10-04
12.402148246765137,2019-10-07
11.970016479492188,2019-10-08
12.160154342651367,2019-10-09
12.194726943969727,2019-10-10
12.402148246765137,2019-10-11
12.92070484161377,2019-10-14
13.084915161132812,2019-10-15
13.041703224182129,2019-10-16
13.145411491394043,2019-10-17
13.266408920288086,2019-10-18
13.802250862121582,2019-10-21
13.784965515136719,2019-10-22
13.845464706420898,2019-10-23
13.733111381530762,2019-10-24
13.966460227966309,2019-10-25
14.199810981750488,2019-10-28
14.225739479064941,2019-10-29
14.096097946166992,2019-10-30
14.182524681091309,2019-10-31
14.260310173034668,2019-11-01
14.389949798583984,2019-11-04
14.54551887512207,2019-11-05
14.640583992004395,2019-11-06
14.848008155822754,2019-11-07
15.064072608947754,2019-11-08
15.09000301361084,2019-11-11
14.986292839050293,2019-11-12
14.891216278076172,2019-11-13
14.718368530273438,2019-11-14
14.891216278076172,2019-11-15
14.934433937072754,2019-11-18
15.072713851928711,2019-11-19
14.796150207519531,2019-11-20
14.76158332824707,2019-11-21
14.796150207519531,2019-11-22
15.08135986328125,2019-11-25
13.802250862121582,2019-11-26
13.776325225830078,2019-11-27
13.681253433227539,2019-11-29
13.620758056640625,2019-12-02
13.49111557006836,2019-12-03
13.603468894958496,2019-12-04
13.767679214477539,2019-12-05
13.750394821166992,2019-12-06
13.733111381530762,2019-12-09
13.794069290161133,2019-12-10
13.820194244384766,2019-12-11
14.281736373901367,2019-12-12
13.959529876708984,2019-12-13
14.003069877624512,2019-12-16
13.794069290161133,2019-12-17
13.855027198791504,2019-12-18
13.706984519958496,2019-12-19
13.567651748657227,2019-12-20
13.794069290161133,2019-12-23
13.863736152648926,2019-12-24
13.89857006072998,2019-12-26
13.846317291259766,2019-12-27
13.74181842803955,2019-12-30
13.811485290527344,2019-12-31
14.081446647644043,2020-01-02
13.733110427856445,2020-01-03
13.689567565917969,2020-01-06
13.61989974975586,2020-01-07
13.72440242767334,2020-01-08
13.646026611328125,2020-01-09
13.471858978271484,2020-01-10
13.54152774810791,2020-01-13
13.532817840576172,2020-01-14
13.489274978637695,2020-01-15
13.733110427856445,2020-01-16
13.14964771270752,2020-01-17
12.975481033325195,2020-01-21
13.088690757751465,2020-01-22
13.201899528503418,2020-01-23
12.853565216064453,2020-01-24
12.644563674926758,2020-01-27
12.731645584106445,2020-01-28
12.557480812072754,2020-01-29
12.557480812072754,2020-01-30
12.130770683288574,2020-01-31
12.313645362854004,2020-02-03
12.557480812072754,2020-02-04
12.966772079467773,2020-02-05
12.992898941040039,2020-02-06
12.83614730834961,2020-02-07
12.862272262573242,2020-02-10
12.949356079101562,2020-02-11
13.088690757751465,2020-02-12
12.801310539245605,2020-02-13
12.574894905090332,2020-02-14
12.522645950317383,2020-02-18
12.601021766662598,2020-02-19
12.601021766662598,2020-02-20
12.34847640991211,2020-02-21
11.93918514251709,2020-02-24
11.608266830444336,2020-02-25
11.35572338104248,2020-02-26
10.955138206481934,2020-02-27
11.13801383972168,2020-02-28
11.225098609924316,2020-03-02
10.963847160339355,2020-03-03
10.676470756530762,2020-03-04
10.26717472076416,2020-03-05
10.441343307495117,2020-03-06
9.701130867004395,2020-03-09
10.141290664672852,2020-03-10
9.304988861083984,2020-03-11
8.028520584106445,2020-03-12
8.679959297180176,2020-03-13
7.3506760597229,2020-03-16
7.28024959564209,2020-03-17
7.509133815765381,2020-03-18
8.019720077514648,2020-03-19
7.597166061401367,2020-03-20
6.892909049987793,2020-03-23
7.870065212249756,2020-03-24
8.26620864868164,2020-03-25
9.269775390625,2020-03-26
8.644746780395508,2020-03-27
8.847220420837402,2020-03-30
8.547911643981934,2020-03-31
8.433469772338867,2020-04-01
8.257406234741211,2020-04-02
8.186981201171875,2020-04-03
8.653552055358887,2020-04-06
8.503894805908203,2020-04-07
9.005677223205566,2020-04-08
9.269775390625,2020-04-09
9.12012004852295,2020-04-13
9.12012004852295,2020-04-14
8.380650520324707,2020-04-15
8.20458698272705,2020-04-16
8.547911643981934,2020-04-17
8.239799499511719,2020-04-20
7.966900825500488,2020-04-21
7.949294090270996,2020-04-22
8.160571098327637,2020-04-23
8.389453887939453,2020-04-24
8.503894805908203,2020-04-27
8.627140998840332,2020-04-28
9.076105117797852,2020-04-29
8.856023788452148,2020-04-30
8.345438957214355,2020-05-01
8.257406234741211,2020-05-04
8.28381633758545,2020-05-05
8.230996131896973,2020-05-06
8.433469772338867,2020-05-07
9.023283958435059,2020-05-08
8.56551742553711,2020-05-11
8.345438957214355,2020-05-12
7.993309020996094,2020-05-13
8.072538375854492,2020-05-14
8.019720077514648,2020-05-15
8.794402122497559,2020-05-18
8.838417053222656,2020-05-19
9.04969310760498,2020-05-20
9.12012004852295,2020-05-21
8.072538375854492,2020-05-22
8.292618751525879,2020-05-26
8.591928482055664,2020-05-27
8.44227409362793,2020-05-28
8.547911643981934,2020-05-29
8.591928482055664,2020-06-01
8.759187698364258,2020-06-02
9.102514266967773,2020-06-03
9.225756645202637,2020-06-04
9.780360221862793,2020-06-05
10.202914237976074,2020-06-08
9.802626609802246,2020-06-09
9.517974853515625,2020-06-10
8.672921180725098,2020-06-11
9.028733253479004,2020-06-12
9.082103729248047,2020-06-15
9.26001262664795,2020-06-16
8.930886268615723,2020-06-17
9.019840240478516,2020-06-18
8.735189437866211,2020-06-19
8.637338638305664,2020-06-22
8.601760864257812,2020-06-23
8.245946884155273,2020-06-24
8.423853874206543,2020-06-25
8.450538635253906,2020-06-26
8.521700859069824,2020-06-29
8.655130386352539,2020-06-30
8.379375457763672,2020-07-01
8.370481491088867,2020-07-02
8.530595779418945,2020-07-06
8.06804084777832,2020-07-07
8.192575454711914,2020-07-08
7.98798131942749,2020-07-09
8.237051963806152,2020-07-10
8.397167205810547,2020-07-13
8.459436416625977,2020-07-14
8.575075149536133,2020-07-15
8.646234512329102,2020-07-16
8.601760864257812,2020-07-17
8.495016098022461,2020-07-20
8.592862129211426,2020-07-21
8.672921180725098,2020-07-22
8.735189437866211,2020-07-23
8.557281494140625,2020-07-24
8.672921180725098,2020-07-27
8.432747840881348,2020-07-28
8.637338638305664,2020-07-29
8.557281494140625,2020-07-30
8.7796630859375,2020-07-31
8.797456741333008,2020-08-03
8.859724998474121,2020-08-04
8.859724998474121,2020-08-05
8.993152618408203,2020-08-06
8.975360870361328,2020-08-07
9.082103729248047,2020-08-10
9.037628173828125,2020-08-11
9.019840240478516,2020-08-12
8.548386573791504,2020-08-13
8.601760864257812,2020-08-14
8.414958953857422,2020-08-17
8.406061172485352,2020-08-18
8.379375457763672,2020-08-19
8.237051963806152,2020-08-20
8.299318313598633,2020-08-21
8.557281494140625,2020-08-24
8.299318313598633,2020-08-25
8.601760864257812,2020-08-26
8.51280689239502,2020-08-27
8.744085311889648,2020-08-28
8.601760864257812,2020-08-31
8.423853874206543,2020-09-01
8.744085311889648,2020-09-02
8.468331336975098,2020-09-03
8.530595779418945,2020-09-04
8.494563102722168,2020-09-08
8.521590232849121,2020-09-09
8.305395126342773,2020-09-10
8.323412895202637,2020-09-11
8.440515518188477,2020-09-14
8.359444618225098,2020-09-15
8.530597686767578,2020-09-16
8.674725532531738,2020-09-17
8.55762004852295,2020-09-18
8.31440258026123,2020-09-21
8.386469841003418,2020-09-22
8.170275688171387,2020-09-23
8.224322319030762,2020-09-24
8.206307411193848,2020-09-25
8.539604187011719,2020-09-28
8.449525833129883,2020-09-29
8.440515518188477,2020-09-30
8.31440258026123,2020-10-01
8.485555648803711,2020-10-02
8.800837516784668,2020-10-05
8.611668586730957,2020-10-06
8.800837516784668,2020-10-07
8.999013900756836,2020-10-08
8.836868286132812,2020-10-09
8.944965362548828,2020-10-12
8.809845924377441,2020-10-13
8.791830062866211,2020-10-14
8.89992618560791,2020-10-15
8.539604187011719,2020-10-16
8.422499656677246,2020-10-19
8.413493156433105,2020-10-20
8.395475387573242,2020-10-21
8.521590232849121,2020-10-22
8.539604187011719,2020-10-23
8.16126823425293,2020-10-26
7.927059650421143,2020-10-27
7.5397138595581055,2020-10-28
7.683843612670898,2020-10-29
7.782931327819824,2020-10-30
8.026147842407227,2020-11-02
8.395475387573242,2020-11-03
7.945074081420898,2020-11-04
8.359444618225098,2020-11-05
8.278371810913086,2020-11-06
8.764805793762207,2020-11-09
8.926948547363281,2020-11-10
8.962980270385742,2020-11-11
8.710758209228516,2020-11-12
9.134135246276855,2020-11-13
9.575528144836426,2020-11-16
9.44040584564209,2020-11-17
9.45842456817627,2020-11-18
9.44941520690918,2020-11-19
9.431398391723633,2020-11-20
9.971880912780762,2020-11-23
10.386248588562012,2020-11-24
10.125018119812012,2020-11-25
10.106999397277832,2020-11-27
9.944855690002441,2020-11-30
10.088985443115234,2020-12-01
10.377242088317871,2020-12-02
10.458311080932617,2020-12-03
11.115900039672852,2020-12-04
10.88169002532959,2020-12-07
11.00906753540039,2020-12-08
11.03636360168457,2020-12-09
11.027264595031738,2020-12-10
10.908984184265137,2020-12-11
10.799803733825684,2020-12-14
11.07275676727295,2020-12-15
11.063657760620117,2020-12-16
11.081855773925781,2020-12-17
11.027264595031738,2020-12-18
10.617835998535156,2020-12-21
10.56324577331543,2020-12-22
10.69062328338623,2020-12-23
10.699723243713379,2020-12-24
10.727017402648926,2020-12-28
10.617835998535156,2020-12-29
10.626935958862305,2020-12-30
10.781608581542969,2020-12-31
10.526850700378418,2021-01-04
10.717918395996094,2021-01-05
10.95447826385498,2021-01-06
10.890789031982422,2021-01-07
10.808902740478516,2021-01-08
10.890789031982422,2021-01-11
11.045462608337402,2021-01-12
11.07275676727295,2021-01-13
11.354806900024414,2021-01-14
11.409398078918457,2021-01-15
11.200135231018066,2021-01-19
11.227429389953613,2021-01-20
11.154642105102539,2021-01-21
11.045462608337402,2021-01-22
11.191036224365234,2021-01-25
11.118249893188477,2021-01-26
11.891613006591797,2021-01-27
11.427595138549805,2021-01-28
11.227429389953613,2021-01-29
11.263823509216309,2021-02-01
11.236528396606445,2021-02-02
11.57317066192627,2021-02-03
11.79153060913086,2021-02-04
11.955302238464355,2021-02-05
12.282846450805664,2021-02-08
12.373827934265137,2021-02-09
12.701371192932129,2021-02-10
12.910632133483887,2021-02-11
13.083504676818848,2021-02-12
13.010717391967773,2021-02-16
12.737764358520508,2021-02-17
12.683174133300781,2021-02-18
12.85604476928711,2021-02-19
13.165389060974121,2021-02-22
13.165389060974121,2021-02-23
13.502031326293945,2021-02-24
13.183586120605469,2021-02-25
13.247274398803711,2021-02-26
13.283670425415039,2021-03-01
13.192686080932617,2021-03-02
13.247274398803711,2021-03-03
12.77415943145752,2021-03-04
13.101700782775879,2021-03-05
13.474738121032715,2021-03-08
13.630670547485352,2021-03-09
13.89668083190918,2021-03-10
14.217727661132812,2021-03-11
14.502080917358398,2021-03-12
14.722225189208984,2021-03-15
14.437870025634766,2021-03-16
14.703882217407227,2021-03-17
14.291108131408691,2021-03-18
14.015925407409668,2021-03-19
14.070962905883789,2021-03-22
13.538946151733398,2021-03-23
13.538946151733398,2021-03-24
14.070962905883789,2021-03-25
14.685535430908203,2021-03-26
14.364490509033203,2021-03-29
14.474563598632812,2021-03-30
14.437870025634766,2021-03-31
14.401180267333984,2021-04-01
14.5938081741333,2021-04-05
14.60297966003418,2021-04-06
14.584634780883789,2021-04-07
14.437870025634766,2021-04-08
14.483736991882324,2021-04-09
14.51125431060791,2021-04-12
14.373663902282715,2021-04-13
14.474563598632812,2021-04-14
14.529598236083984,2021-04-15
14.630500793457031,2021-04-16
14.639673233032227,2021-04-19
14.44704532623291,2021-04-20
14.667189598083496,2021-04-21
14.676362991333008,2021-04-22
15.061614990234375,2021-04-23
14.887335777282715,2021-04-26
14.859818458557129,2021-04-27
14.813953399658203,2021-04-28
15.015755653381348,2021-04-29
14.694709777832031,2021-04-30
14.694709777832031,2021-05-03
14.55711841583252,2021-05-04
14.639673233032227,2021-05-05
15.015755653381348,2021-05-06
15.11665153503418,2021-05-07
15.052444458007812,2021-05-10
14.832300186157227,2021-05-11
14.382838249206543,2021-05-12
14.740572929382324,2021-05-13
14.914855003356934,2021-05-14
15.17169189453125,2021-05-17
14.9790620803833,2021-05-18
14.7864351272583,2021-05-19
14.777263641357422,2021-05-20
14.887335777282715,2021-05-21
15.006582260131836,2021-05-24
14.722225189208984,2021-05-25
14.896509170532227,2021-05-26
14.988235473632812,2021-05-27
14.639673233032227,2021-05-28
14.758918762207031,2021-06-01
14.740572929382324,2021-06-02
14.584634780883789,2021-06-03
14.878161430358887,2021-06-04
14.584634780883789,2021-06-07
14.676362991333008,2021-06-08
14.355317115783691,2021-06-09
14.336970329284668,2021-06-10
14.575464248657227,2021-06-11
14.419526100158691,2021-06-14
14.44725513458252,2021-06-15
14.382554054260254,2021-06-16
13.6338472366333,2021-06-17
13.356547355651855,2021-06-18
13.61535930633545,2021-06-21
13.504439353942871,2021-06-22
13.365793228149414,2021-06-23
13.51368522644043,2021-06-24
13.624603271484375,2021-06-25
13.430493354797363,2021-06-28
13.430493354797363,2021-06-29
13.47671127319336,2021-06-30
13.587630271911621,2021-07-01
13.596874237060547,2021-07-02
13.264116287231445,2021-07-06
13.347304344177246,2021-07-07
13.217900276184082,2021-07-08
13.47671127319336,2021-07-09
13.375035285949707,2021-07-12
12.718761444091797,2021-07-13
12.949845314025879,2021-07-14
13.005303382873535,2021-07-15
12.81119441986084,2021-07-16
12.63557243347168,2021-07-19
12.912869453430176,2021-07-20
13.15319538116455,2021-07-21
12.959087371826172,2021-07-22
13.03303337097168,2021-07-23
13.33806324005127,2021-07-26
13.254873275756836,2021-07-27
13.365793228149414,2021-07-28
13.448982238769531,2021-07-29
13.402765274047852,2021-07-30
13.393522262573242,2021-08-02
13.726280212402344,2021-08-03
13.550657272338867,2021-08-04
13.578386306762695,2021-08-05
13.744765281677246,2021-08-06
13.606117248535156,2021-08-09
13.6985502243042,2021-08-10
14.040553092956543,2021-08-11
14.059038162231445,2021-08-12
13.846444129943848,2021-08-13
13.864927291870117,2021-08-16
13.790983200073242,2021-08-17
13.596874237060547,2021-08-18
13.291848182678223,2021-08-19
13.47671127319336,2021-08-20
13.587630271911621,2021-08-23
13.717037200927734,2021-08-24
13.966605186462402,2021-08-25
13.975848197937012,2021-08-26
14.253148078918457,2021-08-27
14.151472091674805,2021-08-30
14.290121078491211,2021-08-31
14.17920207977295,2021-09-01
14.225419044494629,2021-09-02
14.308606147766113,2021-09-03
13.883416175842285,2021-09-07
13.439738273620605,2021-09-08
13.550657272338867,2021-09-09
13.336307525634766,2021-09-10
13.326987266540527,2021-09-13
12.814411163330078,2021-09-14
12.805091857910156,2021-09-15
12.730536460876465,2021-09-16
12.628019332885742,2021-09-17
12.376392364501953,2021-09-20
12.124762535095215,2021-09-21
12.264558792114258,2021-09-22
12.525504112243652,2021-09-23
12.49754524230957,2021-09-24
13.047402381896973,2021-09-27
13.215153694152832,2021-09-28
13.131278038024902,2021-09-29
13.280389785766602,2021-09-30
13.625215530395508,2021-10-01
13.83956527709961,2021-10-04
14.007315635681152,2021-10-05
13.709090232849121,2021-10-06
13.765009880065918,2021-10-07
13.82092571258545,2021-10-08
13.848883628845215,2021-10-11
13.6997709274292,2021-10-12
13.71841049194336,2021-10-13
14.025958061218262,2021-10-14
14.11915111541748,2021-10-15
14.081872940063477,2021-10-18
14.32418155670166,2021-10-19
14.436017990112305,2021-10-20
14.436017990112305,2021-10-21
14.314863204956055,2021-10-22
14.361458778381348,2021-10-25
13.867524147033691,2021-10-26
13.587936401367188,2021-10-27
13.755690574645996,2021-10-28
13.653172492980957,2021-10-29
13.9420804977417,2021-11-01
14.20302677154541,2021-11-02
14.24030590057373,2021-11-03
14.230986595153809,2021-11-04
14.408059120178223,2021-11-05
14.389418601989746,2021-11-08
14.473296165466309,2021-11-09
14.650368690490723,2021-11-10
14.855399131774902,2021-11-11
13.643854141235352,2021-11-12
13.6997709274292,2021-11-15
13.587936401367188,2021-11-16
13.559978485107422,2021-11-17
13.615894317626953,2021-11-18
13.410865783691406,2021-11-19
13.765009880065918,2021-11-22
13.802288055419922,2021-11-23
13.848883628845215,2021-11-24
13.448144912719727,2021-11-26
13.615894317626953,2021-11-29
13.373586654663086,2021-11-30
13.243112564086914,2021-12-01
13.970037460327148,2021-12-02
14.13779067993164,2021-12-03
14.091192245483398,2021-12-06
14.417377471923828,2021-12-07
14.519892692565918,2021-12-08
14.444759368896484,2021-12-09
14.28509521484375,2021-12-10
13.890634536743164,2021-12-13
13.684013366699219,2021-12-14
13.890634536743164,2021-12-15
14.040905952453613,2021-12-16
14.16300106048584,2021-12-17
13.94698715209961,2021-12-20
14.48232650756836,2021-12-21
14.604419708251953,2021-12-22
14.801651000976562,2021-12-23
14.951920509338379,2021-12-27
14.998880386352539,2021-12-28
15.09280014038086,2021-12-29
14.923746109008789,2021-12-30
14.811041831970215,2021-12-31
15.158543586730957,2022-01-03
15.806581497192383,2022-01-04
15.862936973571777,2022-01-05
15.938069343566895,2022-01-06
16.08834457397461,2022-01-07
15.966245651245117,2022-01-10
16.00381851196289,2022-01-11
16.107126235961914,2022-01-12
16.426448822021484,2022-01-13
16.492197036743164,2022-01-14
16.26679039001465,2022-01-18
15.72205638885498,2022-01-19
15.6563138961792,2022-01-20
15.158543586730957,2022-01-21
15.120976448059082,2022-01-24
14.923746109008789,2022-01-25
14.876785278320312,2022-01-26
14.848609924316406,2022-01-27
15.149150848388672,2022-01-28
15.33698844909668,2022-01-31
15.787802696228027,2022-02-01
15.994424819946289,2022-02-02
15.825371742248535,2022-02-03
15.815975189208984,2022-02-04
15.900505065917969,2022-02-07
16.06016731262207,2022-02-08
16.248004913330078,2022-02-09
16.294965744018555,2022-02-10
16.15408706665039,2022-02-11
15.84415340423584,2022-02-14
16.323137283325195,2022-02-15
16.56732940673828,2022-02-16
16.191654205322266,2022-02-17
16.27617835998535,2022-02-18
15.909895896911621,2022-02-22
15.609355926513672,2022-02-23
15.26185417175293,2022-02-24
15.045841217041016,2022-02-25
14.951920509338379,2022-02-28
14.472932815551758,2022-03-01
15.956856727600098,2022-03-02
15.731446266174316,2022-03-03
15.421514511108398,2022-03-04
14.811041831970215,2022-03-07
15.111583709716797,2022-03-08
15.374558448791504,2022-03-09
15.478631973266602,2022-03-10
15.658393859863281,2022-03-11
15.440784454345703,2022-03-14
15.639472961425781,2022-03-15
15.857080459594727,2022-03-16
15.819234848022461,2022-03-17
16.121997833251953,2022-03-18
16.131458282470703,2022-03-21
16.207149505615234,2022-03-22
16.055767059326172,2022-03-23
16.131458282470703,2022-03-24
16.595060348510742,2022-03-25
16.443679809570312,2022-03-28
16.613983154296875,2022-03-29
16.34906578063965,2022-03-30
15.809775352478027,2022-03-31
15.412403106689453,2022-04-01
15.440784454345703,2022-04-04
14.948800086975098,2022-04-05
14.731192588806152,2022-04-06
15.138026237487793,2022-04-07
15.232638359069824,2022-04-08
14.95826244354248,2022-04-11
14.579809188842773,2022-04-12
14.646038055419922,2022-04-13
14.55142593383789,2022-04-14
14.863649368286133,2022-04-18
15.242098808288574,2022-04-19
15.630011558532715,2022-04-20
15.440784454345703,2022-04-21
14.901494026184082,2022-04-22
14.750113487243652,2022-04-25
14.44735336303711,2022-04-26
14.55142593383789,2022-04-27
14.85418701171875,2022-04-28
14.579809188842773,2022-04-29
14.55142593383789,2022-05-02
14.655500411987305,2022-05-03
15.223177909851074,2022-05-04
15.090719223022461,2022-05-05
14.844725608825684,2022-05-06
14.986644744873047,2022-05-09
15.346173286437988,2022-05-10
14.74065113067627,2022-05-11
14.778496742248535,2022-05-12
15.090719223022461,2022-05-13
15.109641075134277,2022-05-16
15.847620010375977,2022-05-17
14.910954475402832,2022-05-18
14.229744911193848,2022-05-19
13.3971529006958,2022-05-20
13.728296279907227,2022-05-23
13.775603294372559,2022-05-24
14.1067476272583,2022-05-25
14.277050018310547,2022-05-26
14.939339637756348,2022-05-27
14.759575843811035,2022-05-31
14.929878234863281,2022-06-01
14.154052734375,2022-06-02
14.267590522766113,2022-06-03
14.400046348571777,2022-06-06
14.513582229614258,2022-06-07
14.1635160446167,2022-06-08
13.889137268066406,2022-06-09
13.57434368133545,2022-06-10
13.06876277923584,2022-06-13
13.040145874023438,2022-06-14
13.421713829040527,2022-06-15
12.73488998413086,2022-06-16
12.801664352416992,2022-06-17
13.259547233581543,2022-06-21
13.097380638122559,2022-06-22
12.992447853088379,2022-06-23
13.412176132202148,2022-06-24
13.478950500488281,2022-06-27
13.116458892822266,2022-06-28
12.744428634643555,2022-06-29
12.649035453796387,2022-06-30
12.362860679626465,2022-07-01
12.238848686218262,2022-07-05
12.18161392211914,2022-07-06
12.439172744750977,2022-07-07
12.58226203918457,2022-07-08
12.458250999450684,2022-07-11
12.515486717224121,2022-07-12
12.401016235351562,2022-07-13
12.410554885864258,2022-07-14
12.658576011657715,2022-07-15
12.553643226623535,2022-07-18
13.1450777053833,2022-07-19
13.269086837768555,2022-07-20
13.412176132202148,2022-07-21
13.135539054870605,2022-07-22
13.240469932556152,2022-07-25
13.1450777053833,2022-07-26
13.3454008102417,2022-07-27
13.431255340576172,2022-07-28
13.583881378173828,2022-07-29
13.75558853149414,2022-08-01
13.517107009887695,2022-08-02
13.612500190734863,2022-08-03
13.631577491760254,2022-08-04
13.698352813720703,2022-08-05
13.736509323120117,2022-08-08
13.440793991088867,2022-08-09
13.84144115447998,2022-08-10
13.994070053100586,2022-08-11
14.118080139160156,2022-08-12
14.175314903259277,2022-08-15
14.261168479919434,2022-08-16
14.242090225219727,2022-08-17
14.471031188964844,2022-08-18
14.175314903259277,2022-08-19
13.746048927307129,2022-08-22
13.746048927307129,2022-08-23
13.698352813720703,2022-08-24
14.146696090698242,2022-08-25
13.125998497009277,2022-08-26
13.087841033935547,2022-08-29
13.021065711975098,2022-08-30
12.973370552062988,2022-08-31
12.75396728515625,2022-09-01
12.629959106445312,2022-09-02
12.544103622436523,2022-09-06
12.677654266357422,2022-09-07
12.744428634643555,2022-09-08
12.92731761932373,2022-09-09
13.244965553283691,2022-09-12
12.686676025390625,2022-09-13
12.542288780212402,2022-09-14
12.580791473388672,2022-09-15
12.5711669921875,2022-09-16
12.494160652160645,2022-09-19
12.282395362854004,2022-09-20
12.12838363647461,2022-09-21
11.935869216918945,2022-09-22
11.704853057861328,2022-09-23
11.560468673706055,2022-09-26
11.58934497833252,2022-09-27
11.820362091064453,2022-09-28
11.666350364685059,2022-09-29
11.531590461730957,2022-09-30
11.90699291229248,2022-10-03
12.369028091430664,2022-10-04
12.465283393859863,2022-10-05
12.426780700683594,2022-10-06
11.993624687194824,2022-10-07
11.839613914489746,2022-10-10
11.752981185913086,2022-10-11
11.88774299621582,2022-10-12
12.349776268005371,2022-10-13
12.118759155273438,2022-10-14
12.301647186279297,2022-10-17
12.38827896118164,2022-10-18
12.340149879455566,2022-10-19
12.330524444580078,2022-10-20
12.9658203125,2022-10-21
13.14870834350586,2022-10-24
13.331598281860352,2022-10-25
13.456730842590332,2022-10-26
13.543362617492676,2022-10-27
13.851385116577148,2022-10-28
13.735876083374023,2022-10-31
13.822505950927734,2022-11-01
13.475982666015625,2022-11-02
13.283469200134277,2022-11-03
13.71662425994873,2022-11-04
13.889888763427734,2022-11-07
13.880263328552246,2022-11-08
13.620367050170898,2022-11-09
14.313417434692383,2022-11-10
14.71769905090332,2022-11-11
14.746574401855469,2022-11-14
14.929463386535645,2022-11-15
14.659942626953125,2022-11-16
14.958340644836426,2022-11-17
15.179732322692871,2022-11-18
14.96796703338623,2022-11-21
15.04497241973877,2022-11-22
15.208608627319336,2022-11-23
15.237485885620117,2022-11-25
14.96796703338623,2022-11-28
14.881335258483887,2022-11-29
16.15192985534668,2022-11-30
16.1904296875,2022-12-01
16.065298080444336,2022-12-02
15.603262901306152,2022-12-05
15.661015510559082,2022-12-06
15.45887565612793,2022-12-07
15.680270195007324,2022-12-08
15.54550838470459,2022-12-09
15.747648239135742,2022-12-12
15.757344245910645,2022-12-13
15.708861351013184,2022-12-14
15.28219985961914,2022-12-15
15.165839195251465,2022-12-16
15.010688781738281,2022-12-19
15.185232162475586,2022-12-20
15.301593780517578,2022-12-21
15.233716011047363,2022-12-22
15.272501945495605,2022-12-23
15.39856243133545,2022-12-27
15.097959518432617,2022-12-28
15.437349319458008,2022-12-29
15.476137161254883,2022-12-30
15.573103904724121,2023-01-03
15.922191619873047,2023-01-04
15.95128059387207,2023-01-05
16.591272354125977,2023-01-06
16.445819854736328,2023-01-09
16.542787551879883,2023-01-10
16.397336959838867,2023-01-11
15.82522201538086,2023-01-12
15.95128059387207,2023-01-13
15.757344245910645,2023-01-17
15.592497825622559,2023-01-18
15.33068561553955,2023-01-19
15.466440200805664,2023-01-20
15.679770469665527,2023-01-23
15.679770469665527,2023-01-24
15.640982627868652,2023-01-25
15.728252410888672,2023-01-26
15.650678634643555,2023-01-27
15.52462100982666,2023-01-30
15.640982627868652,2023-01-31
15.621589660644531,2023-02-01
15.912492752075195,2023-02-02
15.834919929504395,2023-02-03
15.621589660644531,2023-02-06
15.737950325012207,2023-02-07
15.52462100982666,2023-02-08
15.747648239135742,2023-02-09
15.941583633422852,2023-02-10
16.1549129486084,2023-02-13
16.03855323791504,2023-02-14
16.067642211914062,2023-02-15
15.960978507995605,2023-02-16
15.864009857177734,2023-02-17
15.495530128479004,2023-02-21
15.272501945495605,2023-02-22
15.262805938720703,2023-02-23
15.12705135345459,2023-02-24
15.165839195251465,2023-02-27
15.136748313903809,2023-02-28
15.068869590759277,2023-03-01
15.030082702636719,2023-03-02
14.816752433776855,2023-03-03
14.690692901611328,2023-03-06
14.554937362670898,2023-03-07
14.642210006713867,2023-03-08
14.264032363891602,2023-03-09
13.895553588867188,2023-03-10
13.585254669189453,2023-03-13
13.71131420135498,2023-03-14
13.488286972045898,2023-03-15
