PGR,Date
0.054204657673835754,1980-12-30
0.054204657673835754,1980-12-31
0.054672203958034515,1981-01-02
0.055139243602752686,1981-01-05
0.055139243602752686,1981-01-06
0.054204657673835754,1981-01-07
0.05373765155673027,1981-01-08
0.053270094096660614,1981-01-09
0.053270094096660614,1981-01-12
0.053270094096660614,1981-01-13
0.053270094096660614,1981-01-14
0.053270094096660614,1981-01-15
0.05373765155673027,1981-01-16
0.054204657673835754,1981-01-19
0.053270094096660614,1981-01-20
0.053270094096660614,1981-01-21
0.05280305817723274,1981-01-22
0.053270094096660614,1981-01-23
0.050933919847011566,1981-01-26
0.050933919847011566,1981-01-27
0.05046635866165161,1981-01-28
0.05046635866165161,1981-01-29
0.05046635866165161,1981-01-30
0.049999356269836426,1981-02-02
0.049999356269836426,1981-02-03
0.050933919847011566,1981-02-04
0.050933919847011566,1981-02-05
0.05373765155673027,1981-02-06
0.05373765155673027,1981-02-09
0.054672203958034515,1981-02-10
0.054204657673835754,1981-02-11
0.05373765155673027,1981-02-12
0.053270094096660614,1981-02-13
0.05373765155673027,1981-02-17
0.05373765155673027,1981-02-18
0.054204657673835754,1981-02-19
0.054204657673835754,1981-02-20
0.054672203958034515,1981-02-23
0.055139243602752686,1981-02-24
0.054672203958034515,1981-02-25
0.05607379972934723,1981-02-26
0.05747590586543083,1981-02-27
0.06074664369225502,1981-03-02
0.05887753516435623,1981-03-03
0.05841047316789627,1981-03-04
0.05887753516435623,1981-03-05
0.05887753516435623,1981-03-06
0.05887753516435623,1981-03-09
0.060279641300439835,1981-03-10
0.06214878708124161,1981-03-11
0.06214878708124161,1981-03-12
0.06355035305023193,1981-03-13
0.06495249271392822,1981-03-16
0.06541953980922699,1981-03-17
0.06541953980922699,1981-03-18
0.06541953980922699,1981-03-19
0.06541953980922699,1981-03-20
0.06728870421648026,1981-03-23
0.06775619834661484,1981-03-24
0.06822323799133301,1981-03-25
0.06775619834661484,1981-03-26
0.06775619834661484,1981-03-27
0.06822323799133301,1981-03-30
0.06822323799133301,1981-03-31
0.07102694362401962,1981-04-01
0.07196155190467834,1981-04-02
0.07242906093597412,1981-04-03
0.07242906093597412,1981-04-06
0.07336363941431046,1981-04-07
0.07196155190467834,1981-04-08
0.07196155190467834,1981-04-09
0.07242906093597412,1981-04-10
0.07196155190467834,1981-04-13
0.07383066415786743,1981-04-14
0.07803649455308914,1981-04-15
0.08224181830883026,1981-04-16
0.08504554629325867,1981-04-20
0.0845784991979599,1981-04-21
0.08364391326904297,1981-04-22
0.0845784991979599,1981-04-23
0.08925087004899979,1981-04-24
0.08925087004899979,1981-04-27
0.08878380060195923,1981-04-28
0.08551307767629623,1981-04-29
0.0845784991979599,1981-04-30
0.0845784991979599,1981-05-01
0.08224181830883026,1981-05-04
0.08084019273519516,1981-05-05
0.08084019273519516,1981-05-06
0.07897109538316727,1981-05-07
0.07850351929664612,1981-05-08
0.07756896317005157,1981-05-11
0.07803649455308914,1981-05-12
0.0831763967871666,1981-05-13
0.0845784991979599,1981-05-14
0.08551307767629623,1981-05-15
0.08504554629325867,1981-05-18
0.08411093056201935,1981-05-19
0.08364391326904297,1981-05-20
0.08364391326904297,1981-05-21
0.08364391326904297,1981-05-22
0.08364391326904297,1981-05-26
0.08364391326904297,1981-05-27
0.08411093056201935,1981-05-28
0.08364391326904297,1981-05-29
0.08504554629325867,1981-06-01
0.0845784991979599,1981-06-02
0.08224181830883026,1981-06-03
0.07943807542324066,1981-06-04
0.07850351929664612,1981-06-05
0.07850351929664612,1981-06-08
0.08130723983049393,1981-06-09
0.08481201529502869,1981-06-10
0.08971837908029556,1981-06-11
0.09602686017751694,1981-06-12
0.09742844104766846,1981-06-15
0.09602686017751694,1981-06-16
0.09742844104766846,1981-06-17
0.09883061796426773,1981-06-18
0.0981295257806778,1981-06-19
0.09883061796426773,1981-06-22
0.09883061796426773,1981-06-23
0.10583965480327606,1981-06-24
0.10724170506000519,1981-06-25
0.10864333063364029,1981-06-26
0.10654067993164062,1981-06-29
0.10583965480327606,1981-06-30
0.10583965480327606,1981-07-01
0.10583965480327606,1981-07-02
0.10513859242200851,1981-07-06
0.10583965480327606,1981-07-07
0.10513859242200851,1981-07-08
0.10513859242200851,1981-07-09
0.10513859242200851,1981-07-10
0.10443802177906036,1981-07-13
0.10443802177906036,1981-07-14
0.10443802177906036,1981-07-15
0.10443802177906036,1981-07-16
0.10443802177906036,1981-07-17
0.10443802177906036,1981-07-20
0.10163433104753494,1981-07-21
0.09462477266788483,1981-07-22
0.09252211451530457,1981-07-23
0.09182105958461761,1981-07-24
0.0904194563627243,1981-07-27
0.0904194563627243,1981-07-28
0.0904194563627243,1981-07-29
0.08971837908029556,1981-07-30
0.0904194563627243,1981-07-31
0.0876157134771347,1981-08-03
0.08481201529502869,1981-08-04
0.08411093056201935,1981-08-05
0.08481201529502869,1981-08-06
0.086213618516922,1981-08-07
0.086213618516922,1981-08-10
0.086213618516922,1981-08-11
0.08691465109586716,1981-08-12
0.08901732414960861,1981-08-13
0.08901732414960861,1981-08-14
0.08971837908029556,1981-08-17
0.0904194563627243,1981-08-18
0.0904194563627243,1981-08-19
0.0904194563627243,1981-08-20
0.09111998230218887,1981-08-21
0.08901732414960861,1981-08-24
0.0876157134771347,1981-08-25
0.0876157134771347,1981-08-26
0.08901732414960861,1981-08-27
0.08901732414960861,1981-08-28
0.08901732414960861,1981-08-31
0.08971837908029556,1981-09-01
0.08971837908029556,1981-09-02
0.08831679075956345,1981-09-03
0.0876157134771347,1981-09-04
0.0876157134771347,1981-09-08
0.0876157134771347,1981-09-09
0.08831679075956345,1981-09-10
0.08971837908029556,1981-09-11
0.09322317689657211,1981-09-14
0.09322317689657211,1981-09-15
0.09182105958461761,1981-09-16
0.09182105958461761,1981-09-17
0.09182105958461761,1981-09-18
0.09252211451530457,1981-09-21
0.09252211451530457,1981-09-22
0.09252211451530457,1981-09-23
0.09252211451530457,1981-09-24
0.08971837908029556,1981-09-25
0.0904194563627243,1981-09-28
0.09252211451530457,1981-09-29
0.09252211451530457,1981-09-30
0.09182105958461761,1981-10-01
0.09182105958461761,1981-10-02
0.08971837908029556,1981-10-05
0.08901732414960861,1981-10-06
0.08971837908029556,1981-10-07
0.09111998230218887,1981-10-08
0.09111998230218887,1981-10-09
0.09111998230218887,1981-10-12
0.08971837908029556,1981-10-13
0.08551307767629623,1981-10-14
0.08551307767629623,1981-10-15
0.08831679075956345,1981-10-16
0.0904194563627243,1981-10-19
0.0904194563627243,1981-10-20
0.09182105958461761,1981-10-21
0.08831679075956345,1981-10-22
0.09182105958461761,1981-10-23
0.09252211451530457,1981-10-26
0.0904194563627243,1981-10-27
0.09111998230218887,1981-10-28
0.09252211451530457,1981-10-29
0.09532580524682999,1981-10-30
0.09602686017751694,1981-11-02
0.09672743082046509,1981-11-03
0.09672743082046509,1981-11-04
0.09672743082046509,1981-11-05
0.09532580524682999,1981-11-06
0.09672743082046509,1981-11-09
0.09672743082046509,1981-11-10
0.09602686017751694,1981-11-11
0.09532580524682999,1981-11-12
0.09532580524682999,1981-11-13
0.09322317689657211,1981-11-16
0.09252211451530457,1981-11-17
0.09532580524682999,1981-11-18
0.09602686017751694,1981-11-19
0.09742844104766846,1981-11-20
0.09602686017751694,1981-11-23
0.09602686017751694,1981-11-24
0.09672743082046509,1981-11-25
0.09672743082046509,1981-11-27
0.09672743082046509,1981-11-30
0.09672743082046509,1981-12-01
0.09532580524682999,1981-12-02
0.09532580524682999,1981-12-03
0.09532580524682999,1981-12-04
0.09532580524682999,1981-12-07
0.09532580524682999,1981-12-08
0.09532580524682999,1981-12-09
0.09532580524682999,1981-12-10
0.09602686017751694,1981-12-11
0.09392369538545609,1981-12-14
0.09392369538545609,1981-12-15
0.09392369538545609,1981-12-16
0.09392369538545609,1981-12-17
0.09392369538545609,1981-12-18
0.09392369538545609,1981-12-21
0.08901732414960861,1981-12-22
0.08901732414960861,1981-12-23
0.08691465109586716,1981-12-24
0.08691465109586716,1981-12-28
0.08691465109586716,1981-12-29
0.0876157134771347,1981-12-30
0.09111998230218887,1981-12-31
0.09111998230218887,1982-01-04
0.086213618516922,1982-01-05
0.08340990543365479,1982-01-06
0.08340990543365479,1982-01-07
0.08270934969186783,1982-01-08
0.08270934969186783,1982-01-11
0.07815300673246384,1982-01-12
0.06869076937437057,1982-01-13
0.06939135491847992,1982-01-14
0.07009237259626389,1982-01-15
0.07219504565000534,1982-01-18
0.07149453461170197,1982-01-19
0.07219504565000534,1982-01-20
0.07219504565000534,1982-01-21
0.0728960931301117,1982-01-22
0.07219504565000534,1982-01-25
0.0728960931301117,1982-01-26
0.0728960931301117,1982-01-27
0.07359717041254044,1982-01-28
0.07359717041254044,1982-01-29
0.07359717041254044,1982-02-01
0.07359717041254044,1982-02-02
0.074298195540905,1982-02-03
0.074298195540905,1982-02-04
0.074298195540905,1982-02-05
0.07499876618385315,1982-02-08
0.07499876618385315,1982-02-09
0.07499876618385315,1982-02-10
0.07499876618385315,1982-02-11
0.07569979876279831,1982-02-12
0.07569979876279831,1982-02-16
0.07569979876279831,1982-02-17
0.07569979876279831,1982-02-18
0.07569979876279831,1982-02-19
0.07569979876279831,1982-02-22
0.07569979876279831,1982-02-23
0.07569979876279831,1982-02-24
0.0771019384264946,1982-02-25
0.0771019384264946,1982-02-26
0.07780245691537857,1982-03-01
0.07920457422733307,1982-03-02
0.07920457422733307,1982-03-03
0.07920457422733307,1982-03-04
0.07920457422733307,1982-03-05
0.07920457422733307,1982-03-08
0.07920457422733307,1982-03-09
0.07920457422733307,1982-03-10
0.07920457422733307,1982-03-11
0.07850351929664612,1982-03-12
0.07780245691537857,1982-03-15
0.07780245691537857,1982-03-16
0.0771019384264946,1982-03-17
0.0771019384264946,1982-03-18
0.0771019384264946,1982-03-19
0.07780245691537857,1982-03-22
0.07850351929664612,1982-03-23
0.08060620725154877,1982-03-24
0.08060620725154877,1982-03-25
0.08060620725154877,1982-03-26
0.08200830221176147,1982-03-29
0.08200830221176147,1982-03-30
0.08200830221176147,1982-03-31
0.08200830221176147,1982-04-01
0.08340990543365479,1982-04-02
0.08340990543365479,1982-04-05
0.08340990543365479,1982-04-06
0.08551307767629623,1982-04-07
0.08901732414960861,1982-04-08
0.0876157134771347,1982-04-12
0.08551307767629623,1982-04-13
0.08551307767629623,1982-04-14
0.08551307767629623,1982-04-15
0.08551307767629623,1982-04-16
0.08551307767629623,1982-04-19
0.08691465109586716,1982-04-20
0.08691465109586716,1982-04-21
0.08691465109586716,1982-04-22
0.0876157134771347,1982-04-23
0.08901732414960861,1982-04-26
0.08971837908029556,1982-04-27
0.08971837908029556,1982-04-28
0.08971837908029556,1982-04-29
0.08971837908029556,1982-04-30
0.08971837908029556,1982-05-03
0.09111998230218887,1982-05-04
0.09182105958461761,1982-05-05
0.09252211451530457,1982-05-06
0.09462477266788483,1982-05-07
0.09532580524682999,1982-05-10
0.09602686017751694,1982-05-11
0.09602686017751694,1982-05-12
0.09602686017751694,1982-05-13
0.09602686017751694,1982-05-14
0.09532580524682999,1982-05-17
0.09532580524682999,1982-05-18
0.09532580524682999,1982-05-19
0.09532580524682999,1982-05-20
0.09532580524682999,1982-05-21
0.09532580524682999,1982-05-24
0.09392369538545609,1982-05-25
0.09392369538545609,1982-05-26
0.09392369538545609,1982-05-27
0.09462477266788483,1982-05-28
0.09392369538545609,1982-06-01
0.09392369538545609,1982-06-02
0.09392369538545609,1982-06-03
0.09392369538545609,1982-06-04
0.09322317689657211,1982-06-07
0.09322317689657211,1982-06-08
0.09322317689657211,1982-06-09
0.09322317689657211,1982-06-10
0.09322317689657211,1982-06-11
0.09322317689657211,1982-06-14
0.09322317689657211,1982-06-15
0.09322317689657211,1982-06-16
0.09392369538545609,1982-06-17
0.09392369538545609,1982-06-18
0.09392369538545609,1982-06-21
0.09462477266788483,1982-06-22
0.09462477266788483,1982-06-23
0.09953109174966812,1982-06-24
0.1009332686662674,1982-06-25
0.1009332686662674,1982-06-28
0.09953109174966812,1982-06-29
0.09883061796426773,1982-06-30
0.09883061796426773,1982-07-01
0.0981295257806778,1982-07-02
0.09742844104766846,1982-07-06
0.09532580524682999,1982-07-07
0.09462477266788483,1982-07-08
0.09462477266788483,1982-07-09
0.09392369538545609,1982-07-12
0.09322317689657211,1982-07-13
0.09182105958461761,1982-07-14
0.09111998230218887,1982-07-15
0.08971837908029556,1982-07-16
0.086213618516922,1982-07-19
0.08971837908029556,1982-07-20
0.09111998230218887,1982-07-21
0.09252211451530457,1982-07-22
0.09392369538545609,1982-07-23
0.09392369538545609,1982-07-26
0.09462477266788483,1982-07-27
0.09392369538545609,1982-07-28
0.09322317689657211,1982-07-29
0.09322317689657211,1982-07-30
0.09252211451530457,1982-08-02
0.09182105958461761,1982-08-03
0.09111998230218887,1982-08-04
0.09111998230218887,1982-08-05
0.09111998230218887,1982-08-06
0.09111998230218887,1982-08-09
0.09111998230218887,1982-08-10
0.09111998230218887,1982-08-11
0.09111998230218887,1982-08-12
0.09111998230218887,1982-08-13
0.09111998230218887,1982-08-16
0.09252211451530457,1982-08-17
0.09462477266788483,1982-08-18
0.09462477266788483,1982-08-19
0.09462477266788483,1982-08-20
0.09532580524682999,1982-08-23
0.09532580524682999,1982-08-24
0.09672743082046509,1982-08-25
0.1009332686662674,1982-08-26
0.1009332686662674,1982-08-27
0.1009332686662674,1982-08-30
0.1009332686662674,1982-08-31
0.1009332686662674,1982-09-01
0.1023348942399025,1982-09-02
0.10443802177906036,1982-09-03
0.10443802177906036,1982-09-07
0.10443802177906036,1982-09-08
0.10443802177906036,1982-09-09
0.10443802177906036,1982-09-10
0.10443802177906036,1982-09-13
0.10513859242200851,1982-09-14
0.10513859242200851,1982-09-15
0.10724170506000519,1982-09-16
0.10724170506000519,1982-09-17
0.10724170506000519,1982-09-20
0.10724170506000519,1982-09-21
0.10724170506000519,1982-09-22
0.10724170506000519,1982-09-23
0.10724170506000519,1982-09-24
0.10724170506000519,1982-09-27
0.10724170506000519,1982-09-28
0.10724170506000519,1982-09-29
0.10724170506000519,1982-09-30
0.10654067993164062,1982-10-01
0.10654067993164062,1982-10-04
0.10724170506000519,1982-10-05
0.10794227570295334,1982-10-06
0.10794227570295334,1982-10-07
0.10864333063364029,1982-10-08
0.11214806884527206,1982-10-11
0.11354970932006836,1982-10-12
0.11425074189901352,1982-10-13
0.11425074189901352,1982-10-14
0.11354970932006836,1982-10-15
0.11354970932006836,1982-10-18
0.11354970932006836,1982-10-19
0.11425074189901352,1982-10-20
0.11495181173086166,1982-10-21
0.11635348200798035,1982-10-22
0.11635348200798035,1982-10-25
0.11495181173086166,1982-10-26
0.09462477266788483,1982-10-27
0.09322317689657211,1982-10-28
0.09252211451530457,1982-10-29
0.08831679075956345,1982-11-01
0.09111998230218887,1982-11-02
0.09182105958461761,1982-11-03
0.09182105958461761,1982-11-04
0.09392369538545609,1982-11-05
0.09462477266788483,1982-11-08
0.09462477266788483,1982-11-09
0.09111998230218887,1982-11-10
0.0904194563627243,1982-11-11
0.09111998230218887,1982-11-12
0.09111998230218887,1982-11-15
0.0904194563627243,1982-11-16
0.09111998230218887,1982-11-17
0.09111998230218887,1982-11-18
0.09182105958461761,1982-11-19
0.09182105958461761,1982-11-22
0.09672743082046509,1982-11-23
0.10023222863674164,1982-11-24
0.1009332686662674,1982-11-26
0.10023222863674164,1982-11-29
0.10023222863674164,1982-11-30
0.1009332686662674,1982-12-01
0.1009332686662674,1982-12-02
0.1009332686662674,1982-12-03
0.10163433104753494,1982-12-06
0.10163433104753494,1982-12-07
0.10163433104753494,1982-12-08
0.10163433104753494,1982-12-09
0.10163433104753494,1982-12-10
0.10163433104753494,1982-12-13
0.1023348942399025,1982-12-14
0.10163433104753494,1982-12-15
0.10163433104753494,1982-12-16
0.1023348942399025,1982-12-17
0.1023348942399025,1982-12-20
0.1023348942399025,1982-12-21
0.1023348942399025,1982-12-22
0.1023348942399025,1982-12-23
0.1023348942399025,1982-12-27
0.1023348942399025,1982-12-28
0.1037369817495346,1982-12-29
0.1037369817495346,1982-12-30
0.1037369817495346,1982-12-31
0.1037369817495346,1983-01-03
0.1037369817495346,1983-01-04
0.1037369817495346,1983-01-05
0.10513859242200851,1983-01-06
0.10513859242200851,1983-01-07
0.10513859242200851,1983-01-10
0.10513859242200851,1983-01-11
0.10513859242200851,1983-01-12
0.10513859242200851,1983-01-13
0.10513859242200851,1983-01-14
0.10513859242200851,1983-01-17
0.10513859242200851,1983-01-18
0.10513859242200851,1983-01-19
0.10513859242200851,1983-01-20
0.10513859242200851,1983-01-21
0.10513859242200851,1983-01-24
0.10513859242200851,1983-01-25
0.10513859242200851,1983-01-26
0.10513859242200851,1983-01-27
0.10513859242200851,1983-01-28
0.10583965480327606,1983-01-31
0.10654067993164062,1983-02-01
0.10654067993164062,1983-02-02
0.10443802177906036,1983-02-03
0.10443802177906036,1983-02-04
0.10513859242200851,1983-02-07
0.10513859242200851,1983-02-08
0.10513859242200851,1983-02-09
0.10583965480327606,1983-02-10
0.10654067993164062,1983-02-11
0.10654067993164062,1983-02-14
0.10654067993164062,1983-02-15
0.10864333063364029,1983-02-16
0.11074595898389816,1983-02-17
0.11214806884527206,1983-02-18
0.11214806884527206,1983-02-22
0.11214806884527206,1983-02-23
0.11214806884527206,1983-02-24
0.11214806884527206,1983-02-25
0.1128486841917038,1983-02-28
0.1128486841917038,1983-03-01
0.1128486841917038,1983-03-02
0.11354970932006836,1983-03-03
0.11354970932006836,1983-03-04
0.11425074189901352,1983-03-07
0.11705447733402252,1983-03-08
0.1233629584312439,1983-03-09
0.12686721980571747,1983-03-10
0.12546563148498535,1983-03-11
0.12546563148498535,1983-03-14
0.12476463615894318,1983-03-15
0.12476463615894318,1983-03-16
0.12125983089208603,1983-03-17
0.11985814571380615,1983-03-18
0.11915712058544159,1983-03-21
0.11915712058544159,1983-03-22
0.11845608800649643,1983-03-23
0.11915712058544159,1983-03-24
0.11985814571380615,1983-03-25
0.11985814571380615,1983-03-28
0.11985814571380615,1983-03-29
0.11985814571380615,1983-03-30
0.11845608800649643,1983-03-31
0.11565236747264862,1983-04-04
0.11565236747264862,1983-04-05
0.11425074189901352,1983-04-06
0.11425074189901352,1983-04-07
0.11425074189901352,1983-04-08
0.11425074189901352,1983-04-11
0.11425074189901352,1983-04-12
0.1114470362663269,1983-04-13
0.10724170506000519,1983-04-14
0.10864333063364029,1983-04-15
0.11074595898389816,1983-04-18
0.11775556951761246,1983-04-19
0.11775556951761246,1983-04-20
0.11985814571380615,1983-04-21
0.12546563148498535,1983-04-22
0.12546563148498535,1983-04-25
0.1261667013168335,1983-04-26
0.1261667013168335,1983-04-27
0.12686721980571747,1983-04-28
0.12686721980571747,1983-04-29
0.12686721980571747,1983-05-02
0.12686721980571747,1983-05-03
0.1261667013168335,1983-05-04
0.12546563148498535,1983-05-05
0.12546563148498535,1983-05-06
0.1261667013168335,1983-05-09
0.1261667013168335,1983-05-10
0.12546563148498535,1983-05-11
0.12546563148498535,1983-05-12
0.1261667013168335,1983-05-13
0.12511511147022247,1983-05-16
0.12932036817073822,1983-05-17
0.12932036817073822,1983-05-18
0.1303720474243164,1983-05-19
0.1303720474243164,1983-05-20
0.1303720474243164,1983-05-23
0.1303720474243164,1983-05-24
0.1303720474243164,1983-05-25
0.1303720474243164,1983-05-26
0.1303720474243164,1983-05-27
0.1303720474243164,1983-05-31
0.13142356276512146,1983-06-01
0.13142356276512146,1983-06-02
0.13247469067573547,1983-06-03
0.13247469067573547,1983-06-06
0.1335262805223465,1983-06-07
0.1335262805223465,1983-06-08
0.1335262805223465,1983-06-09
0.13668054342269897,1983-06-10
0.13773156702518463,1983-06-13
0.13878323137760162,1983-06-14
0.13878323137760162,1983-06-15
0.13983473181724548,1983-06-16
0.14193743467330933,1983-06-17
0.14193743467330933,1983-06-20
0.14193743467330933,1983-06-21
0.14193743467330933,1983-06-22
0.14614269137382507,1983-06-23
0.14614269137382507,1983-06-24
0.14719434082508087,1983-06-27
0.14719434082508087,1983-06-28
0.14719434082508087,1983-06-29
0.14719434082508087,1983-06-30
0.14719434082508087,1983-07-01
0.14719434082508087,1983-07-05
0.14719434082508087,1983-07-06
0.1440400928258896,1983-07-07
0.1440400928258896,1983-07-08
0.1440400928258896,1983-07-11
0.1440400928258896,1983-07-12
0.1440400928258896,1983-07-13
0.1440400928258896,1983-07-14
0.1440400928258896,1983-07-15
0.1440400928258896,1983-07-18
0.1440400928258896,1983-07-19
0.14719434082508087,1983-07-20
0.1482454389333725,1983-07-21
0.1482454389333725,1983-07-22
0.1482454389333725,1983-07-25
0.1482454389333725,1983-07-26
0.1482454389333725,1983-07-27
0.1482454389333725,1983-07-28
0.1482454389333725,1983-07-29
0.1482454389333725,1983-08-01
0.1482454389333725,1983-08-02
0.1482454389333725,1983-08-03
0.14614269137382507,1983-08-04
0.14509162306785583,1983-08-05
0.1440400928258896,1983-08-08
0.1440400928258896,1983-08-09
0.1440400928258896,1983-08-10
0.1440400928258896,1983-08-11
0.1440400928258896,1983-08-12
0.1440400928258896,1983-08-15
0.1440400928258896,1983-08-16
0.1440400928258896,1983-08-17
0.1440400928258896,1983-08-18
0.1440400928258896,1983-08-19
0.14509162306785583,1983-08-22
0.14614269137382507,1983-08-23
0.14614269137382507,1983-08-24
0.14614269137382507,1983-08-25
0.14614269137382507,1983-08-26
0.14614269137382507,1983-08-29
