BBWI,Date
1.252524971961975,1982-10-27
1.2654818296432495,1982-10-28
1.3691390752792358,1982-10-29
1.3648207187652588,1982-11-01
1.4166483879089355,1982-11-02
1.4727976322174072,1982-11-03
1.4468820095062256,1982-11-04
1.4252874851226807,1982-11-05
1.4468820095062256,1982-11-08
1.468477725982666,1982-11-09
1.4555200338363647,1982-11-10
1.4252874851226807,1982-11-11
1.4296058416366577,1982-11-12
1.3648207187652588,1982-11-15
1.295715570449829,1982-11-16
1.390735149383545,1982-11-17
1.4036917686462402,1982-11-18
1.4296058416366577,1982-11-19
1.4425634145736694,1982-11-22
0.7212818264961243,1982-11-23
0.734238862991333,1982-11-24
0.7428767085075378,1982-11-26
0.7774291038513184,1982-11-29
0.842214822769165,1982-11-30
0.8249388337135315,1982-12-01
0.8033438324928284,1982-12-02
0.7947052717208862,1982-12-03
0.8033438324928284,1982-12-06
0.7860672473907471,1982-12-07
0.7990250587463379,1982-12-08
0.7903866767883301,1982-12-09
0.7774291038513184,1982-12-10
0.7774291038513184,1982-12-13
0.7947052717208862,1982-12-14
0.7428767085075378,1982-12-15
0.7428767085075378,1982-12-16
0.7731105089187622,1982-12-17
0.7903866767883301,1982-12-20
0.7860672473907471,1982-12-21
0.8033438324928284,1982-12-22
0.8076623678207397,1982-12-23
0.8378962278366089,1982-12-27
0.8292577266693115,1982-12-28
0.8378962278366089,1982-12-29
0.8292577266693115,1982-12-30
0.8292577266693115,1982-12-31
0.811981737613678,1983-01-03
0.816301167011261,1983-01-04
0.8638102412223816,1983-01-05
0.9329152703285217,1983-01-06
0.889723539352417,1983-01-07
0.9113199710845947,1983-01-10
0.9113199710845947,1983-01-11
0.9070006608963013,1983-01-12
0.9070006608963013,1983-01-13
0.9199582934379578,1983-01-14
0.9242769479751587,1983-01-17
0.8940434455871582,1983-01-18
0.842214822769165,1983-01-19
0.816301167011261,1983-01-20
0.811981737613678,1983-01-21
0.7903866767883301,1983-01-24
0.7990250587463379,1983-01-25
0.7860672473907471,1983-01-26
0.8206194043159485,1983-01-27
0.8378962278366089,1983-01-28
0.8378962278366089,1983-01-31
0.8724489212036133,1983-02-01
0.9113199710845947,1983-02-02
0.950191080570221,1983-02-03
0.9847434759140015,1983-02-04
0.9631485939025879,1983-02-07
0.9372339844703674,1983-02-08
0.945871889591217,1983-02-09
0.9329152703285217,1983-02-10
0.9674676656723022,1983-02-11
0.9674676656723022,1983-02-14
0.9717865586280823,1983-02-15
0.9761056900024414,1983-02-16
0.950191080570221,1983-02-17
0.9717865586280823,1983-02-18
0.9804248213768005,1983-02-22
0.993381679058075,1983-02-23
1.0020198822021484,1983-02-24
0.993381679058075,1983-02-25
0.9674676656723022,1983-02-28
1.0365723371505737,1983-03-01
1.027933955192566,1983-03-02
1.0365723371505737,1983-03-03
1.0365723371505737,1983-03-04
1.045210838317871,1983-03-07
1.0192962884902954,1983-03-08
1.0192962884902954,1983-03-09
1.0192962884902954,1983-03-10
1.0106580257415771,1983-03-11
0.9847434759140015,1983-03-14
0.9674676656723022,1983-03-15
0.9415531158447266,1983-03-16
0.9372339844703674,1983-03-17
0.9242769479751587,1983-03-18
0.9199582934379578,1983-03-21
0.9977012872695923,1983-03-22
1.0797632932662964,1983-03-23
1.0711250305175781,1983-03-24
1.053848385810852,1983-03-25
1.0495294332504272,1983-03-28
1.045210838317871,1983-03-29
1.0581676959991455,1983-03-30
1.053848385810852,1983-03-31
1.0365723371505737,1983-04-04
1.040891170501709,1983-04-05
1.0192962884902954,1983-04-06
1.0365723371505737,1983-04-07
1.0711250305175781,1983-04-08
1.092719554901123,1983-04-11
1.0884003639221191,1983-04-12
1.0797632932662964,1983-04-13
1.0711250305175781,1983-04-14
1.0797632932662964,1983-04-15
1.0754435062408447,1983-04-18
1.092719554901123,1983-04-19
1.127272129058838,1983-04-20
1.166144609451294,1983-04-21
1.1445482969284058,1983-04-22
1.148868441581726,1983-04-25
1.1618249416351318,1983-04-26
1.166144609451294,1983-04-27
1.166144609451294,1983-04-28
1.1834206581115723,1983-04-29
1.2179722785949707,1983-05-02
1.2222918272018433,1983-05-03
1.2395672798156738,1983-05-04
1.2698014974594116,1983-05-05
1.3000338077545166,1983-05-06
1.252524971961975,1983-05-09
1.3561816215515137,1983-05-10
1.3864158391952515,1983-05-11
1.412329912185669,1983-05-12
1.4252874851226807,1983-05-13
1.390735149383545,1983-05-16
1.373458743095398,1983-05-17
1.3820968866348267,1983-05-18
1.3691390752792358,1983-05-19
1.3345869779586792,1983-05-20
1.5289437770843506,1983-05-23
1.572135329246521,1983-05-24
1.658515453338623,1983-05-25
1.727620244026184,1983-05-26
1.7103443145751953,1983-05-27
1.66715407371521,1983-05-31
1.623963475227356,1983-06-01
1.619644284248352,1983-06-02
1.6714733839035034,1983-06-03
1.7017066478729248,1983-06-06
1.6844300031661987,1983-06-07
1.7146629095077515,1983-06-08
1.7233010530471802,1983-06-09
1.7578539848327637,1983-06-10
1.8312772512435913,1983-06-13
0.9890623688697815,1983-06-14
0.9156386256217957,1983-06-15
0.8983622789382935,1983-06-16
0.9113199710845947,1983-06-17
0.8465344309806824,1983-06-20
0.8681290745735168,1983-06-21
0.8854053616523743,1983-06-22
0.9588294625282288,1983-06-23
0.9847434759140015,1983-06-24
0.9674676656723022,1983-06-27
0.9545102715492249,1983-06-28
0.945871889591217,1983-06-29
1.0063393115997314,1983-06-30
1.0365723371505737,1983-07-01
1.0192962884902954,1983-07-05
1.0106580257415771,1983-07-06
0.9761056900024414,1983-07-07
0.9674676656723022,1983-07-08
0.9847434759140015,1983-07-11
0.9674676656723022,1983-07-12
0.9242769479751587,1983-07-13
0.9631485939025879,1983-07-14
0.9372339844703674,1983-07-15
0.950191080570221,1983-07-18
0.9674676656723022,1983-07-19
1.0063393115997314,1983-07-20
1.0063393115997314,1983-07-21
1.0020198822021484,1983-07-22
1.0322535037994385,1983-07-25
1.040891170501709,1983-07-26
1.0192962884902954,1983-07-27
0.9890623688697815,1983-07-28
0.9804248213768005,1983-07-29
0.9890623688697815,1983-08-01
1.0322535037994385,1983-08-02
1.027933955192566,1983-08-03
0.9804248213768005,1983-08-04
0.9674676656723022,1983-08-05
0.9631485939025879,1983-08-08
0.9674676656723022,1983-08-09
0.9761056900024414,1983-08-10
1.0020198822021484,1983-08-11
1.0106580257415771,1983-08-12
1.0063393115997314,1983-08-15
0.9890623688697815,1983-08-16
0.9977012872695923,1983-08-17
0.9847434759140015,1983-08-18
0.9847434759140015,1983-08-19
0.9674676656723022,1983-08-22
0.9070006608963013,1983-08-23
0.8638102412223816,1983-08-24
0.8594911694526672,1983-08-25
0.8724489212036133,1983-08-26
0.889723539352417,1983-08-29
0.9242769479751587,1983-08-30
0.9285958409309387,1983-08-31
0.9242769479751587,1983-09-01
0.9329152703285217,1983-09-02
0.9717865586280823,1983-09-06
0.9804248213768005,1983-09-07
0.9847434759140015,1983-09-08
0.9717865586280823,1983-09-09
0.9717865586280823,1983-09-12
0.9329152703285217,1983-09-13
0.8983622789382935,1983-09-14
0.9674676656723022,1983-09-15
1.0020198822021484,1983-09-16
1.027933955192566,1983-09-19
0.9977012872695923,1983-09-20
0.9804248213768005,1983-09-21
0.950191080570221,1983-09-22
0.9631485939025879,1983-09-23
0.950191080570221,1983-09-26
0.9588294625282288,1983-09-27
0.9199582934379578,1983-09-28
0.9199582934379578,1983-09-29
0.9674676656723022,1983-09-30
0.9674676656723022,1983-10-03
0.9847434759140015,1983-10-04
1.0020198822021484,1983-10-05
0.993381679058075,1983-10-06
0.9977012872695923,1983-10-07
0.9890623688697815,1983-10-10
0.9329152703285217,1983-10-11
0.9329152703285217,1983-10-12
0.9026815295219421,1983-10-13
0.950191080570221,1983-10-14
0.945871889591217,1983-10-17
0.9199582934379578,1983-10-18
0.8810858130455017,1983-10-19
0.8940434455871582,1983-10-20
0.8638102412223816,1983-10-21
0.8551724553108215,1983-10-24
0.8594911694526672,1983-10-25
0.8206194043159485,1983-10-26
0.7860672473907471,1983-10-27
0.8033438324928284,1983-10-28
0.7860672473907471,1983-10-31
0.8206194043159485,1983-11-01
0.8249388337135315,1983-11-02
0.8292577266693115,1983-11-03
0.8594911694526672,1983-11-04
0.8810858130455017,1983-11-07
0.8854053616523743,1983-11-08
0.8810858130455017,1983-11-09
0.8854053616523743,1983-11-10
0.9113199710845947,1983-11-11
0.9199582934379578,1983-11-14
0.9113199710845947,1983-11-15
0.9329152703285217,1983-11-16
0.950191080570221,1983-11-17
0.950191080570221,1983-11-18
0.9761056900024414,1983-11-21
0.993381679058075,1983-11-22
0.9890623688697815,1983-11-23
0.993381679058075,1983-11-25
0.9890623688697815,1983-11-28
1.0106580257415771,1983-11-29
0.9847434759140015,1983-11-30
0.9588294625282288,1983-12-01
0.950191080570221,1983-12-02
0.945871889591217,1983-12-05
0.945871889591217,1983-12-06
0.9156386256217957,1983-12-07
0.9674676656723022,1983-12-08
0.9588294625282288,1983-12-09
0.9761056900024414,1983-12-12
0.9804248213768005,1983-12-13
0.9329152703285217,1983-12-14
0.9285958409309387,1983-12-15
0.9156386256217957,1983-12-16
0.889723539352417,1983-12-19
0.8940434455871582,1983-12-20
0.8638102412223816,1983-12-21
0.8724489212036133,1983-12-22
0.8638102412223816,1983-12-23
0.8767668008804321,1983-12-27
0.8681290745735168,1983-12-28
0.8551724553108215,1983-12-29
0.8465344309806824,1983-12-30
0.8638102412223816,1984-01-03
0.8854053616523743,1984-01-04
0.9415531158447266,1984-01-05
0.8983622789382935,1984-01-06
0.889723539352417,1984-01-09
0.8767668008804321,1984-01-10
0.842214822769165,1984-01-11
0.8206194043159485,1984-01-12
0.7947052717208862,1984-01-13
0.8292577266693115,1984-01-16
0.8594911694526672,1984-01-17
0.8638102412223816,1984-01-18
0.842214822769165,1984-01-19
0.8335769772529602,1984-01-20
0.811981737613678,1984-01-23
0.7990250587463379,1984-01-24
0.7687913179397583,1984-01-25
0.7731105089187622,1984-01-26
0.7428767085075378,1984-01-27
0.7299198508262634,1984-01-30
0.7687913179397583,1984-01-31
0.7817482948303223,1984-02-01
0.8206194043159485,1984-02-02
0.7731105089187622,1984-02-03
0.7471955418586731,1984-02-06
0.7385578751564026,1984-02-07
0.7169626951217651,1984-02-08
0.6910482048988342,1984-02-09
0.6824103593826294,1984-02-10
0.6651342511177063,1984-02-13
0.6694529056549072,1984-02-14
0.6824103593826294,1984-02-15
0.7083241939544678,1984-02-16
0.7169626951217651,1984-02-17
0.7428767085075378,1984-02-21
0.7299198508262634,1984-02-22
0.7299198508262634,1984-02-23
0.7687913179397583,1984-02-24
0.7817482948303223,1984-02-27
0.7990250587463379,1984-02-28
0.8076623678207397,1984-02-29
0.8076623678207397,1984-03-01
0.8033438324928284,1984-03-02
0.7903866767883301,1984-03-05
0.7601532936096191,1984-03-06
0.7428767085075378,1984-03-07
0.7471955418586731,1984-03-08
0.7385578751564026,1984-03-09
0.734238862991333,1984-03-12
0.7515150308609009,1984-03-13
0.7558339238166809,1984-03-14
0.7687913179397583,1984-03-15
0.7947052717208862,1984-03-16
0.7860672473907471,1984-03-19
0.811981737613678,1984-03-20
0.816301167011261,1984-03-21
0.7731105089187622,1984-03-22
0.7428767085075378,1984-03-23
0.7558339238166809,1984-03-26
0.7471955418586731,1984-03-27
0.7860672473907471,1984-03-28
0.7947052717208862,1984-03-29
0.7947052717208862,1984-03-30
0.7860672473907471,1984-04-02
0.7256008982658386,1984-04-03
0.7256008982658386,1984-04-04
0.6953675746917725,1984-04-05
0.7126438021659851,1984-04-06
0.7169626951217651,1984-04-09
0.734238862991333,1984-04-10
0.7169626951217651,1984-04-11
0.7212818264961243,1984-04-12
0.7169626951217651,1984-04-13
0.7256008982658386,1984-04-16
0.7385578751564026,1984-04-17
0.7299198508262634,1984-04-18
0.7169626951217651,1984-04-19
0.7212818264961243,1984-04-23
0.6953675746917725,1984-04-24
0.6694529056549072,1984-04-25
0.6824103593826294,1984-04-26
0.6780908107757568,1984-04-27
0.6737720966339111,1984-04-30
0.6694529056549072,1984-05-01
0.6651342511177063,1984-05-02
0.6564960479736328,1984-05-03
0.6564960479736328,1984-05-04
0.6349006295204163,1984-05-07
0.6219432353973389,1984-05-08
0.6435387134552002,1984-05-09
0.6564960479736328,1984-05-10
0.6349006295204163,1984-05-11
0.6305814981460571,1984-05-14
0.6133052110671997,1984-05-15
0.6133052110671997,1984-05-16
0.6046675443649292,1984-05-17
0.6219432353973389,1984-05-18
0.6392198801040649,1984-05-21
0.6219432353973389,1984-05-22
0.6133052110671997,1984-05-23
0.6003487706184387,1984-05-24
0.587390661239624,1984-05-25
0.5657956600189209,1984-05-29
0.574434220790863,1984-05-30
0.5701146721839905,1984-05-31
0.587390661239624,1984-06-01
0.574434220790863,1984-06-04
0.6003487706184387,1984-06-05
0.6046675443649292,1984-06-06
0.6349006295204163,1984-06-07
0.6521772146224976,1984-06-08
0.6392198801040649,1984-06-11
0.6392198801040649,1984-06-12
0.6478578448295593,1984-06-13
0.6262622475624084,1984-06-14
0.6133052110671997,1984-06-15
0.6305814981460571,1984-06-18
0.6392198801040649,1984-06-19
0.6651342511177063,1984-06-20
0.6564960479736328,1984-06-21
0.6694529056549072,1984-06-22
0.6651342511177063,1984-06-25
0.6564960479736328,1984-06-26
0.6564960479736328,1984-06-27
0.6564960479736328,1984-06-28
0.6737720966339111,1984-06-29
0.6737720966339111,1984-07-02
0.6694529056549072,1984-07-03
0.6694529056549072,1984-07-05
0.6780908107757568,1984-07-06
0.6910482048988342,1984-07-09
0.7169626951217651,1984-07-10
0.699686586856842,1984-07-11
0.699686586856842,1984-07-12
0.6953675746917725,1984-07-13
0.7083241939544678,1984-07-16
0.7083241939544678,1984-07-17
0.7083241939544678,1984-07-18
0.699686586856842,1984-07-19
0.6910482048988342,1984-07-20
0.7083241939544678,1984-07-23
0.7040050029754639,1984-07-24
0.6953675746917725,1984-07-25
0.7083241939544678,1984-07-26
0.7126438021659851,1984-07-27
0.7169626951217651,1984-07-30
0.7385578751564026,1984-07-31
0.7687913179397583,1984-08-01
0.7903866767883301,1984-08-02
0.8335769772529602,1984-08-03
0.8508533239364624,1984-08-06
0.8767668008804321,1984-08-07
0.8810858130455017,1984-08-08
0.8292577266693115,1984-08-09
0.8638102412223816,1984-08-10
0.8638102412223816,1984-08-13
0.8594911694526672,1984-08-14
0.8292577266693115,1984-08-15
0.8076623678207397,1984-08-16
0.7990250587463379,1984-08-17
0.7774291038513184,1984-08-20
0.842214822769165,1984-08-21
0.8638102412223816,1984-08-22
0.8594911694526672,1984-08-23
0.8594911694526672,1984-08-24
0.8551724553108215,1984-08-27
0.8551724553108215,1984-08-28
0.8724489212036133,1984-08-29
0.889723539352417,1984-08-30
0.9026815295219421,1984-08-31
0.889723539352417,1984-09-04
0.8983622789382935,1984-09-05
0.9329152703285217,1984-09-06
0.9199582934379578,1984-09-07
0.9113199710845947,1984-09-10
0.9156386256217957,1984-09-11
0.9285958409309387,1984-09-12
0.9329152703285217,1984-09-13
0.9372339844703674,1984-09-14
0.9415531158447266,1984-09-17
0.9329152703285217,1984-09-18
0.9070006608963013,1984-09-19
0.8983622789382935,1984-09-20
0.9113199710845947,1984-09-21
0.9242769479751587,1984-09-24
0.9242769479751587,1984-09-25
0.9415531158447266,1984-09-26
0.9372339844703674,1984-09-27
0.9113199710845947,1984-09-28
0.8854053616523743,1984-10-01
0.8594911694526672,1984-10-02
0.8594911694526672,1984-10-03
0.8767668008804321,1984-10-04
0.8724489212036133,1984-10-05
0.8465344309806824,1984-10-08
0.8378962278366089,1984-10-09
0.8594911694526672,1984-10-10
0.8594911694526672,1984-10-11
0.8724489212036133,1984-10-12
0.8854053616523743,1984-10-15
0.889723539352417,1984-10-16
0.9070006608963013,1984-10-17
0.945871889591217,1984-10-18
0.9242769479751587,1984-10-19
0.9199582934379578,1984-10-22
0.9285958409309387,1984-10-23
0.9329152703285217,1984-10-24
0.9242769479751587,1984-10-25
0.9285958409309387,1984-10-26
0.9199582934379578,1984-10-29
0.9415531158447266,1984-10-30
0.945871889591217,1984-10-31
0.945871889591217,1984-11-01
0.9372339844703674,1984-11-02
0.945871889591217,1984-11-05
0.9588294625282288,1984-11-06
0.9415531158447266,1984-11-07
0.9329152703285217,1984-11-08
0.9242769479751587,1984-11-09
0.9156386256217957,1984-11-12
0.8983622789382935,1984-11-13
0.8983622789382935,1984-11-14
0.889723539352417,1984-11-15
0.8940434455871582,1984-11-16
0.8854053616523743,1984-11-19
0.9070006608963013,1984-11-20
0.9199582934379578,1984-11-21
0.9329152703285217,1984-11-23
0.9199582934379578,1984-11-26
0.9285958409309387,1984-11-27
0.9113199710845947,1984-11-28
0.9026815295219421,1984-11-29
0.8810858130455017,1984-11-30
0.8724489212036133,1984-12-03
0.8594911694526672,1984-12-04
0.8638102412223816,1984-12-05
0.8810858130455017,1984-12-06
0.8767668008804321,1984-12-07
0.8983622789382935,1984-12-10
0.9070006608963013,1984-12-11
0.9156386256217957,1984-12-12
0.9113199710845947,1984-12-13
0.9026815295219421,1984-12-14
0.8983622789382935,1984-12-17
0.9156386256217957,1984-12-18
0.9070006608963013,1984-12-19
0.9026815295219421,1984-12-20
0.8810858130455017,1984-12-21
0.889723539352417,1984-12-24
0.8983622789382935,1984-12-26
0.9070006608963013,1984-12-27
0.9156386256217957,1984-12-28
0.9329152703285217,1984-12-31
0.9113199710845947,1985-01-02
0.9242769479751587,1985-01-03
0.9113199710845947,1985-01-04
0.9199582934379578,1985-01-07
0.9372339844703674,1985-01-08
0.945871889591217,1985-01-09
0.9890623688697815,1985-01-10
0.9804248213768005,1985-01-11
1.0365723371505737,1985-01-14
1.0365723371505737,1985-01-15
1.027933955192566,1985-01-16
1.0063393115997314,1985-01-17
1.0365723371505737,1985-01-18
1.0711250305175781,1985-01-21
1.0884003639221191,1985-01-22
1.1315913200378418,1985-01-23
1.10135817527771,1985-01-24
1.10135817527771,1985-01-25
1.1056767702102661,1985-01-28
1.14022958278656,1985-01-29
1.14022958278656,1985-01-30
1.12295401096344,1985-01-31
1.10135817527771,1985-02-01
1.0884003639221191,1985-02-04
1.092719554901123,1985-02-05
1.187739372253418,1985-02-06
1.2093350887298584,1985-02-07
1.252524971961975,1985-02-08
1.2482062578201294,1985-02-11
1.2395672798156738,1985-02-12
1.2870776653289795,1985-02-13
1.2611629962921143,1985-02-14
1.2784397602081299,1985-02-15
1.2611629962921143,1985-02-19
1.252524971961975,1985-02-20
1.2698014974594116,1985-02-21
1.2438864707946777,1985-02-22
1.2438864707946777,1985-02-25
1.2870776653289795,1985-02-26
1.3043544292449951,1985-02-27
1.3216304779052734,1985-02-28
1.3561816215515137,1985-03-01
1.3561816215515137,1985-03-04
1.3820968866348267,1985-03-05
1.3259488344192505,1985-03-06
1.3259488344192505,1985-03-07
1.295715570449829,1985-03-08
1.2568442821502686,1985-03-11
1.2698014974594116,1985-03-12
1.2568442821502686,1985-03-13
1.2654818296432495,1985-03-14
1.2352484464645386,1985-03-15
1.2352484464645386,1985-03-18
1.2654818296432495,1985-03-19
1.2784397602081299,1985-03-20
1.3000338077545166,1985-03-21
1.295715570449829,1985-03-22
1.295715570449829,1985-03-25
1.295715570449829,1985-03-26
1.3129914999008179,1985-03-27
1.3216304779052734,1985-03-28
1.3173106908798218,1985-03-29
1.3129914999008179,1985-04-01
1.2827589511871338,1985-04-02
1.2913962602615356,1985-04-03
1.2913962602615356,1985-04-04
1.2568442821502686,1985-04-08
1.2698014974594116,1985-04-09
1.3129914999008179,1985-04-10
1.3086732625961304,1985-04-11
1.330268144607544,1985-04-12
1.330268144607544,1985-04-15
1.343225359916687,1985-04-16
1.2827589511871338,1985-04-17
1.295715570449829,1985-04-18
1.3173106908798218,1985-04-19
1.3086732625961304,1985-04-22
1.3389058113098145,1985-04-23
1.390735149383545,1985-04-24
1.4382435083389282,1985-04-25
1.4252874851226807,1985-04-26
1.4166483879089355,1985-04-29
1.4166483879089355,1985-04-30
1.412329912185669,1985-05-01
1.390735149383545,1985-05-02
1.4252874851226807,1985-05-03
1.4339253902435303,1985-05-06
1.4296058416366577,1985-05-07
1.4296058416366577,1985-05-08
1.4814352989196777,1985-05-09
1.524625539779663,1985-05-10
1.6153241395950317,1985-05-13
1.6153241395950317,1985-05-14
1.5850915908813477,1985-05-15
1.5634965896606445,1985-05-16
1.623963475227356,1985-05-17
1.727620244026184,1985-05-20
1.7405784130096436,1985-05-21
1.7017066478729248,1985-05-22
1.6887482404708862,1985-05-23
1.7233010530471802,1985-05-24
1.7189823389053345,1985-05-28
1.7103443145751953,1985-05-29
1.6930688619613647,1985-05-30
1.7319400310516357,1985-05-31
1.7448973655700684,1985-06-03
1.7405784130096436,1985-06-04
1.7146629095077515,1985-06-05
1.7146629095077515,1985-06-06
1.6930688619613647,1985-06-07
1.6714733839035034,1985-06-10
1.6541967391967773,1985-06-11
1.662833571434021,1985-06-12
1.645559310913086,1985-06-13
1.658515453338623,1985-06-14
1.658515453338623,1985-06-17
1.7060251235961914,1985-06-18
1.6757924556732178,1985-06-19
1.649877905845642,1985-06-20
1.7189823389053345,1985-06-21
1.7189823389053345,1985-06-24
1.7233010530471802,1985-06-25
0.8551724553108215,1985-06-26
0.8594911694526672,1985-06-27
0.8638102412223816,1985-06-28
0.8594911694526672,1985-07-01
0.8638102412223816,1985-07-02
0.8767668008804321,1985-07-03
0.9242769479751587,1985-07-05
0.9545102715492249,1985-07-08
0.889723539352417,1985-07-09
0.889723539352417,1985-07-10
0.9199582934379578,1985-07-11
0.9372339844703674,1985-07-12
0.9156386256217957,1985-07-15
0.9285958409309387,1985-07-16
0.9329152703285217,1985-07-17
0.9199582934379578,1985-07-18
0.9199582934379578,1985-07-19
0.9113199710845947,1985-07-22
0.889723539352417,1985-07-23
0.8854053616523743,1985-07-24
0.8681290745735168,1985-07-25
0.8638102412223816,1985-07-26
0.8378962278366089,1985-07-29
0.842214822769165,1985-07-30
0.8551724553108215,1985-07-31
0.8638102412223816,1985-08-01
0.8508533239364624,1985-08-02
0.842214822769165,1985-08-05
0.8378962278366089,1985-08-06
0.8249388337135315,1985-08-07
0.8335769772529602,1985-08-08
0.8465344309806824,1985-08-09
0.8378962278366089,1985-08-12
0.8551724553108215,1985-08-13
0.8767668008804321,1985-08-14
0.8681290745735168,1985-08-15
0.8638102412223816,1985-08-16
0.8594911694526672,1985-08-19
0.8465344309806824,1985-08-20
0.8681290745735168,1985-08-21
0.8638102412223816,1985-08-22
0.8594911694526672,1985-08-23
0.8594911694526672,1985-08-26
0.8551724553108215,1985-08-27
0.8594911694526672,1985-08-28
0.8551724553108215,1985-08-29
0.8465344309806824,1985-08-30
0.8378962278366089,1985-09-03
0.8465344309806824,1985-09-04
0.8465344309806824,1985-09-05
0.8738754391670227,1985-09-06
0.8825265765190125,1985-09-09
0.86089688539505,1985-09-10
0.8262879252433777,1985-09-11
0.796004593372345,1985-09-12
0.796004593372345,1985-09-13
0.7916790246963501,1985-09-16
0.7916790246963501,1985-09-17
0.8133093118667603,1985-09-18
0.8479184508323669,1985-09-19
0.8522446751594543,1985-09-20
0.8652229309082031,1985-09-23
0.8522446751594543,1985-09-24
0.8089829683303833,1985-09-25
