DXC,Date
0.8223917484283447,1982-10-15
0.8542667627334595,1982-10-18
0.8606418371200562,1982-10-19
0.8733923435211182,1982-10-20
0.8670175075531006,1982-10-21
0.8670175075531006,1982-10-22
0.8415166735649109,1982-10-25
0.8415166735649109,1982-10-26
0.8670175075531006,1982-10-27
0.8670175075531006,1982-10-28
0.8733923435211182,1982-10-29
0.8797672986984253,1982-11-01
0.8733923435211182,1982-11-02
0.8925178050994873,1982-11-03
0.8733923435211182,1982-11-04
0.8925178050994873,1982-11-05
0.9562691450119019,1982-11-08
1.0008949041366577,1982-11-09
0.9562691450119019,1982-11-10
0.9945194721221924,1982-11-11
0.9753941297531128,1982-11-12
0.9307683110237122,1982-11-15
0.9052680134773254,1982-11-16
0.9180183410644531,1982-11-17
0.9498940110206604,1982-11-18
0.9435185790061951,1982-11-19
0.9052680134773254,1982-11-22
0.9116432666778564,1982-11-23
0.9116432666778564,1982-11-24
0.8988927602767944,1982-11-26
0.8670175075531006,1982-11-29
0.9307683110237122,1982-11-30
0.9562691450119019,1982-12-01
0.9945194721221924,1982-12-02
0.9690190553665161,1982-12-03
1.0008949041366577,1982-12-06
1.0263956785202026,1982-12-07
1.0263956785202026,1982-12-08
0.9881444573402405,1982-12-09
0.9753941297531128,1982-12-10
0.9753941297531128,1982-12-13
0.9435185790061951,1982-12-14
0.8988927602767944,1982-12-15
0.8925178050994873,1982-12-16
0.8988927602767944,1982-12-17
0.8925178050994873,1982-12-20
0.8925178050994873,1982-12-21
0.9243931174278259,1982-12-22
0.9371438026428223,1982-12-23
0.9562691450119019,1982-12-27
0.9498940110206604,1982-12-28
0.9690190553665161,1982-12-29
0.9435185790061951,1982-12-30
0.9753941297531128,1982-12-31
0.9371438026428223,1983-01-03
0.9307683110237122,1983-01-04
0.9307683110237122,1983-01-05
0.9180183410644531,1983-01-06
0.8925178050994873,1983-01-07
0.8733923435211182,1983-01-10
0.8670175075531006,1983-01-11
0.8861423134803772,1983-01-12
0.8797672986984253,1983-01-13
0.8925178050994873,1983-01-14
0.8925178050994873,1983-01-17
0.9180183410644531,1983-01-18
0.9307683110237122,1983-01-19
0.9052680134773254,1983-01-20
0.8606418371200562,1983-01-21
0.8478921055793762,1983-01-24
0.8733923435211182,1983-01-25
0.8797672986984253,1983-01-26
0.9562691450119019,1983-01-27
1.0136449337005615,1983-01-28
1.0901468992233276,1983-01-31
1.0455211400985718,1983-02-01
1.0136449337005615,1983-02-02
1.0646456480026245,1983-02-03
1.0710210800170898,1983-02-04
1.0710210800170898,1983-02-07
1.0646456480026245,1983-02-08
1.0710210800170898,1983-02-09
1.1347723007202148,1983-02-10
1.1283972263336182,1983-02-11
1.160273551940918,1983-02-14
1.1347723007202148,1983-02-15
1.0965217351913452,1983-02-16
1.0965217351913452,1983-02-17
1.0901468992233276,1983-02-18
1.0582714080810547,1983-02-22
1.0965217351913452,1983-02-23
1.166648030281067,1983-02-24
1.141147494316101,1983-02-25
1.1283972263336182,1983-02-28
1.1156470775604248,1983-03-01
1.109271764755249,1983-03-02
1.122022271156311,1983-03-03
1.1156470775604248,1983-03-04
1.1028965711593628,1983-03-07
1.0773961544036865,1983-03-08
1.0901468992233276,1983-03-09
1.0646456480026245,1983-03-10
1.0582714080810547,1983-03-11
1.0200202465057373,1983-03-14
1.0263956785202026,1983-03-15
1.0136449337005615,1983-03-16
1.0136449337005615,1983-03-17
1.007270097732544,1983-03-18
1.0008949041366577,1983-03-21
0.9945194721221924,1983-03-22
1.0136449337005615,1983-03-23
1.0200202465057373,1983-03-24
1.007270097732544,1983-03-25
1.0136449337005615,1983-03-28
1.0136449337005615,1983-03-29
1.007270097732544,1983-03-30
1.0200202465057373,1983-03-31
1.007270097732544,1983-04-04
0.9945194721221924,1983-04-05
0.9881444573402405,1983-04-06
0.9817695617675781,1983-04-07
0.9690190553665161,1983-04-08
0.9307683110237122,1983-04-11
0.9052680134773254,1983-04-12
0.9307683110237122,1983-04-13
0.9307683110237122,1983-04-14
0.9435185790061951,1983-04-15
0.9371438026428223,1983-04-18
0.9180183410644531,1983-04-19
0.9180183410644531,1983-04-20
0.9116432666778564,1983-04-21
0.9116432666778564,1983-04-22
0.9180183410644531,1983-04-25
0.9435185790061951,1983-04-26
0.9116432666778564,1983-04-27
0.8861423134803772,1983-04-28
0.8733923435211182,1983-04-29
0.8606418371200562,1983-05-02
0.8542667627334595,1983-05-03
0.8925178050994873,1983-05-04
0.9052680134773254,1983-05-05
0.9371438026428223,1983-05-06
0.9817695617675781,1983-05-09
1.007270097732544,1983-05-10
0.9945194721221924,1983-05-11
0.9562691450119019,1983-05-12
0.9562691450119019,1983-05-13
0.9498940110206604,1983-05-16
0.9371438026428223,1983-05-17
0.9435185790061951,1983-05-18
0.9180183410644531,1983-05-19
0.9180183410644531,1983-05-20
0.9116432666778564,1983-05-23
0.9180183410644531,1983-05-24
0.9052680134773254,1983-05-25
0.8988927602767944,1983-05-26
0.8797672986984253,1983-05-27
0.8733923435211182,1983-05-31
0.8670175075531006,1983-06-01
0.8670175075531006,1983-06-02
0.9435185790061951,1983-06-03
1.0008949041366577,1983-06-06
1.0136449337005615,1983-06-07
1.0008949041366577,1983-06-08
0.9945194721221924,1983-06-09
1.0008949041366577,1983-06-10
1.0008949041366577,1983-06-13
1.007270097732544,1983-06-14
0.9945194721221924,1983-06-15
1.0008949041366577,1983-06-16
1.0008949041366577,1983-06-17
1.0136449337005615,1983-06-20
1.0200202465057373,1983-06-21
1.0518959760665894,1983-06-22
1.0710210800170898,1983-06-23
1.0327701568603516,1983-06-24
1.0327701568603516,1983-06-27
0.9945194721221924,1983-06-28
1.0136449337005615,1983-06-29
1.007270097732544,1983-06-30
1.0200202465057373,1983-07-01
0.9945194721221924,1983-07-05
1.007270097732544,1983-07-06
1.0008949041366577,1983-07-07
1.0008949041366577,1983-07-08
0.9817695617675781,1983-07-11
0.9881444573402405,1983-07-12
0.9817695617675781,1983-07-13
0.9753941297531128,1983-07-14
0.9562691450119019,1983-07-15
0.9180183410644531,1983-07-18
0.9435185790061951,1983-07-19
0.9690190553665161,1983-07-20
0.9945194721221924,1983-07-21
0.9881444573402405,1983-07-22
0.9817695617675781,1983-07-25
0.9690190553665161,1983-07-26
0.9562691450119019,1983-07-27
0.9435185790061951,1983-07-28
0.9307683110237122,1983-07-29
0.8925178050994873,1983-08-01
0.8988927602767944,1983-08-02
0.9180183410644531,1983-08-03
0.8797672986984253,1983-08-04
0.8797672986984253,1983-08-05
0.8797672986984253,1983-08-08
0.9052680134773254,1983-08-09
0.9180183410644531,1983-08-10
0.9116432666778564,1983-08-11
0.8925178050994873,1983-08-12
0.8988927602767944,1983-08-15
0.8797672986984253,1983-08-16
0.8797672986984253,1983-08-17
0.8670175075531006,1983-08-18
0.8733923435211182,1983-08-19
0.8861423134803772,1983-08-22
0.8606418371200562,1983-08-23
0.8797672986984253,1983-08-24
0.8478921055793762,1983-08-25
0.8861423134803772,1983-08-26
0.8542667627334595,1983-08-29
0.8415166735649109,1983-08-30
0.8606418371200562,1983-08-31
0.8861423134803772,1983-09-01
0.8861423134803772,1983-09-02
0.9052680134773254,1983-09-06
0.8988927602767944,1983-09-07
0.9116432666778564,1983-09-08
0.8988927602767944,1983-09-09
0.8925178050994873,1983-09-12
0.8861423134803772,1983-09-13
0.9052680134773254,1983-09-14
0.8925178050994873,1983-09-15
0.8861423134803772,1983-09-16
0.8797672986984253,1983-09-19
0.8797672986984253,1983-09-20
0.8606418371200562,1983-09-21
0.8606418371200562,1983-09-22
0.8606418371200562,1983-09-23
0.8606418371200562,1983-09-26
0.8797672986984253,1983-09-27
0.9180183410644531,1983-09-28
0.9052680134773254,1983-09-29
0.8988927602767944,1983-09-30
0.8670175075531006,1983-10-03
0.8606418371200562,1983-10-04
0.8988927602767944,1983-10-05
0.9180183410644531,1983-10-06
0.9180183410644531,1983-10-07
0.9371438026428223,1983-10-10
0.9243931174278259,1983-10-11
0.9243931174278259,1983-10-12
0.9243931174278259,1983-10-13
0.9435185790061951,1983-10-14
0.9498940110206604,1983-10-17
0.9371438026428223,1983-10-18
0.8988927602767944,1983-10-19
0.9307683110237122,1983-10-20
0.9243931174278259,1983-10-21
0.9052680134773254,1983-10-24
0.8925178050994873,1983-10-25
0.8861423134803772,1983-10-26
0.9052680134773254,1983-10-27
0.8861423134803772,1983-10-28
0.8670175075531006,1983-10-31
0.8606418371200562,1983-11-01
0.8415166735649109,1983-11-02
0.8797672986984253,1983-11-03
0.8542667627334595,1983-11-04
0.8415166735649109,1983-11-07
0.8287665843963623,1983-11-08
0.8351417183876038,1983-11-09
0.8415166735649109,1983-11-10
0.8861423134803772,1983-11-11
0.8670175075531006,1983-11-14
0.8670175075531006,1983-11-15
0.8797672986984253,1983-11-16
0.8861423134803772,1983-11-17
0.9180183410644531,1983-11-18
0.9371438026428223,1983-11-21
0.9180183410644531,1983-11-22
0.9690190553665161,1983-11-23
1.0008949041366577,1983-11-25
0.9753941297531128,1983-11-28
0.9626440405845642,1983-11-29
0.9690190553665161,1983-11-30
0.9881444573402405,1983-12-01
0.9690190553665161,1983-12-02
0.9498940110206604,1983-12-05
0.9945194721221924,1983-12-06
1.0136449337005615,1983-12-07
0.9881444573402405,1983-12-08
0.9690190553665161,1983-12-09
0.9881444573402405,1983-12-12
1.0008949041366577,1983-12-13
0.9817695617675781,1983-12-14
0.9626440405845642,1983-12-15
0.9817695617675781,1983-12-16
0.9817695617675781,1983-12-19
0.9881444573402405,1983-12-20
0.9881444573402405,1983-12-21
0.9817695617675781,1983-12-22
0.9753941297531128,1983-12-23
1.0008949041366577,1983-12-27
0.9881444573402405,1983-12-28
0.9881444573402405,1983-12-29
0.9881444573402405,1983-12-30
1.007270097732544,1984-01-03
1.0136449337005615,1984-01-04
1.0200202465057373,1984-01-05
1.0646456480026245,1984-01-06
1.0646456480026245,1984-01-09
1.0646456480026245,1984-01-10
1.0455211400985718,1984-01-11
1.0582714080810547,1984-01-12
1.0455211400985718,1984-01-13
1.0646456480026245,1984-01-16
1.0710210800170898,1984-01-17
1.0710210800170898,1984-01-18
1.0710210800170898,1984-01-19
1.0773961544036865,1984-01-20
1.0582714080810547,1984-01-23
1.0391457080841064,1984-01-24
1.0200202465057373,1984-01-25
1.0136449337005615,1984-01-26
0.9753941297531128,1984-01-27
0.9435185790061951,1984-01-30
0.9498940110206604,1984-01-31
0.9435185790061951,1984-02-01
0.9498940110206604,1984-02-02
0.9435185790061951,1984-02-03
0.9371438026428223,1984-02-06
0.9116432666778564,1984-02-07
0.8925178050994873,1984-02-08
0.8415166735649109,1984-02-09
0.8415166735649109,1984-02-10
0.8351417183876038,1984-02-13
0.7968910336494446,1984-02-14
0.8160160183906555,1984-02-15
0.8160160183906555,1984-02-16
0.8223917484283447,1984-02-17
0.7905155420303345,1984-02-21
0.7777657508850098,1984-02-22
0.7713899612426758,1984-02-23
0.8096410632133484,1984-02-24
0.7905155420303345,1984-02-27
0.7841406464576721,1984-02-28
0.7841406464576721,1984-02-29
0.7841406464576721,1984-03-01
0.7841406464576721,1984-03-02
0.7586401700973511,1984-03-05
0.7522650361061096,1984-03-06
0.7076393961906433,1984-03-07
0.6885138750076294,1984-03-08
0.6885138750076294,1984-03-09
0.7012636065483093,1984-03-12
0.7140143513679504,1984-03-13
0.7140143513679504,1984-03-14
0.6948887705802917,1984-03-15
0.7012636065483093,1984-03-16
0.7012636065483093,1984-03-19
0.720389187335968,1984-03-20
0.7586401700973511,1984-03-21
0.7331395149230957,1984-03-22
0.7458894848823547,1984-03-23
0.7458894848823547,1984-03-26
0.7458894848823547,1984-03-27
0.7650152444839478,1984-03-28
0.7713899612426758,1984-03-29
0.7522650361061096,1984-03-30
0.7650152444839478,1984-04-02
0.7650152444839478,1984-04-03
0.7650152444839478,1984-04-04
0.7650152444839478,1984-04-05
0.7522650361061096,1984-04-06
0.7458894848823547,1984-04-09
0.7522650361061096,1984-04-10
0.7522650361061096,1984-04-11
0.7586401700973511,1984-04-12
0.7458894848823547,1984-04-13
0.7586401700973511,1984-04-16
0.7522650361061096,1984-04-17
0.7458894848823547,1984-04-18
0.7458894848823547,1984-04-19
0.7395148277282715,1984-04-23
0.720389187335968,1984-04-24
0.7267642617225647,1984-04-25
0.720389187335968,1984-04-26
0.7331395149230957,1984-04-27
0.7267642617225647,1984-04-30
0.7522650361061096,1984-05-01
0.8032663464546204,1984-05-02
0.8096410632133484,1984-05-03
0.8032663464546204,1984-05-04
0.7650152444839478,1984-05-07
0.7522650361061096,1984-05-08
0.7458894848823547,1984-05-09
0.7331395149230957,1984-05-10
0.7458894848823547,1984-05-11
0.7395148277282715,1984-05-14
0.7395148277282715,1984-05-15
0.7267642617225647,1984-05-16
0.7140143513679504,1984-05-17
0.720389187335968,1984-05-18
0.6948887705802917,1984-05-21
0.682138204574585,1984-05-22
0.682138204574585,1984-05-23
0.6630132794380188,1984-05-24
0.643887996673584,1984-05-25
0.6311375498771667,1984-05-29
0.6120120882987976,1984-05-30
0.6120120882987976,1984-05-31
0.6311375498771667,1984-06-01
0.643887996673584,1984-06-04
0.6375122666358948,1984-06-05
0.6375122666358948,1984-06-06
0.6311375498771667,1984-06-07
0.6311375498771667,1984-06-08
0.6311375498771667,1984-06-11
0.6311375498771667,1984-06-12
0.6375122666358948,1984-06-13
0.6247624754905701,1984-06-14
0.5737617611885071,1984-06-15
0.599261999130249,1984-06-18
0.599261999130249,1984-06-19
0.6247624754905701,1984-06-20
0.6247624754905701,1984-06-21
0.6375122666358948,1984-06-22
0.6375122666358948,1984-06-25
0.6120120882987976,1984-06-26
0.6120120882987976,1984-06-27
0.6502631902694702,1984-06-28
0.6630132794380188,1984-06-29
0.6375122666358948,1984-07-02
0.6375122666358948,1984-07-03
0.6375122666358948,1984-07-05
0.643887996673584,1984-07-06
0.643887996673584,1984-07-09
0.643887996673584,1984-07-10
0.6247624754905701,1984-07-11
0.6247624754905701,1984-07-12
0.6311375498771667,1984-07-13
0.6311375498771667,1984-07-16
0.6120120882987976,1984-07-17
0.599261999130249,1984-07-18
0.599261999130249,1984-07-19
0.6056370735168457,1984-07-20
0.5928864479064941,1984-07-23
0.5610111355781555,1984-07-24
0.5865114331245422,1984-07-25
0.580136775970459,1984-07-26
0.599261999130249,1984-07-27
0.580136775970459,1984-07-30
0.5865114331245422,1984-07-31
0.6311375498771667,1984-08-01
0.7012636065483093,1984-08-02
0.7267642617225647,1984-08-03
0.7267642617225647,1984-08-06
0.7267642617225647,1984-08-07
0.720389187335968,1984-08-08
0.7331395149230957,1984-08-09
0.7395148277282715,1984-08-10
0.7267642617225647,1984-08-13
0.7140143513679504,1984-08-14
0.6948887705802917,1984-08-15
0.6885138750076294,1984-08-16
0.6757634878158569,1984-08-17
0.643887996673584,1984-08-20
0.6757634878158569,1984-08-21
0.6630132794380188,1984-08-22
0.6630132794380188,1984-08-23
0.682138204574585,1984-08-24
0.682138204574585,1984-08-27
0.6948887705802917,1984-08-28
0.7076393961906433,1984-08-29
0.720389187335968,1984-08-30
0.7267642617225647,1984-08-31
0.7140143513679504,1984-09-04
0.720389187335968,1984-09-05
0.7522650361061096,1984-09-06
0.7395148277282715,1984-09-07
0.7267642617225647,1984-09-10
0.7395148277282715,1984-09-11
0.7331395149230957,1984-09-12
0.7650152444839478,1984-09-13
0.7458894848823547,1984-09-14
0.7458894848823547,1984-09-17
0.7395148277282715,1984-09-18
0.7331395149230957,1984-09-19
0.7140143513679504,1984-09-20
0.7140143513679504,1984-09-21
0.7012636065483093,1984-09-24
0.7076393961906433,1984-09-25
0.720389187335968,1984-09-26
0.7140143513679504,1984-09-27
0.7012636065483093,1984-09-28
0.7012636065483093,1984-10-01
0.7012636065483093,1984-10-02
0.7076393961906433,1984-10-03
0.7331395149230957,1984-10-04
0.7395148277282715,1984-10-05
0.6757634878158569,1984-10-08
0.643887996673584,1984-10-09
0.6566377878189087,1984-10-10
0.6757634878158569,1984-10-11
0.6630132794380188,1984-10-12
0.6566377878189087,1984-10-15
0.6502631902694702,1984-10-16
0.6566377878189087,1984-10-17
0.6630132794380188,1984-10-18
0.682138204574585,1984-10-19
0.682138204574585,1984-10-22
0.6885138750076294,1984-10-23
0.682138204574585,1984-10-24
0.6693885326385498,1984-10-25
0.6502631902694702,1984-10-26
0.6502631902694702,1984-10-29
0.6630132794380188,1984-10-30
0.643887996673584,1984-10-31
0.6502631902694702,1984-11-01
0.6566377878189087,1984-11-02
0.6630132794380188,1984-11-05
0.6693885326385498,1984-11-06
0.6885138750076294,1984-11-07
0.7076393961906433,1984-11-08
0.7331395149230957,1984-11-09
0.7140143513679504,1984-11-12
0.7076393961906433,1984-11-13
0.7076393961906433,1984-11-14
0.720389187335968,1984-11-15
0.720389187335968,1984-11-16
0.7076393961906433,1984-11-19
0.720389187335968,1984-11-20
0.7267642617225647,1984-11-21
0.7267642617225647,1984-11-23
0.7267642617225647,1984-11-26
0.7331395149230957,1984-11-27
0.7331395149230957,1984-11-28
0.7968910336494446,1984-11-29
0.7841406464576721,1984-11-30
0.7777657508850098,1984-12-03
0.7905155420303345,1984-12-04
0.7777657508850098,1984-12-05
0.7968910336494446,1984-12-06
0.7841406464576721,1984-12-07
0.7905155420303345,1984-12-10
0.7905155420303345,1984-12-11
0.7841406464576721,1984-12-12
0.7777657508850098,1984-12-13
0.7713899612426758,1984-12-14
0.7586401700973511,1984-12-17
0.7522650361061096,1984-12-18
0.7458894848823547,1984-12-19
0.7458894848823547,1984-12-20
0.7395148277282715,1984-12-21
0.7331395149230957,1984-12-24
0.7076393961906433,1984-12-26
0.6885138750076294,1984-12-27
0.682138204574585,1984-12-28
0.7140143513679504,1984-12-31
0.7076393961906433,1985-01-02
0.7076393961906433,1985-01-03
0.7012636065483093,1985-01-04
0.6948887705802917,1985-01-07
0.6948887705802917,1985-01-08
0.7076393961906433,1985-01-09
0.7586401700973511,1985-01-10
0.7777657508850098,1985-01-11
0.8032663464546204,1985-01-14
0.7968910336494446,1985-01-15
0.7968910336494446,1985-01-16
0.8096410632133484,1985-01-17
0.8351417183876038,1985-01-18
0.8096410632133484,1985-01-21
0.7841406464576721,1985-01-22
0.7777657508850098,1985-01-23
0.7458894848823547,1985-01-24
0.7331395149230957,1985-01-25
0.7841406464576721,1985-01-28
0.8096410632133484,1985-01-29
0.8032663464546204,1985-01-30
0.7968910336494446,1985-01-31
0.8096410632133484,1985-02-01
0.7968910336494446,1985-02-04
0.7968910336494446,1985-02-05
0.8096410632133484,1985-02-06
0.8542667627334595,1985-02-07
0.8606418371200562,1985-02-08
0.8542667627334595,1985-02-11
0.8415166735649109,1985-02-12
0.8542667627334595,1985-02-13
0.8351417183876038,1985-02-14
0.8223917484283447,1985-02-15
0.8160160183906555,1985-02-19
0.8223917484283447,1985-02-20
0.8160160183906555,1985-02-21
0.8160160183906555,1985-02-22
0.8160160183906555,1985-02-25
0.8160160183906555,1985-02-26
0.8032663464546204,1985-02-27
0.8032663464546204,1985-02-28
0.7968910336494446,1985-03-01
0.7777657508850098,1985-03-04
0.8032663464546204,1985-03-05
0.7968910336494446,1985-03-06
0.7841406464576721,1985-03-07
0.7905155420303345,1985-03-08
0.7905155420303345,1985-03-11
0.8032663464546204,1985-03-12
0.7968910336494446,1985-03-13
0.7841406464576721,1985-03-14
0.7713899612426758,1985-03-15
0.7777657508850098,1985-03-18
0.7777657508850098,1985-03-19
0.7713899612426758,1985-03-20
0.7841406464576721,1985-03-21
0.7586401700973511,1985-03-22
0.7522650361061096,1985-03-25
0.7458894848823547,1985-03-26
0.7586401700973511,1985-03-27
0.7650152444839478,1985-03-28
0.7650152444839478,1985-03-29
0.7968910336494446,1985-04-01
0.7841406464576721,1985-04-02
0.7777657508850098,1985-04-03
0.7777657508850098,1985-04-04
0.7650152444839478,1985-04-08
0.7650152444839478,1985-04-09
0.7777657508850098,1985-04-10
0.7650152444839478,1985-04-11
0.7650152444839478,1985-04-12
0.7522650361061096,1985-04-15
0.7522650361061096,1985-04-16
0.7522650361061096,1985-04-17
0.7522650361061096,1985-04-18
0.7522650361061096,1985-04-19
0.7522650361061096,1985-04-22
0.7458894848823547,1985-04-23
0.7458894848823547,1985-04-24
0.7777657508850098,1985-04-25
0.7650152444839478,1985-04-26
0.7650152444839478,1985-04-29
0.7395148277282715,1985-04-30
0.7586401700973511,1985-05-01
0.7586401700973511,1985-05-02
0.7650152444839478,1985-05-03
0.7395148277282715,1985-05-06
0.720389187335968,1985-05-07
0.682138204574585,1985-05-08
0.7522650361061096,1985-05-09
0.7905155420303345,1985-05-10
0.7841406464576721,1985-05-13
0.7650152444839478,1985-05-14
0.7777657508850098,1985-05-15
0.7713899612426758,1985-05-16
0.7586401700973511,1985-05-17
0.7777657508850098,1985-05-20
0.7713899612426758,1985-05-21
0.7713899612426758,1985-05-22
0.7713899612426758,1985-05-23
0.7968910336494446,1985-05-24
0.7968910336494446,1985-05-28
0.7905155420303345,1985-05-29
0.7968910336494446,1985-05-30
0.8223917484283447,1985-05-31
0.8351417183876038,1985-06-03
0.8415166735649109,1985-06-04
0.8032663464546204,1985-06-05
0.8351417183876038,1985-06-06
0.8096410632133484,1985-06-07
0.8032663464546204,1985-06-10
0.8096410632133484,1985-06-11
0.8287665843963623,1985-06-12
0.8287665843963623,1985-06-13
0.8287665843963623,1985-06-14
0.8415166735649109,1985-06-17
0.8415166735649109,1985-06-18
0.8478921055793762,1985-06-19
