CZR,Date
41.599998474121094,2018-07-30
42.849998474121094,2018-07-31
41.45000076293945,2018-08-01
41.400001525878906,2018-08-02
43.70000076293945,2018-08-03
42.54999923706055,2018-08-06
42.5,2018-08-07
43.04999923706055,2018-08-08
43.54999923706055,2018-08-09
43.5,2018-08-10
43.29999923706055,2018-08-13
43.79999923706055,2018-08-14
45.70000076293945,2018-08-15
46.54999923706055,2018-08-16
45.95000076293945,2018-08-17
46.400001525878906,2018-08-20
47.5,2018-08-21
48.95000076293945,2018-08-22
48.75,2018-08-23
49.75,2018-08-24
48.599998474121094,2018-08-27
48.349998474121094,2018-08-28
48.95000076293945,2018-08-29
48.0,2018-08-30
48.04999923706055,2018-08-31
46.900001525878906,2018-09-04
47.349998474121094,2018-09-05
45.79999923706055,2018-09-06
45.349998474121094,2018-09-07
45.95000076293945,2018-09-10
46.70000076293945,2018-09-11
47.95000076293945,2018-09-12
49.0,2018-09-13
48.849998474121094,2018-09-14
47.849998474121094,2018-09-17
48.29999923706055,2018-09-18
47.29999923706055,2018-09-19
48.45000076293945,2018-09-20
48.20000076293945,2018-09-21
48.349998474121094,2018-09-24
47.849998474121094,2018-09-25
47.900001525878906,2018-09-26
48.599998474121094,2018-09-27
48.599998474121094,2018-09-28
48.61000061035156,2018-10-01
49.5,2018-10-02
49.70000076293945,2018-10-03
48.70000076293945,2018-10-04
44.54999923706055,2018-10-05
44.63999938964844,2018-10-08
46.77000045776367,2018-10-09
45.720001220703125,2018-10-10
45.43000030517578,2018-10-11
45.7400016784668,2018-10-12
45.70000076293945,2018-10-15
47.66999816894531,2018-10-16
47.439998626708984,2018-10-17
47.2599983215332,2018-10-18
44.33000183105469,2018-10-19
41.72999954223633,2018-10-22
40.040000915527344,2018-10-23
37.939998626708984,2018-10-24
39.369998931884766,2018-10-25
36.5099983215332,2018-10-26
32.81999969482422,2018-10-29
34.88999938964844,2018-10-30
36.5,2018-10-31
38.189998626708984,2018-11-01
38.529998779296875,2018-11-02
37.0,2018-11-05
37.25,2018-11-06
37.79999923706055,2018-11-07
38.88999938964844,2018-11-08
36.720001220703125,2018-11-09
33.029998779296875,2018-11-12
35.0,2018-11-13
36.13999938964844,2018-11-14
37.54999923706055,2018-11-15
37.36000061035156,2018-11-16
35.630001068115234,2018-11-19
33.52000045776367,2018-11-20
35.83000183105469,2018-11-21
35.849998474121094,2018-11-23
39.380001068115234,2018-11-26
40.29999923706055,2018-11-27
43.0,2018-11-28
43.90999984741211,2018-11-29
43.97999954223633,2018-11-30
42.529998779296875,2018-12-03
40.95000076293945,2018-12-04
40.27000045776367,2018-12-06
38.369998931884766,2018-12-07
38.5,2018-12-10
37.56999969482422,2018-12-11
39.279998779296875,2018-12-12
37.40999984741211,2018-12-13
36.439998626708984,2018-12-14
37.08000183105469,2018-12-17
37.060001373291016,2018-12-18
35.09000015258789,2018-12-19
34.529998779296875,2018-12-20
33.529998779296875,2018-12-21
32.29999923706055,2018-12-24
35.279998779296875,2018-12-26
35.439998626708984,2018-12-27
35.7400016784668,2018-12-28
36.209999084472656,2018-12-31
37.95000076293945,2019-01-02
37.380001068115234,2019-01-03
39.45000076293945,2019-01-04
40.79999923706055,2019-01-07
42.18000030517578,2019-01-08
42.150001525878906,2019-01-09
42.68000030517578,2019-01-10
42.849998474121094,2019-01-11
42.060001373291016,2019-01-14
42.040000915527344,2019-01-15
42.689998626708984,2019-01-16
42.939998626708984,2019-01-17
44.380001068115234,2019-01-18
43.65999984741211,2019-01-22
43.33000183105469,2019-01-23
43.72999954223633,2019-01-24
44.38999938964844,2019-01-25
44.560001373291016,2019-01-28
44.11000061035156,2019-01-29
44.90999984741211,2019-01-30
46.619998931884766,2019-01-31
46.380001068115234,2019-02-01
46.779998779296875,2019-02-04
46.63999938964844,2019-02-05
46.93000030517578,2019-02-06
46.459999084472656,2019-02-07
45.84000015258789,2019-02-08
46.560001373291016,2019-02-11
47.41999816894531,2019-02-12
47.70000076293945,2019-02-13
47.52000045776367,2019-02-14
47.68000030517578,2019-02-15
47.869998931884766,2019-02-19
47.439998626708984,2019-02-20
47.349998474121094,2019-02-21
48.65999984741211,2019-02-22
48.09000015258789,2019-02-25
47.459999084472656,2019-02-26
47.47999954223633,2019-02-27
48.209999084472656,2019-02-28
47.959999084472656,2019-03-01
46.77000045776367,2019-03-04
45.959999084472656,2019-03-05
45.0,2019-03-06
44.52000045776367,2019-03-07
45.779998779296875,2019-03-08
47.709999084472656,2019-03-11
46.70000076293945,2019-03-12
46.439998626708984,2019-03-13
46.38999938964844,2019-03-14
46.5,2019-03-15
45.599998474121094,2019-03-18
46.15999984741211,2019-03-19
48.189998626708984,2019-03-20
50.06999969482422,2019-03-21
49.65999984741211,2019-03-22
49.7400016784668,2019-03-25
49.150001525878906,2019-03-26
48.0,2019-03-27
46.959999084472656,2019-03-28
46.689998626708984,2019-03-29
48.58000183105469,2019-04-01
47.869998931884766,2019-04-02
47.59000015258789,2019-04-03
47.91999816894531,2019-04-04
48.61000061035156,2019-04-05
48.189998626708984,2019-04-08
47.189998626708984,2019-04-09
48.31999969482422,2019-04-10
48.970001220703125,2019-04-11
49.619998931884766,2019-04-12
49.22999954223633,2019-04-15
49.58000183105469,2019-04-16
50.029998779296875,2019-04-17
50.060001373291016,2019-04-18
49.83000183105469,2019-04-22
50.63999938964844,2019-04-23
50.599998474121094,2019-04-24
49.869998931884766,2019-04-25
50.97999954223633,2019-04-26
50.59000015258789,2019-04-29
49.369998931884766,2019-04-30
47.83000183105469,2019-05-01
48.34000015258789,2019-05-02
49.650001525878906,2019-05-03
48.400001525878906,2019-05-06
46.45000076293945,2019-05-07
47.2599983215332,2019-05-08
47.810001373291016,2019-05-09
48.27000045776367,2019-05-10
46.13999938964844,2019-05-13
46.439998626708984,2019-05-14
48.220001220703125,2019-05-15
48.70000076293945,2019-05-16
48.459999084472656,2019-05-17
49.08000183105469,2019-05-20
49.02000045776367,2019-05-21
48.38999938964844,2019-05-22
48.59000015258789,2019-05-23
48.11000061035156,2019-05-24
48.060001373291016,2019-05-28
49.880001068115234,2019-05-29
49.560001373291016,2019-05-30
49.16999816894531,2019-05-31
46.04999923706055,2019-06-03
48.150001525878906,2019-06-04
49.2599983215332,2019-06-05
49.779998779296875,2019-06-06
52.060001373291016,2019-06-07
52.16999816894531,2019-06-10
52.18000030517578,2019-06-11
51.58000183105469,2019-06-12
52.34000015258789,2019-06-13
51.70000076293945,2019-06-14
53.18000030517578,2019-06-17
53.02000045776367,2019-06-18
53.27000045776367,2019-06-19
52.720001220703125,2019-06-20
51.220001220703125,2019-06-21
45.77000045776367,2019-06-24
43.810001373291016,2019-06-25
43.900001525878906,2019-06-26
44.720001220703125,2019-06-27
46.06999969482422,2019-06-28
47.63999938964844,2019-07-01
48.38999938964844,2019-07-02
49.02000045776367,2019-07-03
49.56999969482422,2019-07-05
48.790000915527344,2019-07-08
48.189998626708984,2019-07-09
47.349998474121094,2019-07-10
45.540000915527344,2019-07-11
45.560001373291016,2019-07-12
45.56999969482422,2019-07-15
46.560001373291016,2019-07-16
45.72999954223633,2019-07-17
45.47999954223633,2019-07-18
44.52000045776367,2019-07-19
43.709999084472656,2019-07-22
44.06999969482422,2019-07-23
45.400001525878906,2019-07-24
44.439998626708984,2019-07-25
45.83000183105469,2019-07-26
45.09000015258789,2019-07-29
46.709999084472656,2019-07-30
45.119998931884766,2019-07-31
44.0,2019-08-01
43.130001068115234,2019-08-02
41.709999084472656,2019-08-05
40.45000076293945,2019-08-06
40.650001525878906,2019-08-07
40.790000915527344,2019-08-08
40.380001068115234,2019-08-09
39.27000045776367,2019-08-12
40.560001373291016,2019-08-13
39.459999084472656,2019-08-14
39.25,2019-08-15
40.029998779296875,2019-08-16
39.72999954223633,2019-08-19
39.9900016784668,2019-08-20
40.619998931884766,2019-08-21
40.040000915527344,2019-08-22
37.880001068115234,2019-08-23
39.029998779296875,2019-08-26
37.310001373291016,2019-08-27
38.099998474121094,2019-08-28
38.70000076293945,2019-08-29
38.5099983215332,2019-08-30
35.41999816894531,2019-09-03
38.04999923706055,2019-09-04
39.04999923706055,2019-09-05
39.0,2019-09-06
39.4900016784668,2019-09-09
40.7400016784668,2019-09-10
42.599998474121094,2019-09-11
42.90999984741211,2019-09-12
43.25,2019-09-13
43.33000183105469,2019-09-16
42.97999954223633,2019-09-17
43.310001373291016,2019-09-18
42.9900016784668,2019-09-19
43.18000030517578,2019-09-20
42.599998474121094,2019-09-23
41.2400016784668,2019-09-24
40.45000076293945,2019-09-25
39.47999954223633,2019-09-26
38.560001373291016,2019-09-27
39.869998931884766,2019-09-30
40.08000183105469,2019-10-01
39.84000015258789,2019-10-02
39.310001373291016,2019-10-03
39.099998474121094,2019-10-04
39.81999969482422,2019-10-07
38.970001220703125,2019-10-08
39.09000015258789,2019-10-09
40.060001373291016,2019-10-10
42.209999084472656,2019-10-11
42.369998931884766,2019-10-14
42.86000061035156,2019-10-15
42.810001373291016,2019-10-16
42.900001525878906,2019-10-17
43.040000915527344,2019-10-18
43.400001525878906,2019-10-21
43.59000015258789,2019-10-22
43.900001525878906,2019-10-23
44.33000183105469,2019-10-24
45.029998779296875,2019-10-25
45.08000183105469,2019-10-28
44.869998931884766,2019-10-29
44.349998474121094,2019-10-30
44.77000045776367,2019-10-31
46.060001373291016,2019-11-01
46.84000015258789,2019-11-04
46.15999984741211,2019-11-05
46.90999984741211,2019-11-06
50.43000030517578,2019-11-07
50.08000183105469,2019-11-08
51.5,2019-11-11
50.97999954223633,2019-11-12
50.779998779296875,2019-11-13
51.16999816894531,2019-11-14
52.060001373291016,2019-11-15
53.400001525878906,2019-11-18
53.650001525878906,2019-11-19
53.41999816894531,2019-11-20
53.150001525878906,2019-11-21
53.0,2019-11-22
54.09000015258789,2019-11-25
53.68000030517578,2019-11-26
53.84000015258789,2019-11-27
53.5099983215332,2019-11-29
52.70000076293945,2019-12-02
52.709999084472656,2019-12-03
52.70000076293945,2019-12-04
51.88999938964844,2019-12-05
53.55500030517578,2019-12-06
52.91999816894531,2019-12-09
52.75,2019-12-10
52.84000015258789,2019-12-11
54.849998474121094,2019-12-12
54.88999938964844,2019-12-13
55.70000076293945,2019-12-16
56.790000915527344,2019-12-17
57.2400016784668,2019-12-18
57.90999984741211,2019-12-19
57.650001525878906,2019-12-20
59.09000015258789,2019-12-23
59.18000030517578,2019-12-24
59.060001373291016,2019-12-26
59.15999984741211,2019-12-27
59.0099983215332,2019-12-30
59.63999938964844,2019-12-31
59.5099983215332,2020-01-02
58.0099983215332,2020-01-03
58.79999923706055,2020-01-06
59.33000183105469,2020-01-07
59.529998779296875,2020-01-08
59.290000915527344,2020-01-09
58.45000076293945,2020-01-10
59.34000015258789,2020-01-13
58.970001220703125,2020-01-14
58.81999969482422,2020-01-15
60.54999923706055,2020-01-16
61.34000015258789,2020-01-17
59.5,2020-01-21
60.27000045776367,2020-01-22
60.63999938964844,2020-01-23
59.20000076293945,2020-01-24
57.95000076293945,2020-01-27
59.119998931884766,2020-01-28
60.77000045776367,2020-01-29
60.849998474121094,2020-01-30
59.779998779296875,2020-01-31
60.900001525878906,2020-02-03
62.70000076293945,2020-02-04
63.540000915527344,2020-02-05
63.61000061035156,2020-02-06
62.29999923706055,2020-02-07
64.16000366210938,2020-02-10
65.5,2020-02-11
66.41000366210938,2020-02-12
68.01000213623047,2020-02-13
68.93000030517578,2020-02-14
68.81999969482422,2020-02-18
69.44999694824219,2020-02-19
69.47000122070312,2020-02-20
68.12000274658203,2020-02-21
62.9900016784668,2020-02-24
55.619998931884766,2020-02-25
51.400001525878906,2020-02-26
49.880001068115234,2020-02-27
50.18000030517578,2020-02-28
45.43000030517578,2020-03-02
41.650001525878906,2020-03-03
41.119998931884766,2020-03-04
34.7400016784668,2020-03-05
33.650001525878906,2020-03-06
26.440000534057617,2020-03-09
29.049999237060547,2020-03-10
24.770000457763672,2020-03-11
15.479999542236328,2020-03-12
18.219999313354492,2020-03-13
13.779999732971191,2020-03-16
10.09000015258789,2020-03-17
7.099999904632568,2020-03-18
7.769999980926514,2020-03-19
8.819999694824219,2020-03-20
10.4399995803833,2020-03-23
15.050000190734863,2020-03-24
16.690000534057617,2020-03-25
16.790000915527344,2020-03-26
15.140000343322754,2020-03-27
12.050000190734863,2020-03-30
14.399999618530273,2020-03-31
11.6899995803833,2020-04-01
10.670000076293945,2020-04-02
10.15999984741211,2020-04-03
14.029999732971191,2020-04-06
15.109999656677246,2020-04-07
18.149999618530273,2020-04-08
18.110000610351562,2020-04-09
17.09000015258789,2020-04-13
17.4950008392334,2020-04-14
15.989999771118164,2020-04-15
15.260000228881836,2020-04-16
16.700000762939453,2020-04-17
16.06999969482422,2020-04-20
15.270000457763672,2020-04-21
15.010000228881836,2020-04-22
15.579999923706055,2020-04-23
17.81999969482422,2020-04-24
20.31999969482422,2020-04-27
21.1299991607666,2020-04-28
22.40999984741211,2020-04-29
21.440000534057617,2020-04-30
18.84000015258789,2020-05-01
18.93000030517578,2020-05-04
18.3700008392334,2020-05-05
18.09000015258789,2020-05-06
19.3700008392334,2020-05-07
21.09000015258789,2020-05-08
20.6200008392334,2020-05-11
23.18000030517578,2020-05-12
20.280000686645508,2020-05-13
22.1299991607666,2020-05-14
23.209999084472656,2020-05-15
27.799999237060547,2020-05-18
28.760000228881836,2020-05-19
31.25,2020-05-20
32.68000030517578,2020-05-21
33.540000915527344,2020-05-22
35.15999984741211,2020-05-26
36.41999816894531,2020-05-27
34.7599983215332,2020-05-28
35.459999084472656,2020-05-29
36.09000015258789,2020-06-01
35.4900016784668,2020-06-02
38.880001068115234,2020-06-03
42.939998626708984,2020-06-04
43.77000045776367,2020-06-05
44.810001373291016,2020-06-08
42.529998779296875,2020-06-09
39.86000061035156,2020-06-10
33.255001068115234,2020-06-11
36.779998779296875,2020-06-12
38.439998626708984,2020-06-15
40.790000915527344,2020-06-16
43.130001068115234,2020-06-17
40.77000045776367,2020-06-18
42.0099983215332,2020-06-19
41.25,2020-06-22
43.994998931884766,2020-06-23
41.15999984741211,2020-06-24
38.599998474121094,2020-06-25
36.150001525878906,2020-06-26
39.59000015258789,2020-06-29
40.060001373291016,2020-06-30
40.86000061035156,2020-07-01
41.20000076293945,2020-07-02
39.529998779296875,2020-07-06
38.029998779296875,2020-07-07
39.75,2020-07-08
40.95000076293945,2020-07-09
40.150001525878906,2020-07-10
39.0,2020-07-13
40.11000061035156,2020-07-14
42.029998779296875,2020-07-15
40.77000045776367,2020-07-16
38.0,2020-07-17
38.2400016784668,2020-07-20
38.400001525878906,2020-07-21
38.2400016784668,2020-07-22
36.58000183105469,2020-07-23
33.75,2020-07-24
29.739999771118164,2020-07-27
30.270000457763672,2020-07-28
33.52000045776367,2020-07-29
33.369998931884766,2020-07-30
31.049999237060547,2020-07-31
32.220001220703125,2020-08-03
33.93000030517578,2020-08-04
35.540000915527344,2020-08-05
37.75,2020-08-06
37.06999969482422,2020-08-07
38.27000045776367,2020-08-10
37.880001068115234,2020-08-11
37.15999984741211,2020-08-12
39.459999084472656,2020-08-13
41.31999969482422,2020-08-14
41.560001373291016,2020-08-17
42.720001220703125,2020-08-18
44.04499816894531,2020-08-19
46.0,2020-08-20
44.70000076293945,2020-08-21
44.720001220703125,2020-08-24
43.86000061035156,2020-08-25
45.9900016784668,2020-08-26
47.2599983215332,2020-08-27
49.04999923706055,2020-08-28
45.79999923706055,2020-08-31
46.86000061035156,2020-09-01
48.66999816894531,2020-09-02
47.619998931884766,2020-09-03
49.810001373291016,2020-09-04
49.939998626708984,2020-09-08
50.279998779296875,2020-09-09
50.7400016784668,2020-09-10
50.11000061035156,2020-09-11
55.38999938964844,2020-09-14
58.97999954223633,2020-09-15
55.939998626708984,2020-09-16
55.400001525878906,2020-09-17
56.20000076293945,2020-09-18
54.43000030517578,2020-09-21
58.130001068115234,2020-09-22
54.86000061035156,2020-09-23
52.869998931884766,2020-09-24
57.06999969482422,2020-09-25
58.209999084472656,2020-09-28
54.4900016784668,2020-09-29
56.060001373291016,2020-09-30
57.099998474121094,2020-10-01
56.83000183105469,2020-10-02
57.06999969482422,2020-10-05
55.0,2020-10-06
55.7400016784668,2020-10-07
54.7400016784668,2020-10-08
52.349998474121094,2020-10-09
53.95000076293945,2020-10-12
55.45000076293945,2020-10-13
55.33000183105469,2020-10-14
55.599998474121094,2020-10-15
54.970001220703125,2020-10-16
53.41999816894531,2020-10-19
54.470001220703125,2020-10-20
52.45000076293945,2020-10-21
54.130001068115234,2020-10-22
54.689998626708984,2020-10-23
51.7599983215332,2020-10-26
48.470001220703125,2020-10-27
45.2599983215332,2020-10-28
46.099998474121094,2020-10-29
44.81999969482422,2020-10-30
46.65999984741211,2020-11-02
50.11000061035156,2020-11-03
52.20000076293945,2020-11-04
56.130001068115234,2020-11-05
56.88999938964844,2020-11-06
63.08000183105469,2020-11-09
60.279998779296875,2020-11-10
58.970001220703125,2020-11-11
57.779998779296875,2020-11-12
61.380001068115234,2020-11-13
63.189998626708984,2020-11-16
63.72999954223633,2020-11-17
63.79999923706055,2020-11-18
65.7300033569336,2020-11-19
64.01000213623047,2020-11-20
66.9000015258789,2020-11-23
70.0999984741211,2020-11-24
69.37000274658203,2020-11-25
70.0999984741211,2020-11-27
68.12000274658203,2020-11-30
67.83999633789062,2020-12-01
68.5,2020-12-02
71.12999725341797,2020-12-03
73.83999633789062,2020-12-04
74.86000061035156,2020-12-07
75.2699966430664,2020-12-08
71.77999877929688,2020-12-09
71.12999725341797,2020-12-10
69.9000015258789,2020-12-11
71.80999755859375,2020-12-14
75.23999786376953,2020-12-15
75.83999633789062,2020-12-16
77.05999755859375,2020-12-17
75.44000244140625,2020-12-18
73.83000183105469,2020-12-21
74.30999755859375,2020-12-22
76.68000030517578,2020-12-23
75.83999633789062,2020-12-24
73.63999938964844,2020-12-28
73.37000274658203,2020-12-29
73.69000244140625,2020-12-30
74.2699966430664,2020-12-31
71.5999984741211,2021-01-04
74.7699966430664,2021-01-05
76.23999786376953,2021-01-06
78.05999755859375,2021-01-07
78.80000305175781,2021-01-08
78.2699966430664,2021-01-11
79.08000183105469,2021-01-12
76.5199966430664,2021-01-13
78.16000366210938,2021-01-14
80.0,2021-01-15
80.66999816894531,2021-01-19
80.05000305175781,2021-01-20
80.72000122070312,2021-01-21
79.52999877929688,2021-01-22
78.4000015258789,2021-01-25
74.36000061035156,2021-01-26
66.87000274658203,2021-01-27
73.73999786376953,2021-01-28
70.38999938964844,2021-01-29
70.80000305175781,2021-02-01
76.0,2021-02-02
76.75,2021-02-03
79.4800033569336,2021-02-04
82.87999725341797,2021-02-05
82.8499984741211,2021-02-08
81.56999969482422,2021-02-09
79.61000061035156,2021-02-10
78.47000122070312,2021-02-11
80.23999786376953,2021-02-12
78.33999633789062,2021-02-16
78.61000061035156,2021-02-17
79.2699966430664,2021-02-18
83.16000366210938,2021-02-19
84.70999908447266,2021-02-22
85.7699966430664,2021-02-23
89.80999755859375,2021-02-24
85.13999938964844,2021-02-25
93.44000244140625,2021-02-26
94.05999755859375,2021-03-01
92.9800033569336,2021-03-02
95.55999755859375,2021-03-03
90.81999969482422,2021-03-04
93.30999755859375,2021-03-05
95.06999969482422,2021-03-08
93.77999877929688,2021-03-09
98.38999938964844,2021-03-10
100.75,2021-03-11
100.62000274658203,2021-03-12
101.19999694824219,2021-03-15
95.80000305175781,2021-03-16
96.04000091552734,2021-03-17
90.5999984741211,2021-03-18
89.31999969482422,2021-03-19
88.47000122070312,2021-03-22
84.58999633789062,2021-03-23
82.9000015258789,2021-03-24
86.94000244140625,2021-03-25
87.52999877929688,2021-03-26
82.44000244140625,2021-03-29
87.12999725341797,2021-03-30
87.44999694824219,2021-03-31
88.94000244140625,2021-04-01
90.18000030517578,2021-04-05
92.5,2021-04-06
92.58999633789062,2021-04-07
96.1500015258789,2021-04-08
96.33000183105469,2021-04-09
94.33000183105469,2021-04-12
95.7300033569336,2021-04-13
93.2699966430664,2021-04-14
93.16000366210938,2021-04-15
93.63999938964844,2021-04-16
88.75,2021-04-19
89.87999725341797,2021-04-20
94.27999877929688,2021-04-21
94.12000274658203,2021-04-22
95.73999786376953,2021-04-23
96.9800033569336,2021-04-26
101.7699966430664,2021-04-27
102.5999984741211,2021-04-28
99.47000122070312,2021-04-29
97.83999633789062,2021-04-30
96.91000366210938,2021-05-03
95.52999877929688,2021-05-04
102.9800033569336,2021-05-05
102.22000122070312,2021-05-06
105.75,2021-05-07
104.68000030517578,2021-05-10
100.7699966430664,2021-05-11
92.41000366210938,2021-05-12
94.37000274658203,2021-05-13
98.61000061035156,2021-05-14
100.37000274658203,2021-05-17
100.1500015258789,2021-05-18
96.5,2021-05-19
100.58999633789062,2021-05-20
100.20999908447266,2021-05-21
105.08000183105469,2021-05-24
107.05999755859375,2021-05-25
106.5999984741211,2021-05-26
107.93000030517578,2021-05-27
107.44999694824219,2021-05-28
109.55000305175781,2021-06-01
109.69999694824219,2021-06-02
109.56999969482422,2021-06-03
110.63999938964844,2021-06-04
110.5999984741211,2021-06-07
111.69999694824219,2021-06-08
110.83000183105469,2021-06-09
111.4000015258789,2021-06-10
110.30999755859375,2021-06-11
106.62000274658203,2021-06-14
106.5,2021-06-15
107.08999633789062,2021-06-16
103.83000183105469,2021-06-17
100.05999755859375,2021-06-18
103.81999969482422,2021-06-21
104.30999755859375,2021-06-22
103.22000122070312,2021-06-23
104.7300033569336,2021-06-24
102.43000030517578,2021-06-25
100.54000091552734,2021-06-28
100.87999725341797,2021-06-29
103.75,2021-06-30
102.9000015258789,2021-07-01
102.41000366210938,2021-07-02
98.44999694824219,2021-07-06
95.55000305175781,2021-07-07
94.55999755859375,2021-07-08
96.86000061035156,2021-07-09
98.3499984741211,2021-07-12
96.7699966430664,2021-07-13
94.5199966430664,2021-07-14
94.47000122070312,2021-07-15
89.9000015258789,2021-07-16
87.7699966430664,2021-07-19
91.30000305175781,2021-07-20
93.98999786376953,2021-07-21
92.5199966430664,2021-07-22
90.30999755859375,2021-07-23
93.25,2021-07-26
92.51000213623047,2021-07-27
92.37000274658203,2021-07-28
89.86000061035156,2021-07-29
87.36000061035156,2021-07-30
86.5,2021-08-02
86.77999877929688,2021-08-03
84.98999786376953,2021-08-04
90.5,2021-08-05
90.5,2021-08-06
90.83999633789062,2021-08-09
90.56999969482422,2021-08-10
92.94999694824219,2021-08-11
93.76000213623047,2021-08-12
91.0199966430664,2021-08-13
87.4000015258789,2021-08-16
84.11000061035156,2021-08-17
85.01000213623047,2021-08-18
82.47000122070312,2021-08-19
85.63999938964844,2021-08-20
89.27999877929688,2021-08-23
93.86000061035156,2021-08-24
97.69999694824219,2021-08-25
99.98999786376953,2021-08-26
104.23999786376953,2021-08-27
102.12000274658203,2021-08-30
101.62999725341797,2021-08-31
101.88999938964844,2021-09-01
103.5,2021-09-02
103.55999755859375,2021-09-03
107.08000183105469,2021-09-07
105.88999938964844,2021-09-08
106.58999633789062,2021-09-09
104.19000244140625,2021-09-10
104.33999633789062,2021-09-13
103.06999969482422,2021-09-14
107.33000183105469,2021-09-15
108.56999969482422,2021-09-16
106.06999969482422,2021-09-17
104.75,2021-09-20
105.04000091552734,2021-09-21
109.91000366210938,2021-09-22
111.62000274658203,2021-09-23
112.3499984741211,2021-09-24
116.3499984741211,2021-09-27
115.4800033569336,2021-09-28
113.4000015258789,2021-09-29
112.27999877929688,2021-09-30
119.48999786376953,2021-10-01
118.11000061035156,2021-10-04
114.76000213623047,2021-10-05
114.33999633789062,2021-10-06
116.1500015258789,2021-10-07
113.95999908447266,2021-10-08
114.7699966430664,2021-10-11
117.05999755859375,2021-10-12
114.95999908447266,2021-10-13
114.5199966430664,2021-10-14
110.70999908447266,2021-10-15
113.0,2021-10-18
113.93000030517578,2021-10-19
113.52999877929688,2021-10-20
113.30999755859375,2021-10-21
112.05000305175781,2021-10-22
111.94000244140625,2021-10-25
112.77999877929688,2021-10-26
110.76000213623047,2021-10-27
110.88999938964844,2021-10-28
109.45999908447266,2021-10-29
112.05999755859375,2021-11-01
111.73999786376953,2021-11-02
110.69000244140625,2021-11-03
103.12000274658203,2021-11-04
106.4800033569336,2021-11-05
105.30000305175781,2021-11-08
103.06999969482422,2021-11-09
99.9800033569336,2021-11-10
101.88999938964844,2021-11-11
106.0,2021-11-12
103.2300033569336,2021-11-15
103.19000244140625,2021-11-16
100.69999694824219,2021-11-17
96.08999633789062,2021-11-18
95.4000015258789,2021-11-19
94.37000274658203,2021-11-22
93.94000244140625,2021-11-23
93.94000244140625,2021-11-24
91.19999694824219,2021-11-26
93.4800033569336,2021-11-29
90.06999969482422,2021-11-30
83.06999969482422,2021-12-01
90.02999877929688,2021-12-02
86.58999633789062,2021-12-03
92.04000091552734,2021-12-06
90.37999725341797,2021-12-07
93.25,2021-12-08
90.80999755859375,2021-12-09
88.9800033569336,2021-12-10
85.22000122070312,2021-12-13
86.16000366210938,2021-12-14
87.16000366210938,2021-12-15
85.87999725341797,2021-12-16
87.91000366210938,2021-12-17
86.30000305175781,2021-12-20
93.8499984741211,2021-12-21
93.41999816894531,2021-12-22
94.76000213623047,2021-12-23
94.1500015258789,2021-12-27
92.77999877929688,2021-12-28
92.37999725341797,2021-12-29
92.98999786376953,2021-12-30
93.52999877929688,2021-12-31
93.47000122070312,2022-01-03
89.94999694824219,2022-01-04
84.1500015258789,2022-01-05
86.5999984741211,2022-01-06
89.66000366210938,2022-01-07
88.30000305175781,2022-01-10
89.9800033569336,2022-01-11
87.94999694824219,2022-01-12
84.76000213623047,2022-01-13
82.83999633789062,2022-01-14
79.16000366210938,2022-01-18
77.80000305175781,2022-01-19
76.9800033569336,2022-01-20
72.16999816894531,2022-01-21
75.95999908447266,2022-01-24
77.29000091552734,2022-01-25
75.3499984741211,2022-01-26
70.4000015258789,2022-01-27
72.97000122070312,2022-01-28
76.13999938964844,2022-01-31
80.80000305175781,2022-02-01
77.5,2022-02-02
76.36000061035156,2022-02-03
78.83000183105469,2022-02-04
80.75,2022-02-07
82.36000061035156,2022-02-08
86.87000274658203,2022-02-09
86.48999786376953,2022-02-10
83.73999786376953,2022-02-11
81.2300033569336,2022-02-14
84.18000030517578,2022-02-15
85.41999816894531,2022-02-16
81.91999816894531,2022-02-17
79.27999877929688,2022-02-18
76.56999969482422,2022-02-22
78.68000030517578,2022-02-23
84.6500015258789,2022-02-24
84.69000244140625,2022-02-25
84.19000244140625,2022-02-28
82.9800033569336,2022-03-01
86.16000366210938,2022-03-02
83.20999908447266,2022-03-03
78.80000305175781,2022-03-04
69.63999938964844,2022-03-07
70.23999786376953,2022-03-08
77.58999633789062,2022-03-09
77.45999908447266,2022-03-10
74.80999755859375,2022-03-11
71.97000122070312,2022-03-14
74.97000122070312,2022-03-15
79.33999633789062,2022-03-16
79.58999633789062,2022-03-17
80.83000183105469,2022-03-18
78.48999786376953,2022-03-21
80.06999969482422,2022-03-22
77.0,2022-03-23
78.98999786376953,2022-03-24
77.4000015258789,2022-03-25
76.87999725341797,2022-03-28
81.2300033569336,2022-03-29
77.52999877929688,2022-03-30
77.36000061035156,2022-03-31
76.6500015258789,2022-04-01
80.69000244140625,2022-04-04
77.16000366210938,2022-04-05
72.01000213623047,2022-04-06
70.55999755859375,2022-04-07
68.9800033569336,2022-04-08
68.58000183105469,2022-04-11
67.0199966430664,2022-04-12
70.01000213623047,2022-04-13
68.87999725341797,2022-04-14
68.37000274658203,2022-04-18
71.75,2022-04-19
71.69999694824219,2022-04-20
68.11000061035156,2022-04-21
66.5999984741211,2022-04-22
68.5,2022-04-25
64.83000183105469,2022-04-26
64.1500015258789,2022-04-27
67.38999938964844,2022-04-28
66.27999877929688,2022-04-29
68.3499984741211,2022-05-02
67.6500015258789,2022-05-03
