ABEV,Date
0.24629174172878265,1997-07-10
0.24629174172878265,1997-07-11
0.24629174172878265,1997-07-14
0.2503625452518463,1997-07-15
0.2503625452518463,1997-07-16
0.25239816308021545,1997-07-17
0.25239816308021545,1997-07-18
0.25239816308021545,1997-07-21
0.2483268678188324,1997-07-22
0.25239816308021545,1997-07-23
0.25239816308021545,1997-07-24
0.25239816308021545,1997-07-25
0.25239816308021545,1997-07-28
0.25239816308021545,1997-07-29
0.2412029206752777,1997-07-30
0.2412029206752777,1997-07-31
0.2381497621536255,1997-08-01
0.2381497621536255,1997-08-04
0.23000775277614594,1997-08-05
0.23407894372940063,1997-08-06
0.23611406981945038,1997-08-07
0.24629174172878265,1997-08-08
0.2503625452518463,1997-08-11
0.24629174172878265,1997-08-12
0.24629174172878265,1997-08-13
0.24629174172878265,1997-08-14
0.24629174172878265,1997-08-15
0.24018535017967224,1997-08-18
0.24018535017967224,1997-08-19
0.2320432811975479,1997-08-20
0.2320432811975479,1997-08-21
0.2320432811975479,1997-08-22
0.2320432811975479,1997-08-25
0.2320432811975479,1997-08-26
0.2320432811975479,1997-08-27
0.2320432811975479,1997-08-28
0.2320432811975479,1997-08-29
0.22797255218029022,1997-09-02
0.22797255218029022,1997-09-03
0.22797255218029022,1997-09-04
0.22797255218029022,1997-09-05
0.22797255218029022,1997-09-08
0.22797255218029022,1997-09-09
0.22797255218029022,1997-09-10
0.22797255218029022,1997-09-11
0.22797255218029022,1997-09-12
0.22797255218029022,1997-09-15
0.22797255218029022,1997-09-16
0.22797255218029022,1997-09-17
0.22797255218029022,1997-09-18
0.22797255218029022,1997-09-19
0.23000775277614594,1997-09-22
0.2336222380399704,1997-09-23
0.2336222380399704,1997-09-24
0.2336222380399704,1997-09-25
0.2336222380399704,1997-09-26
0.2336222380399704,1997-09-29
0.2336222380399704,1997-09-30
0.2387678474187851,1997-10-01
0.2387678474187851,1997-10-02
0.2387678474187851,1997-10-03
0.24905990064144135,1997-10-06
0.24700139462947845,1997-10-07
0.24288490414619446,1997-10-08
0.24288490414619446,1997-10-09
0.24082641303539276,1997-10-10
0.24082641303539276,1997-10-13
0.24082641303539276,1997-10-14
0.23670990765094757,1997-10-15
0.23053476214408875,1997-10-16
0.22847621142864227,1997-10-17
0.22641775012016296,1997-10-20
0.22641775012016296,1997-10-21
0.22641775012016296,1997-10-22
0.22641775012016296,1997-10-23
0.22435972094535828,1997-10-24
0.22435972094535828,1997-10-27
0.22435972094535828,1997-10-28
0.22435972094535828,1997-10-29
0.2161261886358261,1997-10-30
0.2161261886358261,1997-10-31
0.2161261886358261,1997-11-03
0.2161261886358261,1997-11-04
0.2161261886358261,1997-11-05
0.21200963854789734,1997-11-06
0.21200963854789734,1997-11-07
0.21200963854789734,1997-11-10
0.20583461225032806,1997-11-11
0.19348463416099548,1997-11-12
0.1749594509601593,1997-11-13
0.1749594509601593,1997-11-14
0.18730953335762024,1997-11-17
0.17907604575157166,1997-11-18
0.17907604575157166,1997-11-19
0.17907604575157166,1997-11-20
0.18730953335762024,1997-11-21
0.18730953335762024,1997-11-24
0.18730953335762024,1997-11-25
0.18730953335762024,1997-11-26
0.18936750292778015,1997-11-28
0.18936750292778015,1997-12-01
0.20171773433685303,1997-12-02
0.20171773433685303,1997-12-03
0.20171773433685303,1997-12-04
0.20171773433685303,1997-12-05
0.19760113954544067,1997-12-08
0.19965967535972595,1997-12-09
0.19965967535972595,1997-12-10
0.20068863034248352,1997-12-11
0.20068863034248352,1997-12-12
0.20377612113952637,1997-12-15
0.19965967535972595,1997-12-16
0.19760113954544067,1997-12-17
0.19760113954544067,1997-12-18
0.19760113954544067,1997-12-19
0.19760113954544067,1997-12-22
0.19760113954544067,1997-12-23
0.19760113954544067,1997-12-24
0.19965967535972595,1997-12-26
0.19965967535972595,1997-12-29
0.19965967535972595,1997-12-30
0.19965967535972595,1997-12-31
0.19965967535972595,1998-01-02
0.19965967535972595,1998-01-05
0.19965967535972595,1998-01-06
0.20171773433685303,1998-01-07
0.20171773433685303,1998-01-08
0.20171773433685303,1998-01-09
0.19965967535972595,1998-01-12
0.19965967535972595,1998-01-13
0.19965967535972595,1998-01-14
0.19965967535972595,1998-01-15
0.20789264142513275,1998-01-16
0.20583461225032806,1998-01-20
0.20171773433685303,1998-01-21
0.20171773433685303,1998-01-22
0.20171773433685303,1998-01-23
0.20583461225032806,1998-01-26
0.20583461225032806,1998-01-27
0.20583461225032806,1998-01-28
0.2140677124261856,1998-01-29
0.22024276852607727,1998-01-30
0.22024276852607727,1998-02-02
0.22024276852607727,1998-02-03
0.22024276852607727,1998-02-04
0.22024276852607727,1998-02-05
0.22024276852607727,1998-02-06
0.22024276852607727,1998-02-09
0.22024276852607727,1998-02-10
0.22435972094535828,1998-02-11
0.22024276852607727,1998-02-12
0.22024276852607727,1998-02-13
0.22024276852607727,1998-02-17
0.2161261886358261,1998-02-18
0.2161261886358261,1998-02-19
0.2161261886358261,1998-02-20
0.2161261886358261,1998-02-23
0.2161261886358261,1998-02-24
0.2161261886358261,1998-02-25
0.2161261886358261,1998-02-26
0.2161261886358261,1998-02-27
0.2161261886358261,1998-03-02
0.2161261886358261,1998-03-03
0.2161261886358261,1998-03-04
0.2161261886358261,1998-03-05
0.2161261886358261,1998-03-06
0.2161261886358261,1998-03-09
0.2161261886358261,1998-03-10
0.2140677124261856,1998-03-11
0.2140677124261856,1998-03-12
0.22230122983455658,1998-03-13
0.22230122983455658,1998-03-16
0.22230122983455658,1998-03-17
0.22230122983455658,1998-03-18
0.22230122983455658,1998-03-19
0.22230122983455658,1998-03-20
0.22230122983455658,1998-03-23
0.22230122983455658,1998-03-24
0.22230122983455658,1998-03-25
0.22230122983455658,1998-03-26
0.21818476915359497,1998-03-27
0.21818476915359497,1998-03-30
0.22230122983455658,1998-03-31
0.22230122983455658,1998-04-01
0.22641775012016296,1998-04-02
0.22641775012016296,1998-04-03
0.22641775012016296,1998-04-06
0.22641775012016296,1998-04-07
0.22641775012016296,1998-04-08
0.22641775012016296,1998-04-09
0.22641775012016296,1998-04-13
0.22641775012016296,1998-04-14
0.22641775012016296,1998-04-15
0.22641775012016296,1998-04-16
0.22641775012016296,1998-04-17
0.2140677124261856,1998-04-20
0.21649934351444244,1998-04-21
0.21649934351444244,1998-04-22
0.21649934351444244,1998-04-23
0.21649934351444244,1998-04-24
0.20921343564987183,1998-04-27
0.20921343564987183,1998-04-28
0.20921343564987183,1998-04-29
0.20921343564987183,1998-04-30
0.20921343564987183,1998-05-01
0.20921343564987183,1998-05-04
0.20921343564987183,1998-05-05
0.20921343564987183,1998-05-06
0.20921343564987183,1998-05-07
0.20921343564987183,1998-05-08
0.20921343564987183,1998-05-11
0.20921343564987183,1998-05-12
0.20192760229110718,1998-05-13
0.19151856005191803,1998-05-14
0.19151856005191803,1998-05-15
0.19151856005191803,1998-05-18
0.19151856005191803,1998-05-19
0.19151856005191803,1998-05-20
0.19151856005191803,1998-05-21
0.19151856005191803,1998-05-22
0.19151856005191803,1998-05-26
0.19151856005191803,1998-05-27
0.19151856005191803,1998-05-28
0.19151856005191803,1998-05-29
0.19151856005191803,1998-06-01
0.19151856005191803,1998-06-02
0.18735530972480774,1998-06-03
0.18735530972480774,1998-06-04
0.18735530972480774,1998-06-05
0.18735530972480774,1998-06-08
0.18735530972480774,1998-06-09
0.18735530972480774,1998-06-10
0.18735530972480774,1998-06-11
0.18735530972480774,1998-06-12
0.18735530972480774,1998-06-15
0.18735530972480774,1998-06-16
0.18735530972480774,1998-06-17
0.18319207429885864,1998-06-18
0.18319207429885864,1998-06-19
0.18319207429885864,1998-06-22
0.18319207429885864,1998-06-23
0.18319207429885864,1998-06-24
0.18319207429885864,1998-06-25
0.18319207429885864,1998-06-26
0.18319207429885864,1998-06-29
0.18319207429885864,1998-06-30
0.18319207429885864,1998-07-01
0.18319207429885864,1998-07-02
0.18319207429885864,1998-07-06
0.18319207429885864,1998-07-07
0.19984568655490875,1998-07-08
0.19984568655490875,1998-07-09
0.19984568655490875,1998-07-10
0.19984568655490875,1998-07-13
0.19984568655490875,1998-07-14
0.19568245112895966,1998-07-15
0.19568245112895966,1998-07-16
0.19568245112895966,1998-07-17
0.19568245112895966,1998-07-20
0.19568245112895966,1998-07-21
0.19568245112895966,1998-07-22
0.19568245112895966,1998-07-23
0.19568245112895966,1998-07-24
0.19568245112895966,1998-07-27
0.19568245112895966,1998-07-28
0.2040090709924698,1998-07-29
0.19984568655490875,1998-07-30
0.19568245112895966,1998-07-31
0.19568245112895966,1998-08-03
0.19568245112895966,1998-08-04
0.19568245112895966,1998-08-05
0.19568245112895966,1998-08-06
0.19568245112895966,1998-08-07
0.19151856005191803,1998-08-10
0.19151856005191803,1998-08-11
0.1790282279253006,1998-08-12
0.1790282279253006,1998-08-13
0.1790282279253006,1998-08-14
0.1790282279253006,1998-08-17
0.1790282279253006,1998-08-18
0.17486494779586792,1998-08-19
0.17486494779586792,1998-08-20
0.17486494779586792,1998-08-21
0.17486494779586792,1998-08-24
0.17486494779586792,1998-08-25
0.16653795540332794,1998-08-26
0.16653795540332794,1998-08-27
0.16653795540332794,1998-08-28
0.16653795540332794,1998-08-31
0.1519661396741867,1998-09-01
0.1519661396741867,1998-09-02
0.1519661396741867,1998-09-03
0.1519661396741867,1998-09-04
0.1519661396741867,1998-09-08
0.13947579264640808,1998-09-09
0.12282165139913559,1998-09-10
0.12282165139913559,1998-09-11
0.12282165139913559,1998-09-14
0.12282165139913559,1998-09-15
0.12282165139913559,1998-09-16
0.12282165139913559,1998-09-17
0.12698544561862946,1998-09-18
0.12698544561862946,1998-09-21
0.12899886071681976,1998-09-22
0.12899886071681976,1998-09-23
0.13111324608325958,1998-09-24
0.13111324608325958,1998-09-25
0.12688390910625458,1998-09-28
0.12688390910625458,1998-09-29
0.12688390910625458,1998-09-30
0.12688390910625458,1998-10-01
0.12688390910625458,1998-10-02
0.12688390910625458,1998-10-05
0.12688390910625458,1998-10-06
0.12688390910625458,1998-10-07
0.12688390910625458,1998-10-08
0.12688390910625458,1998-10-09
0.1332281529903412,1998-10-12
0.12476903945207596,1998-10-13
0.12582676112651825,1998-10-14
0.12582676112651825,1998-10-15
0.12159696221351624,1998-10-16
0.12159696221351624,1998-10-19
0.12159696221351624,1998-10-20
0.11948251724243164,1998-10-21
0.11948251724243164,1998-10-22
0.11948251724243164,1998-10-23
0.11948251724243164,1998-10-26
0.11948251724243164,1998-10-27
0.11948251724243164,1998-10-28
0.11948251724243164,1998-10-29
0.11948251724243164,1998-10-30
0.11948251724243164,1998-11-02
0.12265466898679733,1998-11-03
0.12265466898679733,1998-11-04
0.12688390910625458,1998-11-05
0.12688390910625458,1998-11-06
0.12688390910625458,1998-11-09
0.12688390910625458,1998-11-10
0.12688390910625458,1998-11-11
0.12688390910625458,1998-11-12
0.12688390910625458,1998-11-13
0.12688390910625458,1998-11-16
0.12688390910625458,1998-11-17
0.12688390910625458,1998-11-18
0.12688390910625458,1998-11-19
0.12688390910625458,1998-11-20
0.12688390910625458,1998-11-23
0.11948251724243164,1998-11-24
0.11948251724243164,1998-11-25
0.11948251724243164,1998-11-27
0.11948251724243164,1998-11-30
0.11948251724243164,1998-12-01
0.11948251724243164,1998-12-02
0.11948251724243164,1998-12-03
0.12053975462913513,1998-12-04
0.12053975462913513,1998-12-07
0.11842486262321472,1998-12-08
0.11842486262321472,1998-12-09
0.11842486262321472,1998-12-10
0.11842486262321472,1998-12-11
0.11842486262321472,1998-12-14
0.11842486262321472,1998-12-15
0.11208061128854752,1998-12-16
0.11208061128854752,1998-12-17
0.11208061128854752,1998-12-18
0.11842486262321472,1998-12-21
0.12476903945207596,1998-12-22
0.13534298539161682,1998-12-23
0.13851512968540192,1998-12-24
0.13851512968540192,1998-12-28
0.13534298539161682,1998-12-29
0.13534298539161682,1998-12-30
0.14380162954330444,1998-12-31
0.14380162954330444,1999-01-04
0.14380162954330444,1999-01-05
0.14380162954330444,1999-01-06
0.14380162954330444,1999-01-07
0.14591656625270844,1999-01-08
0.14195872843265533,1999-01-11
0.14195872843265533,1999-01-12
0.14195872843265533,1999-01-13
0.14195872843265533,1999-01-14
0.14195872843265533,1999-01-15
0.14195872843265533,1999-01-19
0.1376570761203766,1999-01-20
0.1376570761203766,1999-01-21
0.1376570761203766,1999-01-22
0.1376570761203766,1999-01-25
0.1376570761203766,1999-01-26
0.1376570761203766,1999-01-27
0.1376570761203766,1999-01-28
0.1376570761203766,1999-01-29
0.1376570761203766,1999-02-01
0.1376570761203766,1999-02-02
0.13335497677326202,1999-02-03
0.13335497677326202,1999-02-04
0.13335497677326202,1999-02-05
0.13120442628860474,1999-02-08
0.1355060189962387,1999-02-09
0.1355060189962387,1999-02-10
0.12905339896678925,1999-02-11
0.12905339896678925,1999-02-12
0.12905339896678925,1999-02-16
0.12905339896678925,1999-02-17
0.12905339896678925,1999-02-18
0.12905339896678925,1999-02-19
0.12905339896678925,1999-02-22
0.12905339896678925,1999-02-23
0.12905339896678925,1999-02-24
0.12905339896678925,1999-02-25
0.12905339896678925,1999-02-26
0.12905339896678925,1999-03-01
0.12905339896678925,1999-03-02
0.12905339896678925,1999-03-03
0.12905339896678925,1999-03-04
0.12905339896678925,1999-03-05
0.12905339896678925,1999-03-08
0.12905339896678925,1999-03-09
0.12905339896678925,1999-03-10
0.13120442628860474,1999-03-11
0.13120442628860474,1999-03-12
0.1355060189962387,1999-03-15
0.14410977065563202,1999-03-16
0.14410977065563202,1999-03-17
0.14410977065563202,1999-03-18
0.14410977065563202,1999-03-19
0.14410977065563202,1999-03-22
0.14410977065563202,1999-03-23
0.14410977065563202,1999-03-24
0.14410977065563202,1999-03-25
0.14410977065563202,1999-03-26
0.14410977065563202,1999-03-29
0.15486407279968262,1999-03-30
0.15486407279968262,1999-03-31
0.15486407279968262,1999-04-01
0.15486407279968262,1999-04-05
0.15056243538856506,1999-04-06
0.15056243538856506,1999-04-07
0.1462603360414505,1999-04-08
0.1462603360414505,1999-04-09
0.1462603360414505,1999-04-12
0.1462603360414505,1999-04-13
0.15486407279968262,1999-04-14
0.15486407279968262,1999-04-15
0.15486407279968262,1999-04-16
0.15486407279968262,1999-04-19
0.15486407279968262,1999-04-20
0.15486407279968262,1999-04-21
0.15486407279968262,1999-04-22
0.15486407279968262,1999-04-23
0.15486407279968262,1999-04-26
0.15486407279968262,1999-04-27
0.15486407279968262,1999-04-28
0.15486407279968262,1999-04-29
0.15486407279968262,1999-04-30
0.15486407279968262,1999-05-03
0.15486407279968262,1999-05-04
0.15486407279968262,1999-05-05
0.15486407279968262,1999-05-06
0.15486407279968262,1999-05-07
0.15486407279968262,1999-05-10
0.15486407279968262,1999-05-11
0.15486407279968262,1999-05-12
0.15486407279968262,1999-05-13
0.15486407279968262,1999-05-14
0.15486407279968262,1999-05-17
0.15486407279968262,1999-05-18
0.15486407279968262,1999-05-19
0.15486407279968262,1999-05-20
0.13335497677326202,1999-05-21
0.13335497677326202,1999-05-24
0.13335497677326202,1999-05-25
0.13443076610565186,1999-05-26
0.13443076610565186,1999-05-27
0.13443076610565186,1999-05-28
0.13443076610565186,1999-06-01
0.13443076610565186,1999-06-02
0.13443076610565186,1999-06-03
0.13443076610565186,1999-06-04
0.13443076610565186,1999-06-07
0.13443076610565186,1999-06-08
0.13443076610565186,1999-06-09
0.13443076610565186,1999-06-10
0.13443076610565186,1999-06-11
0.13443076610565186,1999-06-14
0.13443076610565186,1999-06-15
0.13873234391212463,1999-06-16
0.13873234391212463,1999-06-17
0.13873234391212463,1999-06-18
0.13873234391212463,1999-06-21
0.13873234391212463,1999-06-22
0.13873234391212463,1999-06-23
0.13873234391212463,1999-06-24
0.13873234391212463,1999-06-25
0.13873234391212463,1999-06-28
0.13873234391212463,1999-06-29
0.13873234391212463,1999-06-30
0.13873234391212463,1999-07-01
0.16537538170814514,1999-07-02
0.16537538170814514,1999-07-06
0.16537538170814514,1999-07-07
0.16537538170814514,1999-07-08
0.16102302074432373,1999-07-09
0.15231944620609283,1999-07-12
0.15014328062534332,1999-07-13
0.15014328062534332,1999-07-14
0.14796708524227142,1999-07-15
0.14796708524227142,1999-07-16
0.14796708524227142,1999-07-19
0.14796708524227142,1999-07-20
0.14796708524227142,1999-07-21
0.15449506044387817,1999-07-22
0.15449506044387817,1999-07-23
0.15449506044387817,1999-07-26
0.15231944620609283,1999-07-27
0.15231944620609283,1999-07-28
0.15231944620609283,1999-07-29
0.15231944620609283,1999-07-30
0.15231944620609283,1999-08-02
0.15231944620609283,1999-08-03
0.14470310509204865,1999-08-04
0.14470310509204865,1999-08-05
0.14470310509204865,1999-08-06
0.14470310509204865,1999-08-09
0.14470310509204865,1999-08-10
0.14470310509204865,1999-08-11
0.14470310509204865,1999-08-12
0.14470310509204865,1999-08-13
0.14470310509204865,1999-08-16
0.14470310509204865,1999-08-17
0.14470310509204865,1999-08-18
0.14470310509204865,1999-08-19
0.14470310509204865,1999-08-20
0.14470310509204865,1999-08-23
0.14470310509204865,1999-08-24
0.14470310509204865,1999-08-25
0.14470310509204865,1999-08-26
0.14470310509204865,1999-08-27
0.14470310509204865,1999-08-30
0.14470310509204865,1999-08-31
0.14470310509204865,1999-09-01
0.14470310509204865,1999-09-02
0.14470310509204865,1999-09-03
0.14470310509204865,1999-09-07
0.14470310509204865,1999-09-08
0.14470310509204865,1999-09-09
0.14470310509204865,1999-09-10
0.14470310509204865,1999-09-13
0.14470310509204865,1999-09-14
0.14470310509204865,1999-09-15
0.14470310509204865,1999-09-16
0.14470310509204865,1999-09-17
0.14470310509204865,1999-09-20
0.14470310509204865,1999-09-21
0.14470310509204865,1999-09-22
0.14470310509204865,1999-09-23
0.14470310509204865,1999-09-24
0.14470310509204865,1999-09-27
0.14470310509204865,1999-09-28
0.14470310509204865,1999-09-29
0.14470310509204865,1999-09-30
0.14470310509204865,1999-10-01
0.14470310509204865,1999-10-04
0.14470310509204865,1999-10-05
0.14470310509204865,1999-10-06
0.14470310509204865,1999-10-07
0.14470310509204865,1999-10-08
0.14470310509204865,1999-10-11
0.14470310509204865,1999-10-12
0.14470310509204865,1999-10-13
0.14470310509204865,1999-10-14
0.14470310509204865,1999-10-15
0.14470310509204865,1999-10-18
0.14470310509204865,1999-10-19
0.14470310509204865,1999-10-20
0.14470310509204865,1999-10-21
0.14470310509204865,1999-10-22
0.14470310509204865,1999-10-25
0.14470310509204865,1999-10-26
0.1425274759531021,1999-10-27
0.1425274759531021,1999-10-28
0.1425274759531021,1999-10-29
0.1425274759531021,1999-11-01
0.1425274759531021,1999-11-02
0.1425274759531021,1999-11-03
0.1425274759531021,1999-11-04
0.1425274759531021,1999-11-05
0.15449506044387817,1999-11-08
0.14796708524227142,1999-11-09
0.14796708524227142,1999-11-10
0.15014328062534332,1999-11-11
0.15014328062534332,1999-11-12
0.15014328062534332,1999-11-15
0.15014328062534332,1999-11-16
0.15014328062534332,1999-11-17
0.15014328062534332,1999-11-18
0.15014328062534332,1999-11-19
0.16863936185836792,1999-11-22
0.16537538170814514,1999-11-23
0.16102302074432373,1999-11-24
0.16102302074432373,1999-11-26
0.16102302074432373,1999-11-29
0.16102302074432373,1999-11-30
0.16102302074432373,1999-12-01
0.17843128740787506,1999-12-02
0.17843128740787506,1999-12-03
0.17843128740787506,1999-12-06
0.17843128740787506,1999-12-07
0.17843128740787506,1999-12-08
0.17843128740787506,1999-12-09
0.17843128740787506,1999-12-10
0.17843128740787506,1999-12-13
0.17843128740787506,1999-12-14
0.17843128740787506,1999-12-15
0.17843128740787506,1999-12-16
0.17843128740787506,1999-12-17
0.17843128740787506,1999-12-20
0.17843128740787506,1999-12-21
0.17843128740787506,1999-12-22
0.17843128740787506,1999-12-23
0.17734295129776,1999-12-27
0.18055059015750885,1999-12-28
0.18055059015750885,1999-12-29
0.18055059015750885,1999-12-30
0.18055059015750885,1999-12-31
0.18055059015750885,2000-01-03
0.18055059015750885,2000-01-04
0.18055059015750885,2000-01-05
0.18055059015750885,2000-01-06
0.18055059015750885,2000-01-07
0.18055059015750885,2000-01-10
0.1727970689535141,2000-01-11
0.1727970689535141,2000-01-12
0.1727970689535141,2000-01-13
0.1727970689535141,2000-01-14
0.1727970689535141,2000-01-18
0.1727970689535141,2000-01-19
0.1727970689535141,2000-01-20
0.1727970689535141,2000-01-21
0.1727970689535141,2000-01-24
0.1727970689535141,2000-01-25
0.1727970689535141,2000-01-26
0.1727970689535141,2000-01-27
0.1727970689535141,2000-01-28
0.1727970689535141,2000-01-31
0.1727970689535141,2000-02-01
0.1727970689535141,2000-02-02
0.1727970689535141,2000-02-03
0.1727970689535141,2000-02-04
0.1727970689535141,2000-02-07
0.1727970689535141,2000-02-08
0.1727970689535141,2000-02-09
0.1727970689535141,2000-02-10
0.1727970689535141,2000-02-11
0.1727970689535141,2000-02-14
0.1727970689535141,2000-02-15
0.1727970689535141,2000-02-16
0.1727970689535141,2000-02-17
0.1727970689535141,2000-02-18
0.1727970689535141,2000-02-22
0.16836658120155334,2000-02-23
0.16836658120155334,2000-02-24
0.16836658120155334,2000-02-25
0.16836658120155334,2000-02-28
0.16836658120155334,2000-02-29
0.16836658120155334,2000-03-01
0.16836658120155334,2000-03-02
0.1727970689535141,2000-03-03
0.1727970689535141,2000-03-06
0.17168956995010376,2000-03-07
0.17168956995010376,2000-03-08
0.17168956995010376,2000-03-09
0.17168956995010376,2000-03-10
0.17168956995010376,2000-03-13
0.17168956995010376,2000-03-14
0.17168956995010376,2000-03-15
0.17168956995010376,2000-03-16
0.17168956995010376,2000-03-17
0.17168956995010376,2000-03-20
0.17168956995010376,2000-03-21
0.17168956995010376,2000-03-22
0.17168956995010376,2000-03-23
0.17168956995010376,2000-03-24
0.17168956995010376,2000-03-27
0.17722760140895844,2000-03-28
0.17722760140895844,2000-03-29
0.17722760140895844,2000-03-30
0.17722760140895844,2000-03-31
0.17722760140895844,2000-04-03
0.17722760140895844,2000-04-04
0.17722760140895844,2000-04-05
0.1905195564031601,2000-04-06
0.19495072960853577,2000-04-07
0.20824281871318817,2000-04-10
0.20824281871318817,2000-04-11
0.20824281871318817,2000-04-12
0.20824281871318817,2000-04-13
0.20824281871318817,2000-04-14
0.20824281871318817,2000-04-17
0.21156582236289978,2000-04-18
0.21156582236289978,2000-04-19
0.21156582236289978,2000-04-20
0.21156582236289978,2000-04-24
0.21156582236289978,2000-04-25
0.21156582236289978,2000-04-26
0.21156582236289978,2000-04-27
0.1905195564031601,2000-04-28
0.1905195564031601,2000-05-01
0.1905195564031601,2000-05-02
0.1905195564031601,2000-05-03
0.1905195564031601,2000-05-04
0.1905195564031601,2000-05-05
0.1905195564031601,2000-05-08
0.1905195564031601,2000-05-09
0.1905195564031601,2000-05-10
0.1905195564031601,2000-05-11
0.1905195564031601,2000-05-12
0.1905195564031601,2000-05-15
0.1905195564031601,2000-05-16
0.1905195564031601,2000-05-17
0.1905195564031601,2000-05-18
0.1905195564031601,2000-05-19
0.1905195564031601,2000-05-22
0.1905195564031601,2000-05-23
0.1905195564031601,2000-05-24
0.1905195564031601,2000-05-25
0.1905195564031601,2000-05-26
0.1905195564031601,2000-05-30
0.1905195564031601,2000-05-31
0.1905195564031601,2000-06-01
0.1905195564031601,2000-06-02
0.1905195564031601,2000-06-05
0.1905195564031601,2000-06-06
0.1905195564031601,2000-06-07
0.1905195564031601,2000-06-08
0.1905195564031601,2000-06-09
0.18830464780330658,2000-06-12
0.18830464780330658,2000-06-13
0.18830464780330658,2000-06-14
0.18830464780330658,2000-06-15
0.18830464780330658,2000-06-16
0.18830464780330658,2000-06-19
0.18830464780330658,2000-06-20
0.18830464780330658,2000-06-21
0.18830464780330658,2000-06-22
0.18830464780330658,2000-06-23
0.18830464780330658,2000-06-26
0.18830464780330658,2000-06-27
0.18830464780330658,2000-06-28
0.20824281871318817,2000-06-29
0.21710386872291565,2000-06-30
0.2215348780155182,2000-07-03
0.2215348780155182,2000-07-05
0.2215348780155182,2000-07-06
0.2215348780155182,2000-07-07
0.2215348780155182,2000-07-10
0.2414730340242386,2000-07-11
0.2503340244293213,2000-07-12
0.2503340244293213,2000-07-13
0.2503340244293213,2000-07-14
0.2503340244293213,2000-07-17
0.2747032046318054,2000-07-18
0.2747032046318054,2000-07-19
0.2747032046318054,2000-07-20
0.2747032046318054,2000-07-21
0.2747032046318054,2000-07-24
0.2747032046318054,2000-07-25
0.2747032046318054,2000-07-26
0.2747032046318054,2000-07-27
0.2747032046318054,2000-07-28
0.28356412053108215,2000-07-31
0.28356412053108215,2000-08-01
0.28356412053108215,2000-08-02
0.28356412053108215,2000-08-03
0.28356412053108215,2000-08-04
0.28356412053108215,2000-08-07
0.28356412053108215,2000-08-08
0.28356412053108215,2000-08-09
0.28356412053108215,2000-08-10
0.28356412053108215,2000-08-11
0.279133677482605,2000-08-14
0.279133677482605,2000-08-15
0.279133677482605,2000-08-16
0.279133677482605,2000-08-17
0.279133677482605,2000-08-18
