ETR,Date
2.7170605659484863,1986-10-28
2.7961950302124023,1986-10-29
2.7961950302124023,1986-10-30
2.875335931777954,1986-10-31
2.928095579147339,1986-11-03
2.901714563369751,1986-11-04
2.928095579147339,1986-11-05
2.901714563369751,1986-11-06
2.928095579147339,1986-11-07
2.875335931777954,1986-11-10
2.901714563369751,1986-11-11
2.875335931777954,1986-11-12
2.901714563369751,1986-11-13
2.901714563369751,1986-11-14
2.875335931777954,1986-11-17
2.875335931777954,1986-11-18
2.901714563369751,1986-11-19
2.901714563369751,1986-11-20
2.901714563369751,1986-11-21
2.928095579147339,1986-11-24
2.901714563369751,1986-11-25
2.901714563369751,1986-11-26
2.928095579147339,1986-11-28
2.901714563369751,1986-12-01
2.875335931777954,1986-12-02
2.901714563369751,1986-12-03
2.928095579147339,1986-12-04
2.928095579147339,1986-12-05
2.9544739723205566,1986-12-08
2.901714563369751,1986-12-09
2.875335931777954,1986-12-10
2.901714563369751,1986-12-11
2.901714563369751,1986-12-12
2.928095579147339,1986-12-15
2.9544739723205566,1986-12-16
2.875335931777954,1986-12-17
2.875335931777954,1986-12-18
2.928095579147339,1986-12-19
2.928095579147339,1986-12-22
2.928095579147339,1986-12-23
2.901714563369751,1986-12-24
2.875335931777954,1986-12-26
2.848956346511841,1986-12-29
2.8225772380828857,1986-12-30
2.769818067550659,1986-12-31
2.901714563369751,1987-01-02
2.9544739723205566,1987-01-05
2.875335931777954,1987-01-06
2.928095579147339,1987-01-07
2.928095579147339,1987-01-08
2.928095579147339,1987-01-09
2.928095579147339,1987-01-12
2.9808530807495117,1987-01-13
3.086369037628174,1987-01-14
3.086369037628174,1987-01-15
3.086369037628174,1987-01-16
3.0336108207702637,1987-01-19
3.112748384475708,1987-01-20
3.1391255855560303,1987-01-21
3.1918859481811523,1987-01-22
3.1918859481811523,1987-01-23
3.16550612449646,1987-01-26
3.1918859481811523,1987-01-27
3.3501617908477783,1987-01-28
3.3501617908477783,1987-01-29
3.3501617908477783,1987-01-30
3.3237826824188232,1987-02-02
3.3237826824188232,1987-02-03
3.37654185295105,1987-02-04
3.37654185295105,1987-02-05
3.3501617908477783,1987-02-06
3.3237826824188232,1987-02-09
3.244645833969116,1987-02-10
3.2974023818969727,1987-02-11
3.2974023818969727,1987-02-12
3.3237826824188232,1987-02-13
3.3237826824188232,1987-02-17
3.3501617908477783,1987-02-18
3.3501617908477783,1987-02-19
3.37654185295105,1987-02-20
3.3501617908477783,1987-02-23
3.4029195308685303,1987-02-24
3.244645833969116,1987-02-25
3.086369037628174,1987-02-26
3.0072312355041504,1987-02-27
3.16550612449646,1987-03-02
3.16550612449646,1987-03-03
3.1391255855560303,1987-03-04
3.086369037628174,1987-03-05
3.0599894523620605,1987-03-06
3.0599894523620605,1987-03-09
3.086369037628174,1987-03-10
3.0072312355041504,1987-03-11
2.928095579147339,1987-03-12
2.928095579147339,1987-03-13
2.875335931777954,1987-03-16
2.9544739723205566,1987-03-17
2.9808530807495117,1987-03-18
2.9808530807495117,1987-03-19
2.9544739723205566,1987-03-20
2.928095579147339,1987-03-23
2.9544739723205566,1987-03-24
2.901714563369751,1987-03-25
2.848956346511841,1987-03-26
2.848956346511841,1987-03-27
2.8225772380828857,1987-03-30
2.875335931777954,1987-03-31
2.848956346511841,1987-04-01
2.928095579147339,1987-04-02
2.875335931777954,1987-04-03
2.6906802654266357,1987-04-06
2.664301633834839,1987-04-07
2.611543893814087,1987-04-08
2.5587844848632812,1987-04-09
2.5587844848632812,1987-04-10
2.664301633834839,1987-04-13
2.5587844848632812,1987-04-14
2.5060253143310547,1987-04-15
2.5324058532714844,1987-04-16
2.4005086421966553,1987-04-20
2.5060253143310547,1987-04-21
2.4532675743103027,1987-04-22
2.479647159576416,1987-04-23
2.4268898963928223,1987-04-24
2.3741297721862793,1987-04-27
2.1367173194885254,1987-04-28
2.32137131690979,1987-04-29
2.4268898963928223,1987-04-30
2.32137131690979,1987-05-01
2.294992208480835,1987-05-04
2.4532675743103027,1987-05-05
2.347750663757324,1987-05-06
2.347750663757324,1987-05-07
2.347750663757324,1987-05-08
2.347750663757324,1987-05-11
2.3741297721862793,1987-05-12
2.347750663757324,1987-05-13
2.4005086421966553,1987-05-14
2.4005086421966553,1987-05-15
2.3741297721862793,1987-05-18
2.32137131690979,1987-05-19
2.2686126232147217,1987-05-20
2.32137131690979,1987-05-21
2.32137131690979,1987-05-22
2.32137131690979,1987-05-26
2.2158544063568115,1987-05-27
2.242233991622925,1987-05-28
2.2158544063568115,1987-05-29
2.347750663757324,1987-06-01
2.3741297721862793,1987-06-02
2.4532675743103027,1987-06-03
2.4532675743103027,1987-06-04
2.4005086421966553,1987-06-05
2.4268898963928223,1987-06-08
2.3741297721862793,1987-06-09
2.32137131690979,1987-06-10
2.347750663757324,1987-06-11
2.3741297721862793,1987-06-12
2.4005086421966553,1987-06-15
2.4005086421966553,1987-06-16
2.3741297721862793,1987-06-17
2.3741297721862793,1987-06-18
2.347750663757324,1987-06-19
2.32137131690979,1987-06-22
2.294992208480835,1987-06-23
2.294992208480835,1987-06-24
2.3741297721862793,1987-06-25
2.347750663757324,1987-06-26
2.2686126232147217,1987-06-29
2.242233991622925,1987-06-30
2.242233991622925,1987-07-01
2.1894750595092773,1987-07-02
2.163097381591797,1987-07-06
2.294992208480835,1987-07-07
2.294992208480835,1987-07-08
2.294992208480835,1987-07-09
2.294992208480835,1987-07-10
2.2158544063568115,1987-07-13
2.242233991622925,1987-07-14
2.242233991622925,1987-07-15
2.2158544063568115,1987-07-16
2.2158544063568115,1987-07-17
2.163097381591797,1987-07-20
2.110337734222412,1987-07-21
2.110337734222412,1987-07-22
2.0839595794677734,1987-07-23
2.0839595794677734,1987-07-24
2.057579755783081,1987-07-27
2.110337734222412,1987-07-28
2.1367173194885254,1987-07-29
2.1367173194885254,1987-07-30
2.110337734222412,1987-07-31
2.0839595794677734,1987-08-03
2.0839595794677734,1987-08-04
2.110337734222412,1987-08-05
2.057579755783081,1987-08-06
2.0048205852508545,1987-08-07
2.0048205852508545,1987-08-10
2.0839595794677734,1987-08-11
2.163097381591797,1987-08-12
2.1894750595092773,1987-08-13
2.1894750595092773,1987-08-14
2.2158544063568115,1987-08-17
2.1894750595092773,1987-08-18
2.163097381591797,1987-08-19
2.1894750595092773,1987-08-20
2.1894750595092773,1987-08-21
2.163097381591797,1987-08-24
2.1894750595092773,1987-08-25
2.163097381591797,1987-08-26
2.163097381591797,1987-08-27
2.110337734222412,1987-08-28
2.1367173194885254,1987-08-31
2.0839595794677734,1987-09-01
2.0839595794677734,1987-09-02
2.110337734222412,1987-09-03
2.0839595794677734,1987-09-04
2.057579755783081,1987-09-08
2.0311996936798096,1987-09-09
2.0839595794677734,1987-09-10
2.110337734222412,1987-09-11
2.1367173194885254,1987-09-14
2.0839595794677734,1987-09-15
2.110337734222412,1987-09-16
2.110337734222412,1987-09-17
2.1367173194885254,1987-09-18
2.0839595794677734,1987-09-21
2.163097381591797,1987-09-22
2.1894750595092773,1987-09-23
2.1894750595092773,1987-09-24
2.2158544063568115,1987-09-25
2.2158544063568115,1987-09-28
2.2158544063568115,1987-09-29
2.2158544063568115,1987-09-30
2.2686126232147217,1987-10-01
2.3741297721862793,1987-10-02
2.4005086421966553,1987-10-05
2.294992208480835,1987-10-06
2.2686126232147217,1987-10-07
2.2686126232147217,1987-10-08
2.242233991622925,1987-10-09
2.2158544063568115,1987-10-12
2.294992208480835,1987-10-13
2.242233991622925,1987-10-14
2.1894750595092773,1987-10-15
2.163097381591797,1987-10-16
1.8465451002120972,1987-10-19
1.8201665878295898,1987-10-20
1.9520621299743652,1987-10-21
1.8993034362792969,1987-10-22
1.925683617591858,1987-10-23
1.7937877178192139,1987-10-26
1.8201665878295898,1987-10-27
1.7937877178192139,1987-10-28
1.8729252815246582,1987-10-29
1.9520621299743652,1987-10-30
1.925683617591858,1987-11-02
1.8993034362792969,1987-11-03
1.8993034362792969,1987-11-04
1.8993034362792969,1987-11-05
1.8465451002120972,1987-11-06
1.7937877178192139,1987-11-09
1.7674084901809692,1987-11-10
1.7674084901809692,1987-11-11
1.7674084901809692,1987-11-12
1.7937877178192139,1987-11-13
1.7937877178192139,1987-11-16
1.7674084901809692,1987-11-17
1.7146499156951904,1987-11-18
1.7146499156951904,1987-11-19
1.7146499156951904,1987-11-20
1.7410287857055664,1987-11-23
1.7410287857055664,1987-11-24
1.7146499156951904,1987-11-25
1.7146499156951904,1987-11-27
1.688270926475525,1987-11-30
1.6618913412094116,1987-12-01
1.7410287857055664,1987-12-02
1.7410287857055664,1987-12-03
1.7674084901809692,1987-12-04
1.7410287857055664,1987-12-07
1.7410287857055664,1987-12-08
1.7674084901809692,1987-12-09
1.7146499156951904,1987-12-10
1.7410287857055664,1987-12-11
1.8465451002120972,1987-12-14
1.7937877178192139,1987-12-15
1.7937877178192139,1987-12-16
1.7674084901809692,1987-12-17
1.7937877178192139,1987-12-18
1.8201665878295898,1987-12-21
1.8729252815246582,1987-12-22
1.8729252815246582,1987-12-23
1.8465451002120972,1987-12-24
1.8201665878295898,1987-12-28
1.7937877178192139,1987-12-29
1.7674084901809692,1987-12-30
1.7410287857055664,1987-12-31
1.8729252815246582,1988-01-04
1.8729252815246582,1988-01-05
1.8465451002120972,1988-01-06
1.925683617591858,1988-01-07
1.8201665878295898,1988-01-08
1.8729252815246582,1988-01-11
1.8729252815246582,1988-01-12
1.925683617591858,1988-01-13
1.9520621299743652,1988-01-14
2.0311996936798096,1988-01-15
2.0048205852508545,1988-01-18
2.0311996936798096,1988-01-19
2.0048205852508545,1988-01-20
1.9520621299743652,1988-01-21
2.057579755783081,1988-01-22
2.057579755783081,1988-01-25
2.0311996936798096,1988-01-26
2.0311996936798096,1988-01-27
2.0839595794677734,1988-01-28
2.110337734222412,1988-01-29
2.057579755783081,1988-02-01
2.057579755783081,1988-02-02
2.057579755783081,1988-02-03
2.057579755783081,1988-02-04
2.0311996936798096,1988-02-05
2.057579755783081,1988-02-08
2.0048205852508545,1988-02-09
1.9520621299743652,1988-02-10
1.9520621299743652,1988-02-11
1.9784409999847412,1988-02-12
2.0048205852508545,1988-02-16
1.9520621299743652,1988-02-17
1.9784409999847412,1988-02-18
2.0048205852508545,1988-02-19
2.0311996936798096,1988-02-22
2.0311996936798096,1988-02-23
2.057579755783081,1988-02-24
2.0048205852508545,1988-02-25
2.0048205852508545,1988-02-26
2.0311996936798096,1988-02-29
2.0048205852508545,1988-03-01
1.9784409999847412,1988-03-02
2.0048205852508545,1988-03-03
2.0311996936798096,1988-03-04
2.0311996936798096,1988-03-07
2.0048205852508545,1988-03-08
1.9784409999847412,1988-03-09
1.9520621299743652,1988-03-10
2.0048205852508545,1988-03-11
1.9784409999847412,1988-03-14
2.0048205852508545,1988-03-15
2.0048205852508545,1988-03-16
2.0839595794677734,1988-03-17
2.1367173194885254,1988-03-18
2.110337734222412,1988-03-21
2.0839595794677734,1988-03-22
2.057579755783081,1988-03-23
2.0048205852508545,1988-03-24
1.9784409999847412,1988-03-25
2.0048205852508545,1988-03-28
2.0048205852508545,1988-03-29
2.0311996936798096,1988-03-30
2.057579755783081,1988-03-31
2.057579755783081,1988-04-04
2.0839595794677734,1988-04-05
2.163097381591797,1988-04-06
2.110337734222412,1988-04-07
2.110337734222412,1988-04-08
2.1367173194885254,1988-04-11
2.1367173194885254,1988-04-12
2.0839595794677734,1988-04-13
1.9784409999847412,1988-04-14
1.9784409999847412,1988-04-15
1.9784409999847412,1988-04-18
1.9784409999847412,1988-04-19
1.9784409999847412,1988-04-20
1.9784409999847412,1988-04-21
1.9520621299743652,1988-04-22
1.9520621299743652,1988-04-25
1.9784409999847412,1988-04-26
1.9520621299743652,1988-04-27
1.9520621299743652,1988-04-28
1.925683617591858,1988-04-29
1.925683617591858,1988-05-02
1.8729252815246582,1988-05-03
1.8993034362792969,1988-05-04
1.8729252815246582,1988-05-05
1.8729252815246582,1988-05-06
1.8465451002120972,1988-05-09
1.8729252815246582,1988-05-10
1.8993034362792969,1988-05-11
1.9520621299743652,1988-05-12
1.9784409999847412,1988-05-13
2.057579755783081,1988-05-16
2.0048205852508545,1988-05-17
2.0048205852508545,1988-05-18
1.9784409999847412,1988-05-19
2.0311996936798096,1988-05-20
2.0311996936798096,1988-05-23
2.0048205852508545,1988-05-24
1.9784409999847412,1988-05-25
2.057579755783081,1988-05-26
2.057579755783081,1988-05-27
2.0839595794677734,1988-05-31
2.110337734222412,1988-06-01
2.163097381591797,1988-06-02
2.1367173194885254,1988-06-03
2.1367173194885254,1988-06-06
2.110337734222412,1988-06-07
2.1894750595092773,1988-06-08
2.163097381591797,1988-06-09
2.1894750595092773,1988-06-10
2.2158544063568115,1988-06-13
2.2686126232147217,1988-06-14
2.294992208480835,1988-06-15
2.2686126232147217,1988-06-16
2.2686126232147217,1988-06-17
2.2686126232147217,1988-06-20
2.294992208480835,1988-06-21
2.32137131690979,1988-06-22
2.347750663757324,1988-06-23
2.7961950302124023,1988-06-24
2.875335931777954,1988-06-27
2.875335931777954,1988-06-28
2.901714563369751,1988-06-29
2.901714563369751,1988-06-30
2.848956346511841,1988-07-01
2.875335931777954,1988-07-05
2.875335931777954,1988-07-06
2.8225772380828857,1988-07-07
2.8225772380828857,1988-07-08
2.8225772380828857,1988-07-11
2.8225772380828857,1988-07-12
2.848956346511841,1988-07-13
2.848956346511841,1988-07-14
2.848956346511841,1988-07-15
2.848956346511841,1988-07-18
2.8225772380828857,1988-07-19
2.848956346511841,1988-07-20
2.8225772380828857,1988-07-21
2.7961950302124023,1988-07-22
2.7170605659484863,1988-07-25
2.769818067550659,1988-07-26
2.743438243865967,1988-07-27
2.769818067550659,1988-07-28
2.8225772380828857,1988-07-29
2.848956346511841,1988-08-01
2.7961950302124023,1988-08-02
2.7961950302124023,1988-08-03
2.7961950302124023,1988-08-04
2.769818067550659,1988-08-05
2.769818067550659,1988-08-08
2.769818067550659,1988-08-09
2.743438243865967,1988-08-10
2.769818067550659,1988-08-11
2.743438243865967,1988-08-12
2.7170605659484863,1988-08-15
2.743438243865967,1988-08-16
2.743438243865967,1988-08-17
2.6906802654266357,1988-08-18
2.6906802654266357,1988-08-19
2.7170605659484863,1988-08-22
2.7170605659484863,1988-08-23
2.7170605659484863,1988-08-24
2.7170605659484863,1988-08-25
2.7961950302124023,1988-08-26
2.7961950302124023,1988-08-29
2.875335931777954,1988-08-30
2.875335931777954,1988-08-31
2.875335931777954,1988-09-01
2.901714563369751,1988-09-02
2.875335931777954,1988-09-06
2.901714563369751,1988-09-07
2.928095579147339,1988-09-08
2.901714563369751,1988-09-09
2.9544739723205566,1988-09-12
2.9544739723205566,1988-09-13
2.928095579147339,1988-09-14
2.901714563369751,1988-09-15
2.928095579147339,1988-09-16
2.928095579147339,1988-09-19
2.928095579147339,1988-09-20
2.928095579147339,1988-09-21
3.0072312355041504,1988-09-22
3.0599894523620605,1988-09-23
3.0336108207702637,1988-09-26
3.0336108207702637,1988-09-27
3.0072312355041504,1988-09-28
3.0599894523620605,1988-09-29
3.16550612449646,1988-09-30
3.1918859481811523,1988-10-03
3.1918859481811523,1988-10-04
3.2182629108428955,1988-10-05
3.2710232734680176,1988-10-06
3.3237826824188232,1988-10-07
3.244645833969116,1988-10-10
3.2182629108428955,1988-10-11
3.1918859481811523,1988-10-12
3.244645833969116,1988-10-13
3.2710232734680176,1988-10-14
3.2710232734680176,1988-10-17
3.244645833969116,1988-10-18
3.3237826824188232,1988-10-19
3.3237826824188232,1988-10-20
3.37654185295105,1988-10-21
3.3237826824188232,1988-10-24
3.3501617908477783,1988-10-25
3.3237826824188232,1988-10-26
3.244645833969116,1988-10-27
3.2710232734680176,1988-10-28
3.2710232734680176,1988-10-31
3.2974023818969727,1988-11-01
3.3501617908477783,1988-11-02
3.312758445739746,1988-11-03
3.312758445739746,1988-11-04
3.2860429286956787,1988-11-07
3.2860429286956787,1988-11-08
3.2860429286956787,1988-11-09
3.3394763469696045,1988-11-10
3.312758445739746,1988-11-11
3.2860429286956787,1988-11-14
3.312758445739746,1988-11-15
3.312758445739746,1988-11-16
3.2860429286956787,1988-11-17
3.3394763469696045,1988-11-18
3.312758445739746,1988-11-21
3.3394763469696045,1988-11-22
3.3394763469696045,1988-11-23
3.366189956665039,1988-11-25
3.366189956665039,1988-11-28
3.3929061889648438,1988-11-29
3.3929061889648438,1988-11-30
3.4196228981018066,1988-12-01
3.3929061889648438,1988-12-02
3.4196228981018066,1988-12-05
3.4196228981018066,1988-12-06
3.4196228981018066,1988-12-07
3.3929061889648438,1988-12-08
3.2593276500701904,1988-12-09
3.2593276500701904,1988-12-12
3.2326109409332275,1988-12-13
3.2593276500701904,1988-12-14
3.2593276500701904,1988-12-15
3.312758445739746,1988-12-16
3.312758445739746,1988-12-19
3.3929061889648438,1988-12-20
3.4196228981018066,1988-12-21
3.4196228981018066,1988-12-22
3.4196228981018066,1988-12-23
3.4196228981018066,1988-12-27
3.4196228981018066,1988-12-28
3.4196228981018066,1988-12-29
3.4196228981018066,1988-12-30
3.366189956665039,1989-01-03
3.366189956665039,1989-01-04
3.366189956665039,1989-01-05
3.366189956665039,1989-01-06
3.3394763469696045,1989-01-09
3.3394763469696045,1989-01-10
3.3394763469696045,1989-01-11
3.3394763469696045,1989-01-12
3.366189956665039,1989-01-13
3.312758445739746,1989-01-16
3.3394763469696045,1989-01-17
3.366189956665039,1989-01-18
3.3929061889648438,1989-01-19
3.4196228981018066,1989-01-20
3.3929061889648438,1989-01-23
3.4196228981018066,1989-01-24
3.3929061889648438,1989-01-25
3.3929061889648438,1989-01-26
3.4196228981018066,1989-01-27
3.5264861583709717,1989-01-30
3.499769449234009,1989-01-31
3.5264861583709717,1989-02-01
3.499769449234009,1989-02-02
3.5264861583709717,1989-02-03
3.5156657695770264,1989-02-06
3.542710781097412,1989-02-07
3.542710781097412,1989-02-08
3.542710781097412,1989-02-09
3.542710781097412,1989-02-10
3.5156657695770264,1989-02-13
3.4615797996520996,1989-02-14
3.5156657695770264,1989-02-15
3.5156657695770264,1989-02-16
3.542710781097412,1989-02-17
3.542710781097412,1989-02-21
3.542710781097412,1989-02-22
3.569753885269165,1989-02-23
3.4886245727539062,1989-02-24
3.542710781097412,1989-02-27
3.569753885269165,1989-02-28
3.569753885269165,1989-03-01
3.5967986583709717,1989-03-02
3.650885820388794,1989-03-03
3.650885820388794,1989-03-06
3.650885820388794,1989-03-07
3.6779301166534424,1989-03-08
3.6779301166534424,1989-03-09
3.6779301166534424,1989-03-10
3.7049720287323,1989-03-13
3.6779301166534424,1989-03-14
3.6779301166534424,1989-03-15
3.6779301166534424,1989-03-16
3.6238420009613037,1989-03-17
3.6238420009613037,1989-03-20
3.542710781097412,1989-03-21
3.5967986583709717,1989-03-22
3.569753885269165,1989-03-23
3.5967986583709717,1989-03-27
3.5967986583709717,1989-03-28
3.542710781097412,1989-03-29
3.6238420009613037,1989-03-30
3.7049720287323,1989-03-31
3.7049720287323,1989-04-03
3.7049720287323,1989-04-04
3.759060859680176,1989-04-05
3.759060859680176,1989-04-06
3.759060859680176,1989-04-07
3.7320170402526855,1989-04-10
3.7320170402526855,1989-04-11
3.7049720287323,1989-04-12
3.7049720287323,1989-04-13
3.7861039638519287,1989-04-14
3.8131468296051025,1989-04-17
3.8672358989715576,1989-04-18
3.8401920795440674,1989-04-19
3.7861039638519287,1989-04-20
3.8131468296051025,1989-04-21
3.8401920795440674,1989-04-24
3.8401920795440674,1989-04-25
3.8131468296051025,1989-04-26
3.8131468296051025,1989-04-27
3.8401920795440674,1989-04-28
3.8672358989715576,1989-05-01
3.8131468296051025,1989-05-02
3.8672358989715576,1989-05-03
3.8672358989715576,1989-05-04
3.8672358989715576,1989-05-05
3.8836450576782227,1989-05-08
3.856295108795166,1989-05-09
3.856295108795166,1989-05-10
3.8836450576782227,1989-05-11
3.9383437633514404,1989-05-12
3.910994291305542,1989-05-15
3.9383437633514404,1989-05-16
4.020394802093506,1989-05-17
3.9930429458618164,1989-05-18
4.020394802093506,1989-05-19
3.9930429458618164,1989-05-22
3.9656929969787598,1989-05-23
3.9383437633514404,1989-05-24
3.9383437633514404,1989-05-25
3.9656929969787598,1989-05-26
3.9383437633514404,1989-05-30
3.9383437633514404,1989-05-31
3.9656929969787598,1989-06-01
4.075094223022461,1989-06-02
4.0477423667907715,1989-06-05
4.129791259765625,1989-06-06
4.239189147949219,1989-06-07
4.2118401527404785,1989-06-08
4.157140731811523,1989-06-09
4.157140731811523,1989-06-12
4.129791259765625,1989-06-13
4.075094223022461,1989-06-14
4.075094223022461,1989-06-15
4.075094223022461,1989-06-16
4.075094223022461,1989-06-19
4.075094223022461,1989-06-20
4.102442264556885,1989-06-21
4.239189147949219,1989-06-22
4.266540050506592,1989-06-23
4.239189147949219,1989-06-26
4.184487819671631,1989-06-27
4.184487819671631,1989-06-28
4.184487819671631,1989-06-29
4.2118401527404785,1989-06-30
4.184487819671631,1989-07-03
4.3212385177612305,1989-07-05
4.348588466644287,1989-07-06
4.348588466644287,1989-07-07
4.375936508178711,1989-07-10
4.375936508178711,1989-07-11
4.375936508178711,1989-07-12
4.457985877990723,1989-07-13
4.430637836456299,1989-07-14
4.485335826873779,1989-07-17
4.430637836456299,1989-07-18
4.430637836456299,1989-07-19
4.3212385177612305,1989-07-20
4.375936508178711,1989-07-21
4.348588466644287,1989-07-24
4.457985877990723,1989-07-25
4.540034770965576,1989-07-26
4.567385196685791,1989-07-27
4.594733715057373,1989-07-28
4.375936508178711,1989-07-31
4.676781177520752,1989-08-01
4.758833885192871,1989-08-02
4.758833885192871,1989-08-03
4.73148250579834,1989-08-04
4.759149074554443,1989-08-07
4.70381498336792,1989-08-08
4.70381498336792,1989-08-09
4.676140308380127,1989-08-10
4.676140308380127,1989-08-11
4.676140308380127,1989-08-14
4.70381498336792,1989-08-15
4.70381498336792,1989-08-16
4.676140308380127,1989-08-17
4.70381498336792,1989-08-18
4.70381498336792,1989-08-21
4.648472309112549,1989-08-22
4.73148250579834,1989-08-23
4.786823749542236,1989-08-24
4.786823749542236,1989-08-25
4.73148250579834,1989-08-28
4.648472309112549,1989-08-29
4.70381498336792,1989-08-30
4.814492225646973,1989-08-31
4.786823749542236,1989-09-01
4.814492225646973,1989-09-05
4.786823749542236,1989-09-06
4.73148250579834,1989-09-07
4.759149074554443,1989-09-08
4.759149074554443,1989-09-11
4.786823749542236,1989-09-12
4.786823749542236,1989-09-13
4.759149074554443,1989-09-14
4.70381498336792,1989-09-15
4.786823749542236,1989-09-18
4.786823749542236,1989-09-19
4.759149074554443,1989-09-20
4.759149074554443,1989-09-21
4.842161655426025,1989-09-22
4.842161655426025,1989-09-25
4.842161655426025,1989-09-26
4.8698296546936035,1989-09-27
4.897499084472656,1989-09-28
5.008175373077393,1989-09-29
4.980509281158447,1989-10-02
4.925169467926025,1989-10-03
4.925169467926025,1989-10-04
4.842161655426025,1989-10-05
4.897499084472656,1989-10-06
4.897499084472656,1989-10-09
4.897499084472656,1989-10-10
4.842161655426025,1989-10-11
4.8698296546936035,1989-10-12
4.648472309112549,1989-10-13
4.676140308380127,1989-10-16
4.676140308380127,1989-10-17
4.73148250579834,1989-10-18
4.759149074554443,1989-10-19
4.759149074554443,1989-10-20
4.759149074554443,1989-10-23
4.73148250579834,1989-10-24
4.73148250579834,1989-10-25
4.676140308380127,1989-10-26
4.648472309112549,1989-10-27
4.620803356170654,1989-10-30
4.70381498336792,1989-10-31
4.70381498336792,1989-11-01
4.73148250579834,1989-11-02
4.70381498336792,1989-11-03
4.70380973815918,1989-11-06
4.759812831878662,1989-11-07
4.815805435180664,1989-11-08
4.815805435180664,1989-11-09
4.815805435180664,1989-11-10
4.787810802459717,1989-11-13
4.759812831878662,1989-11-14
4.815805435180664,1989-11-15
4.843810081481934,1989-11-16
4.871807098388672,1989-11-17
4.899806022644043,1989-11-20
4.927802562713623,1989-11-21
4.983800411224365,1989-11-22
4.955803394317627,1989-11-24
4.955803394317627,1989-11-27
4.983800411224365,1989-11-28
4.983800411224365,1989-11-29
4.983800411224365,1989-11-30
5.011801719665527,1989-12-01
5.011801719665527,1989-12-04
4.955803394317627,1989-12-05
5.039800643920898,1989-12-06
5.011801719665527,1989-12-07
5.039800643920898,1989-12-08
5.039800643920898,1989-12-11
5.123796463012695,1989-12-12
5.095798969268799,1989-12-13
5.0677971839904785,1989-12-14
5.095798969268799,1989-12-15
5.0677971839904785,1989-12-18
5.0677971839904785,1989-12-19
5.039800643920898,1989-12-20
5.0677971839904785,1989-12-21
5.039800643920898,1989-12-22
5.039800643920898,1989-12-26
5.095798969268799,1989-12-27
5.123796463012695,1989-12-28
5.207792282104492,1989-12-29
5.29179048538208,1990-01-02
5.151795864105225,1990-01-03
5.151795864105225,1990-01-04
5.0677971839904785,1990-01-05
5.039800643920898,1990-01-08
4.955803394317627,1990-01-09
4.983800411224365,1990-01-10
5.011801719665527,1990-01-11
4.955803394317627,1990-01-12
4.927802562713623,1990-01-15
4.983800411224365,1990-01-16
4.955803394317627,1990-01-17
5.011801719665527,1990-01-18
5.011801719665527,1990-01-19
4.927802562713623,1990-01-22
4.899806022644043,1990-01-23
4.815805435180664,1990-01-24
4.787810802459717,1990-01-25
4.843810081481934,1990-01-26
4.759812831878662,1990-01-29
4.759812831878662,1990-01-30
4.843810081481934,1990-01-31
4.899806022644043,1990-02-01
4.871807098388672,1990-02-02
4.815158367156982,1990-02-05
4.786833763122559,1990-02-06
4.786833763122559,1990-02-07
4.758509159088135,1990-02-08
4.758509159088135,1990-02-09
4.7018609046936035,1990-02-12
4.7301836013793945,1990-02-13
4.7301836013793945,1990-02-14
4.7301836013793945,1990-02-15
4.673534393310547,1990-02-16
4.645210266113281,1990-02-20
4.588562965393066,1990-02-21
4.503588676452637,1990-02-22
4.4752631187438965,1990-02-23
4.560238361358643,1990-02-26
4.673534393310547,1990-02-27
4.7018609046936035,1990-02-28
4.7018609046936035,1990-03-01
4.7018609046936035,1990-03-02
4.673534393310547,1990-03-05
4.7301836013793945,1990-03-06
4.7301836013793945,1990-03-07
4.7018609046936035,1990-03-08
4.7018609046936035,1990-03-09
4.7018609046936035,1990-03-12
4.645210266113281,1990-03-13
4.588562965393066,1990-03-14
4.645210266113281,1990-03-15
4.673534393310547,1990-03-16
4.645210266113281,1990-03-19
4.645210266113281,1990-03-20
4.616886138916016,1990-03-21
4.560238361358643,1990-03-22
4.531914234161377,1990-03-23
4.531914234161377,1990-03-26
4.560238361358643,1990-03-27
4.616886138916016,1990-03-28
4.645210266113281,1990-03-29
4.7018609046936035,1990-03-30
4.7018609046936035,1990-04-02
4.673534393310547,1990-04-03
4.645210266113281,1990-04-04
4.673534393310547,1990-04-05
4.673534393310547,1990-04-06
4.645210266113281,1990-04-09
4.616886138916016,1990-04-10
4.616886138916016,1990-04-11
4.673534393310547,1990-04-12
4.758509159088135,1990-04-16
4.7018609046936035,1990-04-17
4.645210266113281,1990-04-18
4.616886138916016,1990-04-19
4.531914234161377,1990-04-20
4.531914234161377,1990-04-23
4.4469404220581055,1990-04-24
4.4752631187438965,1990-04-25
4.4469404220581055,1990-04-26
4.333642959594727,1990-04-27
4.333642959594727,1990-04-30
4.333642959594727,1990-05-01
4.3053178787231445,1990-05-02
4.333642959594727,1990-05-03
4.361966609954834,1990-05-04
4.476754665374756,1990-05-07
4.534148693084717,1990-05-08
4.534148693084717,1990-05-09
4.591546535491943,1990-05-10
4.677633285522461,1990-05-11
4.677633285522461,1990-05-14
4.677633285522461,1990-05-15
4.620243549346924,1990-05-16
4.591546535491943,1990-05-17
4.591546535491943,1990-05-18
4.562844753265381,1990-05-21
4.562844753265381,1990-05-22
4.534148693084717,1990-05-23
4.534148693084717,1990-05-24
