TSCO,Date
0.7627546191215515,2001-01-30
0.775905430316925,2001-01-31
0.7791933417320251,2001-02-01
0.7627546191215515,2001-02-02
0.7430286407470703,2001-02-05
0.7463163137435913,2001-02-06
0.7397404909133911,2001-02-07
0.7397404909133911,2001-02-08
0.7397404909133911,2001-02-09
0.7430286407470703,2001-02-12
0.7397404909133911,2001-02-13
0.7430286407470703,2001-02-14
0.7364528775215149,2001-02-15
0.7364528775215149,2001-02-16
0.7430286407470703,2001-02-20
0.7331652641296387,2001-02-21
0.749603807926178,2001-02-22
0.7364528775215149,2001-02-23
0.7594671249389648,2001-02-26
0.7594671249389648,2001-02-27
0.7594671249389648,2001-02-28
0.7693303227424622,2001-03-01
0.775905430316925,2001-03-02
0.7824813723564148,2001-03-05
0.7693303227424622,2001-03-06
0.7627546191215515,2001-03-07
0.7627546191215515,2001-03-08
0.7528913021087646,2001-03-09
0.7430286407470703,2001-03-12
0.7528913021087646,2001-03-13
0.7397404909133911,2001-03-14
0.7364528775215149,2001-03-15
0.7397404909133911,2001-03-16
0.7397404909133911,2001-03-19
0.7364528775215149,2001-03-20
0.7233017086982727,2001-03-21
0.7167266011238098,2001-03-22
0.7200142741203308,2001-03-23
0.7298774719238281,2001-03-26
0.7200142741203308,2001-03-27
0.7463163137435913,2001-03-28
0.7364528775215149,2001-03-29
0.7364528775215149,2001-03-30
0.7397404909133911,2001-04-02
0.7331652641296387,2001-04-03
0.7430286407470703,2001-04-04
0.7331652641296387,2001-04-05
0.7331652641296387,2001-04-06
0.7364528775215149,2001-04-09
0.7327705025672913,2001-04-10
0.7411872148513794,2001-04-11
0.7359267473220825,2001-04-12
0.7338227033615112,2001-04-16
0.732244610786438,2001-04-17
0.7417131662368774,2001-04-18
0.7411872148513794,2001-04-19
0.740661084651947,2001-04-20
0.7364528775215149,2001-04-23
0.7311922907829285,2001-04-24
0.7364528775215149,2001-04-25
0.752234160900116,2001-04-26
0.7916868329048157,2001-04-27
0.7995775938034058,2001-04-30
0.84166020154953,2001-05-01
0.8632280230522156,2001-05-02
0.8353479504585266,2001-05-03
0.8469208478927612,2001-05-04
0.851655125617981,2001-05-07
0.8469208478927612,2001-05-08
0.8442904949188232,2001-05-09
0.8100982308387756,2001-05-10
0.8411344885826111,2001-05-11
0.8469208478927612,2001-05-14
0.8290354013442993,2001-05-15
0.8363997936248779,2001-05-16
0.8548111915588379,2001-05-17
0.8421862721443176,2001-05-18
0.8300876021385193,2001-05-21
0.8179887533187866,2001-05-22
0.8185146450996399,2001-05-23
0.8148323893547058,2001-05-24
0.8190410137176514,2001-05-25
0.8122022747993469,2001-05-29
0.8069419860839844,2001-05-30
0.817462682723999,2001-05-31
0.8337697982788086,2001-06-01
0.8316656351089478,2001-06-04
0.8253534436225891,2001-06-05
0.8195669054985046,2001-06-06
0.84166020154953,2001-06-07
0.8442904949188232,2001-06-08
0.8427123427391052,2001-06-11
0.8395562767982483,2001-06-12
0.8385040760040283,2001-06-13
0.840608537197113,2001-06-14
0.84166020154953,2001-06-15
0.8358739614486694,2001-06-18
0.8311395645141602,2001-06-19
0.8169366121292114,2001-06-20
0.8258793950080872,2001-06-21
0.84166020154953,2001-06-22
0.847446620464325,2001-06-25
0.8479728102684021,2001-06-26
0.8511291742324829,2001-06-27
0.840608537197113,2001-06-28
0.8411344885826111,2001-06-29
0.8258793950080872,2001-07-02
0.8285093307495117,2001-07-03
0.84166020154953,2001-07-05
0.8311395645141602,2001-07-06
0.8574416637420654,2001-07-09
0.823249340057373,2001-07-10
0.8127283453941345,2001-07-11
0.8022075891494751,2001-07-12
0.8148323893547058,2001-07-13
0.8206188082695007,2001-07-16
0.9731699824333191,2001-07-17
1.1230905055999756,2001-07-18
1.2135690450668335,2001-07-19
1.0857417583465576,2001-07-20
1.0862679481506348,2001-07-23
1.1572835445404053,2001-07-24
1.1651735305786133,2001-07-25
1.1704339981079102,2001-07-26
1.1520224809646606,2001-07-27
1.1599133014678955,2001-07-30
1.1572835445404053,2001-07-31
1.1257203817367554,2001-08-01
1.1546533107757568,2001-08-02
1.1388717889785767,2001-08-03
1.1204601526260376,2001-08-06
1.1336110830307007,2001-08-07
1.091528058052063,2001-08-08
1.0678565502166748,2001-08-09
1.065226674079895,2001-08-10
1.1546533107757568,2001-08-13
1.1130958795547485,2001-08-14
1.130981206893921,2001-08-15
1.130981206893921,2001-08-16
1.128351092338562,2001-08-17
1.130981206893921,2001-08-20
1.0657521486282349,2001-08-21
1.091528058052063,2001-08-22
1.0862679481506348,2001-08-23
1.0836372375488281,2001-08-24
1.1351890563964844,2001-08-27
1.180954933166504,2001-08-28
1.234610676765442,2001-08-29
1.2361892461776733,2001-08-30
1.2572304010391235,2001-08-31
1.2361892461776733,2001-09-04
1.204626441001892,2001-09-05
1.1893715858459473,2001-09-06
1.0946848392486572,2001-09-07
1.0752207040786743,2001-09-10
1.0389244556427002,2001-09-17
1.0410287380218506,2001-09-18
0.9931589365005493,2001-09-19
0.9889511466026306,2001-09-20
0.9416075944900513,2001-09-21
0.996315598487854,2001-09-24
0.952128529548645,2001-09-25
0.9342429041862488,2001-09-26
0.8942639827728271,2001-09-27
0.9989455342292786,2001-09-28
0.9442380666732788,2001-10-01
1.026826024055481,2001-10-02
1.1336110830307007,2001-10-03
1.1572835445404053,2001-10-04
1.1830588579177856,2001-10-05
1.150444507598877,2001-10-08
1.188845157623291,2001-10-09
1.220407247543335,2001-10-10
1.3150943517684937,2001-10-11
1.3466566801071167,2001-10-12
1.3966304063796997,2001-10-15
1.4087291955947876,2001-10-16
1.4466034173965454,2001-10-17
1.4334527254104614,2001-10-18
1.38979172706604,2001-10-19
1.4781664609909058,2001-10-22
1.4729057550430298,2001-10-23
1.4823744297027588,2001-10-24
1.4797438383102417,2001-10-25
1.4571242332458496,2001-10-26
1.4571242332458496,2001-10-29
1.4402912855148315,2001-10-30
1.4203017950057983,2001-10-31
1.4281920194625854,2001-11-01
1.4018906354904175,2001-11-02
1.4192496538162231,2001-11-05
1.4565985202789307,2001-11-06
1.4681718349456787,2001-11-07
1.5570722818374634,2001-11-08
1.581269383430481,2001-11-09
1.6885809898376465,2001-11-12
1.644394040107727,2001-11-13
1.6201964616775513,2001-11-14
1.4755358695983887,2001-11-15
1.4118852615356445,2001-11-16
1.4124115705490112,2001-11-19
1.517619013786316,2001-11-20
1.423984169960022,2001-11-21
1.4634369611740112,2001-11-23
1.528139352798462,2001-11-26
1.5018376111984253,2001-11-27
1.4618593454360962,2001-11-28
1.4760617017745972,2001-11-29
1.5439212322235107,2001-11-30
1.625456690788269,2001-12-03
1.6438682079315186,2001-12-04
1.6570186614990234,2001-12-05
1.6438682079315186,2001-12-06
1.6307170391082764,2001-12-07
1.55181086063385,2001-12-10
1.55601966381073,2001-12-11
1.5649620294570923,2001-12-12
1.5744308233261108,2001-12-13
1.6091493368148804,2001-12-14
1.628086805343628,2001-12-17
1.7727470397949219,2001-12-18
1.6307170391082764,2001-12-19
1.68332040309906,2001-12-20
1.6175659894943237,2001-12-21
1.6312432289123535,2001-12-24
1.528139352798462,2001-12-26
1.609675407409668,2001-12-27
1.732768177986145,2001-12-28
1.7927366495132446,2001-12-31
1.7948408126831055,2002-01-02
1.8726943731307983,2002-01-03
1.9200377464294434,2002-01-04
1.9089903831481934,2002-01-07
1.9463399648666382,2002-01-08
1.9247725009918213,2002-01-09
1.9673813581466675,2002-01-10
1.9579122066497803,2002-01-11
1.9510741233825684,2002-01-14
1.9863178730010986,2002-01-15
1.9863178730010986,2002-01-16
1.9957873821258545,2002-01-17
2.092053174972534,2002-01-18
2.1225619316101074,2002-01-22
1.9295070171356201,2002-01-23
2.041027307510376,2002-01-24
1.9673813581466675,2002-01-25
1.9510741233825684,2002-01-28
1.8921575546264648,2002-01-29
1.9226675033569336,2002-01-30
1.9584392309188843,2002-01-31
1.9878969192504883,2002-02-01
1.9963133335113525,2002-02-04
1.9736943244934082,2002-02-05
1.9531781673431396,2002-02-06
1.959490418434143,2002-02-07
1.962120532989502,2002-02-08
1.959490418434143,2002-02-11
1.9252978563308716,2002-02-12
1.959490418434143,2002-02-13
1.9910528659820557,2002-02-14
2.0199854373931885,2002-02-15
1.9905263185501099,2002-02-19
1.9957873821258545,2002-02-20
1.9968401193618774,2002-02-21
1.9810583591461182,2002-02-22
2.0804789066314697,2002-02-25
2.183056116104126,2002-02-26
2.264591932296753,2002-02-27
2.278269052505493,2002-02-28
2.2030458450317383,2002-03-01
2.205150604248047,2002-03-04
2.156754970550537,2002-03-05
2.300889015197754,2002-03-06
2.3671703338623047,2002-03-07
2.3855817317962646,2002-03-08
2.3592796325683594,2002-03-11
2.3866333961486816,2002-03-12
2.3724312782287598,2002-03-13
2.296154737472534,2002-03-14
2.3166704177856445,2002-03-15
2.300889015197754,2002-03-18
2.3145670890808105,2002-03-19
2.3119349479675293,2002-03-20
2.2672221660614014,2002-03-21
2.261962413787842,2002-03-22
2.219878673553467,2002-03-25
2.196733236312866,2002-03-26
2.3361337184906006,2002-03-27
2.4197733402252197,2002-03-28
2.4723784923553467,2002-04-01
2.477112293243408,2002-04-02
2.482898235321045,2002-04-03
2.490788221359253,2002-04-04
2.5418148040771484,2002-04-05
2.5881059169769287,2002-04-08
2.556544065475464,2002-04-09
2.582845687866211,2002-04-10
2.55444073677063,2002-04-11
2.4902634620666504,2002-04-12
2.577584981918335,2002-04-15
2.7879998683929443,2002-04-16
2.8027291297912598,2002-04-17
2.8327131271362305,2002-04-18
2.8695359230041504,2002-04-19
2.8195621967315674,2002-04-22
2.8327131271362305,2002-04-23
2.8248231410980225,2002-04-24
2.866379499435425,2002-04-25
2.875847578048706,2002-04-26
2.89268159866333,2002-04-29
2.9010982513427734,2002-04-30
2.919508457183838,2002-05-01
2.9826343059539795,2002-05-02
3.0957322120666504,2002-05-03
3.099940061569214,2002-05-06
3.0278735160827637,2002-05-07
3.016826629638672,2002-05-08
2.96159291267395,2002-05-09
2.9189839363098145,2002-05-10
2.9089877605438232,2002-05-13
2.995784282684326,2002-05-14
3.006305456161499,2002-05-15
3.0404982566833496,2002-05-16
3.035238027572632,2002-05-17
2.9899985790252686,2002-05-20
3.0341858863830566,2002-05-21
3.0199835300445557,2002-05-22
3.0447068214416504,2002-05-23
3.0515449047088623,2002-05-24
2.9873690605163574,2002-05-28
2.9521234035491943,2002-05-29
2.9147756099700928,2002-05-30
2.938972234725952,2002-05-31
2.967905282974243,2002-06-03
2.9710607528686523,2002-06-04
2.9642221927642822,2002-06-05
2.9621195793151855,2002-06-06
3.132554292678833,2002-06-07
3.2456531524658203,2002-06-10
3.5123531818389893,2002-06-11
3.5181407928466797,2002-06-12
3.5670619010925293,2002-06-13
3.72224497795105,2002-06-14
3.8400754928588867,2002-06-17
3.759066343307495,2002-06-18
3.753278970718384,2002-06-19
3.8132472038269043,2002-06-20
3.7953617572784424,2002-06-21
3.764326572418213,2002-06-24
3.645442008972168,2002-06-25
3.6980466842651367,2002-06-26
3.6559629440307617,2002-06-27
3.734341621398926,2002-06-28
3.5575942993164062,2002-07-01
3.4850003719329834,2002-07-02
3.4250311851501465,2002-07-03
3.5465469360351562,2002-07-05
3.5091981887817383,2002-07-08
3.5670619010925293,2002-07-09
3.4718496799468994,2002-07-10
3.4055678844451904,2002-07-11
3.480790853500366,2002-07-12
3.4145114421844482,2002-07-15
3.1094088554382324,2002-07-16
2.9878950119018555,2002-07-17
3.045757532119751,2002-07-18
2.9116194248199463,2002-07-19
2.8837392330169678,2002-07-22
2.7622244358062744,2002-07-23
2.8974156379699707,2002-07-24
3.0131444931030273,2002-07-25
3.151491641998291,2002-07-26
3.4560678005218506,2002-07-29
3.3361318111419678,2002-07-30
3.1446542739868164,2002-07-31
3.2177720069885254,2002-08-01
3.009460926055908,2002-08-02
2.994206666946411,2002-08-05
3.0404982566833496,2002-08-06
3.1257174015045166,2002-08-07
3.182528257369995,2002-08-08
3.2088303565979004,2002-08-09
3.074690580368042,2002-08-12
3.0715339183807373,2002-08-13
3.148336410522461,2002-08-14
3.2093560695648193,2002-08-15
3.212512969970703,2002-08-16
3.398203134536743,2002-08-19
3.398203134536743,2002-08-20
3.502358913421631,2002-08-21
3.631765604019165,2002-08-22
3.613879919052124,2002-08-23
3.578108549118042,2002-08-26
3.6433374881744385,2002-08-27
3.639129400253296,2002-08-28
3.591784954071045,2002-08-29
3.4960477352142334,2002-08-30
3.4003076553344727,2002-09-03
3.632817268371582,2002-09-04
3.565483808517456,2002-09-05
3.595994472503662,2002-09-06
3.6875250339508057,2002-09-09
3.6980466842651367,2002-09-10
3.6191394329071045,2002-09-11
3.5223488807678223,2002-09-12
3.517087936401367,2002-09-13
3.554962396621704,2002-09-16
3.480266809463501,2002-09-17
3.340339422225952,2002-09-18
3.1846327781677246,2002-09-19
3.2488090991973877,2002-09-20
3.2424967288970947,2002-09-23
3.2845799922943115,2002-09-24
3.4308173656463623,2002-09-25
3.4297666549682617,2002-09-26
3.36664080619812,2002-09-27
3.3434958457946777,2002-09-30
3.3192977905273438,2002-10-01
3.241443634033203,2002-10-02
3.130976676940918,2002-10-03
3.0846850872039795,2002-10-04
2.986841917037964,2002-10-07
3.100466012954712,2002-10-08
3.1246650218963623,2002-10-09
3.1488616466522217,2002-10-10
3.4076719284057617,2002-10-11
3.387683391571045,2002-10-14
4.018929481506348,2002-10-15
3.9400222301483154,2002-10-16
4.1441240310668945,2002-10-17
4.103095531463623,2002-10-18
4.038916110992432,2002-10-21
4.004199981689453,2002-10-22
3.944232940673828,2002-10-23
4.06942892074585,2002-10-24
4.057854652404785,2002-10-25
3.885314702987671,2002-10-28
3.9621167182922363,2002-10-29
4.016823768615723,2002-10-30
3.996833562850952,2002-10-31
4.2083024978637695,2002-11-01
4.387156009674072,2002-11-04
4.566006660461426,2002-11-05
4.554434299468994,2002-11-06
4.261959075927734,2002-11-07
4.126241207122803,2002-11-08
3.966322660446167,2002-11-11
4.175687313079834,2002-11-12
4.398728847503662,2002-11-13
4.5407562255859375,2002-11-14
4.576529502868652,2002-11-15
4.656485557556152,2002-11-18
4.3345489501953125,2002-11-19
4.487101078033447,2002-11-20
4.605987071990967,2002-11-21
4.587048053741455,2002-11-22
4.770110130310059,2002-11-25
4.6470184326171875,2002-11-26
4.755380630493164,2002-11-27
4.678578853607178,2002-11-29
4.583893775939941,2002-12-02
4.684891700744629,2002-12-03
4.680685043334961,2002-12-04
