CFG,Date
32.666717529296875,2018-05-24
32.64312744140625,2018-05-25
30.99169921875,2018-05-29
31.80169105529785,2018-05-30
32.12409973144531,2018-05-31
32.73749542236328,2018-06-01
32.95769500732422,2018-06-04
32.627403259277344,2018-06-05
33.32728958129883,2018-06-06
32.95769500732422,2018-06-07
33.01273727416992,2018-06-08
32.910499572753906,2018-06-11
33.193607330322266,2018-06-12
32.90264129638672,2018-06-13
32.5566291809082,2018-06-14
32.79254150390625,2018-06-15
32.910499572753906,2018-06-18
32.83186721801758,2018-06-19
32.94195556640625,2018-06-20
32.973419189453125,2018-06-21
32.38361740112305,2018-06-22
32.12409973144531,2018-06-25
31.56576919555664,2018-06-26
31.10967254638672,2018-06-27
31.070348739624023,2018-06-28
30.590639114379883,2018-06-29
30.968114852905273,2018-07-02
30.637826919555664,2018-07-03
30.810834884643555,2018-07-05
30.94451904296875,2018-07-06
31.848876953125,2018-07-09
31.487131118774414,2018-07-10
31.29052734375,2018-07-11
31.117528915405273,2018-07-12
30.952390670776367,2018-07-13
31.439939498901367,2018-07-16
31.487131118774414,2018-07-17
32.27351760864258,2018-07-18
31.97469711303711,2018-07-19
31.61295509338379,2018-07-20
31.87245750427246,2018-07-23
31.487131118774414,2018-07-24
31.392757415771484,2018-07-25
31.424211502075195,2018-07-26
31.534317016601562,2018-07-27
31.510725021362305,2018-07-30
31.494888305664062,2018-07-31
31.605735778808594,2018-08-01
31.898658752441406,2018-08-02
32.0015983581543,2018-08-03
31.771991729736328,2018-08-06
31.99367904663086,2018-08-07
32.46870803833008,2018-08-08
32.13618469238281,2018-08-09
31.882835388183594,2018-08-10
31.54239845275879,2018-08-13
31.98575782775879,2018-08-14
31.471134185791016,2018-08-15
32.03326416015625,2018-08-16
32.21535873413086,2018-08-17
32.34203338623047,2018-08-20
32.674560546875,2018-08-21
32.658729553222656,2018-08-22
32.492462158203125,2018-08-23
32.42120361328125,2018-08-24
32.801246643066406,2018-08-27
32.85666275024414,2018-08-28
32.563724517822266,2018-08-29
32.39745330810547,2018-08-30
32.58747482299805,2018-08-31
32.64290237426758,2018-09-04
32.84082794189453,2018-09-05
32.61122512817383,2018-09-06
32.46870803833008,2018-09-07
32.27077865600586,2018-09-10
32.48454666137695,2018-09-11
31.954090118408203,2018-09-12
31.486974716186523,2018-09-13
31.77991485595703,2018-09-14
31.58197784423828,2018-09-17
31.518648147583008,2018-09-18
32.0015983581543,2018-09-19
32.48454666137695,2018-09-20
32.4449577331543,2018-09-21
31.99367904663086,2018-09-24
31.77991485595703,2018-09-25
31.201950073242188,2018-09-26
30.82192039489746,2018-09-27
30.536897659301758,2018-09-28
30.370643615722656,2018-10-01
30.141033172607422,2018-10-02
30.742753982543945,2018-10-03
30.95650863647461,2018-10-04
30.703155517578125,2018-10-05
31.059436798095703,2018-10-08
30.853586196899414,2018-10-09
30.21229362487793,2018-10-10
29.28597068786621,2018-10-11
28.58925437927246,2018-10-12
28.383403778076172,2018-10-15
28.272560119628906,2018-10-16
28.415071487426758,2018-10-17
27.6470947265625,2018-10-18
28.795095443725586,2018-10-19
28.320070266723633,2018-10-22
28.692182540893555,2018-10-23
27.73418426513672,2018-10-24
28.415071487426758,2018-10-25
28.391324996948242,2018-10-26
28.628843307495117,2018-10-29
28.979820251464844,2018-10-30
29.793455123901367,2018-10-31
29.841318130493164,2018-11-01
29.92906379699707,2018-11-02
30.09657859802246,2018-11-05
30.09657859802246,2018-11-06
30.423625946044922,2018-11-07
30.55124855041504,2018-11-08
30.359806060791016,2018-11-09
30.008825302124023,2018-11-12
30.06466293334961,2018-11-13
28.884096145629883,2018-11-14
29.179243087768555,2018-11-15
28.923978805541992,2018-11-16
28.67670249938965,2018-11-19
28.102367401123047,2018-11-20
28.317747116088867,2018-11-21
28.07046127319336,2018-11-23
28.76444435119629,2018-11-26
28.75646209716797,2018-11-27
29.059579849243164,2018-11-28
28.740510940551758,2018-11-29
29.003751754760742,2018-11-30
29.155309677124023,2018-12-03
27.472192764282227,2018-12-04
26.94572639465332,2018-12-06
26.331510543823242,2018-12-07
25.565738677978516,2018-12-10
25.27059555053711,2018-12-11
25.2307071685791,2018-12-12
24.632442474365234,2018-12-13
24.13788604736328,2018-12-14
23.994300842285156,2018-12-17
23.778926849365234,2018-12-18
23.13280487060547,2018-12-19
23.013151168823242,2018-12-20
22.749916076660156,2018-12-21
22.28725814819336,2018-12-24
23.523666381835938,2018-12-26
23.595458984375,2018-12-27
23.587480545043945,2018-12-28
23.715110778808594,2018-12-31
24.337303161621094,2019-01-02
24.225629806518555,2019-01-03
25.222732543945312,2019-01-04
25.53382682800293,2019-01-07
25.53382682800293,2019-01-08
25.868858337402344,2019-01-09
25.71729850769043,2019-01-10
26.028396606445312,2019-01-11
26.37139320373535,2019-01-14
26.403301239013672,2019-01-15
27.081335067749023,2019-01-16
27.041454315185547,2019-01-17
28.261898040771484,2019-01-18
28.062484741210938,2019-01-22
27.879016876220703,2019-01-23
28.038557052612305,2019-01-24
28.26987648010254,2019-01-25
28.19011116027832,2019-01-28
27.95878791809082,2019-01-29
27.829978942871094,2019-01-30
27.306703567504883,2019-01-31
27.524063110351562,2019-02-01
27.733367919921875,2019-02-04
27.677030563354492,2019-02-05
27.789724349975586,2019-02-06
28.643064498901367,2019-02-07
28.43375587463379,2019-02-08
28.538410186767578,2019-02-11
28.99727439880371,2019-02-12
29.23073959350586,2019-02-13
28.90067481994629,2019-02-14
29.54469871520996,2019-02-15
29.850608825683594,2019-02-19
30.31753158569336,2019-02-20
29.97136878967285,2019-02-21
29.97136878967285,2019-02-22
29.818408966064453,2019-02-25
29.536651611328125,2019-02-26
29.810359954833984,2019-02-27
29.7379093170166,2019-02-28
29.786203384399414,2019-03-01
29.66545295715332,2019-03-04
29.415895462036133,2019-03-05
28.76382064819336,2019-03-06
28.11173439025879,2019-03-07
27.982934951782227,2019-03-08
28.25665283203125,2019-03-11
28.224443435668945,2019-03-12
28.578664779663086,2019-03-13
28.771867752075195,2019-03-14
28.87652587890625,2019-03-15
29.30318832397461,2019-03-18
28.771867752075195,2019-03-19
27.58041763305664,2019-03-20
26.791486740112305,2019-03-21
25.57588768005371,2019-03-22
25.447084426879883,2019-03-25
25.938152313232422,2019-03-26
25.75299835205078,2019-03-27
26.107208251953125,2019-03-28
26.163562774658203,2019-03-29
27.16985321044922,2019-04-01
27.37915802001953,2019-04-02
27.491865158081055,2019-04-03
27.934640884399414,2019-04-04
27.838027954101562,2019-04-05
27.91048240661621,2019-04-08
27.33890724182129,2019-04-09
27.459665298461914,2019-04-10
27.660924911499023,2019-04-11
28.224443435668945,2019-04-12
27.733367919921875,2019-04-15
28.09563446044922,2019-04-16
28.1761417388916,2019-04-17
28.46595573425293,2019-04-18
28.739667892456055,2019-04-22
29.061676025390625,2019-04-23
28.82822036743164,2019-04-24
28.755767822265625,2019-04-25
28.957029342651367,2019-04-26
29.295135498046875,2019-04-29
29.400724411010742,2019-04-30
29.14894676208496,2019-05-01
29.44133186340332,2019-05-02
29.88802719116211,2019-05-03
29.71747398376465,2019-05-06
29.157072067260742,2019-05-07
28.97027015686035,2019-05-08
29.092100143432617,2019-05-09
29.278892517089844,2019-05-10
28.036264419555664,2019-05-13
28.35301399230957,2019-05-14
27.78449821472168,2019-05-15
28.231185913085938,2019-05-16
28.231185913085938,2019-05-17
28.304285049438477,2019-05-20
28.645402908325195,2019-05-21
28.328651428222656,2019-05-22
27.63018035888672,2019-05-23
27.971294403076172,2019-05-24
27.419015884399414,2019-05-28
27.57332992553711,2019-05-29
27.224098205566406,2019-05-30
26.460649490356445,2019-05-31
26.88298225402832,2019-06-03
28.052515029907227,2019-06-04
27.865713119506836,2019-06-05
27.946928024291992,2019-06-06
27.500240325927734,2019-06-07
27.987533569335938,2019-06-10
28.296161651611328,2019-06-11
28.223066329956055,2019-06-12
28.328651428222656,2019-06-13
28.40174674987793,2019-06-14
27.922569274902344,2019-06-17
28.661638259887695,2019-06-18
28.158090591430664,2019-06-19
28.393625259399414,2019-06-20
28.25555992126465,2019-06-21
27.987533569335938,2019-06-24
27.890079498291016,2019-06-25
27.930686950683594,2019-06-26
28.23931312561035,2019-06-27
28.718496322631836,2019-06-28
28.91342544555664,2019-07-01
28.442354202270508,2019-07-02
28.840320587158203,2019-07-03
29.14894676208496,2019-07-05
28.91342544555664,2019-07-08
29.230167388916016,2019-07-09
28.41799545288086,2019-07-10
28.88093376159668,2019-07-11
29.035249710083008,2019-07-12
28.491086959838867,2019-07-15
28.377376556396484,2019-07-16
27.8981990814209,2019-07-17
28.117481231689453,2019-07-18
29.912395477294922,2019-07-19
29.709348678588867,2019-07-22
30.18040657043457,2019-07-23
30.55401039123535,2019-07-24
30.06670379638672,2019-07-25
30.602739334106445,2019-07-26
30.48091697692871,2019-07-29
30.8663330078125,2019-07-30
30.554719924926758,2019-07-31
29.259056091308594,2019-08-01
29.11964988708496,2019-08-02
28.389808654785156,2019-08-05
28.521015167236328,2019-08-06
27.249954223632812,2019-08-07
27.471364974975586,2019-08-08
27.315561294555664,2019-08-09
26.798934936523438,2019-08-12
27.167953491210938,2019-08-13
26.01169204711914,2019-08-14
25.765682220458984,2019-08-15
26.569324493408203,2019-08-16
27.020341873168945,2019-08-19
26.487314224243164,2019-08-20
26.73333168029785,2019-08-21
26.872739791870117,2019-08-22
26.052696228027344,2019-08-23
26.413511276245117,2019-08-26
26.151098251342773,2019-08-27
26.946544647216797,2019-08-28
27.463165283203125,2019-08-29
27.66817855834961,2019-08-30
26.971141815185547,2019-09-03
27.2663516998291,2019-09-04
28.045400619506836,2019-09-05
27.99618911743164,2019-09-06
29.291858673095703,2019-09-09
29.751081466674805,2019-09-10
29.693679809570312,2019-09-11
29.82488441467285,2019-09-12
30.20210838317871,2019-09-13
30.308706283569336,2019-09-16
29.849485397338867,2019-09-17
30.02168846130371,2019-09-18
29.660871505737305,2019-09-19
29.423065185546875,2019-09-20
29.41486167907715,2019-09-23
28.922840118408203,2019-09-24
29.19346046447754,2019-09-25
28.8326358795166,2019-09-26
29.013046264648438,2019-09-27
29.004838943481445,2019-09-30
28.045400619506836,2019-10-01
27.471364974975586,2019-10-02
27.413965225219727,2019-10-03
27.6845760345459,2019-10-04
27.832183837890625,2019-10-07
26.716930389404297,2019-10-08
27.05314826965332,2019-10-09
27.692779541015625,2019-10-10
28.275007247924805,2019-10-11
28.340608596801758,2019-10-14
28.79983901977539,2019-10-15
28.80803680419922,2019-10-16
28.709627151489258,2019-10-17
28.963838577270508,2019-10-18
29.177059173583984,2019-10-21
29.47226333618164,2019-10-22
29.505069732666016,2019-10-23
29.177059173583984,2019-10-24
29.398460388183594,2019-10-25
29.660871505737305,2019-10-28
29.594615936279297,2019-10-29
29.404109954833984,2019-10-30
29.12248420715332,2019-10-31
29.85966682434082,2019-11-01
30.770774841308594,2019-11-04
31.39199447631836,2019-11-05
31.20977210998535,2019-11-06
31.632190704345703,2019-11-07
31.905536651611328,2019-11-08
31.789566040039062,2019-11-11
31.797861099243164,2019-11-12
31.39199447631836,2019-11-13
31.11865234375,2019-11-14
31.474822998046875,2019-11-15
31.474822998046875,2019-11-18
31.49966812133789,2019-11-19
31.474822998046875,2019-11-20
31.565937042236328,2019-11-21
31.963502883911133,2019-11-22
32.08774948120117,2019-11-25
31.880680084228516,2019-11-26
32.013206481933594,2019-11-27
31.855825424194336,2019-11-29
31.731592178344727,2019-12-02
31.276031494140625,2019-12-03
31.773008346557617,2019-12-04
31.938663482666016,2019-12-05
32.32794952392578,2019-12-06
32.261695861816406,2019-12-09
32.576438903808594,2019-12-10
32.4190559387207,2019-12-11
33.59523391723633,2019-12-12
33.230770111083984,2019-12-13
33.3715934753418,2019-12-16
33.57038497924805,2019-12-17
33.462711334228516,2019-12-18
33.388153076171875,2019-12-19
33.57866287231445,2019-12-20
33.49583435058594,2019-12-23
33.55381393432617,2019-12-24
33.75259780883789,2019-12-26
33.52896499633789,2019-12-27
33.487548828125,2019-12-30
33.63664245605469,2019-12-31
33.75259780883789,2020-01-02
33.05684280395508,2020-01-03
32.882904052734375,2020-01-06
32.67583084106445,2020-01-07
32.932594299316406,2020-01-08
33.147953033447266,2020-01-09
32.73380661010742,2020-01-10
33.015419006347656,2020-01-13
33.13966751098633,2020-01-14
32.286537170410156,2020-01-15
32.79179382324219,2020-01-16
33.851993560791016,2020-01-17
33.2059326171875,2020-01-21
33.25563049316406,2020-01-22
33.015419006347656,2020-01-23
32.41079330444336,2020-01-24
31.557640075683594,2020-01-27
31.808698654174805,2020-01-28
31.482330322265625,2020-01-29
31.725013732910156,2020-01-30
31.19780158996582,2020-01-31
31.532541275024414,2020-02-03
32.043025970458984,2020-02-04
33.06398391723633,2020-02-05
32.40287780761719,2020-02-06
32.15180587768555,2020-02-07
32.21039581298828,2020-02-10
32.637184143066406,2020-02-11
32.536773681640625,2020-02-12
32.5953483581543,2020-02-13
32.36102294921875,2020-02-14
31.76685905456543,2020-02-18
32.09323501586914,2020-02-19
32.45307540893555,2020-02-20
31.47395896911621,2020-02-21
30.176843643188477,2020-02-24
28.82114028930664,2020-02-25
28.193506240844727,2020-02-26
27.14743995666504,2020-02-27
26.519804000854492,2020-02-28
27.883872985839844,2020-03-02
26.06790542602539,2020-03-03
26.536542892456055,2020-03-04
24.913057327270508,2020-03-05
23.41508674621582,2020-03-06
19.046730041503906,2020-03-09
21.264381408691406,2020-03-10
19.532102584838867,2020-03-11
17.783084869384766,2020-03-12
19.799894332885742,2020-03-13
15.490113258361816,2020-03-16
15.992219924926758,2020-03-17
12.820554733276367,2020-03-18
14.536100387573242,2020-03-19
14.661626815795898,2020-03-20
13.28082275390625,2020-03-23
14.89594554901123,2020-03-24
14.820629119873047,2020-03-25
17.339550018310547,2020-03-26
16.703542709350586,2020-03-27
16.444122314453125,2020-03-30
15.741165161132812,2020-03-31
14.477519989013672,2020-04-01
14.57794189453125,2020-04-02
14.176253318786621,2020-04-03
15.724428176879883,2020-04-06
16.343700408935547,2020-04-07
17.1805477142334,2020-04-08
18.50277328491211,2020-04-09
17.73287010192871,2020-04-13
17.0131778717041,2020-04-14
15.548689842224121,2020-04-15
14.385466575622559,2020-04-16
16.62822723388672,2020-04-17
16.98807144165039,2020-04-20
16.14285659790039,2020-04-21
16.385540008544922,2020-04-22
16.94622802734375,2020-04-23
17.2391300201416,2020-04-24
18.770566940307617,2020-04-27
18.98348045349121,2020-04-28
19.869203567504883,2020-04-29
19.068645477294922,2020-04-30
18.242536544799805,2020-05-01
18.05517578125,2020-05-04
18.038137435913086,2020-05-05
17.493080139160156,2020-05-06
18.097755432128906,2020-05-07
18.906831741333008,2020-05-08
17.95297622680664,2020-05-11
17.14389419555664,2020-05-12
16.46257209777832,2020-05-13
17.160930633544922,2020-05-14
16.965049743652344,2020-05-15
18.378799438476562,2020-05-18
17.603792190551758,2020-05-19
18.4554500579834,2020-05-20
18.18292236328125,2020-05-21
18.123306274414062,2020-05-22
20.363168716430664,2020-05-26
21.828020095825195,2020-05-27
21.001911163330078,2020-05-28
20.524982452392578,2020-05-29
21.06153106689453,2020-06-01
21.393678665161133,2020-06-02
22.84149742126465,2020-06-03
24.23821449279785,2020-06-04
24.911029815673828,2020-06-05
25.89895248413086,2020-06-08
25.132455825805664,2020-06-09
23.20771026611328,2020-06-10
20.84861183166504,2020-06-11
21.989835739135742,2020-06-12
22.696712493896484,2020-06-15
23.199193954467773,2020-06-16
22.458248138427734,2020-06-17
22.270883560180664,2020-06-18
21.589557647705078,2020-06-19
21.657690048217773,2020-06-22
21.972803115844727,2020-06-23
20.507951736450195,2020-06-24
21.512908935546875,2020-06-25
19.72442054748535,2020-06-26
20.03953742980957,2020-06-29
21.495878219604492,2020-06-30
20.635698318481445,2020-07-01
20.23541831970215,2020-07-02
20.669769287109375,2020-07-06
20.013988494873047,2020-07-07
20.15025520324707,2020-07-08
19.35820960998535,2020-07-09
20.59311866760254,2020-07-10
20.75493049621582,2020-07-13
20.346134185791016,2020-07-14
21.674724578857422,2020-07-15
21.674724578857422,2020-07-16
21.41922378540039,2020-07-17
21.010427474975586,2020-07-20
21.759889602661133,2020-07-21
21.72582244873047,2020-07-22
22.185718536376953,2020-07-23
21.78544044494629,2020-07-24
21.172245025634766,2020-07-27
20.92133140563965,2020-07-28
21.93364715576172,2020-07-29
21.440465927124023,2020-07-30
21.46642303466797,2020-07-31
20.96458625793457,2020-08-03
20.947280883789062,2020-08-04
21.51833724975586,2020-08-05
21.423158645629883,2020-08-06
22.002866744995117,2020-08-07
22.39221954345703,2020-08-10
23.058448791503906,2020-08-11
22.920013427734375,2020-08-12
22.227828979492188,2020-08-13
22.409526824951172,2020-08-14
22.011518478393555,2020-08-17
21.423158645629883,2020-08-18
21.4577693939209,2020-08-19
21.025156021118164,2020-08-20
20.929981231689453,2020-08-21
21.82982063293457,2020-08-24
22.098045349121094,2020-08-25
21.942302703857422,2020-08-26
22.504703521728516,2020-08-27
22.74696922302246,2020-08-28
22.38357162475586,2020-08-31
22.643138885498047,2020-09-01
23.179582595825195,2020-09-02
23.15362548828125,2020-09-03
23.672765731811523,2020-09-04
23.032495498657227,2020-09-08
23.473758697509766,2020-09-09
23.1190185546875,2020-09-10
23.456459045410156,2020-09-11
24.217864990234375,2020-09-14
23.093061447143555,2020-09-15
23.89772605895996,2020-09-16
23.785242080688477,2020-09-17
23.499717712402344,2020-09-18
22.348960876464844,2020-09-21
21.20685386657715,2020-09-22
20.722320556640625,2020-09-23
20.61849594116211,2020-09-24
21.13763427734375,2020-09-25
21.924997329711914,2020-09-28
21.440465927124023,2020-09-29
21.873085021972656,2020-09-30
22.002866744995117,2020-10-01
22.677745819091797,2020-10-02
23.776594161987305,2020-10-05
23.473758697509766,2020-10-06
24.33034324645996,2020-10-07
24.711044311523438,2020-10-08
24.191904067993164,2020-10-09
24.633174896240234,2020-10-12
24.243820190429688,2020-10-13
23.863115310668945,2020-10-14
24.13999366760254,2020-10-15
23.023839950561523,2020-10-16
23.04979705810547,2020-10-19
23.89772605895996,2020-10-20
23.837160110473633,2020-10-21
24.970617294311523,2020-10-22
25.2042236328125,2020-10-23
24.538002014160156,2020-10-26
23.388734817504883,2020-10-27
22.70444679260254,2020-10-28
23.43260383605957,2020-10-29
23.90634536743164,2020-10-30
24.59063720703125,2020-11-02
25.45038414001465,2020-11-03
23.441377639770508,2020-11-04
25.362659454345703,2020-11-05
24.30990219116211,2020-11-06
28.36301612854004,2020-11-09
28.77534294128418,2020-11-10
27.792770385742188,2020-11-11
26.91547203063965,2020-11-12
27.85418128967285,2020-11-13
28.985897064208984,2020-11-16
29.0122127532959,2020-11-17
28.52092742919922,2020-11-18
28.784120559692383,2020-11-19
28.319149017333984,2020-11-20
29.170129776000977,2020-11-23
30.758039474487305,2020-11-24
30.44220733642578,2020-11-25
29.9509220123291,2020-11-27
28.652524948120117,2020-11-30
29.49472999572754,2020-12-01
30.143924713134766,2020-12-02
30.345706939697266,2020-12-03
31.082637786865234,2020-12-04
30.977365493774414,2020-12-07
31.222997665405273,2020-12-08
31.4160099029541,2020-12-09
31.58269691467285,2020-12-10
31.029993057250977,2020-12-11
30.37202262878418,2020-12-14
30.959815979003906,2020-12-15
31.03877067565918,2020-12-16
30.51238441467285,2020-12-17
30.012331008911133,2020-12-18
30.494842529296875,2020-12-21
30.03865623474121,2020-12-22
31.021224975585938,2020-12-23
30.810670852661133,2020-12-24
30.801897048950195,2020-12-28
30.600122451782227,2020-12-29
31.056320190429688,2020-12-30
31.372140884399414,2020-12-31
31.16159439086914,2021-01-04
31.837116241455078,2021-01-05
34.04789733886719,2021-01-06
35.24102020263672,2021-01-07
34.705875396728516,2021-01-08
34.94274139404297,2021-01-11
35.355072021484375,2021-01-12
35.31120300292969,2021-01-13
36.36396408081055,2021-01-14
35.64457702636719,2021-01-15
35.82004165649414,2021-01-19
35.17083740234375,2021-01-20
34.14440155029297,2021-01-21
33.67943572998047,2021-01-22
33.38114547729492,2021-01-25
32.50385284423828,2021-01-26
30.889629364013672,2021-01-27
32.644222259521484,2021-01-28
31.96870994567871,2021-01-29
32.644222259521484,2021-02-01
33.69926452636719,2021-02-02
34.39080810546875,2021-02-03
35.39265060424805,2021-02-04
35.41038131713867,2021-02-05
35.88914489746094,2021-02-08
35.986663818359375,2021-02-09
35.79161071777344,2021-02-10
35.43698501586914,2021-02-11
35.92460250854492,2021-02-12
37.26335144042969,2021-02-16
37.086036682128906,2021-02-17
36.26150894165039,2021-02-18
37.68891906738281,2021-02-19
38.33613586425781,2021-02-22
39.408905029296875,2021-02-23
41.12002182006836,2021-02-24
39.187259674072266,2021-02-25
38.51344680786133,2021-02-26
39.275909423828125,2021-03-01
39.41776657104492,2021-03-02
39.550750732421875,2021-03-03
38.72622299194336,2021-03-04
39.275909423828125,2021-03-05
40.66785430908203,2021-03-08
39.06312561035156,2021-03-09
39.55961608886719,2021-03-10
39.568485260009766,2021-03-11
40.32209014892578,2021-03-12
39.843326568603516,2021-03-15
38.95674133300781,2021-03-16
39.612823486328125,2021-03-17
40.233428955078125,2021-03-18
39.48869323730469,2021-03-19
38.51344680786133,2021-03-22
37.47613525390625,2021-03-23
37.44954299926758,2021-03-24
39.09859085083008,2021-03-25
39.905391693115234,2021-03-26
38.451385498046875,2021-03-29
39.701473236083984,2021-03-30
39.142921447753906,2021-03-31
39.843326568603516,2021-04-01
39.81673049926758,2021-04-05
39.736934661865234,2021-04-06
39.88766098022461,2021-04-07
39.63941192626953,2021-04-08
40.22456359863281,2021-04-09
40.71218490600586,2021-04-12
39.701473236083984,2021-04-13
40.357547760009766,2021-04-14
39.612823486328125,2021-04-15
39.74580383300781,2021-04-16
39.550750732421875,2021-04-19
37.866233825683594,2021-04-20
39.0453987121582,2021-04-21
38.282928466796875,2021-04-22
39.83446502685547,2021-04-23
40.5526008605957,2021-04-26
40.871768951416016,2021-04-27
41.292030334472656,2021-04-28
42.05204772949219,2021-04-29
41.38144302368164,2021-04-30
41.882171630859375,2021-05-03
42.97304153442383,2021-05-04
43.536354064941406,2021-05-05
43.94766616821289,2021-05-06
44.20696258544922,2021-05-07
44.126495361328125,2021-05-10
43.80459976196289,2021-05-11
42.91938781738281,2021-05-12
44.242733001708984,2021-05-13
45.127952575683594,2021-05-14
45.369361877441406,2021-05-17
44.38579177856445,2021-05-18
43.768836975097656,2021-05-19
43.45587158203125,2021-05-20
44.162254333496094,2021-05-21
44.099666595458984,2021-05-24
43.2591667175293,2021-05-25
43.894012451171875,2021-05-26
44.78816604614258,2021-05-27
44.618282318115234,2021-05-28
45.02064895629883,2021-06-01
44.645103454589844,2021-06-02
44.97594451904297,2021-06-03
44.63615798950195,2021-06-04
44.618282318115234,2021-06-07
44.35897445678711,2021-06-08
43.31280517578125,2021-06-09
42.248775482177734,2021-06-10
42.78526306152344,2021-06-11
42.11464309692383,2021-06-14
42.66902160644531,2021-06-15
42.82997131347656,2021-06-16
40.47834396362305,2021-06-17
39.566314697265625,2021-06-18
40.68400192260742,2021-06-21
40.76447677612305,2021-06-22
41.05954360961914,2021-06-23
41.631805419921875,2021-06-24
42.320308685302734,2021-06-25
41.157901763916016,2021-06-28
40.90753936767578,2021-06-29
41.014835357666016,2021-06-30
41.533451080322266,2021-07-01
41.17578887939453,2021-07-02
39.96867752075195,2021-07-06
39.70936965942383,2021-07-07
38.931453704833984,2021-07-08
40.51411056518555,2021-07-09
41.014835357666016,2021-07-12
40.0938606262207,2021-07-13
39.888206481933594,2021-07-14
40.138572692871094,2021-07-15
38.44861602783203,2021-07-16
36.839141845703125,2021-07-19
38.15354919433594,2021-07-20
39.342769622802734,2021-07-21
38.88675308227539,2021-07-22
39.011932373046875,2021-07-23
39.530548095703125,2021-07-26
39.628902435302734,2021-07-27
38.716854095458984,2021-07-28
38.66272735595703,2021-07-29
38.04015350341797,2021-07-30
37.7063102722168,2021-08-02
38.68077087402344,2021-08-03
38.031131744384766,2021-08-04
38.91535949707031,2021-08-05
39.67327880859375,2021-08-06
39.592071533203125,2021-08-09
40.187583923339844,2021-08-10
40.90940475463867,2021-08-11
40.873313903808594,2021-08-12
40.39510726928711,2021-08-13
39.943965911865234,2021-08-16
39.086795806884766,2021-08-17
38.69881820678711,2021-08-18
37.78750991821289,2021-08-19
38.20256423950195,2021-08-20
38.62663650512695,2021-08-23
39.249202728271484,2021-08-24
40.06126022338867,2021-08-25
39.42966079711914,2021-08-26
40.3680305480957,2021-08-27
39.213111877441406,2021-08-30
39.51087188720703,2021-08-31
38.9785270690918,2021-09-01
39.24018478393555,2021-09-02
38.861228942871094,2021-09-03
38.716861724853516,2021-09-07
38.47324752807617,2021-09-08
39.01462173461914,2021-09-09
38.66272735595703,2021-09-10
39.69132614135742,2021-09-13
38.59054183959961,2021-09-14
39.46575927734375,2021-09-15
39.44770431518555,2021-09-16
39.411617279052734,2021-09-17
38.21158981323242,2021-09-20
37.715335845947266,2021-09-21
38.50933837890625,2021-09-22
40.53044128417969,2021-09-23
40.891361236572266,2021-09-24
42.51546096801758,2021-09-27
42.722984313964844,2021-09-28
43.300453186035156,2021-09-29
42.38914108276367,2021-09-30
43.55308532714844,2021-10-01
43.54405975341797,2021-10-04
44.202728271484375,2021-10-05
43.81475067138672,2021-10-06
43.90497970581055,2021-10-07
44.25686264038086,2021-10-08
43.60722351074219,2021-10-11
43.55308532714844,2021-10-12
42.82223892211914,2021-10-13
43.237281799316406,2021-10-14
43.39067840576172,2021-10-15
43.652339935302734,2021-10-18
44.301979064941406,2021-10-19
45.90803909301758,2021-10-20
44.62679672241211,2021-10-21
45.366668701171875,2021-10-22
45.393741607666016,2021-10-25
44.77116012573242,2021-10-26
42.95758056640625,2021-10-27
43.57619857788086,2021-10-28
43.10314178466797,2021-10-29
43.64897918701172,2021-11-01
42.95758056640625,2021-11-02
44.09474563598633,2021-11-03
43.51252365112305,2021-11-04
43.47613525390625,2021-11-05
43.585296630859375,2021-11-08
43.51252365112305,2021-11-09
43.685367584228516,2021-11-10
44.686073303222656,2021-11-11
44.90441131591797,2021-11-12
45.4411506652832,2021-11-15
45.68678283691406,2021-11-16
45.53212356567383,2021-11-17
45.61399841308594,2021-11-18
45.1318473815918,2021-11-19
45.732269287109375,2021-11-22
46.250816345214844,2021-11-23
46.432762145996094,2021-11-24
44.1766242980957,2021-11-26
44.37676239013672,2021-11-29
43.003074645996094,2021-11-30
42.320770263671875,2021-12-01
43.73086166381836,2021-12-02
42.166114807128906,2021-12-03
43.26689529418945,2021-12-06
43.967384338378906,2021-12-07
43.30328369140625,2021-12-08
43.09404373168945,2021-12-09
43.121337890625,2021-12-10
42.111534118652344,2021-12-13
42.830223083496094,2021-12-14
42.89390182495117,2021-12-15
42.86660385131836,2021-12-16
41.35645294189453,2021-12-17
40.4740104675293,2021-12-20
41.693058013916016,2021-12-21
41.97507095336914,2021-12-22
42.42083740234375,2021-12-23
42.939388275146484,2021-12-27
43.030364990234375,2021-12-28
43.030364990234375,2021-12-29
43.003074645996094,2021-12-30
42.98487854003906,2021-12-31
44.70426559448242,2022-01-03
46.732975006103516,2022-01-04
46.378177642822266,2022-01-05
48.943626403808594,2022-01-06
49.325714111328125,2022-01-07
49.05279541015625,2022-01-10
49.61682891845703,2022-01-11
50.226348876953125,2022-01-12
50.672119140625,2022-01-13
51.2634391784668,2022-01-14
50.64481735229492,2022-01-18
49.45307159423828,2022-01-19
47.45166015625,2022-01-20
46.05067825317383,2022-01-21
46.487342834472656,2022-01-24
46.95131301879883,2022-01-25
47.42437744140625,2022-01-26
47.12416458129883,2022-01-27
47.389984130859375,2022-01-28
47.17915725708008,2022-01-31
48.53577423095703,2022-02-01
48.709938049316406,2022-02-02
48.554107666015625,2022-02-03
49.54407501220703,2022-02-04
