ASML,Date
18.229211807250977,2001-05-07
18.17344856262207,2001-05-08
17.45543670654297,2001-05-09
18.089792251586914,2001-05-10
17.9224910736084,2001-05-11
17.21841812133789,2001-05-14
17.009286880493164,2001-05-15
17.678504943847656,2001-05-16
17.95037269592285,2001-05-17
18.53594207763672,2001-05-18
18.9054012298584,2001-05-21
18.84963607788086,2001-05-22
17.838838577270508,2001-05-23
17.7203311920166,2001-05-24
17.483312606811523,2001-05-25
16.800151824951172,2001-05-29
16.16579246520996,2001-05-30
16.2145938873291,2001-05-31
16.521318435668945,2001-06-01
16.40281105041504,2001-06-04
17.22538948059082,2001-06-05
16.841983795166016,2001-06-06
17.64365005493164,2001-06-07
17.706388473510742,2001-06-08
17.21841812133789,2001-06-11
16.953521728515625,2001-06-12
16.848953247070312,2001-06-13
15.935751914978027,2001-06-14
15.580223083496094,2001-06-15
15.468692779541016,2001-06-18
15.266529083251953,2001-06-19
14.443955421447754,2001-06-20
14.025687217712402,2001-06-21
15.11316967010498,2001-06-22
15.37109661102295,2001-06-25
15.343213081359863,2001-06-26
15.6011381149292,2001-06-27
15.510519981384277,2001-06-28
15.510519981384277,2001-06-29
15.67781925201416,2001-07-02
15.489606857299805,2001-07-03
14.499716758728027,2001-07-05
14.116312026977539,2001-07-06
14.562459945678711,2001-07-09
14.53457260131836,2001-07-10
14.464863777160645,2001-07-11
15.217730522155762,2001-07-12
14.841297149658203,2001-07-13
14.311503410339355,2001-07-16
14.541545867919922,2001-07-17
13.95598030090332,2001-07-18
13.893242835998535,2001-07-19
13.447098731994629,2001-07-20
13.328585624694824,2001-07-23
13.147343635559082,2001-07-24
13.00792121887207,2001-07-25
13.279791831970215,2001-07-26
13.607426643371582,2001-07-27
14.04660415649414,2001-07-30
14.269678115844727,2001-07-31
14.938895225524902,2001-08-01
14.74370288848877,2001-08-02
14.339386940002441,2001-08-03
14.15117073059082,2001-08-06
13.85141658782959,2001-08-07
13.363442420959473,2001-08-08
13.711994171142578,2001-08-09
13.732909202575684,2001-08-10
13.935065269470215,2001-08-13
13.830501556396484,2001-08-14
13.614399909973145,2001-08-15
13.788677215576172,2001-08-16
13.077631950378418,2001-08-17
13.189168930053711,2001-08-20
12.938209533691406,2001-08-21
13.523780822753906,2001-08-22
13.663195610046387,2001-08-23
14.604287147521973,2001-08-24
14.70885181427002,2001-08-27
13.767762184143066,2001-08-28
13.265847206115723,2001-08-29
12.931239128112793,2001-08-30
12.67331314086914,2001-08-31
11.767080307006836,2001-09-04
11.557950973510742,2001-09-05
10.561095237731934,2001-09-06
10.58200740814209,2001-09-07
10.35893726348877,2001-09-10
9.090208053588867,2001-09-17
8.490700721740723,2001-09-18
8.183977127075195,2001-09-19
7.35442590713501,2001-09-20
7.033756732940674,2001-09-21
7.856337547302246,2001-09-24
8.490700721740723,2001-09-25
7.807542324066162,2001-09-26
7.702974319458008,2001-09-27
7.814512729644775,2001-09-28
7.61235237121582,2001-10-01
7.953933238983154,2001-10-02
8.400075912475586,2001-10-03
8.769543647766113,2001-10-04
8.97867202758789,2001-10-05
9.445730209350586,2001-10-08
9.104151725769043,2001-10-09
10.128890991210938,2001-10-10
10.630805015563965,2001-10-11
10.198601722717285,2001-10-12
9.780341148376465,2001-10-15
10.205573081970215,2001-10-16
9.104151725769043,2001-10-17
9.062323570251465,2001-10-18
9.201746940612793,2001-10-19
9.571209907531738,2001-10-22
9.884905815124512,2001-10-23
10.477439880371094,2001-10-24
10.665657997131348,2001-10-25
10.672629356384277,2001-10-26
10.198601722717285,2001-10-29
9.438759803771973,2001-10-30
10.02432632446289,2001-10-31
10.839932441711426,2001-11-01
10.895702362060547,2001-11-02
11.557950973510742,2001-11-05
11.892558097839355,2001-11-06
11.669485092163086,2001-11-07
11.774052619934082,2001-11-08
11.843761444091797,2001-11-09
12.1295747756958,2001-11-12
12.596631050109863,2001-11-13
12.652400016784668,2001-11-14
13.00792121887207,2001-11-15
13.600454330444336,2001-11-16
13.000947952270508,2001-11-19
11.746166229248047,2001-11-20
11.906500816345215,2001-11-21
12.422355651855469,2001-11-23
12.903353691101074,2001-11-26
12.582690238952637,2001-11-27
12.03197956085205,2001-11-28
12.36659049987793,2001-11-29
12.136547088623047,2001-11-30
11.885588645935059,2001-12-03
12.443266868591309,2001-12-04
14.025687217712402,2001-12-05
13.621373176574707,2001-12-06
13.168253898620605,2001-12-07
13.084603309631348,2001-12-10
12.993978500366211,2001-12-11
13.746849060058594,2001-12-12
12.206255912780762,2001-12-13
12.401442527770996,2001-12-14
12.987009048461914,2001-12-17
13.014894485473633,2001-12-18
12.345674514770508,2001-12-19
11.237281799316406,2001-12-20
11.64857292175293,2001-12-21
11.467328071594238,2001-12-24
11.843761444091797,2001-12-26
12.115632057189941,2001-12-27
12.1295747756958,2001-12-28
11.885588645935059,2001-12-31
12.401442527770996,2002-01-02
13.412242889404297,2002-01-03
13.530745506286621,2002-01-04
13.377386093139648,2002-01-07
13.419211387634277,2002-01-08
13.607426643371582,2002-01-09
14.081459045410156,2002-01-10
14.367270469665527,2002-01-11
14.004776954650879,2002-01-14
13.858386993408203,2002-01-15
12.73604965209961,2002-01-16
13.10551643371582,2002-01-17
12.694226264953613,2002-01-18
12.415382385253906,2002-01-22
13.063689231872559,2002-01-23
13.2449369430542,2002-01-24
13.272822380065918,2002-01-25
13.217053413391113,2002-01-28
12.763935089111328,2002-01-29
12.966094970703125,2002-01-30
13.210082054138184,2002-01-31
13.2449369430542,2002-02-01
13.426182746887207,2002-02-04
13.474980354309082,2002-02-05
13.34253215789795,2002-02-06
12.861527442932129,2002-02-07
12.47812271118164,2002-02-08
12.896383285522461,2002-02-11
12.826674461364746,2002-02-12
13.377386093139648,2002-02-13
13.872331619262695,2002-02-14
13.802616119384766,2002-02-15
13.265847206115723,2002-02-19
13.663195610046387,2002-02-20
13.161283493041992,2002-02-21
13.119457244873047,2002-02-22
13.84444522857666,2002-02-25
14.095399856567383,2002-02-26
14.053577423095703,2002-02-27
14.186027526855469,2002-02-28
15.789359092712402,2002-03-01
16.437664031982422,2002-03-04
16.137910842895508,2002-03-05
16.416749954223633,2002-03-06
17.169618606567383,2002-03-07
17.03717613220215,2002-03-08
16.388864517211914,2002-03-11
16.082136154174805,2002-03-12
16.089109420776367,2002-03-13
16.298240661621094,2002-03-14
16.702560424804688,2002-03-15
17.03717613220215,2002-03-18
17.46240234375,2002-03-19
16.64679527282715,2002-03-20
16.59103012084961,2002-03-21
16.500404357910156,2002-03-22
16.284303665161133,2002-03-25
16.70952796936035,2002-03-26
16.5422306060791,2002-03-27
17.685476303100586,2002-03-28
17.929458618164062,2002-04-01
17.490283966064453,2002-04-02
17.211450576782227,2002-04-03
17.04414176940918,2002-04-04
