BBY,Date
0.11427559703588486,1985-08-23
0.11427559703588486,1985-08-26
0.11802186816930771,1985-08-27
0.12551555037498474,1985-08-28
0.12645213305950165,1985-08-29
0.12832580506801605,1985-08-30
0.13488227128982544,1985-09-03
0.12832580506801605,1985-09-04
0.131135493516922,1985-09-05
0.1330091655254364,1985-09-06
0.13488227128982544,1985-09-09
0.1330091655254364,1985-09-10
0.131135493516922,1985-09-11
0.131135493516922,1985-09-12
0.12551555037498474,1985-09-13
0.12364239245653152,1985-09-16
0.12364239245653152,1985-09-17
0.12364239245653152,1985-09-18
0.12364239245653152,1985-09-19
0.12364239245653152,1985-09-20
0.12551555037498474,1985-09-23
0.12551555037498474,1985-09-24
0.12551555037498474,1985-09-25
0.12551555037498474,1985-09-26
0.12832580506801605,1985-09-30
0.12832580506801605,1985-10-01
0.12832580506801605,1985-10-02
0.12832580506801605,1985-10-03
0.12645213305950165,1985-10-04
0.12645213305950165,1985-10-07
0.12832580506801605,1985-10-08
0.131135493516922,1985-10-09
0.131135493516922,1985-10-10
0.14050225913524628,1985-10-11
0.14237597584724426,1985-10-14
0.1433125138282776,1985-10-15
0.14518629014492035,1985-10-16
0.15174272656440735,1985-10-17
0.14986960589885712,1985-10-18
0.14518629014492035,1985-10-21
0.1479959487915039,1985-10-22
0.1479959487915039,1985-10-23
0.14518629014492035,1985-10-24
0.1433125138282776,1985-10-25
0.14518629014492035,1985-10-28
0.14518629014492035,1985-10-29
0.14518629014492035,1985-10-30
0.14986960589885712,1985-10-31
0.15174272656440735,1985-11-01
0.15267929434776306,1985-11-04
0.16672950983047485,1985-11-05
0.1601729840040207,1985-11-06
0.16953971982002258,1985-11-07
0.171412855386734,1985-11-08
0.16953971982002258,1985-11-11
0.16953971982002258,1985-11-12
0.16953971982002258,1985-11-13
0.18358995020389557,1985-11-14
0.17703339457511902,1985-11-15
0.18171679973602295,1985-11-18
0.17703339457511902,1985-11-19
0.17703339457511902,1985-11-20
0.17703339457511902,1985-11-21
0.18171679973602295,1985-11-22
0.17890653014183044,1985-11-25
0.17890653014183044,1985-11-26
0.17703339457511902,1985-11-27
0.18171679973602295,1985-11-29
0.18358995020389557,1985-12-02
0.19295667111873627,1985-12-03
0.20513370633125305,1985-12-04
0.2079440802335739,1985-12-05
0.2098170518875122,1985-12-06
0.2173108160495758,1985-12-09
0.2098170518875122,1985-12-10
0.2107536643743515,1985-12-11
0.215437114238739,1985-12-12
0.215437114238739,1985-12-13
0.2126273363828659,1985-12-16
0.215437114238739,1985-12-17
0.20232342183589935,1985-12-18
0.20045031607151031,1985-12-19
0.19576700031757355,1985-12-20
0.20232342183589935,1985-12-23
0.20045031607151031,1985-12-24
0.2013869285583496,1985-12-26
0.20513370633125305,1985-12-27
0.2098170518875122,1985-12-30
0.2173108160495758,1985-12-31
0.21918386220932007,1986-01-02
0.22480373084545135,1986-01-03
0.24166424572467804,1986-01-06
0.24072779715061188,1986-01-07
0.2360442876815796,1986-01-08
0.22761406004428864,1986-01-09
0.2266775220632553,1986-01-10
0.22480373084545135,1986-01-13
0.22199413180351257,1986-01-14
0.2266775220632553,1986-01-15
0.22948721051216125,1986-01-16
0.2341705858707428,1986-01-17
0.23698097467422485,1986-01-20
0.2266775220632553,1986-01-21
0.22948721051216125,1986-01-22
0.2341705858707428,1986-01-23
0.22948721051216125,1986-01-24
0.2341705858707428,1986-01-27
0.22761406004428864,1986-01-28
0.2079440802335739,1986-01-29
0.2079440802335739,1986-01-30
0.2079440802335739,1986-01-31
0.2079440802335739,1986-02-03
0.2079440802335739,1986-02-04
0.2107536643743515,1986-02-05
0.2098170518875122,1986-02-06
0.2098170518875122,1986-02-07
0.2107536643743515,1986-02-10
0.2098170518875122,1986-02-11
0.2098170518875122,1986-02-12
0.2098170518875122,1986-02-13
0.2107536643743515,1986-02-14
0.21918386220932007,1986-02-18
0.2201204001903534,1986-02-19
0.2201204001903534,1986-02-20
0.22480373084545135,1986-02-21
0.2341705858707428,1986-02-24
0.2360442876815796,1986-02-25
0.24072779715061188,1986-02-26
0.2491578310728073,1986-02-27
0.2632080316543579,1986-02-28
0.26789167523384094,1986-03-03
0.26789167523384094,1986-03-04
0.26227158308029175,1986-03-05
0.2585248649120331,1986-03-06
0.2575882375240326,1986-03-07
0.2529048025608063,1986-03-10
0.2491578310728073,1986-03-11
0.2538412809371948,1986-03-12
0.2538412809371948,1986-03-13
0.2538412809371948,1986-03-14
0.24541117250919342,1986-03-17
0.2585248649120331,1986-03-18
0.2538412809371948,1986-03-19
0.2538412809371948,1986-03-20
0.26227158308029175,1986-03-21
0.26039785146713257,1986-03-24
0.2632080316543579,1986-03-25
0.2707017958164215,1986-03-26
0.2772582769393921,1986-03-27
0.29411864280700684,1986-03-31
0.3034854531288147,1986-04-01
0.32971271872520447,1986-04-02
0.32971271872520447,1986-04-03
0.3184721767902374,1986-04-04
0.31472596526145935,1986-04-07
0.31472596526145935,1986-04-08
0.31472596526145935,1986-04-09
0.30723240971565247,1986-04-10
0.3222190737724304,1986-04-11
0.3222190737724304,1986-04-14
0.32971271872520447,1986-04-15
0.3596867620944977,1986-04-16
0.3634328544139862,1986-04-17
0.3634328544139862,1986-04-18
0.3896600902080536,1986-04-21
0.4046475291252136,1986-04-22
0.3934069871902466,1986-04-23
0.38591334223747253,1986-04-24
0.3709266185760498,1986-04-25
0.3596867620944977,1986-04-28
0.3540661931037903,1986-04-29
0.32971271872520447,1986-04-30
0.3446994423866272,1986-05-01
0.34095263481140137,1986-05-02
0.32971271872520447,1986-05-05
0.3484461307525635,1986-05-06
0.3596867620944977,1986-05-07
0.38591334223747253,1986-05-08
0.38216716051101685,1986-05-09
0.3934069871902466,1986-05-12
0.4121406674385071,1986-05-13
0.4308747351169586,1986-05-14
0.4046475291252136,1986-05-15
0.4121406674385071,1986-05-16
0.40090063214302063,1986-05-19
0.4046475291252136,1986-05-20
0.4046475291252136,1986-05-21
0.40090063214302063,1986-05-22
0.3896600902080536,1986-05-23
0.3896600902080536,1986-05-27
0.3934069871902466,1986-05-28
0.39715376496315,1986-05-29
0.3934069871902466,1986-05-30
0.3934069871902466,1986-06-02
0.39715376496315,1986-06-03
0.39715376496315,1986-06-04
0.4196341037750244,1986-06-05
0.4496081471443176,1986-06-06
0.4271279573440552,1986-06-09
0.4233812391757965,1986-06-10
0.43836772441864014,1986-06-11
0.44211453199386597,1986-06-12
0.44211453199386597,1986-06-13
0.43462103605270386,1986-06-16
0.4233812391757965,1986-06-17
0.4196341037750244,1986-06-18
0.4121406674385071,1986-06-19
0.4233812391757965,1986-06-20
0.4196341037750244,1986-06-23
0.44211453199386597,1986-06-24
0.4683418571949005,1986-06-25
0.47583556175231934,1986-06-26
0.47958168387413025,1986-06-27
0.47583556175231934,1986-06-30
0.4720885753631592,1986-07-01
0.4608480930328369,1986-07-02
0.48145559430122375,1986-07-03
0.4683418571949005,1986-07-07
0.43462103605270386,1986-07-08
0.4458613693714142,1986-07-09
0.43462103605270386,1986-07-10
0.4308747351169586,1986-07-11
0.4271279573440552,1986-07-14
0.4046475291252136,1986-07-15
0.4083942770957947,1986-07-16
0.4233812391757965,1986-07-17
0.4196341037750244,1986-07-18
0.4308747351169586,1986-07-21
0.4496081471443176,1986-07-22
0.4571012556552887,1986-07-23
0.44211453199386597,1986-07-24
0.41588741540908813,1986-07-25
0.40090063214302063,1986-07-28
0.38591334223747253,1986-07-29
0.3896600902080536,1986-07-30
0.3934069871902466,1986-07-31
0.38591334223747253,1986-08-01
0.3709266185760498,1986-08-04
0.37842047214508057,1986-08-05
0.374673455953598,1986-08-06
0.374673455953598,1986-08-07
0.37842047214508057,1986-08-08
0.3915340006351471,1986-08-11
0.3934069871902466,1986-08-12
0.3934069871902466,1986-08-13
0.39715376496315,1986-08-14
0.3896600902080536,1986-08-15
0.37842047214508057,1986-08-18
0.37842047214508057,1986-08-19
0.374673455953598,1986-08-20
0.38591334223747253,1986-08-21
0.38216716051101685,1986-08-22
0.3709266185760498,1986-08-25
0.3596867620944977,1986-08-26
0.3446994423866272,1986-08-27
0.3521929979324341,1986-08-28
0.3521929979324341,1986-08-29
0.36717990040779114,1986-09-02
0.3634328544139862,1986-09-03
0.36717990040779114,1986-09-04
0.3484461307525635,1986-09-05
0.35593995451927185,1986-09-08
0.3521929979324341,1986-09-09
0.3484461307525635,1986-09-10
0.3222190737724304,1986-09-11
0.31097912788391113,1986-09-12
0.30723240971565247,1986-09-15
0.2997385859489441,1986-09-16
0.31097912788391113,1986-09-17
0.324092835187912,1986-09-18
0.34095263481140137,1986-09-19
0.3484461307525635,1986-09-22
0.3446994423866272,1986-09-23
0.33720648288726807,1986-09-24
0.3222190737724304,1986-09-25
0.3315858840942383,1986-09-26
0.3222190737724304,1986-09-29
0.32596585154533386,1986-09-30
0.3222190737724304,1986-10-01
0.3184721767902374,1986-10-02
0.31097912788391113,1986-10-03
0.31472596526145935,1986-10-06
0.31285226345062256,1986-10-07
0.31659913063049316,1986-10-08
0.32596585154533386,1986-10-09
0.3334595561027527,1986-10-10
0.33720648288726807,1986-10-13
0.3334595561027527,1986-10-14
0.32596585154533386,1986-10-15
0.3222190737724304,1986-10-16
0.3222190737724304,1986-10-17
0.31472596526145935,1986-10-20
0.3222190737724304,1986-10-21
0.33720648288726807,1986-10-22
0.3484461307525635,1986-10-23
0.3521929979324341,1986-10-24
0.3521929979324341,1986-10-27
0.3709266185760498,1986-10-28
0.38591334223747253,1986-10-29
0.3934069871902466,1986-10-30
0.39715376496315,1986-10-31
0.39715376496315,1986-11-03
0.3896600902080536,1986-11-04
0.39715376496315,1986-11-05
0.3896600902080536,1986-11-06
0.3934069871902466,1986-11-07
0.38591334223747253,1986-11-10
0.3896600902080536,1986-11-11
0.3934069871902466,1986-11-12
0.38591334223747253,1986-11-13
0.3896600902080536,1986-11-14
0.3896600902080536,1986-11-17
0.37842047214508057,1986-11-18
0.38216716051101685,1986-11-19
0.3896600902080536,1986-11-20
0.3934069871902466,1986-11-21
0.3896600902080536,1986-11-24
0.3896600902080536,1986-11-25
0.3896600902080536,1986-11-26
0.3896600902080536,1986-11-28
0.3934069871902466,1986-12-01
0.4083942770957947,1986-12-02
0.4271279573440552,1986-12-03
0.43462103605270386,1986-12-04
0.4402414560317993,1986-12-05
0.4196341037750244,1986-12-08
0.4083942770957947,1986-12-09
0.40090063214302063,1986-12-10
0.4046475291252136,1986-12-11
0.4046475291252136,1986-12-12
0.3934069871902466,1986-12-15
0.3934069871902466,1986-12-16
0.3934069871902466,1986-12-17
0.38591334223747253,1986-12-18
0.3877871036529541,1986-12-19
0.38216716051101685,1986-12-22
0.3634328544139862,1986-12-23
0.3709266185760498,1986-12-24
0.36717990040779114,1986-12-26
0.3709266185760498,1986-12-29
0.3596867620944977,1986-12-30
0.35593995451927185,1986-12-31
0.3709266185760498,1987-01-02
0.4046475291252136,1987-01-05
0.3896600902080536,1987-01-06
0.4121406674385071,1987-01-07
0.4027738571166992,1987-01-08
0.4046475291252136,1987-01-09
0.4083942770957947,1987-01-12
0.4271279573440552,1987-01-13
0.43462103605270386,1987-01-14
0.4308747351169586,1987-01-15
0.42525413632392883,1987-01-16
0.4233812391757965,1987-01-19
0.43462103605270386,1987-01-20
0.4327479600906372,1987-01-21
0.4271279573440552,1987-01-22
0.4271279573440552,1987-01-23
0.41588741540908813,1987-01-26
0.4083942770957947,1987-01-27
0.3896600902080536,1987-01-28
0.4083942770957947,1987-01-29
0.4046475291252136,1987-01-30
0.4083942770957947,1987-02-02
0.39715376496315,1987-02-03
0.4046475291252136,1987-02-04
0.4233812391757965,1987-02-05
0.4271279573440552,1987-02-06
0.4233812391757965,1987-02-09
0.4233812391757965,1987-02-10
0.4496081471443176,1987-02-11
0.4496081471443176,1987-02-12
0.4533550441265106,1987-02-13
0.4683418571949005,1987-02-17
0.4720885753631592,1987-02-18
0.4739619493484497,1987-02-19
0.47583556175231934,1987-02-20
0.4720885753631592,1987-02-23
0.5001891255378723,1987-02-24
0.5170497298240662,1987-02-25
0.5001891255378723,1987-02-26
0.5001891255378723,1987-02-27
0.4608480930328369,1987-03-02
0.45522812008857727,1987-03-03
0.4833284914493561,1987-03-04
0.45522812008857727,1987-03-05
0.44398772716522217,1987-03-06
0.4327479600906372,1987-03-09
0.44117796421051025,1987-03-10
0.43836772441864014,1987-03-11
0.44398772716522217,1987-03-12
0.44398772716522217,1987-03-13
0.43836772441864014,1987-03-16
0.44398772716522217,1987-03-17
0.4243175685405731,1987-03-18
0.4102674126625061,1987-03-19
0.3934069871902466,1987-03-20
0.39902716875076294,1987-03-23
0.4271279573440552,1987-03-24
0.4046475291252136,1987-03-25
0.4046475291252136,1987-03-26
0.3934069871902466,1987-03-27
0.3540661931037903,1987-03-30
0.3709266185760498,1987-03-31
0.3877871036529541,1987-04-01
0.3934069871902466,1987-04-02
0.39902716875076294,1987-04-03
0.3934069871902466,1987-04-06
0.3709266185760498,1987-04-07
0.3709266185760498,1987-04-08
0.3653068244457245,1987-04-09
0.3681163787841797,1987-04-10
0.3653068244457245,1987-04-13
0.3484461307525635,1987-04-14
0.3540661931037903,1987-04-15
0.3484461307525635,1987-04-16
0.3203459680080414,1987-04-20
0.3540661931037903,1987-04-21
0.3203459680080414,1987-04-22
0.3034854531288147,1987-04-23
0.28100505471229553,1987-04-24
0.27538514137268066,1987-04-27
0.2697645425796509,1987-04-28
0.28100505471229553,1987-04-29
0.27538514137268066,1987-04-30
0.27538514137268066,1987-05-01
0.29224494099617004,1987-05-04
0.3034854531288147,1987-05-05
0.31472596526145935,1987-05-06
0.31472596526145935,1987-05-07
0.30910539627075195,1987-05-08
0.2866250276565552,1987-05-11
0.28100505471229553,1987-05-12
0.2866250276565552,1987-05-13
0.2838152348995209,1987-05-14
0.28100505471229553,1987-05-15
0.28100505471229553,1987-05-18
0.27538514137268066,1987-05-19
0.28100505471229553,1987-05-20
0.29224494099617004,1987-05-21
0.28943532705307007,1987-05-22
0.28100505471229553,1987-05-26
0.27538514137268066,1987-05-27
0.27538514137268066,1987-05-28
0.2697645425796509,1987-05-29
0.27538514137268066,1987-06-01
0.27257487177848816,1987-06-02
0.27538514137268066,1987-06-03
0.2866250276565552,1987-06-04
0.2866250276565552,1987-06-05
0.2866250276565552,1987-06-08
0.2866250276565552,1987-06-09
0.27538514137268066,1987-06-10
0.2697645425796509,1987-06-11
0.2697645425796509,1987-06-12
0.264144629240036,1987-06-15
0.2697645425796509,1987-06-16
0.27538514137268066,1987-06-17
0.28100505471229553,1987-06-18
0.2866250276565552,1987-06-19
0.29224494099617004,1987-06-22
0.29224494099617004,1987-06-23
0.2866250276565552,1987-06-24
0.30910539627075195,1987-06-25
0.31472596526145935,1987-06-26
0.3315858840942383,1987-06-29
0.32315555214881897,1987-06-30
0.32315555214881897,1987-07-01
0.3315858840942383,1987-07-02
0.3315858840942383,1987-07-06
0.33720648288726807,1987-07-07
0.3315858840942383,1987-07-08
0.342826247215271,1987-07-09
0.3540661931037903,1987-07-10
0.3653068244457245,1987-07-13
0.3709266185760498,1987-07-14
0.38216716051101685,1987-07-15
0.3709266185760498,1987-07-16
0.3765464723110199,1987-07-17
0.38216716051101685,1987-07-20
0.3653068244457245,1987-07-21
0.3512565493583679,1987-07-22
0.3456359803676605,1987-07-23
0.34001603722572327,1987-07-24
0.3175356090068817,1987-07-27
0.3343960642814636,1987-07-28
0.3568764626979828,1987-07-29
0.3596867620944977,1987-07-30
0.3568764626979828,1987-07-31
0.342826247215271,1987-08-03
0.342826247215271,1987-08-04
0.3540661931037903,1987-08-05
0.3849767744541168,1987-08-06
0.3737369179725647,1987-08-07
0.3737369179725647,1987-08-10
0.3765464723110199,1987-08-11
0.3765464723110199,1987-08-12
0.3877871036529541,1987-08-13
0.38216716051101685,1987-08-14
0.3934069871902466,1987-08-17
0.3877871036529541,1987-08-18
0.39902716875076294,1987-08-19
0.41588741540908813,1987-08-20
0.421507328748703,1987-08-21
0.4130778908729553,1987-08-24
0.4299376606941223,1987-08-25
0.4327479600906372,1987-08-26
0.44117796421051025,1987-08-27
0.44398772716522217,1987-08-28
0.45522812008857727,1987-08-31
0.421507328748703,1987-09-01
0.4243175685405731,1987-09-02
0.4243175685405731,1987-09-03
0.41588741540908813,1987-09-04
0.3877871036529541,1987-09-08
0.39902716875076294,1987-09-09
0.4102674126625061,1987-09-10
0.421507328748703,1987-09-11
0.4243175685405731,1987-09-14
0.4130778908729553,1987-09-15
0.4186977744102478,1987-09-16
0.41588741540908813,1987-09-17
0.4102674126625061,1987-09-18
0.4074571132659912,1987-09-21
0.4102674126625061,1987-09-22
0.4074571132659912,1987-09-23
0.39902716875076294,1987-09-24
0.3934069871902466,1987-09-25
0.3934069871902466,1987-09-28
0.396217405796051,1987-09-29
0.396217405796051,1987-09-30
0.3934069871902466,1987-10-01
0.396217405796051,1987-10-02
0.38216716051101685,1987-10-05
0.342826247215271,1987-10-06
0.3456359803676605,1987-10-07
0.342826247215271,1987-10-08
0.3512565493583679,1987-10-09
0.34001603722572327,1987-10-12
0.33720648288726807,1987-10-13
0.34001603722572327,1987-10-14
0.33720648288726807,1987-10-15
0.3203459680080414,1987-10-16
0.2472841888666153,1987-10-19
0.23042437434196472,1987-10-20
0.2613350450992584,1987-10-21
0.22199413180351257,1987-10-22
0.22199413180351257,1987-10-23
0.20232342183589935,1987-10-26
0.18546363711357117,1987-10-27
0.18546363711357117,1987-10-28
0.19108358025550842,1987-10-29
0.22761406004428864,1987-10-30
0.21637371182441711,1987-11-02
0.20232342183589935,1987-11-03
0.1967034935951233,1987-11-04
0.19951383769512177,1987-11-05
0.18827323615550995,1987-11-06
0.19108358025550842,1987-11-09
0.18827323615550995,1987-11-10
0.19389326870441437,1987-11-11
0.2079440802335739,1987-11-12
0.2107536643743515,1987-11-13
0.2079440802335739,1987-11-16
0.1967034935951233,1987-11-17
0.19951383769512177,1987-11-18
0.19389326870441437,1987-11-19
0.19389326870441437,1987-11-20
0.19951383769512177,1987-11-23
0.1967034935951233,1987-11-24
0.18265341222286224,1987-11-25
0.16579294204711914,1987-11-27
0.15736271440982819,1987-11-30
0.15174272656440735,1987-12-01
0.15455301105976105,1987-12-02
0.15174272656440735,1987-12-03
0.1461227983236313,1987-12-04
0.1433125138282776,1987-12-07
0.15455301105976105,1987-12-08
0.1601729840040207,1987-12-09
0.16860324144363403,1987-12-10
0.16860324144363403,1987-12-11
0.171412855386734,1987-12-14
0.19108358025550842,1987-12-15
0.2135639786720276,1987-12-16
0.23885469138622284,1987-12-17
0.22761406004428864,1987-12-18
0.23042437434196472,1987-12-21
0.19389326870441437,1987-12-22
0.19108358025550842,1987-12-23
0.2107536643743515,1987-12-24
0.20232342183589935,1987-12-28
0.1967034935951233,1987-12-29
0.19108358025550842,1987-12-30
0.18546363711357117,1987-12-31
0.1967034935951233,1988-01-04
0.1967034935951233,1988-01-05
0.17422306537628174,1988-01-06
0.17422306537628174,1988-01-07
0.171412855386734,1988-01-08
0.171412855386734,1988-01-11
0.162983238697052,1988-01-12
0.1601729840040207,1988-01-13
0.1601729840040207,1988-01-14
0.16860324144363403,1988-01-15
0.16579294204711914,1988-01-18
0.1601729840040207,1988-01-19
0.1601729840040207,1988-01-20
0.15736271440982819,1988-01-21
0.1601729840040207,1988-01-22
0.1601729840040207,1988-01-25
0.16579294204711914,1988-01-26
0.1601729840040207,1988-01-27
0.15174272656440735,1988-01-28
0.15455301105976105,1988-01-29
0.15455301105976105,1988-02-01
0.15455301105976105,1988-02-02
0.15455301105976105,1988-02-03
0.15455301105976105,1988-02-04
0.15736271440982819,1988-02-05
0.15455301105976105,1988-02-08
0.15174272656440735,1988-02-09
0.15455301105976105,1988-02-10
0.15455301105976105,1988-02-11
0.15455301105976105,1988-02-12
0.15455301105976105,1988-02-16
0.15736271440982819,1988-02-17
0.15736271440982819,1988-02-18
0.15736271440982819,1988-02-19
0.15736271440982819,1988-02-22
0.15736271440982819,1988-02-23
0.15736271440982819,1988-02-24
0.162983238697052,1988-02-25
0.15736271440982819,1988-02-26
0.16579294204711914,1988-02-29
0.171412855386734,1988-03-01
0.18827323615550995,1988-03-02
0.19108358025550842,1988-03-03
0.18265341222286224,1988-03-04
0.18265341222286224,1988-03-07
0.18265341222286224,1988-03-08
0.18546363711357117,1988-03-09
0.18265341222286224,1988-03-10
0.18546363711357117,1988-03-11
0.18265341222286224,1988-03-14
0.18265341222286224,1988-03-15
0.18546363711357117,1988-03-16
0.19108358025550842,1988-03-17
0.20232342183589935,1988-03-18
0.1967034935951233,1988-03-21
0.19951383769512177,1988-03-22
0.19951383769512177,1988-03-23
0.20232342183589935,1988-03-24
0.20232342183589935,1988-03-25
0.19951383769512177,1988-03-28
0.20513370633125305,1988-03-29
0.20232342183589935,1988-03-30
0.2107536643743515,1988-03-31
0.2079440802335739,1988-04-04
0.2079440802335739,1988-04-05
0.2107536643743515,1988-04-06
0.1967034935951233,1988-04-07
0.1967034935951233,1988-04-08
0.20232342183589935,1988-04-11
0.20232342183589935,1988-04-12
0.1967034935951233,1988-04-13
0.19389326870441437,1988-04-14
0.18265341222286224,1988-04-15
0.18265341222286224,1988-04-18
0.18265341222286224,1988-04-19
0.18827323615550995,1988-04-20
0.19108358025550842,1988-04-21
0.19389326870441437,1988-04-22
0.19108358025550842,1988-04-25
0.19389326870441437,1988-04-26
0.19108358025550842,1988-04-27
0.19108358025550842,1988-04-28
0.19389326870441437,1988-04-29
0.1967034935951233,1988-05-02
0.19951383769512177,1988-05-03
0.19108358025550842,1988-05-04
0.19389326870441437,1988-05-05
0.19951383769512177,1988-05-06
0.19951383769512177,1988-05-09
0.1967034935951233,1988-05-10
0.1967034935951233,1988-05-11
0.19389326870441437,1988-05-12
0.19108358025550842,1988-05-13
0.19108358025550842,1988-05-16
0.17984308302402496,1988-05-17
0.162983238697052,1988-05-18
0.1601729840040207,1988-05-19
0.15736271440982819,1988-05-20
0.15455301105976105,1988-05-23
0.162983238697052,1988-05-24
0.1601729840040207,1988-05-25
0.162983238697052,1988-05-26
0.1601729840040207,1988-05-27
0.15736271440982819,1988-05-31
0.17422306537628174,1988-06-01
0.17703339457511902,1988-06-02
0.17984308302402496,1988-06-03
0.18546363711357117,1988-06-06
0.19108358025550842,1988-06-07
0.18546363711357117,1988-06-08
0.19108358025550842,1988-06-09
0.19108358025550842,1988-06-10
0.19108358025550842,1988-06-13
0.18827323615550995,1988-06-14
0.18827323615550995,1988-06-15
0.18827323615550995,1988-06-16
0.18265341222286224,1988-06-17
0.18546363711357117,1988-06-20
0.18546363711357117,1988-06-21
0.17703339457511902,1988-06-22
0.171412855386734,1988-06-23
0.17422306537628174,1988-06-24
0.171412855386734,1988-06-27
0.17422306537628174,1988-06-28
0.17422306537628174,1988-06-29
0.17984308302402496,1988-06-30
0.17422306537628174,1988-07-01
0.18265341222286224,1988-07-05
0.17703339457511902,1988-07-06
0.17703339457511902,1988-07-07
0.17422306537628174,1988-07-08
0.17422306537628174,1988-07-11
0.17422306537628174,1988-07-12
0.17422306537628174,1988-07-13
0.17703339457511902,1988-07-14
0.17703339457511902,1988-07-15
0.17984308302402496,1988-07-18
0.17703339457511902,1988-07-19
0.17984308302402496,1988-07-20
0.17984308302402496,1988-07-21
0.18265341222286224,1988-07-22
0.18265341222286224,1988-07-25
0.18265341222286224,1988-07-26
0.171412855386734,1988-07-27
0.18546363711357117,1988-07-28
0.18265341222286224,1988-07-29
0.19108358025550842,1988-08-01
0.2079440802335739,1988-08-02
0.20513370633125305,1988-08-03
0.20232342183589935,1988-08-04
0.20513370633125305,1988-08-05
0.19951383769512177,1988-08-08
0.1967034935951233,1988-08-09
0.19108358025550842,1988-08-10
0.21637371182441711,1988-08-11
0.27538514137268066,1988-08-12
0.2978655695915222,1988-08-15
0.2866250276565552,1988-08-16
0.29224494099617004,1988-08-17
0.3034854531288147,1988-08-18
0.3034854531288147,1988-08-19
0.27538514137268066,1988-08-22
0.2781948447227478,1988-08-23
0.29224494099617004,1988-08-24
0.28100505471229553,1988-08-25
0.28100505471229553,1988-08-26
0.27538514137268066,1988-08-29
0.27538514137268066,1988-08-30
0.2781948447227478,1988-08-31
0.2697645425796509,1988-09-01
0.2697645425796509,1988-09-02
0.27538514137268066,1988-09-06
0.27538514137268066,1988-09-07
0.28100505471229553,1988-09-08
0.31472596526145935,1988-09-09
0.3343960642814636,1988-09-12
0.32877621054649353,1988-09-13
0.32315555214881897,1988-09-14
0.3175356090068817,1988-09-15
0.31191569566726685,1988-09-16
0.2978655695915222,1988-09-19
0.21918386220932007,1988-09-20
0.22199413180351257,1988-09-21
0.21637371182441711,1988-09-22
0.21637371182441711,1988-09-23
0.2135639786720276,1988-09-26
0.2107536643743515,1988-09-27
0.20232342183589935,1988-09-28
0.19389326870441437,1988-09-29
0.1967034935951233,1988-09-30
0.19951383769512177,1988-10-03
0.19951383769512177,1988-10-04
