SYK,Date
0.08588477969169617,1980-07-01
0.08650293946266174,1980-07-02
0.0877385288476944,1980-07-03
0.08835674822330475,1980-07-07
0.08897411823272705,1980-07-08
0.09329906105995178,1980-07-09
0.09144610166549683,1980-07-10
0.09206347912549973,1980-07-11
0.10009598731994629,1980-07-14
0.10071415454149246,1980-07-15
0.10071415454149246,1980-07-16
0.10133159160614014,1980-07-17
0.10133159160614014,1980-07-18
0.10133159160614014,1980-07-21
0.102567158639431,1980-07-22
0.10565650463104248,1980-07-23
0.1075102910399437,1980-07-24
0.1075102910399437,1980-07-25
0.1068928986787796,1980-07-28
0.1068928986787796,1980-07-29
0.1075102910399437,1980-07-30
0.1075102910399437,1980-07-31
0.1075102910399437,1980-08-01
0.10812843590974808,1980-08-04
0.10812843590974808,1980-08-05
0.10812843590974808,1980-08-06
0.11059961467981339,1980-08-07
0.11368904262781143,1980-08-08
0.11986774206161499,1980-08-11
0.11863218247890472,1980-08-12
0.11492539197206497,1980-08-13
0.11368904262781143,1980-08-14
0.11368904262781143,1980-08-15
0.11307162791490555,1980-08-18
0.11368904262781143,1980-08-19
0.11368904262781143,1980-08-20
0.1143072247505188,1980-08-21
0.11368904262781143,1980-08-22
0.1143072247505188,1980-08-25
0.1143072247505188,1980-08-26
0.10627468675374985,1980-08-27
0.10503918677568436,1980-08-28
0.10442092269659042,1980-08-29
0.10565650463104248,1980-09-02
0.10627468675374985,1980-09-03
0.10812843590974808,1980-09-04
0.10812843590974808,1980-09-05
0.1075102910399437,1980-09-08
0.1075102910399437,1980-09-09
0.1075102910399437,1980-09-10
0.10874591022729874,1980-09-11
0.11059961467981339,1980-09-12
0.11121787130832672,1980-09-15
0.1124534010887146,1980-09-16
0.11677836626768112,1980-09-17
0.11677836626768112,1980-09-18
0.11863218247890472,1980-09-19
0.12790030241012573,1980-09-22
0.1316078007221222,1980-09-23
0.13346156477928162,1980-09-24
0.13098959624767303,1980-09-25
0.12481085956096649,1980-09-26
0.124193474650383,1980-09-29
0.12481085956096649,1980-09-30
0.12728285789489746,1980-10-01
0.12728285789489746,1980-10-02
0.12913581728935242,1980-10-03
0.13346156477928162,1980-10-06
0.14211155474185944,1980-10-07
0.14952585101127625,1980-10-08
0.14890842139720917,1980-10-09
0.14705467224121094,1980-10-10
0.14520083367824554,1980-10-13
0.14520083367824554,1980-10-14
0.14211155474185944,1980-10-15
0.14458347856998444,1980-10-16
0.1408759206533432,1980-10-17
0.13346156477928162,1980-10-20
0.13346156477928162,1980-10-21
0.13098959624767303,1980-10-22
0.12728285789489746,1980-10-23
0.12666472792625427,1980-10-24
0.12542909383773804,1980-10-27
0.12357527762651443,1980-10-28
0.12481085956096649,1980-10-29
0.12357527762651443,1980-10-30
0.12481085956096649,1980-10-31
0.12481085956096649,1980-11-03
0.12666472792625427,1980-11-05
0.12851843237876892,1980-11-06
0.13346156477928162,1980-11-07
0.13716834783554077,1980-11-10
0.14581897854804993,1980-11-11
0.16126583516597748,1980-11-12
0.16219235956668854,1980-11-13
0.16126583516597748,1980-11-14
0.15848563611507416,1980-11-17
0.15941205620765686,1980-11-18
0.15941205620765686,1980-11-19
0.15848563611507416,1980-11-20
0.15848563611507416,1980-11-21
0.16033855080604553,1980-11-24
0.1631196290254593,1980-11-25
0.1686801314353943,1980-11-26
0.1686801314353943,1980-11-28
0.16404615342617035,1980-12-01
0.16219235956668854,1980-12-02
0.1631196290254593,1980-12-03
0.1631196290254593,1980-12-04
0.15941205620765686,1980-12-05
0.1418023556470871,1980-12-08
0.13809563219547272,1980-12-09
0.13809563219547272,1980-12-10
0.13253426551818848,1980-12-11
0.1343880593776703,1980-12-12
0.13716834783554077,1980-12-15
0.13716834783554077,1980-12-16
0.14921751618385315,1980-12-17
0.15755832195281982,1980-12-18
0.16404615342617035,1980-12-19
0.16960743069648743,1980-12-22
0.17238765954971313,1980-12-23
0.17238765954971313,1980-12-24
0.17238765954971313,1980-12-26
0.1733141839504242,1980-12-29
0.1779482364654541,1980-12-30
0.1779482364654541,1980-12-31
0.1779482364654541,1981-01-02
0.1853625327348709,1981-01-05
0.1899973750114441,1981-01-06
0.17887556552886963,1981-01-07
0.16404615342617035,1981-01-08
0.1677536964416504,1981-01-09
0.1677536964416504,1981-01-12
0.1631196290254593,1981-01-13
0.16404615342617035,1981-01-14
0.16404615342617035,1981-01-15
0.16126583516597748,1981-01-16
0.15199775993824005,1981-01-19
0.1557045429944992,1981-01-20
0.15941205620765686,1981-01-21
0.16219235956668854,1981-01-22
0.16126583516597748,1981-01-23
0.1557045429944992,1981-01-26
0.1557045429944992,1981-01-27
0.1557045429944992,1981-01-28
0.1557045429944992,1981-01-29
0.15663178265094757,1981-01-30
0.15385150909423828,1981-02-02
0.14550992846488953,1981-02-03
0.14736370742321014,1981-02-04
0.1482902467250824,1981-02-05
0.1482902467250824,1981-02-06
0.14736370742321014,1981-02-09
0.14736370742321014,1981-02-10
0.14736370742321014,1981-02-11
0.14736370742321014,1981-02-12
0.14736370742321014,1981-02-13
0.14736370742321014,1981-02-17
0.14736370742321014,1981-02-18
0.14736370742321014,1981-02-19
0.14736370742321014,1981-02-20
0.14921751618385315,1981-02-23
0.1464363932609558,1981-02-24
0.1464363932609558,1981-02-25
0.1464363932609558,1981-02-26
0.14458347856998444,1981-02-27
0.14458347856998444,1981-03-02
0.14458347856998444,1981-03-03
0.14458347856998444,1981-03-04
0.14550992846488953,1981-03-05
0.14736370742321014,1981-03-06
0.1482902467250824,1981-03-09
0.14272961020469666,1981-03-10
0.14272961020469666,1981-03-11
0.1436561942100525,1981-03-12
0.14272961020469666,1981-03-13
0.14272961020469666,1981-03-16
0.1436561942100525,1981-03-17
0.1436561942100525,1981-03-18
0.14550992846488953,1981-03-19
0.14550992846488953,1981-03-20
0.14550992846488953,1981-03-23
0.14550992846488953,1981-03-24
0.14736370742321014,1981-03-25
0.1482902467250824,1981-03-26
0.1482902467250824,1981-03-27
0.1482902467250824,1981-03-30
0.15941205620765686,1981-03-31
0.17516803741455078,1981-04-01
0.17146039009094238,1981-04-02
0.1686801314353943,1981-04-03
0.16404615342617035,1981-04-06
0.16404615342617035,1981-04-07
0.16404615342617035,1981-04-08
0.16404615342617035,1981-04-09
0.16404615342617035,1981-04-10
0.16404615342617035,1981-04-13
0.16404615342617035,1981-04-14
0.16589990258216858,1981-04-15
0.17238765954971313,1981-04-16
0.18443602323532104,1981-04-20
0.19185037910938263,1981-04-21
0.19370417296886444,1981-04-22
0.19648432731628418,1981-04-23
0.19741171598434448,1981-04-24
0.19185037910938263,1981-04-27
0.18165580928325653,1981-04-28
0.1770218312740326,1981-04-29
0.1733141839504242,1981-04-30
0.1677536964416504,1981-05-01
0.15755832195281982,1981-05-04
0.1557045429944992,1981-05-05
0.16589990258216858,1981-05-06
0.17146039009094238,1981-05-07
0.17146039009094238,1981-05-08
0.17146039009094238,1981-05-11
0.16960743069648743,1981-05-12
0.16960743069648743,1981-05-13
0.17516803741455078,1981-05-14
0.1733141839504242,1981-05-15
0.17238765954971313,1981-05-18
0.1705339252948761,1981-05-19
0.16960743069648743,1981-05-20
0.1677536964416504,1981-05-21
0.1677536964416504,1981-05-22
0.1686801314353943,1981-05-26
0.1686801314353943,1981-05-27
0.16960743069648743,1981-05-28
0.16960743069648743,1981-05-29
0.16960743069648743,1981-06-01
0.16960743069648743,1981-06-02
0.1686801314353943,1981-06-03
0.1686801314353943,1981-06-04
0.1677536964416504,1981-06-05
0.16960743069648743,1981-06-08
0.1779482364654541,1981-06-09
0.18072856962680817,1981-06-10
0.18072856962680817,1981-06-11
0.17980201542377472,1981-06-12
0.17980201542377472,1981-06-15
0.17980201542377472,1981-06-16
0.1779482364654541,1981-06-17
0.1770218312740326,1981-06-18
0.1770218312740326,1981-06-19
0.1779482364654541,1981-06-22
0.1779482364654541,1981-06-23
0.17980201542377472,1981-06-24
0.18165580928325653,1981-06-25
0.18165580928325653,1981-06-26
0.18258225917816162,1981-06-29
0.18258225917816162,1981-06-30
0.18258225917816162,1981-07-01
0.18165580928325653,1981-07-02
0.1760944277048111,1981-07-06
0.17146039009094238,1981-07-07
0.17146039009094238,1981-07-08
0.17146039009094238,1981-07-09
0.1631196290254593,1981-07-10
0.16682633757591248,1981-07-13
0.16682633757591248,1981-07-14
0.16682633757591248,1981-07-15
0.16682633757591248,1981-07-16
0.1677536964416504,1981-07-17
0.16589990258216858,1981-07-20
0.1557045429944992,1981-07-21
0.15292423963546753,1981-07-22
0.15477806329727173,1981-07-23
0.15477806329727173,1981-07-24
0.15477806329727173,1981-07-27
0.15477806329727173,1981-07-28
0.1557045429944992,1981-07-29
0.15663178265094757,1981-07-30
0.15755832195281982,1981-07-31
0.15663178265094757,1981-08-03
0.1557045429944992,1981-08-04
0.15663178265094757,1981-08-05
0.15755832195281982,1981-08-06
0.15755832195281982,1981-08-07
0.15755832195281982,1981-08-10
0.15107053518295288,1981-08-11
0.15014399588108063,1981-08-12
0.14736370742321014,1981-08-13
0.14736370742321014,1981-08-14
0.1436561942100525,1981-08-17
0.13624180853366852,1981-08-18
0.13531453907489777,1981-08-19
0.1408759206533432,1981-08-20
0.13253426551818848,1981-08-21
0.12697376310825348,1981-08-24
0.12975400686264038,1981-08-25
0.13068054616451263,1981-08-26
0.1316078007221222,1981-08-27
0.13346156477928162,1981-08-28
0.13346156477928162,1981-08-31
0.13716834783554077,1981-09-01
0.13902202248573303,1981-09-02
0.13716834783554077,1981-09-03
0.13531453907489777,1981-09-04
0.1316078007221222,1981-09-08
0.13716834783554077,1981-09-09
0.13994938135147095,1981-09-10
0.1408759206533432,1981-09-11
0.1408759206533432,1981-09-14
0.1408759206533432,1981-09-15
0.13902202248573303,1981-09-16
0.1408759206533432,1981-09-17
0.1408759206533432,1981-09-18
0.14550992846488953,1981-09-21
0.1408759206533432,1981-09-22
0.13624180853366852,1981-09-23
0.1343880593776703,1981-09-24
0.13068054616451263,1981-09-25
0.13068054616451263,1981-09-28
0.1316078007221222,1981-09-29
0.13531453907489777,1981-09-30
0.13624180853366852,1981-10-01
0.13809563219547272,1981-10-02
0.14550992846488953,1981-10-05
0.14921751618385315,1981-10-06
0.16219235956668854,1981-10-07
0.17146039009094238,1981-10-08
0.1677536964416504,1981-10-09
0.16219235956668854,1981-10-12
0.1631196290254593,1981-10-13
0.16033855080604553,1981-10-14
0.16033855080604553,1981-10-15
0.16033855080604553,1981-10-16
0.16033855080604553,1981-10-19
0.15848563611507416,1981-10-20
0.15848563611507416,1981-10-21
0.15292423963546753,1981-10-22
0.15107053518295288,1981-10-23
0.15199775993824005,1981-10-26
0.14921751618385315,1981-10-27
0.15014399588108063,1981-10-28
0.1482902467250824,1981-10-29
0.1464363932609558,1981-10-30
0.1482902467250824,1981-11-02
0.14736370742321014,1981-11-03
0.1464363932609558,1981-11-04
0.14458347856998444,1981-11-05
0.14272961020469666,1981-11-06
0.14458347856998444,1981-11-09
0.14550992846488953,1981-11-10
0.14550992846488953,1981-11-11
0.1482902467250824,1981-11-12
0.14921751618385315,1981-11-13
0.1464363932609558,1981-11-16
0.1464363932609558,1981-11-17
0.1408759206533432,1981-11-18
0.1408759206533432,1981-11-19
0.1418023556470871,1981-11-20
0.14272961020469666,1981-11-23
0.13994938135147095,1981-11-24
0.1418023556470871,1981-11-25
0.1418023556470871,1981-11-27
0.14272961020469666,1981-11-30
0.14272961020469666,1981-12-01
0.14458347856998444,1981-12-02
0.14458347856998444,1981-12-03
0.14458347856998444,1981-12-04
0.14458347856998444,1981-12-07
0.1436561942100525,1981-12-08
0.1436561942100525,1981-12-09
0.14272961020469666,1981-12-10
0.14272961020469666,1981-12-11
0.14272961020469666,1981-12-14
0.14272961020469666,1981-12-15
0.14272961020469666,1981-12-16
0.14272961020469666,1981-12-17
0.14272961020469666,1981-12-18
0.14272961020469666,1981-12-21
0.1464363932609558,1981-12-22
0.15477806329727173,1981-12-23
0.1557045429944992,1981-12-24
0.16033855080604553,1981-12-28
0.17238765954971313,1981-12-29
0.17238765954971313,1981-12-30
0.17980201542377472,1981-12-31
0.17980201542377472,1982-01-04
0.17146039009094238,1982-01-05
0.16404615342617035,1982-01-06
0.1631196290254593,1982-01-07
0.16404615342617035,1982-01-08
0.15941205620765686,1982-01-11
0.16033855080604553,1982-01-12
0.16033855080604553,1982-01-13
0.1631196290254593,1982-01-14
0.16219235956668854,1982-01-15
0.15941205620765686,1982-01-18
0.1557045429944992,1982-01-19
0.15663178265094757,1982-01-20
0.15663178265094757,1982-01-21
0.1557045429944992,1982-01-22
0.15385150909423828,1982-01-25
0.15107053518295288,1982-01-26
0.15199775993824005,1982-01-27
0.15755832195281982,1982-01-28
0.15848563611507416,1982-01-29
0.15477806329727173,1982-02-01
0.1557045429944992,1982-02-02
0.15477806329727173,1982-02-03
0.15663178265094757,1982-02-04
0.15755832195281982,1982-02-05
0.1557045429944992,1982-02-08
0.1557045429944992,1982-02-09
0.15663178265094757,1982-02-10
0.15663178265094757,1982-02-11
0.15663178265094757,1982-02-12
0.15848563611507416,1982-02-16
0.15941205620765686,1982-02-17
0.15941205620765686,1982-02-18
0.15848563611507416,1982-02-19
0.15755832195281982,1982-02-22
0.1557045429944992,1982-02-23
0.15663178265094757,1982-02-24
0.15663178265094757,1982-02-25
0.15941205620765686,1982-02-26
0.15941205620765686,1982-03-01
0.15941205620765686,1982-03-02
0.15755832195281982,1982-03-03
0.15385150909423828,1982-03-04
0.15107053518295288,1982-03-05
0.14550992846488953,1982-03-08
0.14550992846488953,1982-03-09
0.1464363932609558,1982-03-10
0.1464363932609558,1982-03-11
0.1464363932609558,1982-03-12
0.14550992846488953,1982-03-15
0.1464363932609558,1982-03-16
0.1464363932609558,1982-03-17
0.1482902467250824,1982-03-18
0.15477806329727173,1982-03-19
0.15941205620765686,1982-03-22
0.15941205620765686,1982-03-23
0.1631196290254593,1982-03-24
0.1631196290254593,1982-03-25
0.16126583516597748,1982-03-26
0.16126583516597748,1982-03-29
0.16126583516597748,1982-03-30
0.16404615342617035,1982-03-31
0.1649734079837799,1982-04-01
0.16404615342617035,1982-04-02
0.16404615342617035,1982-04-05
0.16404615342617035,1982-04-06
0.16682633757591248,1982-04-07
0.16589990258216858,1982-04-08
0.16682633757591248,1982-04-12
0.17238765954971313,1982-04-13
0.1705339252948761,1982-04-14
0.16960743069648743,1982-04-15
0.17238765954971313,1982-04-16
0.1770218312740326,1982-04-19
0.17980201542377472,1982-04-20
0.1779482364654541,1982-04-21
0.1770218312740326,1982-04-22
0.17887556552886963,1982-04-23
0.18814364075660706,1982-04-26
0.18072856962680817,1982-04-27
0.17980201542377472,1982-04-28
0.1770218312740326,1982-04-29
0.17887556552886963,1982-04-30
0.1770218312740326,1982-05-03
0.17146039009094238,1982-05-04
0.1705339252948761,1982-05-05
0.1705339252948761,1982-05-06
0.16589990258216858,1982-05-07
0.1677536964416504,1982-05-10
0.1686801314353943,1982-05-11
0.17238765954971313,1982-05-12
0.1705339252948761,1982-05-13
0.1705339252948761,1982-05-14
0.1705339252948761,1982-05-17
0.1677536964416504,1982-05-18
0.16589990258216858,1982-05-19
0.1649734079837799,1982-05-20
0.16219235956668854,1982-05-21
0.16219235956668854,1982-05-24
0.15199775993824005,1982-05-25
0.15199775993824005,1982-05-26
0.15385150909423828,1982-05-27
0.15663178265094757,1982-05-28
0.15663178265094757,1982-06-01
0.15663178265094757,1982-06-02
0.1557045429944992,1982-06-03
0.15199775993824005,1982-06-04
0.15199775993824005,1982-06-07
0.15292423963546753,1982-06-08
0.1482902467250824,1982-06-09
0.14921751618385315,1982-06-10
0.15292423963546753,1982-06-11
0.15199775993824005,1982-06-14
0.15199775993824005,1982-06-15
0.15292423963546753,1982-06-16
0.15385150909423828,1982-06-17
0.15385150909423828,1982-06-18
0.15385150909423828,1982-06-21
0.15477806329727173,1982-06-22
0.15385150909423828,1982-06-23
0.15385150909423828,1982-06-24
0.15385150909423828,1982-06-25
0.15477806329727173,1982-06-28
0.15477806329727173,1982-06-29
0.15941205620765686,1982-06-30
0.15941205620765686,1982-07-01
0.15848563611507416,1982-07-02
0.15848563611507416,1982-07-06
0.1557045429944992,1982-07-07
0.15385150909423828,1982-07-08
0.1557045429944992,1982-07-09
0.1557045429944992,1982-07-12
0.15755832195281982,1982-07-13
0.16404615342617035,1982-07-14
0.17516803741455078,1982-07-15
0.17887556552886963,1982-07-16
0.18072856962680817,1982-07-19
0.1779482364654541,1982-07-20
0.1779482364654541,1982-07-21
0.1770218312740326,1982-07-22
0.17424145340919495,1982-07-23
0.17424145340919495,1982-07-26
0.17238765954971313,1982-07-27
0.17146039009094238,1982-07-28
0.17146039009094238,1982-07-29
0.17146039009094238,1982-07-30
0.17887556552886963,1982-08-02
0.1779482364654541,1982-08-03
0.17424145340919495,1982-08-04
0.17238765954971313,1982-08-05
0.17238765954971313,1982-08-06
0.1631196290254593,1982-08-09
0.1649734079837799,1982-08-10
0.16404615342617035,1982-08-11
0.16033855080604553,1982-08-12
0.15941205620765686,1982-08-13
0.16219235956668854,1982-08-16
0.17146039009094238,1982-08-17
0.1779482364654541,1982-08-18
0.1770218312740326,1982-08-19
0.17516803741455078,1982-08-20
0.17980201542377472,1982-08-23
0.18907010555267334,1982-08-24
0.1955578774213791,1982-08-25
0.1955578774213791,1982-08-26
0.18814364075660706,1982-08-27
0.19092391431331635,1982-08-30
0.19648432731628418,1982-08-31
0.1955578774213791,1982-09-01
0.19741171598434448,1982-09-02
0.20575252175331116,1982-09-03
0.20111839473247528,1982-09-07
0.20946013927459717,1982-09-08
0.20946013927459717,1982-09-09
0.20853351056575775,1982-09-10
0.20575252175331116,1982-09-13
0.21038660407066345,1982-09-14
0.22985000908374786,1982-09-15
0.22799620032310486,1982-09-16
0.2205820381641388,1982-09-17
0.2122403383255005,1982-09-20
0.2113138735294342,1982-09-21
0.21780169010162354,1982-09-22
0.21780169010162354,1982-09-23
0.2205820381641388,1982-09-24
0.2205820381641388,1982-09-27
0.21872813999652863,1982-09-28
0.21409407258033752,1982-09-29
0.21409407258033752,1982-09-30
0.21594789624214172,1982-10-01
0.20946013927459717,1982-10-04
0.20853351056575775,1982-10-05
0.21038660407066345,1982-10-06
0.21872813999652863,1982-10-07
0.22243574261665344,1982-10-08
0.2261425405740738,1982-10-11
0.24004550278186798,1982-10-12
0.24282556772232056,1982-10-13
0.2437521368265152,1982-10-14
0.23819158971309662,1982-10-15
0.24004550278186798,1982-10-18
0.24467939138412476,1982-10-19
0.24838615953922272,1982-10-20
0.251166433095932,1982-10-21
0.2520937919616699,1982-10-22
0.24282556772232056,1982-10-25
0.23633791506290436,1982-10-26
0.23726436495780945,1982-10-27
0.23726436495780945,1982-10-28
0.2344839870929718,1982-10-29
0.2317037433385849,1982-11-01
0.22985000908374786,1982-11-02
0.22985000908374786,1982-11-03
0.2317037433385849,1982-11-04
0.23263025283813477,1982-11-05
0.22892345488071442,1982-11-08
0.22985000908374786,1982-11-09
0.25302010774612427,1982-11-10
0.251166433095932,1982-11-11
0.26136189699172974,1982-11-12
0.26136189699172974,1982-11-15
0.2669222354888916,1982-11-16
0.2947274148464203,1982-11-17
0.29333651065826416,1982-11-18
0.28360551595687866,1982-11-19
0.2655322253704071,1982-11-22
0.2599717080593109,1982-11-23
0.27109354734420776,1982-11-24
0.28777599334716797,1982-11-26
0.2766539752483368,1982-11-29
0.29055628180503845,1982-11-30
0.2947274148464203,1982-12-01
0.28499582409858704,1982-12-02
0.2961178421974182,1982-12-03
0.2961178421974182,1982-12-06
0.29055628180503845,1982-12-07
0.27804404497146606,1982-12-08
0.2766539752483368,1982-12-09
0.2683124840259552,1982-12-10
0.24606966972351074,1982-12-13
0.23216745257377625,1982-12-14
0.21409407258033752,1982-12-15
0.20853351056575775,1982-12-16
0.23077648878097534,1982-12-17
0.22938625514507294,1982-12-20
0.24328851699829102,1982-12-21
0.25858157873153687,1982-12-22
0.2683124840259552,1982-12-23
0.27387386560440063,1982-12-27
0.25302010774612427,1982-12-28
0.24606966972351074,1982-12-29
0.23355750739574432,1982-12-30
0.24328851699829102,1982-12-31
0.2474597692489624,1983-01-03
0.2516300082206726,1983-01-04
0.25580060482025146,1983-01-05
0.2822153866291046,1983-01-06
0.27804404497146606,1983-01-07
0.28638580441474915,1983-01-10
0.28638580441474915,1983-01-11
0.27804404497146606,1983-01-12
0.2752639651298523,1983-01-13
0.2766539752483368,1983-01-14
0.2766539752483368,1983-01-17
0.27387386560440063,1983-01-18
0.2516300082206726,1983-01-19
0.2599717080593109,1983-01-20
0.24884986877441406,1983-01-21
0.24328851699829102,1983-01-24
0.25302010774612427,1983-01-25
0.2641421854496002,1983-01-26
0.25302010774612427,1983-01-27
0.24606966972351074,1983-01-28
0.24189840257167816,1983-01-31
0.24884986877441406,1983-02-01
0.2516300082206726,1983-02-02
0.2516300082206726,1983-02-03
0.2752639651298523,1983-02-04
0.28638580441474915,1983-02-07
0.2891661524772644,1983-02-08
0.3169703781604767,1983-02-09
0.3114098608493805,1983-02-10
0.30584847927093506,1983-02-11
0.30584847927093506,1983-02-14
0.30584847927093506,1983-02-15
0.30862957239151,1983-02-16
0.2947274148464203,1983-02-17
0.29750773310661316,1983-02-18
0.2947274148464203,1983-02-22
0.29194629192352295,1983-02-23
0.29750773310661316,1983-02-24
0.2947274148464203,1983-02-25
0.28360551595687866,1983-02-28
0.2752639651298523,1983-03-01
0.27804404497146606,1983-03-02
0.28638580441474915,1983-03-03
0.28360551595687866,1983-03-04
0.2891661524772644,1983-03-07
0.2947274148464203,1983-03-08
0.3030681610107422,1983-03-09
0.3030681610107422,1983-03-10
0.30584847927093506,1983-03-11
0.30584847927093506,1983-03-14
0.3114098608493805,1983-03-15
0.31419000029563904,1983-03-16
0.3114098608493805,1983-03-17
0.3280923068523407,1983-03-18
0.33921411633491516,1983-03-21
0.3280923068523407,1983-03-22
0.3558964729309082,1983-03-23
0.3531162142753601,1983-03-24
0.358677476644516,1983-03-25
0.3558964729309082,1983-03-28
0.3558964729309082,1983-03-29
0.3531162142753601,1983-03-30
0.35033607482910156,1983-03-31
0.33921411633491516,1983-04-04
0.33087247610092163,1983-04-05
0.32253167033195496,1983-04-06
0.30584847927093506,1983-04-07
0.3114098608493805,1983-04-08
0.31419000029563904,1983-04-11
0.3169703781604767,1983-04-12
0.3336534798145294,1983-04-13
0.3531162142753601,1983-04-14
0.35033607482910156,1983-04-15
0.3364338278770447,1983-04-18
0.3280923068523407,1983-04-19
0.33087247610092163,1983-04-20
0.3336534798145294,1983-04-21
0.33921411633491516,1983-04-22
0.35033607482910156,1983-04-25
0.3697994649410248,1983-04-26
0.3753598630428314,1983-04-27
0.3781402111053467,1983-04-28
0.3837016224861145,1983-04-29
0.37257981300354004,1983-05-02
0.3781402111053467,1983-05-03
0.3864818811416626,1983-05-04
0.3976038694381714,1983-05-05
0.4059444069862366,1983-05-06
0.40316420793533325,1983-05-09
0.39204224944114685,1983-05-10
0.37257981300354004,1983-05-11
0.3531162142753601,1983-05-12
0.36423811316490173,1983-05-13
0.361457884311676,1983-05-16
0.361457884311676,1983-05-17
0.3697994649410248,1983-05-18
0.3697994649410248,1983-05-19
0.3697994649410248,1983-05-20
0.36701834201812744,1983-05-23
0.3697994649410248,1983-05-24
0.3697994649410248,1983-05-25
0.37257981300354004,1983-05-26
0.3753598630428314,1983-05-27
0.3753598630428314,1983-05-31
0.3753598630428314,1983-06-01
0.3753598630428314,1983-06-02
0.38092052936553955,1983-06-03
0.3864818811416626,1983-06-06
0.39482343196868896,1983-06-07
0.39482343196868896,1983-06-08
0.39204224944114685,1983-06-09
0.4059444069862366,1983-06-10
0.41706639528274536,1983-06-13
0.4226277470588684,1983-06-14
0.4226277470588684,1983-06-15
0.4337495267391205,1983-06-16
0.4337495267391205,1983-06-17
0.4337495267391205,1983-06-20
0.4337495267391205,1983-06-21
0.43096837401390076,1983-06-22
0.43096837401390076,1983-06-23
0.4254078269004822,1983-06-24
0.41706639528274536,1983-06-27
0.39621350169181824,1983-06-28
0.3976038694381714,1983-06-29
0.3976038694381714,1983-06-30
0.3976038694381714,1983-07-01
0.39482343196868896,1983-07-05
0.40038394927978516,1983-07-06
0.40316420793533325,1983-07-07
0.39482343196868896,1983-07-08
0.40038394927978516,1983-07-11
0.39204224944114685,1983-07-12
0.40038394927978516,1983-07-13
0.40038394927978516,1983-07-14
0.3976038694381714,1983-07-15
0.39204224944114685,1983-07-18
0.38926205039024353,1983-07-19
0.3837016224861145,1983-07-20
0.38926205039024353,1983-07-21
0.3837016224861145,1983-07-22
0.3837016224861145,1983-07-25
0.3837016224861145,1983-07-26
0.3781402111053467,1983-07-27
0.37257981300354004,1983-07-28
0.361457884311676,1983-07-29
0.36423811316490173,1983-08-01
0.3558964729309082,1983-08-02
0.3697994649410248,1983-08-03
0.36701834201812744,1983-08-04
0.3697994649410248,1983-08-05
0.361457884311676,1983-08-08
0.361457884311676,1983-08-09
0.361457884311676,1983-08-10
0.361457884311676,1983-08-11
0.3697994649410248,1983-08-12
0.36423811316490173,1983-08-15
0.36423811316490173,1983-08-16
0.361457884311676,1983-08-17
0.36423811316490173,1983-08-18
0.358677476644516,1983-08-19
0.36423811316490173,1983-08-22
0.36701834201812744,1983-08-23
0.361457884311676,1983-08-24
0.361457884311676,1983-08-25
0.358677476644516,1983-08-26
0.358677476644516,1983-08-29
0.36423811316490173,1983-08-30
