WMB,Date
0.4919690489768982,1982-04-26
0.4856618046760559,1982-04-27
0.4856618046760559,1982-04-28
0.4856618046760559,1982-04-29
0.5045834183692932,1982-04-30
0.5077369213104248,1982-05-03
0.4982762038707733,1982-05-04
0.4982762038707733,1982-05-05
0.5014302134513855,1982-05-06
0.5014302134513855,1982-05-07
0.5108906030654907,1982-05-10
0.5108906030654907,1982-05-11
0.5045834183692932,1982-05-12
0.5045834183692932,1982-05-13
0.5014302134513855,1982-05-14
0.4888152480125427,1982-05-17
0.47935426235198975,1982-05-18
0.47935426235198975,1982-05-19
0.47935426235198975,1982-05-20
0.4604324698448181,1982-05-21
0.4509711265563965,1982-05-24
0.4446641802787781,1982-05-25
0.4352032244205475,1982-05-26
0.4194351136684418,1982-05-27
0.41429635882377625,1982-05-28
0.40466180443763733,1982-06-01
0.4014503061771393,1982-06-02
0.391815185546875,1982-06-03
0.36933434009552,1982-06-04
0.37254559993743896,1982-06-07
0.3757573366165161,1982-06-08
0.36933434009552,1982-06-09
0.3789690136909485,1982-06-10
0.38860371708869934,1982-06-11
0.3821803629398346,1982-06-14
0.3853919804096222,1982-06-15
0.3789690136909485,1982-06-16
0.3821803629398346,1982-06-17
0.391815185546875,1982-06-18
0.40466180443763733,1982-06-21
0.4175080358982086,1982-06-22
0.4175080358982086,1982-06-23
0.39502692222595215,1982-06-24
0.38860371708869934,1982-06-25
0.39823848009109497,1982-06-28
0.39823848009109497,1982-06-29
0.39502692222595215,1982-06-30
0.39502692222595215,1982-07-01
0.4014503061771393,1982-07-02
0.4175080358982086,1982-07-06
0.40466180443763733,1982-07-07
0.391815185546875,1982-07-08
0.3821803629398346,1982-07-09
0.36933434009552,1982-07-12
0.36612269282341003,1982-07-13
0.36933434009552,1982-07-14
0.36612269282341003,1982-07-15
0.36291083693504333,1982-07-16
0.36612269282341003,1982-07-19
0.36612269282341003,1982-07-20
0.37254559993743896,1982-07-21
0.37254559993743896,1982-07-22
0.36933434009552,1982-07-23
0.37254559993743896,1982-07-26
0.38860371708869934,1982-07-27
0.37254559993743896,1982-07-28
0.36291083693504333,1982-07-29
0.36291083693504333,1982-07-30
0.36612269282341003,1982-08-02
0.36612269282341003,1982-08-03
0.3532760441303253,1982-08-04
0.3500645160675049,1982-08-05
0.3500645160675049,1982-08-06
0.3500645160675049,1982-08-09
0.3404296934604645,1982-08-10
0.33721813559532166,1982-08-11
0.3404296934604645,1982-08-12
0.33721813559532166,1982-08-13
0.33721813559532166,1982-08-16
0.36291083693504333,1982-08-17
0.3532760441303253,1982-08-18
0.356487900018692,1982-08-19
0.37254559993743896,1982-08-20
0.3757573366165161,1982-08-23
0.3853919804096222,1982-08-24
0.39823848009109497,1982-08-25
0.40466180443763733,1982-08-26
0.39823848009109497,1982-08-27
0.3962734639644623,1982-08-30
0.40609854459762573,1982-08-31
0.4093739092350006,1982-09-01
0.4224734306335449,1982-09-02
0.4191988706588745,1982-09-03
0.3995485305786133,1982-09-07
0.4224734306335449,1982-09-08
0.41264861822128296,1982-09-09
0.40609854459762573,1982-09-10
0.41592347621917725,1982-09-13
0.41264861822128296,1982-09-14
0.4224734306335449,1982-09-15
0.42574843764305115,1982-09-16
0.44867315888404846,1982-09-17
0.4453984797000885,1982-09-20
0.4453984797000885,1982-09-21
0.4322984218597412,1982-09-22
0.4290236234664917,1982-09-23
0.4191988706588745,1982-09-24
0.435573548078537,1982-09-27
0.43884867429733276,1982-09-28
0.43884867429733276,1982-09-29
0.435573548078537,1982-09-30
0.44212353229522705,1982-10-01
0.451948344707489,1982-10-04
0.451948344707489,1982-10-05
0.451948344707489,1982-10-06
0.451948344707489,1982-10-07
0.43884867429733276,1982-10-08
0.44867315888404846,1982-10-11
0.4453984797000885,1982-10-12
0.4584982991218567,1982-10-13
0.4650481641292572,1982-10-14
0.4650481641292572,1982-10-15
0.46832308173179626,1982-10-18
0.4617733657360077,1982-10-19
0.4715983271598816,1982-10-20
0.47487351298332214,1982-10-21
0.4715983271598816,1982-10-22
0.4584982991218567,1982-10-25
0.4650481641292572,1982-10-26
0.4781481623649597,1982-10-27
0.4715983271598816,1982-10-28
0.46832308173179626,1982-10-29
0.4977981150150299,1982-11-01
0.5305477976799011,1982-11-02
0.5370984673500061,1982-11-03
0.5043482184410095,1982-11-04
0.5141732096672058,1982-11-05
0.5043482184410095,1982-11-08
0.5174479484558105,1982-11-09
0.5141732096672058,1982-11-10
0.5207237005233765,1982-11-11
0.5174479484558105,1982-11-12
0.5141732096672058,1982-11-15
0.5043482184410095,1982-11-16
0.5043482184410095,1982-11-17
0.5043482184410095,1982-11-18
0.4945231080055237,1982-11-19
0.48469850420951843,1982-11-22
0.451948344707489,1982-11-23
0.4650481641292572,1982-11-24
0.4650481641292572,1982-11-26
0.46971210837364197,1982-11-29
0.48303771018981934,1982-11-30
0.47970616817474365,1982-12-01
0.4563870131969452,1982-12-02
0.4497244358062744,1982-12-03
0.4297366142272949,1982-12-06
0.4130803048610687,1982-12-07
0.42307424545288086,1982-12-08
0.4130803048610687,1982-12-09
0.416411817073822,1982-12-10
0.42307424545288086,1982-12-13
0.43639934062957764,1982-12-14
0.416411817073822,1982-12-15
0.42640572786331177,1982-12-16
0.4130803048610687,1982-12-17
0.4097488820552826,1982-12-20
0.42307424545288086,1982-12-21
0.42307424545288086,1982-12-22
0.4330679476261139,1982-12-23
0.45305562019348145,1982-12-27
0.43639934062957764,1982-12-28
0.4330679476261139,1982-12-29
0.43639934062957764,1982-12-30
0.45305562019348145,1982-12-31
0.4463934302330017,1983-01-03
0.4563870131969452,1983-01-04
0.4730434715747833,1983-01-05
0.4863686263561249,1983-01-06
0.49636244773864746,1983-01-07
0.5130193829536438,1983-01-10
0.509687602519989,1983-01-11
0.5163505673408508,1983-01-12
0.509687602519989,1983-01-13
0.5063563585281372,1983-01-14
0.5063563585281372,1983-01-17
0.5196819305419922,1983-01-18
0.5196819305419922,1983-01-19
0.5330066680908203,1983-01-20
0.5196819305419922,1983-01-21
0.49636244773864746,1983-01-24
0.47637447714805603,1983-01-25
0.4730434715747833,1983-01-26
0.4863686263561249,1983-01-27
0.5063563585281372,1983-01-28
0.5396691560745239,1983-01-31
0.5363379120826721,1983-02-01
0.5363379120826721,1983-02-02
0.5430004000663757,1983-02-03
0.5529947280883789,1983-02-04
0.5563262104988098,1983-02-07
0.5396691560745239,1983-02-08
0.5330066680908203,1983-02-09
0.5496633052825928,1983-02-10
0.5496633052825928,1983-02-11
0.5430004000663757,1983-02-14
0.5396691560745239,1983-02-15
0.5463321208953857,1983-02-16
0.5430004000663757,1983-02-17
0.5396691560745239,1983-02-18
0.5296757221221924,1983-02-22
0.5396691560745239,1983-02-23
0.5596575736999512,1983-02-24
0.5463321208953857,1983-02-25
0.5463321208953857,1983-02-28
0.557826817035675,1983-03-01
0.5612075328826904,1983-03-02
0.5814920663833618,1983-03-03
0.5814920663833618,1983-03-04
0.5645884275436401,1983-03-07
0.5713498592376709,1983-03-08
0.6085381507873535,1983-03-09
0.5950153470039368,1983-03-10
0.5916347503662109,1983-03-11
0.5950153470039368,1983-03-14
0.5950153470039368,1983-03-15
0.5848726630210876,1983-03-16
0.5679693222045898,1983-03-17
0.5679693222045898,1983-03-18
0.5679693222045898,1983-03-21
0.5781113505363464,1983-03-22
0.6254419088363647,1983-03-23
0.6220611929893494,1983-03-24
0.6186803579330444,1983-03-25
0.6085381507873535,1983-03-28
0.5950153470039368,1983-03-29
0.601776123046875,1983-03-30
0.6051571369171143,1983-03-31
0.5950153470039368,1983-04-04
0.5916347503662109,1983-04-05
0.5916347503662109,1983-04-06
0.5950153470039368,1983-04-07
0.5950153470039368,1983-04-08
0.598395824432373,1983-04-11
0.6152994632720947,1983-04-12
0.6152994632720947,1983-04-13
0.6152994632720947,1983-04-14
0.6085381507873535,1983-04-15
0.6220611929893494,1983-04-18
0.6220611929893494,1983-04-19
0.6491075158119202,1983-04-20
0.6423459649085999,1983-04-21
0.638964831829071,1983-04-22
0.6254419088363647,1983-04-25
0.65586918592453,1983-04-26
0.6592497825622559,1983-04-27
0.6592497825622559,1983-04-28
0.6660107374191284,1983-04-29
0.65586918592453,1983-05-02
0.6862959861755371,1983-05-03
0.6795344948768616,1983-05-04
0.6862959861755371,1983-05-05
0.6761537194252014,1983-05-06
0.662630558013916,1983-05-09
0.6693922877311707,1983-05-10
0.6660107374191284,1983-05-11
0.6795344948768616,1983-05-12
0.6862959861755371,1983-05-13
0.6727725863456726,1983-05-16
0.6862959861755371,1983-05-17
0.6862959861755371,1983-05-18
0.6761537194252014,1983-05-19
0.6727725863456726,1983-05-20
0.6761537194252014,1983-05-23
0.7065801620483398,1983-05-24
0.7133420705795288,1983-05-25
0.7031999230384827,1983-05-26
0.7045674324035645,1983-05-27
0.6908866763114929,1983-05-31
0.6874666213989258,1983-06-01
0.6908866763114929,1983-06-02
0.697727382183075,1983-06-03
0.6908866763114929,1983-06-06
0.6908866763114929,1983-06-07
0.6840465664863586,1983-06-08
0.6703653335571289,1983-06-09
0.6635249853134155,1983-06-10
0.6601049900054932,1983-06-13
0.6361632347106934,1983-06-14
0.62932288646698,1983-06-15
0.62932288646698,1983-06-16
0.6361632347106934,1983-06-17
0.6224825382232666,1983-06-20
0.6259023547172546,1983-06-21
0.6259023547172546,1983-06-22
0.62932288646698,1983-06-23
0.6498442888259888,1983-06-24
0.6498442888259888,1983-06-27
0.6395833492279053,1983-06-28
0.6635249853134155,1983-06-29
0.6772058010101318,1983-06-30
0.6703653335571289,1983-07-01
0.656684398651123,1983-07-05
0.6430039405822754,1983-07-06
0.6806262135505676,1983-07-07
0.6772058010101318,1983-07-08
0.6635249853134155,1983-07-11
0.6430039405822754,1983-07-12
0.62932288646698,1983-07-13
0.6224825382232666,1983-07-14
0.6190621852874756,1983-07-15
0.6053813099861145,1983-07-18
0.6122217178344727,1983-07-19
0.6224825382232666,1983-07-20
0.6635249853134155,1983-07-21
0.6908866763114929,1983-07-22
0.6806262135505676,1983-07-25
0.6943071484565735,1983-07-26
0.673785388469696,1983-07-27
0.6669450998306274,1983-07-28
0.6840465664863586,1983-07-29
0.6806262135505676,1983-08-01
0.6874666213989258,1983-08-02
0.6874666213989258,1983-08-03
0.6943071484565735,1983-08-04
0.7353501319885254,1983-08-05
0.7182489037513733,1983-08-08
0.7216686010360718,1983-08-09
0.7490305304527283,1983-08-10
0.7729728817939758,1983-08-11
0.7832328677177429,1983-08-12
0.779812753200531,1983-08-15
0.7661320567131042,1983-08-16
0.790073812007904,1983-08-17
0.7832328677177429,1983-08-18
0.779812753200531,1983-08-19
0.7934939861297607,1983-08-22
0.7934939861297607,1983-08-23
0.8003343939781189,1983-08-24
0.7969140410423279,1983-08-25
0.8174354434013367,1983-08-26
0.8326365947723389,1983-08-29
0.8326365947723389,1983-08-30
0.8119075894355774,1983-08-31
0.7773587703704834,1983-09-01
0.7842687368392944,1983-09-02
0.7877234816551208,1983-09-06
0.7877234816551208,1983-09-07
0.7808135151863098,1983-09-08
0.7877234816551208,1983-09-09
0.7358992099761963,1983-09-12
0.7220792174339294,1983-09-13
0.7117147445678711,1983-09-14
0.715169370174408,1983-09-15
0.7255344986915588,1983-09-16
0.7255344986915588,1983-09-19
0.7255344986915588,1983-09-20
0.7393540740013123,1983-09-21
0.7428094148635864,1983-09-22
0.746263861656189,1983-09-23
0.7635383605957031,1983-09-26
0.7497190833091736,1983-09-27
0.7635383605957031,1983-09-28
0.7635383605957031,1983-09-29
0.7600835561752319,1983-09-30
0.7428094148635864,1983-10-03
0.7358992099761963,1983-10-04
0.7393540740013123,1983-10-05
0.732444703578949,1983-10-06
0.7358992099761963,1983-10-07
0.7428094148635864,1983-10-10
0.732444703578949,1983-10-11
0.7358992099761963,1983-10-12
0.7289891242980957,1983-10-13
0.7393540740013123,1983-10-14
0.746263861656189,1983-10-17
0.7393540740013123,1983-10-18
0.7358992099761963,1983-10-19
0.7393540740013123,1983-10-20
0.7393540740013123,1983-10-21
0.746263861656189,1983-10-24
0.7393540740013123,1983-10-25
0.7393540740013123,1983-10-26
0.7428094148635864,1983-10-27
0.7393540740013123,1983-10-28
0.7393540740013123,1983-10-31
0.7393540740013123,1983-11-01
0.7186245322227478,1983-11-02
0.7186245322227478,1983-11-03
0.7255344986915588,1983-11-04
0.732444703578949,1983-11-07
0.7255344986915588,1983-11-08
0.7255344986915588,1983-11-09
0.7220792174339294,1983-11-10
0.7255344986915588,1983-11-11
0.7255344986915588,1983-11-14
0.7393540740013123,1983-11-15
0.746263861656189,1983-11-16
0.7600835561752319,1983-11-17
0.7428094148635864,1983-11-18
0.7393540740013123,1983-11-21
0.7428094148635864,1983-11-22
0.7393540740013123,1983-11-23
0.7289891242980957,1983-11-25
0.7408714294433594,1983-11-28
0.747860848903656,1983-11-29
0.7548501491546631,1983-11-30
0.7653339505195618,1983-12-01
0.7548501491546631,1983-12-02
0.7583445310592651,1983-12-05
0.7618391513824463,1983-12-06
0.7723235487937927,1983-12-07
0.7793131470680237,1983-12-08
0.768828272819519,1983-12-09
0.7653339505195618,1983-12-12
0.7723235487937927,1983-12-13
0.768828272819519,1983-12-14
0.7513552308082581,1983-12-15
0.7059245109558105,1983-12-16
0.7059245109558105,1983-12-19
0.7024299502372742,1983-12-20
0.7129138708114624,1983-12-21
0.7164087295532227,1983-12-22
0.7338821887969971,1983-12-23
0.7618391513824463,1983-12-27
0.7828073501586914,1983-12-28
0.7723235487937927,1983-12-29
0.7723235487937927,1983-12-30
0.7653339505195618,1984-01-03
0.7897968292236328,1984-01-04
0.8072704076766968,1984-01-05
0.810764729976654,1984-01-06
0.7967866063117981,1984-01-09
0.793291449546814,1984-01-10
0.8177546858787537,1984-01-11
0.8142594695091248,1984-01-12
0.8247438669204712,1984-01-13
0.8142594695091248,1984-01-16
0.8457114100456238,1984-01-17
0.8387229442596436,1984-01-18
0.8212493658065796,1984-01-19
0.8177546858787537,1984-01-20
0.8177546858787537,1984-01-23
0.8177546858787537,1984-01-24
0.810764729976654,1984-01-25
0.80377596616745,1984-01-26
0.7793131470680237,1984-01-27
0.7828073501586914,1984-01-30
0.7723235487937927,1984-01-31
0.7758182287216187,1984-02-01
0.747860848903656,1984-02-02
0.744365930557251,1984-02-03
0.7233974933624268,1984-02-06
0.7338821887969971,1984-02-07
0.7408714294433594,1984-02-08
0.7233974933624268,1984-02-09
0.7129138708114624,1984-02-10
0.7094191908836365,1984-02-13
0.7233974933624268,1984-02-14
0.7373768091201782,1984-02-15
0.7338821887969971,1984-02-16
0.7268925309181213,1984-02-17
0.7129138708114624,1984-02-21
0.7268925309181213,1984-02-22
0.7268925309181213,1984-02-23
0.7548501491546631,1984-02-24
0.7548501491546631,1984-02-27
0.747860848903656,1984-02-28
0.752808690071106,1984-02-29
0.7209999561309814,1984-03-01
0.7457402944564819,1984-03-02
0.7598773837089539,1984-03-05
0.7563430666923523,1984-03-06
0.7775486707687378,1984-03-07
0.8093579411506653,1984-03-08
0.7952203154563904,1984-03-09
0.7952203154563904,1984-03-12
0.7775486707687378,1984-03-13
0.7669461965560913,1984-03-14
0.7775486707687378,1984-03-15
0.7916863560676575,1984-03-16
0.7952203154563904,1984-03-19
0.8022894263267517,1984-03-20
0.7916863560676575,1984-03-21
0.7846174836158752,1984-03-22
0.7846174836158752,1984-03-23
0.7846174836158752,1984-03-26
0.8058239817619324,1984-03-27
0.8199607729911804,1984-03-28
0.8164266347885132,1984-03-29
0.7916863560676575,1984-03-30
0.7775486707687378,1984-04-02
0.7810836434364319,1984-04-03
0.7881525158882141,1984-04-04
0.7846174836158752,1984-04-05
0.7881525158882141,1984-04-06
0.7846174836158752,1984-04-09
0.7810836434364319,1984-04-10
0.7704805135726929,1984-04-11
0.7634117007255554,1984-04-12
0.752808690071106,1984-04-13
0.7457402944564819,1984-04-16
0.7422060966491699,1984-04-17
0.7846174836158752,1984-04-18
0.798754870891571,1984-04-19
0.7775486707687378,1984-04-23
0.7704805135726929,1984-04-24
0.7846174836158752,1984-04-25
0.7881525158882141,1984-04-26
0.7704805135726929,1984-04-27
0.8022894263267517,1984-04-30
0.8058239817619324,1984-05-01
0.8058239817619324,1984-05-02
0.7952203154563904,1984-05-03
0.8022894263267517,1984-05-04
0.7952203154563904,1984-05-07
0.798754870891571,1984-05-08
0.7916863560676575,1984-05-09
0.7952203154563904,1984-05-10
0.7775486707687378,1984-05-11
0.7881525158882141,1984-05-14
0.7916863560676575,1984-05-15
0.7916863560676575,1984-05-16
0.7881525158882141,1984-05-17
0.7740145325660706,1984-05-18
0.7669461965560913,1984-05-21
0.7563430666923523,1984-05-22
0.7492746114730835,1984-05-23
0.7422060966491699,1984-05-24
0.728068470954895,1984-05-25
0.7008914351463318,1984-05-29
0.7116190791130066,1984-05-30
0.722346842288971,1984-05-31
0.7402266263961792,1984-06-01
0.7581069469451904,1984-06-04
0.7581069469451904,1984-06-05
0.7616825699806213,1984-06-06
0.7581069469451904,1984-06-07
0.7616825699806213,1984-06-08
0.7581069469451904,1984-06-11
0.7366509437561035,1984-06-12
0.7259231209754944,1984-06-13
0.7187711000442505,1984-06-14
0.7044669985771179,1984-06-15
0.708043098449707,1984-06-18
0.708043098449707,1984-06-19
0.7008914351463318,1984-06-20
0.7151950597763062,1984-06-21
0.7330752015113831,1984-06-22
0.7366509437561035,1984-06-25
0.7545310854911804,1984-06-26
0.7545310854911804,1984-06-27
0.7616825699806213,1984-06-28
0.7509551048278809,1984-06-29
0.7581069469451904,1984-07-02
0.7688347697257996,1984-07-03
0.7616825699806213,1984-07-05
0.7509551048278809,1984-07-06
0.7438027858734131,1984-07-09
0.7438027858734131,1984-07-10
0.7259231209754944,1984-07-11
0.722346842288971,1984-07-12
0.7259231209754944,1984-07-13
0.7259231209754944,1984-07-16
0.7402266263961792,1984-07-17
0.7402266263961792,1984-07-18
0.722346842288971,1984-07-19
0.7116190791130066,1984-07-20
0.6973152756690979,1984-07-23
0.6722835302352905,1984-07-24
0.668707549571991,1984-07-25
0.6579796671867371,1984-07-26
0.6579796671867371,1984-07-27
0.686587393283844,1984-07-30
0.7044669985771179,1984-07-31
0.7116190791130066,1984-08-01
0.7294988632202148,1984-08-02
0.7330752015113831,1984-08-03
0.7616825699806213,1984-08-06
0.7581069469451904,1984-08-07
0.7294988632202148,1984-08-08
0.7652589678764343,1984-08-09
0.7652589678764343,1984-08-10
0.7724106907844543,1984-08-13
0.7652589678764343,1984-08-14
0.7652589678764343,1984-08-15
0.7688347697257996,1984-08-16
0.7652589678764343,1984-08-17
0.7652589678764343,1984-08-20
0.7902908325195312,1984-08-21
0.7938665747642517,1984-08-22
0.7938665747642517,1984-08-23
0.8010187149047852,1984-08-24
0.8096933960914612,1984-08-27
0.842225968837738,1984-08-28
0.8639146685600281,1984-08-29
0.8603004813194275,1984-08-30
0.8747586607933044,1984-08-31
0.8639146685600281,1984-09-04
0.8603004813194275,1984-09-05
0.8530707955360413,1984-09-06
0.8566854596138,1984-09-07
0.8639146685600281,1984-09-10
0.8783732056617737,1984-09-11
0.8928321003913879,1984-09-12
0.9072911739349365,1984-09-13
0.9072911739349365,1984-09-14
0.8964464664459229,1984-09-17
0.8747586607933044,1984-09-18
0.8747586607933044,1984-09-19
0.8819881081581116,1984-09-20
0.8783732056617737,1984-09-21
0.8747586607933044,1984-09-24
0.8747586607933044,1984-09-25
0.8747586607933044,1984-09-26
0.8892174363136292,1984-09-27
0.8747586607933044,1984-09-28
0.8566854596138,1984-10-01
0.8675293326377869,1984-10-02
0.8566854596138,1984-10-03
0.8530707955360413,1984-10-04
0.8313822746276855,1984-10-05
0.8386116623878479,1984-10-08
0.8386116623878479,1984-10-09
0.8349972367286682,1984-10-10
0.8458410501480103,1984-10-11
0.842225968837738,1984-10-12
0.8458410501480103,1984-10-15
0.8386116623878479,1984-10-16
0.8639146685600281,1984-10-17
0.8711441159248352,1984-10-18
0.8892174363136292,1984-10-19
0.9109059572219849,1984-10-22
0.8892174363136292,1984-10-23
0.8964464664459229,1984-10-24
0.8928321003913879,1984-10-25
0.8566854596138,1984-10-26
0.8530707955360413,1984-10-29
0.8783732056617737,1984-10-30
0.8856028318405151,1984-10-31
0.8819881081581116,1984-11-01
0.8747586607933044,1984-11-02
0.8675293326377869,1984-11-05
0.8747586607933044,1984-11-06
0.8639146685600281,1984-11-07
0.8386116623878479,1984-11-08
0.8349972367286682,1984-11-09
0.842225968837738,1984-11-12
0.827767550945282,1984-11-13
0.8169233798980713,1984-11-14
0.7988499999046326,1984-11-15
0.7735472321510315,1984-11-16
0.7843908667564392,1984-11-19
0.7880058884620667,1984-11-20
0.7988499999046326,1984-11-21
0.8313822746276855,1984-11-23
0.8096933960914612,1984-11-26
0.8205384016036987,1984-11-27
0.8169233798980713,1984-11-28
0.8241527676582336,1984-11-29
0.813308596611023,1984-11-30
0.8235576152801514,1984-12-03
0.8162369728088379,1984-12-04
0.8089166879653931,1984-12-05
0.8162369728088379,1984-12-06
0.8089166879653931,1984-12-07
0.8125770092010498,1984-12-10
0.8198968768119812,1984-12-11
0.8198968768119812,1984-12-12
0.8272174596786499,1984-12-13
0.8272174596786499,1984-12-14
0.8345382213592529,1984-12-17
0.8528398871421814,1984-12-18
0.8455191254615784,1984-12-19
0.8272174596786499,1984-12-20
0.8308781981468201,1984-12-21
0.8455191254615784,1984-12-24
0.8491792678833008,1984-12-26
0.8528398871421814,1984-12-27
0.8601599335670471,1984-12-28
0.8711410760879517,1984-12-31
0.8638204336166382,1985-01-02
0.8491792678833008,1985-01-03
0.8491792678833008,1985-01-04
0.8345382213592529,1985-01-07
0.8162369728088379,1985-01-08
0.8162369728088379,1985-01-09
0.8198968768119812,1985-01-10
0.8272174596786499,1985-01-11
0.8418582677841187,1985-01-14
0.8381986618041992,1985-01-15
0.8418582677841187,1985-01-16
0.8455191254615784,1985-01-17
0.8564995527267456,1985-01-18
0.8601599335670471,1985-01-21
0.8674806952476501,1985-01-22
0.8638204336166382,1985-01-23
0.8601599335670471,1985-01-24
0.8528398871421814,1985-01-25
0.8418582677841187,1985-01-28
0.8528398871421814,1985-01-29
0.8381986618041992,1985-01-30
0.8491792678833008,1985-01-31
0.8418582677841187,1985-02-01
0.8528398871421814,1985-02-04
0.8528398871421814,1985-02-05
0.8528398871421814,1985-02-06
0.8601599335670471,1985-02-07
0.8455191254615784,1985-02-08
0.8162369728088379,1985-02-11
0.8162369728088379,1985-02-12
0.8198968768119812,1985-02-13
0.8089166879653931,1985-02-14
0.7979356646537781,1985-02-15
0.7906153798103333,1985-02-19
0.779634416103363,1985-02-20
0.7869552969932556,1985-02-21
0.7942754626274109,1985-02-22
0.7979356646537781,1985-02-25
0.8089166879653931,1985-02-26
0.8125770092010498,1985-02-27
0.8162369728088379,1985-02-28
0.8015961050987244,1985-03-01
0.8082697987556458,1985-03-04
0.8156843781471252,1985-03-05
0.8156843781471252,1985-03-06
0.8045616745948792,1985-03-07
0.811977744102478,1985-03-08
0.8231005668640137,1985-03-11
0.8305147886276245,1985-03-12
0.8156843781471252,1985-03-13
0.811977744102478,1985-03-14
0.8082697987556458,1985-03-15
0.797147274017334,1985-03-18
0.8082697987556458,1985-03-19
0.8045616745948792,1985-03-20
0.811977744102478,1985-03-21
0.8268080353736877,1985-03-22
0.8268080353736877,1985-03-25
0.8231005668640137,1985-03-26
0.8490542769432068,1985-03-27
0.8824230432510376,1985-03-28
0.8898378610610962,1985-03-29
0.9083764553070068,1985-04-01
0.8824230432510376,1985-04-02
0.8750075101852417,1985-04-03
0.8675919771194458,1985-04-04
0.8638845086097717,1985-04-08
0.8601768612861633,1985-04-09
0.8564695119857788,1985-04-10
0.8601768612861633,1985-04-11
0.8527612686157227,1985-04-12
0.8564695119857788,1985-04-15
0.8675919771194458,1985-04-16
0.8935456871986389,1985-04-17
0.8935456871986389,1985-04-18
0.8935456871986389,1985-04-19
0.8935456871986389,1985-04-22
0.8898378610610962,1985-04-23
0.8861305713653564,1985-04-24
0.8935456871986389,1985-04-25
0.8231005668640137,1985-04-26
0.8156843781471252,1985-04-29
0.8156843781471252,1985-04-30
0.8082697987556458,1985-05-01
0.8453461527824402,1985-05-02
0.8824230432510376,1985-05-03
0.8712999224662781,1985-05-06
0.8750075101852417,1985-05-07
0.8712999224662781,1985-05-08
0.8601768612861633,1985-05-09
0.8527612686157227,1985-05-10
0.8712999224662781,1985-05-13
0.8750075101852417,1985-05-14
0.8564695119857788,1985-05-15
0.8750075101852417,1985-05-16
0.8750075101852417,1985-05-17
0.8638845086097717,1985-05-20
0.8601768612861633,1985-05-21
0.8379307985305786,1985-05-22
0.8453461527824402,1985-05-23
0.8601768612861633,1985-05-24
0.8519207239151001,1985-05-28
0.8631789088249207,1985-05-29
0.889450192451477,1985-05-30
0.930732250213623,1985-05-31
0.9082146286964417,1985-06-03
0.9119676351547241,1985-06-04
0.8856968879699707,1985-06-05
0.889450192451477,1985-06-06
0.9194735288619995,1985-06-07
0.9119676351547241,1985-06-10
0.9194735288619995,1985-06-11
0.8932031393051147,1985-06-12
0.9007084965705872,1985-06-13
0.8969557881355286,1985-06-14
0.9007084965705872,1985-06-17
0.8706852793693542,1985-06-18
0.8406607508659363,1985-06-19
0.8519207239151001,1985-06-20
