RTX,Date
0.1057606041431427,1963-01-16
0.1057606041431427,1963-01-17
0.10425344854593277,1963-01-18
0.10475566983222961,1963-01-21
0.10400209575891495,1963-01-22
0.1032484918832779,1963-01-23
0.10224368423223495,1963-01-24
0.09922902286052704,1963-01-25
0.10023395717144012,1963-01-28
0.09998266398906708,1963-01-29
0.1007363498210907,1963-01-30
0.10048525035381317,1963-01-31
0.09922902286052704,1963-02-01
0.10023395717144012,1963-02-04
0.0994802862405777,1963-02-05
0.0994802862405777,1963-02-06
0.09822425246238708,1963-02-07
0.09898559749126434,1963-02-08
0.0974627435207367,1963-02-11
0.09720896184444427,1963-02-12
0.09923937916755676,1963-02-13
0.10152370482683182,1963-02-14
0.10330034047365189,1963-02-15
0.10228505730628967,1963-02-18
0.10152370482683182,1963-02-19
0.09949323534965515,1963-02-20
0.09898559749126434,1963-02-21
0.0974627435207367,1963-02-25
0.09797032922506332,1963-02-26
0.09771645069122314,1963-02-27
0.09695509821176529,1963-02-28
0.09543229639530182,1963-03-01
0.09644743800163269,1963-03-04
0.09695509821176529,1963-03-05
0.09492464363574982,1963-03-06
0.09695509821176529,1963-03-07
0.09771645069122314,1963-03-08
0.09822414070367813,1963-03-11
0.09797032922506332,1963-03-12
0.09949323534965515,1963-03-13
0.09847792237997055,1963-03-14
0.09771645069122314,1963-03-15
0.09771645069122314,1963-03-18
0.09797032922506332,1963-03-19
0.09847792237997055,1963-03-20
0.09898559749126434,1963-03-21
0.10050841420888901,1963-03-22
0.10000073909759521,1963-03-25
0.09847792237997055,1963-03-26
0.09898559749126434,1963-03-27
0.09568613022565842,1963-03-28
0.09670128673315048,1963-03-29
0.09670128673315048,1963-04-01
0.09670128673315048,1963-04-02
0.09822414070367813,1963-04-03
0.09949323534965515,1963-04-04
0.09923937916755676,1963-04-05
0.10000073909759521,1963-04-08
0.10000073909759521,1963-04-09
0.09847792237997055,1963-04-10
0.09847792237997055,1963-04-11
0.09873171895742416,1963-04-15
0.09720896184444427,1963-04-16
0.09695509821176529,1963-04-17
0.09720896184444427,1963-04-18
0.09923937916755676,1963-04-19
0.09847792237997055,1963-04-22
0.09898559749126434,1963-04-23
0.09898559749126434,1963-04-24
0.10000073909759521,1963-04-25
0.10228505730628967,1963-04-26
0.10050841420888901,1963-04-29
0.101016104221344,1963-04-30
0.10152370482683182,1963-05-01
0.101016104221344,1963-05-02
0.09949323534965515,1963-05-03
0.09898559749126434,1963-05-06
0.10076224058866501,1963-05-07
0.10076224058866501,1963-05-08
0.10126984119415283,1963-05-09
0.10152370482683182,1963-05-10
0.10152370482683182,1963-05-13
0.10126984119415283,1963-05-14
0.10126984119415283,1963-05-15
0.1002546101808548,1963-05-16
0.09974697232246399,1963-05-17
0.10102889686822891,1963-05-20
0.10000336915254593,1963-05-21
0.09949047863483429,1963-05-22
0.09949047863483429,1963-05-23
0.10000336915254593,1963-05-24
0.09897762537002563,1963-05-27
0.09923408925533295,1963-05-28
0.09769555926322937,1963-05-29
0.09615703672170639,1963-05-31
0.095387764275074,1963-06-03
0.095387764275074,1963-06-04
0.09590067714452744,1963-06-05
0.09692627936601639,1963-06-06
0.09820850938558578,1963-06-07
0.09743908047676086,1963-06-10
0.0964134931564331,1963-06-11
0.09615703672170639,1963-06-12
0.0964134931564331,1963-06-13
0.09769555926322937,1963-06-14
0.09692627936601639,1963-06-17
0.09743908047676086,1963-06-18
0.0971827283501625,1963-06-19
0.09692627936601639,1963-06-20
0.0964134931564331,1963-06-21
0.0964134931564331,1963-06-24
0.09487491846084595,1963-06-25
0.09436217695474625,1963-06-26
0.0938492938876152,1963-06-27
0.09436217695474625,1963-06-28
0.0938492938876152,1963-07-01
0.095387764275074,1963-07-02
0.09487491846084595,1963-07-03
0.09564422070980072,1963-07-05
0.0946185365319252,1963-07-08
0.0946185365319252,1963-07-09
0.09615703672170639,1963-07-10
0.09666997939348221,1963-07-11
0.09692627936601639,1963-07-12
0.0971827283501625,1963-07-15
0.0971827283501625,1963-07-16
0.09692627936601639,1963-07-17
0.09769555926322937,1963-07-18
0.0971827283501625,1963-07-19
0.09333641827106476,1963-07-22
0.09333641827106476,1963-07-23
0.09333641827106476,1963-07-24
0.0912850946187973,1963-07-25
0.09051583707332611,1963-07-26
0.09051583707332611,1963-07-29
0.09051583707332611,1963-07-30
0.09077217429876328,1963-07-31
0.09077217429876328,1963-08-01
0.0910286009311676,1963-08-02
0.09205447882413864,1963-08-05
0.09333641827106476,1963-08-06
0.09331365674734116,1963-08-07
0.09383194893598557,1963-08-08
0.09227674454450607,1963-08-09
0.09201748669147491,1963-08-12
0.08890713006258011,1963-08-13
0.08890713006258011,1963-08-14
0.09123996645212173,1963-08-15
0.09331365674734116,1963-08-16
0.09486877918243408,1963-08-19
0.09383194893598557,1963-08-20
0.09383194893598557,1963-08-21
0.09304554015398026,1963-08-22
0.09330769628286362,1963-08-23
0.09461833536624908,1963-08-26
0.09383191913366318,1963-08-27
0.09409409016370773,1963-08-28
0.09540445357561111,1963-08-29
0.09435619413852692,1963-08-30
0.09488026797771454,1963-09-03
0.09514235705137253,1963-09-04
0.09461833536624908,1963-09-05
0.09461833536624908,1963-09-06
0.09435619413852692,1963-09-09
0.09409409016370773,1963-09-10
0.09278344362974167,1963-09-11
0.09042468667030334,1963-09-12
0.09068683534860611,1963-09-13
0.09068683534860611,1963-09-16
0.09330769628286362,1963-09-17
0.09409409016370773,1963-09-18
0.09304554015398026,1963-09-19
0.08937621116638184,1963-09-20
0.0859689861536026,1963-09-23
0.08780360221862793,1963-09-24
0.08937621116638184,1963-09-25
0.08780360221862793,1963-09-26
0.08911413699388504,1963-09-27
0.08911413699388504,1963-09-30
0.09016252309083939,1963-10-01
0.08937621116638184,1963-10-02
0.0888519212603569,1963-10-03
0.09042468667030334,1963-10-04
0.09042468667030334,1963-10-07
0.08911413699388504,1963-10-08
0.08623112738132477,1963-10-09
0.0870172455906868,1963-10-10
0.08754153549671173,1963-10-11
0.08806578814983368,1963-10-14
0.0870172455906868,1963-10-15
0.08832787722349167,1963-10-16
0.08859001100063324,1963-10-17
0.08832787722349167,1963-10-18
0.09173513203859329,1963-10-21
0.09147302806377411,1963-10-22
0.09278344362974167,1963-10-23
0.09252137690782547,1963-10-24
0.09147302806377411,1963-10-25
0.09225933253765106,1963-10-28
0.09042468667030334,1963-10-29
0.0888519212603569,1963-10-30
0.08806578814983368,1963-10-31
0.08754153549671173,1963-11-01
0.08780360221862793,1963-11-04
0.08859001100063324,1963-11-06
0.09199725836515427,1963-11-07
0.09517864137887955,1963-11-08
0.09650418907403946,1963-11-11
0.09570895880460739,1963-11-12
0.09491343796253204,1963-11-13
0.0938529223203659,1963-11-14
0.09358788281679153,1963-11-15
0.09305766224861145,1963-11-18
0.09438318759202957,1963-11-19
0.09517864137887955,1963-11-20
0.0959739089012146,1963-11-21
0.0938529223203659,1963-11-22
0.09544381499290466,1963-11-26
0.09544381499290466,1963-11-27
0.09756477177143097,1963-11-29
0.0959739089012146,1963-12-02
0.0946483388543129,1963-12-03
0.0946483388543129,1963-12-04
0.09358788281679153,1963-12-05
0.09279254078865051,1963-12-06
0.0938529223203659,1963-12-09
0.09279254078865051,1963-12-10
0.09226226061582565,1963-12-11
0.09146691113710403,1963-12-12
0.09199701994657516,1963-12-13
0.09014131873846054,1963-12-16
0.08881567418575287,1963-12-17
0.09093668311834335,1963-12-18
0.08908084034919739,1963-12-19
0.08855052292346954,1963-12-20
0.0925273671746254,1963-12-23
0.09146691113710403,1963-12-24
0.09199701994657516,1963-12-26
0.09226226061582565,1963-12-27
0.0904063954949379,1963-12-30
0.0906715840101242,1963-12-31
0.0912017971277237,1964-01-02
0.09014131873846054,1964-01-03
0.09014131873846054,1964-01-06
0.09199701994657516,1964-01-07
0.09226226061582565,1964-01-08
0.09305766224861145,1964-01-09
0.09199701994657516,1964-01-10
0.09146691113710403,1964-01-13
0.08961112797260284,1964-01-14
0.08855052292346954,1964-01-15
0.08802030980587006,1964-01-16
0.0869598537683487,1964-01-17
0.088285431265831,1964-01-20
0.08802030980587006,1964-01-21
0.08802030980587006,1964-01-22
0.08802030980587006,1964-01-23
0.08855052292346954,1964-01-24
0.0869598537683487,1964-01-27
0.088285431265831,1964-01-28
0.08855052292346954,1964-01-29
0.08802030980587006,1964-01-30
0.08749014139175415,1964-01-31
0.08749014139175415,1964-02-03
0.08881567418575287,1964-02-04
0.09173210710287094,1964-02-05
0.09358788281679153,1964-02-06
0.09546485543251038,1964-02-07
0.09385596215724945,1964-02-10
0.09278340637683868,1964-02-11
0.09171070903539658,1964-02-12
0.09171070903539658,1964-02-13
0.09546485543251038,1964-02-14
0.09734195470809937,1964-02-17
0.09680583328008652,1964-02-18
0.09734195470809937,1964-02-19
0.09761012345552444,1964-02-20
0.09814644604921341,1964-02-24
0.09868290275335312,1964-02-25
0.09921907633543015,1964-02-26
0.09975545853376389,1964-02-27
0.10136439651250839,1964-02-28
0.1032414585351944,1964-03-02
0.09921907633543015,1964-03-03
0.10082811862230301,1964-03-04
0.10190070420503616,1964-03-05
0.10216892510652542,1964-03-06
0.10190070420503616,1964-03-09
0.09921907633543015,1964-03-10
0.09841465950012207,1964-03-11
0.09975545853376389,1964-03-12
0.10163260996341705,1964-03-13
0.10163260996341705,1964-03-16
0.10270524770021439,1964-03-17
0.10190070420503616,1964-03-18
0.10190070420503616,1964-03-19
0.10082811862230301,1964-03-20
0.09975545853376389,1964-03-23
0.10082811862230301,1964-03-24
0.10136439651250839,1964-03-25
0.10109628736972809,1964-03-26
0.10029175877571106,1964-03-30
0.10082811862230301,1964-03-31
0.10029175877571106,1964-04-01
0.10190070420503616,1964-04-02
0.1024370864033699,1964-04-03
0.10431421548128128,1964-04-06
0.10485054552555084,1964-04-07
0.10377790778875351,1964-04-08
0.10377790778875351,1964-04-09
0.10404598712921143,1964-04-10
0.10216892510652542,1964-04-13
0.10190070420503616,1964-04-14
0.10190070420503616,1964-04-15
0.10216892510652542,1964-04-16
0.10297347605228424,1964-04-17
0.10109628736972809,1964-04-20
0.09921907633543015,1964-04-21
0.09787832200527191,1964-04-22
0.09707380086183548,1964-04-23
0.09761012345552444,1964-04-24
0.09626942873001099,1964-04-27
0.0946604534983635,1964-04-28
0.09278340637683868,1964-04-29
0.09385596215724945,1964-04-30
0.09653759747743607,1964-05-01
0.09680583328008652,1964-05-04
0.09868290275335312,1964-05-05
0.09868290275335312,1964-05-06
0.09921907633543015,1964-05-07
0.09761012345552444,1964-05-08
0.09653759747743607,1964-05-11
0.09653759747743607,1964-05-12
0.09707380086183548,1964-05-13
0.09653759747743607,1964-05-14
0.09653759747743607,1964-05-15
0.0970798209309578,1964-05-18
0.09870678186416626,1964-05-19
0.09843561798334122,1964-05-20
0.09762223064899445,1964-05-21
0.09762223064899445,1964-05-22
0.09789347648620605,1964-05-25
0.09870678186416626,1964-05-26
0.09870678186416626,1964-05-27
0.09816445410251617,1964-05-28
0.09870678186416626,1964-06-01
0.09816445410251617,1964-06-02
0.0970798209309578,1964-06-03
0.09626618772745132,1964-06-04
0.0970798209309578,1964-06-05
0.09762223064899445,1964-06-08
0.09680860489606857,1964-06-09
0.0970798209309578,1964-06-10
0.09789347648620605,1964-06-11
0.09897800534963608,1964-06-12
0.10141853243112564,1964-06-15
0.10033383220434189,1964-06-16
0.10141853243112564,1964-06-17
0.10168976336717606,1964-06-18
0.1025032177567482,1964-06-19
0.1019609272480011,1964-06-22
0.10331682860851288,1964-06-23
0.1046726256608963,1964-06-24
0.10521495342254639,1964-06-25
0.10575741529464722,1964-06-26
0.10738440603017807,1964-06-29
0.10711316764354706,1964-06-30
0.10494387894868851,1964-07-01
0.10629978030920029,1964-07-02
0.1065707579255104,1964-07-06
0.10629978030920029,1964-07-07
0.10629978030920029,1964-07-08
0.10521495342254639,1964-07-09
0.10521495342254639,1964-07-10
0.10521495342254639,1964-07-13
0.10575741529464722,1964-07-14
0.10521495342254639,1964-07-15
0.10548624396324158,1964-07-16
0.1046726256608963,1964-07-17
0.10413038730621338,1964-07-20
0.10223212093114853,1964-07-21
0.10277440398931503,1964-07-22
0.1025032177567482,1964-07-23
0.10168976336717606,1964-07-24
0.1025032177567482,1964-07-27
0.10141853243112564,1964-07-28
0.1025032177567482,1964-07-29
0.10331682860851288,1964-07-30
0.10304557532072067,1964-07-31
0.10413038730621338,1964-08-03
0.10141853243112564,1964-08-04
0.10521495342254639,1964-08-05
0.10413038730621338,1964-08-06
0.10629978030920029,1964-08-07
0.10711316764354706,1964-08-10
0.10765556246042252,1964-08-11
0.10738440603017807,1964-08-12
0.10684189200401306,1964-08-13
0.1065707579255104,1964-08-14
0.10766654461622238,1964-08-17
0.10958447307348251,1964-08-18
0.11122814565896988,1964-08-19
0.11177609860897064,1964-08-20
0.11122814565896988,1964-08-21
0.11314588785171509,1964-08-24
0.11150211840867996,1964-08-25
0.11232390254735947,1964-08-26
0.11506355553865433,1964-08-27
0.1183510348200798,1964-08-28
0.11862507462501526,1964-08-31
0.12054285407066345,1964-09-01
0.12081672251224518,1964-09-02
0.12218662351369858,1964-09-03
0.1254740208387375,1964-09-04
0.12985751032829285,1964-09-08
0.1317751407623291,1964-09-09
0.1295834332704544,1964-09-10
0.13204920291900635,1964-09-11
0.12903539836406708,1964-09-14
0.12574805319309235,1964-09-15
0.12793974578380585,1964-09-16
0.12657004594802856,1964-09-17
0.12574805319309235,1964-09-18
0.12574805319309235,1964-09-21
0.1271177977323532,1964-09-22
0.12766586244106293,1964-09-23
0.126022070646286,1964-09-24
0.12657004594802856,1964-09-25
0.1284877359867096,1964-09-28
0.12930946052074432,1964-09-29
0.12930946052074432,1964-09-30
0.1284877359867096,1964-10-01
0.12821367383003235,1964-10-02
0.1287616789340973,1964-10-05
0.12793974578380585,1964-10-06
0.1262959986925125,1964-10-07
0.1249261274933815,1964-10-08
0.12465212494134903,1964-10-09
0.12410429865121841,1964-10-12
0.12657004594802856,1964-10-13
0.126022070646286,1964-10-14
0.1262959986925125,1964-10-15
0.12793974578380585,1964-10-16
0.1287616789340973,1964-10-19
0.12903539836406708,1964-10-20
0.12985751032829285,1964-10-21
0.130405455827713,1964-10-22
0.13122715055942535,1964-10-23
0.13122715055942535,1964-10-26
0.13204920291900635,1964-10-27
0.1325971633195877,1964-10-28
0.131501242518425,1964-10-29
0.12985751032829285,1964-10-30
0.13013137876987457,1964-11-02
0.1271177977323532,1964-11-04
0.12821367383003235,1964-11-05
0.12849001586437225,1964-11-06
0.12876629829406738,1964-11-09
0.12793731689453125,1964-11-10
0.1271083503961563,1964-11-11
0.12600299715995789,1964-11-12
0.1262793093919754,1964-11-13
0.12545041739940643,1964-11-16
0.1262793093919754,1964-11-17
0.12738461792469025,1964-11-18
0.12931886315345764,1964-11-19
0.13263480365276337,1964-11-20
0.13595063984394073,1964-11-23
0.1353979855775833,1964-11-24
0.13180583715438843,1964-11-25
0.13291102647781372,1964-11-27
0.1315295547246933,1964-11-30
0.1309768110513687,1964-12-01
0.1309768110513687,1964-12-02
0.1334637999534607,1964-12-03
0.1353979855775833,1964-12-04
0.13816119730472565,1964-12-07
0.1398191899061203,1964-12-08
0.14202965795993805,1964-12-09
0.14424027502536774,1964-12-10
0.14341136813163757,1964-12-11
0.14092443883419037,1964-12-14
0.1400955617427826,1964-12-15
0.1406482309103012,1964-12-16
0.14562179148197174,1964-12-17
0.14755617082118988,1964-12-18
0.14589823782444,1964-12-21
0.1461745798587799,1964-12-22
0.14313499629497528,1964-12-23
0.14341136813163757,1964-12-24
0.14313499629497528,1964-12-28
0.13954290747642517,1964-12-29
0.1425824612379074,1964-12-30
0.14479297399520874,1964-12-31
0.14202965795993805,1965-01-04
0.14175333082675934,1965-01-05
0.14341136813163757,1965-01-06
0.14589823782444,1965-01-07
0.14341136813163757,1965-01-08
0.14313499629497528,1965-01-11
0.14202965795993805,1965-01-12
0.1387137919664383,1965-01-13
0.13954290747642517,1965-01-14
0.1406482309103012,1965-01-15
0.14147712290287018,1965-01-18
0.14147712290287018,1965-01-19
0.14120066165924072,1965-01-20
0.14175333082675934,1965-01-21
0.14120066165924072,1965-01-22
0.1387137919664383,1965-01-25
0.13595063984394073,1965-01-26
0.13843770325183868,1965-01-27
0.1406482309103012,1965-01-28
0.14037181437015533,1965-01-29
0.1398191899061203,1965-02-01
0.13954290747642517,1965-02-02
0.14037181437015533,1965-02-03
0.14092443883419037,1965-02-04
0.13926653563976288,1965-02-05
0.13926653563976288,1965-02-08
0.14037181437015533,1965-02-09
0.14147712290287018,1965-02-10
0.14092443883419037,1965-02-11
0.14147712290287018,1965-02-12
0.14147712290287018,1965-02-15
0.1439836174249649,1965-02-16
0.14454039931297302,1965-02-17
0.1459331065416336,1965-02-18
0.14871792495250702,1965-02-19
0.1520599126815796,1965-02-23
0.15038906037807465,1965-02-24
0.15011054277420044,1965-02-25
0.15122441947460175,1965-02-26
0.1531737744808197,1965-03-01
0.15178142488002777,1965-03-02
0.14955349266529083,1965-03-03
0.1520599126815796,1965-03-04
0.15094587206840515,1965-03-05
0.1520599126815796,1965-03-08
0.15373100340366364,1965-03-09
0.15484501421451569,1965-03-10
0.15512336790561676,1965-03-11
0.15623739361763,1965-03-12
0.15818685293197632,1965-03-15
0.1556803584098816,1965-03-16
0.152616947889328,1965-03-17
0.1520599126815796,1965-03-18
0.15289542078971863,1965-03-19
0.15345236659049988,1965-03-22
0.1531737744808197,1965-03-23
0.1542879194021225,1965-03-24
0.15512336790561676,1965-03-25
0.1523384153842926,1965-03-26
0.15038906037807465,1965-03-29
0.15038906037807465,1965-03-30
0.15038906037807465,1965-03-31
0.15038906037807465,1965-04-01
0.1520599126815796,1965-04-02
0.15400943160057068,1965-04-05
0.15484501421451569,1965-04-06
0.1556803584098816,1965-04-07
0.1590224951505661,1965-04-08
0.1604149341583252,1965-04-09
0.1620858907699585,1965-04-12
0.164870947599411,1965-04-13
0.16932673752307892,1965-04-14
0.16988380253314972,1965-04-15
0.16960540413856506,1965-04-19
0.17099787294864655,1965-04-20
0.17099787294864655,1965-04-21
0.17266860604286194,1965-04-22
0.1743399053812027,1965-04-23
0.17239026725292206,1965-04-26
0.17266860604286194,1965-04-27
0.17294733226299286,1965-04-28
0.17266860604286194,1965-04-29
0.1732257902622223,1965-04-30
0.17266860604286194,1965-05-03
0.1760108768939972,1965-05-04
0.17823879420757294,1965-05-05
0.17851729691028595,1965-05-06
0.17796018719673157,1965-05-07
0.17628927528858185,1965-05-10
0.17406128346920013,1965-05-11
0.1743399053812027,1965-05-12
0.17489676177501678,1965-05-13
0.1743399053812027,1965-05-14
0.1726580411195755,1965-05-17
0.1726580411195755,1965-05-18
0.17209744453430176,1965-05-19
0.17097626626491547,1965-05-20
0.16985511779785156,1965-05-21
0.16929449141025543,1965-05-24
0.17097626626491547,1965-05-25
0.17125633358955383,1965-05-26
0.17041568458080292,1965-05-27
0.1718171387910843,1965-05-28
0.1718171387910843,1965-06-01
0.17125633358955383,1965-06-02
0.17153675854206085,1965-06-03
0.17069610953330994,1965-06-04
0.17097626626491547,1965-06-07
0.16929449141025543,1965-06-08
0.16565081477165222,1965-06-09
0.1608857661485672,1965-06-10
0.15920411050319672,1965-06-11
0.15275748074054718,1965-06-14
0.15808287262916565,1965-06-15
0.15976476669311523,1965-06-16
0.1603250950574875,1965-06-17
0.1603250950574875,1965-06-18
0.15556035935878754,1965-06-21
0.15640117228031158,1965-06-22
0.15556035935878754,1965-06-23
0.1561208963394165,1965-06-24
0.15752238035202026,1965-06-25
0.15247714519500732,1965-06-28
0.15808287262916565,1965-06-29
0.1600450575351715,1965-06-30
0.1603250950574875,1965-07-01
0.15920411050319672,1965-07-02
0.15892377495765686,1965-07-06
0.1600450575351715,1965-07-07
0.16537034511566162,1965-07-08
0.1681733876466751,1965-07-09
0.16649165749549866,1965-07-12
0.1681733876466751,1965-07-13
0.16929449141025543,1965-07-14
0.17041568458080292,1965-07-15
0.16873404383659363,1965-07-16
0.16929449141025543,1965-07-19
0.17041568458080292,1965-07-20
0.16985511779785156,1965-07-21
0.16901403665542603,1965-07-22
0.17097626626491547,1965-07-23
0.17994537949562073,1965-07-26
0.17714259028434753,1965-07-27
0.17994537949562073,1965-07-28
0.17826378345489502,1965-07-29
0.18050611019134521,1965-07-30
0.17994537949562073,1965-08-02
0.18106654286384583,1965-08-03
0.18050611019134521,1965-08-04
0.18078631162643433,1965-08-05
0.17854391038417816,1965-08-06
0.18050611019134521,1965-08-09
0.17938494682312012,1965-08-10
0.18078631162643433,1965-08-11
0.18386949598789215,1965-08-12
0.18807387351989746,1965-08-13
0.190047487616539,1965-08-16
0.18920166790485382,1965-08-17
0.18722780048847198,1965-08-18
0.18440832197666168,1965-08-19
0.18497201800346375,1965-08-20
0.18328019976615906,1965-08-23
0.1846901774406433,1965-08-24
0.190329447388649,1965-08-25
0.1917395144701004,1965-08-26
0.190047487616539,1965-08-27
0.18750981986522675,1965-08-30
0.184126079082489,1965-08-31
0.18440832197666168,1965-09-01
0.1846901774406433,1965-09-02
0.1852540820837021,1965-09-03
0.18384423851966858,1965-09-07
0.18863776326179504,1965-09-08
0.18891966342926025,1965-09-09
0.18863776326179504,1965-09-10
0.192585289478302,1965-09-13
0.18779172003269196,1965-09-14
0.19061140716075897,1965-09-15
0.19286730885505676,1965-09-16
0.1917395144701004,1965-09-17
0.19681482017040253,1965-09-20
