CCEP,Date
2.534520387649536,1995-09-19
2.534520387649536,1995-09-20
2.5473861694335938,1995-09-21
2.5473861694335938,1995-09-22
2.5859832763671875,1995-09-25
2.5859832763671875,1995-09-26
2.5602521896362305,1995-09-27
2.5473861694335938,1995-09-28
2.534520387649536,1995-09-29
2.5731167793273926,1995-10-02
2.5731167793273926,1995-10-03
2.598849296569824,1995-10-04
2.598849296569824,1995-10-05
2.5731167793273926,1995-10-06
2.534520387649536,1995-10-09
2.4959230422973633,1995-10-10
2.5731167793273926,1995-10-11
2.5602521896362305,1995-10-12
2.637443780899048,1995-10-13
2.8690247535705566,1995-10-16
2.817563772201538,1995-10-17
2.7532362937927246,1995-10-18
2.7789664268493652,1995-10-19
2.7661027908325195,1995-10-20
2.7532362937927246,1995-10-23
2.740368604660034,1995-10-24
2.727503538131714,1995-10-25
2.7146377563476562,1995-10-26
2.740368604660034,1995-10-27
2.7789664268493652,1995-10-30
2.740368604660034,1995-10-31
2.8046979904174805,1995-11-01
2.8561606407165527,1995-11-02
2.920488119125366,1995-11-03
2.8818910121917725,1995-11-06
2.8818910121917725,1995-11-07
2.907622814178467,1995-11-08
2.907622814178467,1995-11-09
2.920488119125366,1995-11-10
2.971949577331543,1995-11-13
3.010546922683716,1995-11-14
3.010546922683716,1995-11-15
3.010546922683716,1995-11-16
2.9976806640625,1995-11-17
2.9976806640625,1995-11-20
2.9590864181518555,1995-11-21
2.920488119125366,1995-11-22
2.9333534240722656,1995-11-24
2.971949577331543,1995-11-27
2.9848170280456543,1995-11-28
2.9848170280456543,1995-11-29
2.9848170280456543,1995-11-30
2.9848170280456543,1995-12-01
2.9976806640625,1995-12-04
2.9976806640625,1995-12-05
2.9848170280456543,1995-12-06
2.9976806640625,1995-12-07
2.9976806640625,1995-12-08
2.971949577331543,1995-12-11
2.9976806640625,1995-12-12
3.0362792015075684,1995-12-13
2.998901128768921,1995-12-14
3.037515163421631,1995-12-15
3.0117719173431396,1995-12-18
2.998901128768921,1995-12-19
2.8187103271484375,1995-12-20
2.7414841651916504,1995-12-21
2.65138840675354,1995-12-22
2.85732364654541,1995-12-26
2.8315799236297607,1995-12-27
2.7286136150360107,1995-12-28
2.767228364944458,1995-12-29
2.8315799236297607,1996-01-02
2.8701932430267334,1996-01-03
2.7414841651916504,1996-01-04
2.65138840675354,1996-01-05
2.7286136150360107,1996-01-08
2.69000244140625,1996-01-09
2.535552740097046,1996-01-10
2.5870351791381836,1996-01-11
2.5484230518341064,1996-01-12
2.5741641521453857,1996-01-15
2.5484230518341064,1996-01-16
2.5484230518341064,1996-01-17
2.509810447692871,1996-01-18
2.5484230518341064,1996-01-19
2.535552740097046,1996-01-22
2.5226802825927734,1996-01-23
2.69000244140625,1996-01-24
2.62564754486084,1996-01-25
2.5870351791381836,1996-01-26
2.5870351791381836,1996-01-29
2.62564754486084,1996-01-30
2.677131175994873,1996-01-31
2.6642608642578125,1996-02-01
2.65138840675354,1996-02-02
2.62564754486084,1996-02-05
2.65138840675354,1996-02-06
2.65138840675354,1996-02-07
2.62564754486084,1996-02-08
2.6127774715423584,1996-02-09
2.599907398223877,1996-02-12
2.599907398223877,1996-02-13
2.6127774715423584,1996-02-14
2.638517379760742,1996-02-15
2.65138840675354,1996-02-16
2.65138840675354,1996-02-20
2.638517379760742,1996-02-21
2.7414841651916504,1996-02-22
2.7543563842773438,1996-02-23
2.7414841651916504,1996-02-26
2.780097246170044,1996-02-27
2.8444511890411377,1996-02-28
2.92167592048645,1996-02-29
2.8315799236297607,1996-03-01
2.934547185897827,1996-03-04
2.92167592048645,1996-03-05
3.0117719173431396,1996-03-06
3.0117719173431396,1996-03-07
2.947418451309204,1996-03-08
2.973159074783325,1996-03-11
2.9602904319763184,1996-03-12
2.9860310554504395,1996-03-13
2.9602904319763184,1996-03-14
2.9860310554504395,1996-03-15
2.9860310554504395,1996-03-18
3.0658984184265137,1996-03-19
3.0787808895111084,1996-03-20
3.1431899070739746,1996-03-21
3.2333638668060303,1996-03-22
3.2591257095336914,1996-03-25
3.1947181224823,1996-03-26
3.1560721397399902,1996-03-27
3.1689555644989014,1996-03-28
3.1818370819091797,1996-03-29
3.220482349395752,1996-04-01
3.2075986862182617,1996-04-02
3.1689555644989014,1996-04-03
3.1689555644989014,1996-04-04
3.1174254417419434,1996-04-08
3.0916621685028076,1996-04-09
3.040135145187378,1996-04-10
2.962844133377075,1996-04-11
3.040135145187378,1996-04-12
3.0916621685028076,1996-04-15
3.0658984184265137,1996-04-16
3.040135145187378,1996-04-17
2.9886069297790527,1996-04-18
2.9886069297790527,1996-04-19
3.0272531509399414,1996-04-22
3.0143699645996094,1996-04-23
3.0143699645996094,1996-04-24
2.9886069297790527,1996-04-25
2.9757251739501953,1996-04-26
2.9499611854553223,1996-04-29
3.040135145187378,1996-04-30
3.0014896392822266,1996-05-01
2.937079906463623,1996-05-02
2.9499611854553223,1996-05-03
2.911315679550171,1996-05-06
2.8726696968078613,1996-05-07
2.8726696968078613,1996-05-08
2.8855512142181396,1996-05-09
2.9241974353790283,1996-05-10
2.9886069297790527,1996-05-13
3.104544162750244,1996-05-14
3.1431899070739746,1996-05-15
3.130307912826538,1996-05-16
3.1560721397399902,1996-05-17
3.220482349395752,1996-05-20
3.1947181224823,1996-05-21
3.2462451457977295,1996-05-22
3.220482349395752,1996-05-23
3.220482349395752,1996-05-24
3.1947181224823,1996-05-28
3.2591257095336914,1996-05-29
3.2977747917175293,1996-05-30
3.272010564804077,1996-05-31
3.2591257095336914,1996-06-03
3.5425310134887695,1996-06-04
3.529649019241333,1996-06-05
3.5167653560638428,1996-06-06
3.5038843154907227,1996-06-07
3.5038843154907227,1996-06-10
3.5038843154907227,1996-06-11
3.6327033042907715,1996-06-12
3.6327033042907715,1996-06-13
3.5940587520599365,1996-06-14
3.606940507888794,1996-06-17
3.6352999210357666,1996-06-18
3.6352999210357666,1996-06-19
3.583735466003418,1996-06-20
3.5966274738311768,1996-06-21
3.6224071979522705,1996-06-24
3.583735466003418,1996-06-25
3.570844888687134,1996-06-26
3.5450632572174072,1996-06-27
3.570844888687134,1996-06-28
3.583735466003418,1996-07-01
3.609518527984619,1996-07-02
3.5966274738311768,1996-07-03
3.557952642440796,1996-07-05
3.5450632572174072,1996-07-08
3.557952642440796,1996-07-09
3.557952642440796,1996-07-10
3.5450632572174072,1996-07-11
3.557952642440796,1996-07-12
3.532172203063965,1996-07-15
3.532172203063965,1996-07-16
3.5450632572174072,1996-07-17
3.570844888687134,1996-07-18
3.583735466003418,1996-07-19
3.5966274738311768,1996-07-22
3.609518527984619,1996-07-23
3.583735466003418,1996-07-24
3.5966274738311768,1996-07-25
3.6224071979522705,1996-07-26
3.5966274738311768,1996-07-29
3.6224071979522705,1996-07-30
3.6352999210357666,1996-07-31
3.7126476764678955,1996-08-01
3.7126476764678955,1996-08-02
3.7126476764678955,1996-08-05
3.7126476764678955,1996-08-06
3.725538492202759,1996-08-07
3.725538492202759,1996-08-08
3.725538492202759,1996-08-09
3.7899928092956543,1996-08-12
3.867340564727783,1996-08-13
3.9446864128112793,1996-08-14
4.034925937652588,1996-08-15
4.112273216247559,1996-08-16
4.125164031982422,1996-08-19
4.138052940368652,1996-08-20
4.099380016326904,1996-08-21
4.099380016326904,1996-08-22
4.150944709777832,1996-08-23
4.150944709777832,1996-08-26
4.20250940322876,1996-08-27
4.266965389251709,1996-08-28
4.20250940322876,1996-08-29
4.163835525512695,1996-08-30
4.176728248596191,1996-09-03
4.060706615447998,1996-09-04
3.9704689979553223,1996-09-05
3.931795358657837,1996-09-06
4.047815322875977,1996-09-09
4.125164031982422,1996-09-10
4.125164031982422,1996-09-11
4.18961763381958,1996-09-12
4.176728248596191,1996-09-13
4.176728248596191,1996-09-16
4.163835525512695,1996-09-17
4.166416168212891,1996-09-18
4.192213535308838,1996-09-19
4.192213535308838,1996-09-20
4.372803211212158,1996-09-23
4.424396991729736,1996-09-24
4.411499977111816,1996-09-25
4.437295436859131,1996-09-26
4.708178997039795,1996-09-27
4.669480800628662,1996-09-30
4.708178997039795,1996-10-01
4.540492057800293,1996-10-02
4.488892078399658,1996-10-03
4.514692306518555,1996-10-04
4.488892078399658,1996-10-07
4.372803211212158,1996-10-08
4.450196266174316,1996-10-09
4.488892078399658,1996-10-10
4.514692306518555,1996-10-11
4.579189300537109,1996-10-14
4.579189300537109,1996-10-15
4.630786895751953,1996-10-16
4.630786895751953,1996-10-17
4.617887496948242,1996-10-18
4.617887496948242,1996-10-21
4.643682956695557,1996-10-22
4.682377815246582,1996-10-23
4.682377815246582,1996-10-24
4.579189300537109,1996-10-25
4.501792907714844,1996-10-28
4.463095664978027,1996-10-29
4.372803211212158,1996-10-30
4.398599624633789,1996-10-31
4.385702133178711,1996-11-01
4.359903335571289,1996-11-04
4.372803211212158,1996-11-05
4.514692306518555,1996-11-06
4.7210774421691895,1996-11-07
4.759775638580322,1996-11-08
4.708178997039795,1996-11-11
4.850069522857666,1996-11-12
4.824270725250244,1996-11-13
4.824270725250244,1996-11-14
5.069355010986328,1996-11-15
4.914564609527588,1996-11-18
4.850069522857666,1996-11-19
4.9532623291015625,1996-11-20
4.9532623291015625,1996-11-21
4.824270725250244,1996-11-22
4.733977794647217,1996-11-25
4.6565842628479,1996-11-26
4.633353233337402,1996-11-27
4.68497371673584,1996-11-29
4.517195224761963,1996-12-02
4.465569496154785,1996-12-03
4.426848888397217,1996-12-04
4.439754962921143,1996-12-05
4.465569496154785,1996-12-06
4.543008327484131,1996-12-09
4.55591344833374,1996-12-10
4.504288196563721,1996-12-11
4.439754962921143,1996-12-12
4.504288196563721,1996-12-13
4.581727027893066,1996-12-16
4.465569496154785,1996-12-17
4.4784770011901855,1996-12-18
4.659164905548096,1996-12-19
4.826944351196289,1996-12-20
4.723694324493408,1996-12-23
4.710788726806641,1996-12-24
4.736601829528809,1996-12-26
4.839852809906006,1996-12-27
4.93019437789917,1996-12-30
5.007631778717041,1996-12-31
4.917288303375244,1997-01-02
4.956007480621338,1997-01-03
5.04634952545166,1997-01-06
5.007631778717041,1997-01-07
4.981821060180664,1997-01-08
5.020540237426758,1997-01-09
5.175414562225342,1997-01-10
5.227041244506836,1997-01-13
5.201228618621826,1997-01-14
5.239945888519287,1997-01-15
5.446445465087891,1997-01-16
5.394819736480713,1997-01-17
5.4206366539001465,1997-01-20
5.665853023529053,1997-01-21
5.73038387298584,1997-01-22
5.794914722442627,1997-01-23
5.756195068359375,1997-01-24
5.69166374206543,1997-01-27
5.756195068359375,1997-01-28
5.756195068359375,1997-01-29
5.83363676071167,1997-01-30
5.872352600097656,1997-01-31
5.859447479248047,1997-02-03
5.859447479248047,1997-02-04
5.885261058807373,1997-02-05
5.936885833740234,1997-02-06
5.988511562347412,1997-02-07
5.923977375030518,1997-02-10
5.859447479248047,1997-02-11
5.84653902053833,1997-02-12
6.053042411804199,1997-02-13
6.091760635375977,1997-02-14
6.362790584564209,1997-02-18
6.620917797088623,1997-02-19
6.595102310180664,1997-02-20
6.608011722564697,1997-02-21
6.762885093688965,1997-02-24
6.608011722564697,1997-02-25
6.530570030212402,1997-02-26
6.478948593139648,1997-02-27
6.375697612762451,1997-02-28
6.401511192321777,1997-03-03
6.530570030212402,1997-03-04
6.401511192321777,1997-03-05
6.491856575012207,1997-03-06
6.491856575012207,1997-03-07
6.569289684295654,1997-03-10
6.530570030212402,1997-03-11
6.4531354904174805,1997-03-12
6.38860559463501,1997-03-13
6.478948593139648,1997-03-14
6.401511192321777,1997-03-17
6.32407283782959,1997-03-18
6.4041242599487305,1997-03-19
6.287919521331787,1997-03-20
6.313744068145752,1997-03-21
6.197539806365967,1997-03-24
6.42994499206543,1997-03-25
6.442859172821045,1997-03-26
6.275008201599121,1997-03-27
5.926397800445557,1997-03-31
6.016779899597168,1997-04-01
6.081336975097656,1997-04-02
5.861839294433594,1997-04-03
5.913484573364258,1997-04-04
5.990957260131836,1997-04-07
5.978044033050537,1997-04-08
5.900575160980225,1997-04-09
5.952220916748047,1997-04-10
5.719810485839844,1997-04-11
5.745636463165283,1997-04-14
5.939310550689697,1997-04-15
6.042599678039551,1997-04-16
6.042599678039551,1997-04-17
6.055514335632324,1997-04-18
6.094247817993164,1997-04-21
6.132980823516846,1997-04-22
6.171718120574951,1997-04-23
6.236274242401123,1997-04-24
6.029689311981201,1997-04-25
6.016779899597168,1997-04-28
6.275008201599121,1997-04-29
6.236274242401123,1997-04-30
6.107156753540039,1997-05-01
6.107156753540039,1997-05-02
6.094247817993164,1997-05-05
6.094247817993164,1997-05-06
6.081336975097656,1997-05-07
6.081336975097656,1997-05-08
6.055514335632324,1997-05-09
6.132980823516846,1997-05-12
6.197539806365967,1997-05-13
6.003864288330078,1997-05-14
5.965130805969238,1997-05-15
5.926397800445557,1997-05-16
6.003864288330078,1997-05-19
6.042599678039551,1997-05-20
6.003864288330078,1997-05-21
5.965130805969238,1997-05-22
6.1200714111328125,1997-05-23
6.081336975097656,1997-05-27
6.352479934692383,1997-05-28
6.546150207519531,1997-05-29
6.546150207519531,1997-05-30
6.701090335845947,1997-06-02
6.62362003326416,1997-06-03
6.662353992462158,1997-06-04
6.546150207519531,1997-06-05
6.507415771484375,1997-06-06
6.720455646514893,1997-06-09
6.662353992462158,1997-06-10
6.662353992462158,1997-06-11
6.894763469696045,1997-06-12
7.243372917175293,1997-06-13
7.165905475616455,1997-06-16
7.0109639167785645,1997-06-17
6.97994327545166,1997-06-18
7.290161609649658,1997-06-19
7.212613105773926,1997-06-20
7.173831462860107,1997-06-23
7.19321870803833,1997-06-24
7.115665912628174,1997-06-25
7.018718242645264,1997-06-26
7.212613105773926,1997-06-27
7.135052680969238,1997-06-30
7.038110733032227,1997-07-01
7.076889991760254,1997-07-02
7.135052680969238,1997-07-03
7.464664459228516,1997-07-07
7.464664459228516,1997-07-08
7.445272922515869,1997-07-09
7.63916015625,1997-07-10
7.63916015625,1997-07-11
7.387111186981201,1997-07-14
7.697330474853516,1997-07-15
8.143271446228027,1997-07-16
8.240213394165039,1997-07-17
8.375931739807129,1997-07-18
8.492265701293945,1997-07-21
8.957597732543945,1997-07-22
8.531044006347656,1997-07-23
8.841262817382812,1997-07-24
8.996371269226074,1997-07-25
8.938201904296875,1997-07-28
9.229037284851074,1997-07-29
9.500480651855469,1997-07-30
9.63620376586914,1997-07-31
9.558646202087402,1997-08-01
9.403536796569824,1997-08-04
9.384143829345703,1997-08-05
9.63620376586914,1997-08-06
9.384143829345703,1997-08-07
9.28720474243164,1997-08-08
8.802484512329102,1997-08-11
8.375931739807129,1997-08-12
8.065714836120605,1997-08-13
8.026939392089844,1997-08-14
8.143271446228027,1997-08-15
7.9687700271606445,1997-08-18
8.531044006347656,1997-08-19
8.724928855895996,1997-08-20
8.88004207611084,1997-08-21
8.88004207611084,1997-08-22
8.686155319213867,1997-08-25
8.511653900146484,1997-08-26
8.414712905883789,1997-08-27
8.395318031311035,1997-08-28
8.531044006347656,1997-08-29
8.647377014160156,1997-09-02
8.724928855895996,1997-09-03
8.666762351989746,1997-09-04
8.705540657043457,1997-09-05
8.802484512329102,1997-09-08
8.82187557220459,1997-09-09
8.918816566467285,1997-09-10
8.58920955657959,1997-09-11
8.802484512329102,1997-09-12
8.666762351989746,1997-09-15
8.763708114624023,1997-09-16
8.616222381591797,1997-09-17
8.713252067565918,1997-09-18
8.713252067565918,1997-09-19
8.693848609924316,1997-09-22
8.383349418640137,1997-09-23
8.266915321350098,1997-09-24
8.247509956359863,1997-09-25
8.286321640014648,1997-09-26
8.383349418640137,1997-09-29
8.383349418640137,1997-09-30
8.519194602966309,1997-10-01
8.441567420959473,1997-10-02
8.422165870666504,1997-10-03
8.460973739624023,1997-10-06
8.3057279586792,1997-10-07
8.538601875305176,1997-10-08
8.363947868347168,1997-10-09
8.363947868347168,1997-10-10
8.383349418640137,1997-10-13
8.98493766784668,1997-10-14
9.411864280700684,1997-10-15
9.431272506713867,1997-10-16
9.276026725769043,1997-10-17
9.217804908752441,1997-10-20
9.547704696655273,1997-10-21
9.508894920349121,1997-10-22
9.295430183410645,1997-10-23
9.276026725769043,1997-10-24
8.771468162536621,1997-10-27
8.907310485839844,1997-10-28
8.519194602966309,1997-10-29
8.693848609924316,1997-10-30
8.713252067565918,1997-10-31
9.023746490478516,1997-11-03
9.06256103515625,1997-11-04
9.237212181091309,1997-11-05
9.12077808380127,1997-11-06
8.926715850830078,1997-11-07
8.98493766784668,1997-11-10
9.198399543762207,1997-11-11
9.081962585449219,1997-11-12
8.926715850830078,1997-11-13
8.926715850830078,1997-11-14
9.140179634094238,1997-11-17
9.373050689697266,1997-11-18
9.353646278381348,1997-11-19
9.392457962036133,1997-11-20
9.353646278381348,1997-11-21
9.198399543762207,1997-11-24
9.392457962036133,1997-11-25
9.547704696655273,1997-11-26
9.489492416381836,1997-11-28
9.594366073608398,1997-12-01
9.96338176727295,1997-12-02
10.215863227844238,1997-12-03
10.29355239868164,1997-12-04
10.643145561218262,1997-12-05
10.487765312194824,1997-12-08
10.235283851623535,1997-12-09
10.29355239868164,1997-12-10
10.254709243774414,1997-12-11
10.312973022460938,1997-12-12
10.507189750671387,1997-12-15
10.526611328125,1997-12-16
10.526611328125,1997-12-17
10.274131774902344,1997-12-18
10.526611328125,1997-12-19
10.546032905578613,1997-12-22
10.371243476867676,1997-12-23
10.39065933227539,1997-12-24
10.429499626159668,1997-12-26
10.565462112426758,1997-12-29
11.051003456115723,1997-12-30
11.051003456115723,1997-12-31
10.876211166381836,1998-01-02
11.128693580627441,1998-01-05
11.322908401489258,1998-01-06
11.264638900756836,1998-01-07
11.458861351013184,1998-01-08
10.93447208404541,1998-01-09
10.856779098510742,1998-01-12
11.16752815246582,1998-01-13
11.264638900756836,1998-01-14
11.070425033569336,1998-01-15
11.322908401489258,1998-01-16
11.148109436035156,1998-01-20
10.29355239868164,1998-01-21
10.118758201599121,1998-01-22
10.060495376586914,1998-01-23
10.235283851623535,1998-01-26
10.177019119262695,1998-01-27
10.196446418762207,1998-01-28
10.021645545959473,1998-01-29
9.905117988586426,1998-01-30
10.177019119262695,1998-02-02
10.215863227844238,1998-02-03
10.274131774902344,1998-02-04
10.060495376586914,1998-02-05
10.177019119262695,1998-02-06
10.041069030761719,1998-02-09
10.118758201599121,1998-02-10
10.118758201599121,1998-02-11
10.099334716796875,1998-02-12
10.235283851623535,1998-02-13
10.118758201599121,1998-02-17
10.371243476867676,1998-02-18
10.565462112426758,1998-02-19
10.623722076416016,1998-02-20
10.448925018310547,1998-02-23
10.215863227844238,1998-02-24
10.371243476867676,1998-02-25
10.371243476867676,1998-02-26
10.29355239868164,1998-02-27
10.215863227844238,1998-03-02
10.215863227844238,1998-03-03
10.079906463623047,1998-03-04
10.099334716796875,1998-03-05
10.29355239868164,1998-03-06
10.60429573059082,1998-03-09
10.60429573059082,1998-03-10
10.254709243774414,1998-03-11
10.274131774902344,1998-03-12
10.274131774902344,1998-03-13
10.448925018310547,1998-03-16
10.546032905578613,1998-03-17
10.884230613708496,1998-03-18
10.864784240722656,1998-03-19
10.806474685668945,1998-03-20
10.98139762878418,1998-03-23
11.234074592590332,1998-03-24
11.292381286621094,1998-03-25
11.467309951782227,1998-03-26
11.428436279296875,1998-03-27
11.622795104980469,1998-03-30
11.40899658203125,1998-03-31
11.38956356048584,1998-04-01
11.059150695800781,1998-04-02
11.272943496704102,1998-04-03
11.739408493041992,1998-04-06
11.894901275634766,1998-04-07
11.836588859558105,1998-04-08
11.817160606384277,1998-04-09
11.817160606384277,1998-04-13
12.40023422241211,1998-04-14
12.594599723815918,1998-04-15
12.283626556396484,1998-04-16
12.477986335754395,1998-04-17
12.788956642150879,1998-04-20
12.439112663269043,1998-04-21
12.594599723815918,1998-04-22
12.439112663269043,1998-04-23
12.147571563720703,1998-04-24
11.739408493041992,1998-04-27
11.739408493041992,1998-04-28
11.797719955444336,1998-04-29
11.739408493041992,1998-04-30
11.836588859558105,1998-05-01
11.875460624694824,1998-05-04
11.661665916442871,1998-05-05
11.700542449951172,1998-05-06
11.331255912780762,1998-05-07
11.5839204788208,1998-05-08
11.564485549926758,1998-05-11
11.622795104980469,1998-05-12
11.778289794921875,1998-05-13
11.681103706359863,1998-05-14
11.38956356048584,1998-05-15
11.253511428833008,1998-05-18
11.214640617370605,1998-05-19
11.07858657836914,1998-05-20
11.253511428833008,1998-05-21
11.467309951782227,1998-05-22
11.447875022888184,1998-05-26
11.52560806274414,1998-05-27
11.681103706359863,1998-05-28
11.681103706359863,1998-05-29
11.447875022888184,1998-06-01
11.486743927001953,1998-06-02
11.875460624694824,1998-06-03
12.089262962341309,1998-06-04
12.32249641418457,1998-06-05
12.205878257751465,1998-06-08
12.32249641418457,1998-06-09
12.380805015563965,1998-06-10
12.303058624267578,1998-06-11
12.089262962341309,1998-06-12
12.32249641418457,1998-06-15
12.361369132995605,1998-06-16
12.510007858276367,1998-06-17
12.451642036437988,1998-06-18
12.432188987731934,1998-06-19
12.412725448608398,1998-06-22
12.529464721679688,1998-06-23
12.412725448608398,1998-06-24
12.451642036437988,1998-06-25
12.432188987731934,1998-06-26
12.237631797790527,1998-06-29
12.179262161254883,1998-06-30
12.237631797790527,1998-07-01
12.218174934387207,1998-07-02
12.257083892822266,1998-07-06
12.334908485412598,1998-07-07
12.27653694152832,1998-07-08
12.257083892822266,1998-07-09
12.432188987731934,1998-07-10
12.471095085144043,1998-07-13
12.607287406921387,1998-07-14
12.685112953186035,1998-07-15
12.762934684753418,1998-07-16
12.471095085144043,1998-07-17
12.490553855895996,1998-07-20
12.140351295471191,1998-07-21
10.992459297180176,1998-07-22
10.778458595275879,1998-07-23
10.720086097717285,1998-07-24
10.389344215393066,1998-07-27
10.194783210754395,1998-07-28
10.058592796325684,1998-07-29
10.428252220153809,1998-07-30
10.25314712524414,1998-07-31
10.233696937561035,1998-08-03
9.902944564819336,1998-08-04
9.144176483154297,1998-08-05
8.89124870300293,1998-08-06
9.007987976074219,1998-08-07
9.202545166015625,1998-08-10
8.813426971435547,1998-08-11
8.871795654296875,1998-08-12
8.85234260559082,1998-08-13
8.832884788513184,1998-08-14
8.949613571166992,1998-08-17
8.774517059326172,1998-08-18
8.949613571166992,1998-08-19
8.71614933013916,1998-08-20
8.40485954284668,1998-08-21
8.38540267944336,1998-08-24
8.69669246673584,1998-08-25
8.093567848205566,1998-08-26
7.704452991485596,1998-08-27
7.723909854888916,1998-08-28
7.451530933380127,1998-08-31
7.451530933380127,1998-09-01
7.743364334106445,1998-09-02
7.7822771072387695,1998-09-03
7.7822771072387695,1998-09-04
8.346487998962402,1998-09-08
8.482682228088379,1998-09-09
8.132477760314941,1998-09-10
8.424311637878418,1998-09-11
8.443770408630371,1998-09-14
8.502137184143066,1998-09-15
8.573062896728516,1998-09-16
8.573062896728516,1998-09-17
8.573062896728516,1998-09-18
8.300277709960938,1998-09-21
8.163891792297363,1998-09-22
8.612029075622559,1998-09-23
8.300277709960938,1998-09-24
8.046985626220703,1998-09-25
8.046985626220703,1998-09-28
8.085953712463379,1998-09-29
7.871627330780029,1998-09-30
7.131227493286133,1998-10-01
7.7352399826049805,1998-10-02
8.066472053527832,1998-10-05
8.67048454284668,1998-10-06
9.001712799072266,1998-10-07
9.235520362854004,1998-10-08
9.566755294799805,1998-10-09
9.800569534301758,1998-10-12
9.566755294799805,1998-10-13
9.3329439163208,1998-10-14
9.35243034362793,1998-10-15
9.371915817260742,1998-10-16
9.566755294799805,1998-10-19
10.229218482971191,1998-10-20
10.599422454833984,1998-10-21
11.086525917053223,1998-10-22
11.242400169372559,1998-10-23
11.183945655822754,1998-10-26
11.144979476928711,1998-10-27
11.106011390686035,1998-10-28
11.183945655822754,1998-10-29
11.222912788391113,1998-10-30
11.690531730651855,1998-11-02
11.963308334350586,1998-11-03
11.963308334350586,1998-11-04
11.787952423095703,1998-11-05
11.515177726745605,1998-11-06
11.72950267791748,1998-11-09
12.236089706420898,1998-11-10
11.924349784851074,1998-11-11
12.119187355041504,1998-11-12
12.528358459472656,1998-11-13
12.781657218933105,1998-11-16
12.158157348632812,1998-11-17
11.865894317626953,1998-11-18
12.119187355041504,1998-11-19
12.119187355041504,1998-11-20
12.3919677734375,1998-11-23
12.469905853271484,1998-11-24
12.372482299804688,1998-11-25
12.236089706420898,1998-11-27
11.807439804077148,1998-11-30
11.671051979064941,1998-12-01
11.820073127746582,1998-12-02
12.151653289794922,1998-12-03
12.19067096710205,1998-12-04
12.24918270111084,1998-12-07
11.995621681213379,1998-12-08
11.820073127746582,1998-12-09
11.390959739685059,1998-12-10
10.78630542755127,1998-12-11
10.493721008300781,1998-12-14
11.19591236114502,1998-12-15
10.708282470703125,1998-12-16
10.727789878845215,1998-12-17
10.3181791305542,1998-12-18
10.298673629760742,1998-12-21
10.610758781433105,1998-12-22
11.547006607055664,1998-12-23
11.42996597290039,1998-12-24
11.254426002502441,1998-12-28
11.664031982421875,1998-12-29
11.351950645446777,1998-12-30
11.15689468383789,1998-12-31
10.805804252624512,1999-01-04
10.669275283813477,1999-01-05
10.747288703918457,1999-01-06
10.279169082641602,1999-01-07
10.396198272705078,1999-01-08
10.532737731933594,1999-01-11
10.708282470703125,1999-01-12
10.708282470703125,1999-01-13
10.688777923583984,1999-01-14
11.234914779663086,1999-01-15
11.17640209197998,1999-01-19
10.610758781433105,1999-01-20
10.591249465942383,1999-01-21
10.591249465942383,1999-01-22
10.591249465942383,1999-01-25
10.78630542755127,1999-01-26
11.15689468383789,1999-01-27
11.19591236114502,1999-01-28
11.03986644744873,1999-01-29
10.844816207885742,1999-02-01
10.708282470703125,1999-02-02
10.766794204711914,1999-02-03
10.688777923583984,1999-02-04
10.493721008300781,1999-02-05
10.454716682434082,1999-02-08
10.123135566711426,1999-02-09
10.045108795166016,1999-02-10
10.220653533935547,1999-02-11
10.123135566711426,1999-02-12
10.454716682434082,1999-02-16
10.181642532348633,1999-02-17
10.064615249633789,1999-02-18
10.220653533935547,1999-02-19
9.98659610748291,1999-02-22
10.084121704101562,1999-02-23
10.064615249633789,1999-02-24
10.045108795166016,1999-02-25
9.674509048461914,1999-02-26
9.850059509277344,1999-03-01
9.83055591583252,1999-03-02
10.045108795166016,1999-03-03
10.649764060974121,1999-03-04
10.844816207885742,1999-03-05
10.78630542755127,1999-03-08
10.805804252624512,1999-03-09
10.649764060974121,1999-03-10
10.57175064086914,1999-03-11
10.708282470703125,1999-03-12
10.981348037719727,1999-03-15
11.19591236114502,1999-03-16
11.052190780639648,1999-03-17
11.208404541015625,1999-03-18
10.93503189086914,1999-03-19
10.642127990722656,1999-03-22
10.290643692016602,1999-03-23
10.251592636108398,1999-03-24
10.42733383178711,1999-03-25
10.15395736694336,1999-03-26
10.40780258178711,1999-03-29
9.84152603149414,1999-03-30
9.450989723205566,1999-03-31
9.58768081665039,1999-04-01
9.70483684539795,1999-04-05
9.685311317443848,1999-04-06
9.275250434875488,1999-04-07
9.275250434875488,1999-04-08
9.353355407714844,1999-04-09
9.509570121765137,1999-04-12
9.470519065856934,1999-04-13
9.099504470825195,1999-04-14
9.333828926086426,1999-04-15
9.529102325439453,1999-04-16
9.236197471618652,1999-04-19
9.685311317443848,1999-04-20
10.38827896118164,1999-04-21
10.271120071411133,1999-04-22
10.271120071411133,1999-04-23
10.368748664855957,1999-04-26
11.227930068969727,1999-04-27
11.40367317199707,1999-04-28
10.954554557800293,1999-04-29
10.778816223144531,1999-04-30
10.974087715148926,1999-05-03
10.681182861328125,1999-05-04
10.974087715148926,1999-05-05
10.622600555419922,1999-05-06
10.232064247131348,1999-05-07
10.251592636108398,1999-05-10
10.564020156860352,1999-05-11
10.368748664855957,1999-05-12
10.505438804626465,1999-05-13
10.40780258178711,1999-05-14
