OKTA,Date
40.59000015258789,2018-04-13
40.599998474121094,2018-04-16
41.560001373291016,2018-04-17
41.540000915527344,2018-04-18
41.08000183105469,2018-04-19
41.970001220703125,2018-04-20
43.31999969482422,2018-04-23
41.959999084472656,2018-04-24
42.0,2018-04-25
42.779998779296875,2018-04-26
41.7400016784668,2018-04-27
42.810001373291016,2018-04-30
43.439998626708984,2018-05-01
44.58000183105469,2018-05-02
45.540000915527344,2018-05-03
45.7599983215332,2018-05-04
47.04999923706055,2018-05-07
47.75,2018-05-08
49.279998779296875,2018-05-09
50.400001525878906,2018-05-10
50.5,2018-05-11
48.150001525878906,2018-05-14
48.52000045776367,2018-05-15
48.9900016784668,2018-05-16
49.22999954223633,2018-05-17
49.720001220703125,2018-05-18
50.540000915527344,2018-05-21
48.5099983215332,2018-05-22
49.52000045776367,2018-05-23
50.68000030517578,2018-05-24
51.880001068115234,2018-05-25
53.65999984741211,2018-05-29
55.36000061035156,2018-05-30
56.209999084472656,2018-05-31
57.349998474121094,2018-06-01
57.36000061035156,2018-06-04
54.58000183105469,2018-06-05
54.13999938964844,2018-06-06
50.880001068115234,2018-06-07
51.279998779296875,2018-06-08
51.61000061035156,2018-06-11
52.939998626708984,2018-06-12
52.59000015258789,2018-06-13
52.810001373291016,2018-06-14
54.47999954223633,2018-06-15
55.0,2018-06-18
52.93000030517578,2018-06-19
53.689998626708984,2018-06-20
53.220001220703125,2018-06-21
51.88999938964844,2018-06-22
49.02000045776367,2018-06-25
49.56999969482422,2018-06-26
48.310001373291016,2018-06-27
50.380001068115234,2018-06-28
50.369998931884766,2018-06-29
51.41999816894531,2018-07-02
50.81999969482422,2018-07-03
51.59000015258789,2018-07-05
52.56999969482422,2018-07-06
51.86000061035156,2018-07-09
50.93000030517578,2018-07-10
51.15999984741211,2018-07-11
54.65999984741211,2018-07-12
54.150001525878906,2018-07-13
54.06999969482422,2018-07-16
55.83000183105469,2018-07-17
56.349998474121094,2018-07-18
55.97999954223633,2018-07-19
56.33000183105469,2018-07-20
57.150001525878906,2018-07-23
55.119998931884766,2018-07-24
57.380001068115234,2018-07-25
57.790000915527344,2018-07-26
55.11000061035156,2018-07-27
49.810001373291016,2018-07-30
49.650001525878906,2018-07-31
52.0099983215332,2018-08-01
54.59000015258789,2018-08-02
52.93000030517578,2018-08-03
55.380001068115234,2018-08-06
54.869998931884766,2018-08-07
54.90999984741211,2018-08-08
56.709999084472656,2018-08-09
56.11000061035156,2018-08-10
54.91999816894531,2018-08-13
55.560001373291016,2018-08-14
54.45000076293945,2018-08-15
54.86000061035156,2018-08-16
55.22999954223633,2018-08-17
56.029998779296875,2018-08-20
56.08000183105469,2018-08-21
57.2599983215332,2018-08-22
58.5099983215332,2018-08-23
59.95000076293945,2018-08-24
59.5099983215332,2018-08-27
60.470001220703125,2018-08-28
61.939998626708984,2018-08-29
61.689998626708984,2018-08-30
61.83000183105469,2018-08-31
63.119998931884766,2018-09-04
59.880001068115234,2018-09-05
60.20000076293945,2018-09-06
71.91999816894531,2018-09-07
72.08000183105469,2018-09-10
72.9000015258789,2018-09-11
74.16999816894531,2018-09-12
72.48999786376953,2018-09-13
72.12999725341797,2018-09-14
69.51000213623047,2018-09-17
69.87000274658203,2018-09-18
69.83999633789062,2018-09-19
71.0,2018-09-20
68.5,2018-09-21
68.5199966430664,2018-09-24
69.41999816894531,2018-09-25
69.58999633789062,2018-09-26
70.41000366210938,2018-09-27
70.36000061035156,2018-09-28
71.81999969482422,2018-10-01
68.0999984741211,2018-10-02
68.2699966430664,2018-10-03
65.08000183105469,2018-10-04
65.11000061035156,2018-10-05
61.310001373291016,2018-10-08
59.689998626708984,2018-10-09
55.41999816894531,2018-10-10
54.63999938964844,2018-10-11
57.59000015258789,2018-10-12
58.220001220703125,2018-10-15
61.90999984741211,2018-10-16
62.2599983215332,2018-10-17
59.38999938964844,2018-10-18
55.7599983215332,2018-10-19
57.41999816894531,2018-10-22
57.27000045776367,2018-10-23
52.779998779296875,2018-10-24
54.939998626708984,2018-10-25
51.939998626708984,2018-10-26
52.47999954223633,2018-10-29
53.529998779296875,2018-10-30
58.36000061035156,2018-10-31
59.93000030517578,2018-11-01
57.77000045776367,2018-11-02
56.529998779296875,2018-11-05
56.099998474121094,2018-11-06
62.599998474121094,2018-11-07
61.4900016784668,2018-11-08
59.279998779296875,2018-11-09
54.619998931884766,2018-11-12
55.0,2018-11-13
54.86000061035156,2018-11-14
58.02000045776367,2018-11-15
57.709999084472656,2018-11-16
48.66999816894531,2018-11-19
47.81999969482422,2018-11-20
51.689998626708984,2018-11-21
52.04999923706055,2018-11-23
55.029998779296875,2018-11-26
53.47999954223633,2018-11-27
58.13999938964844,2018-11-28
61.369998931884766,2018-11-29
63.650001525878906,2018-11-30
64.87000274658203,2018-12-03
60.650001525878906,2018-12-04
66.94999694824219,2018-12-06
62.380001068115234,2018-12-07
64.55000305175781,2018-12-10
64.54000091552734,2018-12-11
67.02999877929688,2018-12-12
67.2699966430664,2018-12-13
66.80999755859375,2018-12-14
60.45000076293945,2018-12-17
62.7599983215332,2018-12-18
62.66999816894531,2018-12-19
58.77000045776367,2018-12-20
54.59000015258789,2018-12-21
53.75,2018-12-24
59.81999969482422,2018-12-26
61.40999984741211,2018-12-27
61.61000061035156,2018-12-28
63.79999923706055,2018-12-31
63.2599983215332,2019-01-02
59.560001373291016,2019-01-03
63.150001525878906,2019-01-04
66.2699966430664,2019-01-07
68.9000015258789,2019-01-08
68.77999877929688,2019-01-09
68.83999633789062,2019-01-10
68.41000366210938,2019-01-11
70.4800033569336,2019-01-14
72.44000244140625,2019-01-15
72.86000061035156,2019-01-16
76.4000015258789,2019-01-17
77.9000015258789,2019-01-18
77.22000122070312,2019-01-22
78.2699966430664,2019-01-23
79.33000183105469,2019-01-24
79.62000274658203,2019-01-25
78.98999786376953,2019-01-28
77.11000061035156,2019-01-29
78.91000366210938,2019-01-30
82.43000030517578,2019-01-31
83.55999755859375,2019-02-01
81.37999725341797,2019-02-04
82.11000061035156,2019-02-05
81.45999908447266,2019-02-06
80.66999816894531,2019-02-07
83.16999816894531,2019-02-08
82.93000030517578,2019-02-11
84.62000274658203,2019-02-12
83.5999984741211,2019-02-13
85.19999694824219,2019-02-14
84.76000213623047,2019-02-15
85.08000183105469,2019-02-19
83.98999786376953,2019-02-20
82.06999969482422,2019-02-21
84.16999816894531,2019-02-22
84.2300033569336,2019-02-25
83.75,2019-02-26
85.25,2019-02-27
84.87999725341797,2019-02-28
86.43000030517578,2019-03-01
79.55999755859375,2019-03-04
80.11000061035156,2019-03-05
79.9800033569336,2019-03-06
81.20999908447266,2019-03-07
78.43000030517578,2019-03-08
80.93000030517578,2019-03-11
80.62999725341797,2019-03-12
80.47000122070312,2019-03-13
82.87999725341797,2019-03-14
79.20999908447266,2019-03-15
82.87000274658203,2019-03-18
81.19000244140625,2019-03-19
81.7699966430664,2019-03-20
85.47000122070312,2019-03-21
81.05000305175781,2019-03-22
82.16000366210938,2019-03-25
83.5,2019-03-26
80.76000213623047,2019-03-27
81.30999755859375,2019-03-28
82.7300033569336,2019-03-29
84.2300033569336,2019-04-01
85.79000091552734,2019-04-02
89.3499984741211,2019-04-03
85.38999938964844,2019-04-04
86.83000183105469,2019-04-05
87.63999938964844,2019-04-08
92.6500015258789,2019-04-09
92.76000213623047,2019-04-10
95.0199966430664,2019-04-11
95.23999786376953,2019-04-12
95.69000244140625,2019-04-15
94.22000122070312,2019-04-16
92.19999694824219,2019-04-17
91.94000244140625,2019-04-18
95.51000213623047,2019-04-22
101.05000305175781,2019-04-23
101.7300033569336,2019-04-24
101.6500015258789,2019-04-25
102.98999786376953,2019-04-26
103.4000015258789,2019-04-29
104.02999877929688,2019-04-30
102.1500015258789,2019-05-01
103.63999938964844,2019-05-02
106.06999969482422,2019-05-03
107.79000091552734,2019-05-06
105.11000061035156,2019-05-07
105.58000183105469,2019-05-08
106.38999938964844,2019-05-09
105.58999633789062,2019-05-10
100.05999755859375,2019-05-13
103.83000183105469,2019-05-14
106.12999725341797,2019-05-15
109.70999908447266,2019-05-16
