VZ,Date
5.141896724700928,1991-09-09
5.128775596618652,1991-09-10
5.102548122406006,1991-09-11
5.128775596618652,1991-09-12
5.089427471160889,1991-09-13
5.06319522857666,1991-09-16
5.050075054168701,1991-09-17
5.06319522857666,1991-09-18
5.089427471160889,1991-09-19
5.010724067687988,1991-09-20
4.997608184814453,1991-09-23
4.82708740234375,1991-09-24
4.735267162322998,1991-09-25
4.7221503257751465,1991-09-26
4.748383045196533,1991-09-27
4.774619102478027,1991-09-30
4.735267162322998,1991-10-01
4.761500358581543,1991-10-02
4.709033489227295,1991-10-03
4.6031365394592285,1991-10-04
4.656350612640381,1991-10-07
4.682958126068115,1991-10-08
4.656350612640381,1991-10-09
4.709566593170166,1991-10-10
4.722870349884033,1991-10-11
4.802694797515869,1991-10-14
4.829300880432129,1991-10-15
4.815994739532471,1991-10-16
4.722870349884033,1991-10-17
4.802694797515869,1991-10-18
4.776085376739502,1991-10-21
4.762782096862793,1991-10-22
4.762782096862793,1991-10-23
4.762782096862793,1991-10-24
4.749477386474609,1991-10-25
4.842604637145996,1991-10-28
4.922428131103516,1991-10-29
4.962338924407959,1991-10-30
5.002250671386719,1991-10-31
4.949034690856934,1991-11-01
4.869210243225098,1991-11-04
4.909123420715332,1991-11-05
4.909123420715332,1991-11-06
4.949034690856934,1991-11-07
4.922428131103516,1991-11-08
4.935729503631592,1991-11-11
4.949034690856934,1991-11-12
4.935729503631592,1991-11-13
4.962338924407959,1991-11-14
4.802694797515869,1991-11-15
4.842604637145996,1991-11-18
4.842604637145996,1991-11-19
4.789389610290527,1991-11-20
4.842604637145996,1991-11-21
4.802694797515869,1991-11-22
4.829300880432129,1991-11-25
4.815994739532471,1991-11-26
4.815994739532471,1991-11-27
4.829300880432129,1991-11-29
4.829300880432129,1991-12-02
4.802694797515869,1991-12-03
4.802694797515869,1991-12-04
4.762782096862793,1991-12-05
4.802694797515869,1991-12-06
4.869210243225098,1991-12-09
4.962338924407959,1991-12-10
5.028858661651611,1991-12-11
5.068769931793213,1991-12-12
5.068769931793213,1991-12-13
5.068769931793213,1991-12-16
5.0953779220581055,1991-12-17
5.0953779220581055,1991-12-18
5.0953779220581055,1991-12-19
5.108683109283447,1991-12-20
5.121984004974365,1991-12-23
5.028858661651611,1991-12-24
5.082070827484131,1991-12-26
5.015554904937744,1991-12-27
5.068769931793213,1991-12-30
5.135290145874023,1991-12-31
5.161895275115967,1992-01-02
5.161895275115967,1992-01-03
5.095040321350098,1992-01-06
5.095040321350098,1992-01-07
5.1354780197143555,1992-01-08
5.0815606117248535,1992-01-09
5.041121959686279,1992-01-10
5.000688552856445,1992-01-13
5.027646064758301,1992-01-14
4.973730087280273,1992-01-15
4.919815540313721,1992-01-16
4.93329381942749,1992-01-17
4.946771621704102,1992-01-20
4.987211227416992,1992-01-21
5.0680832862854,1992-01-22
5.0815606117248535,1992-01-23
5.148956775665283,1992-01-24
5.014167308807373,1992-01-27
4.960253715515137,1992-01-28
4.973730087280273,1992-01-29
5.014167308807373,1992-01-30
4.973730087280273,1992-01-31
4.892854690551758,1992-02-03
4.892854690551758,1992-02-04
4.892854690551758,1992-02-05
4.879377365112305,1992-02-06
4.798503398895264,1992-02-07
4.879377365112305,1992-02-10
4.93329381942749,1992-02-11
4.865900039672852,1992-02-12
4.811981201171875,1992-02-13
4.811981201171875,1992-02-14
4.798503398895264,1992-02-18
4.771546363830566,1992-02-19
4.744589328765869,1992-02-20
4.677194595336914,1992-02-21
4.785024166107178,1992-02-24
4.744589328765869,1992-02-25
4.771546363830566,1992-02-26
4.704151630401611,1992-02-27
4.690674781799316,1992-02-28
4.663712501525879,1992-03-02
4.636756896972656,1992-03-03
4.596320152282715,1992-03-04
4.55588436126709,1992-03-05
4.55588436126709,1992-03-06
4.609798908233643,1992-03-09
4.582840442657471,1992-03-10
4.582840442657471,1992-03-11
4.542405605316162,1992-03-12
4.569362163543701,1992-03-13
4.569362163543701,1992-03-16
4.528923988342285,1992-03-17
4.475008964538574,1992-03-18
4.51544713973999,1992-03-19
4.55588436126709,1992-03-20
4.55588436126709,1992-03-23
4.542405605316162,1992-03-24
4.542405605316162,1992-03-25
4.51544713973999,1992-03-26
4.461532115936279,1992-03-27
4.475008964538574,1992-03-30
4.475008964538574,1992-03-31
4.488487243652344,1992-04-01
4.43457555770874,1992-04-02
4.448053359985352,1992-04-03
4.450789928436279,1992-04-06
4.4644856452941895,1992-04-07
4.437094688415527,1992-04-08
4.478180408477783,1992-04-09
4.519266128540039,1992-04-10
4.546653747558594,1992-04-13
4.587737083435059,1992-04-14
4.642516613006592,1992-04-15
4.683600902557373,1992-04-16
4.642516613006592,1992-04-20
4.7109904289245605,1992-04-21
4.738381862640381,1992-04-22
4.7931599617004395,1992-04-23
4.806854248046875,1992-04-24
4.7931599617004395,1992-04-27
4.820547580718994,1992-04-28
4.806854248046875,1992-04-29
4.861631393432617,1992-04-30
4.861631393432617,1992-05-01
4.902716159820557,1992-05-04
4.902716159820557,1992-05-05
4.847939491271973,1992-05-06
4.779464244842529,1992-05-07
4.765773296356201,1992-05-08
4.7520751953125,1992-05-11
4.7520751953125,1992-05-12
4.765773296356201,1992-05-13
4.765773296356201,1992-05-14
4.765773296356201,1992-05-15
4.7931599617004395,1992-05-18
4.83424186706543,1992-05-19
4.861631393432617,1992-05-20
4.83424186706543,1992-05-21
4.765773296356201,1992-05-22
4.738381862640381,1992-05-26
4.7931599617004395,1992-05-27
4.765773296356201,1992-05-28
4.7246832847595215,1992-05-29
4.7520751953125,1992-06-01
4.7246832847595215,1992-06-02
4.7109904289245605,1992-06-03
4.7246832847595215,1992-06-04
4.738381862640381,1992-06-05
4.806854248046875,1992-06-08
4.779464244842529,1992-06-09
4.779464244842529,1992-06-10
4.806854248046875,1992-06-11
4.83424186706543,1992-06-12
4.820547580718994,1992-06-15
4.820547580718994,1992-06-16
4.861631393432617,1992-06-17
4.861631393432617,1992-06-18
4.902716159820557,1992-06-19
4.8890204429626465,1992-06-22
4.847939491271973,1992-06-23
4.8890204429626465,1992-06-24
4.8890204429626465,1992-06-25
4.875326156616211,1992-06-26
4.902716159820557,1992-06-29
4.875326156616211,1992-06-30
4.8890204429626465,1992-07-01
4.902716159820557,1992-07-02
4.988875865936279,1992-07-06
5.044461250305176,1992-07-07
5.072255611419678,1992-07-08
5.1417412757873535,1992-07-09
5.1834282875061035,1992-07-10
5.211221218109131,1992-07-13
5.211221218109131,1992-07-14
5.239011764526367,1992-07-15
5.239011764526367,1992-07-16
5.266809940338135,1992-07-17
5.294600486755371,1992-07-20
5.225119113922119,1992-07-21
5.197324752807617,1992-07-22
5.225119113922119,1992-07-23
5.197324752807617,1992-07-24
5.239011764526367,1992-07-27
5.280702114105225,1992-07-28
5.280702114105225,1992-07-29
5.2529096603393555,1992-07-30
5.280702114105225,1992-07-31
5.308495044708252,1992-08-03
5.308495044708252,1992-08-04
5.336292743682861,1992-08-05
5.308495044708252,1992-08-06
5.266809940338135,1992-08-07
5.280702114105225,1992-08-10
5.294600486755371,1992-08-11
5.280702114105225,1992-08-12
5.336292743682861,1992-08-13
5.405774116516113,1992-08-14
5.503048896789551,1992-08-17
5.503048896789551,1992-08-18
5.391879558563232,1992-08-19
5.461358547210693,1992-08-20
5.503048896789551,1992-08-21
5.433564186096191,1992-08-24
5.447463512420654,1992-08-25
5.447463512420654,1992-08-26
5.419668674468994,1992-08-27
5.391879558563232,1992-08-28
5.391879558563232,1992-08-31
5.433564186096191,1992-09-01
5.419668674468994,1992-09-02
5.461358547210693,1992-09-03
5.461358547210693,1992-09-04
5.447463512420654,1992-09-08
5.47525691986084,1992-09-09
5.47525691986084,1992-09-10
5.405774116516113,1992-09-11
5.3640828132629395,1992-09-14
5.308495044708252,1992-09-15
5.350183486938477,1992-09-16
5.294600486755371,1992-09-17
5.3779802322387695,1992-09-18
5.3640828132629395,1992-09-21
5.336292743682861,1992-09-22
5.308495044708252,1992-09-23
5.336292743682861,1992-09-24
5.350183486938477,1992-09-25
5.3779802322387695,1992-09-28
5.405774116516113,1992-09-29
5.419668674468994,1992-09-30
5.391879558563232,1992-10-01
5.3640828132629395,1992-10-02
5.310554027557373,1992-10-05
5.310554027557373,1992-10-06
5.183777809143066,1992-10-07
5.240123748779297,1992-10-08
5.21195125579834,1992-10-09
5.2964677810668945,1992-10-12
5.338728427886963,1992-10-13
5.324643135070801,1992-10-14
5.366899013519287,1992-10-15
5.380987167358398,1992-10-16
5.338728427886963,1992-10-19
5.352814674377441,1992-10-20
5.324643135070801,1992-10-21
5.21195125579834,1992-10-22
5.197863578796387,1992-10-23
5.282383441925049,1992-10-26
5.310554027557373,1992-10-27
5.352814674377441,1992-10-28
5.352814674377441,1992-10-29
5.366899013519287,1992-10-30
5.395073890686035,1992-11-02
5.324643135070801,1992-11-03
5.282383441925049,1992-11-04
5.183777809143066,1992-11-05
5.113345623016357,1992-11-06
5.113345623016357,1992-11-09
5.014739990234375,1992-11-10
5.057004451751709,1992-11-11
5.02882719039917,1992-11-12
5.099257946014404,1992-11-13
5.099257946014404,1992-11-16
5.155604839324951,1992-11-17
5.240123748779297,1992-11-18
5.338728427886963,1992-11-19
5.380987167358398,1992-11-20
5.395073890686035,1992-11-23
5.395073890686035,1992-11-24
5.380987167358398,1992-11-25
5.310554027557373,1992-11-27
5.2964677810668945,1992-11-30
5.338728427886963,1992-12-01
5.2964677810668945,1992-12-02
5.324643135070801,1992-12-03
5.338728427886963,1992-12-04
5.4655046463012695,1992-12-07
5.49367618560791,1992-12-08
5.507762908935547,1992-12-09
5.507762908935547,1992-12-10
5.60636568069458,1992-12-11
5.620452880859375,1992-12-14
5.66271448135376,1992-12-15
5.67680025100708,1992-12-16
5.8035783767700195,1992-12-17
5.845837593078613,1992-12-18
5.972614288330078,1992-12-21
5.972614288330078,1992-12-22
6.057132720947266,1992-12-23
5.972614288330078,1992-12-24
5.8035783767700195,1992-12-28
5.902184963226318,1992-12-29
5.8035783767700195,1992-12-30
5.775405406951904,1992-12-31
5.817665100097656,1993-01-04
5.734922409057617,1993-01-05
5.849048614501953,1993-01-06
5.820518493652344,1993-01-07
5.677856922149658,1993-01-08
5.749184608459473,1993-01-11
5.791983127593994,1993-01-12
5.948909282684326,1993-01-13
5.991709232330322,1993-01-14
5.906110763549805,1993-01-15
5.977444648742676,1993-01-18
5.963178634643555,1993-01-19
5.849048614501953,1993-01-20
5.948909282684326,1993-01-21
6.105838775634766,1993-01-22
6.034508228302002,1993-01-25
5.991709232330322,1993-01-26
5.963178634643555,1993-01-27
5.948909282684326,1993-01-28
5.891850471496582,1993-01-29
5.991709232330322,1993-02-01
6.048771381378174,1993-02-02
6.14863395690918,1993-02-03
6.0915703773498535,1993-02-04
6.034508228302002,1993-02-05
6.020241737365723,1993-02-08
6.063039302825928,1993-02-09
6.120108127593994,1993-02-10
6.134369850158691,1993-02-11
6.1771650314331055,1993-02-12
6.034508228302002,1993-02-16
6.191433906555176,1993-02-17
6.134369850158691,1993-02-18
6.291292190551758,1993-02-19
6.433955669403076,1993-02-22
6.362625598907471,1993-02-23
6.405422687530518,1993-02-24
6.37689208984375,1993-02-25
6.348358631134033,1993-02-26
6.319825649261475,1993-03-01
6.348358631134033,1993-03-02
6.348358631134033,1993-03-03
6.319825649261475,1993-03-04
6.248497009277344,1993-03-05
6.319825649261475,1993-03-08
6.219966888427734,1993-03-09
6.219966888427734,1993-03-10
6.020241737365723,1993-03-11
5.991709232330322,1993-03-12
6.020241737365723,1993-03-15
6.105838775634766,1993-03-16
6.048771381378174,1993-03-17
6.063039302825928,1993-03-18
6.063039302825928,1993-03-19
6.120108127593994,1993-03-22
6.134369850158691,1993-03-23
6.205698013305664,1993-03-24
6.219966888427734,1993-03-25
6.219966888427734,1993-03-26
6.234229564666748,1993-03-29
6.277029037475586,1993-03-30
6.3911566734313965,1993-03-31
6.37689208984375,1993-04-01
6.23769998550415,1993-04-02
6.252134799957275,1993-04-05
6.367649555206299,1993-04-06
6.338772773742676,1993-04-07
6.2810163497924805,1993-04-08
6.3098907470703125,1993-04-12
6.2810163497924805,1993-04-13
6.266575336456299,1993-04-14
6.324333667755127,1993-04-15
6.324333667755127,1993-04-16
6.3098907470703125,1993-04-19
6.338772773742676,1993-04-20
6.295457363128662,1993-04-21
6.122185230255127,1993-04-22
6.064427375793457,1993-04-23
6.1077446937561035,1993-04-26
6.093306541442871,1993-04-27
5.977794170379639,1993-04-28
5.948911190032959,1993-04-29
5.934474945068359,1993-04-30
6.006673336029053,1993-05-03
5.977794170379639,1993-05-04
6.006673336029053,1993-05-05
6.035549163818359,1993-05-06
6.049989223480225,1993-05-07
6.1077446937561035,1993-05-10
6.179943561553955,1993-05-11
6.1077446937561035,1993-05-12
6.035549163818359,1993-05-13
6.049989223480225,1993-05-14
5.992231369018555,1993-05-17
5.977794170379639,1993-05-18
6.122185230255127,1993-05-19
6.2810163497924805,1993-05-20
6.151063919067383,1993-05-21
6.223254203796387,1993-05-24
6.223254203796387,1993-05-25
6.324333667755127,1993-05-26
6.324333667755127,1993-05-27
6.266575336456299,1993-05-28
6.3098907470703125,1993-06-01
6.3098907470703125,1993-06-02
6.353211402893066,1993-06-03
6.367649555206299,1993-06-04
6.439845085144043,1993-06-07
6.41096830368042,1993-06-08
6.454283714294434,1993-06-09
6.512040615081787,1993-06-10
6.555359363555908,1993-06-11
6.483161449432373,1993-06-14
6.497600078582764,1993-06-15
6.540922164916992,1993-06-16
6.555359363555908,1993-06-17
6.483161449432373,1993-06-18
6.5986738204956055,1993-06-21
6.5986738204956055,1993-06-22
6.670869827270508,1993-06-23
6.685309410095215,1993-06-24
6.656432628631592,1993-06-25
6.786383152008057,1993-06-28
6.800822734832764,1993-06-29
6.858579158782959,1993-06-30
6.786383152008057,1993-07-01
6.747821807861328,1993-07-02
6.704010009765625,1993-07-06
6.660189628601074,1993-07-07
6.820854187011719,1993-07-08
6.806247711181641,1993-07-09
6.7916412353515625,1993-07-12
6.674797058105469,1993-07-13
6.660189628601074,1993-07-14
6.660189628601074,1993-07-15
6.630980014801025,1993-07-16
6.73322057723999,1993-07-19
6.704010009765625,1993-07-20
6.747821807861328,1993-07-21
6.806247711181641,1993-07-22
6.820854187011719,1993-07-23
6.937696933746338,1993-07-26
6.908486843109131,1993-07-27
6.908486843109131,1993-07-28
6.996119976043701,1993-07-29
6.95230770111084,1993-07-30
6.8646697998046875,1993-08-02
6.762432098388672,1993-08-03
6.660189628601074,1993-08-04
6.718614101409912,1993-08-05
6.777033805847168,1993-08-06
6.8646697998046875,1993-08-09
6.893879413604736,1993-08-10
6.8646697998046875,1993-08-11
6.806247711181641,1993-08-12
6.879276752471924,1993-08-13
6.747821807861328,1993-08-16
6.630980014801025,1993-08-17
6.601769924163818,1993-08-18
6.557950496673584,1993-08-19
6.630980014801025,1993-08-20
6.630980014801025,1993-08-23
6.937696933746338,1993-08-24
7.1275715827941895,1993-08-25
7.1567840576171875,1993-08-26
7.142176151275635,1993-08-27
7.39047384262085,1993-08-30
7.492717266082764,1993-08-31
7.463504791259766,1993-09-01
7.448892116546631,1993-09-02
7.448892116546631,1993-09-03
7.434291362762451,1993-09-07
7.419685363769531,1993-09-08
7.405080795288086,1993-09-09
7.5219268798828125,1993-09-10
7.536529064178467,1993-09-13
7.5219268798828125,1993-09-14
7.551133632659912,1993-09-15
7.492717266082764,1993-09-16
7.5219268798828125,1993-09-17
7.448892116546631,1993-09-20
7.346656322479248,1993-09-21
7.405080795288086,1993-09-22
7.317445278167725,1993-09-23
7.142176151275635,1993-09-24
7.317445278167725,1993-09-27
7.39047384262085,1993-09-28
7.419685363769531,1993-09-29
7.448892116546631,1993-09-30
7.405080795288086,1993-10-01
7.259024143218994,1993-10-04
7.200601100921631,1993-10-05
7.142176151275635,1993-10-06
7.0545430183410645,1993-10-07
7.171388626098633,1993-10-08
6.937696933746338,1993-10-11
7.010727882385254,1993-10-12
7.5219268798828125,1993-10-13
7.901674270629883,1993-10-14
7.828643798828125,1993-10-15
7.594953536987305,1993-10-18
7.551133632659912,1993-10-19
7.565743923187256,1993-10-20
7.405080795288086,1993-10-21
7.3320512771606445,1993-10-22
7.200601100921631,1993-10-25
7.229811191558838,1993-10-26
7.346656322479248,1993-10-27
7.39047384262085,1993-10-28
7.434291362762451,1993-10-29
7.434291362762451,1993-11-01
7.478109359741211,1993-11-02
7.463504791259766,1993-11-03
7.492717266082764,1993-11-04
7.463504791259766,1993-11-05
7.478109359741211,1993-11-08
7.361265659332275,1993-11-09
7.259024143218994,1993-11-10
7.288236141204834,1993-11-11
7.215203285217285,1993-11-12
7.112966060638428,1993-11-15
7.200601100921631,1993-11-16
7.069154262542725,1993-11-17
6.9669108390808105,1993-11-18
6.937696933746338,1993-11-19
6.777033805847168,1993-11-22
6.7916412353515625,1993-11-23
6.8646697998046875,1993-11-24
6.908486843109131,1993-11-26
6.981512546539307,1993-11-29
7.010727882385254,1993-11-30
7.010727882385254,1993-12-01
7.1859941482543945,1993-12-02
7.171388626098633,1993-12-03
7.200601100921631,1993-12-06
7.1567840576171875,1993-12-07
7.083754539489746,1993-12-08
6.9669108390808105,1993-12-09
6.981512546539307,1993-12-10
7.1275715827941895,1993-12-13
7.112966060638428,1993-12-14
7.083754539489746,1993-12-15
7.039936542510986,1993-12-16
7.098360061645508,1993-12-17
7.171388626098633,1993-12-20
7.112966060638428,1993-12-21
7.083754539489746,1993-12-22
7.069154262542725,1993-12-23
7.1567840576171875,1993-12-27
7.069154262542725,1993-12-28
7.098360061645508,1993-12-29
7.069154262542725,1993-12-30
6.923096179962158,1993-12-31
6.8500657081604,1994-01-03
6.678088665008545,1994-01-04
6.604214191436768,1994-01-05
6.6633148193359375,1994-01-06
6.57466983795166,1994-01-07
6.63376522064209,1994-01-10
6.604214191436768,1994-01-11
6.678088665008545,1994-01-12
6.648538112640381,1994-01-13
6.57466983795166,1994-01-14
6.353048801422119,1994-01-17
6.4564690589904785,1994-01-18
6.604214191436768,1994-01-19
6.6633148193359375,1994-01-20
6.618990898132324,1994-01-21
6.559892177581787,1994-01-24
6.604214191436768,1994-01-25
6.692867755889893,1994-01-26
6.722414493560791,1994-01-27
6.7519612312316895,1994-01-28
6.707637310028076,1994-01-31
6.50079345703125,1994-02-01
6.54511833190918,1994-02-02
6.50079345703125,1994-02-03
6.397370338439941,1994-02-04
6.397370338439941,1994-02-07
6.382599830627441,1994-02-08
6.412145614624023,1994-02-09
6.426924228668213,1994-02-10
6.559892177581787,1994-02-11
6.4564690589904785,1994-02-14
6.486024856567383,1994-02-15
6.426924228668213,1994-02-16
6.279174327850342,1994-02-17
6.264401912689209,1994-02-18
6.293950080871582,1994-02-22
6.234854221343994,1994-02-23
6.4416985511779785,1994-02-24
6.397370338439941,1994-02-25
6.471248626708984,1994-02-28
6.32349967956543,1994-03-01
6.32349967956543,1994-03-02
6.249628067016602,1994-03-03
6.264401912689209,1994-03-04
6.308722019195557,1994-03-07
6.367823123931885,1994-03-08
6.338277339935303,1994-03-09
6.279174327850342,1994-03-10
6.205301761627197,1994-03-11
6.264401912689209,1994-03-14
6.234854221343994,1994-03-15
6.205301761627197,1994-03-16
6.264401912689209,1994-03-17
6.175756454467773,1994-03-18
6.160983085632324,1994-03-21
6.175756454467773,1994-03-22
6.220077991485596,1994-03-23
6.338277339935303,1994-03-24
6.412145614624023,1994-03-25
6.353048801422119,1994-03-28
6.249628067016602,1994-03-29
6.072333335876465,1994-03-30
6.116656303405762,1994-03-31
6.042787551879883,1994-04-04
6.020618438720703,1994-04-05
5.945736885070801,1994-04-06
5.945736885070801,1994-04-07
5.9607133865356445,1994-04-08
6.050572872161865,1994-04-11
6.095500946044922,1994-04-12
6.17038631439209,1994-04-13
6.155407905578613,1994-04-14
6.2153143882751465,1994-04-15
6.110476970672607,1994-04-18
6.140431880950928,1994-04-19
6.424990653991699,1994-04-20
6.559781074523926,1994-04-21
6.439965724945068,1994-04-22
6.424990653991699,1994-04-25
6.3650803565979,1994-04-26
6.245270252227783,1994-04-28
6.200337886810303,1994-04-29
6.230294227600098,1994-05-02
6.230294227600098,1994-05-03
6.230294227600098,1994-05-04
6.2153143882751465,1994-05-05
6.095500946044922,1994-05-06
6.035595893859863,1994-05-09
6.110476970672607,1994-05-10
6.035595893859863,1994-05-11
6.065548419952393,1994-05-12
6.0805230140686035,1994-05-13
6.140431880950928,1994-05-16
6.335129261016846,1994-05-17
6.439965724945068,1994-05-18
6.45494270324707,1994-05-19
6.439965724945068,1994-05-20
6.335129261016846,1994-05-23
6.260246753692627,1994-05-24
6.260246753692627,1994-05-25
6.305174350738525,1994-05-26
6.410012245178223,1994-05-27
6.395033359527588,1994-05-31
6.439965724945068,1994-06-01
6.439965724945068,1994-06-02
6.4699201583862305,1994-06-03
6.589730262756348,1994-06-06
6.559781074523926,1994-06-07
6.589730262756348,1994-06-08
6.6196818351745605,1994-06-09
6.76945161819458,1994-06-10
6.679590702056885,1994-06-13
6.724521636962891,1994-06-14
6.6196818351745605,1994-06-15
6.724521636962891,1994-06-16
6.6196818351745605,1994-06-17
6.69456672668457,1994-06-20
6.709545135498047,1994-06-21
6.6196818351745605,1994-06-22
6.63466215133667,1994-06-23
6.529828071594238,1994-06-24
6.529828071594238,1994-06-27
6.529828071594238,1994-06-28
6.63466215133667,1994-06-29
6.709545135498047,1994-06-30
6.664616584777832,1994-07-01
6.642172813415527,1994-07-05
6.6270060539245605,1994-07-06
6.6725029945373535,1994-07-07
6.687664031982422,1994-07-08
6.7179951667785645,1994-07-11
6.702827453613281,1994-07-12
6.7179951667785645,1994-07-13
6.763486862182617,1994-07-14
6.793821811676025,1994-07-15
6.748325347900391,1994-07-18
6.733161449432373,1994-07-19
6.793821811676025,1994-07-20
6.7179951667785645,1994-07-21
6.702827453613281,1994-07-22
6.657339096069336,1994-07-25
6.7179951667785645,1994-07-26
6.6725029945373535,1994-07-27
6.778651237487793,1994-07-28
6.86964225769043,1994-07-29
7.036454677581787,1994-08-01
7.006128311157227,1994-08-02
7.006128311157227,1994-08-03
7.036454677581787,1994-08-04
7.051623344421387,1994-08-05
7.021292686462402,1994-08-08
6.86964225769043,1994-08-09
6.91513729095459,1994-08-10
6.91513729095459,1994-08-11
6.990962505340576,1994-08-12
6.86964225769043,1994-08-15
6.86964225769043,1994-08-16
6.808981418609619,1994-08-17
6.748325347900391,1994-08-18
6.748325347900391,1994-08-19
6.642172813415527,1994-08-22
6.6270060539245605,1994-08-23
6.702827453613281,1994-08-24
6.611843585968018,1994-08-25
6.642172813415527,1994-08-26
6.657339096069336,1994-08-29
6.642172813415527,1994-08-30
6.642172813415527,1994-08-31
6.6270060539245605,1994-09-01
6.6270060539245605,1994-09-02
6.6270060539245605,1994-09-06
6.596676349639893,1994-09-07
6.566347599029541,1994-09-08
6.429864406585693,1994-09-09
6.475357532501221,1994-09-12
6.384369373321533,1994-09-13
6.399532318115234,1994-09-14
6.6270060539245605,1994-09-15
6.5056915283203125,1994-09-16
6.5056915283203125,1994-09-19
6.399532318115234,1994-09-20
6.445029258728027,1994-09-21
6.445029258728027,1994-09-22
6.445029258728027,1994-09-23
6.5360188484191895,1994-09-26
6.642172813415527,1994-09-27
6.596676349639893,1994-09-28
6.445029258728027,1994-09-29
6.429864406585693,1994-09-30
6.414699554443359,1994-10-03
6.269040107727051,1994-10-04
6.253671169281006,1994-10-05
6.253671169281006,1994-10-06
6.2844014167785645,1994-10-07
6.2229390144348145,1994-10-10
6.315130233764648,1994-10-11
6.238304615020752,1994-10-12
6.376594066619873,1994-10-13
6.484151363372803,1994-10-14
6.391960620880127,1994-10-17
6.315130233764648,1994-10-18
6.407325267791748,1994-10-19
6.2844014167785645,1994-10-20
6.315130233764648,1994-10-21
6.146115303039551,1994-10-24
6.146115303039551,1994-10-25
6.161480903625488,1994-10-26
6.361227512359619,1994-10-27
6.407325267791748,1994-10-28
6.438057899475098,1994-10-31
6.407325267791748,1994-11-01
6.361227512359619,1994-11-02
6.407325267791748,1994-11-03
6.330496311187744,1994-11-04
6.330496311187744,1994-11-07
6.438057899475098,1994-11-08
6.330496311187744,1994-11-09
6.238304615020752,1994-11-10
6.2844014167785645,1994-11-11
6.269040107727051,1994-11-14
6.176846504211426,1994-11-15
6.161480903625488,1994-11-16
6.253671169281006,1994-11-17
6.253671169281006,1994-11-18
6.253671169281006,1994-11-21
6.146115303039551,1994-11-22
6.2229390144348145,1994-11-23
6.238304615020752,1994-11-25
6.161480903625488,1994-11-28
6.176846504211426,1994-11-29
6.161480903625488,1994-11-30
6.023192405700684,1994-12-01
6.192209243774414,1994-12-02
6.176846504211426,1994-12-05
6.192209243774414,1994-12-06
6.146115303039551,1994-12-07
6.115385055541992,1994-12-08
6.1000189781188965,1994-12-09
6.176846504211426,1994-12-12
6.176846504211426,1994-12-13
6.345865726470947,1994-12-14
6.315130233764648,1994-12-15
6.345865726470947,1994-12-16
6.253671169281006,1994-12-19
6.192209243774414,1994-12-20
6.161480903625488,1994-12-21
6.2229390144348145,1994-12-22
6.253671169281006,1994-12-23
6.269040107727051,1994-12-27
6.269040107727051,1994-12-28
6.161480903625488,1994-12-29
6.115385055541992,1994-12-30
6.192209243774414,1995-01-03
6.153573513031006,1995-01-04
6.137994766235352,1995-01-05
6.106839656829834,1995-01-06
6.106839656829834,1995-01-09
6.106839656829834,1995-01-10
6.091259002685547,1995-01-11
6.137994766235352,1995-01-12
6.200311660766602,1995-01-13
6.262624263763428,1995-01-16
6.356101036071777,1995-01-17
6.340519905090332,1995-01-18
6.309361457824707,1995-01-19
6.309361457824707,1995-01-20
6.293784141540527,1995-01-23
6.356101036071777,1995-01-24
6.543045997619629,1995-01-25
6.7144036293029785,1995-01-26
6.901350021362305,1995-01-27
6.8078765869140625,1995-01-30
6.761142253875732,1995-01-31
6.6520915031433105,1995-02-01
6.620937824249268,1995-02-02
6.667672157287598,1995-02-03
6.729986667633057,1995-02-06
6.761142253875732,1995-02-07
6.79230260848999,1995-02-08
6.698827743530273,1995-02-09
6.698827743530273,1995-02-10
6.636513710021973,1995-02-13
6.636513710021973,1995-02-14
6.6520915031433105,1995-02-15
6.667672157287598,1995-02-16
6.496306419372559,1995-02-17
6.44956636428833,1995-02-21
6.620937824249268,1995-02-22
6.667672157287598,1995-02-23
6.729986667633057,1995-02-24
6.636513710021973,1995-02-27
6.683254241943359,1995-02-28
6.574197769165039,1995-03-01
6.574197769165039,1995-03-02
6.496306419372559,1995-03-03
6.418410778045654,1995-03-06
6.418410778045654,1995-03-07
6.387256145477295,1995-03-08
6.433992385864258,1995-03-09
6.574197769165039,1995-03-10
6.605355739593506,1995-03-13
6.7144036293029785,1995-03-14
6.667672157287598,1995-03-15
6.745565891265869,1995-03-16
6.636513710021973,1995-03-17
6.636513710021973,1995-03-20
6.465151786804199,1995-03-21
6.574197769165039,1995-03-22
6.667672157287598,1995-03-23
6.745565891265869,1995-03-24
6.854616165161133,1995-03-27
6.854616165161133,1995-03-28
6.79230260848999,1995-03-29
6.683254241943359,1995-03-30
6.589778423309326,1995-03-31
6.7144036293029785,1995-04-03
6.818582057952881,1995-04-04
6.818582057952881,1995-04-05
6.8343634605407715,1995-04-06
6.86592960357666,1995-04-07
6.787014007568359,1995-04-10
6.787014007568359,1995-04-11
6.897500514984131,1995-04-12
6.897500514984131,1995-04-13
6.755446434020996,1995-04-17
6.581828594207764,1995-04-18
6.692311763763428,1995-04-19
6.723878383636475,1995-04-20
6.787014007568359,1995-04-21
6.755446434020996,1995-04-24
6.80279541015625,1995-04-25
6.8343634605407715,1995-04-26
6.850144863128662,1995-04-27
6.897500514984131,1995-04-28
6.897500514984131,1995-05-01
6.881718158721924,1995-05-02
6.960631847381592,1995-05-03
6.944850921630859,1995-05-04
