EVRG,Date
3.976867198944092,1986-07-16
3.8837921619415283,1986-07-17
3.8753299713134766,1986-07-18
3.9430222511291504,1986-07-21
4.010714054107666,1986-07-22
4.036098957061768,1986-07-23
4.103790283203125,1986-07-24
4.129173755645752,1986-07-25
4.103790283203125,1986-07-28
4.061480522155762,1986-07-29
4.069943428039551,1986-07-30
4.069943428039551,1986-07-31
4.086867809295654,1986-08-01
4.078404903411865,1986-08-04
4.129173755645752,1986-08-05
4.078404903411865,1986-08-06
4.1207098960876465,1986-08-07
4.129173755645752,1986-08-08
4.222248554229736,1986-08-11
4.230709552764893,1986-08-12
4.332248210906982,1986-08-13
4.357632637023926,1986-08-14
4.357632637023926,1986-08-15
4.366091728210449,1986-08-18
4.357632637023926,1986-08-19
4.383016109466553,1986-08-20
4.3153252601623535,1986-08-21
4.264554977416992,1986-08-22
4.239171028137207,1986-08-25
4.163020133972168,1986-08-26
4.163020133972168,1986-08-27
4.137638092041016,1986-08-28
4.103790283203125,1986-08-29
4.179943084716797,1986-09-02
4.1207098960876465,1986-09-03
4.112249374389648,1986-09-04
3.976867198944092,1986-09-05
3.8753299713134766,1986-09-08
3.841485023498535,1986-09-09
3.6891798973083496,1986-09-10
3.5876431465148926,1986-09-11
3.6214871406555176,1986-09-12
3.5876431465148926,1986-09-15
3.6722567081451416,1986-09-16
3.706103801727295,1986-09-17
3.6891798973083496,1986-09-18
3.655332565307617,1986-09-19
3.706103801727295,1986-09-22
3.723024845123291,1986-09-23
3.723024845123291,1986-09-24
3.655332565307617,1986-09-25
3.6384100914001465,1986-09-26
3.57071852684021,1986-09-29
3.5961062908172607,1986-09-30
3.6807165145874023,1986-10-01
3.7484099864959717,1986-10-02
3.765331268310547,1986-10-03
3.7737960815429688,1986-10-06
3.80764102935791,1986-10-07
3.790715456008911,1986-10-08
3.80764102935791,1986-10-09
3.80764102935791,1986-10-10
3.7822515964508057,1986-10-13
3.7822515964508057,1986-10-14
3.7737960815429688,1986-10-15
3.7822515964508057,1986-10-16
3.7737960815429688,1986-10-17
3.7484099864959717,1986-10-20
3.765331268310547,1986-10-21
3.756870746612549,1986-10-22
3.7737960815429688,1986-10-23
3.7484099864959717,1986-10-24
3.756870746612549,1986-10-27
3.765331268310547,1986-10-28
3.8160998821258545,1986-10-29
3.892251968383789,1986-10-30
3.9091761112213135,1986-10-31
4.0276336669921875,1986-11-03
4.019174575805664,1986-11-04
4.053021430969238,1986-11-05
4.0276336669921875,1986-11-06
4.044558048248291,1986-11-07
4.053021430969238,1986-11-10
4.010714054107666,1986-11-11
4.053021430969238,1986-11-12
4.036098957061768,1986-11-13
4.019174575805664,1986-11-14
3.976867198944092,1986-11-17
3.858407497406006,1986-11-18
3.8753299713134766,1986-11-19
3.951484203338623,1986-11-20
3.9430222511291504,1986-11-21
3.9430222511291504,1986-11-24
3.917635679244995,1986-11-25
3.892251968383789,1986-11-26
3.900714874267578,1986-11-28
3.86914324760437,1986-12-01
3.877723217010498,1986-12-02
3.877723217010498,1986-12-03
3.912040948867798,1986-12-04
3.912040948867798,1986-12-05
3.929197311401367,1986-12-08
3.937774896621704,1986-12-09
3.937774896621704,1986-12-10
3.929197311401367,1986-12-11
3.929197311401367,1986-12-12
3.912040948867798,1986-12-15
3.937774896621704,1986-12-16
3.937774896621704,1986-12-17
3.877723217010498,1986-12-18
3.8605663776397705,1986-12-19
3.86914324760437,1986-12-22
3.8519842624664307,1986-12-23
3.8519842624664307,1986-12-24
3.8348264694213867,1986-12-26
3.7747740745544434,1986-12-29
3.7233026027679443,1986-12-30
3.7318778038024902,1986-12-31
3.8005118370056152,1987-01-02
3.912040948867798,1987-01-05
3.9806721210479736,1987-01-06
4.023567199707031,1987-01-07
4.057883262634277,1987-01-08
4.0321455001831055,1987-01-09
4.0493035316467285,1987-01-12
4.06646203994751,1987-01-13
4.057883262634277,1987-01-14
4.057883262634277,1987-01-15
4.023567199707031,1987-01-16
4.023567199707031,1987-01-19
4.006410121917725,1987-01-20
4.040724754333496,1987-01-21
4.152253150939941,1987-01-22
4.117934703826904,1987-01-23
4.1265153884887695,1987-01-26
4.160831928253174,1987-01-27
4.169408798217773,1987-01-28
4.152253150939941,1987-01-29
4.0321455001831055,1987-01-30
4.023567199707031,1987-02-02
4.06646203994751,1987-02-03
4.1007795333862305,1987-02-04
4.1007795333862305,1987-02-05
4.0493035316467285,1987-02-06
4.0321455001831055,1987-02-09
4.0321455001831055,1987-02-10
4.006410121917725,1987-02-11
3.997830390930176,1987-02-12
3.9806721210479736,1987-02-13
3.912040948867798,1987-02-17
3.912040948867798,1987-02-18
3.8862998485565186,1987-02-19
3.877723217010498,1987-02-20
3.8434059619903564,1987-02-23
3.8399248123168945,1987-02-24
3.874751091003418,1987-02-25
3.8660459518432617,1987-02-26
3.8834619522094727,1987-02-27
3.8399248123168945,1987-03-02
3.813802480697632,1987-03-03
3.787679433822632,1987-03-04
3.805094003677368,1987-03-05
3.8225083351135254,1987-03-06
3.796386480331421,1987-03-09
3.7267303466796875,1987-03-10
3.752850294113159,1987-03-11
3.770265579223633,1987-03-12
3.752850294113159,1987-03-13
3.7093136310577393,1987-03-16
3.718022584915161,1987-03-17
3.7006070613861084,1987-03-18
3.674485683441162,1987-03-19
3.7093136310577393,1987-03-20
3.7441439628601074,1987-03-23
3.7615585327148438,1987-03-24
3.796386480331421,1987-03-25
3.8312172889709473,1987-03-26
3.796386480331421,1987-03-27
3.6919002532958984,1987-03-30
3.7006070613861084,1987-03-31
3.6657776832580566,1987-04-01
3.683194875717163,1987-04-02
3.6657776832580566,1987-04-03
3.578705310821533,1987-04-06
3.6048262119293213,1987-04-07
3.578705310821533,1987-04-08
3.517756223678589,1987-04-09
3.352316379547119,1987-04-10
3.352316379547119,1987-04-13
3.30877947807312,1987-04-14
3.3958516120910645,1987-04-15
3.5003397464752197,1987-04-16
3.517756223678589,1987-04-20
3.5438754558563232,1987-04-21
3.535168409347534,1987-04-22
3.5525825023651123,1987-04-23
3.4829251766204834,1987-04-24
3.5438754558563232,1987-04-27
3.6222410202026367,1987-04-28
3.6048262119293213,1987-04-29
3.6048262119293213,1987-04-30
3.613534450531006,1987-05-01
3.6048262119293213,1987-05-04
3.6222410202026367,1987-05-05
3.6222410202026367,1987-05-06
3.6570706367492676,1987-05-07
3.683194875717163,1987-05-08
3.6222410202026367,1987-05-11
3.613534450531006,1987-05-12
3.5874123573303223,1987-05-13
3.5699963569641113,1987-05-14
3.5438754558563232,1987-05-15
3.5003397464752197,1987-05-18
3.413266658782959,1987-05-19
3.4045591354370117,1987-05-20
3.4045591354370117,1987-05-21
3.535168409347534,1987-05-22
3.5699963569641113,1987-05-26
3.6396548748016357,1987-05-27
3.6048262119293213,1987-05-28
3.6222410202026367,1987-05-29
3.5745348930358887,1987-06-01
3.5745348930358887,1987-06-02
3.468358278274536,1987-06-03
3.521446943283081,1987-06-04
3.5922281742095947,1987-06-05
3.609924793243408,1987-06-08
3.5745348930358887,1987-06-09
3.6276190280914307,1987-06-10
3.663010597229004,1987-06-11
3.663010597229004,1987-06-12
3.680706024169922,1987-06-15
3.663010597229004,1987-06-16
3.6453168392181396,1987-06-17
3.6453168392181396,1987-06-18
3.733797550201416,1987-06-19
3.698404312133789,1987-06-22
3.680706024169922,1987-06-23
3.6453168392181396,1987-06-24
3.698404312133789,1987-06-25
3.663010597229004,1987-06-26
3.6276190280914307,1987-06-29
3.6276190280914307,1987-06-30
3.5922281742095947,1987-07-01
3.663010597229004,1987-07-02
3.609924793243408,1987-07-06
3.5745348930358887,1987-07-07
3.5745348930358887,1987-07-08
3.5745348930358887,1987-07-09
3.521446943283081,1987-07-10
3.5391435623168945,1987-07-13
3.556837320327759,1987-07-14
3.556837320327759,1987-07-15
3.521446943283081,1987-07-16
3.521446943283081,1987-07-17
3.503751754760742,1987-07-20
3.468358278274536,1987-07-21
3.415271759033203,1987-07-22
3.415271759033203,1987-07-23
3.432969331741333,1987-07-24
3.468358278274536,1987-07-27
3.4506642818450928,1987-07-28
3.432969331741333,1987-07-29
3.486053466796875,1987-07-30
3.503751754760742,1987-07-31
3.432969331741333,1987-08-03
3.486053466796875,1987-08-04
3.556837320327759,1987-08-05
3.6453168392181396,1987-08-06
3.6453168392181396,1987-08-07
3.6453168392181396,1987-08-10
3.680706024169922,1987-08-11
3.698404312133789,1987-08-12
3.733797550201416,1987-08-13
3.822274923324585,1987-08-14
3.8576648235321045,1987-08-17
3.7868809700012207,1987-08-18
3.7691848278045654,1987-08-19
3.7691848278045654,1987-08-20
3.698404312133789,1987-08-21
3.680706024169922,1987-08-24
3.7161011695861816,1987-08-25
3.7214205265045166,1987-08-26
3.7214205265045166,1987-08-27
3.7393977642059326,1987-08-28
3.7393977642059326,1987-08-31
3.5596189498901367,1987-09-01
3.523662567138672,1987-09-02
3.595576524734497,1987-09-03
3.523662567138672,1987-09-04
3.523662567138672,1987-09-08
3.541639804840088,1987-09-09
3.57759952545166,1987-09-10
3.541639804840088,1987-09-11
3.541639804840088,1987-09-14
3.5056869983673096,1987-09-15
3.523662567138672,1987-09-16
3.4877095222473145,1987-09-17
3.57759952545166,1987-09-18
3.5596189498901367,1987-09-21
3.6135518550872803,1987-09-22
3.9551336765289307,1987-09-23
3.523662567138672,1987-09-24
3.4877095222473145,1987-09-25
3.523662567138672,1987-09-28
3.57759952545166,1987-09-29
3.5596189498901367,1987-09-30
3.57759952545166,1987-10-01
3.6135518550872803,1987-10-02
3.6495096683502197,1987-10-05
3.6315319538116455,1987-10-06
3.685464382171631,1987-10-07
3.685464382171631,1987-10-08
3.6495096683502197,1987-10-09
3.57759952545166,1987-10-12
3.6674866676330566,1987-10-13
3.6495096683502197,1987-10-14
3.6315319538116455,1987-10-15
3.5056869983673096,1987-10-16
2.930393934249878,1987-10-19
3.164106845855713,1987-10-20
3.343883752822876,1987-10-21
3.343883752822876,1987-10-22
3.5596189498901367,1987-10-23
3.4337737560272217,1987-10-26
3.3798398971557617,1987-10-27
3.451754093170166,1987-10-28
3.397819995880127,1987-10-29
3.4337737560272217,1987-10-30
3.3798398971557617,1987-11-02
3.343883752822876,1987-11-03
3.4337737560272217,1987-11-04
3.523662567138672,1987-11-05
3.5596189498901367,1987-11-06
3.523662567138672,1987-11-09
3.4877095222473145,1987-11-10
3.451754093170166,1987-11-11
3.4697299003601074,1987-11-12
3.451754093170166,1987-11-13
3.5056869983673096,1987-11-16
3.4697299003601074,1987-11-17
3.541639804840088,1987-11-18
3.4697299003601074,1987-11-19
3.523662567138672,1987-11-20
3.523662567138672,1987-11-23
3.4697299003601074,1987-11-24
3.5056869983673096,1987-11-25
3.4697299003601074,1987-11-27
3.307929754257202,1987-11-30
3.3865694999694824,1987-12-01
3.368265390396118,1987-12-02
3.3499596118927,1987-12-03
3.368265390396118,1987-12-04
3.2950425148010254,1987-12-07
3.3133490085601807,1987-12-08
3.3499596118927,1987-12-09
3.3316550254821777,1987-12-10
3.3133490085601807,1987-12-11
3.2950425148010254,1987-12-14
3.3316550254821777,1987-12-15
3.3499596118927,1987-12-16
3.368265390396118,1987-12-17
3.4964053630828857,1987-12-18
3.368265390396118,1987-12-21
3.2950425148010254,1987-12-22
3.3316550254821777,1987-12-23
3.3499596118927,1987-12-24
3.3499596118927,1987-12-28
3.3316550254821777,1987-12-29
3.3133490085601807,1987-12-30
3.3133490085601807,1987-12-31
3.4780986309051514,1988-01-04
3.4780986309051514,1988-01-05
3.4780986309051514,1988-01-06
3.533017158508301,1988-01-07
3.4414870738983154,1988-01-08
3.4414870738983154,1988-01-11
3.4231836795806885,1988-01-12
3.4964053630828857,1988-01-13
3.4414870738983154,1988-01-14
3.4414870738983154,1988-01-15
3.5147130489349365,1988-01-18
3.4780986309051514,1988-01-19
3.5696299076080322,1988-01-20
3.5696299076080322,1988-01-21
3.716075897216797,1988-01-22
3.7343807220458984,1988-01-25
3.7526865005493164,1988-01-26
3.77099347114563,1988-01-27
3.825911521911621,1988-01-28
3.8442163467407227,1988-01-29
3.8442163467407227,1988-02-01
3.86252498626709,1988-02-02
3.8442163467407227,1988-02-03
3.77099347114563,1988-02-04
3.8442163467407227,1988-02-05
3.825911521911621,1988-02-08
3.825911521911621,1988-02-09
3.8442163467407227,1988-02-10
3.86252498626709,1988-02-11
3.8442163467407227,1988-02-12
3.825911521911621,1988-02-16
3.825911521911621,1988-02-17
3.86252498626709,1988-02-18
3.86252498626709,1988-02-19
3.880828619003296,1988-02-22
3.8442163467407227,1988-02-23
3.8076038360595703,1988-02-24
3.797180414199829,1988-02-25
3.7599544525146484,1988-02-26
3.7413387298583984,1988-02-29
3.7041127681732178,1988-03-01
3.7041127681732178,1988-03-02
3.722727060317993,1988-03-03
3.685499429702759,1988-03-04
3.6296579837799072,1988-03-07
3.6482694149017334,1988-03-08
3.6482694149017334,1988-03-09
3.592430830001831,1988-03-10
3.592430830001831,1988-03-11
3.5552027225494385,1988-03-14
3.6110455989837646,1988-03-15
3.6296579837799072,1988-03-16
3.6668832302093506,1988-03-17
3.6668832302093506,1988-03-18
3.5552027225494385,1988-03-21
3.6110455989837646,1988-03-22
3.6110455989837646,1988-03-23
3.573819398880005,1988-03-24
3.592430830001831,1988-03-25
3.573819398880005,1988-03-28
3.5552027225494385,1988-03-29
3.5365898609161377,1988-03-30
3.517977237701416,1988-03-31
3.462134599685669,1988-04-04
3.5552027225494385,1988-04-05
3.592430830001831,1988-04-06
3.6482694149017334,1988-04-07
3.7041127681732178,1988-04-08
3.722727060317993,1988-04-11
3.685499429702759,1988-04-12
3.685499429702759,1988-04-13
3.592430830001831,1988-04-14
3.573819398880005,1988-04-15
3.5552027225494385,1988-04-18
3.517977237701416,1988-04-19
3.499361515045166,1988-04-20
3.517977237701416,1988-04-21
3.48075008392334,1988-04-22
3.5552027225494385,1988-04-25
3.517977237701416,1988-04-26
3.5552027225494385,1988-04-27
3.5552027225494385,1988-04-28
3.592430830001831,1988-04-29
3.573819398880005,1988-05-02
3.517977237701416,1988-05-03
3.592430830001831,1988-05-04
3.592430830001831,1988-05-05
3.573819398880005,1988-05-06
3.5552027225494385,1988-05-09
3.592430830001831,1988-05-10
3.573819398880005,1988-05-11
3.573819398880005,1988-05-12
3.6482694149017334,1988-05-13
3.6482694149017334,1988-05-16
3.592430830001831,1988-05-17
3.573819398880005,1988-05-18
3.5552027225494385,1988-05-19
3.573819398880005,1988-05-20
3.573819398880005,1988-05-23
3.573819398880005,1988-05-24
3.6011085510253906,1988-05-25
3.6390182971954346,1988-05-26
3.6200623512268066,1988-05-27
3.6958765983581543,1988-05-31
3.790642738342285,1988-06-01
3.7337803840637207,1988-06-02
3.7337803840637207,1988-06-03
3.7527365684509277,1988-06-06
3.7337803840637207,1988-06-07
3.714827299118042,1988-06-08
3.7337803840637207,1988-06-09
3.7337803840637207,1988-06-10
3.6769235134124756,1988-06-13
3.6769235134124756,1988-06-14
3.6769235134124756,1988-06-15
3.6958765983581543,1988-06-16
3.6958765983581543,1988-06-17
3.6958765983581543,1988-06-20
3.6958765983581543,1988-06-21
3.7716894149780273,1988-06-22
3.714827299118042,1988-06-23
3.714827299118042,1988-06-24
3.714827299118042,1988-06-27
3.714827299118042,1988-06-28
3.6958765983581543,1988-06-29
3.6958765983581543,1988-06-30
3.790642738342285,1988-07-01
3.790642738342285,1988-07-05
3.7337803840637207,1988-07-06
3.7337803840637207,1988-07-07
3.714827299118042,1988-07-08
3.6958765983581543,1988-07-11
3.7337803840637207,1988-07-12
3.7527365684509277,1988-07-13
3.7527365684509277,1988-07-14
3.7337803840637207,1988-07-15
3.714827299118042,1988-07-18
3.714827299118042,1988-07-19
3.714827299118042,1988-07-20
3.6579689979553223,1988-07-21
3.6200623512268066,1988-07-22
3.6390182971954346,1988-07-25
3.6579689979553223,1988-07-26
3.6200623512268066,1988-07-27
3.6390182971954346,1988-07-28
3.6200623512268066,1988-07-29
3.6579689979553223,1988-08-01
3.6769235134124756,1988-08-02
3.6958765983581543,1988-08-03
3.6579689979553223,1988-08-04
3.6579689979553223,1988-08-05
3.6579689979553223,1988-08-08
3.6200623512268066,1988-08-09
3.6011085510253906,1988-08-10
3.6579689979553223,1988-08-11
3.6958765983581543,1988-08-12
3.6011085510253906,1988-08-15
3.6011085510253906,1988-08-16
3.6011085510253906,1988-08-17
3.6011085510253906,1988-08-18
3.582157611846924,1988-08-19
3.563201904296875,1988-08-22
3.6390182971954346,1988-08-23
3.6390182971954346,1988-08-24
3.6390182971954346,1988-08-25
3.6390182971954346,1988-08-26
3.6011085510253906,1988-08-29
3.6289048194885254,1988-08-30
3.6289048194885254,1988-08-31
3.5516953468322754,1988-09-01
3.6096036434173584,1988-09-02
3.6096036434173584,1988-09-06
3.6289048194885254,1988-09-07
3.648209571838379,1988-09-08
3.648209571838379,1988-09-09
3.648209571838379,1988-09-12
3.6289048194885254,1988-09-13
3.667509078979492,1988-09-14
3.6289048194885254,1988-09-15
3.6096036434173584,1988-09-16
3.6096036434173584,1988-09-19
3.6289048194885254,1988-09-20
3.6096036434173584,1988-09-21
3.6289048194885254,1988-09-22
3.6096036434173584,1988-09-23
3.6096036434173584,1988-09-26
3.590299606323242,1988-09-27
3.6096036434173584,1988-09-28
3.648209571838379,1988-09-29
3.6868128776550293,1988-09-30
3.7061197757720947,1988-10-03
3.667509078979492,1988-10-04
3.6868128776550293,1988-10-05
3.667509078979492,1988-10-06
3.6868128776550293,1988-10-07
3.725419044494629,1988-10-10
3.725419044494629,1988-10-11
3.6868128776550293,1988-10-12
3.648209571838379,1988-10-13
3.6289048194885254,1988-10-14
3.648209571838379,1988-10-17
3.667509078979492,1988-10-18
3.6868128776550293,1988-10-19
3.667509078979492,1988-10-20
3.667509078979492,1988-10-21
3.6868128776550293,1988-10-24
3.6868128776550293,1988-10-25
3.667509078979492,1988-10-26
3.6868128776550293,1988-10-27
3.6868128776550293,1988-10-28
3.6868128776550293,1988-10-31
3.6868128776550293,1988-11-01
3.6868128776550293,1988-11-02
3.725419044494629,1988-11-03
3.7061197757720947,1988-11-04
3.6868128776550293,1988-11-07
3.6868128776550293,1988-11-08
3.648209571838379,1988-11-09
3.6289048194885254,1988-11-10
3.590299606323242,1988-11-11
3.6096036434173584,1988-11-14
3.6289048194885254,1988-11-15
3.6096036434173584,1988-11-16
3.6289048194885254,1988-11-17
3.6289048194885254,1988-11-18
3.6096036434173584,1988-11-21
3.6289048194885254,1988-11-22
3.6289048194885254,1988-11-23
3.6096036434173584,1988-11-25
3.6096036434173584,1988-11-28
3.6182544231414795,1988-11-29
3.5985915660858154,1988-11-30
3.6772494316101074,1988-12-01
3.6575827598571777,1988-12-02
3.6182544231414795,1988-12-05
3.6182544231414795,1988-12-06
3.6575827598571777,1988-12-07
3.6182544231414795,1988-12-08
3.6182544231414795,1988-12-09
3.6182544231414795,1988-12-12
3.6772494316101074,1988-12-13
3.6575827598571777,1988-12-14
3.696910858154297,1988-12-15
3.696910858154297,1988-12-16
3.6772494316101074,1988-12-19
3.6575827598571777,1988-12-20
3.6575827598571777,1988-12-21
3.5985915660858154,1988-12-22
3.578927516937256,1988-12-23
3.5592620372772217,1988-12-27
3.5592620372772217,1988-12-28
3.5985915660858154,1988-12-29
3.5985915660858154,1988-12-30
3.6182544231414795,1989-01-03
3.6182544231414795,1989-01-04
3.6575827598571777,1989-01-05
3.6575827598571777,1989-01-06
3.716578960418701,1989-01-09
3.7362396717071533,1989-01-10
3.696910858154297,1989-01-11
3.696910858154297,1989-01-12
3.6772494316101074,1989-01-13
3.696910858154297,1989-01-16
3.696910858154297,1989-01-17
3.6772494316101074,1989-01-18
3.716578960418701,1989-01-19
3.6575827598571777,1989-01-20
3.696910858154297,1989-01-23
3.716578960418701,1989-01-24
3.6575827598571777,1989-01-25
3.6379168033599854,1989-01-26
3.6379168033599854,1989-01-27
3.6182544231414795,1989-01-30
3.5592620372772217,1989-01-31
3.5985915660858154,1989-02-01
3.578927516937256,1989-02-02
3.6379168033599854,1989-02-03
3.6379168033599854,1989-02-06
3.6379168033599854,1989-02-07
3.6379168033599854,1989-02-08
3.6182544231414795,1989-02-09
3.578927516937256,1989-02-10
3.578927516937256,1989-02-13
3.5395970344543457,1989-02-14
3.5592620372772217,1989-02-15
3.5395970344543457,1989-02-16
3.5592620372772217,1989-02-17
3.5592620372772217,1989-02-21
3.5395970344543457,1989-02-22
3.5592620372772217,1989-02-23
3.5395970344543457,1989-02-24
3.5395970344543457,1989-02-27
3.529971122741699,1989-02-28
3.590139389038086,1989-03-01
3.590139389038086,1989-03-02
3.590139389038086,1989-03-03
3.590139389038086,1989-03-06
3.590139389038086,1989-03-07
3.590139389038086,1989-03-08
3.590139389038086,1989-03-09
3.590139389038086,1989-03-10
3.590139389038086,1989-03-13
3.6101980209350586,1989-03-14
3.6302530765533447,1989-03-15
3.6101980209350586,1989-03-16
3.550027370452881,1989-03-17
3.489856481552124,1989-03-20
3.489856481552124,1989-03-21
3.50991153717041,1989-03-22
3.489856481552124,1989-03-23
3.489856481552124,1989-03-27
3.489856481552124,1989-03-28
3.489856481552124,1989-03-29
3.489856481552124,1989-03-30
3.529971122741699,1989-03-31
3.529971122741699,1989-04-03
3.5700838565826416,1989-04-04
3.5700838565826416,1989-04-05
3.50991153717041,1989-04-06
3.590139389038086,1989-04-07
3.6101980209350586,1989-04-10
3.6503121852874756,1989-04-11
3.6101980209350586,1989-04-12
3.6302530765533447,1989-04-13
3.6101980209350586,1989-04-14
3.6101980209350586,1989-04-17
3.6101980209350586,1989-04-18
3.6101980209350586,1989-04-19
3.590139389038086,1989-04-20
3.529971122741699,1989-04-21
3.550027370452881,1989-04-24
3.5700838565826416,1989-04-25
3.5700838565826416,1989-04-26
3.5700838565826416,1989-04-27
3.6101980209350586,1989-04-28
3.6302530765533447,1989-05-01
3.6101980209350586,1989-05-02
3.6503121852874756,1989-05-03
3.6503121852874756,1989-05-04
3.6302530765533447,1989-05-05
3.6101980209350586,1989-05-08
3.6101980209350586,1989-05-09
3.6101980209350586,1989-05-10
3.6101980209350586,1989-05-11
3.6503121852874756,1989-05-12
3.6503121852874756,1989-05-15
3.6703672409057617,1989-05-16
3.710479974746704,1989-05-17
3.7305386066436768,1989-05-18
3.770648241043091,1989-05-19
3.770648241043091,1989-05-22
3.7907042503356934,1989-05-23
3.7907042503356934,1989-05-24
3.7907042503356934,1989-05-25
3.850876808166504,1989-05-26
3.8615002632141113,1989-05-30
3.841068983078003,1989-05-31
3.841068983078003,1989-06-01
3.9023633003234863,1989-06-02
3.881932258605957,1989-06-05
3.841068983078003,1989-06-06
3.881932258605957,1989-06-07
3.881932258605957,1989-06-08
3.841068983078003,1989-06-09
3.841068983078003,1989-06-12
3.8615002632141113,1989-06-13
3.881932258605957,1989-06-14
3.841068983078003,1989-06-15
3.8615002632141113,1989-06-16
3.841068983078003,1989-06-19
3.841068983078003,1989-06-20
3.841068983078003,1989-06-21
3.8615002632141113,1989-06-22
3.841068983078003,1989-06-23
3.8615002632141113,1989-06-26
3.8615002632141113,1989-06-27
3.8002097606658936,1989-06-28
3.7797768115997314,1989-06-29
3.8206398487091064,1989-06-30
3.841068983078003,1989-07-03
3.8615002632141113,1989-07-05
3.881932258605957,1989-07-06
3.9023633003234863,1989-07-07
3.9023633003234863,1989-07-10
3.943225622177124,1989-07-11
4.004519939422607,1989-07-12
3.984088659286499,1989-07-13
3.9636569023132324,1989-07-14
4.024951457977295,1989-07-17
3.984088659286499,1989-07-18
3.984088659286499,1989-07-19
4.004519939422607,1989-07-20
4.004519939422607,1989-07-21
3.9636569023132324,1989-07-24
3.9636569023132324,1989-07-25
3.9636569023132324,1989-07-26
3.984088659286499,1989-07-27
4.004519939422607,1989-07-28
4.004519939422607,1989-07-31
4.086244106292725,1989-08-01
4.086244106292725,1989-08-02
4.065814018249512,1989-08-03
4.024951457977295,1989-08-04
4.004519939422607,1989-08-07
4.086244106292725,1989-08-08
4.065814018249512,1989-08-09
4.065814018249512,1989-08-10
4.045379638671875,1989-08-11
4.004519939422607,1989-08-14
4.045379638671875,1989-08-15
4.004519939422607,1989-08-16
3.984088659286499,1989-08-17
4.004519939422607,1989-08-18
3.9636569023132324,1989-08-21
3.9227945804595947,1989-08-22
4.004519939422607,1989-08-23
4.065814018249512,1989-08-24
4.045379638671875,1989-08-25
4.004519939422607,1989-08-28
3.973726511001587,1989-08-29
3.9945333003997803,1989-08-30
3.9945333003997803,1989-08-31
4.015336513519287,1989-09-01
4.0361433029174805,1989-09-05
4.015336513519287,1989-09-06
4.0361433029174805,1989-09-07
4.015336513519287,1989-09-08
3.952924966812134,1989-09-11
4.0361433029174805,1989-09-12
4.015336513519287,1989-09-13
3.9945333003997803,1989-09-14
3.9945333003997803,1989-09-15
3.973726511001587,1989-09-18
3.973726511001587,1989-09-19
3.973726511001587,1989-09-20
3.973726511001587,1989-09-21
4.0361433029174805,1989-09-22
3.9945333003997803,1989-09-25
3.973726511001587,1989-09-26
3.9945333003997803,1989-09-27
3.9945333003997803,1989-09-28
3.952924966812134,1989-09-29
3.9945333003997803,1989-10-02
4.015336513519287,1989-10-03
4.0361433029174805,1989-10-04
4.015336513519287,1989-10-05
4.015336513519287,1989-10-06
4.0361433029174805,1989-10-09
3.973726511001587,1989-10-10
3.9945333003997803,1989-10-11
3.9945333003997803,1989-10-12
3.973726511001587,1989-10-13
3.952924966812134,1989-10-16
3.952924966812134,1989-10-17
3.952924966812134,1989-10-18
3.973726511001587,1989-10-19
4.015336513519287,1989-10-20
3.9945333003997803,1989-10-23
3.952924966812134,1989-10-24
3.973726511001587,1989-10-25
3.973726511001587,1989-10-26
3.8905084133148193,1989-10-27
3.952924966812134,1989-10-30
3.9945333003997803,1989-10-31
3.9945333003997803,1989-11-01
3.9945333003997803,1989-11-02
3.973726511001587,1989-11-03
3.973726511001587,1989-11-06
3.9945333003997803,1989-11-07
4.0361433029174805,1989-11-08
4.056949615478516,1989-11-09
4.056949615478516,1989-11-10
4.077752590179443,1989-11-13
4.077752590179443,1989-11-14
4.077752590179443,1989-11-15
4.098557949066162,1989-11-16
4.098557949066162,1989-11-17
4.056949615478516,1989-11-20
4.056949615478516,1989-11-21
4.056949615478516,1989-11-22
4.077752590179443,1989-11-24
4.077752590179443,1989-11-27
4.046397686004639,1989-11-28
4.067582607269287,1989-11-29
4.067582607269287,1989-11-30
4.088768482208252,1989-12-01
4.088768482208252,1989-12-04
4.088768482208252,1989-12-05
4.109954833984375,1989-12-06
4.109954833984375,1989-12-07
4.152325630187988,1989-12-08
4.152325630187988,1989-12-11
4.17350959777832,1989-12-12
4.194695949554443,1989-12-13
4.17350959777832,1989-12-14
4.152325630187988,1989-12-15
4.131139278411865,1989-12-18
4.131139278411865,1989-12-19
4.109954833984375,1989-12-20
4.131139278411865,1989-12-21
4.131139278411865,1989-12-22
4.152325630187988,1989-12-26
4.194695949554443,1989-12-27
4.17350959777832,1989-12-28
4.194695949554443,1989-12-29
4.2370686531066895,1990-01-02
4.131139278411865,1990-01-03
4.131139278411865,1990-01-04
4.131139278411865,1990-01-05
4.109954833984375,1990-01-08
4.067582607269287,1990-01-09
4.067582607269287,1990-01-10
4.067582607269287,1990-01-11
4.02521276473999,1990-01-12
4.0040283203125,1990-01-15
4.0040283203125,1990-01-16
4.02521276473999,1990-01-17
4.0040283203125,1990-01-18
4.0040283203125,1990-01-19
4.0040283203125,1990-01-22
3.9404714107513428,1990-01-23
3.9616565704345703,1990-01-24
3.919286012649536,1990-01-25
3.855729579925537,1990-01-26
3.8345463275909424,1990-01-29
3.855729579925537,1990-01-30
3.8981003761291504,1990-01-31
3.8981003761291504,1990-02-01
3.8981003761291504,1990-02-02
3.9616565704345703,1990-02-05
3.9404714107513428,1990-02-06
4.0040283203125,1990-02-07
