VICI,Date
17.72835922241211,2019-06-05
17.82341766357422,2019-06-06
17.54616355895996,2019-06-07
17.657066345214844,2019-06-10
17.736282348632812,2019-06-11
17.76796531677246,2019-06-12
17.855104446411133,2019-06-13
18.00560760498047,2019-06-14
18.061059951782227,2019-06-17
18.021453857421875,2019-06-18
18.12443733215332,2019-06-19
18.2274169921875,2019-06-20
18.05314064025879,2019-06-21
17.64914321899414,2019-06-24
17.268909454345703,2019-06-25
17.094640731811523,2019-06-26
17.43023681640625,2019-06-27
17.695186614990234,2019-06-28
17.89590072631836,2019-07-01
18.056474685668945,2019-07-02
18.25718879699707,2019-07-03
17.919986724853516,2019-07-05
17.783496856689453,2019-07-08
17.855756759643555,2019-07-09
17.91196060180664,2019-07-10
17.727294921875,2019-07-11
17.879844665527344,2019-07-12
18.056474685668945,2019-07-15
17.847728729248047,2019-07-16
17.574752807617188,2019-07-17
17.655038833618164,2019-07-18
17.374038696289062,2019-07-19
17.317834854125977,2019-07-22
17.229516983032227,2019-07-23
17.221492767333984,2019-07-24
17.085004806518555,2019-07-25
17.157262802124023,2019-07-26
17.07697296142578,2019-07-29
17.25360679626465,2019-07-30
17.133176803588867,2019-07-31
16.83611488342285,2019-08-01
17.04486083984375,2019-08-02
16.739774703979492,2019-08-05
16.747800827026367,2019-08-06
16.844144821166992,2019-08-07
17.012746810913086,2019-08-08
16.996688842773438,2019-08-09
17.028799057006836,2019-08-12
17.068944931030273,2019-08-13
16.58722496032715,2019-08-14
16.514970779418945,2019-08-15
16.6434268951416,2019-08-16
16.948516845703125,2019-08-19
