CI,Date
4.112091064453125,1992-03-03
4.1582932472229,1992-03-04
4.1582932472229,1992-03-05
4.14905309677124,1992-03-06
4.159171104431152,1992-03-09
4.1779069900512695,1992-03-10
4.093595504760742,1992-03-11
4.159171104431152,1992-03-12
4.196640491485596,1992-03-13
4.196640491485596,1992-03-16
4.215373992919922,1992-03-17
4.215373992919922,1992-03-18
4.252846717834473,1992-03-19
4.1779069900512695,1992-03-20
4.112329006195068,1992-03-23
4.065496444702148,1992-03-24
3.990555763244629,1992-03-25
3.990555763244629,1992-03-26
3.9624507427215576,1992-03-27
3.8968803882598877,1992-03-30
3.812572956085205,1992-03-31
3.80320405960083,1992-04-01
3.80320405960083,1992-04-02
3.765734910964966,1992-04-03
3.7751028537750244,1992-04-06
3.6720597743988037,1992-04-07
3.5596506595611572,1992-04-08
3.7282662391662598,1992-04-09
3.8406755924224854,1992-04-10
3.8500428199768066,1992-04-13
3.915614128112793,1992-04-14
3.9624507427215576,1992-04-15
3.9999210834503174,1992-04-16
3.943718433380127,1992-04-20
3.8219406604766846,1992-04-21
3.80320405960083,1992-04-22
3.8313071727752686,1992-04-23
3.8406755924224854,1992-04-24
3.784471035003662,1992-04-27
3.8219406604766846,1992-04-28
3.915614128112793,1992-04-29
3.878142833709717,1992-04-30
3.8219406604766846,1992-05-01
3.878142833709717,1992-05-04
3.934349298477173,1992-05-05
3.9249815940856934,1992-05-06
3.934349298477173,1992-05-07
3.95308780670166,1992-05-08
3.9811861515045166,1992-05-11
3.9718191623687744,1992-05-12
3.9811861515045166,1992-05-13
3.934349298477173,1992-05-14
3.934349298477173,1992-05-15
3.878142833709717,1992-05-18
3.8875129222869873,1992-05-19
3.765734910964966,1992-05-20
3.765734910964966,1992-05-21
3.765734910964966,1992-05-22
3.784471035003662,1992-05-26
3.812572956085205,1992-05-27
3.8968803882598877,1992-05-28
3.8594090938568115,1992-05-29
3.8406755924224854,1992-06-01
3.8594090938568115,1992-06-02
3.9249815940856934,1992-06-03
3.9062490463256836,1992-06-04
4.0092902183532715,1992-06-05
4.076566219329834,1992-06-08
4.1430840492248535,1992-06-09
4.162091255187988,1992-06-10
4.190596580505371,1992-06-11
4.124080181121826,1992-06-12
4.152585029602051,1992-06-15
4.162091255187988,1992-06-16
4.152585029602051,1992-06-17
4.162091255187988,1992-06-18
4.257113933563232,1992-06-19
4.200098991394043,1992-06-22
4.295125961303711,1992-06-23
4.352139472961426,1992-06-24
4.238110065460205,1992-06-25
4.200098991394043,1992-06-26
4.171590805053711,1992-06-29
4.238110065460205,1992-06-30
4.266617774963379,1992-07-01
4.238110065460205,1992-07-02
4.238110065460205,1992-07-06
4.200098991394043,1992-07-07
4.219104766845703,1992-07-08
4.247613906860352,1992-07-09
4.323633670806885,1992-07-10
4.276119232177734,1992-07-13
4.190596580505371,1992-07-14
4.124080181121826,1992-07-15
4.124080181121826,1992-07-16
4.048060417175293,1992-07-17
4.019551753997803,1992-07-20
4.095571994781494,1992-07-21
4.124080181121826,1992-07-22
4.152585029602051,1992-07-23
4.105074882507324,1992-07-24
4.048060417175293,1992-07-27
4.086071014404297,1992-07-28
4.105074882507324,1992-07-29
4.181093692779541,1992-07-30
4.162091255187988,1992-07-31
4.124080181121826,1992-08-03
4.1430840492248535,1992-08-04
4.190596580505371,1992-08-05
4.181093692779541,1992-08-06
4.1430840492248535,1992-08-07
4.152585029602051,1992-08-10
4.181093692779541,1992-08-11
4.124080181121826,1992-08-12
4.1430840492248535,1992-08-13
4.1430840492248535,1992-08-14
4.095571994781494,1992-08-17
4.076566219329834,1992-08-18
3.972038984298706,1992-08-19
3.85800838470459,1992-08-20
3.924527406692505,1992-08-21
3.8770153522491455,1992-08-24
3.85800838470459,1992-08-25
3.8865184783935547,1992-08-26
3.8960206508636475,1992-08-27
3.8675131797790527,1992-08-28
3.8770153522491455,1992-08-31
3.8295018672943115,1992-09-01
3.9340286254882812,1992-09-02
3.9625353813171387,1992-09-03
3.944021701812744,1992-09-04
3.8572351932525635,1992-09-08
3.837948799133301,1992-09-09
3.7608039379119873,1992-09-10
3.828305244445801,1992-09-11
3.7511603832244873,1992-09-14
3.6836583614349365,1992-09-15
3.74151611328125,1992-09-16
3.6836583614349365,1992-09-17
3.7704474925994873,1992-09-18
3.74151611328125,1992-09-21
3.6354432106018066,1992-09-22
3.6643736362457275,1992-09-23
3.915093421936035,1992-09-24
3.905449628829956,1992-09-25
3.9825944900512695,1992-09-28
3.9536666870117188,1992-09-29
3.8572351932525635,1992-09-30
4.050096035003662,1992-10-01
4.011524200439453,1992-10-02
3.9825944900512695,1992-10-05
3.9536666870117188,1992-10-06
3.9825944900512695,1992-10-07
4.021168231964111,1992-10-08
3.992236852645874,1992-10-09
4.030810356140137,1992-10-12
3.992236852645874,1992-10-13
3.992236852645874,1992-10-14
3.992236852645874,1992-10-15
4.030810356140137,1992-10-16
3.992236852645874,1992-10-19
3.992236852645874,1992-10-20
3.9825944900512695,1992-10-21
3.9536666870117188,1992-10-22
3.915093421936035,1992-10-23
4.040452480316162,1992-10-26
4.040452480316162,1992-10-27
4.050096035003662,1992-10-28
4.030810356140137,1992-10-29
3.9633090496063232,1992-10-30
4.050096035003662,1992-11-02
3.992236852645874,1992-11-03
3.9536666870117188,1992-11-04
3.944021701812744,1992-11-05
3.9633090496063232,1992-11-06
3.9729506969451904,1992-11-09
3.895805835723877,1992-11-10
3.9633090496063232,1992-11-11
4.117596626281738,1992-11-12
4.059741020202637,1992-11-13
4.165814399719238,1992-11-16
4.223672866821289,1992-11-17
4.223672866821289,1992-11-18
4.1947431564331055,1992-11-19
4.1947431564331055,1992-11-20
4.223672866821289,1992-11-23
4.320102214813232,1992-11-24
4.387604236602783,1992-11-25
4.377963542938232,1992-11-27
4.377963542938232,1992-11-30
4.377963542938232,1992-12-01
4.358675479888916,1992-12-02
4.39724588394165,1992-12-03
4.532249927520752,1992-12-04
4.620955944061279,1992-12-07
4.601418972015381,1992-12-08
4.503724098205566,1992-12-09
4.4255690574646,1992-12-10
4.3962602615356445,1992-12-11
4.464643478393555,1992-12-14
4.533030986785889,1992-12-15
4.474413871765137,1992-12-16
4.454875469207764,1992-12-17
4.464643478393555,1992-12-18
4.474413871765137,1992-12-21
4.376719951629639,1992-12-22
4.386490821838379,1992-12-23
4.376719951629639,1992-12-24
4.376719951629639,1992-12-28
4.454875469207764,1992-12-29
4.513491153717041,1992-12-30
4.581878185272217,1992-12-31
4.581878185272217,1993-01-04
4.552572250366211,1993-01-05
4.601418972015381,1993-01-06
4.601418972015381,1993-01-07
4.523262977600098,1993-01-08
4.513491153717041,1993-01-11
4.552572250366211,1993-01-12
4.542801856994629,1993-01-13
4.572109699249268,1993-01-14
4.708882808685303,1993-01-15
4.68934440612793,1993-01-18
4.68934440612793,1993-01-19
4.68934440612793,1993-01-20
4.669803142547607,1993-01-21
4.591648101806641,1993-01-22
4.747960090637207,1993-01-25
4.826114654541016,1993-01-26
4.7968058586120605,1993-01-27
4.816344738006592,1993-01-28
4.84565544128418,1993-01-29
5.031276226043701,1993-02-01
5.021503925323486,1993-02-02
5.187586307525635,1993-02-03
5.285279273986816,1993-02-04
5.119199275970459,1993-02-05
5.158278465270996,1993-02-08
5.158278465270996,1993-02-09
5.187586307525635,1993-02-10
5.187586307525635,1993-02-11
5.089893341064453,1993-02-12
4.972656726837158,1993-02-16
4.884731769561768,1993-02-17
4.816344738006592,1993-02-18
4.816344738006592,1993-02-19
4.552572250366211,1993-02-22
4.572109699249268,1993-02-23
4.708882808685303,1993-02-24
4.816344738006592,1993-02-25
4.816344738006592,1993-02-26
4.767498016357422,1993-03-01
4.787037372589111,1993-03-02
4.7968058586120605,1993-03-03
4.747960090637207,1993-03-04
4.728420257568359,1993-03-05
4.828150749206543,1993-03-08
4.877618789672852,1993-03-09
4.867724895477295,1993-03-10
4.917194366455078,1993-03-11
4.7687883377075195,1993-03-12
4.798469066619873,1993-03-15
4.847938060760498,1993-03-16
4.857829570770264,1993-03-17
4.927087306976318,1993-03-18
5.016129493713379,1993-03-19
5.016129493713379,1993-03-22
5.006237030029297,1993-03-23
4.96666145324707,1993-03-24
4.917194366455078,1993-03-25
4.877618789672852,1993-03-26
4.936980724334717,1993-03-29
4.877618789672852,1993-03-30
4.9073004722595215,1993-03-31
4.887514591217041,1993-04-01
4.808361530303955,1993-04-02
4.749000549316406,1993-04-05
4.838045120239258,1993-04-06
4.808361530303955,1993-04-07
4.7687883377075195,1993-04-08
4.887514591217041,1993-04-12
4.857829570770264,1993-04-13
4.877618789672852,1993-04-14
4.917194366455078,1993-04-15
4.927087306976318,1993-04-16
4.986451148986816,1993-04-19
5.026025295257568,1993-04-20
4.9567694664001465,1993-04-21
4.847938060760498,1993-04-22
4.867724895477295,1993-04-23
4.739105701446533,1993-04-26
4.808361530303955,1993-04-27
4.749000549316406,1993-04-28
4.798469066619873,1993-04-29
4.8182549476623535,1993-04-30
4.917194366455078,1993-05-03
4.917194366455078,1993-05-04
4.89740514755249,1993-05-05
4.867724895477295,1993-05-06
4.77868127822876,1993-05-07
4.808361530303955,1993-05-10
4.927087306976318,1993-05-11
4.89740514755249,1993-05-12
4.828150749206543,1993-05-13
4.8182549476623535,1993-05-14
4.77868127822876,1993-05-17
4.7094244956970215,1993-05-18
4.699529647827148,1993-05-19
4.729209899902344,1993-05-20
4.650060176849365,1993-05-21
4.689637660980225,1993-05-24
4.659956455230713,1993-05-25
4.749000549316406,1993-05-26
4.689637660980225,1993-05-27
4.6698503494262695,1993-05-28
4.739105701446533,1993-06-01
4.77868127822876,1993-06-02
4.729209899902344,1993-06-03
4.7094244956970215,1993-06-04
4.640074729919434,1993-06-07
4.569920063018799,1993-06-08
4.640074729919434,1993-06-09
4.640074729919434,1993-06-10
4.680161476135254,1993-06-11
4.720248222351074,1993-06-14
4.730269908905029,1993-06-15
4.77035665512085,1993-06-16
4.77035665512085,1993-06-17
4.720248222351074,1993-06-18
4.850529670715332,1993-06-21
4.8004231452941895,1993-06-22
4.790401458740234,1993-06-23
4.830486297607422,1993-06-24
4.8004231452941895,1993-06-25
4.830486297607422,1993-06-28
4.850529670715332,1993-06-29
4.880595684051514,1993-06-30
4.830486297607422,1993-07-01
4.77035665512085,1993-07-02
4.77035665512085,1993-07-06
4.77035665512085,1993-07-07
4.760334014892578,1993-07-08
4.7002034187316895,1993-07-09
4.7002034187316895,1993-07-12
4.680161476135254,1993-07-13
4.670137882232666,1993-07-14
4.640074729919434,1993-07-15
4.620030403137207,1993-07-16
4.630051612854004,1993-07-19
4.589966297149658,1993-07-20
4.589966297149658,1993-07-21
4.549878120422363,1993-07-22
4.710226058959961,1993-07-23
4.620030403137207,1993-07-26
4.650095462799072,1993-07-27
4.66011905670166,1993-07-28
4.730269908905029,1993-07-29
4.720248222351074,1993-07-30
4.77035665512085,1993-08-02
4.730269908905029,1993-08-03
4.8004231452941895,1993-08-04
4.860554218292236,1993-08-05
4.890617847442627,1993-08-06
4.890617847442627,1993-08-09
4.9407267570495605,1993-08-10
4.830486297607422,1993-08-11
4.830486297607422,1993-08-12
4.830486297607422,1993-08-13
4.890617847442627,1993-08-16
4.880595684051514,1993-08-17
4.870574474334717,1993-08-18
4.9106621742248535,1993-08-19
4.900639057159424,1993-08-20
4.990834712982178,1993-08-23
5.040944576263428,1993-08-24
5.10107421875,1993-08-25
5.0910515785217285,1993-08-26
5.1612067222595215,1993-08-27
5.251401424407959,1993-08-30
5.1912713050842285,1993-08-31
5.121118545532227,1993-09-01
5.1110968589782715,1993-09-02
5.0916218757629395,1993-09-03
5.0916218757629395,1993-09-07
5.111907958984375,1993-09-08
5.152477741241455,1993-09-09
5.274189472198486,1993-09-10
5.345187664031982,1993-09-13
5.345187664031982,1993-09-14
5.304616451263428,1993-09-15
5.253904819488525,1993-09-16
5.284332752227783,1993-09-17
5.253904819488525,1993-09-20
5.223478317260742,1993-09-21
5.182906150817871,1993-09-22
5.193050384521484,1993-09-23
5.213334560394287,1993-09-24
5.294475078582764,1993-09-27
5.304616451263428,1993-09-28
5.253904819488525,1993-09-29
5.274189472198486,1993-09-30
5.284332752227783,1993-10-01
5.294475078582764,1993-10-04
5.264047622680664,1993-10-05
5.264047622680664,1993-10-06
5.304616451263428,1993-10-07
5.304616451263428,1993-10-08
5.304616451263428,1993-10-11
5.274189472198486,1993-10-12
5.284332752227783,1993-10-13
5.304616451263428,1993-10-14
5.274189472198486,1993-10-15
5.274189472198486,1993-10-18
5.274189472198486,1993-10-19
5.223478317260742,1993-10-20
5.193050384521484,1993-10-21
5.233619689941406,1993-10-22
5.223478317260742,1993-10-25
5.233619689941406,1993-10-26
5.223478317260742,1993-10-27
5.203192234039307,1993-10-28
5.4466166496276855,1993-10-29
5.466902732849121,1993-11-01
5.395901679992676,1993-11-02
5.314763069152832,1993-11-03
5.152477741241455,1993-11-04
5.24376106262207,1993-11-05
5.304616451263428,1993-11-08
5.375617504119873,1993-11-09
5.314763069152832,1993-11-10
5.304616451263428,1993-11-11
5.274189472198486,1993-11-12
5.284332752227783,1993-11-15
5.284332752227783,1993-11-16
5.203192234039307,1993-11-17
5.172764301300049,1993-11-18
5.193050384521484,1993-11-19
5.162619590759277,1993-11-22
5.182906150817871,1993-11-23
5.182906150817871,1993-11-24
5.203192234039307,1993-11-26
5.172764301300049,1993-11-29
5.132193565368652,1993-11-30
5.182906150817871,1993-12-01
5.203192234039307,1993-12-02
5.172764301300049,1993-12-03
5.162619590759277,1993-12-06
5.142911911010742,1993-12-07
5.153176784515381,1993-12-08
5.163444519042969,1993-12-09
5.153176784515381,1993-12-10
5.142911911010742,1993-12-13
5.132646083831787,1993-12-14
5.091585636138916,1993-12-15
5.122379302978516,1993-12-16
5.255831718444824,1993-12-17
5.266095161437988,1993-12-20
5.183972358703613,1993-12-21
5.225032329559326,1993-12-22
5.183972358703613,1993-12-23
5.225032329559326,1993-12-27
5.2147674560546875,1993-12-28
5.2147674560546875,1993-12-29
5.194238662719727,1993-12-30
5.153176784515381,1993-12-31
5.153176784515381,1994-01-03
5.173707962036133,1994-01-04
5.194238662719727,1994-01-05
5.183972358703613,1994-01-06
5.183972358703613,1994-01-07
5.235299587249756,1994-01-10
5.245563983917236,1994-01-11
5.235299587249756,1994-01-12
5.183972358703613,1994-01-13
5.255831718444824,1994-01-14
5.28662633895874,1994-01-17
5.4098076820373535,1994-01-18
5.440605640411377,1994-01-19
5.5740532875061035,1994-01-20
5.64591121673584,1994-01-21
5.543255805969238,1994-01-24
5.48166561126709,1994-01-25
5.430339813232422,1994-01-26
5.440605640411377,1994-01-27
5.604850769042969,1994-01-28
5.676707744598389,1994-01-31
5.7382988929748535,1994-02-01
5.63564395904541,1994-02-02
5.604850769042969,1994-02-03
5.430339813232422,1994-02-04
5.502194881439209,1994-02-07
5.543255805969238,1994-02-08
5.5740532875061035,1994-02-09
5.48166561126709,1994-02-10
5.471402168273926,1994-02-11
5.450870037078857,1994-02-14
5.5843186378479,1994-02-15
5.5843186378479,1994-02-16
5.461135387420654,1994-02-17
5.461135387420654,1994-02-18
5.532993316650391,1994-02-22
5.532993316650391,1994-02-23
5.379015922546387,1994-02-24
5.389278888702393,1994-02-25
5.379015922546387,1994-02-28
5.348217010498047,1994-03-01
5.3584818840026855,1994-03-02
5.337951183319092,1994-03-03
5.3174214363098145,1994-03-04
5.287091255187988,1994-03-07
5.203993797302246,1994-03-08
5.245542049407959,1994-03-09
5.152057647705078,1994-03-10
5.203993797302246,1994-03-11
5.214380264282227,1994-03-14
5.26631498336792,1994-03-15
5.2351555824279785,1994-03-16
5.297478199005127,1994-03-17
5.224769592285156,1994-03-18
5.203993797302246,1994-03-21
5.26631498336792,1994-03-22
5.307863712310791,1994-03-23
5.214380264282227,1994-03-24
5.203993797302246,1994-03-25
5.2351555824279785,1994-03-28
5.162445068359375,1994-03-29
4.9858622550964355,1994-03-30
4.933924674987793,1994-03-31
4.87160062789917,1994-04-04
4.996249198913574,1994-04-05
5.079345703125,1994-04-06
5.2351555824279785,1994-04-07
5.162445068359375,1994-04-08
5.224769592285156,1994-04-11
5.245542049407959,1994-04-12
5.214380264282227,1994-04-13
5.214380264282227,1994-04-14
5.183218002319336,1994-04-15
5.162445068359375,1994-04-18
5.141668796539307,1994-04-19
5.0897345542907715,1994-04-20
5.0481858253479,1994-04-21
5.0689592361450195,1994-04-22
5.027409553527832,1994-04-25
4.9235382080078125,1994-04-26
4.9235382080078125,1994-04-28
4.861214637756348,1994-04-29
4.746955394744873,1994-05-02
5.0689592361450195,1994-05-03
5.141668796539307,1994-05-04
5.183218002319336,1994-05-05
5.100121021270752,1994-05-06
5.100121021270752,1994-05-09
5.203993797302246,1994-05-10
5.2351555824279785,1994-05-11
5.297478199005127,1994-05-12
5.3805742263793945,1994-05-13
5.401349067687988,1994-05-16
5.432508945465088,1994-05-17
5.598707675933838,1994-05-18
5.598707675933838,1994-05-19
5.5779337882995605,1994-05-20
5.567543029785156,1994-05-23
5.681802749633789,1994-05-24
5.754515647888184,1994-05-25
5.702578067779541,1994-05-26
5.650641918182373,1994-05-27
5.723353385925293,1994-05-31
6.024582386016846,1994-06-01
6.00380802154541,1994-06-02
5.972646236419678,1994-06-03
5.983985424041748,1994-06-06
6.099462985992432,1994-06-07
6.015480995178223,1994-06-08
5.899999618530273,1994-06-09
5.795017242431641,1994-06-10
5.837008953094482,1994-06-13
5.858005523681641,1994-06-14
5.868503570556641,1994-06-15
5.983985424041748,1994-06-16
6.057470798492432,1994-06-17
6.025976657867432,1994-06-20
5.9524922370910645,1994-06-21
5.962989330291748,1994-06-22
5.994484901428223,1994-06-23
5.920993328094482,1994-06-24
5.962989330291748,1994-06-27
6.172953128814697,1994-06-28
6.1624555587768555,1994-06-29
6.1309590339660645,1994-06-30
6.1519551277160645,1994-07-01
6.183448791503906,1994-07-05
6.078468322753906,1994-07-06
6.036475658416748,1994-07-07
6.036475658416748,1994-07-08
5.994484901428223,1994-07-11
5.910496234893799,1994-07-12
6.036475658416748,1994-07-13
6.036475658416748,1994-07-14
6.078468322753906,1994-07-15
6.120462894439697,1994-07-18
6.109961986541748,1994-07-19
6.109961986541748,1994-07-20
6.1624555587768555,1994-07-21
6.183448791503906,1994-07-22
6.1939473152160645,1994-07-25
6.109961986541748,1994-07-26
6.078468322753906,1994-07-27
6.067971229553223,1994-07-28
5.742525100708008,1994-07-29
5.826512813568115,1994-08-01
5.711031913757324,1994-08-02
5.70053243637085,1994-08-03
5.658539772033691,1994-08-04
5.627045154571533,1994-08-05
5.5115647315979,1994-08-08
5.459073543548584,1994-08-09
5.4905686378479,1994-08-10
5.427577972412109,1994-08-11
5.5010666847229,1994-08-12
5.469573020935059,1994-08-15
5.480069160461426,1994-08-16
5.4905686378479,1994-08-17
5.459073543548584,1994-08-18
5.459073543548584,1994-08-19
5.469573020935059,1994-08-22
5.595551013946533,1994-08-23
5.606048583984375,1994-08-24
5.585051536560059,1994-08-25
5.658539772033691,1994-08-26
5.67953634262085,1994-08-29
5.637543201446533,1994-08-30
5.627045154571533,1994-08-31
5.637543201446533,1994-09-01
5.658539772033691,1994-09-02
5.638152599334717,1994-09-06
5.638152599334717,1994-09-07
5.5425896644592285,1994-09-08
5.478882312774658,1994-09-09
5.510735988616943,1994-09-12
5.5213541984558105,1994-09-13
5.457647323608398,1994-09-14
5.44702672958374,1994-09-15
5.404555320739746,1994-09-16
5.340848922729492,1994-09-19
5.2452850341796875,1994-09-20
5.160343170166016,1994-09-21
5.064781188964844,1994-09-22
5.128489017486572,1994-09-23
5.160343170166016,1994-09-26
5.170962333679199,1994-09-27
5.2452850341796875,1994-09-28
5.3727030754089355,1994-09-29
5.2346696853637695,1994-09-30
5.308995723724365,1994-10-03
5.170962333679199,1994-10-04
5.064781188964844,1994-10-05
5.096634864807129,1994-10-06
5.107255935668945,1994-10-07
5.18157958984375,1994-10-10
5.277141571044922,1994-10-11
5.20281457901001,1994-10-12
5.298376560211182,1994-10-13
5.33022928237915,1994-10-14
5.457647323608398,1994-10-17
5.415175437927246,1994-10-18
5.44702672958374,1994-10-19
5.383321762084961,1994-10-20
5.415175437927246,1994-10-21
5.415175437927246,1994-10-24
5.3727030754089355,1994-10-25
5.362084865570068,1994-10-26
5.436410427093506,1994-10-27
5.691242218017578,1994-10-28
5.5956807136535645,1994-10-31
5.80803918838501,1994-11-01
5.744332313537598,1994-11-02
5.786805152893066,1994-11-03
5.754949569702148,1994-11-04
5.691242218017578,1994-11-07
5.701859951019287,1994-11-08
5.850511074066162,1994-11-09
5.850511074066162,1994-11-10
5.797422885894775,1994-11-11
5.861131191253662,1994-11-14
5.829277515411377,1994-11-15
5.765568256378174,1994-11-16
5.712477207183838,1994-11-17
5.62753438949585,1994-11-18
5.489500522613525,1994-11-21
5.2346696853637695,1994-11-22
5.351467609405518,1994-11-23
5.340848922729492,1994-11-25
5.351467609405518,1994-11-28
5.3727030754089355,1994-11-29
5.383321762084961,1994-11-30
5.319614410400391,1994-12-01
5.436410427093506,1994-12-02
5.5425896644592285,1994-12-05
5.489500522613525,1994-12-06
5.501104831695557,1994-12-07
5.436638832092285,1994-12-08
5.490360260009766,1994-12-09
5.511847019195557,1994-12-12
5.56557035446167,1994-12-13
5.608545780181885,1994-12-14
5.662269115447998,1994-12-15
5.694501876831055,1994-12-16
5.6837568283081055,1994-12-19
5.7374796867370605,1994-12-20
5.3936591148376465,1994-12-21
5.35068416595459,1994-12-22
5.275473117828369,1994-12-23
5.339940547943115,1994-12-27
5.3936591148376465,1994-12-28
5.3936591148376465,1994-12-29
5.468869686126709,1994-12-30
5.447384357452393,1995-01-03
5.415150165557861,1995-01-04
5.404405117034912,1995-01-05
5.415150165557861,1995-01-06
5.415150165557861,1995-01-09
5.3936591148376465,1995-01-10
5.436638832092285,1995-01-11
5.597804546356201,1995-01-12
5.769711971282959,1995-01-13
5.780457019805908,1995-01-16
5.780457019805908,1995-01-17
5.791200637817383,1995-01-18
5.791200637817383,1995-01-19
5.758967399597168,1995-01-20
5.758967399597168,1995-01-23
5.7374796867370605,1995-01-24
5.748224258422852,1995-01-25
5.769711971282959,1995-01-26
5.844925403594971,1995-01-27
5.791200637817383,1995-01-30
5.812690258026123,1995-01-31
5.823433876037598,1995-02-01
5.844925403594971,1995-02-02
5.88790225982666,1995-02-03
5.898646354675293,1995-02-06
5.973855972290039,1995-02-07
6.016833782196045,1995-02-08
6.016833782196045,1995-02-09
6.081296920776367,1995-02-10
6.124278545379639,1995-02-13
6.392886161804199,1995-02-14
6.328418731689453,1995-02-15
6.446605682373047,1995-02-16
6.457350730895996,1995-02-17
6.414373874664307,1995-02-21
6.457350730895996,1995-02-22
6.47883939743042,1995-02-23
6.532560348510742,1995-02-24
6.47883939743042,1995-02-27
6.511072635650635,1995-02-28
6.48958683013916,1995-03-01
6.457350730895996,1995-03-02
6.47883939743042,1995-03-03
6.48958683013916,1995-03-06
6.41447639465332,1995-03-07
6.436184406280518,1995-03-08
6.3602070808410645,1995-03-09
6.468745708465576,1995-03-10
6.447035312652588,1995-03-13
6.523010730743408,1995-03-14
6.523010730743408,1995-03-15
6.609840393066406,1995-03-16
6.588135242462158,1995-03-17
6.577280521392822,1995-03-20
6.598987579345703,1995-03-21
6.577280521392822,1995-03-22
6.512158393859863,1995-03-23
6.523010730743408,1995-03-24
6.555574417114258,1995-03-27
6.533869743347168,1995-03-28
6.555574417114258,1995-03-29
6.54472017288208,1995-03-30
6.490451812744141,1995-03-31
6.425331115722656,1995-04-03
6.425331115722656,1995-04-04
6.425331115722656,1995-04-05
6.38191556930542,1995-04-06
6.371062278747559,1995-04-07
6.371062278747559,1995-04-10
6.305939197540283,1995-04-11
6.305939197540283,1995-04-12
6.392770767211914,1995-04-13
6.3167924880981445,1995-04-17
6.262524127960205,1995-04-18
6.175698757171631,1995-04-19
5.9477715492248535,1995-04-20
6.1648430824279785,1995-04-21
6.1648430824279785,1995-04-24
6.186552047729492,1995-04-25
6.305939197540283,1995-04-26
6.392770767211914,1995-04-27
6.305939197540283,1995-04-28
6.219111442565918,1995-05-01
6.1974029541015625,1995-05-02
6.273379325866699,1995-05-03
6.219111442565918,1995-05-04
6.284234523773193,1995-05-05
6.305939197540283,1995-05-08
6.447035312652588,1995-05-09
6.447035312652588,1995-05-10
6.436184406280518,1995-05-11
6.447035312652588,1995-05-12
6.577280521392822,1995-05-15
6.468745708465576,1995-05-16
6.403623104095459,1995-05-17
6.3385009765625,1995-05-18
6.327646732330322,1995-05-19
6.349354267120361,1995-05-22
6.38191556930542,1995-05-23
6.425331115722656,1995-05-24
6.468745708465576,1995-05-25
6.468745708465576,1995-05-26
6.425331115722656,1995-05-30
6.490451812744141,1995-05-31
6.50130558013916,1995-06-01
6.512158393859863,1995-06-02
6.512158393859863,1995-06-05
6.50130558013916,1995-06-06
6.523010730743408,1995-06-07
6.578711032867432,1995-06-08
6.447137832641602,1995-06-09
6.46906852722168,1995-06-12
6.600643157958984,1995-06-13
6.578711032867432,1995-06-14
6.600643157958984,1995-06-15
6.589675426483154,1995-06-16
6.644498825073242,1995-06-19
6.655464172363281,1995-06-20
6.7322163581848145,1995-06-21
6.896683692932129,1995-06-22
6.830897808074951,1995-06-23
6.841861724853516,1995-06-26
6.830897808074951,1995-06-27
6.841861724853516,1995-06-28
6.808965682983398,1995-06-29
6.808965682983398,1995-06-30
6.841861724853516,1995-07-03
6.808965682983398,1995-07-05
6.940542221069336,1995-07-06
6.984402179718018,1995-07-07
6.907646656036377,1995-07-10
6.907646656036377,1995-07-11
6.907646656036377,1995-07-12
6.841861724853516,1995-07-13
6.841861724853516,1995-07-14
6.984402179718018,1995-07-17
7.061153888702393,1995-07-18
7.083081245422363,1995-07-19
6.929577827453613,1995-07-20
6.929577827453613,1995-07-21
6.973435878753662,1995-07-24
7.028255462646484,1995-07-25
7.094043254852295,1995-07-26
7.148867130279541,1995-07-27
7.192723274230957,1995-07-28
7.072117805480957,1995-07-31
7.105007648468018,1995-08-01
7.828668117523193,1995-08-02
7.806742191314697,1995-08-03
7.8944549560546875,1995-08-04
7.938309669494629,1995-08-07
7.9273505210876465,1995-08-08
7.938309669494629,1995-08-09
7.872523307800293,1995-08-10
7.78480863571167,1995-08-11
7.828668117523193,1995-08-14
7.8505964279174805,1995-08-15
7.883493423461914,1995-08-16
7.949275970458984,1995-08-17
7.938309669494629,1995-08-18
8.058919906616211,1995-08-21
8.069887161254883,1995-08-22
8.069887161254883,1995-08-23
8.080850601196289,1995-08-24
8.201460838317871,1995-08-25
8.201460838317871,1995-08-28
8.2562837600708,1995-08-29
8.365926742553711,1995-08-30
8.48653793334961,1995-08-31
8.727758407592773,1995-09-01
8.738722801208496,1995-09-05
8.771615028381348,1995-09-06
8.672935485839844,1995-09-07
8.618573188781738,1995-09-08
8.629619598388672,1995-09-11
8.718016624450684,1995-09-12
8.78431510925293,1995-09-13
8.905852317810059,1995-09-14
8.961102485656738,1995-09-15
8.972155570983887,1995-09-18
8.98320198059082,1995-09-19
8.950057029724121,1995-09-20
8.817459106445312,1995-09-21
8.817459106445312,1995-09-22
8.86166000366211,1995-09-25
8.86166000366211,1995-09-26
8.817459106445312,1995-09-27
9.358882904052734,1995-09-28
9.204193115234375,1995-09-29
9.358882904052734,1995-10-02
9.513580322265625,1995-10-03
9.447280883789062,1995-10-04
9.392034530639648,1995-10-05
9.336786270141602,1995-10-06
9.08265209197998,1995-10-09
8.961102485656738,1995-10-10
9.126842498779297,1995-10-11
9.0495023727417,1995-10-12
9.104745864868164,1995-10-13
9.027397155761719,1995-10-16
8.98320198059082,1995-10-17
8.839556694030762,1995-10-18
8.817459106445312,1995-10-19
8.91690444946289,1995-10-20
8.87270736694336,1995-10-23
8.640669822692871,1995-10-24
