ERIC,Date
1.1695473194122314,1983-05-18
1.155400037765503,1983-05-19
1.1271045207977295,1983-05-20
1.1271045207977295,1983-05-23
1.1742632389068604,1983-05-24
1.1836954355239868,1983-05-25
1.2072744369506836,1983-05-26
1.202559232711792,1983-05-27
1.1506837606430054,1983-05-31
1.1318200826644897,1983-06-01
1.1412516832351685,1983-06-02
1.155400037765503,1983-06-03
1.1695473194122314,1983-06-06
1.1506837606430054,1983-06-07
1.1412516832351685,1983-06-08
1.1271045207977295,1983-06-09
1.1318200826644897,1983-06-10
1.1365363597869873,1983-06-13
1.1223881244659424,1983-06-14
1.0988091230392456,1983-06-15
1.08937668800354,1983-06-16
1.08937668800354,1983-06-17
1.08937668800354,1983-06-20
1.08937668800354,1983-06-21
1.0799450874328613,1983-06-22
1.0799450874328613,1983-06-23
1.0799450874328613,1983-06-24
1.0752288103103638,1983-06-27
1.0563651323318481,1983-06-28
1.0516496896743774,1983-06-29
1.0516496896743774,1983-06-30
1.0752288103103638,1983-07-01
1.0657974481582642,1983-07-05
1.0657974481582642,1983-07-06
1.0705134868621826,1983-07-07
1.0940924882888794,1983-07-08
1.1318200826644897,1983-07-11
1.1365363597869873,1983-07-12
1.1271045207977295,1983-07-13
1.1129562854766846,1983-07-14
1.0940924882888794,1983-07-15
1.08937668800354,1983-07-18
1.1082407236099243,1983-07-19
1.0940924882888794,1983-07-20
1.0799450874328613,1983-07-21
1.0657974481582642,1983-07-22
1.0610815286636353,1983-07-25
1.0563651323318481,1983-07-26
1.0327860116958618,1983-07-27
1.0327860116958618,1983-07-28
0.9903423190116882,1983-07-29
0.9903423190116882,1983-08-01
1.0092061758041382,1983-08-02
1.018638014793396,1983-08-03
1.0375016927719116,1983-08-04
1.0375016927719116,1983-08-05
0.9856270551681519,1983-08-08
0.9950588941574097,1983-08-09
0.9903423190116882,1983-08-10
0.9856270551681519,1983-08-11
0.9809105396270752,1983-08-12
0.9809105396270752,1983-08-15
0.9761951565742493,1983-08-16
0.9761951565742493,1983-08-17
0.9714788794517517,1983-08-18
0.9620470404624939,1983-08-19
0.9384675621986389,1983-08-22
0.9101722836494446,1983-08-23
0.905456006526947,1983-08-24
0.886592447757721,1983-08-25
0.9714788794517517,1983-08-26
0.9478994607925415,1983-08-29
0.9243195056915283,1983-08-30
0.9243195056915283,1983-08-31
0.9384675621986389,1983-09-01
0.9573313593864441,1983-09-02
1.0233540534973145,1983-09-06
1.0233540534973145,1983-09-07
1.018638014793396,1983-09-08
1.018638014793396,1983-09-09
1.004490613937378,1983-09-12
0.9997745752334595,1983-09-13
0.9950588941574097,1983-09-14
0.9856270551681519,1983-09-15
0.9950588941574097,1983-09-16
0.9950588941574097,1983-09-19
1.0280698537826538,1983-09-20
1.0610815286636353,1983-09-21
1.0988091230392456,1983-09-22
1.1176726818084717,1983-09-23
1.1176726818084717,1983-09-26
1.0799450874328613,1983-09-27
1.0657974481582642,1983-09-28
1.0563651323318481,1983-09-29
1.046933650970459,1983-09-30
1.0327860116958618,1983-10-03
1.0610815286636353,1983-10-04
1.1176726818084717,1983-10-05
1.1082407236099243,1983-10-06
1.1318200826644897,1983-10-07
1.120030403137207,1983-10-10
1.08937668800354,1983-10-11
1.0516496896743774,1983-10-12
1.013922095298767,1983-10-13
1.0280698537826538,1983-10-14
1.0327860116958618,1983-10-17
1.018638014793396,1983-10-18
0.9950588941574097,1983-10-19
1.0375016927719116,1983-10-20
1.016280174255371,1983-10-21
0.9997745752334595,1983-10-24
0.9950588941574097,1983-10-25
0.9927003979682922,1983-10-26
1.018638014793396,1983-10-27
1.013922095298767,1983-10-28
0.9950588941574097,1983-10-31
0.9785526990890503,1983-11-01
0.9856270551681519,1983-11-02
0.952614963054657,1983-11-03
0.952614963054657,1983-11-04
0.9478994607925415,1983-11-07
0.93375164270401,1983-11-08
0.93375164270401,1983-11-09
0.9148879051208496,1983-11-10
0.93375164270401,1983-11-11
0.9431833624839783,1983-11-14
0.952614963054657,1983-11-15
0.9714788794517517,1983-11-16
1.004490613937378,1983-11-17
1.018638014793396,1983-11-18
1.0280698537826538,1983-11-21
0.9856270551681519,1983-11-22
0.9809105396270752,1983-11-23
0.9809105396270752,1983-11-25
0.9714788794517517,1983-11-28
0.9691212177276611,1983-11-29
1.0092061758041382,1983-11-30
1.0092061758041382,1983-12-01
1.0280698537826538,1983-12-02
1.0280698537826538,1983-12-05
1.0092061758041382,1983-12-06
0.9950588941574097,1983-12-07
0.9856270551681519,1983-12-08
0.9761951565742493,1983-12-09
0.9856270551681519,1983-12-12
0.9856270551681519,1983-12-13
0.9738366603851318,1983-12-14
0.9738366603851318,1983-12-15
0.9573313593864441,1983-12-16
0.93375164270401,1983-12-19
0.952614963054657,1983-12-20
0.9573313593864441,1983-12-21
0.9431833624839783,1983-12-22
0.9243195056915283,1983-12-23
0.8960241079330444,1983-12-27
0.9243195056915283,1983-12-28
0.9384675621986389,1983-12-29
0.9431833624839783,1983-12-30
0.9101722836494446,1984-01-03
0.9125303030014038,1984-01-04
0.9125303030014038,1984-01-05
0.9101722836494446,1984-01-06
0.9101722836494446,1984-01-09
0.9125303030014038,1984-01-10
0.905456006526947,1984-01-11
0.8983820676803589,1984-01-12
0.886592447757721,1984-01-13
0.8771603107452393,1984-01-16
0.8771603107452393,1984-01-17
0.8771603107452393,1984-01-18
0.8677285313606262,1984-01-19
0.8724445700645447,1984-01-20
0.8771603107452393,1984-01-23
0.8771603107452393,1984-01-24
0.8535810708999634,1984-01-25
0.8535810708999634,1984-01-26
0.8488650918006897,1984-01-27
0.8535810708999634,1984-01-30
0.8535810708999634,1984-01-31
0.8677285313606262,1984-02-01
0.8936660885810852,1984-02-02
0.905456006526947,1984-02-03
0.9007405042648315,1984-02-06
0.8818764686584473,1984-02-07
0.8724445700645447,1984-02-08
0.8630129098892212,1984-02-09
0.8653706908226013,1984-02-10
0.8488650918006897,1984-02-13
0.8630129098892212,1984-02-14
0.8559389710426331,1984-02-15
0.8535810708999634,1984-02-16
0.8488650918006897,1984-02-17
0.8394331336021423,1984-02-21
0.8677285313606262,1984-02-22
0.8677285313606262,1984-02-23
0.8724445700645447,1984-02-24
0.8630129098892212,1984-02-27
0.8535810708999634,1984-02-28
0.8394331336021423,1984-02-29
0.8441491723060608,1984-03-01
0.8724445700645447,1984-03-02
0.8842347860336304,1984-03-05
0.8795182704925537,1984-03-06
0.858296811580658,1984-03-07
0.858296811580658,1984-03-08
0.8559389710426331,1984-03-09
0.8394331336021423,1984-03-12
0.8441491723060608,1984-03-13
0.8488650918006897,1984-03-14
0.8535810708999634,1984-03-15
0.8818764686584473,1984-03-16
0.8677285313606262,1984-03-19
0.8677285313606262,1984-03-20
0.8630129098892212,1984-03-21
0.8488650918006897,1984-03-22
0.8394331336021423,1984-03-23
0.8394331336021423,1984-03-26
0.8441491723060608,1984-03-27
0.8441491723060608,1984-03-28
0.8441491723060608,1984-03-29
0.8394331336021423,1984-03-30
0.830001175403595,1984-04-02
0.8252854943275452,1984-04-03
0.8441491723060608,1984-04-04
0.830001175403595,1984-04-05
0.830001175403595,1984-04-06
0.8158538937568665,1984-04-09
0.8158538937568665,1984-04-10
0.8111376762390137,1984-04-11
0.7686947584152222,1984-04-12
0.77812659740448,1984-04-13
0.7804844975471497,1984-04-16
0.796990156173706,1984-04-17
0.8017057776451111,1984-04-18
0.796990156173706,1984-04-19
0.7875586152076721,1984-04-23
0.773410439491272,1984-04-24
0.7686947584152222,1984-04-25
0.77812659740448,1984-04-26
0.7686947584152222,1984-04-27
0.773410439491272,1984-04-30
0.773410439491272,1984-05-01
0.773410439491272,1984-05-02
0.77812659740448,1984-05-03
0.7686947584152222,1984-05-04
0.773410439491272,1984-05-07
0.7686947584152222,1984-05-08
0.7639785408973694,1984-05-09
0.7545467019081116,1984-05-10
0.7474726438522339,1984-05-11
0.7356830835342407,1984-05-14
0.7356830835342407,1984-05-15
0.745114803314209,1984-05-16
0.745114803314209,1984-05-17
0.745114803314209,1984-05-18
0.7356830835342407,1984-05-21
0.7262513041496277,1984-05-22
0.7191768288612366,1984-05-23
0.7026719450950623,1984-05-24
0.7003134489059448,1984-05-25
0.6932400465011597,1984-05-29
0.6885238885879517,1984-05-30
0.6838082075119019,1984-05-31
0.7003134489059448,1984-06-01
0.7097452878952026,1984-06-04
0.7073873281478882,1984-06-05
0.7097452878952026,1984-06-06
0.7097452878952026,1984-06-07
0.7073873281478882,1984-06-08
0.7050296664237976,1984-06-11
0.7026719450950623,1984-06-12
0.6979556679725647,1984-06-13
0.6790918707847595,1984-06-14
0.6885238885879517,1984-06-15
0.6932400465011597,1984-06-18
0.7003134489059448,1984-06-19
0.7073873281478882,1984-06-20
0.7215356230735779,1984-06-21
0.7380407452583313,1984-06-22
0.7403994202613831,1984-06-25
0.7403994202613831,1984-06-26
0.7286089658737183,1984-06-27
0.7286089658737183,1984-06-28
0.7262513041496277,1984-06-29
0.7286089658737183,1984-07-02
0.7356830835342407,1984-07-03
0.7403994202613831,1984-07-05
0.7380407452583313,1984-07-06
0.7333253622055054,1984-07-09
0.7309674024581909,1984-07-10
0.7121037244796753,1984-07-11
0.7121037244796753,1984-07-12
0.7121037244796753,1984-07-13
0.7121037244796753,1984-07-16
0.7050296664237976,1984-07-17
0.7003134489059448,1984-07-18
0.7026719450950623,1984-07-19
0.7026719450950623,1984-07-20
0.7003134489059448,1984-07-23
0.6908817291259766,1984-07-24
0.7026719450950623,1984-07-25
0.7215356230735779,1984-07-26
0.7215356230735779,1984-07-27
0.7286089658737183,1984-07-30
0.7309674024581909,1984-07-31
0.7498311400413513,1984-08-01
0.7828422784805298,1984-08-02
0.8205694556236267,1984-08-03
0.8441491723060608,1984-08-06
0.8182116150856018,1984-08-07
0.8111376762390137,1984-08-08
0.834717333316803,1984-08-09
0.8535810708999634,1984-08-10
0.8441491723060608,1984-08-13
0.8441491723060608,1984-08-14
0.834717333316803,1984-08-15
0.834717333316803,1984-08-16
0.8441491723060608,1984-08-17
0.8488650918006897,1984-08-20
0.8630129098892212,1984-08-21
0.8606544137001038,1984-08-22
0.834717333316803,1984-08-23
0.8205694556236267,1984-08-24
0.796990156173706,1984-08-27
0.796990156173706,1984-08-28
0.7922740578651428,1984-08-29
0.7875586152076721,1984-08-30
0.7922740578651428,1984-08-31
0.7875586152076721,1984-09-04
0.7922740578651428,1984-09-05
0.7922740578651428,1984-09-06
0.7828422784805298,1984-09-07
0.7828422784805298,1984-09-10
0.7875586152076721,1984-09-11
0.7875586152076721,1984-09-12
0.7875586152076721,1984-09-13
0.7875586152076721,1984-09-14
0.77812659740448,1984-09-17
0.7686947584152222,1984-09-18
0.7663361430168152,1984-09-19
0.7592628002166748,1984-09-20
0.7427569031715393,1984-09-21
0.7498311400413513,1984-09-24
0.7427569031715393,1984-09-25
0.7474726438522339,1984-09-26
0.7498311400413513,1984-09-27
0.7380407452583313,1984-09-28
0.7309674024581909,1984-10-01
0.7309674024581909,1984-10-02
0.7309674024581909,1984-10-03
0.7309674024581909,1984-10-04
0.7309674024581909,1984-10-05
0.7309674024581909,1984-10-08
0.7333253622055054,1984-10-09
0.7333253622055054,1984-10-10
0.7356830835342407,1984-10-11
0.7380407452583313,1984-10-12
0.7309674024581909,1984-10-15
0.7262513041496277,1984-10-16
0.7215356230735779,1984-10-17
0.7309674024581909,1984-10-18
0.745114803314209,1984-10-19
0.7545467019081116,1984-10-22
0.745114803314209,1984-10-23
0.7569046020507812,1984-10-24
0.7639785408973694,1984-10-25
0.7569046020507812,1984-10-26
0.7545467019081116,1984-10-29
0.7545467019081116,1984-10-30
0.7474726438522339,1984-10-31
0.7498311400413513,1984-11-01
0.745114803314209,1984-11-02
0.7474726438522339,1984-11-05
0.7545467019081116,1984-11-06
0.7498311400413513,1984-11-07
0.745114803314209,1984-11-08
0.745114803314209,1984-11-09
0.7403994202613831,1984-11-12
0.7262513041496277,1984-11-13
0.7073873281478882,1984-11-14
0.7003134489059448,1984-11-15
0.641364574432373,1984-11-16
0.6036372184753418,1984-11-19
0.5706261396408081,1984-11-20
0.5706261396408081,1984-11-21
0.5942055583000183,1984-11-23
0.5942055583000183,1984-11-26
0.5989217758178711,1984-11-27
0.5965632200241089,1984-11-28
0.5800579786300659,1984-11-29
0.5611943602561951,1984-11-30
0.5517625212669373,1984-12-03
0.5588359236717224,1984-12-04
0.5588359236717224,1984-12-05
0.5611943602561951,1984-12-06
0.5541203618049622,1984-12-07
0.5517625212669373,1984-12-10
0.5470462441444397,1984-12-11
0.5423307418823242,1984-12-12
0.5328990817070007,1984-12-13
0.5305404663085938,1984-12-14
0.5281825661659241,1984-12-17
0.5376144051551819,1984-12-18
0.5423307418823242,1984-12-19
0.5376144051551819,1984-12-20
0.54468834400177,1984-12-21
0.5399723649024963,1984-12-24
0.54468834400177,1984-12-26
0.5376144051551819,1984-12-27
0.5352567434310913,1984-12-28
0.5423307418823242,1984-12-31
0.5376144051551819,1985-01-02
0.54468834400177,1985-01-03
0.5517625212669373,1985-01-04
0.5588359236717224,1985-01-07
0.5635522603988647,1985-01-08
0.5659100413322449,1985-01-09
0.5706261396408081,1985-01-10
0.572983980178833,1985-01-11
0.5706261396408081,1985-01-14
0.5706261396408081,1985-01-15
0.568267822265625,1985-01-16
0.5611943602561951,1985-01-17
0.5494040846824646,1985-01-18
0.5517625212669373,1985-01-21
0.5470462441444397,1985-01-22
0.5470462441444397,1985-01-23
0.5470462441444397,1985-01-24
0.5588359236717224,1985-01-25
0.572983980178833,1985-01-28
0.5847736597061157,1985-01-29
0.5989217758178711,1985-01-30
0.6177853941917419,1985-01-31
0.6225010752677917,1985-02-01
0.6272170543670654,1985-02-04
0.6319329142570496,1985-02-05
0.6248588562011719,1985-02-06
0.6225010752677917,1985-02-07
0.6177853941917419,1985-02-08
0.6083535552024841,1985-02-11
0.5918477177619934,1985-02-12
0.5942055583000183,1985-02-13
