CMCSA,Date
0.12955991923809052,1980-12-30
0.13175548613071442,1980-12-31
0.13285361230373383,1981-01-02
0.14163720607757568,1981-01-05
0.13285361230373383,1981-01-06
0.12736369669437408,1981-01-07
0.1284618377685547,1981-01-08
0.12736369669437408,1981-01-09
0.1284618377685547,1981-01-12
0.12736369669437408,1981-01-13
0.1284618377685547,1981-01-14
0.1284618377685547,1981-01-15
0.1284618377685547,1981-01-16
0.12736369669437408,1981-01-19
0.12736369669437408,1981-01-20
0.1251680999994278,1981-01-21
0.1251680999994278,1981-01-22
0.12626557052135468,1981-01-23
0.12407003343105316,1981-01-26
0.12297189980745316,1981-01-27
0.116383858025074,1981-01-28
0.116383858025074,1981-01-29
0.11858005821704865,1981-01-30
0.1141883060336113,1981-02-02
0.11528639495372772,1981-02-03
0.11748203635215759,1981-02-04
0.116383858025074,1981-02-05
0.12077637761831284,1981-02-06
0.12077637761831284,1981-02-09
0.12297189980745316,1981-02-10
0.12297189980745316,1981-02-11
0.12297189980745316,1981-02-12
0.11967822909355164,1981-02-13
0.11858005821704865,1981-02-17
0.11748203635215759,1981-02-18
0.11748203635215759,1981-02-19
0.116383858025074,1981-02-20
0.116383858025074,1981-02-23
0.11528639495372772,1981-02-24
0.116383858025074,1981-02-25
0.116383858025074,1981-02-26
0.11748203635215759,1981-02-27
0.11748203635215759,1981-03-02
0.11748203635215759,1981-03-03
0.11967822909355164,1981-03-04
0.12736369669437408,1981-03-05
0.13724541664123535,1981-03-06
0.13395175337791443,1981-03-09
0.13504987955093384,1981-03-10
0.13724541664123535,1981-03-11
0.13724541664123535,1981-03-12
0.13614732027053833,1981-03-13
0.13614732027053833,1981-03-16
0.13614732027053833,1981-03-17
0.13175548613071442,1981-03-18
0.13724541664123535,1981-03-19
0.13614732027053833,1981-03-20
0.13944165408611298,1981-03-23
0.13614732027053833,1981-03-24
0.13724541664123535,1981-03-25
0.13834363222122192,1981-03-26
0.13834363222122192,1981-03-27
0.13834363222122192,1981-03-30
0.14163720607757568,1981-03-31
0.14712706208229065,1981-04-01
0.15151894092559814,1981-04-02
0.14712706208229065,1981-04-03
0.1460290551185608,1981-04-06
0.1460290551185608,1981-04-07
0.1449309140443802,1981-04-08
0.14383350312709808,1981-04-09
0.14383350312709808,1981-04-10
0.14328445494174957,1981-04-13
0.1465781182050705,1981-04-14
0.15810702741146088,1981-04-15
0.15975351631641388,1981-04-16
0.15645983815193176,1981-04-20
0.15151894092559814,1981-04-21
0.15481270849704742,1981-04-22
0.15645983815193176,1981-04-23
0.15975351631641388,1981-04-24
0.161400705575943,1981-04-27
0.1630478948354721,1981-04-28
0.16469433903694153,1981-04-29
0.16634152829647064,1981-04-30
0.17128242552280426,1981-05-01
0.16963519155979156,1981-05-04
0.1630478948354721,1981-05-05
0.1630478948354721,1981-05-06
0.16634152829647064,1981-05-07
0.16634152829647064,1981-05-08
0.16634152829647064,1981-05-11
0.16469433903694153,1981-05-12
0.16469433903694153,1981-05-13
0.1630478948354721,1981-05-14
0.161400705575943,1981-05-15
0.16634152829647064,1981-05-18
0.16798870265483856,1981-05-19
0.17292962968349457,1981-05-20
0.18116407096385956,1981-05-21
0.18116407096385956,1981-05-22
0.18116407096385956,1981-05-26
0.18116407096385956,1981-05-27
0.18116407096385956,1981-05-28
0.17951691150665283,1981-05-29
0.1778697818517685,1981-06-01
0.1778697818517685,1981-06-02
0.1778697818517685,1981-06-03
0.1778697818517685,1981-06-04
0.1778697818517685,1981-06-05
0.17457608878612518,1981-06-08
0.17292962968349457,1981-06-09
0.17292962968349457,1981-06-10
0.17292962968349457,1981-06-11
0.17292962968349457,1981-06-12
0.17292962968349457,1981-06-15
0.17128242552280426,1981-06-16
0.17128242552280426,1981-06-17
0.17292962968349457,1981-06-18
0.17292962968349457,1981-06-19
0.17292962968349457,1981-06-22
0.1762232780456543,1981-06-23
0.1762232780456543,1981-06-24
0.17457608878612518,1981-06-25
0.17457608878612518,1981-06-26
0.17457608878612518,1981-06-29
0.17292962968349457,1981-06-30
0.16798870265483856,1981-07-01
0.16469433903694153,1981-07-02
0.16469433903694153,1981-07-06
0.16469433903694153,1981-07-07
0.16469433903694153,1981-07-08
0.16469433903694153,1981-07-09
0.16469433903694153,1981-07-10
0.1630478948354721,1981-07-13
0.15481270849704742,1981-07-14
0.15481270849704742,1981-07-15
0.161400705575943,1981-07-16
0.16469433903694153,1981-07-17
0.161400705575943,1981-07-20
0.15645983815193176,1981-07-21
0.15645983815193176,1981-07-22
0.15645983815193176,1981-07-23
0.15810702741146088,1981-07-24
0.15810702741146088,1981-07-27
0.1630478948354721,1981-07-28
0.16469433903694153,1981-07-29
0.17292962968349457,1981-07-30
0.17292962968349457,1981-07-31
0.17292962968349457,1981-08-03
0.17292962968349457,1981-08-04
0.17292962968349457,1981-08-05
0.17292962968349457,1981-08-06
0.17292962968349457,1981-08-07
0.17292962968349457,1981-08-10
0.1762232780456543,1981-08-11
0.1762232780456543,1981-08-12
0.1762232780456543,1981-08-13
0.17292962968349457,1981-08-14
0.17128242552280426,1981-08-17
0.16963519155979156,1981-08-18
0.16963519155979156,1981-08-19
0.16963519155979156,1981-08-20
0.16963519155979156,1981-08-21
0.16634152829647064,1981-08-24
0.16469433903694153,1981-08-25
0.15810702741146088,1981-08-26
0.15975351631641388,1981-08-27
0.15481270849704742,1981-08-28
0.15481270849704742,1981-08-31
0.15481270849704742,1981-09-01
0.15645983815193176,1981-09-02
0.15481270849704742,1981-09-03
0.15316617488861084,1981-09-04
0.14987169206142426,1981-09-08
0.14987169206142426,1981-09-09
0.15316617488861084,1981-09-10
0.1630478948354721,1981-09-11
0.1630478948354721,1981-09-14
0.15975351631641388,1981-09-15
0.15481270849704742,1981-09-16
0.15316617488861084,1981-09-17
0.14987169206142426,1981-09-18
0.14987169206142426,1981-09-21
0.14987169206142426,1981-09-22
0.13999006152153015,1981-09-23
0.13504987955093384,1981-09-24
0.12681469321250916,1981-09-25
0.12681469321250916,1981-09-28
0.1251680999994278,1981-09-29
0.13175548613071442,1981-09-30
0.13504987955093384,1981-10-01
0.14163720607757568,1981-10-02
0.13834363222122192,1981-10-05
0.1284618377685547,1981-10-06
0.13669633865356445,1981-10-07
0.1449309140443802,1981-10-08
0.14328445494174957,1981-10-09
0.14328445494174957,1981-10-12
0.14328445494174957,1981-10-13
0.14163720607757568,1981-10-14
0.13834363222122192,1981-10-15
0.13999006152153015,1981-10-16
0.13669633865356445,1981-10-19
0.13834363222122192,1981-10-20
0.13669633865356445,1981-10-21
0.13669633865356445,1981-10-22
0.13175548613071442,1981-10-23
0.13340263068675995,1981-10-26
0.14163720607757568,1981-10-27
0.14163720607757568,1981-10-28
0.14163720607757568,1981-10-29
0.14328445494174957,1981-10-30
0.14328445494174957,1981-11-02
0.14328445494174957,1981-11-03
0.14328445494174957,1981-11-04
0.14328445494174957,1981-11-05
0.14328445494174957,1981-11-06
0.14328445494174957,1981-11-09
0.1465781182050705,1981-11-10
0.1465781182050705,1981-11-11
0.14822529256343842,1981-11-12
0.14987169206142426,1981-11-13
0.14822529256343842,1981-11-16
0.14822529256343842,1981-11-17
0.14822529256343842,1981-11-18
0.14822529256343842,1981-11-19
0.14822529256343842,1981-11-20
0.14822529256343842,1981-11-23
0.14822529256343842,1981-11-24
0.14822529256343842,1981-11-25
0.14822529256343842,1981-11-27
0.14822529256343842,1981-11-30
0.14822529256343842,1981-12-01
0.1465781182050705,1981-12-02
0.1449309140443802,1981-12-03
0.14328445494174957,1981-12-04
0.14328445494174957,1981-12-07
0.14163720607757568,1981-12-08
0.13999006152153015,1981-12-09
0.13999006152153015,1981-12-10
0.13999006152153015,1981-12-11
0.13834363222122192,1981-12-14
0.13834363222122192,1981-12-15
0.13669633865356445,1981-12-16
0.13669633865356445,1981-12-17
0.13669633865356445,1981-12-18
0.13504987955093384,1981-12-21
0.13504987955093384,1981-12-22
0.13504987955093384,1981-12-23
0.13504987955093384,1981-12-24
0.13504987955093384,1981-12-28
0.13175548613071442,1981-12-29
0.13175548613071442,1981-12-30
0.13340263068675995,1981-12-31
0.13340263068675995,1982-01-04
0.13504987955093384,1982-01-05
0.13504987955093384,1982-01-06
0.13504987955093384,1982-01-07
0.13504987955093384,1982-01-08
0.13340263068675995,1982-01-11
0.13340263068675995,1982-01-12
0.13175548613071442,1982-01-13
0.13175548613071442,1982-01-14
0.13340263068675995,1982-01-15
0.13340263068675995,1982-01-18
0.13340263068675995,1982-01-19
0.13340263068675995,1982-01-20
0.13340263068675995,1982-01-21
0.13175548613071442,1982-01-22
0.12681469321250916,1982-01-25
0.1284618377685547,1982-01-26
0.1284618377685547,1982-01-27
0.1284618377685547,1982-01-28
0.13010896742343903,1982-01-29
0.1284618377685547,1982-02-01
0.1284618377685547,1982-02-02
0.1284618377685547,1982-02-03
0.1284618377685547,1982-02-04
0.1284618377685547,1982-02-05
0.1284618377685547,1982-02-08
0.13010896742343903,1982-02-09
0.13010896742343903,1982-02-10
0.13010896742343903,1982-02-11
0.13010896742343903,1982-02-12
0.1284618377685547,1982-02-16
0.1284618377685547,1982-02-17
0.1284618377685547,1982-02-18
0.12681469321250916,1982-02-19
0.1251680999994278,1982-02-22
0.1251680999994278,1982-02-23
0.1251680999994278,1982-02-24
0.1251680999994278,1982-02-25
0.1251680999994278,1982-02-26
0.1251680999994278,1982-03-01
0.1251680999994278,1982-03-02
0.1251680999994278,1982-03-03
0.11858005821704865,1982-03-04
0.11693289130926132,1982-03-05
0.11363918334245682,1982-03-08
0.10705117881298065,1982-03-09
0.10540466755628586,1982-03-10
0.10211033374071121,1982-03-11
0.10211033374071121,1982-03-12
0.0971701368689537,1982-03-15
0.10046377778053284,1982-03-16
0.10375745594501495,1982-03-17
0.10705117881298065,1982-03-18
0.11363918334245682,1982-03-19
0.12022728472948074,1982-03-22
0.12187374383211136,1982-03-23
0.12681469321250916,1982-03-24
0.1284618377685547,1982-03-25
0.1284618377685547,1982-03-26
0.12187374383211136,1982-03-29
0.12187374383211136,1982-03-30
0.12187374383211136,1982-03-31
0.12352092564105988,1982-04-01
0.1251680999994278,1982-04-02
0.12681469321250916,1982-04-05
0.1284618377685547,1982-04-06
0.1284618377685547,1982-04-07
0.1284618377685547,1982-04-08
0.13340263068675995,1982-04-12
0.13340263068675995,1982-04-13
0.13340263068675995,1982-04-14
0.13175548613071442,1982-04-15
0.13175548613071442,1982-04-16
0.13175548613071442,1982-04-19
0.13175548613071442,1982-04-20
0.12681469321250916,1982-04-21
0.13175548613071442,1982-04-22
0.13175548613071442,1982-04-23
0.13504987955093384,1982-04-26
0.13175548613071442,1982-04-27
0.13340263068675995,1982-04-28
0.13175548613071442,1982-04-29
0.13340263068675995,1982-04-30
0.13175548613071442,1982-05-03
0.13175548613071442,1982-05-04
0.13175548613071442,1982-05-05
0.14163720607757568,1982-05-06
0.13504987955093384,1982-05-07
0.13504987955093384,1982-05-10
0.13504987955093384,1982-05-11
0.13175548613071442,1982-05-12
0.13175548613071442,1982-05-13
0.13340263068675995,1982-05-14
0.13340263068675995,1982-05-17
0.13175548613071442,1982-05-18
0.13010896742343903,1982-05-19
0.1284618377685547,1982-05-20
0.1284618377685547,1982-05-21
0.1284618377685547,1982-05-24
0.1284618377685547,1982-05-25
0.12681469321250916,1982-05-26
0.12352092564105988,1982-05-27
0.12352092564105988,1982-05-28
0.12352092564105988,1982-06-01
0.12352092564105988,1982-06-02
0.12352092564105988,1982-06-03
0.12187374383211136,1982-06-04
0.12022728472948074,1982-06-07
0.12022728472948074,1982-06-08
0.12022728472948074,1982-06-09
0.12022728472948074,1982-06-10
0.12022728472948074,1982-06-11
0.12022728472948074,1982-06-14
0.12022728472948074,1982-06-15
0.12022728472948074,1982-06-16
0.11858005821704865,1982-06-17
0.11693289130926132,1982-06-18
0.11693289130926132,1982-06-21
0.11693289130926132,1982-06-22
0.11858005821704865,1982-06-23
0.11858005821704865,1982-06-24
0.11858005821704865,1982-06-25
0.11858005821704865,1982-06-28
0.11528639495372772,1982-06-29
0.11528639495372772,1982-06-30
0.11528639495372772,1982-07-01
0.11528639495372772,1982-07-02
0.11199205368757248,1982-07-06
0.11199205368757248,1982-07-07
0.11199205368757248,1982-07-08
0.11199205368757248,1982-07-09
0.11199205368757248,1982-07-12
0.11199205368757248,1982-07-13
0.10869837552309036,1982-07-14
0.10869837552309036,1982-07-15
0.10869837552309036,1982-07-16
0.10869837552309036,1982-07-19
0.1103454977273941,1982-07-20
0.1103454977273941,1982-07-21
0.10869837552309036,1982-07-22
0.10705117881298065,1982-07-23
0.10540466755628586,1982-07-26
0.10540466755628586,1982-07-27
0.10540466755628586,1982-07-28
0.10540466755628586,1982-07-29
0.10540466755628586,1982-07-30
0.10540466755628586,1982-08-02
0.10375745594501495,1982-08-03
0.10046377778053284,1982-08-04
0.09881658852100372,1982-08-05
0.09881658852100372,1982-08-06
0.09552295506000519,1982-08-09
0.09387573599815369,1982-08-10
0.09552295506000519,1982-08-11
0.0971701368689537,1982-08-12
0.0971701368689537,1982-08-13
0.09881658852100372,1982-08-16
0.09881658852100372,1982-08-17
0.10211033374071121,1982-08-18
0.10211033374071121,1982-08-19
0.10869837552309036,1982-08-20
0.10869837552309036,1982-08-23
0.10869837552309036,1982-08-24
0.10869837552309036,1982-08-25
0.10869837552309036,1982-08-26
0.10869837552309036,1982-08-27
0.10869837552309036,1982-08-30
0.10869837552309036,1982-08-31
0.10869837552309036,1982-09-01
0.1103454977273941,1982-09-02
0.11199205368757248,1982-09-03
0.12022728472948074,1982-09-07
0.12352092564105988,1982-09-08
0.1251680999994278,1982-09-09
0.12681469321250916,1982-09-10
0.1251680999994278,1982-09-13
0.1251680999994278,1982-09-14
0.13010896742343903,1982-09-15
0.13010896742343903,1982-09-16
0.13010896742343903,1982-09-17
0.13010896742343903,1982-09-20
0.13010896742343903,1982-09-21
0.13010896742343903,1982-09-22
0.1284618377685547,1982-09-23
0.12681469321250916,1982-09-24
0.1284618377685547,1982-09-27
0.12681469321250916,1982-09-28
0.12681469321250916,1982-09-29
0.1284618377685547,1982-09-30
0.1284618377685547,1982-10-01
0.1284618377685547,1982-10-04
0.13010896742343903,1982-10-05
0.13175548613071442,1982-10-06
0.13340263068675995,1982-10-07
0.13504987955093384,1982-10-08
0.13669633865356445,1982-10-11
0.13834363222122192,1982-10-12
0.14163720607757568,1982-10-13
0.14163720607757568,1982-10-14
0.13999006152153015,1982-10-15
0.13999006152153015,1982-10-18
0.13834363222122192,1982-10-19
0.13834363222122192,1982-10-20
0.14163720607757568,1982-10-21
0.14822529256343842,1982-10-22
0.1465781182050705,1982-10-25
0.14328445494174957,1982-10-26
0.13999006152153015,1982-10-27
0.14163720607757568,1982-10-28
0.14163720607757568,1982-10-29
0.14163720607757568,1982-11-01
0.1449309140443802,1982-11-02
0.15645983815193176,1982-11-03
0.15975351631641388,1982-11-04
0.15975351631641388,1982-11-05
0.15810702741146088,1982-11-08
0.161400705575943,1982-11-09
0.161400705575943,1982-11-10
0.161400705575943,1982-11-11
0.1630478948354721,1982-11-12
0.1630478948354721,1982-11-15
0.15975351631641388,1982-11-16
0.1630478948354721,1982-11-17
0.15975351631641388,1982-11-18
0.15975351631641388,1982-11-19
0.15975351631641388,1982-11-22
0.15810702741146088,1982-11-23
0.15810702741146088,1982-11-24
0.15810702741146088,1982-11-26
0.15810702741146088,1982-11-29
0.15810702741146088,1982-11-30
0.16634152829647064,1982-12-01
0.16634152829647064,1982-12-02
0.16469433903694153,1982-12-03
0.161400705575943,1982-12-06
0.1778697818517685,1982-12-07
0.17457608878612518,1982-12-08
0.1762232780456543,1982-12-09
0.17128242552280426,1982-12-10
0.16798870265483856,1982-12-13
0.17457608878612518,1982-12-14
0.1630478948354721,1982-12-15
0.1630478948354721,1982-12-16
0.1630478948354721,1982-12-17
0.16634152829647064,1982-12-20
0.16634152829647064,1982-12-21
0.17128242552280426,1982-12-22
0.1762232780456543,1982-12-23
0.1778697818517685,1982-12-27
0.1762232780456543,1982-12-28
0.17292962968349457,1982-12-29
0.17292962968349457,1982-12-30
0.17292962968349457,1982-12-31
0.17292962968349457,1983-01-03
0.17292962968349457,1983-01-04
0.1778697818517685,1983-01-05
0.19022196531295776,1983-01-06
0.19763317704200745,1983-01-07
0.1951628029346466,1983-01-10
0.18775147199630737,1983-01-11
0.18775147199630737,1983-01-12
0.18775147199630737,1983-01-13
0.18775147199630737,1983-01-14
0.18775147199630737,1983-01-17
0.18528106808662415,1983-01-18
0.19269245862960815,1983-01-19
0.18775147199630737,1983-01-20
0.1828106939792633,1983-01-21
0.17292962968349457,1983-01-24
0.16798870265483856,1983-01-25
0.17169436812400818,1983-01-26
0.1741647720336914,1983-01-27
0.1778697818517685,1983-01-28
0.1828106939792633,1983-01-31
0.19022196531295776,1983-02-01
0.19022196531295776,1983-02-02
0.18775147199630737,1983-02-03
0.1951628029346466,1983-02-04
0.18775147199630737,1983-02-07
0.18034030497074127,1983-02-08
0.18528106808662415,1983-02-09
0.19022196531295776,1983-02-10
0.19022196531295776,1983-02-11
0.20504449307918549,1983-02-14
0.2099853754043579,1983-02-15
0.2075149118900299,1983-02-16
0.20504449307918549,1983-02-17
0.20504449307918549,1983-02-18
0.20504449307918549,1983-02-22
0.20257404446601868,1983-02-23
0.19763317704200745,1983-02-24
0.20010370016098022,1983-02-25
0.20010370016098022,1983-02-28
0.20010370016098022,1983-03-01
0.20010370016098022,1983-03-02
0.19763317704200745,1983-03-03
0.2099853754043579,1983-03-04
0.2075149118900299,1983-03-07
0.20504449307918549,1983-03-08
0.21245595812797546,1983-03-09
0.22480808198451996,1983-03-10
0.22727836668491364,1983-03-11
0.22233766317367554,1983-03-14
0.21986708045005798,1983-03-15
0.21245595812797546,1983-03-16
0.20010370016098022,1983-03-17
0.20010370016098022,1983-03-18
0.20010370016098022,1983-03-21
0.2099853754043579,1983-03-22
0.2075149118900299,1983-03-23
0.20504449307918549,1983-03-24
0.20257404446601868,1983-03-25
0.1951628029346466,1983-03-28
0.19763317704200745,1983-03-29
0.20010370016098022,1983-03-30
0.1951628029346466,1983-03-31
0.18528106808662415,1983-04-04
0.19269245862960815,1983-04-05
0.18775147199630737,1983-04-06
0.18775147199630737,1983-04-07
0.19269245862960815,1983-04-08
0.19763317704200745,1983-04-11
0.20010370016098022,1983-04-12
0.20257404446601868,1983-04-13
0.20257404446601868,1983-04-14
0.20257404446601868,1983-04-15
0.20010370016098022,1983-04-18
0.19763317704200745,1983-04-19
0.1951628029346466,1983-04-20
0.1951628029346466,1983-04-21
0.20010370016098022,1983-04-22
0.19763317704200745,1983-04-25
0.20010370016098022,1983-04-26
0.20010370016098022,1983-04-27
0.20010370016098022,1983-04-28
0.20010370016098022,1983-04-29
0.19763317704200745,1983-05-02
0.19763317704200745,1983-05-03
0.20010370016098022,1983-05-04
0.20257404446601868,1983-05-05
0.20257404446601868,1983-05-06
0.20010370016098022,1983-05-09
0.20010370016098022,1983-05-10
0.20010370016098022,1983-05-11
0.19763317704200745,1983-05-12
0.19763317704200745,1983-05-13
0.19763317704200745,1983-05-16
0.20010370016098022,1983-05-17
0.21245595812797546,1983-05-18
0.21739675104618073,1983-05-19
0.21986708045005798,1983-05-20
0.21739675104618073,1983-05-23
0.21986708045005798,1983-05-24
0.22480808198451996,1983-05-25
0.22974886000156403,1983-05-26
0.23468978703022003,1983-05-27
0.22233766317367554,1983-05-31
0.21986708045005798,1983-06-01
0.22727836668491364,1983-06-02
0.23221927881240845,1983-06-03
0.23221927881240845,1983-06-06
0.23468978703022003,1983-06-07
0.22974886000156403,1983-06-08
0.22974886000156403,1983-06-09
0.22974886000156403,1983-06-10
0.23221927881240845,1983-06-13
0.23221927881240845,1983-06-14
0.23468978703022003,1983-06-15
0.24951240420341492,1983-06-16
0.2396305948495865,1983-06-17
0.24210095405578613,1983-06-20
0.24704185128211975,1983-06-21
0.24457131326198578,1983-06-22
0.24457131326198578,1983-06-23
0.24457131326198578,1983-06-24
0.2371601164340973,1983-06-27
0.23221927881240845,1983-06-28
0.23468978703022003,1983-06-29
0.24457131326198578,1983-06-30
0.24704185128211975,1983-07-01
0.24704185128211975,1983-07-05
0.24704185128211975,1983-07-06
0.23468978703022003,1983-07-07
0.23468978703022003,1983-07-08
0.22974886000156403,1983-07-11
0.21739675104618073,1983-07-12
0.21739675104618073,1983-07-13
0.21986708045005798,1983-07-14
0.21986708045005798,1983-07-15
0.21739675104618073,1983-07-18
0.21739675104618073,1983-07-19
0.21739675104618073,1983-07-20
0.22233766317367554,1983-07-21
0.22233766317367554,1983-07-22
0.22233766317367554,1983-07-25
0.22233766317367554,1983-07-26
0.22233766317367554,1983-07-27
0.22233766317367554,1983-07-28
0.21739675104618073,1983-07-29
0.21739675104618073,1983-08-01
0.21739675104618073,1983-08-02
0.21986708045005798,1983-08-03
0.21986708045005798,1983-08-04
0.22233766317367554,1983-08-05
0.22233766317367554,1983-08-08
0.22480808198451996,1983-08-09
0.22233766317367554,1983-08-10
0.22233766317367554,1983-08-11
0.21986708045005798,1983-08-12
0.22233766317367554,1983-08-15
0.22233766317367554,1983-08-16
0.21739675104618073,1983-08-17
0.21245595812797546,1983-08-18
0.2075149118900299,1983-08-19
0.2099853754043579,1983-08-22
0.21245595812797546,1983-08-23
0.2149263620376587,1983-08-24
0.22727836668491364,1983-08-25
0.22727836668491364,1983-08-26
0.22974886000156403,1983-08-29
