SEE,Date
0.3399413526058197,1980-12-30
0.3467952013015747,1980-12-31
0.34268254041671753,1981-01-02
0.3481658101081848,1981-01-05
0.34268254041671753,1981-01-06
0.3248635232448578,1981-01-07
0.31389763951301575,1981-01-08
0.318009614944458,1981-01-09
0.3371999263763428,1981-01-12
0.33857065439224243,1981-01-13
0.33582937717437744,1981-01-14
0.3289754390716553,1981-01-15
0.3317166864871979,1981-01-16
0.33445852994918823,1981-01-19
0.3371999263763428,1981-01-20
0.3399413526058197,1981-01-21
0.3371999263763428,1981-01-22
0.33582937717437744,1981-01-23
0.3289754390716553,1981-01-26
0.33445852994918823,1981-01-27
0.3303459882736206,1981-01-28
0.3303459882736206,1981-01-29
0.3317166864871979,1981-01-30
0.327604740858078,1981-02-02
0.32623401284217834,1981-02-03
0.33445852994918823,1981-02-04
0.34542450308799744,1981-02-05
0.36050233244895935,1981-02-06
0.36461418867111206,1981-02-09
0.36461418867111206,1981-02-10
0.3673560619354248,1981-02-11
0.3673560619354248,1981-02-12
0.36324355006217957,1981-02-13
0.3687267005443573,1981-02-17
0.36598485708236694,1981-02-18
0.3591315448284149,1981-02-19
0.35090696811676025,1981-02-20
0.34542450308799744,1981-02-23
0.34542450308799744,1981-02-24
0.34131184220314026,1981-02-25
0.34268254041671753,1981-02-26
0.34405314922332764,1981-02-27
0.34268254041671753,1981-03-02
0.3591315448284149,1981-03-03
0.37969258427619934,1981-03-04
0.3947702646255493,1981-03-05
0.39751166105270386,1981-03-06
0.3920292258262634,1981-03-09
0.36598485708236694,1981-03-10
0.3563903272151947,1981-03-11
0.34953632950782776,1981-03-12
0.35090696811676025,1981-03-13
0.36050233244895935,1981-03-16
0.3563903272151947,1981-03-17
0.3550190329551697,1981-03-18
0.36050233244895935,1981-03-19
0.36050233244895935,1981-03-20
0.3591315448284149,1981-03-23
0.3577609062194824,1981-03-24
0.3550190329551697,1981-03-25
0.35090696811676025,1981-03-26
0.3399413526058197,1981-03-27
0.3399413526058197,1981-03-30
0.3399413526058197,1981-03-31
0.34542450308799744,1981-04-01
0.3399413526058197,1981-04-02
0.33582937717437744,1981-04-03
0.33582937717437744,1981-04-06
0.3303459882736206,1981-04-07
0.3221214711666107,1981-04-08
0.327604740858078,1981-04-09
0.327604740858078,1981-04-10
0.32623401284217834,1981-04-13
0.32349276542663574,1981-04-14
0.35090696811676025,1981-04-15
0.3577609062194824,1981-04-16
0.3563903272151947,1981-04-20
0.3618728518486023,1981-04-21
0.36461418867111206,1981-04-22
0.3755798041820526,1981-04-23
0.3769506514072418,1981-04-24
0.3687267005443573,1981-04-27
0.36050233244895935,1981-04-28
0.3536483943462372,1981-04-29
0.3536483943462372,1981-04-30
0.3481658101081848,1981-05-01
0.33857065439224243,1981-05-04
0.34268254041671753,1981-05-05
0.3467952013015747,1981-05-06
0.34405314922332764,1981-05-07
0.3577609062194824,1981-05-08
0.3591315448284149,1981-05-11
0.3591315448284149,1981-05-12
0.3728388547897339,1981-05-13
0.3769506514072418,1981-05-14
0.3810632824897766,1981-05-15
0.38517534732818604,1981-05-18
0.3769506514072418,1981-05-19
0.36598485708236694,1981-05-20
0.36050233244895935,1981-05-21
0.3577609062194824,1981-05-22
0.3618728518486023,1981-05-26
0.36461418867111206,1981-05-27
0.37832191586494446,1981-05-28
0.37832191586494446,1981-05-29
0.4057362973690033,1981-06-01
0.3933998942375183,1981-06-02
0.3906584084033966,1981-06-03
0.3920292258262634,1981-06-04
0.3988824188709259,1981-06-05
0.3961412310600281,1981-06-08
0.40436577796936035,1981-06-09
0.4125901758670807,1981-06-10
0.4167022109031677,1981-06-11
0.418072909116745,1981-06-12
0.42081427574157715,1981-06-15
0.4125901758670807,1981-06-16
0.41121962666511536,1981-06-17
0.38928788900375366,1981-06-18
0.3769506514072418,1981-06-19
0.3810632824897766,1981-06-22
0.3933998942375183,1981-06-23
0.3920292258262634,1981-06-24
0.3920292258262634,1981-06-25
0.3933998942375183,1981-06-26
0.38928788900375366,1981-06-29
0.38380470871925354,1981-06-30
0.3700975179672241,1981-07-01
0.3687267005443573,1981-07-02
0.3687267005443573,1981-07-06
0.3700975179672241,1981-07-07
0.36598485708236694,1981-07-08
0.3700975179672241,1981-07-09
0.3728388547897339,1981-07-10
0.3769506514072418,1981-07-13
0.3687267005443573,1981-07-14
0.36461418867111206,1981-07-15
0.36598485708236694,1981-07-16
0.36598485708236694,1981-07-17
0.3673560619354248,1981-07-20
0.36324355006217957,1981-07-21
0.3591315448284149,1981-07-22
0.3467952013015747,1981-07-23
0.33445852994918823,1981-07-24
0.33857065439224243,1981-07-27
0.3399413526058197,1981-07-28
0.34131184220314026,1981-07-29
0.3467952013015747,1981-07-30
0.34542450308799744,1981-07-31
0.34405314922332764,1981-08-03
0.3399413526058197,1981-08-04
0.3481658101081848,1981-08-05
0.34953632950782776,1981-08-06
0.35227781534194946,1981-08-07
0.34953632950782776,1981-08-10
0.35090696811676025,1981-08-11
0.35227781534194946,1981-08-12
0.34405314922332764,1981-08-13
0.3467952013015747,1981-08-14
0.34405314922332764,1981-08-17
0.34405314922332764,1981-08-18
0.3399413526058197,1981-08-19
0.33857065439224243,1981-08-20
0.32623401284217834,1981-08-21
0.31526830792427063,1981-08-24
0.30156123638153076,1981-08-25
0.3029317557811737,1981-08-26
0.30156123638153076,1981-08-27
0.304302453994751,1981-08-28
0.304302453994751,1981-08-31
0.300189733505249,1981-09-01
0.2988191246986389,1981-09-02
0.29744839668273926,1981-09-03
0.29607781767845154,1981-09-04
0.2851119935512543,1981-09-08
0.28100019693374634,1981-09-09
0.2796294391155243,1981-09-10
0.2796294391155243,1981-09-11
0.28100019693374634,1981-09-14
0.28100019693374634,1981-09-15
0.2796294391155243,1981-09-16
0.2796294391155243,1981-09-17
0.2700342833995819,1981-09-18
0.2727755308151245,1981-09-21
0.2755168080329895,1981-09-22
0.2727755308151245,1981-09-23
0.27688756585121155,1981-09-24
0.2741461992263794,1981-09-25
0.2741461992263794,1981-09-28
0.27688756585121155,1981-09-29
0.2796294391155243,1981-09-30
0.28785333037376404,1981-10-01
0.2933366298675537,1981-10-02
0.29607781767845154,1981-10-05
0.29607781767845154,1981-10-06
0.300189733505249,1981-10-07
0.30704373121261597,1981-10-08
0.30978500843048096,1981-10-09
0.3084142506122589,1981-10-12
0.30156123638153076,1981-10-13
0.2988191246986389,1981-10-14
0.2892238199710846,1981-10-15
0.2837413251399994,1981-10-16
0.28100019693374634,1981-10-19
0.28100019693374634,1981-10-20
0.27140477299690247,1981-10-21
0.26318034529685974,1981-10-22
0.26043906807899475,1981-10-23
0.25906842947006226,1981-10-26
0.2576977610588074,1981-10-27
0.25632643699645996,1981-10-28
0.2549556791782379,1981-10-29
0.24947324395179749,1981-10-30
0.24261914193630219,1981-11-02
0.24261914193630219,1981-11-03
0.24124866724014282,1981-11-04
0.2453606128692627,1981-11-05
0.2508437931537628,1981-11-06
0.25906842947006226,1981-11-09
0.2700342833995819,1981-11-10
0.27140477299690247,1981-11-11
0.2796294391155243,1981-11-12
0.2823707163333893,1981-11-13
0.2727755308151245,1981-11-16
0.2755168080329895,1981-11-17
0.27688756585121155,1981-11-18
0.2851119935512543,1981-11-19
0.2892238199710846,1981-11-20
0.29059523344039917,1981-11-23
0.2892238199710846,1981-11-24
0.2851119935512543,1981-11-25
0.2892238199710846,1981-11-27
0.28648269176483154,1981-11-30
0.29059523344039917,1981-12-01
0.28785333037376404,1981-12-02
0.28100019693374634,1981-12-03
0.2755168080329895,1981-12-04
0.2741461992263794,1981-12-07
0.2727755308151245,1981-12-08
0.27688756585121155,1981-12-09
0.27688756585121155,1981-12-10
0.27140477299690247,1981-12-11
0.26455092430114746,1981-12-14
0.26866355538368225,1981-12-15
0.26866355538368225,1981-12-16
0.26866355538368225,1981-12-17
0.26866355538368225,1981-12-18
0.2851119935512543,1981-12-21
0.28100019693374634,1981-12-22
0.29059523344039917,1981-12-23
0.2919659912586212,1981-12-24
0.29744839668273926,1981-12-28
0.29470720887184143,1981-12-29
0.2919659912586212,1981-12-30
0.29744839668273926,1981-12-31
0.30156123638153076,1982-01-04
0.30156123638153076,1982-01-05
0.30156123638153076,1982-01-06
0.3029317557811737,1982-01-07
0.3056729733943939,1982-01-08
0.29607781767845154,1982-01-11
0.29059523344039917,1982-01-12
0.2796294391155243,1982-01-13
0.2741461992263794,1982-01-14
0.2727755308151245,1982-01-15
0.2727755308151245,1982-01-18
0.27140477299690247,1982-01-19
0.2700342833995819,1982-01-20
0.2741461992263794,1982-01-21
0.26866355538368225,1982-01-22
0.2659216821193695,1982-01-25
0.26729220151901245,1982-01-26
0.26729220151901245,1982-01-27
0.2727755308151245,1982-01-28
0.2837413251399994,1982-01-29
0.28648269176483154,1982-02-01
0.2892238199710846,1982-02-02
0.29059523344039917,1982-02-03
0.28785333037376404,1982-02-04
0.29059523344039917,1982-02-05
0.2892238199710846,1982-02-08
0.2933366298675537,1982-02-09
0.29470720887184143,1982-02-10
0.2919659912586212,1982-02-11
0.29607781767845154,1982-02-12
0.29744839668273926,1982-02-16
0.304302453994751,1982-02-17
0.29607781767845154,1982-02-18
0.29607781767845154,1982-02-19
0.2892238199710846,1982-02-22
0.28785333037376404,1982-02-23
0.29059523344039917,1982-02-24
0.29607781767845154,1982-02-25
0.2988191246986389,1982-02-26
0.29470720887184143,1982-03-01
0.3029317557811737,1982-03-02
0.2988191246986389,1982-03-03
0.2933366298675537,1982-03-04
0.2933366298675537,1982-03-05
0.29470720887184143,1982-03-08
0.28785333037376404,1982-03-09
0.2892238199710846,1982-03-10
0.2892238199710846,1982-03-11
0.2919659912586212,1982-03-12
0.2919659912586212,1982-03-15
0.29059523344039917,1982-03-16
0.29607781767845154,1982-03-17
0.30978500843048096,1982-03-18
0.31526830792427063,1982-03-19
0.3207508325576782,1982-03-22
0.3289754390716553,1982-03-23
0.327604740858078,1982-03-24
0.3317166864871979,1982-03-25
0.32349276542663574,1982-03-26
0.318009614944458,1982-03-29
0.3221214711666107,1982-03-30
0.318009614944458,1982-03-31
0.31252700090408325,1982-04-01
0.318009614944458,1982-04-02
0.31526830792427063,1982-04-05
0.31252700090408325,1982-04-06
0.31389763951301575,1982-04-07
0.3207508325576782,1982-04-08
0.31252700090408325,1982-04-12
0.31389763951301575,1982-04-13
0.31252700090408325,1982-04-14
0.32349276542663574,1982-04-15
0.3317166864871979,1982-04-16
0.32623401284217834,1982-04-19
0.327604740858078,1982-04-20
0.32623401284217834,1982-04-21
0.32623401284217834,1982-04-22
0.327604740858078,1982-04-23
0.3371999263763428,1982-04-26
0.3399413526058197,1982-04-27
0.32623401284217834,1982-04-28
0.318009614944458,1982-04-29
0.318009614944458,1982-04-30
0.31663891673088074,1982-05-03
0.31252700090408325,1982-05-04
0.304302453994751,1982-05-05
0.2988191246986389,1982-05-06
0.30704373121261597,1982-05-07
0.304302453994751,1982-05-10
0.3084142506122589,1982-05-11
0.30704373121261597,1982-05-12
0.3056729733943939,1982-05-13
0.3029317557811737,1982-05-14
0.29607781767845154,1982-05-17
0.29059523344039917,1982-05-18
0.29059523344039917,1982-05-19
0.2919659912586212,1982-05-20
0.28100019693374634,1982-05-21
0.2659216821193695,1982-05-24
0.2659216821193695,1982-05-25
0.26318034529685974,1982-05-26
0.26043906807899475,1982-05-27
0.26043906807899475,1982-05-28
0.26043906807899475,1982-06-01
0.25906842947006226,1982-06-02
0.25358501076698303,1982-06-03
0.2453606128692627,1982-06-04
0.24124866724014282,1982-06-07
0.24124866724014282,1982-06-08
0.2453606128692627,1982-06-09
0.24398986995220184,1982-06-10
0.2481025606393814,1982-06-11
0.24947324395179749,1982-06-14
0.2481025606393814,1982-06-15
0.25221437215805054,1982-06-16
0.2549556791782379,1982-06-17
0.2549556791782379,1982-06-18
0.25632643699645996,1982-06-21
0.25632643699645996,1982-06-22
0.25358501076698303,1982-06-23
0.2549556791782379,1982-06-24
0.2549556791782379,1982-06-25
0.2576977610588074,1982-06-28
0.25632643699645996,1982-06-29
0.25358501076698303,1982-06-30
0.25358501076698303,1982-07-01
0.2453606128692627,1982-07-02
0.24261914193630219,1982-07-06
0.2549556791782379,1982-07-07
0.25221437215805054,1982-07-08
0.2549556791782379,1982-07-09
0.26180973649024963,1982-07-12
0.27140477299690247,1982-07-13
0.25358501076698303,1982-07-14
0.24398986995220184,1982-07-15
0.24947324395179749,1982-07-16
0.25221437215805054,1982-07-19
0.25221437215805054,1982-07-20
0.25221437215805054,1982-07-21
0.2549556791782379,1982-07-22
0.24947324395179749,1982-07-23
0.2508437931537628,1982-07-26
0.2481025606393814,1982-07-27
0.24673186242580414,1982-07-28
0.24261914193630219,1982-07-29
0.2302827388048172,1982-07-30
0.22205832600593567,1982-08-02
0.22068750858306885,1982-08-03
0.21657562255859375,1982-08-04
0.21657562255859375,1982-08-05
0.21794621646404266,1982-08-06
0.2110922783613205,1982-08-09
0.2110922783613205,1982-08-10
0.20835110545158386,1982-08-11
0.20835110545158386,1982-08-12
0.20560981333255768,1982-08-13
0.20012643933296204,1982-08-16
0.20149706304073334,1982-08-17
0.21383436024188995,1982-08-18
0.21657562255859375,1982-08-19
0.21794621646404266,1982-08-20
0.22891201078891754,1982-08-23
0.24673186242580414,1982-08-24
0.26455092430114746,1982-08-25
0.2823707163333893,1982-08-26
0.27140477299690247,1982-08-27
0.2700342833995819,1982-08-30
0.2741461992263794,1982-08-31
0.2741461992263794,1982-09-01
0.2782581150531769,1982-09-02
0.2851119935512543,1982-09-03
0.2851119935512543,1982-09-07
0.2823707163333893,1982-09-08
0.2823707163333893,1982-09-09
0.2851119935512543,1982-09-10
0.29607781767845154,1982-09-13
0.2933366298675537,1982-09-14
0.2919659912586212,1982-09-15
0.29607781767845154,1982-09-16
0.2741461992263794,1982-09-17
0.2659216821193695,1982-09-20
0.2659216821193695,1982-09-21
0.2823707163333893,1982-09-22
0.28785333037376404,1982-09-23
0.28785333037376404,1982-09-24
0.2892238199710846,1982-09-27
0.2851119935512543,1982-09-28
0.2741461992263794,1982-09-29
0.26729220151901245,1982-09-30
0.26318034529685974,1982-10-01
0.26455092430114746,1982-10-04
0.27140477299690247,1982-10-05
0.2823707163333893,1982-10-06
0.29059523344039917,1982-10-07
0.29470720887184143,1982-10-08
0.30156123638153076,1982-10-11
0.30156123638153076,1982-10-12
0.304302453994751,1982-10-13
0.300189733505249,1982-10-14
0.3056729733943939,1982-10-15
0.300189733505249,1982-10-18
0.30156123638153076,1982-10-19
0.2933366298675537,1982-10-20
0.300189733505249,1982-10-21
0.3029317557811737,1982-10-22
0.3029317557811737,1982-10-25
0.29470720887184143,1982-10-26
0.2741461992263794,1982-10-27
0.27688756585121155,1982-10-28
0.2741461992263794,1982-10-29
0.27688756585121155,1982-11-01
0.2741461992263794,1982-11-02
0.2933366298675537,1982-11-03
0.29470720887184143,1982-11-04
0.2933366298675537,1982-11-05
0.2988191246986389,1982-11-08
0.3056729733943939,1982-11-09
0.2988191246986389,1982-11-10
0.2988191246986389,1982-11-11
0.2892238199710846,1982-11-12
0.2851119935512543,1982-11-15
0.2823707163333893,1982-11-16
0.28100019693374634,1982-11-17
0.2741461992263794,1982-11-18
0.2851119935512543,1982-11-19
0.2796294391155243,1982-11-22
0.2727755308151245,1982-11-23
0.27688756585121155,1982-11-24
0.2727755308151245,1982-11-26
0.2659216821193695,1982-11-29
0.2796294391155243,1982-11-30
0.3029317557811737,1982-12-01
0.304302453994751,1982-12-02
0.30978500843048096,1982-12-03
0.3084142506122589,1982-12-06
0.31389763951301575,1982-12-07
0.30704373121261597,1982-12-08
0.3056729733943939,1982-12-09
0.304302453994751,1982-12-10
0.3029317557811737,1982-12-13
0.29607781767845154,1982-12-14
0.29059523344039917,1982-12-15
0.2837413251399994,1982-12-16
0.2892238199710846,1982-12-17
0.29607781767845154,1982-12-20
0.2988191246986389,1982-12-21
0.318009614944458,1982-12-22
0.31938010454177856,1982-12-23
0.31526830792427063,1982-12-27
0.31389763951301575,1982-12-28
0.31252700090408325,1982-12-29
0.2988191246986389,1982-12-30
0.30978500843048096,1982-12-31
0.30156123638153076,1983-01-03
0.3056729733943939,1983-01-04
0.30978500843048096,1983-01-05
0.30978500843048096,1983-01-06
0.3056729733943939,1983-01-07
0.30704373121261597,1983-01-10
0.30704373121261597,1983-01-11
0.31526830792427063,1983-01-12
0.31526830792427063,1983-01-13
0.318009614944458,1983-01-14
0.32349276542663574,1983-01-17
0.32623401284217834,1983-01-18
0.32349276542663574,1983-01-19
0.3221214711666107,1983-01-20
0.3207508325576782,1983-01-21
0.31389763951301575,1983-01-24
0.31389763951301575,1983-01-25
0.32349276542663574,1983-01-26
0.3317166864871979,1983-01-27
0.35090696811676025,1983-01-28
0.3536483943462372,1983-01-31
0.3399413526058197,1983-02-01
0.3221214711666107,1983-02-02
0.318009614944458,1983-02-03
0.318009614944458,1983-02-04
0.3248635232448578,1983-02-07
0.3221214711666107,1983-02-08
0.3207508325576782,1983-02-09
0.31938010454177856,1983-02-10
0.3221214711666107,1983-02-11
0.3248635232448578,1983-02-14
0.3317166864871979,1983-02-15
0.34542450308799744,1983-02-16
0.34542450308799744,1983-02-17
0.34131184220314026,1983-02-18
0.3399413526058197,1983-02-22
0.34268254041671753,1983-02-23
0.34405314922332764,1983-02-24
0.3481658101081848,1983-02-25
0.34953632950782776,1983-02-28
0.3467952013015747,1983-03-01
0.3481658101081848,1983-03-02
0.3563903272151947,1983-03-03
0.3563903272151947,1983-03-04
0.3618728518486023,1983-03-07
0.3728388547897339,1983-03-08
0.3755798041820526,1983-03-09
0.3728388547897339,1983-03-10
0.36050233244895935,1983-03-11
0.3591315448284149,1983-03-14
0.3577609062194824,1983-03-15
0.3618728518486023,1983-03-16
0.36050233244895935,1983-03-17
0.3550190329551697,1983-03-18
0.35090696811676025,1983-03-21
0.3467952013015747,1983-03-22
0.3550190329551697,1983-03-23
0.3591315448284149,1983-03-24
0.3536483943462372,1983-03-25
0.3536483943462372,1983-03-28
0.35090696811676025,1983-03-29
0.35227781534194946,1983-03-30
0.3591315448284149,1983-03-31
0.36598485708236694,1983-04-04
0.3687267005443573,1983-04-05
0.34953632950782776,1983-04-06
0.3481658101081848,1983-04-07
0.34131184220314026,1983-04-08
0.33582937717437744,1983-04-11
0.3371999263763428,1983-04-12
0.33445852994918823,1983-04-13
0.3289754390716553,1983-04-14
0.34268254041671753,1983-04-15
0.34405314922332764,1983-04-18
0.3481658101081848,1983-04-19
0.34268254041671753,1983-04-20
0.34268254041671753,1983-04-21
0.34542450308799744,1983-04-22
0.34131184220314026,1983-04-25
0.3591315448284149,1983-04-26
0.3810632824897766,1983-04-27
0.38243386149406433,1983-04-28
0.3920292258262634,1983-04-29
0.3920292258262634,1983-05-02
0.38928788900375366,1983-05-03
0.3879165053367615,1983-05-04
0.3906584084033966,1983-05-05
0.3920292258262634,1983-05-06
0.38928788900375366,1983-05-09
0.38517534732818604,1983-05-10
0.38517534732818604,1983-05-11
0.38517534732818604,1983-05-12
0.3865458369255066,1983-05-13
0.38928788900375366,1983-05-16
0.3920292258262634,1983-05-17
0.4084775447845459,1983-05-18
0.40436577796936035,1983-05-19
0.4016244113445282,1983-05-20
0.3988824188709259,1983-05-23
0.40710702538490295,1983-05-24
0.4016244113445282,1983-05-25
0.41121962666511536,1983-05-26
0.42081427574157715,1983-05-27
0.4167022109031677,1983-05-31
0.41121962666511536,1983-06-01
0.4139607548713684,1983-06-02
0.4125901758670807,1983-06-03
0.4125901758670807,1983-06-06
0.4153313636779785,1983-06-07
0.4276679754257202,1983-06-08
0.4331512451171875,1983-06-09
0.4317799210548401,1983-06-10
0.4262974262237549,1983-06-13
0.4276679754257202,1983-06-14
0.4221854507923126,1983-06-15
0.42903846502304077,1983-06-16
0.42903846502304077,1983-06-17
0.4317799210548401,1983-06-20
0.4304095506668091,1983-06-21
0.46330687403678894,1983-06-22
0.48523828387260437,1983-06-23
0.47838544845581055,1983-06-24
0.4660488963127136,1983-06-27
0.44959965348243713,1983-06-28
0.4441171884536743,1983-06-29
0.45919501781463623,1983-06-30
0.4578240215778351,1983-07-01
0.44822928309440613,1983-07-05
0.44685840606689453,1983-07-06
0.44685840606689453,1983-07-07
0.44959965348243713,1983-07-08
0.4605654776096344,1983-07-11
0.4578240215778351,1983-07-12
0.44959965348243713,1983-07-13
0.4454875886440277,1983-07-14
0.4454875886440277,1983-07-15
0.44822928309440613,1983-07-18
0.44822928309440613,1983-07-19
0.4578240215778351,1983-07-20
0.4715312123298645,1983-07-21
0.5057997107505798,1983-07-22
0.5016875863075256,1983-07-25
0.49757498502731323,1983-07-26
0.49072179198265076,1983-07-27
0.49072179198265076,1983-07-28
0.4797559678554535,1983-07-29
0.47564342617988586,1983-08-01
0.4770145118236542,1983-08-02
0.47564342617988586,1983-08-03
0.4715312123298645,1983-08-04
0.4660488963127136,1983-08-05
0.4660488963127136,1983-08-08
0.4605654776096344,1983-08-09
0.4550829529762268,1983-08-10
0.45097029209136963,1983-08-11
0.44685840606689453,1983-08-12
0.4400045573711395,1983-08-15
0.4304095506668091,1983-08-16
0.4317799210548401,1983-08-17
0.4276679754257202,1983-08-18
0.4262974262237549,1983-08-19
0.4304095506668091,1983-08-22
0.4304095506668091,1983-08-23
0.45097029209136963,1983-08-24
0.44822928309440613,1983-08-25
0.44959965348243713,1983-08-26
0.4550829529762268,1983-08-29
0.4564536213874817,1983-08-30
