CHD,Date
0.1256018728017807,1980-06-16
0.1256018728017807,1980-06-17
0.1256018728017807,1980-06-18
0.12363888323307037,1980-06-19
0.12363888323307037,1980-06-20
0.12363888323307037,1980-06-23
0.12363888323307037,1980-06-24
0.12363888323307037,1980-06-25
0.12363888323307037,1980-06-26
0.12363888323307037,1980-06-27
0.12363888323307037,1980-06-30
0.12363888323307037,1980-07-01
0.12363888323307037,1980-07-02
0.12363888323307037,1980-07-03
0.12363888323307037,1980-07-07
0.1256018728017807,1980-07-08
0.12167663127183914,1980-07-09
0.12167663127183914,1980-07-10
0.11971438676118851,1980-07-11
0.11971438676118851,1980-07-14
0.11971438676118851,1980-07-15
0.11971438676118851,1980-07-16
0.11971438676118851,1980-07-17
0.11971438676118851,1980-07-18
0.11971438676118851,1980-07-21
0.11775150895118713,1980-07-22
0.11775150895118713,1980-07-23
0.11775150895118713,1980-07-24
0.11775150895118713,1980-07-25
0.11677033454179764,1980-07-28
0.11677033454179764,1980-07-29
0.11677033454179764,1980-07-30
0.11578919738531113,1980-07-31
0.11578919738531113,1980-08-01
0.11578919738531113,1980-08-04
0.11578919738531113,1980-08-05
0.11971438676118851,1980-08-06
0.11971438676118851,1980-08-07
0.11775150895118713,1980-08-08
0.11775150895118713,1980-08-11
0.11775150895118713,1980-08-12
0.11775150895118713,1980-08-13
0.11775150895118713,1980-08-14
0.11971438676118851,1980-08-15
0.11971438676118851,1980-08-18
0.11971438676118851,1980-08-19
0.12167663127183914,1980-08-20
0.12363888323307037,1980-08-21
0.12363888323307037,1980-08-22
0.12363888323307037,1980-08-25
0.12363888323307037,1980-08-26
0.12363888323307037,1980-08-27
0.12363888323307037,1980-08-28
0.1256018728017807,1980-08-29
0.1256018728017807,1980-09-02
0.1256018728017807,1980-09-03
0.1256018728017807,1980-09-04
0.12756407260894775,1980-09-05
0.12756407260894775,1980-09-08
0.12756407260894775,1980-09-09
0.12756407260894775,1980-09-10
0.12756407260894775,1980-09-11
0.12756407260894775,1980-09-12
0.12756407260894775,1980-09-15
0.12756407260894775,1980-09-16
0.12756407260894775,1980-09-17
0.12756407260894775,1980-09-18
0.12952695786952972,1980-09-19
0.12952695786952972,1980-09-22
0.12952695786952972,1980-09-23
0.12952695786952972,1980-09-24
0.12952695786952972,1980-09-25
0.13148921728134155,1980-09-26
0.13148921728134155,1980-09-29
0.13148921728134155,1980-09-30
0.13148921728134155,1980-10-01
0.13148921728134155,1980-10-02
0.13148921728134155,1980-10-03
0.13148921728134155,1980-10-06
0.13148921728134155,1980-10-07
0.13148921728134155,1980-10-08
0.13148921728134155,1980-10-09
0.13148921728134155,1980-10-10
0.13148921728134155,1980-10-13
0.13345207273960114,1980-10-14
0.13345207273960114,1980-10-15
0.13345207273960114,1980-10-16
0.13541439175605774,1980-10-17
0.13933958113193512,1980-10-20
0.1471891552209854,1980-10-21
0.15111438930034637,1980-10-22
0.15111438930034637,1980-10-23
0.15111438930034637,1980-10-24
0.15111438930034637,1980-10-27
0.15111438930034637,1980-10-28
0.15111438930034637,1980-10-29
0.15111438930034637,1980-10-30
0.15111438930034637,1980-10-31
0.15111438930034637,1980-11-03
0.15307721495628357,1980-11-05
0.15307721495628357,1980-11-06
0.1550394594669342,1980-11-07
0.1550394594669342,1980-11-10
0.1550394594669342,1980-11-11
0.1550394594669342,1980-11-12
0.1550394594669342,1980-11-13
0.1550394594669342,1980-11-14
0.1550394594669342,1980-11-17
0.1589646339416504,1980-11-18
0.15700241923332214,1980-11-19
0.15700241923332214,1980-11-20
0.15700241923332214,1980-11-21
0.15700241923332214,1980-11-24
0.15700241923332214,1980-11-25
0.1609269082546234,1980-11-26
0.1609269082546234,1980-11-28
0.1609269082546234,1980-12-01
0.15700241923332214,1980-12-02
0.15700241923332214,1980-12-03
0.15700241923332214,1980-12-04
0.1550394594669342,1980-12-05
0.1550394594669342,1980-12-08
0.15111438930034637,1980-12-09
0.137376606464386,1980-12-10
0.137376606464386,1980-12-11
0.14130178093910217,1980-12-12
0.1462080180644989,1980-12-15
0.1471891552209854,1980-12-16
0.1471891552209854,1980-12-17
0.1471891552209854,1980-12-18
0.1471891552209854,1980-12-19
0.1471891552209854,1980-12-22
0.1471891552209854,1980-12-23
0.1471891552209854,1980-12-24
0.1471891552209854,1980-12-26
0.1471891552209854,1980-12-29
0.1471891552209854,1980-12-30
0.14915205538272858,1980-12-31
0.14915205538272858,1981-01-02
0.14915205538272858,1981-01-05
0.14915205538272858,1981-01-06
0.15111438930034637,1981-01-07
0.15111438930034637,1981-01-08
0.15111438930034637,1981-01-09
0.15111438930034637,1981-01-12
0.1550394594669342,1981-01-13
0.1550394594669342,1981-01-14
0.1550394594669342,1981-01-15
0.1550394594669342,1981-01-16
0.1550394594669342,1981-01-19
0.1550394594669342,1981-01-20
0.1550394594669342,1981-01-21
0.15405835211277008,1981-01-22
0.15307721495628357,1981-01-23
0.14915205538272858,1981-01-26
0.1471891552209854,1981-01-27
0.1471891552209854,1981-01-28
0.1648520529270172,1981-01-29
0.1599457561969757,1981-01-30
0.15700241923332214,1981-02-02
0.1550394594669342,1981-02-03
0.1550394594669342,1981-02-04
0.1560206562280655,1981-02-05
0.1560206562280655,1981-02-06
0.15700241923332214,1981-02-09
0.15700241923332214,1981-02-10
0.1560206562280655,1981-02-11
0.1550394594669342,1981-02-12
0.1560206562280655,1981-02-13
0.1560206562280655,1981-02-17
0.1560206562280655,1981-02-18
0.1560206562280655,1981-02-19
0.1560206562280655,1981-02-20
0.1550394594669342,1981-02-23
0.15700241923332214,1981-02-24
0.15700241923332214,1981-02-25
0.1589646339416504,1981-02-26
0.1609269082546234,1981-02-27
0.1609269082546234,1981-03-02
0.1609269082546234,1981-03-03
0.1609269082546234,1981-03-04
0.1609269082546234,1981-03-05
0.1609269082546234,1981-03-06
0.1609269082546234,1981-03-09
0.1599457561969757,1981-03-10
0.1550394594669342,1981-03-11
0.15405835211277008,1981-03-12
0.1550394594669342,1981-03-13
0.1560206562280655,1981-03-16
0.1550394594669342,1981-03-17
0.1550394594669342,1981-03-18
0.1550394594669342,1981-03-19
0.15700241923332214,1981-03-20
0.15307721495628357,1981-03-23
0.15307721495628357,1981-03-24
0.15307721495628357,1981-03-25
0.15307721495628357,1981-03-26
0.15307721495628357,1981-03-27
0.15307721495628357,1981-03-30
0.15111438930034637,1981-03-31
0.14817091822624207,1981-04-01
0.1462080180644989,1981-04-02
0.137376606464386,1981-04-03
0.13639551401138306,1981-04-06
0.137376606464386,1981-04-07
0.137376606464386,1981-04-08
0.13541439175605774,1981-04-09
0.12756407260894775,1981-04-10
0.1256018728017807,1981-04-13
0.12363888323307037,1981-04-14
0.12167663127183914,1981-04-15
0.13148921728134155,1981-04-16
0.13148921728134155,1981-04-20
0.12756407260894775,1981-04-21
0.12756407260894775,1981-04-22
0.1256018728017807,1981-04-23
0.12363888323307037,1981-04-24
0.12363888323307037,1981-04-27
0.1256018728017807,1981-04-28
0.1256018728017807,1981-04-29
0.1256018728017807,1981-04-30
0.12363888323307037,1981-05-01
0.12363888323307037,1981-05-04
0.12363888323307037,1981-05-05
0.12363888323307037,1981-05-06
0.12363888323307037,1981-05-07
0.1256018728017807,1981-05-08
0.1256018728017807,1981-05-11
0.1256018728017807,1981-05-12
0.1256018728017807,1981-05-13
0.1256018728017807,1981-05-14
0.1256018728017807,1981-05-15
0.1256018728017807,1981-05-18
0.1256018728017807,1981-05-19
0.1256018728017807,1981-05-20
0.12363888323307037,1981-05-21
0.11775150895118713,1981-05-22
0.11382637172937393,1981-05-26
0.1118641197681427,1981-05-27
0.12167663127183914,1981-05-28
0.12167663127183914,1981-05-29
0.12167663127183914,1981-06-01
0.12167663127183914,1981-06-02
0.11971438676118851,1981-06-03
0.11971438676118851,1981-06-04
0.11971438676118851,1981-06-05
0.11971438676118851,1981-06-08
0.11971438676118851,1981-06-09
0.11971438676118851,1981-06-10
0.11971438676118851,1981-06-11
0.11971438676118851,1981-06-12
0.11971438676118851,1981-06-15
0.11971438676118851,1981-06-16
0.11775150895118713,1981-06-17
0.11775150895118713,1981-06-18
0.11775150895118713,1981-06-19
0.11480804532766342,1981-06-22
0.11775150895118713,1981-06-23
0.11775150895118713,1981-06-24
0.11775150895118713,1981-06-25
0.11775150895118713,1981-06-26
0.11775150895118713,1981-06-29
0.11480804532766342,1981-06-30
0.11480804532766342,1981-07-01
0.11775150895118713,1981-07-02
0.11775150895118713,1981-07-06
0.11775150895118713,1981-07-07
0.1118641197681427,1981-07-08
0.11775150895118713,1981-07-09
0.11775150895118713,1981-07-10
0.11775150895118713,1981-07-13
0.12363888323307037,1981-07-14
0.12363888323307037,1981-07-15
0.12363888323307037,1981-07-16
0.12658295035362244,1981-07-17
0.12363888323307037,1981-07-20
0.12363888323307037,1981-07-21
0.12069551646709442,1981-07-22
0.12069551646709442,1981-07-23
0.12069551646709442,1981-07-24
0.12363888323307037,1981-07-27
0.12069551646709442,1981-07-28
0.12363888323307037,1981-07-29
0.12952695786952972,1981-07-30
0.14130178093910217,1981-07-31
0.14130178093910217,1981-08-03
0.14130178093910217,1981-08-04
0.14130178093910217,1981-08-05
0.14130178093910217,1981-08-06
0.1471891552209854,1981-08-07
0.1471891552209854,1981-08-10
0.1471891552209854,1981-08-11
0.13835838437080383,1981-08-12
0.12952695786952972,1981-08-13
0.12952695786952972,1981-08-14
0.12952695786952972,1981-08-17
0.12658295035362244,1981-08-18
0.12952695786952972,1981-08-19
0.12952695786952972,1981-08-20
0.12952695786952972,1981-08-21
0.12952695786952972,1981-08-24
0.12952695786952972,1981-08-25
0.13247036933898926,1981-08-26
0.13247036933898926,1981-08-27
0.12952695786952972,1981-08-28
0.12658295035362244,1981-08-31
0.12952695786952972,1981-09-01
0.12952695786952972,1981-09-02
0.12952695786952972,1981-09-03
0.12658295035362244,1981-09-04
0.12511089444160461,1981-09-08
0.12658295035362244,1981-09-09
0.12363888323307037,1981-09-10
0.12363888323307037,1981-09-11
0.12363888323307037,1981-09-14
0.12363888323307037,1981-09-15
0.12363888323307037,1981-09-16
0.12363888323307037,1981-09-17
0.12363888323307037,1981-09-18
0.12658295035362244,1981-09-21
0.12658295035362244,1981-09-22
0.12069551646709442,1981-09-23
0.11480804532766342,1981-09-24
0.11480804532766342,1981-09-25
0.11480804532766342,1981-09-28
0.11480804532766342,1981-09-29
0.11480804532766342,1981-09-30
0.11480804532766342,1981-10-01
0.11480804532766342,1981-10-02
0.11480804532766342,1981-10-05
0.11775150895118713,1981-10-06
0.11775150895118713,1981-10-07
0.11775150895118713,1981-10-08
0.11775150895118713,1981-10-09
0.11775150895118713,1981-10-12
0.11775150895118713,1981-10-13
0.11775150895118713,1981-10-14
0.11775150895118713,1981-10-15
0.11775150895118713,1981-10-16
0.11775150895118713,1981-10-19
0.11480804532766342,1981-10-20
0.11480804532766342,1981-10-21
0.11480804532766342,1981-10-22
0.11480804532766342,1981-10-23
0.11480804532766342,1981-10-26
0.1118641197681427,1981-10-27
0.1118641197681427,1981-10-28
0.1118641197681427,1981-10-29
0.1118641197681427,1981-10-30
0.1118641197681427,1981-11-02
0.11480804532766342,1981-11-03
0.11480804532766342,1981-11-04
0.11775150895118713,1981-11-05
0.12069551646709442,1981-11-06
0.12363888323307037,1981-11-09
0.12363888323307037,1981-11-10
0.12363888323307037,1981-11-11
0.12363888323307037,1981-11-12
0.12363888323307037,1981-11-13
0.12363888323307037,1981-11-16
0.12069551646709442,1981-11-17
0.11775150895118713,1981-11-18
0.11775150895118713,1981-11-19
0.12363888323307037,1981-11-20
0.12069551646709442,1981-11-23
0.12363888323307037,1981-11-24
0.12363888323307037,1981-11-25
0.12363888323307037,1981-11-27
0.12363888323307037,1981-11-30
0.12658295035362244,1981-12-01
0.12658295035362244,1981-12-02
0.12658295035362244,1981-12-03
0.12952695786952972,1981-12-04
0.12952695786952972,1981-12-07
0.12658295035362244,1981-12-08
0.12952695786952972,1981-12-09
0.12952695786952972,1981-12-10
0.13247036933898926,1981-12-11
0.13541439175605774,1981-12-14
0.13541439175605774,1981-12-15
0.14130178093910217,1981-12-16
0.15307721495628357,1981-12-17
0.17074009776115417,1981-12-18
0.16779616475105286,1981-12-21
0.15307721495628357,1981-12-22
0.15013325214385986,1981-12-23
0.15013325214385986,1981-12-24
0.15013325214385986,1981-12-28
0.15307721495628357,1981-12-29
0.1560206562280655,1981-12-30
0.16779616475105286,1981-12-31
0.16779616475105286,1982-01-04
0.1648520529270172,1982-01-05
0.16779616475105286,1982-01-06
0.16779616475105286,1982-01-07
0.16779616475105286,1982-01-08
0.15013325214385986,1982-01-11
0.15013325214385986,1982-01-12
0.15013325214385986,1982-01-13
0.1471891552209854,1982-01-14
0.15013325214385986,1982-01-15
0.14424580335617065,1982-01-18
0.14424580335617065,1982-01-19
0.14424580335617065,1982-01-20
0.14424580335617065,1982-01-21
0.1471891552209854,1982-01-22
0.15013325214385986,1982-01-25
0.15013325214385986,1982-01-26
0.15307721495628357,1982-01-27
0.1560206562280655,1982-01-28
0.1560206562280655,1982-01-29
0.15307721495628357,1982-02-01
0.15307721495628357,1982-02-02
0.15307721495628357,1982-02-03
0.1589646339416504,1982-02-04
0.1589646339416504,1982-02-05
0.1589646339416504,1982-02-08
0.16190868616104126,1982-02-09
0.16190868616104126,1982-02-10
0.16190868616104126,1982-02-11
0.1589646339416504,1982-02-12
0.15307721495628357,1982-02-16
0.15307721495628357,1982-02-17
0.15307721495628357,1982-02-18
0.15307721495628357,1982-02-19
0.15307721495628357,1982-02-22
0.15307721495628357,1982-02-23
0.15307721495628357,1982-02-24
0.1589646339416504,1982-02-25
0.1560206562280655,1982-02-26
0.1560206562280655,1982-03-01
0.16190868616104126,1982-03-02
0.16190868616104126,1982-03-03
0.1589646339416504,1982-03-04
0.1589646339416504,1982-03-05
0.1560206562280655,1982-03-08
0.1560206562280655,1982-03-09
0.1560206562280655,1982-03-10
0.1560206562280655,1982-03-11
0.1560206562280655,1982-03-12
0.1560206562280655,1982-03-15
0.1560206562280655,1982-03-16
0.1560206562280655,1982-03-17
0.1560206562280655,1982-03-18
0.1589646339416504,1982-03-19
0.1589646339416504,1982-03-22
0.1589646339416504,1982-03-23
0.1589646339416504,1982-03-24
0.16190868616104126,1982-03-25
0.16190868616104126,1982-03-26
0.16190868616104126,1982-03-29
0.16190868616104126,1982-03-30
0.16190868616104126,1982-03-31
0.16190868616104126,1982-04-01
0.16190868616104126,1982-04-02
0.1648520529270172,1982-04-05
0.16190868616104126,1982-04-06
0.16190868616104126,1982-04-07
0.16190868616104126,1982-04-08
0.16190868616104126,1982-04-12
0.16190868616104126,1982-04-13
0.16190868616104126,1982-04-14
0.16190868616104126,1982-04-15
0.16190868616104126,1982-04-16
0.1648520529270172,1982-04-19
0.1648520529270172,1982-04-20
0.1648520529270172,1982-04-21
0.16190868616104126,1982-04-22
0.16190868616104126,1982-04-23
0.1648520529270172,1982-04-26
0.1648520529270172,1982-04-27
0.1648520529270172,1982-04-28
0.16779616475105286,1982-04-29
0.16779616475105286,1982-04-30
0.16779616475105286,1982-05-03
0.1736835241317749,1982-05-04
0.1736835241317749,1982-05-05
0.1736835241317749,1982-05-06
0.1736835241317749,1982-05-07
0.17074009776115417,1982-05-10
0.17074009776115417,1982-05-11
0.1736835241317749,1982-05-12
0.1736835241317749,1982-05-13
0.17957085371017456,1982-05-14
0.17957085371017456,1982-05-17
0.1825149804353714,1982-05-18
0.1825149804353714,1982-05-19
0.1825149804353714,1982-05-20
0.18545904755592346,1982-05-21
0.18545904755592346,1982-05-24
0.1913464218378067,1982-05-25
0.18840238451957703,1982-05-26
0.1913464218378067,1982-05-27
0.19429047405719757,1982-05-28
0.18840238451957703,1982-06-01
0.18840238451957703,1982-06-02
0.18840238451957703,1982-06-03
0.18840238451957703,1982-06-04
0.18840238451957703,1982-06-07
0.1825149804353714,1982-06-08
0.17662757635116577,1982-06-09
0.17074009776115417,1982-06-10
0.1648520529270172,1982-06-11
0.16190868616104126,1982-06-14
0.15307721495628357,1982-06-15
0.15307721495628357,1982-06-16
0.15307721495628357,1982-06-17
0.15307721495628357,1982-06-18
0.15013325214385986,1982-06-21
0.15013325214385986,1982-06-22
0.1560206562280655,1982-06-23
0.16190868616104126,1982-06-24
0.16190868616104126,1982-06-25
0.16190868616104126,1982-06-28
0.16190868616104126,1982-06-29
0.16779616475105286,1982-06-30
0.16779616475105286,1982-07-01
0.16779616475105286,1982-07-02
0.16779616475105286,1982-07-06
0.16779616475105286,1982-07-07
0.16779616475105286,1982-07-08
0.16779616475105286,1982-07-09
0.16779616475105286,1982-07-12
0.16779616475105286,1982-07-13
0.16779616475105286,1982-07-14
0.16779616475105286,1982-07-15
0.16779616475105286,1982-07-16
0.1648520529270172,1982-07-19
0.1648520529270172,1982-07-20
0.1648520529270172,1982-07-21
0.1648520529270172,1982-07-22
0.16190868616104126,1982-07-23
0.16190868616104126,1982-07-26
0.1560206562280655,1982-07-27
0.1560206562280655,1982-07-28
0.1560206562280655,1982-07-29
0.1589646339416504,1982-07-30
0.1589646339416504,1982-08-02
0.1589646339416504,1982-08-03
0.1589646339416504,1982-08-04
0.15013325214385986,1982-08-05
0.15013325214385986,1982-08-06
0.1471891552209854,1982-08-09
0.1471891552209854,1982-08-10
0.1471891552209854,1982-08-11
0.1471891552209854,1982-08-12
0.1471891552209854,1982-08-13
0.1471891552209854,1982-08-16
0.1471891552209854,1982-08-17
0.15013325214385986,1982-08-18
0.15013325214385986,1982-08-19
0.15013325214385986,1982-08-20
0.15307721495628357,1982-08-23
0.1560206562280655,1982-08-24
0.1589646339416504,1982-08-25
0.1648520529270172,1982-08-26
0.1648520529270172,1982-08-27
0.16190868616104126,1982-08-30
0.16190868616104126,1982-08-31
0.16190868616104126,1982-09-01
0.16190868616104126,1982-09-02
0.16190868616104126,1982-09-03
0.1736835241317749,1982-09-07
0.18545904755592346,1982-09-08
0.18545904755592346,1982-09-09
0.1825149804353714,1982-09-10
0.1825149804353714,1982-09-13
0.1825149804353714,1982-09-14
0.1825149804353714,1982-09-15
0.1825149804353714,1982-09-16
0.1825149804353714,1982-09-17
0.17662757635116577,1982-09-20
0.1736835241317749,1982-09-21
0.17662757635116577,1982-09-22
0.17957085371017456,1982-09-23
0.17957085371017456,1982-09-24
0.17957085371017456,1982-09-27
0.17957085371017456,1982-09-28
0.17662757635116577,1982-09-29
0.17662757635116577,1982-09-30
0.17662757635116577,1982-10-01
0.17662757635116577,1982-10-04
0.17662757635116577,1982-10-05
0.17957085371017456,1982-10-06
0.18840238451957703,1982-10-07
0.1913464218378067,1982-10-08
0.1913464218378067,1982-10-11
0.1913464218378067,1982-10-12
0.19723375141620636,1982-10-13
0.19723375141620636,1982-10-14
0.2031211107969284,1982-10-15
0.20017783343791962,1982-10-18
0.20017783343791962,1982-10-19
0.20017783343791962,1982-10-20
0.20017783343791962,1982-10-21
0.2031211107969284,1982-10-22
0.2031211107969284,1982-10-25
0.20017783343791962,1982-10-26
0.2178407907485962,1982-10-27
0.21489673852920532,1982-10-28
0.21489673852920532,1982-10-29
0.2178407907485962,1982-11-01
0.2296154499053955,1982-11-02
0.23255965113639832,1982-11-03
0.23255965113639832,1982-11-04
0.23550301790237427,1982-11-05
0.23255965113639832,1982-11-08
0.23255965113639832,1982-11-09
0.2296154499053955,1982-11-10
0.22078411281108856,1982-11-11
0.2237282395362854,1982-11-12
0.2237282395362854,1982-11-15
0.2178407907485962,1982-11-16
0.2119525969028473,1982-11-17
0.2178407907485962,1982-11-18
0.2178407907485962,1982-11-19
0.2119525969028473,1982-11-22
0.21489673852920532,1982-11-23
0.21489673852920532,1982-11-24
0.21489673852920532,1982-11-26
0.21489673852920532,1982-11-29
0.2178407907485962,1982-11-30
0.2178407907485962,1982-12-01
0.2178407907485962,1982-12-02
0.2178407907485962,1982-12-03
0.2178407907485962,1982-12-06
0.2178407907485962,1982-12-07
0.2178407907485962,1982-12-08
0.21489673852920532,1982-12-09
0.2119525969028473,1982-12-10
0.2119525969028473,1982-12-13
0.2119525969028473,1982-12-14
0.2090092897415161,1982-12-15
0.20606520771980286,1982-12-16
0.20606520771980286,1982-12-17
0.2090092897415161,1982-12-20
0.20606520771980286,1982-12-21
0.20606520771980286,1982-12-22
0.20606520771980286,1982-12-23
0.20606520771980286,1982-12-27
0.20606520771980286,1982-12-28
0.20606520771980286,1982-12-29
0.20606520771980286,1982-12-30
0.2090092897415161,1982-12-31
0.2090092897415161,1983-01-03
0.2090092897415161,1983-01-04
0.2090092897415161,1983-01-05
0.2119525969028473,1983-01-06
0.2119525969028473,1983-01-07
0.2119525969028473,1983-01-10
0.2119525969028473,1983-01-11
0.2119525969028473,1983-01-12
0.2119525969028473,1983-01-13
0.2119525969028473,1983-01-14
0.2119525969028473,1983-01-17
0.2119525969028473,1983-01-18
0.2119525969028473,1983-01-19
0.20606520771980286,1983-01-20
0.20606520771980286,1983-01-21
0.2031211107969284,1983-01-24
0.2031211107969284,1983-01-25
0.2031211107969284,1983-01-26
0.20606520771980286,1983-01-27
0.2031211107969284,1983-01-28
0.20017783343791962,1983-01-31
0.20017783343791962,1983-02-01
0.19723375141620636,1983-02-02
0.19723375141620636,1983-02-03
0.19723375141620636,1983-02-04
0.19429047405719757,1983-02-07
0.18840238451957703,1983-02-08
0.1825149804353714,1983-02-09
0.1825149804353714,1983-02-10
0.18545904755592346,1983-02-11
0.18545904755592346,1983-02-14
0.18840238451957703,1983-02-15
0.1913464218378067,1983-02-16
0.1913464218378067,1983-02-17
0.1913464218378067,1983-02-18
0.19429047405719757,1983-02-22
0.19723375141620636,1983-02-23
0.20017783343791962,1983-02-24
0.2031211107969284,1983-02-25
0.19723375141620636,1983-02-28
0.20017783343791962,1983-03-01
0.20017783343791962,1983-03-02
0.20606520771980286,1983-03-03
0.2090092897415161,1983-03-04
0.21489673852920532,1983-03-07
0.2178407907485962,1983-03-08
0.2178407907485962,1983-03-09
0.2178407907485962,1983-03-10
0.2178407907485962,1983-03-11
0.2178407907485962,1983-03-14
0.2178407907485962,1983-03-15
0.22078411281108856,1983-03-16
0.22078411281108856,1983-03-17
0.2237282395362854,1983-03-18
0.2237282395362854,1983-03-21
0.2266714870929718,1983-03-22
0.2266714870929718,1983-03-23
0.2296154499053955,1983-03-24
0.23255965113639832,1983-03-25
0.23255965113639832,1983-03-28
0.23550301790237427,1983-03-29
0.23550301790237427,1983-03-30
0.23550301790237427,1983-03-31
0.23550301790237427,1983-04-04
0.24139103293418884,1983-04-05
0.24139103293418884,1983-04-06
0.23844683170318604,1983-04-07
0.23550301790237427,1983-04-08
0.23255965113639832,1983-04-11
0.23255965113639832,1983-04-12
0.2296154499053955,1983-04-13
0.23255965113639832,1983-04-14
0.23255965113639832,1983-04-15
0.2296154499053955,1983-04-18
0.2266714870929718,1983-04-19
0.2237282395362854,1983-04-20
0.2266714870929718,1983-04-21
0.2266714870929718,1983-04-22
0.2266714870929718,1983-04-25
0.2266714870929718,1983-04-26
0.2266714870929718,1983-04-27
0.23255965113639832,1983-04-28
0.23550301790237427,1983-04-29
0.23844683170318604,1983-05-02
0.23550301790237427,1983-05-03
0.23844683170318604,1983-05-04
0.23844683170318604,1983-05-05
0.23550301790237427,1983-05-06
0.23550301790237427,1983-05-09
0.23550301790237427,1983-05-10
0.23550301790237427,1983-05-11
0.23550301790237427,1983-05-12
0.2296154499053955,1983-05-13
0.2296154499053955,1983-05-16
0.2296154499053955,1983-05-17
0.2296154499053955,1983-05-18
0.2296154499053955,1983-05-19
0.2296154499053955,1983-05-20
0.23255965113639832,1983-05-23
0.23550301790237427,1983-05-24
0.24139103293418884,1983-05-25
0.24139103293418884,1983-05-26
0.24139103293418884,1983-05-27
0.24139103293418884,1983-05-31
0.24727831780910492,1983-06-01
0.2531659007072449,1983-06-02
0.2649412751197815,1983-06-03
0.29437893629074097,1983-06-06
0.2796602249145508,1983-06-07
0.28260356187820435,1983-06-08
0.2958510220050812,1983-06-09
0.3002665042877197,1983-06-10
0.30909794569015503,1983-06-13
0.31351396441459656,1983-06-14
0.3002665042877197,1983-06-15
0.3046824634075165,1983-06-16
0.3046824634075165,1983-06-17
0.3046824634075165,1983-06-20
0.3046824634075165,1983-06-21
0.3046824634075165,1983-06-22
0.3046824634075165,1983-06-23
0.3046824634075165,1983-06-24
0.3046824634075165,1983-06-27
0.3002665042877197,1983-06-28
0.2914348840713501,1983-06-29
0.28260356187820435,1983-06-30
0.28701961040496826,1983-07-01
0.28260356187820435,1983-07-05
0.3355923295021057,1983-07-06
0.3179292678833008,1983-07-07
0.3179292678833008,1983-07-08
0.3179292678833008,1983-07-11
0.28701961040496826,1983-07-12
0.2914348840713501,1983-07-13
0.28701961040496826,1983-07-14
0.28701961040496826,1983-07-15
0.28260356187820435,1983-07-18
0.27818816900253296,1983-07-19
0.27818816900253296,1983-07-20
0.27818816900253296,1983-07-21
0.27818816900253296,1983-07-22
0.27818816900253296,1983-07-25
0.28260356187820435,1983-07-26
0.28260356187820435,1983-07-27
0.28260356187820435,1983-07-28
0.28701961040496826,1983-07-29
0.28701961040496826,1983-08-01
0.28701961040496826,1983-08-02
0.28701961040496826,1983-08-03
0.28260356187820435,1983-08-04
0.28260356187820435,1983-08-05
0.2737727761268616,1983-08-08
0.28701961040496826,1983-08-09
0.31351396441459656,1983-08-10
0.31351396441459656,1983-08-11
0.30909794569015503,1983-08-12
0.3046824634075165,1983-08-15
0.3046824634075165,1983-08-16
0.3046824634075165,1983-08-17
0.3046824634075165,1983-08-18
0.30909794569015503,1983-08-19
0.3046824634075165,1983-08-22
0.3046824634075165,1983-08-23
0.3046824634075165,1983-08-24
0.3046824634075165,1983-08-25
0.3046824634075165,1983-08-26
0.3046824634075165,1983-08-29
