GS,Date
82.02376556396484,2005-07-18
83.14530944824219,2005-07-19
83.06200408935547,2005-07-20
82.0313491821289,2005-07-21
82.88966369628906,2005-07-22
82.27439880371094,2005-07-25
81.81867218017578,2005-07-26
82.90483856201172,2005-07-27
83.2998046875,2005-07-28
81.63640594482422,2005-07-29
81.36295318603516,2005-08-01
83.18585968017578,2005-08-02
84.21125793457031,2005-08-03
82.98079681396484,2005-08-04
83.32258605957031,2005-08-05
83.48210906982422,2005-08-08
84.67459106445312,2005-08-09
85.0923080444336,2005-08-10
86.69498443603516,2005-08-11
86.32279968261719,2005-08-12
87.0975341796875,2005-08-15
85.13030242919922,2005-08-16
84.40872192382812,2005-08-17
84.19606018066406,2005-08-18
84.51509857177734,2005-08-19
84.84168243408203,2005-08-22
84.91765594482422,2005-08-23
83.54285430908203,2005-08-24
83.93023681640625,2005-08-25
83.36056518554688,2005-08-26
83.66439819335938,2005-08-29
83.42891693115234,2005-08-30
84.44673919677734,2005-08-31
85.92027282714844,2005-09-01
85.98858642578125,2005-09-02
87.03680419921875,2005-09-06
87.27983856201172,2005-09-07
87.46976470947266,2005-09-08
88.23687744140625,2005-09-09
89.6268310546875,2005-09-12
89.01922607421875,2005-09-13
88.03181457519531,2005-09-14
88.06977844238281,2005-09-15
89.9306869506836,2005-09-16
89.8395004272461,2005-09-19
89.66484069824219,2005-09-20
87.86468505859375,2005-09-21
90.00662231445312,2005-09-22
90.74341583251953,2005-09-23
91.1459732055664,2005-09-26
90.89530181884766,2005-09-27
91.221923828125,2005-09-28
92.07261657714844,2005-09-29
92.34603118896484,2005-09-30
92.39920806884766,2005-10-03
90.32561492919922,2005-10-04
89.43699645996094,2005-10-05
88.81415557861328,2005-10-06
89.30024719238281,2005-10-07
90.01424407958984,2005-10-10
89.28504180908203,2005-10-11
87.84193420410156,2005-10-12
85.96583557128906,2005-10-13
87.00642395019531,2005-10-14
88.90528869628906,2005-10-17
88.9356460571289,2005-10-18
92.05742645263672,2005-10-19
90.38292694091797,2005-10-20
90.39818572998047,2005-10-21
93.84602355957031,2005-10-24
94.03629302978516,2005-10-25
94.56912994384766,2005-10-26
93.18388366699219,2005-10-27
94.80506134033203,2005-10-28
96.18267822265625,2005-10-31
96.35772705078125,2005-11-01
98.28333282470703,2005-11-02
98.33666229248047,2005-11-03
99.67620849609375,2005-11-04
98.298583984375,2005-11-07
97.0580062866211,2005-11-08
97.95606994628906,2005-11-09
99.01403045654297,2005-11-10
98.9455337524414,2005-11-11
98.36709594726562,2005-11-14
97.40047454833984,2005-11-15
97.5602798461914,2005-11-16
99.25758361816406,2005-11-17
100.14812469482422,2005-11-18
100.77982330322266,2005-11-21
100.9244613647461,2005-11-22
102.0509262084961,2005-11-23
102.0813217163086,2005-11-25
99.78278350830078,2005-11-28
99.28802490234375,2005-11-29
98.15398406982422,2005-11-30
99.15862274169922,2005-12-01
99.76753997802734,2005-12-02
101.26696014404297,2005-12-05
99.94261169433594,2005-12-06
98.86180877685547,2005-12-07
97.91041564941406,2005-12-08
98.68675994873047,2005-12-09
98.95316314697266,2005-12-12
100.19377899169922,2005-12-13
98.66390991210938,2005-12-14
97.65162658691406,2005-12-15
96.2816162109375,2005-12-16
95.2388687133789,2005-12-19
95.79450988769531,2005-12-20
96.89811706542969,2005-12-21
97.41569519042969,2005-12-22
97.50701141357422,2005-12-23
97.62120819091797,2005-12-27
97.40806579589844,2005-12-28
97.43855285644531,2005-12-29
97.20257568359375,2005-12-30
98.08547973632812,2006-01-03
96.7306900024414,2006-01-04
96.6926498413086,2006-01-05
98.06266021728516,2006-01-06
99.24237060546875,2006-01-09
100.4906005859375,2006-01-10
100.44493865966797,2006-01-11
100.65804290771484,2006-01-12
101.42676544189453,2006-01-13
100.91685485839844,2006-01-17
100.74933624267578,2006-01-18
101.85301971435547,2006-01-19
100.22881317138672,2006-01-20
101.31920623779297,2006-01-23
101.41838836669922,2006-01-24
101.84541320800781,2006-01-25
104.7735595703125,2006-01-26
105.9478988647461,2006-01-27
106.65702819824219,2006-01-30
107.70938110351562,2006-01-31
108.06011962890625,2006-02-01
108.67781829833984,2006-02-02
108.8455581665039,2006-02-03
108.90653991699219,2006-02-06
106.35960388183594,2006-02-07
107.62548828125,2006-02-08
107.40435028076172,2006-02-09
107.37383270263672,2006-02-10
106.48930358886719,2006-02-13
108.11347961425781,2006-02-14
110.67562103271484,2006-02-15
111.25521087646484,2006-02-16
110.9806137084961,2006-02-17
109.38692474365234,2006-02-21
110.97309112548828,2006-02-22
109.7758560180664,2006-02-23
109.92837524414062,2006-02-24
109.66909790039062,2006-02-27
107.73988342285156,2006-02-28
109.15818786621094,2006-03-01
109.80638122558594,2006-03-02
111.3313980102539,2006-03-03
110.58415222167969,2006-03-06
110.0198974609375,2006-03-07
108.6549072265625,2006-03-08
108.05255126953125,2006-03-09
107.92285919189453,2006-03-10
107.3051986694336,2006-03-13
113.9393539428711,2006-03-14
113.61905670166016,2006-03-15
112.62013244628906,2006-03-16
114.6561050415039,2006-03-17
116.0439682006836,2006-03-20
113.92402648925781,2006-03-21
115.76944732666016,2006-03-22
115.6550521850586,2006-03-23
116.03630828857422,2006-03-24
118.19429016113281,2006-03-27
117.55380249023438,2006-03-28
119.64320373535156,2006-03-29
119.57450103759766,2006-03-30
119.68885803222656,2006-03-31
120.5734634399414,2006-04-03
122.76960754394531,2006-04-04
122.5789566040039,2006-04-05
123.56263732910156,2006-04-06
122.78486633300781,2006-04-07
123.88285064697266,2006-04-10
121.35887145996094,2006-04-11
121.6410903930664,2006-04-12
121.5723648071289,2006-04-13
123.48637390136719,2006-04-17
126.23917388916016,2006-04-18
127.38296508789062,2006-04-19
128.52679443359375,2006-04-20
126.76160430908203,2006-04-21
126.34900665283203,2006-04-24
124.40052032470703,2006-04-25
124.85901641845703,2006-04-26
125.29456329345703,2006-04-27
122.4825210571289,2006-04-28
119.54827117919922,2006-05-01
121.36691284179688,2006-05-02
121.61144256591797,2006-05-03
120.76327514648438,2006-05-04
125.61551666259766,2006-05-05
124.95829010009766,2006-05-08
126.65473175048828,2006-05-09
125.38616943359375,2006-05-10
121.7107925415039,2006-05-11
119.28846740722656,2006-05-12
117.01895141601562,2006-05-15
116.68277740478516,2006-05-16
113.25183868408203,2006-05-17
112.35017395019531,2006-05-18
114.16876983642578,2006-05-19
111.67769622802734,2006-05-22
109.80557250976562,2006-05-23
109.9737319946289,2006-05-24
112.5718002319336,2006-05-25
116.8662109375,2006-05-26
114.48970794677734,2006-05-30
115.34552764892578,2006-05-31
117.3322982788086,2006-06-01
117.74490356445312,2006-06-02
114.92526245117188,2006-06-05
114.03888702392578,2006-06-06
114.58140563964844,2006-06-07
114.43621826171875,2006-06-08
114.5356216430664,2006-06-09
110.79898071289062,2006-06-12
106.40523529052734,2006-06-13
105.83212280273438,2006-06-14
110.12646484375,2006-06-15
110.03484344482422,2006-06-16
109.84378814697266,2006-06-19
110.99763488769531,2006-06-20
114.48970794677734,2006-06-21
113.32823181152344,2006-06-22
113.03022003173828,2006-06-23
114.543212890625,2006-06-26
112.44952392578125,2006-06-27
111.9375,2006-06-28
116.30070495605469,2006-06-29
114.94819641113281,2006-06-30
116.49178314208984,2006-07-03
115.34552764892578,2006-07-05
115.06278991699219,2006-07-06
113.4810562133789,2006-07-07
113.74082946777344,2006-07-10
113.60333251953125,2006-07-11
111.00529479980469,2006-07-12
108.9268569946289,2006-07-13
107.0547103881836,2006-07-14
107.64311981201172,2006-07-17
108.76641845703125,2006-07-18
112.30432891845703,2006-07-19
110.93653106689453,2006-07-20
108.7994155883789,2006-07-21
112.52210235595703,2006-07-24
113.73997497558594,2006-07-25
112.88975524902344,2006-07-26
113.5638427734375,2006-07-27
116.21410369873047,2006-07-28
117.00306701660156,2006-07-31
115.8617935180664,2006-08-01
114.82000732421875,2006-08-02
116.50524139404297,2006-08-03
117.1868896484375,2006-08-04
116.92648315429688,2006-08-07
116.00733947753906,2006-08-08
114.9042739868164,2006-08-09
116.14515686035156,2006-08-10
115.74681854248047,2006-08-11
115.18001556396484,2006-08-14
116.92648315429688,2006-08-15
118.71887969970703,2006-08-16
118.30521392822266,2006-08-17
118.48136901855469,2006-08-18
117.83027648925781,2006-08-21
118.07542419433594,2006-08-22
116.96475982666016,2006-08-23
115.96900177001953,2006-08-24
114.95023345947266,2006-08-25
114.53661346435547,2006-08-28
112.66763305664062,2006-08-29
112.64464569091797,2006-08-30
113.86257934570312,2006-08-31
114.23787689208984,2006-09-01
115.87709045410156,2006-09-05
115.40982818603516,2006-09-06
113.80132293701172,2006-09-07
114.74340057373047,2006-09-08
115.66259002685547,2006-09-11
121.24656677246094,2006-09-12
123.21507263183594,2006-09-13
124.48666381835938,2006-09-14
124.6322021484375,2006-09-15
125.0228500366211,2006-09-18
125.1530532836914,2006-09-19
127.61186981201172,2006-09-20
128.0331268310547,2006-09-21
128.3165283203125,2006-09-22
129.21273803710938,2006-09-25
129.20504760742188,2006-09-26
129.45022583007812,2006-09-27
130.21615600585938,2006-09-28
129.5803680419922,2006-09-29
130.74468994140625,2006-10-02
133.43325805664062,2006-10-03
135.24098205566406,2006-10-04
134.4290313720703,2006-10-05
134.54391479492188,2006-10-06
135.92274475097656,2006-10-09
137.0027618408203,2006-10-10
137.08702087402344,2006-10-11
139.0325927734375,2006-10-12
140.824951171875,2006-10-13
141.87437438964844,2006-10-16
140.2274932861328,2006-10-17
140.15090942382812,2006-10-18
138.17855834960938,2006-10-19
138.44720458984375,2006-10-20
141.74720764160156,2006-10-23
144.15692138671875,2006-10-24
144.74794006347656,2006-10-25
148.4086151123047,2006-10-26
144.79393005371094,2006-10-27
145.622802734375,2006-10-30
145.6534881591797,2006-10-31
141.97738647460938,2006-11-01
143.81163024902344,2006-11-02
143.61204528808594,2006-11-03
145.81468200683594,2006-11-06
144.8015899658203,2006-11-07
144.87069702148438,2006-11-08
141.80856323242188,2006-11-09
143.55838012695312,2006-11-10
144.07257080078125,2006-11-13
146.09091186523438,2006-11-14
148.201416015625,2006-11-15
150.97189331054688,2006-11-16
149.68255615234375,2006-11-17
151.5321044921875,2006-11-20
153.30490112304688,2006-11-21
155.2465362548828,2006-11-22
154.717041015625,2006-11-24
148.201416015625,2006-11-27
151.27886962890625,2006-11-28
150.58819580078125,2006-11-29
149.49838256835938,2006-11-30
149.26815795898438,2006-12-01
153.52748107910156,2006-12-04
154.72467041015625,2006-12-05
157.3263397216797,2006-12-06
153.6425323486328,2006-12-07
157.40306091308594,2006-12-08
155.4230194091797,2006-12-11
153.48915100097656,2006-12-12
152.19207763671875,2006-12-13
153.5889129638672,2006-12-14
153.3663330078125,2006-12-15
155.97569274902344,2006-12-18
154.44070434570312,2006-12-19
154.54054260253906,2006-12-20
152.03094482421875,2006-12-21
152.02333068847656,2006-12-22
153.3816680908203,2006-12-26
154.98562622070312,2006-12-27
154.10304260253906,2006-12-28
152.99024963378906,2006-12-29
154.0417022705078,2007-01-03
152.60650634765625,2007-01-04
152.76004028320312,2007-01-05
156.3516845703125,2007-01-08
156.6203155517578,2007-01-09
159.7130889892578,2007-01-10
162.6063690185547,2007-01-11
164.2256622314453,2007-01-12
163.91868591308594,2007-01-16
163.64239501953125,2007-01-17
160.91795349121094,2007-01-18
161.65597534179688,2007-01-19
163.71617126464844,2007-01-22
163.4624481201172,2007-01-23
169.19720458984375,2007-01-24
163.79302978515625,2007-01-25
164.12355041503906,2007-01-26
162.23252868652344,2007-01-29
160.4951629638672,2007-01-30
163.09347534179688,2007-01-31
162.97052001953125,2007-02-01
164.06976318359375,2007-02-02
163.39329528808594,2007-02-05
165.00765991210938,2007-02-06
164.16197204589844,2007-02-07
164.43104553222656,2007-02-08
163.95437622070312,2007-02-09
162.3016815185547,2007-02-12
163.3779296875,2007-02-13
167.12158203125,2007-02-14
166.6757354736328,2007-02-15
166.7526397705078,2007-02-16
169.84295654296875,2007-02-20
169.23565673828125,2007-02-21
168.32850646972656,2007-02-22
166.4297637939453,2007-02-23
164.5079345703125,2007-02-26
150.67079162597656,2007-02-27
155.091064453125,2007-02-28
153.48439025878906,2007-03-01
150.41720581054688,2007-03-02
146.05848693847656,2007-03-05
151.72402954101562,2007-03-06
150.35569763183594,2007-03-07
153.6996307373047,2007-03-08
155.05259704589844,2007-03-09
155.74441528320312,2007-03-12
153.0000762939453,2007-03-13
153.8610076904297,2007-03-14
154.4298553466797,2007-03-15
152.97703552246094,2007-03-16
155.62139892578125,2007-03-19
156.8206787109375,2007-03-20
162.16334533691406,2007-03-21
161.49449157714844,2007-03-22
162.88597106933594,2007-03-23
162.76292419433594,2007-03-26
161.3330535888672,2007-03-27
158.9423370361328,2007-03-28
159.2805938720703,2007-03-29
158.8424835205078,2007-03-30
158.0890655517578,2007-04-02
161.24087524414062,2007-04-03
160.50282287597656,2007-04-04
159.841796875,2007-04-05
160.61814880371094,2007-04-09
160.70272827148438,2007-04-10
159.072998046875,2007-04-11
159.1652374267578,2007-04-12
158.74246215820312,2007-04-13
164.90771484375,2007-04-16
165.1998291015625,2007-04-17
166.6219024658203,2007-04-18
168.57452392578125,2007-04-19
169.39059448242188,2007-04-20
171.25396728515625,2007-04-23
169.945068359375,2007-04-24
173.702392578125,2007-04-25
173.0941925048828,2007-04-26
172.6861114501953,2007-04-27
168.3204803466797,2007-04-30
168.29730224609375,2007-05-01
168.99801635742188,2007-05-02
170.59181213378906,2007-05-03
175.0421905517578,2007-05-04
174.94972229003906,2007-05-07
173.2019500732422,2007-05-08
174.44931030273438,2007-05-09
171.7775421142578,2007-05-10
175.16539001464844,2007-05-11
174.14910888671875,2007-05-14
172.7630615234375,2007-05-15
174.86512756347656,2007-05-16
175.072998046875,2007-05-17
177.3520050048828,2007-05-18
176.4973602294922,2007-05-21
177.6368865966797,2007-05-22
175.96612548828125,2007-05-23
173.7639923095703,2007-05-24
173.64849853515625,2007-05-25
175.88909912109375,2007-05-29
178.63015747070312,2007-05-30
177.72161865234375,2007-05-31
177.6368865966797,2007-06-01
176.86692810058594,2007-06-04
176.5974884033203,2007-06-05
175.04983520507812,2007-06-06
169.42921447753906,2007-06-07
173.28663635253906,2007-06-08
174.90354919433594,2007-06-11
175.4348602294922,2007-06-12
179.89291381835938,2007-06-13
173.8179168701172,2007-06-14
174.1566925048828,2007-06-15
174.75729370117188,2007-06-18
176.68212890625,2007-06-19
173.92564392089844,2007-06-20
174.7034149169922,2007-06-21
171.23854064941406,2007-06-22
166.88059997558594,2007-06-25
164.90171813964844,2007-06-26
168.87472534179688,2007-06-27
168.58993530273438,2007-06-28
166.8882598876953,2007-06-29
168.75933837890625,2007-07-02
172.8939666748047,2007-07-03
170.4070281982422,2007-07-05
172.193359375,2007-07-06
171.93153381347656,2007-07-09
167.14247131347656,2007-07-10
166.865234375,2007-07-11
169.61399841308594,2007-07-12
171.06918334960938,2007-07-13
169.69863891601562,2007-07-16
168.92872619628906,2007-07-17
165.533203125,2007-07-18
162.9923553466797,2007-07-19
158.56507873535156,2007-07-20
157.87208557128906,2007-07-23
152.5670928955078,2007-07-24
156.4245147705078,2007-07-25
150.23410034179688,2007-07-26
148.59889221191406,2007-07-27
150.98231506347656,2007-07-30
145.2743682861328,2007-07-31
145.78347778320312,2007-08-01
144.5955810546875,2007-08-02
138.59454345703125,2007-08-03
144.85011291503906,2007-08-06
147.51901245117188,2007-08-07
149.10025024414062,2007-08-08
140.57693481445312,2007-08-09
139.2270965576172,2007-08-10
136.91307067871094,2007-08-13
130.9351806640625,2007-08-14
127.19417572021484,2007-08-15
131.01229858398438,2007-08-16
134.9847412109375,2007-08-17
133.25692749023438,2007-08-20
135.35494995117188,2007-08-21
137.21385192871094,2007-08-22
136.91307067871094,2007-08-23
138.6331787109375,2007-08-24
137.26014709472656,2007-08-27
131.86077880859375,2007-08-28
133.99737548828125,2007-08-29
132.19247436523438,2007-08-30
135.7637481689453,2007-08-31
139.45846557617188,2007-09-04
137.152099609375,2007-09-05
138.2089385986328,2007-09-06
138.05462646484375,2007-09-07
141.62600708007812,2007-09-10
141.54115295410156,2007-09-11
140.7928924560547,2007-09-12
145.3746795654297,2007-09-13
147.00987243652344,2007-09-14
144.71133422851562,2007-09-17
154.6538543701172,2007-09-18
158.5106201171875,2007-09-19
156.99107360839844,2007-09-20
161.9661865234375,2007-09-21
162.31329345703125,2007-09-24
162.6758270263672,2007-09-25
165.5375213623047,2007-09-26
167.21133422851562,2007-09-27
167.1805419921875,2007-09-28
171.9936065673828,2007-10-01
175.88124084472656,2007-10-02
175.3644256591797,2007-10-03
174.2845458984375,2007-10-04
176.2514190673828,2007-10-05
175.06365966796875,2007-10-08
184.50479125976562,2007-10-09
181.99020385742188,2007-10-10
176.6448211669922,2007-10-11
180.15440368652344,2007-10-12
176.8994140625,2007-10-15
173.42068481445312,2007-10-16
175.5727081298828,2007-10-17
175.7500762939453,2007-10-18
167.91331481933594,2007-10-19
171.3765869140625,2007-10-22
172.59530639648438,2007-10-23
173.64434814453125,2007-10-24
175.1044158935547,2007-10-25
182.25814819335938,2007-10-26
188.3535919189453,2007-10-29
185.6651153564453,2007-10-30
191.52859497070312,2007-10-31
185.57237243652344,2007-11-01
177.3756866455078,2007-11-02
168.71543884277344,2007-11-05
172.40048217773438,2007-11-06
165.46311950683594,2007-11-07
162.1875457763672,2007-11-08
163.26141357421875,2007-11-09
165.87255859375,2007-11-12
180.03321838378906,2007-11-13
180.24176025390625,2007-11-14
175.3824920654297,2007-11-15
174.01512145996094,2007-11-16
170.37652587890625,2007-11-19
168.01246643066406,2007-11-20
161.84759521484375,2007-11-21
167.2399444580078,2007-11-23
160.26385498046875,2007-11-26
164.80642700195312,2007-11-27
175.7688751220703,2007-11-28
173.34304809570312,2007-11-29
175.08897399902344,2007-11-30
175.2820587158203,2007-12-03
166.26651000976562,2007-12-04
168.6150665283203,2007-12-05
171.89845275878906,2007-12-06
168.32923889160156,2007-12-07
173.21173095703125,2007-12-10
163.12220764160156,2007-12-11
164.2270050048828,2007-12-12
161.05958557128906,2007-12-13
162.75143432617188,2007-12-14
161.17550659179688,2007-12-17
155.67503356933594,2007-12-18
157.72222900390625,2007-12-19
156.57110595703125,2007-12-20
161.9248809814453,2007-12-21
165.57131958007812,2007-12-24
167.40211486816406,2007-12-26
163.74029541015625,2007-12-27
163.73257446289062,2007-12-28
166.13526916503906,2007-12-31
160.37977600097656,2008-01-02
158.24758911132812,2008-01-03
154.454345703125,2008-01-04
150.4371337890625,2008-01-07
146.39671325683594,2008-01-08
148.1349639892578,2008-01-09
152.1212615966797,2008-01-10
153.53506469726562,2008-01-11
155.78314208984375,2008-01-14
149.3246612548828,2008-01-15
152.5771026611328,2008-01-16
147.54013061523438,2008-01-17
144.62767028808594,2008-01-18
147.31610107421875,2008-01-22
154.03720092773438,2008-01-23
153.89041137695312,2008-01-24
148.10165405273438,2008-01-25
151.87828063964844,2008-01-28
151.72349548339844,2008-01-29
153.65823364257812,2008-01-30
154.43214416503906,2008-01-31
160.8013916015625,2008-02-01
155.39956665039062,2008-02-04
146.93304443359375,2008-02-05
144.85125732421875,2008-02-06
147.3973846435547,2008-02-07
144.7738494873047,2008-02-08
143.84518432617188,2008-02-11
139.80535888671875,2008-02-12
139.4416961669922,2008-02-13
136.64013671875,2008-02-14
138.07186889648438,2008-02-15
134.50418090820312,2008-02-19
137.17413330078125,2008-02-20
135.564453125,2008-02-21
137.5300750732422,2008-02-22
137.25926208496094,2008-02-25
133.6529083251953,2008-02-26
139.92147827148438,2008-02-27
136.74851989746094,2008-02-28
131.2770233154297,2008-02-29
127.75574493408203,2008-03-03
126.6103744506836,2008-03-04
127.67063903808594,2008-03-05
122.77954864501953,2008-03-06
123.87848663330078,2008-03-07
120.40367889404297,2008-03-10
126.20027160644531,2008-03-11
126.15379333496094,2008-03-12
128.03436279296875,2008-03-13
121.39427947998047,2008-03-14
116.87468719482422,2008-03-17
135.88951110839844,2008-03-18
128.84698486328125,2008-03-19
139.01605224609375,2008-03-20
138.4356231689453,2008-03-24
139.01605224609375,2008-03-25
135.8042755126953,2008-03-26
130.12384033203125,2008-03-27
127.26815032958984,2008-03-28
127.99568939208984,2008-03-31
136.87232971191406,2008-04-01
136.88006591796875,2008-04-02
136.61688232421875,2008-04-03
135.74241638183594,2008-04-04
138.31947326660156,2008-04-07
138.45108032226562,2008-04-08
134.76734924316406,2008-04-09
131.989013671875,2008-04-10
129.47378540039062,2008-04-11
126.60262298583984,2008-04-14
127.07473754882812,2008-04-15
130.82810974121094,2008-04-16
133.1885223388672,2008-04-17
139.24815368652344,2008-04-18
139.61195373535156,2008-04-21
139.11663818359375,2008-04-22
138.79931640625,2008-04-23
146.1049346923828,2008-04-24
148.8651885986328,2008-04-25
147.5005645751953,2008-04-28
149.392333984375,2008-04-29
148.3766632080078,2008-04-30
154.331298828125,2008-05-01
155.2772674560547,2008-05-02
152.83493041992188,2008-05-05
153.21485900878906,2008-05-06
147.12840270996094,2008-05-07
145.5467529296875,2008-05-08
145.8336181640625,2008-05-09
148.92721557617188,2008-05-12
147.5703125,2008-05-13
147.41525268554688,2008-05-14
146.24447631835938,2008-05-15
145.0970458984375,2008-05-16
142.97254943847656,2008-05-19
141.44517517089844,2008-05-20
138.47567749023438,2008-05-21
137.39013671875,2008-05-22
133.8545684814453,2008-05-23
134.8470458984375,2008-05-27
135.5526123046875,2008-05-28
136.64585876464844,2008-05-29
136.77764892578125,2008-05-30
133.6219940185547,2008-06-02
132.25738525390625,2008-06-03
133.4359130859375,2008-06-04
136.92491149902344,2008-06-05
131.37350463867188,2008-06-06
128.52024841308594,2008-06-09
129.64451599121094,2008-06-10
125.91508483886719,2008-06-11
129.2878875732422,2008-06-12
138.2352752685547,2008-06-13
141.18157958984375,2008-06-16
139.12692260742188,2008-06-17
141.70875549316406,2008-06-18
144.93423461914062,2008-06-19
142.48410034179688,2008-06-20
138.46788024902344,2008-06-23
141.0962677001953,2008-06-24
142.39105224609375,2008-06-25
136.6613006591797,2008-06-26
135.34324645996094,2008-06-27
135.60684204101562,2008-06-30
135.9402618408203,2008-07-01
138.6229248046875,2008-07-02
138.70045471191406,2008-07-03
131.6680908203125,2008-07-07
135.60684204101562,2008-07-08
131.04786682128906,2008-07-09
131.93177795410156,2008-07-10
125.9771499633789,2008-07-11
123.02313232421875,2008-07-14
122.34850311279297,2008-07-15
134.02517700195312,2008-07-16
140.52247619628906,2008-07-17
141.76304626464844,2008-07-18
140.1658477783203,2008-07-21
145.79483032226562,2008-07-22
145.6630096435547,2008-07-23
139.7626190185547,2008-07-24
138.79164123535156,2008-07-25
134.31695556640625,2008-07-28
141.0988311767578,2008-07-29
144.62570190429688,2008-07-30
142.97103881835938,2008-07-31
141.38629150390625,2008-08-01
138.1701202392578,2008-08-04
140.43077087402344,2008-08-05
139.48304748535156,2008-08-06
133.874267578125,2008-08-07
136.68637084960938,2008-08-08
138.27890014648438,2008-08-11
129.96664428710938,2008-08-12
128.1022186279297,2008-08-13
129.41506958007812,2008-08-14
126.76599884033203,2008-08-15
124.32674407958984,2008-08-18
122.74195098876953,2008-08-19
122.9361801147461,2008-08-20
121.51455688476562,2008-08-21
124.1480712890625,2008-08-22
120.96295928955078,2008-08-25
121.11835479736328,2008-08-26
120.78433227539062,2008-08-27
125.71732330322266,2008-08-28
127.37968444824219,2008-08-29
128.4285125732422,2008-09-02
130.20741271972656,2008-09-03
124.99480438232422,2008-09-04
126.8126449584961,2008-09-05
131.85435485839844,2008-09-08
125.5929946899414,2008-09-09
122.42347717285156,2008-09-10
121.98841857910156,2008-09-11
119.79767608642578,2008-09-12
105.26287841796875,2008-09-15
103.32852935791016,2008-09-16
88.94905853271484,2008-09-17
83.89957427978516,2008-09-18
100.8348617553711,2008-09-19
93.8276596069336,2008-09-22
97.14481353759766,2008-09-23
103.32075500488281,2008-09-24
105.26287841796875,2008-09-25
107.1972427368164,2008-09-26
93.76553344726562,2008-09-29
99.43651580810547,2008-09-30
104.48601531982422,2008-10-01
102.18651580810547,2008-10-02
99.43651580810547,2008-10-03
96.32913970947266,2008-10-06
89.33748626708984,2008-10-07
87.7838134765625,2008-10-08
78.7335205078125,2008-10-09
68.98409271240234,2008-10-10
86.23013305664062,2008-10-13
95.474609375,2008-10-14
87.90032196044922,2008-10-15
87.31767272949219,2008-10-16
88.79369354248047,2008-10-17
94.38700103759766,2008-10-20
94.27050018310547,2008-10-21
89.38410949707031,2008-10-22
84.60751342773438,2008-10-23
78.2334976196289,2008-10-24
72.37378692626953,2008-10-27
72.91145324707031,2008-10-28
76.09843444824219,2008-10-29
70.99456024169922,2008-10-30
72.07767486572266,2008-10-31
69.42051696777344,2008-11-03
74.02570343017578,2008-11-04
68.12701416015625,2008-11-05
62.89847183227539,2008-11-06
60.60756301879883,2008-11-07
55.48814010620117,2008-11-10
58.19198989868164,2008-11-11
52.04397964477539,2008-11-12
54.5374755859375,2008-11-13
51.99721145629883,2008-11-14
48.69332504272461,2008-11-17
48.33489227294922,2008-11-18
42.997257232666016,2008-11-19
40.519344329833984,2008-11-20
41.54010772705078,2008-11-21
52.53487014770508,2008-11-24
55.932273864746094,2008-11-25
59.610172271728516,2008-11-26
61.550453186035156,2008-11-28
51.24138259887695,2008-12-01
50.64918518066406,2008-12-02
53.72706985473633,2008-12-03
52.62059783935547,2008-12-04
55.1063117980957,2008-12-05
60.1166877746582,2008-12-08
56.70369338989258,2008-12-09
55.73744583129883,2008-12-10
54.319297790527344,2008-12-11
52.78423309326172,2008-12-12
51.78683090209961,2008-12-15
59.22055435180664,2008-12-16
61.386802673339844,2008-12-17
62.37641143798828,2008-12-18
62.90626525878906,2008-12-19
59.999786376953125,2008-12-22
58.59720230102539,2008-12-23
59.56342315673828,2008-12-24
59.19718551635742,2008-12-26
59.656925201416016,2008-12-29
63.94264602661133,2008-12-30
65.75818634033203,2008-12-31
67.60496520996094,2009-01-02
69.1789779663086,2009-01-05
69.12444305419922,2009-01-06
65.84391784667969,2009-01-07
66.55301666259766,2009-01-08
65.39196014404297,2009-01-09
60.521873474121094,2009-01-12
60.71666717529297,2009-01-13
58.979000091552734,2009-01-14
57.5296516418457,2009-01-15
56.92189025878906,2009-01-16
46.12971115112305,2009-01-20
54.46733474731445,2009-01-21
55.34787368774414,2009-01-22
58.371212005615234,2009-01-23
57.81798553466797,2009-01-26
60.98160171508789,2009-01-27
68.33743286132812,2009-01-28
64.45692443847656,2009-01-29
62.90626525878906,2009-01-30
65.11924743652344,2009-02-02
64.52705383300781,2009-02-03
68.5478286743164,2009-02-04
72.35037994384766,2009-02-05
75.24909210205078,2009-02-06
76.27762603759766,2009-02-09
70.44129943847656,2009-02-10
73.79973602294922,2009-02-11
74.47764587402344,2009-02-12
75.15556335449219,2009-02-13
66.78678894042969,2009-02-17
65.84391784667969,2009-02-18
67.02055358886719,2009-02-19
66.2739028930664,2009-02-20
62.73261260986328,2009-02-23
72.84723663330078,2009-02-24
70.4498062133789,2009-02-25
72.19695281982422,2009-02-26
71.35863494873047,2009-02-27
67.59012603759766,2009-03-02
64.5345687866211,2009-03-03
66.96334838867188,2009-03-04
64.02532958984375,2009-03-05
59.26966857910156,2009-03-06
57.9377555847168,2009-03-09
66.81451416015625,2009-03-10
72.3849868774414,2009-03-11
76.1926498413086,2009-03-12
77.40704345703125,2009-03-13
73.56803894042969,2009-03-16
77.55587768554688,2009-03-17
82.46041870117188,2009-03-18
77.79878234863281,2009-03-19
76.24751281738281,2009-03-20
87.69400024414062,2009-03-23
86.65202331542969,2009-03-24
88.4931411743164,2009-03-25
87.74102783203125,2009-03-26
84.67765045166016,2009-03-27
78.70759582519531,2009-03-30
83.06371307373047,2009-03-31
86.40912628173828,2009-04-01
89.48817443847656,2009-04-02
93.54655456542969,2009-04-03
