BKR,Date
17.687171936035156,1997-06-03
17.23940086364746,1997-06-04
17.463285446166992,1997-06-05
17.23940086364746,1997-06-06
16.847593307495117,1997-06-09
17.01551055908203,1997-06-10
16.79161834716797,1997-06-11
16.623706817626953,1997-06-12
16.735647201538086,1997-06-13
16.79161834716797,1997-06-16
17.295366287231445,1997-06-17
17.407312393188477,1997-06-18
17.01551055908203,1997-06-19
16.903568267822266,1997-06-20
16.567729949951172,1997-06-23
16.67967414855957,1997-06-24
16.735647201538086,1997-06-25
16.81960678100586,1997-06-26
17.071489334106445,1997-06-27
17.323354721069336,1997-06-30
17.91105842590332,1997-07-01
18.722654342651367,1997-07-02
18.778627395629883,1997-07-03
18.582733154296875,1997-07-07
18.38682746887207,1997-07-08
18.190908432006836,1997-07-09
18.554744720458984,1997-07-10
19.618206024169922,1997-07-11
19.282379150390625,1997-07-14
20.038000106811523,1997-07-15
20.6536922454834,1997-07-16
20.70966339111328,1997-07-17
20.56973648071289,1997-07-18
20.233909606933594,1997-07-21
20.597715377807617,1997-07-22
18.80662727355957,1997-07-23
18.498769760131836,1997-07-24
18.330848693847656,1997-07-25
18.134950637817383,1997-07-28
18.750648498535156,1997-07-29
19.450292587280273,1997-07-30
19.78251838684082,1997-07-31
19.614171981811523,1997-08-01
19.473859786987305,1997-08-04
20.147308349609375,1997-08-05
20.62433433532715,1997-08-06
20.035064697265625,1997-08-07
19.081005096435547,1997-08-08
19.052963256835938,1997-08-11
18.8004150390625,1997-08-12
18.491756439208984,1997-08-13
18.267271041870117,1997-08-14
17.930553436279297,1997-08-15
18.09890365600586,1997-08-18
18.632051467895508,1997-08-19
19.052963256835938,1997-08-20
18.744298934936523,1997-08-21
18.575937271118164,1997-08-22
18.82847785949707,1997-08-25
19.081005096435547,1997-08-26
19.081005096435547,1997-08-27
19.081005096435547,1997-08-28
19.081005096435547,1997-08-29
19.305498123168945,1997-09-02
19.221324920654297,1997-09-03
18.91265869140625,1997-09-04
18.772354125976562,1997-09-05
18.744298934936523,1997-09-08
18.85654067993164,1997-09-09
19.529991149902344,1997-09-10
19.081005096435547,1997-09-11
19.10907745361328,1997-09-12
19.726409912109375,1997-09-15
19.866716384887695,1997-09-16
20.119247436523438,1997-09-17
19.922826766967773,1997-09-18
19.922826766967773,1997-09-19
19.97895050048828,1997-09-22
19.810579299926758,1997-09-23
19.78251838684082,1997-09-24
19.726409912109375,1997-09-25
19.69835090637207,1997-09-26
20.315673828125,1997-09-29
19.6702823638916,1997-09-30
19.75446891784668,1997-10-01
19.97895050048828,1997-10-02
19.97895050048828,1997-10-03
20.17537498474121,1997-10-06
20.62433433532715,1997-10-07
20.231491088867188,1997-10-08
21.101367950439453,1997-10-09
21.746746063232422,1997-10-10
21.494220733642578,1997-10-13
21.017189025878906,1997-10-14
21.101367950439453,1997-10-15
20.427927017211914,1997-10-16
20.259550094604492,1997-10-17
21.35390853881836,1997-10-20
21.46613121032715,1997-10-21
21.101367950439453,1997-10-22
20.820758819580078,1997-10-23
20.568220138549805,1997-10-24
18.71623420715332,1997-10-27
19.445816040039062,1997-10-28
20.203439712524414,1997-10-29
20.395856857299805,1997-10-30
20.67717933654785,1997-10-31
21.605545043945312,1997-11-03
21.633682250976562,1997-11-04
22.0556583404541,1997-11-05
21.80246925354004,1997-11-06
21.211692810058594,1997-11-07
21.183549880981445,1997-11-10
20.930370330810547,1997-11-11
20.59278106689453,1997-11-12
20.142675399780273,1997-11-13
20.67717933654785,1997-11-14
20.536516189575195,1997-11-17
19.46749496459961,1997-11-18
19.017362594604492,1997-11-19
19.83321189880371,1997-11-20
19.69255256652832,1997-11-21
18.96112060546875,1997-11-24
18.90485382080078,1997-11-25
18.8767147064209,1997-11-26
18.848587036132812,1997-11-28
18.370332717895508,1997-12-01
18.90485382080078,1997-12-02
19.636295318603516,1997-12-03
19.158035278320312,1997-12-04
20.030139923095703,1997-12-05
20.395856857299805,1997-12-08
20.170799255371094,1997-12-09
19.55188751220703,1997-12-10
19.354965209960938,1997-12-11
18.454740524291992,1997-12-12
18.06087303161621,1997-12-15
18.06087303161621,1997-12-16
18.51099395751953,1997-12-17
18.2578182220459,1997-12-18
18.51099395751953,1997-12-19
18.117155075073242,1997-12-22
18.032751083374023,1997-12-23
18.482866287231445,1997-12-24
18.314069747924805,1997-12-26
18.9329833984375,1997-12-29
19.073640823364258,1997-12-30
19.636295318603516,1997-12-31
19.18616485595703,1998-01-02
18.145265579223633,1998-01-05
17.94835662841797,1998-01-06
17.976490020751953,1998-01-07
17.160655975341797,1998-01-08
16.03536033630371,1998-01-09
16.1760196685791,1998-01-12
16.710535049438477,1998-01-13
16.99185562133789,1998-01-14
16.598011016845703,1998-01-15
17.160655975341797,1998-01-16
18.089021682739258,1998-01-20
18.032751083374023,1998-01-21
16.1760196685791,1998-01-22
16.119762420654297,1998-01-23
16.76679801940918,1998-01-26
16.73866844177246,1998-01-27
17.329450607299805,1998-01-28
17.8920841217041,1998-01-29
17.329450607299805,1998-01-30
17.329450607299805,1998-02-02
17.27318000793457,1998-02-03
18.173412322998047,1998-02-04
18.366378784179688,1998-02-05
17.830345153808594,1998-02-06
17.548213958740234,1998-02-09
17.858564376831055,1998-02-10
17.43536949157715,1998-02-11
17.040393829345703,1998-02-12
17.43536949157715,1998-02-13
16.701845169067383,1998-02-17
17.350736618041992,1998-02-18
17.15325164794922,1998-02-19
17.125022888183594,1998-02-20
16.36328887939453,1998-02-23
15.996532440185547,1998-02-24
16.588993072509766,1998-02-25
18.33816146850586,1998-02-26
18.479228973388672,1998-02-27
18.930639266967773,1998-03-02
19.32561683654785,1998-03-03
18.592086791992188,1998-03-04
18.451017379760742,1998-03-05
18.225324630737305,1998-03-06
17.294309616088867,1998-03-09
17.125022888183594,1998-03-10
17.040393829345703,1998-03-11
17.689273834228516,1998-03-12
17.294309616088867,1998-03-13
16.730060577392578,1998-03-16
17.463581085205078,1998-03-17
18.67673110961914,1998-03-18
18.563873291015625,1998-03-19
19.184537887573242,1998-03-20
19.240970611572266,1998-03-23
18.14068603515625,1998-03-24
18.451017379760742,1998-03-25
18.9588565826416,1998-03-26
18.817787170410156,1998-03-27
18.309972763061523,1998-03-30
18.168901443481445,1998-03-31
18.620298385620117,1998-04-01
18.563873291015625,1998-04-02
18.479228973388672,1998-04-03
18.11246681213379,1998-04-06
17.830345153808594,1998-04-07
17.97141456604004,1998-04-08
17.745708465576172,1998-04-09
17.604646682739258,1998-04-13
18.08425521850586,1998-04-14
18.507448196411133,1998-04-15
18.309972763061523,1998-04-16
19.099895477294922,1998-04-17
18.987060546875,1998-04-20
19.861656188964844,1998-04-21
19.43846893310547,1998-04-22
19.043487548828125,1998-04-23
18.535659790039062,1998-04-24
18.422801971435547,1998-04-27
18.563873291015625,1998-04-28
19.240970611572266,1998-04-29
18.33119773864746,1998-04-30
18.642383575439453,1998-05-01
18.50092887878418,1998-05-04
18.529218673706055,1998-05-05
19.151575088500977,1998-05-06
18.670669555664062,1998-05-07
18.614093780517578,1998-05-08
17.56740379333496,1998-05-11
17.227937698364258,1998-05-12
17.14306640625,1998-05-13
17.086488723754883,1998-05-14
17.086488723754883,1998-05-15
16.80360221862793,1998-05-18
16.80360221862793,1998-05-19
16.520713806152344,1998-05-20
16.520713806152344,1998-05-21
16.379270553588867,1998-05-22
16.209537506103516,1998-05-26
16.350975036621094,1998-05-27
16.350975036621094,1998-05-28
16.29440689086914,1998-05-29
15.898358345031738,1998-06-01
16.379270553588867,1998-06-02
16.379270553588867,1998-06-03
17.029918670654297,1998-06-04
17.086488723754883,1998-06-05
16.520713806152344,1998-06-08
16.549001693725586,1998-06-09
16.32268714904785,1998-06-10
16.011516571044922,1998-06-11
16.09638214111328,1998-06-12
15.502309799194336,1998-06-15
15.700331687927246,1998-06-16
15.785207748413086,1998-06-17
15.247716903686523,1998-06-18
15.2760009765625,1998-06-19
15.898358345031738,1998-06-22
15.841780662536621,1998-06-23
15.728623390197754,1998-06-24
15.53060531616211,1998-06-25
15.38915729522705,1998-06-26
15.870068550109863,1998-06-29
15.643760681152344,1998-06-30
15.38915729522705,1998-07-01
15.728623390197754,1998-07-02
15.134553909301758,1998-07-06
14.483918190002441,1998-07-07
14.512206077575684,1998-07-08
14.427339553833008,1998-07-09
14.116164207458496,1998-07-10
14.031288146972656,1998-07-13
13.974710464477539,1998-07-14
13.974710464477539,1998-07-15
13.804978370666504,1998-07-16
13.437222480773926,1998-07-17
12.843154907226562,1998-07-20
12.70171070098877,1998-07-21
12.928024291992188,1998-07-22
12.220802307128906,1998-07-23
11.739895820617676,1998-07-24
11.994489669799805,1998-07-27
11.76817798614502,1998-07-28
11.343852996826172,1998-07-29
11.566644668579102,1998-07-30
11.367717742919922,1998-07-31
10.856179237365723,1998-08-03
10.401458740234375,1998-08-04
9.719399452209473,1998-08-05
10.373046875,1998-08-06
10.82774829864502,1998-08-07
10.174108505249023,1998-08-10
9.378372192382812,1998-08-11
10.230952262878418,1998-08-12
10.117271423339844,1998-08-13
10.088844299316406,1998-08-14
10.060430526733398,1998-08-17
10.486716270446777,1998-08-18
10.884596824645996,1998-08-19
10.571978569030762,1998-08-20
10.259366035461426,1998-08-21
9.804657936096191,1998-08-24
9.975171089172363,1998-08-25
9.577303886413574,1998-08-26
8.639463424682617,1998-08-27
8.639463424682617,1998-08-28
8.298436164855957,1998-08-31
8.667888641357422,1998-09-01
8.69629955291748,1998-09-02
10.060430526733398,1998-09-03
9.889914512634277,1998-09-04
9.719399452209473,1998-09-08
9.065754890441895,1998-09-09
9.321528434753418,1998-09-10
9.776236534118652,1998-09-11
10.1456880569458,1998-09-14
10.1456880569458,1998-09-15
10.543557167053223,1998-09-16
10.429883003234863,1998-09-17
10.174108505249023,1998-09-18
10.316207885742188,1998-09-21
10.174108505249023,1998-09-22
10.79932975769043,1998-09-23
9.747821807861328,1998-09-24
9.719399452209473,1998-09-25
9.577303886413574,1998-09-28
9.662556648254395,1998-09-29
9.548887252807617,1998-09-30
9.293108940124512,1998-10-01
9.378372192382812,1998-10-02
9.065754890441895,1998-10-05
9.008917808532715,1998-10-06
8.639463424682617,1998-10-07
7.843725204467773,1998-10-08
8.09950065612793,1998-10-09
8.611047744750977,1998-10-12
8.497369766235352,1998-10-13
8.355273246765137,1998-10-14
8.639463424682617,1998-10-15
9.86149787902832,1998-10-16
9.577303886413574,1998-10-19
9.520469665527344,1998-10-20
9.804657936096191,1998-10-21
9.747821807861328,1998-10-22
9.378372192382812,1998-10-23
10.1456880569458,1998-10-26
9.889914512634277,1998-10-27
9.833078384399414,1998-10-28
9.747821807861328,1998-10-29
10.032012939453125,1998-10-30
10.429883003234863,1998-11-02
9.975171089172363,1998-11-03
10.259366035461426,1998-11-04
10.340492248535156,1998-11-05
10.397619247436523,1998-11-06
10.083403587341309,1998-11-09
9.654935836791992,1998-11-10
9.19789981842041,1998-11-11
9.540670394897461,1998-11-12
9.740625381469727,1998-11-13
9.312155723571777,1998-11-16
9.426411628723145,1998-11-17
9.140765190124512,1998-11-18
9.140765190124512,1998-11-19
9.36928653717041,1998-11-20
9.140765190124512,1998-11-23
9.255023956298828,1998-11-24
9.140765190124512,1998-11-25
9.026507377624512,1998-11-27
8.369513511657715,1998-11-30
8.11242389678955,1998-12-01
7.855343818664551,1998-12-02
7.826780319213867,1998-12-03
7.969606399536133,1998-12-04
8.483776092529297,1998-12-07
8.14099407196045,1998-12-08
7.969606399536133,1998-12-09
7.741086959838867,1998-12-10
7.54113245010376,1998-12-11
7.683957099914551,1998-12-14
7.484002113342285,1998-12-15
7.912474155426025,1998-12-16
7.284046649932861,1998-12-17
7.026965618133545,1998-12-18
7.312610149383545,1998-12-21
7.484002113342285,1998-12-22
7.769649505615234,1998-12-23
7.826780319213867,1998-12-24
7.683957099914551,1998-12-28
7.883908748626709,1998-12-29
7.998168468475342,1998-12-30
8.055301666259766,1998-12-31
8.369513511657715,1999-01-04
8.226691246032715,1999-01-05
8.99793529510498,1999-01-06
9.283588409423828,1999-01-07
8.99793529510498,1999-01-08
8.912245750427246,1999-01-11
8.455206871032715,1999-01-12
8.340950965881348,1999-01-13
8.226691246032715,1999-01-14
8.56946849822998,1999-01-15
8.56946849822998,1999-01-19
8.283820152282715,1999-01-20
8.426644325256348,1999-01-21
8.426644325256348,1999-01-22
8.19812297821045,1999-01-25
7.798216819763184,1999-01-26
7.941039085388184,1999-01-27
7.683957099914551,1999-01-28
7.71251916885376,1999-01-29
7.741086959838867,1999-02-01
7.655391693115234,1999-02-02
8.255253791809082,1999-02-03
8.279403686523438,1999-02-04
8.394397735595703,1999-02-05
8.106918334960938,1999-02-08
7.790689468383789,1999-02-09
7.64694881439209,1999-02-10
8.250654220581055,1999-02-11
7.8769307136535645,1999-02-12
7.704444885253906,1999-02-16
7.704444885253906,1999-02-17
8.365645408630371,1999-02-18
8.221906661987305,1999-02-19
8.221906661987305,1999-02-22
8.16440486907959,1999-02-23
8.250654220581055,1999-02-24
8.423141479492188,1999-02-25
8.279403686523438,1999-02-26
8.221906661987305,1999-03-01
8.365645408630371,1999-03-02
9.026845932006836,1999-03-03
9.37182331085205,1999-03-04
9.314327239990234,1999-03-05
9.458072662353516,1999-03-08
9.256834983825684,1999-03-09
10.349255561828613,1999-03-10
10.061773300170898,1999-03-11
10.291754722595215,1999-03-12
10.054587364196777,1999-03-15
9.716802597045898,1999-03-16
10.46424388885498,1999-03-17
10.57923412322998,1999-03-18
10.46424388885498,1999-03-19
10.57923412322998,1999-03-22
10.320499420166016,1999-03-23
10.46424388885498,1999-03-24
10.521739959716797,1999-03-25
10.952957153320312,1999-03-26
11.642906188964844,1999-03-29
11.355429649353027,1999-03-30
11.182945251464844,1999-03-31
10.866715431213379,1999-04-01
10.665478706359863,1999-04-05
10.49299430847168,1999-04-06
10.205509185791016,1999-04-07
10.722977638244629,1999-04-08
11.010457992553711,1999-04-09
10.895462989807129,1999-04-12
11.24044132232666,1999-04-13
10.665478706359863,1999-04-14
11.49916934967041,1999-04-15
12.591594696044922,1999-04-16
13.252793312072754,1999-04-19
12.749703407287598,1999-04-20
13.051556587219238,1999-04-21
13.540275573730469,1999-04-22
12.706583976745605,1999-04-23
12.447851181030273,1999-04-26
12.562843322753906,1999-04-27
13.59776496887207,1999-04-28
13.569016456604004,1999-04-29
13.741509437561035,1999-04-30
14.690189361572266,1999-05-03
14.575199127197266,1999-05-04
14.603947639465332,1999-05-05
14.339654922485352,1999-05-06
14.483922004699707,1999-05-07
14.657034873962402,1999-05-10
14.07999038696289,1999-05-11
13.96457576751709,1999-05-12
14.28194808959961,1999-05-13
14.224249839782715,1999-05-14
14.07999038696289,1999-05-17
13.272119522094727,1999-05-18
13.243265151977539,1999-05-19
13.6183443069458,1999-05-20
14.426218032836914,1999-05-21
13.531791687011719,1999-05-24
13.329819679260254,1999-05-25
14.195399284362793,1999-05-26
13.531791687011719,1999-05-27
14.397361755371094,1999-05-28
14.051130294799805,1999-06-01
14.74359130859375,1999-06-02
15.118672370910645,1999-06-03
15.003256797790527,1999-06-04
15.234085083007812,1999-06-07
15.17637825012207,1999-06-08
15.234085083007812,1999-06-09
15.52260971069336,1999-06-10
15.8688383102417,1999-06-11
15.666864395141602,1999-06-14
16.15735626220703,1999-06-15
15.493754386901855,1999-06-16
15.955391883850098,1999-06-17
15.8688383102417,1999-06-18
15.118672370910645,1999-06-21
14.224249839782715,1999-06-22
14.541629791259766,1999-06-23
13.878016471862793,1999-06-24
14.137689590454102,1999-06-25
14.108837127685547,1999-06-28
14.772438049316406,1999-06-29
15.464903831481934,1999-06-30
14.714736938476562,1999-07-01
15.089825630187988,1999-07-02
15.349493026733398,1999-07-06
14.887853622436523,1999-07-07
15.52260971069336,1999-07-08
15.493754386901855,1999-07-09
16.01310157775879,1999-07-12
15.811132431030273,1999-07-13
15.666864395141602,1999-07-14
15.666864395141602,1999-07-15
15.378338813781738,1999-07-16
15.378338813781738,1999-07-19
14.85899829864502,1999-07-20
15.349493026733398,1999-07-21
15.58030891418457,1999-07-22
15.43604850769043,1999-07-23
15.234085083007812,1999-07-26
15.089825630187988,1999-07-27
15.58030891418457,1999-07-28
15.666864395141602,1999-07-29
16.07080841064453,1999-07-30
15.493754386901855,1999-08-02
15.118672370910645,1999-08-03
15.060969352722168,1999-08-04
15.519610404968262,1999-08-05
15.461699485778809,1999-08-06
16.388246536254883,1999-08-09
16.735692977905273,1999-08-10
16.619882583618164,1999-08-11
16.243471145629883,1999-08-12
16.011829376220703,1999-08-13
15.722288131713867,1999-08-16
16.21451187133789,1999-08-17
15.924967765808105,1999-08-18
16.243471145629883,1999-08-19
16.156604766845703,1999-08-20
16.590923309326172,1999-08-23
16.127649307250977,1999-08-24
15.403786659240723,1999-08-25
15.345884323120117,1999-08-26
15.432744979858398,1999-08-27
15.114245414733887,1999-08-30
15.809148788452148,1999-08-31
15.519610404968262,1999-09-01
15.201105117797852,1999-09-02
15.490652084350586,1999-09-03
15.867056846618652,1999-09-07
15.809148788452148,1999-09-08
16.446138381958008,1999-09-09
16.243471145629883,1999-09-10
15.809148788452148,1999-09-13
14.708880424499512,1999-09-14
14.708880424499512,1999-09-15
14.853653907775879,1999-09-16
14.911559104919434,1999-09-17
14.100838661193848,1999-09-20
13.492793083190918,1999-09-21
13.174299240112305,1999-09-22
13.232199668884277,1999-09-23
13.31906509399414,1999-09-24
13.666516304016113,1999-09-27
12.68206787109375,1999-09-28
13.31906509399414,1999-09-29
13.434885025024414,1999-09-30
13.434885025024414,1999-10-01
12.797887802124023,1999-10-04
12.305665016174316,1999-10-05
12.739972114562988,1999-10-06
12.479384422302246,1999-10-07
12.537294387817383,1999-10-08
13.31906509399414,1999-10-11
13.34802532196045,1999-10-12
13.37697696685791,1999-10-13
13.000567436218262,1999-10-14
12.653111457824707,1999-10-15
12.508339881896973,1999-10-18
12.94265365600586,1999-10-19
13.087431907653809,1999-10-20
13.34802532196045,1999-10-21
13.666516304016113,1999-10-22
13.463834762573242,1999-10-25
13.087431907653809,1999-10-26
13.31906509399414,1999-10-27
12.797887802124023,1999-10-28
12.94265365600586,1999-10-29
12.392516136169434,1999-11-01
12.045063972473145,1999-11-02
11.842381477355957,1999-11-03
11.459622383117676,1999-11-04
10.819746971130371,1999-11-05
11.575970649719238,1999-11-08
11.983163833618164,1999-11-09
12.274008750915527,1999-11-10
11.69230842590332,1999-11-11
12.099496841430664,1999-11-12
12.797545433044434,1999-11-15
12.681209564208984,1999-11-16
13.553768157958984,1999-11-17
12.710291862487793,1999-11-18
12.623040199279785,1999-11-19
12.535778999328613,1999-11-22
12.070413589477539,1999-11-23
12.303098678588867,1999-11-24
12.012243270874023,1999-11-26
11.808640480041504,1999-11-29
11.750479698181152,1999-11-30
12.332183837890625,1999-12-01
11.401446342468262,1999-12-02
11.110603332519531,1999-12-03
10.732490539550781,1999-12-06
9.830848693847656,1999-12-07
10.470723152160645,1999-12-08
8.958283424377441,1999-12-09
8.812859535217285,1999-12-10
8.463831901550293,1999-12-13
8.463831901550293,1999-12-14
9.132793426513672,1999-12-15
8.580174446105957,1999-12-16
8.5510892868042,1999-12-17
8.5510892868042,1999-12-20
8.609256744384766,1999-12-21
8.783773422241211,1999-12-22
8.958283424377441,1999-12-23
9.627246856689453,1999-12-27
10.005353927612305,1999-12-28
9.976273536682129,1999-12-29
9.307308197021484,1999-12-30
9.801761627197266,1999-12-31
9.423648834228516,2000-01-03
9.423648834228516,2000-01-04
9.481821060180664,2000-01-05
10.383467674255371,2000-01-06
11.081511497497559,2000-01-07
10.732490539550781,2000-01-10
10.965170860290527,2000-01-11
10.470723152160645,2000-01-12
10.470723152160645,2000-01-13
10.587065696716309,2000-01-14
10.99425983428955,2000-01-18
10.907000541687012,2000-01-19
10.296211242675781,2000-01-20
10.587065696716309,2000-01-21
10.732490539550781,2000-01-24
10.645232200622559,2000-01-25
10.587065696716309,2000-01-26
10.034442901611328,2000-01-27
9.685417175292969,2000-01-28
11.488710403442383,2000-01-31
11.226941108703613,2000-02-01
10.936092376708984,2000-02-02
11.165240287780762,2000-02-03
10.522214889526367,2000-02-04
10.902183532714844,2000-02-07
10.580673217773438,2000-02-08
10.171470642089844,2000-02-09
10.551444053649902,2000-02-10
10.639129638671875,2000-02-11
11.165240287780762,2000-02-14
11.92517375946045,2000-02-15
11.83749008178711,2000-02-16
11.86671257019043,2000-02-17
11.4867525100708,2000-02-18
11.340608596801758,2000-02-22
11.223691940307617,2000-02-23
11.60366439819336,2000-02-24
11.252920150756836,2000-02-25
11.749808311462402,2000-02-28
12.10054874420166,2000-02-29
12.772797584533691,2000-03-01
13.29891300201416,2000-03-02
12.50973892211914,2000-03-03
12.802027702331543,2000-03-06
13.591187477111816,2000-03-07
12.451286315917969,2000-03-08
13.152766227722168,2000-03-09
12.743571281433105,2000-03-10
12.743571281433105,2000-03-13
12.50973892211914,2000-03-14
12.10054874420166,2000-03-15
12.802027702331543,2000-03-16
12.363600730895996,2000-03-17
12.012861251831055,2000-03-20
12.743571281433105,2000-03-21
12.626656532287598,2000-03-22
12.831256866455078,2000-03-23
13.094311714172363,2000-03-24
13.006624221801758,2000-03-27
13.474285125732422,2000-03-28
14.409589767456055,2000-03-29
14.000391006469727,2000-03-30
14.14653491973877,2000-03-31
14.38036060333252,2000-04-03
14.14653491973877,2000-04-04
13.29891300201416,2000-04-05
13.29891300201416,2000-04-06
13.561966896057129,2000-04-07
12.158998489379883,2000-04-10
13.445050239562988,2000-04-11
13.76656723022461,2000-04-12
13.29891300201416,2000-04-13
13.26968002319336,2000-04-14
13.094311714172363,2000-04-17
13.29891300201416,2000-04-18
13.3573637008667,2000-04-19
13.971161842346191,2000-04-20
13.561966896057129,2000-04-24
13.708107948303223,2000-04-25
14.848012924194336,2000-04-26
14.877242088317871,2000-04-27
14.877242088317871,2000-04-28
15.169525146484375,2000-05-01
16.01714324951172,2000-05-02
15.549491882324219,2000-05-03
16.424692153930664,2000-05-04
16.51267433166504,2000-05-05
16.424692153930664,2000-05-08
16.57134246826172,2000-05-09
16.36603355407715,2000-05-10
16.893972396850586,2000-05-11
17.069950103759766,2000-05-12
17.245929718017578,2000-05-15
17.15793800354004,2000-05-16
17.773860931396484,2000-05-17
16.9672908782959,2000-05-18
16.7473201751709,2000-05-19
16.043405532836914,2000-05-22
16.923297882080078,2000-05-23
16.36603355407715,2000-05-24
16.600675582885742,2000-05-25
15.808768272399902,2000-05-26
16.014074325561523,2000-05-30
17.01128578186035,2000-05-31
16.600675582885742,2000-06-01
15.046196937561035,2000-06-02
14.664910316467285,2000-06-05
15.368819236755371,2000-06-06
15.720780372619629,2000-06-07
15.955418586730957,2000-06-08
15.398151397705078,2000-06-09
15.823432922363281,2000-06-12
15.764776229858398,2000-06-13
15.808768272399902,2000-06-14
15.911419868469238,2000-06-15
16.160728454589844,2000-06-16
15.662117004394531,2000-06-19
15.559464454650879,2000-06-20
16.52734375,2000-06-21
15.970081329345703,2000-06-22
15.764776229858398,2000-06-23
15.735444068908691,2000-06-26
15.940747261047363,2000-06-27
15.031526565551758,2000-06-28
15.236839294433594,2000-06-29
15.016862869262695,2000-06-30
15.442147254943848,2000-07-03
14.29827880859375,2000-07-05
14.547591209411621,2000-07-06
14.518254280090332,2000-07-07
14.239629745483398,2000-07-10
16.043405532836914,2000-07-11
15.559464454650879,2000-07-12
15.4861421585083,2000-07-13
15.251500129699707,2000-07-14
14.840888023376465,2000-07-17
15.54480266571045,2000-07-18
15.720780372619629,2000-07-19
15.808768272399902,2000-07-20
15.134185791015625,2000-07-21
14.576924324035645,2000-07-24
14.312943458557129,2000-07-25
14.87021541595459,2000-07-26
15.750107765197754,2000-07-27
16.080066680908203,2000-07-28
16.241378784179688,2000-07-31
16.688661575317383,2000-08-01
17.040616989135742,2000-08-02
16.829954147338867,2000-08-03
17.212453842163086,2000-08-04
17.131532669067383,2000-08-07
17.35957145690918,2000-08-08
18.24225425720215,2000-08-09
17.514039993286133,2000-08-10
17.212453842163086,2000-08-11
17.977453231811523,2000-08-14
17.7420654296875,2000-08-15
18.065715789794922,2000-08-16
18.507070541381836,2000-08-17
18.036300659179688,2000-08-18
18.065715789794922,2000-08-21
17.889183044433594,2000-08-22
18.198123931884766,2000-08-23
17.7420654296875,2000-08-24
17.33013916015625,2000-08-25
17.889183044433594,2000-08-28
17.7420654296875,2000-08-29
17.293363571166992,2000-08-30
17.205093383789062,2000-08-31
17.388992309570312,2000-09-01
17.506683349609375,2000-09-05
18.15398406982422,2000-09-06
17.712644577026367,2000-09-07
17.35957145690918,2000-09-08
18.24225425720215,2000-09-11
18.183414459228516,2000-09-12
17.565528869628906,2000-09-13
17.6538028717041,2000-09-14
18.35995101928711,2000-09-15
17.71999168395996,2000-09-18
17.006486892700195,2000-09-19
16.71225929260254,2000-09-20
17.03590965270996,2000-09-21
16.881437301635742,2000-09-22
16.300338745117188,2000-09-25
16.947649002075195,2000-09-26
17.35957145690918,2000-09-27
17.484617233276367,2000-09-28
17.477258682250977,2000-09-29
17.800907135009766,2000-10-02
17.565528869628906,2000-10-03
16.68284034729004,2000-10-04
16.476877212524414,2000-10-05
16.212068557739258,2000-10-06
16.447452545166016,2000-10-09
17.006486892700195,2000-10-10
17.153608322143555,2000-10-11
17.889183044433594,2000-10-12
17.24186897277832,2000-10-13
17.153608322143555,2000-10-16
17.771493911743164,2000-10-17
17.94803237915039,2000-10-18
17.889183044433594,2000-10-19
17.94803237915039,2000-10-20
17.418407440185547,2000-10-23
16.8887996673584,2000-10-24
15.741305351257324,2000-10-25
16.00611114501953,2000-10-26
15.270533561706543,2000-10-27
15.859000205993652,2000-10-30
16.18265151977539,2000-10-31
17.477258682250977,2000-11-01
17.413511276245117,2000-11-02
17.443021774291992,2000-11-03
17.443021774291992,2000-11-06
17.73817253112793,2000-11-07
18.033313751220703,2000-11-08
17.53156089782715,2000-11-09
17.324962615966797,2000-11-10
17.118366241455078,2000-11-13
17.502058029174805,2000-11-14
18.387475967407227,2000-11-15
18.65311622619629,2000-11-16
18.1513614654541,2000-11-17
17.82671546936035,2000-11-20
18.239906311035156,2000-11-21
17.82671546936035,2000-11-22
17.974287033081055,2000-11-24
17.26593780517578,2000-11-27
16.9412784576416,2000-11-28
16.291955947875977,2000-11-29
15.613129615783691,2000-11-30
15.760701179504395,2000-12-01
15.760701179504395,2000-12-04
15.465558052062988,2000-12-05
15.760701179504395,2000-12-06
15.672154426574707,2000-12-07
15.790212631225586,2000-12-08
16.67564582824707,2000-12-11
17.029821395874023,2000-12-12
17.118366241455078,2000-12-13
17.000308990478516,2000-12-14
17.443021774291992,2000-12-15
18.564571380615234,2000-12-18
19.509021759033203,2000-12-19
19.243406295776367,2000-12-20
18.948259353637695,2000-12-21
18.859704971313477,2000-12-22
20.069805145263672,2000-12-26
20.040294647216797,2000-12-27
20.27640724182129,2000-12-28
19.627086639404297,2000-12-29
20.01078224182129,2001-01-02
19.390975952148438,2001-01-03
18.859704971313477,2001-01-04
18.71213722229004,2001-01-05
18.88922882080078,2001-01-08
19.420488357543945,2001-01-09
19.538543701171875,2001-01-10
19.951744079589844,2001-01-11
20.01078224182129,2001-01-12
20.42397689819336,2001-01-16
19.390975952148438,2001-01-17
18.417003631591797,2001-01-18
18.80068588256836,2001-01-19
19.095827102661133,2001-01-22
19.390975952148438,2001-01-23
19.863195419311523,2001-01-24
20.42397689819336,2001-01-25
20.09931755065918,2001-01-26
19.34729766845703,2001-01-29
19.550352096557617,2001-01-30
19.5267391204834,2001-01-31
19.226037979125977,2001-02-01
19.794296264648438,2001-02-02
20.362550735473633,2001-02-05
20.926076889038086,2001-02-06
20.604063034057617,2001-02-07
20.509361267089844,2001-02-08
20.840835571289062,2001-02-09
20.547237396240234,2001-02-12
