EXC,Date
0.1603064388036728,1974-08-07
0.16698576509952545,1974-08-08
0.16197621822357178,1974-08-09
0.16364608705043793,1974-08-12
0.1603064388036728,1974-08-13
0.16364608705043793,1974-08-14
0.1603064388036728,1974-08-15
0.15696674585342407,1974-08-16
0.15863649547100067,1974-08-19
0.1603064388036728,1974-08-20
0.15696674585342407,1974-08-21
0.15696674585342407,1974-08-22
0.1552966833114624,1974-08-23
0.15231966972351074,1974-08-26
0.14712700247764587,1974-08-27
0.14366507530212402,1974-08-28
0.13847245275974274,1974-08-29
0.14193430542945862,1974-08-30
0.14539603888988495,1974-09-03
0.14193430542945862,1974-09-04
0.1402033418416977,1974-09-05
0.14193430542945862,1974-09-06
0.13847245275974274,1974-09-09
0.1402033418416977,1974-09-10
0.13847245275974274,1974-09-11
0.14193430542945862,1974-09-12
0.13847245275974274,1974-09-13
0.13847245275974274,1974-09-16
0.13847245275974274,1974-09-17
0.1350107043981552,1974-09-18
0.13847245275974274,1974-09-19
0.14712700247764587,1974-09-20
0.14193430542945862,1974-09-23
0.14193430542945862,1974-09-24
0.1402033418416977,1974-09-25
0.14193430542945862,1974-09-26
0.1402033418416977,1974-09-27
0.14193430542945862,1974-09-30
0.1367414891719818,1974-10-01
0.1402033418416977,1974-10-02
0.1402033418416977,1974-10-03
0.1402033418416977,1974-10-04
0.1402033418416977,1974-10-07
0.14366507530212402,1974-10-08
0.150588721036911,1974-10-09
0.15924330055713654,1974-10-10
0.1627051830291748,1974-10-11
0.1678978055715561,1974-10-14
0.1678978055715561,1974-10-15
0.16097404062747955,1974-10-16
0.16097404062747955,1974-10-17
0.16097404062747955,1974-10-18
0.15924330055713654,1974-10-21
0.15924330055713654,1974-10-22
0.15231966972351074,1974-10-23
0.14885784685611725,1974-10-24
0.14885784685611725,1974-10-25
0.15231966972351074,1974-10-28
0.15231966972351074,1974-10-29
0.15231966972351074,1974-10-30
0.150588721036911,1974-10-31
0.150588721036911,1974-11-01
0.1540505737066269,1974-11-04
0.1540505737066269,1974-11-05
0.1540505737066269,1974-11-06
0.1575123369693756,1974-11-07
0.1580151468515396,1974-11-08
0.15442392230033875,1974-11-11
0.1526283472776413,1974-11-12
0.1526283472776413,1974-11-13
0.14903703331947327,1974-11-14
0.14903703331947327,1974-11-15
0.14365020394325256,1974-11-18
0.1472415179014206,1974-11-19
0.14544574916362762,1974-11-20
0.14365020394325256,1974-11-21
0.14544574916362762,1974-11-22
0.14365020394325256,1974-11-25
0.14365020394325256,1974-11-26
0.14365020394325256,1974-11-27
0.14544574916362762,1974-11-29
0.14365020394325256,1974-12-02
0.14365020394325256,1974-12-03
0.14544574916362762,1974-12-04
0.14365020394325256,1974-12-05
0.14005893468856812,1974-12-06
0.14185446500778198,1974-12-09
0.14185446500778198,1974-12-10
0.14185446500778198,1974-12-11
0.14185446500778198,1974-12-12
0.14185446500778198,1974-12-13
0.13646771013736725,1974-12-16
0.1382632553577423,1974-12-17
0.13646771013736725,1974-12-18
0.1382632553577423,1974-12-19
0.14005893468856812,1974-12-20
0.1382632553577423,1974-12-23
0.1382632553577423,1974-12-24
0.1382632553577423,1974-12-26
0.1382632553577423,1974-12-27
0.14185446500778198,1974-12-30
0.156219482421875,1974-12-31
0.1705845445394516,1975-01-02
0.17776694893836975,1975-01-03
0.17417578399181366,1975-01-06
0.1705845445394516,1975-01-07
0.1651976853609085,1975-01-08
0.16340205073356628,1975-01-09
0.17238019406795502,1975-01-10
0.17238019406795502,1975-01-13
0.17238019406795502,1975-01-14
0.17417578399181366,1975-01-15
0.17776694893836975,1975-01-16
0.17238019406795502,1975-01-17
0.17597147822380066,1975-01-20
0.17597147822380066,1975-01-21
0.17956259846687317,1975-01-22
0.17776694893836975,1975-01-23
0.17956259846687317,1975-01-24
0.18674518167972565,1975-01-27
0.19392772018909454,1975-01-28
0.1921321302652359,1975-01-29
0.18854071199893951,1975-01-30
0.18854071199893951,1975-01-31
0.19392772018909454,1975-02-03
0.19751888513565063,1975-02-04
0.2029058337211609,1975-02-05
0.20829270780086517,1975-02-06
0.20829270780086517,1975-02-07
0.2047015279531479,1975-02-10
0.20111022889614105,1975-02-11
0.2029058337211609,1975-02-12
0.2029058337211609,1975-02-13
0.20111022889614105,1975-02-14
0.20111022889614105,1975-02-18
0.19751888513565063,1975-02-19
0.19572335481643677,1975-02-20
0.19931450486183167,1975-02-21
0.18873077630996704,1975-02-24
0.17947930097579956,1975-02-25
0.17947930097579956,1975-02-26
0.17947930097579956,1975-02-27
0.17947930097579956,1975-02-28
0.18503013253211975,1975-03-03
0.18503013253211975,1975-03-04
0.18688063323497772,1975-03-05
0.19058120250701904,1975-03-06
0.1924314647912979,1975-03-07
0.19058120250701904,1975-03-10
0.18873077630996704,1975-03-11
0.18503013253211975,1975-03-12
0.18688063323497772,1975-03-13
0.19058120250701904,1975-03-14
0.1924314647912979,1975-03-17
0.19058120250701904,1975-03-18
0.19058120250701904,1975-03-19
0.19058120250701904,1975-03-20
0.19058120250701904,1975-03-21
0.18503013253211975,1975-03-24
0.18503013253211975,1975-03-25
0.18688063323497772,1975-03-26
0.18503013253211975,1975-03-27
0.18503013253211975,1975-03-31
0.18503013253211975,1975-04-01
0.18688063323497772,1975-04-02
0.18503013253211975,1975-04-03
0.1831798553466797,1975-04-04
0.17947930097579956,1975-04-07
0.17947930097579956,1975-04-08
0.18132971227169037,1975-04-09
0.18503013253211975,1975-04-10
0.18503013253211975,1975-04-11
0.18688063323497772,1975-04-14
0.18688063323497772,1975-04-15
0.18688063323497772,1975-04-16
0.18873077630996704,1975-04-17
0.18688063323497772,1975-04-18
0.18873077630996704,1975-04-21
0.18873077630996704,1975-04-22
0.19058120250701904,1975-04-23
0.1924314647912979,1975-04-24
0.194281667470932,1975-04-25
0.19613204896450043,1975-04-28
0.19613204896450043,1975-04-29
0.19613204896450043,1975-04-30
0.1924314647912979,1975-05-01
0.194281667470932,1975-05-02
0.19613204896450043,1975-05-05
0.19798243045806885,1975-05-06
0.1998327523469925,1975-05-07
0.1998327523469925,1975-05-08
0.19613204896450043,1975-05-09
0.20168296992778778,1975-05-12
0.20168296992778778,1975-05-13
0.20353320240974426,1975-05-14
0.20168296992778778,1975-05-15
0.20353320240974426,1975-05-16
0.20353320240974426,1975-05-19
0.20538347959518433,1975-05-20
0.20538347959518433,1975-05-21
0.20538347959518433,1975-05-22
0.20019754767417908,1975-05-23
0.19829082489013672,1975-05-27
0.20019754767417908,1975-05-28
0.20019754767417908,1975-05-29
0.19829082489013672,1975-05-30
0.20019754767417908,1975-06-02
0.20591740310192108,1975-06-03
0.21163742244243622,1975-06-04
0.20973077416419983,1975-06-05
0.21163742244243622,1975-06-06
0.21354399621486664,1975-06-09
0.20973077416419983,1975-06-10
0.21354399621486664,1975-06-11
0.21163742244243622,1975-06-12
0.21354399621486664,1975-06-13
0.21163742244243622,1975-06-16
0.21354399621486664,1975-06-17
0.21735736727714539,1975-06-18
0.22498391568660736,1975-06-19
0.23261043429374695,1975-06-20
0.23261043429374695,1975-06-23
0.23261043429374695,1975-06-24
0.22879710793495178,1975-06-25
0.22689051926136017,1975-06-26
0.22689051926136017,1975-06-27
0.22879710793495178,1975-06-30
0.22879710793495178,1975-07-01
0.219263955950737,1975-07-02
0.219263955950737,1975-07-03
0.21735736727714539,1975-07-07
0.219263955950737,1975-07-08
0.22307723760604858,1975-07-09
0.22498391568660736,1975-07-10
0.22498391568660736,1975-07-11
0.22689051926136017,1975-07-14
0.22498391568660736,1975-07-15
0.22689051926136017,1975-07-16
0.22498391568660736,1975-07-17
0.2211705595254898,1975-07-18
0.2211705595254898,1975-07-21
0.2211705595254898,1975-07-22
0.219263955950737,1975-07-23
0.219263955950737,1975-07-24
0.219263955950737,1975-07-25
0.21545055508613586,1975-07-28
0.21545055508613586,1975-07-29
0.21735736727714539,1975-07-30
0.21735736727714539,1975-07-31
0.21735736727714539,1975-08-01
0.21735736727714539,1975-08-04
0.21163742244243622,1975-08-05
0.21354399621486664,1975-08-06
0.21354399621486664,1975-08-07
0.21163742244243622,1975-08-08
0.20973077416419983,1975-08-11
0.21545055508613586,1975-08-12
0.21545055508613586,1975-08-13
0.21545055508613586,1975-08-14
0.21545055508613586,1975-08-15
0.21735736727714539,1975-08-18
0.21545055508613586,1975-08-19
0.20973077416419983,1975-08-20
0.21354399621486664,1975-08-21
0.21735736727714539,1975-08-22
0.21987010538578033,1975-08-25
0.21594387292861938,1975-08-26
0.21594387292861938,1975-08-27
0.21594387292861938,1975-08-28
0.21987010538578033,1975-08-29
0.21790702641010284,1975-09-02
0.21594387292861938,1975-09-03
0.21594387292861938,1975-09-04
0.2139807939529419,1975-09-05
0.21594387292861938,1975-09-08
0.21594387292861938,1975-09-09
0.21594387292861938,1975-09-10
0.21201767027378082,1975-09-11
0.2139807939529419,1975-09-12
0.21201767027378082,1975-09-15
0.21005448698997498,1975-09-16
0.20612820982933044,1975-09-17
0.20612820982933044,1975-09-18
0.21005448698997498,1975-09-19
0.20612820982933044,1975-09-22
0.20220187306404114,1975-09-23
0.20220187306404114,1975-09-24
0.2041652351617813,1975-09-25
0.2041652351617813,1975-09-26
0.2041652351617813,1975-09-29
0.2041652351617813,1975-09-30
0.2041652351617813,1975-10-01
0.20220187306404114,1975-10-02
0.2041652351617813,1975-10-03
0.20612820982933044,1975-10-06
0.20612820982933044,1975-10-07
0.2080913484096527,1975-10-08
0.2139807939529419,1975-10-09
0.2218332141637802,1975-10-10
0.2218332141637802,1975-10-13
0.22379647195339203,1975-10-14
0.22379647195339203,1975-10-15
0.22379647195339203,1975-10-16
0.22379647195339203,1975-10-17
0.22379647195339203,1975-10-20
0.2277226597070694,1975-10-21
0.2277226597070694,1975-10-22
0.23164889216423035,1975-10-23
0.23164889216423035,1975-10-24
0.22968584299087524,1975-10-27
0.23557515442371368,1975-10-28
0.23164889216423035,1975-10-29
0.23164889216423035,1975-10-30
0.23361194133758545,1975-10-31
0.23557515442371368,1975-11-03
0.23753832280635834,1975-11-04
0.23950135707855225,1975-11-05
0.243427574634552,1975-11-06
0.241975799202919,1975-11-07
0.2399592101573944,1975-11-10
0.241975799202919,1975-11-11
0.24399228394031525,1975-11-12
0.241975799202919,1975-11-13
0.24399228394031525,1975-11-14
0.241975799202919,1975-11-17
0.241975799202919,1975-11-18
0.241975799202919,1975-11-19
0.2379429191350937,1975-11-20
0.2379429191350937,1975-11-21
0.2379429191350937,1975-11-24
0.2379429191350937,1975-11-25
0.2379429191350937,1975-11-26
0.2399592101573944,1975-11-28
0.2399592101573944,1975-12-01
0.241975799202919,1975-12-02
0.2339099496603012,1975-12-03
0.22987708449363708,1975-12-04
0.22987708449363708,1975-12-05
0.22987708449363708,1975-12-08
0.22987708449363708,1975-12-09
0.22987708449363708,1975-12-10
0.2278604805469513,1975-12-11
0.23189355432987213,1975-12-12
0.2339099496603012,1975-12-15
0.2339099496603012,1975-12-16
0.23592634499073029,1975-12-17
0.2379429191350937,1975-12-18
0.23592634499073029,1975-12-19
0.2339099496603012,1975-12-22
0.23592634499073029,1975-12-23
0.23592634499073029,1975-12-24
0.2379429191350937,1975-12-26
0.2379429191350937,1975-12-29
0.2379429191350937,1975-12-30
0.241975799202919,1975-12-31
0.25407448410987854,1976-01-02
0.25407448410987854,1976-01-05
0.2621404528617859,1976-01-06
0.25810760259628296,1976-01-07
0.2601238489151001,1976-01-08
0.2601238489151001,1976-01-09
0.2621404528617859,1976-01-12
0.2601238489151001,1976-01-13
0.2661733031272888,1976-01-14
0.2661733031272888,1976-01-15
0.2681899666786194,1976-01-16
0.27222275733947754,1976-01-19
0.27222275733947754,1976-01-20
0.27020639181137085,1976-01-21
0.27020639181137085,1976-01-22
0.2681899666786194,1976-01-23
0.27222275733947754,1976-01-26
0.2681899666786194,1976-01-27
0.27020639181137085,1976-01-28
0.27020639181137085,1976-01-29
0.27020639181137085,1976-01-30
0.27222275733947754,1976-02-02
0.2681899666786194,1976-02-03
0.2681899666786194,1976-02-04
0.2661733031272888,1976-02-05
0.2681899666786194,1976-02-06
0.2661733031272888,1976-02-09
0.27020639181137085,1976-02-10
0.2661733031272888,1976-02-11
0.2681899666786194,1976-02-12
0.2681899666786194,1976-02-13
0.2661733031272888,1976-02-17
0.27020639181137085,1976-02-18
0.27222275733947754,1976-02-19
0.27020639181137085,1976-02-20
0.27222275733947754,1976-02-23
0.27423903346061707,1976-02-24
0.27423903346061707,1976-02-25
0.27222275733947754,1976-02-26
0.27020639181137085,1976-02-27
0.2645840048789978,1976-03-01
0.26871809363365173,1976-03-02
0.2645840048789978,1976-03-03
0.26044970750808716,1976-03-04
0.26251691579818726,1976-03-05
0.26044970750808716,1976-03-08
0.26251691579818726,1976-03-09
0.26044970750808716,1976-03-10
0.26044970750808716,1976-03-11
0.26044970750808716,1976-03-12
0.26251691579818726,1976-03-15
0.26044970750808716,1976-03-16
0.26044970750808716,1976-03-17
0.26251691579818726,1976-03-18
0.26044970750808716,1976-03-19
0.2645840048789978,1976-03-22
0.2645840048789978,1976-03-23
0.2645840048789978,1976-03-24
0.2645840048789978,1976-03-25
0.26251691579818726,1976-03-26
0.2645840048789978,1976-03-29
0.26251691579818726,1976-03-30
0.2666509449481964,1976-03-31
0.2666509449481964,1976-04-01
0.2645840048789978,1976-04-02
0.26871809363365173,1976-04-05
0.2666509449481964,1976-04-06
0.27078527212142944,1976-04-07
0.26871809363365173,1976-04-08
0.2728520631790161,1976-04-09
0.26871809363365173,1976-04-12
0.26871809363365173,1976-04-13
0.26871809363365173,1976-04-14
0.2728520631790161,1976-04-15
0.27078527212142944,1976-04-19
0.27078527212142944,1976-04-20
0.27078527212142944,1976-04-21
0.26871809363365173,1976-04-22
0.26871809363365173,1976-04-23
0.27078527212142944,1976-04-26
0.26871809363365173,1976-04-27
0.2728520631790161,1976-04-28
0.2728520631790161,1976-04-29
0.2728520631790161,1976-04-30
0.2728520631790161,1976-05-03
0.27078527212142944,1976-05-04
0.2728520631790161,1976-05-05
0.2728520631790161,1976-05-06
0.27491942048072815,1976-05-07
0.2728520631790161,1976-05-10
0.27491942048072815,1976-05-11
0.27491942048072815,1976-05-12
0.2728520631790161,1976-05-13
0.2728520631790161,1976-05-14
0.2769862711429596,1976-05-17
0.27491942048072815,1976-05-18
0.2769862711429596,1976-05-19
0.2728520631790161,1976-05-20
0.2728520631790161,1976-05-21
0.26920607686042786,1976-05-24
0.2713260054588318,1976-05-25
0.2713260054588318,1976-05-26
0.2670864164829254,1976-05-27
0.26920607686042786,1976-05-28
0.2713260054588318,1976-06-01
0.26920607686042786,1976-06-02
0.26920607686042786,1976-06-03
0.26496681571006775,1976-06-04
0.26920607686042786,1976-06-07
0.2670864164829254,1976-06-08
0.2670864164829254,1976-06-09
0.26920607686042786,1976-06-10
0.26920607686042786,1976-06-11
0.2713260054588318,1976-06-14
0.26920607686042786,1976-06-15
0.2670864164829254,1976-06-16
0.26920607686042786,1976-06-17
0.2713260054588318,1976-06-18
0.2670864164829254,1976-06-21
0.2628469169139862,1976-06-22
0.26496681571006775,1976-06-23
0.26496681571006775,1976-06-24
0.26920607686042786,1976-06-25
0.26920607686042786,1976-06-28
0.2713260054588318,1976-06-29
0.26920607686042786,1976-06-30
0.2670864164829254,1976-07-01
0.26920607686042786,1976-07-02
0.2670864164829254,1976-07-06
0.2713260054588318,1976-07-07
0.2713260054588318,1976-07-08
0.2734457850456238,1976-07-09
0.2734457850456238,1976-07-12
0.2776852548122406,1976-07-13
0.27980470657348633,1976-07-14
0.2755652368068695,1976-07-15
0.2755652368068695,1976-07-16
0.2755652368068695,1976-07-19
0.2755652368068695,1976-07-20
0.2776852548122406,1976-07-21
0.2755652368068695,1976-07-22
0.27980470657348633,1976-07-23
0.2755652368068695,1976-07-26
0.2755652368068695,1976-07-27
0.2734457850456238,1976-07-28
0.2734457850456238,1976-07-29
0.2776852548122406,1976-07-30
0.27980470657348633,1976-08-02
0.2776852548122406,1976-08-03
0.27980470657348633,1976-08-04
0.28404444456100464,1976-08-05
0.28404444456100464,1976-08-06
0.28616395592689514,1976-08-09
0.28616395592689514,1976-08-10
0.29040348529815674,1976-08-11
0.29040348529815674,1976-08-12
0.28828367590904236,1976-08-13
0.29040348529815674,1976-08-16
0.29040348529815674,1976-08-17
0.29252341389656067,1976-08-18
0.28828367590904236,1976-08-19
0.29040348529815674,1976-08-20
0.2866681218147278,1976-08-23
0.2866681218147278,1976-08-24
0.2866681218147278,1976-08-25
0.28884005546569824,1976-08-26
0.2866681218147278,1976-08-27
0.28884005546569824,1976-08-30
0.2866681218147278,1976-08-31
0.28884005546569824,1976-09-01
0.28884005546569824,1976-09-02
0.2910116910934448,1976-09-03
0.2931833565235138,1976-09-07
0.2931833565235138,1976-09-08
0.295354962348938,1976-09-09
0.295354962348938,1976-09-10
0.295354962348938,1976-09-13
0.295354962348938,1976-09-14
0.2931833565235138,1976-09-15
0.2975267767906189,1976-09-16
0.3018702268600464,1976-09-17
0.30404195189476013,1976-09-20
0.30621373653411865,1976-09-21
0.3018702268600464,1976-09-22
0.3018702268600464,1976-09-23
0.3018702268600464,1976-09-24
0.3018702268600464,1976-09-27
0.30404195189476013,1976-09-28
0.30404195189476013,1976-09-29
0.30404195189476013,1976-09-30
0.3018702268600464,1976-10-01
0.30404195189476013,1976-10-04
0.3018702268600464,1976-10-05
0.3018702268600464,1976-10-06
0.30621373653411865,1976-10-07
0.30404195189476013,1976-10-08
0.30404195189476013,1976-10-11
0.30404195189476013,1976-10-12
0.30404195189476013,1976-10-13
0.30404195189476013,1976-10-14
