SLB,Date
3.9165563583374023,1988-07-07
3.803443193435669,1988-07-08
3.831718683242798,1988-07-11
3.7751646041870117,1988-07-12
3.7186074256896973,1988-07-13
3.7751646041870117,1988-07-14
3.8599979877471924,1988-07-15
3.9024174213409424,1988-07-18
3.831718683242798,1988-07-19
3.8458616733551025,1988-07-20
3.7893030643463135,1988-07-21
3.803443193435669,1988-07-22
3.9024174213409424,1988-07-25
3.8882768154144287,1988-07-26
3.803443193435669,1988-07-27
3.8599979877471924,1988-07-28
3.9024174213409424,1988-07-29
3.9448325634002686,1988-08-01
3.9589717388153076,1988-08-02
3.9448325634002686,1988-08-03
3.874138116836548,1988-08-04
3.8599979877471924,1988-08-05
3.9024174213409424,1988-08-08
3.8882768154144287,1988-08-09
3.817580461502075,1988-08-10
3.874138116836548,1988-08-11
3.874138116836548,1988-08-12
3.8599979877471924,1988-08-15
3.8458616733551025,1988-08-16
3.874138116836548,1988-08-17
3.8458616733551025,1988-08-18
3.7751646041870117,1988-08-19
3.761023998260498,1988-08-22
3.761023998260498,1988-08-23
3.817580461502075,1988-08-24
3.7893030643463135,1988-08-25
3.761023998260498,1988-08-26
3.809536933898926,1988-08-29
3.823802947998047,1988-08-30
3.7524635791778564,1988-08-31
3.681123733520508,1988-09-01
3.766730785369873,1988-09-02
3.709658145904541,1988-09-06
3.5527114868164062,1988-09-07
3.6097848415374756,1988-09-08
3.5812480449676514,1988-09-09
3.652588367462158,1988-09-12
3.695390224456787,1988-09-13
3.7381954193115234,1988-09-14
3.709658145904541,1988-09-15
3.7524635791778564,1988-09-16
3.681123733520508,1988-09-19
3.895142078399658,1988-09-20
3.8666043281555176,1988-09-21
3.809536933898926,1988-09-22
3.823802947998047,1988-09-23
3.8666043281555176,1988-09-26
3.809536933898926,1988-09-27
3.823802947998047,1988-09-28
3.8523385524749756,1988-09-29
3.8523385524749756,1988-09-30
3.795267105102539,1988-10-03
3.795267105102539,1988-10-04
3.7381954193115234,1988-10-05
3.7381954193115234,1988-10-06
3.781000852584839,1988-10-07
3.823802947998047,1988-10-10
3.795267105102539,1988-10-11
3.766730785369873,1988-10-12
3.7524635791778564,1988-10-13
3.823802947998047,1988-10-14
3.880877733230591,1988-10-17
3.8666043281555176,1988-10-18
3.9094114303588867,1988-10-19
3.9950168132781982,1988-10-20
3.9950168132781982,1988-10-21
3.9094114303588867,1988-10-24
3.895142078399658,1988-10-25
3.8523385524749756,1988-10-26
3.823802947998047,1988-10-27
3.8523385524749756,1988-10-28
3.8666043281555176,1988-10-31
3.8666043281555176,1988-11-01
3.923677921295166,1988-11-02
3.8666043281555176,1988-11-03
3.823802947998047,1988-11-04
3.809536933898926,1988-11-07
3.809536933898926,1988-11-08
3.795267105102539,1988-11-09
3.809536933898926,1988-11-10
3.781000852584839,1988-11-11
3.823802947998047,1988-11-14
3.8666043281555176,1988-11-15
3.823802947998047,1988-11-16
3.809536933898926,1988-11-17
3.795267105102539,1988-11-18
3.7524635791778564,1988-11-21
3.7524635791778564,1988-11-22
3.7524635791778564,1988-11-23
3.809536933898926,1988-11-25
3.823802947998047,1988-11-28
3.781000852584839,1988-11-29
3.809536933898926,1988-11-30
3.7524635791778564,1988-12-01
3.7381954193115234,1988-12-02
3.781000852584839,1988-12-05
3.795267105102539,1988-12-06
3.809536933898926,1988-12-07
3.781000852584839,1988-12-08
3.795267105102539,1988-12-09
3.781000852584839,1988-12-12
3.772362470626831,1988-12-13
3.7291629314422607,1988-12-14
3.6427762508392334,1988-12-15
3.7147655487060547,1988-12-16
3.786759376525879,1988-12-19
3.7003679275512695,1988-12-20
3.757963180541992,1988-12-21
3.786759376525879,1988-12-22
3.829954147338867,1988-12-23
3.829954147338867,1988-12-27
3.8011555671691895,1988-12-28
3.8011555671691895,1988-12-29
3.757963180541992,1988-12-30
3.7147655487060547,1989-01-03
3.757963180541992,1989-01-04
3.8443527221679688,1989-01-05
3.901944160461426,1989-01-06
3.8587493896484375,1989-01-09
3.8443527221679688,1989-01-10
3.9307425022125244,1989-01-11
3.9883341789245605,1989-01-12
4.017131328582764,1989-01-13
4.0027313232421875,1989-01-16
4.0027313232421875,1989-01-17
4.089122295379639,1989-01-18
4.060328006744385,1989-01-19
4.060328006744385,1989-01-20
3.9307425022125244,1989-01-23
4.045929908752441,1989-01-24
3.973933458328247,1989-01-25
4.103522300720215,1989-01-26
4.060328006744385,1989-01-27
4.117919445037842,1989-01-30
4.1467156410217285,1989-01-31
4.1755146980285645,1989-02-01
4.1755146980285645,1989-02-02
4.233105659484863,1989-02-03
4.2187089920043945,1989-02-06
4.117919445037842,1989-02-07
4.161115646362305,1989-02-08
4.1467156410217285,1989-02-09
4.1467156410217285,1989-02-10
4.103522300720215,1989-02-13
4.045929908752441,1989-02-14
4.161115646362305,1989-02-15
4.117919445037842,1989-02-16
4.132318496704102,1989-02-17
4.161115646362305,1989-02-21
4.060328006744385,1989-02-22
4.074726104736328,1989-02-23
4.031530380249023,1989-02-24
4.060328006744385,1989-02-27
4.109701633453369,1989-02-28
4.051612854003906,1989-03-01
4.13874626159668,1989-03-02
4.240394592285156,1989-03-03
4.400142192840576,1989-03-06
4.487269878387451,1989-03-07
4.443704605102539,1989-03-08
4.472748756408691,1989-03-09
4.429184436798096,1989-03-10
4.443704605102539,1989-03-13
4.371097087860107,1989-03-14
4.458227157592773,1989-03-15
4.443704605102539,1989-03-16
4.41465950012207,1989-03-17
4.269440650939941,1989-03-20
4.3130083084106445,1989-03-21
4.3130083084106445,1989-03-22
4.298487186431885,1989-03-23
4.371097087860107,1989-03-27
4.41465950012207,1989-03-28
4.41465950012207,1989-03-29
4.400142192840576,1989-03-30
4.41465950012207,1989-03-31
4.356571197509766,1989-04-03
4.356571197509766,1989-04-04
4.3130083084106445,1989-04-05
4.327530384063721,1989-04-06
4.356571197509766,1989-04-07
4.342052459716797,1989-04-10
4.385617256164551,1989-04-11
4.41465950012207,1989-04-12
4.371097087860107,1989-04-13
4.472748756408691,1989-04-14
4.458227157592773,1989-04-17
4.617969989776611,1989-04-18
4.545358180999756,1989-04-19
4.57440710067749,1989-04-20
4.690578460693359,1989-04-21
4.719620704650879,1989-04-24
4.661533832550049,1989-04-25
4.661533832550049,1989-04-26
4.647010326385498,1989-04-27
4.57440710067749,1989-04-28
4.530836582183838,1989-05-01
4.559879779815674,1989-05-02
4.487269878387451,1989-05-03
4.530836582183838,1989-05-04
4.516313076019287,1989-05-05
4.458227157592773,1989-05-08
4.429184436798096,1989-05-09
4.429184436798096,1989-05-10
4.400142192840576,1989-05-11
4.6034464836120605,1989-05-12
4.617969989776611,1989-05-15
4.6034464836120605,1989-05-16
4.545358180999756,1989-05-17
4.501796245574951,1989-05-18
4.57440710067749,1989-05-19
4.545358180999756,1989-05-22
4.472748756408691,1989-05-23
4.501796245574951,1989-05-24
4.516313076019287,1989-05-25
4.647010326385498,1989-05-26
4.608971118927002,1989-05-30
4.608971118927002,1989-05-31
4.652866840362549,1989-06-01
4.652866840362549,1989-06-02
4.6674957275390625,1989-06-05
4.711390495300293,1989-06-06
4.784549713134766,1989-06-07
4.726023197174072,1989-06-08
4.6674957275390625,1989-06-09
4.608971118927002,1989-06-12
4.550442218780518,1989-06-13
4.579706192016602,1989-06-14
4.579706192016602,1989-06-15
4.608971118927002,1989-06-16
4.579706192016602,1989-06-19
4.565074920654297,1989-06-20
4.521177768707275,1989-06-21
4.535815238952637,1989-06-22
4.535815238952637,1989-06-23
4.565074920654297,1989-06-26
4.6674957275390625,1989-06-27
4.755285739898682,1989-06-28
4.638232707977295,1989-06-29
4.652866840362549,1989-06-30
4.6674957275390625,1989-07-03
4.769918918609619,1989-07-05
4.755285739898682,1989-07-06
4.726023197174072,1989-07-07
4.7991814613342285,1989-07-10
4.872339725494385,1989-07-11
4.857706069946289,1989-07-12
4.857706069946289,1989-07-13
4.886970520019531,1989-07-14
4.974761486053467,1989-07-17
5.004025936126709,1989-07-18
4.945498466491699,1989-07-19
4.945498466491699,1989-07-20
4.960129737854004,1989-07-21
4.916232585906982,1989-07-24
4.8284454345703125,1989-07-25
4.857706069946289,1989-07-26
4.872339725494385,1989-07-27
4.916232585906982,1989-07-28
4.960129737854004,1989-07-31
5.033291816711426,1989-08-01
5.121077060699463,1989-08-02
5.106447219848633,1989-08-03
5.0918145179748535,1989-08-04
5.1503424644470215,1989-08-07
5.121077060699463,1989-08-08
5.033291816711426,1989-08-09
4.974761486053467,1989-08-10
4.930866241455078,1989-08-11
4.857706069946289,1989-08-14
4.916232585906982,1989-08-15
5.004025936126709,1989-08-16
4.916232585906982,1989-08-17
5.018655300140381,1989-08-18
4.916232585906982,1989-08-21
4.872339725494385,1989-08-22
5.1503424644470215,1989-08-23
5.267390727996826,1989-08-24
5.194234371185303,1989-08-25
5.22959041595459,1989-08-28
5.1412034034729,1989-08-29
5.185397624969482,1989-08-30
5.22959041595459,1989-08-31
5.244321823120117,1989-09-01
5.332711219787598,1989-09-05
5.244321823120117,1989-09-06
5.244321823120117,1989-09-07
5.200128078460693,1989-09-08
5.200128078460693,1989-09-11
5.185397624969482,1989-09-12
5.0675482749938965,1989-09-13
5.008620262145996,1989-09-14
5.0675482749938965,1989-09-15
5.0675482749938965,1989-09-18
5.126470565795898,1989-09-19
5.111739635467529,1989-09-20
5.1412034034729,1989-09-21
5.126470565795898,1989-09-22
5.0528178215026855,1989-09-25
5.023353099822998,1989-09-26
5.0528178215026855,1989-09-27
5.214858055114746,1989-09-28
5.038082599639893,1989-09-29
5.097008228302002,1989-10-02
5.170668601989746,1989-10-03
5.214858055114746,1989-10-04
5.22959041595459,1989-10-05
5.273782253265381,1989-10-06
5.3621721267700195,1989-10-09
5.347439289093018,1989-10-10
5.22959041595459,1989-10-11
5.259051322937012,1989-10-12
4.8023834228515625,1989-10-13
5.097008228302002,1989-10-16
5.097008228302002,1989-10-17
5.038082599639893,1989-10-18
5.170668601989746,1989-10-19
5.244321823120117,1989-10-20
5.185397624969482,1989-10-23
5.288514137268066,1989-10-24
5.111739635467529,1989-10-25
4.84657621383667,1989-10-26
4.905505180358887,1989-10-27
4.920234203338623,1989-10-30
5.023353099822998,1989-10-31
5.008620262145996,1989-11-01
4.949697971343994,1989-11-02
4.920234203338623,1989-11-03
4.831846237182617,1989-11-06
4.876041412353516,1989-11-07
4.861309051513672,1989-11-08
4.831846237182617,1989-11-09
4.84657621383667,1989-11-10
4.876041412353516,1989-11-13
4.949697971343994,1989-11-14
5.082280158996582,1989-11-15
5.0675482749938965,1989-11-16
5.126470565795898,1989-11-17
5.097008228302002,1989-11-20
5.1412034034729,1989-11-21
5.155934810638428,1989-11-22
5.214858055114746,1989-11-24
5.391635417938232,1989-11-27
5.465290546417236,1989-11-28
5.450558662414551,1989-11-29
5.494752883911133,1989-11-30
5.568408966064453,1989-12-01
5.59787130355835,1989-12-04
5.538947582244873,1989-12-05
5.583140850067139,1989-12-06
5.583140850067139,1989-12-07
5.612602710723877,1989-12-08
5.6420674324035645,1989-12-11
5.8851799964904785,1989-12-12
5.95930290222168,1989-12-13
5.87035608291626,1989-12-14
5.751763820648193,1989-12-15
5.559053897857666,1989-12-18
5.58869743347168,1989-12-19
5.736942291259766,1989-12-20
5.766585350036621,1989-12-21
5.751763820648193,1989-12-22
5.781412601470947,1989-12-26
5.766585350036621,1989-12-27
5.811062335968018,1989-12-28
5.825882434844971,1989-12-29
5.840707302093506,1990-01-02
5.855532646179199,1990-01-03
5.6924662590026855,1990-01-04
5.662821292877197,1990-01-05
5.677643299102783,1990-01-08
5.58869743347168,1990-01-09
5.633172988891602,1990-01-10
5.662821292877197,1990-01-11
5.529398441314697,1990-01-12
5.499752998352051,1990-01-15
5.529398441314697,1990-01-16
5.529398441314697,1990-01-17
5.618345737457275,1990-01-18
5.736942291259766,1990-01-19
5.544225215911865,1990-01-22
5.4108052253723145,1990-01-23
5.381159782409668,1990-01-24
5.366334438323975,1990-01-25
5.395984172821045,1990-01-26
5.3515143394470215,1990-01-29
5.484930038452148,1990-01-30
5.6035237312316895,1990-01-31
5.559053897857666,1990-02-01
5.58869743347168,1990-02-02
5.573876857757568,1990-02-05
5.573876857757568,1990-02-06
5.855532646179199,1990-02-07
5.781412601470947,1990-02-08
5.722115516662598,1990-02-09
5.781412601470947,1990-02-12
5.855532646179199,1990-02-13
5.796234130859375,1990-02-14
5.914828300476074,1990-02-15
5.840707302093506,1990-02-16
5.900002956390381,1990-02-20
5.974123954772949,1990-02-21
5.751763820648193,1990-02-22
5.6479926109313965,1990-02-23
5.736942291259766,1990-02-26
5.608658790588379,1990-02-27
5.653405666351318,1990-02-28
5.802570343017578,1990-03-01
5.787656307220459,1990-03-02
5.742906093597412,1990-03-05
5.86223840713501,1990-03-06
5.86223840713501,1990-03-07
5.9368205070495605,1990-03-08
5.86223840713501,1990-03-09
5.86223840713501,1990-03-12
5.77274227142334,1990-03-13
5.877154350280762,1990-03-14
5.892072677612305,1990-03-15
5.996490478515625,1990-03-16
6.085989475250244,1990-03-19
6.071074962615967,1990-03-20
6.041239261627197,1990-03-21
5.877154350280762,1990-03-22
5.892072677612305,1990-03-23
5.9368205070495605,1990-03-26
6.011404514312744,1990-03-27
6.250072956085205,1990-03-28
6.309737205505371,1990-03-29
6.264986991882324,1990-03-30
6.235152244567871,1990-04-02
6.354489326477051,1990-04-03
6.235152244567871,1990-04-04
6.190406799316406,1990-04-05
6.190406799316406,1990-04-06
6.190406799316406,1990-04-09
6.085989475250244,1990-04-10
5.966655731201172,1990-04-11
5.951737880706787,1990-04-12
5.981571197509766,1990-04-16
6.071074962615967,1990-04-17
6.026325225830078,1990-04-18
6.056156158447266,1990-04-19
6.085989475250244,1990-04-20
5.996490478515625,1990-04-23
5.9368205070495605,1990-04-24
5.966655731201172,1990-04-25
5.996490478515625,1990-04-26
5.951737880706787,1990-04-27
5.981571197509766,1990-04-30
6.056156158447266,1990-05-01
6.145654201507568,1990-05-02
6.250072956085205,1990-05-03
6.473822593688965,1990-05-04
6.503652572631836,1990-05-07
6.503652572631836,1990-05-08
6.4589056968688965,1990-05-09
6.563318729400635,1990-05-10
6.772156238555908,1990-05-11
6.787069797515869,1990-05-14
6.637906074523926,1990-05-15
6.6080708503723145,1990-05-16
6.787069797515869,1990-05-17
6.787069797515869,1990-05-18
6.921318054199219,1990-05-21
6.8914875984191895,1990-05-22
6.801984786987305,1990-05-23
6.7124834060668945,1990-05-24
6.578239440917969,1990-05-25
6.914198398590088,1990-05-29
6.929196834564209,1990-05-30
7.004187107086182,1990-05-31
6.959195613861084,1990-06-01
7.019184112548828,1990-06-04
6.689226150512695,1990-06-05
6.7492170333862305,1990-06-06
6.689226150512695,1990-06-07
6.7492170333862305,1990-06-08
6.794212818145752,1990-06-11
6.839202880859375,1990-06-12
6.914198398590088,1990-06-13
6.86920690536499,1990-06-14
7.064186096191406,1990-06-15
6.959195613861084,1990-06-18
7.019184112548828,1990-06-19
7.124175548553467,1990-06-20
7.019184112548828,1990-06-21
6.929196834564209,1990-06-22
6.8842034339904785,1990-06-25
6.8842034339904785,1990-06-26
6.929196834564209,1990-06-27
6.929196834564209,1990-06-28
6.899203777313232,1990-06-29
6.854202747344971,1990-07-02
6.764213562011719,1990-07-03
6.764213562011719,1990-07-05
6.764213562011719,1990-07-06
6.8092122077941895,1990-07-09
6.7492170333862305,1990-07-10
6.914198398590088,1990-07-11
7.229162693023682,1990-07-12
7.319151878356934,1990-07-13
7.334153652191162,1990-07-16
7.379144191741943,1990-07-17
7.574124813079834,1990-07-18
7.709105968475342,1990-07-19
7.739100933074951,1990-07-20
7.619117259979248,1990-07-23
7.7841010093688965,1990-07-24
7.7990946769714355,1990-07-25
7.694103240966797,1990-07-26
7.5291266441345215,1990-07-27
7.574124813079834,1990-07-30
7.844091415405273,1990-07-31
7.979074001312256,1990-08-01
8.24904727935791,1990-08-02
8.09906005859375,1990-08-03
8.039066314697266,1990-08-06
7.964076519012451,1990-08-07
7.919082164764404,1990-08-08
7.919082164764404,1990-08-09
7.934077262878418,1990-08-10
7.934077262878418,1990-08-13
8.009071350097656,1990-08-14
7.8890838623046875,1990-08-15
7.724103927612305,1990-08-16
7.7841010093688965,1990-08-17
7.904086589813232,1990-08-20
7.754100322723389,1990-08-21
7.589123725891113,1990-08-22
7.334153652191162,1990-08-23
7.439139366149902,1990-08-24
7.439139366149902,1990-08-27
7.589123725891113,1990-08-28
7.724103927612305,1990-08-29
7.679111003875732,1990-08-30
7.715275764465332,1990-08-31
7.715275764465332,1990-09-04
7.850895404815674,1990-09-05
7.775552749633789,1990-09-06
7.8810319900512695,1990-09-07
7.8810319900512695,1990-09-10
7.911167144775391,1990-09-11
8.061861991882324,1990-09-12
7.9714460372924805,1990-09-13
7.986515522003174,1990-09-14
8.016657829284668,1990-09-17
8.046792984008789,1990-09-18
8.046792984008789,1990-09-19
7.986515522003174,1990-09-20
7.926236152648926,1990-09-21
7.715275764465332,1990-09-24
7.7002058029174805,1990-09-25
7.474171161651611,1990-09-26
7.278280735015869,1990-09-27
7.338555335998535,1990-09-28
7.112515926361084,1990-10-01
7.278280735015869,1990-10-02
7.413896083831787,1990-10-03
7.323485374450684,1990-10-04
7.38375997543335,1990-10-05
7.504305839538574,1990-10-08
7.308414459228516,1990-10-09
7.127588272094727,1990-10-10
6.811144828796387,1990-10-11
6.705660820007324,1990-10-12
6.765935897827148,1990-10-15
6.539905071258545,1990-10-16
6.660454750061035,1990-10-17
6.6905903816223145,1990-10-18
6.886484622955322,1990-10-19
7.052241325378418,1990-10-22
6.961832523345947,1990-10-23
7.082380294799805,1990-10-24
7.112515926361084,1990-10-25
7.052241325378418,1990-10-26
6.871414661407471,1990-10-29
6.72072696685791,1990-10-30
6.72072696685791,1990-10-31
6.916624069213867,1990-11-01
7.142661094665527,1990-11-02
7.142661094665527,1990-11-05
7.0221123695373535,1990-11-06
6.871414661407471,1990-11-07
6.961832523345947,1990-11-08
7.082380294799805,1990-11-09
6.841281890869141,1990-11-12
6.6905903816223145,1990-11-13
6.72072696685791,1990-11-14
6.630316734313965,1990-11-15
6.539905071258545,1990-11-16
6.419350624084473,1990-11-19
6.253593921661377,1990-11-20
6.494694232940674,1990-11-21
6.57003927230835,1990-11-23
6.645387649536133,1990-11-26
6.961832523345947,1990-11-27
6.856350421905518,1990-11-28
6.72072696685791,1990-11-29
6.841281890869141,1990-11-30
6.6755218505859375,1990-12-03
6.765935897827148,1990-12-04
6.630316734313965,1990-12-05
6.600174903869629,1990-12-06
6.57003927230835,1990-12-07
6.630316734313965,1990-12-10
6.469712257385254,1990-12-11
6.530313491821289,1990-12-12
6.757585525512695,1990-12-13
6.818197250366211,1990-12-14
6.772739887237549,1990-12-17
6.742432117462158,1990-12-18
6.681829929351807,1990-12-19
6.651528835296631,1990-12-20
6.696983814239502,1990-12-21
6.681829929351807,1990-12-24
6.7272844314575195,1990-12-26
6.681829929351807,1990-12-27
6.772739887237549,1990-12-28
7.015166282653809,1990-12-31
6.909101963043213,1991-01-02
6.7272844314575195,1991-01-03
6.500007152557373,1991-01-04
6.484861373901367,1991-01-07
6.424251556396484,1991-01-08
6.287890911102295,1991-01-09
6.303041934967041,1991-01-10
6.242436408996582,1991-01-11
6.303041934967041,1991-01-14
6.303041934967041,1991-01-15
6.318193435668945,1991-01-16
6.469712257385254,1991-01-17
6.484861373901367,1991-01-18
6.363652229309082,1991-01-21
6.484861373901367,1991-01-22
6.757585525512695,1991-01-23
6.89394998550415,1991-01-24
6.9697113037109375,1991-01-25
6.954560279846191,1991-01-28
6.863650321960449,1991-01-29
7.015166282653809,1991-01-30
7.0000104904174805,1991-01-31
7.0757670402526855,1991-02-01
7.136376857757568,1991-02-04
6.818197250366211,1991-02-05
7.181828498840332,1991-02-06
7.242440700531006,1991-02-07
7.318195819854736,1991-02-08
7.515166282653809,1991-02-11
7.378801345825195,1991-02-12
7.4697089195251465,1991-02-13
7.409102439880371,1991-02-14
7.257588863372803,1991-02-15
7.212133884429932,1991-02-19
7.060621738433838,1991-02-20
7.0909223556518555,1991-02-21
7.181828498840332,1991-02-22
7.606073379516602,1991-02-25
7.475147724151611,1991-02-26
7.794855117797852,1991-02-27
7.7339558601379395,1991-02-28
7.688289642333984,1991-03-01
7.551265239715576,1991-03-04
7.7035112380981445,1991-03-05
7.7035112380981445,1991-03-06
7.8253045082092285,1991-03-07
7.8253045082092285,1991-03-08
7.551265239715576,1991-03-11
7.4599223136901855,1991-03-12
7.5969414710998535,1991-03-13
7.581717014312744,1991-03-14
7.4903693199157715,1991-03-15
7.414247512817383,1991-03-18
7.399021148681641,1991-03-19
7.475147724151611,1991-03-20
6.972743034362793,1991-03-21
7.15543270111084,1991-03-22
7.338128089904785,1991-03-25
7.246781349182129,1991-03-26
7.15543270111084,1991-03-27
7.094533920288086,1991-03-28
7.003189563751221,1991-04-01
7.01841926574707,1991-04-02
6.972743034362793,1991-04-03
6.942291259765625,1991-04-04
7.1097588539123535,1991-04-05
7.170661449432373,1991-04-08
6.987968444824219,1991-04-09
6.972743034362793,1991-04-10
6.896623611450195,1991-04-11
7.185883522033691,1991-04-12
7.170661449432373,1991-04-15
7.35335111618042,1991-04-16
7.27722692489624,1991-04-17
7.368575572967529,1991-04-18
7.642611026763916,1991-04-19
7.551265239715576,1991-04-22
7.5969414710998535,1991-04-23
7.673061370849609,1991-04-24
7.6121649742126465,1991-04-25
7.4903693199157715,1991-04-26
7.399021148681641,1991-04-29
7.4599223136901855,1991-04-30
7.657837867736816,1991-05-01
7.886203289031982,1991-05-02
7.810081481933594,1991-05-03
7.7339558601379395,1991-05-06
7.6121649742126465,1991-05-07
7.688289642333984,1991-05-08
7.779630184173584,1991-05-09
7.794855117797852,1991-05-10
7.7339558601379395,1991-05-13
7.6121649742126465,1991-05-14
7.5969414710998535,1991-05-15
7.581717014312744,1991-05-16
7.581717014312744,1991-05-17
7.627389907836914,1991-05-20
7.6121649742126465,1991-05-21
7.536041259765625,1991-05-22
7.307677268981934,1991-05-23
7.399021148681641,1991-05-24
7.54284143447876,1991-05-28
7.466342926025391,1991-05-29
7.634644508361816,1991-05-30
7.848839282989502,1991-05-31
7.848839282989502,1991-06-03
7.7876386642456055,1991-06-04
7.5581464767456055,1991-06-05
7.5275421142578125,1991-06-06
7.4357404708862305,1991-06-07
7.51224422454834,1991-06-10
7.573441028594971,1991-06-11
7.51224422454834,1991-06-12
7.466342926025391,1991-06-13
7.5581464767456055,1991-06-14
7.481644153594971,1991-06-17
7.4357404708862305,1991-06-18
7.252142429351807,1991-06-19
7.129743576049805,1991-06-20
7.160345554351807,1991-06-21
7.114445209503174,1991-06-24
7.221545219421387,1991-06-25
7.328645706176758,1991-06-26
7.328645706176758,1991-06-27
7.2062458992004395,1991-06-28
7.175645351409912,1991-07-01
7.099142074584961,1991-07-02
6.96144437789917,1991-07-03
6.884947299957275,1991-07-05
7.068548202514648,1991-07-08
7.190945148468018,1991-07-09
7.2062458992004395,1991-07-10
7.298043251037598,1991-07-11
7.51224422454834,1991-07-12
7.665243625640869,1991-07-15
7.711142063140869,1991-07-16
7.86414098739624,1991-07-17
8.200736999511719,1991-07-18
8.399638175964355,1991-07-19
8.292533874511719,1991-07-22
8.15483570098877,1991-07-23
8.15483570098877,1991-07-24
8.185437202453613,1991-07-25
8.15483570098877,1991-07-26
8.231341361999512,1991-07-29
8.491435050964355,1991-07-30
8.567935943603516,1991-07-31
8.506729125976562,1991-08-01
8.323135375976562,1991-08-02
8.506729125976562,1991-08-05
8.567935943603516,1991-08-06
8.491435050964355,1991-08-07
8.445535659790039,1991-08-08
8.430233001708984,1991-08-09
8.338436126708984,1991-08-12
8.338436126708984,1991-08-13
8.246635437011719,1991-08-14
8.292533874511719,1991-08-15
8.26193904876709,1991-08-16
8.093633651733398,1991-08-19
8.093633651733398,1991-08-20
8.55263900756836,1991-08-21
8.598531723022461,1991-08-22
8.644431114196777,1991-08-23
8.88923168182373,1991-08-26
8.981034278869629,1991-08-27
8.95042610168457,1991-08-28
8.981034278869629,1991-08-29
8.941092491149902,1991-08-30
8.864272117614746,1991-09-03
8.941092491149902,1991-09-04
8.818185806274414,1991-09-05
8.925726890563965,1991-09-06
8.833548545837402,1991-09-09
8.572379112243652,1991-09-10
8.695284843444824,1991-09-11
8.910364151000977,1991-09-12
8.633831024169922,1991-09-13
8.541653633117676,1991-09-16
8.46484375,1991-09-17
8.172955513000488,1991-09-18
8.050050735473633,1991-09-19
7.942514419555664,1991-09-20
8.003962516784668,1991-09-23
8.265132904052734,1991-09-24
8.203680038452148,1991-09-25
8.249765396118164,1991-09-26
8.357304573059082,1991-09-27
8.295857429504395,1991-09-30
8.111502647399902,1991-10-01
8.21904182434082,1991-10-02
8.111502647399902,1991-10-03
7.988597869873047,1991-10-04
8.142228126525879,1991-10-07
8.019326210021973,1991-10-08
7.973240852355957,1991-10-09
7.973240852355957,1991-10-10
8.311216354370117,1991-10-11
8.557022094726562,1991-10-14
8.434121131896973,1991-10-15
8.541653633117676,1991-10-16
8.649202346801758,1991-10-17
8.480206489562988,1991-10-18
8.480206489562988,1991-10-21
8.618468284606934,1991-10-22
8.541653633117676,1991-10-23
8.403396606445312,1991-10-24
8.44948673248291,1991-10-25
8.541653633117676,1991-10-28
8.618468284606934,1991-10-29
8.618468284606934,1991-10-30
8.541653633117676,1991-10-31
8.434121131896973,1991-11-01
8.510934829711914,1991-11-04
8.587750434875488,1991-11-05
8.572379112243652,1991-11-06
8.587750434875488,1991-11-07
8.510934829711914,1991-11-08
8.357304573059082,1991-11-11
8.28049087524414,1991-11-12
8.203680038452148,1991-11-13
8.034690856933594,1991-11-14
7.865699768066406,1991-11-15
8.09614086151123,1991-11-18
7.957877159118652,1991-11-19
7.85033655166626,1991-11-20
7.834975242614746,1991-11-21
7.696712493896484,1991-11-22
7.512358665466309,1991-11-25
7.435545921325684,1991-11-26
7.450904846191406,1991-11-27
7.496994972229004,1991-11-29
7.681347846984863,1991-12-02
7.773522853851318,1991-12-03
7.727436065673828,1991-12-04
7.650623798370361,1991-12-05
7.527721881866455,1991-12-06
7.604532241821289,1991-12-09
7.543085098266602,1991-12-10
7.404821872711182,1991-12-11
7.527721881866455,1991-12-12
7.758163928985596,1991-12-13
7.558446407318115,1991-12-16
7.410242557525635,1991-12-17
7.3330535888671875,1991-12-18
7.271297931671143,1991-12-19
7.255860805511475,1991-12-20
7.255860805511475,1991-12-23
7.641812324523926,1991-12-24
7.626377105712891,1991-12-26
7.626377105712891,1991-12-27
8.027762413024902,1991-12-30
7.703561305999756,1991-12-31
7.935133457183838,1992-01-02
7.827064037322998,1992-01-03
7.50286865234375,1992-01-06
7.255860805511475,1992-01-07
7.255860805511475,1992-01-08
7.363929271697998,1992-01-09
7.394802093505859,1992-01-10
7.471992492675781,1992-01-13
7.688122749328613,1992-01-14
7.564621925354004,1992-01-15
7.626377105712891,1992-01-16
7.749876499176025,1992-01-17
7.749876499176025,1992-01-20
7.827064037322998,1992-01-21
7.842504024505615,1992-01-22
7.734436511993408,1992-01-23
7.610938549041748,1992-01-24
7.626377105712891,1992-01-27
7.641812324523926,1992-01-28
7.410242557525635,1992-01-29
7.379361629486084,1992-01-30
7.348490238189697,1992-01-31
7.271297931671143,1992-02-03
7.44111967086792,1992-02-04
7.163228988647461,1992-02-05
7.147792339324951,1992-02-06
7.224984169006348,1992-02-07
7.410242557525635,1992-02-10
7.580060005187988,1992-02-11
7.749876499176025,1992-02-12
7.533743381500244,1992-02-13
7.533743381500244,1992-02-14
7.394802093505859,1992-02-18
7.44111967086792,1992-02-19
7.549182891845703,1992-02-20
7.410242557525635,1992-02-21
7.425675392150879,1992-02-24
7.447402000427246,1992-02-25
7.462911605834961,1992-02-26
7.416366100311279,1992-02-27
