RPM,Date
2.5184977054595947,1990-04-11
2.488516092300415,1990-04-12
2.503507614135742,1990-04-16
2.4585351943969727,1990-04-17
2.4585351943969727,1990-04-18
2.4585351943969727,1990-04-19
2.4585351943969727,1990-04-20
2.4285523891448975,1990-04-23
2.4285523891448975,1990-04-24
2.4135608673095703,1990-04-25
2.338606357574463,1990-04-26
2.398568630218506,1990-04-27
2.398568630218506,1990-04-30
2.383580207824707,1990-05-01
2.398568630218506,1990-05-02
2.398568630218506,1990-05-03
2.398568630218506,1990-05-04
2.4135608673095703,1990-05-07
2.398568630218506,1990-05-08
2.4135608673095703,1990-05-09
2.383580207824707,1990-05-10
2.398568630218506,1990-05-11
2.4435439109802246,1990-05-14
2.4435439109802246,1990-05-15
2.4285523891448975,1990-05-16
2.4135608673095703,1990-05-17
2.4585351943969727,1990-05-18
2.4735255241394043,1990-05-21
2.5334901809692383,1990-05-22
2.5934536457061768,1990-05-23
2.6384267807006836,1990-05-24
2.6384267807006836,1990-05-25
2.6384267807006836,1990-05-29
2.6384267807006836,1990-05-30
2.653419017791748,1990-05-31
2.623436450958252,1990-06-01
2.6384267807006836,1990-06-04
2.578463554382324,1990-06-05
2.5934536457061768,1990-06-06
2.578463554382324,1990-06-07
2.578463554382324,1990-06-08
2.578463554382324,1990-06-11
2.6384267807006836,1990-06-12
2.623436450958252,1990-06-13
2.6384267807006836,1990-06-14
2.6384267807006836,1990-06-15
2.623436450958252,1990-06-18
2.5934536457061768,1990-06-19
2.623436450958252,1990-06-20
2.623436450958252,1990-06-21
2.6384267807006836,1990-06-22
2.5934536457061768,1990-06-25
2.653419017791748,1990-06-26
2.6384267807006836,1990-06-27
2.653419017791748,1990-06-28
2.6684083938598633,1990-06-29
2.653419017791748,1990-07-02
2.7133829593658447,1990-07-03
2.6684083938598633,1990-07-05
2.6834006309509277,1990-07-06
2.653419017791748,1990-07-09
2.6084446907043457,1990-07-10
2.6084446907043457,1990-07-11
2.623436450958252,1990-07-12
2.6834006309509277,1990-07-13
2.653419017791748,1990-07-16
2.653419017791748,1990-07-17
2.6384267807006836,1990-07-18
2.6084446907043457,1990-07-19
2.623436450958252,1990-07-20
2.5934536457061768,1990-07-23
2.5934536457061768,1990-07-24
2.6084446907043457,1990-07-25
2.578463554382324,1990-07-26
2.5934536457061768,1990-07-27
2.578463554382324,1990-07-30
2.5634725093841553,1990-07-31
2.578463554382324,1990-08-01
2.5184977054595947,1990-08-02
2.4135608673095703,1990-08-03
2.293632984161377,1990-08-06
2.308624505996704,1990-08-07
2.383580207824707,1990-08-08
2.308624505996704,1990-08-09
2.3236136436462402,1990-08-10
2.278641700744629,1990-08-13
2.338606357574463,1990-08-14
2.3685882091522217,1990-08-15
2.3685882091522217,1990-08-16
2.3535969257354736,1990-08-17
2.338606357574463,1990-08-20
2.218677520751953,1990-08-21
2.1886956691741943,1990-08-22
2.1137404441833496,1990-08-23
2.0987496376037598,1990-08-24
2.128732681274414,1990-08-27
2.1587131023406982,1990-08-28
2.173705816268921,1990-08-29
2.1587131023406982,1990-08-30
2.2336692810058594,1990-08-31
2.2336692810058594,1990-09-04
2.293632984161377,1990-09-05
2.278641700744629,1990-09-06
2.2336692810058594,1990-09-07
2.293632984161377,1990-09-10
2.2636518478393555,1990-09-11
2.2636518478393555,1990-09-12
2.1587131023406982,1990-09-13
2.1437227725982666,1990-09-14
2.1437227725982666,1990-09-17
2.1437227725982666,1990-09-18
2.1137404441833496,1990-09-19
2.0837576389312744,1990-09-20
2.0537760257720947,1990-09-21
2.0237934589385986,1990-09-24
2.0537760257720947,1990-09-25
2.008802890777588,1990-09-26
1.903865098953247,1990-09-27
1.9188562631607056,1990-09-28
2.0237934589385986,1990-10-01
2.0687668323516846,1990-10-02
2.0837576389312744,1990-10-03
2.0537760257720947,1990-10-04
2.0237934589385986,1990-10-05
2.0687668323516846,1990-10-08
2.038785219192505,1990-10-09
2.008802890777588,1990-10-10
1.9938113689422607,1990-10-11
2.0537760257720947,1990-10-12
2.0687668323516846,1990-10-15
2.1075825691223145,1990-10-16
2.062095880508423,1990-10-17
2.0924205780029297,1990-10-18
2.1227457523345947,1990-10-19
2.198558807373047,1990-10-22
2.198558807373047,1990-10-23
2.2592082023620605,1990-10-24
2.2895333766937256,1990-10-25
2.2592082023620605,1990-10-26
2.2288825511932373,1990-10-29
2.1833949089050293,1990-10-30
2.2137203216552734,1990-10-31
2.2288825511932373,1990-11-01
2.244044780731201,1990-11-02
2.244044780731201,1990-11-05
2.2592082023620605,1990-11-06
2.2137203216552734,1990-11-07
2.2137203216552734,1990-11-08
2.2288825511932373,1990-11-09
2.304694890975952,1990-11-12
2.365345001220703,1990-11-13
2.3350203037261963,1990-11-14
2.365345001220703,1990-11-15
2.4198691844940186,1990-11-16
2.4198691844940186,1990-11-19
2.4504988193511963,1990-11-20
2.435185194015503,1990-11-21
2.435185194015503,1990-11-23
2.4198691844940186,1990-11-26
2.4198691844940186,1990-11-27
2.4504988193511963,1990-11-28
2.4198691844940186,1990-11-29
2.4504988193511963,1990-11-30
2.4504988193511963,1990-12-03
2.4504988193511963,1990-12-04
2.4198691844940186,1990-12-05
2.404552698135376,1990-12-06
2.4198691844940186,1990-12-07
2.373919725418091,1990-12-10
2.4122109413146973,1990-12-11
2.3930673599243164,1990-12-12
2.4122109413146973,1990-12-13
2.4122109413146973,1990-12-14
2.4504988193511963,1990-12-17
2.5653669834136963,1990-12-18
2.622800350189209,1990-12-19
2.5845117568969727,1990-12-20
2.622800350189209,1990-12-21
2.6419460773468018,1990-12-24
2.5845117568969727,1990-12-26
2.6419460773468018,1990-12-27
2.6419460773468018,1990-12-28
2.68023419380188,1990-12-31
2.6610889434814453,1991-01-02
2.6610889434814453,1991-01-03
2.6419460773468018,1991-01-04
2.622800350189209,1991-01-07
2.6036555767059326,1991-01-08
2.6036555767059326,1991-01-09
2.6419460773468018,1991-01-10
2.5653669834136963,1991-01-11
2.5462229251861572,1991-01-14
2.5270769596099854,1991-01-15
2.5510408878326416,1991-01-16
2.647672653198242,1991-01-17
2.589694023132324,1991-01-18
2.6283462047576904,1991-01-21
2.6090211868286133,1991-01-22
2.589694023132324,1991-01-23
2.6090211868286133,1991-01-24
2.6090211868286133,1991-01-25
2.6090211868286133,1991-01-28
2.6283462047576904,1991-01-29
2.7249789237976074,1991-01-30
2.76362681388855,1991-01-31
2.8022801876068115,1991-02-01
2.7249789237976074,1991-02-04
2.76362681388855,1991-02-05
2.8022801876068115,1991-02-06
2.821606159210205,1991-02-07
2.821606159210205,1991-02-08
2.93756365776062,1991-02-11
2.9568896293640137,1991-02-12
3.0148673057556152,1991-02-13
3.0148673057556152,1991-02-14
3.053520679473877,1991-02-15
3.092172861099243,1991-02-19
3.1114978790283203,1991-02-20
3.053520679473877,1991-02-21
3.1114978790283203,1991-02-22
3.130823850631714,1991-02-25
3.092172861099243,1991-02-26
3.1114978790283203,1991-02-27
3.1694753170013428,1991-02-28
3.1694753170013428,1991-03-01
3.15014910697937,1991-03-04
3.2467803955078125,1991-03-05
3.3047590255737305,1991-03-06
3.2661070823669434,1991-03-07
3.2467803955078125,1991-03-08
3.2661070823669434,1991-03-11
3.2081286907196045,1991-03-12
3.2274534702301025,1991-03-13
3.2274534702301025,1991-03-14
3.1888017654418945,1991-03-15
3.1888017654418945,1991-03-18
3.1694753170013428,1991-03-19
3.1694753170013428,1991-03-20
3.2274534702301025,1991-03-21
3.1888017654418945,1991-03-22
3.2274534702301025,1991-03-25
3.2274534702301025,1991-03-26
3.2274534702301025,1991-03-27
3.2274534702301025,1991-03-28
3.1694753170013428,1991-04-01
3.2274534702301025,1991-04-02
3.4980194568634033,1991-04-03
3.478691816329956,1991-04-04
3.420715093612671,1991-04-05
3.3434109687805176,1991-04-08
3.2081286907196045,1991-04-09
3.2661070823669434,1991-04-10
3.3047590255737305,1991-04-11
3.4013891220092773,1991-04-12
3.4013891220092773,1991-04-15
3.3820629119873047,1991-04-16
3.3047590255737305,1991-04-17
3.420715093612671,1991-04-18
3.3627381324768066,1991-04-19
3.3047590255737305,1991-04-22
3.3047590255737305,1991-04-23
3.1114978790283203,1991-04-24
3.1694753170013428,1991-04-25
3.130823850631714,1991-04-26
3.1694753170013428,1991-04-29
3.2081286907196045,1991-04-30
3.2081286907196045,1991-05-01
3.2081286907196045,1991-05-02
3.2274534702301025,1991-05-03
3.2274534702301025,1991-05-06
3.1888017654418945,1991-05-07
3.2081286907196045,1991-05-08
3.2467803955078125,1991-05-09
3.2854321002960205,1991-05-10
3.3240842819213867,1991-05-13
3.3434109687805176,1991-05-14
3.3047590255737305,1991-05-15
3.2661070823669434,1991-05-16
3.2661070823669434,1991-05-17
3.3240842819213867,1991-05-20
3.3627381324768066,1991-05-21
3.3240842819213867,1991-05-22
3.3240842819213867,1991-05-23
3.3047590255737305,1991-05-24
3.4013891220092773,1991-05-28
3.420715093612671,1991-05-29
3.420715093612671,1991-05-30
3.4400408267974854,1991-05-31
3.478691816329956,1991-06-03
3.536670446395874,1991-06-04
3.536670446395874,1991-06-05
3.555996894836426,1991-06-06
3.5173447132110596,1991-06-07
3.5173447132110596,1991-06-10
3.4980194568634033,1991-06-11
3.4980194568634033,1991-06-12
3.459367275238037,1991-06-13
3.5173447132110596,1991-06-14
3.536670446395874,1991-06-17
3.575324773788452,1991-06-18
3.5173447132110596,1991-06-19
3.4980194568634033,1991-06-20
3.4980194568634033,1991-06-21
3.4400408267974854,1991-06-24
3.420715093612671,1991-06-25
3.459367275238037,1991-06-26
3.420715093612671,1991-06-27
3.4400408267974854,1991-06-28
3.4400408267974854,1991-07-01
3.4013891220092773,1991-07-02
3.420715093612671,1991-07-03
3.420715093612671,1991-07-05
3.4400408267974854,1991-07-08
3.4013891220092773,1991-07-09
3.420715093612671,1991-07-10
3.3627381324768066,1991-07-11
3.3627381324768066,1991-07-12
3.3820629119873047,1991-07-15
3.3820629119873047,1991-07-16
3.3627381324768066,1991-07-17
3.3627381324768066,1991-07-18
3.4400408267974854,1991-07-19
3.5173447132110596,1991-07-22
3.4013891220092773,1991-07-23
3.3434109687805176,1991-07-24
3.3434109687805176,1991-07-25
3.3240842819213867,1991-07-26
3.478691816329956,1991-07-29
3.3820629119873047,1991-07-30
3.3627381324768066,1991-07-31
3.4400408267974854,1991-08-01
3.478691816329956,1991-08-02
3.478691816329956,1991-08-05
3.4013891220092773,1991-08-06
3.3627381324768066,1991-08-07
3.3434109687805176,1991-08-08
3.1888017654418945,1991-08-09
3.092172861099243,1991-08-12
3.1888017654418945,1991-08-13
3.1694753170013428,1991-08-14
3.2081286907196045,1991-08-15
3.1888017654418945,1991-08-16
3.1114978790283203,1991-08-19
3.1114978790283203,1991-08-20
3.15014910697937,1991-08-21
3.15014910697937,1991-08-22
3.130823850631714,1991-08-23
3.1888017654418945,1991-08-26
3.1888017654418945,1991-08-27
3.2081286907196045,1991-08-28
3.3240842819213867,1991-08-29
3.3240842819213867,1991-08-30
3.3240842819213867,1991-09-03
3.3047590255737305,1991-09-04
3.1694753170013428,1991-09-05
3.1694753170013428,1991-09-06
3.1694753170013428,1991-09-09
3.1694753170013428,1991-09-10
3.1694753170013428,1991-09-11
3.15014910697937,1991-09-12
3.1114978790283203,1991-09-13
3.0728445053100586,1991-09-16
3.053520679473877,1991-09-17
3.053520679473877,1991-09-18
3.053520679473877,1991-09-19
3.130823850631714,1991-09-20
3.130823850631714,1991-09-23
3.130823850631714,1991-09-24
3.130823850631714,1991-09-25
3.15014910697937,1991-09-26
3.130823850631714,1991-09-27
3.130823850631714,1991-09-30
3.1114978790283203,1991-10-01
3.1114978790283203,1991-10-02
3.1114978790283203,1991-10-03
3.130823850631714,1991-10-04
3.1114978790283203,1991-10-07
3.053520679473877,1991-10-08
3.0148673057556152,1991-10-09
3.0341925621032715,1991-10-10
3.053520679473877,1991-10-11
3.1114978790283203,1991-10-14
3.1161725521087646,1991-10-15
3.1551244258880615,1991-10-16
3.1551244258880615,1991-10-17
3.1551244258880615,1991-10-18
3.1161725521087646,1991-10-21
3.03826642036438,1991-10-22
2.9408881664276123,1991-10-23
2.882458209991455,1991-10-24
2.843505620956421,1991-10-25
2.921410322189331,1991-10-28
2.960362672805786,1991-10-29
2.999314785003662,1991-10-30
2.999314785003662,1991-10-31
2.999314785003662,1991-11-01
2.97983980178833,1991-11-04
2.999314785003662,1991-11-05
2.921410322189331,1991-11-06
2.960362672805786,1991-11-07
3.018791437149048,1991-11-08
2.999314785003662,1991-11-11
3.018791437149048,1991-11-12
3.018791437149048,1991-11-13
3.03826642036438,1991-11-14
2.97983980178833,1991-11-15
2.960362672805786,1991-11-18
2.9408881664276123,1991-11-19
2.960362672805786,1991-11-20
2.999314785003662,1991-11-21
3.03826642036438,1991-11-22
3.077221155166626,1991-11-25
3.03826642036438,1991-11-26
3.018791437149048,1991-11-27
2.960362672805786,1991-11-29
3.057744026184082,1991-12-02
3.1161725521087646,1991-12-03
3.2330288887023926,1991-12-04
3.2719810009002686,1991-12-05
3.2719810009002686,1991-12-06
3.2330288887023926,1991-12-09
3.2525055408477783,1991-12-10
3.2135519981384277,1991-12-11
3.2135519981384277,1991-12-12
3.2330288887023926,1991-12-13
3.2914581298828125,1991-12-16
3.3693604469299316,1991-12-17
3.4083139896392822,1991-12-18
3.3888354301452637,1991-12-19
3.4083139896392822,1991-12-20
3.447265863418579,1991-12-23
3.447265863418579,1991-12-24
3.4667410850524902,1991-12-26
3.4862167835235596,1991-12-27
3.52517032623291,1991-12-30
3.6030733585357666,1991-12-31
3.5056939125061035,1992-01-02
3.4277889728546143,1992-01-03
3.4862167835235596,1992-01-06
3.4667410850524902,1992-01-07
3.4667410850524902,1992-01-08
3.4667410850524902,1992-01-09
3.4862167835235596,1992-01-10
3.512907028198242,1992-01-13
3.4540319442749023,1992-01-14
3.4540319442749023,1992-01-15
3.4932820796966553,1992-01-16
3.512907028198242,1992-01-17
3.512907028198242,1992-01-20
3.4736576080322266,1992-01-21
3.4736576080322266,1992-01-22
3.4932820796966553,1992-01-23
3.512907028198242,1992-01-24
3.512907028198242,1992-01-27
3.512907028198242,1992-01-28
3.512907028198242,1992-01-29
3.4736576080322266,1992-01-30
3.4736576080322266,1992-01-31
3.4932820796966553,1992-02-03
3.4736576080322266,1992-02-04
3.5521585941314697,1992-02-05
3.6895337104797363,1992-02-06
3.7091588973999023,1992-02-07
3.7091588973999023,1992-02-10
3.6699092388153076,1992-02-11
3.6699092388153076,1992-02-12
3.6699092388153076,1992-02-13
3.6306581497192383,1992-02-14
3.6699092388153076,1992-02-18
3.6699092388153076,1992-02-19
3.6699092388153076,1992-02-20
3.6306581497192383,1992-02-21
3.6699092388153076,1992-02-24
3.6699092388153076,1992-02-25
3.611032247543335,1992-02-26
3.650282621383667,1992-02-27
3.571782350540161,1992-02-28
3.571782350540161,1992-03-02
3.611032247543335,1992-03-03
3.571782350540161,1992-03-04
3.4932820796966553,1992-03-05
3.4932820796966553,1992-03-06
3.4147801399230957,1992-03-09
3.4540319442749023,1992-03-10
3.395155906677246,1992-03-11
3.434407949447632,1992-03-12
3.4736576080322266,1992-03-13
3.434407949447632,1992-03-16
3.4540319442749023,1992-03-17
3.4147801399230957,1992-03-18
3.4540319442749023,1992-03-19
3.2970309257507324,1992-03-20
3.1989052295684814,1992-03-23
3.1792798042297363,1992-03-24
3.1792798042297363,1992-03-25
3.238154649734497,1992-03-26
3.2577807903289795,1992-03-27
3.355907917022705,1992-03-30
3.395155906677246,1992-03-31
3.395155906677246,1992-04-01
3.395155906677246,1992-04-02
3.3755314350128174,1992-04-03
3.316657304763794,1992-04-06
3.1989052295684814,1992-04-07
3.1007802486419678,1992-04-08
3.041903018951416,1992-04-09
3.434407949447632,1992-04-10
3.382190465927124,1992-04-13
3.4415268898010254,1992-04-14
3.4810848236083984,1992-04-15
3.4415268898010254,1992-04-16
3.4613070487976074,1992-04-20
3.5008628368377686,1992-04-21
3.579979181289673,1992-04-22
3.5404224395751953,1992-04-23
3.5404224395751953,1992-04-24
3.5602006912231445,1992-04-27
3.5602006912231445,1992-04-28
3.520641803741455,1992-04-29
3.579979181289673,1992-04-30
3.579979181289673,1992-05-01
3.6590943336486816,1992-05-04
3.6788761615753174,1992-05-05
3.6393158435821533,1992-05-06
3.6393158435821533,1992-05-07
3.6393158435821533,1992-05-08
3.6393158435821533,1992-05-11
3.6590943336486816,1992-05-12
3.6590943336486816,1992-05-13
3.6393158435821533,1992-05-14
3.579979181289673,1992-05-15
3.5997560024261475,1992-05-18
3.6393158435821533,1992-05-19
3.6590943336486816,1992-05-20
3.5997560024261475,1992-05-21
3.5997560024261475,1992-05-22
3.579979181289673,1992-05-26
3.520641803741455,1992-05-27
3.5602006912231445,1992-05-28
3.5997560024261475,1992-05-29
3.5997560024261475,1992-06-01
3.6590943336486816,1992-06-02
3.6986517906188965,1992-06-03
3.6986517906188965,1992-06-04
3.718430519104004,1992-06-05
3.6590943336486816,1992-06-08
3.5602006912231445,1992-06-09
3.5404224395751953,1992-06-10
3.5997560024261475,1992-06-11
3.5602006912231445,1992-06-12
3.5602006912231445,1992-06-15
3.5404224395751953,1992-06-16
3.5008628368377686,1992-06-17
3.520641803741455,1992-06-18
3.520641803741455,1992-06-19
3.4415268898010254,1992-06-22
3.5008628368377686,1992-06-23
3.579979181289673,1992-06-24
3.6590943336486816,1992-06-25
3.6590943336486816,1992-06-26
3.6393158435821533,1992-06-29
3.7382116317749023,1992-06-30
3.6986517906188965,1992-07-01
3.6195383071899414,1992-07-02
3.5602006912231445,1992-07-06
3.5404224395751953,1992-07-07
3.520641803741455,1992-07-08
3.579979181289673,1992-07-09
3.579979181289673,1992-07-10
3.520641803741455,1992-07-13
3.5278167724609375,1992-07-14
3.5278167724609375,1992-07-15
3.54774808883667,1992-07-16
3.4879565238952637,1992-07-17
3.448092222213745,1992-07-20
3.54774808883667,1992-07-21
3.567681074142456,1992-07-22
3.6075422763824463,1992-07-23
3.587611675262451,1992-07-24
3.567681074142456,1992-07-27
3.627471446990967,1992-07-28
3.707200765609741,1992-07-29
3.727128505706787,1992-07-30
3.707200765609741,1992-07-31
3.707200765609741,1992-08-03
3.707200765609741,1992-08-04
3.7869231700897217,1992-08-05
3.7470595836639404,1992-08-06
3.7470595836639404,1992-08-07
3.707200765609741,1992-08-10
3.7470595836639404,1992-08-11
3.727128505706787,1992-08-12
3.727128505706787,1992-08-13
3.707200765609741,1992-08-14
3.7669930458068848,1992-08-17
3.7869231700897217,1992-08-18
3.727128505706787,1992-08-19
3.727128505706787,1992-08-20
3.7869231700897217,1992-08-21
3.7470595836639404,1992-08-24
3.727128505706787,1992-08-25
3.7669930458068848,1992-08-26
3.707200765609741,1992-08-27
3.7669930458068848,1992-08-28
3.727128505706787,1992-08-31
3.806853771209717,1992-09-01
3.886579751968384,1992-09-02
3.886579751968384,1992-09-03
3.8666486740112305,1992-09-04
3.926440477371216,1992-09-08
3.9065089225769043,1992-09-09
3.9065089225769043,1992-09-10
3.9463720321655273,1992-09-11
3.9463720321655273,1992-09-14
3.9463720321655273,1992-09-15
3.926440477371216,1992-09-16
3.9463720321655273,1992-09-17
3.9463720321655273,1992-09-18
4.125753879547119,1992-09-21
4.125753879547119,1992-09-22
3.846717119216919,1992-09-23
3.8267838954925537,1992-09-24
3.846717119216919,1992-09-25
3.926440477371216,1992-09-28
3.926440477371216,1992-09-29
3.9065089225769043,1992-09-30
3.9862329959869385,1992-10-01
3.9463720321655273,1992-10-02
3.926440477371216,1992-10-05
3.926440477371216,1992-10-06
3.9065089225769043,1992-10-07
3.9862329959869385,1992-10-08
3.9862329959869385,1992-10-09
3.9065089225769043,1992-10-12
3.9153456687927246,1992-10-13
3.7747926712036133,1992-10-14
3.7346389293670654,1992-10-15
3.6543195247650146,1992-10-16
3.6342427730560303,1992-10-19
3.7346389293670654,1992-10-20
3.8952674865722656,1992-10-21
3.814950942993164,1992-10-22
3.8350296020507812,1992-10-23
3.855107069015503,1992-10-26
3.8350296020507812,1992-10-27
3.8350296020507812,1992-10-28
3.855107069015503,1992-10-29
3.855107069015503,1992-10-30
3.9354217052459717,1992-11-02
3.9755804538726807,1992-11-03
3.9755804538726807,1992-11-04
4.075976848602295,1992-11-05
4.055896282196045,1992-11-06
4.015736103057861,1992-11-09
3.995659351348877,1992-11-10
3.995659351348877,1992-11-11
4.035819053649902,1992-11-12
4.035819053649902,1992-11-13
4.035819053649902,1992-11-16
4.035819053649902,1992-11-17
4.035819053649902,1992-11-18
4.015736103057861,1992-11-19
4.075976848602295,1992-11-20
4.075976848602295,1992-11-23
4.116129398345947,1992-11-24
4.116129398345947,1992-11-25
4.116129398345947,1992-11-27
4.176369667053223,1992-11-30
4.196445941925049,1992-12-01
4.196445941925049,1992-12-02
4.196445941925049,1992-12-03
4.116129398345947,1992-12-04
4.156290054321289,1992-12-07
4.216525554656982,1992-12-08
4.186407089233398,1992-12-09
4.186407089233398,1992-12-10
4.156290054321289,1992-12-11
4.156290054321289,1992-12-14
4.126172065734863,1992-12-15
4.126172065734863,1992-12-16
4.126172065734863,1992-12-17
4.126172065734863,1992-12-18
4.096051216125488,1992-12-21
4.065932750701904,1992-12-22
4.096051216125488,1992-12-23
4.276762008666992,1992-12-24
4.216525554656982,1992-12-28
4.397233486175537,1992-12-29
4.246642589569092,1992-12-30
4.306878566741943,1992-12-31
4.397233486175537,1993-01-04
4.276762008666992,1993-01-05
4.367115497589111,1993-01-06
4.397233486175537,1993-01-07
4.306878566741943,1993-01-08
4.366308689117432,1993-01-11
4.154059410095215,1993-01-12
4.063096046447754,1993-01-13
4.154059410095215,1993-01-14
4.002449989318848,1993-01-15
4.184381008148193,1993-01-18
4.154059410095215,1993-01-19
4.154059410095215,1993-01-20
4.09341287612915,1993-01-21
4.184381008148193,1993-01-22
4.184381008148193,1993-01-25
4.245023727416992,1993-01-26
4.245023727416992,1993-01-27
4.154059410095215,1993-01-28
4.245023727416992,1993-01-29
4.2147016525268555,1993-02-01
4.275343894958496,1993-02-02
4.2147016525268555,1993-02-03
4.245023727416992,1993-02-04
4.154059410095215,1993-02-05
4.245023727416992,1993-02-08
4.305666923522949,1993-02-09
4.305666923522949,1993-02-10
4.335987091064453,1993-02-11
4.366308689117432,1993-02-12
4.305666923522949,1993-02-16
4.245023727416992,1993-02-17
4.245023727416992,1993-02-18
4.335987091064453,1993-02-19
4.335987091064453,1993-02-22
4.335987091064453,1993-02-23
4.426952362060547,1993-02-24
4.426952362060547,1993-02-25
4.366308689117432,1993-02-26
4.426952362060547,1993-03-01
4.275343894958496,1993-03-02
4.275343894958496,1993-03-03
4.335987091064453,1993-03-04
4.366308689117432,1993-03-05
4.487596035003662,1993-03-08
4.517916679382324,1993-03-09
4.487596035003662,1993-03-10
4.487596035003662,1993-03-11
4.426952362060547,1993-03-12
4.426952362060547,1993-03-15
4.366308689117432,1993-03-16
4.426952362060547,1993-03-17
4.548240661621094,1993-03-18
4.578561305999756,1993-03-19
4.548240661621094,1993-03-22
4.487596035003662,1993-03-23
4.487596035003662,1993-03-24
4.548240661621094,1993-03-25
4.487596035003662,1993-03-26
4.548240661621094,1993-03-29
4.548240661621094,1993-03-30
4.669522762298584,1993-03-31
4.669522762298584,1993-04-01
4.548240661621094,1993-04-02
4.578561305999756,1993-04-05
4.487596035003662,1993-04-06
4.457276344299316,1993-04-07
4.366308689117432,1993-04-08
4.334563255310059,1993-04-12
4.395613670349121,1993-04-13
4.334563255310059,1993-04-14
4.395613670349121,1993-04-15
4.334563255310059,1993-04-16
4.395613670349121,1993-04-19
4.4261393547058105,1993-04-20
4.700862407684326,1993-04-21
4.517714977264404,1993-04-22
4.334563255310059,1993-04-23
4.304036617279053,1993-04-26
4.304036617279053,1993-04-27
4.334563255310059,1993-04-28
4.578766345977783,1993-04-29
4.578766345977783,1993-04-30
4.5482378005981445,1993-05-03
4.5482378005981445,1993-05-04
4.517714977264404,1993-05-05
4.395613670349121,1993-05-06
4.4261393547058105,1993-05-07
4.456662654876709,1993-05-10
4.4871907234191895,1993-05-11
4.456662654876709,1993-05-12
4.365087985992432,1993-05-13
4.4871907234191895,1993-05-14
4.456662654876709,1993-05-17
4.395613670349121,1993-05-18
4.4871907234191895,1993-05-19
4.4871907234191895,1993-05-20
4.456662654876709,1993-05-21
4.456662654876709,1993-05-24
4.4871907234191895,1993-05-25
4.4871907234191895,1993-05-26
4.456662654876709,1993-05-27
4.4871907234191895,1993-05-28
4.395613670349121,1993-06-01
4.395613670349121,1993-06-02
4.334563255310059,1993-06-03
4.304036617279053,1993-06-04
4.4261393547058105,1993-06-07
4.334563255310059,1993-06-08
4.395613670349121,1993-06-09
4.242988109588623,1993-06-10
4.21246337890625,1993-06-11
4.304036617279053,1993-06-14
4.334563255310059,1993-06-15
4.304036617279053,1993-06-16
4.273512363433838,1993-06-17
4.273512363433838,1993-06-18
4.151412010192871,1993-06-21
4.151412010192871,1993-06-22
4.120884895324707,1993-06-23
4.21246337890625,1993-06-24
4.120884895324707,1993-06-25
4.090364456176758,1993-06-28
4.0598344802856445,1993-06-29
4.0293121337890625,1993-06-30
4.0293121337890625,1993-07-01
4.090364456176758,1993-07-02
4.0598344802856445,1993-07-06
3.968264102935791,1993-07-07
4.090364456176758,1993-07-08
4.0293121337890625,1993-07-09
4.151412010192871,1993-07-12
4.150181770324707,1993-07-13
4.119441032409668,1993-07-14
4.180924415588379,1993-07-15
4.180924415588379,1993-07-16
4.119441032409668,1993-07-19
4.4268598556518555,1993-07-20
4.365377426147461,1993-07-21
4.334634780883789,1993-07-22
4.334634780883789,1993-07-23
4.365377426147461,1993-07-26
4.4268598556518555,1993-07-27
4.4268598556518555,1993-07-28
4.4268598556518555,1993-07-29
4.365377426147461,1993-07-30
4.365377426147461,1993-08-02
4.457605361938477,1993-08-03
4.457605361938477,1993-08-04
4.488346099853516,1993-08-05
4.519090175628662,1993-08-06
4.488346099853516,1993-08-09
4.488346099853516,1993-08-10
4.488346099853516,1993-08-11
4.488346099853516,1993-08-12
4.4268598556518555,1993-08-13
4.365377426147461,1993-08-16
4.334634780883789,1993-08-17
4.365377426147461,1993-08-18
4.365377426147461,1993-08-19
4.334634780883789,1993-08-20
4.303893089294434,1993-08-23
4.334634780883789,1993-08-24
4.365377426147461,1993-08-25
4.242410182952881,1993-08-26
4.180924415588379,1993-08-27
4.273150444030762,1993-08-30
4.211668014526367,1993-08-31
4.242410182952881,1993-09-01
4.334634780883789,1993-09-02
4.334634780883789,1993-09-03
4.519090175628662,1993-09-07
4.519090175628662,1993-09-08
4.365377426147461,1993-09-09
4.457605361938477,1993-09-10
4.457605361938477,1993-09-13
4.488346099853516,1993-09-14
4.488346099853516,1993-09-15
4.488346099853516,1993-09-16
4.457605361938477,1993-09-17
4.457605361938477,1993-09-20
4.457605361938477,1993-09-21
4.488346099853516,1993-09-22
4.488346099853516,1993-09-23
4.4268598556518555,1993-09-24
4.365377426147461,1993-09-27
4.211668014526367,1993-09-28
4.365377426147461,1993-09-29
4.396120548248291,1993-09-30
4.4268598556518555,1993-10-01
4.303893089294434,1993-10-04
4.365377426147461,1993-10-05
4.365377426147461,1993-10-06
4.365377426147461,1993-10-07
4.4268598556518555,1993-10-08
4.334634780883789,1993-10-11
4.42878532409668,1993-10-12
4.42878532409668,1993-10-13
4.397815704345703,1993-10-14
4.397815704345703,1993-10-15
4.335873126983643,1993-10-18
4.335873126983643,1993-10-19
4.42878532409668,1993-10-20
4.459754467010498,1993-10-21
4.42878532409668,1993-10-22
4.459754467010498,1993-10-25
4.397815704345703,1993-10-26
4.366844654083252,1993-10-27
4.42878532409668,1993-10-28
4.42878532409668,1993-10-29
4.335873126983643,1993-11-01
4.366844654083252,1993-11-02
