DD,Date
2.0571768283843994,1980-01-16
2.0571768283843994,1980-01-17
2.0571768283843994,1980-01-18
2.0721945762634277,1980-01-21
2.0496702194213867,1980-01-22
2.0721945762634277,1980-01-23
2.064687967300415,1980-01-24
2.0421628952026367,1980-01-25
2.0721945762634277,1980-01-28
2.0571768283843994,1980-01-29
2.139765977859497,1980-01-30
2.0496702194213867,1980-01-31
2.0797019004821777,1980-02-01
2.0496702194213867,1980-02-04
2.019639492034912,1980-02-05
2.0346546173095703,1980-02-06
2.019639492034912,1980-02-07
2.3274648189544678,1980-02-08
2.2298614978790283,1980-02-11
2.3124499320983887,1980-02-12
2.282416820526123,1980-02-13
2.2298614978790283,1980-02-14
2.1697964668273926,1980-02-15
2.199828624725342,1980-02-19
2.282416820526123,1980-02-20
2.199828624725342,1980-02-21
2.162290096282959,1980-02-22
2.1547811031341553,1980-02-25
2.1547811031341553,1980-02-26
2.0872104167938232,1980-02-27
2.102226495742798,1980-02-28
2.102226495742798,1980-02-29
2.027147054672241,1980-03-03
2.0421628952026367,1980-03-04
1.9971143007278442,1980-03-05
1.9670825004577637,1980-03-06
1.9520680904388428,1980-03-07
1.9820990562438965,1980-03-10
1.9745922088623047,1980-03-11
1.9295448064804077,1980-03-12
1.899511456489563,1980-03-13
1.8920037746429443,1980-03-14
1.8769880533218384,1980-03-17
1.899511456489563,1980-03-18
1.9220350980758667,1980-03-19
1.8694812059402466,1980-03-20
1.8244307041168213,1980-03-21
1.7793841361999512,1980-03-24
1.780906081199646,1980-03-25
1.803739309310913,1980-03-26
1.7961273193359375,1980-03-27
1.879846215248108,1980-03-28
1.9026789665222168,1980-03-31
1.879846215248108,1980-04-01
1.8570144176483154,1980-04-02
1.8570144176483154,1980-04-03
1.7656850814819336,1980-04-07
1.8189603090286255,1980-04-08
1.9026789665222168,1980-04-09
1.9102880954742432,1980-04-10
1.9102880954742432,1980-04-11
1.8722350597381592,1980-04-14
1.8874565362930298,1980-04-15
1.8417927026748657,1980-04-16
1.8874565362930298,1980-04-17
1.8417927026748657,1980-04-18
1.7885183095932007,1980-04-21
1.8570144176483154,1980-04-22
1.9026789665222168,1980-04-23
1.9178982973098755,1980-04-24
1.940731406211853,1980-04-25
1.955953598022461,1980-04-28
1.9787853956222534,1980-04-29
1.9787853956222534,1980-04-30
1.9331214427947998,1980-05-01
1.9102880954742432,1980-05-02
1.925510287284851,1980-05-05
1.9178982973098755,1980-05-06
1.9331214427947998,1980-05-07
1.925510287284851,1980-05-08
1.9026789665222168,1980-05-09
1.9102880954742432,1980-05-12
1.940731406211853,1980-05-13
1.9331214427947998,1980-05-14
1.9331214427947998,1980-05-15
1.9331214427947998,1980-05-16
1.9483425617218018,1980-05-19
1.9483425617218018,1980-05-20
1.940731406211853,1980-05-21
2.001617670059204,1980-05-22
2.1233887672424316,1980-05-23
2.1081674098968506,1980-05-27
2.1233887672424316,1980-05-28
2.062502384185791,1980-05-29
2.0853347778320312,1980-05-30
2.070115089416504,1980-06-02
2.070115089416504,1980-06-03
2.130998373031616,1980-06-04
2.062502384185791,1980-06-05
2.0092291831970215,1980-06-06
2.0244498252868652,1980-06-09
2.0472819805145264,1980-06-10
2.062502384185791,1980-06-11
2.062502384185791,1980-06-12
2.100557327270508,1980-06-13
2.130998373031616,1980-06-16
2.1233887672424316,1980-06-17
2.1233887672424316,1980-06-18
2.092947006225586,1980-06-19
2.1081674098968506,1980-06-20
2.1081674098968506,1980-06-23
2.102006435394287,1980-06-24
2.1482045650482178,1980-06-25
2.1405069828033447,1980-06-26
2.1174066066741943,1980-06-27
2.0712077617645264,1980-06-30
2.0327107906341553,1980-07-01
2.063509941101074,1980-07-02
2.055809736251831,1980-07-03
2.0327107906341553,1980-07-07
2.0173115730285645,1980-07-08
2.0019125938415527,1980-07-09
1.9711140394210815,1980-07-10
1.994210958480835,1980-07-11
2.0789079666137695,1980-07-14
2.0866076946258545,1980-07-15
2.0789079666137695,1980-07-16
2.132805585861206,1980-07-17
2.094308376312256,1980-07-18
2.094308376312256,1980-07-21
2.1405069828033447,1980-07-22
2.1713030338287354,1980-07-23
2.1713030338287354,1980-07-24
2.1482045650482178,1980-07-25
2.155904769897461,1980-07-28
2.18670392036438,1980-07-29
2.194403648376465,1980-07-30
2.2483010292053223,1980-07-31
2.202103853225708,1980-08-01
2.232903480529785,1980-08-04
2.194403648376465,1980-08-05
2.202103853225708,1980-08-06
2.2637007236480713,1980-08-07
2.2637007236480713,1980-08-08
2.3021981716156006,1980-08-11
2.279099464416504,1980-08-12
2.2406017780303955,1980-08-13
2.2867989540100098,1980-08-14
2.3252973556518555,1980-08-15
2.2867989540100098,1980-08-18
2.2714004516601562,1980-08-19
2.294498920440674,1980-08-20
2.3252973556518555,1980-08-21
2.3329970836639404,1980-08-22
2.3021981716156006,1980-08-25
2.232903480529785,1980-08-26
2.1636059284210205,1980-08-27
2.132805585861206,1980-08-28
2.1482045650482178,1980-08-29
2.18670392036438,1980-09-02
2.2175021171569824,1980-09-03
2.1713030338287354,1980-09-04
2.1482045650482178,1980-09-05
2.1174066066741943,1980-09-08
2.1713030338287354,1980-09-09
2.194403648376465,1980-09-10
2.2175021171569824,1980-09-11
2.2098028659820557,1980-09-12
2.2175021171569824,1980-09-15
2.1713030338287354,1980-09-16
2.194403648376465,1980-09-17
2.179004430770874,1980-09-18
2.202103853225708,1980-09-19
2.2252016067504883,1980-09-22
2.1636059284210205,1980-09-23
2.20410418510437,1980-09-24
2.172950506210327,1980-09-25
2.172950506210327,1980-09-26
2.1106443405151367,1980-09-29
2.1340081691741943,1980-09-30
2.149585008621216,1980-10-01
2.1417975425720215,1980-10-02
2.118431568145752,1980-10-03
2.149585008621216,1980-10-06
2.165161609649658,1980-10-07
2.165161609649658,1980-10-08
2.102855920791626,1980-10-09
2.0872786045074463,1980-10-10
2.102855920791626,1980-10-13
2.095067024230957,1980-10-14
2.095067024230957,1980-10-15
2.0405490398406982,1980-10-16
2.0405490398406982,1980-10-17
2.0093955993652344,1980-10-20
1.9392997026443481,1980-10-21
1.9315117597579956,1980-10-22
1.9470888376235962,1980-10-23
2.024972438812256,1980-10-24
1.9782415628433228,1980-10-27
1.9860297441482544,1980-10-28
1.9938184022903442,1980-10-29
2.0093955993652344,1980-10-30
2.024972438812256,1980-10-31
1.9938184022903442,1980-11-03
2.0405490398406982,1980-11-05
1.9392997026443481,1980-11-06
1.9860297441482544,1980-11-07
2.079491376876831,1980-11-10
2.1106443405151367,1980-11-11
2.188528299331665,1980-11-12
2.274198532104492,1980-11-13
2.219682455062866,1980-11-14
2.2274696826934814,1980-11-17
2.2118914127349854,1980-11-18
2.172950506210327,1980-11-19
2.2508349418640137,1980-11-20
2.1963157653808594,1980-11-21
2.1807384490966797,1980-11-24
2.1417975425720215,1980-11-25
2.165161609649658,1980-11-26
2.149585008621216,1980-11-28
2.063915252685547,1980-12-01
2.1106443405151367,1980-12-02
2.079491376876831,1980-12-03
2.0717008113861084,1980-12-04
2.0016069412231445,1980-12-05
2.0016069412231445,1980-12-08
1.9782415628433228,1980-12-09
1.9315117597579956,1980-12-10
1.9315117597579956,1980-12-11
1.9548773765563965,1980-12-12
1.9548773765563965,1980-12-15
1.9782415628433228,1980-12-16
2.0093955993652344,1980-12-17
1.9782415628433228,1980-12-18
1.9315117597579956,1980-12-19
2.0016069412231445,1980-12-22
2.0171830654144287,1980-12-23
2.029820203781128,1980-12-24
2.0614137649536133,1980-12-26
2.029820203781128,1980-12-29
2.0219221115112305,1980-12-30
2.029820203781128,1980-12-31
2.069312334060669,1981-01-02
2.1719861030578613,1981-01-05
2.179884433746338,1981-01-06
2.1324965953826904,1981-01-07
2.1167001724243164,1981-01-08
2.1167001724243164,1981-01-09
2.108802556991577,1981-01-12
2.077208995819092,1981-01-13
2.1324965953826904,1981-01-14
2.1561899185180664,1981-01-15
2.1561899185180664,1981-01-16
2.1719861030578613,1981-01-19
2.1324965953826904,1981-01-20
2.1167001724243164,1981-01-21
2.1167001724243164,1981-01-22
2.108802556991577,1981-01-23
2.1324965953826904,1981-01-26
2.1561899185180664,1981-01-27
2.195681095123291,1981-01-28
2.1640894412994385,1981-01-29
2.1640894412994385,1981-01-30
2.124598264694214,1981-02-02
2.124598264694214,1981-02-03
2.1403942108154297,1981-02-04
2.2114789485931396,1981-02-05
2.2509689331054688,1981-02-06
2.2351725101470947,1981-02-09
2.2272751331329346,1981-02-10
2.219377279281616,1981-02-11
2.1877825260162354,1981-02-12
2.179884433746338,1981-02-13
2.1719861030578613,1981-02-17
2.148292064666748,1981-02-18
2.124598264694214,1981-02-19
2.108802556991577,1981-02-20
2.1324965953826904,1981-02-23
2.2272751331329346,1981-02-24
2.3615403175354004,1981-02-25
2.3852362632751465,1981-02-26
2.329949378967285,1981-02-27
2.322052240371704,1981-03-02
2.29835844039917,1981-03-03
2.29835844039917,1981-03-04
2.2667648792266846,1981-03-05
2.2825605869293213,1981-03-06
2.3378477096557617,1981-03-09
2.306255578994751,1981-03-10
2.2746639251708984,1981-03-11
2.353644371032715,1981-03-12
2.3615403175354004,1981-03-13
2.3773388862609863,1981-03-16
2.353644371032715,1981-03-17
2.3457460403442383,1981-03-18
2.329949378967285,1981-03-19
2.3378477096557617,1981-03-20
2.3694400787353516,1981-03-23
2.3615403175354004,1981-03-24
2.4702653884887695,1981-03-25
2.4622716903686523,1981-03-26
2.3983166217803955,1981-03-27
2.4222986698150635,1981-03-30
2.446284294128418,1981-03-31
2.4382879734039307,1981-04-01
2.40631103515625,1981-04-02
2.310378313064575,1981-04-03
2.246425151824951,1981-04-06
2.2624123096466064,1981-04-07
2.25441837310791,1981-04-08
2.25441837310791,1981-04-09
2.3023838996887207,1981-04-10
2.25441837310791,1981-04-13
2.270406723022461,1981-04-14
2.2863962650299072,1981-04-15
2.3023838996887207,1981-04-16
2.3263680934906006,1981-04-20
2.2863962650299072,1981-04-21
2.2863962650299072,1981-04-22
2.3023838996887207,1981-04-23
2.3263680934906006,1981-04-24
2.3343613147735596,1981-04-27
2.3183727264404297,1981-04-28
2.2224392890930176,1981-04-29
2.2224392890930176,1981-04-30
2.198456287384033,1981-05-01
2.1664788722991943,1981-05-04
2.158484697341919,1981-05-05
2.174473524093628,1981-05-06
2.198456287384033,1981-05-07
2.1664788722991943,1981-05-08
2.1025242805480957,1981-05-11
2.1424968242645264,1981-05-12
2.1424968242645264,1981-05-13
2.1265063285827637,1981-05-14
2.1345012187957764,1981-05-15
2.1265063285827637,1981-05-18
2.0945305824279785,1981-05-19
2.0785419940948486,1981-05-20
2.030573844909668,1981-05-21
2.0625526905059814,1981-05-22
2.0945305824279785,1981-05-26
2.0865366458892822,1981-05-27
2.0705466270446777,1981-05-28
2.0625526905059814,1981-05-29
2.0625526905059814,1981-06-01
2.0465636253356934,1981-06-02
2.0705466270446777,1981-06-03
2.0945305824279785,1981-06-04
2.158484697341919,1981-06-05
2.1504900455474854,1981-06-08
2.0945305824279785,1981-06-09
2.0865366458892822,1981-06-10
2.0865366458892822,1981-06-11
2.1424968242645264,1981-06-12
2.1664788722991943,1981-06-15
2.1265063285827637,1981-06-16
2.1504900455474854,1981-06-17
2.1185131072998047,1981-06-18
2.174473524093628,1981-06-19
2.1424968242645264,1981-06-22
2.182467222213745,1981-06-23
2.16302490234375,1981-06-24
2.1711270809173584,1981-06-25
2.187328815460205,1981-06-26
2.1711270809173584,1981-06-29
2.146822929382324,1981-06-30
2.073911428451538,1981-07-01
2.057708501815796,1981-07-02
2.0172030925750732,1981-07-06
2.0009994506835938,1981-07-07
2.0009994506835938,1981-07-08
1.9847972393035889,1981-07-09
2.0091025829315186,1981-07-10
1.9847972393035889,1981-07-13
1.9604939222335815,1981-07-14
1.9766992330551147,1981-07-15
2.0091025829315186,1981-07-16
2.0253055095672607,1981-07-17
2.0172030925750732,1981-07-20
2.0091025829315186,1981-07-21
1.9928990602493286,1981-07-22
1.9847972393035889,1981-07-23
2.0172030925750732,1981-07-24
2.033405065536499,1981-07-27
2.0009994506835938,1981-07-28
1.9928990602493286,1981-07-29
2.0172030925750732,1981-07-30
2.0253055095672607,1981-07-31
2.0009994506835938,1981-08-03
2.0253055095672607,1981-08-04
2.0009994506835938,1981-08-05
2.0172030925750732,1981-08-06
2.0009994506835938,1981-08-07
2.0172030925750732,1981-08-10
2.0496087074279785,1981-08-11
2.033405065536499,1981-08-12
2.0253055095672607,1981-08-13
2.0009994506835938,1981-08-14
1.9766992330551147,1981-08-17
1.9766992330551147,1981-08-18
1.9847972393035889,1981-08-19
1.9766992330551147,1981-08-20
1.9523943662643433,1981-08-21
1.9118869304656982,1981-08-24
1.8956842422485352,1981-08-25
1.830876350402832,1981-08-26
1.7822680473327637,1981-08-27
1.7822680473327637,1981-08-28
1.7822680473327637,1981-08-31
1.830876350402832,1981-09-01
1.8389778137207031,1981-09-02
1.733661413192749,1981-09-03
1.7417610883712769,1981-09-04
1.733661413192749,1981-09-08
1.7822680473327637,1981-09-09
1.8146727085113525,1981-09-10
1.8227732181549072,1981-09-11
1.774166464805603,1981-09-14
1.7822680473327637,1981-09-15
1.7660647630691528,1981-09-16
1.717457890510559,1981-09-17
1.733661413192749,1981-09-18
1.7498626708984375,1981-09-21
1.6931533813476562,1981-09-22
1.685053825378418,1981-09-23
1.6487805843353271,1981-09-24
1.624049186706543,1981-09-25
1.6735117435455322,1981-09-28
1.6487805843353271,1981-09-29
1.5993167161941528,1981-09-30
1.6982438564300537,1981-10-01
1.6982438564300537,1981-10-02
1.6899998188018799,1981-10-05
1.681755542755127,1981-10-06
1.6899998188018799,1981-10-07
1.6982438564300537,1981-10-08
1.6735117435455322,1981-10-09
1.6652675867080688,1981-10-12
1.6405363082885742,1981-10-13
1.5663412809371948,1981-10-14
1.607560634613037,1981-10-15
1.5828285217285156,1981-10-16
1.5498533248901367,1981-10-19
1.5910718441009521,1981-10-20
1.6322914361953735,1981-10-21
1.6487805843353271,1981-10-22
1.6487805843353271,1981-10-23
1.6405363082885742,1981-10-26
1.6322914361953735,1981-10-27
1.6158051490783691,1981-10-28
1.624049186706543,1981-10-29
1.7064875364303589,1981-10-30
1.747706651687622,1981-11-02
1.7971699237823486,1981-11-03
1.7641953229904175,1981-11-04
1.7064875364303589,1981-11-05
1.6735117435455322,1981-11-06
1.6735117435455322,1981-11-09
1.6570243835449219,1981-11-10
1.6735117435455322,1981-11-11
1.6735117435455322,1981-11-12
1.6570243835449219,1981-11-13
1.6322914361953735,1981-11-16
1.607560634613037,1981-11-17
1.5745848417282104,1981-11-18
1.5828285217285156,1981-11-19
1.5910718441009521,1981-11-20
1.5993167161941528,1981-11-23
1.6652675867080688,1981-11-24
1.6487805843353271,1981-11-25
1.6735117435455322,1981-11-27
1.722975730895996,1981-11-30
1.7724376916885376,1981-12-01
1.7559512853622437,1981-12-02
1.7641953229904175,1981-12-03
1.8054144382476807,1981-12-04
1.7806819677352905,1981-12-07
1.714730978012085,1981-12-08
1.739463210105896,1981-12-09
1.722975730895996,1981-12-10
1.681755542755127,1981-12-11
1.6652675867080688,1981-12-14
1.6899998188018799,1981-12-15
1.681755542755127,1981-12-16
1.714730978012085,1981-12-17
1.7724376916885376,1981-12-18
1.7806819677352905,1981-12-21
1.7641953229904175,1981-12-22
1.7641953229904175,1981-12-23
1.7859958410263062,1981-12-24
1.7692259550094604,1981-12-28
1.7356864213943481,1981-12-29
1.7356864213943481,1981-12-30
1.760841965675354,1981-12-31
1.760841965675354,1982-01-04
1.685376763343811,1982-01-05
1.676991581916809,1982-01-06
1.685376763343811,1982-01-07
1.7021455764770508,1982-01-08
1.660220980644226,1982-01-11
1.635067105293274,1982-01-12
1.5679869651794434,1982-01-13
1.5763723850250244,1982-01-14
1.6266814470291138,1982-01-15
1.6182960271835327,1982-01-18
1.5931414365768433,1982-01-19
1.5931414365768433,1982-01-20
1.6015267372131348,1982-01-21
1.6015267372131348,1982-01-22
1.6015267372131348,1982-01-25
1.5931414365768433,1982-01-26
1.6099112033843994,1982-01-27
1.635067105293274,1982-01-28
1.6266814470291138,1982-01-29
1.5679869651794434,1982-02-01
1.6015267372131348,1982-02-02
1.6015267372131348,1982-02-03
1.5847564935684204,1982-02-04
1.5931414365768433,1982-02-05
1.5763723850250244,1982-02-08
1.5092928409576416,1982-02-09
1.5009078979492188,1982-02-10
1.4757517576217651,1982-02-11
1.4254438877105713,1982-02-12
1.4086718559265137,1982-02-16
1.4086718559265137,1982-02-17
1.4422130584716797,1982-02-18
1.4422130584716797,1982-02-19
1.4086718559265137,1982-02-22
1.4254438877105713,1982-02-23
1.450596809387207,1982-02-24
1.4422130584716797,1982-02-25
1.450596809387207,1982-02-26
1.4589818716049194,1982-03-01
1.4254438877105713,1982-03-02
1.417057752609253,1982-03-03
1.4002876281738281,1982-03-04
1.4002876281738281,1982-03-05
1.3499784469604492,1982-03-08
1.3919020891189575,1982-03-09
1.4254438877105713,1982-03-10
1.4589818716049194,1982-03-11
1.4338281154632568,1982-03-12
1.4422130584716797,1982-03-15
1.450596809387207,1982-03-16
1.4757517576217651,1982-03-17
1.5344465970993042,1982-03-18
1.542831301689148,1982-03-19
1.6099112033843994,1982-03-22
1.643451452255249,1982-03-23
1.6099112033843994,1982-03-24
1.6099112033843994,1982-03-25
1.5847564935684204,1982-03-26
1.6182960271835327,1982-03-29
1.597790241241455,1982-03-30
1.5892460346221924,1982-03-31
1.597790241241455,1982-04-01
1.6148782968521118,1982-04-02
1.6234227418899536,1982-04-05
1.6234227418899536,1982-04-06
1.6234227418899536,1982-04-07
1.6490554809570312,1982-04-08
1.631967544555664,1982-04-12
1.5892460346221924,1982-04-13
1.563612461090088,1982-04-14
1.563612461090088,1982-04-15
1.512346863746643,1982-04-16
1.5379806756973267,1982-04-19
1.512346863746643,1982-04-20
1.546524167060852,1982-04-21
1.5807008743286133,1982-04-22
1.6148782968521118,1982-04-23
1.6234227418899536,1982-04-26
1.572156310081482,1982-04-27
1.5892460346221924,1982-04-28
1.546524167060852,1982-04-29
1.5550684928894043,1982-04-30
1.546524167060852,1982-05-03
1.546524167060852,1982-05-04
1.546524167060852,1982-05-05
1.5379806756973267,1982-05-06
1.572156310081482,1982-05-07
1.6234227418899536,1982-05-10
1.6576007604599,1982-05-11
1.6576007604599,1982-05-12
1.6576007604599,1982-05-13
1.597790241241455,1982-05-14
1.572156310081482,1982-05-17
1.563612461090088,1982-05-18
1.5294359922409058,1982-05-19
1.5379806756973267,1982-05-20
1.5294359922409058,1982-05-21
1.5379806756973267,1982-05-24
1.5208905935287476,1982-05-25
1.512346863746643,1982-05-26
1.46962571144104,1982-05-27
1.46962571144104,1982-05-28
1.4439924955368042,1982-06-01
1.4610813856124878,1982-06-02
1.4610813856124878,1982-06-03
1.4354469776153564,1982-06-04
1.4610813856124878,1982-06-07
1.46962571144104,1982-06-08
1.4439924955368042,1982-06-09
1.4354469776153564,1982-06-10
1.4525374174118042,1982-06-11
1.4525374174118042,1982-06-14
1.4525374174118042,1982-06-15
1.4439924955368042,1982-06-16
1.418358564376831,1982-06-17
1.3841819763183594,1982-06-18
1.392725944519043,1982-06-21
1.4012706279754639,1982-06-22
1.4012706279754639,1982-06-23
1.3977755308151245,1982-06-24
1.3977755308151245,1982-06-25
1.4501920938491821,1982-06-28
1.458929181098938,1982-06-29
1.4501920938491821,1982-06-30
1.4501920938491821,1982-07-01
1.458929181098938,1982-07-02
1.458929181098938,1982-07-06
1.4327205419540405,1982-07-07
1.4327205419540405,1982-07-08
1.4501920938491821,1982-07-09
1.485137939453125,1982-07-12
1.458929181098938,1982-07-13
1.485137939453125,1982-07-14
1.5200809240341187,1982-07-15
1.5200809240341187,1982-07-16
1.5113445520401,1982-07-19
1.5200809240341187,1982-07-20
1.5113445520401,1982-07-21
1.528816819190979,1982-07-22
1.5113445520401,1982-07-23
1.4676642417907715,1982-07-26
1.4676642417907715,1982-07-27
1.423984169960022,1982-07-28
1.4327205419540405,1982-07-29
1.415248155593872,1982-07-30
1.4676642417907715,1982-08-02
1.4501920938491821,1982-08-03
1.4065122604370117,1982-08-04
1.423984169960022,1982-08-05
1.3890396356582642,1982-08-06
1.3977755308151245,1982-08-09
1.3977755308151245,1982-08-10
1.3977755308151245,1982-08-11
1.3890396356582642,1982-08-12
1.3890396356582642,1982-08-13
1.4327205419540405,1982-08-16
1.528816819190979,1982-08-17
1.4501920938491821,1982-08-18
1.485137939453125,1982-08-19
1.607441782951355,1982-08-20
1.6948035955429077,1982-08-23
1.5899701118469238,1982-08-24
1.677330732345581,1982-08-25
1.7035402059555054,1982-08-26
1.677330732345581,1982-08-27
1.6598589420318604,1982-08-30
1.7297474145889282,1982-08-31
1.6948035955429077,1982-09-01
1.7297474145889282,1982-09-02
1.721013069152832,1982-09-03
1.712275743484497,1982-09-07
1.721013069152832,1982-09-08
1.7384835481643677,1982-09-09
1.712275743484497,1982-09-10
1.7297474145889282,1982-09-13
1.773428201675415,1982-09-14
1.7821645736694336,1982-09-15
1.7646920680999756,1982-09-16
1.7472202777862549,1982-09-17
1.7384835481643677,1982-09-20
1.7821645736694336,1982-09-21
1.755956768989563,1982-09-22
1.7035402059555054,1982-09-23
1.6948035955429077,1982-09-24
1.686066746711731,1982-09-27
1.686066746711731,1982-09-28
1.6249148845672607,1982-09-29
1.6161779165267944,1982-09-30
1.6249148845672607,1982-10-01
1.6391692161560059,1982-10-04
1.6748014688491821,1982-10-05
1.7282538414001465,1982-10-06
1.7638874053955078,1982-10-07
1.7906135320663452,1982-10-08
1.7906135320663452,1982-10-11
1.8440642356872559,1982-10-12
1.9064241647720337,1982-10-13
1.861881136894226,1982-10-14
1.8351562023162842,1982-10-15
1.8796980381011963,1982-10-18
1.9153330326080322,1982-10-19
1.9776917695999146,1982-10-20
1.9420585632324219,1982-10-21
1.9776917695999146,1982-10-22
1.861881136894226,1982-10-25
1.861881136894226,1982-10-26
1.8084309101104736,1982-10-27
1.7817050218582153,1982-10-28
1.8351562023162842,1982-10-29
1.8529728651046753,1982-11-01
1.8351562023162842,1982-11-02
1.9420585632324219,1982-11-03
2.01332688331604,1982-11-04
2.00441837310791,1982-11-05
1.968783974647522,1982-11-08
1.9866001605987549,1982-11-09
1.9331492185592651,1982-11-10
1.9242411851882935,1982-11-11
1.9064241647720337,1982-11-12
1.9064241647720337,1982-11-15
1.8351562023162842,1982-11-16
1.8529728651046753,1982-11-17
1.8173373937606812,1982-11-18
1.8529728651046753,1982-11-19
1.826247215270996,1982-11-22
1.8173373937606812,1982-11-23
1.826247215270996,1982-11-24
1.8351562023162842,1982-11-26
1.8351562023162842,1982-11-29
1.8707901239395142,1982-11-30
1.8886061906814575,1982-12-01
1.861881136894226,1982-12-02
1.8173373937606812,1982-12-03
1.7817050218582153,1982-12-06
1.7549793720245361,1982-12-07
1.7638874053955078,1982-12-08
1.7995216846466064,1982-12-09
1.7906135320663452,1982-12-10
1.7817050218582153,1982-12-13
1.7371628284454346,1982-12-14
1.7371628284454346,1982-12-15
1.7371628284454346,1982-12-16
1.7549793720245361,1982-12-17
1.665893793106079,1982-12-20
1.7104359865188599,1982-12-21
1.6748014688491821,1982-12-22
1.7193446159362793,1982-12-23
1.8518799543380737,1982-12-27
1.806491732597351,1982-12-28
1.879115343093872,1982-12-29
1.8518799543380737,1982-12-30
1.879115343093872,1982-12-31
1.8337256908416748,1983-01-03
1.9063493013381958,1983-01-04
1.9608159065246582,1983-01-05
2.106060743331909,1983-01-06
2.106060743331909,1983-01-07
2.1605288982391357,1983-01-10
2.1605288982391357,1983-01-11
2.124216318130493,1983-01-12
2.096984386444092,1983-01-13
2.0879065990448,1983-01-14
2.0606720447540283,1983-01-17
2.0879065990448,1983-01-18
2.0606720447540283,1983-01-19
2.096984386444092,1983-01-20
2.0152833461761475,1983-01-21
1.9335819482803345,1983-01-24
1.9426600933074951,1983-01-25
1.9245039224624634,1983-01-26
1.9608159065246582,1983-01-27
2.0606720447540283,1983-01-28
2.0879065990448,1983-01-31
1.9971270561218262,1983-02-01
2.0243608951568604,1983-02-02
2.0243608951568604,1983-02-03
2.151449680328369,1983-02-04
2.1696057319641113,1983-02-07
2.124216318130493,1983-02-08
2.0879065990448,1983-02-09
2.1332948207855225,1983-02-10
2.18776273727417,1983-02-11
2.151449680328369,1983-02-14
2.124216318130493,1983-02-15
2.124216318130493,1983-02-16
2.1423723697662354,1983-02-17
2.151449680328369,1983-02-18
2.124216318130493,1983-02-22
2.214996576309204,1983-02-23
2.2694637775421143,1983-02-24
2.2694637775421143,1983-02-25
2.2513082027435303,1983-02-28
2.3057751655578613,1983-03-01
2.296696901321411,1983-03-02
2.3148508071899414,1983-03-03
2.3057751655578613,1983-03-04
2.3783977031707764,1983-03-07
2.3148508071899414,1983-03-08
2.3420865535736084,1983-03-09
2.287619113922119,1983-03-10
2.287619113922119,1983-03-11
2.3057751655578613,1983-03-14
2.3057751655578613,1983-03-15
2.1605288982391357,1983-03-16
2.178684711456299,1983-03-17
2.1696057319641113,1983-03-18
2.124216318130493,1983-03-21
2.0697505474090576,1983-03-22
2.1151387691497803,1983-03-23
2.0697505474090576,1983-03-24
2.006204843521118,1983-03-25
2.0578837394714355,1983-03-28
2.067110538482666,1983-03-29
2.131709098815918,1983-03-30
2.030198335647583,1983-03-31
2.0763401985168457,1983-04-04
2.0855681896209717,1983-04-05
2.0486550331115723,1983-04-06
2.0578837394714355,1983-04-07
2.150165557861328,1983-04-08
2.1870763301849365,1983-04-11
2.1686201095581055,1983-04-12
2.2239902019500732,1983-04-13
2.2147629261016846,1983-04-14
2.2147629261016846,1983-04-15
2.2055325508117676,1983-04-18
2.196305751800537,1983-04-19
2.2701308727264404,1983-04-20
2.2055325508117676,1983-04-21
2.2147629261016846,1983-04-22
2.2239902019500732,1983-04-25
2.2424464225769043,1983-04-26
2.2701308727264404,1983-04-27
2.3716416358947754,1983-04-28
2.445466995239258,1983-04-29
2.3531835079193115,1983-05-02
2.3716416358947754,1983-05-03
2.3993265628814697,1983-05-04
2.4546945095062256,1983-05-05
2.4916059970855713,1983-05-06
2.4177820682525635,1983-05-09
2.4177820682525635,1983-05-10
2.3808701038360596,1983-05-11
2.3993265628814697,1983-05-12
2.408555030822754,1983-05-13
2.362413167953491,1983-05-16
2.362413167953491,1983-05-17
2.3531835079193115,1983-05-18
2.3716416358947754,1983-05-19
2.3808701038360596,1983-05-20
2.3439559936523438,1983-05-23
2.4731502532958984,1983-05-24
2.5192906856536865,1983-05-25
2.5100626945495605,1983-05-26
2.4731502532958984,1983-05-27
2.445466995239258,1983-05-31
2.4546945095062256,1983-06-01
2.54697585105896,1983-06-02
2.5100626945495605,1983-06-03
2.5100626945495605,1983-06-06
2.4731502532958984,1983-06-07
2.3900973796844482,1983-06-08
2.4177820682525635,1983-06-09
2.4362375736236572,1983-06-10
2.48237943649292,1983-06-13
2.5377461910247803,1983-06-14
2.5377461910247803,1983-06-15
2.5377461910247803,1983-06-16
2.54697585105896,1983-06-17
2.556204080581665,1983-06-20
2.5838890075683594,1983-06-21
2.6115739345550537,1983-06-22
2.6577136516571045,1983-06-23
2.6446311473846436,1983-06-24
2.6165969371795654,1983-06-27
2.579216480255127,1983-06-28
2.5418365001678467,1983-06-29
2.485766887664795,1983-06-30
2.5324933528900146,1983-07-01
2.485766887664795,1983-07-05
2.485766887664795,1983-07-06
2.495112419128418,1983-07-07
2.4764206409454346,1983-07-08
2.4764206409454346,1983-07-11
2.457731008529663,1983-07-12
2.467076063156128,1983-07-13
2.495112419128418,1983-07-14
2.4390416145324707,1983-07-15
2.457731008529663,1983-07-18
2.495112419128418,1983-07-19
2.560525417327881,1983-07-20
2.6072514057159424,1983-07-21
2.635284662246704,1983-07-22
2.6259407997131348,1983-07-25
2.635284662246704,1983-07-26
