ADP,Date
0.5922409892082214,1980-09-17
0.604578971862793,1980-09-18
0.6184600591659546,1980-09-19
0.6138330698013306,1980-09-22
0.6261715292930603,1980-09-23
0.6369674801826477,1980-09-24
0.6292561888694763,1980-09-25
0.5968677997589111,1980-09-26
0.5860719084739685,1980-09-29
0.5814449787139893,1980-09-30
0.5829874873161316,1980-10-01
0.5644797682762146,1980-10-02
0.5660218596458435,1980-10-03
0.5737335681915283,1980-10-06
0.5984103679656982,1980-10-07
0.6107483506202698,1980-10-08
0.6138330698013306,1980-10-09
0.6230866312980652,1980-10-10
0.6092064380645752,1980-10-13
0.6153756976127625,1980-10-14
0.5922409892082214,1980-10-15
0.5922409892082214,1980-10-16
0.601495087146759,1980-10-17
0.6107483506202698,1980-10-20
0.604578971862793,1980-10-21
0.604578971862793,1980-10-22
0.604578971862793,1980-10-23
0.604578971862793,1980-10-24
0.5922409892082214,1980-10-27
0.5799024701118469,1980-10-28
0.5845298767089844,1980-10-29
0.5829874873161316,1980-10-30
0.5922409892082214,1980-10-31
0.5891561508178711,1980-11-03
0.6076638698577881,1980-11-05
0.5953254103660583,1980-11-06
0.5953254103660583,1980-11-07
0.601495087146759,1980-11-10
0.5999529361724854,1980-11-11
0.6076638698577881,1980-11-12
0.6261715292930603,1980-11-13
0.6415940523147583,1980-11-14
0.6292561888694763,1980-11-17
0.6446788907051086,1980-11-18
0.6292561888694763,1980-11-19
0.616917610168457,1980-11-20
0.6076638698577881,1980-11-21
0.601495087146759,1980-11-24
0.5953254103660583,1980-11-25
0.5984103679656982,1980-11-26
0.5984103679656982,1980-11-28
0.5984103679656982,1980-12-01
0.601495087146759,1980-12-02
0.5922409892082214,1980-12-03
0.5876138806343079,1980-12-04
0.5675644278526306,1980-12-05
0.5521416068077087,1980-12-08
0.5552260279655457,1980-12-09
0.5459721684455872,1980-12-10
0.539802610874176,1980-12-11
0.5459721684455872,1980-12-12
0.5490564703941345,1980-12-15
0.5552260279655457,1980-12-16
0.5644797682762146,1980-12-17
0.5613951683044434,1980-12-18
0.5768181085586548,1980-12-19
0.5799024701118469,1980-12-22
0.5752758383750916,1980-12-23
0.5845298767089844,1980-12-24
0.5922409892082214,1980-12-26
0.601495087146759,1980-12-29
0.6076638698577881,1980-12-30
0.6107483506202698,1980-12-31
0.616917610168457,1981-01-02
0.6200018525123596,1981-01-05
0.616917610168457,1981-01-06
0.6092064380645752,1981-01-07
0.6076638698577881,1981-01-08
0.6061217188835144,1981-01-09
0.601495087146759,1981-01-12
0.5968677997589111,1981-01-13
0.604578971862793,1981-01-14
0.601495087146759,1981-01-15
0.601495087146759,1981-01-16
0.6107483506202698,1981-01-19
0.5984103679656982,1981-01-20
0.5799024701118469,1981-01-21
0.5845298767089844,1981-01-22
0.5876138806343079,1981-01-23
0.5876138806343079,1981-01-26
0.5922409892082214,1981-01-27
0.5860719084739685,1981-01-28
0.5829874873161316,1981-01-29
0.5876138806343079,1981-01-30
0.5922409892082214,1981-02-02
0.5922409892082214,1981-02-03
0.5937830805778503,1981-02-04
0.6076638698577881,1981-02-05
0.604578971862793,1981-02-06
0.5922409892082214,1981-02-09
0.5891561508178711,1981-02-10
0.5876138806343079,1981-02-11
0.5860719084739685,1981-02-12
0.5814449787139893,1981-02-13
0.5814449787139893,1981-02-17
0.5953254103660583,1981-02-18
0.601495087146759,1981-02-19
0.601495087146759,1981-02-20
0.601495087146759,1981-02-23
0.6076638698577881,1981-02-24
0.5984103679656982,1981-02-25
0.6200018525123596,1981-02-26
0.616917610168457,1981-02-27
0.6292561888694763,1981-03-02
0.6307982802391052,1981-03-03
0.6261715292930603,1981-03-04
0.616917610168457,1981-03-05
0.6215441823005676,1981-03-06
0.6354254484176636,1981-03-09
0.6261715292930603,1981-03-10
0.6354254484176636,1981-03-11
0.6385095715522766,1981-03-12
0.6415940523147583,1981-03-13
0.6400519609451294,1981-03-16
0.6323409080505371,1981-03-17
0.6415940523147583,1981-03-18
0.657017171382904,1981-03-19
0.6446788907051086,1981-03-20
0.650848388671875,1981-03-23
0.6693552136421204,1981-03-24
0.6662713289260864,1981-03-25
0.6724399328231812,1981-03-26
0.6693552136421204,1981-03-27
0.6739827990531921,1981-03-30
0.6940327286720276,1981-03-31
0.7002015709877014,1981-04-01
0.6878629922866821,1981-04-02
0.6816940903663635,1981-04-03
0.6816940903663635,1981-04-06
0.6971167922019958,1981-04-07
0.6955751776695251,1981-04-08
0.706371009349823,1981-04-09
0.7202513813972473,1981-04-10
0.7125398516654968,1981-04-13
0.7233356833457947,1981-04-14
0.7248780727386475,1981-04-15
0.735674262046814,1981-04-16
0.7279629111289978,1981-04-20
0.735674262046814,1981-04-21
0.7433857917785645,1981-04-22
0.7726896405220032,1981-04-23
0.7819435000419617,1981-04-24
0.7726896405220032,1981-04-27
0.7557241916656494,1981-04-28
0.7310479879379272,1981-04-29
0.7773160338401794,1981-04-30
0.7618932723999023,1981-05-01
0.7495543360710144,1981-05-04
0.737216591835022,1981-05-05
0.7264207005500793,1981-05-06
0.7233356833457947,1981-05-07
0.7187087535858154,1981-05-08
0.7125398516654968,1981-05-11
0.7048285007476807,1981-05-12
0.7156250476837158,1981-05-13
0.703285813331604,1981-05-14
0.7217936515808105,1981-05-15
0.7202513813972473,1981-05-18
0.7187087535858154,1981-05-19
0.7217936515808105,1981-05-20
0.7341324687004089,1981-05-21
0.7279629111289978,1981-05-22
0.7310479879379272,1981-05-26
0.7248780727386475,1981-05-27
0.7217936515808105,1981-05-28
0.7217936515808105,1981-05-29
0.737216591835022,1981-06-01
0.7341324687004089,1981-06-02
0.7834857106208801,1981-06-03
0.7649785876274109,1981-06-04
0.7464706897735596,1981-06-05
0.7526395320892334,1981-06-08
0.7526395320892334,1981-06-09
0.7495543360710144,1981-06-10
0.7403010725975037,1981-06-11
0.737216591835022,1981-06-12
0.7341324687004089,1981-06-15
0.7341324687004089,1981-06-16
0.7279629111289978,1981-06-17
0.7217936515808105,1981-06-18
0.7279629111289978,1981-06-19
0.6971167922019958,1981-06-22
0.7217936515808105,1981-06-23
0.7094553709030151,1981-06-24
0.7187087535858154,1981-06-25
0.7217936515808105,1981-06-26
0.7156250476837158,1981-06-29
0.6971167922019958,1981-06-30
0.6847789883613586,1981-07-01
0.6724399328231812,1981-07-02
0.6292561888694763,1981-07-06
0.657017171382904,1981-07-07
0.6539328694343567,1981-07-08
0.6539328694343567,1981-07-09
0.6415940523147583,1981-07-10
0.6539328694343567,1981-07-13
0.6446788907051086,1981-07-14
0.6539328694343567,1981-07-15
0.657017171382904,1981-07-16
0.6724399328231812,1981-07-17
0.7002015709877014,1981-07-20
0.7002015709877014,1981-07-21
0.6909482479095459,1981-07-22
0.6786096692085266,1981-07-23
0.703285813331604,1981-07-24
0.7094553709030151,1981-07-27
0.703285813331604,1981-07-28
0.703285813331604,1981-07-29
0.6878629922866821,1981-07-30
0.703285813331604,1981-07-31
0.6940327286720276,1981-08-03
0.6971167922019958,1981-08-04
0.6971167922019958,1981-08-05
0.7125398516654968,1981-08-06
0.7156250476837158,1981-08-07
0.7217936515808105,1981-08-10
0.7403010725975037,1981-08-11
0.7248780727386475,1981-08-12
0.7341324687004089,1981-08-13
0.7217936515808105,1981-08-14
0.7094553709030151,1981-08-17
0.7156250476837158,1981-08-18
0.7310479879379272,1981-08-19
0.7403010725975037,1981-08-20
0.7279629111289978,1981-08-21
0.7094553709030151,1981-08-24
0.6909482479095459,1981-08-25
0.7002015709877014,1981-08-26
0.6724399328231812,1981-08-27
0.6601019501686096,1981-08-28
0.6601019501686096,1981-08-31
0.657017171382904,1981-09-01
0.6662713289260864,1981-09-02
0.650848388671875,1981-09-03
0.6477635502815247,1981-09-04
0.6385095715522766,1981-09-08
0.6477635502815247,1981-09-09
0.6724399328231812,1981-09-10
0.6816940903663635,1981-09-11
0.6847789883613586,1981-09-14
0.6693552136421204,1981-09-15
0.6354254484176636,1981-09-16
0.6200018525123596,1981-09-17
0.604578971862793,1981-09-18
0.6107483506202698,1981-09-21
0.6261715292930603,1981-09-22
0.6076638698577881,1981-09-23
0.6200018525123596,1981-09-24
0.6076638698577881,1981-09-25
0.604578971862793,1981-09-28
0.601495087146759,1981-09-29
0.6292561888694763,1981-09-30
0.616917610168457,1981-10-01
0.6446788907051086,1981-10-02
0.657017171382904,1981-10-05
0.6662713289260864,1981-10-06
0.6755250692367554,1981-10-07
0.6693552136421204,1981-10-08
0.6662713289260864,1981-10-09
0.6631864309310913,1981-10-12
0.6631864309310913,1981-10-13
0.6477635502815247,1981-10-14
0.6415940523147583,1981-10-15
0.6415940523147583,1981-10-16
0.6601019501686096,1981-10-19
0.6786096692085266,1981-10-20
0.6755250692367554,1981-10-21
0.6724399328231812,1981-10-22
0.6662713289260864,1981-10-23
0.6601019501686096,1981-10-26
0.6786096692085266,1981-10-27
0.6971167922019958,1981-10-28
0.6940327286720276,1981-10-29
0.7094553709030151,1981-10-30
0.7464706897735596,1981-11-02
0.737216591835022,1981-11-03
0.7156250476837158,1981-11-04
0.6971167922019958,1981-11-05
0.7156250476837158,1981-11-06
0.7403010725975037,1981-11-09
0.7094553709030151,1981-11-10
0.7217936515808105,1981-11-11
0.7341324687004089,1981-11-12
0.703285813331604,1981-11-13
0.703285813331604,1981-11-16
0.7002015709877014,1981-11-17
0.706371009349823,1981-11-18
0.703285813331604,1981-11-19
0.7002015709877014,1981-11-20
0.6909482479095459,1981-11-23
0.6847789883613586,1981-11-24
0.6878629922866821,1981-11-25
0.6909482479095459,1981-11-27
0.6816940903663635,1981-11-30
0.6816940903663635,1981-12-01
0.6847789883613586,1981-12-02
0.6971167922019958,1981-12-03
0.703285813331604,1981-12-04
0.6786096692085266,1981-12-07
0.6878629922866821,1981-12-08
0.6878629922866821,1981-12-09
0.6786096692085266,1981-12-10
0.6662713289260864,1981-12-11
0.6631864309310913,1981-12-14
0.6662713289260864,1981-12-15
0.6477635502815247,1981-12-16
0.6477635502815247,1981-12-17
0.6539328694343567,1981-12-18
0.650848388671875,1981-12-21
0.6354254484176636,1981-12-22
0.6323409080505371,1981-12-23
0.6385095715522766,1981-12-24
0.6323409080505371,1981-12-28
0.6261715292930603,1981-12-29
0.6230866312980652,1981-12-30
0.6200018525123596,1981-12-31
0.6385095715522766,1982-01-04
0.6261715292930603,1982-01-05
0.6292561888694763,1982-01-06
0.6354254484176636,1982-01-07
0.650848388671875,1982-01-08
0.6261715292930603,1982-01-11
0.6230866312980652,1982-01-12
0.6230866312980652,1982-01-13
0.6138330698013306,1982-01-14
0.616917610168457,1982-01-15
0.6261715292930603,1982-01-18
0.6261715292930603,1982-01-19
0.616917610168457,1982-01-20
0.5922409892082214,1982-01-21
0.5953254103660583,1982-01-22
0.5922409892082214,1982-01-25
0.5799024701118469,1982-01-26
0.5737335681915283,1982-01-27
0.6138330698013306,1982-01-28
0.6261715292930603,1982-01-29
0.616917610168457,1982-02-01
0.6354254484176636,1982-02-02
0.6323409080505371,1982-02-03
0.6292561888694763,1982-02-04
0.616917610168457,1982-02-05
0.6076638698577881,1982-02-08
0.604578971862793,1982-02-09
0.616917610168457,1982-02-10
0.6138330698013306,1982-02-11
0.6138330698013306,1982-02-12
0.616917610168457,1982-02-16
0.6107483506202698,1982-02-17
0.616917610168457,1982-02-18
0.616917610168457,1982-02-19
0.6107483506202698,1982-02-22
0.601495087146759,1982-02-23
0.616917610168457,1982-02-24
0.616917610168457,1982-02-25
0.6230866312980652,1982-02-26
0.6292561888694763,1982-03-01
0.6477635502815247,1982-03-02
0.6230866312980652,1982-03-03
0.5984103679656982,1982-03-04
0.6076638698577881,1982-03-05
0.604578971862793,1982-03-08
0.601495087146759,1982-03-09
0.616917610168457,1982-03-10
0.6200018525123596,1982-03-11
0.6076638698577881,1982-03-12
0.6138330698013306,1982-03-15
0.6200018525123596,1982-03-16
0.6230866312980652,1982-03-17
0.6354254484176636,1982-03-18
0.6292561888694763,1982-03-19
0.6385095715522766,1982-03-22
0.650848388671875,1982-03-23
0.6755250692367554,1982-03-24
0.6755250692367554,1982-03-25
0.6631864309310913,1982-03-26
0.6601019501686096,1982-03-29
0.6662713289260864,1982-03-30
0.6724399328231812,1982-03-31
0.6724399328231812,1982-04-01
0.6909482479095459,1982-04-02
0.6847789883613586,1982-04-05
0.6816940903663635,1982-04-06
0.6878629922866821,1982-04-07
0.6878629922866821,1982-04-08
0.6724399328231812,1982-04-12
0.6601019501686096,1982-04-13
0.6415940523147583,1982-04-14
0.6477635502815247,1982-04-15
0.6601019501686096,1982-04-16
0.6662713289260864,1982-04-19
0.657017171382904,1982-04-20
0.6415940523147583,1982-04-21
0.6261715292930603,1982-04-22
0.6323409080505371,1982-04-23
0.6323409080505371,1982-04-26
0.6230866312980652,1982-04-27
0.6261715292930603,1982-04-28
0.6230866312980652,1982-04-29
0.6292561888694763,1982-04-30
0.6292561888694763,1982-05-03
0.6385095715522766,1982-05-04
0.6323409080505371,1982-05-05
0.6477635502815247,1982-05-06
0.6601019501686096,1982-05-07
0.6601019501686096,1982-05-10
0.6539328694343567,1982-05-11
0.6446788907051086,1982-05-12
0.6323409080505371,1982-05-13
0.6354254484176636,1982-05-14
0.6261715292930603,1982-05-17
0.6261715292930603,1982-05-18
0.6230866312980652,1982-05-19
0.6200018525123596,1982-05-20
0.6230866312980652,1982-05-21
0.6230866312980652,1982-05-24
0.616917610168457,1982-05-25
0.5891561508178711,1982-05-26
0.6076638698577881,1982-05-27
0.6076638698577881,1982-05-28
0.6107483506202698,1982-06-01
0.616917610168457,1982-06-02
0.616917610168457,1982-06-03
0.604578971862793,1982-06-04
0.604578971862793,1982-06-07
0.5984103679656982,1982-06-08
0.5891561508178711,1982-06-09
0.604578971862793,1982-06-10
0.616917610168457,1982-06-11
0.6107483506202698,1982-06-14
0.6107483506202698,1982-06-15
0.6076638698577881,1982-06-16
0.6076638698577881,1982-06-17
0.6107483506202698,1982-06-18
0.601495087146759,1982-06-21
0.5891561508178711,1982-06-22
0.5922409892082214,1982-06-23
0.5953254103660583,1982-06-24
0.5953254103660583,1982-06-25
0.604578971862793,1982-06-28
0.604578971862793,1982-06-29
0.601495087146759,1982-06-30
0.5891561508178711,1982-07-01
0.5799024701118469,1982-07-02
0.5428876280784607,1982-07-06
0.5583103895187378,1982-07-07
0.5613951683044434,1982-07-08
0.5829874873161316,1982-07-09
0.616917610168457,1982-07-12
0.6076638698577881,1982-07-13
0.6076638698577881,1982-07-14
0.616917610168457,1982-07-15
0.6200018525123596,1982-07-16
0.601495087146759,1982-07-19
0.616917610168457,1982-07-20
0.604578971862793,1982-07-21
0.5984103679656982,1982-07-22
0.5984103679656982,1982-07-23
0.5922409892082214,1982-07-26
0.5829874873161316,1982-07-27
0.5675644278526306,1982-07-28
0.5675644278526306,1982-07-29
0.5737335681915283,1982-07-30
0.5829874873161316,1982-08-02
0.5829874873161316,1982-08-03
0.5860719084739685,1982-08-04
0.5768181085586548,1982-08-05
0.5521416068077087,1982-08-06
0.5459721684455872,1982-08-09
0.5459721684455872,1982-08-10
0.5428876280784607,1982-08-11
0.5120418071746826,1982-08-12
0.5182107090950012,1982-08-13
0.5120418071746826,1982-08-16
0.5367182493209839,1982-08-17
0.5243799686431885,1982-08-18
0.5182107090950012,1982-08-19
0.5274643898010254,1982-08-20
0.5613951683044434,1982-08-23
0.5984103679656982,1982-08-24
0.5675644278526306,1982-08-25
0.601495087146759,1982-08-26
0.601495087146759,1982-08-27
0.5984103679656982,1982-08-30
0.5953254103660583,1982-08-31
0.5860719084739685,1982-09-01
0.604578971862793,1982-09-02
0.6230866312980652,1982-09-03
0.6539328694343567,1982-09-07
0.6693552136421204,1982-09-08
0.6601019501686096,1982-09-09
0.6601019501686096,1982-09-10
0.657017171382904,1982-09-13
0.657017171382904,1982-09-14
0.6477635502815247,1982-09-15
0.6323409080505371,1982-09-16
0.6261715292930603,1982-09-17
0.616917610168457,1982-09-20
0.604578971862793,1982-09-21
0.5891561508178711,1982-09-22
0.5922409892082214,1982-09-23
0.5922409892082214,1982-09-24
0.5922409892082214,1982-09-27
0.6138330698013306,1982-09-28
0.604578971862793,1982-09-29
0.604578971862793,1982-09-30
0.604578971862793,1982-10-01
0.604578971862793,1982-10-04
0.5953254103660583,1982-10-05
0.6292561888694763,1982-10-06
0.6323409080505371,1982-10-07
0.6662713289260864,1982-10-08
0.6816940903663635,1982-10-11
0.7002015709877014,1982-10-12
0.7156250476837158,1982-10-13
0.6971167922019958,1982-10-14
0.6940327286720276,1982-10-15
0.7002015709877014,1982-10-18
0.6909482479095459,1982-10-19
0.7403010725975037,1982-10-20
0.7217936515808105,1982-10-21
0.7403010725975037,1982-10-22
0.7187087535858154,1982-10-25
0.7248780727386475,1982-10-26
0.7310479879379272,1982-10-27
0.7279629111289978,1982-10-28
0.7125398516654968,1982-10-29
0.703285813331604,1982-11-01
0.6909482479095459,1982-11-02
0.7156250476837158,1982-11-03
0.7495543360710144,1982-11-04
0.8266698718070984,1982-11-05
0.8297538161277771,1982-11-08
0.814331591129303,1982-11-09
0.8112470507621765,1982-11-10
0.8019921779632568,1982-11-11
0.7896543145179749,1982-11-12
0.7958239316940308,1982-11-15
0.7896543145179749,1982-11-16
0.823585569858551,1982-11-17
0.8390082120895386,1982-11-18
0.8575155735015869,1982-11-19
0.8205002546310425,1982-11-22
0.8328388929367065,1982-11-23
0.8390082120895386,1982-11-24
0.8328388929367065,1982-11-26
0.8328388929367065,1982-11-29
0.8667700290679932,1982-11-30
0.9006997346878052,1982-12-01
0.8976153135299683,1982-12-02
0.8636851906776428,1982-12-03
0.9222918152809143,1982-12-06
0.9068695902824402,1982-12-07
0.9130383133888245,1982-12-08
0.8821923136711121,1982-12-09
0.8791079521179199,1982-12-10
0.8451778292655945,1982-12-13
0.8019921779632568,1982-12-14
0.8112470507621765,1982-12-15
0.814331591129303,1982-12-16
0.8328388929367065,1982-12-17
0.8328388929367065,1982-12-20
0.8482620120048523,1982-12-21
0.8729385733604431,1982-12-22
0.9068695902824402,1982-12-23
0.9192071557044983,1982-12-27
0.9130383133888245,1982-12-28
0.9130383133888245,1982-12-29
0.9099537134170532,1982-12-30
0.9130383133888245,1982-12-31
0.8821923136711121,1983-01-03
0.8945302963256836,1983-01-04
0.8760231137275696,1983-01-05
0.9192071557044983,1983-01-06
0.9253770112991333,1983-01-07
0.9253770112991333,1983-01-10
0.9253770112991333,1983-01-11
0.9253770112991333,1983-01-12
0.9130383133888245,1983-01-13
0.9253770112991333,1983-01-14
0.9099537134170532,1983-01-17
0.9006997346878052,1983-01-18
0.888361394405365,1983-01-19
0.888361394405365,1983-01-20
0.8821923136711121,1983-01-21
0.8359236717224121,1983-01-24
0.8760231137275696,1983-01-25
0.8636851906776428,1983-01-26
0.8821923136711121,1983-01-27
0.8760231137275696,1983-01-28
0.8667700290679932,1983-01-31
0.8328388929367065,1983-02-01
0.8266698718070984,1983-02-02
0.8575155735015869,1983-02-03
0.8667700290679932,1983-02-04
0.8698537349700928,1983-02-07
0.8451778292655945,1983-02-08
0.8297538161277771,1983-02-09
0.8636851906776428,1983-02-10
0.8606001734733582,1983-02-11
0.8976153135299683,1983-02-14
0.8821923136711121,1983-02-15
0.888361394405365,1983-02-16
0.888361394405365,1983-02-17
0.8852769732475281,1983-02-18
0.8821923136711121,1983-02-22
0.888361394405365,1983-02-23
0.888361394405365,1983-02-24
0.888361394405365,1983-02-25
0.8821923136711121,1983-02-28
0.9006997346878052,1983-03-01
0.9192071557044983,1983-03-02
0.9562219977378845,1983-03-03
0.9870687127113342,1983-03-04
0.9623913168907166,1983-03-07
0.9407992362976074,1983-03-08
0.9623913168907166,1983-03-09
0.9500526189804077,1983-03-10
0.9346303939819336,1983-03-11
0.9377147555351257,1983-03-14
0.9192071557044983,1983-03-15
0.9006997346878052,1983-03-16
0.9130383133888245,1983-03-17
0.9006997346878052,1983-03-18
0.8976153135299683,1983-03-21
0.9006997346878052,1983-03-22
0.8945302963256836,1983-03-23
0.9161234498023987,1983-03-24
0.9161234498023987,1983-03-25
0.9068695902824402,1983-03-28
0.9068695902824402,1983-03-29
0.9099537134170532,1983-03-30
0.9068695902824402,1983-03-31
0.8698537349700928,1983-04-04
0.8482620120048523,1983-04-05
0.8698537349700928,1983-04-06
0.888361394405365,1983-04-07
0.8852769732475281,1983-04-08
0.8729385733604431,1983-04-11
0.8760231137275696,1983-04-12
0.8821923136711121,1983-04-13
0.9068695902824402,1983-04-14
0.9006997346878052,1983-04-15
0.8976153135299683,1983-04-18
0.8791079521179199,1983-04-19
0.9006997346878052,1983-04-20
0.8914464116096497,1983-04-21
0.8914464116096497,1983-04-22
0.8698537349700928,1983-04-25
0.888361394405365,1983-04-26
0.8667700290679932,1983-04-27
0.8760231137275696,1983-04-28
0.9068695902824402,1983-04-29
0.9253770112991333,1983-05-02
0.9253770112991333,1983-05-03
0.9315457344055176,1983-05-04
0.9685609340667725,1983-05-05
0.9994059801101685,1983-05-06
1.0271673202514648,1983-05-09
1.0333366394042969,1983-05-10
1.0240836143493652,1983-05-11
0.9870687127113342,1983-05-12
0.9901525974273682,1983-05-13
0.9747304320335388,1983-05-16
0.9562219977378845,1983-05-17
0.971645712852478,1983-05-18
0.9531382918357849,1983-05-19
0.9623913168907166,1983-05-20
0.9623913168907166,1983-05-23
0.971645712852478,1983-05-24
0.9747304320335388,1983-05-25
0.9839836359024048,1983-05-26
0.9685609340667725,1983-05-27
0.9562219977378845,1983-05-31
0.9593071341514587,1983-06-01
0.9593071341514587,1983-06-02
0.9654765725135803,1983-06-03
0.9593071341514587,1983-06-06
0.9438838958740234,1983-06-07
0.9469689726829529,1983-06-08
0.9500526189804077,1983-06-09
0.971645712852478,1983-06-10
0.9870687127113342,1983-06-13
0.9843443632125854,1983-06-14
1.0338712930679321,1983-06-15
1.0957794189453125,1983-06-16
1.0741111040115356,1983-06-17
1.0710158348083496,1983-06-20
1.0710158348083496,1983-06-21
1.0803018808364868,1983-06-22
1.0648255348205566,1983-06-23
1.046252727508545,1983-06-24
1.0214892625808716,1983-06-27
1.0307753086090088,1983-06-28
1.027680516242981,1983-06-29
1.046252727508545,1983-06-30
1.0864930152893066,1983-07-01
1.0338712930679321,1983-07-05
1.0555384159088135,1983-07-06
1.0648255348205566,1983-07-07
1.0648255348205566,1983-07-08
1.0772068500518799,1983-07-11
1.0772068500518799,1983-07-12
1.0710158348083496,1983-07-13
1.0648255348205566,1983-07-14
1.0400612354278564,1983-07-15
1.0183937549591064,1983-07-18
1.002916932106018,1983-07-19
1.08958899974823,1983-07-20
1.0524437427520752,1983-07-21
1.0524437427520752,1983-07-22
1.0400612354278564,1983-07-25
1.046252727508545,1983-07-26
0.9905353784561157,1983-07-27
0.9843443632125854,1983-07-28
0.9657718539237976,1983-07-29
0.9595803618431091,1983-08-01
0.9595803618431091,1983-08-02
0.9719620943069458,1983-08-03
0.9533900618553162,1983-08-04
0.9410082101821899,1983-08-05
0.9162452220916748,1983-08-08
0.8914811015129089,1983-08-09
0.8976719379425049,1983-08-10
0.9038631319999695,1983-08-11
0.9038631319999695,1983-08-12
0.9007673859596252,1983-08-15
0.8976719379425049,1983-08-16
0.9131495356559753,1983-08-17
0.9007673859596252,1983-08-18
0.9131495356559753,1983-08-19
0.9162452220916748,1983-08-22
0.9100541472434998,1983-08-23
0.8976719379425049,1983-08-24
0.8883859515190125,1983-08-25
0.8914811015129089,1983-08-26
0.8945772647857666,1983-08-29
0.8852909803390503,1983-08-30
0.8852909803390503,1983-08-31
0.8914811015129089,1983-09-01
0.9038631319999695,1983-09-02
0.9441032409667969,1983-09-06
0.9843443632125854,1983-09-07
0.975058376789093,1983-09-08
0.9595803618431091,1983-09-09
