WOR,Date
0.7575643062591553,1981-04-27
0.7457883954048157,1981-04-28
0.7457883954048157,1981-04-29
0.7418631911277771,1981-04-30
0.7340129613876343,1981-05-01
0.7143867611885071,1981-05-04
0.7104618549346924,1981-05-05
0.7104618549346924,1981-05-06
0.7104618549346924,1981-05-07
0.7104618549346924,1981-05-08
0.7026113271713257,1981-05-11
0.6869108080863953,1981-05-12
0.6908356547355652,1981-05-13
0.7026113271713257,1981-05-14
0.6986861228942871,1981-05-15
0.7026113271713257,1981-05-18
0.7065367102622986,1981-05-19
0.7065367102622986,1981-05-20
0.7104618549346924,1981-05-21
0.7026113271713257,1981-05-22
0.7026113271713257,1981-05-26
0.7026113271713257,1981-05-27
0.7026113271713257,1981-05-28
0.7026113271713257,1981-05-29
0.7065367102622986,1981-06-01
0.7104618549346924,1981-06-02
0.7104618549346924,1981-06-03
0.7143867611885071,1981-06-04
0.7143867611885071,1981-06-05
0.7065367102622986,1981-06-08
0.6947606801986694,1981-06-09
0.6908356547355652,1981-06-10
0.6908356547355652,1981-06-11
0.6908356547355652,1981-06-12
0.6908356547355652,1981-06-15
0.6869108080863953,1981-06-16
0.6908356547355652,1981-06-17
0.7026113271713257,1981-06-18
0.726162314414978,1981-06-19
0.7300878763198853,1981-06-22
0.7340129613876343,1981-06-23
0.7340129613876343,1981-06-24
0.7340129613876343,1981-06-25
0.7457883954048157,1981-06-26
0.7536386251449585,1981-06-29
0.7497137784957886,1981-06-30
0.7457883954048157,1981-07-01
0.7300878763198853,1981-07-02
0.7222375273704529,1981-07-06
0.7104618549346924,1981-07-07
0.7104618549346924,1981-07-08
0.7065367102622986,1981-07-09
0.6633598208427429,1981-07-10
0.6555086374282837,1981-07-13
0.635882556438446,1981-07-14
0.6280325651168823,1981-07-15
0.6162569522857666,1981-07-16
0.6201819777488708,1981-07-17
0.6201819777488708,1981-07-20
0.6201819777488708,1981-07-21
0.6201819777488708,1981-07-22
0.6201819777488708,1981-07-23
0.6201819777488708,1981-07-24
0.6201819777488708,1981-07-27
0.6201819777488708,1981-07-28
0.6398081183433533,1981-07-29
0.6398081183433533,1981-07-30
0.6398081183433533,1981-07-31
0.6280325651168823,1981-08-03
0.6241072416305542,1981-08-04
0.6319575309753418,1981-08-05
0.635882556438446,1981-08-06
0.635882556438446,1981-08-07
0.635882556438446,1981-08-10
0.6280325651168823,1981-08-11
0.6241072416305542,1981-08-12
0.6319575309753418,1981-08-13
0.635882556438446,1981-08-14
0.6319575309753418,1981-08-17
0.6241072416305542,1981-08-18
0.6201819777488708,1981-08-19
0.6201819777488708,1981-08-20
0.6201819777488708,1981-08-21
0.6201819777488708,1981-08-24
0.5966309905052185,1981-08-25
0.5927054286003113,1981-08-26
0.5887802243232727,1981-08-27
0.5848551392555237,1981-08-28
0.5887802243232727,1981-08-31
0.5887802243232727,1981-09-01
0.5887802243232727,1981-09-02
0.5887802243232727,1981-09-03
0.5887802243232727,1981-09-04
0.5887802243232727,1981-09-08
0.5887802243232727,1981-09-09
0.5927054286003113,1981-09-10
0.5966309905052185,1981-09-11
0.6123316884040833,1981-09-14
0.6123316884040833,1981-09-15
0.635882556438446,1981-09-16
0.6201819777488708,1981-09-17
0.6162569522857666,1981-09-18
0.6319575309753418,1981-09-21
0.635882556438446,1981-09-22
0.635882556438446,1981-09-23
0.635882556438446,1981-09-24
0.6201819777488708,1981-09-25
0.6123316884040833,1981-09-28
0.635882556438446,1981-09-29
0.6476585268974304,1981-09-30
0.6476585268974304,1981-10-01
0.6555086374282837,1981-10-02
0.6672840118408203,1981-10-05
0.6633598208427429,1981-10-06
0.6594338417053223,1981-10-07
0.6712095737457275,1981-10-08
0.6829853653907776,1981-10-09
0.6829853653907776,1981-10-12
0.6829853653907776,1981-10-13
0.6869108080863953,1981-10-14
0.6869108080863953,1981-10-15
0.6908356547355652,1981-10-16
0.6869108080863953,1981-10-19
0.6908356547355652,1981-10-20
0.6947606801986694,1981-10-21
0.6947606801986694,1981-10-22
0.6947606801986694,1981-10-23
0.6908356547355652,1981-10-26
0.6947606801986694,1981-10-27
0.6947606801986694,1981-10-28
0.6947606801986694,1981-10-29
0.7104618549346924,1981-10-30
0.7300878763198853,1981-11-02
0.7379383444786072,1981-11-03
0.7065367102622986,1981-11-04
0.6986861228942871,1981-11-05
0.6986861228942871,1981-11-06
0.6869108080863953,1981-11-09
0.6947606801986694,1981-11-10
0.7104618549346924,1981-11-11
0.7143867611885071,1981-11-12
0.7143867611885071,1981-11-13
0.7143867611885071,1981-11-16
0.7065367102622986,1981-11-17
0.7065367102622986,1981-11-18
0.7065367102622986,1981-11-19
0.7065367102622986,1981-11-20
0.7065367102622986,1981-11-23
0.7065367102622986,1981-11-24
0.7026113271713257,1981-11-25
0.6986861228942871,1981-11-27
0.6908356547355652,1981-11-30
0.6829853653907776,1981-12-01
0.6515836715698242,1981-12-02
0.6437330842018127,1981-12-03
0.6476585268974304,1981-12-04
0.6515836715698242,1981-12-07
0.6515836715698242,1981-12-08
0.6476585268974304,1981-12-09
0.635882556438446,1981-12-10
0.6162569522857666,1981-12-11
0.6084064841270447,1981-12-14
0.6162569522857666,1981-12-15
0.6162569522857666,1981-12-16
0.6162569522857666,1981-12-17
0.6162569522857666,1981-12-18
0.6162569522857666,1981-12-21
0.6162569522857666,1981-12-22
0.6201819777488708,1981-12-23
0.6241072416305542,1981-12-24
0.6398081183433533,1981-12-28
0.6437330842018127,1981-12-29
0.6476585268974304,1981-12-30
0.6908356547355652,1981-12-31
0.6712095737457275,1982-01-04
0.6594338417053223,1982-01-05
0.6515836715698242,1982-01-06
0.6515836715698242,1982-01-07
0.6476585268974304,1982-01-08
0.6201819777488708,1982-01-11
0.6201819777488708,1982-01-12
0.6084064841270447,1982-01-13
0.6084064841270447,1982-01-14
0.6044812798500061,1982-01-15
0.6044812798500061,1982-01-18
0.6084064841270447,1982-01-19
0.6084064841270447,1982-01-20
0.6201819777488708,1982-01-21
0.6123316884040833,1982-01-22
0.6084064841270447,1982-01-25
0.6084064841270447,1982-01-26
0.6084064841270447,1982-01-27
0.6201819777488708,1982-01-28
0.6398081183433533,1982-01-29
0.635882556438446,1982-02-01
0.635882556438446,1982-02-02
0.6280325651168823,1982-02-03
0.6241072416305542,1982-02-04
0.6280325651168823,1982-02-05
0.6201819777488708,1982-02-08
0.6123316884040833,1982-02-09
0.6123316884040833,1982-02-10
0.5966309905052185,1982-02-11
0.5966309905052185,1982-02-12
0.573079526424408,1982-02-16
0.5573786497116089,1982-02-17
0.5534539818763733,1982-02-18
0.5220519304275513,1982-02-19
0.5024257302284241,1982-02-22
0.48672544956207275,1982-02-23
0.48672544956207275,1982-02-24
0.48672544956207275,1982-02-25
0.4828002154827118,1982-02-26
0.48672544956207275,1982-03-01
0.4945755898952484,1982-03-02
0.4945755898952484,1982-03-03
0.4945755898952484,1982-03-04
0.4945755898952484,1982-03-05
0.4945755898952484,1982-03-08
0.4906502664089203,1982-03-09
0.48672544956207275,1982-03-10
0.46709924936294556,1982-03-11
0.4553234279155731,1982-03-12
0.4553234279155731,1982-03-15
0.4356975853443146,1982-03-16
0.4553234279155731,1982-03-17
0.45924851298332214,1982-03-18
0.4631738066673279,1982-03-19
0.47887474298477173,1982-03-22
0.5063509345054626,1982-03-23
0.5063509345054626,1982-03-24
0.5024257302284241,1982-03-25
0.4945755898952484,1982-03-26
0.4945755898952484,1982-03-29
0.4945755898952484,1982-03-30
0.4945755898952484,1982-03-31
0.5220519304275513,1982-04-01
0.5299021601676941,1982-04-02
0.5181271433830261,1982-04-05
0.5102769136428833,1982-04-06
0.5142015814781189,1982-04-07
0.5181271433830261,1982-04-08
0.5181271433830261,1982-04-12
0.5299021601676941,1982-04-13
0.5299021601676941,1982-04-14
0.5299021601676941,1982-04-15
0.5338277220726013,1982-04-16
0.5299021601676941,1982-04-19
0.5220519304275513,1982-04-20
0.5181271433830261,1982-04-21
0.5220519304275513,1982-04-22
0.5220519304275513,1982-04-23
0.5220519304275513,1982-04-26
0.5063509345054626,1982-04-27
0.4985005259513855,1982-04-28
0.48672544956207275,1982-04-29
0.48672544956207275,1982-04-30
0.4906502664089203,1982-05-03
0.4906502664089203,1982-05-04
0.4906502664089203,1982-05-05
0.4906502664089203,1982-05-06
0.4906502664089203,1982-05-07
0.48672544956207275,1982-05-10
0.4906502664089203,1982-05-11
0.4906502664089203,1982-05-12
0.4828002154827118,1982-05-13
0.4828002154827118,1982-05-14
0.4828002154827118,1982-05-17
0.4749494194984436,1982-05-18
0.4749494194984436,1982-05-19
0.4749494194984436,1982-05-20
0.47887474298477173,1982-05-21
0.4749494194984436,1982-05-24
0.4749494194984436,1982-05-25
0.4749494194984436,1982-05-26
0.47887474298477173,1982-05-27
0.4828002154827118,1982-05-28
0.4945755898952484,1982-06-01
0.5024257302284241,1982-06-02
0.5063509345054626,1982-06-03
0.5063509345054626,1982-06-04
0.5181271433830261,1982-06-07
0.5181271433830261,1982-06-08
0.5063509345054626,1982-06-09
0.5102769136428833,1982-06-10
0.5063509345054626,1982-06-11
0.4945755898952484,1982-06-14
0.4945755898952484,1982-06-15
0.4945755898952484,1982-06-16
0.4985005259513855,1982-06-17
0.4945755898952484,1982-06-18
0.4985005259513855,1982-06-21
0.4985005259513855,1982-06-22
0.4985005259513855,1982-06-23
0.4985005259513855,1982-06-24
0.4985005259513855,1982-06-25
0.4985005259513855,1982-06-28
0.4945755898952484,1982-06-29
0.4945755898952484,1982-06-30
0.4906502664089203,1982-07-01
0.4906502664089203,1982-07-02
0.4906502664089203,1982-07-06
0.4828002154827118,1982-07-07
0.47102460265159607,1982-07-08
0.47102460265159607,1982-07-09
0.48672544956207275,1982-07-12
0.48672544956207275,1982-07-13
0.47887474298477173,1982-07-14
0.47102460265159607,1982-07-15
0.45924851298332214,1982-07-16
0.45924851298332214,1982-07-19
0.45924851298332214,1982-07-20
0.45924851298332214,1982-07-21
0.4553234279155731,1982-07-22
0.4553234279155731,1982-07-23
0.45139825344085693,1982-07-26
0.4474729001522064,1982-07-27
0.44354766607284546,1982-07-28
0.4474729001522064,1982-07-29
0.427847295999527,1982-07-30
0.42392200231552124,1982-08-02
0.42392200231552124,1982-08-03
0.41999688744544983,1982-08-04
0.4121461808681488,1982-08-05
0.4121461808681488,1982-08-06
0.40822097659111023,1982-08-09
0.39644551277160645,1982-08-10
0.3925204873085022,1982-08-11
0.3925204873085022,1982-08-12
0.3925204873085022,1982-08-13
0.400370717048645,1982-08-16
0.41607141494750977,1982-08-17
0.4474729001522064,1982-08-18
0.45139825344085693,1982-08-19
0.47102460265159607,1982-08-20
0.4906502664089203,1982-08-23
0.4945755898952484,1982-08-24
0.5181271433830261,1982-08-25
0.5338277220726013,1982-08-26
0.5377525687217712,1982-08-27
0.5338277220726013,1982-08-30
0.5338277220726013,1982-08-31
0.5338277220726013,1982-09-01
0.5338277220726013,1982-09-02
0.5377525687217712,1982-09-03
0.5377525687217712,1982-09-07
0.5377525687217712,1982-09-08
0.549528181552887,1982-09-09
0.5534539818763733,1982-09-10
0.5534539818763733,1982-09-13
0.5416778326034546,1982-09-14
0.5416778326034546,1982-09-15
0.5142015814781189,1982-09-16
0.5102769136428833,1982-09-17
0.48672544956207275,1982-09-20
0.47887474298477173,1982-09-21
0.4828002154827118,1982-09-22
0.48672544956207275,1982-09-23
0.48672544956207275,1982-09-24
0.47887474298477173,1982-09-27
0.4749494194984436,1982-09-28
0.46709924936294556,1982-09-29
0.4631738066673279,1982-09-30
0.4828002154827118,1982-10-01
0.4749494194984436,1982-10-04
0.4906502664089203,1982-10-05
0.5142015814781189,1982-10-06
0.5259770750999451,1982-10-07
0.5338277220726013,1982-10-08
0.5338277220726013,1982-10-11
0.5181271433830261,1982-10-12
0.5220519304275513,1982-10-13
0.5220519304275513,1982-10-14
0.5573786497116089,1982-10-15
0.5691547393798828,1982-10-18
0.5652292966842651,1982-10-19
0.5691547393798828,1982-10-20
0.5809299945831299,1982-10-21
0.6123316884040833,1982-10-22
0.6044812798500061,1982-10-25
0.6005560159683228,1982-10-26
0.6084064841270447,1982-10-27
0.6084064841270447,1982-10-28
0.6084064841270447,1982-10-29
0.6201819777488708,1982-11-01
0.6515836715698242,1982-11-02
0.67513507604599,1982-11-03
0.6947606801986694,1982-11-04
0.6908356547355652,1982-11-05
0.7026113271713257,1982-11-08
0.7026113271713257,1982-11-09
0.7418631911277771,1982-11-10
0.7497137784957886,1982-11-11
0.7536386251449585,1982-11-12
0.7536386251449585,1982-11-15
0.7497137784957886,1982-11-16
0.7614893913269043,1982-11-17
0.7614893913269043,1982-11-18
0.7340129613876343,1982-11-19
0.7340129613876343,1982-11-22
0.7340129613876343,1982-11-23
0.7340129613876343,1982-11-24
0.7379383444786072,1982-11-26
0.7340129613876343,1982-11-29
0.7300878763198853,1982-11-30
0.7340129613876343,1982-12-01
0.726162314414978,1982-12-02
0.7222375273704529,1982-12-03
0.6947606801986694,1982-12-06
0.7183119654655457,1982-12-07
0.726162314414978,1982-12-08
0.7222375273704529,1982-12-09
0.7222375273704529,1982-12-10
0.7300878763198853,1982-12-13
0.7300878763198853,1982-12-14
0.7300878763198853,1982-12-15
0.7300878763198853,1982-12-16
0.7379383444786072,1982-12-17
0.7418631911277771,1982-12-20
0.7457883954048157,1982-12-21
0.7418631911277771,1982-12-22
0.7418631911277771,1982-12-23
0.7418631911277771,1982-12-27
0.7418631911277771,1982-12-28
0.7379383444786072,1982-12-29
0.7379383444786072,1982-12-30
0.7379383444786072,1982-12-31
0.7379383444786072,1983-01-03
0.7418631911277771,1983-01-04
0.7575643062591553,1983-01-05
0.8164422512054443,1983-01-06
0.8164422512054443,1983-01-07
0.8164422512054443,1983-01-10
0.80074143409729,1983-01-11
0.8046666979789734,1983-01-12
0.80074143409729,1983-01-13
0.8556943535804749,1983-01-14
0.863544225692749,1983-01-17
0.863544225692749,1983-01-18
0.8556943535804749,1983-01-19
0.8556943535804749,1983-01-20
0.8399933576583862,1983-01-21
0.8242926597595215,1983-01-24
0.8399933576583862,1983-01-25
0.8360681533813477,1983-01-26
0.8517693877220154,1983-01-27
0.8674702644348145,1983-01-28
0.8753202557563782,1983-01-31
0.8753202557563782,1983-02-01
0.8753202557563782,1983-02-02
0.8792456388473511,1983-02-03
0.8870953321456909,1983-02-04
0.8988708257675171,1983-02-07
0.9341980814933777,1983-02-08
0.9341980814933777,1983-02-09
0.9498988389968872,1983-02-10
0.9577494859695435,1983-02-11
0.9498988389968872,1983-02-14
0.9577494859695435,1983-02-15
0.9459740519523621,1983-02-16
0.9459740519523621,1983-02-17
0.9420486092567444,1983-02-18
0.9381235837936401,1983-02-22
0.8910210132598877,1983-02-23
0.9027965068817139,1983-02-24
0.9067222476005554,1983-02-25
0.9027965068817139,1983-02-28
0.9067222476005554,1983-03-01
0.9184971451759338,1983-03-02
0.9145722389221191,1983-03-03
0.9145722389221191,1983-03-04
0.9224226474761963,1983-03-07
0.9224226474761963,1983-03-08
0.9341980814933777,1983-03-09
0.961675226688385,1983-03-10
0.961675226688385,1983-03-11
0.961675226688385,1983-03-14
0.961675226688385,1983-03-15
0.9577494859695435,1983-03-16
0.961675226688385,1983-03-17
0.9420486092567444,1983-03-18
0.9459740519523621,1983-03-21
0.9459740519523621,1983-03-22
0.9459740519523621,1983-03-23
0.9381235837936401,1983-03-24
0.9459740519523621,1983-03-25
0.9381235837936401,1983-03-28
0.9498988389968872,1983-03-29
0.9498988389968872,1983-03-30
0.9577494859695435,1983-03-31
,1983-04-03
1.2704578638076782,1983-04-04
0.9577494859695435,1983-04-05
0.9472818374633789,1983-04-06
0.9472818374633789,1983-04-07
0.9472818374633789,1983-04-08
0.9525158405303955,1983-04-11
0.9629828929901123,1983-04-12
0.9734508991241455,1983-04-13
0.9891511797904968,1983-04-14
1.031019687652588,1983-04-15
1.0833557844161987,1983-04-18
1.0833557844161987,1983-04-19
1.0833557844161987,1983-04-20
1.088589072227478,1983-04-21
1.1042901277542114,1983-04-22
1.0624216794967651,1983-04-25
1.0519541501998901,1983-04-26
1.0414867401123047,1983-04-27
1.0519541501998901,1983-04-28
1.0571883916854858,1983-04-29
1.0362542867660522,1983-05-02
1.031019687652588,1983-05-03
1.0153192281723022,1983-05-04
1.0257858037948608,1983-05-05
1.0362542867660522,1983-05-06
1.0833557844161987,1983-05-09
1.1147571802139282,1983-05-10
1.1304585933685303,1983-05-11
1.1356923580169678,1983-05-12
1.1409255266189575,1983-05-13
1.1513932943344116,1983-05-16
1.1513932943344116,1983-05-17
1.1618599891662598,1983-05-18
1.1670931577682495,1983-05-19
1.156626582145691,1983-05-20
1.1513932943344116,1983-05-23
1.1513932943344116,1983-05-24
1.1513932943344116,1983-05-25
1.1618599891662598,1983-05-26
1.156626582145691,1983-05-27
1.0833557844161987,1983-05-31
1.0833557844161987,1983-06-01
1.109523892402649,1983-06-02
1.109523892402649,1983-06-03
1.0781223773956299,1983-06-06
1.0624216794967651,1983-06-07
1.0414867401123047,1983-06-08
1.0519541501998901,1983-06-09
1.0571883916854858,1983-06-10
1.1147571802139282,1983-06-13
1.1199908256530762,1983-06-14
1.1252241134643555,1983-06-15
1.1304585933685303,1983-06-16
1.1356923580169678,1983-06-17
1.1356923580169678,1983-06-20
1.109523892402649,1983-06-21
1.0571883916854858,1983-06-22
1.0571883916854858,1983-06-23
1.088589072227478,1983-06-24
1.0833557844161987,1983-06-27
1.0624216794967651,1983-06-28
1.0467203855514526,1983-06-29
1.031019687652588,1983-06-30
1.0257858037948608,1983-07-01
0.9577494859695435,1983-07-05
0.9891511797904968,1983-07-06
0.9996181726455688,1983-07-07
1.0048521757125854,1983-07-08
1.0257858037948608,1983-07-11
0.9943845868110657,1983-07-12
0.9943845868110657,1983-07-13
0.9839176535606384,1983-07-14
0.9839176535606384,1983-07-15
0.9682164788246155,1983-07-18
0.9629828929901123,1983-07-19
0.9682164788246155,1983-07-20
1.0257858037948608,1983-07-21
1.0467203855514526,1983-07-22
1.088589072227478,1983-07-25
1.1775609254837036,1983-07-26
1.1618599891662598,1983-07-27
1.146159052848816,1983-07-28
1.146159052848816,1983-07-29
1.1513932943344116,1983-08-01
1.1513932943344116,1983-08-02
1.1409255266189575,1983-08-03
1.1670931577682495,1983-08-04
1.1984955072402954,1983-08-05
1.1827949285507202,1983-08-08
1.1827949285507202,1983-08-09
1.1827949285507202,1983-08-10
1.1409255266189575,1983-08-11
1.1409255266189575,1983-08-12
1.156626582145691,1983-08-15
1.1409255266189575,1983-08-16
1.1356923580169678,1983-08-17
1.1252241134643555,1983-08-18
1.1304585933685303,1983-08-19
1.1199908256530762,1983-08-22
1.0938224792480469,1983-08-23
1.0624216794967651,1983-08-24
1.088589072227478,1983-08-25
1.088589072227478,1983-08-26
1.088589072227478,1983-08-29
1.0728886127471924,1983-08-30
1.031019687652588,1983-08-31
1.031019687652588,1983-09-01
