AR,Date
21.510000228881836,2017-07-11
21.639999389648438,2017-07-12
21.84000015258789,2017-07-13
21.979999542236328,2017-07-14
21.920000076293945,2017-07-17
21.639999389648438,2017-07-18
22.15999984741211,2017-07-19
21.350000381469727,2017-07-20
21.15999984741211,2017-07-21
20.799999237060547,2017-07-24
21.270000457763672,2017-07-25
20.950000762939453,2017-07-26
21.520000457763672,2017-07-27
21.100000381469727,2017-07-28
20.6200008392334,2017-07-31
20.299999237060547,2017-08-01
19.860000610351562,2017-08-02
19.010000228881836,2017-08-03
19.450000762939453,2017-08-04
19.520000457763672,2017-08-07
18.989999771118164,2017-08-08
18.530000686645508,2017-08-09
18.549999237060547,2017-08-10
18.489999771118164,2017-08-11
18.610000610351562,2017-08-14
18.850000381469727,2017-08-15
18.84000015258789,2017-08-16
18.510000228881836,2017-08-17
18.81999969482422,2017-08-18
18.6200008392334,2017-08-21
19.040000915527344,2017-08-22
19.489999771118164,2017-08-23
19.760000228881836,2017-08-24
19.68000030517578,2017-08-25
19.6200008392334,2017-08-28
19.40999984741211,2017-08-29
19.34000015258789,2017-08-30
19.690000534057617,2017-08-31
19.8799991607666,2017-09-01
19.899999618530273,2017-09-05
19.950000762939453,2017-09-06
19.709999084472656,2017-09-07
19.239999771118164,2017-09-08
19.600000381469727,2017-09-11
19.969999313354492,2017-09-12
20.549999237060547,2017-09-13
20.450000762939453,2017-09-14
20.479999542236328,2017-09-15
20.520000457763672,2017-09-18
20.270000457763672,2017-09-19
20.299999237060547,2017-09-20
19.75,2017-09-21
19.850000381469727,2017-09-22
20.170000076293945,2017-09-25
20.3799991607666,2017-09-26
20.350000381469727,2017-09-27
19.889999389648438,2017-09-28
19.899999618530273,2017-09-29
20.31999969482422,2017-10-02
20.510000228881836,2017-10-03
20.690000534057617,2017-10-04
20.549999237060547,2017-10-05
20.239999771118164,2017-10-06
20.34000015258789,2017-10-09
20.34000015258789,2017-10-10
20.209999084472656,2017-10-11
20.440000534057617,2017-10-12
20.09000015258789,2017-10-13
19.559999465942383,2017-10-16
19.649999618530273,2017-10-17
19.719999313354492,2017-10-18
19.59000015258789,2017-10-19
19.459999084472656,2017-10-20
19.079999923706055,2017-10-23
18.959999084472656,2017-10-24
18.510000228881836,2017-10-25
18.139999389648438,2017-10-26
18.75,2017-10-27
18.959999084472656,2017-10-30
19.399999618530273,2017-10-31
19.68000030517578,2017-11-01
18.899999618530273,2017-11-02
19.239999771118164,2017-11-03
20.09000015258789,2017-11-06
19.700000762939453,2017-11-07
19.489999771118164,2017-11-08
19.770000457763672,2017-11-09
20.260000228881836,2017-11-10
19.889999389648438,2017-11-13
18.860000610351562,2017-11-14
18.920000076293945,2017-11-15
19.260000228881836,2017-11-16
19.920000076293945,2017-11-17
18.81999969482422,2017-11-20
18.780000686645508,2017-11-21
18.889999389648438,2017-11-22
18.59000015258789,2017-11-24
18.610000610351562,2017-11-27
18.540000915527344,2017-11-28
18.760000228881836,2017-11-29
19.0,2017-11-30
19.389999389648438,2017-12-01
18.610000610351562,2017-12-04
18.56999969482422,2017-12-05
18.18000030517578,2017-12-06
18.200000762939453,2017-12-07
18.229999542236328,2017-12-08
19.0,2017-12-11
18.549999237060547,2017-12-12
18.280000686645508,2017-12-13
17.920000076293945,2017-12-14
17.649999618530273,2017-12-15
18.040000915527344,2017-12-18
18.0,2017-12-19
18.219999313354492,2017-12-20
18.530000686645508,2017-12-21
18.59000015258789,2017-12-22
19.1299991607666,2017-12-26
19.030000686645508,2017-12-27
19.56999969482422,2017-12-28
19.0,2017-12-29
19.780000686645508,2018-01-02
19.780000686645508,2018-01-03
19.799999237060547,2018-01-04
19.440000534057617,2018-01-05
19.540000915527344,2018-01-08
19.420000076293945,2018-01-09
19.1200008392334,2018-01-10
19.579999923706055,2018-01-11
19.8700008392334,2018-01-12
19.780000686645508,2018-01-16
19.780000686645508,2018-01-17
19.329999923706055,2018-01-18
18.739999771118164,2018-01-19
19.3799991607666,2018-01-22
20.299999237060547,2018-01-23
20.190000534057617,2018-01-24
19.799999237060547,2018-01-25
20.0,2018-01-26
19.459999084472656,2018-01-29
19.489999771118164,2018-01-30
19.43000030517578,2018-01-31
19.459999084472656,2018-02-01
18.68000030517578,2018-02-02
18.079999923706055,2018-02-05
18.34000015258789,2018-02-06
17.56999969482422,2018-02-07
17.020000457763672,2018-02-08
17.110000610351562,2018-02-09
17.459999084472656,2018-02-12
17.399999618530273,2018-02-13
18.270000457763672,2018-02-14
18.520000457763672,2018-02-15
18.93000030517578,2018-02-16
18.559999465942383,2018-02-20
18.31999969482422,2018-02-21
18.469999313354492,2018-02-22
18.950000762939453,2018-02-23
19.15999984741211,2018-02-26
19.020000457763672,2018-02-27
18.809999465942383,2018-02-28
19.489999771118164,2018-03-01
19.989999771118164,2018-03-02
20.389999389648438,2018-03-05
20.530000686645508,2018-03-06
20.739999771118164,2018-03-07
20.329999923706055,2018-03-08
20.809999465942383,2018-03-09
20.860000610351562,2018-03-12
20.81999969482422,2018-03-13
20.850000381469727,2018-03-14
20.239999771118164,2018-03-15
20.399999618530273,2018-03-16
19.59000015258789,2018-03-19
19.690000534057617,2018-03-20
20.110000610351562,2018-03-21
19.850000381469727,2018-03-22
19.350000381469727,2018-03-23
19.75,2018-03-26
19.219999313354492,2018-03-27
19.209999084472656,2018-03-28
19.850000381469727,2018-03-29
19.290000915527344,2018-04-02
19.59000015258789,2018-04-03
19.639999389648438,2018-04-04
20.270000457763672,2018-04-05
20.110000610351562,2018-04-06
20.059999465942383,2018-04-09
20.540000915527344,2018-04-10
21.09000015258789,2018-04-11
20.739999771118164,2018-04-12
20.719999313354492,2018-04-13
20.6200008392334,2018-04-16
20.389999389648438,2018-04-17
20.420000076293945,2018-04-18
20.329999923706055,2018-04-19
19.760000228881836,2018-04-20
19.809999465942383,2018-04-23
19.350000381469727,2018-04-24
19.209999084472656,2018-04-25
19.40999984741211,2018-04-26
19.100000381469727,2018-04-27
19.0,2018-04-30
19.170000076293945,2018-05-01
19.079999923706055,2018-05-02
18.3799991607666,2018-05-03
18.170000076293945,2018-05-04
18.25,2018-05-07
18.530000686645508,2018-05-08
18.969999313354492,2018-05-09
18.969999313354492,2018-05-10
18.469999313354492,2018-05-11
18.93000030517578,2018-05-14
18.969999313354492,2018-05-15
19.31999969482422,2018-05-16
19.520000457763672,2018-05-17
19.110000610351562,2018-05-18
19.309999465942383,2018-05-21
19.079999923706055,2018-05-22
18.84000015258789,2018-05-23
18.420000076293945,2018-05-24
18.270000457763672,2018-05-25
18.59000015258789,2018-05-29
19.040000915527344,2018-05-30
19.110000610351562,2018-05-31
19.399999618530273,2018-06-01
18.729999542236328,2018-06-04
18.8700008392334,2018-06-05
19.15999984741211,2018-06-06
19.829999923706055,2018-06-07
19.6200008392334,2018-06-08
19.59000015258789,2018-06-11
19.989999771118164,2018-06-12
20.15999984741211,2018-06-13
19.760000228881836,2018-06-14
19.5,2018-06-15
19.790000915527344,2018-06-18
20.18000030517578,2018-06-19
20.68000030517578,2018-06-20
20.709999084472656,2018-06-21
20.809999465942383,2018-06-22
20.5,2018-06-25
20.940000534057617,2018-06-26
21.079999923706055,2018-06-27
21.299999237060547,2018-06-28
21.350000381469727,2018-06-29
20.940000534057617,2018-07-02
21.34000015258789,2018-07-03
21.469999313354492,2018-07-05
21.84000015258789,2018-07-06
22.440000534057617,2018-07-09
22.360000610351562,2018-07-10
21.950000762939453,2018-07-11
21.690000534057617,2018-07-12
21.760000228881836,2018-07-13
21.420000076293945,2018-07-16
21.450000762939453,2018-07-17
21.010000228881836,2018-07-18
21.229999542236328,2018-07-19
21.15999984741211,2018-07-20
21.040000915527344,2018-07-23
21.059999465942383,2018-07-24
21.270000457763672,2018-07-25
21.239999771118164,2018-07-26
20.229999542236328,2018-07-27
20.360000610351562,2018-07-30
20.540000915527344,2018-07-31
20.010000228881836,2018-08-01
18.959999084472656,2018-08-02
18.829999923706055,2018-08-03
18.719999313354492,2018-08-06
18.989999771118164,2018-08-07
18.780000686645508,2018-08-08
18.709999084472656,2018-08-09
18.760000228881836,2018-08-10
17.920000076293945,2018-08-13
18.139999389648438,2018-08-14
17.65999984741211,2018-08-15
17.469999313354492,2018-08-16
17.5,2018-08-17
17.610000610351562,2018-08-20
18.100000381469727,2018-08-21
18.440000534057617,2018-08-22
18.399999618530273,2018-08-23
18.489999771118164,2018-08-24
18.510000228881836,2018-08-27
18.420000076293945,2018-08-28
18.610000610351562,2018-08-29
18.8700008392334,2018-08-30
18.510000228881836,2018-08-31
17.889999389648438,2018-09-04
17.670000076293945,2018-09-05
17.110000610351562,2018-09-06
17.18000030517578,2018-09-07
17.510000228881836,2018-09-10
17.780000686645508,2018-09-11
18.209999084472656,2018-09-12
18.530000686645508,2018-09-13
18.610000610351562,2018-09-14
18.799999237060547,2018-09-17
19.31999969482422,2018-09-18
19.940000534057617,2018-09-19
19.790000915527344,2018-09-20
19.079999923706055,2018-09-21
18.709999084472656,2018-09-24
18.790000915527344,2018-09-25
17.399999618530273,2018-09-26
17.75,2018-09-27
17.709999084472656,2018-09-28
17.959999084472656,2018-10-01
17.899999618530273,2018-10-02
18.469999313354492,2018-10-03
18.209999084472656,2018-10-04
18.579999923706055,2018-10-05
18.8799991607666,2018-10-08
19.479999542236328,2018-10-09
19.170000076293945,2018-10-10
18.850000381469727,2018-10-11
18.68000030517578,2018-10-12
18.860000610351562,2018-10-15
19.139999389648438,2018-10-16
18.790000915527344,2018-10-17
18.139999389648438,2018-10-18
18.209999084472656,2018-10-19
17.489999771118164,2018-10-22
16.850000381469727,2018-10-23
16.0,2018-10-24
16.309999465942383,2018-10-25
16.139999389648438,2018-10-26
15.739999771118164,2018-10-29
15.5600004196167,2018-10-30
15.890000343322754,2018-10-31
16.469999313354492,2018-11-01
15.8100004196167,2018-11-02
17.110000610351562,2018-11-05
16.81999969482422,2018-11-06
16.790000915527344,2018-11-07
16.440000534057617,2018-11-08
15.699999809265137,2018-11-09
15.90999984741211,2018-11-12
15.270000457763672,2018-11-13
14.199999809265137,2018-11-14
14.220000267028809,2018-11-15
14.050000190734863,2018-11-16
14.140000343322754,2018-11-19
13.34000015258789,2018-11-20
13.890000343322754,2018-11-21
13.859999656677246,2018-11-23
13.739999771118164,2018-11-26
13.399999618530273,2018-11-27
13.789999961853027,2018-11-28
13.479999542236328,2018-11-29
13.130000114440918,2018-11-30
13.270000457763672,2018-12-03
12.680000305175781,2018-12-04
12.779999732971191,2018-12-06
12.75,2018-12-07
12.789999961853027,2018-12-10
12.4399995803833,2018-12-11
12.25,2018-12-12
12.15999984741211,2018-12-13
11.3100004196167,2018-12-14
10.779999732971191,2018-12-17
10.729999542236328,2018-12-18
10.050000190734863,2018-12-19
9.75,2018-12-20
9.399999618530273,2018-12-21
9.079999923706055,2018-12-24
9.869999885559082,2018-12-26
9.829999923706055,2018-12-27
9.210000038146973,2018-12-28
9.390000343322754,2018-12-31
9.760000228881836,2019-01-02
9.529999732971191,2019-01-03
10.25,2019-01-04
10.510000228881836,2019-01-07
10.470000267028809,2019-01-08
10.510000228881836,2019-01-09
10.65999984741211,2019-01-10
10.5,2019-01-11
10.760000228881836,2019-01-14
10.9399995803833,2019-01-15
10.710000038146973,2019-01-16
10.760000228881836,2019-01-17
10.819999694824219,2019-01-18
10.380000114440918,2019-01-22
10.050000190734863,2019-01-23
10.0,2019-01-24
10.40999984741211,2019-01-25
10.260000228881836,2019-01-28
10.3100004196167,2019-01-29
10.5600004196167,2019-01-30
10.0600004196167,2019-01-31
10.210000038146973,2019-02-01
10.050000190734863,2019-02-04
9.65999984741211,2019-02-05
9.319999694824219,2019-02-06
8.729999542236328,2019-02-07
8.829999923706055,2019-02-08
9.039999961853027,2019-02-11
9.270000457763672,2019-02-12
9.069999694824219,2019-02-13
9.069999694824219,2019-02-14
9.609999656677246,2019-02-15
9.65999984741211,2019-02-19
9.84000015258789,2019-02-20
9.729999542236328,2019-02-21
9.640000343322754,2019-02-22
9.65999984741211,2019-02-25
9.470000267028809,2019-02-26
8.989999771118164,2019-02-27
8.65999984741211,2019-02-28
9.149999618530273,2019-03-01
9.180000305175781,2019-03-04
8.989999771118164,2019-03-05
8.600000381469727,2019-03-06
8.300000190734863,2019-03-07
7.809999942779541,2019-03-08
7.980000019073486,2019-03-11
8.170000076293945,2019-03-12
8.329999923706055,2019-03-13
8.579999923706055,2019-03-14
8.420000076293945,2019-03-15
8.6899995803833,2019-03-18
8.539999961853027,2019-03-19
8.859999656677246,2019-03-20
8.739999771118164,2019-03-21
8.390000343322754,2019-03-22
8.390000343322754,2019-03-25
8.510000228881836,2019-03-26
8.430000305175781,2019-03-27
8.65999984741211,2019-03-28
8.829999923706055,2019-03-29
8.720000267028809,2019-04-01
8.649999618530273,2019-04-02
8.199999809265137,2019-04-03
8.40999984741211,2019-04-04
8.979999542236328,2019-04-05
8.970000267028809,2019-04-08
8.550000190734863,2019-04-09
8.5600004196167,2019-04-10
8.329999923706055,2019-04-11
8.6899995803833,2019-04-12
8.59000015258789,2019-04-15
8.6899995803833,2019-04-16
8.489999771118164,2019-04-17
8.09000015258789,2019-04-18
8.039999961853027,2019-04-22
7.900000095367432,2019-04-23
7.650000095367432,2019-04-24
7.260000228881836,2019-04-25
7.46999979019165,2019-04-26
7.489999771118164,2019-04-29
7.25,2019-04-30
7.130000114440918,2019-05-01
7.21999979019165,2019-05-02
7.170000076293945,2019-05-03
7.539999961853027,2019-05-06
8.0,2019-05-07
7.989999771118164,2019-05-08
8.0,2019-05-09
8.039999961853027,2019-05-10
7.840000152587891,2019-05-13
8.0600004196167,2019-05-14
8.239999771118164,2019-05-15
7.980000019073486,2019-05-16
7.619999885559082,2019-05-17
7.28000020980835,2019-05-20
7.389999866485596,2019-05-21
6.900000095367432,2019-05-22
6.889999866485596,2019-05-23
7.079999923706055,2019-05-24
6.75,2019-05-28
6.96999979019165,2019-05-29
6.550000190734863,2019-05-30
6.570000171661377,2019-05-31
6.699999809265137,2019-06-03
7.050000190734863,2019-06-04
6.599999904632568,2019-06-05
6.460000038146973,2019-06-06
6.449999809265137,2019-06-07
6.25,2019-06-10
6.079999923706055,2019-06-11
5.760000228881836,2019-06-12
5.880000114440918,2019-06-13
5.699999809265137,2019-06-14
5.699999809265137,2019-06-17
5.71999979019165,2019-06-18
5.579999923706055,2019-06-19
5.46999979019165,2019-06-20
5.579999923706055,2019-06-21
5.369999885559082,2019-06-24
5.400000095367432,2019-06-25
5.480000019073486,2019-06-26
5.380000114440918,2019-06-27
5.53000020980835,2019-06-28
5.389999866485596,2019-07-01
5.260000228881836,2019-07-02
5.449999809265137,2019-07-03
5.539999961853027,2019-07-05
5.300000190734863,2019-07-08
5.389999866485596,2019-07-09
5.440000057220459,2019-07-10
5.159999847412109,2019-07-11
5.199999809265137,2019-07-12
5.110000133514404,2019-07-15
4.920000076293945,2019-07-16
4.75,2019-07-17
4.71999979019165,2019-07-18
4.909999847412109,2019-07-19
4.96999979019165,2019-07-22
4.989999771118164,2019-07-23
4.920000076293945,2019-07-24
4.489999771118164,2019-07-25
4.130000114440918,2019-07-26
4.039999961853027,2019-07-29
4.539999961853027,2019-07-30
4.610000133514404,2019-07-31
4.510000228881836,2019-08-01
4.650000095367432,2019-08-02
4.389999866485596,2019-08-05
4.130000114440918,2019-08-06
3.7799999713897705,2019-08-07
3.759999990463257,2019-08-08
3.5299999713897705,2019-08-09
3.549999952316284,2019-08-12
3.5199999809265137,2019-08-13
3.3499999046325684,2019-08-14
3.440000057220459,2019-08-15
3.609999895095825,2019-08-16
3.75,2019-08-19
3.5999999046325684,2019-08-20
3.4700000286102295,2019-08-21
3.3399999141693115,2019-08-22
3.259999990463257,2019-08-23
3.119999885559082,2019-08-26
2.799999952316284,2019-08-27
3.109999895095825,2019-08-28
3.369999885559082,2019-08-29
3.1700000762939453,2019-08-30
3.2200000286102295,2019-09-03
3.5399999618530273,2019-09-04
3.700000047683716,2019-09-05
3.5299999713897705,2019-09-06
3.869999885559082,2019-09-09
3.7799999713897705,2019-09-10
3.869999885559082,2019-09-11
3.5399999618530273,2019-09-12
3.609999895095825,2019-09-13
4.300000190734863,2019-09-16
4.210000038146973,2019-09-17
3.9200000762939453,2019-09-18
3.799999952316284,2019-09-19
3.819999933242798,2019-09-20
3.559999942779541,2019-09-23
3.359999895095825,2019-09-24
3.2899999618530273,2019-09-25
3.119999885559082,2019-09-26
3.2799999713897705,2019-09-27
3.0199999809265137,2019-09-30
2.890000104904175,2019-10-01
2.7899999618530273,2019-10-02
2.8499999046325684,2019-10-03
2.9000000953674316,2019-10-04
2.6700000762939453,2019-10-07
2.4600000381469727,2019-10-08
2.4600000381469727,2019-10-09
2.4700000286102295,2019-10-10
2.7300000190734863,2019-10-11
2.7899999618530273,2019-10-14
2.6500000953674316,2019-10-15
2.6500000953674316,2019-10-16
2.799999952316284,2019-10-17
2.549999952316284,2019-10-18
2.569999933242798,2019-10-21
2.549999952316284,2019-10-22
2.559999942779541,2019-10-23
2.4700000286102295,2019-10-24
2.7100000381469727,2019-10-25
2.5999999046325684,2019-10-28
2.8399999141693115,2019-10-29
2.700000047683716,2019-10-30
2.5,2019-10-31
2.6700000762939453,2019-11-01
2.940000057220459,2019-11-04
2.759999990463257,2019-11-05
2.759999990463257,2019-11-06
2.859999895095825,2019-11-07
2.859999895095825,2019-11-08
2.619999885559082,2019-11-11
2.5299999713897705,2019-11-12
2.369999885559082,2019-11-13
2.2200000286102295,2019-11-14
2.25,2019-11-15
2.0299999713897705,2019-11-18
1.9700000286102295,2019-11-19
1.940000057220459,2019-11-20
2.0399999618530273,2019-11-21
2.1700000762939453,2019-11-22
2.0899999141693115,2019-11-25
1.9900000095367432,2019-11-26
2.0999999046325684,2019-11-27
1.9900000095367432,2019-11-29
1.9600000381469727,2019-12-02
2.0199999809265137,2019-12-03
2.1700000762939453,2019-12-04
2.0999999046325684,2019-12-05
2.190000057220459,2019-12-06
2.569999933242798,2019-12-09
2.680000066757202,2019-12-10
2.6600000858306885,2019-12-11
2.9200000762939453,2019-12-12
2.690000057220459,2019-12-13
2.680000066757202,2019-12-16
2.809999942779541,2019-12-17
2.869999885559082,2019-12-18
3.0,2019-12-19
2.75,2019-12-20
2.9100000858306885,2019-12-23
2.869999885559082,2019-12-24
2.890000104904175,2019-12-26
2.700000047683716,2019-12-27
2.75,2019-12-30
2.8499999046325684,2019-12-31
2.5899999141693115,2020-01-02
2.680000066757202,2020-01-03
2.619999885559082,2020-01-06
2.680000066757202,2020-01-07
2.549999952316284,2020-01-08
2.4000000953674316,2020-01-09
2.369999885559082,2020-01-10
2.3499999046325684,2020-01-13
2.549999952316284,2020-01-14
2.5399999618530273,2020-01-15
2.509999990463257,2020-01-16
2.390000104904175,2020-01-17
2.2100000381469727,2020-01-21
2.049999952316284,2020-01-22
1.9700000286102295,2020-01-23
1.909999966621399,2020-01-24
1.840000033378601,2020-01-27
1.909999966621399,2020-01-28
1.75,2020-01-29
1.75,2020-01-30
1.850000023841858,2020-01-31
1.7400000095367432,2020-02-03
1.7000000476837158,2020-02-04
1.8700000047683716,2020-02-05
1.8300000429153442,2020-02-06
1.75,2020-02-07
1.6799999475479126,2020-02-10
1.7000000476837158,2020-02-11
1.7699999809265137,2020-02-12
1.7599999904632568,2020-02-13
1.649999976158142,2020-02-14
1.7200000286102295,2020-02-18
1.7999999523162842,2020-02-19
1.840000033378601,2020-02-20
1.7599999904632568,2020-02-21
1.659999966621399,2020-02-24
1.649999976158142,2020-02-25
1.5299999713897705,2020-02-26
1.3700000047683716,2020-02-27
1.600000023841858,2020-02-28
1.4700000286102295,2020-03-02
1.350000023841858,2020-03-03
1.309999942779541,2020-03-04
1.350000023841858,2020-03-05
1.3799999952316284,2020-03-06
1.100000023841858,2020-03-09
1.1799999475479126,2020-03-10
1.0399999618530273,2020-03-11
1.100000023841858,2020-03-12
1.2599999904632568,2020-03-13
1.2000000476837158,2020-03-16
1.25,2020-03-17
1.0399999618530273,2020-03-18
0.9100000262260437,2020-03-19
0.949999988079071,2020-03-20
0.8100000023841858,2020-03-23
0.9100000262260437,2020-03-24
0.9900000095367432,2020-03-25
0.9100000262260437,2020-03-26
0.8299999833106995,2020-03-27
0.7400000095367432,2020-03-30
0.7099999785423279,2020-03-31
0.6700000166893005,2020-04-01
0.7099999785423279,2020-04-02
0.7699999809265137,2020-04-03
0.9399999976158142,2020-04-06
0.9800000190734863,2020-04-07
1.309999942779541,2020-04-08
1.4700000286102295,2020-04-09
1.4199999570846558,2020-04-13
1.2599999904632568,2020-04-14
1.3799999952316284,2020-04-15
1.2400000095367432,2020-04-16
1.3799999952316284,2020-04-17
1.7100000381469727,2020-04-20
2.0899999141693115,2020-04-21
2.1500000953674316,2020-04-22
2.180000066757202,2020-04-23
2.25,2020-04-24
2.380000114440918,2020-04-27
2.2100000381469727,2020-04-28
2.4600000381469727,2020-04-29
2.9800000190734863,2020-04-30
2.799999952316284,2020-05-01
3.3399999141693115,2020-05-04
3.319999933242798,2020-05-05
2.9800000190734863,2020-05-06
2.930000066757202,2020-05-07
3.130000114440918,2020-05-08
3.1500000953674316,2020-05-11
2.9600000381469727,2020-05-12
2.5399999618530273,2020-05-13
2.4700000286102295,2020-05-14
2.5,2020-05-15
3.0299999713897705,2020-05-18
3.0,2020-05-19
3.059999942779541,2020-05-20
3.109999895095825,2020-05-21
3.2200000286102295,2020-05-22
3.5399999618530273,2020-05-26
3.4800000190734863,2020-05-27
3.190000057220459,2020-05-28
2.990000009536743,2020-05-29
3.180000066757202,2020-06-01
3.190000057220459,2020-06-02
3.130000114440918,2020-06-03
3.200000047683716,2020-06-04
3.2200000286102295,2020-06-05
4.039999961853027,2020-06-08
3.930000066757202,2020-06-09
3.609999895095825,2020-06-10
3.119999885559082,2020-06-11
3.2799999713897705,2020-06-12
3.7699999809265137,2020-06-15
3.859999895095825,2020-06-16
3.7699999809265137,2020-06-17
3.509999990463257,2020-06-18
3.200000047683716,2020-06-19
2.950000047683716,2020-06-22
2.8299999237060547,2020-06-23
2.5899999141693115,2020-06-24
2.619999885559082,2020-06-25
2.3399999141693115,2020-06-26
2.509999990463257,2020-06-29
2.5399999618530273,2020-06-30
2.630000114440918,2020-07-01
2.950000047683716,2020-07-02
2.9600000381469727,2020-07-06
3.0399999618530273,2020-07-07
2.9200000762939453,2020-07-08
2.740000009536743,2020-07-09
2.8399999141693115,2020-07-10
2.619999885559082,2020-07-13
2.6600000858306885,2020-07-14
2.8499999046325684,2020-07-15
2.8499999046325684,2020-07-16
2.8499999046325684,2020-07-17
2.7100000381469727,2020-07-20
2.7899999618530273,2020-07-21
2.690000057220459,2020-07-22
2.880000114440918,2020-07-23
2.9000000953674316,2020-07-24
2.7899999618530273,2020-07-27
2.8299999237060547,2020-07-28
3.0799999237060547,2020-07-29
3.0,2020-07-30
2.9600000381469727,2020-07-31
3.4000000953674316,2020-08-03
3.7100000381469727,2020-08-04
3.7699999809265137,2020-08-05
3.7300000190734863,2020-08-06
3.930000066757202,2020-08-07
4.039999961853027,2020-08-10
3.9000000953674316,2020-08-11
4.119999885559082,2020-08-12
3.9800000190734863,2020-08-13
4.429999828338623,2020-08-14
4.400000095367432,2020-08-17
3.619999885559082,2020-08-18
3.6500000953674316,2020-08-19
3.619999885559082,2020-08-20
3.6600000858306885,2020-08-21
3.799999952316284,2020-08-24
3.7100000381469727,2020-08-25
3.490000009536743,2020-08-26
3.509999990463257,2020-08-27
3.5,2020-08-28
3.2200000286102295,2020-08-31
3.130000114440918,2020-09-01
2.9000000953674316,2020-09-02
2.9200000762939453,2020-09-03
2.940000057220459,2020-09-04
2.7200000286102295,2020-09-08
2.759999990463257,2020-09-09
2.6500000953674316,2020-09-10
2.7100000381469727,2020-09-11
2.890000104904175,2020-09-14
2.8299999237060547,2020-09-15
2.9100000858306885,2020-09-16
2.9100000858306885,2020-09-17
3.109999895095825,2020-09-18
3.0199999809265137,2020-09-21
3.0199999809265137,2020-09-22
2.950000047683716,2020-09-23
3.109999895095825,2020-09-24
2.9700000286102295,2020-09-25
2.9600000381469727,2020-09-28
2.869999885559082,2020-09-29
2.75,2020-09-30
2.700000047683716,2020-10-01
2.7899999618530273,2020-10-02
3.0399999618530273,2020-10-05
3.109999895095825,2020-10-06
3.4100000858306885,2020-10-07
3.6500000953674316,2020-10-08
3.7100000381469727,2020-10-09
3.740000009536743,2020-10-12
3.549999952316284,2020-10-13
3.509999990463257,2020-10-14
3.619999885559082,2020-10-15
3.549999952316284,2020-10-16
3.6600000858306885,2020-10-19
3.799999952316284,2020-10-20
3.7699999809265137,2020-10-21
4.03000020980835,2020-10-22
3.990000009536743,2020-10-23
3.7200000286102295,2020-10-26
3.6600000858306885,2020-10-27
3.4800000190734863,2020-10-28
3.5899999141693115,2020-10-29
3.4000000953674316,2020-10-30
3.640000104904175,2020-11-02
3.5799999237060547,2020-11-03
3.369999885559082,2020-11-04
3.319999933242798,2020-11-05
3.2799999713897705,2020-11-06
3.509999990463257,2020-11-09
3.7300000190734863,2020-11-10
3.7899999618530273,2020-11-11
3.700000047683716,2020-11-12
3.990000009536743,2020-11-13
3.9200000762939453,2020-11-16
4.079999923706055,2020-11-17
3.880000114440918,2020-11-18
4.079999923706055,2020-11-19
3.9700000286102295,2020-11-20
4.210000038146973,2020-11-23
4.389999866485596,2020-11-24
4.329999923706055,2020-11-25
4.190000057220459,2020-11-27
3.9200000762939453,2020-11-30
3.859999895095825,2020-12-01
3.930000066757202,2020-12-02
3.7899999618530273,2020-12-03
4.199999809265137,2020-12-04
4.070000171661377,2020-12-07
4.309999942779541,2020-12-08
4.389999866485596,2020-12-09
5.210000038146973,2020-12-10
5.150000095367432,2020-12-11
4.940000057220459,2020-12-14
4.980000019073486,2020-12-15
4.760000228881836,2020-12-16
5.170000076293945,2020-12-17
5.480000019073486,2020-12-18
5.519999980926514,2020-12-21
5.409999847412109,2020-12-22
5.829999923706055,2020-12-23
5.75,2020-12-24
5.21999979019165,2020-12-28
5.260000228881836,2020-12-29
5.519999980926514,2020-12-30
5.449999809265137,2020-12-31
5.650000095367432,2021-01-04
6.079999923706055,2021-01-05
6.349999904632568,2021-01-06
6.210000038146973,2021-01-07
5.980000019073486,2021-01-08
6.670000076293945,2021-01-11
7.610000133514404,2021-01-12
7.360000133514404,2021-01-13
7.28000020980835,2021-01-14
7.260000228881836,2021-01-15
7.059999942779541,2021-01-19
6.75,2021-01-20
6.519999980926514,2021-01-21
6.670000076293945,2021-01-22
6.860000133514404,2021-01-25
7.019999980926514,2021-01-26
7.539999961853027,2021-01-27
7.610000133514404,2021-01-28
6.940000057220459,2021-01-29
7.21999979019165,2021-02-01
7.010000228881836,2021-02-02
7.239999771118164,2021-02-03
7.239999771118164,2021-02-04
7.539999961853027,2021-02-05
8.079999923706055,2021-02-08
8.069999694824219,2021-02-09
8.399999618530273,2021-02-10
8.109999656677246,2021-02-11
9.0,2021-02-12
9.489999771118164,2021-02-16
9.779999732971191,2021-02-17
8.960000038146973,2021-02-18
8.960000038146973,2021-02-19
8.760000228881836,2021-02-22
8.920000076293945,2021-02-23
9.539999961853027,2021-02-24
9.25,2021-02-25
9.0,2021-02-26
9.800000190734863,2021-03-01
9.510000228881836,2021-03-02
9.569999694824219,2021-03-03
9.819999694824219,2021-03-04
9.880000114440918,2021-03-05
9.720000267028809,2021-03-08
9.239999771118164,2021-03-09
10.34000015258789,2021-03-10
10.5600004196167,2021-03-11
10.239999771118164,2021-03-12
10.09000015258789,2021-03-15
9.930000305175781,2021-03-16
10.25,2021-03-17
9.279999732971191,2021-03-18
9.8100004196167,2021-03-19
10.020000457763672,2021-03-22
9.1899995803833,2021-03-23
9.119999885559082,2021-03-24
9.850000381469727,2021-03-25
