CMA,Date
4.603489398956299,1991-05-15
4.632808685302734,1991-05-16
4.632808685302734,1991-05-17
4.681678295135498,1991-05-20
4.701225757598877,1991-05-21
4.6914520263671875,1991-05-22
4.789190292358398,1991-05-23
4.769644260406494,1991-05-24
4.769644260406494,1991-05-28
4.75009822845459,1991-05-29
4.808740139007568,1991-05-30
4.8478312492370605,1991-05-31
5.022744655609131,1991-06-03
4.943954944610596,1991-06-04
4.983349800109863,1991-06-05
5.003045558929443,1991-06-06
4.943954944610596,1991-06-07
4.884860992431641,1991-06-10
4.806077003479004,1991-06-11
4.746986389160156,1991-06-12
4.766682147979736,1991-06-13
4.825773239135742,1991-06-14
4.875016212463379,1991-06-17
4.825773239135742,1991-06-18
4.806077003479004,1991-06-19
4.80115270614624,1991-06-20
4.742063045501709,1991-06-21
4.682967185974121,1991-06-24
4.564788341522217,1991-06-25
4.520467758178711,1991-06-26
4.550016403198242,1991-06-27
4.564788341522217,1991-06-28
4.63865327835083,1991-07-01
4.771605014801025,1991-07-02
4.697743892669678,1991-07-03
4.7125163078308105,1991-07-05
4.697743892669678,1991-07-08
4.682967185974121,1991-07-09
4.668196678161621,1991-07-10
4.609106063842773,1991-07-11
4.742063045501709,1991-07-12
4.860243797302246,1991-07-15
4.860243797302246,1991-07-16
4.860243797302246,1991-07-17
4.742063045501709,1991-07-18
4.609106063842773,1991-07-19
4.609106063842773,1991-07-22
4.59433126449585,1991-07-23
4.520467758178711,1991-07-24
4.520467758178711,1991-07-25
4.4318342208862305,1991-07-26
4.550016403198242,1991-07-29
4.727285861968994,1991-07-30
4.727285861968994,1991-07-31
4.742063045501709,1991-08-01
4.771605014801025,1991-08-02
4.786380290985107,1991-08-05
4.9045610427856445,1991-08-06
4.948880672454834,1991-08-07
5.052289962768555,1991-08-08
4.96365213394165,1991-08-09
5.200017929077148,1991-08-12
5.259104251861572,1991-08-13
5.318198204040527,1991-08-14
5.3034257888793945,1991-08-15
5.229561805725098,1991-08-16
5.155695915222168,1991-08-19
5.2147908210754395,1991-08-20
5.244335651397705,1991-08-21
5.2147908210754395,1991-08-22
5.288654327392578,1991-08-23
5.259104251861572,1991-08-26
5.259104251861572,1991-08-27
5.200017929077148,1991-08-28
5.288654327392578,1991-08-29
5.318198204040527,1991-08-30
5.229561805725098,1991-09-03
5.140923500061035,1991-09-04
5.185245037078857,1991-09-05
5.170470714569092,1991-09-06
5.137021064758301,1991-09-09
5.077291011810303,1991-09-10
5.092221260070801,1991-09-11
5.137021064758301,1991-09-12
5.181823253631592,1991-09-13
5.166886329650879,1991-09-16
5.166886329650879,1991-09-17
5.181823253631592,1991-09-18
5.166886329650879,1991-09-19
5.196753978729248,1991-09-20
5.166886329650879,1991-09-23
5.10715389251709,1991-09-24
5.10715389251709,1991-09-25
5.077291011810303,1991-09-26
5.032490253448486,1991-09-27
5.10715389251709,1991-09-30
5.122086524963379,1991-10-01
5.286353588104248,1991-10-02
5.2415547370910645,1991-10-03
5.226621627807617,1991-10-04
5.077291011810303,1991-10-07
4.9876885414123535,1991-10-08
5.017555236816406,1991-10-09
5.166886329650879,1991-10-10
5.211686611175537,1991-10-11
5.2564897537231445,1991-10-14
5.346083641052246,1991-10-15
5.346083641052246,1991-10-16
5.301287651062012,1991-10-17
5.2564897537231445,1991-10-18
5.2564897537231445,1991-10-21
5.226621627807617,1991-10-22
5.226621627807617,1991-10-23
5.196753978729248,1991-10-24
5.122086524963379,1991-10-25
5.719416618347168,1991-10-28
5.958346843719482,1991-10-29
5.97327995300293,1991-10-30
5.913548946380615,1991-10-31
5.913548946380615,1991-11-01
5.883679389953613,1991-11-04
5.898613929748535,1991-11-05
5.943414688110352,1991-11-06
6.018081188201904,1991-11-07
6.033012866973877,1991-11-08
6.047946453094482,1991-11-11
6.122613430023193,1991-11-12
6.2420735359191895,1991-11-13
6.30181360244751,1991-11-14
6.212214469909668,1991-11-15
6.2420735359191895,1991-11-18
6.122613430023193,1991-11-19
6.033012866973877,1991-11-20
5.958346843719482,1991-11-21
5.97327995300293,1991-11-22
5.943414688110352,1991-11-25
5.629815101623535,1991-11-26
5.540217399597168,1991-11-27
5.585018157958984,1991-11-29
5.794083118438721,1991-12-02
5.97327995300293,1991-12-03
5.92848014831543,1991-12-04
5.943414688110352,1991-12-05
5.92848014831543,1991-12-06
5.819329261779785,1991-12-09
5.7137980461120605,1991-12-10
5.759028911590576,1991-12-11
5.864561557769775,1991-12-12
5.970091819763184,1991-12-13
6.0303955078125,1991-12-16
6.0303955078125,1991-12-17
5.939939022064209,1991-12-18
5.970091819763184,1991-12-19
6.0303955078125,1991-12-20
6.075623035430908,1991-12-23
6.271612644195557,1991-12-24
6.346990585327148,1991-12-26
6.422374725341797,1991-12-27
6.422374725341797,1991-12-30
6.482675075531006,1991-12-31
6.392216682434082,1992-01-02
6.437445163726807,1992-01-03
6.4675984382629395,1992-01-06
6.4675984382629395,1992-01-07
6.5279011726379395,1992-01-08
6.588207721710205,1992-01-09
6.6183600425720215,1992-01-10
6.512827396392822,1992-01-13
6.588207721710205,1992-01-14
6.7088117599487305,1992-01-15
6.98018217086792,1992-01-16
7.025414943695068,1992-01-17
6.7992706298828125,1992-01-20
6.754040241241455,1992-01-21
6.7992706298828125,1992-01-22
6.859574317932129,1992-01-23
6.965104103088379,1992-01-24
6.889729976654053,1992-01-27
6.859574317932129,1992-01-28
6.784193515777588,1992-01-29
6.8143463134765625,1992-01-30
6.874648571014404,1992-01-31
6.874648571014404,1992-02-03
6.889729976654053,1992-02-04
6.995260238647461,1992-02-05
7.1761674880981445,1992-02-06
7.161090850830078,1992-02-07
7.161090850830078,1992-02-10
7.206325054168701,1992-02-11
7.266625881195068,1992-02-12
7.251550197601318,1992-02-13
7.221395492553711,1992-02-14
7.1761674880981445,1992-02-18
7.161090850830078,1992-02-19
7.1912431716918945,1992-02-20
7.130943775177002,1992-02-21
7.010334014892578,1992-02-24
7.070636749267578,1992-02-25
7.070636749267578,1992-02-26
7.100788116455078,1992-02-27
7.040484428405762,1992-02-28
7.025414943695068,1992-03-02
7.055563449859619,1992-03-03
7.115869045257568,1992-03-04
7.055563449859619,1992-03-05
7.025414943695068,1992-03-06
6.991364479064941,1992-03-09
7.006564140319824,1992-03-10
6.991364479064941,1992-03-11
6.900173187255859,1992-03-12
7.006564140319824,1992-03-13
6.991364479064941,1992-03-16
7.006564140319824,1992-03-17
7.006564140319824,1992-03-18
7.067358493804932,1992-03-19
7.021760940551758,1992-03-20
6.930568218231201,1992-03-23
6.7785820960998535,1992-03-24
6.7785820960998535,1992-03-25
6.7633843421936035,1992-03-26
6.7177910804748535,1992-03-27
6.7025885581970215,1992-03-30
6.7633843421936035,1992-03-31
6.7025885581970215,1992-04-01
6.7025885581970215,1992-04-02
6.687392234802246,1992-04-03
6.64179801940918,1992-04-06
6.505008220672607,1992-04-07
6.489809036254883,1992-04-08
6.7025885581970215,1992-04-09
6.884975910186768,1992-04-10
6.869775772094727,1992-04-13
7.0825605392456055,1992-04-14
7.2497406005859375,1992-04-15
7.219339847564697,1992-04-16
6.960964679718018,1992-04-20
6.960964679718018,1992-04-21
7.143352508544922,1992-04-22
7.234541416168213,1992-04-23
7.280137538909912,1992-04-24
7.173751354217529,1992-04-27
7.036960124969482,1992-04-28
7.143352508544922,1992-04-29
7.325736045837402,1992-04-30
7.234541416168213,1992-05-01
7.280137538909912,1992-05-04
7.234541416168213,1992-05-05
7.325736045837402,1992-05-06
7.325736045837402,1992-05-07
7.280137538909912,1992-05-08
7.310534954071045,1992-05-11
7.447324275970459,1992-05-12
7.584107398986816,1992-05-13
7.492919921875,1992-05-14
7.432125091552734,1992-05-15
7.447324275970459,1992-05-18
7.462520122528076,1992-05-19
7.599309921264648,1992-05-20
7.660107135772705,1992-05-21
7.599309921264648,1992-05-22
7.660107135772705,1992-05-26
7.629713535308838,1992-05-27
7.553714275360107,1992-05-28
7.38653039932251,1992-05-29
7.356130599975586,1992-06-01
7.204145908355713,1992-06-02
7.2497406005859375,1992-06-03
7.295336723327637,1992-06-04
7.310534954071045,1992-06-05
7.340933322906494,1992-06-08
7.352571964263916,1992-06-09
7.321939468383789,1992-06-10
7.352571964263916,1992-06-11
7.352571964263916,1992-06-12
7.429163455963135,1992-06-15
7.367891788482666,1992-06-16
7.291299343109131,1992-06-17
7.260664939880371,1992-06-18
7.291299343109131,1992-06-19
7.2300333976745605,1992-06-22
7.260664939880371,1992-06-23
7.245350360870361,1992-06-24
7.214714527130127,1992-06-25
7.214714527130127,1992-06-26
7.2300333976745605,1992-06-29
7.260664939880371,1992-06-30
7.398529529571533,1992-07-01
7.521070957183838,1992-07-02
7.475119113922119,1992-07-06
7.475119113922119,1992-07-07
7.475119113922119,1992-07-08
7.444485187530518,1992-07-09
7.490433692932129,1992-07-10
7.567021369934082,1992-07-13
7.567021369934082,1992-07-14
7.45980167388916,1992-07-15
7.2300333976745605,1992-07-16
7.2300333976745605,1992-07-17
7.092173099517822,1992-07-20
7.092173099517822,1992-07-21
7.00026798248291,1992-07-22
7.076851844787598,1992-07-23
7.030901908874512,1992-07-24
6.969631671905518,1992-07-27
7.015580654144287,1992-07-28
7.061533451080322,1992-07-29
7.352571964263916,1992-07-30
7.275984287261963,1992-07-31
7.291299343109131,1992-08-03
7.199394226074219,1992-08-04
7.107488632202148,1992-08-05
7.092173099517822,1992-08-06
7.092173099517822,1992-08-07
7.184080123901367,1992-08-10
7.275984287261963,1992-08-11
7.45980167388916,1992-08-12
7.475119113922119,1992-08-13
7.490433692932129,1992-08-14
7.505755424499512,1992-08-17
7.413845539093018,1992-08-18
7.214714527130127,1992-08-19
7.337255477905273,1992-08-20
7.2300333976745605,1992-08-21
7.107488632202148,1992-08-24
6.893039226531982,1992-08-25
7.00026798248291,1992-08-26
7.122809410095215,1992-08-27
7.122809410095215,1992-08-28
6.984947204589844,1992-08-31
7.107488632202148,1992-09-01
7.046215057373047,1992-09-02
7.122809410095215,1992-09-03
7.076851844787598,1992-09-04
6.847084045410156,1992-09-08
6.874277114868164,1992-09-09
7.090541839599609,1992-09-10
7.090541839599609,1992-09-11
7.152336597442627,1992-09-14
7.028754234313965,1992-09-15
6.951516628265381,1992-09-16
7.059651851654053,1992-09-17
7.167782306671143,1992-09-18
7.07509708404541,1992-09-21
7.044200897216797,1992-09-22
7.059651851654053,1992-09-23
7.167782306671143,1992-09-24
7.198678493499756,1992-09-25
7.260466575622559,1992-09-28
7.2913641929626465,1992-09-29
7.384051322937012,1992-09-30
7.414942741394043,1992-10-01
7.353155612945557,1992-10-02
7.337708473205566,1992-10-05
7.414942741394043,1992-10-06
7.337708473205566,1992-10-07
7.337708473205566,1992-10-08
7.368600845336914,1992-10-09
7.414942741394043,1992-10-12
7.430395603179932,1992-10-13
7.4458441734313965,1992-10-14
7.507635593414307,1992-10-15
7.384051322937012,1992-10-16
7.5694260597229,1992-10-19
7.523085117340088,1992-10-20
7.430395603179932,1992-10-21
7.430395603179932,1992-10-22
7.337708473205566,1992-10-23
7.399494647979736,1992-10-26
7.322261810302734,1992-10-27
7.368600845336914,1992-10-28
7.384051322937012,1992-10-29
7.430395603179932,1992-10-30
7.523085117340088,1992-11-02
7.476738452911377,1992-11-03
7.476738452911377,1992-11-04
7.5385284423828125,1992-11-05
7.523085117340088,1992-11-06
7.507635593414307,1992-11-09
7.492184162139893,1992-11-10
7.553974151611328,1992-11-11
7.600322246551514,1992-11-12
7.5385284423828125,1992-11-13
7.523085117340088,1992-11-16
7.553974151611328,1992-11-17
7.6312150955200195,1992-11-18
7.662107944488525,1992-11-19
7.677558422088623,1992-11-20
7.723903656005859,1992-11-23
7.70845365524292,1992-11-24
7.847487926483154,1992-11-25
7.832039833068848,1992-11-27
7.8938307762146,1992-11-30
7.955623626708984,1992-12-01
7.878383159637451,1992-12-02
7.832039833068848,1992-12-03
8.001964569091797,1992-12-04
7.986517906188965,1992-12-07
8.001964569091797,1992-12-08
7.97206449508667,1992-12-09
8.003207206726074,1992-12-10
8.003207206726074,1992-12-11
7.97206449508667,1992-12-14
8.065491676330566,1992-12-15
7.987639427185059,1992-12-16
8.112205505371094,1992-12-17
8.018781661987305,1992-12-18
8.003207206726074,1992-12-21
8.018781661987305,1992-12-22
7.925356388092041,1992-12-23
7.878643035888672,1992-12-24
7.816364765167236,1992-12-28
7.847508907318115,1992-12-29
7.847508907318115,1992-12-30
7.97206449508667,1992-12-31
8.003207206726074,1993-01-04
7.722940444946289,1993-01-05
8.003207206726074,1993-01-06
7.816364765167236,1993-01-07
7.6606550216674805,1993-01-08
7.567234992980957,1993-01-11
7.785222053527832,1993-01-12
7.691799640655518,1993-01-13
7.847508907318115,1993-01-14
8.065491676330566,1993-01-15
8.096632957458496,1993-01-18
8.127767562866211,1993-01-19
7.691799640655518,1993-01-20
7.50495719909668,1993-01-21
7.473814487457275,1993-01-22
7.442678928375244,1993-01-25
7.442678928375244,1993-01-26
7.50495719909668,1993-01-27
7.473814487457275,1993-01-28
7.567234992980957,1993-01-29
7.442678928375244,1993-02-01
7.847508907318115,1993-02-02
7.940926551818848,1993-02-03
8.096632957458496,1993-02-04
8.096632957458496,1993-02-05
7.97206449508667,1993-02-08
7.754084587097168,1993-02-09
7.878643035888672,1993-02-10
7.785222053527832,1993-02-11
7.847508907318115,1993-02-12
7.567234992980957,1993-02-16
7.380392074584961,1993-02-17
7.50495719909668,1993-02-18
7.722940444946289,1993-02-19
7.847508907318115,1993-02-22
7.722940444946289,1993-02-23
7.940926551818848,1993-02-24
7.878643035888672,1993-02-25
8.003207206726074,1993-02-26
7.940926551818848,1993-03-01
7.940926551818848,1993-03-02
8.127767562866211,1993-03-03
8.190057754516602,1993-03-04
8.221196174621582,1993-03-05
8.190057754516602,1993-03-08
8.222696304321289,1993-03-09
8.31684684753418,1993-03-10
8.348234176635742,1993-03-11
8.1285400390625,1993-03-12
8.065771102905273,1993-03-15
8.003003120422363,1993-03-16
7.877470016479492,1993-03-17
8.09715747833252,1993-03-18
8.159924507141113,1993-03-19
8.1285400390625,1993-03-22
8.222696304321289,1993-03-23
8.222696304321289,1993-03-24
8.348234176635742,1993-03-25
8.254084587097168,1993-03-26
8.1285400390625,1993-03-29
8.191308975219727,1993-03-30
8.285462379455566,1993-03-31
8.191308975219727,1993-04-01
8.09715747833252,1993-04-02
8.065771102905273,1993-04-05
8.09715747833252,1993-04-06
8.065771102905273,1993-04-07
8.1285400390625,1993-04-08
8.348234176635742,1993-04-12
8.630692481994629,1993-04-13
8.756224632263184,1993-04-14
8.66207504272461,1993-04-15
8.567923545837402,1993-04-16
8.348234176635742,1993-04-19
8.034382820129395,1993-04-20
7.720540523529053,1993-04-21
7.783313751220703,1993-04-22
7.595008373260498,1993-04-23
7.343932628631592,1993-04-26
7.532238960266113,1993-04-27
7.720540523529053,1993-04-28
7.6891608238220215,1993-04-29
7.595008373260498,1993-04-30
7.563626766204834,1993-05-03
7.595008373260498,1993-05-04
7.595008373260498,1993-05-05
7.500860214233398,1993-05-06
7.500860214233398,1993-05-07
7.375314712524414,1993-05-10
7.595008373260498,1993-05-11
7.500860214233398,1993-05-12
7.406700134277344,1993-05-13
7.249779224395752,1993-05-14
7.1556267738342285,1993-05-17
7.0928568840026855,1993-05-18
7.187012195587158,1993-05-19
7.187012195587158,1993-05-20
7.061476707458496,1993-05-21
7.187012195587158,1993-05-24
7.124242782592773,1993-05-25
7.2183942794799805,1993-05-26
7.1556267738342285,1993-05-27
7.030089378356934,1993-05-28
7.061476707458496,1993-06-01
7.030089378356934,1993-06-02
6.9987077713012695,1993-06-03
7.061476707458496,1993-06-04
7.124242782592773,1993-06-07
6.967319965362549,1993-06-08
7.09528923034668,1993-06-09
7.09528923034668,1993-06-10
7.1903157234191895,1993-06-11
7.221991062164307,1993-06-14
7.25366735458374,1993-06-15
7.158638954162598,1993-06-16
7.1903157234191895,1993-06-17
7.158638954162598,1993-06-18
7.285340309143066,1993-06-21
7.285340309143066,1993-06-22
7.25366735458374,1993-06-23
7.348691940307617,1993-06-24
7.443716526031494,1993-06-25
7.697122097015381,1993-06-28
7.570425987243652,1993-06-29
7.507069110870361,1993-06-30
7.4753923416137695,1993-07-01
7.380371570587158,1993-07-02
7.380371570587158,1993-07-06
7.380371570587158,1993-07-07
7.570425987243652,1993-07-08
7.855499267578125,1993-07-09
7.855499267578125,1993-07-12
7.823824882507324,1993-07-13
7.665448188781738,1993-07-14
7.697122097015381,1993-07-15
7.665448188781738,1993-07-16
7.570425987243652,1993-07-19
7.538743495941162,1993-07-20
7.728792667388916,1993-07-21
7.728792667388916,1993-07-22
7.697122097015381,1993-07-23
7.792144298553467,1993-07-26
7.602096080780029,1993-07-27
7.665448188781738,1993-07-28
7.602096080780029,1993-07-29
7.570425987243652,1993-07-30
7.570425987243652,1993-08-02
7.507069110870361,1993-08-03
7.412042617797852,1993-08-04
7.570425987243652,1993-08-05
7.697122097015381,1993-08-06
7.570425987243652,1993-08-09
7.507069110870361,1993-08-10
7.507069110870361,1993-08-11
7.4753923416137695,1993-08-12
7.507069110870361,1993-08-13
7.538743495941162,1993-08-16
7.538743495941162,1993-08-17
7.380371570587158,1993-08-18
7.348691940307617,1993-08-19
7.348691940307617,1993-08-20
7.348691940307617,1993-08-23
7.380371570587158,1993-08-24
7.348691940307617,1993-08-25
7.412042617797852,1993-08-26
7.317017555236816,1993-08-27
7.317017555236816,1993-08-30
7.348691940307617,1993-08-31
7.380371570587158,1993-09-01
7.317017555236816,1993-09-02
7.285340309143066,1993-09-03
7.380371570587158,1993-09-07
7.348691940307617,1993-09-08
7.164466381072998,1993-09-09
7.452320098876953,1993-09-10
7.612243175506592,1993-09-13
7.356368064880371,1993-09-14
7.324382781982422,1993-09-15
7.3883490562438965,1993-09-16
7.164466381072998,1993-09-17
7.036526203155518,1993-09-20
6.908588886260986,1993-09-21
7.004542827606201,1993-09-22
7.132479190826416,1993-09-23
7.036526203155518,1993-09-24
6.940575122833252,1993-09-27
7.036526203155518,1993-09-28
6.908588886260986,1993-09-29
6.940575122833252,1993-09-30
7.100494861602783,1993-10-01
7.036526203155518,1993-10-04
6.940575122833252,1993-10-05
6.908588886260986,1993-10-06
7.004542827606201,1993-10-07
7.100494861602783,1993-10-08
7.196449279785156,1993-10-11
7.2604169845581055,1993-10-12
7.2924041748046875,1993-10-13
7.228432655334473,1993-10-14
7.164466381072998,1993-10-15
6.908588886260986,1993-10-18
6.844620227813721,1993-10-19
6.8766045570373535,1993-10-20
6.8766045570373535,1993-10-21
6.844620227813721,1993-10-22
6.908588886260986,1993-10-25
6.844620227813721,1993-10-26
6.844620227813721,1993-10-27
6.748669624328613,1993-10-28
6.748669624328613,1993-10-29
6.780656337738037,1993-11-01
6.748669624328613,1993-11-02
6.556763172149658,1993-11-03
6.460809707641602,1993-11-04
6.556763172149658,1993-11-05
6.524781227111816,1993-11-08
6.524781227111816,1993-11-09
6.524781227111816,1993-11-10
6.652719497680664,1993-11-11
6.684699535369873,1993-11-12
6.684699535369873,1993-11-15
6.748669624328613,1993-11-16
6.780656337738037,1993-11-17
7.004542827606201,1993-11-18
7.004542827606201,1993-11-19
6.908588886260986,1993-11-22
6.940575122833252,1993-11-23
6.780656337738037,1993-11-24
6.8766045570373535,1993-11-26
6.940575122833252,1993-11-29
6.940575122833252,1993-11-30
7.132479190826416,1993-12-01
7.324382781982422,1993-12-02
7.2604169845581055,1993-12-03
7.228432655334473,1993-12-06
7.132479190826416,1993-12-07
7.164466381072998,1993-12-08
7.107600688934326,1993-12-09
7.07529354095459,1993-12-10
7.042990207672119,1993-12-13
7.010680675506592,1993-12-14
7.07529354095459,1993-12-15
6.946063995361328,1993-12-16
6.978373050689697,1993-12-17
6.978373050689697,1993-12-20
6.849147796630859,1993-12-21
6.7845306396484375,1993-12-22
6.913756847381592,1993-12-23
6.849147796630859,1993-12-27
6.978373050689697,1993-12-28
6.913756847381592,1993-12-29
6.7845306396484375,1993-12-30
6.881452560424805,1993-12-31
6.71991491317749,1994-01-03
6.946063995361328,1994-01-04
6.849147796630859,1994-01-05
6.7845306396484375,1994-01-06
6.946063995361328,1994-01-07
6.881452560424805,1994-01-10
6.913756847381592,1994-01-11
6.881452560424805,1994-01-12
6.816835403442383,1994-01-13
6.946063995361328,1994-01-14
7.042990207672119,1994-01-17
7.010680675506592,1994-01-18
7.07529354095459,1994-01-19
6.978373050689697,1994-01-20
6.816835403442383,1994-01-21
6.849147796630859,1994-01-24
6.849147796630859,1994-01-25
7.042990207672119,1994-01-26
7.107600688934326,1994-01-27
7.172215938568115,1994-01-28
7.269139766693115,1994-01-31
7.301446914672852,1994-02-01
7.269139766693115,1994-02-02
7.23683500289917,1994-02-03
6.978373050689697,1994-02-04
6.913756847381592,1994-02-07
6.913756847381592,1994-02-08
7.042990207672119,1994-02-09
6.913756847381592,1994-02-10
6.913756847381592,1994-02-11
6.913756847381592,1994-02-14
6.978373050689697,1994-02-15
6.881452560424805,1994-02-16
6.7845306396484375,1994-02-17
6.816835403442383,1994-02-18
7.010680675506592,1994-02-22
7.107600688934326,1994-02-23
7.042990207672119,1994-02-24
7.010680675506592,1994-02-25
7.010680675506592,1994-02-28
6.849147796630859,1994-03-01
6.946063995361328,1994-03-02
6.816835403442383,1994-03-03
6.816835403442383,1994-03-04
6.881452560424805,1994-03-07
6.7845306396484375,1994-03-08
6.8250274658203125,1994-03-09
6.857676982879639,1994-03-10
6.955646514892578,1994-03-11
7.020954608917236,1994-03-14
7.020954608917236,1994-03-15
7.020954608917236,1994-03-16
7.053612232208252,1994-03-17
7.118925094604492,1994-03-18
7.020954608917236,1994-03-21
6.988298416137695,1994-03-22
7.0862650871276855,1994-03-23
7.0862650871276855,1994-03-24
7.216893672943115,1994-03-25
7.053612232208252,1994-03-28
7.0862650871276855,1994-03-29
6.8250274658203125,1994-03-30
6.629090785980225,1994-03-31
6.629090785980225,1994-04-04
6.759713649749756,1994-04-05
6.857676982879639,1994-04-06
6.955646514892578,1994-04-07
6.890336513519287,1994-04-08
7.216893672943115,1994-04-11
7.053612232208252,1994-04-12
7.151576995849609,1994-04-13
7.216893672943115,1994-04-14
7.216893672943115,1994-04-15
7.184235095977783,1994-04-18
7.184235095977783,1994-04-19
7.184235095977783,1994-04-20
7.314858913421631,1994-04-21
7.2822041511535645,1994-04-22
7.380167484283447,1994-04-25
7.347513198852539,1994-04-26
7.2822041511535645,1994-04-28
7.2822041511535645,1994-04-29
7.216893672943115,1994-05-02
7.216893672943115,1994-05-03
7.2822041511535645,1994-05-04
7.347513198852539,1994-05-05
7.347513198852539,1994-05-06
7.151576995849609,1994-05-09
7.216893672943115,1994-05-10
7.314858913421631,1994-05-11
7.380167484283447,1994-05-12
7.445478916168213,1994-05-13
7.478132724761963,1994-05-16
7.608757972717285,1994-05-17
7.804691791534424,1994-05-18
7.804691791534424,1994-05-19
7.837347030639648,1994-05-20
7.804691791534424,1994-05-23
7.902656555175781,1994-05-24
7.902656555175781,1994-05-25
7.935314655303955,1994-05-26
7.837347030639648,1994-05-27
7.837347030639648,1994-05-31
7.935314655303955,1994-06-01
8.03327751159668,1994-06-02
8.03327751159668,1994-06-03
8.03327751159668,1994-06-06
8.03327751159668,1994-06-07
7.967971324920654,1994-06-08
8.05245304107666,1994-06-09
8.05245304107666,1994-06-10
8.05245304107666,1994-06-13
7.953451633453369,1994-06-14
7.986449718475342,1994-06-15
8.05245304107666,1994-06-16
8.019451141357422,1994-06-17
7.821443557739258,1994-06-20
7.755438804626465,1994-06-21
7.755438804626465,1994-06-22
7.755438804626465,1994-06-23
7.4584174156188965,1994-06-24
7.5904340744018555,1994-06-27
7.5244245529174805,1994-06-28
7.491420269012451,1994-06-29
7.4584174156188965,1994-06-30
7.5244245529174805,1994-07-01
7.5244245529174805,1994-07-05
7.623428821563721,1994-07-06
7.5574259757995605,1994-07-07
7.5244245529174805,1994-07-08
7.4584174156188965,1994-07-11
7.4584174156188965,1994-07-12
7.5244245529174805,1994-07-13
7.65643310546875,1994-07-14
7.821443557739258,1994-07-15
7.821443557739258,1994-07-18
7.821443557739258,1994-07-19
7.65643310546875,1994-07-20
7.623428821563721,1994-07-21
7.65643310546875,1994-07-22
7.6894354820251465,1994-07-25
7.722436904907227,1994-07-26
7.6894354820251465,1994-07-27
7.788440704345703,1994-07-28
7.8544440269470215,1994-07-29
8.019451141357422,1994-08-01
7.88744592666626,1994-08-02
7.920445442199707,1994-08-03
7.920445442199707,1994-08-04
7.920445442199707,1994-08-05
8.019451141357422,1994-08-08
8.085453987121582,1994-08-09
8.151461601257324,1994-08-10
8.05245304107666,1994-08-11
8.05245304107666,1994-08-12
8.05245304107666,1994-08-15
8.250463485717773,1994-08-16
8.118462562561035,1994-08-17
7.920445442199707,1994-08-18
8.085453987121582,1994-08-19
7.986449718475342,1994-08-22
8.05245304107666,1994-08-23
8.118462562561035,1994-08-24
8.085453987121582,1994-08-25
8.151461601257324,1994-08-26
8.217462539672852,1994-08-29
8.118462562561035,1994-08-30
8.019451141357422,1994-08-31
8.019451141357422,1994-09-01
7.920445442199707,1994-09-02
8.019451141357422,1994-09-06
8.019451141357422,1994-09-07
8.019451141357422,1994-09-08
7.904718399047852,1994-09-09
7.904718399047852,1994-09-12
7.904718399047852,1994-09-13
7.904718399047852,1994-09-14
7.971424102783203,1994-09-15
7.904718399047852,1994-09-16
7.838009834289551,1994-09-19
7.6378912925720215,1994-09-20
7.471129894256592,1994-09-21
7.537827014923096,1994-09-22
7.471129894256592,1994-09-23
7.504477024078369,1994-09-26
7.4377760887146,1994-09-27
7.504477024078369,1994-09-28
7.504477024078369,1994-09-29
7.404418468475342,1994-09-30
7.304359436035156,1994-10-03
7.070886135101318,1994-10-04
7.137592792510986,1994-10-05
7.070886135101318,1994-10-06
7.237649917602539,1994-10-07
7.271005153656006,1994-10-10
7.337711811065674,1994-10-11
7.204300403594971,1994-10-12
7.254330158233643,1994-10-13
7.404418468475342,1994-10-14
7.271005153656006,1994-10-17
7.304359436035156,1994-10-18
7.337711811065674,1994-10-19
7.371067523956299,1994-10-20
7.271005153656006,1994-10-21
7.237649917602539,1994-10-24
7.204300403594971,1994-10-25
7.237649917602539,1994-10-26
7.337711811065674,1994-10-27
7.504477024078369,1994-10-28
7.371067523956299,1994-10-31
7.371067523956299,1994-11-01
7.404418468475342,1994-11-02
7.371067523956299,1994-11-03
7.271005153656006,1994-11-04
7.170948505401611,1994-11-07
7.170948505401611,1994-11-08
7.170948505401611,1994-11-09
7.137592792510986,1994-11-10
7.204300403594971,1994-11-11
7.204300403594971,1994-11-14
7.237649917602539,1994-11-15
7.170948505401611,1994-11-16
7.104239463806152,1994-11-17
6.970825672149658,1994-11-18
6.7707085609436035,1994-11-21
6.804057598114014,1994-11-22
6.970825672149658,1994-11-23
7.004176616668701,1994-11-25
7.104239463806152,1994-11-28
7.104239463806152,1994-11-29
7.037531852722168,1994-11-30
7.004176616668701,1994-12-01
6.970825672149658,1994-12-02
7.037531852722168,1994-12-05
7.070886135101318,1994-12-06
6.970825672149658,1994-12-07
6.837409973144531,1994-12-08
6.8225531578063965,1994-12-09
6.788776874542236,1994-12-12
6.991427898406982,1994-12-13
6.991427898406982,1994-12-14
6.8225531578063965,1994-12-15
6.788776874542236,1994-12-16
6.721227645874023,1994-12-19
6.755005836486816,1994-12-20
6.619904518127441,1994-12-21
6.586127758026123,1994-12-22
6.653679847717285,1994-12-23
6.721227645874023,1994-12-27
6.586127758026123,1994-12-28
6.653679847717285,1994-12-29
6.586127758026123,1994-12-30
6.721227645874023,1995-01-03
6.653679847717285,1995-01-04
6.586127758026123,1995-01-05
6.518573760986328,1995-01-06
6.586127758026123,1995-01-09
6.721227645874023,1995-01-10
6.721227645874023,1995-01-11
