BALL,Date
0.09543851763010025,1973-09-14
0.09727372229099274,1973-09-17
0.09635613858699799,1973-09-18
0.09727372229099274,1973-09-19
0.09819138050079346,1973-09-20
0.10002706199884415,1973-09-21
0.10094466060400009,1973-09-24
0.10002706199884415,1973-09-25
0.10186228156089783,1973-09-26
0.10094466060400009,1973-09-27
0.10002706199884415,1973-09-28
0.10094466060400009,1973-10-01
0.09910949319601059,1973-10-02
0.0945209190249443,1973-10-03
0.0945209190249443,1973-10-04
0.09543851763010025,1973-10-05
0.09543851763010025,1973-10-08
0.09543851763010025,1973-10-09
0.0945209190249443,1973-10-10
0.0945209190249443,1973-10-11
0.09727372229099274,1973-10-12
0.09727372229099274,1973-10-15
0.09819138050079346,1973-10-16
0.09727372229099274,1973-10-17
0.09635613858699799,1973-10-18
0.09727372229099274,1973-10-19
0.09635613858699799,1973-10-22
0.09635613858699799,1973-10-23
0.09543851763010025,1973-10-24
0.09635613858699799,1973-10-25
0.09727372229099274,1973-10-26
0.09360329806804657,1973-10-29
0.09084998071193695,1973-10-30
0.08993230015039444,1973-10-31
0.08901472389698029,1973-11-01
0.08901472389698029,1973-11-02
0.08442658185958862,1973-11-05
0.08259090036153793,1973-11-06
0.08259090036153793,1973-11-07
0.08442658185958862,1973-11-08
0.08259090036153793,1973-11-09
0.08534423261880875,1973-11-12
0.08350853621959686,1973-11-13
0.08075568079948425,1973-11-14
0.07800286263227463,1973-11-15
0.07433188706636429,1973-11-16
0.06974376738071442,1973-11-19
0.0642375722527504,1973-11-20
0.06607281416654587,1973-11-21
0.06607281416654587,1973-11-23
0.05873141065239906,1973-11-26
0.06331994384527206,1973-11-27
0.06790807843208313,1973-11-28
0.06607281416654587,1973-11-29
0.06790807843208313,1973-11-30
0.06790807843208313,1973-12-03
0.06790807843208313,1973-12-04
0.06974376738071442,1973-12-05
0.07524947077035904,1973-12-06
0.07066142559051514,1973-12-07
0.07249663025140762,1973-12-10
0.07066142559051514,1973-12-11
0.06790807843208313,1973-12-12
0.0642375722527504,1973-12-13
0.06331994384527206,1973-12-14
0.06331994384527206,1973-12-17
0.06331994384527206,1973-12-18
0.06331994384527206,1973-12-19
0.06331994384527206,1973-12-20
0.06331994384527206,1973-12-21
0.06331994384527206,1973-12-24
0.0642375722527504,1973-12-26
0.06240236014127731,1973-12-27
0.0642375722527504,1973-12-28
0.06240236014127731,1973-12-31
0.0642375722527504,1974-01-02
0.06607281416654587,1974-01-03
0.06882565468549728,1974-01-04
0.07066142559051514,1974-01-07
0.06790807843208313,1974-01-08
0.06790807843208313,1974-01-09
0.06790807843208313,1974-01-10
0.06974376738071442,1974-01-11
0.07341422885656357,1974-01-14
0.08259090036153793,1974-01-15
0.09084998071193695,1974-01-16
0.10186228156089783,1974-01-17
0.09543851763010025,1974-01-18
0.09727372229099274,1974-01-21
0.0945209190249443,1974-01-22
0.09176807105541229,1974-01-23
0.08901472389698029,1974-01-24
0.08901472389698029,1974-01-25
0.08901472389698029,1974-01-28
0.08534423261880875,1974-01-29
0.08809711784124374,1974-01-30
0.08717944473028183,1974-01-31
0.08809711784124374,1974-02-01
0.08442658185958862,1974-02-04
0.08350853621959686,1974-02-05
0.08534423261880875,1974-02-06
0.08442658185958862,1974-02-07
0.08442658185958862,1974-02-08
0.07892041653394699,1974-02-11
0.07616706192493439,1974-02-12
0.07892041653394699,1974-02-13
0.08167331665754318,1974-02-14
0.0862618163228035,1974-02-15
0.08167331665754318,1974-02-19
0.08534423261880875,1974-02-20
0.0862618163228035,1974-02-21
0.08534423261880875,1974-02-22
0.0862618163228035,1974-02-25
0.0862618163228035,1974-02-26
0.08534423261880875,1974-02-27
0.0862618163228035,1974-02-28
0.08442658185958862,1974-03-01
0.08259090036153793,1974-03-04
0.08075568079948425,1974-03-05
0.08075568079948425,1974-03-06
0.08075568079948425,1974-03-07
0.08259090036153793,1974-03-08
0.08259090036153793,1974-03-11
0.08167331665754318,1974-03-12
0.08259090036153793,1974-03-13
0.08259090036153793,1974-03-14
0.08442658185958862,1974-03-15
0.08442658185958862,1974-03-18
0.08259090036153793,1974-03-19
0.08350853621959686,1974-03-20
0.08350853621959686,1974-03-21
0.08167331665754318,1974-03-22
0.08075568079948425,1974-03-25
0.07892041653394699,1974-03-26
0.07892041653394699,1974-03-27
0.07892041653394699,1974-03-28
0.07800286263227463,1974-03-29
0.07983801513910294,1974-04-01
0.07983801513910294,1974-04-02
0.07983801513910294,1974-04-03
0.07892041653394699,1974-04-04
0.07800286263227463,1974-04-05
0.07800286263227463,1974-04-08
0.07800286263227463,1974-04-09
0.07800286263227463,1974-04-10
0.07800286263227463,1974-04-11
0.07800286263227463,1974-04-15
0.07800286263227463,1974-04-16
0.07892041653394699,1974-04-17
0.07800286263227463,1974-04-18
0.07983801513910294,1974-04-19
0.07892041653394699,1974-04-22
0.07708516716957092,1974-04-23
0.07433188706636429,1974-04-24
0.07433188706636429,1974-04-25
0.07616706192493439,1974-04-26
0.07433188706636429,1974-04-29
0.07433188706636429,1974-04-30
0.07616706192493439,1974-05-01
0.07708516716957092,1974-05-02
0.07800286263227463,1974-05-03
0.07708516716957092,1974-05-06
0.07708516716957092,1974-05-07
0.07616706192493439,1974-05-08
0.07616706192493439,1974-05-09
0.07524947077035904,1974-05-10
0.07341422885656357,1974-05-13
0.0715789943933487,1974-05-14
0.07341422885656357,1974-05-15
0.07341422885656357,1974-05-16
0.06974376738071442,1974-05-17
0.07433188706636429,1974-05-20
0.07433188706636429,1974-05-21
0.07524947077035904,1974-05-22
0.07341422885656357,1974-05-23
0.07433188706636429,1974-05-24
0.07524947077035904,1974-05-28
0.07524947077035904,1974-05-29
0.07341422885656357,1974-05-30
0.07524947077035904,1974-05-31
0.07524947077035904,1974-06-03
0.07616706192493439,1974-06-04
0.07616706192493439,1974-06-05
0.07616706192493439,1974-06-06
0.07800286263227463,1974-06-07
0.08075568079948425,1974-06-10
0.08534423261880875,1974-06-11
0.08442658185958862,1974-06-12
0.08717944473028183,1974-06-13
0.08993230015039444,1974-06-14
0.09268566220998764,1974-06-17
0.09084998071193695,1974-06-18
0.09176807105541229,1974-06-19
0.09084998071193695,1974-06-20
0.08442658185958862,1974-06-21
0.08534423261880875,1974-06-24
0.08534423261880875,1974-06-25
0.0862618163228035,1974-06-26
0.08717944473028183,1974-06-27
0.08350853621959686,1974-06-28
0.08350853621959686,1974-07-01
0.08167331665754318,1974-07-02
0.07433188706636429,1974-07-03
0.07066142559051514,1974-07-05
0.07341422885656357,1974-07-08
0.07066142559051514,1974-07-09
0.0715789943933487,1974-07-10
0.0715789943933487,1974-07-11
0.07616706192493439,1974-07-12
0.07892041653394699,1974-07-15
0.07892041653394699,1974-07-16
0.07983801513910294,1974-07-17
0.07983801513910294,1974-07-18
0.07800286263227463,1974-07-19
0.07708516716957092,1974-07-22
0.07616706192493439,1974-07-23
0.07433188706636429,1974-07-24
0.07433188706636429,1974-07-25
0.07524947077035904,1974-07-26
0.07524947077035904,1974-07-29
0.07433188706636429,1974-07-30
0.07433188706636429,1974-07-31
0.07433188706636429,1974-08-01
0.07433188706636429,1974-08-02
0.07433188706636429,1974-08-05
0.07524947077035904,1974-08-06
0.07616706192493439,1974-08-07
0.07983801513910294,1974-08-08
0.08075568079948425,1974-08-09
0.08075568079948425,1974-08-12
0.07616706192493439,1974-08-13
0.07524947077035904,1974-08-14
0.07524947077035904,1974-08-15
0.07708516716957092,1974-08-16
0.08075568079948425,1974-08-19
0.08259090036153793,1974-08-20
0.08075568079948425,1974-08-21
0.08167331665754318,1974-08-22
0.08167331665754318,1974-08-23
0.08075568079948425,1974-08-26
0.08075568079948425,1974-08-27
0.07892041653394699,1974-08-28
0.07433188706636429,1974-08-29
0.07708516716957092,1974-08-30
0.07524947077035904,1974-09-03
0.07433188706636429,1974-09-04
0.07616706192493439,1974-09-05
0.07616706192493439,1974-09-06
0.07616706192493439,1974-09-09
0.07433188706636429,1974-09-10
0.07524947077035904,1974-09-11
0.07433188706636429,1974-09-12
0.0715789943933487,1974-09-13
0.07066142559051514,1974-09-16
0.07341422885656357,1974-09-17
0.0715789943933487,1974-09-18
0.07708516716957092,1974-09-19
0.08075568079948425,1974-09-20
0.08075568079948425,1974-09-23
0.07708516716957092,1974-09-24
0.07983801513910294,1974-09-25
0.07983801513910294,1974-09-26
0.07800286263227463,1974-09-27
0.0715789943933487,1974-09-30
0.07066142559051514,1974-10-01
0.07341422885656357,1974-10-02
0.07249663025140762,1974-10-03
0.07524947077035904,1974-10-04
0.07524947077035904,1974-10-07
0.07433188706636429,1974-10-08
0.07341422885656357,1974-10-09
0.07341422885656357,1974-10-10
0.07341422885656357,1974-10-11
0.07341422885656357,1974-10-14
0.0715789943933487,1974-10-15
0.0715789943933487,1974-10-16
0.07066142559051514,1974-10-17
0.0715789943933487,1974-10-18
0.06974376738071442,1974-10-21
0.06790807843208313,1974-10-22
0.06790807843208313,1974-10-23
0.07341422885656357,1974-10-24
0.07341422885656357,1974-10-25
0.07341422885656357,1974-10-28
0.07616706192493439,1974-10-29
0.07524947077035904,1974-10-30
0.07708516716957092,1974-10-31
0.07708516716957092,1974-11-01
0.07524947077035904,1974-11-04
0.0715789943933487,1974-11-05
0.06882565468549728,1974-11-06
0.07433188706636429,1974-11-07
0.07616706192493439,1974-11-08
0.07524947077035904,1974-11-11
0.07433188706636429,1974-11-12
0.07433188706636429,1974-11-13
0.07524947077035904,1974-11-14
0.07524947077035904,1974-11-15
0.07524947077035904,1974-11-18
0.07524947077035904,1974-11-19
0.0715789943933487,1974-11-20
0.0715789943933487,1974-11-21
0.07616706192493439,1974-11-22
0.0715789943933487,1974-11-25
0.07249663025140762,1974-11-26
0.0715789943933487,1974-11-27
0.07066142559051514,1974-11-29
0.06974376738071442,1974-12-02
0.07341422885656357,1974-12-03
0.07341422885656357,1974-12-04
0.07433188706636429,1974-12-05
0.07341422885656357,1974-12-06
0.0715789943933487,1974-12-09
0.07341422885656357,1974-12-10
0.07341422885656357,1974-12-11
0.07066142559051514,1974-12-12
0.07066142559051514,1974-12-13
0.07341422885656357,1974-12-16
0.07524947077035904,1974-12-17
0.08075568079948425,1974-12-18
0.08075568079948425,1974-12-19
0.08259090036153793,1974-12-20
0.08075568079948425,1974-12-23
0.08075568079948425,1974-12-24
0.08350853621959686,1974-12-26
0.08259090036153793,1974-12-27
0.08075568079948425,1974-12-30
0.08259090036153793,1974-12-31
0.08717944473028183,1975-01-02
0.08901472389698029,1975-01-03
0.09176807105541229,1975-01-06
0.09176807105541229,1975-01-07
0.08901472389698029,1975-01-08
0.08901472389698029,1975-01-09
0.09084998071193695,1975-01-10
0.08901472389698029,1975-01-13
0.09084998071193695,1975-01-14
0.08901472389698029,1975-01-15
0.08901472389698029,1975-01-16
0.08993230015039444,1975-01-17
0.08901472389698029,1975-01-20
0.08901472389698029,1975-01-21
0.08901472389698029,1975-01-22
0.08993230015039444,1975-01-23
0.08901472389698029,1975-01-24
0.08901472389698029,1975-01-27
0.08901472389698029,1975-01-28
0.08993230015039444,1975-01-29
0.09176807105541229,1975-01-30
0.09176807105541229,1975-01-31
0.09176807105541229,1975-02-03
0.08901472389698029,1975-02-04
0.08993230015039444,1975-02-05
0.09543851763010025,1975-02-06
0.09268566220998764,1975-02-07
0.09543851763010025,1975-02-10
0.0945209190249443,1975-02-11
0.09268566220998764,1975-02-12
0.09360329806804657,1975-02-13
0.09360329806804657,1975-02-14
0.09727372229099274,1975-02-18
0.09635613858699799,1975-02-19
0.10186228156089783,1975-02-20
0.10094466060400009,1975-02-21
0.10369759052991867,1975-02-24
0.10277993232011795,1975-02-25
0.10461524873971939,1975-02-26
0.10461524873971939,1975-02-27
0.10828618705272675,1975-02-28
0.11195659637451172,1975-03-03
0.11379234492778778,1975-03-04
0.11195659637451172,1975-03-05
0.10736845433712006,1975-03-06
0.11195659637451172,1975-03-07
0.10828618705272675,1975-03-10
0.10920371115207672,1975-03-11
0.10645094513893127,1975-03-12
0.10645094513893127,1975-03-13
0.10645094513893127,1975-03-14
0.11195659637451172,1975-03-17
0.11379234492778778,1975-03-18
0.11379234492778778,1975-03-19
0.1165451779961586,1975-03-20
0.1284751445055008,1975-03-21
0.12388657033443451,1975-03-24
0.12205138057470322,1975-03-25
0.12021563947200775,1975-03-26
0.12113376706838608,1975-03-27
0.12021563947200775,1975-03-31
0.12113376706838608,1975-04-01
0.12480418384075165,1975-04-02
0.12388657033443451,1975-04-03
0.12296893447637558,1975-04-04
0.12205138057470322,1975-04-07
0.12205138057470322,1975-04-08
0.12480418384075165,1975-04-09
0.12296893447637558,1975-04-10
0.12296893447637558,1975-04-11
0.1284751445055008,1975-04-14
0.13214562833309174,1975-04-15
0.1367342174053192,1975-04-16
0.13765180110931396,1975-04-17
0.13581664860248566,1975-04-18
0.13398084044456482,1975-04-21
0.1312279999256134,1975-04-22
0.12755705416202545,1975-04-23
0.13031035661697388,1975-04-24
0.12755705416202545,1975-04-25
0.1266394555568695,1975-04-28
0.12572182714939117,1975-04-29
0.12755705416202545,1975-04-30
0.1312279999256134,1975-05-01
0.13031035661697388,1975-05-02
0.1266394555568695,1975-05-05
0.12113376706838608,1975-05-06
0.12296893447637558,1975-05-07
0.12572182714939117,1975-05-08
0.12572182714939117,1975-05-09
0.12388657033443451,1975-05-12
0.12113376706838608,1975-05-13
0.12021563947200775,1975-05-14
0.12021563947200775,1975-05-15
0.12113376706838608,1975-05-16
0.11929810792207718,1975-05-19
0.12480418384075165,1975-05-20
0.12296893447637558,1975-05-21
0.12388657033443451,1975-05-22
0.1266394555568695,1975-05-23
0.1266394555568695,1975-05-27
0.12480418384075165,1975-05-28
0.12480418384075165,1975-05-29
0.12572182714939117,1975-05-30
0.12755705416202545,1975-06-02
0.1266394555568695,1975-06-03
0.12572182714939117,1975-06-04
0.12755705416202545,1975-06-05
0.12572182714939117,1975-06-06
0.12572182714939117,1975-06-09
0.12755705416202545,1975-06-10
0.1266394555568695,1975-06-11
0.12572182714939117,1975-06-12
0.12296893447637558,1975-06-13
0.12572182714939117,1975-06-16
0.1284751445055008,1975-06-17
0.1284751445055008,1975-06-18
0.13856947422027588,1975-06-19
0.14682845771312714,1975-06-20
0.14591090381145477,1975-06-23
0.14407552778720856,1975-06-24
0.14407552778720856,1975-06-25
0.14682845771312714,1975-06-26
0.14499326050281525,1975-06-27
0.14407552778720856,1975-06-30
0.1413223296403885,1975-07-01
0.1413223296403885,1975-07-02
0.14223997294902802,1975-07-03
0.14223997294902802,1975-07-07
0.1413223296403885,1975-07-08
0.1413223296403885,1975-07-09
0.1413223296403885,1975-07-10
0.1367342174053192,1975-07-11
0.13948707282543182,1975-07-14
0.140404611825943,1975-07-15
0.140404611825943,1975-07-16
0.140404611825943,1975-07-17
0.13948707282543182,1975-07-18
0.13948707282543182,1975-07-21
0.13948707282543182,1975-07-22
0.1367342174053192,1975-07-23
0.1367342174053192,1975-07-24
0.1413223296403885,1975-07-25
0.1413223296403885,1975-07-28
0.14407552778720856,1975-07-29
0.14774613082408905,1975-07-30
0.14774613082408905,1975-07-31
0.14682845771312714,1975-08-01
0.14682845771312714,1975-08-04
0.1431579887866974,1975-08-05
0.13948707282543182,1975-08-06
0.1330631971359253,1975-08-07
0.13214562833309174,1975-08-08
0.12755705416202545,1975-08-11
0.13214562833309174,1975-08-12
0.1330631971359253,1975-08-13
0.13398084044456482,1975-08-14
0.1330631971359253,1975-08-15
0.1312279999256134,1975-08-18
0.13214562833309174,1975-08-19
0.1312279999256134,1975-08-20
0.13214562833309174,1975-08-21
0.13214562833309174,1975-08-22
0.1293928027153015,1975-08-25
0.1284751445055008,1975-08-26
0.13031035661697388,1975-08-27
0.13581664860248566,1975-08-28
0.1413223296403885,1975-08-29
0.13765180110931396,1975-09-02
0.13581664860248566,1975-09-03
0.13581664860248566,1975-09-04
0.1330631971359253,1975-09-05
0.1293928027153015,1975-09-08
0.1293928027153015,1975-09-09
0.12572182714939117,1975-09-10
0.1266394555568695,1975-09-11
0.12480418384075165,1975-09-12
0.12296893447637558,1975-09-15
0.1165451779961586,1975-09-16
0.1165451779961586,1975-09-17
0.11746282130479813,1975-09-18
0.12572182714939117,1975-09-19
0.1266394555568695,1975-09-22
0.12480418384075165,1975-09-23
0.1266394555568695,1975-09-24
0.1266394555568695,1975-09-25
0.1266394555568695,1975-09-26
0.12296893447637558,1975-09-29
0.12205138057470322,1975-09-30
0.12021563947200775,1975-10-01
0.11929810792207718,1975-10-02
0.12296893447637558,1975-10-03
0.12205138057470322,1975-10-06
0.12205138057470322,1975-10-07
0.1266394555568695,1975-10-08
0.1284751445055008,1975-10-09
0.1266394555568695,1975-10-10
0.1266394555568695,1975-10-13
0.1284751445055008,1975-10-14
0.13031035661697388,1975-10-15
0.13581664860248566,1975-10-16
0.13398084044456482,1975-10-17
0.13031035661697388,1975-10-20
0.13398084044456482,1975-10-21
0.13214562833309174,1975-10-22
0.13214562833309174,1975-10-23
0.12755705416202545,1975-10-24
0.13214562833309174,1975-10-27
0.13489843904972076,1975-10-28
0.13214562833309174,1975-10-29
0.13398084044456482,1975-10-30
0.13214562833309174,1975-10-31
0.1312279999256134,1975-11-03
0.1293928027153015,1975-11-04
0.13398084044456482,1975-11-05
0.13031035661697388,1975-11-06
0.1312279999256134,1975-11-07
0.1312279999256134,1975-11-10
0.1330631971359253,1975-11-11
0.13214562833309174,1975-11-12
0.1312279999256134,1975-11-13
0.1293928027153015,1975-11-14
0.13031035661697388,1975-11-17
0.13031035661697388,1975-11-18
0.1284751445055008,1975-11-19
0.1293928027153015,1975-11-20
0.1284751445055008,1975-11-21
0.1266394555568695,1975-11-24
0.1266394555568695,1975-11-25
0.1266394555568695,1975-11-26
0.1284751445055008,1975-11-28
0.12572182714939117,1975-12-01
0.1266394555568695,1975-12-02
0.12205138057470322,1975-12-03
0.12296893447637558,1975-12-04
0.12296893447637558,1975-12-05
0.12205138057470322,1975-12-08
0.12388657033443451,1975-12-09
0.12205138057470322,1975-12-10
0.12205138057470322,1975-12-11
0.12388657033443451,1975-12-12
0.12205138057470322,1975-12-15
0.13031035661697388,1975-12-16
0.1312279999256134,1975-12-17
0.13214562833309174,1975-12-18
0.1312279999256134,1975-12-19
0.13214562833309174,1975-12-22
0.1312279999256134,1975-12-23
0.13031035661697388,1975-12-24
0.13489843904972076,1975-12-26
0.13489843904972076,1975-12-29
0.13581664860248566,1975-12-30
0.1367342174053192,1975-12-31
0.13581664860248566,1976-01-02
0.1413223296403885,1976-01-05
0.1431579887866974,1976-01-06
0.13856947422027588,1976-01-07
0.140404611825943,1976-01-08
0.13948707282543182,1976-01-09
0.14407552778720856,1976-01-12
0.13948707282543182,1976-01-13
0.1413223296403885,1976-01-14
0.13398084044456482,1976-01-15
0.13489843904972076,1976-01-16
0.140404611825943,1976-01-19
0.14499326050281525,1976-01-20
0.15325221419334412,1976-01-21
0.15416987240314484,1976-01-22
0.16701754927635193,1976-01-23
0.1688527911901474,1976-01-26
0.172523632645607,1976-01-27
0.1688527911901474,1976-01-28
0.16977046430110931,1976-01-29
0.1688527911901474,1976-01-30
0.16793516278266907,1976-02-02
0.15967603027820587,1976-02-03
0.16242897510528564,1976-02-04
0.1504994034767151,1976-02-05
0.15233460068702698,1976-02-06
0.15875844657421112,1976-02-09
0.1688527911901474,1976-02-10
0.1688527911901474,1976-02-11
0.1660999357700348,1976-02-12
0.1615113615989685,1976-02-13
0.16242897510528564,1976-02-17
0.1734413504600525,1976-02-18
0.17711171507835388,1976-02-19
0.17435888946056366,1976-02-20
0.16977046430110931,1976-02-23
0.17527656257152557,1976-02-24
0.18353569507598877,1976-02-25
0.17894704639911652,1976-02-26
0.1761942356824875,1976-02-27
0.17527656257152557,1976-03-01
0.17986509203910828,1976-03-02
0.17711171507835388,1976-03-03
0.17068800330162048,1976-03-04
0.16977046430110931,1976-03-05
0.16426415741443634,1976-03-08
0.15967603027820587,1976-03-09
0.16242897510528564,1976-03-10
0.16334663331508636,1976-03-11
0.16426415741443634,1976-03-12
0.16701754927635193,1976-03-15
0.17068800330162048,1976-03-16
0.16977046430110931,1976-03-17
0.17068800330162048,1976-03-18
0.16793516278266907,1976-03-19
0.17160561680793762,1976-03-22
0.16977046430110931,1976-03-23
0.17527656257152557,1976-03-24
0.1734413504600525,1976-03-25
0.1734413504600525,1976-03-26
0.16242897510528564,1976-03-29
0.15692274272441864,1976-03-30
0.1615113615989685,1976-03-31
0.1615113615989685,1976-04-01
0.15508753061294556,1976-04-02
0.1615113615989685,1976-04-05
0.15967603027820587,1976-04-06
0.15508753061294556,1976-04-07
0.15692274272441864,1976-04-08
0.15233460068702698,1976-04-09
0.1514170616865158,1976-04-12
0.15325221419334412,1976-04-13
0.15416987240314484,1976-04-14
0.15416987240314484,1976-04-15
0.15233460068702698,1976-04-19
0.1514170616865158,1976-04-20
0.15967603027820587,1976-04-21
0.16518239676952362,1976-04-22
0.1660999357700348,1976-04-23
0.16701754927635193,1976-04-26
0.1615113615989685,1976-04-27
0.16426415741443634,1976-04-28
0.16518239676952362,1976-04-29
0.16701754927635193,1976-04-30
0.16334663331508636,1976-05-03
0.1615113615989685,1976-05-04
0.16059376299381256,1976-05-05
0.15692274272441864,1976-05-06
0.15784083306789398,1976-05-07
0.15784083306789398,1976-05-10
0.16242897510528564,1976-05-11
0.16518239676952362,1976-05-12
0.16334663331508636,1976-05-13
0.15967603027820587,1976-05-14
0.15784083306789398,1976-05-17
0.16334663331508636,1976-05-18
0.16334663331508636,1976-05-19
0.1615113615989685,1976-05-20
0.15875844657421112,1976-05-21
0.15508753061294556,1976-05-24
0.15325221419334412,1976-05-25
0.1504994034767151,1976-05-26
0.1495814174413681,1976-05-27
0.15233460068702698,1976-05-28
0.1504994034767151,1976-06-01
0.1504994034767151,1976-06-02
0.14774613082408905,1976-06-03
0.13948707282543182,1976-06-04
0.1413223296403885,1976-06-07
0.14682845771312714,1976-06-08
0.14499326050281525,1976-06-09
0.14407552778720856,1976-06-10
0.1495814174413681,1976-06-11
0.15325221419334412,1976-06-14
0.1495814174413681,1976-06-15
0.1495814174413681,1976-06-16
0.1495814174413681,1976-06-17
0.14866377413272858,1976-06-18
0.1504994034767151,1976-06-21
0.1495814174413681,1976-06-22
0.14866377413272858,1976-06-23
0.1504994034767151,1976-06-24
0.1504994034767151,1976-06-25
0.15508753061294556,1976-06-28
0.15967603027820587,1976-06-29
0.1615113615989685,1976-06-30
0.16334663331508636,1976-07-01
0.16518239676952362,1976-07-02
0.1688527911901474,1976-07-06
0.16426415741443634,1976-07-07
0.16518239676952362,1976-07-08
0.16518239676952362,1976-07-09
0.16793516278266907,1976-07-12
0.16977046430110931,1976-07-13
0.16793516278266907,1976-07-14
0.1660999357700348,1976-07-15
0.1660999357700348,1976-07-16
0.16701754927635193,1976-07-19
0.16518239676952362,1976-07-20
0.16701754927635193,1976-07-21
0.16977046430110931,1976-07-22
0.1688527911901474,1976-07-23
0.1688527911901474,1976-07-26
0.16059376299381256,1976-07-27
0.1615113615989685,1976-07-28
0.16242897510528564,1976-07-29
0.15600526332855225,1976-07-30
0.15600526332855225,1976-08-02
0.15967603027820587,1976-08-03
0.15784083306789398,1976-08-04
