PEG,Date
0.444231778383255,1980-10-17
0.444231778383255,1980-10-20
0.444231778383255,1980-10-21
0.43822842836380005,1980-10-22
0.43522655963897705,1980-10-23
0.4322252571582794,1980-10-24
0.43522655963897705,1980-10-27
0.42622220516204834,1980-10-28
0.42622220516204834,1980-10-29
0.4142157733440399,1980-10-30
0.41721755266189575,1980-10-31
0.42021915316581726,1980-11-03
0.42021915316581726,1980-11-05
0.41721755266189575,1980-11-06
0.41721755266189575,1980-11-07
0.41721755266189575,1980-11-10
0.4322252571582794,1980-11-11
0.444231778383255,1980-11-12
0.4322252571582794,1980-11-13
0.43822842836380005,1980-11-14
0.4322252571582794,1980-11-17
0.43522655963897705,1980-11-18
0.43522655963897705,1980-11-19
0.42922377586364746,1980-11-20
0.42622220516204834,1980-11-21
0.41721755266189575,1980-11-24
0.42021915316581726,1980-11-25
0.42021915316581726,1980-11-26
0.42322075366973877,1980-11-28
0.41279223561286926,1980-12-01
0.4158957600593567,1980-12-02
0.41279223561286926,1980-12-03
0.4065849184989929,1980-12-04
0.40968841314315796,1980-12-05
0.4065849184989929,1980-12-08
0.4065849184989929,1980-12-09
0.40968841314315796,1980-12-10
0.40968841314315796,1980-12-11
0.40968841314315796,1980-12-12
0.40348103642463684,1980-12-15
0.400377482175827,1980-12-16
0.400377482175827,1980-12-17
0.4221031069755554,1980-12-18
0.42831045389175415,1980-12-19
0.4407254755496979,1980-12-22
0.4407254755496979,1980-12-23
0.4376218914985657,1980-12-24
0.42831045389175415,1980-12-26
0.42831045389175415,1980-12-29
0.4221031069755554,1980-12-30
0.4221031069755554,1980-12-31
0.42520707845687866,1981-01-02
0.4407254755496979,1981-01-05
0.4562440812587738,1981-01-06
0.4562440812587738,1981-01-07
0.4500363767147064,1981-01-08
0.44382917881011963,1981-01-09
0.45934751629829407,1981-01-12
0.4500363767147064,1981-01-13
0.4500363767147064,1981-01-14
0.4500363767147064,1981-01-15
0.4531400799751282,1981-01-16
0.46245163679122925,1981-01-19
0.46245163679122925,1981-01-20
0.4717622399330139,1981-01-21
0.4686586558818817,1981-01-22
0.4655551612377167,1981-01-23
0.4562440812587738,1981-01-26
0.46245163679122925,1981-01-27
0.4655551612377167,1981-01-28
0.4655551612377167,1981-01-29
0.4686586558818817,1981-01-30
0.4655551612377167,1981-02-02
0.4562440812587738,1981-02-03
0.4562440812587738,1981-02-04
0.4562440812587738,1981-02-05
0.4655551612377167,1981-02-06
0.45934751629829407,1981-02-09
0.45934751629829407,1981-02-10
0.4562440812587738,1981-02-11
0.4531400799751282,1981-02-12
0.4500363767147064,1981-02-13
0.4531400799751282,1981-02-17
0.4531400799751282,1981-02-18
0.44382917881011963,1981-02-19
0.4500363767147064,1981-02-20
0.45934751629829407,1981-02-23
0.46245163679122925,1981-02-24
0.4562440812587738,1981-02-25
0.4562440812587738,1981-02-26
0.45934751629829407,1981-02-27
0.4589625597000122,1981-03-02
0.4525434970855713,1981-03-03
0.4525434970855713,1981-03-04
0.4525434970855713,1981-03-05
0.44933366775512695,1981-03-06
0.4525434970855713,1981-03-09
0.45575299859046936,1981-03-10
0.4621720612049103,1981-03-11
0.465381383895874,1981-03-12
0.48142921924591064,1981-03-13
0.48142921924591064,1981-03-16
0.4782198965549469,1981-03-17
0.48142921924591064,1981-03-18
0.4750099182128906,1981-03-19
0.4685908257961273,1981-03-20
0.4685908257961273,1981-03-23
0.4750099182128906,1981-03-24
0.4782198965549469,1981-03-25
0.4782198965549469,1981-03-26
0.4685908257961273,1981-03-27
0.4621720612049103,1981-03-30
0.4621720612049103,1981-03-31
0.4685908257961273,1981-04-01
0.4750099182128906,1981-04-02
0.4685908257961273,1981-04-03
0.4685908257961273,1981-04-06
0.4621720612049103,1981-04-07
0.4589625597000122,1981-04-08
0.4589625597000122,1981-04-09
0.45575299859046936,1981-04-10
0.44933366775512695,1981-04-13
0.44933366775512695,1981-04-14
0.44933366775512695,1981-04-15
0.4589625597000122,1981-04-16
0.47180071473121643,1981-04-20
0.47180071473121643,1981-04-21
0.4685908257961273,1981-04-22
0.4589625597000122,1981-04-23
0.45575299859046936,1981-04-24
0.4621720612049103,1981-04-27
0.45575299859046936,1981-04-28
0.45575299859046936,1981-04-29
0.4621720612049103,1981-04-30
0.4589625597000122,1981-05-01
0.44291481375694275,1981-05-04
0.44291481375694275,1981-05-05
0.4397054612636566,1981-05-06
0.4397054612636566,1981-05-07
0.4397054612636566,1981-05-08
0.44612425565719604,1981-05-11
0.4525434970855713,1981-05-12
0.45575299859046936,1981-05-13
0.4621720612049103,1981-05-14
0.465381383895874,1981-05-15
0.465381383895874,1981-05-18
0.4525434970855713,1981-05-19
0.45575299859046936,1981-05-20
0.44933366775512695,1981-05-21
0.4589625597000122,1981-05-22
0.4750099182128906,1981-05-26
0.45575299859046936,1981-05-27
0.4685908257961273,1981-05-28
0.47180071473121643,1981-05-29
0.47140222787857056,1981-06-01
0.46476253867149353,1981-06-02
0.46476253867149353,1981-06-03
0.45812320709228516,1981-06-04
0.4680824875831604,1981-06-05
0.46476253867149353,1981-06-08
0.46476253867149353,1981-06-09
0.4680824875831604,1981-06-10
0.48136118054389954,1981-06-11
0.48468098044395447,1981-06-12
0.5112389326095581,1981-06-15
0.507919192314148,1981-06-16
0.5178781747817993,1981-06-17
0.507919192314148,1981-06-18
0.507919192314148,1981-06-19
0.507919192314148,1981-06-22
0.507919192314148,1981-06-23
0.507919192314148,1981-06-24
0.507919192314148,1981-06-25
0.5112389326095581,1981-06-26
0.49132049083709717,1981-06-29
0.488000750541687,1981-06-30
0.48468098044395447,1981-07-01
0.48136118054389954,1981-07-02
0.47140222787857056,1981-07-06
0.47804176807403564,1981-07-07
0.47804176807403564,1981-07-08
0.48136118054389954,1981-07-09
0.488000750541687,1981-07-10
0.4946405291557312,1981-07-13
0.49132049083709717,1981-07-14
0.4946405291557312,1981-07-15
0.488000750541687,1981-07-16
0.488000750541687,1981-07-17
0.48136118054389954,1981-07-20
0.47140222787857056,1981-07-21
0.47140222787857056,1981-07-22
0.47140222787857056,1981-07-23
0.47140222787857056,1981-07-24
0.48136118054389954,1981-07-27
0.47804176807403564,1981-07-28
0.47804176807403564,1981-07-29
0.4747219383716583,1981-07-30
0.47804176807403564,1981-07-31
0.48136118054389954,1981-08-03
0.48468098044395447,1981-08-04
0.48468098044395447,1981-08-05
0.488000750541687,1981-08-06
0.488000750541687,1981-08-07
0.49796026945114136,1981-08-10
0.507919192314148,1981-08-11
0.507919192314148,1981-08-12
0.507919192314148,1981-08-13
0.5045995116233826,1981-08-14
0.49796026945114136,1981-08-17
0.5012797117233276,1981-08-18
0.5012797117233276,1981-08-19
0.49796026945114136,1981-08-20
0.49132049083709717,1981-08-21
0.488000750541687,1981-08-24
0.48136118054389954,1981-08-25
0.48136118054389954,1981-08-26
0.48136118054389954,1981-08-27
0.49132049083709717,1981-08-28
0.49132049083709717,1981-08-31
0.4874759614467621,1981-09-01
0.48404306173324585,1981-09-02
0.4806097447872162,1981-09-03
0.46687817573547363,1981-09-04
0.463445246219635,1981-09-08
0.4600123465061188,1981-09-09
0.47717705368995667,1981-09-10
0.4874759614467621,1981-09-11
0.4806097447872162,1981-09-14
0.4806097447872162,1981-09-15
0.4806097447872162,1981-09-16
0.4806097447872162,1981-09-17
0.47717705368995667,1981-09-18
0.48404306173324585,1981-09-21
0.47717705368995667,1981-09-22
0.4806097447872162,1981-09-23
0.47717705368995667,1981-09-24
0.4703114628791809,1981-09-25
0.463445246219635,1981-09-28
0.46687817573547363,1981-09-29
0.463445246219635,1981-09-30
0.4600123465061188,1981-10-01
0.4703114628791809,1981-10-02
0.47374439239501953,1981-10-05
0.46687817573547363,1981-10-06
0.47374439239501953,1981-10-07
0.47374439239501953,1981-10-08
0.47374439239501953,1981-10-09
0.47374439239501953,1981-10-12
0.47374439239501953,1981-10-13
0.4703114628791809,1981-10-14
0.47374439239501953,1981-10-15
0.4703114628791809,1981-10-16
0.47374439239501953,1981-10-19
0.47374439239501953,1981-10-20
0.4703114628791809,1981-10-21
0.46687817573547363,1981-10-22
0.4703114628791809,1981-10-23
0.4703114628791809,1981-10-26
0.47374439239501953,1981-10-27
0.48404306173324585,1981-10-28
0.4874759614467621,1981-10-29
0.511506199836731,1981-10-30
0.511506199836731,1981-11-02
0.51493901014328,1981-11-03
0.5218050479888916,1981-11-04
0.5183717608451843,1981-11-05
0.51493901014328,1981-11-06
0.5286707878112793,1981-11-09
0.5389698147773743,1981-11-10
0.5355364084243774,1981-11-11
0.5458356738090515,1981-11-12
0.5492684245109558,1981-11-13
0.5424026846885681,1981-11-16
0.5389698147773743,1981-11-17
0.5389698147773743,1981-11-18
0.5424026846885681,1981-11-19
0.5458356738090515,1981-11-20
0.5389698147773743,1981-11-23
0.5458356738090515,1981-11-24
0.5424026846885681,1981-11-25
0.5458356738090515,1981-11-27
0.5424026846885681,1981-11-30
0.5419771075248718,1981-12-01
0.5384351015090942,1981-12-02
0.5384351015090942,1981-12-03
0.5384351015090942,1981-12-04
0.5384351015090942,1981-12-07
0.5384351015090942,1981-12-08
0.5348926186561584,1981-12-09
0.5313505530357361,1981-12-10
0.5313505530357361,1981-12-11
0.5136391520500183,1981-12-14
0.5136391520500183,1981-12-15
0.49946972727775574,1981-12-16
0.5030115842819214,1981-12-17
0.5207237601280212,1981-12-18
0.5100963115692139,1981-12-21
0.5136391520500183,1981-12-22
0.5100963115692139,1981-12-23
0.5030115842819214,1981-12-24
0.49946972727775574,1981-12-28
0.5030115842819214,1981-12-29
0.5100963115692139,1981-12-30
0.5100963115692139,1981-12-31
0.5136391520500183,1982-01-04
0.5171809792518616,1982-01-05
0.5171809792518616,1982-01-06
0.5136391520500183,1982-01-07
0.5278081297874451,1982-01-08
0.5171809792518616,1982-01-11
0.5136391520500183,1982-01-12
0.5136391520500183,1982-01-13
0.5065541863441467,1982-01-14
0.5207237601280212,1982-01-15
0.5207237601280212,1982-01-18
0.5136391520500183,1982-01-19
0.5136391520500183,1982-01-20
0.5136391520500183,1982-01-21
0.5136391520500183,1982-01-22
0.5100963115692139,1982-01-25
0.5136391520500183,1982-01-26
0.5207237601280212,1982-01-27
0.5278081297874451,1982-01-28
0.5455198884010315,1982-01-29
0.5384351015090942,1982-02-01
0.5384351015090942,1982-02-02
0.5384351015090942,1982-02-03
0.5278081297874451,1982-02-04
0.5384351015090942,1982-02-05
0.5384351015090942,1982-02-08
0.5384351015090942,1982-02-09
0.5419771075248718,1982-02-10
0.5455198884010315,1982-02-11
0.5419771075248718,1982-02-12
0.5419771075248718,1982-02-16
0.5455198884010315,1982-02-17
0.5490624308586121,1982-02-18
0.5490624308586121,1982-02-19
0.5526043772697449,1982-02-22
0.556147038936615,1982-02-23
0.5667737722396851,1982-02-24
0.5667737722396851,1982-02-25
0.5632314085960388,1982-02-26
0.5664476752281189,1982-03-01
0.5664476752281189,1982-03-02
0.5627931952476501,1982-03-03
0.5554837584495544,1982-03-04
0.5701016783714294,1982-03-05
0.5774109363555908,1982-03-08
0.5847200751304626,1982-03-09
0.5810654759407043,1982-03-10
0.5810654759407043,1982-03-11
0.5737560987472534,1982-03-12
0.5701016783714294,1982-03-15
0.5554837584495544,1982-03-16
0.5664476752281189,1982-03-17
0.5701016783714294,1982-03-18
0.5701016783714294,1982-03-19
0.5810654759407043,1982-03-22
0.5847200751304626,1982-03-23
0.5810654759407043,1982-03-24
0.5810654759407043,1982-03-25
0.5810654759407043,1982-03-26
0.5810654759407043,1982-03-29
0.5701016783714294,1982-03-30
0.5664476752281189,1982-03-31
0.5701016783714294,1982-04-01
0.5774109363555908,1982-04-02
0.5701016783714294,1982-04-05
0.5737560987472534,1982-04-06
0.5810654759407043,1982-04-07
0.5847200751304626,1982-04-08
0.5920290946960449,1982-04-12
0.5956833362579346,1982-04-13
0.6029923558235168,1982-04-14
0.5993379354476929,1982-04-15
0.5993379354476929,1982-04-16
0.5993379354476929,1982-04-19
0.5956833362579346,1982-04-20
0.5993379354476929,1982-04-21
0.6066465973854065,1982-04-22
0.6212652325630188,1982-04-23
0.617610514163971,1982-04-26
0.617610514163971,1982-04-27
0.6249191761016846,1982-04-28
0.617610514163971,1982-04-29
0.6139560341835022,1982-04-30
0.617610514163971,1982-05-03
0.617610514163971,1982-05-04
0.6249191761016846,1982-05-05
0.6285737752914429,1982-05-06
0.6358830332756042,1982-05-07
0.6322281956672668,1982-05-10
0.6322281956672668,1982-05-11
0.6358830332756042,1982-05-12
0.6249191761016846,1982-05-13
0.6285737752914429,1982-05-14
0.6322281956672668,1982-05-17
0.6322281956672668,1982-05-18
0.6212652325630188,1982-05-19
0.6249191761016846,1982-05-20
0.6249191761016846,1982-05-21
0.6249191761016846,1982-05-24
0.617610514163971,1982-05-25
0.5993379354476929,1982-05-26
0.5993379354476929,1982-05-27
0.5960181951522827,1982-05-28
0.5847017765045166,1982-06-01
0.5884735584259033,1982-06-02
0.5922456979751587,1982-06-03
0.5884735584259033,1982-06-04
0.5884735584259033,1982-06-07
0.5922456979751587,1982-06-08
0.5922456979751587,1982-06-09
0.5922456979751587,1982-06-10
0.6035628914833069,1982-06-11
0.6035628914833069,1982-06-14
0.6035628914833069,1982-06-15
0.6111075282096863,1982-06-16
0.599790632724762,1982-06-17
0.5960181951522827,1982-06-18
0.599790632724762,1982-06-21
0.599790632724762,1982-06-22
0.5960181951522827,1982-06-23
0.5960181951522827,1982-06-24
0.599790632724762,1982-06-25
0.5960181951522827,1982-06-28
0.5922456979751587,1982-06-29
0.5960181951522827,1982-06-30
0.5922456979751587,1982-07-01
0.5884735584259033,1982-07-02
0.5922456979751587,1982-07-06
0.5847017765045166,1982-07-07
0.5847017765045166,1982-07-08
0.599790632724762,1982-07-09
0.6073352098464966,1982-07-12
0.599790632724762,1982-07-13
0.599790632724762,1982-07-14
0.599790632724762,1982-07-15
0.6035628914833069,1982-07-16
0.6111075282096863,1982-07-19
0.6337409615516663,1982-07-20
0.6299684643745422,1982-07-21
0.6299684643745422,1982-07-22
0.6224241256713867,1982-07-23
0.6148796677589417,1982-07-26
0.6035628914833069,1982-07-27
0.599790632724762,1982-07-28
0.6035628914833069,1982-07-29
0.599790632724762,1982-07-30
0.6186518669128418,1982-08-02
0.6186518669128418,1982-08-03
0.6035628914833069,1982-08-04
0.6035628914833069,1982-08-05
0.6111075282096863,1982-08-06
0.599790632724762,1982-08-09
0.6073352098464966,1982-08-10
0.6111075282096863,1982-08-11
0.6148796677589417,1982-08-12
0.6337409615516663,1982-08-13
0.6450576186180115,1982-08-16
0.6639194488525391,1982-08-17
0.6790085434913635,1982-08-18
0.6752364635467529,1982-08-19
0.6865532994270325,1982-08-20
0.6940973401069641,1982-08-23
0.6940973401069641,1982-08-24
0.6865532994270325,1982-08-25
0.6790085434913635,1982-08-26
0.6752364635467529,1982-08-27
0.6790085434913635,1982-08-30
0.6717085242271423,1982-08-31
0.6561779379844666,1982-09-01
0.663942813873291,1982-09-02
0.6794742941856384,1982-09-03
0.6755915880203247,1982-09-07
0.6678258180618286,1982-09-08
0.663942813873291,1982-09-09
0.6561779379844666,1982-09-10
0.6678258180618286,1982-09-13
0.6755915880203247,1982-09-14
0.6794742941856384,1982-09-15
0.6755915880203247,1982-09-16
0.6600609421730042,1982-09-17
0.663942813873291,1982-09-20
0.6833568811416626,1982-09-21
0.7027702927589417,1982-09-22
0.6950052380561829,1982-09-23
0.6872395277023315,1982-09-24
0.6833568811416626,1982-09-27
0.6755915880203247,1982-09-28
0.6600609421730042,1982-09-29
0.6600609421730042,1982-09-30
0.6717085242271423,1982-10-01
0.6794742941856384,1982-10-04
0.6794742941856384,1982-10-05
0.6872395277023315,1982-10-06
0.698887825012207,1982-10-07
0.7183010578155518,1982-10-08
0.7221839427947998,1982-10-11
0.7183010578155518,1982-10-12
0.7183010578155518,1982-10-13
0.7144185304641724,1982-10-14
0.698887825012207,1982-10-15
0.7066534161567688,1982-10-18
0.7144185304641724,1982-10-19
0.7066534161567688,1982-10-20
0.7105358839035034,1982-10-21
0.7105358839035034,1982-10-22
0.7105358839035034,1982-10-25
0.698887825012207,1982-10-26
0.698887825012207,1982-10-27
0.6950052380561829,1982-10-28
0.698887825012207,1982-10-29
0.7027702927589417,1982-11-01
0.7027702927589417,1982-11-02
0.7144185304641724,1982-11-03
0.6950052380561829,1982-11-04
0.7066534161567688,1982-11-05
0.698887825012207,1982-11-08
0.7027702927589417,1982-11-09
0.7027702927589417,1982-11-10
0.7027702927589417,1982-11-11
0.7066534161567688,1982-11-12
0.7105358839035034,1982-11-15
0.7066534161567688,1982-11-16
0.7144185304641724,1982-11-17
0.7066534161567688,1982-11-18
0.7105358839035034,1982-11-19
0.7066534161567688,1982-11-22
0.6950052380561829,1982-11-23
0.6872395277023315,1982-11-24
0.6794742941856384,1982-11-26
0.6833568811416626,1982-11-29
0.6755915880203247,1982-11-30
0.6800720691680908,1982-12-01
0.6800720691680908,1982-12-02
0.7000740766525269,1982-12-03
0.7000740766525269,1982-12-06
0.7040746212005615,1982-12-07
0.7040746212005615,1982-12-08
0.7040746212005615,1982-12-09
0.7040746212005615,1982-12-10
0.6960737109184265,1982-12-13
0.7040746212005615,1982-12-14
0.7040746212005615,1982-12-15
0.7040746212005615,1982-12-16
0.7040746212005615,1982-12-17
0.6960737109184265,1982-12-20
0.6920729279518127,1982-12-21
0.7000740766525269,1982-12-22
0.7240764498710632,1982-12-23
0.7320777177810669,1982-12-27
0.7280771732330322,1982-12-28
0.7360777854919434,1982-12-29
0.7360777854919434,1982-12-30
0.7440787553787231,1982-12-31
0.7360777854919434,1983-01-03
0.7480790615081787,1983-01-04
0.7560797929763794,1983-01-05
0.7520794868469238,1983-01-06
0.7520794868469238,1983-01-07
0.7560797929763794,1983-01-10
0.7640809416770935,1983-01-11
0.7680813670158386,1983-01-12
0.7760816216468811,1983-01-13
0.7600804567337036,1983-01-14
0.7520794868469238,1983-01-17
0.7520794868469238,1983-01-18
0.7640809416770935,1983-01-19
0.7560797929763794,1983-01-20
0.7480790615081787,1983-01-21
0.7360777854919434,1983-01-24
0.740077793598175,1983-01-25
0.7560797929763794,1983-01-26
0.7600804567337036,1983-01-27
0.7520794868469238,1983-01-28
0.7520794868469238,1983-01-31
0.7520794868469238,1983-02-01
0.7560797929763794,1983-02-02
0.7520794868469238,1983-02-03
0.7640809416770935,1983-02-04
0.7680813670158386,1983-02-07
0.7640809416770935,1983-02-08
0.7600804567337036,1983-02-09
0.7680813670158386,1983-02-10
0.7720818519592285,1983-02-11
0.7720818519592285,1983-02-14
0.7800825834274292,1983-02-15
0.7800825834274292,1983-02-16
0.7760816216468811,1983-02-17
0.7680813670158386,1983-02-18
0.7760816216468811,1983-02-22
0.7760816216468811,1983-02-23
0.7760816216468811,1983-02-24
0.7720818519592285,1983-02-25
0.7725747227668762,1983-02-28
0.7643557190895081,1983-03-01
0.7643557190895081,1983-03-02
0.7849031686782837,1983-03-03
0.7931221127510071,1983-03-04
0.7890124320983887,1983-03-07
0.7766842842102051,1983-03-08
0.7766842842102051,1983-03-09
0.7643557190895081,1983-03-10
0.7643557190895081,1983-03-11
0.7684655785560608,1983-03-14
0.7725747227668762,1983-03-15
0.7643557190895081,1983-03-16
0.7561374306678772,1983-03-17
0.760246217250824,1983-03-18
0.760246217250824,1983-03-21
0.7643557190895081,1983-03-22
0.7725747227668762,1983-03-23
0.7725747227668762,1983-03-24
0.7643557190895081,1983-03-25
0.7520273923873901,1983-03-28
0.7479186058044434,1983-03-29
0.7396988868713379,1983-03-30
0.7355897426605225,1983-03-31
0.7355897426605225,1983-04-04
0.7438090443611145,1983-04-05
0.7396988868713379,1983-04-06
0.7396988868713379,1983-04-07
0.7479186058044434,1983-04-08
0.7561374306678772,1983-04-11
0.7643557190895081,1983-04-12
0.7561374306678772,1983-04-13
0.7561374306678772,1983-04-14
0.7561374306678772,1983-04-15
0.7520273923873901,1983-04-18
0.7684655785560608,1983-04-19
0.7766842842102051,1983-04-20
0.7643557190895081,1983-04-21
0.760246217250824,1983-04-22
0.7643557190895081,1983-04-25
0.760246217250824,1983-04-26
0.7684655785560608,1983-04-27
0.7766842842102051,1983-04-28
0.7766842842102051,1983-04-29
0.7807934284210205,1983-05-02
0.7890124320983887,1983-05-03
0.7890124320983887,1983-05-04
0.7931221127510071,1983-05-05
0.7931221127510071,1983-05-06
0.7890124320983887,1983-05-09
0.7849031686782837,1983-05-10
0.7890124320983887,1983-05-11
0.7890124320983887,1983-05-12
0.7931221127510071,1983-05-13
0.7931221127510071,1983-05-16
0.7972313761711121,1983-05-17
0.8054505586624146,1983-05-18
0.8013405203819275,1983-05-19
0.8013405203819275,1983-05-20
0.8013405203819275,1983-05-23
0.8136691451072693,1983-05-24
0.8136691451072693,1983-05-25
0.7972313761711121,1983-05-26
0.8054505586624146,1983-05-27
0.7897395491600037,1983-05-31
0.7897395491600037,1983-06-01
0.7897395491600037,1983-06-02
0.7855163216590881,1983-06-03
0.7770705819129944,1983-06-06
0.7686237096786499,1983-06-07
0.7644010186195374,1983-06-08
0.7601771354675293,1983-06-09
0.755953848361969,1983-06-10
0.7644010186195374,1983-06-13
0.7601771354675293,1983-06-14
0.7644010186195374,1983-06-15
0.7644010186195374,1983-06-16
0.7517310976982117,1983-06-17
0.7432845234870911,1983-06-20
0.7517310976982117,1983-06-21
0.7517310976982117,1983-06-22
