FAST,Date
0.08177130669355392,1988-07-29
0.08177130669355392,1988-08-01
0.08177130669355392,1988-08-02
0.08177130669355392,1988-08-03
0.08177130669355392,1988-08-04
0.08340725302696228,1988-08-05
0.08340725302696228,1988-08-08
0.08177130669355392,1988-08-09
0.08177130669355392,1988-08-10
0.08095362782478333,1988-08-11
0.08340725302696228,1988-08-12
0.08258899301290512,1988-08-15
0.08340725302696228,1988-08-16
0.08340725302696228,1988-08-17
0.08177130669355392,1988-08-18
0.08218016475439072,1988-08-19
0.08177130669355392,1988-08-22
0.07604765892028809,1988-08-23
0.07441233843564987,1988-08-24
0.07523002475500107,1988-08-25
0.07523002475500107,1988-08-26
0.07523002475500107,1988-08-29
0.07523002475500107,1988-08-30
0.07768300920724869,1988-08-31
0.0768653079867363,1988-09-01
0.0768653079867363,1988-09-02
0.0768653079867363,1988-09-06
0.07604765892028809,1988-09-07
0.0772741511464119,1988-09-08
0.0772741511464119,1988-09-09
0.0793183445930481,1988-09-12
0.08258899301290512,1988-09-13
0.08340725302696228,1988-09-14
0.08340725302696228,1988-09-15
0.08340725302696228,1988-09-16
0.08586026728153229,1988-09-19
0.08831323683261871,1988-09-20
0.09199272841215134,1988-09-21
0.09321985393762589,1988-09-22
0.09321985393762589,1988-09-23
0.09567278623580933,1988-09-26
0.09567278623580933,1988-09-27
0.09444635361433029,1988-09-28
0.09567278623580933,1988-09-29
0.09689927101135254,1988-09-30
0.09812576323747635,1988-10-03
0.09689927101135254,1988-10-04
0.09567278623580933,1988-10-05
0.09812576323747635,1988-10-06
0.09689927101135254,1988-10-07
0.09567278623580933,1988-10-10
0.09567278623580933,1988-10-11
0.09321985393762589,1988-10-12
0.09567278623580933,1988-10-13
0.09321985393762589,1988-10-14
0.09567278623580933,1988-10-17
0.09567278623580933,1988-10-18
0.09444635361433029,1988-10-19
0.09444635361433029,1988-10-20
0.09689927101135254,1988-10-21
0.09567278623580933,1988-10-24
0.09567278623580933,1988-10-25
0.09321985393762589,1988-10-26
0.08831323683261871,1988-10-27
0.09076621383428574,1988-10-28
0.09076621383428574,1988-10-31
0.08831323683261871,1988-11-01
0.09076621383428574,1988-11-02
0.08831323683261871,1988-11-03
0.08586026728153229,1988-11-04
0.08586026728153229,1988-11-07
0.08831323683261871,1988-11-08
0.08831323683261871,1988-11-09
0.08586026728153229,1988-11-10
0.08647318184375763,1988-11-11
0.09321985393762589,1988-11-14
0.09321985393762589,1988-11-15
0.09199272841215134,1988-11-16
0.08831323683261871,1988-11-17
0.09076621383428574,1988-11-18
0.09076621383428574,1988-11-21
0.09076621383428574,1988-11-22
0.09076621383428574,1988-11-23
0.09076621383428574,1988-11-25
0.09076621383428574,1988-11-28
0.08831323683261871,1988-11-29
0.09321985393762589,1988-11-30
0.09567278623580933,1988-12-01
0.09199272841215134,1988-12-02
0.09321985393762589,1988-12-05
0.09567278623580933,1988-12-06
0.09689927101135254,1988-12-07
0.09689927101135254,1988-12-08
0.09689927101135254,1988-12-09
0.09689927101135254,1988-12-12
0.09444635361433029,1988-12-13
0.09689927101135254,1988-12-14
0.09444635361433029,1988-12-15
0.09689927101135254,1988-12-16
0.09321985393762589,1988-12-19
0.09321985393762589,1988-12-20
0.09321985393762589,1988-12-21
0.09321985393762589,1988-12-22
0.09321985393762589,1988-12-23
0.09321985393762589,1988-12-27
0.09321985393762589,1988-12-28
0.09321985393762589,1988-12-29
0.09321985393762589,1988-12-30
0.09321985393762589,1989-01-03
0.09321985393762589,1989-01-04
0.09444635361433029,1989-01-05
0.09444635361433029,1989-01-06
0.09567278623580933,1989-01-09
0.09567278623580933,1989-01-10
0.09567278623580933,1989-01-11
0.09812576323747635,1989-01-12
0.09812576323747635,1989-01-13
0.09812576323747635,1989-01-16
0.0987393781542778,1989-01-17
0.09935227781534195,1989-01-18
0.09812576323747635,1989-01-19
0.09935227781534195,1989-01-20
0.10057882964611053,1989-01-23
0.10057882964611053,1989-01-24
0.10425891727209091,1989-01-25
0.10548537969589233,1989-01-26
0.10793838649988174,1989-01-27
0.10916496813297272,1989-01-30
0.10671189427375793,1989-01-31
0.10793838649988174,1989-02-01
0.10671189427375793,1989-02-02
0.10793838649988174,1989-02-03
0.10671189427375793,1989-02-06
0.10916496813297272,1989-02-07
0.10916496813297272,1989-02-08
0.10916496813297272,1989-02-09
0.10548537969589233,1989-02-10
0.1030324399471283,1989-02-13
0.10180529206991196,1989-02-14
0.1030324399471283,1989-02-15
0.10425891727209091,1989-02-16
0.10180529206991196,1989-02-17
0.10180529206991196,1989-02-21
0.10241887718439102,1989-02-22
0.1030324399471283,1989-02-23
0.1030324399471283,1989-02-24
0.10241887718439102,1989-02-27
0.10180529206991196,1989-02-28
0.10180529206991196,1989-03-01
0.10180529206991196,1989-03-02
0.1030324399471283,1989-03-03
0.10119237005710602,1989-03-06
0.10671189427375793,1989-03-07
0.10793838649988174,1989-03-08
0.10793838649988174,1989-03-09
0.10671189427375793,1989-03-10
0.10609837621450424,1989-03-13
0.10916496813297272,1989-03-14
0.11407151818275452,1989-03-15
0.11775095015764236,1989-03-16
0.11284493654966354,1989-03-17
0.11161784082651138,1989-03-20
0.11284493654966354,1989-03-21
0.11284493654966354,1989-03-22
0.11284493654966354,1989-03-23
0.11284493654966354,1989-03-27
0.11529802531003952,1989-03-28
0.11775095015764236,1989-03-29
0.11652450263500214,1989-03-30
0.11775095015764236,1989-03-31
0.11775095015764236,1989-04-03
0.11529802531003952,1989-04-04
0.11039135605096817,1989-04-05
0.11161784082651138,1989-04-06
0.11039135605096817,1989-04-07
0.11161784082651138,1989-04-10
0.11284493654966354,1989-04-11
0.11284493654966354,1989-04-12
0.11529802531003952,1989-04-13
0.11529802531003952,1989-04-14
0.10916496813297272,1989-04-17
0.11161784082651138,1989-04-18
0.11407151818275452,1989-04-19
0.11652450263500214,1989-04-20
0.11529802531003952,1989-04-21
0.11529802531003952,1989-04-24
0.11284493654966354,1989-04-25
0.11284493654966354,1989-04-26
0.11529802531003952,1989-04-27
0.11529802531003952,1989-04-28
0.11529802531003952,1989-05-01
0.11529802531003952,1989-05-02
0.11529802531003952,1989-05-03
0.11652450263500214,1989-05-04
0.11407151818275452,1989-05-05
0.11652450263500214,1989-05-08
0.11529802531003952,1989-05-09
0.11652450263500214,1989-05-10
0.11652450263500214,1989-05-11
0.11529802531003952,1989-05-12
0.12020400911569595,1989-05-15
0.12143045663833618,1989-05-16
0.12143045663833618,1989-05-17
0.12265761196613312,1989-05-18
0.12327057868242264,1989-05-19
0.12143045663833618,1989-05-22
0.12143045663833618,1989-05-23
0.12265761196613312,1989-05-24
0.12143045663833618,1989-05-25
0.12265761196613312,1989-05-26
0.12143045663833618,1989-05-30
0.12143045663833618,1989-05-31
0.12265761196613312,1989-06-01
0.12143045663833618,1989-06-02
0.12388412654399872,1989-06-05
0.12633711099624634,1989-06-06
0.12633711099624634,1989-06-07
0.12756365537643433,1989-06-08
0.12756365537643433,1989-06-09
0.12572354078292847,1989-06-12
0.12756365537643433,1989-06-13
0.12756365537643433,1989-06-14
0.12633711099624634,1989-06-15
0.12633711099624634,1989-06-16
0.13001658022403717,1989-06-19
0.12756365537643433,1989-06-20
0.12756365537643433,1989-06-21
0.12756365537643433,1989-06-22
0.13001658022403717,1989-06-23
0.12756365537643433,1989-06-26
0.12756365537643433,1989-06-27
0.12817706167697906,1989-06-28
0.12388412654399872,1989-06-29
0.12511059641838074,1989-06-30
0.12388412654399872,1989-07-03
0.12633711099624634,1989-07-05
0.12756365537643433,1989-07-06
0.12756365537643433,1989-07-07
0.12756365537643433,1989-07-10
0.13001658022403717,1989-07-11
0.1312430202960968,1989-07-12
0.1312430202960968,1989-07-13
0.13001658022403717,1989-07-14
0.13247014582157135,1989-07-17
0.13001658022403717,1989-07-18
0.12756365537643433,1989-07-19
0.12756365537643433,1989-07-20
0.13001658022403717,1989-07-21
0.13001658022403717,1989-07-24
0.12879008054733276,1989-07-25
0.12879008054733276,1989-07-26
0.12879008054733276,1989-07-27
0.12756365537643433,1989-07-28
0.12879008054733276,1989-07-31
0.1312430202960968,1989-08-01
0.13185659050941467,1989-08-02
0.13247014582157135,1989-08-03
0.13369663059711456,1989-08-04
0.13001658022403717,1989-08-07
0.13001658022403717,1989-08-08
0.13369663059711456,1989-08-09
0.13247014582157135,1989-08-10
0.13492318987846375,1989-08-11
0.13247014582157135,1989-08-14
0.13247014582157135,1989-08-15
0.13492318987846375,1989-08-16
0.13737615942955017,1989-08-17
0.13737615942955017,1989-08-18
0.13737615942955017,1989-08-21
0.13737615942955017,1989-08-22
0.14228276908397675,1989-08-23
0.14350923895835876,1989-08-24
0.14228276908397675,1989-08-25
0.14350923895835876,1989-08-28
0.14596222341060638,1989-08-29
0.14596222341060638,1989-08-30
0.14596222341060638,1989-08-31
0.14596222341060638,1989-09-01
0.148415207862854,1989-09-05
0.14964169263839722,1989-09-06
0.1508682370185852,1989-09-07
0.148415207862854,1989-09-08
0.1508682370185852,1989-09-11
0.1508682370185852,1989-09-12
0.14596222341060638,1989-09-13
0.14350923895835876,1989-09-14
0.14596222341060638,1989-09-15
0.14228276908397675,1989-09-18
0.1410556435585022,1989-09-19
0.1398291289806366,1989-09-20
0.14228276908397675,1989-09-21
0.1398291289806366,1989-09-22
0.14228276908397675,1989-09-25
0.13614965975284576,1989-09-26
0.13860270380973816,1989-09-27
0.13737615942955017,1989-09-28
0.13798962533473969,1989-09-29
0.1416691690683365,1989-10-02
0.14350923895835876,1989-10-03
0.1447356790304184,1989-10-04
0.14596222341060638,1989-10-05
0.14596222341060638,1989-10-06
0.14596222341060638,1989-10-09
0.14596222341060638,1989-10-10
0.14596222341060638,1989-10-11
0.148415207862854,1989-10-12
0.1410556435585022,1989-10-13
0.13247014582157135,1989-10-16
0.1312430202960968,1989-10-17
0.13369663059711456,1989-10-18
0.13737615942955017,1989-10-19
0.13492318987846375,1989-10-20
0.13369663059711456,1989-10-23
0.13247014582157135,1989-10-24
0.13737615942955017,1989-10-25
0.13492318987846375,1989-10-26
0.13614965975284576,1989-10-27
0.13614965975284576,1989-10-30
0.13614965975284576,1989-10-31
0.13614965975284576,1989-11-01
0.13737615942955017,1989-11-02
0.1398291289806366,1989-11-03
0.1398291289806366,1989-11-06
0.14228276908397675,1989-11-07
0.1447356790304184,1989-11-08
0.1447356790304184,1989-11-09
0.1447356790304184,1989-11-10
0.14596222341060638,1989-11-13
0.1447356790304184,1989-11-14
0.1447356790304184,1989-11-15
0.1447356790304184,1989-11-16
0.14596222341060638,1989-11-17
0.1410556435585022,1989-11-20
0.14228276908397675,1989-11-21
0.1410556435585022,1989-11-22
0.14228276908397675,1989-11-24
0.14228276908397675,1989-11-27
0.13737615942955017,1989-11-28
0.1398291289806366,1989-11-29
0.1398291289806366,1989-11-30
0.14350923895835876,1989-12-01
0.1410556435585022,1989-12-04
0.1441221684217453,1989-12-05
0.1447356790304184,1989-12-06
0.14228276908397675,1989-12-07
0.1447356790304184,1989-12-08
0.1447356790304184,1989-12-11
0.1447356790304184,1989-12-12
0.1453486979007721,1989-12-13
0.1447356790304184,1989-12-14
0.14228276908397675,1989-12-15
0.1410556435585022,1989-12-18
0.1398291289806366,1989-12-19
0.13860270380973816,1989-12-20
0.1398291289806366,1989-12-21
0.1398291289806366,1989-12-22
0.1398291289806366,1989-12-26
0.1428956687450409,1989-12-27
0.14596222341060638,1989-12-28
0.14718873798847198,1989-12-29
0.1508682370185852,1990-01-02
0.1508682370185852,1990-01-03
0.1545483022928238,1990-01-04
0.15332184731960297,1990-01-05
0.15209531784057617,1990-01-08
0.1508682370185852,1990-01-09
0.14718873798847198,1990-01-10
0.148415207862854,1990-01-11
0.14228276908397675,1990-01-12
0.14228276908397675,1990-01-15
0.1398291289806366,1990-01-16
0.14228276908397675,1990-01-17
0.1410556435585022,1990-01-18
0.14718873798847198,1990-01-19
0.14718873798847198,1990-01-22
0.15332184731960297,1990-01-23
0.15209531784057617,1990-01-24
0.1508682370185852,1990-01-25
0.1447356790304184,1990-01-26
0.1447356790304184,1990-01-29
0.14350923895835876,1990-01-30
0.14228276908397675,1990-01-31
0.14350923895835876,1990-02-01
0.14350923895835876,1990-02-02
0.1447356790304184,1990-02-05
0.14596222341060638,1990-02-06
0.14718873798847198,1990-02-07
0.15332184731960297,1990-02-08
0.15577484667301178,1990-02-09
0.15209531784057617,1990-02-12
0.15209531784057617,1990-02-13
0.15577484667301178,1990-02-14
0.15332184731960297,1990-02-15
0.15700136125087738,1990-02-16
0.15332184731960297,1990-02-20
0.15577484667301178,1990-02-21
0.16558736562728882,1990-02-22
0.1643608957529068,1990-02-23
0.1643608957529068,1990-02-26
0.16681379079818726,1990-02-27
0.16926687955856323,1990-02-28
0.16926687955856323,1990-03-01
0.17172053456306458,1990-03-02
0.1741734743118286,1990-03-05
0.1741734743118286,1990-03-06
0.17662647366523743,1990-03-07
0.17662647366523743,1990-03-08
0.1741734743118286,1990-03-09
0.16926687955856323,1990-03-12
0.1741734743118286,1990-03-13
0.17907950282096863,1990-03-14
0.17907950282096863,1990-03-15
0.181533083319664,1990-03-16
0.18398602306842804,1990-03-19
0.18398602306842804,1990-03-20
0.19134557247161865,1990-03-21
0.18521256744861603,1990-03-22
0.18889205157756805,1990-03-23
0.1962515264749527,1990-03-26
0.1962515264749527,1990-03-27
0.1962515264749527,1990-03-28
0.1962515264749527,1990-03-29
0.1987045556306839,1990-03-30
0.20115824043750763,1990-04-02
0.20606419444084167,1990-04-03
0.20115824043750763,1990-04-04
0.20606419444084167,1990-04-05
0.20361116528511047,1990-04-06
0.20851723849773407,1990-04-09
0.21097075939178467,1990-04-10
0.20851723849773407,1990-04-11
0.21097075939178467,1990-04-12
0.2158767729997635,1990-04-16
0.2158767729997635,1990-04-17
0.21832993626594543,1990-04-18
0.22078338265419006,1990-04-19
0.21097075939178467,1990-04-20
0.20851723849773407,1990-04-23
0.20851723849773407,1990-04-24
0.21097075939178467,1990-04-25
0.2158767729997635,1990-04-26
0.21342378854751587,1990-04-27
0.21342378854751587,1990-04-30
0.21342378854751587,1990-05-01
0.21710330247879028,1990-05-02
0.21832993626594543,1990-05-03
0.22323641180992126,1990-05-04
0.2256893664598465,1990-05-07
0.23304900527000427,1990-05-08
0.23304900527000427,1990-05-09
0.23182256519794464,1990-05-10
0.24286146461963654,1990-05-11
0.24286146461963654,1990-05-14
0.24531464278697968,1990-05-15
0.24531464278697968,1990-05-16
0.24531464278697968,1990-05-17
0.24776756763458252,1990-05-18
0.24286146461963654,1990-05-21
0.24531464278697968,1990-05-22
0.24040858447551727,1990-05-23
0.23304900527000427,1990-05-24
0.22323641180992126,1990-05-25
0.2256893664598465,1990-05-29
0.23550190031528473,1990-05-30
0.2256893664598465,1990-05-31
0.21710330247879028,1990-06-01
0.21219725906848907,1990-06-04
0.21832993626594543,1990-06-05
0.21832993626594543,1990-06-06
0.22078338265419006,1990-06-07
0.21832993626594543,1990-06-08
0.21955624222755432,1990-06-11
0.22323641180992126,1990-06-12
0.21832993626594543,1990-06-13
0.21832993626594543,1990-06-14
0.20974357426166534,1990-06-15
0.20115824043750763,1990-06-18
0.20115824043750763,1990-06-19
0.20115824043750763,1990-06-20
0.20115824043750763,1990-06-21
0.20115824043750763,1990-06-22
0.20361116528511047,1990-06-25
0.20851723849773407,1990-06-26
0.21342378854751587,1990-06-27
0.21832993626594543,1990-06-28
0.2256893664598465,1990-06-29
0.22814242541790009,1990-07-02
0.23550190031528473,1990-07-03
0.23550190031528473,1990-07-05
0.23304900527000427,1990-07-06
0.23795507848262787,1990-07-09
0.23304900527000427,1990-07-10
0.23304900527000427,1990-07-11
0.23304900527000427,1990-07-12
0.23795507848262787,1990-07-13
0.24040858447551727,1990-07-16
0.24040858447551727,1990-07-17
0.23059605062007904,1990-07-18
0.2256893664598465,1990-07-19
0.22323641180992126,1990-07-20
0.21832993626594543,1990-07-23
0.22078338265419006,1990-07-24
0.22078338265419006,1990-07-25
0.21342378854751587,1990-07-26
0.21832993626594543,1990-07-27
0.21342378854751587,1990-07-30
0.2158767729997635,1990-07-31
0.20851723849773407,1990-08-01
0.20851723849773407,1990-08-02
0.19134557247161865,1990-08-03
0.19134557247161865,1990-08-06
0.1987045556306839,1990-08-07
0.20115824043750763,1990-08-08
0.20851723849773407,1990-08-09
0.20115824043750763,1990-08-10
0.1962515264749527,1990-08-13
0.19502511620521545,1990-08-14
0.19379854202270508,1990-08-15
0.18643903732299805,1990-08-16
0.17907950282096863,1990-08-17
0.1741734743118286,1990-08-20
0.16926687955856323,1990-08-21
0.17785295844078064,1990-08-22
0.1741734743118286,1990-08-23
0.181533083319664,1990-08-24
0.18889205157756805,1990-08-27
0.1962515264749527,1990-08-28
0.1987045556306839,1990-08-29
0.19747813045978546,1990-08-30
0.20115824043750763,1990-08-31
0.21832993626594543,1990-09-04
0.20606419444084167,1990-09-05
0.1999310851097107,1990-09-06
0.20115824043750763,1990-09-07
0.20606419444084167,1990-09-10
0.20606419444084167,1990-09-11
0.20851723849773407,1990-09-12
0.21097075939178467,1990-09-13
0.22323641180992126,1990-09-14
0.2158767729997635,1990-09-17
0.2158767729997635,1990-09-18
0.21465033292770386,1990-09-19
0.20361116528511047,1990-09-20
0.20361116528511047,1990-09-21
0.1962515264749527,1990-09-24
0.20115824043750763,1990-09-25
0.1962515264749527,1990-09-26
0.1962515264749527,1990-09-27
0.1999310851097107,1990-09-28
0.20606419444084167,1990-10-01
0.20361116528511047,1990-10-02
0.19747813045978546,1990-10-03
0.19379854202270508,1990-10-04
0.18766550719738007,1990-10-05
0.18643903732299805,1990-10-08
0.17049330472946167,1990-10-09
0.16926687955856323,1990-10-10
0.16681379079818726,1990-10-11
0.17172053456306458,1990-10-12
0.1545483022928238,1990-10-15
0.1447356790304184,1990-10-16
0.1447356790304184,1990-10-17
0.14228276908397675,1990-10-18
0.14228276908397675,1990-10-19
0.14228276908397675,1990-10-22
0.14718873798847198,1990-10-23
0.15209531784057617,1990-10-24
0.14964169263839722,1990-10-25
0.14964169263839722,1990-10-26
0.13369663059711456,1990-10-29
0.13492318987846375,1990-10-30
0.13369663059711456,1990-10-31
0.13001658022403717,1990-11-01
0.13492318987846375,1990-11-02
0.14964169263839722,1990-11-05
0.1545483022928238,1990-11-06
0.148415207862854,1990-11-07
0.14964169263839722,1990-11-08
0.1545483022928238,1990-11-09
0.15700136125087738,1990-11-12
0.16681379079818726,1990-11-13
0.17172053456306458,1990-11-14
0.17172053456306458,1990-11-15
0.17907950282096863,1990-11-16
0.17662647366523743,1990-11-19
0.1741734743118286,1990-11-20
0.17662647366523743,1990-11-21
0.17907950282096863,1990-11-23
0.17907950282096863,1990-11-26
0.18643903732299805,1990-11-27
0.18521256744861603,1990-11-28
0.17662647366523743,1990-11-29
0.1741734743118286,1990-11-30
0.17662647366523743,1990-12-03
0.18643903732299805,1990-12-04
0.19379854202270508,1990-12-05
0.19134557247161865,1990-12-06
0.18643903732299805,1990-12-07
0.18643903732299805,1990-12-10
0.17907950282096863,1990-12-11
0.17907950282096863,1990-12-12
0.181533083319664,1990-12-13
0.1741734743118286,1990-12-14
0.16926687955856323,1990-12-17
0.17172053456306458,1990-12-18
0.17662647366523743,1990-12-19
0.17662647366523743,1990-12-20
0.17907950282096863,1990-12-21
0.17662647366523743,1990-12-24
0.17785295844078064,1990-12-26
0.1741734743118286,1990-12-27
0.1643608957529068,1990-12-28
0.1606808304786682,1990-12-31
0.16190789639949799,1991-01-02
0.1643608957529068,1991-01-03
0.16681379079818726,1991-01-04
0.1643608957529068,1991-01-07
0.1643608957529068,1991-01-08
0.16804039478302002,1991-01-09
0.1643608957529068,1991-01-10
0.1643608957529068,1991-01-11
0.16190789639949799,1991-01-14
0.1643608957529068,1991-01-15
0.16926687955856323,1991-01-16
0.17907950282096863,1991-01-17
0.17785295844078064,1991-01-18
0.17662647366523743,1991-01-21
0.181533083319664,1991-01-22
0.17907950282096863,1991-01-23
0.19134557247161865,1991-01-24
0.19379854202270508,1991-01-25
0.19379854202270508,1991-01-28
0.19257217645645142,1991-01-29
0.1962515264749527,1991-01-30
0.19134557247161865,1991-01-31
0.19134557247161865,1991-02-01
