UAL,Date
6.650000095367432,2009-10-27
6.329999923706055,2009-10-28
6.639999866485596,2009-10-29
6.510000228881836,2009-10-30
6.440000057220459,2009-11-02
6.639999866485596,2009-11-03
6.460000038146973,2009-11-04
6.519999980926514,2009-11-05
6.960000038146973,2009-11-06
7.0,2009-11-09
6.699999809265137,2009-11-10
7.300000190734863,2009-11-11
7.119999885559082,2009-11-12
7.25,2009-11-13
7.510000228881836,2009-11-16
7.480000019073486,2009-11-17
7.159999847412109,2009-11-18
7.070000171661377,2009-11-19
7.019999980926514,2009-11-20
7.150000095367432,2009-11-23
7.079999923706055,2009-11-24
7.329999923706055,2009-11-25
7.25,2009-11-27
7.760000228881836,2009-11-30
8.260000228881836,2009-12-01
9.289999961853027,2009-12-02
9.220000267028809,2009-12-03
9.720000267028809,2009-12-04
9.829999923706055,2009-12-07
9.869999885559082,2009-12-08
10.0,2009-12-09
10.170000076293945,2009-12-10
10.989999771118164,2009-12-11
11.520000457763672,2009-12-14
11.050000190734863,2009-12-15
11.260000228881836,2009-12-16
11.149999618530273,2009-12-17
11.420000076293945,2009-12-18
11.520000457763672,2009-12-21
12.930000305175781,2009-12-22
13.09000015258789,2009-12-23
13.09000015258789,2009-12-24
12.640000343322754,2009-12-28
12.670000076293945,2009-12-29
12.800000190734863,2009-12-30
12.90999984741211,2009-12-31
12.800000190734863,2010-01-04
13.90999984741211,2010-01-05
13.270000457763672,2010-01-06
13.550000190734863,2010-01-07
13.329999923706055,2010-01-08
13.109999656677246,2010-01-11
12.6899995803833,2010-01-12
13.949999809265137,2010-01-13
13.930000305175781,2010-01-14
13.25,2010-01-15
13.260000228881836,2010-01-19
13.550000190734863,2010-01-20
13.130000114440918,2010-01-21
13.210000038146973,2010-01-22
12.880000114440918,2010-01-25
12.789999961853027,2010-01-26
12.829999923706055,2010-01-27
12.630000114440918,2010-01-28
12.229999542236328,2010-01-29
12.75,2010-02-01
13.720000267028809,2010-02-02
13.359999656677246,2010-02-03
12.359999656677246,2010-02-04
12.779999732971191,2010-02-05
13.069999694824219,2010-02-08
15.359999656677246,2010-02-09
15.359999656677246,2010-02-10
15.65999984741211,2010-02-11
15.949999809265137,2010-02-12
15.680000305175781,2010-02-16
15.489999771118164,2010-02-17
14.979999542236328,2010-02-18
15.329999923706055,2010-02-19
15.529999732971191,2010-02-22
15.579999923706055,2010-02-23
15.670000076293945,2010-02-24
15.65999984741211,2010-02-25
17.149999618530273,2010-02-26
18.030000686645508,2010-03-01
17.8700008392334,2010-03-02
18.25,2010-03-03
18.059999465942383,2010-03-04
18.229999542236328,2010-03-05
17.520000457763672,2010-03-08
18.15999984741211,2010-03-09
18.979999542236328,2010-03-10
19.170000076293945,2010-03-11
19.68000030517578,2010-03-12
19.8799991607666,2010-03-15
20.18000030517578,2010-03-16
19.489999771118164,2010-03-17
19.530000686645508,2010-03-18
18.530000686645508,2010-03-19
19.43000030517578,2010-03-22
19.530000686645508,2010-03-23
19.600000381469727,2010-03-24
19.65999984741211,2010-03-25
19.90999984741211,2010-03-26
19.989999771118164,2010-03-29
19.709999084472656,2010-03-30
19.549999237060547,2010-03-31
19.510000228881836,2010-04-01
19.350000381469727,2010-04-05
19.469999313354492,2010-04-06
18.950000762939453,2010-04-07
20.229999542236328,2010-04-08
20.5,2010-04-09
21.469999313354492,2010-04-12
21.479999542236328,2010-04-13
22.360000610351562,2010-04-14
23.540000915527344,2010-04-15
22.829999923706055,2010-04-16
21.65999984741211,2010-04-19
21.780000686645508,2010-04-20
21.43000030517578,2010-04-21
21.709999084472656,2010-04-22
22.989999771118164,2010-04-23
22.360000610351562,2010-04-26
20.510000228881836,2010-04-27
21.75,2010-04-28
21.469999313354492,2010-04-29
21.600000381469727,2010-04-30
22.110000610351562,2010-05-03
19.770000457763672,2010-05-04
19.780000686645508,2010-05-05
17.969999313354492,2010-05-06
17.889999389648438,2010-05-07
19.43000030517578,2010-05-10
19.549999237060547,2010-05-11
20.3700008392334,2010-05-12
20.110000610351562,2010-05-13
19.850000381469727,2010-05-14
19.950000762939453,2010-05-17
19.3700008392334,2010-05-18
18.84000015258789,2010-05-19
17.709999084472656,2010-05-20
18.530000686645508,2010-05-21
18.280000686645508,2010-05-24
18.959999084472656,2010-05-25
19.75,2010-05-26
20.389999389648438,2010-05-27
20.010000228881836,2010-05-28
19.350000381469727,2010-06-01
21.780000686645508,2010-06-02
22.239999771118164,2010-06-03
21.079999923706055,2010-06-04
20.299999237060547,2010-06-07
20.829999923706055,2010-06-08
21.34000015258789,2010-06-09
21.950000762939453,2010-06-10
22.780000686645508,2010-06-11
22.90999984741211,2010-06-14
23.739999771118164,2010-06-15
23.969999313354492,2010-06-16
23.920000076293945,2010-06-17
23.799999237060547,2010-06-18
23.239999771118164,2010-06-21
22.100000381469727,2010-06-22
22.0,2010-06-23
21.489999771118164,2010-06-24
20.90999984741211,2010-06-25
20.809999465942383,2010-06-28
19.989999771118164,2010-06-29
20.559999465942383,2010-06-30
20.719999313354492,2010-07-01
18.59000015258789,2010-07-02
18.639999389648438,2010-07-06
20.049999237060547,2010-07-07
20.510000228881836,2010-07-08
21.360000610351562,2010-07-09
21.420000076293945,2010-07-12
22.440000534057617,2010-07-13
22.700000762939453,2010-07-14
21.979999542236328,2010-07-15
21.350000381469727,2010-07-16
21.18000030517578,2010-07-19
22.200000762939453,2010-07-20
21.770000457763672,2010-07-21
22.780000686645508,2010-07-22
22.959999084472656,2010-07-23
24.25,2010-07-26
23.709999084472656,2010-07-27
23.780000686645508,2010-07-28
23.780000686645508,2010-07-29
23.739999771118164,2010-07-30
24.170000076293945,2010-08-02
23.200000762939453,2010-08-03
22.610000610351562,2010-08-04
22.299999237060547,2010-08-05
22.31999969482422,2010-08-06
23.229999542236328,2010-08-09
22.459999084472656,2010-08-10
21.0,2010-08-11
21.360000610351562,2010-08-12
21.479999542236328,2010-08-13
21.739999771118164,2010-08-16
21.229999542236328,2010-08-17
21.43000030517578,2010-08-18
20.579999923706055,2010-08-19
20.510000228881836,2010-08-20
20.469999313354492,2010-08-23
19.729999542236328,2010-08-24
19.3700008392334,2010-08-25
19.639999389648438,2010-08-26
20.450000762939453,2010-08-27
20.709999084472656,2010-08-30
21.200000762939453,2010-08-31
21.93000030517578,2010-09-01
22.290000915527344,2010-09-02
22.5,2010-09-03
22.270000457763672,2010-09-07
22.059999465942383,2010-09-08
20.940000534057617,2010-09-09
20.84000015258789,2010-09-10
21.299999237060547,2010-09-13
21.770000457763672,2010-09-14
21.709999084472656,2010-09-15
22.219999313354492,2010-09-16
21.950000762939453,2010-09-17
22.420000076293945,2010-09-20
23.5,2010-09-21
22.639999389648438,2010-09-22
22.389999389648438,2010-09-23
22.790000915527344,2010-09-24
22.84000015258789,2010-09-27
23.020000457763672,2010-09-28
23.40999984741211,2010-09-29
23.65999984741211,2010-09-30
24.700000762939453,2010-10-01
24.100000381469727,2010-10-04
24.469999313354492,2010-10-05
24.969999313354492,2010-10-06
25.719999313354492,2010-10-07
26.440000534057617,2010-10-08
26.040000915527344,2010-10-11
26.979999542236328,2010-10-12
26.690000534057617,2010-10-13
25.829999923706055,2010-10-14
26.149999618530273,2010-10-15
26.31999969482422,2010-10-18
25.690000534057617,2010-10-19
27.6299991607666,2010-10-20
27.799999237060547,2010-10-21
27.709999084472656,2010-10-22
27.709999084472656,2010-10-25
28.440000534057617,2010-10-26
29.530000686645508,2010-10-27
28.920000076293945,2010-10-28
29.040000915527344,2010-10-29
28.399999618530273,2010-11-01
28.610000610351562,2010-11-02
28.93000030517578,2010-11-03
27.860000610351562,2010-11-04
27.860000610351562,2010-11-05
28.59000015258789,2010-11-08
28.049999237060547,2010-11-09
28.040000915527344,2010-11-10
28.399999618530273,2010-11-11
27.8700008392334,2010-11-12
27.469999313354492,2010-11-15
27.18000030517578,2010-11-16
27.34000015258789,2010-11-17
27.979999542236328,2010-11-18
28.6200008392334,2010-11-19
28.68000030517578,2010-11-22
27.920000076293945,2010-11-23
29.209999084472656,2010-11-24
28.860000610351562,2010-11-26
28.200000762939453,2010-11-29
27.68000030517578,2010-11-30
28.3700008392334,2010-12-01
28.209999084472656,2010-12-02
27.729999542236328,2010-12-03
27.040000915527344,2010-12-06
25.780000686645508,2010-12-07
25.420000076293945,2010-12-08
26.149999618530273,2010-12-09
26.100000381469727,2010-12-10
25.190000534057617,2010-12-13
24.40999984741211,2010-12-14
23.860000610351562,2010-12-15
24.3700008392334,2010-12-16
24.139999389648438,2010-12-17
24.200000762939453,2010-12-20
24.309999465942383,2010-12-21
24.40999984741211,2010-12-22
23.40999984741211,2010-12-23
23.40999984741211,2010-12-27
23.270000457763672,2010-12-28
23.459999084472656,2010-12-29
24.010000228881836,2010-12-30
23.81999969482422,2010-12-31
25.1299991607666,2011-01-03
25.530000686645508,2011-01-04
25.350000381469727,2011-01-05
25.75,2011-01-06
25.950000762939453,2011-01-07
26.200000762939453,2011-01-10
25.690000534057617,2011-01-11
25.899999618530273,2011-01-12
25.959999084472656,2011-01-13
25.8799991607666,2011-01-14
25.020000457763672,2011-01-18
24.3799991607666,2011-01-19
24.18000030517578,2011-01-20
23.75,2011-01-21
24.1200008392334,2011-01-24
24.09000015258789,2011-01-25
25.790000915527344,2011-01-26
26.959999084472656,2011-01-27
25.850000381469727,2011-01-28
25.399999618530273,2011-01-31
25.260000228881836,2011-02-01
24.760000228881836,2011-02-02
25.6299991607666,2011-02-03
25.649999618530273,2011-02-04
26.420000076293945,2011-02-07
26.75,2011-02-08
26.6200008392334,2011-02-09
26.559999465942383,2011-02-10
27.290000915527344,2011-02-11
26.940000534057617,2011-02-14
27.190000534057617,2011-02-15
27.479999542236328,2011-02-16
27.450000762939453,2011-02-17
26.920000076293945,2011-02-18
24.440000534057617,2011-02-22
22.780000686645508,2011-02-23
24.110000610351562,2011-02-24
23.950000762939453,2011-02-25
24.040000915527344,2011-02-28
23.020000457763672,2011-03-01
22.510000228881836,2011-03-02
23.030000686645508,2011-03-03
22.260000228881836,2011-03-04
23.309999465942383,2011-03-07
24.780000686645508,2011-03-08
24.329999923706055,2011-03-09
24.950000762939453,2011-03-10
24.729999542236328,2011-03-11
23.989999771118164,2011-03-14
23.610000610351562,2011-03-15
22.829999923706055,2011-03-16
22.170000076293945,2011-03-17
23.3700008392334,2011-03-18
23.969999313354492,2011-03-21
23.450000762939453,2011-03-22
23.1200008392334,2011-03-23
23.489999771118164,2011-03-24
23.510000228881836,2011-03-25
23.450000762939453,2011-03-28
22.8700008392334,2011-03-29
23.84000015258789,2011-03-30
22.989999771118164,2011-03-31
22.940000534057617,2011-04-01
22.75,2011-04-04
21.75,2011-04-05
21.229999542236328,2011-04-06
21.0,2011-04-07
19.790000915527344,2011-04-08
20.520000457763672,2011-04-11
21.709999084472656,2011-04-12
21.3700008392334,2011-04-13
20.8799991607666,2011-04-14
21.020000457763672,2011-04-15
21.219999313354492,2011-04-18
21.579999923706055,2011-04-19
21.030000686645508,2011-04-20
20.84000015258789,2011-04-21
22.030000686645508,2011-04-25
22.579999923706055,2011-04-26
22.780000686645508,2011-04-27
22.110000610351562,2011-04-28
22.81999969482422,2011-04-29
23.520000457763672,2011-05-02
23.8799991607666,2011-05-03
24.389999389648438,2011-05-04
25.790000915527344,2011-05-05
25.649999618530273,2011-05-06
25.350000381469727,2011-05-09
25.770000457763672,2011-05-10
25.8799991607666,2011-05-11
25.489999771118164,2011-05-12
25.579999923706055,2011-05-13
26.149999618530273,2011-05-16
26.3700008392334,2011-05-17
25.93000030517578,2011-05-18
26.68000030517578,2011-05-19
26.5,2011-05-20
26.25,2011-05-23
25.709999084472656,2011-05-24
25.079999923706055,2011-05-25
24.639999389648438,2011-05-26
24.260000228881836,2011-05-27
24.149999618530273,2011-05-31
23.309999465942383,2011-06-01
23.040000915527344,2011-06-02
22.729999542236328,2011-06-03
21.989999771118164,2011-06-06
21.899999618530273,2011-06-07
21.899999618530273,2011-06-08
21.90999984741211,2011-06-09
21.8700008392334,2011-06-10
22.3700008392334,2011-06-13
22.479999542236328,2011-06-14
22.670000076293945,2011-06-15
22.719999313354492,2011-06-16
24.040000915527344,2011-06-17
24.290000915527344,2011-06-20
24.520000457763672,2011-06-21
23.979999542236328,2011-06-22
25.139999389648438,2011-06-23
22.989999771118164,2011-06-24
23.280000686645508,2011-06-27
23.280000686645508,2011-06-28
22.90999984741211,2011-06-29
22.6299991607666,2011-06-30
23.030000686645508,2011-07-01
22.639999389648438,2011-07-05
22.360000610351562,2011-07-06
22.520000457763672,2011-07-07
22.860000610351562,2011-07-08
22.3700008392334,2011-07-11
21.700000762939453,2011-07-12
21.700000762939453,2011-07-13
21.200000762939453,2011-07-14
20.850000381469727,2011-07-15
20.450000762939453,2011-07-18
20.6299991607666,2011-07-19
20.280000686645508,2011-07-20
20.34000015258789,2011-07-21
19.950000762939453,2011-07-22
18.93000030517578,2011-07-25
18.760000228881836,2011-07-26
18.059999465942383,2011-07-27
17.15999984741211,2011-07-28
18.1200008392334,2011-07-29
17.989999771118164,2011-08-01
17.1299991607666,2011-08-02
18.1299991607666,2011-08-03
17.020000457763672,2011-08-04
16.81999969482422,2011-08-05
16.610000610351562,2011-08-08
18.459999084472656,2011-08-09
17.0,2011-08-10
17.81999969482422,2011-08-11
17.6200008392334,2011-08-12
18.260000228881836,2011-08-15
18.950000762939453,2011-08-16
18.959999084472656,2011-08-17
18.030000686645508,2011-08-18
17.270000457763672,2011-08-19
16.75,2011-08-22
17.420000076293945,2011-08-23
17.520000457763672,2011-08-24
17.010000228881836,2011-08-25
17.920000076293945,2011-08-26
18.59000015258789,2011-08-29
18.75,2011-08-30
18.59000015258789,2011-08-31
18.40999984741211,2011-09-01
18.06999969482422,2011-09-02
17.639999389648438,2011-09-06
18.540000915527344,2011-09-07
17.940000534057617,2011-09-08
17.729999542236328,2011-09-09
17.959999084472656,2011-09-12
19.280000686645508,2011-09-13
20.1299991607666,2011-09-14
20.329999923706055,2011-09-15
20.459999084472656,2011-09-16
20.760000228881836,2011-09-19
20.770000457763672,2011-09-20
19.829999923706055,2011-09-21
19.239999771118164,2011-09-22
20.459999084472656,2011-09-23
21.43000030517578,2011-09-26
20.43000030517578,2011-09-27
20.760000228881836,2011-09-28
20.520000457763672,2011-09-29
19.3799991607666,2011-09-30
17.110000610351562,2011-10-03
17.940000534057617,2011-10-04
19.010000228881836,2011-10-05
19.520000457763672,2011-10-06
18.8799991607666,2011-10-07
19.31999969482422,2011-10-10
19.770000457763672,2011-10-11
20.200000762939453,2011-10-12
20.93000030517578,2011-10-13
20.780000686645508,2011-10-14
20.280000686645508,2011-10-17
20.520000457763672,2011-10-18
20.079999923706055,2011-10-19
20.719999313354492,2011-10-20
20.43000030517578,2011-10-21
21.079999923706055,2011-10-24
20.010000228881836,2011-10-25
20.34000015258789,2011-10-26
20.110000610351562,2011-10-27
19.399999618530273,2011-10-28
19.31999969482422,2011-10-31
18.899999618530273,2011-11-01
18.809999465942383,2011-11-02
18.850000381469727,2011-11-03
18.719999313354492,2011-11-04
18.739999771118164,2011-11-07
18.200000762939453,2011-11-08
17.850000381469727,2011-11-09
17.309999465942383,2011-11-10
18.020000457763672,2011-11-11
18.219999313354492,2011-11-14
17.899999618530273,2011-11-15
16.899999618530273,2011-11-16
16.549999237060547,2011-11-17
16.59000015258789,2011-11-18
16.190000534057617,2011-11-21
16.020000457763672,2011-11-22
15.529999732971191,2011-11-23
15.899999618530273,2011-11-25
16.579999923706055,2011-11-28
17.6299991607666,2011-11-29
17.969999313354492,2011-11-30
19.1200008392334,2011-12-01
19.260000228881836,2011-12-02
19.84000015258789,2011-12-05
20.1299991607666,2011-12-06
20.690000534057617,2011-12-07
19.709999084472656,2011-12-08
20.6200008392334,2011-12-09
20.780000686645508,2011-12-12
19.559999465942383,2011-12-13
19.829999923706055,2011-12-14
20.639999389648438,2011-12-15
21.239999771118164,2011-12-16
20.299999237060547,2011-12-19
20.670000076293945,2011-12-20
20.299999237060547,2011-12-21
20.260000228881836,2011-12-22
19.850000381469727,2011-12-23
19.200000762939453,2011-12-27
18.950000762939453,2011-12-28
18.84000015258789,2011-12-29
18.8700008392334,2011-12-30
18.899999618530273,2012-01-03
18.520000457763672,2012-01-04
18.389999389648438,2012-01-05
18.209999084472656,2012-01-06
17.93000030517578,2012-01-09
17.479999542236328,2012-01-10
18.010000228881836,2012-01-11
18.530000686645508,2012-01-12
18.43000030517578,2012-01-13
18.229999542236328,2012-01-17
18.25,2012-01-18
19.149999618530273,2012-01-19
19.329999923706055,2012-01-20
18.940000534057617,2012-01-23
19.399999618530273,2012-01-24
20.40999984741211,2012-01-25
21.700000762939453,2012-01-26
23.09000015258789,2012-01-27
22.989999771118164,2012-01-30
23.100000381469727,2012-01-31
23.209999084472656,2012-02-01
24.09000015258789,2012-02-02
24.969999313354492,2012-02-03
24.229999542236328,2012-02-06
24.260000228881836,2012-02-07
23.8799991607666,2012-02-08
24.0,2012-02-09
23.75,2012-02-10
23.969999313354492,2012-02-13
23.56999969482422,2012-02-14
23.15999984741211,2012-02-15
23.68000030517578,2012-02-16
23.3700008392334,2012-02-17
21.239999771118164,2012-02-21
20.940000534057617,2012-02-22
20.639999389648438,2012-02-23
20.40999984741211,2012-02-24
20.06999969482422,2012-02-27
20.579999923706055,2012-02-28
20.649999618530273,2012-02-29
20.40999984741211,2012-03-01
20.940000534057617,2012-03-02
20.469999313354492,2012-03-05
19.8799991607666,2012-03-06
19.790000915527344,2012-03-07
19.959999084472656,2012-03-08
19.81999969482422,2012-03-09
19.6200008392334,2012-03-12
19.829999923706055,2012-03-13
19.420000076293945,2012-03-14
20.389999389648438,2012-03-15
19.950000762939453,2012-03-16
20.6200008392334,2012-03-19
21.020000457763672,2012-03-20
20.559999465942383,2012-03-21
19.940000534057617,2012-03-22
20.549999237060547,2012-03-23
20.969999313354492,2012-03-26
20.93000030517578,2012-03-27
21.889999389648438,2012-03-28
22.34000015258789,2012-03-29
21.5,2012-03-30
21.489999771118164,2012-04-02
22.010000228881836,2012-04-03
21.43000030517578,2012-04-04
21.399999618530273,2012-04-05
21.079999923706055,2012-04-09
20.579999923706055,2012-04-10
21.040000915527344,2012-04-11
21.520000457763672,2012-04-12
21.440000534057617,2012-04-13
22.299999237060547,2012-04-16
22.670000076293945,2012-04-17
22.700000762939453,2012-04-18
23.34000015258789,2012-04-19
22.90999984741211,2012-04-20
22.850000381469727,2012-04-23
22.81999969482422,2012-04-24
22.969999313354492,2012-04-25
22.1200008392334,2012-04-26
22.170000076293945,2012-04-27
21.920000076293945,2012-04-30
21.90999984741211,2012-05-01
21.65999984741211,2012-05-02
21.56999969482422,2012-05-03
22.280000686645508,2012-05-04
23.59000015258789,2012-05-07
23.899999618530273,2012-05-08
23.469999313354492,2012-05-09
23.760000228881836,2012-05-10
24.110000610351562,2012-05-11
24.0,2012-05-14
23.690000534057617,2012-05-15
23.65999984741211,2012-05-16
21.899999618530273,2012-05-17
20.93000030517578,2012-05-18
21.920000076293945,2012-05-21
21.829999923706055,2012-05-22
22.309999465942383,2012-05-23
23.530000686645508,2012-05-24
23.56999969482422,2012-05-25
23.8799991607666,2012-05-29
24.170000076293945,2012-05-30
25.170000076293945,2012-05-31
24.360000610351562,2012-06-01
22.520000457763672,2012-06-04
23.280000686645508,2012-06-05
23.530000686645508,2012-06-06
22.920000076293945,2012-06-07
23.489999771118164,2012-06-08
22.049999237060547,2012-06-11
22.040000915527344,2012-06-12
22.799999237060547,2012-06-13
22.829999923706055,2012-06-14
22.31999969482422,2012-06-15
23.020000457763672,2012-06-18
23.709999084472656,2012-06-19
24.540000915527344,2012-06-20
24.18000030517578,2012-06-21
24.25,2012-06-22
23.649999618530273,2012-06-25
23.829999923706055,2012-06-26
23.969999313354492,2012-06-27
24.25,2012-06-28
24.329999923706055,2012-06-29
24.81999969482422,2012-07-02
24.079999923706055,2012-07-03
23.610000610351562,2012-07-05
24.239999771118164,2012-07-06
23.899999618530273,2012-07-09
23.860000610351562,2012-07-10
24.790000915527344,2012-07-11
23.780000686645508,2012-07-12
24.139999389648438,2012-07-13
24.229999542236328,2012-07-16
23.600000381469727,2012-07-17
22.84000015258789,2012-07-18
22.049999237060547,2012-07-19
21.549999237060547,2012-07-20
21.549999237060547,2012-07-23
20.3799991607666,2012-07-24
20.40999984741211,2012-07-25
19.200000762939453,2012-07-26
19.059999465942383,2012-07-27
19.030000686645508,2012-07-30
18.889999389648438,2012-07-31
18.170000076293945,2012-08-01
18.15999984741211,2012-08-02
18.260000228881836,2012-08-03
18.479999542236328,2012-08-06
18.420000076293945,2012-08-07
18.31999969482422,2012-08-08
17.889999389648438,2012-08-09
17.780000686645508,2012-08-10
18.190000534057617,2012-08-13
18.049999237060547,2012-08-14
18.200000762939453,2012-08-15
18.290000915527344,2012-08-16
18.399999618530273,2012-08-17
19.450000762939453,2012-08-20
19.56999969482422,2012-08-21
19.350000381469727,2012-08-22
19.290000915527344,2012-08-23
19.270000457763672,2012-08-24
19.020000457763672,2012-08-27
18.520000457763672,2012-08-28
18.329999923706055,2012-08-29
18.31999969482422,2012-08-30
18.450000762939453,2012-08-31
18.100000381469727,2012-09-04
19.06999969482422,2012-09-05
19.56999969482422,2012-09-06
19.700000762939453,2012-09-07
20.059999465942383,2012-09-10
19.799999237060547,2012-09-11
20.309999465942383,2012-09-12
20.09000015258789,2012-09-13
20.059999465942383,2012-09-14
19.729999542236328,2012-09-17
19.270000457763672,2012-09-18
20.690000534057617,2012-09-19
20.260000228881836,2012-09-20
20.020000457763672,2012-09-21
20.200000762939453,2012-09-24
19.829999923706055,2012-09-25
20.15999984741211,2012-09-26
19.360000610351562,2012-09-27
19.5,2012-09-28
19.790000915527344,2012-10-01
19.940000534057617,2012-10-02
21.139999389648438,2012-10-03
20.809999465942383,2012-10-04
21.06999969482422,2012-10-05
20.899999618530273,2012-10-08
20.489999771118164,2012-10-09
20.18000030517578,2012-10-10
19.90999984741211,2012-10-11
20.0,2012-10-12
20.399999618530273,2012-10-15
20.350000381469727,2012-10-16
20.6200008392334,2012-10-17
20.59000015258789,2012-10-18
20.1299991607666,2012-10-19
20.479999542236328,2012-10-22
20.489999771118164,2012-10-23
20.270000457763672,2012-10-24
19.260000228881836,2012-10-25
19.219999313354492,2012-10-26
19.209999084472656,2012-10-31
19.479999542236328,2012-11-01
19.729999542236328,2012-11-02
20.25,2012-11-05
20.469999313354492,2012-11-06
20.530000686645508,2012-11-07
21.229999542236328,2012-11-08
21.049999237060547,2012-11-09
21.040000915527344,2012-11-12
20.940000534057617,2012-11-13
19.979999542236328,2012-11-14
19.510000228881836,2012-11-15
19.5,2012-11-16
19.700000762939453,2012-11-19
19.770000457763672,2012-11-20
19.920000076293945,2012-11-21
20.100000381469727,2012-11-23
20.18000030517578,2012-11-26
20.139999389648438,2012-11-27
20.18000030517578,2012-11-28
20.170000076293945,2012-11-29
20.219999313354492,2012-11-30
19.81999969482422,2012-12-03
19.850000381469727,2012-12-04
19.889999389648438,2012-12-05
20.510000228881836,2012-12-06
20.510000228881836,2012-12-07
20.889999389648438,2012-12-10
21.709999084472656,2012-12-11
21.40999984741211,2012-12-12
23.059999465942383,2012-12-13
23.010000228881836,2012-12-14
23.350000381469727,2012-12-17
23.56999969482422,2012-12-18
23.959999084472656,2012-12-19
24.110000610351562,2012-12-20
24.190000534057617,2012-12-21
23.8700008392334,2012-12-24
23.68000030517578,2012-12-26
23.190000534057617,2012-12-27
23.040000915527344,2012-12-28
23.3799991607666,2012-12-31
24.190000534057617,2013-01-02
24.93000030517578,2013-01-03
25.850000381469727,2013-01-04
25.670000076293945,2013-01-07
25.6200008392334,2013-01-08
25.639999389648438,2013-01-09
25.389999389648438,2013-01-10
25.989999771118164,2013-01-11
25.989999771118164,2013-01-14
25.959999084472656,2013-01-15
26.200000762939453,2013-01-16
25.760000228881836,2013-01-17
24.790000915527344,2013-01-18
25.200000762939453,2013-01-22
25.0,2013-01-23
25.540000915527344,2013-01-24
25.5,2013-01-25
24.799999237060547,2013-01-28
23.959999084472656,2013-01-29
24.079999923706055,2013-01-30
24.149999618530273,2013-01-31
24.18000030517578,2013-02-01
23.950000762939453,2013-02-04
24.260000228881836,2013-02-05
25.31999969482422,2013-02-06
25.719999313354492,2013-02-07
26.309999465942383,2013-02-08
26.510000228881836,2013-02-11
25.889999389648438,2013-02-12
26.190000534057617,2013-02-13
25.8700008392334,2013-02-14
26.3700008392334,2013-02-15
26.75,2013-02-19
26.079999923706055,2013-02-20
25.90999984741211,2013-02-21
26.360000610351562,2013-02-22
26.290000915527344,2013-02-25
25.979999542236328,2013-02-26
26.959999084472656,2013-02-27
26.709999084472656,2013-02-28
27.3799991607666,2013-03-01
28.81999969482422,2013-03-04
29.549999237060547,2013-03-05
29.299999237060547,2013-03-06
29.610000610351562,2013-03-07
31.350000381469727,2013-03-08
30.610000610351562,2013-03-11
29.950000762939453,2013-03-12
30.84000015258789,2013-03-13
31.170000076293945,2013-03-14
30.940000534057617,2013-03-15
31.200000762939453,2013-03-18
31.799999237060547,2013-03-19
32.5,2013-03-20
32.29999923706055,2013-03-21
31.8700008392334,2013-03-22
31.899999618530273,2013-03-25
31.790000915527344,2013-03-26
32.33000183105469,2013-03-27
32.0099983215332,2013-03-28
30.969999313354492,2013-04-01
29.3799991607666,2013-04-02
28.65999984741211,2013-04-03
29.299999237060547,2013-04-04
29.270000457763672,2013-04-05
30.049999237060547,2013-04-08
29.290000915527344,2013-04-09
29.829999923706055,2013-04-10
30.270000457763672,2013-04-11
30.280000686645508,2013-04-12
29.09000015258789,2013-04-15
30.860000610351562,2013-04-16
30.90999984741211,2013-04-17
30.229999542236328,2013-04-18
30.600000381469727,2013-04-19
30.149999618530273,2013-04-22
31.100000381469727,2013-04-23
31.389999389648438,2013-04-24
30.889999389648438,2013-04-25
31.139999389648438,2013-04-26
32.0,2013-04-29
32.29999923706055,2013-04-30
32.0099983215332,2013-05-01
32.599998474121094,2013-05-02
33.0099983215332,2013-05-03
33.54999923706055,2013-05-06
33.380001068115234,2013-05-07
33.279998779296875,2013-05-08
32.560001373291016,2013-05-09
32.880001068115234,2013-05-10
32.91999816894531,2013-05-13
33.290000915527344,2013-05-14
34.41999816894531,2013-05-15
34.5,2013-05-16
34.75,2013-05-17
34.290000915527344,2013-05-20
33.349998474121094,2013-05-21
33.2400016784668,2013-05-22
34.36000061035156,2013-05-23
34.369998931884766,2013-05-24
33.83000183105469,2013-05-28
33.0,2013-05-29
32.63999938964844,2013-05-30
32.459999084472656,2013-05-31
32.15999984741211,2013-06-03
32.20000076293945,2013-06-04
31.239999771118164,2013-06-05
30.670000076293945,2013-06-06
32.939998626708984,2013-06-07
33.279998779296875,2013-06-10
32.45000076293945,2013-06-11
32.040000915527344,2013-06-12
32.65999984741211,2013-06-13
32.66999816894531,2013-06-14
32.09000015258789,2013-06-17
32.41999816894531,2013-06-18
31.81999969482422,2013-06-19
31.15999984741211,2013-06-20
30.059999465942383,2013-06-21
29.479999542236328,2013-06-24
30.75,2013-06-25
30.729999542236328,2013-06-26
31.360000610351562,2013-06-27
31.290000915527344,2013-06-28
32.540000915527344,2013-07-01
31.489999771118164,2013-07-02
31.229999542236328,2013-07-03
31.799999237060547,2013-07-05
31.5,2013-07-08
32.0,2013-07-09
30.75,2013-07-10
30.84000015258789,2013-07-11
31.440000534057617,2013-07-12
32.0099983215332,2013-07-15
31.15999984741211,2013-07-16
33.689998626708984,2013-07-17
34.4900016784668,2013-07-18
34.5099983215332,2013-07-19
35.0,2013-07-22
34.560001373291016,2013-07-23
34.970001220703125,2013-07-24
34.29999923706055,2013-07-25
36.25,2013-07-26
34.849998474121094,2013-07-29
34.970001220703125,2013-07-30
34.849998474121094,2013-07-31
