ES,Date
1.9837650060653687,1984-07-12
1.9624336957931519,1984-07-13
1.9624336957931519,1984-07-16
1.9837650060653687,1984-07-17
1.9411041736602783,1984-07-18
1.9411041736602783,1984-07-19
1.9411041736602783,1984-07-20
1.9624336957931519,1984-07-23
1.9411041736602783,1984-07-24
1.9837650060653687,1984-07-25
1.9624336957931519,1984-07-26
1.9624336957931519,1984-07-27
1.9837650060653687,1984-07-30
1.9837650060653687,1984-07-31
1.9837650060653687,1984-08-01
2.0477566719055176,1984-08-02
2.090418577194214,1984-08-03
2.069087266921997,1984-08-06
2.069087266921997,1984-08-07
2.0477566719055176,1984-08-08
2.090418577194214,1984-08-09
2.090418577194214,1984-08-10
2.1117496490478516,1984-08-13
2.090418577194214,1984-08-14
2.090418577194214,1984-08-15
2.1117496490478516,1984-08-16
2.090418577194214,1984-08-17
2.13308048248291,1984-08-20
2.13308048248291,1984-08-21
2.1117496490478516,1984-08-22
2.154411792755127,1984-08-23
2.154411792755127,1984-08-24
2.090418577194214,1984-08-27
2.0477566719055176,1984-08-28
2.0477566719055176,1984-08-29
2.0477566719055176,1984-08-30
2.0477566719055176,1984-08-31
2.090418577194214,1984-09-04
2.090418577194214,1984-09-05
2.1757428646087646,1984-09-06
2.1117496490478516,1984-09-07
2.090418577194214,1984-09-10
2.090418577194214,1984-09-11
2.090418577194214,1984-09-12
2.1117496490478516,1984-09-13
2.154411792755127,1984-09-14
2.154411792755127,1984-09-17
2.1757428646087646,1984-09-18
2.197072744369507,1984-09-19
2.261066436767578,1984-09-20
2.2397336959838867,1984-09-21
2.218404531478882,1984-09-24
2.218404531478882,1984-09-25
2.261066436767578,1984-09-26
2.3037264347076416,1984-09-27
2.261066436767578,1984-09-28
2.218404531478882,1984-10-01
2.218404531478882,1984-10-02
2.197072744369507,1984-10-03
2.218404531478882,1984-10-04
2.218404531478882,1984-10-05
2.218404531478882,1984-10-08
2.2397336959838867,1984-10-09
2.2397336959838867,1984-10-10
2.282397508621216,1984-10-11
2.282397508621216,1984-10-12
2.3037264347076416,1984-10-15
2.2397336959838867,1984-10-16
2.282397508621216,1984-10-17
2.3677194118499756,1984-10-18
2.346388339996338,1984-10-19
2.346388339996338,1984-10-22
2.3677194118499756,1984-10-23
2.3890507221221924,1984-10-24
2.346388339996338,1984-10-25
2.3677194118499756,1984-10-26
2.3250572681427,1984-10-29
2.3677194118499756,1984-10-30
2.3677194118499756,1984-10-31
2.3890507221221924,1984-11-01
2.3890507221221924,1984-11-02
2.4317121505737305,1984-11-05
2.4317121505737305,1984-11-06
2.453042507171631,1984-11-07
2.3890507221221924,1984-11-08
2.3890507221221924,1984-11-09
2.3890507221221924,1984-11-12
2.3677194118499756,1984-11-13
2.3677194118499756,1984-11-14
2.3890507221221924,1984-11-15
2.3890507221221924,1984-11-16
2.3890507221221924,1984-11-19
2.4103808403015137,1984-11-20
2.3890507221221924,1984-11-21
2.474372148513794,1984-11-23
2.407829761505127,1984-11-26
2.4516096115112305,1984-11-27
2.4297196865081787,1984-11-28
2.4516096115112305,1984-11-29
2.4516096115112305,1984-11-30
2.495387077331543,1984-12-03
2.5172765254974365,1984-12-04
2.5172765254974365,1984-12-05
2.495387077331543,1984-12-06
2.5172765254974365,1984-12-07
2.495387077331543,1984-12-10
2.495387077331543,1984-12-11
2.4734978675842285,1984-12-12
2.4516096115112305,1984-12-13
2.4734978675842285,1984-12-14
2.495387077331543,1984-12-17
2.495387077331543,1984-12-18
2.5391647815704346,1984-12-19
2.5172765254974365,1984-12-20
2.495387077331543,1984-12-21
2.495387077331543,1984-12-24
2.495387077331543,1984-12-26
2.495387077331543,1984-12-27
2.495387077331543,1984-12-28
2.495387077331543,1984-12-31
2.495387077331543,1985-01-02
2.5172765254974365,1985-01-03
2.5172765254974365,1985-01-04
2.5391647815704346,1985-01-07
2.5391647815704346,1985-01-08
2.5391647815704346,1985-01-09
2.5829429626464844,1985-01-10
2.5829429626464844,1985-01-11
2.5610547065734863,1985-01-14
2.5610547065734863,1985-01-15
2.5391647815704346,1985-01-16
2.5610547065734863,1985-01-17
2.5610547065734863,1985-01-18
2.5172765254974365,1985-01-21
2.5391647815704346,1985-01-22
2.5172765254974365,1985-01-23
2.5172765254974365,1985-01-24
2.5610547065734863,1985-01-25
2.5829429626464844,1985-01-28
2.5829429626464844,1985-01-29
2.5829429626464844,1985-01-30
2.5610547065734863,1985-01-31
2.5391647815704346,1985-02-01
2.604834794998169,1985-02-04
2.5829429626464844,1985-02-05
2.604834794998169,1985-02-06
2.6705026626586914,1985-02-07
2.6923913955688477,1985-02-08
2.6705026626586914,1985-02-11
2.648613452911377,1985-02-12
2.648613452911377,1985-02-13
2.7142815589904785,1985-02-14
2.648613452911377,1985-02-15
2.648613452911377,1985-02-19
2.6923913955688477,1985-02-20
2.6705026626586914,1985-02-21
2.6705026626586914,1985-02-22
2.6740972995758057,1985-02-25
2.6740972995758057,1985-02-26
2.6516246795654297,1985-02-27
2.6516246795654297,1985-02-28
2.6516246795654297,1985-03-01
2.629154920578003,1985-03-04
2.6740972995758057,1985-03-05
2.6516246795654297,1985-03-06
2.6516246795654297,1985-03-07
2.6740972995758057,1985-03-08
2.6516246795654297,1985-03-11
2.696568727493286,1985-03-12
2.696568727493286,1985-03-13
2.696568727493286,1985-03-14
2.696568727493286,1985-03-15
2.696568727493286,1985-03-18
2.7190427780151367,1985-03-19
2.7415127754211426,1985-03-20
2.6740972995758057,1985-03-21
2.696568727493286,1985-03-22
2.6516246795654297,1985-03-25
2.696568727493286,1985-03-26
2.696568727493286,1985-03-27
2.696568727493286,1985-03-28
2.7190427780151367,1985-03-29
2.7415127754211426,1985-04-01
2.7639834880828857,1985-04-02
2.7639834880828857,1985-04-03
2.78645396232605,1985-04-04
2.7639834880828857,1985-04-08
2.7639834880828857,1985-04-09
2.8089256286621094,1985-04-10
2.78645396232605,1985-04-11
2.8313968181610107,1985-04-12
2.8313968181610107,1985-04-15
2.78645396232605,1985-04-16
2.8313968181610107,1985-04-17
2.8313968181610107,1985-04-18
2.8538668155670166,1985-04-19
2.8538668155670166,1985-04-22
2.8763411045074463,1985-04-23
2.8313968181610107,1985-04-24
2.8763411045074463,1985-04-25
2.8313968181610107,1985-04-26
2.8538668155670166,1985-04-29
2.8313968181610107,1985-04-30
2.8089256286621094,1985-05-01
2.78645396232605,1985-05-02
2.8089256286621094,1985-05-03
2.8089256286621094,1985-05-06
2.8089256286621094,1985-05-07
2.78645396232605,1985-05-08
2.8313968181610107,1985-05-09
2.898812770843506,1985-05-10
2.8763411045074463,1985-05-13
2.898812770843506,1985-05-14
2.898812770843506,1985-05-15
2.966226577758789,1985-05-16
3.0111687183380127,1985-05-17
3.145995855331421,1985-05-20
3.145995855331421,1985-05-21
3.0561118125915527,1985-05-22
3.0561118125915527,1985-05-23
2.9907734394073486,1985-05-24
2.9907734394073486,1985-05-28
3.013780355453491,1985-05-29
3.059793472290039,1985-05-30
3.059793472290039,1985-05-31
3.082798719406128,1985-06-03
3.082798719406128,1985-06-04
3.059793472290039,1985-06-05
3.059793472290039,1985-06-06
3.0367867946624756,1985-06-07
3.013780355453491,1985-06-10
3.059793472290039,1985-06-11
3.0367867946624756,1985-06-12
3.059793472290039,1985-06-13
3.105804204940796,1985-06-14
3.105804204940796,1985-06-17
3.1288108825683594,1985-06-18
3.151815891265869,1985-06-19
3.151815891265869,1985-06-20
3.1288108825683594,1985-06-21
3.151815891265869,1985-06-24
3.1288108825683594,1985-06-25
3.1288108825683594,1985-06-26
3.1288108825683594,1985-06-27
3.082798719406128,1985-06-28
3.1288108825683594,1985-07-01
3.082798719406128,1985-07-02
3.1288108825683594,1985-07-03
3.1288108825683594,1985-07-05
3.1288108825683594,1985-07-08
3.1288108825683594,1985-07-09
3.1978282928466797,1985-07-10
3.1978282928466797,1985-07-11
3.2208316326141357,1985-07-12
3.2208316326141357,1985-07-15
3.2208316326141357,1985-07-16
3.2668449878692627,1985-07-17
3.289853572845459,1985-07-18
3.2438392639160156,1985-07-19
3.174821376800537,1985-07-22
3.1288108825683594,1985-07-23
3.105804204940796,1985-07-24
3.082798719406128,1985-07-25
3.082798719406128,1985-07-26
3.059793472290039,1985-07-29
3.082798719406128,1985-07-30
3.105804204940796,1985-07-31
3.1288108825683594,1985-08-01
3.105804204940796,1985-08-02
3.082798719406128,1985-08-05
3.105804204940796,1985-08-06
3.059793472290039,1985-08-07
3.105804204940796,1985-08-08
3.1288108825683594,1985-08-09
3.1288108825683594,1985-08-12
3.082798719406128,1985-08-13
3.105804204940796,1985-08-14
3.151815891265869,1985-08-15
3.082798719406128,1985-08-16
3.1288108825683594,1985-08-19
3.151815891265869,1985-08-20
3.1978282928466797,1985-08-21
3.2438392639160156,1985-08-22
3.1978282928466797,1985-08-23
3.178053379058838,1985-08-26
3.2251362800598145,1985-08-27
3.2251362800598145,1985-08-28
3.2486770153045654,1985-08-29
3.2015938758850098,1985-08-30
3.2015938758850098,1985-09-03
3.2015938758850098,1985-09-04
3.1309714317321777,1985-09-05
3.083888530731201,1985-09-06
3.1074321269989014,1985-09-09
3.060347318649292,1985-09-10
2.9897236824035645,1985-09-11
2.9897236824035645,1985-09-12
2.9191012382507324,1985-09-13
2.872019052505493,1985-09-16
2.872019052505493,1985-09-17
2.848477363586426,1985-09-18
2.966184139251709,1985-09-19
3.0132665634155273,1985-09-20
2.9897236824035645,1985-09-23
2.895561933517456,1985-09-24
2.895561933517456,1985-09-25
2.848477363586426,1985-09-26
2.7778539657592773,1985-09-30
2.872019052505493,1985-10-01
2.848477363586426,1985-10-02
2.872019052505493,1985-10-03
2.8249378204345703,1985-10-04
2.848477363586426,1985-10-07
2.8249378204345703,1985-10-08
2.872019052505493,1985-10-09
2.895561933517456,1985-10-10
2.9191012382507324,1985-10-11
2.966184139251709,1985-10-14
2.9897236824035645,1985-10-15
2.9897236824035645,1985-10-16
3.0132665634155273,1985-10-17
2.966184139251709,1985-10-18
2.9897236824035645,1985-10-21
3.083888530731201,1985-10-22
3.1309714317321777,1985-10-23
3.154512882232666,1985-10-24
3.1309714317321777,1985-10-25
3.1074321269989014,1985-10-28
3.1074321269989014,1985-10-29
3.1309714317321777,1985-10-30
3.154512882232666,1985-10-31
3.2015938758850098,1985-11-01
3.178053379058838,1985-11-04
3.2015938758850098,1985-11-05
3.2015938758850098,1985-11-06
3.2251362800598145,1985-11-07
3.2486770153045654,1985-11-08
3.2957603931427,1985-11-11
3.3192999362945557,1985-11-12
3.2722182273864746,1985-11-13
3.3192999362945557,1985-11-14
3.3663833141326904,1985-11-15
3.3192999362945557,1985-11-18
3.3192999362945557,1985-11-19
3.3192999362945557,1985-11-20
3.389923095703125,1985-11-21
3.345637559890747,1985-11-22
3.345637559890747,1985-11-25
3.297498941421509,1985-11-26
3.345637559890747,1985-11-27
3.345637559890747,1985-11-29
3.3215670585632324,1985-12-02
3.345637559890747,1985-12-03
3.3937737941741943,1985-12-04
3.3937737941741943,1985-12-05
3.3215670585632324,1985-12-06
3.345637559890747,1985-12-09
3.3937737941741943,1985-12-10
3.490053653717041,1985-12-11
3.490053653717041,1985-12-12
3.5141210556030273,1985-12-13
3.5141210556030273,1985-12-16
3.562258005142212,1985-12-17
3.562258005142212,1985-12-18
3.5381906032562256,1985-12-19
