WST,Date
0.7500185966491699,1980-12-31
0.7760304808616638,1981-01-02
0.754353940486908,1981-01-05
0.7370123267173767,1981-01-06
0.6979938745498657,1981-01-07
0.7023295164108276,1981-01-08
0.7153355479240417,1981-01-09
0.7196703553199768,1981-01-12
0.754353940486908,1981-01-13
0.780366063117981,1981-01-14
0.7630246877670288,1981-01-15
0.7760304808616638,1981-01-16
0.7673602104187012,1981-01-19
0.7586890459060669,1981-01-20
0.7413478493690491,1981-01-21
0.7456831932067871,1981-01-22
0.7586890459060669,1981-01-23
0.7500185966491699,1981-01-26
0.7456831932067871,1981-01-27
0.7456831932067871,1981-01-28
0.7196703553199768,1981-01-29
0.7153355479240417,1981-01-30
0.6979938745498657,1981-02-02
0.6936584115028381,1981-02-03
0.6979938745498657,1981-02-04
0.7066646814346313,1981-02-05
0.7110000848770142,1981-02-06
0.7023295164108276,1981-02-09
0.7023295164108276,1981-02-10
0.7066646814346313,1981-02-11
0.7110000848770142,1981-02-12
0.7023295164108276,1981-02-13
0.7066646814346313,1981-02-17
0.7023295164108276,1981-02-18
0.6936584115028381,1981-02-19
0.6763172149658203,1981-02-20
0.6763172149658203,1981-02-23
0.6719821691513062,1981-02-24
0.6806526184082031,1981-02-25
0.7110000848770142,1981-02-26
0.7630246877670288,1981-02-27
0.7977074384689331,1981-03-02
0.8150489926338196,1981-03-03
0.8323900699615479,1981-03-04
0.8193840384483337,1981-03-05
0.8063775300979614,1981-03-06
0.828055202960968,1981-03-09
0.8410604000091553,1981-03-10
0.8410604000091553,1981-03-11
0.8584027886390686,1981-03-12
0.8670732975006104,1981-03-13
0.8887501955032349,1981-03-16
0.8627381920814514,1981-03-17
0.8670732975006104,1981-03-18
0.8800798654556274,1981-03-19
0.8974208831787109,1981-03-20
0.9104266166687012,1981-03-23
0.8887501955032349,1981-03-24
0.8930851817131042,1981-03-25
0.8974208831787109,1981-03-26
0.884414553642273,1981-03-27
0.8974208831787109,1981-03-30
0.884414553642273,1981-03-31
0.8930851817131042,1981-04-01
0.884414553642273,1981-04-02
0.8930851817131042,1981-04-03
0.8930851817131042,1981-04-06
0.9017558693885803,1981-04-07
0.8974208831787109,1981-04-08
0.9060919880867004,1981-04-09
0.9104266166687012,1981-04-10
0.9060919880867004,1981-04-13
0.9537804126739502,1981-04-14
0.9667868614196777,1981-04-15
0.975457489490509,1981-04-16
0.9667868614196777,1981-04-20
0.9884635806083679,1981-04-21
0.9884635806083679,1981-04-22
1.0404874086380005,1981-04-23
1.075170874595642,1981-04-24
1.0404874086380005,1981-04-27
1.0318176746368408,1981-04-28
1.044823408126831,1981-04-29
1.075170874595642,1981-04-30
1.1011828184127808,1981-05-01
1.0925121307373047,1981-05-04
1.0968480110168457,1981-05-05
1.0968480110168457,1981-05-06
1.1185239553451538,1981-05-07
1.1228609085083008,1981-05-08
1.0881770849227905,1981-05-11
1.0838409662246704,1981-05-12
1.0795059204101562,1981-05-13
1.075170874595642,1981-05-14
1.0795059204101562,1981-05-15
1.0708355903625488,1981-05-18
1.0795059204101562,1981-05-19
1.1055182218551636,1981-05-20
1.1185239553451538,1981-05-21
1.109853744506836,1981-05-22
1.1055182218551636,1981-05-26
1.1011828184127808,1981-05-27
1.109853744506836,1981-05-28
1.1011828184127808,1981-05-29
1.0925121307373047,1981-06-01
1.075170874595642,1981-06-02
1.0621646642684937,1981-06-03
1.0404874086380005,1981-06-04
1.0578292608261108,1981-06-05
1.036152720451355,1981-06-08
1.0188109874725342,1981-06-09
0.9971347451210022,1981-06-10
1.0144758224487305,1981-06-11
1.0101406574249268,1981-06-12
1.0101406574249268,1981-06-15
1.0101406574249268,1981-06-16
1.005804419517517,1981-06-17
0.9971347451210022,1981-06-18
0.9624507427215576,1981-06-19
0.984128475189209,1981-06-22
0.9927992820739746,1981-06-23
0.975457489490509,1981-06-24
0.984128475189209,1981-06-25
0.9884635806083679,1981-06-26
0.984128475189209,1981-06-29
0.9971347451210022,1981-06-30
0.984128475189209,1981-07-01
0.975457489490509,1981-07-02
0.9667868614196777,1981-07-06
0.9624507427215576,1981-07-07
0.9321036338806152,1981-07-08
0.9321036338806152,1981-07-09
0.9451095461845398,1981-07-10
0.9407747983932495,1981-07-13
0.9364385008811951,1981-07-14
0.9407747983932495,1981-07-15
0.9494450688362122,1981-07-16
0.9581161141395569,1981-07-17
0.9407747983932495,1981-07-20
0.9364385008811951,1981-07-21
0.9711215496063232,1981-07-22
0.9884635806083679,1981-07-23
1.036152720451355,1981-07-24
1.0578292608261108,1981-07-27
1.075170874595642,1981-07-28
1.0795059204101562,1981-07-29
1.0491580963134766,1981-07-30
1.0578292608261108,1981-07-31
1.075170874595642,1981-08-03
1.0795059204101562,1981-08-04
1.0795059204101562,1981-08-05
1.075170874595642,1981-08-06
1.075170874595642,1981-08-07
1.0621646642684937,1981-08-10
1.044823408126831,1981-08-11
1.0318176746368408,1981-08-12
1.005804419517517,1981-08-13
1.005804419517517,1981-08-14
0.9971347451210022,1981-08-17
0.9581161141395569,1981-08-18
0.9537804126739502,1981-08-19
0.9537804126739502,1981-08-20
0.9624507427215576,1981-08-21
0.9277678728103638,1981-08-24
0.9190972447395325,1981-08-25
0.9277678728103638,1981-08-26
0.9277678728103638,1981-08-27
0.9190972447395325,1981-08-28
0.9104266166687012,1981-08-31
0.9147621393203735,1981-09-01
0.9190972447395325,1981-09-02
0.9147621393203735,1981-09-03
0.9060919880867004,1981-09-04
0.8887501955032349,1981-09-08
0.8930851817131042,1981-09-09
0.9017558693885803,1981-09-10
0.8974208831787109,1981-09-11
0.9017558693885803,1981-09-14
0.9104266166687012,1981-09-15
0.9060919880867004,1981-09-16
0.8930851817131042,1981-09-17
0.8670732975006104,1981-09-18
0.8584027886390686,1981-09-21
0.8714091777801514,1981-09-22
0.8670732975006104,1981-09-23
0.8584027886390686,1981-09-24
0.8323900699615479,1981-09-25
0.828055202960968,1981-09-28
0.8497316241264343,1981-09-29
0.8627381920814514,1981-09-30
0.8670732975006104,1981-10-01
0.9190972447395325,1981-10-02
0.9017558693885803,1981-10-05
0.8930851817131042,1981-10-06
0.9190972447395325,1981-10-07
0.9321036338806152,1981-10-08
0.9364385008811951,1981-10-09
0.9364385008811951,1981-10-12
0.9364385008811951,1981-10-13
0.9190972447395325,1981-10-14
0.9190972447395325,1981-10-15
0.9104266166687012,1981-10-16
0.9321036338806152,1981-10-19
0.9321036338806152,1981-10-20
0.984128475189209,1981-10-21
0.9884635806083679,1981-10-22
0.9884635806083679,1981-10-23
1.005804419517517,1981-10-26
1.036152720451355,1981-10-27
1.0838409662246704,1981-10-28
1.075170874595642,1981-10-29
1.0925121307373047,1981-10-30
1.0838409662246704,1981-11-02
1.1662133932113647,1981-11-03
1.1488722562789917,1981-11-04
1.1575431823730469,1981-11-05
1.1532074213027954,1981-11-06
1.1748836040496826,1981-11-09
1.1662133932113647,1981-11-10
1.1618783473968506,1981-11-11
1.200896978378296,1981-11-12
1.2225725650787354,1981-11-13
1.1965609788894653,1981-11-16
1.2052316665649414,1981-11-17
1.2095675468444824,1981-11-18
1.2269090414047241,1981-11-19
1.291939377784729,1981-11-20
1.2615917921066284,1981-11-23
1.2659260034561157,1981-11-24
1.2876040935516357,1981-11-25
1.291939377784729,1981-11-27
1.3006103038787842,1981-11-30
1.3179513216018677,1981-12-01
1.3049449920654297,1981-12-02
1.3136160373687744,1981-12-03
1.3439635038375854,1981-12-04
1.3049449920654297,1981-12-07
1.2876040935516357,1981-12-08
1.291939377784729,1981-12-09
1.2876040935516357,1981-12-10
1.2962744235992432,1981-12-11
1.2962744235992432,1981-12-14
1.3049449920654297,1981-12-15
1.309280514717102,1981-12-16
1.3049449920654297,1981-12-17
1.309280514717102,1981-12-18
1.3309576511383057,1981-12-21
1.3309576511383057,1981-12-22
1.322286605834961,1981-12-23
1.3266223669052124,1981-12-24
1.3179513216018677,1981-12-28
1.3179513216018677,1981-12-29
1.3179513216018677,1981-12-30
1.3179513216018677,1981-12-31
1.3179513216018677,1982-01-04
1.3136160373687744,1982-01-05
1.2789323329925537,1982-01-06
1.2659260034561157,1982-01-07
1.2659260034561157,1982-01-08
1.2442498207092285,1982-01-11
1.2312437295913696,1982-01-12
1.2312437295913696,1982-01-13
1.2182384729385376,1982-01-14
1.213902235031128,1982-01-15
1.2225725650787354,1982-01-18
1.2355793714523315,1982-01-19
1.2269090414047241,1982-01-20
1.2225725650787354,1982-01-21
1.1878899335861206,1982-01-22
1.140201449394226,1982-01-25
1.1055182218551636,1982-01-26
1.0968480110168457,1982-01-27
1.140201449394226,1982-01-28
1.2052316665649414,1982-01-29
1.2095675468444824,1982-02-01
1.213902235031128,1982-02-02
1.2659260034561157,1982-02-03
1.274597406387329,1982-02-04
1.3136160373687744,1982-02-05
1.2789323329925537,1982-02-08
1.2659260034561157,1982-02-09
1.2789323329925537,1982-02-10
1.2832680940628052,1982-02-11
1.2789323329925537,1982-02-12
1.2659260034561157,1982-02-16
1.3049449920654297,1982-02-17
1.309280514717102,1982-02-18
1.309280514717102,1982-02-19
1.291939377784729,1982-02-22
1.2876040935516357,1982-02-23
1.2789323329925537,1982-02-24
1.2615917921066284,1982-02-25
1.2225725650787354,1982-02-26
1.2052316665649414,1982-03-01
1.179219126701355,1982-03-02
1.109853744506836,1982-03-03
1.0404874086380005,1982-03-04
1.0491580963134766,1982-03-05
1.0318176746368408,1982-03-08
1.036152720451355,1982-03-09
1.023146152496338,1982-03-10
1.0188109874725342,1982-03-11
1.0188109874725342,1982-03-12
1.0404874086380005,1982-03-15
1.0491580963134766,1982-03-16
1.075170874595642,1982-03-17
1.1141891479492188,1982-03-18
1.1228609085083008,1982-03-19
1.1185239553451538,1982-03-22
1.1488722562789917,1982-03-23
1.1445364952087402,1982-03-24
1.1532074213027954,1982-03-25
1.1315304040908813,1982-03-26
1.1358656883239746,1982-03-29
1.179219126701355,1982-03-30
1.1532074213027954,1982-03-31
1.1835544109344482,1982-04-01
1.179219126701355,1982-04-02
1.1965609788894653,1982-04-05
1.200896978378296,1982-04-06
1.2052316665649414,1982-04-07
1.2225725650787354,1982-04-08
1.2225725650787354,1982-04-12
1.2095675468444824,1982-04-13
1.2225725650787354,1982-04-14
1.2225725650787354,1982-04-15
1.2399145364761353,1982-04-16
1.2572557926177979,1982-04-19
1.2399145364761353,1982-04-20
1.2399145364761353,1982-04-21
1.2442498207092285,1982-04-22
1.2225725650787354,1982-04-23
1.1965609788894653,1982-04-26
1.1922255754470825,1982-04-27
1.1965609788894653,1982-04-28
1.1922255754470825,1982-04-29
1.2225725650787354,1982-04-30
1.213902235031128,1982-05-03
1.2312437295913696,1982-05-04
1.2312437295913696,1982-05-05
1.274597406387329,1982-05-06
1.2832680940628052,1982-05-07
1.3006103038787842,1982-05-10
1.309280514717102,1982-05-11
1.3006103038787842,1982-05-12
1.274597406387329,1982-05-13
1.3006103038787842,1982-05-14
1.2832680940628052,1982-05-17
1.2659260034561157,1982-05-18
1.2572557926177979,1982-05-19
1.2225725650787354,1982-05-20
1.2052316665649414,1982-05-21
1.1705487966537476,1982-05-24
1.1705487966537476,1982-05-25
1.109853744506836,1982-05-26
1.109853744506836,1982-05-27
1.0925121307373047,1982-05-28
1.1011828184127808,1982-06-01
1.109853744506836,1982-06-02
1.1185239553451538,1982-06-03
1.1271954774856567,1982-06-04
1.1358656883239746,1982-06-07
1.1358656883239746,1982-06-08
1.1185239553451538,1982-06-09
1.109853744506836,1982-06-10
1.1185239553451538,1982-06-11
1.109853744506836,1982-06-14
1.0925121307373047,1982-06-15
1.109853744506836,1982-06-16
1.0925121307373047,1982-06-17
1.0925121307373047,1982-06-18
1.0925121307373047,1982-06-21
1.109853744506836,1982-06-22
1.109853744506836,1982-06-23
1.1011828184127808,1982-06-24
1.109853744506836,1982-06-25
1.1011828184127808,1982-06-28
1.1011828184127808,1982-06-29
1.109853744506836,1982-06-30
1.109853744506836,1982-07-01
1.0925121307373047,1982-07-02
1.1185239553451538,1982-07-06
1.1185239553451538,1982-07-07
1.109853744506836,1982-07-08
1.1618783473968506,1982-07-09
1.179219126701355,1982-07-12
1.1965609788894653,1982-07-13
1.1965609788894653,1982-07-14
1.2225725650787354,1982-07-15
1.2052316665649414,1982-07-16
1.2052316665649414,1982-07-19
1.213902235031128,1982-07-20
1.179219126701355,1982-07-21
1.2052316665649414,1982-07-22
1.075170874595642,1982-07-23
0.9711215496063232,1982-07-26
0.9537804126739502,1982-07-27
0.9190972447395325,1982-07-28
0.9451095461845398,1982-07-29
0.9624507427215576,1982-07-30
0.9451095461845398,1982-08-02
0.9624507427215576,1982-08-03
0.9537804126739502,1982-08-04
0.9017558693885803,1982-08-05
0.8930851817131042,1982-08-06
0.884414553642273,1982-08-09
0.8757430911064148,1982-08-10
0.9277678728103638,1982-08-11
0.9277678728103638,1982-08-12
0.9190972447395325,1982-08-13
0.9364385008811951,1982-08-16
0.9624507427215576,1982-08-17
0.9884635806083679,1982-08-18
1.0144758224487305,1982-08-19
0.9711215496063232,1982-08-20
0.9797928333282471,1982-08-23
0.9624507427215576,1982-08-24
0.9711215496063232,1982-08-25
1.0404874086380005,1982-08-26
1.0665000677108765,1982-08-27
1.0838409662246704,1982-08-30
1.075170874595642,1982-08-31
1.0925121307373047,1982-09-01
1.0838409662246704,1982-09-02
1.0838409662246704,1982-09-03
1.0838409662246704,1982-09-07
1.0925121307373047,1982-09-08
1.0925121307373047,1982-09-09
1.109853744506836,1982-09-10
1.1185239553451538,1982-09-13
1.1358656883239746,1982-09-14
1.1532074213027954,1982-09-15
1.1618783473968506,1982-09-16
1.1705487966537476,1982-09-17
1.1271954774856567,1982-09-20
1.1445364952087402,1982-09-21
1.1445364952087402,1982-09-22
1.109853744506836,1982-09-23
1.075170874595642,1982-09-24
1.0665000677108765,1982-09-27
1.075170874595642,1982-09-28
1.0665000677108765,1982-09-29
1.075170874595642,1982-09-30
1.109853744506836,1982-10-01
1.1011828184127808,1982-10-04
1.3179513216018677,1982-10-05
1.2832680940628052,1982-10-06
1.309280514717102,1982-10-07
1.4653538465499878,1982-10-08
1.4306707382202148,1982-10-11
1.3352922201156616,1982-10-12
1.309280514717102,1982-10-13
1.3352922201156616,1982-10-14
1.4046590328216553,1982-10-15
1.500036597251892,1982-10-18
1.508707880973816,1982-10-19
1.4740246534347534,1982-10-20
1.3786457777023315,1982-10-21
1.3959872722625732,1982-10-22
1.3439635038375854,1982-10-25
1.3439635038375854,1982-10-26
1.4480116367340088,1982-10-27
1.4913663864135742,1982-10-28
1.4913663864135742,1982-10-29
1.508707880973816,1982-11-01
1.4566831588745117,1982-11-02
1.3439635038375854,1982-11-03
1.2832680940628052,1982-11-04
1.3352922201156616,1982-11-05
1.3439635038375854,1982-11-08
1.3006103038787842,1982-11-09
1.3006103038787842,1982-11-10
1.291939377784729,1982-11-11
1.274597406387329,1982-11-12
1.2399145364761353,1982-11-15
1.2225725650787354,1982-11-16
1.2485852241516113,1982-11-17
1.2832680940628052,1982-11-18
1.3179513216018677,1982-11-19
1.2659260034561157,1982-11-22
1.2485852241516113,1982-11-23
1.2832680940628052,1982-11-24
1.2832680940628052,1982-11-26
1.2832680940628052,1982-11-29
1.3179513216018677,1982-11-30
1.309280514717102,1982-12-01
1.3526344299316406,1982-12-02
1.3873168230056763,1982-12-03
1.4480116367340088,1982-12-06
1.4566831588745117,1982-12-07
1.4480116367340088,1982-12-08
1.4393407106399536,1982-12-09
1.4740246534347534,1982-12-10
1.4653538465499878,1982-12-13
1.3959872722625732,1982-12-14
1.3959872722625732,1982-12-15
1.4220001697540283,1982-12-16
1.4220001697540283,1982-12-17
1.3873168230056763,1982-12-20
1.4133292436599731,1982-12-21
1.3959872722625732,1982-12-22
1.3873168230056763,1982-12-23
1.4133292436599731,1982-12-27
1.3439635038375854,1982-12-28
1.3613046407699585,1982-12-29
1.3613046407699585,1982-12-30
1.3439635038375854,1982-12-31
1.3526344299316406,1983-01-03
1.3439635038375854,1983-01-04
1.3526344299316406,1983-01-05
1.3613046407699585,1983-01-06
1.3266223669052124,1983-01-07
1.3699760437011719,1983-01-10
1.3873168230056763,1983-01-11
1.3959872722625732,1983-01-12
1.4046590328216553,1983-01-13
1.3873168230056763,1983-01-14
1.3959872722625732,1983-01-17
1.3873168230056763,1983-01-18
1.3873168230056763,1983-01-19
1.3873168230056763,1983-01-20
1.4046590328216553,1983-01-21
1.3699760437011719,1983-01-24
1.4046590328216553,1983-01-25
1.3873168230056763,1983-01-26
1.4133292436599731,1983-01-27
1.3959872722625732,1983-01-28
1.4046590328216553,1983-01-31
1.3959872722625732,1983-02-01
1.3786457777023315,1983-02-02
1.3786457777023315,1983-02-03
1.3959872722625732,1983-02-04
1.3959872722625732,1983-02-07
1.3959872722625732,1983-02-08
1.3873168230056763,1983-02-09
1.3959872722625732,1983-02-10
1.3699760437011719,1983-02-11
1.3786457777023315,1983-02-14
1.3439635038375854,1983-02-15
1.3006103038787842,1983-02-16
1.3613046407699585,1983-02-17
1.3786457777023315,1983-02-18
1.3873168230056763,1983-02-22
1.3873168230056763,1983-02-23
1.3959872722625732,1983-02-24
1.543391227722168,1983-02-25
1.534719705581665,1983-02-28
1.517377495765686,1983-03-01
1.517377495765686,1983-03-02
1.543391227722168,1983-03-03
1.6127550601959229,1983-03-04
1.6474394798278809,1983-03-07
1.5954148769378662,1983-03-08
1.604085922241211,1983-03-09
1.6300979852676392,1983-03-10
1.5867429971694946,1983-03-11
1.543391227722168,1983-03-14
1.5780730247497559,1983-03-15
1.560732126235962,1983-03-16
1.543391227722168,1983-03-17
1.543391227722168,1983-03-18
1.5867429971694946,1983-03-21
1.5867429971694946,1983-03-22
1.604085922241211,1983-03-23
1.6214265823364258,1983-03-24
1.6127550601959229,1983-03-25
1.5867429971694946,1983-03-28
1.560732126235962,1983-03-29
1.5520602464675903,1983-03-30
1.5260493755340576,1983-03-31
1.4740246534347534,1983-04-04
1.482695460319519,1983-04-05
1.4653538465499878,1983-04-06
1.482695460319519,1983-04-07
1.508707880973816,1983-04-08
1.5694024562835693,1983-04-11
1.604085922241211,1983-04-12
1.5780730247497559,1983-04-13
1.5954148769378662,1983-04-14
1.6387674808502197,1983-04-15
1.6127550601959229,1983-04-18
1.5867429971694946,1983-04-19
1.5954148769378662,1983-04-20
1.5867429971694946,1983-04-21
1.604085922241211,1983-04-22
1.5520602464675903,1983-04-25
1.5867429971694946,1983-04-26
1.5780730247497559,1983-04-27
1.6127550601959229,1983-04-28
1.7341465950012207,1983-04-29
1.7081339359283447,1983-05-02
1.6821208000183105,1983-05-03
1.7601590156555176,1983-05-04
1.7601590156555176,1983-05-05
1.838194489479065,1983-05-06
1.838194489479065,1983-05-09
1.8295233249664307,1983-05-10
1.8295233249664307,1983-05-11
1.8121837377548218,1983-05-12
1.88154935836792,1983-05-13
1.8121837377548218,1983-05-16
1.8728770017623901,1983-05-17
1.8555357456207275,1983-05-18
1.8555357456207275,1983-05-19
1.8295233249664307,1983-05-20
1.8208532333374023,1983-05-23
1.7861703634262085,1983-05-24
1.7601590156555176,1983-05-25
1.7254756689071655,1983-05-26
1.6734503507614136,1983-05-27
1.6994632482528687,1983-05-31
1.690792441368103,1983-06-01
1.6474394798278809,1983-06-02
1.690792441368103,1983-06-03
1.7168055772781372,1983-06-06
1.7341465950012207,1983-06-07
1.7514861822128296,1983-06-08
1.7428178787231445,1983-06-09
1.7601590156555176,1983-06-10
1.8468648195266724,1983-06-13
1.8555357456207275,1983-06-14
1.838194489479065,1983-06-15
1.8902190923690796,1983-06-16
1.8555357456207275,1983-06-17
1.8555357456207275,1983-06-20
1.838194489479065,1983-06-21
1.8208532333374023,1983-06-22
1.8208532333374023,1983-06-23
1.8295233249664307,1983-06-24
1.8902190923690796,1983-06-27
1.8555357456207275,1983-06-28
1.838194489479065,1983-06-29
1.838194489479065,1983-06-30
1.8468648195266724,1983-07-01
1.8555357456207275,1983-07-05
1.838194489479065,1983-07-06
1.838194489479065,1983-07-07
1.838194489479065,1983-07-08
1.8295233249664307,1983-07-11
1.8208532333374023,1983-07-12
1.8121837377548218,1983-07-13
1.8121837377548218,1983-07-14
1.8035117387771606,1983-07-15
1.7948410511016846,1983-07-18
1.7861703634262085,1983-07-19
1.8035117387771606,1983-07-20
1.9422430992126465,1983-07-21
1.9595856666564941,1983-07-22
2.011608839035034,1983-07-25
2.0202808380126953,1983-07-26
2.028951644897461,1983-07-27
2.0029382705688477,1983-07-28
1.9509142637252808,1983-07-29
1.8728770017623901,1983-08-01
1.8988896608352661,1983-08-02
1.8902190923690796,1983-08-03
1.8468648195266724,1983-08-04
1.8902190923690796,1983-08-05
1.88154935836792,1983-08-08
1.8555357456207275,1983-08-09
1.7774999141693115,1983-08-10
1.7601590156555176,1983-08-11
1.8208532333374023,1983-08-12
1.838194489479065,1983-08-15
1.838194489479065,1983-08-16
1.8468648195266724,1983-08-17
1.8555357456207275,1983-08-18
1.8902190923690796,1983-08-19
1.8728770017623901,1983-08-22
1.8728770017623901,1983-08-23
1.88154935836792,1983-08-24
1.9249014854431152,1983-08-25
1.9682562351226807,1983-08-26
1.9855976104736328,1983-08-29
1.9942694902420044,1983-08-30
2.098316192626953,1983-08-31
2.098316192626953,1983-09-01
2.176353931427002,1983-09-02
2.1156585216522217,1983-09-06
2.046292304992676,1983-09-07
2.0376217365264893,1983-09-08
2.0376217365264893,1983-09-09
