BR,Date
16.15199089050293,2008-06-06
16.34701156616211,2008-06-09
16.094186782836914,2008-06-10
16.07974624633789,2008-06-11
16.224607467651367,2008-06-12
16.217361450195312,2008-06-13
16.333251953125,2008-06-16
16.3984432220459,2008-06-17
16.173898696899414,2008-06-18
16.42741584777832,2008-06-19
16.449142456054688,2008-06-20
16.333251953125,2008-06-23
16.130443572998047,2008-06-24
16.369474411010742,2008-06-25
16.058021545410156,2008-06-26
15.659643173217773,2008-06-27
15.24677848815918,2008-06-30
15.123653411865234,2008-07-01
14.768741607666016,2008-07-02
14.841172218322754,2008-07-03
14.326909065246582,2008-07-07
15.029496192932129,2008-07-08
14.89187240600586,2008-07-09
14.790462493896484,2008-07-10
14.623873710632324,2008-07-11
14.290685653686523,2008-07-14
14.20377254486084,2008-07-15
14.609390258789062,2008-07-16
15.087442398071289,2008-07-17
15.188840866088867,2008-07-18
15.05846881866455,2008-07-21
15.52927017211914,2008-07-22
15.340941429138184,2008-07-23
14.986030578613281,2008-07-24
15.000518798828125,2008-07-25
14.89187240600586,2008-07-28
15.333700180053711,2008-07-29
15.41337776184082,2008-07-30
14.993276596069336,2008-07-31
14.90635871887207,2008-08-01
14.775978088378906,2008-08-04
14.761489868164062,2008-08-05
14.457280158996582,2008-08-06
14.464526176452637,2008-08-07
14.631118774414062,2008-08-08
14.877388000488281,2008-08-11
14.660090446472168,2008-08-12
14.493497848510742,2008-08-13
14.47177505493164,2008-08-14
14.312417984008789,2008-08-15
14.051668167114258,2008-08-18
13.819890022277832,2008-08-19
14.08788013458252,2008-08-20
14.247234344482422,2008-08-21
14.247234344482422,2008-08-22
13.870584487915039,2008-08-25
14.37761116027832,2008-08-26
14.529714584350586,2008-08-27
14.971545219421387,2008-08-28
14.464526176452637,2008-08-29
14.153074264526367,2008-09-02
14.399335861206055,2008-09-03
13.84886646270752,2008-09-04
13.885069847106934,2008-09-05
14.131340980529785,2008-09-08
13.50843334197998,2008-09-09
13.442998886108398,2008-09-10
12.941338539123535,2008-09-11
13.101289749145508,2008-09-12
12.396059036254883,2008-09-15
12.257923126220703,2008-09-16
11.479989051818848,2008-09-17
11.669015884399414,2008-09-18
12.657796859741211,2008-09-19
12.257923126220703,2008-09-22
11.974376678466797,2008-09-23
12.097973823547363,2008-09-24
11.959833145141602,2008-09-25
11.908942222595215,2008-09-26
10.9783296585083,2008-09-29
11.189167976379395,2008-09-30
10.782027244567871,2008-10-01
10.614810943603516,2008-10-02
10.323991775512695,2008-10-03
9.815062522888184,2008-10-06
9.422462463378906,2008-10-07
9.20434856414795,2008-10-08
8.615445137023926,2008-10-09
8.259190559387207,2008-10-10
9.335216522216797,2008-10-13
9.080747604370117,2008-10-14
8.470032691955566,2008-10-15
8.520925521850586,2008-10-16
8.557279586791992,2008-10-17
8.884449005126953,2008-10-20
8.484577178955078,2008-10-21
8.29554557800293,2008-10-22
7.961106777191162,2008-10-23
7.546693801879883,2008-10-24
7.263149261474609,2008-10-27
8.004727363586426,2008-10-28
8.215571403503418,2008-10-29
8.651795387268066,2008-10-30
8.79720687866211,2008-10-31
8.978961944580078,2008-11-03
9.160723686218262,2008-11-04
8.717230796813965,2008-11-05
9.29886245727539,2008-11-06
9.320672988891602,2008-11-07
9.429732322692871,2008-11-10
8.993505477905273,2008-11-11
8.440953254699707,2008-11-12
8.848094940185547,2008-11-13
8.070158958435059,2008-11-14
8.033808708190918,2008-11-17
7.939294815063477,2008-11-18
7.793887615203857,2008-11-19
7.066844940185547,2008-11-20
7.364930152893066,2008-11-21
7.423094749450684,2008-11-24
7.946564674377441,2008-11-25
8.12833023071289,2008-11-26
8.288274765014648,2008-11-28
7.32130765914917,2008-12-01
8.070158958435059,2008-12-02
8.302817344665527,2008-12-03
8.004727363586426,2008-12-04
8.906259536743164,2008-12-05
9.022587776184082,2008-12-08
9.131645202636719,2008-12-09
8.86990737915039,2008-12-10
8.811410903930664,2008-12-11
8.833348274230957,2008-12-12
8.70903491973877,2008-12-15
9.242840766906738,2008-12-16
9.286714553833008,2008-12-17
9.118532180786133,2008-12-18
9.520709991455078,2008-12-19
8.943032264709473,2008-12-22
8.760221481323242,2008-12-23
9.030783653259277,2008-12-24
9.235527038574219,2008-12-26
9.162405967712402,2008-12-29
9.198965072631836,2008-12-30
9.169713973999023,2008-12-31
10.39088249206543,2009-01-02
10.20075798034668,2009-01-05
10.427444458007812,2009-01-06
10.02526569366455,2009-01-07
10.069137573242188,2009-01-08
9.930205345153809,2009-01-09
9.688898086547852,2009-01-12
10.02526569366455,2009-01-13
9.68157958984375,2009-01-14
9.732768058776855,2009-01-15
9.952139854431152,2009-01-16
9.389086723327637,2009-01-20
9.68157958984375,2009-01-21
9.645018577575684,2009-01-22
9.608455657958984,2009-01-23
9.747392654418945,2009-01-26
9.864391326904297,2009-01-27
10.281196594238281,2009-01-28
10.032574653625488,2009-01-29
9.864391326904297,2009-01-30
10.083763122558594,2009-02-02
10.858872413635254,2009-02-03
10.749189376831055,2009-02-04
11.048995971679688,2009-02-05
11.524299621582031,2009-02-06
11.736355781555176,2009-02-09
11.619361877441406,2009-02-10
11.780233383178711,2009-02-11
12.07273006439209,2009-02-12
12.35059642791748,2009-02-13
12.094667434692383,2009-02-17
11.897232055664062,2009-02-18
11.911852836608887,2009-02-19
11.66323471069336,2009-02-20
11.465800285339355,2009-02-23
11.626672744750977,2009-02-24
11.524299621582031,2009-02-25
11.516987800598145,2009-02-26
11.68517017364502,2009-02-27
11.092870712280273,2009-03-02
11.568175315856934,2009-03-03
11.984978675842285,2009-03-04
11.729045867919922,2009-03-05
11.7217378616333,2009-03-06
11.568175315856934,2009-03-09
12.006919860839844,2009-03-10
12.335973739624023,2009-03-11
12.862464904785156,2009-03-12
13.141447067260742,2009-03-13
12.840442657470703,2009-03-16
13.214860916137695,2009-03-17
13.391059875488281,2009-03-18
13.280936241149902,2009-03-19
13.05334758758545,2009-03-20
13.919656753540039,2009-03-23
13.714093208312988,2009-03-24
14.147241592407227,2009-03-25
14.00041389465332,2009-03-26
13.640673637390137,2009-03-27
13.427772521972656,2009-03-30
13.662696838378906,2009-03-31
13.581944465637207,2009-04-01
14.110539436340332,2009-04-02
14.220658302307129,2009-04-03
14.205978393554688,2009-04-06
14.095853805541992,2009-04-07
14.272049903869629,2009-04-08
14.551033973693848,2009-04-09
14.316093444824219,2009-04-13
14.05914306640625,2009-04-14
14.073832511901855,2009-04-15
14.440908432006836,2009-04-16
14.39685344696045,2009-04-17
13.868261337280273,2009-04-20
14.213315963745117,2009-04-21
14.213315963745117,2009-04-22
13.912312507629395,2009-04-23
14.015089988708496,2009-04-24
14.191296577453613,2009-04-27
14.235343933105469,2009-04-28
14.374831199645996,2009-04-29
14.205978393554688,2009-04-30
14.022436141967773,2009-05-01
13.706747055053711,2009-05-04
13.84623908996582,2009-05-05
14.0077486038208,2009-05-06
13.882943153381348,2009-05-07
14.426228523254395,2009-05-08
13.023979187011719,2009-05-11
12.855124473571777,2009-05-12
12.965243339538574,2009-05-13
12.906515121459961,2009-05-14
12.935882568359375,2009-05-15
13.200179100036621,2009-05-18
12.935882568359375,2009-05-19
12.928539276123047,2009-05-20
12.781707763671875,2009-05-21
12.767024993896484,2009-05-22
12.957904815673828,2009-05-26
12.664240837097168,2009-05-27
12.385260581970215,2009-05-28
12.157672882080078,2009-05-29
12.803732872009277,2009-06-01
12.950562477111816,2009-06-02
12.950562477111816,2009-06-03
13.009297370910645,2009-06-04
12.987273216247559,2009-06-05
13.009297370910645,2009-06-08
12.752342224121094,2009-06-09
12.77436637878418,2009-06-10
12.730135917663574,2009-06-11
12.663796424865723,2009-06-12
12.3320894241333,2009-06-15
12.11832332611084,2009-06-16
12.236263275146484,2009-06-17
12.228893280029297,2009-06-18
12.295236587524414,2009-06-19
11.904555320739746,2009-06-22
11.793992042541504,2009-06-23
11.948786735534668,2009-06-24
11.970898628234863,2009-06-25
12.147806167602539,2009-06-26
12.221522331237793,2009-06-29
12.221522331237793,2009-06-30
12.368946075439453,2009-07-01
12.01512622833252,2009-07-02
12.037240982055664,2009-07-06
11.653937339782715,2009-07-07
11.661308288574219,2009-07-08
11.543368339538574,2009-07-09
11.403316497802734,2009-07-10
11.801361083984375,2009-07-13
11.764504432678223,2009-07-14
11.889815330505371,2009-07-15
12.133068084716797,2009-07-16
12.169926643371582,2009-07-17
12.192037582397461,2009-07-20
12.368946075439453,2009-07-21
12.324719429016113,2009-07-22
12.641687393188477,2009-07-23
12.7153959274292,2009-07-24
12.95864486694336,2009-07-27
13.047099113464355,2009-07-28
12.862820625305176,2009-07-29
12.855449676513672,2009-07-30
12.730135917663574,2009-07-31
12.825966835021973,2009-08-03
12.899676322937012,2009-08-04
12.848074913024902,2009-08-05
12.634308815002441,2009-08-06
13.150299072265625,2009-08-07
13.47463321685791,2009-08-10
14.123303413391113,2009-08-11
14.477123260498047,2009-08-12
14.617176055908203,2009-08-13
14.963627815246582,2009-08-14
14.794092178344727,2009-08-17
14.956256866455078,2009-08-18
14.912031173706055,2009-08-19
14.89728832244873,2009-08-20
15.066821098327637,2009-08-21
15.088933944702148,2009-08-24
15.192133903503418,2009-08-25
14.89728832244873,2009-08-26
15.170021057128906,2009-08-27
15.184760093688965,2009-08-28
15.346927642822266,2009-08-31
15.302703857421875,2009-09-01
15.442758560180664,2009-09-02
15.678642272949219,2009-09-03
15.826050758361816,2009-09-04
15.848175048828125,2009-09-08
16.076684951782227,2009-09-09
15.957975387573242,2009-09-10
15.98765754699707,2009-09-11
15.868950843811035,2009-09-14
15.77993392944336,2009-09-15
15.705741882324219,2009-09-16
15.661229133605957,2009-09-17
15.008370399475098,2009-09-18
15.20125961303711,2009-09-21
15.245767593383789,2009-09-22
15.253181457519531,2009-09-23
15.253181457519531,2009-09-24
15.000945091247559,2009-09-25
15.05288314819336,2009-09-28
15.238357543945312,2009-09-29
14.911927223205566,2009-09-30
14.822892189025879,2009-10-01
14.711610794067383,2009-10-02
14.941600799560547,2009-10-05
15.045459747314453,2009-10-06
15.045459747314453,2009-10-07
15.156744003295898,2009-10-08
15.20125961303711,2009-10-09
15.371882438659668,2009-10-12
15.327381134033203,2009-10-13
15.742835998535156,2009-10-14
15.972819328308105,2009-10-15
15.972819328308105,2009-10-16
16.054424285888672,2009-10-19
16.187963485717773,2009-10-20
15.943144798278809,2009-10-21
15.80960464477539,2009-10-22
15.839274406433105,2009-10-23
15.868950843811035,2009-10-26
15.77993392944336,2009-10-27
15.564776420593262,2009-10-28
15.653802871704102,2009-10-29
15.438660621643066,2009-10-30
15.453495979309082,2009-11-02
16.158288955688477,2009-11-03
16.047000885009766,2009-11-04
16.410533905029297,2009-11-05
16.72953987121582,2009-11-06
17.078229904174805,2009-11-09
16.915010452270508,2009-11-10
16.53665542602539,2009-11-11
16.410533905029297,2009-11-12
16.57375144958496,2009-11-13
17.01146125793457,2009-11-16
16.974365234375,2009-11-17
16.685033798217773,2009-11-18
16.462465286254883,2009-11-19
16.514392852783203,2009-11-20
16.885343551635742,2009-11-23
16.833410263061523,2009-11-24
16.79631233215332,2009-11-25
16.29183006286621,2009-11-27
16.306669235229492,2009-11-30
16.440202713012695,2009-12-01
16.818571090698242,2009-12-02
16.707286834716797,2009-12-03
17.03371238708496,2009-12-04
17.01146125793457,2009-12-07
16.855663299560547,2009-12-08
16.892763137817383,2009-12-09
17.026296615600586,2009-12-10
16.936723709106445,2009-12-11
16.951656341552734,2009-12-14
16.869544982910156,2009-12-15
16.74264907836914,2009-12-16
16.46646499633789,2009-12-17
16.81729507446289,2009-12-18
16.765045166015625,2009-12-21
16.966577529907227,2009-12-22
17.048683166503906,2009-12-23
17.14573097229004,2009-12-24
17.123332977294922,2009-12-28
16.988981246948242,2009-12-29
16.974044799804688,2009-12-30
16.83968734741211,2009-12-31
16.936723709106445,2010-01-04
16.869544982910156,2010-01-05
16.757579803466797,2010-01-06
16.824764251708984,2010-01-07
16.951656341552734,2010-01-08
17.003908157348633,2010-01-11
16.83968734741211,2010-01-12
17.003908157348633,2010-01-13
17.14573097229004,2010-01-14
16.720256805419922,2010-01-15
16.944189071655273,2010-01-19
16.84715461730957,2010-01-20
16.593364715576172,2010-01-21
16.52618980407715,2010-01-22
16.47393226623535,2010-01-25
16.36942481994629,2010-01-26
16.481399536132812,2010-01-27
16.42168426513672,2010-01-28
16.212677001953125,2010-01-29
16.317176818847656,2010-02-01
16.41421127319336,2010-02-02
16.3992862701416,2010-02-03
16.4515438079834,2010-02-04
16.048463821411133,2010-02-05
15.966348648071289,2010-02-08
15.712560653686523,2010-02-09
15.705097198486328,2010-02-10
15.622990608215332,2010-02-11
15.988747596740723,2010-02-12
16.1529598236084,2010-02-16
16.29479217529297,2010-02-17
16.257461547851562,2010-02-18
16.160425186157227,2010-02-19
16.12310791015625,2010-02-22
15.981287002563477,2010-02-23
15.734955787658691,2010-02-24
15.682707786560059,2010-02-25
15.705097198486328,2010-02-26
15.981287002563477,2010-03-01
15.988747596740723,2010-03-02
15.884241104125977,2010-03-03
15.943958282470703,2010-03-04
16.197757720947266,2010-03-05
16.0036678314209,2010-03-08
16.44407081604004,2010-03-09
16.63068389892578,2010-03-10
16.53365135192871,2010-03-11
16.570974349975586,2010-03-12
16.57847785949707,2010-03-15
16.585994720458984,2010-03-16
16.743741989135742,2010-03-17
16.66862678527832,2010-03-18
16.48833656311035,2010-03-19
16.623554229736328,2010-03-22
16.330589294433594,2010-03-23
16.23293685913086,2010-03-24
16.180356979370117,2010-03-25
16.052656173706055,2010-03-26
16.31556510925293,2010-03-29
16.24045181274414,2010-03-30
16.06016731262207,2010-03-31
16.01510238647461,2010-04-01
15.985047340393066,2010-04-05
15.977547645568848,2010-04-06
16.007585525512695,2010-04-07
16.01510238647461,2010-04-08
16.413227081298828,2010-04-09
16.48833656311035,2010-04-12
16.42824363708496,2010-04-13
17.006654739379883,2010-04-14
17.02167320251465,2010-04-15
16.954076766967773,2010-04-16
16.931537628173828,2010-04-19
17.11180877685547,2010-04-20
17.119327545166016,2010-04-21
17.555011749267578,2010-04-22
17.509937286376953,2010-04-23
17.64515495300293,2010-04-26
17.412288665771484,2010-04-27
17.682716369628906,2010-04-28
17.9230899810791,2010-04-29
17.885526657104492,2010-04-30
18.028257369995117,2010-05-03
17.802898406982422,2010-05-04
17.577545166015625,2010-05-05
17.449851989746094,2010-05-06
17.02918815612793,2010-05-07
16.713699340820312,2010-05-10
16.533405303955078,2010-05-11
16.480825424194336,2010-05-12
16.518386840820312,2010-05-13
16.225427627563477,2010-05-14
16.01510238647461,2010-05-17
15.819788932800293,2010-05-18
15.56439208984375,2010-05-19
14.96345043182373,2010-05-20
15.399134635925293,2010-05-21
14.647955894470215,2010-05-24
14.204758644104004,2010-05-25
14.13715648651123,2010-05-26
14.482697486877441,2010-05-27
14.362509727478027,2010-05-28
14.122135162353516,2010-06-01
14.129638671875,2010-06-02
14.242321014404297,2010-06-03
14.016965866088867,2010-06-04
13.994427680969238,2010-06-07
14.595369338989258,2010-06-08
14.264853477478027,2010-06-09
14.760631561279297,2010-06-10
14.79089641571045,2010-06-11
14.609318733215332,2010-06-14
14.745503425598145,2010-06-15
14.760629653930664,2010-06-16
14.927078247070312,2010-06-17
15.010299682617188,2010-06-18
14.964906692504883,2010-06-21
14.813591957092285,2010-06-22
14.73793888092041,2010-06-23
14.601752281188965,2010-06-24
14.503400802612305,2010-06-25
14.707673072814941,2010-06-28
14.389912605285645,2010-06-29
14.412613868713379,2010-06-30
14.442874908447266,2010-07-01
14.54879379272461,2010-07-02
14.344517707824707,2010-07-06
15.04056453704834,2010-07-07
15.365887641906738,2010-07-08
15.388582229614258,2010-07-09
15.37345027923584,2010-07-12
15.524760246276855,2010-07-13
15.562591552734375,2010-07-14
15.547463417053223,2010-07-15
15.229703903198242,2010-07-16
15.244832038879395,2010-07-19
15.471808433532715,2010-07-20
15.305357933044434,2010-07-21
15.630684852600098,2010-07-22
15.75173568725586,2010-07-23
15.933310508728027,2010-07-26
15.895482063293457,2010-07-27
15.766867637634277,2010-07-28
15.532326698303223,2010-07-29
15.358320236206055,2010-07-30
15.562591552734375,2010-08-02
15.600424766540527,2010-08-03
15.539902687072754,2010-08-04
15.312925338745117,2010-08-05
15.411279678344727,2010-08-06
15.645822525024414,2010-08-09
15.509635925292969,2010-08-10
15.138920783996582,2010-08-11
14.93464183807373,2010-08-12
15.27509593963623,2010-08-13
15.19943904876709,2010-08-16
15.456676483154297,2010-08-17
15.532326698303223,2010-08-18
15.169174194335938,2010-08-19
15.252402305603027,2010-08-20
15.19943904876709,2010-08-23
15.237269401550293,2010-08-24
15.305357933044434,2010-08-25
15.509635925292969,2010-08-26
16.160280227661133,2010-08-27
16.09975814819336,2010-08-30
16.152711868286133,2010-08-31
16.32672119140625,2010-09-01
16.54612922668457,2010-09-02
16.863887786865234,2010-09-03
16.780662536621094,2010-09-07
16.773109436035156,2010-09-08
16.71257972717285,2010-09-09
16.97737693786621,2010-09-10
17.07639503479004,2010-09-13
17.07639503479004,2010-09-14
17.236337661743164,2010-09-15
17.20587158203125,2010-09-16
17.320125579833984,2010-09-17
17.617168426513672,2010-09-20
17.396289825439453,2010-09-21
17.198257446289062,2010-09-22
17.304887771606445,2010-09-23
17.48006820678711,2010-09-24
17.35820770263672,2010-09-27
17.335350036621094,2010-09-28
17.434364318847656,2010-09-29
17.41913604736328,2010-09-30
17.579084396362305,2010-10-01
17.396289825439453,2010-10-04
17.4267578125,2010-10-05
17.183015823364258,2010-10-06
17.091625213623047,2010-10-07
17.03830909729004,2010-10-08
17.023073196411133,2010-10-11
16.672712326049805,2010-10-12
16.01768684387207,2010-10-13
15.888198852539062,2010-10-14
15.789180755615234,2010-10-15
15.95675277709961,2010-10-18
15.926288604736328,2010-10-19
16.368053436279297,2010-10-20
16.22333526611328,2010-10-21
16.49753189086914,2010-10-22
16.802194595336914,2010-10-25
16.726024627685547,2010-10-26
16.672712326049805,2010-10-27
16.7717227935791,2010-10-28
16.75649642944336,2010-10-29
16.695556640625,2010-11-01
16.84027099609375,2010-11-02
16.855512619018555,2010-11-03
17.10685920715332,2010-11-04
16.383283615112305,2010-11-05
16.29188346862793,2010-11-08
16.4442195892334,2010-11-09
16.71841049194336,2010-11-10
16.368053436279297,2010-11-11
16.284265518188477,2010-11-12
16.32234764099121,2010-11-15
16.45944595336914,2010-11-16
16.428979873657227,2010-11-17
16.24618148803711,2010-11-18
16.13193130493164,2010-11-19
16.124317169189453,2010-11-22
16.109086990356445,2010-11-23
16.37566375732422,2010-11-24
16.208099365234375,2010-11-26
16.071001052856445,2010-11-29
15.682558059692383,2010-11-30
16.139549255371094,2010-12-01
16.543231964111328,2010-12-02
16.878358840942383,2010-12-03
16.786964416503906,2010-12-06
16.893587112426758,2010-12-07
17.01546287536621,2010-12-08
17.122079849243164,2010-12-09
17.08400535583496,2010-12-10
17.236337661743164,2010-12-13
16.931673049926758,2010-12-14
16.785982131958008,2010-12-15
16.93934440612793,2010-12-16
16.79364585876465,2010-12-17
16.47924041748047,2010-12-20
16.37188148498535,2010-12-21
16.410228729248047,2010-12-22
16.448575973510742,2010-12-23
16.701618194580078,2010-12-27
16.60193634033203,2010-12-28
16.73997688293457,2010-12-29
16.91634178161621,2010-12-30
16.816659927368164,2010-12-31
17.08504295349121,2011-01-03
16.931673049926758,2011-01-04
16.95467185974121,2011-01-05
17.13872528076172,2011-01-06
17.046701431274414,2011-01-07
17.108051300048828,2011-01-10
17.161725997924805,2011-01-11
17.26141929626465,2011-01-12
17.169395446777344,2011-01-13
17.52979850769043,2011-01-14
17.913219451904297,2011-01-18
17.729183197021484,2011-01-19
17.499128341674805,2011-01-20
17.468460083007812,2011-01-21
17.698505401611328,2011-01-24
17.65250587463379,2011-01-25
17.468460083007812,2011-01-26
17.583486557006836,2011-01-27
17.453121185302734,2011-01-28
17.55280876159668,2011-01-31
17.606487274169922,2011-02-01
17.591154098510742,2011-02-02
17.736845016479492,2011-02-03
17.56047248840332,2011-02-04
17.82887077331543,2011-02-07
16.716962814331055,2011-02-08
16.60193634033203,2011-02-09
17.169395446777344,2011-02-10
17.322763442993164,2011-02-11
17.545143127441406,2011-02-14
17.568143844604492,2011-02-15
17.698505401611328,2011-02-16
17.890213012695312,2011-02-17
17.821205139160156,2011-02-18
17.55280876159668,2011-02-22
17.3687686920166,2011-02-23
17.52979850769043,2011-02-24
17.821205139160156,2011-02-25
17.5758113861084,2011-02-28
17.514469146728516,2011-03-01
17.55280876159668,2011-03-02
17.94389533996582,2011-03-03
17.5758113861084,2011-03-04
17.338096618652344,2011-03-07
17.34576416015625,2011-03-08
17.322763442993164,2011-03-09
16.870330810546875,2011-03-10
16.754512786865234,2011-03-11
16.692745208740234,2011-03-14
16.507442474365234,2011-03-15
16.214046478271484,2011-03-16
16.368465423583984,2011-03-17
16.306705474853516,2011-03-18
16.39162826538086,2011-03-21
16.33757781982422,2011-03-22
16.368465423583984,2011-03-23
16.584651947021484,2011-03-24
16.569211959838867,2011-03-25
16.46883201599121,2011-03-28
16.692745208740234,2011-03-29
17.387636184692383,2011-03-30
17.518892288208008,2011-03-31
17.719633102416992,2011-04-01
17.65786361694336,2011-04-04
17.650142669677734,2011-04-05
17.804563522338867,2011-04-06
17.735078811645508,2011-04-07
17.619264602661133,2011-04-08
17.665590286254883,2011-04-11
17.62697982788086,2011-04-12
17.62697982788086,2011-04-13
17.65786361694336,2011-04-14
17.696474075317383,2011-04-15
17.48800277709961,2011-04-18
17.54205322265625,2011-04-19
17.62697982788086,2011-04-20
17.62697982788086,2011-04-21
17.688749313354492,2011-04-25
17.935823440551758,2011-04-26
18.090240478515625,2011-04-27
18.097965240478516,2011-04-28
17.94354820251465,2011-04-29
17.95126724243164,2011-05-02
17.966707229614258,2011-05-03
17.881776809692383,2011-05-04
17.727357864379883,2011-05-05
17.812286376953125,2011-05-06
18.082523345947266,2011-05-09
17.827728271484375,2011-05-10
17.4339599609375,2011-05-11
17.6810245513916,2011-05-12
17.557498931884766,2011-05-13
17.294981002807617,2011-05-16
17.31814193725586,2011-05-17
17.356748580932617,2011-05-18
17.53432846069336,2011-05-19
17.503448486328125,2011-05-20
17.294981002807617,2011-05-23
17.33358383178711,2011-05-24
17.47256088256836,2011-05-25
17.59609603881836,2011-05-26
17.619264602661133,2011-05-27
17.665590286254883,2011-05-31
17.696474075317383,2011-06-01
17.881776809692383,2011-06-02
17.642427444458008,2011-06-03
17.503448486328125,2011-06-06
17.457117080688477,2011-06-07
17.248659133911133,2011-06-08
17.163726806640625,2011-06-09
16.870332717895508,2011-06-10
16.940305709838867,2011-06-13
17.3834285736084,2011-06-14
17.150205612182617,2011-06-15
17.165756225585938,2011-06-16
17.7099552154541,2011-06-17
17.787700653076172,2011-06-20
18.052024841308594,2011-06-21
18.145315170288086,2011-06-22
18.223058700561523,2011-06-23
18.285259246826172,2011-06-24
18.2308406829834,2011-06-27
18.370779037475586,2011-06-28
18.62732696533203,2011-06-29
18.712846755981445,2011-06-30
18.946077346801758,2011-07-01
18.946077346801758,2011-07-05
19.117109298706055,2011-07-06
19.241514205932617,2011-07-07
19.03937339782715,2011-07-08
18.697296142578125,2011-07-11
18.689531326293945,2011-07-12
18.75171661376953,2011-07-13
18.464061737060547,2011-07-14
18.409648895263672,2011-07-15
18.19974136352539,2011-07-18
18.440744400024414,2011-07-19
18.4562931060791,2011-07-20
18.471839904785156,2011-07-21
18.534034729003906,2011-07-22
18.363004684448242,2011-07-25
18.285259246826172,2011-07-26
18.215293884277344,2011-07-27
18.0831241607666,2011-07-28
17.927640914916992,2011-07-29
17.86544418334961,2011-08-01
17.40675163269043,2011-08-02
17.639991760253906,2011-08-03
16.924747467041016,2011-08-04
16.67597007751465,2011-08-05
15.618658065795898,2011-08-08
16.170631408691406,2011-08-09
15.556463241577148,2011-08-10
16.29503059387207,2011-08-11
16.777034759521484,2011-08-12
16.606002807617188,2011-08-15
16.598220825195312,2011-08-16
16.403867721557617,2011-08-17
15.610876083374023,2011-08-18
15.229944229125977,2011-08-19
15.416522979736328,2011-08-22
15.805235862731934,2011-08-23
15.937411308288574,2011-08-24
15.572011947631836,2011-08-25
15.797467231750488,2011-08-26
16.13953971862793,2011-08-29
16.038475036621094,2011-08-30
16.186189651489258,2011-08-31
16.13953971862793,2011-09-01
15.929633140563965,2011-09-02
15.882983207702637,2011-09-06
16.357223510742188,2011-09-07
16.038475036621094,2011-09-08
15.533141136169434,2011-09-09
15.641983032226562,2011-09-12
15.83790111541748,2011-09-13
16.08083724975586,2011-09-14
16.49617576599121,2011-09-15
16.409976959228516,2011-09-16
16.378623962402344,2011-09-19
16.409976959228516,2011-09-20
16.018138885498047,2011-09-21
15.673328399658203,2011-09-22
15.798714637756348,2011-09-23
16.096511840820312,2011-09-26
16.21405601501465,2011-09-27
15.877083778381348,2011-09-28
15.963286399841309,2011-09-29
15.783041000366211,2011-09-30
15.03072738647461,2011-10-03
15.579288482666016,2011-10-04
15.587122917175293,2011-10-05
16.057323455810547,2011-10-06
15.916265487670898,2011-10-07
16.42564582824707,2011-10-10
16.55103874206543,2011-10-11
16.864500045776367,2011-10-12
16.833154678344727,2011-10-13
16.91935920715332,2011-10-14
16.449161529541016,2011-10-17
16.778301239013672,2011-10-18
16.63723373413086,2011-10-19
16.480504989624023,2011-10-20
16.590213775634766,2011-10-21
17.36604881286621,2011-10-24
17.16229820251465,2011-10-25
17.334701538085938,2011-10-26
17.859760284423828,2011-10-27
17.84408187866211,2011-10-28
17.436582565307617,2011-10-31
16.504013061523438,2011-11-01
17.295513153076172,2011-11-02
17.84408187866211,2011-11-03
17.60114288330078,2011-11-04
17.624658584594727,2011-11-07
17.6168270111084,2011-11-08
16.825315475463867,2011-11-09
17.08393096923828,2011-11-10
17.31119155883789,2011-11-11
17.1387882232666,2011-11-14
17.27983856201172,2011-11-15
17.1857967376709,2011-11-16
17.052587509155273,2011-11-17
17.232826232910156,2011-11-18
16.98204803466797,2011-11-21
16.668582916259766,2011-11-22
16.590213775634766,2011-11-23
16.535362243652344,2011-11-25
17.052587509155273,2011-11-28
16.99772071838379,2011-11-29
17.687349319458008,2011-11-30
17.6168270111084,2011-12-01
17.569793701171875,2011-12-02
17.56196403503418,2011-12-05
17.40523338317871,2011-12-06
17.514942169189453,2011-12-07
17.538619995117188,2011-12-08
17.893814086914062,2011-12-09
17.67279815673828,2011-12-12
17.712270736694336,2011-12-13
17.44390296936035,2011-12-14
17.499155044555664,2011-12-15
17.530733108520508,2011-12-16
17.08871078491211,2011-12-19
17.499155044555664,2011-12-20
17.562305450439453,2011-12-21
17.854352951049805,2011-12-22
17.82277488708496,2011-12-23
17.68859100341797,2011-12-27
17.514944076538086,2011-12-28
17.75963020324707,2011-12-29
17.799097061157227,2011-12-30
17.893814086914062,2012-01-03
17.846458435058594,2012-01-04
17.909603118896484,2012-01-05
17.814882278442383,2012-01-06
17.94906997680664,2012-01-09
18.23322105407715,2012-01-10
18.414766311645508,2012-01-11
18.351621627807617,2012-01-12
18.1069278717041,2012-01-13
18.320049285888672,2012-01-17
18.667346954345703,2012-01-18
18.730485916137695,2012-01-19
18.935714721679688,2012-01-20
19.00675392150879,2012-01-23
18.872570037841797,2012-01-24
18.95150375366211,2012-01-25
18.927820205688477,2012-01-26
18.95150375366211,2012-01-27
18.959396362304688,2012-01-30
18.91992950439453,2012-01-31
19.3856258392334,2012-02-01
19.172508239746094,2012-02-02
19.330371856689453,2012-02-03
19.306690216064453,2012-02-06
19.046220779418945,2012-02-07
19.038333892822266,2012-02-08
19.140932083129883,2012-02-09
19.0146484375,2012-02-10
19.0620059967041,2012-02-13
19.109363555908203,2012-02-14
19.054107666015625,2012-02-15
19.290904998779297,2012-02-16
