CNC,Date
2.149167060852051,2002-04-30
1.9941669702529907,2002-05-01
2.0283329486846924,2002-05-02
2.0991671085357666,2002-05-03
2.0325000286102295,2002-05-06
2.014167070388794,2002-05-07
1.9933329820632935,2002-05-08
2.1649999618530273,2002-05-09
2.1583330631256104,2002-05-10
2.0958330631256104,2002-05-13
2.0824999809265137,2002-05-14
2.0833330154418945,2002-05-15
2.1333329677581787,2002-05-16
2.063333034515381,2002-05-17
1.9833329916000366,2002-05-20
1.9375,2002-05-21
2.006666898727417,2002-05-22
2.0625,2002-05-23
2.0,2002-05-24
2.049999952316284,2002-05-28
2.0908329486846924,2002-05-29
2.2391669750213623,2002-05-30
2.180000066757202,2002-05-31
2.079166889190674,2002-06-03
2.0416669845581055,2002-06-04
2.0,2002-06-05
1.9924999475479126,2002-06-06
2.057499885559082,2002-06-07
2.0299999713897705,2002-06-10
2.047499895095825,2002-06-11
2.058332920074463,2002-06-12
2.274167060852051,2002-06-13
2.375,2002-06-14
2.367500066757202,2002-06-17
2.4175000190734863,2002-06-18
2.391666889190674,2002-06-19
2.3375000953674316,2002-06-20
2.3541669845581055,2002-06-21
2.3350000381469727,2002-06-24
2.386667013168335,2002-06-25
2.3125,2002-06-26
2.487499952316284,2002-06-27
2.581666946411133,2002-06-28
2.375,2002-07-01
2.2225000858306885,2002-07-02
2.25,2002-07-03
2.2583329677581787,2002-07-05
2.238332986831665,2002-07-08
2.254167079925537,2002-07-09
2.2833330631256104,2002-07-10
2.248332977294922,2002-07-11
2.245832920074463,2002-07-12
2.2249999046325684,2002-07-15
2.1791670322418213,2002-07-16
2.240000009536743,2002-07-17
2.192500114440918,2002-07-18
2.1449999809265137,2002-07-19
1.9199999570846558,2002-07-22
1.8925000429153442,2002-07-23
2.002500057220459,2002-07-24
2.1024999618530273,2002-07-25
2.059999942779541,2002-07-26
2.0833330154418945,2002-07-29
1.9500000476837158,2002-07-30
1.9791669845581055,2002-07-31
2.1408329010009766,2002-08-01
2.066667079925537,2002-08-02
1.9566669464111328,2002-08-05
2.125,2002-08-06
2.110832929611206,2002-08-07
2.3666670322418213,2002-08-08
2.2916669845581055,2002-08-09
2.2266669273376465,2002-08-12
2.1549999713897705,2002-08-13
2.1666669845581055,2002-08-14
2.25,2002-08-15
2.2791669368743896,2002-08-16
2.313333034515381,2002-08-19
2.2825000286102295,2002-08-20
2.271667003631592,2002-08-21
2.274167060852051,2002-08-22
2.249166965484619,2002-08-23
2.2841670513153076,2002-08-26
2.1433329582214355,2002-08-27
2.1983330249786377,2002-08-28
2.319999933242798,2002-08-29
2.2166669368743896,2002-08-30
2.1191670894622803,2002-09-03
2.012500047683716,2002-09-04
2.015000104904175,2002-09-05
2.0083329677581787,2002-09-06
2.0083329677581787,2002-09-09
2.002500057220459,2002-09-10
1.9833329916000366,2002-09-11
1.975000023841858,2002-09-12
1.9583330154418945,2002-09-13
1.875,2002-09-16
1.8883329629898071,2002-09-17
2.016666889190674,2002-09-18
2.0358328819274902,2002-09-19
2.0425000190734863,2002-09-20
2.1333329677581787,2002-09-23
2.140000104904175,2002-09-24
2.2191669940948486,2002-09-25
2.2166669368743896,2002-09-26
2.245832920074463,2002-09-27
2.2241671085357666,2002-09-30
2.3324999809265137,2002-10-01
2.251667022705078,2002-10-02
2.261667013168335,2002-10-03
2.2916669845581055,2002-10-04
2.197499990463257,2002-10-07
2.25,2002-10-08
2.130000114440918,2002-10-09
2.174999952316284,2002-10-10
2.2083330154418945,2002-10-11
2.228332996368408,2002-10-14
2.500833034515381,2002-10-15
2.4574999809265137,2002-10-16
2.423332929611206,2002-10-17
2.3833329677581787,2002-10-18
2.387500047683716,2002-10-21
2.365833044052124,2002-10-22
2.4791669845581055,2002-10-23
2.494999885559082,2002-10-24
2.487499952316284,2002-10-25
2.450000047683716,2002-10-28
2.44083309173584,2002-10-29
2.637500047683716,2002-10-30
2.5358328819274902,2002-10-31
2.4749999046325684,2002-11-01
2.483333110809326,2002-11-04
2.5199999809265137,2002-11-05
2.5083329677581787,2002-11-06
2.484999895095825,2002-11-07
2.480833053588867,2002-11-08
2.4166669845581055,2002-11-11
2.4166669845581055,2002-11-12
2.480833053588867,2002-11-13
2.576667070388794,2002-11-14
2.7200000286102295,2002-11-15
2.7791669368743896,2002-11-18
2.7174999713897705,2002-11-19
2.822499990463257,2002-11-20
2.7083330154418945,2002-11-21
2.7074999809265137,2002-11-22
2.504167079925537,2002-11-25
2.4166669845581055,2002-11-26
2.5208330154418945,2002-11-27
2.329166889190674,2002-11-29
2.475832939147949,2002-12-02
2.5308330059051514,2002-12-03
2.559999942779541,2002-12-04
2.5,2002-12-05
2.516666889190674,2002-12-06
2.547499895095825,2002-12-09
2.622499942779541,2002-12-10
2.688333034515381,2002-12-11
2.7216670513153076,2002-12-12
2.711667060852051,2002-12-13
2.7925000190734863,2002-12-16
2.75333309173584,2002-12-17
2.7783329486846924,2002-12-18
2.670833110809326,2002-12-19
2.675832986831665,2002-12-20
2.7758328914642334,2002-12-23
2.8833329677581787,2002-12-24
2.8450000286102295,2002-12-26
2.87833309173584,2002-12-27
2.884166955947876,2002-12-30
2.7991669178009033,2002-12-31
2.875,2003-01-02
2.860832929611206,2003-01-03
2.7225000858306885,2003-01-06
2.7274999618530273,2003-01-07
2.7008330821990967,2003-01-08
2.6791670322418213,2003-01-09
2.560832977294922,2003-01-10
2.4641671180725098,2003-01-13
2.3466670513153076,2003-01-14
2.180833101272583,2003-01-15
2.245832920074463,2003-01-16
2.3333330154418945,2003-01-17
2.316667079925537,2003-01-21
2.308332920074463,2003-01-22
2.334167003631592,2003-01-23
2.2191669940948486,2003-01-24
2.1741669178009033,2003-01-27
2.240000009536743,2003-01-28
2.2416670322418213,2003-01-29
2.319999933242798,2003-01-30
2.3499999046325684,2003-01-31
2.1558330059051514,2003-02-03
2.019166946411133,2003-02-04
2.0708329677581787,2003-02-05
2.119999885559082,2003-02-06
2.0250000953674316,2003-02-07
2.0975000858306885,2003-02-10
2.1675000190734863,2003-02-11
2.079166889190674,2003-02-12
2.0566670894622803,2003-02-13
2.045833110809326,2003-02-14
2.0733330249786377,2003-02-18
1.9833329916000366,2003-02-19
1.9700000286102295,2003-02-20
1.9850000143051147,2003-02-21
1.9850000143051147,2003-02-24
2.061666965484619,2003-02-25
2.040832996368408,2003-02-26
2.0258328914642334,2003-02-27
2.125,2003-02-28
2.1066670417785645,2003-03-03
2.0924999713897705,2003-03-04
2.1050000190734863,2003-03-05
2.168333053588867,2003-03-06
2.141666889190674,2003-03-07
2.1666669845581055,2003-03-10
2.1666669845581055,2003-03-11
2.1641669273376465,2003-03-12
2.1533329486846924,2003-03-13
2.0975000858306885,2003-03-14
2.174999952316284,2003-03-17
2.2174999713897705,2003-03-18
2.2083330154418945,2003-03-19
2.178333044052124,2003-03-20
2.248332977294922,2003-03-21
2.307499885559082,2003-03-24
2.3833329677581787,2003-03-25
2.377500057220459,2003-03-26
2.4166669845581055,2003-03-27
2.4666669368743896,2003-03-28
2.43416690826416,2003-03-31
2.5,2003-04-01
2.478332996368408,2003-04-02
2.490000009536743,2003-04-03
2.449167013168335,2003-04-04
2.4666669368743896,2003-04-07
2.4791669845581055,2003-04-08
2.4600000381469727,2003-04-09
2.450000047683716,2003-04-10
2.424999952316284,2003-04-11
2.425832986831665,2003-04-14
2.488332986831665,2003-04-15
2.3666670322418213,2003-04-16
2.4141669273376465,2003-04-17
2.3475000858306885,2003-04-21
2.4916670322418213,2003-04-22
2.5,2003-04-23
2.495832920074463,2003-04-24
2.49666690826416,2003-04-25
2.5341670513153076,2003-04-28
2.609999895095825,2003-04-29
2.6691670417785645,2003-04-30
2.6141669750213623,2003-05-01
2.7183330059051514,2003-05-02
2.709167003631592,2003-05-05
2.8333330154418945,2003-05-06
2.815000057220459,2003-05-07
2.788332939147949,2003-05-08
2.8516669273376465,2003-05-09
2.8308329582214355,2003-05-12
2.824167013168335,2003-05-13
2.817500114440918,2003-05-14
2.803333044052124,2003-05-15
2.745832920074463,2003-05-16
2.620832920074463,2003-05-19
2.6549999713897705,2003-05-20
2.5999999046325684,2003-05-21
2.6458330154418945,2003-05-22
2.6308329105377197,2003-05-23
2.600832939147949,2003-05-27
2.631666898727417,2003-05-28
2.7833330631256104,2003-05-29
2.75333309173584,2003-05-30
2.850832939147949,2003-06-02
3.0083329677581787,2003-06-03
3.0541670322418213,2003-06-04
3.1358330249786377,2003-06-05
3.113332986831665,2003-06-06
2.9375,2003-06-09
2.9375,2003-06-10
2.950000047683716,2003-06-11
3.134999990463257,2003-06-12
3.1700000762939453,2003-06-13
3.290832996368408,2003-06-16
3.255000114440918,2003-06-17
3.2583329677581787,2003-06-18
3.2191669940948486,2003-06-19
3.2049999237060547,2003-06-20
3.1666669845581055,2003-06-23
3.1500000953674316,2003-06-24
3.1050000190734863,2003-06-25
3.1700000762939453,2003-06-26
3.1616671085357666,2003-06-27
3.2108330726623535,2003-06-30
3.2699999809265137,2003-07-01
3.375833034515381,2003-07-02
3.3808329105377197,2003-07-03
3.487499952316284,2003-07-07
3.492500066757202,2003-07-08
3.5416669845581055,2003-07-09
3.540832996368408,2003-07-10
3.5708329677581787,2003-07-11
3.586250066757202,2003-07-14
3.575000047683716,2003-07-15
3.3262500762939453,2003-07-16
3.2174999713897705,2003-07-17
3.391249895095825,2003-07-18
3.4462499618530273,2003-07-21
3.512500047683716,2003-07-22
3.5687499046325684,2003-07-23
3.627500057220459,2003-07-24
3.6024999618530273,2003-07-25
3.634999990463257,2003-07-28
3.773750066757202,2003-07-29
3.65625,2003-07-30
3.65625,2003-07-31
3.5087499618530273,2003-08-01
3.369999885559082,2003-08-04
3.255000114440918,2003-08-05
3.2200000286102295,2003-08-06
3.168750047683716,2003-08-07
3.367500066757202,2003-08-08
3.315000057220459,2003-08-11
3.2799999713897705,2003-08-12
3.365000009536743,2003-08-13
3.362499952316284,2003-08-14
3.3687500953674316,2003-08-15
3.387500047683716,2003-08-18
3.4375,2003-08-19
3.408750057220459,2003-08-20
3.4237499237060547,2003-08-21
3.4625000953674316,2003-08-22
3.3949999809265137,2003-08-25
3.4049999713897705,2003-08-26
3.40625,2003-08-27
3.432499885559082,2003-08-28
3.5,2003-08-29
3.5487499237060547,2003-09-02
3.526249885559082,2003-09-03
3.4625000953674316,2003-09-04
3.5062499046325684,2003-09-05
3.6449999809265137,2003-09-08
3.6524999141693115,2003-09-09
3.668750047683716,2003-09-10
3.6887500286102295,2003-09-11
3.677500009536743,2003-09-12
3.713749885559082,2003-09-15
3.7799999713897705,2003-09-16
3.8187499046325684,2003-09-17
3.875,2003-09-18
3.8975000381469727,2003-09-19
3.882499933242798,2003-09-22
3.9487500190734863,2003-09-23
3.838749885559082,2003-09-24
3.882499933242798,2003-09-25
3.7437500953674316,2003-09-26
3.7562499046325684,2003-09-29
3.7987499237060547,2003-09-30
4.03249979019165,2003-10-01
3.966249942779541,2003-10-02
4.081250190734863,2003-10-03
4.0625,2003-10-06
4.087500095367432,2003-10-07
4.056250095367432,2003-10-08
4.112500190734863,2003-10-09
4.078750133514404,2003-10-10
4.326250076293945,2003-10-13
4.355000019073486,2003-10-14
4.261250019073486,2003-10-15
4.317500114440918,2003-10-16
4.369999885559082,2003-10-17
4.3125,2003-10-20
4.3125,2003-10-21
4.243750095367432,2003-10-22
4.246250152587891,2003-10-23
4.237500190734863,2003-10-24
4.393750190734863,2003-10-27
4.114999771118164,2003-10-28
4.037499904632568,2003-10-29
3.9375,2003-10-30
3.8262500762939453,2003-10-31
3.9362499713897705,2003-11-03
3.8975000381469727,2003-11-04
3.827500104904175,2003-11-05
3.8762500286102295,2003-11-06
3.893749952316284,2003-11-07
3.851249933242798,2003-11-10
3.7200000286102295,2003-11-11
3.6812500953674316,2003-11-12
3.7637500762939453,2003-11-13
3.632499933242798,2003-11-14
3.598750114440918,2003-11-17
3.5762500762939453,2003-11-18
3.6075000762939453,2003-11-19
3.4937500953674316,2003-11-20
3.533750057220459,2003-11-21
3.6112499237060547,2003-11-24
3.8162500858306885,2003-11-25
3.856250047683716,2003-11-26
3.8375000953674316,2003-11-28
3.9124999046325684,2003-12-01
3.9375,2003-12-02
3.9625000953674316,2003-12-03
3.9937500953674316,2003-12-04
3.859999895095825,2003-12-05
3.825000047683716,2003-12-08
3.6675000190734863,2003-12-09
3.641249895095825,2003-12-10
3.668750047683716,2003-12-11
3.637500047683716,2003-12-12
3.4937500953674316,2003-12-15
3.418750047683716,2003-12-16
3.487499952316284,2003-12-17
3.5637500286102295,2003-12-18
3.674999952316284,2003-12-19
3.5737500190734863,2003-12-22
3.483750104904175,2003-12-23
3.552500009536743,2003-12-24
3.559999942779541,2003-12-26
3.5612499713897705,2003-12-29
3.5762500762939453,2003-12-30
3.5012500286102295,2003-12-31
3.596250057220459,2004-01-02
3.5637500286102295,2004-01-05
3.4387500286102295,2004-01-06
3.3737499713897705,2004-01-07
3.34375,2004-01-08
3.341249942779541,2004-01-09
3.286250114440918,2004-01-12
3.4200000762939453,2004-01-13
3.4887499809265137,2004-01-14
3.4749999046325684,2004-01-15
3.565000057220459,2004-01-16
3.8125,2004-01-20
3.7750000953674316,2004-01-21
3.8375000953674316,2004-01-22
3.950000047683716,2004-01-23
3.9912500381469727,2004-01-26
4.0,2004-01-27
3.9749999046325684,2004-01-28
3.916249990463257,2004-01-29
3.976249933242798,2004-01-30
3.9512500762939453,2004-02-02
3.9774999618530273,2004-02-03
3.805000066757202,2004-02-04
3.7512500286102295,2004-02-05
3.875,2004-02-06
3.805000066757202,2004-02-09
3.990000009536743,2004-02-10
4.019999980926514,2004-02-11
3.9149999618530273,2004-02-12
3.799999952316284,2004-02-13
3.831249952316284,2004-02-17
3.8187499046325684,2004-02-18
3.78125,2004-02-19
3.737499952316284,2004-02-20
3.625,2004-02-23
3.6262500286102295,2004-02-24
3.690000057220459,2004-02-25
3.674999952316284,2004-02-26
3.7825000286102295,2004-02-27
3.90625,2004-03-01
4.0,2004-03-02
4.037499904632568,2004-03-03
4.017499923706055,2004-03-04
4.106249809265137,2004-03-05
4.088749885559082,2004-03-08
4.112500190734863,2004-03-09
3.981250047683716,2004-03-10
3.848750114440918,2004-03-11
3.875,2004-03-12
3.8187499046325684,2004-03-15
3.8125,2004-03-16
3.872499942779541,2004-03-17
3.898750066757202,2004-03-18
3.8762500286102295,2004-03-19
3.6837499141693115,2004-03-22
3.768749952316284,2004-03-23
3.737499952316284,2004-03-24
3.7699999809265137,2004-03-25
3.7799999713897705,2004-03-26
3.856250047683716,2004-03-29
3.8712499141693115,2004-03-30
3.8237500190734863,2004-03-31
4.28125,2004-04-01
4.237500190734863,2004-04-02
4.237500190734863,2004-04-05
4.206250190734863,2004-04-06
4.163750171661377,2004-04-07
4.066249847412109,2004-04-08
4.176249980926514,2004-04-12
4.026249885559082,2004-04-13
4.057499885559082,2004-04-14
3.992500066757202,2004-04-15
4.03125,2004-04-16
4.148749828338623,2004-04-19
3.96875,2004-04-20
4.005000114440918,2004-04-21
4.1875,2004-04-22
4.143750190734863,2004-04-23
4.056250095367432,2004-04-26
4.118750095367432,2004-04-27
4.101250171661377,2004-04-28
4.116250038146973,2004-04-29
4.1875,2004-04-30
4.162499904632568,2004-05-03
4.146249771118164,2004-05-04
4.09375,2004-05-05
4.033750057220459,2004-05-06
3.8687500953674316,2004-05-07
3.765000104904175,2004-05-10
3.75,2004-05-11
3.75,2004-05-12
3.924999952316284,2004-05-13
3.891249895095825,2004-05-14
3.875,2004-05-17
3.9625000953674316,2004-05-18
3.880000114440918,2004-05-19
3.922499895095825,2004-05-20
3.9862499237060547,2004-05-21
4.206250190734863,2004-05-24
4.362500190734863,2004-05-25
4.512499809265137,2004-05-26
4.519999980926514,2004-05-27
4.506249904632568,2004-05-28
4.612500190734863,2004-06-01
4.537499904632568,2004-06-02
4.53000020980835,2004-06-03
4.619999885559082,2004-06-04
4.672500133514404,2004-06-07
4.736249923706055,2004-06-08
4.683750152587891,2004-06-09
4.676249980926514,2004-06-10
4.625,2004-06-14
4.693749904632568,2004-06-15
4.75,2004-06-16
4.775000095367432,2004-06-17
4.682499885559082,2004-06-18
4.606249809265137,2004-06-21
4.642499923706055,2004-06-22
4.636250019073486,2004-06-23
4.832499980926514,2004-06-24
4.8125,2004-06-25
4.8125,2004-06-28
4.858749866485596,2004-06-29
4.818749904632568,2004-06-30
4.824999809265137,2004-07-01
4.958749771118164,2004-07-02
4.852499961853027,2004-07-06
4.856249809265137,2004-07-07
4.606249809265137,2004-07-08
4.648749828338623,2004-07-09
4.701250076293945,2004-07-12
4.692500114440918,2004-07-13
4.789999961853027,2004-07-14
4.776249885559082,2004-07-15
4.87624979019165,2004-07-16
4.835000038146973,2004-07-19
4.817500114440918,2004-07-20
4.698750019073486,2004-07-21
4.619999885559082,2004-07-22
4.525000095367432,2004-07-23
4.462500095367432,2004-07-26
4.742499828338623,2004-07-27
4.796249866485596,2004-07-28
4.912499904632568,2004-07-29
4.875,2004-07-30
4.744999885559082,2004-08-02
4.75,2004-08-03
4.691249847412109,2004-08-04
4.56374979019165,2004-08-05
4.476250171661377,2004-08-06
4.50124979019165,2004-08-09
4.653749942779541,2004-08-10
4.598750114440918,2004-08-11
4.5,2004-08-12
4.511250019073486,2004-08-13
4.661250114440918,2004-08-16
4.631249904632568,2004-08-17
4.625,2004-08-18
4.637499809265137,2004-08-19
4.677499771118164,2004-08-20
4.692500114440918,2004-08-23
4.693749904632568,2004-08-24
4.671249866485596,2004-08-25
4.65749979019165,2004-08-26
4.71875,2004-08-27
4.772500038146973,2004-08-30
4.942500114440918,2004-08-31
4.962500095367432,2004-09-01
4.954999923706055,2004-09-02
4.932499885559082,2004-09-03
4.956250190734863,2004-09-07
4.737500190734863,2004-09-08
5.0,2004-09-09
4.855000019073486,2004-09-10
4.90749979019165,2004-09-13
4.921249866485596,2004-09-14
4.887499809265137,2004-09-15
4.956250190734863,2004-09-16
4.901249885559082,2004-09-17
4.875,2004-09-20
4.987500190734863,2004-09-21
4.875,2004-09-22
4.796249866485596,2004-09-23
4.882500171661377,2004-09-24
4.837500095367432,2004-09-27
5.43874979019165,2004-09-28
5.308750152587891,2004-09-29
5.322500228881836,2004-09-30
5.53000020980835,2004-10-01
5.568749904632568,2004-10-04
5.577499866485596,2004-10-05
5.652500152587891,2004-10-06
5.621250152587891,2004-10-07
5.673749923706055,2004-10-08
5.59375,2004-10-11
5.541250228881836,2004-10-12
5.474999904632568,2004-10-13
5.364999771118164,2004-10-14
5.668749809265137,2004-10-15
5.550000190734863,2004-10-18
5.351250171661377,2004-10-19
5.481249809265137,2004-10-20
5.572500228881836,2004-10-21
