EQR,Date
9.733796119689941,2001-07-25
9.726933479309082,2001-07-26
9.714920043945312,2001-07-27
9.70634651184082,2001-07-30
9.726933479309082,2001-07-31
9.759527206420898,2001-08-01
9.838434219360352,2001-08-02
9.847018241882324,2001-08-03
9.910489082336426,2001-08-06
9.871037483215332,2001-08-07
9.864173889160156,2001-08-08
9.838434219360352,2001-08-09
9.864173889160156,2001-08-10
9.804130554199219,2001-08-13
9.871037483215332,2001-08-14
10.040873527526855,2001-08-15
10.027149200439453,2001-08-16
10.052879333496094,2001-08-17
10.205561637878418,2001-08-20
10.361674308776855,2001-08-21
10.413137435913086,2001-08-22
10.308485984802246,2001-08-23
10.184972763061523,2001-08-24
10.29476261138916,2001-08-27
10.284472465515137,2001-08-28
10.15237808227539,2001-08-29
10.023713111877441,2001-08-30
10.106063842773438,2001-08-31
10.076898574829102,2001-09-04
10.068316459655762,2001-09-05
9.946516036987305,2001-09-06
9.984257698059082,2001-09-07
9.99283504486084,2001-09-10
9.898480415344238,2001-09-17
10.184975624084473,2001-09-18
9.970757484436035,2001-09-19
9.874972343444824,2001-09-20
9.780923843383789,2001-09-21
9.6746826171875,2001-09-24
9.72170639038086,2001-09-25
9.895868301391602,2001-09-26
9.99688720703125,2001-09-27
10.17104434967041,2001-09-28
10.143179893493652,2001-10-01
9.801823616027832,2001-10-02
9.52839183807373,2001-10-03
9.6746826171875,2001-10-04
9.596312522888184,2001-10-05
9.587604522705078,2001-10-08
9.57541275024414,2001-10-09
9.47962474822998,2001-10-10
9.665977478027344,2001-10-11
9.683389663696289,2001-10-12
9.641595840454102,2001-10-15
9.544061660766602,2001-10-16
9.40473461151123,2001-10-17
9.317651748657227,2001-10-18
9.056410789489746,2001-10-19
8.795165061950684,2001-10-22
8.969327926635742,2001-10-23
8.8439359664917,2001-10-24
8.871797561645508,2001-10-25
8.93449592590332,2001-10-26
8.917081832885742,2001-10-29
8.927528381347656,2001-10-30
9.038997650146484,2001-10-31
9.202703475952148,2001-11-01
9.126075744628906,2001-11-02
9.220125198364258,2001-11-05
9.303722381591797,2001-11-06
9.268890380859375,2001-11-07
9.258438110351562,2001-11-08
9.181806564331055,2001-11-09
9.331585884094238,2001-11-12
9.376866340637207,2001-11-13
9.488334655761719,2001-11-14
9.596312522888184,2001-11-15
9.617215156555176,2001-11-16
9.603277206420898,2001-11-19
9.571929931640625,2001-11-20
9.470915794372559,2001-11-21
9.697324752807617,2001-11-23
9.735640525817871,2001-11-26
9.728678703308105,2001-11-27
9.955081939697266,2001-11-28
9.951603889465332,2001-11-29
10.083961486816406,2001-11-30
9.993402481079102,2001-12-03
10.05958080291748,2001-12-04
10.066547393798828,2001-12-05
10.153629302978516,2001-12-06
10.17104434967041,2001-12-07
10.052621841430664,2001-12-10
10.167558670043945,2001-12-11
9.986432075500488,2001-12-12
9.85755729675293,2001-12-13
9.923737525939941,2001-12-14
10.014296531677246,2001-12-17
10.071941375732422,2001-12-18
9.937555313110352,2001-12-19
9.884507179260254,2001-12-20
9.919868469238281,2001-12-21
10.040115356445312,2001-12-24
10.114383697509766,2001-12-26
10.096700668334961,2001-12-27
10.174500465393066,2001-12-28
10.153282165527344,2001-12-31
10.167423248291016,2002-01-02
10.227550506591797,2002-01-03
10.096700668334961,2002-01-04
10.103771209716797,2002-01-07
10.079017639160156,2002-01-08
10.004753112792969,2002-01-09
9.95170783996582,2002-01-10
9.895121574401855,2002-01-11
9.891583442687988,2002-01-14
9.810239791870117,2002-01-15
9.74305248260498,2002-01-16
9.67585563659668,2002-01-17
9.61927318572998,2002-01-18
9.732439994812012,2002-01-22
9.74305248260498,2002-01-23
9.707688331604004,2002-01-24
9.725371360778809,2002-01-25
9.70414924621582,2002-01-28
9.59805679321289,2002-01-29
9.573297500610352,2002-01-30
9.470742225646973,2002-01-31
9.460129737854004,2002-02-01
9.477814674377441,2002-02-04
9.54146957397461,2002-02-05
9.244406700134277,2002-02-06
9.201966285705566,2002-02-07
9.230260848999023,2002-02-08
9.336353302001953,2002-02-11
9.311599731445312,2002-02-12
9.361106872558594,2002-02-13
9.424763679504395,2002-02-14
9.442448616027832,2002-02-15
9.354035377502441,2002-02-19
9.460129737854004,2002-02-20
9.311599731445312,2002-02-21
9.445984840393066,2002-02-22
9.555618286132812,2002-02-25
9.537930488586426,2002-02-26
9.548542022705078,2002-02-27
9.530855178833008,2002-02-28
9.644027709960938,2002-03-01
9.895121574401855,2002-03-04
10.043651580810547,2002-03-05
10.124990463256836,2002-03-06
10.114383697509766,2002-03-07
10.14974594116211,2002-03-08
10.089629173278809,2002-03-11
10.10731029510498,2002-03-12
10.096700668334961,2002-03-13
10.248770713806152,2002-03-14
10.308891296386719,2002-03-15
10.299198150634766,2002-03-18
10.317147254943848,2002-03-19
10.3386869430542,2002-03-20
10.453560829162598,2002-03-21
10.439207077026367,2002-03-22
10.349454879760742,2002-03-25
10.356632232666016,2002-03-26
10.42842960357666,2002-03-27
10.317147254943848,2002-03-28
10.403300285339355,2002-04-01
10.528946876525879,2002-04-02
10.536124229431152,2002-04-03
10.582795143127441,2002-04-04
10.6510009765625,2002-04-05
10.78382396697998,2002-04-08
10.866390228271484,2002-04-09
11.027926445007324,2002-04-10
10.938183784484863,2002-04-11
11.092548370361328,2002-04-12
10.913057327270508,2002-04-15
10.66894817352295,2002-04-16
10.625871658325195,2002-04-17
10.66894817352295,2002-04-18
10.554075241088867,2002-04-19
10.396125793457031,2002-04-22
10.137655258178711,2002-04-23
10.116118431091309,2002-04-24
10.12329387664795,2002-04-25
10.134066581726074,2002-04-26
10.08739948272705,2002-04-29
10.12329387664795,2002-04-30
10.3386869430542,2002-05-01
10.489460945129395,2002-05-02
10.449968338012695,2002-05-03
10.327919006347656,2002-05-06
10.266891479492188,2002-05-07
10.230990409851074,2002-05-08
10.112526893615723,2002-05-09
10.119708061218262,2002-05-10
10.159195899963379,2002-05-13
10.317147254943848,2002-05-14
10.432023048400879,2002-05-15
10.432023048400879,2002-05-16
10.478692054748535,2002-05-17
10.392533302307129,2002-05-20
10.313555717468262,2002-05-21
10.3386869430542,2002-05-22
10.586380958557129,2002-05-23
10.546895027160645,2002-05-24
10.589972496032715,2002-05-28
10.715615272521973,2002-05-29
10.582795143127441,2002-05-30
10.38894271850586,2002-05-31
10.313555717468262,2002-06-03
10.342273712158203,2002-06-04
10.331507682800293,2002-06-05
10.317147254943848,2002-06-06
10.274068832397461,2002-06-07
10.410480499267578,2002-06-10
10.417662620544434,2002-06-11
10.467921257019043,2002-06-12
10.482277870178223,2002-06-13
10.392533302307129,2002-06-14
10.471508026123047,2002-06-17
10.268543243408203,2002-06-18
10.294048309326172,2002-06-19
10.348708152770996,2002-06-20
10.34506607055664,2002-06-21
10.294048309326172,2002-06-24
10.385151863098145,2002-06-25
10.312272071838379,2002-06-26
10.381499290466309,2002-06-27
10.47624683380127,2002-06-28
10.366925239562988,2002-07-01
10.232104301452637,2002-07-02
10.144655227661133,2002-07-03
10.239389419555664,2002-07-05
10.057194709777832,2002-07-08
9.944233894348145,2002-07-09
9.747462272644043,2002-07-10
9.656365394592285,2002-07-11
9.60170841217041,2002-07-12
9.517897605895996,2002-07-15
9.619926452636719,2002-07-16
9.346632957458496,2002-07-17
9.127997398376465,2002-07-18
8.84377384185791,2002-07-19
8.617847442626953,2002-07-22
8.395574569702148,2002-07-23
8.544973373413086,2002-07-24
8.749032020568848,2002-07-25
9.186302185058594,2002-07-26
9.63814640045166,2002-07-29
9.787545204162598,2002-07-30
9.747462272644043,2002-07-31
9.492389678955078,2002-08-01
9.386717796325684,2002-08-02
9.073338508605957,2002-08-05
8.9822416305542,2002-08-06
9.109781265258789,2002-08-07
9.255533218383789,2002-08-08
9.135283470153809,2002-08-09
9.219093322753906,2002-08-12
9.113425254821777,2002-08-13
9.288331985473633,2002-08-14
9.397648811340332,2002-08-15
9.634505271911621,2002-08-16
9.63814640045166,2002-08-19
9.670942306518555,2002-08-20
9.8130521774292,2002-08-21
9.831275939941406,2002-08-22
9.871357917785645,2002-08-23
10.071769714355469,2002-08-26
10.111852645874023,2002-08-27
10.199308395385742,2002-08-28
10.133713722229004,2002-08-29
10.173802375793457,2002-08-30
9.91872787475586,2002-09-03
9.922370910644531,2002-09-04
9.947877883911133,2002-09-05
9.929658889770508,2002-09-06
9.929658889770508,2002-09-09
9.922370910644531,2002-09-10
9.86771011352539,2002-09-11
9.740177154541016,2002-09-12
9.754752159118652,2002-09-13
9.656365394592285,2002-09-16
9.612639427185059,2002-09-17
9.36923599243164,2002-09-18
9.124725341796875,2002-09-19
9.284028053283691,2002-09-20
9.165477752685547,2002-09-23
9.072857856750488,2002-09-24
8.93948745727539,2002-09-25
9.00987720489502,2002-09-26
8.891326904296875,2002-09-27
8.869104385375977,2002-09-30
8.891326904296875,2002-10-01
8.632000923156738,2002-10-02
8.669047355651855,2002-10-03
8.580135345458984,2002-10-04
8.420831680297852,2002-10-07
8.331916809082031,2002-10-08
8.117042541503906,2002-10-09
8.483810424804688,2002-10-10
8.791300773620605,2002-10-11
8.650520324707031,2002-10-14
8.943196296691895,2002-10-15
8.791300773620605,2002-10-16
8.824642181396484,2002-10-17
8.806121826171875,2002-10-18
8.850576400756836,2002-10-21
8.669047355651855,2002-10-22
8.580135345458984,2002-10-23
8.702390670776367,2002-10-24
8.90244197845459,2002-10-25
8.772774696350098,2002-10-28
8.7505521774292,2002-10-29
8.817237854003906,2002-10-30
8.78759765625,2002-10-31
8.835760116577148,2002-11-01
9.061747550964355,2002-11-04
8.935787200927734,2002-11-05
9.024699211120605,2002-11-06
8.99135684967041,2002-11-07
8.954314231872559,2002-11-08
8.943196296691895,2002-11-11
9.165477752685547,2002-11-12
9.124725341796875,2002-11-13
9.435922622680664,2002-11-14
9.361825942993164,2002-11-15
9.324780464172363,2002-11-18
9.272916793823242,2002-11-19
9.261799812316895,2002-11-20
9.469264030456543,2002-11-21
9.717477798461914,2002-11-22
9.665616989135742,2002-11-25
9.561882019042969,2002-11-26
9.684141159057617,2002-11-27
9.676727294921875,2002-11-29
9.8916015625,2002-12-02
9.70266056060791,2002-12-03
9.62486743927002,2002-12-04
9.506311416625977,2002-12-05
9.428510665893555,2002-12-06
9.439627647399902,2002-12-09
9.280329704284668,2002-12-10
9.261799812316895,2002-12-11
9.258094787597656,2002-12-12
9.191408157348633,2002-12-13
9.30996322631836,2002-12-16
9.169182777404785,2002-12-17
9.106209754943848,2002-12-18
9.00063705444336,2002-12-19
9.06096363067627,2002-12-20
9.177857398986816,2002-12-23
9.200475692749023,2002-12-24
9.23818588256836,2002-12-26
9.200475692749023,2002-12-27
9.294745445251465,2002-12-30
9.268352508544922,2002-12-31
9.449342727661133,2003-01-02
9.6039457321167,2003-01-03
9.769851684570312,2003-01-06
9.615251541137695,2003-01-07
9.581321716308594,2003-01-08
9.668041229248047,2003-01-09
9.630341529846191,2003-01-10
9.513447761535645,2003-01-13
9.464428901672363,2003-01-14
9.389013290405273,2003-01-15
9.253267288208008,2003-01-16
9.079814910888672,2003-01-17
9.045879364013672,2003-01-21
9.03079605102539,2003-01-22
9.14392375946045,2003-01-23
8.951613426208496,2003-01-24
8.959159851074219,2003-01-27
8.9214448928833,2003-01-28
9.057196617126465,2003-01-29
9.004402160644531,2003-01-30
9.215560913085938,2003-01-31
9.019485473632812,2003-02-03
9.004402160644531,2003-02-04
9.011942863464355,2003-02-05
8.955387115478516,2003-02-06
8.879969596862793,2003-02-07
8.97424030303955,2003-02-10
8.846034049987793,2003-02-11
8.763078689575195,2003-02-12
8.910134315490723,2003-02-13
8.868657112121582,2003-02-14
8.879969596862793,2003-02-18
8.97424030303955,2003-02-19
8.985550880432129,2003-02-20
9.151463508605957,2003-02-21
9.079814910888672,2003-02-24
9.219331741333008,2003-02-25
9.155229568481445,2003-02-26
9.192937850952148,2003-02-27
9.155229568481445,2003-02-28
9.279664993286133,2003-03-03
9.113755226135254,2003-03-04
9.18162727355957,2003-03-05
9.117525100708008,2003-03-06
9.136381149291992,2003-03-07
9.019485473632812,2003-03-10
9.019485473632812,2003-03-11
9.004402160644531,2003-03-12
9.136381149291992,2003-03-13
9.06850528717041,2003-03-14
9.34753704071045,2003-03-17
9.383225440979004,2003-03-18
9.555924415588379,2003-03-19
9.65186595916748,2003-03-20
9.69024658203125,2003-03-21
9.30263900756836,2003-03-24
9.475337982177734,2003-03-25
9.52906322479248,2003-03-26
9.43311882019043,2003-03-27
9.337176322937012,2003-03-28
9.237396240234375,2003-03-31
9.459982872009277,2003-04-01
9.601975440979004,2003-04-02
9.648029327392578,2003-04-03
9.605813980102539,2003-04-04
9.747808456420898,2003-04-07
9.743974685668945,2003-04-08
9.736299514770508,2003-04-09
9.598140716552734,2003-04-10
9.548248291015625,2003-04-11
9.671060562133789,2003-04-14
9.743974685668945,2003-04-15
9.859110832214355,2003-04-16
10.054828643798828,2003-04-17
10.150771141052246,2003-04-21
10.227527618408203,2003-04-22
10.262063980102539,2003-04-23
10.17380142211914,2003-04-24
10.116230964660645,2003-04-25
10.112396240234375,2003-04-28
10.108555793762207,2003-04-29
9.94353199005127,2003-04-30
10.054828643798828,2003-05-01
10.18531322479248,2003-05-02
10.273580551147461,2003-05-05
10.453954696655273,2003-05-06
10.32730484008789,2003-05-07
10.358012199401855,2003-05-08
10.55373477935791,2003-05-09
10.55373477935791,2003-05-12
10.592111587524414,2003-05-13
10.48849105834961,2003-05-14
10.561408042907715,2003-05-15
10.465465545654297,2003-05-16
10.392547607421875,2003-05-19
10.500005722045898,2003-05-20
10.484649658203125,2003-05-21
10.55373477935791,2003-05-22
10.580596923828125,2003-05-23
10.561408042907715,2003-05-27
10.285091400146484,2003-05-28
9.95888614654541,2003-05-29
10.16228199005127,2003-05-30
10.196821212768555,2003-06-02
10.242878913879395,2003-06-03
10.369521141052246,2003-06-04
10.457789421081543,2003-06-05
10.649675369262695,2003-06-06
10.55373477935791,2003-06-09
10.645833969116211,2003-06-10
10.622812271118164,2003-06-11
10.457789421081543,2003-06-12
10.262063980102539,2003-06-13
10.400223731994629,2003-06-16
10.381034851074219,2003-06-17
10.179397583007812,2003-06-18
10.163796424865723,2003-06-19
10.159895896911621,2003-06-20
9.9570894241333,2003-06-23
10.042893409729004,2003-06-24
10.042893409729004,2003-06-25
10.132597923278809,2003-06-26
10.198897361755371,2003-06-27
10.120893478393555,2003-06-30
10.233999252319336,2003-07-01
10.444608688354492,2003-07-02
10.4212064743042,2003-07-03
10.561610221862793,2003-07-07
10.60061264038086,2003-07-08
10.5031099319458,2003-07-09
10.28859806060791,2003-07-10
10.471914291381836,2003-07-11
10.464113235473633,2003-07-14
10.413410186767578,2003-07-15
10.335407257080078,2003-07-16
10.257399559020996,2003-07-17
10.296402931213379,2003-07-18
10.296402931213379,2003-07-21
10.452407836914062,2003-07-22
10.347103118896484,2003-07-23
10.393906593322754,2003-07-24
10.569415092468262,2003-07-25
10.608416557312012,2003-07-28
10.647418022155762,2003-07-29
10.783924102783203,2003-07-30
10.881426811218262,2003-07-31
10.959431648254395,2003-08-01
11.056929588317871,2003-08-04
11.099831581115723,2003-08-05
11.107634544372559,2003-08-06
11.209038734436035,2003-08-07
11.189535140991211,2003-08-08
11.197336196899414,2003-08-11
11.170038223266602,2003-08-12
11.041333198547363,2003-08-13
11.189535140991211,2003-08-14
11.111530303955078,2003-08-15
11.193431854248047,2003-08-18
11.275338172912598,2003-08-19
11.361144065856934,2003-08-20
11.35334300994873,2003-08-21
11.119335174560547,2003-08-22
11.056929588317871,2003-08-25
11.209038734436035,2003-08-26
11.294845581054688,2003-08-27
11.271441459655762,2003-08-28
11.341647148132324,2003-08-29
11.446948051452637,2003-09-02
11.544453620910645,2003-09-03
11.548352241516113,2003-09-04
11.466451644897461,2003-09-05
11.466451644897461,2003-09-08
11.446948051452637,2003-09-09
11.302642822265625,2003-09-10
11.466451644897461,2003-09-11
11.505451202392578,2003-09-12
11.446948051452637,2003-09-15
11.54055404663086,2003-09-16
11.46653938293457,2003-09-17
11.577359199523926,2003-09-18
11.644648551940918,2003-09-19
11.597148895263672,2003-09-22
11.668399810791016,2003-09-23
11.517991065979004,2003-09-24
11.521950721740723,2003-09-25
11.49819564819336,2003-09-26
11.589235305786133,2003-09-29
11.589235305786133,2003-09-30
11.676313400268555,2003-10-01
11.696105003356934,2003-10-02
11.711939811706543,2003-10-03
11.874215126037598,2003-10-06
11.783178329467773,2003-10-07
11.822762489318848,2003-10-08
11.818806648254395,2003-10-09
11.854423522949219,2003-10-10
11.894003868103027,2003-10-13
11.755471229553223,2003-10-14
11.73568058013916,2003-10-15
11.795053482055664,2003-10-16
11.54965591430664,2003-10-17
11.593193054199219,2003-10-20
11.696105003356934,2003-10-21
11.545700073242188,2003-10-22
11.458620071411133,2003-10-23
11.419039726257324,2003-10-24
11.521950721740723,2003-10-27
11.312169075012207,2003-10-28
11.486322402954102,2003-10-29
11.628816604614258,2003-10-30
11.577359199523926,2003-10-31
11.70798110961914,2003-11-03
11.54173755645752,2003-11-04
11.371542930603027,2003-11-05
11.458620071411133,2003-11-06
11.458620071411133,2003-11-07
11.399245262145996,2003-11-10
11.320088386535645,2003-11-11
11.450699806213379,2003-11-12
11.419039726257324,2003-11-13
11.521950721740723,2003-11-14
11.458620071411133,2003-11-17
11.525906562805176,2003-11-18
11.482368469238281,2003-11-19
11.36362361907959,2003-11-20
11.324044227600098,2003-11-21
11.411123275756836,2003-11-24
11.624862670898438,2003-11-25
11.676313400268555,2003-11-26
11.62090015411377,2003-11-28
11.71589183807373,2003-12-01
11.75151252746582,2003-12-02
11.692144393920898,2003-12-03
11.597148895263672,2003-12-04
11.573406219482422,2003-12-05
11.581319808959961,2003-12-08
11.644648551940918,2003-12-09
11.605069160461426,2003-12-10
11.696105003356934,2003-12-11
11.795053482055664,2003-12-12
11.71589183807373,2003-12-15
11.854423522949219,2003-12-16
11.847600936889648,2003-12-17
11.823504447937012,2003-12-18
11.795392990112305,2003-12-19
11.787359237670898,2003-12-22
11.775310516357422,2003-12-23
11.839568138122559,2003-12-24
11.807437896728516,2003-12-26
11.88775634765625,2003-12-29
11.9078369140625,2003-12-30
11.85161304473877,2003-12-31
11.859647750854492,2004-01-02
11.855634689331055,2004-01-05
11.899808883666992,2004-01-06
11.807437896728516,2004-01-07
11.843582153320312,2004-01-08
11.807437896728516,2004-01-09
11.74719524383545,2004-01-12
11.618673324584961,2004-01-13
11.674903869628906,2004-01-14
11.707029342651367,2004-01-15
11.550403594970703,2004-01-16
11.44196891784668,2004-01-20
11.425902366638184,2004-01-21
11.421892166137695,2004-01-22
11.638758659362793,2004-01-23
11.674903869628906,2004-01-26
11.74719524383545,2004-01-27
11.779321670532227,2004-01-28
11.867682456970215,2004-01-29
11.6869535446167,2004-01-30
11.787359237670898,2004-02-02
11.682936668395996,2004-02-03
11.421892166137695,2004-02-04
11.566466331481934,2004-02-05
11.78333568572998,2004-02-06
11.751212120056152,2004-02-09
11.867682456970215,2004-02-10
11.927918434143066,2004-02-11
11.81144905090332,2004-02-12
11.634747505187988,2004-02-13
11.715069770812988,2004-02-17
11.707029342651367,2004-02-18
11.7672758102417,2004-02-19
11.739157676696777,2004-02-20
11.763260841369629,2004-02-23
11.763260841369629,2004-02-24
11.847600936889648,2004-02-25
11.935956954956055,2004-02-26
11.948001861572266,2004-02-27
12.124711036682129,2004-03-01
12.257244110107422,2004-03-02
12.385759353637695,2004-03-03
12.28937816619873,2004-03-04
12.337566375732422,2004-03-05
12.345601081848145,2004-03-08
12.385759353637695,2004-03-09
12.23315143585205,2004-03-10
11.89578914642334,2004-03-11
11.988161087036133,2004-03-12
11.984148025512695,2004-03-15
12.044390678405762,2004-03-16
12.355311393737793,2004-03-17
12.23713493347168,2004-03-18
12.30233097076416,2004-03-19
12.224910736083984,2004-03-22
12.245282173156738,2004-03-23
12.118964195251465,2004-03-24
12.192312240600586,2004-03-25
11.919289588928223,2004-03-26
12.021163940429688,2004-03-29
12.0659818649292,2004-03-30
12.163783073425293,2004-03-31
12.310484886169434,2004-04-01
12.579429626464844,2004-04-02
12.0333890914917,2004-04-05
11.801119804382324,2004-04-06
11.82964038848877,2004-04-07
11.674789428710938,2004-04-08
11.312117576599121,2004-04-12
11.21024227142334,2004-04-13
11.173572540283203,2004-04-14
11.426214218139648,2004-04-15
11.409914016723633,2004-04-16
11.458820343017578,2004-04-19
11.12059211730957,2004-04-20
11.18579387664795,2004-04-21
11.295818328857422,2004-04-22
11.18579387664795,2004-04-23
11.39361572265625,2004-04-26
11.50771427154541,2004-04-27
11.430295944213867,2004-04-28
11.29989242553711,2004-04-29
11.189867973327637,2004-04-30
11.409914016723633,2004-05-03
11.638117790222168,2004-05-04
11.621816635131836,2004-05-05
11.471038818359375,2004-05-06
11.145039558410645,2004-05-07
11.140970230102539,2004-05-10
11.181720733642578,2004-05-11
11.18579387664795,2004-05-12
11.165416717529297,2004-05-13
11.193947792053223,2004-05-14
11.24284553527832,2004-05-17
11.38139533996582,2004-05-18
11.12059211730957,2004-05-19
11.3080415725708,2004-05-20
11.361017227172852,2004-05-21
11.458820343017578,2004-05-24
11.723689079284668,2004-05-25
11.837788581848145,2004-05-26
11.89891529083252,2004-05-27
11.996716499328613,2004-05-28
11.89891529083252,2004-06-01
12.090431213378906,2004-06-02
11.915213584899902,2004-06-03
11.980411529541016,2004-06-04
12.025232315063477,2004-06-07
12.0659818649292,2004-06-08
12.090431213378906,2004-06-09
12.017082214355469,2004-06-10
11.801119804382324,2004-06-14
11.98448657989502,2004-06-15
12.047761917114258,2004-06-16
11.952638626098633,2004-06-17
11.898872375488281,2004-06-18
12.105667114257812,2004-06-21
12.167706489562988,2004-06-22
12.266966819763184,2004-06-23
12.304187774658203,2004-06-24
12.407588005065918,2004-06-25
12.432400703430176,2004-06-28
12.167706489562988,2004-06-29
12.295916557312012,2004-06-30
12.324864387512207,2004-07-01
12.510981559753418,2004-07-02
12.552340507507324,2004-07-06
12.581291198730469,2004-07-07
12.3538179397583,2004-07-08
12.432400703430176,2004-07-09
12.510981559753418,2004-07-12
12.428261756896973,2004-07-13
12.498574256896973,2004-07-14
12.626782417297363,2004-07-15
12.601972579956055,2004-07-16
12.659871101379395,2004-07-19
12.639187812805176,2004-07-20
12.531661033630371,2004-07-21
12.27936840057373,2004-07-22
12.13875675201416,2004-07-23
12.064311027526855,2004-07-26
12.02708625793457,2004-07-27
12.18011474609375,2004-07-28
12.142889976501465,2004-07-29
12.221467971801758,2004-07-30
12.378633499145508,2004-08-02
12.33314037322998,2004-08-03
12.713637351989746,2004-08-04
12.68055248260498,2004-08-05
12.531661033630371,2004-08-06
12.539933204650879,2004-08-09
12.523392677307129,2004-08-10
12.531661033630371,2004-08-11
12.424132347106934,2004-08-12
12.407588005065918,2004-08-13
12.531661033630371,2004-08-16
12.593701362609863,2004-08-17
12.82530403137207,2004-08-18
12.589564323425293,2004-08-19
12.879072189331055,2004-08-20
12.874934196472168,2004-08-23
13.30506706237793,2004-08-24
13.263705253601074,2004-08-25
13.358830451965332,2004-08-26
13.346426963806152,2004-08-27
13.36709976196289,2004-08-30
13.396056175231934,2004-08-31
13.354697227478027,2004-09-01
13.383646965026855,2004-09-02
13.495322227478027,2004-09-03
13.706246376037598,2004-09-07
13.623523712158203,2004-09-08
13.30506706237793,2004-09-09
13.280252456665039,2004-09-10
13.189264297485352,2004-09-13
12.936980247497559,2004-09-14
13.07663345336914,2004-09-15
13.18986701965332,2004-09-16
13.114375114440918,2004-09-17
12.9675931930542,2004-09-20
13.034692764282227,2004-09-21
12.854352951049805,2004-09-22
12.720149040222168,2004-09-23
12.757894515991211,2004-09-24
12.783058166503906,2004-09-27
12.866941452026367,2004-09-28
12.866941452026367,2004-09-29
13.001144409179688,2004-09-30
13.319879531860352,2004-10-01
13.378594398498535,2004-10-04
13.428921699523926,2004-10-05
13.48344612121582,2004-10-06
13.361817359924316,2004-10-07
13.470861434936523,2004-10-08
13.449888229370117,2004-10-11
13.605064392089844,2004-10-12
13.537960052490234,2004-10-13
13.705717086791992,2004-10-14
13.911221504211426,2004-10-15
13.999293327331543,2004-10-18
13.83573055267334,2004-10-19
13.78959846496582,2004-10-20
14.133502960205078,2004-10-21
14.066399574279785,2004-10-22
13.823148727416992,2004-10-25
14.053817749023438,2004-10-26
14.171246528625488,2004-10-27
14.091560363769531,2004-10-28
13.986716270446777,2004-10-29
14.154464721679688,2004-11-01
13.827346801757812,2004-11-02
13.894441604614258,2004-11-03
14.049626350402832,2004-11-04
13.839925765991211,2004-11-05
14.03284740447998,2004-11-08
13.940583229064941,2004-11-09
14.049626350402832,2004-11-10
14.234152793884277,2004-11-11
14.565482139587402,2004-11-12
14.628385543823242,2004-11-15
14.510954856872559,2004-11-16
14.078977584838867,2004-11-17
14.078977584838867,2004-11-18
13.886056900024414,2004-11-19
13.94897174835205,2004-11-22
13.995096206665039,2004-11-23
14.339001655578613,2004-11-24
14.213191986083984,2004-11-26
14.158665657043457,2004-11-29
14.137691497802734,2004-11-30
14.418686866760254,2004-12-01
14.322227478027344,2004-12-02
14.586445808410645,2004-12-03
14.703872680664062,2004-12-06
14.519346237182617,2004-12-07
14.670321464538574,2004-12-08
14.896795272827148,2004-12-09
15.047775268554688,2004-12-10
15.056163787841797,2004-12-13
15.106492042541504,2004-12-14
15.175683975219727,2004-12-15
15.010135650634766,2004-12-16
15.175683975219727,2004-12-17
15.133234024047852,2004-12-20
15.366704940795898,2004-12-21
15.451607704162598,2004-12-22
15.281805038452148,2004-12-23
15.324252128601074,2004-12-27
15.328503608703613,2004-12-28
15.472823143005371,2004-12-29
15.523768424987793,2004-12-30
15.3582181930542,2004-12-31
15.048331260681152,2005-01-03
14.954940795898438,2005-01-04
14.475265502929688,2005-01-05
14.475265502929688,2005-01-06
14.411590576171875,2005-01-07
14.326689720153809,2005-01-10
14.161136627197266,2005-01-11
14.14840316772461,2005-01-12
14.275753021240234,2005-01-13
14.364897727966309,2005-01-14
14.517720222473145,2005-01-18
14.526202201843262,2005-01-19
14.39036750793457,2005-01-20
14.30971622467041,2005-01-21
14.135672569274902,2005-01-24
13.84276294708252,2005-01-25
13.787585258483887,2005-01-26
13.571090698242188,2005-01-27
13.5116605758667,2005-01-28
13.388558387756348,2005-01-31
13.609299659729004,2005-02-01
13.583832740783691,2005-02-02
13.481948852539062,2005-02-03
13.672978401184082,2005-02-04
13.672978401184082,2005-02-07
13.719661712646484,2005-02-08
13.872485160827637,2005-02-09
13.957378387451172,2005-02-10
13.978610038757324,2005-02-11
13.948892593383789,2005-02-14
14.050769805908203,2005-02-15
14.101712226867676,2005-02-16
14.241795539855957,2005-02-17
14.173871994018555,2005-02-18
13.834275245666504,2005-02-22
13.60505199432373,2005-02-23
13.647501945495605,2005-02-24
13.931914329528809,2005-02-25
13.927669525146484,2005-02-28
14.029547691345215,2005-03-01
13.978610038757324,2005-03-02
14.114452362060547,2005-03-03
14.437060356140137,2005-03-04
14.504980087280273,2005-03-07
14.500740051269531,2005-03-08
13.987092971801758,2005-03-09
14.203592300415039,2005-03-10
13.766362190246582,2005-03-11
14.088976860046387,2005-03-14
14.135672569274902,2005-03-15
13.861702919006348,2005-03-16
13.990731239318848,2005-03-17
13.891809463500977,2005-03-18
13.706872940063477,2005-03-21
13.418717384338379,2005-03-22
13.521940231323242,2005-03-23
13.448822021484375,2005-03-24
13.500432968139648,2005-03-28
13.569249153137207,2005-03-29
13.870307922363281,2005-03-30
13.853107452392578,2005-03-31
13.805793762207031,2005-04-01
13.698272705078125,2005-04-04
13.702577590942383,2005-04-05
13.848803520202637,2005-04-06
14.029438018798828,2005-04-07
13.779993057250977,2005-04-08
13.870307922363281,2005-04-11
14.003632545471191,2005-04-12
13.947726249694824,2005-04-13
