CAG,Date
0.41787973046302795,1980-12-31
0.4063996970653534,1981-01-02
0.4063996970653534,1981-01-05
0.3995114862918854,1981-01-06
0.36736682057380676,1981-01-07
0.3627747893333435,1981-01-08
0.3627747893333435,1981-01-09
0.37425485253334045,1981-01-12
0.37195876240730286,1981-01-13
0.3811432421207428,1981-01-14
0.3995114862918854,1981-01-15
0.41558393836021423,1981-01-16
0.4201759696006775,1981-01-19
0.4109916687011719,1981-01-20
0.40410324931144714,1981-01-21
0.4063996970653534,1981-01-22
0.4132876992225647,1981-01-23
0.4063996970653534,1981-01-26
0.3926234245300293,1981-01-27
0.38803136348724365,1981-01-28
0.3857349455356598,1981-01-29
0.3696630597114563,1981-01-30
0.3834390640258789,1981-02-02
0.3811432421207428,1981-02-03
0.3834390640258789,1981-02-04
0.3834390640258789,1981-02-05
0.3788468837738037,1981-02-06
0.37425485253334045,1981-02-09
0.36736682057380676,1981-02-10
0.3696630597114563,1981-02-11
0.3696630597114563,1981-02-12
0.36736682057380676,1981-02-13
0.35818272829055786,1981-02-17
0.3467026352882385,1981-02-18
0.3306298553943634,1981-02-19
0.33522212505340576,1981-02-20
0.3421104848384857,1981-02-23
0.3467026352882385,1981-02-24
0.3375179171562195,1981-02-25
0.33981436491012573,1981-02-26
0.3421104848384857,1981-02-27
0.34440624713897705,1981-03-02
0.3375179171562195,1981-03-03
0.3375179171562195,1981-03-04
0.3375179171562195,1981-03-05
0.3421104848384857,1981-03-06
0.34440624713897705,1981-03-09
0.36736682057380676,1981-03-10
0.3627747893333435,1981-03-11
0.3627747893333435,1981-03-12
0.35818272829055786,1981-03-13
0.36736682057380676,1981-03-16
0.36047863960266113,1981-03-17
0.3627747893333435,1981-03-18
0.36047863960266113,1981-03-19
0.35818272829055786,1981-03-20
0.355886846780777,1981-03-23
0.355886846780777,1981-03-24
0.36047863960266113,1981-03-25
0.35359057784080505,1981-03-26
0.35359057784080505,1981-03-27
0.3467026352882385,1981-03-30
0.3512944281101227,1981-03-31
0.35818272829055786,1981-04-01
0.35359057784080505,1981-04-02
0.3467026352882385,1981-04-03
0.34440624713897705,1981-04-06
0.35359057784080505,1981-04-07
0.3627747893333435,1981-04-08
0.3765510320663452,1981-04-09
0.3834390640258789,1981-04-10
0.37195876240730286,1981-04-13
0.36736682057380676,1981-04-14
0.3788468837738037,1981-04-15
0.37195876240730286,1981-04-16
0.35818272829055786,1981-04-20
0.3467026352882385,1981-04-21
0.3696630597114563,1981-04-22
0.3696630597114563,1981-04-23
0.39491942524909973,1981-04-24
0.38803136348724365,1981-04-27
0.3857349455356598,1981-04-28
0.3650708794593811,1981-04-29
0.3650708794593811,1981-04-30
0.3696630597114563,1981-05-01
0.37425485253334045,1981-05-04
0.3765510320663452,1981-05-05
0.37425485253334045,1981-05-06
0.3765510320663452,1981-05-07
0.3811432421207428,1981-05-08
0.37195876240730286,1981-05-11
0.37425485253334045,1981-05-12
0.36736682057380676,1981-05-13
0.3650708794593811,1981-05-14
0.3650708794593811,1981-05-15
0.35818272829055786,1981-05-18
0.355886846780777,1981-05-19
0.35359057784080505,1981-05-20
0.355886846780777,1981-05-21
0.3696630597114563,1981-05-22
0.3696630597114563,1981-05-26
0.3696630597114563,1981-05-27
0.3696630597114563,1981-05-28
0.355886846780777,1981-05-29
0.3627747893333435,1981-06-01
0.36736682057380676,1981-06-02
0.36736682057380676,1981-06-03
0.3512944281101227,1981-06-04
0.34899863600730896,1981-06-05
0.3467026352882385,1981-06-08
0.3467026352882385,1981-06-09
0.3467026352882385,1981-06-10
0.34440624713897705,1981-06-11
0.34440624713897705,1981-06-12
0.3375179171562195,1981-06-15
0.33981436491012573,1981-06-16
0.34440624713897705,1981-06-17
0.34440624713897705,1981-06-18
0.3421104848384857,1981-06-19
0.33292606472969055,1981-06-22
0.3467026352882385,1981-06-23
0.3421104848384857,1981-06-24
0.3375179171562195,1981-06-25
0.3421104848384857,1981-06-26
0.33292606472969055,1981-06-29
0.33522212505340576,1981-06-30
0.326038122177124,1981-07-01
0.3375179171562195,1981-07-02
0.34440624713897705,1981-07-06
0.34440624713897705,1981-07-07
0.33981436491012573,1981-07-08
0.3421104848384857,1981-07-09
0.33522212505340576,1981-07-10
0.33292606472969055,1981-07-13
0.3375179171562195,1981-07-14
0.33522212505340576,1981-07-15
0.33292606472969055,1981-07-16
0.3375179171562195,1981-07-17
0.3306298553943634,1981-07-20
0.328334242105484,1981-07-21
0.31455790996551514,1981-07-22
0.3122618496417999,1981-07-23
0.32144591212272644,1981-07-24
0.326038122177124,1981-07-27
0.32144591212272644,1981-07-28
0.328334242105484,1981-07-29
0.3306298553943634,1981-07-30
0.33522212505340576,1981-07-31
0.3306298553943634,1981-08-03
0.3306298553943634,1981-08-04
0.33292606472969055,1981-08-05
0.328334242105484,1981-08-06
0.3375179171562195,1981-08-07
0.328334242105484,1981-08-10
0.33292606472969055,1981-08-11
0.33981436491012573,1981-08-12
0.35359057784080505,1981-08-13
0.35359057784080505,1981-08-14
0.34440624713897705,1981-08-17
0.3375179171562195,1981-08-18
0.33522212505340576,1981-08-19
0.33981436491012573,1981-08-20
0.33981436491012573,1981-08-21
0.33292606472969055,1981-08-24
0.3306298553943634,1981-08-25
0.3306298553943634,1981-08-26
0.3306298553943634,1981-08-27
0.3375179171562195,1981-08-28
0.33292606472969055,1981-08-31
0.33522212505340576,1981-09-01
0.35359057784080505,1981-09-02
0.35818272829055786,1981-09-03
0.36047863960266113,1981-09-04
0.34440624713897705,1981-09-08
0.3467026352882385,1981-09-09
0.355886846780777,1981-09-10
0.36736682057380676,1981-09-11
0.34899863600730896,1981-09-14
0.35818272829055786,1981-09-15
0.3421104848384857,1981-09-16
0.32144591212272644,1981-09-17
0.326038122177124,1981-09-18
0.326038122177124,1981-09-21
0.33292606472969055,1981-09-22
0.33522212505340576,1981-09-23
0.33522212505340576,1981-09-24
0.326038122177124,1981-09-25
0.328334242105484,1981-09-28
0.33981436491012573,1981-09-29
0.33522212505340576,1981-09-30
0.33522212505340576,1981-10-01
0.3421104848384857,1981-10-02
0.3467026352882385,1981-10-05
0.33981436491012573,1981-10-06
0.3375179171562195,1981-10-07
0.3306298553943634,1981-10-08
0.3306298553943634,1981-10-09
0.326038122177124,1981-10-12
0.328334242105484,1981-10-13
0.326038122177124,1981-10-14
0.326038122177124,1981-10-15
0.3237421214580536,1981-10-16
0.32144591212272644,1981-10-19
0.32144591212272644,1981-10-20
0.3237421214580536,1981-10-21
0.326038122177124,1981-10-22
0.3306298553943634,1981-10-23
0.3237421214580536,1981-10-26
0.33522212505340576,1981-10-27
0.34899863600730896,1981-10-28
0.34899863600730896,1981-10-29
0.34899863600730896,1981-10-30
0.34440624713897705,1981-11-02
0.33981436491012573,1981-11-03
0.33981436491012573,1981-11-04
0.3375179171562195,1981-11-05
0.33981436491012573,1981-11-06
0.33522212505340576,1981-11-09
0.33522212505340576,1981-11-10
0.33292606472969055,1981-11-11
0.3237421214580536,1981-11-12
0.32144591212272644,1981-11-13
0.32144591212272644,1981-11-16
0.3237421214580536,1981-11-17
0.32144591212272644,1981-11-18
0.32144591212272644,1981-11-19
0.3306298553943634,1981-11-20
0.33522212505340576,1981-11-23
0.33292606472969055,1981-11-24
0.3306298553943634,1981-11-25
0.3306298553943634,1981-11-27
0.328334242105484,1981-11-30
0.3237421214580536,1981-12-01
0.328334242105484,1981-12-02
0.3191499412059784,1981-12-03
0.3122618496417999,1981-12-04
0.30307772755622864,1981-12-07
0.30307772755622864,1981-12-08
0.30537375807762146,1981-12-09
0.3191499412059784,1981-12-10
0.30307772755622864,1981-12-11
0.30307772755622864,1981-12-14
0.32144591212272644,1981-12-15
0.33522212505340576,1981-12-16
0.33292606472969055,1981-12-17
0.33292606472969055,1981-12-18
0.3375179171562195,1981-12-21
0.3375179171562195,1981-12-22
0.33522212505340576,1981-12-23
0.33522212505340576,1981-12-24
0.326038122177124,1981-12-28
0.3306298553943634,1981-12-29
0.326038122177124,1981-12-30
0.3191499412059784,1981-12-31
0.3191499412059784,1982-01-04
0.32144591212272644,1982-01-05
0.31685394048690796,1982-01-06
0.326038122177124,1982-01-07
0.33522212505340576,1982-01-08
0.33292606472969055,1982-01-11
0.328334242105484,1982-01-12
0.326038122177124,1982-01-13
0.3237421214580536,1982-01-14
0.326038122177124,1982-01-15
0.3306298553943634,1982-01-18
0.33292606472969055,1982-01-19
0.3306298553943634,1982-01-20
0.32144591212272644,1982-01-21
0.31685394048690796,1982-01-22
0.3122618496417999,1982-01-25
0.30766966938972473,1982-01-26
0.3191499412059784,1982-01-27
0.31685394048690796,1982-01-28
0.33292606472969055,1982-01-29
0.33292606472969055,1982-02-01
0.33292606472969055,1982-02-02
0.33981436491012573,1982-02-03
0.33981436491012573,1982-02-04
0.3467026352882385,1982-02-05
0.3467026352882385,1982-02-08
0.3467026352882385,1982-02-09
0.3627747893333435,1982-02-10
0.3650708794593811,1982-02-11
0.3765510320663452,1982-02-12
0.3765510320663452,1982-02-16
0.37195876240730286,1982-02-17
0.3788468837738037,1982-02-18
0.3834390640258789,1982-02-19
0.3834390640258789,1982-02-22
0.3788468837738037,1982-02-23
0.3834390640258789,1982-02-24
0.3903272747993469,1982-02-25
0.3811432421207428,1982-02-26
0.3788468837738037,1982-03-01
0.3788468837738037,1982-03-02
0.37425485253334045,1982-03-03
0.3811432421207428,1982-03-04
0.3696630597114563,1982-03-05
0.35818272829055786,1982-03-08
0.37195876240730286,1982-03-09
0.40410324931144714,1982-03-10
0.39721524715423584,1982-03-11
0.39491942524909973,1982-03-12
0.39491942524909973,1982-03-15
0.3926234245300293,1982-03-16
0.39491942524909973,1982-03-17
0.40410324931144714,1982-03-18
0.39721524715423584,1982-03-19
0.3995114862918854,1982-03-22
0.3995114862918854,1982-03-23
0.39721524715423584,1982-03-24
0.39491942524909973,1982-03-25
0.39491942524909973,1982-03-26
0.4018074572086334,1982-03-29
0.4109916687011719,1982-03-30
0.42247167229652405,1982-03-31
0.4132876992225647,1982-04-01
0.42476770281791687,1982-04-02
0.4316559135913849,1982-04-05
0.43854430317878723,1982-04-06
0.4339522421360016,1982-04-07
0.4132876992225647,1982-04-08
0.41787973046302795,1982-04-12
0.41787973046302795,1982-04-13
0.42247167229652405,1982-04-14
0.42247167229652405,1982-04-15
0.4592083990573883,1982-04-16
0.42476770281791687,1982-04-19
0.41558393836021423,1982-04-20
0.41787973046302795,1982-04-21
0.40410324931144714,1982-04-22
0.40410324931144714,1982-04-23
0.3857349455356598,1982-04-26
0.3811432421207428,1982-04-27
0.39721524715423584,1982-04-28
0.3903272747993469,1982-04-29
0.41558393836021423,1982-04-30
0.41787973046302795,1982-05-03
0.42247167229652405,1982-05-04
0.43624818325042725,1982-05-05
0.4477284848690033,1982-05-06
0.44543230533599854,1982-05-07
0.43624818325042725,1982-05-10
0.4316559135913849,1982-05-11
0.4316559135913849,1982-05-12
0.4316559135913849,1982-05-13
0.42476770281791687,1982-05-14
0.41558393836021423,1982-05-17
0.4132876992225647,1982-05-18
0.40410324931144714,1982-05-19
0.4018074572086334,1982-05-20
0.4063996970653534,1982-05-21
0.41558393836021423,1982-05-24
0.4132876992225647,1982-05-25
0.4109916687011719,1982-05-26
0.39491942524909973,1982-05-27
0.39721524715423584,1982-05-28
0.3995114862918854,1982-06-01
0.39721524715423584,1982-06-02
0.3926234245300293,1982-06-03
0.3926234245300293,1982-06-04
0.3926234245300293,1982-06-07
0.3926234245300293,1982-06-08
0.3857349455356598,1982-06-09
0.3857349455356598,1982-06-10
0.3834390640258789,1982-06-11
0.3811432421207428,1982-06-14
0.3788468837738037,1982-06-15
0.36736682057380676,1982-06-16
0.36047863960266113,1982-06-17
0.3650708794593811,1982-06-18
0.37195876240730286,1982-06-21
0.37425485253334045,1982-06-22
0.3834390640258789,1982-06-23
0.3834390640258789,1982-06-24
0.3834390640258789,1982-06-25
0.39491942524909973,1982-06-28
0.42476770281791687,1982-06-29
0.40869569778442383,1982-06-30
0.4018074572086334,1982-07-01
0.39721524715423584,1982-07-02
0.4018074572086334,1982-07-06
0.4063996970653534,1982-07-07
0.4132876992225647,1982-07-08
0.4109916687011719,1982-07-09
0.4132876992225647,1982-07-12
0.4109916687011719,1982-07-13
0.4132876992225647,1982-07-14
0.41558393836021423,1982-07-15
0.41558393836021423,1982-07-16
0.41787973046302795,1982-07-19
0.4132876992225647,1982-07-20
0.40410324931144714,1982-07-21
0.4063996970653534,1982-07-22
0.40410324931144714,1982-07-23
0.4018074572086334,1982-07-26
0.3995114862918854,1982-07-27
0.3903272747993469,1982-07-28
0.3857349455356598,1982-07-29
0.3788468837738037,1982-07-30
0.3765510320663452,1982-08-02
0.3834390640258789,1982-08-03
0.37425485253334045,1982-08-04
0.3650708794593811,1982-08-05
0.3650708794593811,1982-08-06
0.34899863600730896,1982-08-09
0.34899863600730896,1982-08-10
0.34899863600730896,1982-08-11
0.34440624713897705,1982-08-12
0.33522212505340576,1982-08-13
0.3306298553943634,1982-08-16
0.3191499412059784,1982-08-17
0.326038122177124,1982-08-18
0.3122618496417999,1982-08-19
0.3306298553943634,1982-08-20
0.33981436491012573,1982-08-23
0.3512944281101227,1982-08-24
0.36047863960266113,1982-08-25
0.35818272829055786,1982-08-26
0.355886846780777,1982-08-27
0.355886846780777,1982-08-30
0.35818272829055786,1982-08-31
0.35818272829055786,1982-09-01
0.35818272829055786,1982-09-02
0.36736682057380676,1982-09-03
0.3765510320663452,1982-09-07
0.3857349455356598,1982-09-08
0.3834390640258789,1982-09-09
0.3765510320663452,1982-09-10
0.3811432421207428,1982-09-13
0.39491942524909973,1982-09-14
0.39721524715423584,1982-09-15
0.3903272747993469,1982-09-16
0.3834390640258789,1982-09-17
0.3765510320663452,1982-09-20
0.3788468837738037,1982-09-21
0.3903272747993469,1982-09-22
0.39491942524909973,1982-09-23
0.40410324931144714,1982-09-24
0.40410324931144714,1982-09-27
0.42247167229652405,1982-09-28
0.42247167229652405,1982-09-29
0.4270636737346649,1982-09-30
0.42476770281791687,1982-10-01
0.4201759696006775,1982-10-04
0.42476770281791687,1982-10-05
0.42247167229652405,1982-10-06
0.4132876992225647,1982-10-07
0.42476770281791687,1982-10-08
0.443136066198349,1982-10-11
0.45461681485176086,1982-10-12
0.45461681485176086,1982-10-13
0.4523206353187561,1982-10-14
0.4477284848690033,1982-10-15
0.45461681485176086,1982-10-18
0.46380069851875305,1982-10-19
0.4683924913406372,1982-10-20
0.47757676243782043,1982-10-21
0.49135342240333557,1982-10-22
0.47757676243782043,1982-10-25
0.45461681485176086,1982-10-26
0.4683924913406372,1982-10-27
0.4683924913406372,1982-10-28
0.4592083990573883,1982-10-29
0.4592083990573883,1982-11-01
0.4683924913406372,1982-11-02
0.4867609739303589,1982-11-03
0.5212017297744751,1982-11-04
0.5028333067893982,1982-11-05
0.4867609739303589,1982-11-08
0.4867609739303589,1982-11-09
0.49135342240333557,1982-11-10
0.49135342240333557,1982-11-11
0.47757676243782043,1982-11-12
0.4936494827270508,1982-11-15
0.47757676243782043,1982-11-16
0.4890569746494293,1982-11-17
0.49135342240333557,1982-11-18
0.4867609739303589,1982-11-19
0.482168972492218,1982-11-22
0.4683924913406372,1982-11-23
0.4890569746494293,1982-11-24
0.4936494827270508,1982-11-26
0.4936494827270508,1982-11-29
0.4982413053512573,1982-11-30
0.5120177268981934,1982-12-01
0.5303859710693359,1982-12-02
0.5280897617340088,1982-12-03
0.5143133997917175,1982-12-06
0.518905758857727,1982-12-07
0.5166093707084656,1982-12-08
0.5051296353340149,1982-12-09
0.49594512581825256,1982-12-10
0.4936494827270508,1982-12-13
0.5005373954772949,1982-12-14
0.5005373954772949,1982-12-15
0.5051296353340149,1982-12-16
0.50742506980896,1982-12-17
0.5028333067893982,1982-12-20
0.5051296353340149,1982-12-21
0.5097213983535767,1982-12-22
0.518905758857727,1982-12-23
0.5212017297744751,1982-12-27
0.518905758857727,1982-12-28
0.523497462272644,1982-12-29
0.523497462272644,1982-12-30
0.5143133997917175,1982-12-31
0.5051296353340149,1983-01-03
0.5143133997917175,1983-01-04
0.518905758857727,1983-01-05
0.5143133997917175,1983-01-06
0.5120177268981934,1983-01-07
0.523497462272644,1983-01-10
0.5143133997917175,1983-01-11
0.5120177268981934,1983-01-12
0.5143133997917175,1983-01-13
0.5097213983535767,1983-01-14
0.5143133997917175,1983-01-17
0.5212017297744751,1983-01-18
0.5395702719688416,1983-01-19
0.5556421279907227,1983-01-20
0.5579386353492737,1983-01-21
0.5510501861572266,1983-01-24
0.5533462166786194,1983-01-25
0.5602343082427979,1983-01-26
0.5648267269134521,1983-01-27
0.5740107893943787,1983-01-28
0.5946745872497559,1983-01-31
0.5877870321273804,1983-02-01
0.5648267269134521,1983-02-02
0.5602343082427979,1983-02-03
0.567122220993042,1983-02-04
0.5877870321273804,1983-02-07
0.5877870321273804,1983-02-08
0.5740107893943787,1983-02-09
0.5717148184776306,1983-02-10
0.5831947326660156,1983-02-11
0.5717148184776306,1983-02-14
0.5831947326660156,1983-02-15
0.5786030292510986,1983-02-16
0.5717148184776306,1983-02-17
0.5763066411018372,1983-02-18
0.5625307559967041,1983-02-22
0.5533462166786194,1983-02-23
0.5487545132637024,1983-02-24
0.5395702719688416,1983-02-25
0.5280897617340088,1983-02-28
0.5257938504219055,1983-03-01
0.5257938504219055,1983-03-02
0.5349777936935425,1983-03-03
0.5326820015907288,1983-03-04
0.5143133997917175,1983-03-07
0.4867609739303589,1983-03-08
0.5120177268981934,1983-03-09
0.5303859710693359,1983-03-10
0.523497462272644,1983-03-11
0.523497462272644,1983-03-14
0.5303859710693359,1983-03-15
0.523497462272644,1983-03-16
0.5257938504219055,1983-03-17
0.523497462272644,1983-03-18
0.5143133997917175,1983-03-21
0.5051296353340149,1983-03-22
0.5143133997917175,1983-03-23
0.5280897617340088,1983-03-24
0.5257938504219055,1983-03-25
0.5166093707084656,1983-03-28
0.5212017297744751,1983-03-29
0.5372740030288696,1983-03-30
0.5418659448623657,1983-03-31
0.5510501861572266,1983-04-04
0.5487545132637024,1983-04-05
0.5257938504219055,1983-04-06
0.5372740030288696,1983-04-07
0.5441619753837585,1983-04-08
0.5602343082427979,1983-04-11
0.5464580655097961,1983-04-12
0.5372740030288696,1983-04-13
0.5280897617340088,1983-04-14
0.518905758857727,1983-04-15
0.5349777936935425,1983-04-18
0.5441619753837585,1983-04-19
0.5372740030288696,1983-04-20
0.5395702719688416,1983-04-21
0.5487545132637024,1983-04-22
0.5487545132637024,1983-04-25
0.5349777936935425,1983-04-26
0.5166093707084656,1983-04-27
0.5166093707084656,1983-04-28
0.5143133997917175,1983-04-29
0.50742506980896,1983-05-02
0.5120177268981934,1983-05-03
0.5212017297744751,1983-05-04
0.5303859710693359,1983-05-05
0.5349777936935425,1983-05-06
0.5303859710693359,1983-05-09
0.5257938504219055,1983-05-10
0.5143133997917175,1983-05-11
0.49594512581825256,1983-05-12
0.5120177268981934,1983-05-13
0.5005373954772949,1983-05-16
0.49594512581825256,1983-05-17
0.4936494827270508,1983-05-18
0.4890569746494293,1983-05-19
0.49594512581825256,1983-05-20
0.49135342240333557,1983-05-23
0.4936494827270508,1983-05-24
0.4936494827270508,1983-05-25
0.4890569746494293,1983-05-26
0.4844648241996765,1983-05-27
0.47757676243782043,1983-05-31
0.482168972492218,1983-06-01
0.49135342240333557,1983-06-02
0.4936494827270508,1983-06-03
0.49594512581825256,1983-06-06
0.4936494827270508,1983-06-07
0.4936494827270508,1983-06-08
0.4936494827270508,1983-06-09
0.49594512581825256,1983-06-10
0.4936494827270508,1983-06-13
0.49594512581825256,1983-06-14
0.5005373954772949,1983-06-15
0.5143133997917175,1983-06-16
0.518905758857727,1983-06-17
0.5166093707084656,1983-06-20
0.5143133997917175,1983-06-21
0.5280897617340088,1983-06-22
0.5280897617340088,1983-06-23
0.5464580655097961,1983-06-24
0.5372740030288696,1983-06-27
0.5464580655097961,1983-06-28
0.5257938504219055,1983-06-29
0.5487545132637024,1983-06-30
0.5464580655097961,1983-07-01
0.5349777936935425,1983-07-05
0.5349777936935425,1983-07-06
0.5487545132637024,1983-07-07
0.5556421279907227,1983-07-08
0.5625307559967041,1983-07-11
0.5510501861572266,1983-07-12
0.5533462166786194,1983-07-13
0.5533462166786194,1983-07-14
0.5464580655097961,1983-07-15
0.5326820015907288,1983-07-18
0.5326820015907288,1983-07-19
0.5326820015907288,1983-07-20
0.5326820015907288,1983-07-21
0.5326820015907288,1983-07-22
0.5303859710693359,1983-07-25
0.5257938504219055,1983-07-26
0.518905758857727,1983-07-27
0.5143133997917175,1983-07-28
0.49594512581825256,1983-07-29
0.4867609739303589,1983-08-01
0.49594512581825256,1983-08-02
0.4936494827270508,1983-08-03
0.4936494827270508,1983-08-04
0.49594512581825256,1983-08-05
0.4867609739303589,1983-08-08
0.49594512581825256,1983-08-09
0.5051296353340149,1983-08-10
0.5051296353340149,1983-08-11
0.5143133997917175,1983-08-12
0.5166093707084656,1983-08-15
0.5051296353340149,1983-08-16
0.5143133997917175,1983-08-17
0.5051296353340149,1983-08-18
0.50742506980896,1983-08-19
0.5143133997917175,1983-08-22
0.5097213983535767,1983-08-23
0.5212017297744751,1983-08-24
0.5212017297744751,1983-08-25
0.518905758857727,1983-08-26
0.5143133997917175,1983-08-29
0.5143133997917175,1983-08-30
0.5166093707084656,1983-08-31
0.523497462272644,1983-09-01
