MRVL,Date
5.124118804931641,2001-06-01
5.196986198425293,2001-06-04
5.629889011383057,2001-06-05
5.734899520874023,2001-06-06
6.229951858520508,2001-06-07
6.133515357971191,2001-06-08
5.689894199371338,2001-06-11
5.411293029785156,2001-06-12
5.419864654541016,2001-06-13
5.181985378265381,2001-06-14
4.95910120010376,2001-06-15
5.00839376449585,2001-06-18
5.149838924407959,2001-06-19
4.7919416427612305,2001-06-20
4.410472393035889,2001-06-21
4.37404203414917,2001-06-22
4.294745445251465,2001-06-25
4.648355484008789,2001-06-26
4.875523090362549,2001-06-27
4.937671184539795,2001-06-28
5.764904022216797,2001-06-29
6.037075519561768,2001-07-02
5.914918899536133,2001-07-03
5.979212760925293,2001-07-05
5.8141937255859375,2001-07-06
5.764904022216797,2001-07-09
5.22913122177124,2001-07-10
4.978392124176025,2001-07-11
5.715611457824707,2001-07-12
5.977067947387695,2001-07-13
5.614887237548828,2001-07-16
5.88920259475708,2001-07-17
5.3127121925354,2001-07-18
5.867771148681641,2001-07-19
5.863485336303711,2001-07-20
5.60202693939209,2001-07-23
5.364147186279297,2001-07-24
5.046968936920166,2001-07-25
5.968496322631836,2001-07-26
6.002786636352539,2001-07-27
6.412116527557373,2001-07-30
6.577134132385254,2001-07-31
6.643568515777588,2001-08-01
6.9757466316223145,2001-08-02
7.1407647132873535,2001-08-03
7.115046501159668,2001-08-06
6.913598537445068,2001-08-07
7.007893085479736,2001-08-08
6.750722885131836,2001-08-09
6.600706100463867,2001-08-10
6.847163200378418,2001-08-13
7.012179374694824,2001-08-14
6.3113908767700195,2001-08-15
6.0885090827941895,2001-08-16
5.754188060760498,2001-08-17
5.884914875030518,2001-08-20
5.11768913269043,2001-08-21
5.424150466918945,2001-08-22
5.14340877532959,2001-08-23
5.8227667808532715,2001-08-24
5.726325988769531,2001-08-27
5.627743721008301,2001-08-28
5.512019157409668,2001-08-29
5.413436412811279,2001-08-30
5.368432521820068,2001-08-31
5.413436412811279,2001-09-04
5.29771089553833,2001-09-05
5.044826030731201,2001-09-06
5.121978759765625,2001-09-07
4.980533599853516,2001-09-10
4.3826117515563965,2001-09-17
3.698967456817627,2001-09-18
3.8704144954681396,2001-09-19
3.5960986614227295,2001-09-20
3.525378465652466,2001-09-21
3.9218475818634033,2001-09-24
4.110439777374268,2001-09-25
4.061149597167969,2001-09-26
2.7581522464752197,2001-09-27
3.075329065322876,2001-09-28
2.786012887954712,2001-10-01
3.081758499145508,2001-10-02
3.9239916801452637,2001-10-03
4.27760124206543,2001-10-04
4.211165428161621,2001-10-05
4.129727840423584,2001-10-08
3.84041166305542,2001-10-09
3.949709415435791,2001-10-10
4.504767417907715,2001-10-11
4.879807472229004,2001-10-12
4.661214351654053,2001-10-15
4.969818115234375,2001-10-16
4.802657604217529,2001-10-17
4.466192245483398,2001-10-18
4.577633857727051,2001-10-19
4.697645664215088,2001-10-22
4.931240558624268,2001-10-23
5.366289138793945,2001-10-24
5.314854145050049,2001-10-25
5.1348347663879395,2001-10-26
4.963387966156006,2001-10-29
4.9741034507751465,2001-10-30
5.216273784637451,2001-10-31
5.752044200897217,2001-11-01
5.9427809715271,2001-11-02
6.1956634521484375,2001-11-05
6.439977169036865,2001-11-06
6.3649678230285645,2001-11-07
6.206380844116211,2001-11-08
6.418544769287109,2001-11-09
6.532128810882568,2001-11-12
6.645711421966553,2001-11-13
6.452833652496338,2001-11-14
6.16780424118042,2001-11-15
7.029324054718018,2001-11-16
7.295065402984619,2001-11-19
6.44426155090332,2001-11-20
6.422828674316406,2001-11-21
6.6349968910217285,2001-11-23
6.701432228088379,2001-11-26
6.737864017486572,2001-11-27
6.345679759979248,2001-11-28
6.463551044464111,2001-11-29
6.759296894073486,2001-11-30
6.716434478759766,2001-12-03
7.1707682609558105,2001-12-04
8.085866928100586,2001-12-05
8.2423095703125,2001-12-06
7.950851917266846,2001-12-07
7.822266101837158,2001-12-10
8.135157585144043,2001-12-11
8.37946605682373,2001-12-12
7.280066967010498,2001-12-13
8.208022117614746,2001-12-14
8.053719520568848,2001-12-17
7.91870641708374,2001-12-18
7.802980899810791,2001-12-19
7.460084438323975,2001-12-20
7.678678512573242,2001-12-21
7.614387512207031,2001-12-24
7.811553955078125,2001-12-26
7.790119647979736,2001-12-27
7.661535263061523,2001-12-28
7.676536560058594,2001-12-31
7.865128517150879,2002-01-02
8.523055076599121,2002-01-03
8.325891494750977,2002-01-04
8.332322120666504,2002-01-07
8.407328605651855,2002-01-08
8.643068313598633,2002-01-09
8.718079566955566,2002-01-10
8.898096084594727,2002-01-11
8.497339248657227,2002-01-14
8.505911827087402,2002-01-15
8.283029556274414,2002-01-16
9.039541244506836,2002-01-17
9.097402572631836,2002-01-18
9.328853607177734,2002-01-22
9.183126449584961,2002-01-23
9.399581909179688,2002-01-24
9.635315895080566,2002-01-25
9.577451705932617,2002-01-28
9.110262870788574,2002-01-29
8.711647987365723,2002-01-30
8.602350234985352,2002-01-31
8.615206718444824,2002-02-01
8.1651611328125,2002-02-04
8.075148582458496,2002-02-05
7.659390449523926,2002-02-06
7.547949314117432,2002-02-07
7.81369161605835,2002-02-08
8.244455337524414,2002-02-11
8.315178871154785,2002-02-12
8.310891151428223,2002-02-13
7.955137252807617,2002-02-14
7.575811862945557,2002-02-15
6.9757466316223145,2002-02-19
7.286494731903076,2002-02-20
6.654284477233887,2002-02-21
7.192197322845459,2002-02-22
7.642248153686523,2002-02-25
7.567239284515381,2002-02-26
7.307926654815674,2002-02-27
6.577134132385254,2002-02-28
7.584383487701416,2002-03-01
8.19516372680664,2002-03-04
8.21445369720459,2002-03-05
8.143728256225586,2002-03-06
8.19516372680664,2002-03-07
8.86808967590332,2002-03-08
8.57663345336914,2002-03-11
8.640923500061035,2002-03-12
8.300175666809082,2002-03-13
8.223026275634766,2002-03-14
8.272311210632324,2002-03-15
8.475909233093262,2002-03-18
8.728790283203125,2002-03-19
8.377326965332031,2002-03-20
8.81237506866455,2002-03-21
8.77165412902832,2002-03-22
8.283029556274414,2002-03-25
8.754505157470703,2002-03-26
9.23027515411377,2002-03-27
9.386720657348633,2002-03-28
9.418865203857422,2002-04-01
8.848809242248535,2002-04-02
8.649497032165527,2002-04-03
8.848809242248535,2002-04-04
8.598062515258789,2002-04-05
8.473766326904297,2002-04-08
8.064436912536621,2002-04-09
8.079436302185059,2002-04-10
8.143728256225586,2002-04-11
8.405186653137207,2002-04-12
8.733078002929688,2002-04-15
8.932384490966797,2002-04-16
8.810229301452637,2002-04-17
8.966676712036133,2002-04-18
8.816656112670898,2002-04-19
8.619495391845703,2002-04-22
8.358040809631348,2002-04-23
8.400898933410645,2002-04-24
8.546630859375,2002-04-25
7.907990455627441,2002-04-26
7.505089282989502,2002-04-29
7.715113639831543,2002-04-30
7.260776996612549,2002-05-01
7.3507866859436035,2002-05-02
6.965031147003174,2002-05-03
6.772153377532959,2002-05-06
6.641426086425781,2002-05-07
7.672252655029297,2002-05-08
7.453656196594238,2002-05-09
7.537235260009766,2002-05-10
7.877985954284668,2002-05-13
8.838089942932129,2002-05-14
8.818801879882812,2002-05-15
8.163020133972168,2002-05-16
8.323748588562012,2002-05-17
8.13944149017334,2002-05-20
7.867270469665527,2002-05-21
8.068723678588867,2002-05-22
8.2980318069458,2002-05-23
7.552237033843994,2002-05-24
7.125764846801758,2002-05-28
6.7292914390563965,2002-05-29
6.7764410972595215,2002-05-30
6.746436595916748,2002-05-31
5.914918899536133,2002-06-03
6.019932270050049,2002-06-04
5.441296577453613,2002-06-05
5.14555025100708,2002-06-06
5.529162883758545,2002-06-07
5.5805983543396,2002-06-10
5.070542335510254,2002-06-11
5.181985378265381,2002-06-12
5.023396968841553,2002-06-13
5.14555025100708,2002-06-14
5.614887237548828,2002-06-17
5.417721748352051,2002-06-18
5.19055700302124,2002-06-19
4.854092597961426,2002-06-20
4.62692403793335,2002-06-21
5.0876874923706055,2002-06-24
4.607637882232666,2002-06-25
4.472620964050293,2002-06-26
4.224022388458252,2002-06-27
4.262598991394043,2002-06-28
4.0118560791015625,2002-07-01
3.7289693355560303,2002-07-02
4.112583160400391,2002-07-03
4.532628059387207,2002-07-05
4.324748516082764,2002-07-08
4.3547515869140625,2002-07-09
4.391183853149414,2002-07-10
4.824089527130127,2002-07-11
5.14340877532959,2002-07-12
5.199128150939941,2002-07-15
5.104833602905273,2002-07-16
5.196986198425293,2002-07-17
4.894808769226074,2002-07-18
4.83480167388916,2002-07-19
4.5862040519714355,2002-07-22
4.179020404815674,2002-07-23
4.254026889801025,2002-07-24
3.7289693355560303,2002-07-25
3.7246835231781006,2002-07-26
3.975425958633423,2002-07-29
4.294745445251465,2002-07-30
4.071864128112793,2002-07-31
3.6111013889312744,2002-08-01
3.263920783996582,2002-08-02
3.2253448963165283,2002-08-05
3.368932008743286,2002-08-06
3.3817903995513916,2002-08-07
3.7675468921661377,2002-08-08
3.671109199523926,2002-08-09
3.7311134338378906,2002-08-12
3.643247365951538,2002-08-13
3.653963327407837,2002-08-14
3.7246835231781006,2002-08-15
3.8854169845581055,2002-08-16
4.339751243591309,2002-08-19
3.9689972400665283,2002-08-20
4.136155605316162,2002-08-21
4.0675787925720215,2002-08-22
4.759793758392334,2002-08-23
4.706218719482422,2002-08-26
4.7447943687438965,2002-08-27
4.436189651489258,2002-08-28
4.468337059020996,2002-08-29
4.084722995758057,2002-08-30
3.786834955215454,2002-09-03
3.7718324661254883,2002-09-04
3.8275532722473145,2002-09-05
3.983999490737915,2002-09-06
4.09758186340332,2002-09-09
4.449048042297363,2002-09-10
4.4769086837768555,2002-09-11
4.286174297332764,2002-09-12
4.436189651489258,2002-09-13
4.189733028411865,2002-09-16
3.896131992340088,2002-09-17
3.983999490737915,2002-09-18
3.9454216957092285,2002-09-19
3.9539952278137207,2002-09-20
3.9325642585754395,2002-09-23
3.786834955215454,2002-09-24
4.0590057373046875,2002-09-25
3.628246307373047,2002-09-26
3.5725247859954834,2002-09-27
3.396791934967041,2002-09-30
3.62395977973938,2002-10-01
3.6796786785125732,2002-10-02
3.3110687732696533,2002-10-03
3.0989038944244385,2002-10-04
2.9317426681518555,2002-10-07
3.216773509979248,2002-10-08
3.1610522270202637,2002-10-09
3.3925061225891113,2002-10-10
2.9488871097564697,2002-10-11
2.4666924476623535,2002-10-14
3.0431835651397705,2002-10-15
2.972461223602295,2002-10-16
3.1224775314331055,2002-10-17
3.1931991577148438,2002-10-18
3.315354824066162,2002-10-21
3.184626817703247,2002-10-22
3.368932008743286,2002-10-23
3.478229284286499,2002-10-24
3.557523250579834,2002-10-25
3.379648447036743,2002-10-28
3.358217239379883,2002-10-29
3.5660951137542725,2002-10-30
3.4739434719085693,2002-10-31
3.80826473236084,2002-11-01
4.28831672668457,2002-11-04
4.1254425048828125,2002-11-05
4.061149597167969,2002-11-06
3.936850070953369,2002-11-07
3.7396867275238037,2002-11-08
3.6903955936431885,2002-11-11
3.6561057567596436,2002-11-12
3.9797120094299316,2002-11-13
4.479050159454346,2002-11-14
4.584061145782471,2002-11-15
5.014821529388428,2002-11-18
4.708359241485596,2002-11-19
5.0876874923706055,2002-11-20
5.214129447937012,2002-11-21
4.93552827835083,2002-11-22
5.049112796783447,2002-11-25
4.924813270568848,2002-11-26
5.046968936920166,2002-11-27
4.851947784423828,2002-11-29
4.929098606109619,2002-12-02
4.674072265625,2002-12-03
4.500480651855469,2002-12-04
4.500480651855469,2002-12-05
4.509054660797119,2002-12-06
4.271171569824219,2002-12-09
4.504767417907715,2002-12-10
4.652641296386719,2002-12-11
4.6504974365234375,2002-12-12
4.39547061920166,2002-12-13
4.391183853149414,2002-12-16
4.423330307006836,2002-12-17
4.095438480377197,2002-12-18
3.8854169845581055,2002-12-19
4.0482916831970215,2002-12-20
4.176876544952393,2002-12-23
4.104011058807373,2002-12-24
4.1833062171936035,2002-12-26
4.2025933265686035,2002-12-27
4.078294277191162,2002-12-30
4.0418620109558105,2002-12-31
4.264743328094482,2003-01-02
4.2411675453186035,2003-01-03
4.545485973358154,2003-01-06
4.843376159667969,2003-01-07
4.779082775115967,2003-01-08
5.004107475280762,2003-01-09
4.909809589385986,2003-01-10
4.682645797729492,2003-01-13
4.5647759437561035,2003-01-14
4.509054660797119,2003-01-15
4.352608680725098,2003-01-16
4.1940202713012695,2003-01-17
4.078294277191162,2003-01-21
4.114726543426514,2003-01-22
4.10615348815918,2003-01-23
4.03114652633667,2003-01-24
3.696824789047241,2003-01-27
3.934706449508667,2003-01-28
3.9689972400665283,2003-01-29
3.838268280029297,2003-01-30
3.9154212474823,2003-01-31
3.881129264831543,2003-02-03
3.8554129600524902,2003-02-04
3.9454216957092285,2003-02-05
3.9711387157440186,2003-02-06
3.8596994876861572,2003-02-07
3.938992977142334,2003-02-10
4.0675787925720215,2003-02-11
4.06972074508667,2003-02-12
4.033288955688477,2003-02-13
3.8789868354797363,2003-02-14
4.084722995758057,2003-02-18
3.9218475818634033,2003-02-19
4.247597694396973,2003-02-20
4.157589435577393,2003-02-21
4.161874294281006,2003-02-24
4.234740257263184,2003-02-25
4.099724292755127,2003-02-26
4.179020404815674,2003-02-27
4.414758682250977,2003-02-28
4.286174297332764,2003-03-03
4.224022388458252,2003-03-04
4.204736232757568,2003-03-05
4.232595920562744,2003-03-06
4.151158332824707,2003-03-07
4.005429267883301,2003-03-10
3.9411370754241943,2003-03-11
3.9004173278808594,2003-03-12
4.232595920562744,2003-03-13
4.024715900421143,2003-03-14
4.06972074508667,2003-03-17
4.206879138946533,2003-03-18
4.164017677307129,2003-03-19
4.1468729972839355,2003-03-20
4.331177234649658,2003-03-21
4.200449466705322,2003-03-24
4.3826117515563965,2003-03-25
4.5647759437561035,2003-03-26
4.693360328674316,2003-03-27
4.695504665374756,2003-03-28
4.54119873046875,2003-03-31
4.551915645599365,2003-04-01
4.817657947540283,2003-04-02
4.746937274932861,2003-04-03
4.607637882232666,2003-04-04
4.635496139526367,2003-04-07
4.39547061920166,2003-04-08
4.352608680725098,2003-04-09
4.284029960632324,2003-04-10
4.3826117515563965,2003-04-11
4.500480651855469,2003-04-14
4.526198387145996,2003-04-15
4.761937618255615,2003-04-16
4.961244583129883,2003-04-17
4.9569597244262695,2003-04-21
5.166982173919678,2003-04-22
5.162695407867432,2003-04-23
5.248420238494873,2003-04-24
4.78980016708374,2003-04-25
4.768367290496826,2003-04-28
4.845519542694092,2003-04-29
4.944100856781006,2003-04-30
5.014821529388428,2003-05-01
5.141265392303467,2003-05-02
5.301994800567627,2003-05-05
5.2784223556518555,2003-05-06
5.3577165603637695,2003-05-07
5.430582046508789,2003-05-08
5.726325988769531,2003-05-09
5.872058391571045,2003-05-12
5.850627899169922,2003-05-13
5.914918899536133,2003-05-14
5.979212760925293,2003-05-15
5.996357440948486,2003-05-16
5.743472099304199,2003-05-19
5.7670464515686035,2003-05-20
5.7756195068359375,2003-05-21
5.9106316566467285,2003-05-22
6.879308700561523,2003-05-23
6.855734348297119,2003-05-27
6.7978715896606445,2003-05-28
6.791441917419434,2003-05-29
6.78715705871582,2003-05-30
6.6071367263793945,2003-06-02
6.671429634094238,2003-06-03
6.838588714599609,2003-06-04
7.160053730010986,2003-06-05
6.997177600860596,2003-06-06
6.630709648132324,2003-06-09
6.76143741607666,2003-06-10
6.7892985343933105,2003-06-11
6.808586597442627,2003-06-12
6.551415920257568,2003-06-13
6.677857875823975,2003-06-16
6.791441917419434,2003-06-17
7.112904071807861,2003-06-18
7.155766010284424,2003-06-19
7.050756931304932,2003-06-20
6.860019207000732,2003-06-23
6.917881965637207,2003-06-24
7.018609523773193,2003-06-25
7.202914237976074,2003-06-26
7.138622283935547,2003-06-27
7.361501216888428,2003-06-30
7.822266101837158,2003-07-01
8.008716583251953,2003-07-02
8.038718223571777,2003-07-03
8.178017616271973,2003-07-07
8.497339248657227,2003-07-08
8.480194091796875,2003-07-09
8.197309494018555,2003-07-10
8.1651611328125,2003-07-11
8.465191841125488,2003-07-14
8.0901517868042,2003-07-15
7.867270469665527,2003-07-16
7.539377689361572,2003-07-17
7.569382667541504,2003-07-18
7.393649578094482,2003-07-21
7.4579386711120605,2003-07-22
7.455800533294678,2003-07-23
7.3507866859436035,2003-07-24
7.462226867675781,2003-07-25
7.567239284515381,2003-07-28
7.434369087219238,2003-07-29
7.357217788696289,2003-07-30
7.530806064605713,2003-07-31
7.569382667541504,2003-08-01
7.575811862945557,2003-08-04
7.404365539550781,2003-08-05
7.505089282989502,2003-08-06
7.3314995765686035,2003-08-07
6.982176303863525,2003-08-08
7.280066967010498,2003-08-11
7.7108259201049805,2003-08-12
7.62724494934082,2003-08-13
7.633674621582031,2003-08-14
7.757973670959473,2003-08-15
8.088008880615234,2003-08-18
8.29588794708252,2003-08-19
8.227309226989746,2003-08-20
8.220879554748535,2003-08-21
8.934525489807129,2003-08-22
8.675214767456055,2003-08-25
8.784514427185059,2003-08-26
8.949531555175781,2003-08-27
9.238842964172363,2003-08-28
9.028826713562012,2003-08-29
9.02025318145752,2003-09-02
8.84451961517334,2003-09-03
8.846660614013672,2003-09-04
9.114547729492188,2003-09-05
8.994538307189941,2003-09-08
8.898096084594727,2003-09-09
8.2423095703125,2003-09-10
8.426617622375488,2003-09-11
8.57663345336914,2003-09-12
8.368753433227539,2003-09-15
8.593774795532227,2003-09-16
8.523055076599121,2003-09-17
8.720219612121582,2003-09-18
8.737364768981934,2003-09-19
8.42018985748291,2003-09-22
8.518769264221191,2003-09-23
8.045147895812988,2003-09-24
8.015144348144531,2003-09-25
7.907990455627441,2003-09-26
8.085866928100586,2003-09-29
8.096583366394043,2003-09-30
8.094438552856445,2003-10-01
8.156588554382324,2003-10-02
8.70307731628418,2003-10-03
8.74165153503418,2003-10-06
9.003106117248535,2003-10-07
8.934525489807129,2003-10-08
9.110262870788574,2003-10-09
9.135979652404785,2003-10-10
9.018109321594238,2003-10-13
9.232417106628418,2003-10-14
9.341713905334473,2003-10-15
9.333141326904297,2003-10-16
8.75236701965332,2003-10-17
9.097402572631836,2003-10-20
9.478875160217285,2003-10-21
8.930241584777832,2003-10-22
8.850950241088867,2003-10-23
8.934525489807129,2003-10-24
8.913097381591797,2003-10-27
9.498162269592285,2003-10-28
9.483158111572266,2003-10-29
9.575310707092285,2003-10-30
9.395291328430176,2003-10-31
9.759614944458008,2003-11-03
9.746756553649902,2003-11-04
9.688892364501953,2003-11-05
9.776762008666992,2003-11-06
9.519587516784668,2003-11-07
9.290277481079102,2003-11-10
9.270992279052734,2003-11-11
9.556025505065918,2003-11-12
9.455299377441406,2003-11-13
9.427435874938965,2003-11-14
9.133834838867188,2003-11-17
9.075968742370605,2003-11-18
9.000961303710938,2003-11-19
8.338750839233398,2003-11-20
8.336607933044434,2003-11-21
8.216594696044922,2003-11-24
8.175875663757324,2003-11-25
8.418046951293945,2003-11-26
8.46304988861084,2003-11-28
8.685931205749512,2003-12-01
8.308745384216309,2003-12-02
8.103009223937988,2003-12-03
8.250885009765625,2003-12-04
8.14587116241455,2003-12-05
8.223026275634766,2003-12-08
7.740828990936279,2003-12-09
7.755830764770508,2003-12-10
8.135157585144043,2003-12-11
8.2423095703125,2003-12-12
7.910130977630615,2003-12-15
7.862985134124756,2003-12-16
7.8308424949646,2003-12-17
7.905845642089844,2003-12-18
7.875843048095703,2003-12-19
7.843695163726807,2003-12-22
8.008716583251953,2003-12-23
7.88870096206665,2003-12-24
7.822266101837158,2003-12-26
7.955137252807617,2003-12-29
8.047289848327637,2003-12-30
8.128730773925781,2003-12-31
8.122299194335938,2004-01-02
8.293745994567871,2004-01-05
8.610926628112793,2004-01-06
8.883091926574707,2004-01-07
9.013824462890625,2004-01-08
8.900238990783691,2004-01-09
9.22170352935791,2004-01-12
9.193841934204102,2004-01-13
8.998821258544922,2004-01-14
9.258134841918945,2004-01-15
9.35242748260498,2004-01-16
9.55173397064209,2004-01-20
9.228129386901855,2004-01-21
9.075968742370605,2004-01-22
8.979530334472656,2004-01-23
8.945241928100586,2004-01-26
9.095263481140137,2004-01-27
9.080257415771484,2004-01-28
8.983818054199219,2004-01-29
8.915244102478027,2004-01-30
8.823086738586426,2004-02-02
8.861664772033691,2004-02-03
8.409472465515137,2004-02-04
8.850950241088867,2004-02-05
9.138121604919434,2004-02-06
9.204558372497559,2004-02-09
9.260276794433594,2004-02-10
9.386720657348633,2004-02-11
9.165984153747559,2004-02-12
9.279566764831543,2004-02-13
9.31814193725586,2004-02-17
9.718897819519043,2004-02-18
9.281709671020508,2004-02-19
9.063115119934082,2004-02-20
8.883091926574707,2004-02-23
9.039541244506836,2004-02-24
9.243134498596191,2004-02-25
9.189557075500488,2004-02-26
9.8046236038208,2004-02-27
9.798192024230957,2004-03-01
9.588173866271973,2004-03-02
9.335286140441895,2004-03-03
9.547453880310059,2004-03-04
9.397432327270508,2004-03-05
9.037394523620605,2004-03-08
8.814516067504883,2004-03-09
8.715932846069336,2004-03-10
8.610926628112793,2004-03-11
8.964531898498535,2004-03-12
8.640923500061035,2004-03-15
8.700931549072266,2004-03-16
8.951672554016113,2004-03-17
8.861664772033691,2004-03-18
8.90452766418457,2004-03-19
8.853095054626465,2004-03-22
8.786657333374023,2004-03-23
8.542343139648438,2004-03-24
8.823086738586426,2004-03-25
9.144549369812012,2004-03-26
9.243134498596191,2004-03-29
9.684609413146973,2004-03-30
9.635315895080566,2004-03-31
9.772473335266113,2004-04-01
10.068219184875488,2004-04-02
10.27181625366211,2004-04-05
10.115370750427246,2004-04-06
10.093937873840332,2004-04-07
10.306103706359863,2004-04-08
10.27181625366211,2004-04-12
10.203234672546387,2004-04-13
9.911776542663574,2004-04-14
9.759614944458008,2004-04-15
9.633172988891602,2004-04-16
9.811051368713379,2004-04-19
9.455299377441406,2004-04-20
9.429581642150879,2004-04-21
9.26456356048584,2004-04-22
9.515303611755371,2004-04-23
9.146692276000977,2004-04-26
8.992390632629395,2004-04-27
8.778084754943848,2004-04-28
8.46304988861084,2004-04-29
8.340892791748047,2004-04-30
8.15444278717041,2004-05-03
8.343037605285645,2004-05-04
8.60877513885498,2004-05-05
8.400898933410645,2004-05-06
8.681642532348633,2004-05-07
8.59592056274414,2004-05-10
8.925952911376953,2004-05-11
8.769511222839355,2004-05-12
8.855230331420898,2004-05-13
8.512340545654297,2004-05-14
8.235881805419922,2004-05-17
8.336607933044434,2004-05-18
8.568059921264648,2004-05-19
8.535913467407227,2004-05-20
9.448871612548828,2004-05-21
9.528164863586426,2004-05-24
9.924633979797363,2004-05-25
9.845337867736816,2004-05-26
10.074651718139648,2004-05-27
10.194664001464844,2004-05-28
10.091798782348633,2004-06-01
9.744617462158203,2004-06-02
9.78747844696045,2004-06-03
9.952492713928223,2004-06-04
10.329680442810059,2004-06-07
10.246101379394531,2004-06-08
9.95035171508789,2004-06-09
10.115370750427246,2004-06-10
9.965353012084961,2004-06-14
10.284671783447266,2004-06-15
10.685430526733398,2004-06-16
10.318964004516602,2004-06-17
10.618992805480957,2004-06-18
10.126089096069336,2004-06-21
10.651143074035645,2004-06-22
11.141908645629883,2004-06-23
11.276922225952148,2004-06-24
11.272637367248535,2004-06-25
10.876166343688965,2004-06-28
11.139766693115234,2004-06-29
11.444084167480469,2004-06-30
10.706859588623047,2004-07-01
10.552558898925781,2004-07-02
10.132509231567383,2004-07-06
10.239668846130371,2004-07-07
10.081079483032227,2004-07-08
10.179665565490723,2004-07-09
9.88391399383545,2004-07-12
10.098225593566895,2004-07-13
9.935352325439453,2004-07-14
10.325390815734863,2004-07-15
9.87105655670166,2004-07-16
9.73818302154541,2004-07-19
10.093937873840332,2004-07-20
9.476729393005371,2004-07-21
9.87534236907959,2004-07-22
9.789617538452148,2004-07-23
9.519587516784668,2004-07-26
9.699613571166992,2004-07-27
9.678179740905762,2004-07-28
10.003928184509277,2004-07-29
9.952492713928223,2004-07-30
9.97392463684082,2004-08-02
9.558165550231934,2004-08-03
9.819619178771973,2004-08-04
9.93963623046875,2004-08-05
9.691039085388184,2004-08-06
9.858197212219238,2004-08-09
9.91820240020752,2004-08-10
9.172408103942871,2004-08-11
8.700931549072266,2004-08-12
8.473766326904297,2004-08-13
8.662354469299316,2004-08-16
8.86808967590332,2004-08-17
9.331001281738281,2004-08-18
9.309569358825684,2004-08-19
10.278242111206055,2004-08-20
10.248237609863281,2004-08-23
9.79390811920166,2004-08-24
10.10679817199707,2004-08-25
9.896773338317871,2004-08-26
10.162514686584473,2004-08-27
9.798192024230957,2004-08-30
9.909632682800293,2004-08-31
10.145370483398438,2004-09-01
10.282530784606934,2004-09-02
9.80247688293457,2004-09-03
10.0167875289917,2004-09-07
9.91820240020752,2004-09-08
10.895451545715332,2004-09-09
11.246918678283691,2004-09-10
11.525519371032715,2004-09-13
11.555521965026855,2004-09-14
11.101188659667969,2004-09-15
11.306925773620605,2004-09-16
11.289778709411621,2004-09-17
11.551239013671875,2004-09-20
11.67982292175293,2004-09-21
11.221200942993164,2004-09-22
11.379788398742676,2004-09-23
11.26406478881836,2004-09-24
11.01546859741211,2004-09-27
10.831161499023438,2004-09-28
10.79687213897705,2004-09-29
11.1997709274292,2004-09-30
12.018433570861816,2004-10-01
12.215595245361328,2004-10-04
12.361321449279785,2004-10-05
12.747077941894531,2004-10-06
12.352749824523926,2004-10-07
12.16416072845459,2004-10-08
11.932705879211426,2004-10-11
11.92413330078125,2004-10-12
12.485620498657227,2004-10-13
12.51991081237793,2004-10-14
12.29703140258789,2004-10-15
12.33560848236084,2004-10-18
12.391326904296875,2004-10-19
12.51991081237793,2004-10-20
12.815659523010254,2004-10-21
12.039864540100098,2004-10-22
11.594099044799805,2004-10-25
11.53837776184082,2004-10-26
12.339893341064453,2004-10-27
12.442761421203613,2004-10-28
12.245596885681152,2004-10-29
12.181303024291992,2004-11-01
12.352749824523926,2004-11-02
12.219880104064941,2004-11-03
12.224165916442871,2004-11-04
12.09558391571045,2004-11-05
11.851269721984863,2004-11-08
11.984137535095215,2004-11-09
11.851269721984863,2004-11-10
12.202736854553223,2004-11-11
13.201412200927734,2004-11-12
12.871378898620605,2004-11-15
12.597064018249512,2004-11-16
12.875664710998535,2004-11-17
13.008536338806152,2004-11-18
13.218560218811035,2004-11-19
13.235700607299805,2004-11-22
13.432868957519531,2004-11-23
13.458582878112793,2004-11-24
13.514303207397461,2004-11-26
13.214273452758789,2004-11-29
13.741472244262695,2004-11-30
14.200094223022461,2004-12-01
14.478691101074219,2004-12-02
14.581562042236328,2004-12-03
14.632997512817383,2004-12-06
14.337249755859375,2004-12-07
14.568702697753906,2004-12-08
14.517267227172852,2004-12-09
14.405828475952148,2004-12-10
14.714435577392578,2004-12-13
14.954460144042969,2004-12-14
15.173060417175293,2004-12-15
15.095898628234863,2004-12-16
15.164482116699219,2004-12-17
14.830157279968262,2004-12-20
14.980173110961914,2004-12-21
14.830157279968262,2004-12-22
15.23305892944336,2004-12-23
15.023036003112793,2004-12-27
15.095898628234863,2004-12-28
15.10875415802002,2004-12-29
15.190204620361328,2004-12-30
15.203054428100586,2004-12-31
14.885883331298828,2005-01-03
14.050077438354492,2005-01-04
14.101513862609863,2005-01-05
14.161516189575195,2005-01-06
14.787299156188965,2005-01-07
14.701573371887207,2005-01-10
14.688713073730469,2005-01-11
14.817301750183105,2005-01-12
14.778725624084473,2005-01-13
14.954460144042969,2005-01-14
15.220203399658203,2005-01-18
14.607281684875488,2005-01-19
14.191519737243652,2005-01-20
13.66431999206543,2005-01-21
13.44572639465332,2005-01-24
13.750045776367188,2005-01-25
14.200094223022461,2005-01-26
14.24724292755127,2005-01-27
14.028647422790527,2005-01-28
14.337249755859375,2005-01-31
14.307249069213867,2005-02-01
14.161516189575195,2005-02-02
13.874338150024414,2005-02-03
14.632997512817383,2005-02-04
14.838735580444336,2005-02-07
15.25877571105957,2005-02-08
