EXPD,Date
0.14353950321674347,1985-01-29
0.1555011123418808,1985-01-30
0.16347581148147583,1985-01-31
0.16546927392482758,1985-02-01
0.1614823043346405,1985-02-04
0.1614823043346405,1985-02-05
0.1614823043346405,1985-02-06
0.1734439581632614,1985-02-07
0.1933795064687729,1985-02-08
0.18540556728839874,1985-02-11
0.18540556728839874,1985-02-12
0.19537290930747986,1985-02-13
0.19736720621585846,1985-02-14
0.19736720621585846,1985-02-15
0.19736720621585846,1985-02-19
0.19736720621585846,1985-02-20
0.19537290930747986,1985-02-21
0.19537290930747986,1985-02-22
0.1933795064687729,1985-02-25
0.1933795064687729,1985-02-26
0.18739904463291168,1985-02-27
0.18739904463291168,1985-02-28
0.18739904463291168,1985-03-01
0.18739904463291168,1985-03-04
0.18739904463291168,1985-03-05
0.18540556728839874,1985-03-06
0.18141783773899078,1985-03-07
0.18141783773899078,1985-03-08
0.18141783773899078,1985-03-11
0.18141783773899078,1985-03-12
0.17942437529563904,1985-03-13
0.17942437529563904,1985-03-14
0.17543742060661316,1985-03-15
0.16546927392482758,1985-03-18
0.1674627661705017,1985-03-19
0.16546927392482758,1985-03-20
0.16546927392482758,1985-03-21
0.16546927392482758,1985-03-22
0.16347581148147583,1985-03-25
0.16347581148147583,1985-03-26
0.16347581148147583,1985-03-27
0.16347581148147583,1985-03-28
0.16347581148147583,1985-03-29
0.16546927392482758,1985-04-01
0.16546927392482758,1985-04-02
0.1614823043346405,1985-04-03
0.1555011123418808,1985-04-04
0.1555011123418808,1985-04-08
0.14952069520950317,1985-04-09
0.14952069520950317,1985-04-10
0.15151414275169373,1985-04-11
0.15350763499736786,1985-04-12
0.15350763499736786,1985-04-15
0.15350763499736786,1985-04-16
0.15350763499736786,1985-04-17
0.15749455988407135,1985-04-18
0.1555011123418808,1985-04-19
0.1555011123418808,1985-04-22
0.15350763499736786,1985-04-23
0.15151414275169373,1985-04-24
0.1455330103635788,1985-04-25
0.14952069520950317,1985-04-26
0.14952069520950317,1985-04-29
0.14952069520950317,1985-04-30
0.1455330103635788,1985-05-01
0.1455330103635788,1985-05-02
0.14154601097106934,1985-05-03
0.14154601097106934,1985-05-06
0.14154601097106934,1985-05-07
0.14154601097106934,1985-05-08
0.14353950321674347,1985-05-09
0.14752650260925293,1985-05-10
0.15151414275169373,1985-05-13
0.15151414275169373,1985-05-14
0.15350763499736786,1985-05-15
0.15948808193206787,1985-05-16
0.1614823043346405,1985-05-17
0.16546927392482758,1985-05-20
0.16546927392482758,1985-05-21
0.1614823043346405,1985-05-22
0.15749455988407135,1985-05-23
0.15749455988407135,1985-05-24
0.15749455988407135,1985-05-28
0.15749455988407135,1985-05-29
0.15749455988407135,1985-05-30
0.1555011123418808,1985-05-31
0.1555011123418808,1985-06-03
0.15350763499736786,1985-06-04
0.15151414275169373,1985-06-05
0.14952069520950317,1985-06-06
0.14752650260925293,1985-06-07
0.14752650260925293,1985-06-10
0.14353950321674347,1985-06-11
0.16347581148147583,1985-06-12
0.15948808193206787,1985-06-13
0.16347581148147583,1985-06-14
0.16347581148147583,1985-06-17
0.16347581148147583,1985-06-18
0.16347581148147583,1985-06-19
0.16347581148147583,1985-06-20
0.1614823043346405,1985-06-21
0.1614823043346405,1985-06-24
0.1614823043346405,1985-06-25
0.1614823043346405,1985-06-26
0.1614823043346405,1985-06-27
0.1614823043346405,1985-06-28
0.1674627661705017,1985-07-01
0.17942437529563904,1985-07-02
0.18141783773899078,1985-07-03
0.18341130018234253,1985-07-05
0.17942437529563904,1985-07-08
0.1774308681488037,1985-07-09
0.1774308681488037,1985-07-10
0.1734439581632614,1985-07-11
0.17543742060661316,1985-07-12
0.1714496612548828,1985-07-15
0.17543742060661316,1985-07-16
0.17543742060661316,1985-07-17
0.17543742060661316,1985-07-18
0.16945622861385345,1985-07-19
0.1714496612548828,1985-07-22
0.17543742060661316,1985-07-23
0.1714496612548828,1985-07-24
0.17543742060661316,1985-07-25
0.17543742060661316,1985-07-26
0.1714496612548828,1985-07-29
0.1714496612548828,1985-07-30
0.17942437529563904,1985-07-31
0.17942437529563904,1985-08-01
0.17942437529563904,1985-08-02
0.1714496612548828,1985-08-05
0.17543742060661316,1985-08-06
0.16945622861385345,1985-08-07
0.16945622861385345,1985-08-08
0.1774308681488037,1985-08-09
0.17543742060661316,1985-08-12
0.1734439581632614,1985-08-13
0.1734439581632614,1985-08-14
0.1714496612548828,1985-08-15
0.1714496612548828,1985-08-16
0.1734439581632614,1985-08-19
0.17543742060661316,1985-08-20
0.1774308681488037,1985-08-21
0.1734439581632614,1985-08-22
0.1734439581632614,1985-08-23
0.1734439581632614,1985-08-26
0.1734439581632614,1985-08-27
0.17543742060661316,1985-08-28
0.1734439581632614,1985-08-29
0.17543742060661316,1985-08-30
0.1734439581632614,1985-09-03
0.17543742060661316,1985-09-04
0.1734439581632614,1985-09-05
0.17942437529563904,1985-09-06
0.17942437529563904,1985-09-09
0.1774308681488037,1985-09-10
0.1734439581632614,1985-09-11
0.17543742060661316,1985-09-12
0.1734439581632614,1985-09-13
0.17543742060661316,1985-09-16
0.1734439581632614,1985-09-17
0.16945622861385345,1985-09-18
0.1714496612548828,1985-09-19
0.16945622861385345,1985-09-20
0.1714496612548828,1985-09-23
0.1714496612548828,1985-09-24
0.16945622861385345,1985-09-25
0.16945622861385345,1985-09-26
0.1674627661705017,1985-09-30
0.1714496612548828,1985-10-01
0.1714496612548828,1985-10-02
0.17543742060661316,1985-10-03
0.16945622861385345,1985-10-04
0.16945622861385345,1985-10-07
0.16945622861385345,1985-10-08
0.16945622861385345,1985-10-09
0.16945622861385345,1985-10-10
0.16945622861385345,1985-10-11
0.1734439581632614,1985-10-14
0.16945622861385345,1985-10-15
0.1734439581632614,1985-10-16
0.1714496612548828,1985-10-17
0.16945622861385345,1985-10-18
0.16945622861385345,1985-10-21
0.16945622861385345,1985-10-22
0.16546927392482758,1985-10-23
0.16546927392482758,1985-10-24
0.16347581148147583,1985-10-25
0.1674627661705017,1985-10-28
0.16347581148147583,1985-10-29
0.15948808193206787,1985-10-30
0.1614823043346405,1985-10-31
0.16546927392482758,1985-11-01
0.1674627661705017,1985-11-04
0.1674627661705017,1985-11-05
0.1674627661705017,1985-11-06
0.16546927392482758,1985-11-07
0.1674627661705017,1985-11-08
0.1714496612548828,1985-11-11
0.1714496612548828,1985-11-12
0.1734439581632614,1985-11-13
0.1714496612548828,1985-11-14
0.1714496612548828,1985-11-15
0.1714496612548828,1985-11-18
0.17543742060661316,1985-11-19
0.17942437529563904,1985-11-20
0.18540556728839874,1985-11-21
0.18540556728839874,1985-11-22
0.18341130018234253,1985-11-25
0.18141783773899078,1985-11-26
0.17942437529563904,1985-11-27
0.18341130018234253,1985-11-29
0.17942437529563904,1985-12-02
0.17942437529563904,1985-12-03
0.1774308681488037,1985-12-04
0.17942437529563904,1985-12-05
0.17543742060661316,1985-12-06
0.17942437529563904,1985-12-09
0.17942437529563904,1985-12-10
0.18341130018234253,1985-12-11
0.17942437529563904,1985-12-12
0.1993606686592102,1985-12-13
0.20135416090488434,1985-12-16
0.19138596951961517,1985-12-17
0.1993606686592102,1985-12-18
0.1993606686592102,1985-12-19
0.19736720621585846,1985-12-20
0.19736720621585846,1985-12-23
0.19736720621585846,1985-12-24
0.19736720621585846,1985-12-26
0.19537290930747986,1985-12-27
0.19537290930747986,1985-12-30
0.20135416090488434,1985-12-31
0.2033475935459137,1986-01-02
0.20534104108810425,1986-01-03
0.20534104108810425,1986-01-06
0.20135416090488434,1986-01-07
0.20534104108810425,1986-01-08
0.1993606686592102,1986-01-09
0.1933795064687729,1986-01-10
0.18739904463291168,1986-01-13
0.1933795064687729,1986-01-14
0.1993606686592102,1986-01-15
0.2033475935459137,1986-01-16
0.19736720621585846,1986-01-17
0.19736720621585846,1986-01-20
0.19736720621585846,1986-01-21
0.1993606686592102,1986-01-22
0.20135416090488434,1986-01-23
0.2073344588279724,1986-01-24
0.20932883024215698,1986-01-27
0.20932883024215698,1986-01-28
0.21331572532653809,1986-01-29
0.2113223373889923,1986-01-30
0.20932883024215698,1986-01-31
0.21331572532653809,1986-02-03
0.21530921757221222,1986-02-04
0.21331572532653809,1986-02-05
0.2192961722612381,1986-02-06
0.21730268001556396,1986-02-07
0.2192961722612381,1986-02-10
0.2252773940563202,1986-02-11
0.22129034996032715,1986-02-12
0.2192961722612381,1986-02-13
0.22129034996032715,1986-02-14
0.2192961722612381,1986-02-18
0.22129034996032715,1986-02-19
0.2192961722612381,1986-02-20
0.22129034996032715,1986-02-21
0.22926434874534607,1986-02-24
0.2272709161043167,1986-02-25
0.22926434874534607,1986-02-26
0.2352454960346222,1986-02-27
0.23325209319591522,1986-02-28
0.23723898828029633,1986-03-03
0.2352454960346222,1986-03-04
0.23723898828029633,1986-03-05
0.23923258483409882,1986-03-06
0.24521373212337494,1986-03-07
0.24720704555511475,1986-03-10
0.24920055270195007,1986-03-11
0.24720704555511475,1986-03-12
0.24720704555511475,1986-03-13
0.24720704555511475,1986-03-14
0.24521373212337494,1986-03-17
0.2432195097208023,1986-03-18
0.24720704555511475,1986-03-19
0.2432195097208023,1986-03-20
0.2432195097208023,1986-03-21
0.24720704555511475,1986-03-24
0.24720704555511475,1986-03-25
0.24720704555511475,1986-03-26
0.2432195097208023,1986-03-27
0.24720704555511475,1986-03-31
0.2432195097208023,1986-04-01
0.24720704555511475,1986-04-02
0.24920055270195007,1986-04-03
0.24920055270195007,1986-04-04
0.24920055270195007,1986-04-07
0.2511940896511078,1986-04-08
0.24920055270195007,1986-04-09
0.24920055270195007,1986-04-10
0.2511940896511078,1986-04-11
0.259168803691864,1986-04-14
0.259168803691864,1986-04-15
0.259168803691864,1986-04-16
0.26116228103637695,1986-04-17
0.259168803691864,1986-04-18
0.2551810145378113,1986-04-21
0.24521373212337494,1986-04-22
0.24920055270195007,1986-04-23
0.2511940896511078,1986-04-24
0.2531875669956207,1986-04-25
0.2511940896511078,1986-04-28
0.2511940896511078,1986-04-29
0.2531875669956207,1986-04-30
0.2571752667427063,1986-05-01
0.2551810145378113,1986-05-02
0.2571752667427063,1986-05-05
0.2551810145378113,1986-05-06
0.2511940896511078,1986-05-07
0.24720704555511475,1986-05-08
0.2551810145378113,1986-05-09
0.259168803691864,1986-05-12
0.26315581798553467,1986-05-13
0.27711084485054016,1986-05-14
0.28707900643348694,1986-05-15
0.2890724539756775,1986-05-16
0.28109854459762573,1986-05-19
0.2791042923927307,1986-05-20
0.28309202194213867,1986-05-21
0.27711084485054016,1986-05-22
0.2791042923927307,1986-05-23
0.2791042923927307,1986-05-27
0.2850853502750397,1986-05-28
0.28309202194213867,1986-05-29
0.28309202194213867,1986-05-30
0.28109854459762573,1986-06-02
0.28309202194213867,1986-06-03
0.28309202194213867,1986-06-04
0.28309202194213867,1986-06-05
0.28707900643348694,1986-06-06
0.2910660207271576,1986-06-09
0.2950536906719208,1986-06-10
0.30900871753692627,1986-06-11
0.312995582818985,1986-06-12
0.312995582818985,1986-06-13
0.3110022246837616,1986-06-16
0.30302757024765015,1986-06-17
0.30502188205718994,1986-06-18
0.3070152699947357,1986-06-19
0.3070152699947357,1986-06-20
0.30302757024765015,1986-06-23
0.29904046654701233,1986-06-24
0.3070152699947357,1986-06-25
0.3070152699947357,1986-06-26
0.30302757024765015,1986-06-27
0.3269507884979248,1986-06-30
0.3189769983291626,1986-07-01
0.32097041606903076,1986-07-02
0.32495734095573425,1986-07-03
0.32097041606903076,1986-07-07
0.3070152699947357,1986-07-08
0.3110022246837616,1986-07-09
0.3110022246837616,1986-07-10
0.30502188205718994,1986-07-11
0.29904046654701233,1986-07-14
0.29904046654701233,1986-07-15
0.3070152699947357,1986-07-16
0.29904046654701233,1986-07-17
0.3070152699947357,1986-07-18
0.3070152699947357,1986-07-21
0.30502188205718994,1986-07-22
0.30502188205718994,1986-07-23
0.30103400349617004,1986-07-24
0.3070152699947357,1986-07-25
0.3189769983291626,1986-07-28
0.3189769983291626,1986-07-29
0.3149891197681427,1986-07-30
0.3149891197681427,1986-07-31
0.3149891197681427,1986-08-01
0.30302757024765015,1986-08-04
0.30302757024765015,1986-08-05
0.30302757024765015,1986-08-06
0.2910660207271576,1986-08-07
0.2950536906719208,1986-08-08
0.30302757024765015,1986-08-11
0.3149891197681427,1986-08-12
0.3110022246837616,1986-08-13
0.3149891197681427,1986-08-14
0.3229638338088989,1986-08-15
0.33093854784965515,1986-08-18
0.3189769983291626,1986-08-19
0.3149891197681427,1986-08-20
0.3070152699947357,1986-08-21
0.3110022246837616,1986-08-22
0.30302757024765015,1986-08-25
0.30302757024765015,1986-08-26
0.2910660207271576,1986-08-27
0.2791042923927307,1986-08-28
0.28707900643348694,1986-08-29
0.2910660207271576,1986-09-02
0.28309202194213867,1986-09-03
0.28707900643348694,1986-09-04
0.28707900643348694,1986-09-05
0.28707900643348694,1986-09-08
0.28707900643348694,1986-09-09
0.28309202194213867,1986-09-10
0.2551810145378113,1986-09-11
0.2791042923927307,1986-09-12
0.2711303234100342,1986-09-15
0.26315581798553467,1986-09-16
0.26714271306991577,1986-09-17
0.26315581798553467,1986-09-18
0.26714271306991577,1986-09-19
0.26714271306991577,1986-09-22
0.2651492953300476,1986-09-23
0.26714271306991577,1986-09-24
0.26315581798553467,1986-09-25
0.26913687586784363,1986-09-26
0.27511730790138245,1986-09-29
0.26913687586784363,1986-09-30
0.26913687586784363,1986-10-01
0.26315581798553467,1986-10-02
0.26315581798553467,1986-10-03
0.26315581798553467,1986-10-06
0.27511730790138245,1986-10-07
0.27511730790138245,1986-10-08
0.27511730790138245,1986-10-09
0.28707900643348694,1986-10-10
0.28109854459762573,1986-10-13
0.29904046654701233,1986-10-14
0.29605036973953247,1986-10-15
0.29904046654701233,1986-10-16
0.3110022246837616,1986-10-17
0.3169834613800049,1986-10-20
0.3110022246837616,1986-10-21
0.3110022246837616,1986-10-22
0.3110022246837616,1986-10-23
0.3110022246837616,1986-10-24
0.3110022246837616,1986-10-27
0.30801209807395935,1986-10-28
0.30502188205718994,1986-10-29
0.30502188205718994,1986-10-30
0.29904046654701233,1986-10-31
0.29904046654701233,1986-11-03
0.3110022246837616,1986-11-04
0.3110022246837616,1986-11-05
0.3110022246837616,1986-11-06
0.3110022246837616,1986-11-07
0.3110022246837616,1986-11-10
0.3110022246837616,1986-11-11
0.3110022246837616,1986-11-12
0.3110022246837616,1986-11-13
0.30502188205718994,1986-11-14
0.3110022246837616,1986-11-17
0.3169834613800049,1986-11-18
0.3110022246837616,1986-11-19
0.30502188205718994,1986-11-20
0.29904046654701233,1986-11-21
0.29904046654701233,1986-11-24
0.30801209807395935,1986-11-25
0.30502188205718994,1986-11-26
0.3169834613800049,1986-11-28
0.30502188205718994,1986-12-01
0.3110022246837616,1986-12-02
0.3110022246837616,1986-12-03
0.30801209807395935,1986-12-04
0.30502188205718994,1986-12-05
0.30502188205718994,1986-12-08
0.30801209807395935,1986-12-09
0.30203092098236084,1986-12-10
0.30203092098236084,1986-12-11
0.30502188205718994,1986-12-12
0.30502188205718994,1986-12-15
0.30502188205718994,1986-12-16
0.30203092098236084,1986-12-17
0.30203092098236084,1986-12-18
0.30502188205718994,1986-12-19
0.30502188205718994,1986-12-22
0.29605036973953247,1986-12-23
0.29605036973953247,1986-12-24
0.30203092098236084,1986-12-26
0.29306018352508545,1986-12-29
0.30203092098236084,1986-12-30
0.3110022246837616,1986-12-31
0.3169834613800049,1987-01-02
0.31997352838516235,1987-01-05
0.3528681993484497,1987-01-06
0.36183902621269226,1987-01-07
0.3588487505912781,1987-01-08
0.3648299276828766,1987-01-09
0.3528681993484497,1987-01-12
0.3379157483577728,1987-01-13
0.3319353461265564,1987-01-14
0.3588487505912781,1987-01-15
0.370810329914093,1987-01-16
0.370810329914093,1987-01-19
0.37679165601730347,1987-01-20
0.370810329914093,1987-01-21
0.370810329914093,1987-01-22
0.388753205537796,1987-01-23
0.388753205537796,1987-01-26
0.388753205537796,1987-01-27
0.39473360776901245,1987-01-28
0.388753205537796,1987-01-29
0.38277193903923035,1987-01-30
0.388753205537796,1987-02-02
0.38277193903923035,1987-02-03
0.37679165601730347,1987-02-04
0.37679165601730347,1987-02-05
0.37380072474479675,1987-02-06
0.37679165601730347,1987-02-09
0.370810329914093,1987-02-10
0.37679165601730347,1987-02-11
0.38277193903923035,1987-02-12
0.37679165601730347,1987-02-13
0.38277193903923035,1987-02-17
0.37679165601730347,1987-02-18
0.37679165601730347,1987-02-19
0.37679165601730347,1987-02-20
0.38277193903923035,1987-02-23
0.38277193903923035,1987-02-24
0.37679165601730347,1987-02-25
0.388753205537796,1987-02-26
0.388753205537796,1987-02-27
0.37380072474479675,1987-03-02
0.38277193903923035,1987-03-03
0.388753205537796,1987-03-04
0.388753205537796,1987-03-05
0.38277193903923035,1987-03-06
0.37679165601730347,1987-03-09
0.38277193903923035,1987-03-10
0.388753205537796,1987-03-11
0.388753205537796,1987-03-12
0.388753205537796,1987-03-13
0.388753205537796,1987-03-16
0.388753205537796,1987-03-17
0.37679165601730347,1987-03-18
0.37679165601730347,1987-03-19
0.37679165601730347,1987-03-20
0.38277193903923035,1987-03-23
0.370810329914093,1987-03-24
0.37380072474479675,1987-03-25
0.37679165601730347,1987-03-26
0.37679165601730347,1987-03-27
0.3648299276828766,1987-03-30
0.37679165601730347,1987-03-31
0.3648299276828766,1987-04-01
0.370810329914093,1987-04-02
0.3678201138973236,1987-04-03
0.3588487505912781,1987-04-06
0.3588487505912781,1987-04-07
0.36183902621269226,1987-04-08
0.370810329914093,1987-04-09
0.3588487505912781,1987-04-10
0.3588487505912781,1987-04-13
0.34688714146614075,1987-04-14
0.3528681993484497,1987-04-15
0.3588487505912781,1987-04-16
0.3648299276828766,1987-04-20
0.3588487505912781,1987-04-21
0.3528681993484497,1987-04-22
0.3588487505912781,1987-04-23
0.34688714146614075,1987-04-24
0.34090667963027954,1987-04-27
0.34090667963027954,1987-04-28
0.3528681993484497,1987-04-29
0.3438969552516937,1987-04-30
0.34688714146614075,1987-05-01
0.3498772978782654,1987-05-04
0.3588487505912781,1987-05-05
0.3588487505912781,1987-05-06
0.3528681993484497,1987-05-07
0.3588487505912781,1987-05-08
0.370810329914093,1987-05-11
0.37679165601730347,1987-05-12
0.37679165601730347,1987-05-13
0.388753205537796,1987-05-14
0.388753205537796,1987-05-15
0.39473360776901245,1987-05-18
0.39473360776901245,1987-05-19
0.4007149040699005,1987-05-20
0.4007149040699005,1987-05-21
0.39473360776901245,1987-05-22
0.4037049412727356,1987-05-26
0.4007149040699005,1987-05-27
0.39473360776901245,1987-05-28
0.39473360776901245,1987-05-29
0.4007149040699005,1987-06-01
0.4066951870918274,1987-06-02
0.4096854031085968,1987-06-03
0.4066951870918274,1987-06-04
0.4066951870918274,1987-06-05
0.4007149040699005,1987-06-08
0.4037049412727356,1987-06-09
0.39174339175224304,1987-06-10
0.39174339175224304,1987-06-11
0.39473360776901245,1987-06-12
0.4066951870918274,1987-06-15
0.4007149040699005,1987-06-16
0.4007149040699005,1987-06-17
0.4066951870918274,1987-06-18
0.4066951870918274,1987-06-19
0.4066951870918274,1987-06-22
0.4007149040699005,1987-06-23
0.4066951870918274,1987-06-24
0.41267648339271545,1987-06-25
0.41566675901412964,1987-06-26
0.41267648339271545,1987-06-29
0.4186567962169647,1987-06-30
0.4096854031085968,1987-07-01
0.41267648339271545,1987-07-02
0.42164695262908936,1987-07-06
0.42164695262908936,1987-07-07
0.4186567962169647,1987-07-08
0.42164695262908936,1987-07-09
0.4186567962169647,1987-07-10
0.41566675901412964,1987-07-13
0.4186567962169647,1987-07-14
0.4186567962169647,1987-07-15
0.42463794350624084,1987-07-16
0.42463794350624084,1987-07-17
0.42463794350624084,1987-07-20
0.43061843514442444,1987-07-21
0.43659964203834534,1987-07-22
0.43659964203834534,1987-07-23
0.44258007407188416,1987-07-24
0.44258007407188416,1987-07-27
0.44258007407188416,1987-07-28
0.44258007407188416,1987-07-29
0.43659964203834534,1987-07-30
0.42463794350624084,1987-07-31
0.43061843514442444,1987-08-03
0.43061843514442444,1987-08-04
0.42463794350624084,1987-08-05
0.4186567962169647,1987-08-06
0.4186567962169647,1987-08-07
0.43061843514442444,1987-08-10
0.43659964203834534,1987-08-11
0.43360865116119385,1987-08-12
0.42463794350624084,1987-08-13
0.43360865116119385,1987-08-14
0.43360865116119385,1987-08-17
0.43659964203834534,1987-08-18
0.43659964203834534,1987-08-19
0.43659964203834534,1987-08-20
0.43659964203834534,1987-08-21
0.43360865116119385,1987-08-24
0.4545418322086334,1987-08-25
0.4605228900909424,1987-08-26
0.4724844694137573,1987-08-27
0.46650344133377075,1987-08-28
0.46650344133377075,1987-08-31
0.4605228900909424,1987-09-01
0.42463794350624084,1987-09-02
0.43061843514442444,1987-09-03
0.43061843514442444,1987-09-04
0.39473360776901245,1987-09-08
0.39473360776901245,1987-09-09
0.4186567962169647,1987-09-10
0.43061843514442444,1987-09-11
0.43061843514442444,1987-09-14
0.42463794350624084,1987-09-15
0.42463794350624084,1987-09-16
0.42463794350624084,1987-09-17
0.43061843514442444,1987-09-18
0.43061843514442444,1987-09-21
0.43061843514442444,1987-09-22
0.44258007407188416,1987-09-23
0.43659964203834534,1987-09-24
0.44258007407188416,1987-09-25
0.44258007407188416,1987-09-28
0.43061843514442444,1987-09-29
0.43659964203834534,1987-09-30
0.451551616191864,1987-10-01
0.451551616191864,1987-10-02
0.4605228900909424,1987-10-05
0.4545418322086334,1987-10-06
0.4485611617565155,1987-10-07
0.4485611617565155,1987-10-08
0.4485611617565155,1987-10-09
0.42463794350624084,1987-10-12
0.43360865116119385,1987-10-13
0.42463794350624084,1987-10-14
0.42463794350624084,1987-10-15
0.4066951870918274,1987-10-16
0.34688714146614075,1987-10-19
0.3349255323410034,1987-10-20
0.3588487505912781,1987-10-21
0.3528681993484497,1987-10-22
0.34090667963027954,1987-10-23
0.3110022246837616,1987-10-26
0.3110022246837616,1987-10-27
0.28707900643348694,1987-10-28
0.29306018352508545,1987-10-29
0.3229638338088989,1987-10-30
0.3229638338088989,1987-11-02
0.3169834613800049,1987-11-03
0.3229638338088989,1987-11-04
0.3289450705051422,1987-11-05
0.3319353461265564,1987-11-06
0.3229638338088989,1987-11-09
0.3229638338088989,1987-11-10
0.3229638338088989,1987-11-11
0.31997352838516235,1987-11-12
0.3289450705051422,1987-11-13
0.3229638338088989,1987-11-16
0.30801209807395935,1987-11-17
0.3110022246837616,1987-11-18
0.29904046654701233,1987-11-19
0.29904046654701233,1987-11-20
0.29904046654701233,1987-11-23
0.3110022246837616,1987-11-24
0.29904046654701233,1987-11-25
0.29904046654701233,1987-11-27
0.29306018352508545,1987-11-30
0.28707900643348694,1987-12-01
0.28109854459762573,1987-12-02
0.29006922245025635,1987-12-03
0.28707900643348694,1987-12-04
0.28109854459762573,1987-12-07
0.29306018352508545,1987-12-08
0.30502188205718994,1987-12-09
0.34090667963027954,1987-12-10
0.3289450705051422,1987-12-11
0.3229638338088989,1987-12-14
0.3259540796279907,1987-12-15
0.3289450705051422,1987-12-16
0.3289450705051422,1987-12-17
0.3289450705051422,1987-12-18
0.3229638338088989,1987-12-21
0.3349255323410034,1987-12-22
0.3349255323410034,1987-12-23
0.34090667963027954,1987-12-24
0.3289450705051422,1987-12-28
0.3349255323410034,1987-12-29
0.3438969552516937,1987-12-30
0.34688714146614075,1987-12-31
0.3588487505912781,1988-01-04
0.388753205537796,1988-01-05
0.388753205537796,1988-01-06
0.38576215505599976,1988-01-07
0.38277193903923035,1988-01-08
0.370810329914093,1988-01-11
0.370810329914093,1988-01-12
0.3648299276828766,1988-01-13
0.3588487505912781,1988-01-14
0.37380072474479675,1988-01-15
0.3648299276828766,1988-01-18
0.3528681993484497,1988-01-19
0.3588487505912781,1988-01-20
0.34688714146614075,1988-01-21
0.34688714146614075,1988-01-22
0.3588487505912781,1988-01-25
0.3588487505912781,1988-01-26
0.35585856437683105,1988-01-27
0.3648299276828766,1988-01-28
0.3588487505912781,1988-01-29
0.3528681993484497,1988-02-01
0.3528681993484497,1988-02-02
0.3528681993484497,1988-02-03
0.34090667963027954,1988-02-04
0.3349255323410034,1988-02-05
0.3289450705051422,1988-02-08
0.3289450705051422,1988-02-09
0.3289450705051422,1988-02-10
0.3289450705051422,1988-02-11
0.3289450705051422,1988-02-12
0.3289450705051422,1988-02-16
0.3259540796279907,1988-02-17
0.3229638338088989,1988-02-18
0.3229638338088989,1988-02-19
0.31997352838516235,1988-02-22
0.3289450705051422,1988-02-23
0.3528681993484497,1988-02-24
0.3588487505912781,1988-02-25
0.3588487505912781,1988-02-26
0.370810329914093,1988-02-29
0.370810329914093,1988-03-01
0.37679165601730347,1988-03-02
0.38277193903923035,1988-03-03
0.38277193903923035,1988-03-04
0.38277193903923035,1988-03-07
0.39473360776901245,1988-03-08
0.41267648339271545,1988-03-09
0.39473360776901245,1988-03-10
0.4007149040699005,1988-03-11
0.4007149040699005,1988-03-14
0.41267648339271545,1988-03-15
0.4485611617565155,1988-03-16
